Hybridization REF	TCGA-BH-A0DG-01A-21R-A12P-07
NCKAP1	0.145666666666667
MRPL43	0.808571428571429
XPR1	-0.171
PKN2	0.3833
PODNL1	1.5435
ZNF333	-0.041875
DALRD3	-0.0845
OPN1SW	0.3215
BTBD6	0.6075
C11orf82	-0.5095
OR5P3	0.43
DUSP11	0.1685
L1CAM	-1.8877
NEK11	1.18333333333333
OR7E91P	1.1085
CNTN3	3.0933
CREB3L2	1.25675
ZBTB37	1.156
KIAA1324L	-0.10275
NDUFB10	0.168
NUDT2	-0.3025
GTPBP8	-0.5745
CACNA1D	0.09425
PRKAA2	0.491166666666667
PRDM8	0.25
MGC16075	-0.596333333333333
KRT14	1.0625
PP8961	0.7875
MRPL18	-0.08925
ABCG2	-1.9625
PACRG	2.24275
BBS2	0.42175
KREMEN2	-3.8205
FBXO21	0.68675
HNRPUL1	-0.0333333333333333
GRB10	-0.41175
CLSTN1	0.813375
LMAN2	0.1264
C17orf61	0.137
NIPSNAP3A	0.85125
INSIG2	-0.484
PCDHB7	1.45766666666667
STXBP2	-0.413375
CMAH	1.59033333333333
SEMA5B	-0.344
ZNF155	0.238333333333333
COQ6	0.1905
PRPF4	-0.63175
TSPAN15	2.9646
VN1R5	0.60725
LATS2	0.622
SELK	0.12
PGK2	-0.36825
MS4A1	1.77625
TYW3	-0.6366
KRTAP5-1	0.5975
RCCD1	-1.40683333333333
BTN1A1	1.205
DDX28	0.043
TMEM65	-0.302875
LOC92345	-0.17625
TTC31	-0.2655
WDR46	-0.911666666666667
CHP2	-1.7085
LSP1	1.348
ZNF542	0.036
EXOSC1	0.216
ARHGAP18	0.429
LRRTM4	-0.841428571428572
MAOB	2.36275
CACNB4	-0.522
MGC33846	2.237375
RANBP3L	2.206625
ATP5L	-0.505
ONECUT1	-3.951
NUDT9	0.55525
TMEM149	1.317
STX17	1.10575
IGSF10	-2.477
TMPRSS9	-0.347
BMPR2	1.11741666666667
ALLC	-0.04175
KLF7	1.115375
GCC1	0.6252
TIMM9	0.11275
CDO1	1.609
MGC10701	-0.493833333333333
IFI6	2.74883333333333
FRMD8	0.63075
MGAT2	0.1895
WBP5	0.850666666666667
CNIH2	0.30375
KIAA0907	-1.0715
KCNH8	1.983
CTSG	0.246
GRIK1	-0.1845
CUL5	0.627875
FRMD1	0.4355
OR9A4	1.805
SYT6	-1.508625
FOXD4L2	-0.5995
ANAPC2	-0.287166666666667
OPN5	-1.502
TAF13	0.39925
LYG2	0.381
GGNBP1	0.1025
C11orf40	0.667
OTX2	-1.5135
REG4	-0.177833333333333
EIF5	0.021375
PALB2	-0.67325
SEPSECS	0.1732
RNASE3	-0.1815
TRIM49	-0.3755
POLR2K	0.2627
GPR42	0.1405
C8B	-3.31575
SASS6	-0.99925
PREB	-0.459
OR3A3	0.56
TUBA8	0.487875
IGLV2-14	0.701
STIL	-2.04125
ANKFN1	3.2875
NME7	-0.2355
HOXC12	-3.29175
UBE2C	-1.3845
FHOD1	-0.56525
CDK2AP1	0.38225
OR6K2	0.16475
DHPS	-0.0145
RPL5	-0.734083333333333
TRGV5	0.716
LOC541472	-0.141375
HCCS	-0.3667
DENND1B	2.12
LHX3	0.432
OR5D16	0.038
CXorf57	-2.055
IRF2BP1	0.53925
NDST2	0.891666666666667
LCE3D	0.29
BOLL	0.105333333333333
SYT3	-1.2065
PIH1D2	-0.53025
C20orf7	-0.3205
IL1R2	0.798666666666667
SLAMF9	0.743
PPME1	0.28125
PIK3CA	0.33875
TRAPPC1	0.370625
COLEC10	-1.34725
SLC9A6	-1.32483333333333
PDDC1	-0.0386666666666667
CCDC53	0.24825
GK3P	-1.654
DAZL	-0.77375
BRI3	0.7615
SDK1	-0.158
CYP2C18	0.38075
IFI44L	4.1445
RPL3L	0.61
FUT9	2.65016666666667
KIFC2	-0.356166666666667
PMP2	-1.111125
SLC4A9	-0.5445
PLAG1	-1.875
MYCBP2	0.963
OR4E2	0.6865
CCDC65	1.1175
C16orf82	-0.114
ENTPD4	-0.448375
BRP44L	0.253375
PMP22CD	-0.03225
TMCO4	-0.067
KCNN1	-1.07466666666667
WDR35	-0.3125
CCDC80	2.355
C3orf31	-0.80375
SLC7A9	-1.548
TMEM190	-0.4005
DBC1	-0.576333333333333
FADS3	-1.27333333333333
PDZD8	0.298833333333333
GRM5	0.737125
AZGP1	3.6004
PEX3	-0.2865
MED1	-0.643071428571429
ATG4C	-0.808333333333333
HNRPH3	-0.813375
FAM109B	1.56275
C4orf17	0.463
CA10	-0.6565
OPRD1	0.05
CCL16	-1.48725
SACM1L	-1.44925
CST6	4.828
CD63	1.3171875
LGI1	-2.50125
ZNF784	0.43375
CRYBB1	-0.297
CX3CL1	1.0667
TOP2A	-3.012
GYPB	-3.43233333333333
GADD45GIP1	-0.30325
FEN1	-1.439375
IGF1R	0.10775
WDR72	-1.16466666666667
PURG	-0.919833333333333
DEFB126	0.39325
PKD1L1	1.468
CAV1	-1.406
GNPDA2	0.8367
DGAT2	0.33975
NLGN1	-2.77025
STRBP	-0.05925
HPRT1	-1.2945
FANCI	-1.96775
PSMA7	0.65375
DBF4B	-1.1865
TTF1	-0.858
RAD54L	-2.085
ELOF1	0.195
PLAGL2	-0.0147499999999999
ZNF256	0.22425
HMGCL	-0.25825
MSI2	1.11233333333333
RPESP	1.69616666666667
C11orf60	-0.23675
ABCD1	0.284
ACAA1	-0.02
SPARCL1	5.30378571428571
IL6ST	0.9243
ZNF319	0.9145
TMEM109	-0.1674
FAM90A1	-2.21066666666667
IL22RA1	-1.638
ATP4B	0.32
TEC	-1.20433333333333
C7orf30	-0.887
TXNDC2	-0.7585
ABCB4	-0.64625
KIAA1191	-0.120125
C9orf38	-0.2635
SFTPB	0.1135
CNTNAP2	1.541
FRK	3.8805
TBX19	0.2215
CHD4	-0.0745
C6orf26	-3.14116666666667
MOSC2	1.8695
IKBKE	-0.04475
HIF1A	-1.95333333333333
LOC595101	-0.1215
RELA	0.227666666666667
TMEM16B	-1.08966666666667
ABHD12B	-3.01325
TSEN34	0.7345
KIF18A	-2.4225
TXNDC9	-0.0403333333333333
SPATA2L	0.4535
SEMA4G	-1.392
C21orf91	-0.254125
MATN1	-0.249
KCNIP4	0.125333333333333
TUSC1	2.154125
OR4C15	0.51725
ARMCX6	0.391666666666667
WBSCR27	-1.71916666666667
OR52I2	-0.3775
KIAA1604	-0.4
DYNC1I1	-0.222625
PPP4C	-0.394
SLC47A2	-2.52533333333333
TREH	0.067125
CD48	2.6425
ST14	1.09133333333333
PKN1	-0.36675
SPON2	3.008
XBP1	2.32791666666667
SFRS12	-0.540666666666667
EFCAB6	1.614
SELT	-0.10275
SLC39A2	0.405
ERF	-1.00666666666667
ARL3	0.17725
SURF6	-1.2966
MLLT10	-1.07590476190476
FLJ11171	0.7605
TDGF1	-4.10883333333333
ERCC6	-0.20375
EIF2AK4	0.011125
BAZ1A	0.595666666666667
LRRN3	0.597333333333333
TMC3	0.0645
EFTUD1	-0.24225
PTPRO	1.51283333333333
CLEC12A	1.244875
ACBD4	-0.481
ZDHHC14	-0.917
OTUD7B	1.568875
ACTB	0.6420625
MSRA	-0.095
LCE5A	0.9085
IFI35	0.4945
BSCL2	0.427666666666667
ANKRD12	0.26925
CFHR2	0.871
RGAG1	1.65
HSFY1	-0.859
SLC30A5	0.204333333333333
IMPG1	-0.324
GPR109A	0.5595
ZNF185	-0.913
IYD	2.67125
NPCDR1	0.322
SERPINA13	-0.761
HMGCLL1	-1.34375
NEUROG1	0.8445
UBQLN1	-0.1616875
LIN37	0.698
SOCS2	-1.710875
DSCR4	-1.9135
XKR6	-0.27675
GPR142	0.7305
KRTAP13-3	-0.208
CCDC15	-1.448
MOS	0.3475
CD1E	-0.7325
OFCC1	0.286833333333333
FAM83D	-2.11025
SRFBP1	-0.19225
C9orf96	0.29
DHDH	-1.25625
CCDC90A	-0.213
RABL3	0.3928
CD320	-2.12016666666667
ANGEL2	0.539166666666667
MRPL21	0.84675
SMG6	0.6645
INSR	2.3693125
FLJ14816	-0.3095
GLRB	-0.898166666666667
C9orf89	1.01625
CIZ1	-0.657375
URG4	-0.259166666666667
LRDD	-1.61066666666667
CBY1	0.71
NFX1	-0.304625
MTERFD2	0.301928571428571
C19orf23	0.4515
PGC	-2.497625
IER3IP1	0.8676
RASAL2	1.47
C1orf89	-0.142
SYNJ1	-0.540875
NFKBIE	0.504
FLJ40125	-0.9975
TCEB2	0.0131
NOG	-2.1675
POLR2J2	-0.2235
HLA-B	2.23975
PCDHA1	1.8465
PPP2R2B	-1.37
ARHGEF17	1.12266666666667
TCF7L2	1.70078571428571
CHD5	-0.393
ZNF431	-0.340875
TBC1D25	0.1695
ZNF800	-0.3775
SCUBE2	1.90809090909091
MYCBP	0.174
GPX5	0.254
C6orf129	0.1635
QSER1	-0.127666666666667
ULK2	1.959
PIGO	0.366166666666667
NRCAM	-2.54615384615385
SLC35E3	-0.143375
CSRP2	-0.93675
HYPE	-0.33
MAPK15	0.0566666666666667
MGC14327	-0.368
TIMM13	-0.0328333333333334
ZNF462	-0.5085
GBA3	0.22975
TEX13A	-0.1335
MCM6	-1.48955555555556
MTRF1	-0.69175
ABCA7	-0.9765
EIF4A2	-0.27275
ZC3H10	0.5598
RPGR	-0.563
C20orf94	0.99225
RP1L1	0.193
GPR125	-0.214625
USP22	0.0613571428571429
OR1L4	0.79875
MLZE	1.338
FLJ32065	0.6145
PTCD1	-0.04175
CRTAC1	0.437166666666667
BXDC2	-1.86775
C18orf1	1.98533333333333
FAM107A	1.4315
EFNA3	-1.0115
P18SRP	-0.1496
CAMKK2	0.951416666666667
KIAA0649	-0.80125
NES	-1.1555
HS6ST3	2.96275
PON2	-0.15275
TCP11L2	-0.56475
CLEC4A	2.5005
PRR12	0.28
MLXIPL	-1.2276
C2orf50	0.9455
ZNF28	0.736
ENC1	1.06283333333333
MAP2K1	-0.750625
FKSG2	1.218
KIAA0430	0.799
PTP4A1	-1.19344444444444
GPR156	1.0145
GTF3C6	0.52675
UBR2	-0.0605
LOC388272	-0.63525
MAK	0.473833333333333
ACOT4	1.6565
STC2	-2.44125
PIGW	-0.89125
SAE1	-0.4855
COL6A1	1.78640909090909
OAZ1	0.130333333333333
STMN4	0.610666666666667
EDG3	0.793166666666667
SGCE	-0.589333333333333
IL11	-1.9995
PRSS8	2.478875
YIPF5	0.93875
WNT4	2.335125
CSN2	0.4845
TCF7	-2.487125
TDO2	2.56325
SAMD9	1.4035625
S100A7A	-0.416
MMRN1	3.62233333333333
GKAP1	0.225
AKR1C3	-0.676875
RNF19A	-0.074375
GMDS	-0.365
YKT6	-0.380625
SPARC	2.9831
C12orf31	-0.1265
UBE2V2	-0.977
FBXL18	-1.388
KIAA0460	1.07325
ADAM22	-0.861857142857143
SERPINC1	-3.59975
KCTD21	1.28925
MYOHD1	-1.2715
ZNF37A	0.483833333333333
GTF3C1	0.272833333333333
CTSZ	2.64625
PRNPIP	-0.915375
DRD1IP	1.37925
NR1I2	-2.65416666666667
ZNF266	-0.5242
SPAG4L	-0.426
COX4NB	0.11575
SAPS1	0.5785
APOA1	-3.3615
TATDN1	-0.913666666666667
C10orf82	1.18075
KPNB1	-2.24075
FOXO3	0.838833333333333
CRYBB2	0.119
ZBTB5	-0.382666666666667
SLC25A38	-0.40875
DCTN2	-0.431333333333333
IFT20	0.5955
CTHRC1	3.22825
C1orf31	0.668375
UHRF1	-0.67625
GPC6	1.20925
C10orf54	1.82675
MCF2L2	-0.8705
WNT9B	0.211875
OLA1	-1.311625
FAM120B	0.695
TTLL10	-0.696
CYorf15A	-5.02625
RELN	-1.649
SCN2B	1.90663636363636
MFHAS1	-1.9145
NKX3-2	0.181
RASGRF2	1.032
SSBP1	-0.509833333333333
KPNA6	-0.685428571428571
LOC389118	0.1115
HS3ST4	-0.7541
SUPT7L	-0.289125
FLJ32658	-2.17175
IGFBPL1	-1.29
KIAA1641	-0.1596
SHKBP1	-0.0408333333333333
CSF1R	4.6485
NAGK	0.81425
MYL2	0.625
HIST1H4C	-0.8965
TOMM7	0.249875
ADAMTSL3	3.0276
TNFSF14	-0.1785
PRRT2	-2.45775
VTA1	-0.12825
AOAH	3.83933333333333
CRISPLD2	2.28764285714286
PNN	-1.561
TA-NFKBH	0.2695
ESPN	0.5455
RBM43	-0.043
KIAA1267	0.501375
DDX3X	0.199611111111111
KIAA1576	-4.82425
PLXDC1	4.62566666666667
FLJ25801	-4.0955
HNRNPL	-0.505
RUNDC3A	0.188
CASP12	1.3675
SH2D5	-1.75825
RPL26L1	0.161
OR51A7	-0.35225
HDC	3.307
C2orf16	-0.149833333333333
SYTL3	1.92975
GOLGA4	0.1016875
NOTCH1	-0.558
ATPAF2	0.24575
ECD	0.02325
SSX5	-2.16483333333333
SNAP91	0.18225
OCA2	-4.60625
PNPO	-0.139166666666667
DAPK1	0.95
PINX1	-1.35766666666667
SELENBP1	1.491875
NEK3	-0.760416666666667
TMED4	-0.117642857142857
SSTR4	-0.0455
FOSL1	-2.4136
CD40LG	1.402
CES1	-1.9845
DCI	-0.243
B3GAT3	-0.123166666666667
STK17B	0.31575
CNTN6	0.94575
CYP3A4	-0.605
MBOAT2	1.55071428571429
PISD	-0.1535
USP1	-0.9015
PYDC1	1.86983333333333
CENPM	-1.608125
SAR1B	1.4355
TTC7B	-0.425375
DP58	-0.3835
GPC1	0.49225
RBL1	-1.5935
TMEM137	-1.98766666666667
TOB1	3.15375
TCEAL1	0.967666666666667
CENPF	-1.69918181818182
C6	2.92316666666667
PRSS1	-2.6795
PPIL6	0.376333333333333
C6orf124	-1.0695
ODZ4	2.00316666666667
SNCB	-0.14025
NDUFB9	0.43775
CNOT6L	0.628666666666667
S100A9	0.6375
TRIM50	0.3065
KCTD1	1.3232
WDR63	0.266
SPEF2	1.969625
RNGTT	-0.444166666666667
CXorf22	-0.0515
KCNK16	0.271
CEP250	-1.117375
ATPBD1B	-0.61125
KCNJ2	4.07725
MT1B	-0.6845
ZNF684	-0.4265
SLC4A1	0.088
PDHA1	-1.282
ZNF492	-0.672875
TKT	-2.045
BYSL	-0.745375
RNF38	0.478
AHDC1	-0.079
KLHL2	0.46225
CMTM8	2.0285
DMP1	-1.845
HERPUD2	0.182625
CRTAM	4.1345
ZNF572	0.59325
TMEM16J	-0.311
HSD17B2	-2.32375
UBE2G1	0.197375
AHSA2	-1.8005
PELI2	0.1135
TPX2	-2.262625
ATP9B	0.987166666666667
DAZAP1	-0.3385
HMGCS2	0.795833333333333
C17orf38	0.565
B9D1	0.4645
NKX2-5	-1.32283333333333
KIAA1276	0.3845
LILRB2	3.465
CSTF1	-0.227
BTN2A1	-0.530333333333333
C15orf48	5.124
IGF2BP3	-4.24975
FAM113B	0.725666666666667
HRG	-0.191428571428571
ZNF131	-0.734
USP47	0.111928571428571
CCDC88B	0.13325
HCN1	-0.3876
HTN1	-0.686
SYCP3	0.0435
C13orf23	0.2069
PAPOLA	-0.2114375
AATK	-0.2695
MSH3	-0.651666666666667
NDUFAB1	-0.7375
ITLN2	-1.46033333333333
BAK1	-0.213666666666667
MRPL45	-0.8235
MTNR1B	0.126
LOC645843	0.157
SPECC1L	0.46575
PGCP	0.639
SPN	-0.52275
GPR143	2.21966666666667
ZNF576	0.147
TMEM39A	0.3556
ATP5D	0.155666666666667
MAGEB3	-1.9195
RPS5	-0.913666666666667
ANP32E	-1.49942857142857
MTMR1	0.70125
YEATS4	-1.2975
SYNGAP1	0.06825
PCOLCE	0.357333333333333
MNS1	-0.89075
PCYT2	-0.2115
ZNF182	-0.85175
LAX1	1.48225
SPPL2B	0.623
ELOVL5	0.00369999999999997
PCDHAC1	0.301
B4GALNT1	-1.32116666666667
BLOC1S2	0.639625
ZNF673	-0.6856
ARHGAP21	-0.118333333333333
IRX5	3.073
LRFN5	0.0616666666666667
FAM7A1	-0.99025
RAB19	0.972
GINS1	-1.99425
ITM2B	1.4218
PAPSS2	0.42875
OR5BF1	0.381
ACSL3	-0.453625
KIAA1919	0.186833333333333
GLT8D2	3.249875
UTRN	0.836
CNN1	2.20475
HISPPD2A	-0.938666666666667
SDAD1	0.1015
SIGLEC9	1.22283333333333
RPL35	-0.213285714285714
C22orf26	0.665
IMPDH2	-1.525375
WDR69	-1.408
SEC14L5	-0.695166666666667
CLTA	0.4285
RP11-529I10.4	-0.355
GPR37L1	0.135833333333333
OGDH	-0.527083333333333
ASB13	-0.539833333333333
ZFP14	0.0445
ZCRB1	0.0795
KPNA3	0.45175
HSPA1L	0.68375
RHOC	0.608875
LOC554175	0.2125
PPP3CA	2.0429
SLC1A7	-0.1779
ZNF529	-0.5545
RBED1	0.5065
DDB2	-1.17425
FLJ11286	0.5025
SPATA1	0.875
MKNK1	0.4195
DYSF	1.33883333333333
ALKBH2	-0.174
NKD1	-2.58366666666667
C1orf174	-0.73275
PLEKHO1	0.538166666666667
ASB10	0.1245
RING1	-0.225666666666667
NPC2	1.34275
AVPR1B	0.212
YTHDF1	0.559333333333333
LMAN1L	0.281
GSG2	-2.183
CEP170	0.033
RPS4Y2	-5.18525
MSH6	-1.039
HECTD2	0.813333333333333
ZNF556	-3.45116666666667
PLEKHC1	-0.3259
AIRE	0.134
BCL2L10	1.2345
LMOD3	-0.335
ZBTB8	-0.1992
FOXA2	-3.6361
SLCO2A1	2.576125
C3orf46	0.4455
PRDM16	-0.146
TMEM98	0.46875
FRMD5	-2.283
PDE6C	-0.6045
C1orf216	0.7595
EP400	-0.412714285714286
PTK2	-0.1625
RNF217	0.95475
NDUFA8	0.3995
ZFAT1	0.485
LAMP3	2.834
GLTSCR2	0.863375
NPW	-0.6995
LLGL2	2.2752
PPM1K	-0.411
C20orf177	-0.288
KIR2DL4	0.444
NFKB2	0.1315
C21orf122	-0.596666666666667
HESX1	-0.38275
GPR114	1.0735
SLC25A35	-0.367666666666667
GNAT1	0.66175
ORAI3	0.014
FAM76B	-1.020625
TMEM99	-0.3792
TRIM29	-0.00129999999999998
CDS1	2.135
RHEB	-0.8398
C4orf27	-0.1855
RAB3A	-0.42575
OTUD6B	-1.86525
GPD1	1.91775
CDH15	-0.02
NPM1	-0.845428571428571
TMEM117	0.644
PRPS2	-0.043
GCK	-0.618
ADRA2A	4.8985
TSPYL4	0.732
TASP1	-0.50925
WDR19	0.26375
C10orf38	-1.08975
PDE4C	-0.743
FYB	1.10391666666667
C1orf55	0.243
PPFIA3	-0.36125
RAD18	-0.71525
C12orf44	0.289666666666667
CRYBA4	-0.0295
HVCN1	1.63325
TAF10	0.107
C16orf48	-0.671166666666667
DEPDC5	0.824166666666667
LTBP1	-1.095
MAPRE1	0.093
FGF8	0.225
C3orf52	2.09975
SENP7	-0.113166666666667
LRRK2	2.47625
RUNDC2A	0.155666666666667
KIAA0355	0.583833333333333
CPEB1	-1.84875
PPEF2	-0.177
ABI2	-0.433
KIAA0317	0.003125
ATF1	-0.906833333333333
DYNC1H1	1.052625
DIP	0.1825
TMEM33	0.363333333333333
POLDIP3	-0.3695
C7orf24	0.1355
GPR171	3.76025
CDC6	-3.29733333333333
PLD1	-0.3827
ITFG2	-0.5203
NDUFC1	1.038
AKNA	-0.45975
NBR1	-0.10775
PKHD1	1.222875
HPS4	-0.7823
MAFA	1.05725
ULBP3	-0.565
DIRC1	-0.413
IMMT	-0.622
C22orf13	0.386583333333333
CEL	0.047
MARK3	-0.577
ADAMTS2	1.37666666666667
ARPC3	0.407666666666667
TMEM10	-0.35425
NPHS1	-0.00975
BRD8	-0.302
WDR12	-1.46225
IDI2	-0.312875
HOXD13	-2.033
OR8G2	-1.35825
SLAIN1	-2.35675
GABRQ	-0.748
NR2C2	-0.5645
NKTR	-0.7002
TLE2	0.998
KIAA0892	-0.378833333333333
AURKA	-1.97363636363636
GPRC5C	2.05283333333333
TBC1D9B	0.1315
PNPLA6	-0.0808333333333333
AP3B1	0.14525
NAG	-0.231
C11orf68	0.335
AKR7A3	-0.33825
AHCYL1	-0.640916666666667
COP1	0.633
RPP14	-0.766416666666667
PCDHB18	0.96475
CDH24	0.39525
KRT17	0.2247
LACTB2	-0.958
DDX24	0.0076
PHACTR1	-2.15433333333333
SLC35E2	0.43275
LOXL1	0.741
IQSEC2	0.179
RGSL1	0.7255
PCDHGC5	0.4005
MEGF10	-0.258375
PRRX1	1.99766666666667
ASTE1	0.138
C6orf159	-1.6245
MYOD1	0.90675
GAA	0.56425
ZNF747	0.14675
KLRC1	-1.152125
IL1RL2	0.119
GDF9	0.3665
GPR119	0.0825
TRAF2	-0.449
HCK	3.6035
BMP6	-1.997
IL8RA	0.956166666666667
FLJ35848	-2.65125
EFHA1	0.33875
CDSN	-0.439
C14orf54	-0.666833333333333
LSM3	-0.472625
ZFP41	-0.1515
C9orf126	-1.27916666666667
VIT	0.692
SPCS3	0.0745
DEF8	-0.2754
CHAF1A	-1.45933333333333
C1orf165	0.249333333333333
ZFPM2	1.69533333333333
FTH1	0.1395
SLC35F1	-1.52625
YWHAH	0.93475
C17orf66	0.095
ADRB1	-0.7845
FOXL1	-0.7675
RG9MTD3	-0.156
UMPS	0.233375
MGC13008	-0.5605
KIAA1161	0.094
CCDC77	-2.366
C12orf65	-0.6894
COG4	-0.7025
RCP9	-0.0499166666666667
RP4-692D3.1	2.08683333333333
CDC2L5	0.026
MGC7036	0.219
DNAJC11	-0.993
GDF2	-0.346833333333333
TIMM17A	0.2525
HNRNPA0	-0.4602
OR2H1	0.35075
PCBP1	-0.1685
COL23A1	-1.30475
LRRC2	0.389357142857143
NSD1	0.574071428571428
FLJ37078	-0.9015
WDR91	-0.669
TMEM179	-0.04325
DSCR10	-0.981
CNDP2	0.7773
FYN	-0.314
BEX2	-0.456333333333333
KCND3	0.59225
YPEL5	1.650625
LRRC42	-0.162833333333333
C17orf45	-0.745875
ZNF649	0.6958
LOC150763	0.676125
COL5A2	3.60775
CNGA2	0.7975
ELA2B	-1.01933333333333
RAB9B	1.299
FAM100A	-0.097
NAIP	0.0292857142857143
MYOZ2	0.203375
SPATA12	-0.427
XRCC4	-0.66175
CYB561	2.3479
CHST10	-0.8275
BAI1	-1.18616666666667
BRSK1	-0.579166666666667
C17orf89	0.659
PDE6H	-1.2425
FLJ20309	0.6403
MAP7	1.82475
SCN4B	1.78525
SPAG9	0.291
SERTAD1	0.691166666666667
FLJ21963	-0.7735
ANTXR1	1.1822
TMPRSS13	1.44516666666667
ETV7	3.3685
DGAT1	0.372166666666667
NKIRAS1	0.247333333333333
TAC3	-3.59275
CORO1C	-0.16075
RAD54B	-1.52525
HRASLS3	1.88516666666667
C21orf42	0.6285
BARD1	-0.720333333333333
ZNF177	0.751666666666667
MIP	-0.112
ZNF442	0.02
F2	-3.4812
GRIA1	0.5385
GALNTL2	1.7215
WNT5A	-1.4572
LENG9	0.0515
hCG_25371	-1.0515
FOXR1	-1.694
TRA@	1.2723
PWWP2	1.10125
C1QTNF7	2.2805
SLC7A4	1.936
C4orf7	4.022
C17orf80	0.566666666666667
KLK4	1.92166666666667
IL31	1.095
TMEM176A	4.298
CTNNB1	0.2073125
BHLHB2	0.11575
TMEM185B	0.469666666666667
ARD1B	0.42275
C1orf93	1.5885
BRUNOL4	-0.380333333333333
LOC541469	0.425416666666667
UPK2	-0.882
GAS8	-0.288333333333333
PATE	-0.3235
IMPACT	0.912
WNK4	1.76083333333333
HNRPLL	-1.471125
GAD2	0.0275
ITGA6	0.4205
BMP15	0.00399999999999999
CYP2A7	0.744375
RIC8A	0.418
CCND1	0.142583333333333
USP35	1.3465
DSCR2	-1.482
CCL4	4.84183333333333
ZCCHC10	0.3725
NOL11	-0.3465
TRPM2	1.59558333333333
PSMD2	-0.976181818181818
CHTF18	-1.5825
USP18	1.737875
RRAS	0.44025
LAMC3	0.55025
TOX	-2.11316666666667
PCDH15	-0.4705
GABRG3	-1.53125
NUDCD2	-0.1955
SGCZ	0.1265
KCTD17	-0.1151
SPSB2	1.255
TPPP3	3.583
CILP2	1.29683333333333
CALB2	2.807
CEBPZ	-0.756166666666667
ZNF479	0.0825
FMOD	5.19233333333333
C21orf66	-1.232
CLN6	0.0593333333333333
ANAPC1	-0.917875
SH2D3C	1.933
PTPN14	-0.1627
TRIM42	0.14525
APTX	0.00775
SNRPG	-0.450666666666667
BMS1	-0.6315
MAGEA3	-4.0095
NFATC3	-0.642166666666667
LRRC45	0.781833333333333
ARS2	-0.452642857142857
LRIG1	1.1815
EPSTI1	1.44683333333333
PRSS27	-0.3825
ERC2	-0.962125
PRKACB	0.188142857142857
PRDM13	-4.679
HCG27	-1.44825
KLK12	-1.7665
HSD17B7	0.835166666666667
ZNF354A	0.5135
PCDH11X	0.2805
DMGDH	0.85925
PCBD2	0.0766666666666667
TMC6	-0.132625
RIMS1	-0.431375
SF3B2	-0.215333333333333
RCN1	-0.243666666666667
CPB1	4.49925
BCAR3	0.469
FCRLB	0.0601250000000001
PAK1IP1	-1.02675
OR10H1	-0.088
KIF9	0.5095
PITPNM2	-1.1005
L3MBTL4	0.2215
TGFB1	-0.1133
ZXDC	0.286
SLC6A16	-0.469
SRrp35	-1.84325
LRRC8E	1.46075
PPIAL4	-0.86275
EOMES	1.983
PAX2	-0.1315
SCARF2	0.9035
PSEN2	1.67341666666667
PCDHB13	1.38025
C10orf28	-0.566125
DHRS7B	1.02021428571429
C1orf131	0.0105
ASB1	-0.5904
ZNF223	0.366
LCMT2	0.69825
MEP1A	-0.382
TMEM53	1.1625
RSPH3	1.24975
C10orf33	-0.616
LOC644285	-0.824
PTPN9	0.365833333333333
ABCA12	-2.59875
CCDC37	-1.2715
RUNDC1	0.6932
YES1	-0.683166666666667
FAM120AOS	0.58
OR5M3	0.353
PPP1R3F	-0.213333333333333
IL13	0.0645
MDFI	-0.80025
PRNT	0.26325
ZDBF2	-0.094
OR10C1	0.220666666666667
CLIC1	-0.4015
LILRA5	1.1095
CSAG1	-3.60983333333333
TREML2	0.41
FAM125A	-0.131833333333333
ZNF74	-0.48
FAM104A	0.70875
LRRC39	-0.3205
SAMD5	0.44775
HYAL2	0.03925
HIST2H2AC	1.902625
IGFBP5	1.14160869565217
NRTN	-0.659833333333333
KIAA0556	0.1585
FAM29A	-1.69244444444444
JMJD2A	0.018
EPHB1	1.742
POLD4	1.346625
ANAPC10	-0.6955
LRRC36	2.69275
MEGF6	-0.097
LPHN3	-0.492833333333333
BMP10	-0.127333333333333
C21orf55	0.682
CREM	-0.554
PTGER4	1.00066666666667
METAP1	-0.87775
KCNQ1	1.29066666666667
NR2F2	0.344875
SSFA2	-0.102916666666667
CTTNBP2	-1.97625
BCL2A1	-0.321125
ZBTB24	0.00775000000000002
SLCO6A1	-2.109
PRDM1	1.1031
OR7D2	-1.43266666666667
CCDC47	0.688
LOC646982	0.5225
SLC26A6	-1.58133333333333
BIN1	0.033
SRRM1	0.148285714285714
PCSK1N	0.37275
ALS2	-0.1285
ECT2	-0.834210526315789
CACNA2D2	-0.2595
DOCK6	-0.616
C10orf119	-0.0805
FATE1	0.1465
DUSP23	2.32825
TRIP6	-0.129571428571429
NUP35	-0.72475
CDH3	0.24375
KLHDC8A	1.2065
C9orf116	0.2875
EI24	-0.938
CENTD1	1.40333333333333
RWDD2B	-0.564
DOCK1	1.3835
NPAS2	-0.180375
NR3C2	2.30616666666667
FAM63A	1.21858333333333
INPP5F	-0.00616666666666666
FAM111A	0.0998999999999999
MYBL1	-2.56233333333333
IQGAP3	0.359166666666667
CRADD	-0.6755
DUSP12	-0.905
PDZK1IP1	3.2405
VASH2	-0.714
CTR9	0.46825
VIL1	-3.19525
OR8U1	0.5345
CCDC107	0.879
PTTG1IP	0.19575
OR4X2	-0.0155
COL9A1	-1.477
PSMD9	-0.4905
ZFP62	0.68025
TIP39	0.1655
PARP15	0.739
TTC19	0.193375
