Hybridization REF	TCGA-E2-A15E-01A-11R-A12D-07
RPL3L	0.2445
FUT9	2.799
KIFC2	0.727333333333333
PMP2	-0.496
SLC4A9	0.0055
PLAG1	-2.21916666666667
MYCBP2	0.592166666666667
OR4E2	-0.172
CCDC65	1.837
C16orf82	0.64175
ENTPD4	-0.427125
BRP44L	0.025375
PMP22CD	0.18
TMCO4	1.36716666666667
KCNN1	-0.754166666666667
WDR35	-0.04175
CCDC80	1.43225
C3orf31	-1.11525
SLC7A9	0.45375
TMEM190	0.05725
DBC1	1.8935
FADS3	-1.28533333333333
PDZD8	-0.487166666666667
GRM5	-0.0161428571428572
AZGP1	3.0574
PEX3	0.052
MED1	0.0589285714285714
ATG4C	-0.914166666666667
HNRPH3	-0.877125
FAM109B	1.707
C4orf17	-0.7935
CA10	-0.239
OPRD1	0.4935
CCL16	-2.17875
SACM1L	0.3115
CST6	4.22675
CD63	-0.1480625
LGI1	1.618
ZNF784	-0.95975
CRYBB1	-0.678
CX3CL1	1.23645
TOP2A	-1.3665
GYPB	-3.36633333333333
GADD45GIP1	-0.35025
FEN1	-2.347
IGF1R	0.3076875
WDR72	-2.8208
PURG	-0.451166666666667
DEFB126	-0.385
PKD1L1	0.3115
CAV1	-1.9949
GNPDA2	0.04
DGAT2	-0.65975
NLGN1	-3.6995
STRBP	0.14375
HPRT1	-1.486
FANCI	-2.335
PSMA7	-0.570875
DBF4B	-0.95
TTF1	-0.54
RAD54L	-2.88725
ELOF1	1.10725
PLAGL2	-1.07725
ZNF256	-0.23325
HMGCL	1.1455
MSI2	-0.937333333333334
RPESP	1.80316666666667
C11orf60	1.29425
ABCD1	-0.564
ACAA1	1.4805
SPARCL1	4.87635714285714
IL6ST	1.0754
ZNF319	-0.09675
TMEM109	-0.3628
FAM90A1	-0.698666666666667
IL22RA1	-0.286
ATP4B	0.1995
TEC	0.0408333333333334
C7orf30	-0.7825
TXNDC2	-0.936666666666667
ABCB4	-1.17675
KIAA1191	0.972
C9orf38	0.237
SFTPB	-0.117875
CNTNAP2	0.65025
FRK	1.8885
TBX19	0.68775
CHD4	-0.1
C6orf26	-2.81683333333333
MOSC2	1.9695
IKBKE	-0.1435
HIF1A	-1.813
LOC595101	-0.0415
RELA	0.126666666666667
TMEM16B	0.66
ABHD12B	-1.6195
TSEN34	0.4425
KIF18A	-2.3875
TXNDC9	-0.5095
SPATA2L	-0.5755
SEMA4G	-0.895
C21orf91	-0.6365
MATN1	-0.183
KCNIP4	0.189166666666667
TUSC1	1.8195
OR4C15	0.78
ARMCX6	0.0494166666666667
WBSCR27	-0.788166666666667
OR52I2	0.3965
KIAA1604	-0.39225
DYNC1I1	-1.074625
PPP4C	0.69225
SLC47A2	-0.0135
TREH	0.05575
CD48	0.937166666666667
ST14	1.3225
PKN1	-0.545
SPON2	1.3305
XBP1	2.35258333333333
SFRS12	-0.021
EFCAB6	2.9035
SELT	0.76125
SLC39A2	0.4865
ERF	-0.392833333333333
ARL3	0.7435
SURF6	-1.0675
MLLT10	-0.394
FLJ11171	0.7225
TDGF1	-3.8765
ERCC6	-0.12325
EIF2AK4	0.674125
BAZ1A	-0.130333333333333
LRRN3	0.485833333333333
TMC3	0.798
EFTUD1	-0.0815
PTPRO	-0.632
CLEC12A	0.373285714285714
ACBD4	0.3425
ZDHHC14	-0.84175
OTUD7B	0.418875
ACTB	0.2870625
MSRA	0.038875
LCE5A	-1.725
IFI35	0.3815
BSCL2	0.6915
ANKRD12	0.45625
CFHR2	0.4295
RGAG1	0.201833333333333
HSFY1	-0.3125
SLC30A5	0.416916666666667
IMPG1	-0.153
GPR109A	0.6065
ZNF185	1.21375
IYD	2.9635
NPCDR1	1.194
SERPINA13	-1.165
HMGCLL1	2.1315
NEUROG1	-0.301166666666667
UBQLN1	-0.201375
LIN37	0.83675
SOCS2	-0.3545
DSCR4	-1.8025
XKR6	-0.10975
GPR142	0.321
KRTAP13-3	-0.8315
CCDC15	0.845
MOS	0.664
CD1E	-1.837
OFCC1	-0.1492
FAM83D	-1.72175
SRFBP1	-0.01
C9orf96	0.325
DHDH	-1.18125
CCDC90A	-0.7495
RABL3	1.1027
CD320	-1.63166666666667
ANGEL2	0.16275
MRPL21	-0.1945
SMG6	0.169
INSR	0.2839375
FLJ14816	-0.182
GLRB	-0.145166666666667
C9orf89	0.576
CIZ1	-0.681125
URG4	-0.2155
LRDD	-1.138
CBY1	1.48916666666667
NFX1	0.09675
MTERFD2	-0.337785714285714
C19orf23	-0.00699999999999999
PGC	-1.662875
IER3IP1	0.4223
RASAL2	0.784
C1orf89	0.1055
SYNJ1	-0.37025
NFKBIE	-0.18825
FLJ40125	-0.8385
TCEB2	0.4658
NOG	-0.706
POLR2J2	-0.475666666666667
HLA-B	0.7685
PCDHA1	0.9605
PPP2R2B	-1.11325
ARHGEF17	0.483166666666667
TCF7L2	0.725214285714286
CHD5	-0.918833333333333
ZNF431	0.27075
TBC1D25	0.6465
ZNF800	-0.19825
SCUBE2	3.026
MYCBP	1.60933333333333
GPX5	0.156
C6orf129	-0.1295
QSER1	-0.484166666666667
ULK2	1.15175
PIGO	0.457666666666667
NRCAM	-2.23653846153846
SLC35E3	-0.63575
CSRP2	-1.009
HYPE	0.05025
MAPK15	0.364
MGC14327	-0.02525
TIMM13	-0.312666666666667
ZNF462	0.0455
GBA3	-0.02
TEX13A	-0.2155
MCM6	-2.08211111111111
MTRF1	-0.627125
ABCA7	-1.363
EIF4A2	-0.03325
ZC3H10	0.8698
RPGR	-0.0368333333333333
C20orf94	-0.259
RP1L1	0.1875
GPR125	-0.121
USP22	0.0615714285714286
OR1L4	-0.47975
MLZE	2.452
FLJ32065	0.02725
PTCD1	-0.369
CRTAC1	0.802
BXDC2	-1.315
C18orf1	1.30916666666667
FAM107A	1.71557142857143
EFNA3	0.46975
P18SRP	-0.4079
CAMKK2	0.0724166666666667
KIAA0649	0.52975
NES	0.2485
HS6ST3	1.06325
PON2	-0.0895
TCP11L2	-0.17125
CLEC4A	1.2715
PRR12	0.8785
MLXIPL	-1.6049
C2orf50	0.641
ZNF28	1.04775
ENC1	0.614833333333333
MAP2K1	-0.291625
FKSG2	1.499
KIAA0430	0.861
PTP4A1	-1.511
GPR156	-0.1895
GTF3C6	-1.145
UBR2	0.0561000000000001
LOC388272	-1.36825
MAK	0.790166666666667
ACOT4	2.9625
STC2	1.79125
PIGW	-0.1135
SAE1	-0.717375
COL6A1	0.0580454545454546
OAZ1	-0.536666666666667
STMN4	1.14833333333333
EDG3	0.262666666666667
SGCE	1.01133333333333
IL11	-2.16816666666667
PRSS8	1.3995
YIPF5	0.41925
WNT4	3.573375
CSN2	0.300333333333333
TCF7	-1.994125
TDO2	0.54075
SAMD9	-0.219625
S100A7A	-0.4685
MMRN1	3.52516666666667
GKAP1	0.17275
AKR1C3	-0.44975
RNF19A	0.63625
GMDS	-1.14825
YKT6	-0.42325
SPARC	0.8754
C12orf31	-0.59725
UBE2V2	0.321333333333333
FBXL18	-0.120333333333333
KIAA0460	-0.41625
ADAM22	-1.270625
SERPINC1	-3.51575
KCTD21	0.5545
MYOHD1	-1.86275
ZNF37A	-0.037
GTF3C1	-0.281333333333333
CTSZ	1.6965
PRNPIP	0.259125
DRD1IP	-0.0925
NR1I2	-2.89716666666667
ZNF266	0.2551
SPAG4L	0.3105
COX4NB	-1.18325
SAPS1	-0.1515
APOA1	-4.169
TATDN1	0.511333333333333
C10orf82	1.2455
KPNB1	-2.04125
FOXO3	0.594666666666667
CRYBB2	-1.208
ZBTB5	0.00383333333333334
SLC25A38	0.37
DCTN2	0.0741666666666667
IFT20	0.7835
CTHRC1	2.4905
C1orf31	-0.648375
UHRF1	-1.94253333333333
GPC6	-0.62025
C10orf54	1.12875
MCF2L2	0.594
WNT9B	0.1635
OLA1	-0.215125
FAM120B	-0.03925
TTLL10	0.547
CYorf15A	-6.32333333333333
RELN	-2.0175
SCN2B	2.05916666666667
MFHAS1	-1.77875
NKX3-2	-0.883833333333333
RASGRF2	-0.739
SSBP1	-0.889833333333333
KPNA6	-0.332857142857143
LOC389118	-0.1655
HS3ST4	0.5067
SUPT7L	-0.33425
FLJ32658	-2.3755
IGFBPL1	-1.8765
KIAA1641	-1.6341
SHKBP1	0.0605
CSF1R	3.6805
NAGK	0.9505
MYL2	0.68725
HIST1H4C	-2.55
TOMM7	-0.9545
ADAMTSL3	2.3459
TNFSF14	-0.6835
PRRT2	-0.5845
VTA1	-0.0415
AOAH	2.60933333333333
CRISPLD2	1.63928571428571
PNN	-1.4523
TA-NFKBH	-0.43025
ESPN	-0.35275
RBM43	-0.057
KIAA1267	0.00512499999999999
DDX3X	0.420111111111111
KIAA1576	-3.1035
PLXDC1	3.84833333333333
FLJ25801	-5.32775
HNRNPL	-0.742
RUNDC3A	0.198833333333333
CASP12	1.382
SH2D5	-1.76725
RPL26L1	-0.39
OR51A7	0.73525
HDC	4.034
C2orf16	-0.157833333333333
SYTL3	2.12825
GOLGA4	0.242375
NOTCH1	-0.695333333333333
ATPAF2	0.3565
ECD	-0.075
SSX5	-1.6035
SNAP91	0.54975
OCA2	-2.96625
PNPO	-0.112
DAPK1	-1.01616666666667
PINX1	-1.21933333333333
SELENBP1	1.63
NEK3	-0.27975
TMED4	0.0942142857142857
SSTR4	-0.174
FOSL1	-2.8848
CD40LG	0.656
CES1	-1.07708333333333
DCI	0.6345
B3GAT3	-0.561
STK17B	-0.13425
CNTN6	1.253
CYP3A4	-1.5965
MBOAT2	0.603142857142857
PISD	0.098625
USP1	-1.0885
PYDC1	1.41433333333333
CENPM	-1.313125
SAR1B	0.24275
TTC7B	-0.6995
DP58	-0.2285
GPC1	-0.14975
RBL1	-1.655
TMEM137	-1.85616666666667
TOB1	0.662916666666667
TCEAL1	1.4575
CENPF	-2.22836363636364
C6	2.5095
PRSS1	-4.47525
PPIL6	1.42533333333333
C6orf124	0.967
ODZ4	1.41566666666667
SNCB	-0.3885
NDUFB9	0.003375
CNOT6L	0.507666666666667
S100A9	0.832666666666667
TRIM50	-1.195
KCTD1	1.8995
WDR63	0.691
SPEF2	2.5855
RNGTT	-0.821166666666667
CXorf22	0.872
KCNK16	-0.1355
CEP250	-1.45025
ATPBD1B	0.056
KCNJ2	3.36325
MT1B	0.455
ZNF684	0.399
SLC4A1	-0.4135
PDHA1	-1.23475
ZNF492	0.541875
TKT	-0.3705
BYSL	-0.915875
RNF38	0.5915
AHDC1	-0.1655
KLHL2	0.862375
CMTM8	-0.2905
DMP1	-1.2175
HERPUD2	-0.1515
CRTAM	1.93783333333333
ZNF572	1.31025
TMEM16J	-0.579
HSD17B2	1.55275
UBE2G1	0.68625
AHSA2	-1.803
PELI2	-0.766
TPX2	-2.047375
ATP9B	0.743333333333333
DAZAP1	-2.287625
HMGCS2	2.851
C17orf38	-0.62025
B9D1	0.23325
NKX2-5	-0.928166666666667
KIAA1276	1.79875
LILRB2	2.347
CSTF1	-0.0868333333333333
BTN2A1	-0.860833333333333
C15orf48	3.36725
IGF2BP3	-5.114
FAM113B	1.3925
HRG	-0.15025
ZNF131	-1.34525
USP47	0.713357142857143
CCDC88B	-1.254
HCN1	-0.3519
HTN1	-1.12583333333333
SYCP3	0.0209999999999999
C13orf23	-0.1115
PAPOLA	-0.393375
AATK	-0.0807
MSH3	-0.4535
NDUFAB1	-0.4545
ITLN2	-1.682
BAK1	-0.519833333333333
MRPL45	0.360833333333333
MTNR1B	-0.1442
LOC645843	-0.642
SPECC1L	0.04475
PGCP	1.7305
SPN	-1.859
GPR143	0.680333333333333
ZNF576	-0.0183333333333334
TMEM39A	0.3366
ATP5D	0.022
MAGEB3	-2.4475
RPS5	0.604
ANP32E	-2.33007142857143
MTMR1	-0.35025
YEATS4	-0.64375
SYNGAP1	-0.78625
PCOLCE	-0.467166666666667
MNS1	0.02725
PCYT2	-0.522666666666667
ZNF182	0.09525
LAX1	0.380625
SPPL2B	-0.766
ELOVL5	1.4162
PCDHAC1	1.124
B4GALNT1	-1.24933333333333
BLOC1S2	0.145125
ZNF673	-0.782
ARHGAP21	0.318833333333333
IRX5	2.5385
LRFN5	0.811
FAM7A1	-0.69875
RAB19	1.4485
GINS1	-1.60325
ITM2B	0.889
PAPSS2	3.29633333333333
OR5BF1	0.3475
ACSL3	1.426
KIAA1919	-0.4775
GLT8D2	3.197
UTRN	0.368071428571429
CNN1	2.1185
HISPPD2A	0.793166666666667
SDAD1	-0.00199999999999999
SIGLEC9	0.563833333333333
RPL35	-0.3
C22orf26	0.0415
IMPDH2	0.725875
WDR69	-1.43
SEC14L5	-0.230333333333333
CLTA	-0.056
RP11-529I10.4	0.63575
GPR37L1	0.322666666666667
OGDH	-0.0753333333333333
ASB13	1.3965
ZFP14	1.45125
ZCRB1	-0.771833333333333
KPNA3	0.583
HSPA1L	1.04225
RHOC	1.019125
LOC554175	-0.15875
PPP3CA	0.7536
SLC1A7	-0.8453
ZNF529	-0.157166666666667
RBED1	0.433
DDB2	-1.04325
FLJ11286	0.154
SPATA1	0.3115
MKNK1	0.048
DYSF	0.828333333333333
ALKBH2	-0.65325
NKD1	-2.683
C1orf174	-0.40075
PLEKHO1	-0.946666666666667
ASB10	-0.46425
RING1	0.519
NPC2	1.40325
AVPR1B	-0.409
YTHDF1	-0.161833333333333
LMAN1L	0.4675
GSG2	-2.2195
CEP170	-1.3782
RPS4Y2	-5.76225
MSH6	-1.3545
HECTD2	-0.1555
ZNF556	-2.041
PLEKHC1	0.0845
AIRE	-0.267666666666667
BCL2L10	1.79
LMOD3	-0.1538
ZBTB8	0.0262
FOXA2	-3.3681
SLCO2A1	2.883875
C3orf46	-0.531
PRDM16	-0.167833333333333
TMEM98	0.55425
FRMD5	-2.604
PDE6C	0.344
C1orf216	0.1885
EP400	-0.975857142857143
PTK2	1.21191666666667
RNF217	0.69825
NDUFA8	-1.1695
ZFAT1	0.333
LAMP3	0.134
GLTSCR2	0.506375
NPW	-0.706
LLGL2	-0.4943
PPM1K	-1.0865
C20orf177	-0.4185
KIR2DL4	-0.0419
NFKB2	0.0825
C21orf122	0.126333333333333
HESX1	0.092
GPR114	0.7525
SLC25A35	0.245833333333333
GNAT1	0.14725
ORAI3	0.2955
FAM76B	-0.427125
TMEM99	1.6458
TRIM29	1.8869
CDS1	2.39425
RHEB	-0.6876
C4orf27	-0.472333333333333
RAB3A	-0.2635
OTUD6B	-0.07475
GPD1	1.3845
CDH15	-1.475
NPM1	-1.32157142857143
TMEM117	-0.60675
PRPS2	-0.632833333333333
GCK	-0.7555
ADRA2A	4.34566666666667
TSPYL4	0.294833333333333
TASP1	0.0195
WDR19	0.388666666666667
C10orf38	-0.795
PDE4C	-0.5215
FYB	-1.00818181818182
C1orf55	-0.435333333333333
PPFIA3	0.1655
RAD18	-0.9095
C12orf44	0.328833333333333
CRYBA4	0.6795
HVCN1	1.2825
TAF10	0.168166666666667
C16orf48	-0.338166666666667
DEPDC5	0.047
LTBP1	-1.301
MAPRE1	-0.557125
FGF8	-0.7935
C3orf52	0.682125
SENP7	0.280166666666667
LRRK2	0.48925
RUNDC2A	-0.353166666666667
KIAA0355	0.568166666666667
CPEB1	-1.93425
PPEF2	-0.228
ABI2	-0.404666666666667
KIAA0317	-0.015
ATF1	0.091
DYNC1H1	-0.142
DIP	-0.3695
TMEM33	-0.216444444444444
POLDIP3	0.2205
C7orf24	0.16375
GPR171	2.611
CDC6	-1.768
PLD1	-0.0402
ITFG2	0.1687
NDUFC1	-0.53475
AKNA	-1.24775
NBR1	0.72975
PKHD1	0.895875
HPS4	-0.7186
MAFA	-0.56975
ULBP3	-0.46
DIRC1	1.036
IMMT	-0.79425
C22orf13	0.163333333333333
CEL	-0.14375
MARK3	0.1335
ADAMTS2	0.4295
ARPC3	-0.252166666666667
TMEM10	0.044
NPHS1	0.06025
BRD8	0.202
WDR12	-1.45525
IDI2	-0.114714285714286
HOXD13	-2.14
OR8G2	-0.3885
SLAIN1	-1.3725
GABRQ	-0.721
NR2C2	-1.29275
NKTR	-0.6084
TLE2	1.1025
KIAA0892	0.264333333333333
AURKA	-2.35709090909091
GPRC5C	0.539333333333333
TBC1D9B	-0.05825
PNPLA6	-0.295833333333333
AP3B1	0.076
NAG	0.51475
C11orf68	-0.54125
AKR7A3	3.04525
AHCYL1	0.157333333333333
COP1	0.179
RPP14	0.1705
PCDHB18	0.36225
CDH24	-1.15925
KRT17	1.585
LACTB2	0.0785
DDX24	-0.2049
PHACTR1	-2.9845
SLC35E2	-0.40675
LOXL1	-1.0965
IQSEC2	-0.013
RGSL1	0.056
PCDHGC5	0.676
MEGF10	0.86625
PRRX1	0.801166666666667
ASTE1	0.966833333333333
C6orf159	-1.723
MYOD1	-0.95725
GAA	0.30625
ZNF747	0.65
KLRC1	-1.29025
IL1RL2	0.078
GDF9	1.2075
GPR119	0.1615
TRAF2	-0.905666666666667
HCK	2.0185
BMP6	-2.404
IL8RA	0.661833333333333
FLJ35848	-1.93525
EFHA1	0.24475
CDSN	0.141166666666667
C14orf54	-0.245666666666667
LSM3	-0.58725
ZFP41	0.5835
C9orf126	-0.931166666666667
VIT	1.295
SPCS3	-1.2
DEF8	-1.1894
CHAF1A	-2.46766666666667
C1orf165	0.836833333333333
ZFPM2	0.3785
FTH1	-0.0475
SLC35F1	-1.33375
YWHAH	0.25325
C17orf66	0.00666666666666665
ADRB1	-0.567166666666667
FOXL1	-0.3625
RG9MTD3	-0.254833333333333
UMPS	-0.337
MGC13008	-0.721
KIAA1161	-0.4975
CCDC77	-2.0565
C12orf65	-0.8083
COG4	-0.557
RCP9	0.121916666666667
RP4-692D3.1	3.88666666666667
CDC2L5	0.2645
MGC7036	0.549833333333333
DNAJC11	-0.62675
GDF2	0.0283333333333333
TIMM17A	-0.8885
HNRNPA0	-1.4392
OR2H1	-0.54975
PCBP1	0.298375
COL23A1	-0.5165
LRRC2	0.337142857142857
NSD1	0.222357142857143
FLJ37078	-1.13525
WDR91	-0.232833333333333
TMEM179	-0.351
DSCR10	0.878
CNDP2	0.8087
FYN	-0.5325
BEX2	-0.364166666666667
KCND3	1.008
YPEL5	0.85625
LRRC42	-0.183333333333333
C17orf45	-0.329875
ZNF649	0.5097
LOC150763	0.41
COL5A2	1.76966666666667
CNGA2	0.706
ELA2B	-1.0355
RAB9B	-0.46825
FAM100A	0.595
NAIP	0.721
MYOZ2	2.973375
SPATA12	0.5105
XRCC4	-0.40325
CYB561	0.7608
CHST10	-0.9355
BAI1	0.0448333333333334
BRSK1	-0.596
C17orf89	-0.412875
PDE6H	-0.183
FLJ20309	-0.3753
MAP7	0.539625
SCN4B	2.53725
SPAG9	-0.7925
SERTAD1	0.5355
FLJ21963	-0.04725
ANTXR1	0.6564
TMPRSS13	1.78283333333333
ETV7	1.65783333333333
DGAT1	0.825833333333333
NKIRAS1	0.757833333333333
TAC3	-4.03
CORO1C	-1.22433333333333
RAD54B	-1.16275
HRASLS3	2.88033333333333
C21orf42	-0.2995
BARD1	-0.8965
ZNF177	1.19433333333333
MIP	0.6055
ZNF442	1.244
F2	-3.8221
GRIA1	-0.0752857142857143
GALNTL2	1.22083333333333
WNT5A	-0.5414
LENG9	0.006
hCG_25371	-2.039
FOXR1	0.339
TRA@	0.67
PWWP2	0.89225
C1QTNF7	0.573333333333333
SLC7A4	1.05625
C4orf7	2.67075
C17orf80	0.787166666666667
KLK4	1.15566666666667
IL31	0.046
TMEM176A	3.65725
CTNNB1	0.2656875
BHLHB2	0.688
TMEM185B	0.644166666666667
ARD1B	0.684
C1orf93	2.154
BRUNOL4	-0.689
LOC541469	0.702833333333334
UPK2	-0.03
GAS8	0.0521666666666667
PATE	1.752
IMPACT	0.704
WNK4	-0.228
HNRPLL	-0.136
GAD2	0.6045
ITGA6	0.0155
BMP15	-0.0956666666666666
CYP2A7	1.37025
RIC8A	0.52425
CCND1	-0.270416666666667
USP35	0.025
DSCR2	-2.13625
CCL4	4.11916666666667
ZCCHC10	-0.4075
NOL11	-0.549
TRPM2	1.20416666666667
PSMD2	-0.279090909090909
CHTF18	-1.197
USP18	-0.0485
RRAS	1.082
LAMC3	-0.22375
TOX	-3.49166666666667
PCDH15	-0.121
GABRG3	-2.64125
NUDCD2	-0.922
SGCZ	-0.313
KCTD17	-0.8822
SPSB2	0.2555
TPPP3	1.921
CILP2	0.430833333333333
CALB2	1.683875
CEBPZ	-0.7515
ZNF479	1.17775
FMOD	4.858
C21orf66	-1.20985714285714
CLN6	-0.496833333333333
ANAPC1	-1.129375
SH2D3C	0.4875
PTPN14	-0.397
TRIM42	-0.3715
APTX	-0.0055
SNRPG	-1.24816666666667
BMS1	-0.305
MAGEA3	-1.885
NFATC3	-0.481166666666667
LRRC45	-0.126333333333333
ARS2	-0.3955
LRIG1	1.77716666666667
EPSTI1	0.7824
PRSS27	0.6955
ERC2	0.133
PRKACB	-0.0460714285714285
PRDM13	-7.3495
HCG27	-0.76
KLK12	-3.86
HSD17B7	0.377166666666667
ZNF354A	0.849
PCDH11X	1.5425
DMGDH	0.6245
PCBD2	-0.305833333333333
TMC6	-1.041625
RIMS1	1.08925
SF3B2	-0.8035
RCN1	-0.508166666666667
CPB1	1.615
BCAR3	1.12775
FCRLB	-1.241
PAK1IP1	-0.4815
OR10H1	0.323
KIF9	0.964
PITPNM2	-1.37475
L3MBTL4	0.8205
TGFB1	-0.7133
ZXDC	0.44525
SLC6A16	-0.2485
SRrp35	-0.701375
LRRC8E	1.051
PPIAL4	1.07066666666667
EOMES	0.518833333333333
PAX2	-0.057
SCARF2	-0.16225
PSEN2	0.348166666666667
PCDHB13	-0.088
C10orf28	-0.154875
DHRS7B	0.793428571428571
C1orf131	0.3915
ASB1	-0.933
ZNF223	0.516666666666667
LCMT2	1.71675
MEP1A	-0.59
TMEM53	0.20675
RSPH3	1.16875
C10orf33	0.4785
LOC644285	0.62025
PTPN9	0.556166666666667
ABCA12	1.7125
CCDC37	-2.21325
RUNDC1	0.7236
YES1	-0.467166666666667
FAM120AOS	0.632
OR5M3	0.4635
PPP1R3F	-0.345916666666667
IL13	0.112333333333333
MDFI	-0.46125
PRNT	0.071
ZDBF2	-0.628
OR10C1	0.319333333333333
CLIC1	-0.350166666666667
LILRA5	0.299
CSAG1	-4.17583333333333
TREML2	-1.36566666666667
FAM125A	0.1355
ZNF74	-1.11025
FAM104A	-0.013
LRRC39	0.0335
SAMD5	2.25375
HYAL2	0.175
HIST2H2AC	-0.83675
IGFBP5	1.96491304347826
NRTN	-1.51116666666667
KIAA0556	0.5152
FAM29A	-2.00094444444444
JMJD2A	-0.51375
EPHB1	2.701
POLD4	0.514
ANAPC10	-0.1105
LRRC36	-0.077
MEGF6	0.202
LPHN3	1.39583333333333
BMP10	0.078
C21orf55	0.845
CREM	-0.130125
PTGER4	1.14433333333333
METAP1	0.189125
KCNQ1	0.8365
NR2F2	-0.13725
SSFA2	-1.26075
CTTNBP2	-0.5675
BCL2A1	-1.738875
ZBTB24	-0.97575
SLCO6A1	-2.11333333333333
PRDM1	0.2248
OR7D2	-0.788166666666667
CCDC47	-0.3615
LOC646982	-0.00850000000000001
SLC26A6	-0.953333333333333
BIN1	-1.118
SRRM1	-1.52271428571429
PCSK1N	-1.521875
ALS2	-0.1834
ECT2	-0.940368421052632
CACNA2D2	1.011
DOCK6	-0.37875
C10orf119	-0.17475
FATE1	0.06175
DUSP23	0.9885
TRIP6	0.238642857142857
NUP35	-1.10375
CDH3	2.36625
KLHDC8A	0.77375
C9orf116	1.027125
EI24	0.6065
CENTD1	0.774833333333333
RWDD2B	-0.491833333333333
DOCK1	0.848
NPAS2	-0.505
NR3C2	3.08983333333333
FAM63A	0.407583333333333
INPP5F	-0.410333333333333
FAM111A	-0.4059
MYBL1	-0.15475
IQGAP3	-0.9
CRADD	-0.1055
DUSP12	-1.37725
PDZK1IP1	3.0115
VASH2	-1.5515
CTR9	0.235
VIL1	-4.49175
OR8U1	0.165666666666667
CCDC107	0.159
PTTG1IP	-0.309625
OR4X2	0.2485
COL9A1	-3.116
PSMD9	0.0185
ZFP62	0.376
TIP39	-0.7695
PARP15	0.355
TTC19	0.68325
C1orf114	-2.82433333333333
GFPT1	-0.0975
SLC27A6	2.097
MRPS10	-0.7297
CALML5	2.33
TRPM7	-0.548125
CGNL1	1.058875
CECR1	0.3025
SERPINB8	-0.558666666666667
TMEM102	0.698625
PDIA2	-3.14775
NUCKS1	-1.1765
HOTAIR	1.59475
EBI3	-0.27925
NXN	0.06025
ZMYND19	-0.710375
FOXJ3	-0.28975
EIF5B	-0.4743
EIF2B4	0.380666666666667
LEO1	0.21525
ZIC5	-2.22091666666667
IL20	2.691
KIAA0415	0.25925
FLJ37357	-0.3745
TSPAN12	0.21
ACTR3B	0.4015
TFAM	-0.434833333333333
IL17RD	1.267625
PARP12	0.7535
KLHDC7A	0.2935
KCTD4	0.989333333333333
GTF2H1	0.02425
FLCN	-1.08766666666667
BIRC4	-0.234
LOC790955	0.08125
VKORC1L1	-0.39425
CYP4F22	1.3285
TAS2R5	0.568
ZNF582	1.2935
HS3ST3B1	-1.243
CTNS	0.59525
STK36	0.3135
MMD2	-0.44075
RP5-1103G7.6	-0.1045
FLJ23356	0.159
CRH	-1.15075
C1orf182	-0.0238333333333333
ACP5	1.5405
AMFR	0.7909
CA4	1.965
PLCB4	-0.981125
MPHOSPH10	-0.17525
UNQ473	2.8794
G3BP2	-0.304833333333333
SR140	-1.14791666666667
HOXA2	1.60325
PYGB	0.21775
BAT1	-0.404083333333333
DKK3	0.766333333333333
DDX31	-0.22225
TULP1	0.261
NHLRC2	0.06325
TNRC4	-0.8595
ZNF430	0.919
TNRC6A	-0.785125
PLA2G1B	0.4295
RCHY1	0.660833333333333
GTF2A2	-0.197
MGC4294	0.2905
ZNF691	0.77475
TACC3	-2.39625
DNAJC5G	-0.10675
LOC4951	0.6565
MS4A4A	-1.3455
LOC152485	0.6865
PPP1R2P1	0.361
PPP2R5B	-0.3315
RPGRIP1L	0.065625
SPOP	0.1174
PTPRF	1.15083333333333
MGC42090	-0.4725
SUSD3	2.91475
THOC4	-1.194125
MAML1	0.2158
FXR2	-0.862833333333333
TYK2	-0.0815
MUC6	0.0771666666666667
DNAJB7	1.043
PIP4K2A	-0.710214285714286
MEX3A	-0.683833333333333
RRP1	-0.771875
TFAP4	-0.384
CXorf41	0.452
MTMR4	-0.1615
CTLA4	-0.977
SNX9	0.178
CIB3	1.04416666666667
NECAP1	0.33975
PLA2G2D	-0.2034
GLMN	-1.41316666666667
DCLRE1A	-0.0125
PDX1	-0.5445
SAMD11	-0.87
MRPL55	0.1055
TLR7	2.700625
TBC1D21	-0.2275
SMAD1	1.1204
ACTRT2	0.07675
RIOK2	-0.3435
PDLIM4	0.23625
SLC22A15	0.2635
ABHD13	0.8629
STX18	0.6655
CCPG1	0.393285714285714
DCBLD1	-0.0993333333333333
SLC2A6	-1.158
NOLA3	-0.66475
TRDMT1	-0.5435
IL17F	0.1435
ATP1A4	-0.260666666666667
OR52W1	0.311
CFL1	-0.06
IL4	-1.75
RBP2	0.142833333333333
CPSF6	0.468625
TTC8	0.845166666666667
MUCL1	5.8505
EYA3	-1.942
KRT38	0.25925
GNE	-1.49875
ZNF501	1.27525
SLC35A2	0.419625
CEP110	-1.3007
MYF6	0.29125
MGST2	0.816333333333333
TRPV4	0.281333333333333
NEK8	-0.3215
NOX5	-0.913
NCKAP1L	-1.35916666666667
EMP3	-1.60233333333333
BPY2C	0.6315
C1orf38	-0.7825
ELOVL2	-0.86275
CBX7	0.791666666666667
OSBPL1A	1.245
ZNF589	-0.07025
ESCO1	-0.843666666666667
TRA2A	-0.254166666666667
C3orf26	-0.9785
PHF2	-0.15675
PID1	-0.0696666666666667
RFC1	-0.718375
MTAP	-0.5568125
