Hybridization REF	TCGA-BH-A18R-11A-42R-A12D-07
TMEM99	-0.3999
TRIM29	0.8205
CDS1	0.1775
RHEB	0.6746
C4orf27	0.107833333333333
RAB3A	-0.32
OTUD6B	-1.1165
GPD1	4.6555
CDH15	0.0413333333333333
NPM1	0.915928571428571
TMEM117	1.1395
PRPS2	-0.499166666666667
GCK	-1.394
ADRA2A	5.35433333333333
TSPYL4	0.499666666666667
TASP1	0.0995
WDR19	-0.0355
C10orf38	-0.23
PDE4C	0.517
FYB	-0.4165
C1orf55	-0.790166666666667
PPFIA3	-1.68125
RAD18	-0.90675
C12orf44	-1.44783333333333
CRYBA4	0.6025
HVCN1	1.034
TAF10	-1.543
C16orf48	-1.08233333333333
DEPDC5	0.212666666666667
LTBP1	-0.6455
MAPRE1	0.657625
FGF8	-0.1705
C3orf52	-0.255
SENP7	0.797
LRRK2	1.15825
RUNDC2A	-0.449833333333333
KIAA0355	1.0185
CPEB1	-1.49625
PPEF2	0.2255
ABI2	-1.40166666666667
KIAA0317	-1.554375
ATF1	-0.334833333333333
DYNC1H1	1.116875
DIP	-0.35625
TMEM33	-0.9910625
POLDIP3	-0.68175
C7orf24	-0.0665
GPR171	1.49425
CDC6	-4.0745
PLD1	0.339
ITFG2	0.1599
NDUFC1	-0.2945
AKNA	-1.6415
NBR1	1.42725
PKHD1	0.858571428571429
HPS4	-1.5082
MAFA	1.41325
ULBP3	-0.69675
DIRC1	1.329
IMMT	-0.905375
C22orf13	-0.349
CEL	0.404
MARK3	-1.0545
ADAMTS2	0.917416666666667
ARPC3	-0.096
TMEM10	0.14725
NPHS1	0.13525
BRD8	0.308333333333333
WDR12	-1.41575
IDI2	0.868125
HOXD13	-0.5295
OR8G2	-0.38225
SLAIN1	-0.2365
GABRQ	0.9585
NR2C2	-2.37575
NKTR	-1.142
TLE2	0.1445
KIAA0892	-1.094
AURKA	-3.55781818181818
GPRC5C	-1.84566666666667
TBC1D9B	-0.675125
PNPLA6	-1.1095
AP3B1	-0.53375
NAG	-0.79925
C11orf68	-0.9255
AKR7A3	-1.2825
AHCYL1	0.612916666666667
COP1	1.49083333333333
RPP14	-0.83725
PCDHB18	0.61025
CDH24	-0.143
KRT17	1.0879
LACTB2	0.08725
DDX24	-0.5506
PHACTR1	-3.07383333333333
SLC35E2	-0.80875
LOXL1	-1.953
IQSEC2	1.715875
RGSL1	0.564
PCDHGC5	1.558
MEGF10	0.46775
PRRX1	0.043
ASTE1	-0.0425
C6orf159	-1.02625
MYOD1	1.74575
GAA	-1.1925
ZNF747	-0.58925
KLRC1	0.0840000000000001
IL1RL2	0.783
GDF9	-0.0035
GPR119	1.346
TRAF2	-1.01183333333333
HCK	1.97816666666667
BMP6	-0.276
IL8RA	0.562666666666667
FLJ35848	0.51675
EFHA1	1.20225
CDSN	1.2415
C14orf54	-1.27966666666667
LSM3	0.150125
ZFP41	1.4135
C9orf126	-1.274
VIT	2.0945
SPCS3	-1.41025
DEF8	-1.6213
CHAF1A	-2.96966666666667
C1orf165	0.894666666666667
ZFPM2	1.71916666666667
FTH1	1.95075
SLC35F1	1.67275
YWHAH	-0.34225
C17orf66	0.105333333333333
ADRB1	0.404
FOXL1	1.2
RG9MTD3	-1.244
UMPS	0.552375
MGC13008	-2.789
KIAA1161	5.5725
CCDC77	-1.842
C12orf65	-0.2632
COG4	-1.172
RCP9	-2.0545
RP4-692D3.1	2.071
CDC2L5	-0.56875
MGC7036	0.769166666666667
DNAJC11	-1.26325
GDF2	2.44433333333333
TIMM17A	-0.507
HNRNPA0	-0.6598
OR2H1	2.25575
PCBP1	-0.521
COL23A1	0.25975
LRRC2	0.256076923076923
NSD1	-1.0935
FLJ37078	-1.454
WDR91	1.69016666666667
TMEM179	2.376
DSCR10	-0.835
CNDP2	0.1754
FYN	0.0005
BEX2	0.646166666666667
KCND3	0.11625
YPEL5	2.842875
LRRC42	-1.24783333333333
C17orf45	0.10375
ZNF649	0.364
LOC150763	0.80475
COL5A2	0.1205
CNGA2	-0.2075
ELA2B	0.0225
RAB9B	-1.03275
FAM100A	-1.6735
NAIP	-0.917285714285714
MYOZ2	0.292875
SPATA12	0.146
XRCC4	-1.215
CYB561	-1.4835
CHST10	-0.6025
BAI1	0.465
BRSK1	1.03516666666667
C17orf89	-0.519625
PDE6H	-0.51
FLJ20309	0.7871
MAP7	0.16175
SCN4B	2.56125
SPAG9	-0.0806250000000001
SERTAD1	-0.189333333333333
FLJ21963	0.14675
ANTXR1	0.6272
TMPRSS13	0.4115
ETV7	0.0616666666666666
DGAT1	-0.4895
NKIRAS1	1.128
TAC3	-0.9095
CORO1C	-0.632666666666667
RAD54B	-1.0275
HRASLS3	4.0785
C21orf42	-0.49775
BARD1	-1.65116666666667
ZNF177	0.902166666666667
MIP	1.2915
ZNF442	0.1545
F2	-3.0261
GRIA1	0.463875
GALNTL2	2.56283333333333
WNT5A	-0.9206
LENG9	3.244
hCG_25371	-0.4645
FOXR1	5.3275
TRA@	2.527
PWWP2	-0.88175
C1QTNF7	2.35
SLC7A4	0.36975
C4orf7	3.34
C17orf80	-0.326333333333333
KLK4	-0.340333333333333
IL31	-2.902
TMEM176A	3.657
CTNNB1	1.7365625
BHLHB2	-0.251
TMEM185B	-1.21983333333333
ARD1B	-0.05475
C1orf93	-0.3035
BRUNOL4	0.181833333333333
LOC541469	0.2015
UPK2	2.543
GAS8	-1.32916666666667
PATE	1.6125
IMPACT	0.766625
WNK4	-1.16383333333333
HNRPLL	-1.1605
GAD2	0.933
ITGA6	1.29125
BMP15	1.01816666666667
CYP2A7	-0.338625
RIC8A	-0.980125
CCND1	-1.73133333333333
USP35	-2.413
DSCR2	-1.43025
CCL4	3.70616666666667
ZCCHC10	-0.135
NOL11	-0.723
TRPM2	-0.215083333333333
PSMD2	-2.13827272727273
CHTF18	-3.57725
USP18	-0.2345
RRAS	0.285625
LAMC3	1.48375
TOX	-1.85416666666667
PCDH15	1.0305
GABRG3	-0.39175
NUDCD2	0.2805
SGCZ	0.1595
KCTD17	-0.2333
SPSB2	-0.2155
TPPP3	2.8515
CILP2	-0.327166666666667
CALB2	4.632
CEBPZ	0.132333333333333
ZNF479	1.188
FMOD	6.54166666666667
C21orf66	-1.37371428571429
CLN6	-2.074
ANAPC1	-0.1605
SH2D3C	1.3295
PTPN14	-1.9255
TRIM42	1.04125
APTX	-0.12325
SNRPG	-0.975166666666667
BMS1	-0.86975
MAGEA3	-3.9825
NFATC3	-1.20725
LRRC45	-2.92516666666667
ARS2	-1.90885714285714
LRIG1	2.41983333333333
EPSTI1	-0.820833333333333
PRSS27	-0.2325
ERC2	-0.875875
PRKACB	-0.485461538461538
PRDM13	-3.0015
HCG27	-1.0035
KLK12	0.3445
HSD17B7	-1.583
ZNF354A	0.051
PCDH11X	-0.147
DMGDH	1.76725
PCBD2	-0.9675
TMC6	-2.32275
RIMS1	0.235875
SF3B2	-1.62216666666667
RCN1	0.455166666666667
CPB1	3.20725
BCAR3	0.1895
FCRLB	0.52625
PAK1IP1	-0.617
OR10H1	0.895
KIF9	-0.5533
PITPNM2	-1.09157142857143
L3MBTL4	-0.00624999999999992
TGFB1	-0.8074
ZXDC	-1.2755
SLC6A16	0.4885
SRrp35	-1.023875
LRRC8E	-1.2765
PPIAL4	0.554083333333333
EOMES	1.5605
PAX2	-0.061
SCARF2	-0.311375
PSEN2	-0.48025
PCDHB13	0.85
C10orf28	-0.5675
DHRS7B	0.540071428571429
C1orf131	-0.10375
ASB1	-1.7946
ZNF223	0.955833333333333
LCMT2	0.55525
MEP1A	1.1535
TMEM53	-0.89725
RSPH3	1.409
C10orf33	-0.916
LOC644285	-1.59525
PTPN9	-0.2685
ABCA12	-2.19
CCDC37	-1.56125
RUNDC1	1.5927
YES1	0.3435
FAM120AOS	0.50075
OR5M3	1.3125
PPP1R3F	0.481916666666667
IL13	-0.00140000000000003
MDFI	-0.8615
PRNT	0.47475
ZDBF2	0.9845
OR10C1	0.864
CLIC1	-1.282
LILRA5	0.9312
CSAG1	-2.4675
TREML2	0.766333333333333
FAM125A	-0.565
ZNF74	-2.387
FAM104A	1.21675
LRRC39	-0.878
SAMD5	2.89
HYAL2	-1.68
HIST2H2AC	-1.149125
IGFBP5	1.09730434782609
NRTN	-1.501
KIAA0556	-0.3468
FAM29A	-1.55655555555556
JMJD2A	-2.36825
EPHB1	1.358
POLD4	-0.397625
ANAPC10	0.778
LRRC36	-0.6105
MEGF6	-0.53525
LPHN3	0.534
BMP10	0.9415
C21orf55	0.6665
CREM	-0.7115
PTGER4	2.27016666666667
METAP1	-0.049375
KCNQ1	1.51533333333333
NR2F2	0.4585
SSFA2	-0.532083333333333
CTTNBP2	0.60875
BCL2A1	-2.26071428571429
ZBTB24	0.314875
SLCO6A1	-1.03766666666667
PRDM1	0.8154
OR7D2	0.412333333333333
CCDC47	-0.2295
LOC646982	0.611
SLC26A6	-1.02983333333333
BIN1	0.5962
SRRM1	-1.03278571428571
PCSK1N	0.80425
ALS2	-0.457333333333333
ECT2	-2.28233333333333
CACNA2D2	0.981875
DOCK6	-1.9705
C10orf119	0.347
FATE1	-0.36375
DUSP23	0.461
TRIP6	-0.497071428571429
NUP35	0.08325
CDH3	1.53175
KLHDC8A	-0.01075
C9orf116	0.37925
EI24	-1.0315
CENTD1	-0.283666666666667
RWDD2B	0.3735
DOCK1	1.4295
NPAS2	-0.691625
NR3C2	2.90866666666667
FAM63A	0.314916666666667
INPP5F	-1.12216666666667
FAM111A	-0.5592
MYBL1	-2.19341666666667
IQGAP3	0.246666666666667
CRADD	-0.106833333333333
DUSP12	-0.38075
PDZK1IP1	4.224
VASH2	-0.3775
CTR9	0.3555
VIL1	-3.055
OR8U1	0.352
CCDC107	1.4155
PTTG1IP	-1.674
OR4X2	1.73625
COL9A1	-1.0995
PSMD9	-0.20775
ZFP62	0.9395
TIP39	0.2675
PARP15	0.8805
TTC19	0.16125
C1orf114	1.60833333333333
GFPT1	-0.347
SLC27A6	1.044
MRPS10	-1.3469
CALML5	-1.52883333333333
TRPM7	-2.013875
CGNL1	1.332625
CECR1	0.8995
SERPINB8	-0.5055
TMEM102	-1.503875
PDIA2	-3.329
NUCKS1	-0.814833333333333
HOTAIR	-2.32625
EBI3	0.14375
NXN	-1.64225
ZMYND19	-1.5975
FOXJ3	0.75225
EIF5B	0.5479
EIF2B4	-1.13016666666667
LEO1	-0.151
ZIC5	0.283333333333333
IL20	0.243
KIAA0415	-0.795
FLJ37357	0.71
TSPAN12	3.514875
ACTR3B	0.36925
TFAM	-0.368666666666667
IL17RD	0.56625
PARP12	-1.20425
KLHDC7A	0.651
KCTD4	0.9165
GTF2H1	0.3255
FLCN	-1.548
BIRC4	-1.270125
LOC790955	-1.22975
VKORC1L1	0.2145
CYP4F22	1.53666666666667
TAS2R5	0.34
ZNF582	-0.2715
HS3ST3B1	-0.027125
CTNS	-0.5325
STK36	-1.323
MMD2	0.6645
RP5-1103G7.6	0.7535
FLJ23356	5.01
CRH	0.67825
C1orf182	0.7504
ACP5	0.4445
AMFR	-0.1359
CA4	3.07175
PLCB4	-0.259375
MPHOSPH10	0.29025
UNQ473	1.814
G3BP2	-1.01616666666667
SR140	0.21375
HOXA2	4.40125
PYGB	-1.20625
BAT1	0.469583333333333
DKK3	2.3995
DDX31	-2.049875
TULP1	0.23825
NHLRC2	-1.104
TNRC4	0.533
ZNF430	-0.18
TNRC6A	-0.893
PLA2G1B	1.76566666666667
RCHY1	1.8185
GTF2A2	-0.480833333333333
MGC4294	-2.7955
ZNF691	-0.691
TACC3	-3.444
DNAJC5G	1.1595
LOC4951	4.073
MS4A4A	-0.6335
LOC152485	-1.4145
PPP1R2P1	0.17075
PPP2R5B	0.101
RPGRIP1L	-0.944125
SPOP	-0.1972
PTPRF	1.04066666666667
MGC42090	0.093
SUSD3	0.41075
THOC4	-1.508
MAML1	-0.5438
FXR2	-2.23933333333333
TYK2	-1.48
MUC6	3.46983333333333
DNAJB7	0.8945
PIP4K2A	-0.968142857142857
MEX3A	-1.903
RRP1	-1.10125
TFAP4	-0.98075
CXorf41	-0.198666666666667
MTMR4	-0.135666666666667
CTLA4	0.031
SNX9	-0.131375
CIB3	-0.405666666666667
NECAP1	2.404125
PLA2G2D	0.1126
GLMN	-1.26466666666667
DCLRE1A	-0.6145
PDX1	-0.1915
SAMD11	-2.0285
MRPL55	-0.1486
TLR7	1.18214285714286
TBC1D21	-0.884666666666667
SMAD1	1.6523
ACTRT2	1.173
RIOK2	0.08975
PDLIM4	0.1045
SLC22A15	0.0186666666666667
ABHD13	1.0082
STX18	-0.3348
CCPG1	1.54185714285714
DCBLD1	-2.8305
SLC2A6	0.3365
NOLA3	-0.4025
TRDMT1	-0.220571428571429
IL17F	3.147
ATP1A4	-1.16466666666667
OR52W1	0.0585
CFL1	-1.311
IL4	-1.11775
RBP2	0.014
CPSF6	-0.96775
TTC8	0.77
MUCL1	8.187
EYA3	-1.58066666666667
KRT38	1.6735
GNE	0.479
ZNF501	1.187
SLC35A2	-0.653875
CEP110	-1.4848
MYF6	0.969
MGST2	1.17916666666667
TRPV4	-0.436333333333333
NEK8	0.243666666666667
NOX5	-1.6365
NCKAP1L	-1.89333333333333
EMP3	-1.45933333333333
BPY2C	1.212
C1orf38	0.11075
ELOVL2	-1.21671428571429
CBX7	2.12066666666667
OSBPL1A	2.062
ZNF589	-0.786
ESCO1	-0.392666666666667
TRA2A	0.110166666666667
C3orf26	-0.793
PHF2	0.66675
PID1	3.876
RFC1	-0.713125
MTAP	-0.4076875
ADORA3	1.66833333333333
LOC389458	-0.75675
TRNT1	-0.694
CRIPAK	-1.33925
RAI2	3.74833333333333
ANKRD44	-1.28775
GZMB	2.09525
NFE2L1	-1.29525
STIP1	-2.41516666666667
RASL11B	1.0365
NT5DC2	-2.985
LRP2	1.536375
MTDH	0.5242
ARSG	-0.2375
HSP90AB1	-0.2815
CT45-6	-2.1545
ZNF483	0.0415000000000001
LMBR1L	-0.266
S100A2	-1.1078
C2	-0.982529411764706
C2orf27	0.20225
EIF4EBP1	-0.511
GCKR	-4.089
PPP1R9B	-0.97
FER	-0.56525
SNRK	0.389166666666667
OR5M10	1.1625
UTP6	-0.63825
CAPZA3	1.33375
FBP1	0.823
TERT	-0.2865
CCL1	-0.506
FUCA1	0.83325
ALS2CR8	0.2405
KCMF1	-0.467333333333333
SRCRB4D	-1.267
OXCT2	1.7994
IL17RA	-1.25783333333333
MPP5	-1.198
SPA17	-0.55325
FLJ10986	1.02233333333333
GALNT14	-2.118
CXorf27	0.1185
NPLOC4	-2.635
RAB34	-1.08475
KRTAP3-3	0.729
ARSD	-0.454166666666667
CPLX2	0.6637
PJA1	1.6745
WHDC1L1	-1.10866666666667
RB1	-1.005
MTMR15	-0.8785
PHLDA2	-2.64022222222222
GUCY2F	1.166
MPV17	-0.9005
SLC35D1	-2.2735
LYSMD3	0.7302
COL16A1	1.081
ERLIN1	-0.650333333333333
JMJD4	-1.82975
HIST1H2BK	-1.38225
TP53I11	-0.397833333333333
ST3GAL4	-2.4457
PF4V1	0.9076
ALG8	-1.2545
REG1A	-0.13
MINA	-0.55425
CYB5R3	1.45166666666667
HHLA1	-0.52575
MYST4	-0.2745
VASN	-0.65775
UCHL5IP	-1.86075
TFAP2A	0.958125
MGC9913	-0.1805
C9orf97	-0.076
LOC90379	-1.93425
PHF15	-1.11471428571429
ZNF169	-0.351166666666667
KRT7	1.0886
GLIPR1L2	1.893625
LOC116236	-0.415
IQCF3	0.328
RDH14	1.14566666666667
HNRPK	0.868785714285714
RABEPK	-0.874333333333333
ISX	-1.882
CBARA1	-0.031
RAD51AP1	-3.464
MLL5	0.504125
CXorf48	-3.551
SGCD	-0.879
PHTF1	-1.85725
CA3	7.12125
CMTM5	0.65975
STX10	-1.269125
JMJD2D	-1.27875
P4HA1	-2.047
GAB3	0.0768333333333333
DHRS4	-0.610666666666667
COL4A1	2.3476875
C20orf20	-2.450875
OSBPL2	-0.64875
PTTG2	-3.1415
KIAA1688	0.2405
STS	-0.926125
SHROOM4	0.853
KBTBD5	1.00866666666667
ALDH1A3	2.4931
BTNL2	1.38983333333333
TGIF1	-0.198
ZFAND5	0.77475
ICA1	0.490875
NAV3	0.0233333333333334
FLJ12331	-0.26
EPS8L2	-1.2384
MNT	0.838333333333333
ENTPD1	0.569666666666667
OR51E2	1.007125
STK11	-0.86425
MX1	3.2135
TTTY9A	-0.0633333333333333
CX62	0.11
LOXL4	0.758875
EXOSC4	-0.6345
PURB	-0.703285714285715
SETD1A	-2.4
RELB	0.1515
LAMB2	1.09966666666667
HNF1B	2.146
PNLIPRP3	-0.391
C14orf139	2.9965
UMOD	1.35175
GRIN3B	0.0776666666666667
GPR25	2.392
ZNF512B	-2.207
ATP6V0A1	-0.4885
SRA1	-1.09033333333333
ZNF615	0.9635
ZNF768	-2.059
ZNF469	1.0725
DYNC2LI1	1.18383333333333
DNAH3	1.162
LOC387911	2.886
LOC554234	0.5535
ARRDC5	1.60775
TMEM59L	-1.34683333333333
MARCH4	-1.327
CNOT8	0.206166666666667
KIRREL3	0.607166666666667
ADAM17	-0.37625
MYOG	2.838125
CPNE1	-0.798166666666667
AK5	3.792125
LOC204010	-0.052
NDRG4	1.11725
LOC130074	0.44525
PIAS4	1.5945
NCOA2	0.37475
TEGT	-0.5375
USP5	-2.5995
ANKRD21	-0.171
KIAA0692	-0.882
HAPLN3	-0.46625
LZIC	-1.0345
NRXN3	-0.307
CDKN2C	1.43383333333333
KIAA0226	-0.6805
CYB5D1	-1.46425
WDR68	-1.2265625
ABCB6	-0.6594
MRPS25	-0.968
ZMAT2	0.0691666666666667
KRT25	5.9995
RPL11	0.915
GRAP	-0.342
LOC198437	-2.26633333333333
RORC	0.257875
RAP2C	0.0868571428571428
MXD1	-0.1840625
AZI2	0.959833333333333
NUAK2	-1.4475
AHSG	-5.201625
MANSC1	0.8585
IMP3	-0.541166666666667
C2orf3	0.192875
VSTM3	0.4395
PCTP	0.0085
SIRT1	1.027
MANBA	-0.061
CD164	0.73425
GFRA1	-2.2288
PRM2	2.11125
ZKSCAN3	-0.8915
PLEKHG1	1.52125
TPRKB	-0.1875
UBFD1	-1.68633333333333
CDKL5	0.966
HIST1H2BD	-1.94875
INPP4A	-1.40416666666667
BMX	1.26925
PTPRU	-0.2365
LOC554202	0.661666666666667
HOXC8	1.066
IL12B	-0.9295
ADPGK	-0.79275
ZNF418	2.0415
SIAE	0.952875
CWC15	0.2035
RP13-401N8.2	0.9315
KLHL11	-0.68275
DEDD2	0.0659999999999999
PSMB3	-1.25975
DDX25	-2.08875
ZBTB3	-0.5875
GFRAL	1.81
RPS25	0.667166666666667
FAM57B	-0.583833333333333
TESK2	0.118
DNM1L	-1.5975
ZNF207	-0.584666666666667
CLEC11A	-0.164125
TOLLIP	1.79325
TMEM61	1.40866666666667
DLK1	-2.1758
PLVAP	3.42275
NOD2	0.5315
SCMH1	-0.2065
FLJ40235	0.03425
HTR2A	-0.282
ARMC5	-1.089
FUT7	-0.1265
PRELP	3.0627
ALKBH6	-0.647
GYG1	-0.150916666666667
POLR3GL	1.43575
COL8A2	5.16683333333333
OR10A5	1.4555
C1orf187	-0.8615
TXLNB	0.111833333333333
C16orf68	-0.457583333333333
R3HDM1	-0.68175
C16orf75	-3.33425
BAALC	-0.951375
TNP1	0.7945
GAPDH	-2.07408333333333
COX7C	2.041
ERRFI1	-0.276583333333333
PGAM2	2.05366666666667
FAM108B1	-1.31475
APC	0.69475
TLR2	2.70375
SUCNR1	-0.31475
ZNF233	0.4395
WFDC1	-2.2085
PSG11	0.623777777777778
SLC39A1	-0.906
PSAPL1	1.313
CDC42EP1	1.622875
MECR	-0.28575
KIAA0101	-3.711125
MACROD2	0.1749
MMP19	0.808833333333333
LOC202459	-1.07666666666667
VNN2	1.31925
ACCN3	-1.1425
TIMD4	0.824
RNASE8	-0.2835
CCDC7	1.5075
SULT2B1	0.2645
ME1	0.74725
MGRN1	-1.215875
MRPL30	-1.612625
IVL	0.646571428571429
CALM1	1.8263
PLEKHA6	1.2625
B4GALNT2	0.1655
PGDS	3.586625
C8orf33	-0.95225
TMEM56	-1.33033333333333
CKM	-0.0253333333333334
ESR2	0.197
ACOT8	-2.11525
AGTR2	1.57566666666667
LOC155006	2.10875
BC37295_3	0.2625
EPM2AIP1	0.2075
PZP	-0.0135
RPS9	2.40233333333333
C18orf51	-1.82225
SIVA1	0.0349999999999999
HEATR2	-1.2795
CD3E	1.80525
C20orf142	-1.882
PGLYRP3	0.174
CCDC139	-0.76875
GPS2	0.2705
NOL14	0.30725
LRTM2	-0.23225
TRIM36	-1.067875
TP53RK	-0.763
FBXL13	0.3755
RUFY2	-0.370785714285714
C11orf70	0.778166666666667
HSPB9	-0.436833333333333
GJA5	2.58425
HGF	-1.53566666666667
EPHB4	-0.42375
SOX18	0.1365
IFRG15	-1.324
SERPINA10	-1.21725
WDR23	-1.61525
REEP2	-1.66
CDK3	-1.013
HSPA12A	1.829375
ARL8B	0.042
SATB1	0.889833333333333
PPM1D	-0.969833333333333
VPS45	0.0128333333333333
TP53BP2	-0.15
GJE1	2.64975
CACNA1G	-0.165625
VGLL4	0.1825
GNPTG	-0.4665
ROS1	-1.114
C21orf128	1.85633333333333
BMP8B	-0.328
SLC5A4	0.415
SLC6A3	0.386833333333333
C16orf53	-1.406875
TMEM81	-2.2915
APC2	0.4675
SYAP1	0.187375
C6orf54	-1.44925
ZBED5	-0.4495
PVR	-1.708
LTA4H	-0.016
CCDC24	-0.5664
MAGEA4	-3.78516666666667
IFIT3	1.29683333333333
MYADM	1.846625
C21orf82	1.0725
PDE3B	1.85525
TMPRSS11A	0.656333333333333
PGK1	-1.59841176470588
CCL13	5.1155
DERL3	0.005
MLXIP	-0.276583333333333
PLOD1	-2.815125
MTFR1	-0.9903
NPDC1	-0.985833333333333
GPAA1	-2.2215
LTV1	0.4585
RYR3	0.6945
C7orf46	1.02525
VAMP2	2.199375
RNF135	0.4789
SUPV3L1	-0.33675
FIBP	-0.70025
ADAMTS18	1.57783333333333
RNF25	-0.928333333333333
SOS1	1.31225
PLAU	-1.589625
MATK	-5.04575
EHF	3.099
CTNND2	-0.367875
PTEN	2.31964285714286
ZNF189	1.181875
SLC28A3	0.628
GUCY1A3	2.99125
SETD2	-0.2723125
ROGDI	3.57725
TICAM1	1.3394
RASSF3	0.5665
PACSIN2	-0.543333333333333
SERPINB5	1.03983333333333
PRKCDBP	-0.06025
TFDP3	-1.7535
LGR6	4.06775
RFX5	-1.19483333333333
OR52J3	1.089
PTPN18	1.547
ZBTB34	2.89175
KCNF1	-0.599
SYNE2	-0.638
SLC22A4	-1.14275
NETO2	-2.625875
VCPIP1	-1.6255
LDHD	1.3175
ESX1	-2.5965
SQRDL	1.552
GALK1	-2.50175
SERPINA6	-0.575166666666667
HD	-1.028
ASCL3	-1.859
FBXL6	-3.2335
FABP7	1.355125
MAGEC3	0.6345
KLC4	-0.3275
CD1D	-2.061875
PRAM1	1.31475
EIF3B	0.645857142857143
DSCR8	-3.0265
FLVCR1	-2.8825
KIAA0141	-0.431125
PROM2	1.33766666666667
ALOX5	0.7315
GPR162	-1.011375
LYRM2	-0.269625
RNASE6	-0.8915
HES5	2.2155
GJA1	0.990875
MRPS14	-0.67525
HMHB1	0.6055
TAF7	1.626125
BTNL9	1.3014
SFXN2	-1.213875
VEPH1	-2.4945
GK2	0.790666666666667
AMBP	-4.943625
KIAA0953	0.564
XAGE5	0.6935
CCBP2	3.6085
TGM2	-1.5685
ZNF202	-1.552
ACTL6A	-0.222333333333333
SLC23A2	-0.0888
ARHGEF7	-0.403727272727273
LOC728635	-0.72
CRYM	-0.3986
PKD2	-0.047
MANBAL	-0.343666666666667
LIN54	-2.66675
ACTL7B	-0.329
OR4D9	1.2505
KIAA1683	0.60075
ZNF704	0.415833333333333
TCP10	0.746375
MAGEB18	-0.4205
DEFA4	0.354
ZNF197	-0.8795
PTOV1	-1.46133333333333
RNF208	0.0888333333333333
CMIP	-0.6685
TRDN	0.407
UCHL1	-0.667625
APOL6	0.6073
PLK1	-2.67916666666667
NPHP1	1.24
NDUFA11	-1.098
DAB1	4.133
RTN4R	-1.0415
PUSL1	-2.1705
SYT2	2.79425
ANXA13	0.3575
RFTN1	-0.89
ATP8B2	-0.513166666666667
VN1R2	-0.8905
OR52E4	0.4945
NPPB	-1.645
ZNF148	0.627
ZNF141	0.7545
IKZF1	-1.7695
PSMC2	-0.681
GGA3	-1.46833333333333
LPGAT1	-0.201166666666667
SEC16B	0.643833333333333
C5orf38	-0.443833333333333
THOC2	-0.6205
SLC16A12	1.8326
ALK	-2.30228571428571
DACT3	1.54833333333333
CACHD1	6.995
GAN	-0.76425
EXOC6B	null
HIST1H2AE	-1.98475
VAMP1	-2.037
SRI	1.75025
AKAP14	0.4445
HLA-E	0.2348
SLC25A32	-0.153666666666667
FLT3LG	0.361166666666667
ATP1B1	4.018
WDR1	-0.58625
SWAP70	1.4675
TRIM31	0.23875
ARNT	0.983
ZNF596	0.5382
CDKN1B	0.494416666666667
FOXC1	-0.4305625
SEMA3A	-2.349
LSM14A	1.114
STEAP3	0.8065
ABCA1	0.94
PLSCR2	1.43616666666667
EDC3	-1.39833333333333
THBS3	-0.597
C15orf43	0.151
GMCL1	-0.7305
C9orf71	2.75375
MGAT5	-0.831
LOC402164	4.1875
TSPAN8	-2.39716666666667
DYNLT1	1.801125
IGSF1	-2.84925
TMEM143	2.00725
FLJ25006	-2.655
ATP13A3	-0.724833333333333
C3AR1	2.2545
CADM2	0.969833333333333
EFNA4	-0.89
HAO1	0.31825
TWF1	-0.120833333333333
MRPS17	-0.9025
MYH9	0.57925
C9orf9	1.04283333333333
C17orf79	-0.506166666666667
FSCN3	2.1165
BDKRB2	1.08666666666667
PCGF6	-0.686833333333333
RAP1GAP	0.589666666666667
TAS2R41	0.324
DCLK1	0.9974
DEFT1P	0.271333333333333
TAF2	-0.972
COPZ1	-0.129375
KATNA1	0.462
STIM1	-0.119
TBX2	-2.84916666666667
RPS4X	1.97246153846154
MARCH8	0.177833333333333
DHX33	-2.66533333333333
TMEM161B	-0.711333333333333
SYPL2	-0.0245
ADCY5	0.861375
SRPK3	0.492875
CXorf9	-0.1995
REC8	0.33025
CLP1	-0.5783
MGC52498	-0.388
DUOX2	0.03775
C6orf150	-1.99675
TSC22D3	2.448375
CASP8	-0.3171
PRKD3	-1.0256875
CFH	4.3725
TRO	-0.738
NRIP1	1.17725
ZNF707	-0.449833333333333
TBC1D22B	-1.087
HYI	0.2075
COX7B2	0.957333333333333
GPR52	0.561
CASC3	0.429714285714286
METRN	-2.35675
KRT3	3.6685
ARF1	-0.858357142857143
C1orf111	0.84475
MOG	-0.0495
C6orf50	-0.5135
MGC12966	-0.71825
ATP7A	1.65466666666667
NOTUM	-1.60983333333333
LOC342897	0.7565
ITSN2	-0.673833333333333
GIP	3.0645
LOC89944	0.371666666666667
UBXD8	-1.249
GYPE	-0.748833333333333
JAG1	1.0555
RLBP1L2	1.683
HIST1H2AL	-1.5525
PAPPA	-0.0654444444444444
CYP4F8	2.11125
TRH	1.12525
DCTN3	0.2016
NT5C	-1.274
HTR3C	-0.382
VPS41	-0.1835
KIAA0174	-0.2088
ANKS6	-1.50175
MPV17L	-0.451833333333333
MT1M	0.794166666666667
DTX1	1.5665
LOC146325	1.365
ZNF639	0.473
CACNG4	1.1721
TNNC1	-1.08975
MGC27345	1.783875
CASD1	-0.4001
HOXD4	null
SMC4	-2.00988235294118
TTC35	0.9621
CTXN1	1.6735
RGS19	-1.01125
SFRS3	0.6995
TRIM43	0.79
HLA-DQB1	0.87925
NUPL1	-1.2405
NRAS	-2.554
RPL22L1	-1.685
