Hybridization REF	TCGA-E2-A14Y-01A-21R-A12D-07
SH3BGRL	-0.68775
FAM77D	1.186
FNDC7	0.2615
C9orf6	-0.385333333333333
NOTCH2NL	0.368666666666667
PGBD1	-2.26233333333333
SYNGR2	1.061
PITPNA	-0.140875
PRPF4B	-1.0122
SLC43A3	-1.75471428571429
NRBP1	-0.15575
SLC25A22	0.80825
ILK	-0.710625
SLC22A8	1.153
MRPS7	0.112625
PITX2	-3.623
FABP3	-0.927125
OR1L1	0.3055
LOC728215	2.0725
BLID	-2.426
KIAA1217	1.62170588235294
TFPT	0.03675
AP4B1	-1.07425
VBP1	-1.55075
OR1K1	0.7245
MORC3	0.62675
BHMT2	-1.131
C3orf10	0.771
FZD7	2.86033333333333
WFDC10A	-1.199
PMS2CL	-0.409
CCDC32	-0.253833333333333
FA2H	0.8855
ALG13	-0.077
TTLL7	-0.4552
SPOCK3	0.0906666666666667
SLC13A2	1.451
AIM1	1.85375
GPRC6A	-0.1555
EGR2	4.009
MED11	0.4335
WWC1	1.27275
SH3GL3	-0.69425
RIF1	-0.464714285714286
PRLH	0.2135
VLDLR	-0.7885
DBT	-0.6060625
C21orf63	1.453
CGGBP1	-0.383125
KRTAP12-2	0.3845
TADA3L	-1.025
ZBTB16	-0.081
PDGFB	1.065875
RFX1	0.70725
UQCRB	1.656
LOC133874	0.586
HPS3	-2.98325
LGALS3BP	1.9212
DKFZP564O0823	2.03535714285714
MRFAP1L1	0.050125
HOXA10	-2.127
NGB	0.48
KIF21A	0.208076923076923
IFLTD1	-0.5575
LZTS1	-0.276375
ARHGEF3	0.4765
RHBDL3	2.567
CSNK1G2	-0.163333333333333
ChGn	-0.064875
KIAA1244	-0.479166666666667
GABRB2	0.8545
MGC72080	0.098
CD27	2.5885
EGLN1	-0.1263
PEX13	1.12075
RWDD3	-1.0305
RNF12	-0.628833333333333
GRIN2B	-0.5415
ADAMTS14	-0.44225
DYDC2	-1.72083333333333
ATP6AP1	0.5562
NR1H2	0.328
PDK2	-0.532
C3orf17	0.1235
SLC38A2	-0.1175
SLC25A29	0.366833333333333
C15orf29	-0.193625
ADAM9	-1.24266666666667
TMUB2	-0.126
GPR176	-0.4885
AGK	-0.82675
MCCD1	0.7405
NDUFA4	0.3285
TMEM146	0.1955
DUSP1	2.033375
UNQ6975	0.193
EMX2OS	1.092
INSM2	-0.24025
LUZP4	-0.29125
SETD6	-0.7515
P2RY2	3.6375
SLC45A2	-1.288
RABGAP1	0.890666666666667
UBXD5	-0.344125
GPRC5A	1.1824
PAK3	0.169833333333333
LOC63920	-1.60325
TGFBR1	0.7739
KRTAP6-3	0.76725
SFMBT2	-0.76525
CDC42	0.842375
C11orf35	0.631
TTLL2	0.37225
UACA	-0.100833333333333
CD97	-0.6988
SETD5	-0.37625
NINJ2	0.11525
PTER	-0.217333333333333
POMGNT1	-0.19
KRTAP4-2	0.521
ECGF1	3.716125
HRB	0.385272727272727
ATP1B2	-0.1054
LOC400506	0.18475
COL4A3BP	0.1255
C6orf97	-3.3695
GRHPR	0.711375
TAS2R1	0.4195
SEMA7A	-0.3015
EDF1	0.18725
ODF2L	0.4962
PCID2	-0.469666666666667
GTF2H4	0.0416666666666667
ZCCHC3	-1.211
CGB2	0.956166666666666
NEUROD1	0.1065
C20orf75	-0.542
RP5-1054A22.3	1.2265
IFNA5	0.1145
ZNF134	-0.478
MGC119295	-0.5451
ZSWIM6	1.06425
SMEK1	0.567833333333333
PCGF2	3.548375
C1orf102	-0.0955
CYP2A13	1.126
KCNH6	-1.4275
MDM1	-0.4245
ALDH7A1	-0.390666666666667
C9orf75	-0.49725
VDAC3	-1.08575
OR51T1	0.15
EIF3F	-0.61425
KCNJ10	-0.238625
LENG8	0.3295
EDEM2	-0.102416666666667
CCNJL	-0.928666666666667
DHX37	0.034
CRYGN	0.2595
AATF	-1.050875
ZNF630	1.51325
E2F5	2.452
WFDC13	-0.55325
FTSJ3	-0.13
C4orf33	-0.30775
LHFPL4	-2.495
C19orf56	-0.463166666666667
SMAD4	-0.197
AFM	-0.7056
G0S2	-0.89075
FCHSD2	-0.3408
RRP1B	0.4639
EEF1B2	0.210833333333333
STAT6	0.8155
ZNF195	-1.00025
GNL1	-0.5
ZNRF2	0.580333333333333
PER3	0.217125
ASB16	0.73525
C10orf10	0.800928571428572
ADCY8	-2.56533333333333
C9orf58	1.11933333333333
ARMC10	0.0425
PSG1	-0.484
DHX34	0.4435
VARS2	-0.216375
NFIC	-0.97425
ITPR2	0.28525
AGXT2	-0.222
OR6K3	0.525
H2AFZ	0.555666666666667
MLLT3	1.05483333333333
COX4I2	1.21175
CCNT2	-0.784875
PLK4	-0.9285
NUMBL	0.366166666666667
MED16	-0.2035
PLEKHQ1	0.36775
GOSR1	-0.459888888888889
BTG4	0.11175
RPL30	1.39533333333333
IGSF5	1.55975
IGFL2	3.74916666666667
ELMOD2	0.625
SHC3	1.45883333333333
HAVCR1	0.1985
DYNC2H1	-2.163875
RNF5	-0.7245
C2orf7	0.835
NLF1	2.2415
KLHL25	1.7285
LRP10	-0.0649
KRI1	0.368
PUS7L	-0.738166666666667
MGMT	1.3005
HOXD1	-1.414
CSH1	0.8
ATG16L2	-0.936
FLJ44635	0.1505
CHODL	4.3025
EXOSC8	-0.3965
SLC28A1	0.735
MYO7B	-0.6025
SEH1L	0.4161
MTNR1A	0.570666666666667
TSPAN5	0.500833333333333
CDC45L	-1.6855
AMIGO1	0.9185
ATAD3A	0.653
OSGIN2	1.67116666666667
PDIK1L	0.2
DARC	0.47425
PIPSL	0.4715
SHMT1	-2.34025
CRISP3	0.751
POPDC2	1.16866666666667
ZRANB2	-0.873333333333333
FBXL8	1.11025
TRIP13	-0.138454545454545
EIF5AL1	-0.459
POU5F1P3	-3.95116666666667
IL6	1.45566666666667
CXorf38	-0.159833333333333
IFNA16	0.4145
FBXL2	0.05
BRD1	0.40025
STATH	0.60775
FBXO44	0.803666666666667
MCCC2	-0.23975
CDC2	0.1317
C5orf23	3.90975
IVD	-0.517333333333333
C10orf122	-0.58125
MSL3L1	0.3515
MVP	0.3585
EPOR	-0.9837
ZMYM1	-0.397666666666667
BCL7C	0.476
PSTPIP2	1.0873
LYPD1	-1.3705
OR8G5	0.7885
ZP3	0.417833333333333
BCAS4	-0.525666666666667
EDG6	1.93
ISY1	-0.709
PRAMEF2	-1.13725
CUL1	-0.179375
RNF213	0.2673
CCRK	0.508
DHX9	-0.195125
C13orf29	0.194
NCKAP1	1.88483333333333
MRPL43	0.603142857142857
XPR1	0.82725
PKN2	0.3698
PODNL1	0.8465
ZNF333	-0.014
DALRD3	0.288
OPN1SW	0.645
BTBD6	1.10675
C11orf82	-0.981
OR5P3	0.39
DUSP11	-0.169
L1CAM	-1.0212
NEK11	-0.5735
OR7E91P	1.6115
CNTN3	1.358
CREB3L2	1.25475
ZBTB37	-0.064
KIAA1324L	-1.16825
NDUFB10	-0.266666666666667
NUDT2	0.35025
GTPBP8	0.44275
CACNA1D	0.270875
PRKAA2	-1.53283333333333
PRDM8	0.7165
MGC16075	-0.674333333333333
KRT14	3.22757142857143
PP8961	1.467875
MRPL18	0.7015
ABCG2	-2.79475
PACRG	0.524
BBS2	-1.976
KREMEN2	0.9755
FBXO21	0.5745
HNRPUL1	-0.24875
GRB10	-0.215
CLSTN1	1.155625
LMAN2	-0.0814
C17orf61	0.53125
NIPSNAP3A	1.1175
INSIG2	-1.53416666666667
PCDHB7	-0.8506
STXBP2	-0.212875
CMAH	-0.129166666666667
SEMA5B	0.37025
ZNF155	-0.965
COQ6	0.028
PRPF4	0.2575
TSPAN15	1.4258
VN1R5	0.481
LATS2	0.13675
SELK	0.26175
PGK2	-0.17325
MS4A1	-2.017875
TYW3	-1.0654
KRTAP5-1	1.58075
RCCD1	-0.838333333333333
BTN1A1	0.2125
DDX28	-0.47225
TMEM65	2.1055
LOC92345	0.22975
TTC31	-0.57975
WDR46	-0.763333333333334
CHP2	2.50116666666667
LSP1	0.233125
ZNF542	-0.5985
EXOSC1	-0.14375
ARHGAP18	0.0915
LRRTM4	-1.109625
MAOB	0.870833333333333
CACNB4	-1.8485
MGC33846	2.169625
RANBP3L	-0.7815
ATP5L	0.3825
ONECUT1	-3.0385
NUDT9	0.2615
TMEM149	0.5435
STX17	1.035
IGSF10	-3.97825
TMPRSS9	0.611
BMPR2	0.570583333333333
ALLC	-0.072
KLF7	2.678
GCC1	-0.1908
TIMM9	-0.0295
CDO1	-2.08433333333333
MGC10701	-1.54833333333333
IFI6	3.33166666666667
FRMD8	1.08025
MGAT2	-0.273
WBP5	-2.8185
CNIH2	1.16775
KIAA0907	-1.005
KCNH8	1.685
CTSG	-1.497
GRIK1	-0.673333333333333
CUL5	0.26275
FRMD1	0.987
OR9A4	1.091
SYT6	-1.53325
FOXD4L2	0.11225
ANAPC2	-0.519833333333333
OPN5	-0.297
TAF13	0.31875
LYG2	-0.27675
GGNBP1	0.707
C11orf40	1.0285
OTX2	-0.432
REG4	-0.0233333333333333
EIF5	-0.852625
PALB2	-1.1735
SEPSECS	-0.5783
RNASE3	0.25025
TRIM49	-1.623
POLR2K	2.1848
GPR42	0.367
C8B	-2.66575
SASS6	-1.16975
PREB	-0.0581666666666667
OR3A3	0.372
TUBA8	1.85525
IGLV2-14	-0.45075
STIL	-1.241
ANKFN1	-0.961166666666667
NME7	-0.74125
HOXC12	-1.676
UBE2C	0.47725
FHOD1	-1.325
CDK2AP1	1.51458333333333
OR6K2	0.49125
DHPS	-0.29975
RPL5	-0.7895
TRGV5	0.607
LOC541472	0.87825
HCCS	0.1865
DENND1B	0.715
LHX3	0.4605
OR5D16	0.3135
CXorf57	-0.808666666666667
IRF2BP1	0.7405
NDST2	0.481833333333333
LCE3D	0.9995
BOLL	0.42625
SYT3	-0.1815
PIH1D2	-0.673
C20orf7	0.140833333333333
IL1R2	1.322
SLAMF9	0.991
PPME1	0.00925000000000004
PIK3CA	-0.13225
TRAPPC1	-0.705
COLEC10	-0.7455
SLC9A6	0.119333333333333
PDDC1	0.86075
CCDC53	-0.307
GK3P	-1.07675
DAZL	-2.296
BRI3	0.319
SDK1	-0.55875
CYP2C18	0.99275
IFI44L	4.264375
RPL3L	0.963
FUT9	-0.146333333333333
KIFC2	0.94
PMP2	-0.719375
SLC4A9	1.3365
PLAG1	-1.89716666666667
MYCBP2	-0.009
OR4E2	0.084
CCDC65	-0.184
C16orf82	0.103375
ENTPD4	-1.36725
BRP44L	0.302875
PMP22CD	1.381
TMCO4	1.098
KCNN1	-0.7645
WDR35	-0.4615
CCDC80	0.5745
C3orf31	-0.3055
SLC7A9	-1.19725
TMEM190	-0.65425
DBC1	-0.0373333333333333
FADS3	-1.469
PDZD8	0.279333333333333
GRM5	0.2395
AZGP1	2.6187
PEX3	-0.5755
MED1	3.17071428571429
ATG4C	-1.58716666666667
HNRPH3	-0.366125
FAM109B	1.43975
C4orf17	-0.137
CA10	-0.035
OPRD1	0.0525
CCL16	-1.0875
SACM1L	-1.50325
CST6	5.47175
CD63	0.7893125
LGI1	-2.1045
ZNF784	1.25575
CRYBB1	-1.8345
CX3CL1	1.3733
TOP2A	-2.015375
GYPB	-2.53466666666667
GADD45GIP1	0.265
FEN1	-1.0755
IGF1R	-1.314625
WDR72	0.1505
PURG	-2.03733333333333
DEFB126	0.428
PKD1L1	0.47075
CAV1	-1.8532
GNPDA2	0.1136
DGAT2	2.479375
NLGN1	-4.815
STRBP	-0.6315
HPRT1	-0.989166666666667
FANCI	-0.973125
PSMA7	1.452875
DBF4B	-0.790333333333333
TTF1	-0.7125
RAD54L	-1.4735
ELOF1	0.3635
PLAGL2	0.403875
ZNF256	-0.30225
HMGCL	-0.058
MSI2	-0.581333333333333
RPESP	-1.8475
C11orf60	-0.4695
ABCD1	0.214
ACAA1	0.2964
SPARCL1	4.2615
IL6ST	-2.5543
ZNF319	-0.72525
TMEM109	-0.0738
FAM90A1	-2.06916666666667
IL22RA1	-0.1265
ATP4B	0.471
TEC	-1.62416666666667
C7orf30	-0.7365
TXNDC2	-0.471333333333333
ABCB4	-1.619
KIAA1191	0.20425
C9orf38	0.378
SFTPB	0.487625
CNTNAP2	-0.469083333333333
FRK	1.997
TBX19	0.97425
CHD4	-0.24175
C6orf26	-1.78633333333333
MOSC2	1.119
IKBKE	0.657
HIF1A	0.216333333333333
LOC595101	-0.809
RELA	0.367
TMEM16B	-1.44083333333333
ABHD12B	-2.94425
TSEN34	0.48575
KIF18A	-0.70075
TXNDC9	-0.343833333333333
SPATA2L	1.3115
SEMA4G	-0.3945
C21orf91	1.680125
MATN1	0.2475
KCNIP4	0.171166666666667
TUSC1	1.81175
OR4C15	0.8255
ARMCX6	-1.3235
WBSCR27	0.0998333333333333
OR52I2	-0.3255
KIAA1604	-0.61725
DYNC1I1	2.488125
PPP4C	-0.934
SLC47A2	-0.296666666666667
TREH	0.057
CD48	0.0635
ST14	2.2425
PKN1	-1.51525
SPON2	3.59775
XBP1	-1.61625
SFRS12	-0.661833333333333
EFCAB6	-0.29575
SELT	0.02
SLC39A2	4.515
ERF	1.1465
ARL3	-0.301
SURF6	-0.263
MLLT10	-0.458190476190476
FLJ11171	-1.12483333333333
TDGF1	-3.71066666666667
ERCC6	0.52825
EIF2AK4	-0.90975
BAZ1A	0.730166666666667
LRRN3	-1.309
TMC3	-0.113
EFTUD1	0.05725
PTPRO	-0.1955
CLEC12A	0.169125
ACBD4	-0.153625
ZDHHC14	-1.397
OTUD7B	0.699375
ACTB	0.2629375
MSRA	-0.35325
LCE5A	1.9065
IFI35	-0.01475
BSCL2	0.501166666666667
ANKRD12	-0.412416666666667
CFHR2	0.7175
RGAG1	0.0346666666666667
HSFY1	-0.367
SLC30A5	-0.313916666666667
IMPG1	-0.097
GPR109A	1.422
ZNF185	0.56775
IYD	0.38675
NPCDR1	0.582
SERPINA13	-0.0665
HMGCLL1	-1.02475
NEUROG1	1.82733333333333
UBQLN1	0.0053125
LIN37	0.264
SOCS2	-2.84825
DSCR4	-1.262875
XKR6	-1.73325
GPR142	0.8955
KRTAP13-3	0.1305
CCDC15	-1.6325
MOS	0.95
CD1E	-1.929
OFCC1	-0.399833333333333
FAM83D	-0.451
SRFBP1	-0.08
C9orf96	0.8425
DHDH	-0.302
CCDC90A	0.071
RABL3	0.5201
CD320	-0.802166666666667
ANGEL2	-0.294666666666667
MRPL21	0.116
SMG6	0.119333333333333
INSR	1.0134375
FLJ14816	0.065
GLRB	-1.10816666666667
C9orf89	1.0925
CIZ1	-0.642625
URG4	-0.218166666666667
LRDD	-0.347166666666667
CBY1	0.987833333333333
NFX1	0.139
MTERFD2	0.0280714285714285
C19orf23	1.4995
PGC	-2.308375
IER3IP1	0.7364
RASAL2	2.04725
C1orf89	0.25325
SYNJ1	-0.602625
NFKBIE	0.53625
FLJ40125	-1.35133333333333
TCEB2	0.525
NOG	-1.2895
POLR2J2	0.205333333333333
HLA-B	1.82475
PCDHA1	1.452
PPP2R2B	0.23025
ARHGEF17	0.314833333333333
TCF7L2	1.021
CHD5	-0.0815
ZNF431	-2.1455
TBC1D25	-0.722
ZNF800	-1.53425
SCUBE2	-2.56145454545455
MYCBP	-0.0531666666666667
GPX5	0.4725
C6orf129	0.0846666666666667
QSER1	0.468833333333333
ULK2	2.2265
PIGO	1.0315
NRCAM	-2.30957142857143
SLC35E3	-0.10325
CSRP2	2.523
HYPE	-1.1195
MAPK15	0.425
MGC14327	-0.02625
TIMM13	0.0603333333333333
ZNF462	2.01525
GBA3	-0.0925
TEX13A	0.773
MCM6	-0.141555555555556
MTRF1	-0.360625
ABCA7	0.8445
EIF4A2	-1.2585
ZC3H10	0.8221
RPGR	-0.6545
C20orf94	-0.487
RP1L1	0.133
GPR125	0.05075
USP22	1.50864285714286
OR1L4	0.29725
MLZE	5.27525
FLJ32065	-0.9255
PTCD1	0.15575
CRTAC1	3.6555
BXDC2	-0.01925
C18orf1	-0.300333333333333
FAM107A	0.258357142857143
EFNA3	1.05225
P18SRP	-0.3503
CAMKK2	1.43491666666667
KIAA0649	-2.619
NES	-0.946166666666667
HS6ST3	-2.08725
PON2	-0.19425
TCP11L2	-0.2835
CLEC4A	0.7695
PRR12	0.5055
MLXIPL	-0.8814
C2orf50	-1.441
ZNF28	0.46375
ENC1	0.386
MAP2K1	0.133125
FKSG2	1.351
KIAA0430	0.0945
PTP4A1	0.596777777777778
GPR156	2.3045
GTF3C6	-0.00574999999999999
UBR2	-0.3131
LOC388272	-0.78525
MAK	-0.2955
ACOT4	0.76
STC2	-2.00216666666667
PIGW	-1.077
SAE1	-0.341
COL6A1	1.03209090909091
OAZ1	-0.491
STMN4	0.550666666666667
EDG3	0.519666666666667
SGCE	-2.9105
IL11	-1.27766666666667
PRSS8	1.9945
YIPF5	0.0515
WNT4	3.1975
CSN2	0.430666666666667
TCF7	-1.673
TDO2	3.4165
SAMD9	0.9655625
S100A7A	5.222
MMRN1	0.387666666666667
GKAP1	-0.979
AKR1C3	2.048
RNF19A	1.855
GMDS	1.06575
YKT6	-0.08075
SPARC	0.9874
C12orf31	-0.2005
UBE2V2	0.0753333333333333
FBXL18	-0.648833333333333
KIAA0460	0.40025
ADAM22	-1.187
SERPINC1	-4.067
KCTD21	0.12575
MYOHD1	-0.78625
ZNF37A	-1.06866666666667
GTF3C1	-0.493
CTSZ	1.87175
PRNPIP	-1.058125
DRD1IP	0.6305
NR1I2	-2.44583333333333
ZNF266	-0.8057
SPAG4L	0.4545
COX4NB	-0.55175
SAPS1	2.14716666666667
APOA1	-3.007875
TATDN1	0.8975
C10orf82	-1.75375
KPNB1	-1.814
FOXO3	0.373583333333333
CRYBB2	-0.482
ZBTB5	0.0928333333333333
SLC25A38	-0.92925
DCTN2	-0.301833333333333
IFT20	1.324
CTHRC1	2.95275
C1orf31	0.375375
UHRF1	0.136875
GPC6	-0.6885
C10orf54	1.6545
MCF2L2	-0.103666666666667
WNT9B	0.595125
OLA1	-0.9025
FAM120B	-0.592
TTLL10	-0.0905
CYorf15A	-4.5285
RELN	-2.9232
SCN2B	0.08025
MFHAS1	-1.0165
NKX3-2	-1.13033333333333
RASGRF2	-0.8265
SSBP1	-0.278
KPNA6	0.186285714285714
LOC389118	0.372
HS3ST4	-1.2203
SUPT7L	-0.63825
FLJ32658	1.114
IGFBPL1	-0.0975
KIAA1641	-2.089
SHKBP1	-0.0845
CSF1R	4.554
NAGK	1.0785
MYL2	0.425
HIST1H4C	-0.979833333333333
TOMM7	0.383875
ADAMTSL3	1.4965
TNFSF14	-0.52625
PRRT2	-2.4515
VTA1	-0.32075
AOAH	2.0445
CRISPLD2	1.22178571428571
PNN	-0.2349
TA-NFKBH	0.1905
ESPN	0.06475
RBM43	-1.354
KIAA1267	-0.476875
DDX3X	0.382722222222222
KIAA1576	-3.565
PLXDC1	5.34566666666667
FLJ25801	-2.8675
HNRNPL	-0.17725
RUNDC3A	0.218
CASP12	0.6165
SH2D5	-0.38075
RPL26L1	0.18
OR51A7	0.678
HDC	2.8495
C2orf16	0.139333333333333
SYTL3	1.42225
GOLGA4	0.481625
NOTCH1	0.388833333333333
ATPAF2	0.332
ECD	0.24275
SSX5	-1.4635
SNAP91	0.1475
OCA2	-3.81075
PNPO	0.380333333333333
DAPK1	0.791333333333333
PINX1	0.00700000000000001
SELENBP1	0.292
NEK3	-1.55016666666667
TMED4	0.158928571428571
SSTR4	0.4255
FOSL1	-1.023
CD40LG	0.00850000000000001
CES1	-0.929083333333333
DCI	0.0793333333333333
B3GAT3	0.640833333333333
STK17B	0.5835
CNTN6	0.43
CYP3A4	-0.824666666666667
MBOAT2	1.3695
PISD	-0.43325
USP1	-0.638
PYDC1	3.12133333333333
CENPM	-0.08875
SAR1B	0.84675
TTC7B	-1.5775
DP58	-0.053
GPC1	1.44475
RBL1	0.616625
TMEM137	-2.57366666666667
TOB1	0.937083333333333
TCEAL1	-1.60966666666667
CENPF	-0.127
C6	0.0683333333333333
PRSS1	-3.1375
PPIL6	-0.417
C6orf124	-0.1365
ODZ4	-0.802166666666667
SNCB	0.4995
NDUFB9	1.791875
CNOT6L	0.159166666666667
S100A9	4.93183333333333
TRIM50	0.103
KCTD1	2.968
WDR63	-0.204
SPEF2	0.156375
RNGTT	0.02
CXorf22	-0.526
KCNK16	0.39225
CEP250	-0.75675
ATPBD1B	0.429
KCNJ2	3.50775
MT1B	-1.1065
ZNF684	-0.736
SLC4A1	0.8535
PDHA1	0.0555
ZNF492	-1.817375
TKT	-0.01675
BYSL	0.418625
RNF38	0.143125
AHDC1	0.6525
KLHL2	0.939
CMTM8	1.6025
DMP1	-1.5765
HERPUD2	-0.656375
CRTAM	1.59183333333333
ZNF572	-2.48275
TMEM16J	-0.299
HSD17B2	0.48075
UBE2G1	-0.2165
AHSA2	-2.5635
PELI2	-0.9815
TPX2	-0.975125
ATP9B	1.05116666666667
DAZAP1	0.62225
HMGCS2	0.702333333333333
C17orf38	0.40425
B9D1	1.754
NKX2-5	2.51466666666667
KIAA1276	-1.5445
LILRB2	4.034
CSTF1	-0.691333333333333
BTN2A1	-1.18683333333333
C15orf48	4.58125
IGF2BP3	-3.53225
FAM113B	0.928
HRG	0.01025
ZNF131	0.39725
USP47	0.0177142857142857
CCDC88B	-1.41725
HCN1	0.1703
HTN1	0.364333333333333
SYCP3	-0.214
C13orf23	-0.3785
PAPOLA	-0.056625
AATK	0.3319
MSH3	-0.645
NDUFAB1	-0.64225
ITLN2	2.49683333333333
BAK1	1.28266666666667
MRPL45	0.0983333333333333
MTNR1B	0.523166666666667
LOC645843	-0.366
SPECC1L	0.31975
PGCP	0.28625
SPN	-0.946625
GPR143	-1.2475
ZNF576	0.537
TMEM39A	-0.1446
ATP5D	0.255333333333333
MAGEB3	-3.1485
RPS5	-0.961166666666667
ANP32E	0.151642857142857
MTMR1	0.41375
YEATS4	-1.17425
SYNGAP1	-0.21525
PCOLCE	-1.302
MNS1	-1.35525
PCYT2	0.0288333333333333
ZNF182	-0.898
LAX1	0.61875
SPPL2B	1.3235
ELOVL5	-0.761
PCDHAC1	0.2875
B4GALNT1	-1.14
BLOC1S2	0.786625
ZNF673	-1.2759
ARHGAP21	-0.206666666666667
IRX5	2.208375
LRFN5	-0.667833333333333
FAM7A1	-3.03325
RAB19	-0.1155
GINS1	-1.38275
ITM2B	1.0426
PAPSS2	1.1115
OR5BF1	1.027
ACSL3	0.40625
KIAA1919	-0.195666666666667
GLT8D2	0.414
UTRN	0.906714285714286
CNN1	0.6075
HISPPD2A	0.994833333333333
SDAD1	0.040125
SIGLEC9	0.6295
RPL35	0.6815
C22orf26	-0.167
IMPDH2	-0.83625
WDR69	1.372
SEC14L5	-0.342833333333333
CLTA	0.32925
RP11-529I10.4	0.60375
GPR37L1	0.9305
OGDH	0.45175
ASB13	-0.82
ZFP14	-0.944
ZCRB1	-0.286333333333333
KPNA3	-0.15375
HSPA1L	0.26925
RHOC	-0.350875
LOC554175	0.1845
PPP3CA	1.8493
SLC1A7	-0.5031
ZNF529	-1.40466666666667
RBED1	-0.008
DDB2	-1.49975
FLJ11286	0.902666666666667
SPATA1	0.045
MKNK1	-0.0876666666666667
DYSF	1.7585
ALKBH2	0.2145
NKD1	-2.93266666666667
C1orf174	-0.4375
PLEKHO1	0.3525
ASB10	0.6715
RING1	-0.659166666666667
NPC2	0.789
AVPR1B	0.387
YTHDF1	0.407083333333333
LMAN1L	0.816
GSG2	-1.1865
CEP170	-0.5923
RPS4Y2	-4.74125
MSH6	-0.789
HECTD2	-0.4005
ZNF556	-3.52683333333333
PLEKHC1	-1.1549
AIRE	0.904
BCL2L10	2.58775
LMOD3	1.215
ZBTB8	0.5364
FOXA2	-2.7107
SLCO2A1	1.384625
C3orf46	0.1895
PRDM16	-1.36533333333333
TMEM98	0.35225
FRMD5	-3.0415
PDE6C	-0.5145
C1orf216	-0.662
EP400	-0.577071428571429
PTK2	0.571916666666667
RNF217	2.1495
NDUFA8	1.074
ZFAT1	2.12925
LAMP3	4.52533333333333
GLTSCR2	0.133625
NPW	1.8195
LLGL2	1.203
PPM1K	-0.6365
C20orf177	-0.812
KIR2DL4	1.037
NFKB2	0.451
C21orf122	-0.523833333333333
HESX1	-1.41
GPR114	0.295
SLC25A35	-0.578666666666667
GNAT1	0.8595
ORAI3	-0.64975
FAM76B	-0.620125
TMEM99	-0.1233
TRIM29	3.1208
CDS1	2.1075
RHEB	0.5613
C4orf27	-0.458166666666667
RAB3A	0.31
OTUD6B	0.0915
GPD1	-0.12675
CDH15	-0.860333333333333
NPM1	0.460142857142857
TMEM117	1.284
PRPS2	1.19633333333333
GCK	1.0255
ADRA2A	0.9955
TSPYL4	-1.0415
TASP1	-0.73225
WDR19	-1.21941666666667
C10orf38	0.137
PDE4C	-0.6645
FYB	0.151545454545455
C1orf55	0.757833333333333
PPFIA3	0.401
RAD18	-0.86625
C12orf44	0.261166666666667
CRYBA4	-0.3235
HVCN1	0.09625
TAF10	0.0516666666666667
C16orf48	-1.1365
DEPDC5	1.7695
LTBP1	-0.9815
MAPRE1	0.231625
FGF8	0.4595
C3orf52	0.4345
SENP7	-0.551
LRRK2	0.201
RUNDC2A	0.397666666666667
KIAA0355	0.1665
CPEB1	-2.579
PPEF2	0.104
ABI2	-0.597666666666667
KIAA0317	0.2445
ATF1	0.189666666666667
DYNC1H1	1.397
DIP	0.72625
TMEM33	0.398777777777778
POLDIP3	0.24425
C7orf24	0.56675
GPR171	1.8645
CDC6	-1.7215
PLD1	2.2856
ITFG2	-0.4954
NDUFC1	0.781
AKNA	-1.11175
NBR1	-1.0395
PKHD1	0.205875
HPS4	-0.6806
MAFA	3.448
ULBP3	0.089
DIRC1	-0.1115
IMMT	-0.542375
C22orf13	0.0759166666666667
CEL	0.7845
MARK3	-0.25725
ADAMTS2	0.8555
ARPC3	-0.330166666666667
TMEM10	0.58525
NPHS1	-0.0725
BRD8	-0.713333333333333
WDR12	-0.7015
IDI2	0.622625
HOXD13	-2.4275
OR8G2	-0.68175
SLAIN1	-0.2325
GABRQ	0.0395
NR2C2	-0.10125
NKTR	-1.4326
TLE2	-0.2205
KIAA0892	-1.0505
AURKA	-0.715181818181818
GPRC5C	0.2405
TBC1D9B	0.3055
PNPLA6	0.356
AP3B1	0.14325
NAG	-0.537375
C11orf68	-0.67675
AKR7A3	-0.0265
AHCYL1	-0.774333333333333
COP1	1.15133333333333
RPP14	0.363833333333333
PCDHB18	-0.65325
CDH24	2.09125
KRT17	3.1786
LACTB2	-1.132
DDX24	-0.091
PHACTR1	-1.566
SLC35E2	-0.69725
LOXL1	-1.894
IQSEC2	0.624875
RGSL1	-0.1935
PCDHGC5	0.1075
MEGF10	-0.502625
PRRX1	-0.0165
ASTE1	-0.263166666666667
C6orf159	-2.31925
MYOD1	2.137
GAA	-0.50275
ZNF747	-0.29675
KLRC1	0.0798750000000001
IL1RL2	1.108
GDF9	0.063
GPR119	0.272
TRAF2	0.982833333333333
HCK	2.44583333333333
BMP6	0.38275
IL8RA	1.06766666666667
FLJ35848	-1.269
EFHA1	-0.77675
CDSN	0.226833333333333
C14orf54	-0.450666666666667
LSM3	-0.419375
ZFP41	-0.083
C9orf126	-0.0621666666666667
VIT	0.024
SPCS3	0.08025
DEF8	-1.2104
CHAF1A	-1.53466666666667
C1orf165	-1.6785
ZFPM2	0.0318333333333333
FTH1	0.734
SLC35F1	-1.646
YWHAH	0.2045
C17orf66	0.335833333333333
ADRB1	-0.811166666666667
FOXL1	2.359
RG9MTD3	-0.216666666666667
UMPS	0.36925
MGC13008	-0.3965
KIAA1161	-0.0175
CCDC77	-1.10175
C12orf65	-0.3332
COG4	-0.603166666666667
RCP9	-0.299833333333333
RP4-692D3.1	0.466666666666667
CDC2L5	-0.09925
