Hybridization REF	TCGA-E2-A15I-01A-21R-A137-07
NLRP13	4.788
ASPH	-0.16175
CPA2	0.267
PVRIG	0.215666666666667
LEPR	-0.723166666666667
C16orf42	1.137
SH3BGRL	1.75525
FAM77D	0.21
FNDC7	-0.441
C9orf6	0.579
NOTCH2NL	1.06616666666667
PGBD1	-1.352
SYNGR2	1.68816666666667
PITPNA	-0.546875
PRPF4B	-0.6364
SLC43A3	-1.93521428571429
NRBP1	-0.298
SLC25A22	0.2405
ILK	0.188875
SLC22A8	0.443833333333333
MRPS7	-0.74725
PITX2	-2.852
FABP3	-1.239625
OR1L1	0.1805
LOC728215	-0.826
BLID	-2.517
KIAA1217	2.81511764705882
TFPT	0.4095
AP4B1	-0.56625
VBP1	-1.32125
OR1K1	0.3005
MORC3	1.05275
BHMT2	-0.0533333333333333
C3orf10	0.65925
FZD7	0.28
WFDC10A	-0.787
PMS2CL	0.043875
CCDC32	0.7855
FA2H	-2.14625
ALG13	0.086
TTLL7	-0.7028
SPOCK3	0.12225
SLC13A2	0.418
AIM1	1.43575
GPRC6A	1.0645
EGR2	5.13775
MED11	0.1195
WWC1	1.3375
SH3GL3	-4.48125
RIF1	-1.05514285714286
PRLH	-0.1705
VLDLR	0.5925
DBT	0.168125
C21orf63	1.11275
CGGBP1	0.2555
KRTAP12-2	0.008
TADA3L	-0.16
ZBTB16	2.51125
PDGFB	0.67025
RFX1	0.714375
UQCRB	0.1255
LOC133874	-0.0775
HPS3	-2.63725
LGALS3BP	0.8936
DKFZP564O0823	1.38171428571429
MRFAP1L1	0.58075
HOXA10	-1.8685
NGB	-0.2345
KIF21A	-0.818307692307692
IFLTD1	0.134
LZTS1	-0.543375
ARHGEF3	1.75525
RHBDL3	-1.0655
CSNK1G2	0.136416666666667
ChGn	-1.328625
KIAA1244	3.024
GABRB2	-0.279
MGC72080	-1.0065
CD27	4.012
EGLN1	-2.3601
PEX13	0.177
RWDD3	-0.14725
RNF12	-0.725833333333333
GRIN2B	-0.583
ADAMTS14	-0.83325
DYDC2	3.13566666666667
ATP6AP1	0.7981
NR1H2	0.0311666666666667
PDK2	0.4125
C3orf17	-0.169833333333333
SLC38A2	-1.28857142857143
SLC25A29	1.12
C15orf29	0.637875
ADAM9	-1.82583333333333
TMUB2	0.607
GPR176	-1.07875
AGK	-0.43775
MCCD1	0.10325
NDUFA4	0.68025
TMEM146	2.675
DUSP1	1.88825
UNQ6975	2.0255
EMX2OS	3.75025
INSM2	-0.12725
LUZP4	-0.26175
SETD6	-1.44075
P2RY2	2.6505
SLC45A2	-2.112
RABGAP1	0.486333333333333
UBXD5	1.448625
GPRC5A	0.3997
PAK3	1.32433333333333
LOC63920	-0.485
TGFBR1	0.6825
KRTAP6-3	0.107
SFMBT2	-0.358
CDC42	0.0935
C11orf35	1.254
TTLL2	0.13475
UACA	0.30575
CD97	-1.2449
SETD5	-0.22675
NINJ2	-0.704
PTER	0.168833333333333
POMGNT1	0.35575
KRTAP4-2	0.2165
ECGF1	1.96175
HRB	-0.291454545454545
ATP1B2	0.2652
LOC400506	0.5855
COL4A3BP	0.4765
C6orf97	2.119
GRHPR	0.653
TAS2R1	1.685
SEMA7A	-1.82
EDF1	0.52375
ODF2L	1.4913
PCID2	0.183833333333333
GTF2H4	-0.768
ZCCHC3	-0.215625
CGB2	-0.0801666666666667
NEUROD1	-1.17975
C20orf75	-0.6305
RP5-1054A22.3	2.042
IFNA5	0.278
ZNF134	0.756333333333333
MGC119295	-0.2354
ZSWIM6	0.3985
SMEK1	0.644666666666667
PCGF2	0.70775
C1orf102	3.226
CYP2A13	1.483
KCNH6	0.3789
MDM1	0.5633
ALDH7A1	-1.11583333333333
C9orf75	1.28775
VDAC3	-0.8375
OR51T1	0.2065
EIF3F	-0.0953333333333333
KCNJ10	-0.603625
LENG8	0.19625
EDEM2	-0.4545
CCNJL	-1.21533333333333
DHX37	-0.915
CRYGN	0.542
AATF	-0.6525
ZNF630	2.182125
E2F5	-0.086
WFDC13	-0.68
FTSJ3	-0.6845
C4orf33	-0.31175
LHFPL4	-2.9145
C19orf56	0.328666666666667
SMAD4	0.26975
AFM	-0.561166666666667
G0S2	-2.3785
FCHSD2	-0.4051
RRP1B	-1.4251
EEF1B2	-0.829166666666667
STAT6	1.21933333333333
ZNF195	-0.3565
GNL1	-0.7105
ZNRF2	1.2625
PER3	-0.0395
ASB16	0.40325
C10orf10	1.30492857142857
ADCY8	-3.3165
C9orf58	-1.8435
ARMC10	0.397833333333333
PSG1	-1.805
DHX34	-0.27725
VARS2	-0.443625
NFIC	0.373
ITPR2	1.0935
AGXT2	3.61766666666667
OR6K3	0.141
H2AFZ	-1.50016666666667
MLLT3	1.21291666666667
COX4I2	1.69225
CCNT2	0.36675
PLK4	-1.74325
NUMBL	-0.625833333333333
MED16	0.41525
PLEKHQ1	1.048
GOSR1	0.601055555555555
BTG4	1.07575
RPL30	0.39125
IGSF5	-0.58675
IGFL2	0.723833333333333
ELMOD2	1.54966666666667
SHC3	-1.48566666666667
HAVCR1	-0.1935
DYNC2H1	0.98875
RNF5	-0.145
C2orf7	-0.2115
NLF1	1.0215
KLHL25	0.17925
LRP10	1.4705
KRI1	-0.4825
PUS7L	-0.169166666666667
MGMT	1.2585
HOXD1	-1.40533333333333
CSH1	0.0347
ATG16L2	-0.16225
FLJ44635	1.0695
CHODL	0.34175
EXOSC8	-0.507
SLC28A1	-0.165
MYO7B	-0.715333333333333
SEH1L	-0.9331
MTNR1A	-0.0238333333333333
TSPAN5	-0.571666666666667
CDC45L	-4.82533333333333
AMIGO1	0.65
ATAD3A	-1.2935
OSGIN2	0.0788333333333333
PDIK1L	0.816666666666667
DARC	3.3065
PIPSL	-0.105
SHMT1	-1.46125
CRISP3	2.4885
POPDC2	2.3575
ZRANB2	-0.6805
FBXL8	0.92425
TRIP13	-3.77090909090909
EIF5AL1	-1.629
POU5F1P3	-4.50266666666667
IL6	-1.65433333333333
CXorf38	-0.369833333333333
IFNA16	0.207
FBXL2	2.2935
BRD1	-0.12975
STATH	0.513
FBXO44	0.488166666666667
MCCC2	0.53325
CDC2	-2.65
C5orf23	-1.5705
IVD	0.0705
C10orf122	-1.3985
MSL3L1	-0.0455
MVP	0.893
EPOR	-0.9599
ZMYM1	-0.354333333333333
BCL7C	0.658166666666667
PSTPIP2	1.1911
LYPD1	-2.193625
OR8G5	-0.3635
ZP3	0.745
BCAS4	0.0860833333333333
EDG6	2.9095
ISY1	-0.56475
PRAMEF2	-1.55975
CUL1	-0.052125
RNF213	0.9121
CCRK	1.57425
DHX9	-0.832875
C13orf29	0.7755
NCKAP1	0.581666666666667
MRPL43	0.675714285714286
XPR1	-0.94875
PKN2	0.6879
PODNL1	0.841
ZNF333	0.382375
DALRD3	1.3125
OPN1SW	-0.0615
BTBD6	0.8695
C11orf82	-2.4005
OR5P3	-0.3535
DUSP11	0.06975
L1CAM	-1.8269
NEK11	2.69533333333333
OR7E91P	1.2885
CNTN3	1.4984
CREB3L2	0.73325
ZBTB37	0.468
KIAA1324L	2.2585
NDUFB10	0.8645
NUDT2	0.36975
GTPBP8	-0.68625
CACNA1D	1.521375
PRKAA2	0.924666666666667
PRDM8	-0.158
MGC16075	-1.56483333333333
KRT14	1.45321428571429
PP8961	0.434125
MRPL18	-0.47075
ABCG2	-2.291
PACRG	2.58075
BBS2	-0.18375
KREMEN2	-2.027
FBXO21	0.65625
HNRPUL1	0.119416666666667
GRB10	-0.85175
CLSTN1	1.07325
LMAN2	-0.1007
C17orf61	-0.63025
NIPSNAP3A	0.67175
INSIG2	-1.44516666666667
PCDHB7	1.50516666666667
STXBP2	0.681625
CMAH	2.521
SEMA5B	-1.0315
ZNF155	-0.0245
COQ6	1.02916666666667
PRPF4	-0.13025
TSPAN15	3.0133
VN1R5	0.671
LATS2	-0.4205
SELK	0.221
PGK2	0.592
MS4A1	2.554375
TYW3	-0.1331
KRTAP5-1	0.8535
RCCD1	-2.55083333333333
BTN1A1	0.8945
DDX28	-0.623
TMEM65	0.14725
LOC92345	-0.24425
TTC31	0.07425
WDR46	-1.24233333333333
CHP2	-1.5695
LSP1	1.053125
ZNF542	-0.30325
EXOSC1	-0.142
ARHGAP18	0.576333333333333
LRRTM4	-0.98675
MAOB	0.315
CACNB4	1.70325
MGC33846	0.86325
RANBP3L	3.46175
ATP5L	0.350375
ONECUT1	-3.9935
NUDT9	0.9295
TMEM149	0.94
STX17	0.66775
IGSF10	-3.32525
TMPRSS9	-0.125
BMPR2	1.03991666666667
ALLC	0.026
KLF7	-0.186125
GCC1	0.9917
TIMM9	0.56575
CDO1	1.114
MGC10701	-0.0166666666666667
IFI6	0.388833333333333
FRMD8	0.317
MGAT2	-0.202
WBP5	0.201666666666667
CNIH2	0.126
KIAA0907	-0.9486
KCNH8	0.823
CTSG	-0.71525
GRIK1	0.779666666666667
CUL5	0.284375
FRMD1	0.7225
OR9A4	0.6205
SYT6	-1.244125
FOXD4L2	0.90375
ANAPC2	0.262
OPN5	-1.1285
TAF13	0.1665
LYG2	-0.668
GGNBP1	-0.43
C11orf40	0.143
OTX2	-2.16
REG4	-0.0493333333333333
EIF5	0.6475
PALB2	-0.601
SEPSECS	0.0192
RNASE3	-0.319
TRIM49	-1.589
POLR2K	0.3577
GPR42	-0.0865
C8B	-3.05075
SASS6	-0.99075
PREB	-0.663
OR3A3	0.0735
TUBA8	0.9715
IGLV2-14	-1.15575
STIL	-2.3065
ANKFN1	0.685333333333333
NME7	0.31575
HOXC12	-2.512
UBE2C	-3.395875
FHOD1	-0.7045
CDK2AP1	0.469166666666667
OR6K2	-0.1975
DHPS	0.0625
RPL5	-0.158833333333333
TRGV5	0.439
LOC541472	-0.03025
HCCS	-1.0053
DENND1B	2.1
LHX3	-0.892
OR5D16	0.1595
CXorf57	-1.24133333333333
IRF2BP1	0.97275
NDST2	0.7715
LCE3D	0.1945
BOLL	0.49125
SYT3	-1.12275
PIH1D2	2.20725
C20orf7	-0.760833333333333
IL1R2	0.848333333333333
SLAMF9	-0.206
PPME1	-0.721125
PIK3CA	-0.5845
TRAPPC1	-0.284
COLEC10	-1.48425
SLC9A6	-1.9325
PDDC1	-0.135916666666667
CCDC53	0.2935
GK3P	0.052
DAZL	-0.47
BRI3	0.6475
SDK1	-0.872125
CYP2C18	-0.51275
IFI44L	2.34725
RPL3L	0.1035
FUT9	3.98116666666667
KIFC2	0.4545
PMP2	-1.16625
SLC4A9	-0.719
PLAG1	-1.35983333333333
MYCBP2	1.92833333333333
OR4E2	1.195
CCDC65	3.99725
C16orf82	0.237875
ENTPD4	-0.268625
BRP44L	0.09925
PMP22CD	0.136
TMCO4	1.62616666666667
KCNN1	-1.08416666666667
WDR35	0.21325
CCDC80	1.82175
C3orf31	-0.47525
SLC7A9	0.16175
TMEM190	3.28675
DBC1	-1.3796
FADS3	-0.858333333333333
PDZD8	0.467833333333333
GRM5	-0.013125
AZGP1	4.3409
PEX3	0.409
MED1	-0.260428571428571
ATG4C	-0.670666666666667
HNRPH3	-0.6925
FAM109B	1.50375
C4orf17	-0.00950000000000001
CA10	0.035
OPRD1	0.0285
CCL16	-1.96575
SACM1L	-0.68475
CST6	4.31475
CD63	0.4576875
LGI1	-2.121
ZNF784	0.67575
CRYBB1	-1.46
CX3CL1	1.0855
TOP2A	-3.96225
GYPB	-3.77483333333333
GADD45GIP1	-0.86825
FEN1	-2.67125
IGF1R	0.13325
WDR72	-2.8925
PURG	-1.08883333333333
DEFB126	-0.12725
PKD1L1	0.687
CAV1	-2.2071
GNPDA2	0.7892
DGAT2	0.245375
NLGN1	-4.0315
STRBP	0.23875
HPRT1	-1.51833333333333
FANCI	-3.148125
PSMA7	-0.428
DBF4B	-0.900333333333333
TTF1	-0.195
RAD54L	-3.33575
ELOF1	0.1855
PLAGL2	-0.167625
ZNF256	0.82775
HMGCL	1.08025
MSI2	-0.6055
RPESP	3.113
C11orf60	1.21925
ABCD1	0.121
ACAA1	0.8059
SPARCL1	5.19421428571429
IL6ST	0.827
ZNF319	-0.073
TMEM109	-0.3922
FAM90A1	-2.02133333333333
IL22RA1	-1.568
ATP4B	-0.031
TEC	-1.51666666666667
C7orf30	-0.53325
TXNDC2	-0.652166666666667
ABCB4	-0.1075
KIAA1191	0.48175
C9orf38	0.294
SFTPB	-0.521571428571429
CNTNAP2	2.43425
FRK	2.0605
TBX19	-0.225
CHD4	0.13375
C6orf26	-1.89383333333333
MOSC2	1.385
IKBKE	-0.219
HIF1A	-2.481
LOC595101	0.3985
RELA	0.352
TMEM16B	-0.880166666666667
ABHD12B	-2.16375
TSEN34	0.058
KIF18A	-3.8165
TXNDC9	-0.2795
SPATA2L	0.5975
SEMA4G	-1.1875
C21orf91	-0.51475
MATN1	-0.4255
KCNIP4	-0.338666666666667
TUSC1	1.97825
OR4C15	0.44525
ARMCX6	1.25408333333333
WBSCR27	-0.00933333333333333
OR52I2	-0.882
KIAA1604	-0.7185
DYNC1I1	-1.126125
PPP4C	-0.16775
SLC47A2	-1.59166666666667
TREH	0.05
CD48	2.95233333333333
ST14	1.81183333333333
PKN1	-0.39675
SPON2	2.17225
XBP1	1.83041666666667
SFRS12	-0.453333333333333
EFCAB6	3.2335
SELT	0.43975
SLC39A2	0.8825
ERF	-0.427333333333333
ARL3	0.44225
SURF6	-1.092
MLLT10	-0.916333333333333
FLJ11171	-0.233833333333333
TDGF1	-4.23766666666667
ERCC6	-0.0825
EIF2AK4	0.308625
BAZ1A	0.2425
LRRN3	0.749666666666667
TMC3	1.933
EFTUD1	-0.23825
PTPRO	0.860333333333333
CLEC12A	0.77575
ACBD4	0.939625
ZDHHC14	-0.02775
OTUD7B	1.449
ACTB	0.172
MSRA	0.043125
LCE5A	1.4275
IFI35	0.64475
BSCL2	0.801
ANKRD12	0.95975
CFHR2	-0.00275
RGAG1	-0.3495
HSFY1	0.575
SLC30A5	-0.151083333333333
IMPG1	1.536
GPR109A	0.613
ZNF185	-0.29625
IYD	-0.1415
NPCDR1	3.0235
SERPINA13	-0.941
HMGCLL1	-1.531
NEUROG1	0.986333333333333
UBQLN1	-0.3643125
LIN37	0.364
SOCS2	-2.545875
DSCR4	-2.16625
XKR6	-0.84025
GPR142	0.504
KRTAP13-3	-0.29
CCDC15	0.123166666666667
MOS	0.4375
CD1E	0.158
OFCC1	-0.211
FAM83D	-4.9675
SRFBP1	-0.03875
C9orf96	-0.527
DHDH	-0.383
CCDC90A	-1.14
RABL3	1.15155
CD320	-1.73183333333333
ANGEL2	0.00466666666666665
MRPL21	0.27025
SMG6	0.112666666666667
INSR	1.6710625
FLJ14816	-1.0505
GLRB	0.394
C9orf89	1.27275
CIZ1	-0.29925
URG4	0.727833333333333
LRDD	-0.3385
CBY1	0.362666666666667
NFX1	0.071625
MTERFD2	0.962428571428571
C19orf23	0.09
PGC	-2.689625
IER3IP1	0.635
RASAL2	0.550583333333333
C1orf89	0.334
SYNJ1	-0.393
NFKBIE	0.662
FLJ40125	-1.43316666666667
TCEB2	-0.119
NOG	-1.8155
POLR2J2	-0.0775
HLA-B	3.04625
PCDHA1	1.9425
PPP2R2B	-0.6125
ARHGEF17	0.8405
TCF7L2	1.3875
CHD5	-0.6372
ZNF431	-0.153
TBC1D25	-0.086
ZNF800	0.2105
SCUBE2	4.44263636363636
MYCBP	0.129333333333333
GPX5	0.325
C6orf129	-0.394666666666667
QSER1	-1.00516666666667
ULK2	1.58975
PIGO	0.750833333333333
NRCAM	-3.10378571428571
SLC35E3	-0.1635
CSRP2	-1.4955
HYPE	-0.5555
MAPK15	0.9195
MGC14327	0.053
TIMM13	-0.692833333333333
ZNF462	-1.22475
GBA3	3.02625
TEX13A	0.165
MCM6	-2.62711111111111
MTRF1	-0.4285
ABCA7	0.16525
EIF4A2	0.3415
ZC3H10	0.7728
RPGR	0.9
C20orf94	0.111
RP1L1	0.0305
GPR125	-0.514
USP22	0.699714285714286
OR1L4	-0.22
MLZE	-0.62825
FLJ32065	0.0715
PTCD1	-0.17975
CRTAC1	0.640666666666667
BXDC2	-1.65725
C18orf1	1.8445
FAM107A	1.75071428571429
EFNA3	0.106
P18SRP	-0.3172
CAMKK2	0.61725
KIAA0649	0.4195
NES	-1.661
HS6ST3	3.506125
PON2	0.03875
TCP11L2	-0.06675
CLEC4A	2.8785
PRR12	0.391
MLXIPL	-1.4893
C2orf50	2.2165
ZNF28	0.105
ENC1	2.51533333333333
MAP2K1	-0.865625
FKSG2	1.259
KIAA0430	1.2165
PTP4A1	-1.32738888888889
GPR156	0.964
GTF3C6	-0.5465
UBR2	0.0508
LOC388272	-1.906
MAK	2.9705
ACOT4	2.71075
STC2	-0.6985
PIGW	-2.14375
SAE1	-0.606
COL6A1	0.795681818181818
OAZ1	0.245
STMN4	1.24733333333333
EDG3	1.36133333333333
SGCE	-1.31266666666667
IL11	-2.174
PRSS8	3.393125
YIPF5	0.537416666666667
WNT4	3.593875
CSN2	0.446666666666667
TCF7	-2.169875
TDO2	1.167
SAMD9	-0.3171875
S100A7A	-1.6875
MMRN1	3.793
GKAP1	0.59725
AKR1C3	-1.15225
RNF19A	0.826375
GMDS	-0.60275
YKT6	-0.538
SPARC	1.3987
C12orf31	-0.6405
UBE2V2	-0.7535
FBXL18	-0.00566666666666666
KIAA0460	0.41675
ADAM22	0.2135
SERPINC1	-4.473
KCTD21	0.58775
MYOHD1	-2.31825
ZNF37A	0.0281666666666667
GTF3C1	0.754166666666667
CTSZ	1.964
PRNPIP	-0.7635
DRD1IP	0.16425
NR1I2	-2.45816666666667
ZNF266	0.3519
SPAG4L	-0.1495
COX4NB	-0.96325
SAPS1	0.651333333333333
APOA1	-3.468375
TATDN1	-0.2915
C10orf82	-1.92625
KPNB1	-1.4865
FOXO3	1.18641666666667
CRYBB2	-1.4675
ZBTB5	-0.1895
SLC25A38	-0.36
DCTN2	-0.3745
IFT20	0.747
CTHRC1	1.53225
C1orf31	-1.1325
UHRF1	-3.176875
GPC6	-1.794
C10orf54	1.71125
MCF2L2	-0.482833333333333
WNT9B	-0.184125
OLA1	-1.086375
FAM120B	0.88475
TTLL10	1.0355
CYorf15A	-4.66175
RELN	-2.5521
SCN2B	1.30091666666667
MFHAS1	-1.89925
NKX3-2	-1.43916666666667
RASGRF2	-0.5755
SSBP1	-0.210333333333333
KPNA6	-0.00585714285714288
LOC389118	-0.095
HS3ST4	-1.7696
SUPT7L	-0.055625
FLJ32658	-1.735
IGFBPL1	-0.88175
KIAA1641	-1.5929
SHKBP1	-0.5685
CSF1R	4.615
NAGK	0.54925
MYL2	0.541
HIST1H4C	-2.22033333333333
TOMM7	0.840125
ADAMTSL3	2.0661
TNFSF14	0.213
PRRT2	-0.07025
VTA1	-0.296875
AOAH	3.79666666666667
CRISPLD2	1.94678571428571
PNN	-0.3802
TA-NFKBH	0.0195
ESPN	0.33725
RBM43	-0.496
KIAA1267	1.10375
DDX3X	0.192666666666667
KIAA1576	-5.41125
PLXDC1	4.00666666666667
FLJ25801	-4.32225
HNRNPL	0.19525
RUNDC3A	0.279333333333333
CASP12	1.4705
SH2D5	-1.83625
RPL26L1	0.0245
OR51A7	-0.1245
HDC	4.1155
C2orf16	0.315666666666667
SYTL3	3.04175
GOLGA4	0.8448125
NOTCH1	-0.5295
ATPAF2	-0.03025
ECD	0.13875
SSX5	-1.81716666666667
SNAP91	0.26425
OCA2	-4.329
PNPO	-0.173
DAPK1	-0.665166666666667
PINX1	-1.17016666666667
SELENBP1	1.50425
NEK3	-0.322166666666667
TMED4	1.13742857142857
SSTR4	0.2265
FOSL1	-2.705
CD40LG	1.656
CES1	-1.58908333333333
DCI	0.748
B3GAT3	0.161166666666667
STK17B	0.534
CNTN6	0.998
CYP3A4	-1.85766666666667
MBOAT2	2.80385714285714
PISD	-0.26025
USP1	-1.07225
PYDC1	2.66
CENPM	-2.78
SAR1B	0.7225
TTC7B	-1.402625
DP58	-0.812
GPC1	0.41975
RBL1	-2.560875
TMEM137	-1.3365
TOB1	1.38075
TCEAL1	1.16383333333333
CENPF	-4.16363636363636
C6	3.28033333333333
PRSS1	-3.56275
PPIL6	2.83083333333333
C6orf124	1.573
ODZ4	0.774833333333333
SNCB	-0.64675
NDUFB9	0.043375
CNOT6L	0.447833333333333
S100A9	-0.921333333333333
TRIM50	-0.187
KCTD1	2.7725
WDR63	3.3455
SPEF2	3.81775
RNGTT	-0.781333333333333
CXorf22	4.69
KCNK16	0.13825
CEP250	-2.014125
ATPBD1B	-0.192
KCNJ2	2.55725
MT1B	-1.1905
ZNF684	-0.3015
SLC4A1	0.1405
PDHA1	-1.31575
ZNF492	-0.446
TKT	-2.27575
BYSL	-1.445125
RNF38	0.29275
AHDC1	-0.0325
KLHL2	1.119
CMTM8	1.99275
DMP1	-1.3105
HERPUD2	0.603125
CRTAM	4.483
ZNF572	-0.011
TMEM16J	0.447
HSD17B2	-4.2105
UBE2G1	-0.728125
AHSA2	-0.34425
PELI2	-0.2655
TPX2	-4.175875
ATP9B	1.56266666666667
DAZAP1	-0.30375
HMGCS2	3.48533333333333
C17orf38	1.1405
B9D1	-0.2885
NKX2-5	-1.527
KIAA1276	0.7645
LILRB2	3.2445
CSTF1	-0.6335
BTN2A1	-0.412666666666667
C15orf48	5.15325
IGF2BP3	-4.44775
FAM113B	0.783833333333333
HRG	-0.52475
ZNF131	-0.51475
USP47	0.699857142857143
CCDC88B	0.13425
HCN1	-0.7887
HTN1	-1.04166666666667
SYCP3	0.0665
C13orf23	-0.00889999999999999
PAPOLA	0.0810625
AATK	-1.0222
MSH3	-0.241833333333333
NDUFAB1	-0.21675
ITLN2	-1.26233333333333
BAK1	-0.366833333333333
MRPL45	-0.4255
MTNR1B	-0.4515
LOC645843	0.686
SPECC1L	0.018125
PGCP	-0.05875
SPN	-0.673625
GPR143	-0.726833333333333
ZNF576	0.988333333333333
TMEM39A	0.2724
ATP5D	0.255166666666667
MAGEB3	-2.7315
RPS5	-0.839166666666667
ANP32E	-2.51892857142857
MTMR1	0.512
YEATS4	-0.78
SYNGAP1	0.36825
PCOLCE	-0.7435
MNS1	0.40275
PCYT2	0.12
ZNF182	-0.18225
LAX1	1.6185
SPPL2B	1.0205
ELOVL5	1.0045
PCDHAC1	0.3715
B4GALNT1	-1.79916666666667
BLOC1S2	0.746625
ZNF673	0.0364
ARHGAP21	-0.927166666666667
IRX5	3.085125
LRFN5	0.7555
FAM7A1	-1.44675
RAB19	0.782
GINS1	-3.0685
ITM2B	1.6377
PAPSS2	-0.58975
OR5BF1	0.8625
ACSL3	0.025625
KIAA1919	-0.0246666666666667
GLT8D2	2.333625
UTRN	0.946285714285714
CNN1	1.36375
HISPPD2A	-0.256
SDAD1	-0.193375
SIGLEC9	0.673833333333333
RPL35	-0.420785714285714
C22orf26	0.2965
IMPDH2	-0.645625
WDR69	1.10525
SEC14L5	-0.850166666666667
CLTA	0.2115
RP11-529I10.4	0.863
GPR37L1	0.0201666666666667
OGDH	-0.10575
ASB13	0.0213333333333333
ZFP14	0.738
ZCRB1	0.227666666666667
KPNA3	-0.79025
HSPA1L	1.3285
RHOC	0.444625
LOC554175	-0.14125
PPP3CA	1.3661
SLC1A7	-0.7567
ZNF529	-0.657
RBED1	1.31125
DDB2	-0.85025
FLJ11286	0.316833333333333
SPATA1	1.031
MKNK1	0.405833333333333
DYSF	0.363166666666667
ALKBH2	-0.55325
NKD1	-3.292
C1orf174	-0.577
PLEKHO1	0.303333333333333
ASB10	-0.23025
RING1	-0.0658333333333333
NPC2	1.52225
AVPR1B	-0.2655
YTHDF1	0.14025
LMAN1L	0.17
GSG2	-3.9
CEP170	-0.7503
RPS4Y2	-5.171
MSH6	-1.546
HECTD2	0.247333333333333
ZNF556	-2.5345
PLEKHC1	-0.7322
AIRE	0.261166666666667
BCL2L10	0.6465
LMOD3	0.289333333333333
ZBTB8	-0.0243
FOXA2	-3.8734
SLCO2A1	2.173125
C3orf46	1.489
PRDM16	-0.7255
TMEM98	0.48625
FRMD5	-2.843
PDE6C	0.0875
C1orf216	-0.209666666666667
EP400	-0.192785714285714
PTK2	-0.335833333333333
RNF217	0.845
NDUFA8	0.135
ZFAT1	0.266
LAMP3	2.562
GLTSCR2	0.991625
NPW	-1.5815
LLGL2	0.0886
PPM1K	-0.0655
C20orf177	-0.9715
KIR2DL4	0.3052
NFKB2	0.45825
C21orf122	0.327333333333333
HESX1	-0.537
GPR114	1.31966666666667
SLC25A35	0.1975
GNAT1	0.23375
ORAI3	0.8845
FAM76B	-0.399625
TMEM99	0.6242
TRIM29	0.3505
CDS1	2.3965
RHEB	-0.4993
C4orf27	-0.430333333333333
RAB3A	-0.04925
OTUD6B	-1.23875
GPD1	-0.28175
CDH15	0.607166666666667
NPM1	-0.798642857142857
TMEM117	-0.9355
PRPS2	-0.807583333333333
GCK	-0.405
ADRA2A	5.20983333333333
TSPYL4	0.813333333333333
TASP1	0.1635
WDR19	0.787333333333333
C10orf38	-1.60675
PDE4C	-0.6285
FYB	1.14575
C1orf55	-0.662666666666667
PPFIA3	-0.9035
RAD18	-0.59975
C12orf44	-0.0126666666666667
CRYBA4	-0.404
HVCN1	1.4335
TAF10	0.212
C16orf48	-0.703833333333333
DEPDC5	0.493833333333333
LTBP1	-3.252
MAPRE1	-0.57875
FGF8	0.2135
C3orf52	2.4405
SENP7	0.443666666666667
LRRK2	4.3715
RUNDC2A	0.199166666666667
KIAA0355	0.943
CPEB1	-2.05975
PPEF2	0.2785
ABI2	-0.180666666666667
KIAA0317	0.35425
ATF1	-0.949333333333333
DYNC1H1	0.9965
DIP	0.745
TMEM33	0.0663333333333333
POLDIP3	-0.27925
C7orf24	0.60775
GPR171	4.733
CDC6	-4.53216666666667
PLD1	-1.1741
ITFG2	-0.0288
NDUFC1	0.462
AKNA	-0.2545
NBR1	0.9435
PKHD1	0.6255
HPS4	-0.7919
MAFA	1.02375
ULBP3	-0.33325
DIRC1	1.549
IMMT	-0.775
C22orf13	-0.3825
CEL	-0.0385
MARK3	0.0785
ADAMTS2	0.46925
ARPC3	0.0911666666666667
TMEM10	-0.0275
NPHS1	0.58725
BRD8	0.0885
WDR12	-1.965
IDI2	-0.096375
HOXD13	-2.452
OR8G2	-0.98175
SLAIN1	-2.36475
GABRQ	-0.3215
NR2C2	-0.62525
NKTR	-0.1608
TLE2	1.493
KIAA0892	-0.0826666666666667
AURKA	-3.56436363636364
GPRC5C	0.843
TBC1D9B	0.404875
PNPLA6	0.0558333333333333
AP3B1	-0.287
NAG	0.477125
C11orf68	-0.1195
AKR7A3	0.59125
AHCYL1	0.396083333333333
COP1	0.736833333333333
RPP14	-0.178833333333333
PCDHB18	0.60375
CDH24	1.11525
KRT17	0.6258
LACTB2	-0.5565
DDX24	0.0364
PHACTR1	-2.43466666666667
SLC35E2	0.534
LOXL1	-0.10325
IQSEC2	0.222375
RGSL1	-0.179
PCDHGC5	0.538
MEGF10	-0.636375
PRRX1	0.0408333333333333
ASTE1	1.06633333333333
C6orf159	-1.87725
MYOD1	0.96675
GAA	1.1675
ZNF747	1.00575
KLRC1	-0.9985
IL1RL2	0.4745
GDF9	0.47425
GPR119	-0.116
TRAF2	0.3465
HCK	3.29033333333333
BMP6	-3.31525
IL8RA	0.281333333333333
FLJ35848	-1.901
EFHA1	1.72475
CDSN	-0.792166666666667
C14orf54	0.122833333333333
LSM3	-0.23825
ZFP41	0.3195
C9orf126	-1.9325
VIT	-0.486
SPCS3	-1.48025
DEF8	-1.8126
CHAF1A	-1.61816666666667
C1orf165	-0.0233333333333333
ZFPM2	0.604
FTH1	0.69175
SLC35F1	-1.743
YWHAH	-0.6315
C17orf66	0.747666666666667
ADRB1	0.8445
FOXL1	-0.74
RG9MTD3	0.549333333333333
UMPS	-0.06225
MGC13008	0.594
