Hybridization REF	TCGA-E2-A15M-01A-11R-A12D-07
MTMR1	0.0125
YEATS4	-1.32875
SYNGAP1	0.35075
PCOLCE	-0.1625
MNS1	0.80675
PCYT2	-0.511166666666667
ZNF182	-0.29025
LAX1	2.048875
SPPL2B	0.5275
ELOVL5	1.0887
PCDHAC1	0.729
B4GALNT1	-1.38083333333333
BLOC1S2	0.461125
ZNF673	-0.4542
ARHGAP21	-0.2045
IRX5	3.44575
LRFN5	-1.2085
FAM7A1	-0.40325
RAB19	0.1645
GINS1	-1.57175
ITM2B	1.8978
PAPSS2	0.281916666666667
OR5BF1	0.3975
ACSL3	-0.516875
KIAA1919	-0.997083333333333
GLT8D2	2.441625
UTRN	1.20464285714286
CNN1	-0.156
HISPPD2A	0.725833333333333
SDAD1	-0.340875
SIGLEC9	1.33233333333333
RPL35	-0.517857142857143
C22orf26	0.487
IMPDH2	-1.254875
WDR69	0.105
SEC14L5	-0.075
CLTA	0.27575
RP11-529I10.4	0.14175
GPR37L1	-0.118
OGDH	-0.0335833333333333
ASB13	0.9725
ZFP14	-0.3245
ZCRB1	0.198333333333333
KPNA3	0.02075
HSPA1L	0.89025
RHOC	0.82525
LOC554175	-0.2275
PPP3CA	1.5863
SLC1A7	0.7444
ZNF529	-0.197666666666667
RBED1	0.94875
DDB2	-1.3125
FLJ11286	0.965666666666667
SPATA1	0.1435
MKNK1	0.470333333333333
DYSF	1.77433333333333
ALKBH2	-0.52175
NKD1	-2.07116666666667
C1orf174	-0.543
PLEKHO1	1.6025
ASB10	-0.359
RING1	-0.265833333333333
NPC2	1.398625
AVPR1B	-0.703
YTHDF1	0.283916666666667
LMAN1L	0.12
GSG2	-1.7245
CEP170	0.0253
RPS4Y2	-5.34275
MSH6	-0.715
HECTD2	0.932666666666667
ZNF556	-3.121
PLEKHC1	-0.0528
AIRE	0.275666666666667
BCL2L10	0.0015
LMOD3	-0.0418333333333334
ZBTB8	0.5794
FOXA2	-2.4537
SLCO2A1	3.8315
C3orf46	0.1225
PRDM16	0.441833333333333
TMEM98	0.7255
FRMD5	-2.198
PDE6C	0.1275
C1orf216	-0.0303333333333333
EP400	-0.435071428571428
PTK2	0.185
RNF217	0.9775
NDUFA8	0.0265
ZFAT1	0.3095
LAMP3	3.67833333333333
GLTSCR2	0.98275
NPW	0.0655
LLGL2	-0.4259
PPM1K	-0.2335
C20orf177	-0.185
KIR2DL4	0.2527
NFKB2	0.39875
C21orf122	-0.772166666666667
HESX1	0.1625
GPR114	1.262
SLC25A35	-0.434166666666667
GNAT1	0.09625
ORAI3	0.01825
FAM76B	-0.623375
TMEM99	-0.8075
TRIM29	-2.6893
CDS1	1.921
RHEB	-0.3105
C4orf27	-0.2795
RAB3A	-0.24825
OTUD6B	-0.565
GPD1	3.645125
CDH15	-1.27666666666667
NPM1	-0.3095
TMEM117	-0.7085
PRPS2	-0.117
GCK	-0.876
ADRA2A	4.54116666666667
TSPYL4	0.0495
TASP1	-0.2365
WDR19	0.658666666666667
C10orf38	-0.41925
PDE4C	-0.599833333333333
FYB	2.04725
C1orf55	0.295333333333333
PPFIA3	0.31825
RAD18	-0.45175
C12orf44	0.245
CRYBA4	-0.2345
HVCN1	2.021
TAF10	-0.1735
C16orf48	-1.04216666666667
DEPDC5	0.678166666666667
LTBP1	-2.8685
MAPRE1	0.27325
FGF8	-0.0815
C3orf52	3.11875
SENP7	0.478833333333333
LRRK2	1.584
RUNDC2A	0.4335
KIAA0355	0.899833333333333
CPEB1	-1.955
PPEF2	-0.003
ABI2	-0.119666666666667
KIAA0317	-0.056
ATF1	-0.323833333333333
DYNC1H1	0.4565
DIP	0.0075
TMEM33	0.278222222222222
POLDIP3	-0.021
C7orf24	0.138
GPR171	4.021
CDC6	-2.35483333333333
PLD1	-0.4818
ITFG2	-0.3363
NDUFC1	-0.108
AKNA	0.22875
NBR1	0.2765
PKHD1	-0.053125
HPS4	-0.9774
MAFA	0.7685
ULBP3	0.0945
DIRC1	0.5485
IMMT	-0.496125
C22orf13	0.7825
CEL	-0.22925
MARK3	-0.3865
ADAMTS2	1.135
ARPC3	0.406833333333333
TMEM10	-0.014875
NPHS1	0.08325
BRD8	-0.0298333333333333
WDR12	-1.0675
IDI2	-0.0135
HOXD13	-1.875
OR8G2	-0.639
SLAIN1	-1.12675
GABRQ	-0.4235
NR2C2	-0.9505
NKTR	-0.5907
TLE2	0.9665
KIAA0892	0.00166666666666667
AURKA	-1.33909090909091
GPRC5C	-0.300166666666667
TBC1D9B	0.794125
PNPLA6	0.617666666666667
AP3B1	0.5005
NAG	-0.22425
C11orf68	-0.33825
AKR7A3	0.94975
AHCYL1	-0.0534166666666667
COP1	1.367
RPP14	-0.319166666666667
PCDHB18	0.206
CDH24	1.1875
KRT17	-3.4961
LACTB2	-0.83975
DDX24	0.366
PHACTR1	-1.38083333333333
SLC35E2	0.31
LOXL1	0.733
IQSEC2	0.47675
RGSL1	-0.5505
PCDHGC5	-0.0255
MEGF10	-0.501
PRRX1	1.58066666666667
ASTE1	0.667333333333333
C6orf159	-1.036
MYOD1	1.01675
GAA	0.3415
ZNF747	0.453
KLRC1	-0.65875
IL1RL2	0.134
GDF9	6.33825
GPR119	0.516
TRAF2	-0.273166666666667
HCK	4.15466666666667
BMP6	-1.22275
IL8RA	0.638166666666667
FLJ35848	-0.048
EFHA1	0.25925
CDSN	-0.476166666666667
C14orf54	0.277833333333333
LSM3	-0.171625
ZFP41	0.2505
C9orf126	-0.745166666666667
VIT	-0.0235
SPCS3	-0.56025
DEF8	-1.0056
CHAF1A	-1.60283333333333
C1orf165	-0.4015
ZFPM2	1.484
FTH1	0.66125
SLC35F1	-1.2315
YWHAH	0.92825
C17orf66	0.166166666666667
ADRB1	-0.018
FOXL1	-0.399
RG9MTD3	-0.385
UMPS	-0.442
MGC13008	-0.179
KIAA1161	0.1595
CCDC77	-1.57075
C12orf65	-0.6851
COG4	-0.683166666666667
RCP9	-0.214666666666667
RP4-692D3.1	1.94183333333333
CDC2L5	0.4095
MGC7036	1.06033333333333
DNAJC11	-0.37825
GDF2	0.043
TIMM17A	0.98175
HNRNPA0	-0.3304
OR2H1	-0.0955
PCBP1	0.239
COL23A1	-1.383
LRRC2	0.743428571428572
NSD1	1.08071428571429
FLJ37078	-0.824875
WDR91	-0.074
TMEM179	0.1835
DSCR10	0.2605
CNDP2	1.1877
FYN	0.619
BEX2	-1.24316666666667
KCND3	0.53325
YPEL5	1.269
LRRC42	-0.521166666666667
C17orf45	-0.796625
ZNF649	1.1332
LOC150763	2.676875
COL5A2	2.56208333333333
CNGA2	-0.0275
ELA2B	-0.311166666666667
RAB9B	-0.3295
FAM100A	-0.08325
NAIP	1.1085
MYOZ2	-0.13075
SPATA12	-0.796
XRCC4	-0.32075
CYB561	0.5181
CHST10	-0.126
BAI1	-0.9385
BRSK1	-0.254166666666667
C17orf89	-0.43375
PDE6H	-0.4905
FLJ20309	0.3155
MAP7	1.325
SCN4B	2.215
SPAG9	-0.7058125
SERTAD1	0.483333333333333
FLJ21963	-0.77375
ANTXR1	0.3561
TMPRSS13	0.0495
ETV7	2.86333333333333
DGAT1	1.0215
NKIRAS1	0.282333333333333
TAC3	-2.39975
CORO1C	-0.406
RAD54B	-0.375
HRASLS3	3.5925
C21orf42	0.20125
BARD1	-0.504666666666667
ZNF177	0.629666666666667
MIP	0.169
ZNF442	0.4585
F2	-4.2247
GRIA1	0.30125
GALNTL2	2.30416666666667
WNT5A	-1.0922
LENG9	0.015
hCG_25371	-1.292
FOXR1	0.3395
TRA@	1.7434
PWWP2	0.85675
C1QTNF7	2.488
SLC7A4	-0.0555
C4orf7	3.38225
C17orf80	0.0256666666666667
KLK4	0.132333333333333
IL31	-0.674
TMEM176A	4.165
CTNNB1	0.468875
BHLHB2	0.15525
TMEM185B	0.229166666666667
ARD1B	-0.6
C1orf93	-0.021
BRUNOL4	-0.358833333333333
LOC541469	-0.336
UPK2	-0.30825
GAS8	-0.252833333333333
PATE	0.204
IMPACT	0.121125
WNK4	-0.5555
HNRPLL	-0.649
GAD2	-0.1855
ITGA6	1.15375
BMP15	0.161166666666667
CYP2A7	6.6075
RIC8A	0.623375
CCND1	-0.242916666666667
USP35	-0.248
DSCR2	-2.24825
CCL4	5.00433333333333
ZCCHC10	0.4165
NOL11	-0.816
TRPM2	1.07333333333333
PSMD2	-0.515272727272727
CHTF18	-1.1495
USP18	2.217625
RRAS	0.555375
LAMC3	-2.033
TOX	-1.3885
PCDH15	0.5125
GABRG3	-1.21175
NUDCD2	-0.351625
SGCZ	0.046
KCTD17	0.0317
SPSB2	-0.2755
TPPP3	2.6585
CILP2	1.02066666666667
CALB2	3.010375
CEBPZ	-0.6445
ZNF479	0.079
FMOD	5.37866666666667
C21orf66	-0.867714285714286
CLN6	-0.342
ANAPC1	-0.92275
SH2D3C	2.54775
PTPN14	-0.9575
TRIM42	0.1995
APTX	-0.29975
SNRPG	-0.849666666666667
BMS1	-0.38775
MAGEA3	-4.7115
NFATC3	-0.381166666666667
LRRC45	-0.261666666666667
ARS2	-0.3615
LRIG1	2.13466666666667
EPSTI1	1.74133333333333
PRSS27	-0.10375
ERC2	-0.260375
PRKACB	0.775428571428571
PRDM13	-2.7615
HCG27	-0.4025
KLK12	0.584
HSD17B7	-0.853666666666667
ZNF354A	0.654
PCDH11X	-0.075
DMGDH	0.7635
PCBD2	-0.0833333333333333
TMC6	-0.71925
RIMS1	0.078375
SF3B2	0.124833333333333
RCN1	-0.327666666666667
CPB1	4.6215
BCAR3	0.21725
FCRLB	1.44825
PAK1IP1	-1.01725
OR10H1	-0.0955
KIF9	0.9136
PITPNM2	-0.8765
L3MBTL4	0.168
TGFB1	0.0316
ZXDC	-0.08175
SLC6A16	-0.1075
SRrp35	-1.298125
LRRC8E	1.3815
PPIAL4	-0.612
EOMES	2.67916666666667
PAX2	-0.233
SCARF2	0.609
PSEN2	1.41333333333333
PCDHB13	0.07525
C10orf28	-0.11175
DHRS7B	0.54
C1orf131	0.18125
ASB1	-0.736
ZNF223	0.0666666666666667
LCMT2	0.41975
MEP1A	-0.685
TMEM53	0.49325
RSPH3	0.55
C10orf33	-0.946
LOC644285	0.1125
PTPN9	0.545833333333333
ABCA12	-2.82225
CCDC37	-0.693
RUNDC1	0.639
YES1	-0.0698333333333333
FAM120AOS	0.023
OR5M3	-0.842
PPP1R3F	-0.106833333333333
IL13	0.0399
MDFI	-0.33525
PRNT	0.08375
ZDBF2	1.206
OR10C1	0.0045
CLIC1	0.155
LILRA5	0.456333333333333
CSAG1	-4.33816666666667
TREML2	0.486833333333333
FAM125A	-0.061
ZNF74	-0.47425
FAM104A	-0.158625
LRRC39	-0.297
SAMD5	-0.19225
HYAL2	0.613
HIST2H2AC	-0.07975
IGFBP5	3.3044347826087
NRTN	-0.9545
KIAA0556	0.4676
FAM29A	-1.16044444444444
JMJD2A	0.35125
EPHB1	0.55925
POLD4	1.027875
ANAPC10	-0.6145
LRRC36	0.19475
MEGF6	0.504
LPHN3	0.155833333333333
BMP10	0.0915
C21orf55	0.317
CREM	-0.3184375
PTGER4	1.9355
METAP1	-1.02775
KCNQ1	2.09816666666667
NR2F2	1.89325
SSFA2	-0.287666666666667
CTTNBP2	-1.17275
BCL2A1	0.19225
ZBTB24	-0.126875
SLCO6A1	-0.67075
PRDM1	0.8425
OR7D2	-0.081
CCDC47	-0.2037
LOC646982	0.44
SLC26A6	-1.82833333333333
BIN1	0.3241
SRRM1	-0.289571428571429
PCSK1N	0.21525
ALS2	-0.0812
ECT2	-1.21126315789474
CACNA2D2	0.639375
DOCK6	0.18475
C10orf119	0.2395
FATE1	0.68625
DUSP23	1.50025
TRIP6	-0.878428571428572
NUP35	-0.69625
CDH3	-2.9455
KLHDC8A	0.05375
C9orf116	0.91175
EI24	-0.11
CENTD1	1.44316666666667
RWDD2B	-0.410833333333333
DOCK1	0.5775
NPAS2	-0.61075
NR3C2	1.93516666666667
FAM63A	0.342083333333333
INPP5F	-0.935833333333333
FAM111A	0.4492
MYBL1	-1.13483333333333
IQGAP3	-0.655833333333333
CRADD	-0.685333333333333
DUSP12	-0.746
PDZK1IP1	3.25425
VASH2	-0.6875
CTR9	0.69175
VIL1	-3.80075
OR8U1	0.0306666666666667
CCDC107	1.057
PTTG1IP	-0.139375
OR4X2	0.00799999999999999
COL9A1	-1.932
PSMD9	-0.44875
ZFP62	1.4285
TIP39	0.46175
PARP15	0.645
TTC19	0.13975
C1orf114	-1.3695
GFPT1	0.6865
SLC27A6	-0.94825
MRPS10	-0.2459
CALML5	4.2135
TRPM7	-0.258875
CGNL1	1.290875
CECR1	1.07875
SERPINB8	0.355
TMEM102	0.405375
PDIA2	-3.6045
NUCKS1	0.1355
HOTAIR	0.97675
EBI3	1.771
NXN	0.7545
ZMYND19	-0.722
FOXJ3	0.328
EIF5B	-0.2196
EIF2B4	-0.4635
LEO1	0.09275
ZIC5	-0.94075
IL20	0.489333333333333
KIAA0415	0.353
FLJ37357	0.0655
TSPAN12	0.669125
ACTR3B	-1.101125
TFAM	-0.474666666666667
IL17RD	0.166875
PARP12	1.3885
KLHDC7A	0.299
KCTD4	-0.267166666666667
GTF2H1	0.09675
FLCN	-0.3605
BIRC4	0.69875
LOC790955	0.2015
VKORC1L1	-0.14925
CYP4F22	0.338333333333333
TAS2R5	0.253
ZNF582	1.204
HS3ST3B1	-0.162
CTNS	0.289
STK36	0.0705
MMD2	-0.1965
RP5-1103G7.6	0.4035
FLJ23356	-0.886
CRH	-0.0235
C1orf182	-0.771833333333333
ACP5	3.63933333333333
AMFR	1.2121
CA4	0.29075
PLCB4	-0.30475
MPHOSPH10	-0.3015
UNQ473	3.6115
G3BP2	-0.2295
SR140	-0.726916666666667
HOXA2	0.317
PYGB	-0.453875
BAT1	-0.424916666666667
DKK3	-0.649
DDX31	-0.63725
TULP1	-0.09075
NHLRC2	0.6955
TNRC4	-0.0876666666666667
ZNF430	0.0645
TNRC6A	0.1005
PLA2G1B	0.083
RCHY1	0.5965
GTF2A2	-0.448
MGC4294	0.072
ZNF691	0.0455
TACC3	-0.827
DNAJC5G	-0.0005
LOC4951	0.058
MS4A4A	1.255
LOC152485	0.534
PPP1R2P1	0.039
PPP2R5B	0.06525
RPGRIP1L	0.3545
SPOP	0.2047
PTPRF	0.861083333333334
MGC42090	-0.0295
SUSD3	3.224
THOC4	-0.517
MAML1	0.6195
FXR2	-0.473166666666667
TYK2	0.22575
MUC6	0.0995
DNAJB7	0.0045
PIP4K2A	0.322071428571429
MEX3A	-1.5395
RRP1	-0.922625
TFAP4	-0.24175
CXorf41	0.446
MTMR4	-0.474833333333333
CTLA4	1.066
SNX9	1.206
CIB3	0.585666666666667
NECAP1	0.085
PLA2G2D	-0.0308
GLMN	-1.03633333333333
DCLRE1A	-0.38875
PDX1	0.1995
SAMD11	-1.126
MRPL55	0.6756
TLR7	2.848625
TBC1D21	0.0498333333333333
SMAD1	1.695
ACTRT2	-0.0855
RIOK2	0.43775
PDLIM4	-1.0895
SLC22A15	-0.0163333333333333
ABHD13	0.589
STX18	0.3983
CCPG1	0.4605
DCBLD1	0.391833333333333
SLC2A6	-1.406
NOLA3	-0.115
TRDMT1	-0.438714285714286
IL17F	-0.049
ATP1A4	0.178333333333333
OR52W1	0.5055
CFL1	-0.11275
IL4	-0.59975
RBP2	0.0753333333333333
CPSF6	0.02725
TTC8	-1.088
MUCL1	-0.0155
EYA3	-1.45983333333333
KRT38	-0.46
GNE	-1.57875
ZNF501	0.4595
SLC35A2	0.53925
CEP110	-0.4701
MYF6	0.54775
MGST2	-0.0936666666666667
TRPV4	-0.00716666666666669
NEK8	-0.380166666666667
NOX5	-1.0215
NCKAP1L	0.751166666666667
EMP3	-1.06433333333333
BPY2C	0.029
C1orf38	1.4245
ELOVL2	0.24125
CBX7	1.31358333333333
OSBPL1A	0.686666666666667
ZNF589	-0.63525
ESCO1	-0.443
TRA2A	0.425166666666667
C3orf26	-1.388
PHF2	0.676583333333333
PID1	1.4765
RFC1	-0.52325
MTAP	-0.3536875
ADORA3	3.43983333333333
LOC389458	-0.32925
TRNT1	-0.599375
CRIPAK	-1.09575
RAI2	3.58783333333333
ANKRD44	0.35225
GZMB	3.2105
NFE2L1	-0.261625
STIP1	-0.0166666666666667
RASL11B	1.055
NT5DC2	-2.11433333333333
LRP2	2.887625
MTDH	0.4282
ARSG	-0.50425
HSP90AB1	0.273916666666667
CT45-6	-4.62725
ZNF483	-0.01625
LMBR1L	-0.18975
S100A2	-3.929
C2	0.920166666666667
C2orf27	-0.26475
EIF4EBP1	-0.90775
GCKR	-2.71466666666667
PPP1R9B	0.322625
FER	-0.871
SNRK	1.41766666666667
OR5M10	0.1335
UTP6	-0.90675
CAPZA3	-0.0573333333333333
FBP1	0.675666666666667
TERT	-1.639
CCL1	-0.458
FUCA1	1.7855
ALS2CR8	0.2825
KCMF1	0.02425
SRCRB4D	-1.7095
OXCT2	0.159
IL17RA	1.23983333333333
MPP5	-0.23525
SPA17	-0.2865
FLJ10986	0.101
GALNT14	-1.09025
CXorf27	-0.218625
NPLOC4	-0.60375
RAB34	-0.89025
KRTAP3-3	0.4045
ARSD	-0.0971666666666666
CPLX2	-1.1945
PJA1	1.136
WHDC1L1	-0.0136666666666667
RB1	-0.071
MTMR15	0.0295
PHLDA2	-1.8347
GUCY2F	-0.4805
MPV17	-0.768833333333333
SLC35D1	-0.0885
LYSMD3	0.753
COL16A1	2.165
ERLIN1	-0.710833333333333
JMJD4	0.1895
HIST1H2BK	-0.63625
TP53I11	1.80933333333333
ST3GAL4	-1.476
PF4V1	0.283166666666667
ALG8	-1.0335
REG1A	0.09125
MINA	0.18975
CYB5R3	0.362416666666667
HHLA1	-0.68625
MYST4	1.0688
VASN	-0.3475
UCHL5IP	-0.8935
TFAP2A	0.1215
MGC9913	0.7275
C9orf97	0.0935
LOC90379	0.02125
PHF15	0.682142857142857
ZNF169	-0.1615
KRT7	1.1781
GLIPR1L2	0.7915
LOC116236	0.48775
IQCF3	-0.22925
RDH14	0.0431666666666667
HNRPK	0.369071428571429
RABEPK	-0.977833333333333
ISX	-0.9735
CBARA1	0.40175
RAD51AP1	-1.41675
MLL5	0.061625
CXorf48	-3.887
SGCD	-0.15125
PHTF1	-0.868
CA3	5.294
CMTM5	-0.1145
STX10	-0.053875
JMJD2D	-1.40625
P4HA1	-1.213
GAB3	1.035
DHRS4	-0.203666666666667
COL4A1	2.88475
C20orf20	-0.8575
OSBPL2	0.6245
PTTG2	-1.60475
KIAA1688	1.353
STS	-1.4175
SHROOM4	0.511333333333333
KBTBD5	-0.0686666666666667
ALDH1A3	1.8044
BTNL2	-0.3515
TGIF1	0.506
ZFAND5	0.470375
ICA1	1.702625
NAV3	-0.756833333333333
FLJ12331	-0.753
EPS8L2	-0.5692
MNT	-0.1545
ENTPD1	1.87041666666667
OR51E2	0.296
STK11	0.196125
MX1	4.417125
TTTY9A	0.07075
CX62	0.072
LOXL4	-0.70125
EXOSC4	-0.19225
PURB	0.260357142857143
SETD1A	-0.4615
RELB	1.4315
LAMB2	1.1045
HNF1B	-0.167833333333333
PNLIPRP3	-0.059
C14orf139	0.4305
UMOD	0.881
GRIN3B	-0.3765
GPR25	0.168
ZNF512B	-1.09425
ATP6V0A1	0.017625
SRA1	0.121583333333333
ZNF615	1.0965
ZNF768	0.31525
ZNF469	2.6855
DYNC2LI1	0.0431666666666667
DNAH3	-0.035
LOC387911	1.467
LOC554234	0.15175
ARRDC5	1.03525
TMEM59L	-1.59583333333333
MARCH4	-0.76575
CNOT8	0.568333333333333
KIRREL3	-0.845333333333333
ADAM17	0.002
MYOG	0.125625
CPNE1	-0.344333333333333
AK5	2.09825
LOC204010	-0.45
NDRG4	-0.05625
LOC130074	-0.00150000000000002
PIAS4	0.3535
NCOA2	1.025
TEGT	1.1604
USP5	-1.18525
ANKRD21	-0.66875
KIAA0692	-0.332833333333333
HAPLN3	1.9125
LZIC	-0.6045
NRXN3	2.23425
CDKN2C	-0.9465
KIAA0226	0.340083333333333
CYB5D1	-0.26625
WDR68	-0.8281875
ABCB6	-1.5654
MRPS25	-1.26925
ZMAT2	-0.311916666666667
KRT25	0.058
RPL11	-0.32875
GRAP	0.952833333333333
LOC198437	1.17233333333333
RORC	0.6295
RAP2C	1.217
MXD1	-0.1656875
AZI2	0.232666666666667
NUAK2	1.13525
AHSG	-6.707
MANSC1	1.957
IMP3	-0.0871666666666667
C2orf3	-0.82475
VSTM3	4.3325
PCTP	-0.19525
SIRT1	0.4035
MANBA	0.97325
CD164	1.265
GFRA1	2.7429
PRM2	0.4825
ZKSCAN3	0.0985
PLEKHG1	2.34575
TPRKB	0.04375
UBFD1	-0.162083333333333
CDKL5	0.715833333333333
HIST1H2BD	0.104333333333333
INPP4A	-0.159
BMX	1.1225
PTPRU	-0.9315
LOC554202	-0.210833333333333
HOXC8	0.985875
IL12B	0.748
ADPGK	0.18875
ZNF418	0.9625
SIAE	0.4915
CWC15	-0.385
RP13-401N8.2	0.0555
KLHL11	-0.00825
DEDD2	0.8845
PSMB3	-0.46525
DDX25	-2.0625
ZBTB3	0.3075
GFRAL	0.0845
RPS25	-0.661333333333333
FAM57B	-0.4305
TESK2	1.047
DNM1L	-0.734125
ZNF207	-0.275
CLEC11A	1.138125
TOLLIP	0.15025
TMEM61	-1.87316666666667
DLK1	-4.7758
PLVAP	3.698125
NOD2	3.18933333333333
SCMH1	-0.10575
FLJ40235	0.1515
HTR2A	0.0351666666666667
ARMC5	-0.0395
FUT7	0.712
PRELP	2.959
ALKBH6	-0.436666666666667
GYG1	0.607333333333333
POLR3GL	0.266
COL8A2	3.772
OR10A5	0.2185
C1orf187	-2.13475
TXLNB	0.735333333333333
C16orf68	-0.741666666666667
R3HDM1	-0.86275
C16orf75	-1.62575
BAALC	-0.2375
TNP1	-0.1235
GAPDH	-1.95308333333333
COX7C	0.4825
ERRFI1	-1.46641666666667
PGAM2	0.1375
FAM108B1	-0.6465
APC	0.407
TLR2	3.99925
SUCNR1	2.77825
ZNF233	0.91525
WFDC1	-1.28066666666667
PSG11	0.1065
SLC39A1	0.6395
PSAPL1	-0.3885
CDC42EP1	-0.052875
MECR	-0.41625
KIAA0101	-1.4837
MACROD2	-0.1079
MMP19	1.25591666666667
LOC202459	-0.137166666666667
VNN2	3.43425
ACCN3	-1.222
TIMD4	1.735
RNASE8	-0.187
CCDC7	0.1305
SULT2B1	-0.248
ME1	-1.16675
MGRN1	0.09325
MRPL30	-0.812625
IVL	-0.054625
CALM1	0.97945
PLEKHA6	1.3746
B4GALNT2	0.106
PGDS	3.2605
C8orf33	0.129583333333333
TMEM56	-0.341
CKM	-0.568166666666667
ESR2	0.2686
ACOT8	0.62075
AGTR2	-0.2345
LOC155006	0.1125
BC37295_3	0.8665
EPM2AIP1	-0.4735
PZP	1.388
RPS9	0.314333333333333
C18orf51	-1.4885
SIVA1	-0.5855
HEATR2	-0.225
CD3E	0.553833333333333
C20orf142	-0.306
PGLYRP3	0.153
CCDC139	-0.46325
GPS2	-0.3925
NOL14	-0.51275
LRTM2	0.3625
TRIM36	-0.901375
TP53RK	0.6813
FBXL13	-0.7715
RUFY2	-0.0652142857142857
C11orf70	0.454
HSPB9	0.0815
GJA5	2.954
HGF	-0.163666666666667
EPHB4	-0.21575
SOX18	1.11425
IFRG15	0.218
SERPINA10	-2.19825
WDR23	0.22025
REEP2	-2.36216666666667
CDK3	-0.55575
HSPA12A	1.53025
ARL8B	0.2821
SATB1	0.035
PPM1D	-1.24983333333333
VPS45	0.4225
TP53BP2	0.598625
GJE1	0.8125
CACNA1G	0.285375
VGLL4	0.746
GNPTG	1.12725
ROS1	-1.86375
C21orf128	-0.0332
BMP8B	0.819
SLC5A4	-0.5605
SLC6A3	0.0763333333333333
C16orf53	0.35375
TMEM81	-0.2485
APC2	-0.1587
SYAP1	0.295875
C6orf54	0.723833333333333
ZBED5	-0.1363
PVR	-1.27475
LTA4H	0.0563333333333333
CCDC24	0.6617
MAGEA4	-4.01183333333333
IFIT3	3.72366666666667
MYADM	1.005375
C21orf82	1.373
PDE3B	0.10175
TMPRSS11A	0.17025
PGK1	-0.901647058823529
CCL13	4.52483333333333
DERL3	-0.312
MLXIP	-0.262416666666667
PLOD1	-1.121875
MTFR1	-0.8936
NPDC1	0.813333333333333
GPAA1	-0.236333333333333
LTV1	-0.44925
RYR3	-0.3765
C7orf46	1.33125
VAMP2	0.61525
RNF135	1.2652
SUPV3L1	-0.49925
FIBP	0.201
ADAMTS18	0.896666666666667
RNF25	0.294166666666667
SOS1	-0.075
PLAU	0.23975
MATK	-1.33925
EHF	5.3285
CTNND2	1.304875
PTEN	0.720857142857143
ZNF189	0.227625
SLC28A3	0.1905
GUCY1A3	4.083
SETD2	0.3435
ROGDI	0.66625
TICAM1	0.6002
RASSF3	0.3025
PACSIN2	-0.141
SERPINB5	-1.66316666666667
PRKCDBP	0.263625
TFDP3	-0.178
LGR6	1.052875
RFX5	0.05
OR52J3	-0.0875
PTPN18	0.788375
ZBTB34	0.0675
KCNF1	0.89525
SYNE2	0.639214285714286
SLC22A4	-0.20125
NETO2	-0.261875
VCPIP1	0.434
LDHD	-0.10425
ESX1	-2.5885
SQRDL	2.6365
GALK1	-1.487
SERPINA6	2.45216666666667
HD	0.00475
ASCL3	0.0795
FBXL6	0.33075
FABP7	-4.16125
MAGEC3	-0.3885
KLC4	-0.167375
CD1D	-0.141125
PRAM1	1.23325
EIF3B	-0.435
DSCR8	-5.164
FLVCR1	-0.734
KIAA0141	-0.31775
PROM2	2.483
ALOX5	1.8986
GPR162	-0.489625
LYRM2	0.03
RNASE6	1.024875
HES5	1.48425
GJA1	1.9505
MRPS14	-0.12075
HMHB1	-0.075
TAF7	0.46225
BTNL9	2.0135
SFXN2	-0.56025
VEPH1	-2.3205
GK2	-0.209166666666667
AMBP	-5.45725
KIAA0953	-0.06
XAGE5	-0.283833333333333
CCBP2	-0.094
TGM2	1.21316666666667
ZNF202	-0.6605
ACTL6A	-0.353666666666667
SLC23A2	-0.7924
ARHGEF7	0.0800833333333333
LOC728635	-0.305
CRYM	2.6555
PKD2	0.39875
MANBAL	-0.0985
LIN54	-0.531
ACTL7B	-0.57225
OR4D9	0.1505
KIAA1683	-0.064375
ZNF704	0.9705
TCP10	-0.156625
MAGEB18	-0.271
DEFA4	0.329833333333333
ZNF197	-0.172
PTOV1	0.593333333333333
RNF208	-0.352166666666667
CMIP	0.259666666666667
TRDN	0.1755
UCHL1	-0.732
APOL6	1.3692
PLK1	-1.18333333333333
NPHP1	0.740666666666667
NDUFA11	0.33875
DAB1	0.065
RTN4R	0.60425
PUSL1	-1.002
SYT2	-0.18125
ANXA13	0.93825
RFTN1	1.09075
ATP8B2	0.387666666666667
VN1R2	0.176
OR52E4	-0.3135
NPPB	-2.073
ZNF148	0.0155
ZNF141	0.256125
IKZF1	-0.087375
PSMC2	-0.49425
GGA3	-0.592
LPGAT1	1.11941666666667
SEC16B	0.461
C5orf38	-0.873
THOC2	-0.5213
SLC16A12	-0.366666666666667
ALK	-0.848875
DACT3	1.04516666666667
CACHD1	-0.5315
GAN	-0.07325
EXOC6B	0.00600000000000001
HIST1H2AE	-0.483
VAMP1	-1.14375
SRI	0.562
AKAP14	0.352
HLA-E	3.2909
SLC25A32	-0.556833333333333
FLT3LG	0.604333333333333
ATP1B1	0.402375
WDR1	0.762
SWAP70	1.4025
TRIM31	-0.09725
ARNT	0.67025
ZNF596	0.5929
CDKN1B	0.49075
FOXC1	-0.7943125
SEMA3A	-2.8685
LSM14A	0.472833333333333
STEAP3	-1.25125
ABCA1	1.6495
PLSCR2	-0.0428333333333334
EDC3	-0.698333333333333
THBS3	0.66975
