Hybridization REF	TCGA-AR-A1AO-01A-11R-A12P-07
SKIL	0.7385
ADSS	0.688166666666667
HMGCS1	-0.9618
POLR3F	-0.548833333333333
RAB10	0.5905
ZNF277P	-0.588125
ZBTB7B	0.728625
DHRS1	-0.1065
ABCC13	0.321
CNOT3	-0.3975
NFKBIA	1.73575
GAK	0.3835
SFT2D2	2.1515
HOXA6	1.0405
CRTC1	0.30925
LY6D	3.80933333333333
C20orf72	-1.361
CPT1A	-0.49775
LMO1	-1.7735
EIF3I	-0.25725
PRB4	0.15025
MCM3APAS	-2.6705
C20orf132	-0.6451
FOXF2	-2.14625
S100A12	3.003
MLH1	0.161666666666667
ACTN1	1.202
MRPL36	-0.618166666666667
C20orf106	-0.64775
FBXO6	2.02583333333333
MKS1	-0.290666666666667
CX3CR1	-0.620375
PDE1B	1.731
PLP1	-3.33825
KISS1	0.0535
C14orf2	0.120333333333333
TBC1D3P2	-1.65925
COMMD6	1.7557
ANKRD7	-2.5815
PTCHD1	1.21
NARS2	-0.59925
DOCK7	-0.541
FAM127B	-0.0335
LOC390243	-0.168333333333333
N6AMT2	0.74525
ZNF391	-1.214
DNAJB14	-0.066
WRB	-0.005625
BPI	1.75808333333333
TTC4	-0.448666666666667
FAM10A5	-0.24675
GOT1L1	0.550833333333333
MAGED1	-0.210875
RESP18	0.0366666666666667
WFDC6	1.105
MT2A	-0.905
C11orf56	0.44875
KIAA1432	-0.5525
ROR1	-0.51775
HSD17B14	2.56116666666667
ZFAND2B	0.7895
SAMD4B	0.04775
HEXA	1.2895
HNRNPU	-0.141590909090909
USP39	-0.34475
NRD1	-0.737
R3HDML	1.0955
FLT4	0.853333333333333
OMG	0.188666666666667
OR52N4	0.407
LOC399818	0.107
ELA2	-1.93475
VENTXP1	0.865
RFC5	-2.427
OR52L1	-1.4225
PAX5	0.1995
FBXO2	1.07225
GMEB1	0.2465
AKT3	-0.315833333333333
CRB1	-1.2784
CTTN	0.450166666666667
UTP15	-0.622
HSBP1	0.19925
PHF11	2.3015
NDEL1	0.540833333333333
USP8	-0.1975
BAIAP2	-0.15025
SI	1.498
ARSJ	-0.305166666666667
BAAT	-3.0585
KCNS3	1.74583333333333
LOC126147	-0.471
TMEM37	1.726
C1orf162	4.27316666666667
MBD1	-0.4357
ITGAL	1.671
WDR73	-0.773166666666667
GKN2	-0.0291999999999999
ARFGAP1	-0.79725
SLC5A8	2.41833333333333
ZBTB40	-0.2732
CYP4B1	1.24083333333333
LYPLAL1	0.2765
CHST3	-0.10575
MAP3K9	0.6175
BTAF1	-0.939666666666667
TFAP2E	0.0765
RBM35B	-0.24575
LOC441251	-0.452333333333333
ANKRD25	-0.523888888888889
UQCRC2	0.12
MAEA	-0.0254166666666667
HYAL1	-2.0695
RNPEPL1	1.136
CPSF2	-0.2055
PSD3	-0.306
ABCA13	0.287625
AGR2	1.439625
GBX1	0.348
HDLBP	0.496928571428571
ACY3	0.22625
HECW1	-0.788
ZNF519	-0.988
HOPX	3.6415
ZNF304	0.740125
OR12D3	-0.3765
FKSG43	0.381
METTL1	0.4895
MFSD3	-0.3406
PSPH	-1.45875
CLCA3	-0.5585
DARS2	-1.8235
CDC25A	-2.45266666666667
BAIAP2L1	-0.0565
B3GNT5	2.027
USP29	0.2345
ARHGEF10L	1.3454
ATOX1	0.64675
ADAM30	1.91725
DNASE1	-0.88
STT3A	0.413833333333333
RAB6IP1	0.209
PTN	2.9576
C1orf106	-1.15007692307692
HECA	2.24325
RNF122	1
SLC22A18AS	0.560833333333333
GNG8	0.826
ELP4	0.1205
FAM65A	0.623166666666667
RPL10A	-0.406
IRS4	0.251
MACF1	0.1964
SEC24D	0.48125
LOC374395	0.96925
TGFB2	0.1645
MDFIC	1.7325
CHRNE	0.732833333333333
PCMTD2	-0.615333333333333
ATP6V0D1	0.637333333333333
MTA2	0.53625
LZTR1	-0.619166666666667
RAP1A	1.471
AXIN1	-0.22425
POLR1C	-0.0505
TRIO	-0.538
PLXNA4A	0.0202727272727273
C5orf33	-0.5755
DEPDC1B	-3.1385
ZNF473	-0.579
MTM1	1.01975
GPR107	0.479666666666667
CSNK1A1L	0.027
FLJ14154	-0.52725
NLRC4	6.14275
ENPP4	0.6455
PADI3	-0.986
RNF170	0.51275
CG018	1.61733333333333
C16orf7	0.56
KCNE1	1.8105
NRM	-0.921666666666667
SLC37A3	0.155428571428571
TPD52L2	-0.188666666666667
UNC5B	0.57
C12orf12	0.2462
SDHB	0.352
CLRN1	0.45
NUDT10	-1.444
UGT3A1	0.4355
FBXW8	-0.509125
RHOF	0.06525
PTPLAD1	0.05625
MYO3B	-1.4195
DERA	0.1045
TPP2	-0.72375
C19orf53	0.19
GINS3	-0.759625
ST6GALNAC5	-0.01
CHSY1	0.28525
MGC15705	-0.104
GPR83	0.995333333333333
EXT2	-0.035125
DOLK	0.52225
TUBAL3	-1.38675
ACVRL1	2.5981
ABL2	-0.142666666666667
C14orf156	-0.679
PTPRZ1	-1.20225
DIP2C	-0.197
LAMP1	1.144875
RXRA	0.35
MAP3K5	2.18325
ALKBH1	-0.0408333333333333
PDLIM7	-0.15525
ARL14	0.804
SNIP1	-0.0971666666666667
TIMP3	1.33958333333333
RGS3	0.3855
SPAG16	0.379666666666667
ABHD4	0.00025
ARHGEF12	0.257
GLUD2	-0.568
RAC2	0.9309
UAP1L1	0.328
SLC18A3	-0.3265
YOD1	-1.56841666666667
RALY	0.14875
HMOX2	0.752625
DGKH	0.30775
DBNDD2	1.07266666666667
YIPF4	0.515875
THAP10	-0.86275
ZNF513	0.7595
HAGHL	-0.492
ITGB4	0.787666666666667
CCDC141	-1.206
YTHDF3	0.54875
C5orf28	0.41475
RPL7L1	-0.47425
TMEM30B	0.5425
ANKRD35	3.1915
DUOXA2	0.066
TBC1D5	0.231375
DFNB59	-0.1715
HRH4	0.529
MYO6	0.7019
DNAJA4	1.392125
RBM24	-1.48725
CEACAM20	-0.61325
RBM23	-0.531785714285714
NGFB	0.7245
C1orf63	-1.1337
KRTAP7-1	-0.8465
PERLD1	0.81325
NPB	0.655
C17orf59	1.228
HSPBAP1	0.4245
SLC15A4	0.477
PRTFDC1	-0.02075
OSMR	-0.394857142857143
CYSLTR2	0.406
C19orf25	0.475
KIAA1797	-0.535
NLRP6	-0.355
FAM105B	0.5513
SCRN2	0.219
LRRC58	-1.0399
RNF17	-0.3196
NEIL3	-3.283
FAM137A	-1.827
SKP2	-2.29425
PARVA	0.943083333333333
PKLR	-2.372
RNF34	-0.130375
A3GALT2	0.7475
C12orf50	0.4625
SUNC1	-0.789
FAM102B	-0.679166666666667
CCT2	-1.133
LRRC37A2	-1.087
ARF4	0.6715
SIKE	-0.116625
C8orf48	1.11683333333333
MBTPS1	-0.157
GPSN2	-0.7035
NCF2	5.66025
SLC12A6	0.869333333333334
MRPL48	-0.708
HMGN3	0.088
LRRC62	-0.83675
PAX9	0.875
FAM55A	1.4015
C20orf42	-2.554
SCML2	-1.65783333333333
BCL9	-0.1395
FAM40A	-0.41925
C9orf41	0.0366666666666667
ZNF774	-0.2905
LETM1	-0.822
PLXNB1	-0.817333333333333
NIPSNAP1	-0.611125
USP10	-0.96025
F9	-0.182
LIPE	1.86275
CNGB3	-1.4625
C12orf52	-0.7105
PI4K2A	0.84625
MED8	0.562375
STAT4	2.5009
FGD4	1.15866666666667
RNF145	-0.203166666666667
WDR32	-0.2935
CLDN2	-0.2938
TCEAL8	0.98
ZMYND8	-0.9683
PDXK	0.305625
GATAD2A	0.35575
PTGES3	-0.7105
CCM2	0.81225
TAP1	1.816125
ZNF670	0.43775
ETS2	0.587428571428571
C6orf166	0.385833333333333
PRMT2	0.708571428571429
OR4B1	0.436
INTS8	-0.577
CCDC102A	0.692
CCDC83	-1.6245
ITGA1	-0.5528
EPHA5	-2.124
FAM24B	-0.531333333333333
TSGA10	1.588
HAL	-1.85716666666667
MYOT	0.790333333333333
SPACA3	0.346
BCL2L2	-0.296333333333333
CUGBP2	1.35666666666667
CCNB3	-0.17525
RNF113B	0.3175
MERTK	1.82175
BAG1	0.01975
VPS36	0.91
ORMDL3	0.3435
C1orf190	0.796
ZNF625	-1.00375
CORO2B	-1.09025
ALOX15	-1.5375
CST1	-2.0655
NUPR1	3.02116666666667
CCL7	5.28125
SMCR5	-2.7075
DSC2	2.78
RBMS2	0.32475
GRIK4	0.931
TRIM65	0.3822
TMPRSS6	-0.695
TP53INP2	0.53125
GLB1L	0.86
LOC388284	0.340666666666667
PUS1	-0.499071428571428
BCL9L	-0.3185
OLFM1	-0.302333333333333
RET	0.275375
MASTL	-0.922333333333333
ALX3	0.43475
IL1RL1	1.6605
ZNF765	-1.138
C14orf138	-0.79175
SNX10	1.72233333333333
TAC4	0.0665
C1orf64	-0.204625
POGK	-0.101375
MAPK9	0.6605
ZNF366	4.093
C8orf79	1.807
CLDN7	1.542875
OR5AT1	0.3385
TRIM37	-2.942
LRRC25	4.51125
GRHL2	1.7468
TEKT3	1.009
LASS5	-0.325833333333333
ABCC4	-1.63441666666667
DLG3	0.613
VGLL1	3.84125
ZFP36L2	2.28
MFRP	-0.1315
KIAA1799	-0.79575
FLJ44379	-1.1715
PCNX	0.21
ANXA9	-0.9225
CYP4V2	1.1899
PIK3C2A	-0.7215
SRR	0.2255
NOL3	-1.15875
IFITM2	1.635
ARNTL2	-1.4775
ZNF595	0.03625
NLRP13	-2.637
ASPH	-0.004
CPA2	0.434
PVRIG	0.628166666666667
LEPR	-0.140333333333333
C16orf42	0.6905
SH3BGRL	1.59275
FAM77D	0.614333333333333
FNDC7	0.9135
C9orf6	0.428833333333333
NOTCH2NL	0.096
PGBD1	-1.473
SYNGR2	0.774666666666667
PITPNA	0.5225625
PRPF4B	-0.7996
SLC43A3	0.118214285714286
NRBP1	0.679
SLC25A22	0.26125
ILK	0.05325
SLC22A8	1.15416666666667
MRPS7	-0.260125
PITX2	0.5595
FABP3	2.896
OR1L1	0.6385
LOC728215	0.314375
BLID	-2.611
KIAA1217	2.53982352941176
TFPT	0.422
AP4B1	-0.5825
VBP1	-1.0775
OR1K1	0.9965
MORC3	0.15575
BHMT2	-0.3745
C3orf10	1.2305
FZD7	1.77133333333333
WFDC10A	-0.164
PMS2CL	-1.053125
CCDC32	0.414666666666667
FA2H	-0.89375
ALG13	-0.2855
TTLL7	-0.5651
SPOCK3	1.046
SLC13A2	0.633
AIM1	1.659
GPRC6A	-0.022
EGR2	6.65625
MED11	0.492
WWC1	1.11125
SH3GL3	-3.161
RIF1	-0.506928571428572
PRLH	-0.085
VLDLR	-2.0525
DBT	0.412375
C21orf63	1.06375
CGGBP1	-0.642125
KRTAP12-2	0.544
TADA3L	-0.625125
ZBTB16	1.6985
PDGFB	0.964875
RFX1	0.388375
UQCRB	0.0607
LOC133874	3.5065
HPS3	-1.441
LGALS3BP	1.1289
DKFZP564O0823	2.55
MRFAP1L1	0.2645
HOXA10	-0.826
NGB	-0.9725
KIF21A	-0.620615384615384
IFLTD1	-0.363
LZTS1	0.36325
ARHGEF3	1.73775
RHBDL3	-1.546
CSNK1G2	0.102333333333333
ChGn	-0.245875
KIAA1244	0.7405
GABRB2	0.26
MGC72080	0.253
CD27	4.4045
EGLN1	-1.0639
PEX13	1.53
RWDD3	0.1595
RNF12	-0.150333333333333
GRIN2B	2.1465
ADAMTS14	-0.122
DYDC2	-1.01716666666667
ATP6AP1	1.1364
NR1H2	0.125
PDK2	-0.35575
C3orf17	-0.2175
SLC38A2	-0.343642857142857
SLC25A29	0.181833333333333
C15orf29	0.14075
ADAM9	0.253833333333333
TMUB2	0.199125
GPR176	-0.44575
AGK	-0.848285714285714
MCCD1	-0.15975
NDUFA4	-0.20425
TMEM146	-0.708666666666667
DUSP1	3.639375
UNQ6975	1.2565
EMX2OS	4.642
INSM2	-1.278
LUZP4	-0.506
SETD6	-0.89575
P2RY2	2.13025
SLC45A2	-2.3675
RABGAP1	0.417833333333333
UBXD5	-0.24525
GPRC5A	-0.3979
PAK3	0.629333333333333
LOC63920	-0.55875
TGFBR1	1.5868
KRTAP6-3	0.8655
SFMBT2	0.01125
CDC42	0.650875
C11orf35	-0.236
TTLL2	-0.202
UACA	0.513833333333333
CD97	0.4347
SETD5	-0.749625
NINJ2	-0.956
PTER	-0.125
POMGNT1	-0.4685
KRTAP4-2	0.628
ECGF1	3.66475
HRB	-0.239272727272727
ATP1B2	0.0475
LOC400506	-0.28275
COL4A3BP	0.909
C6orf97	-0.2035
GRHPR	0.528375
TAS2R1	1.074
SEMA7A	-0.85225
EDF1	0.54225
ODF2L	1.3588
PCID2	-0.928166666666667
GTF2H4	-1.03016666666667
ZCCHC3	-1.12425
CGB2	1.16566666666667
NEUROD1	-0.0823333333333333
C20orf75	-0.5955
RP5-1054A22.3	1.7445
IFNA5	-0.2785
ZNF134	0.0410833333333333
MGC119295	-0.9011
ZSWIM6	0.3655
SMEK1	0.233166666666667
PCGF2	-0.290875
C1orf102	1.353
CYP2A13	0.489
KCNH6	-0.5119
MDM1	0.1561
ALDH7A1	0.455666666666667
C9orf75	0.66775
VDAC3	-0.226375
OR51T1	0.1935
EIF3F	-0.352916666666667
KCNJ10	0.10225
LENG8	-0.13475
EDEM2	0.342166666666667
CCNJL	-0.0305
DHX37	-0.641
CRYGN	0.3705
AATF	-0.911375
ZNF630	0.922125
E2F5	-0.9505
WFDC13	-0.866
FTSJ3	-1.35066666666667
C4orf33	0.93175
LHFPL4	-3.19825
C19orf56	-0.582166666666667
SMAD4	0.1205
AFM	-0.2364
G0S2	1.74875
FCHSD2	0.6462
RRP1B	-0.8813
EEF1B2	0.1975
STAT6	0.544
ZNF195	-0.8275
GNL1	-0.569833333333333
ZNRF2	0.541
PER3	-0.564125
ASB16	0.56275
C10orf10	1.69121428571429
ADCY8	-2.83683333333333
C9orf58	0.9585
ARMC10	-0.00283333333333335
PSG1	-0.8235
DHX34	-0.5675
VARS2	-1.1125
NFIC	-0.3405
ITPR2	0.16725
AGXT2	0.60325
OR6K3	0.4425
H2AFZ	-0.144166666666667
MLLT3	0.361333333333333
COX4I2	2.05625
CCNT2	-0.352625
PLK4	-1.60925
NUMBL	-0.2335
MED16	-0.27075
PLEKHQ1	3.14475
GOSR1	0.075
BTG4	-0.169
RPL30	0.00575000000000001
IGSF5	-0.83225
IGFL2	2.0545
ELMOD2	1.50083333333333
SHC3	0.497833333333333
HAVCR1	-0.1
DYNC2H1	-0.53375
RNF5	-0.811
C2orf7	0.29875
NLF1	1.2365
KLHL25	0.542
LRP10	0.1886
KRI1	-0.7635
PUS7L	-0.712166666666667
MGMT	1.41625
HOXD1	0.084
CSH1	0.1524
ATG16L2	-0.2725
FLJ44635	1.0675
CHODL	0.3985
EXOSC8	-0.5155
SLC28A1	-1.14175
MYO7B	-1.0025
SEH1L	-0.1489
MTNR1A	0.1945
TSPAN5	0.609166666666667
CDC45L	-3.05216666666667
AMIGO1	-0.2255
ATAD3A	-0.496625
OSGIN2	0.501666666666667
PDIK1L	0.298833333333333
DARC	4.77675
PIPSL	0.1435
SHMT1	-1.2435
CRISP3	2.032
POPDC2	2.19066666666667
ZRANB2	-0.875333333333333
FBXL8	1.24975
TRIP13	-2.04027272727273
EIF5AL1	-0.845
POU5F1P3	-4.90883333333333
IL6	2.08933333333333
CXorf38	0.486
IFNA16	0.385
FBXL2	0.616833333333333
BRD1	0.52525
STATH	0.2525
FBXO44	0.391666666666667
MCCC2	-0.22725
CDC2	-1.845
C5orf23	-2.70775
IVD	-0.6
C10orf122	-2.03866666666667
MSL3L1	0.8208
MVP	1.33025
EPOR	-0.6613
ZMYM1	-0.839833333333333
BCL7C	0.365833333333333
PSTPIP2	0.7207
LYPD1	-1.750625
OR8G5	0.203
ZP3	-0.108666666666667
BCAS4	-1.36383333333333
EDG6	3.966
ISY1	0.009
PRAMEF2	-1.4445
CUL1	-0.556
RNF213	0.8832
CCRK	-0.21375
DHX9	-0.769375
C13orf29	0.06
NCKAP1	0.815833333333333
MRPL43	0.777857142857143
XPR1	-0.9435
PKN2	0.6346
PODNL1	0.7105
ZNF333	0.32925
DALRD3	-0.00600000000000001
OPN1SW	0.136
BTBD6	0.13825
C11orf82	-1.3905
OR5P3	-0.714
DUSP11	0.43525
L1CAM	-1.4545
NEK11	0.749
OR7E91P	1.2125
CNTN3	2.7927
CREB3L2	0.79275
ZBTB37	-1.09
KIAA1324L	0.689
NDUFB10	-0.3465
NUDT2	-0.18525
GTPBP8	-0.22075
CACNA1D	-0.37325
PRKAA2	-1.06183333333333
PRDM8	0.0245
MGC16075	-0.0303333333333334
KRT14	1.75342857142857
PP8961	1.824625
MRPL18	0.25825
ABCG2	-0.72125
PACRG	2.398
BBS2	-0.32325
KREMEN2	-0.815
FBXO21	-0.13225
HNRPUL1	-0.492416666666667
GRB10	-0.05825
CLSTN1	0.82275
LMAN2	0.2724
C17orf61	-0.31875
NIPSNAP3A	1.16775
INSIG2	-0.323333333333333
PCDHB7	0.264
STXBP2	-0.12475
CMAH	1.7548
SEMA5B	-0.22925
ZNF155	0.211666666666667
COQ6	-0.0148333333333333
PRPF4	-0.23125
TSPAN15	1.368
VN1R5	0.49875
LATS2	0.593
SELK	0.812
PGK2	0.247333333333333
MS4A1	1.312625
TYW3	-0.8054
KRTAP5-1	1.23875
RCCD1	-1.2465
BTN1A1	2.22733333333333
DDX28	0.371
TMEM65	0.276
LOC92345	-0.45325
TTC31	-0.78475
WDR46	-1.01533333333333
CHP2	-1.19883333333333
LSP1	2.44575
ZNF542	-0.41025
EXOSC1	-0.23325
ARHGAP18	0.810333333333333
LRRTM4	-0.660833333333333
MAOB	2.95416666666667
CACNB4	0.6575
MGC33846	1.439625
RANBP3L	-1.2385
ATP5L	0.504875
ONECUT1	-6.1355
NUDT9	0.45675
TMEM149	2.12
STX17	0.92425
IGSF10	-1.727
TMPRSS9	0.248
BMPR2	0.954583333333333
ALLC	-0.546
KLF7	1.352375
GCC1	0.3289
TIMM9	-0.6125
CDO1	1.74883333333333
MGC10701	-1.084
IFI6	3.796
FRMD8	1.0905
MGAT2	0.49725
WBP5	1.354
CNIH2	0.594
KIAA0907	-1.7916
KCNH8	0.6265
CTSG	2.253
GRIK1	-0.3715
CUL5	0.66075
FRMD1	-0.4605
OR9A4	1.0265
SYT6	-1.53175
FOXD4L2	-0.82975
ANAPC2	-0.492
OPN5	-0.205
TAF13	1.084
LYG2	-0.87625
GGNBP1	-1.582
C11orf40	0.613
OTX2	-2.0685
REG4	0.124
EIF5	-0.1939375
PALB2	-0.81475
SEPSECS	-0.0787
RNASE3	0.026
TRIM49	-2.0825
POLR2K	0.7012
GPR42	0.5285
C8B	-3.85825
SASS6	-0.31925
PREB	-0.157666666666667
OR3A3	0.8145
TUBA8	1.345875
IGLV2-14	0.5725
STIL	-1.67325
ANKFN1	-3.0215
NME7	-0.4255
HOXC12	-3.44
UBE2C	-1.16675
FHOD1	-0.204625
CDK2AP1	0.306333333333333
OR6K2	-0.0393333333333334
DHPS	-0.733
RPL5	0.200916666666667
TRGV5	1.323
LOC541472	1.08475
HCCS	0.7681
DENND1B	0.8465
LHX3	-0.8755
OR5D16	0.109
CXorf57	-1.09883333333333
IRF2BP1	-0.2995
NDST2	0.687333333333333
LCE3D	0.438
BOLL	0.0965
SYT3	-1.11575
PIH1D2	0.418
C20orf7	-0.340166666666667
IL1R2	1.82416666666667
SLAMF9	1.6755
PPME1	-0.9625
PIK3CA	0.44725
TRAPPC1	-0.058125
COLEC10	-1.92625
SLC9A6	0.761
PDDC1	-0.468916666666667
CCDC53	0.8905
GK3P	0.394
DAZL	1.42275
BRI3	1.671
SDK1	-0.06525
CYP2C18	-1.284
IFI44L	4.992375
RPL3L	1.0205
FUT9	0.9665
KIFC2	-1.07583333333333
PMP2	-0.5505
SLC4A9	0.1115
PLAG1	-0.8735
MYCBP2	0.2945
OR4E2	0.725
CCDC65	1.046
C16orf82	-0.20825
ENTPD4	-0.4815
BRP44L	1.008375
PMP22CD	-0.635666666666667
TMCO4	1.146
KCNN1	-1.046
WDR35	-0.77675
CCDC80	2.8565
C3orf31	-0.54975
SLC7A9	-1.53
TMEM190	-1.4645
DBC1	0.358
FADS3	-0.5385
PDZD8	0.240333333333333
GRM5	0.052375
AZGP1	3.6253
PEX3	0.025
MED1	0.0355714285714286
ATG4C	-0.15
HNRPH3	-0.649625
FAM109B	1.9655
C4orf17	0.2775
CA10	-0.88175
OPRD1	-0.3115
CCL16	-1.3915
SACM1L	-1.37825
CST6	5.1165
CD63	2.305875
LGI1	-1.51825
ZNF784	1.09825
CRYBB1	-0.3285
CX3CL1	2.5213
TOP2A	-3.131625
GYPB	-3.42166666666667
GADD45GIP1	-0.69
FEN1	-1.40525
IGF1R	-1.1128125
WDR72	0.901333333333333
PURG	-1.54333333333333
DEFB126	0.72225
PKD1L1	1.6315
CAV1	-0.7272
GNPDA2	0.1873
DGAT2	0.62525
NLGN1	-3.646
STRBP	-0.45475
HPRT1	-0.721166666666667
FANCI	-2.00725
PSMA7	1.065625
DBF4B	-0.9815
TTF1	-0.6435
RAD54L	-2.0015
ELOF1	-0.331
PLAGL2	-0.0761250000000001
ZNF256	0.33425
HMGCL	0.5595
MSI2	-0.884333333333333
RPESP	0.621833333333333
C11orf60	0.4
ABCD1	1.357
ACAA1	0.8371
SPARCL1	6.00328571428572
IL6ST	-0.6572
ZNF319	1.139
TMEM109	0.096
FAM90A1	-0.615
IL22RA1	-0.735
ATP4B	0.5035
TEC	-0.595333333333333
C7orf30	-0.88225
TXNDC2	-1.10416666666667
ABCB4	-1.022
KIAA1191	0.328
C9orf38	0.00900000000000001
SFTPB	0.0102857142857143
CNTNAP2	-0.925833333333333
FRK	0.933
TBX19	-0.1355
CHD4	-0.52775
C6orf26	-3.29833333333333
MOSC2	1.08125
IKBKE	0.571
HIF1A	-0.224833333333333
LOC595101	-0.436
RELA	-0.0211666666666667
TMEM16B	-0.668333333333333
ABHD12B	-2.1435
TSEN34	0.648
KIF18A	-2.405
TXNDC9	-0.0873333333333333
SPATA2L	0.5365
SEMA4G	-1.8505
C21orf91	0.5625
MATN1	0.104
KCNIP4	-0.192333333333333
TUSC1	0.55675
OR4C15	0.5025
ARMCX6	0.71925
WBSCR27	-1.9485
OR52I2	-1.244
KIAA1604	-0.075
DYNC1I1	1.095875
PPP4C	-0.5355
SLC47A2	-1.698
TREH	-0.098125
CD48	4.168
ST14	2.06883333333333
PKN1	-0.664
SPON2	3.18925
XBP1	0.554083333333333
SFRS12	-0.581166666666667
EFCAB6	1.1855
SELT	0.67725
SLC39A2	1.1765
ERF	-0.974
ARL3	-0.0305
SURF6	-0.5417
MLLT10	-0.482190476190476
FLJ11171	0.591
TDGF1	-3.90966666666667
ERCC6	0.25625
EIF2AK4	0.094375
BAZ1A	-0.0688333333333333
LRRN3	-0.0371666666666667
TMC3	0.477
EFTUD1	-0.077
PTPRO	2.79566666666667
CLEC12A	2.74
ACBD4	-0.116
ZDHHC14	-0.4715
OTUD7B	-0.147
ACTB	0.9965625
MSRA	0.689375
LCE5A	1.666
IFI35	1.4255
BSCL2	0.341166666666667
ANKRD12	-0.170333333333333
CFHR2	0.66
RGAG1	-0.4705
HSFY1	-0.163
SLC30A5	-0.286416666666667
IMPG1	0.5335
GPR109A	0.844
ZNF185	-0.026
IYD	1.92475
NPCDR1	-0.088
SERPINA13	1.148
HMGCLL1	-0.2925
NEUROG1	1.37033333333333
UBQLN1	0.1365625
LIN37	0.252
SOCS2	-1.364
DSCR4	0.97525
XKR6	-0.1825
GPR142	0.7605
KRTAP13-3	0.086
CCDC15	-1.51116666666667
MOS	0.7055
CD1E	0.527
OFCC1	-1.0212
FAM83D	-1.8365
SRFBP1	-0.17725
C9orf96	-0.0215
DHDH	1.19225
CCDC90A	-0.0685
RABL3	0.5501
CD320	-1.79883333333333
ANGEL2	-0.413
MRPL21	0.21725
SMG6	0.3765
INSR	0.8785625
FLJ14816	-0.589
GLRB	-0.832333333333333
C9orf89	1.1915
CIZ1	-0.489125
URG4	0.004
LRDD	-1.35383333333333
CBY1	1.40333333333333
NFX1	-0.72225
MTERFD2	-0.178071428571429
C19orf23	-0.089
PGC	-2.69625
IER3IP1	1.0553
RASAL2	1.20675
C1orf89	0.06225
SYNJ1	-0.900875
NFKBIE	1.05275
FLJ40125	-0.611833333333333
TCEB2	0.0678
NOG	-3.968
POLR2J2	-0.6045
HLA-B	3.07225
PCDHA1	-0.8005
PPP2R2B	0.63275
ARHGEF17	0.455833333333333
TCF7L2	0.626642857142857
CHD5	-0.583666666666667
ZNF431	-0.963571428571429
TBC1D25	-0.40175
ZNF800	-1.22875
SCUBE2	-0.243363636363636
MYCBP	-0.0191666666666667
GPX5	0.421
C6orf129	-0.393833333333333
QSER1	-0.2385
ULK2	1.3515
PIGO	-0.263666666666667
NRCAM	-2.06
SLC35E3	-0.411
CSRP2	0.3815
HYPE	-0.13125
MAPK15	-0.142
MGC14327	0.324
TIMM13	-0.573833333333333
ZNF462	1.18975
GBA3	1.352
TEX13A	2.031
MCM6	-1.83144444444444
MTRF1	-0.70225
ABCA7	-0.4345
EIF4A2	-0.138
ZC3H10	0.4346
RPGR	-0.270833333333333
C20orf94	-0.5755
RP1L1	-0.1045
GPR125	-0.299166666666667
USP22	-0.171571428571429
OR1L4	0.1245
MLZE	3.58825
FLJ32065	0.1965
PTCD1	-0.70675
CRTAC1	2.019
BXDC2	-0.93625
C18orf1	1.0735
FAM107A	1.99121428571429
EFNA3	-0.61275
P18SRP	-0.8695
CAMKK2	0.241833333333333
KIAA0649	-1.01875
NES	-0.3235
HS6ST3	-0.68475
PON2	-0.34
TCP11L2	-1.02075
CLEC4A	4.31025
PRR12	-0.578
MLXIPL	-1.1543
C2orf50	0.4385
ZNF28	0.31175
ENC1	-0.1705
MAP2K1	0.059875
FKSG2	1.683
KIAA0430	0.84725
PTP4A1	-1.03383333333333
GPR156	1.676
GTF3C6	0.17425
UBR2	-0.1344
LOC388272	-0.45675
MAK	0.632333333333333
ACOT4	1.7075
STC2	-2.0915
PIGW	-1.128875
SAE1	-0.315375
COL6A1	2.38672727272727
OAZ1	0.63
STMN4	0.246666666666667
EDG3	0.947
SGCE	0.290833333333333
IL11	-2.43316666666667
PRSS8	1.6365
YIPF5	0.882416666666667
WNT4	4.39875
CSN2	-0.2382
TCF7	-2.03275
TDO2	5.35575
SAMD9	1.448125
S100A7A	6.563
MMRN1	5.33766666666667
GKAP1	-0.7675
AKR1C3	-1.069625
RNF19A	0.20825
GMDS	0.35325
YKT6	0.153
SPARC	2.7299
C12orf31	-0.37175
UBE2V2	-0.292833333333333
FBXL18	-1.5895
KIAA0460	-0.019
ADAM22	-1.33742857142857
SERPINC1	-4.92775
KCTD21	0.2875
MYOHD1	-1.9965
ZNF37A	-0.3235
GTF3C1	-0.768833333333333
CTSZ	4.13275
PRNPIP	-1.31175
DRD1IP	0.109
NR1I2	-3.15483333333333
ZNF266	-0.9037
SPAG4L	-0.2395
COX4NB	0.215
SAPS1	2.77383333333333
APOA1	-3.539375
TATDN1	-0.346
C10orf82	-0.5835
KPNB1	-1.55875
FOXO3	0.240416666666667
CRYBB2	-0.667
ZBTB5	-0.504833333333333
SLC25A38	-0.59775
DCTN2	-0.297833333333333
IFT20	0.609
CTHRC1	3.19375
C1orf31	-0.10875
UHRF1	-1.884
GPC6	-0.23275
C10orf54	2.82475
MCF2L2	2.1575
WNT9B	0.042875
OLA1	-1.298
FAM120B	0.494
TTLL10	0.3255
CYorf15A	-4.003
RELN	-1.3833
SCN2B	1.92266666666667
MFHAS1	-0.35175
NKX3-2	-2.18733333333333
RASGRF2	-0.6135
SSBP1	-0.360833333333333
KPNA6	-0.302428571428571
LOC389118	0.996
HS3ST4	0.525666666666667
