Hybridization REF	TCGA-AR-A1AV-01A-21R-A12P-07
LOC374395	0.3625
TGFB2	-1.251625
MDFIC	1.229625
CHRNE	0.805166666666667
PCMTD2	0.337833333333333
ATP6V0D1	0.514833333333333
MTA2	0.037
LZTR1	-0.304666666666667
RAP1A	1.2495
AXIN1	-0.35025
POLR1C	-0.23825
TRIO	-0.374416666666667
PLXNA4A	-0.747333333333333
C5orf33	-0.0675
DEPDC1B	-1.679375
ZNF473	-0.0828333333333333
MTM1	0.968875
GPR107	-0.318333333333333
CSNK1A1L	-0.152833333333333
FLJ14154	-0.2485
NLRC4	4.81675
ENPP4	0.989833333333333
PADI3	-0.378
RNF170	-0.055125
CG018	2.02966666666667
C16orf7	0.14775
KCNE1	1.09533333333333
NRM	-1.03616666666667
SLC37A3	0.377571428571429
TPD52L2	-1.02333333333333
UNC5B	0.479
C12orf12	1.1098
SDHB	-0.49425
CLRN1	0.089875
NUDT10	-2.222
UGT3A1	-0.8745
FBXW8	-0.46525
RHOF	0.594
PTPLAD1	-0.889375
MYO3B	-0.152666666666667
DERA	-1.02525
TPP2	-0.632
C19orf53	0.529166666666667
GINS3	-1.408125
ST6GALNAC5	4.059
CHSY1	-0.31675
MGC15705	0.506
GPR83	0.4855
EXT2	-0.312125
DOLK	-0.06525
TUBAL3	-0.7345
ACVRL1	2.3956
ABL2	0.0566666666666667
C14orf156	-1.2505
PTPRZ1	-4.655375
DIP2C	0.350125
LAMP1	1.0265
RXRA	-0.1057
MAP3K5	1.133
ALKBH1	0.402333333333333
PDLIM7	-0.23375
ARL14	-1.6695
SNIP1	-0.227
TIMP3	1.35975
RGS3	-0.513666666666667
SPAG16	0.6865
ABHD4	0.374
ARHGEF12	0.122727272727273
GLUD2	1.0915
RAC2	1.9169
UAP1L1	-0.694
SLC18A3	-1.1265
YOD1	-2.1725
RALY	-0.305
HMOX2	0.446625
DGKH	0.00175
DBNDD2	0.596
YIPF4	0.654375
THAP10	-0.828
ZNF513	0.58925
HAGHL	-0.158166666666667
ITGB4	-1.11566666666667
CCDC141	1.2625
YTHDF3	1.36475
C5orf28	0.30425
RPL7L1	-0.744375
TMEM30B	0.631857142857143
ANKRD35	1.4595
DUOXA2	-0.25275
TBC1D5	0.136125
DFNB59	0.117
HRH4	-0.33925
MYO6	2.0446
DNAJA4	1.261125
RBM24	0.81925
CEACAM20	-0.99175
RBM23	0.534571428571429
NGFB	1.674
C1orf63	0.5006
KRTAP7-1	0.3875
PERLD1	1.49525
NPB	0.4475
C17orf59	0.9025
HSPBAP1	0.3305
SLC15A4	0.7835
PRTFDC1	-1.04125
OSMR	-1.46571428571429
CYSLTR2	0.4415
C19orf25	0.1166
KIAA1797	-0.0615
NLRP6	0.33
FAM105B	0.6395
SCRN2	-0.6555
LRRC58	-0.8389
RNF17	-0.552375
NEIL3	-1.784
FAM137A	-0.50825
SKP2	-3.10625
PARVA	-0.0425833333333333
PKLR	-2.488
RNF34	0.506375
A3GALT2	0.14325
C12orf50	0.0101666666666666
SUNC1	-1.438
FAM102B	-0.1735
CCT2	-0.98025
LRRC37A2	-0.4465
ARF4	0.4425
SIKE	0.06225
C8orf48	-0.860166666666667
MBTPS1	-0.397785714285714
GPSN2	0.415
NCF2	4.051
SLC12A6	0.932333333333333
MRPL48	-0.90275
HMGN3	0.166833333333333
LRRC62	-1.0075
PAX9	1.125125
FAM55A	-0.0905
C20orf42	-4.09316666666667
SCML2	-1.94516666666667
BCL9	0.00549999999999999
FAM40A	-0.23775
C9orf41	-0.951166666666667
ZNF774	0.3765
LETM1	-0.0995
PLXNB1	-0.00683333333333333
NIPSNAP1	-0.5745
USP10	-0.25975
F9	1.517
LIPE	1.59625
CNGB3	1.08
C12orf52	-0.187375
PI4K2A	0.3635
MED8	0.00612499999999999
STAT4	3.638
FGD4	-0.940666666666667
RNF145	-1.1265
WDR32	1.5011
CLDN2	0.253
TCEAL8	0.15425
ZMYND8	-0.6452
PDXK	-0.544125
GATAD2A	-0.1655
PTGES3	-0.812
CCM2	0.43975
TAP1	3.2125
ZNF670	0.05425
ETS2	-0.7095
C6orf166	0.571833333333333
PRMT2	0.557
OR4B1	0.5215
INTS8	0.1715
CCDC102A	-0.08975
CCDC83	-2.5455
ITGA1	-0.5519
EPHA5	-3.24655555555556
FAM24B	-1.36833333333333
TSGA10	3.0605
HAL	-2.49116666666667
MYOT	0.5065
SPACA3	0.5185
BCL2L2	-0.443
CUGBP2	1.924
CCNB3	2.47025
RNF113B	0.07875
MERTK	0.55225
BAG1	-0.484
VPS36	0.04975
ORMDL3	1.1938
C1orf190	0.32875
ZNF625	0.59525
CORO2B	-1.86175
ALOX15	-0.146
CST1	3.006
NUPR1	1.92083333333333
CCL7	1.5325
SMCR5	-2.6385
DSC2	0.935
RBMS2	0.65175
GRIK4	0.7445
TRIM65	-0.1398
TMPRSS6	-0.0925
TP53INP2	-0.75625
GLB1L	0.0493333333333333
LOC388284	0.444166666666667
PUS1	-0.624
BCL9L	-0.225
OLFM1	-0.2945
RET	1.999875
MASTL	-1.4435
ALX3	-0.04675
IL1RL1	0.742333333333333
ZNF765	-0.3688
C14orf138	-0.091
SNX10	0.543
TAC4	0.1445
C1orf64	2.6895
POGK	0.9715
MAPK9	0.1115
ZNF366	4.45575
C8orf79	-0.3507
CLDN7	1.714125
OR5AT1	0.0955
TRIM37	-1.17675
LRRC25	3.576
GRHL2	2.1523
TEKT3	1.6205
LASS5	-0.121666666666667
ABCC4	-1.42291666666667
DLG3	-0.108875
VGLL1	-0.403
ZFP36L2	2.01383333333333
MFRP	0.3
KIAA1799	-0.002
FLJ44379	0.6125
PCNX	0.784
ANXA9	0.151
CYP4V2	2.0193
PIK3C2A	-0.00149999999999999
SRR	1.075
NOL3	-2.6345
IFITM2	1.4735
ARNTL2	-1.3345
ZNF595	0.40475
NLRP13	0.918
ASPH	1.3345
CPA2	0.01
PVRIG	1.87533333333333
LEPR	-1.0542
C16orf42	0.0615
SH3BGRL	1.6185
FAM77D	-0.899166666666667
FNDC7	0.699
C9orf6	0.115333333333333
NOTCH2NL	0.493833333333333
PGBD1	-0.391
SYNGR2	0.753833333333333
PITPNA	0.3870625
PRPF4B	0.0832
SLC43A3	-1.172
NRBP1	-0.21975
SLC25A22	-0.125
ILK	-0.005
SLC22A8	1.20983333333333
MRPS7	-0.380125
PITX2	-2.395
FABP3	0.186625
OR1L1	-0.416
LOC728215	-1.14725
BLID	-4.0675
KIAA1217	1.48435294117647
TFPT	0.341
AP4B1	-0.25325
VBP1	-0.84
OR1K1	0.47
MORC3	0.95775
BHMT2	-0.436166666666667
C3orf10	0.694125
FZD7	0.531333333333333
WFDC10A	-1.613
PMS2CL	-0.352125
CCDC32	0.9845
FA2H	-3.025
ALG13	-0.6795
TTLL7	-1.0704
SPOCK3	-0.221
SLC13A2	0.763
AIM1	1.59275
GPRC6A	-3.3155
EGR2	4.38075
MED11	0.7395
WWC1	-0.02175
SH3GL3	-2.95275
RIF1	-0.278142857142857
PRLH	-0.322
VLDLR	-2.7335
DBT	0.309625
C21orf63	-0.142
CGGBP1	-0.0085
KRTAP12-2	-0.039
TADA3L	0.118125
ZBTB16	2.09125
PDGFB	0.47575
RFX1	0.413
UQCRB	0.4992
LOC133874	-0.1765
HPS3	-2.105
LGALS3BP	1.237
DKFZP564O0823	3.05078571428571
MRFAP1L1	0.3605
HOXA10	-1.66333333333333
NGB	0.092
KIF21A	-1.92992307692308
IFLTD1	1.056
LZTS1	-1.592
ARHGEF3	2.157
RHBDL3	-1.6295
CSNK1G2	-0.412166666666667
ChGn	-0.01225
KIAA1244	2.029
GABRB2	0.187
MGC72080	-0.0055
CD27	3.94625
EGLN1	-1.9763
PEX13	0.18275
RWDD3	-0.132
RNF12	-0.713666666666667
GRIN2B	-1.169
ADAMTS14	-1.3215
DYDC2	-1.9225
ATP6AP1	0.1725
NR1H2	0.5305
PDK2	0.98725
C3orf17	0.106166666666667
SLC38A2	-1.29542857142857
SLC25A29	-0.5395
C15orf29	0.091875
ADAM9	-0.8285
TMUB2	0.557875
GPR176	-1.0915
AGK	-0.098
MCCD1	1.3795
NDUFA4	-0.207
TMEM146	-1.37925
DUSP1	1.408375
UNQ6975	2.1035
EMX2OS	3.8005
INSM2	-2.4975
LUZP4	-0.7485
SETD6	-1.151
P2RY2	0.18375
SLC45A2	-2.414
RABGAP1	0.210166666666667
UBXD5	0.81475
GPRC5A	-1.4347
PAK3	0.332166666666667
LOC63920	-0.239
TGFBR1	0.8628
KRTAP6-3	-0.2955
SFMBT2	0.079
CDC42	0.4056875
C11orf35	-0.161
TTLL2	1.69233333333333
UACA	-0.659333333333333
CD97	0.7237
SETD5	-0.7515
NINJ2	-0.09275
PTER	0.781833333333333
POMGNT1	-0.29825
KRTAP4-2	0.9065
ECGF1	3.32125
HRB	0.301727272727273
ATP1B2	0.204
LOC400506	-0.2515
COL4A3BP	0.1395
C6orf97	1.036
GRHPR	-0.425125
TAS2R1	0.222
SEMA7A	-0.475
EDF1	0.02025
ODF2L	0.8371
PCID2	-0.382333333333333
GTF2H4	-0.1765
ZCCHC3	0.245375
CGB2	-0.00616666666666666
NEUROD1	-1.053
C20orf75	-0.335
RP5-1054A22.3	2.15383333333333
IFNA5	-0.2425
ZNF134	-0.03375
MGC119295	-0.8826
ZSWIM6	0.018625
SMEK1	0.2865
PCGF2	-0.3805
C1orf102	1.496
CYP2A13	0.991
KCNH6	-0.753222222222222
MDM1	0.3617
ALDH7A1	-1.205
C9orf75	-0.93775
VDAC3	-0.977125
OR51T1	-1.8095
EIF3F	-0.477416666666667
KCNJ10	1.443375
LENG8	0.13325
EDEM2	0.519416666666667
CCNJL	-0.766666666666667
DHX37	-0.336
CRYGN	0.086
AATF	-0.295375
ZNF630	0.89025
E2F5	1.9335
WFDC13	-1.65875
FTSJ3	-0.448166666666667
C4orf33	0.84975
LHFPL4	-3.264
C19orf56	0.885416666666667
SMAD4	0.3755
AFM	-0.994
G0S2	-0.3505
FCHSD2	1.2308
RRP1B	-0.5342
EEF1B2	-0.589166666666667
STAT6	0.633
ZNF195	-0.314
GNL1	-0.524
ZNRF2	1.6685
PER3	-0.381625
ASB16	0.6255
C10orf10	2.82621428571429
ADCY8	-3.39416666666667
C9orf58	-0.833333333333333
ARMC10	-0.552333333333333
PSG1	-3.0405
DHX34	0.0685
VARS2	0.131
NFIC	0.6125
ITPR2	0.29875
AGXT2	0.751333333333333
OR6K3	0.4235
H2AFZ	-0.87375
MLLT3	0.408166666666667
COX4I2	2.3395
CCNT2	0.447875
PLK4	-1.3855
NUMBL	-0.297833333333333
MED16	-0.0615
PLEKHQ1	1.9805
GOSR1	0.527333333333333
BTG4	-0.340666666666667
RPL30	1.28216666666667
IGSF5	2.0655
IGFL2	3.47933333333333
ELMOD2	0.711333333333333
SHC3	-2.24216666666667
HAVCR1	0.151
DYNC2H1	-0.8185
RNF5	-0.212833333333333
C2orf7	-0.332
NLF1	0.3295
KLHL25	-0.2245
LRP10	0.9409
KRI1	0.447
PUS7L	0.283
MGMT	0.80075
HOXD1	3.1635
CSH1	0.3358
ATG16L2	-0.4325
FLJ44635	0.387
CHODL	0.78275
EXOSC8	-1.5105
SLC28A1	-1.10325
MYO7B	0.870166666666667
SEH1L	-0.9353
MTNR1A	0.1905
TSPAN5	1.04983333333333
CDC45L	-2.75066666666667
AMIGO1	0.556
ATAD3A	-0.59975
OSGIN2	0.826833333333333
PDIK1L	0.709333333333333
DARC	3.781375
PIPSL	0.4935
SHMT1	-0.3905
CRISP3	-1.264
POPDC2	2.8325
ZRANB2	-0.940833333333334
FBXL8	0.1985
TRIP13	-1.83263636363636
EIF5AL1	-1.104
POU5F1P3	-4.598
IL6	0.485833333333333
CXorf38	0.0926666666666667
IFNA16	-1.025
FBXL2	1.765
BRD1	0.3305
STATH	1.0615
FBXO44	0.422333333333333
MCCC2	0.2545
CDC2	-1.5276
C5orf23	-0.6325
IVD	-0.4765
C10orf122	-2.2045
MSL3L1	0.921
MVP	0.84775
EPOR	-0.0996
ZMYM1	-0.564833333333333
BCL7C	0.117833333333333
PSTPIP2	1.4455
LYPD1	-2.311875
OR8G5	0.483
ZP3	-0.174666666666667
BCAS4	0.4375
EDG6	3.917
ISY1	-0.11475
PRAMEF2	-2.4385
CUL1	0.084125
RNF213	1.888
CCRK	0.73475
DHX9	-0.33775
C13orf29	-1.354
NCKAP1	0.3255
MRPL43	0.802857142857143
XPR1	-0.3205
PKN2	0.1305
PODNL1	0.4745
ZNF333	1.137625
DALRD3	0.54325
OPN1SW	-0.079
BTBD6	0.33225
C11orf82	-1.792
OR5P3	-0.181
DUSP11	0.67
L1CAM	-1.8833
NEK11	1.99633333333333
OR7E91P	1.181
CNTN3	1.1269
CREB3L2	1.16625
ZBTB37	0.1115
KIAA1324L	0.99125
NDUFB10	-0.452
NUDT2	-0.12725
GTPBP8	-0.35875
CACNA1D	2.005375
PRKAA2	-2.87583333333333
PRDM8	0.4165
MGC16075	0.804833333333333
KRT14	-1.34871428571429
PP8961	0.472
MRPL18	-0.26225
ABCG2	-2.60275
PACRG	1.412
BBS2	0.25425
KREMEN2	-1.4675
FBXO21	0.1875
HNRPUL1	0.199166666666667
GRB10	0.82425
CLSTN1	0.1925
LMAN2	-0.1419
C17orf61	0.1525
NIPSNAP3A	0.21875
INSIG2	-0.7235
PCDHB7	-0.768166666666667
STXBP2	1.313875
CMAH	2.59925
SEMA5B	-1.28825
ZNF155	0.248333333333333
COQ6	-0.0708333333333333
PRPF4	-0.803
TSPAN15	2.3599
VN1R5	0.4295
LATS2	-0.40725
SELK	1.06375
PGK2	-0.0703333333333333
MS4A1	5.07525
TYW3	-0.8977
KRTAP5-1	0.582
RCCD1	-1.99766666666667
BTN1A1	1.2855
DDX28	-0.13625
TMEM65	0.1505
LOC92345	-0.2465
TTC31	-0.018
WDR46	-0.618833333333333
CHP2	-1.94116666666667
LSP1	2.229125
ZNF542	0.04675
EXOSC1	0.182
ARHGAP18	0.592
LRRTM4	-1.195375
MAOB	1.88258333333333
CACNB4	-1.0165
MGC33846	-0.2345
RANBP3L	2.374875
ATP5L	0.087875
ONECUT1	-3.926
NUDT9	0.64725
TMEM149	2.6465
STX17	0.2725
IGSF10	-2.918
TMPRSS9	-0.192
BMPR2	0.941272727272727
ALLC	0.29975
KLF7	0.665375
GCC1	0.6242
TIMM9	-0.7165
CDO1	0.290333333333333
MGC10701	-0.3135
IFI6	2.9325
FRMD8	0.5675
MGAT2	0.484
WBP5	-0.784833333333333
CNIH2	0.1195
KIAA0907	-0.7687
KCNH8	1.981
CTSG	-1.9235
GRIK1	-0.651333333333333
CUL5	0.264375
FRMD1	0.267
OR9A4	3.1945
SYT6	-2.400375
FOXD4L2	1.10875
ANAPC2	-0.0526666666666667
OPN5	-0.4735
TAF13	-1.06675
LYG2	-1.2385
GGNBP1	-0.907
C11orf40	-0.045
OTX2	-1.7585
REG4	-0.2264
EIF5	-0.645875
PALB2	-0.248
SEPSECS	0.4375
RNASE3	-0.26375
TRIM49	-2.1925
POLR2K	1.3218
GPR42	-0.094
C8B	-3.49533333333333
SASS6	-1.219
PREB	-0.139333333333333
OR3A3	0.685
TUBA8	1.0685
IGLV2-14	3.82775
STIL	-1.51525
ANKFN1	-1.59533333333333
NME7	-0.3255
HOXC12	-1.58725
UBE2C	-1.472125
FHOD1	-1.15375
CDK2AP1	-0.758416666666667
OR6K2	-0.386666666666667
DHPS	0.02375
RPL5	-0.71075
TRGV5	0.8675
LOC541472	0.76375
HCCS	-0.3297
DENND1B	0.844
LHX3	-0.605
OR5D16	-0.1705
CXorf57	-0.2115
IRF2BP1	1.12425
NDST2	1.19283333333333
LCE3D	0.1725
BOLL	-0.25825
SYT3	-1.274
PIH1D2	-0.2685
C20orf7	0.317333333333333
IL1R2	2.17833333333333
SLAMF9	-0.9295
PPME1	-1.65225
PIK3CA	0.8235
TRAPPC1	0.80875
COLEC10	-1.72725
SLC9A6	-0.551
PDDC1	-0.951666666666667
CCDC53	0.2065
GK3P	-0.608
DAZL	3.9
BRI3	0.36225
SDK1	0.2855
CYP2C18	-1.22525
IFI44L	5.28875
RPL3L	0.3945
FUT9	1.1895
KIFC2	0.524833333333333
PMP2	-0.968
SLC4A9	-0.1965
PLAG1	-0.893666666666667
MYCBP2	1.3225
OR4E2	1.238
CCDC65	2.91425
C16orf82	0.163875
ENTPD4	0.03975
BRP44L	0.466375
PMP22CD	-0.21775
TMCO4	0.945
KCNN1	-1.00716666666667
WDR35	0.523
CCDC80	2.116625
C3orf31	-0.8795
SLC7A9	-0.53625
TMEM190	-1.8025
DBC1	-1.29933333333333
FADS3	-0.9335
PDZD8	-0.0115
GRM5	0.281
AZGP1	2.5895
PEX3	0.543
MED1	0.132571428571429
ATG4C	0.0273333333333333
HNRPH3	-0.484625
FAM109B	1.44575
C4orf17	-0.275
CA10	-2.956
OPRD1	0.2345
CCL16	-1.962
SACM1L	0.482
CST6	4.47825
CD63	0.345375
LGI1	-2.307
ZNF784	0.2185
CRYBB1	0.028
CX3CL1	1.14595
TOP2A	-1.631625
GYPB	-5.043
GADD45GIP1	0.2845
FEN1	-1.56775
IGF1R	-0.606375
WDR72	-3.9714
PURG	-2.443
DEFB126	-0.246666666666667
PKD1L1	-0.27975
CAV1	-2.2
GNPDA2	0.7511
DGAT2	0.077375
NLGN1	-5.2895
STRBP	0.096875
HPRT1	-0.85
FANCI	-2.090625
PSMA7	-0.161625
DBF4B	-0.708833333333333
TTF1	-0.715
RAD54L	-2.185
ELOF1	0.5505
PLAGL2	0.120125
ZNF256	0.042
HMGCL	0.09
MSI2	0.578666666666667
RPESP	-3.8315
C11orf60	-0.5175
ABCD1	-0.056
ACAA1	0.0807
SPARCL1	4.5885
IL6ST	1.4749
ZNF319	0.3665
TMEM109	0.2266
FAM90A1	0.365166666666667
IL22RA1	-1.8705
ATP4B	2.065
TEC	-0.213
C7orf30	-0.76575
TXNDC2	-0.496666666666667
ABCB4	0.585
KIAA1191	0.4525
C9orf38	-0.0865
SFTPB	2.018
CNTNAP2	-0.9202
FRK	-0.5645
TBX19	0.97025
CHD4	-0.564
C6orf26	-1.73916666666667
MOSC2	0.459
IKBKE	1.3985
HIF1A	-0.687833333333333
LOC595101	-0.6925
RELA	0.233333333333333
TMEM16B	-1.57016666666667
ABHD12B	2.0265
TSEN34	0.21025
KIF18A	-2.05175
TXNDC9	0.0183333333333333
SPATA2L	0.1535
SEMA4G	0.5425
C21orf91	0.341125
MATN1	0.038
KCNIP4	-0.0153333333333333
TUSC1	1.35025
OR4C15	-0.118
ARMCX6	0.23025
WBSCR27	-1.774
OR52I2	0.784
KIAA1604	-0.03275
DYNC1I1	-2.15125
PPP4C	-0.1345
SLC47A2	-2.97733333333333
TREH	-0.058875
CD48	4.39683333333333
ST14	1.85383333333333
PKN1	0.116
SPON2	1.18325
XBP1	2.34316666666667
SFRS12	-0.112166666666667
EFCAB6	2.7105
SELT	0.637
SLC39A2	0.508
ERF	-0.792833333333333
ARL3	1.107125
SURF6	-0.8437
MLLT10	-0.502714285714286
FLJ11171	0.719833333333333
TDGF1	-4.35883333333333
ERCC6	0.98425
EIF2AK4	-0.47175
BAZ1A	0.954666666666667
LRRN3	-0.104666666666667
TMC3	-1.188
EFTUD1	-0.43325
PTPRO	1.74733333333333
CLEC12A	2.688125
ACBD4	0.306375
ZDHHC14	-0.569875
OTUD7B	0.9545
ACTB	0.5871875
MSRA	0.059875
LCE5A	0.7
IFI35	1.65575
BSCL2	0.290166666666667
ANKRD12	0.790583333333333
CFHR2	1.73833333333333
RGAG1	-0.329
HSFY1	1.7345
SLC30A5	0.00233333333333331
IMPG1	1.186
GPR109A	0.599
ZNF185	0.20575
IYD	0.256
NPCDR1	0.5975
SERPINA13	-2.758
HMGCLL1	-0.337
NEUROG1	0.537666666666667
UBQLN1	-0.17975
LIN37	0.79325
SOCS2	-0.65925
DSCR4	-2.655
XKR6	-1.44275
GPR142	2.722
KRTAP13-3	-0.269
CCDC15	-0.677
MOS	0.6565
CD1E	-0.8735
OFCC1	-0.78875
FAM83D	-1.29175
SRFBP1	-0.048
C9orf96	0.1925
DHDH	-0.09875
CCDC90A	-0.4435
RABL3	0.65385
CD320	-0.520333333333333
ANGEL2	0.747666666666667
MRPL21	-0.18225
SMG6	0.513
INSR	1.07525
FLJ14816	-0.7395
GLRB	-1.55783333333333
C9orf89	0.518
CIZ1	-0.672375
URG4	-0.661666666666667
LRDD	-1.2435
CBY1	0.152333333333333
NFX1	0.226875
MTERFD2	0.574857142857143
C19orf23	-0.051
PGC	-2.8515
IER3IP1	0.1641
RASAL2	0.875916666666666
C1orf89	-0.358
SYNJ1	0.07325
NFKBIE	1.88975
FLJ40125	-1.04116666666667
TCEB2	-0.0466
NOG	-2.2745
POLR2J2	-0.343
HLA-B	3.8365
PCDHA1	0.199
PPP2R2B	0.9075
ARHGEF17	-0.452333333333333
TCF7L2	0.664285714285714
CHD5	-0.221166666666667
ZNF431	-0.309125
TBC1D25	0.03575
ZNF800	0.1115
SCUBE2	1.23290909090909
MYCBP	0.192833333333333
GPX5	0.6175
C6orf129	0.764833333333333
QSER1	-0.772166666666667
ULK2	2.85775
PIGO	0.0173333333333333
NRCAM	-3.12492857142857
SLC35E3	-0.079125
CSRP2	-1.6425
HYPE	0.5645
MAPK15	0.335333333333333
MGC14327	-0.039
TIMM13	-0.861833333333333
ZNF462	-1.21825
GBA3	1.34825
TEX13A	-0.519
MCM6	-0.756777777777778
MTRF1	-0.752125
ABCA7	-0.25725
EIF4A2	0.28875
ZC3H10	0.6735
RPGR	-0.0961666666666667
C20orf94	0.198
RP1L1	0.08825
GPR125	-0.508857142857143
USP22	-0.1075
OR1L4	-0.31525
MLZE	2.2265
FLJ32065	0.27725
PTCD1	-0.2165
CRTAC1	3.8105
BXDC2	-1.08425
C18orf1	0.672833333333333
FAM107A	1.95621428571429
EFNA3	-1.434
P18SRP	-0.4075
CAMKK2	0.43825
KIAA0649	-0.50625
NES	-1.53366666666667
HS6ST3	-1.760625
PON2	-1.18075
TCP11L2	-0.35775
CLEC4A	3.6855
PRR12	1.182
MLXIPL	-1.4623
C2orf50	1.194
ZNF28	1.10125
ENC1	0.0941666666666667
MAP2K1	-0.375875
FKSG2	0.503
KIAA0430	0.89425
PTP4A1	-1.87505555555556
GPR156	0.741
GTF3C6	-0.31625
UBR2	0.5962
LOC388272	-0.79725
MAK	0.104833333333333
ACOT4	0.85975
STC2	0.361916666666667
PIGW	-0.840875
SAE1	-0.7075
COL6A1	0.529181818181818
OAZ1	0.4225
STMN4	0.534666666666667
EDG3	-0.193
SGCE	-1.51533333333333
IL11	-2.76733333333333
PRSS8	1.56525
YIPF5	0.437166666666667
WNT4	3.547375
CSN2	0.776333333333333
TCF7	-0.903875
TDO2	4.212
SAMD9	2.1419375
S100A7A	-1.016
MMRN1	3.21933333333333
GKAP1	0.1555
AKR1C3	-1.511
RNF19A	2.807875
GMDS	-0.9895
YKT6	-0.858375
SPARC	0.5817
C12orf31	-0.66225
UBE2V2	-0.053
FBXL18	-1.23733333333333
KIAA0460	0.63275
ADAM22	-0.28525
SERPINC1	-5.38425
KCTD21	0.0535
MYOHD1	-1.01725
ZNF37A	0.224833333333333
GTF3C1	-0.103333333333333
CTSZ	3.0435
PRNPIP	-0.487
DRD1IP	0.43075
NR1I2	-2.3115
ZNF266	0.8061
SPAG4L	0.1295
COX4NB	-0.5845
SAPS1	1.30466666666667
APOA1	-3.08525
TATDN1	0.292333333333333
C10orf82	1.16525
KPNB1	-1.2375
FOXO3	1.00358333333333
CRYBB2	-1.133
ZBTB5	0.0981666666666667
SLC25A38	-0.194
DCTN2	-0.351166666666667
IFT20	0.54175
CTHRC1	2.51175
C1orf31	0.258125
UHRF1	-0.501625
GPC6	-0.375
C10orf54	2.92525
MCF2L2	0.068
WNT9B	0.03525
OLA1	-1.384375
FAM120B	0.04025
TTLL10	-0.471
CYorf15A	-6.28833333333333
RELN	-3.2723
SCN2B	1.26958333333333
MFHAS1	-1.407
NKX3-2	-0.9575
RASGRF2	-0.266
SSBP1	-0.926833333333333
KPNA6	-0.574642857142857
LOC389118	0.024
HS3ST4	-2.2132
SUPT7L	-0.020375
FLJ32658	-0.7075
IGFBPL1	-1.80225
KIAA1641	-0.8161
SHKBP1	0.684666666666667
CSF1R	4.4475
NAGK	1.4895
MYL2	0.226
HIST1H4C	-0.941166666666667
TOMM7	0.000749999999999997
ADAMTSL3	3.4567
TNFSF14	0.8205
PRRT2	-0.8325
VTA1	0.129
AOAH	4.29216666666667
CRISPLD2	2.05714285714286
PNN	-0.6304
TA-NFKBH	0.729
ESPN	-2.1125
RBM43	-0.357
KIAA1267	0.591625
DDX3X	0.470944444444444
KIAA1576	-4.33625
PLXDC1	4.06033333333333
FLJ25801	-4.6745
HNRNPL	-0.52275
RUNDC3A	0.439333333333333
CASP12	0.4245
SH2D5	-1.6345
RPL26L1	-0.339
OR51A7	0.60225
HDC	2.3065
C2orf16	-0.177666666666667
SYTL3	2.7895
GOLGA4	-0.0655
NOTCH1	-0.403
ATPAF2	0.83025
ECD	0.47725
SSX5	-1.89566666666667
SNAP91	0.8365
OCA2	-5.30325
PNPO	-0.0861666666666667
DAPK1	0.3395
PINX1	-0.812333333333333
SELENBP1	0.419375
NEK3	-0.5285
TMED4	0.104285714285714
SSTR4	-0.1475
FOSL1	-2.3759
CD40LG	3.462
CES1	-1.62633333333333
DCI	-0.083
B3GAT3	-0.366833333333333
STK17B	1.92725
CNTN6	-0.6195
CYP3A4	-2.2025
MBOAT2	0.141928571428571
PISD	-0.187375
USP1	-0.54375
PYDC1	2.73316666666667
CENPM	-1.00775
SAR1B	0.203
TTC7B	-0.507875
DP58	0.6495
GPC1	-0.3525
RBL1	-0.845
TMEM137	-1.406
TOB1	0.86875
TCEAL1	0.154166666666667
CENPF	-1.46654545454545
C6	3.19866666666667
PRSS1	-4.2355
PPIL6	1.68733333333333
C6orf124	1.519
ODZ4	1.26433333333333
SNCB	-0.01925
NDUFB9	0.977375
CNOT6L	1.22083333333333
S100A9	1.67
TRIM50	0.114
KCTD1	1.7352
WDR63	1.2195
SPEF2	3.21075
RNGTT	0.382
CXorf22	0.66
KCNK16	0.67975
CEP250	-0.913875
ATPBD1B	-0.13475
KCNJ2	3.02325
MT1B	-0.233
ZNF684	-0.3565
SLC4A1	0.28025
PDHA1	-1.244
ZNF492	-0.2695
TKT	-1.2695
BYSL	-0.5635
RNF38	0.5365
AHDC1	-2.443
KLHL2	1.178
CMTM8	-0.5955
DMP1	-1.9515
HERPUD2	0.467625
CRTAM	5.56216666666667
ZNF572	1.31125
TMEM16J	-0.14
HSD17B2	-1.69825
UBE2G1	1.1595
AHSA2	-1.7015
PELI2	-1.8815
TPX2	-1.67675
ATP9B	1.15366666666667
DAZAP1	-0.792571428571429
HMGCS2	3.17916666666667
C17orf38	1.55375
B9D1	0.179
NKX2-5	1.54616666666667
KIAA1276	-0.033
LILRB2	3.221
CSTF1	-0.438666666666667
BTN2A1	0.260833333333333
C15orf48	4.7355
IGF2BP3	-3.32375
FAM113B	3.039
HRG	0.174666666666667
ZNF131	-0.3075
USP47	-0.230785714285714
CCDC88B	1.13625
HCN1	-3.153875
HTN1	-1.11133333333333
SYCP3	-0.1605
C13orf23	-0.2287
PAPOLA	-0.095
AATK	-0.4515
MSH3	-0.944666666666667
NDUFAB1	-0.8925
ITLN2	-1.50433333333333
BAK1	0.305
MRPL45	-0.176333333333333
MTNR1B	0.512666666666667
LOC645843	0.14
SPECC1L	0.150125
PGCP	1.29575
SPN	0.811
GPR143	1.77983333333333
ZNF576	0.470166666666667
TMEM39A	0.6745
ATP5D	-0.229666666666667
