Hybridization REF	TCGA-BH-A0BO-01A-23R-A12D-07
HAL	-0.7285
MYOT	0.04325
SPACA3	0.4715
BCL2L2	0.086
CUGBP2	1.68583333333333
CCNB3	1.314
RNF113B	-0.504
MERTK	0.52175
BAG1	0.8885
VPS36	0.15725
ORMDL3	0.291
C1orf190	0.45325
ZNF625	-0.2405
CORO2B	-0.8635
ALOX15	-1.3415
CST1	0.9155
NUPR1	1.79366666666667
CCL7	3.08775
SMCR5	-2.528
DSC2	2.39
RBMS2	0.2885
GRIK4	0.968
TRIM65	-0.609
TMPRSS6	0.73
TP53INP2	1.13925
GLB1L	1.18666666666667
LOC388284	-0.0358333333333333
PUS1	-0.366285714285714
BCL9L	0.2955
OLFM1	0.2055
RET	0.03975
MASTL	-2.2725
ALX3	0.36075
IL1RL1	3.08683333333333
ZNF765	-0.8608
C14orf138	0.18725
SNX10	-0.868666666666667
TAC4	-0.043
C1orf64	3.47225
POGK	0.399375
MAPK9	0.2125
ZNF366	4.34475
C8orf79	2.4302
CLDN7	2.654125
OR5AT1	0.0135
TRIM37	-2.07575
LRRC25	3.099
GRHL2	2.0014
TEKT3	2.414
LASS5	0.211333333333333
ABCC4	-1.30716666666667
DLG3	0.629375
VGLL1	0.70425
ZFP36L2	2.93516666666667
MFRP	-0.274833333333333
KIAA1799	-0.9
FLJ44379	0.8525
PCNX	0.426
ANXA9	-0.119
CYP4V2	1.8029
PIK3C2A	0.6975
SRR	0.29
NOL3	-0.8365
IFITM2	1.527
ARNTL2	-1.61425
ZNF595	1.158
NLRP13	1.122
ASPH	0.8435
CPA2	0.2245
PVRIG	-1.478
LEPR	1.98466666666667
C16orf42	-0.161833333333333
SH3BGRL	3.70125
FAM77D	-0.1818
FNDC7	-0.014
C9orf6	0.286333333333333
NOTCH2NL	1.35433333333333
PGBD1	-0.444833333333333
SYNGR2	0.795666666666667
PITPNA	0.6023125
PRPF4B	-0.3613
SLC43A3	-0.661285714285714
NRBP1	0.3215
SLC25A22	0.10975
ILK	0.219875
SLC22A8	0.4422
MRPS7	-0.285625
PITX2	-1.92975
FABP3	-0.237
OR1L1	0.086
LOC728215	-0.056875
BLID	-1.2255
KIAA1217	2.84470588235294
TFPT	-0.61175
AP4B1	-0.8855
VBP1	-0.62025
OR1K1	0.2
MORC3	0.725
BHMT2	1.77133333333333
C3orf10	0.710875
FZD7	1.62416666666667
WFDC10A	1.097
PMS2CL	-0.908875
CCDC32	0.6815
FA2H	-2.4685
ALG13	0.8165
TTLL7	0.1482
SPOCK3	0.5805
SLC13A2	0.578
AIM1	1.27575
GPRC6A	-0.00700000000000001
EGR2	6.35975
MED11	0.386
WWC1	2.40275
SH3GL3	-4.06825
RIF1	-0.130214285714286
PRLH	-0.153
VLDLR	0.0465
DBT	0.0223125
C21orf63	3.3755
CGGBP1	-0.20075
KRTAP12-2	0.5
TADA3L	-0.302875
ZBTB16	3.973
PDGFB	1.713125
RFX1	0.23175
UQCRB	-0.5028
LOC133874	-0.7655
HPS3	-1.47125
LGALS3BP	0.0635
DKFZP564O0823	2.23214285714286
MRFAP1L1	0.565625
HOXA10	0.654166666666667
NGB	-0.145
KIF21A	-0.539230769230769
IFLTD1	0.261
LZTS1	0.263875
ARHGEF3	1.7005
RHBDL3	-0.657
CSNK1G2	-0.0994166666666667
ChGn	-0.07575
KIAA1244	1.55583333333333
GABRB2	0.1215
MGC72080	-1.006
CD27	3.26425
EGLN1	-1.1127
PEX13	1.19175
RWDD3	-0.16325
RNF12	0.606666666666667
GRIN2B	-0.4885
ADAMTS14	-0.98125
DYDC2	0.831333333333333
ATP6AP1	0.3208
NR1H2	-0.189833333333333
PDK2	0.19975
C3orf17	-0.151333333333333
SLC38A2	-0.594071428571429
SLC25A29	0.888
C15orf29	0.807875
ADAM9	-0.147666666666667
TMUB2	0.183625
GPR176	-0.548
AGK	-0.64475
MCCD1	0.83075
NDUFA4	-0.47925
TMEM146	-0.10825
DUSP1	3.976875
UNQ6975	0.6795
EMX2OS	3.13725
INSM2	-0.86325
LUZP4	-0.47475
SETD6	-1.251
P2RY2	3.629
SLC45A2	-2.095
RABGAP1	0.091
UBXD5	0.203375
GPRC5A	3.3691
PAK3	1.94716666666667
LOC63920	-1.959
TGFBR1	1.5125
KRTAP6-3	0.23075
SFMBT2	-0.86925
CDC42	0.374125
C11orf35	0.694
TTLL2	0.0685
UACA	0.73775
CD97	-0.4548
SETD5	-0.1735
NINJ2	-0.53875
PTER	0.862166666666667
POMGNT1	0.47925
KRTAP4-2	-1.297
ECGF1	2.96275
HRB	0.629909090909091
ATP1B2	0.0785
LOC400506	-1.0565
COL4A3BP	0.91075
C6orf97	1.47525
GRHPR	0.13525
TAS2R1	0.0385
SEMA7A	-1.51075
EDF1	0.16
ODF2L	1.0371
PCID2	-0.538666666666667
GTF2H4	-1.16483333333333
ZCCHC3	-0.24975
CGB2	-0.2835
NEUROD1	-0.551333333333333
C20orf75	-0.182
RP5-1054A22.3	2.16116666666667
IFNA5	0.2885
ZNF134	0.54275
MGC119295	-1.063
ZSWIM6	1.207
SMEK1	0.409166666666667
PCGF2	0.2245
C1orf102	2.538
CYP2A13	0.7625
KCNH6	-0.938444444444444
MDM1	0.5098
ALDH7A1	-0.217166666666667
C9orf75	1.199
VDAC3	-0.58925
OR51T1	0.56
EIF3F	-0.496333333333333
KCNJ10	-0.93575
LENG8	-0.0345
EDEM2	-0.334083333333333
CCNJL	-0.173
DHX37	-0.8365
CRYGN	0.3405
AATF	-0.70825
ZNF630	0.7775
E2F5	-0.724
WFDC13	-0.705666666666667
FTSJ3	-0.863
C4orf33	0.90525
LHFPL4	-2.2825
C19orf56	-0.169666666666667
SMAD4	0.4975
AFM	-0.4714
G0S2	3.792
FCHSD2	0.0816
RRP1B	-1.0086
EEF1B2	-0.548
STAT6	1.4735
ZNF195	-0.031
GNL1	-0.127666666666667
ZNRF2	0.971833333333333
PER3	0.398875
ASB16	0.00975000000000001
C10orf10	4.20728571428571
ADCY8	-2.7
C9orf58	-0.447
ARMC10	-0.288166666666667
PSG1	-0.643
DHX34	0.064
VARS2	-1.010625
NFIC	1.1385
ITPR2	0.62375
AGXT2	0.432166666666667
OR6K3	0.0115
H2AFZ	-1.04066666666667
MLLT3	0.8615
COX4I2	2.047
CCNT2	0.4135
PLK4	-3.10275
NUMBL	0.574166666666667
MED16	0.2435
PLEKHQ1	2.303
GOSR1	0.437777777777778
BTG4	0.526666666666667
RPL30	-0.143916666666667
IGSF5	0.10925
IGFL2	1.72366666666667
ELMOD2	0.882333333333333
SHC3	-0.102
HAVCR1	1.1155
DYNC2H1	0.5005
RNF5	-0.5695
C2orf7	-0.2965
NLF1	0.3455
KLHL25	0.78725
LRP10	1.4349
KRI1	-0.68875
PUS7L	-0.354833333333333
MGMT	0.745
HOXD1	0.136333333333333
CSH1	-0.081
ATG16L2	-0.39525
FLJ44635	1.0715
CHODL	0.26275
EXOSC8	-1.36325
SLC28A1	-0.5525
MYO7B	-1.0306
SEH1L	0.1826
MTNR1A	0.3474
TSPAN5	0.6495
CDC45L	-4.67166666666667
AMIGO1	0.2655
ATAD3A	-1.569
OSGIN2	0.0531666666666667
PDIK1L	0.2465
DARC	5.187125
PIPSL	-0.0785
SHMT1	-0.2675
CRISP3	0.8575
POPDC2	2.41033333333333
ZRANB2	-0.569666666666667
FBXL8	-0.2605
TRIP13	-3.94481818181818
EIF5AL1	-0.9355
POU5F1P3	-5.48633333333333
IL6	5.60033333333333
CXorf38	-0.585833333333333
IFNA16	-0.3155
FBXL2	1.6635
BRD1	0.86075
STATH	-0.33625
FBXO44	0.077
MCCC2	0.4235
CDC2	-3.32433333333333
C5orf23	0.08875
IVD	0.15
C10orf122	-0.49
MSL3L1	0.1024
MVP	0.752
EPOR	-0.745
ZMYM1	-1.0095
BCL7C	0.035
PSTPIP2	1.6115
LYPD1	-1.95725
OR8G5	0.181
ZP3	-0.879166666666667
BCAS4	0.648166666666667
EDG6	2.74975
ISY1	-0.401
PRAMEF2	-1.14575
CUL1	-0.24675
RNF213	0.0161
CCRK	0.90125
DHX9	-0.164875
C13orf29	0.2075
NCKAP1	0.344
MRPL43	0.346928571428571
XPR1	-0.0985
PKN2	0.2909
PODNL1	0.356
ZNF333	0.58975
DALRD3	0.421
OPN1SW	0.243
BTBD6	0.6815
C11orf82	-3.326
OR5P3	1.5995
DUSP11	0.50675
L1CAM	-1.7047
NEK11	2.3075
OR7E91P	0.517
CNTN3	2.2269
CREB3L2	0.785
ZBTB37	-0.463
KIAA1324L	1.683
NDUFB10	-0.790166666666667
NUDT2	-0.2095
GTPBP8	-0.535
CACNA1D	2.115875
PRKAA2	0.489666666666667
PRDM8	0.331
MGC16075	0.5575
KRT14	2.79421428571429
PP8961	0.138
MRPL18	-0.88175
ABCG2	-1.874
PACRG	1.84675
BBS2	-0.225
KREMEN2	-3.3555
FBXO21	0.44125
HNRPUL1	-0.0173333333333333
GRB10	0.38775
CLSTN1	0.444875
LMAN2	0.2297
C17orf61	-0.5005
NIPSNAP3A	0.74275
INSIG2	-1.00983333333333
PCDHB7	1.15483333333333
STXBP2	0.36025
CMAH	1.92708333333333
SEMA5B	-0.8815
ZNF155	0.218833333333333
COQ6	0.1145
PRPF4	-0.5445
TSPAN15	3.5706
VN1R5	-0.83075
LATS2	2.25975
SELK	0.9685
PGK2	0.44175
MS4A1	-0.054375
TYW3	-0.4452
KRTAP5-1	0.0235
RCCD1	-2.4825
BTN1A1	0.6105
DDX28	-0.06775
TMEM65	0.623625
LOC92345	0.20775
TTC31	-0.6215
WDR46	-0.651666666666667
CHP2	-1.213
LSP1	0.56275
ZNF542	0.62975
EXOSC1	-0.6665
ARHGAP18	0.159833333333333
LRRTM4	-1.09971428571429
MAOB	2.3115
CACNB4	0.5775
MGC33846	0.992375
RANBP3L	2.276375
ATP5L	-0.05125
ONECUT1	-2.9345
NUDT9	0.74
TMEM149	0.5425
STX17	0.7485
IGSF10	-1.771
TMPRSS9	0.641
BMPR2	1.66836363636364
ALLC	0.10325
KLF7	1.48175
GCC1	0.7243
TIMM9	-0.5945
CDO1	2.91516666666667
MGC10701	-1.427
IFI6	1.46533333333333
FRMD8	1.23375
MGAT2	0.76225
WBP5	0.545833333333333
CNIH2	-0.462
KIAA0907	-1.0828
KCNH8	-0.3225
CTSG	0.793
GRIK1	-0.251166666666667
CUL5	0.27825
FRMD1	0.109
OR9A4	0.272
SYT6	-1.57625
FOXD4L2	0.0535
ANAPC2	-0.042
OPN5	0.114
TAF13	0.8925
LYG2	-1.448
GGNBP1	-0.8945
C11orf40	-0.147
OTX2	-1.7525
REG4	0.0441666666666667
EIF5	-0.011875
PALB2	-1.37425
SEPSECS	-0.252
RNASE3	-0.01875
TRIM49	-2.191
POLR2K	0.1153
GPR42	0.163
C8B	-2.72
SASS6	-1.49775
PREB	-0.492833333333333
OR3A3	0.216
TUBA8	0.702125
IGLV2-14	0.0035
STIL	-4.23875
ANKFN1	-0.993833333333333
NME7	0.44475
HOXC12	-1.3095
UBE2C	-3.492125
FHOD1	-0.504625
CDK2AP1	0.176666666666667
OR6K2	0.42325
DHPS	-0.642
RPL5	-0.133583333333333
TRGV5	0.191
LOC541472	1.360875
HCCS	0.1643
DENND1B	3.195
LHX3	-0.273
OR5D16	0.3895
CXorf57	-0.9005
IRF2BP1	0.53275
NDST2	0.7835
LCE3D	-0.2445
BOLL	0.134714285714286
SYT3	-0.85075
PIH1D2	1.3205
C20orf7	-1.12333333333333
IL1R2	4.19383333333333
SLAMF9	0.9315
PPME1	-0.601625
PIK3CA	0.2345
TRAPPC1	-0.26225
COLEC10	-0.904
SLC9A6	-0.583
PDDC1	-0.493583333333333
CCDC53	0.32425
GK3P	0.47975
DAZL	-0.84625
BRI3	-0.24825
SDK1	-0.417125
CYP2C18	-0.22775
IFI44L	2.473875
RPL3L	0.1355
FUT9	-1.39333333333333
KIFC2	-1.02516666666667
PMP2	-0.17625
SLC4A9	-0.079
PLAG1	-1.787
MYCBP2	0.791833333333333
OR4E2	0.284
CCDC65	0.7095
C16orf82	-0.000750000000000002
ENTPD4	0.122
BRP44L	-0.0965
PMP22CD	-0.64675
TMCO4	0.992666666666667
KCNN1	-0.7705
WDR35	0.44625
CCDC80	4.085125
C3orf31	-1.5305
SLC7A9	-1.2505
TMEM190	-0.975
DBC1	-0.5335
FADS3	-0.00183333333333333
PDZD8	0.912833333333333
GRM5	-0.0765
AZGP1	4.7372
PEX3	0.3675
MED1	0.0738571428571429
ATG4C	-1.26033333333333
HNRPH3	-0.5895
FAM109B	1.95525
C4orf17	-0.476
CA10	-0.24825
OPRD1	-0.0605
CCL16	-1.039
SACM1L	-0.24225
CST6	4.3735
CD63	1.1516875
LGI1	-0.62125
ZNF784	0.107
CRYBB1	-1.0175
CX3CL1	1.71585
TOP2A	-3.94425
GYPB	-3.7336
GADD45GIP1	-0.98775
FEN1	-2.588625
IGF1R	0.8989375
WDR72	-2.668
PURG	-0.418
DEFB126	0.418
PKD1L1	0.49925
CAV1	0.2978
GNPDA2	0.8284
DGAT2	1.991
NLGN1	-1.9245
STRBP	-0.39425
HPRT1	-0.810333333333333
FANCI	-3.3535
PSMA7	-0.182625
DBF4B	-1.37533333333333
TTF1	-0.5555
RAD54L	-3.873
ELOF1	-0.39375
PLAGL2	-0.165875
ZNF256	0.5155
HMGCL	0.04625
MSI2	-0.218833333333333
RPESP	1.66266666666667
C11orf60	0.89725
ABCD1	-0.5675
ACAA1	0.921
SPARCL1	6.028
IL6ST	2.9821
ZNF319	0.3535
TMEM109	0.0506
FAM90A1	0.160166666666667
IL22RA1	-1.1655
ATP4B	0.84
TEC	-0.772666666666667
C7orf30	-0.807
TXNDC2	-0.256833333333333
ABCB4	-0.71925
KIAA1191	0.61625
C9orf38	-0.0525
SFTPB	0.037125
CNTNAP2	-0.822727272727273
FRK	1.3675
TBX19	-0.81475
CHD4	0.14075
C6orf26	-2.91116666666667
MOSC2	1.941
IKBKE	-0.0525
HIF1A	0.215333333333333
LOC595101	0.284
RELA	0.764
TMEM16B	0.418666666666667
ABHD12B	-2.2135
TSEN34	0.3505
KIF18A	-4.027
TXNDC9	0.346833333333333
SPATA2L	-0.096
SEMA4G	-1.2935
C21orf91	-0.06175
MATN1	-0.4105
KCNIP4	-0.252666666666667
TUSC1	2.32325
OR4C15	0.1325
ARMCX6	0.450083333333333
WBSCR27	-1.064
OR52I2	-0.519
KIAA1604	0.1415
DYNC1I1	-0.05525
PPP4C	0.11325
SLC47A2	-1.62966666666667
TREH	0.02475
CD48	1.86433333333333
ST14	1.855
PKN1	-0.5215
SPON2	3.8305
XBP1	3.25058333333333
SFRS12	-0.0631666666666667
EFCAB6	2.34425
SELT	0.53975
SLC39A2	0.459
ERF	-0.213833333333333
ARL3	0.4535
SURF6	-0.37
MLLT10	-0.317714285714286
FLJ11171	0.0186666666666666
TDGF1	-4.12066666666667
ERCC6	-0.232
EIF2AK4	0.680125
BAZ1A	1.09266666666667
LRRN3	0.267
TMC3	1.7555
EFTUD1	-0.255
PTPRO	0.830833333333333
CLEC12A	0.983875
ACBD4	-0.017625
ZDHHC14	-0.58875
OTUD7B	0.78725
ACTB	0.9705
MSRA	0.057875
LCE5A	0.355
IFI35	0.55375
BSCL2	-0.1325
ANKRD12	1.31358333333333
CFHR2	-0.0835
RGAG1	0.574833333333333
HSFY1	-0.292
SLC30A5	-0.0448333333333333
IMPG1	0.276
GPR109A	0.819
ZNF185	1.345
IYD	0.374
NPCDR1	0.6065
SERPINA13	0.021
HMGCLL1	-1.47625
NEUROG1	0.216833333333333
UBQLN1	0.3470625
LIN37	0.0055
SOCS2	2.25
DSCR4	-1.299875
XKR6	-0.09075
GPR142	0.515
KRTAP13-3	0.0995
CCDC15	-0.761666666666667
MOS	-0.0525
CD1E	-1.04
OFCC1	-0.338333333333333
FAM83D	-5.00175
SRFBP1	1.1165
C9orf96	-0.499
DHDH	-0.65325
CCDC90A	-0.825
RABL3	0.74645
CD320	-1.76583333333333
ANGEL2	0.315916666666667
MRPL21	-0.585
SMG6	0.0453333333333333
INSR	1.892
FLJ14816	-0.6185
GLRB	-0.0765
C9orf89	1.6545
CIZ1	-0.84625
URG4	0.0646666666666667
LRDD	-2.11833333333333
CBY1	0.649333333333333
NFX1	0.19375
MTERFD2	0.087
C19orf23	-0.0635
PGC	-2.747125
IER3IP1	0.3391
RASAL2	1.21433333333333
C1orf89	-0.60525
SYNJ1	-0.449428571428571
NFKBIE	1.62725
FLJ40125	-1.343
TCEB2	-0.6371
NOG	-1.787
POLR2J2	-0.796166666666667
HLA-B	2.57475
PCDHA1	-0.2025
PPP2R2B	-0.67275
ARHGEF17	0.717
TCF7L2	1.11942857142857
CHD5	-0.317166666666667
ZNF431	-0.64175
TBC1D25	0.58325
ZNF800	0.85175
SCUBE2	4.26736363636364
MYCBP	0.3185
GPX5	0.214
C6orf129	-0.927166666666666
QSER1	-0.200166666666667
ULK2	1.60875
PIGO	0.213166666666667
NRCAM	-2.11928571428571
SLC35E3	0.197125
CSRP2	0.0365
HYPE	0.70875
MAPK15	-0.126
MGC14327	-0.31475
TIMM13	-0.7145
ZNF462	-0.514
GBA3	0.24475
TEX13A	0.042
MCM6	-1.92833333333333
MTRF1	-0.91175
ABCA7	-0.52375
EIF4A2	-0.50325
ZC3H10	0.5155
RPGR	1.00966666666667
C20orf94	-0.23725
RP1L1	0.21225
GPR125	-0.797125
USP22	0.0575714285714286
OR1L4	-0.362
MLZE	1.0455
FLJ32065	-0.44875
PTCD1	-0.7445
CRTAC1	1.40966666666667
BXDC2	-0.1945
C18orf1	1.77233333333333
FAM107A	4.35542857142857
EFNA3	-0.13625
P18SRP	-0.1267
CAMKK2	0.693166666666667
KIAA0649	-0.38525
NES	-0.534
HS6ST3	1.156125
PON2	0.18825
TCP11L2	0.28
CLEC4A	3.19625
PRR12	-0.25
MLXIPL	-0.8816
C2orf50	-0.361
ZNF28	0.265
ENC1	1.90966666666667
MAP2K1	-0.40825
FKSG2	1.132
KIAA0430	0.584
PTP4A1	-0.2925
GPR156	-0.271
GTF3C6	-0.466
UBR2	-0.3341
LOC388272	-1.45075
MAK	3.2815
ACOT4	2.4785
STC2	1.79825
PIGW	-0.492875
SAE1	-1.065375
COL6A1	0.892136363636363
OAZ1	0.2855
STMN4	0.769166666666667
EDG3	0.6775
SGCE	0.341333333333333
IL11	-0.304666666666667
PRSS8	2.524375
YIPF5	0.552083333333333
WNT4	2.42825
CSN2	-0.00516666666666669
TCF7	-2.37375
TDO2	1.205
SAMD9	-0.1496875
S100A7A	-0.43
MMRN1	3.21566666666667
GKAP1	0.2165
AKR1C3	-0.207875
RNF19A	1.25925
GMDS	-1.0335
YKT6	-0.588375
SPARC	2.0048
C12orf31	0.2895
UBE2V2	-0.8575
FBXL18	-1.01716666666667
KIAA0460	-0.322
ADAM22	0.104
SERPINC1	-4.9875
KCTD21	1.04
MYOHD1	-2.2275
ZNF37A	0.492833333333333
GTF3C1	-0.131666666666667
CTSZ	1.851
PRNPIP	-0.73275
DRD1IP	-0.3015
NR1I2	-2.6215
ZNF266	-0.2617
SPAG4L	0.312
COX4NB	-0.5115
SAPS1	0.443333333333333
APOA1	-4.21975
TATDN1	-0.785833333333333
C10orf82	-2.84675
KPNB1	-0.933
FOXO3	0.7145
CRYBB2	-1.01
ZBTB5	-0.254333333333333
SLC25A38	-0.74975
DCTN2	-0.320833333333333
IFT20	0.362
CTHRC1	2.8505
C1orf31	-0.65325
UHRF1	-2.352875
GPC6	-0.61725
C10orf54	2.6015
MCF2L2	-0.0986666666666666
WNT9B	-0.083125
OLA1	-0.717
FAM120B	0.71225
TTLL10	0.7565
CYorf15A	-3.79033333333333
RELN	-1.3656
SCN2B	1.397
MFHAS1	1.291
NKX3-2	-2.60366666666667
RASGRF2	0.8465
SSBP1	-1.053
KPNA6	-0.264857142857143
LOC389118	-0.248
HS3ST4	-0.7115
SUPT7L	-0.415875
FLJ32658	-1.7445
IGFBPL1	-1.01575
KIAA1641	-0.7705
SHKBP1	-0.408166666666667
CSF1R	5.3425
NAGK	0.7495
MYL2	1.28175
HIST1H4C	-2.86383333333333
TOMM7	-0.564875
ADAMTSL3	2.5522
TNFSF14	0.13525
PRRT2	-1.91925
VTA1	-0.422625
AOAH	4.12883333333333
CRISPLD2	3.40421428571429
PNN	-0.7322
TA-NFKBH	-0.02375
ESPN	0.09275
RBM43	-0.2015
KIAA1267	-0.119125
DDX3X	1.30172222222222
KIAA1576	-2.75
PLXDC1	4.708
FLJ25801	-2.703
HNRNPL	-0.38025
RUNDC3A	-0.193
CASP12	1.1045
SH2D5	-1.438
RPL26L1	-0.639
OR51A7	-0.65025
HDC	5.1075
C2orf16	-0.368833333333333
SYTL3	2.73775
GOLGA4	0.614375
NOTCH1	0.226666666666667
ATPAF2	0.02375
ECD	0.6205
SSX5	-1.91316666666667
SNAP91	0.59675
OCA2	-2.74725
PNPO	0.0858333333333333
DAPK1	0.074
PINX1	-0.0861666666666667
SELENBP1	2.103875
NEK3	-0.256
TMED4	0.250214285714286
SSTR4	0.289
FOSL1	0.1505
CD40LG	-0.1385
CES1	0.291833333333333
DCI	-0.5375
B3GAT3	-0.498166666666667
STK17B	1.31425
CNTN6	0.88425
CYP3A4	-0.849833333333333
MBOAT2	1.26185714285714
PISD	1.124
USP1	-0.76725
PYDC1	2.3705
CENPM	-2.441125
SAR1B	0.52675
TTC7B	-0.49325
DP58	0.092
GPC1	1.34075
RBL1	-2.194
TMEM137	-1.93566666666667
TOB1	0.702916666666667
TCEAL1	1.9955
CENPF	-3.63045454545455
C6	4.31066666666667
PRSS1	-4.20475
PPIL6	1.0074
C6orf124	-0.1685
ODZ4	1.02633333333333
SNCB	-0.51875
NDUFB9	-0.478875
CNOT6L	0.910666666666667
S100A9	3.97833333333333
TRIM50	0.7175
KCTD1	1.643
WDR63	-0.55875
SPEF2	1.618125
RNGTT	-0.480833333333333
CXorf22	-0.423
KCNK16	0.55125
CEP250	-2.2105
ATPBD1B	-0.02725
KCNJ2	4.1945
MT1B	2.012
ZNF684	-0.192
SLC4A1	1.57825
PDHA1	-0.89175
ZNF492	-0.40925
TKT	-1.99975
BYSL	0.160875
RNF38	0.2315
AHDC1	-0.173
KLHL2	1.750625
CMTM8	1.61425
DMP1	0.8385
HERPUD2	0.07275
CRTAM	2.63866666666667
ZNF572	-0.534
TMEM16J	-1.1605
HSD17B2	-2.81425
UBE2G1	-0.08625
AHSA2	-1.83225
PELI2	0.416
TPX2	-4.437625
ATP9B	1.49266666666667
DAZAP1	-0.360375
HMGCS2	3.78633333333333
C17orf38	0.2985
B9D1	-0.160625
NKX2-5	-1.19216666666667
KIAA1276	0.35175
LILRB2	4.033
CSTF1	-0.8995
BTN2A1	0.0295
C15orf48	5.7295
IGF2BP3	-4.574
FAM113B	-0.321333333333333
HRG	-0.153714285714286
ZNF131	-0.46825
USP47	0.4505
CCDC88B	-0.750375
HCN1	-0.5904
HTN1	-0.423
SYCP3	-0.40125
C13orf23	-0.6699
PAPOLA	-0.07275
AATK	-0.4398
MSH3	-0.1745
NDUFAB1	-1.004
ITLN2	-1.3515
BAK1	-0.395833333333333
MRPL45	-0.894
MTNR1B	-0.189833333333333
LOC645843	-0.106
SPECC1L	0.396
PGCP	1.519
SPN	-0.944125
GPR143	0.340666666666667
ZNF576	0.507166666666667
TMEM39A	0.7236
ATP5D	-0.7125
MAGEB3	-1.2525
RPS5	-0.416333333333333
ANP32E	-1.59064285714286
MTMR1	-0.255
YEATS4	-1.32125
SYNGAP1	-0.184
PCOLCE	-0.243666666666667
MNS1	0.1655
PCYT2	-1.06016666666667
ZNF182	-1.074
LAX1	0.60825
SPPL2B	-0.0369
ELOVL5	2.1274
PCDHAC1	-0.338
B4GALNT1	-1.71133333333333
BLOC1S2	0.9345
ZNF673	-0.4184
ARHGAP21	0.354833333333333
IRX5	1.86975
LRFN5	1.2015
FAM7A1	-0.19
RAB19	0.788
GINS1	-3.3495
ITM2B	1.7914
PAPSS2	1.26125
OR5BF1	0.2235
ACSL3	0.261
KIAA1919	-1.37708333333333
GLT8D2	3.237625
UTRN	1.29542857142857
CNN1	3.53775
HISPPD2A	-0.2005
SDAD1	0.304875
SIGLEC9	1.73716666666667
RPL35	-0.609642857142857
C22orf26	0.1595
IMPDH2	-1.06175
WDR69	-1.34225
SEC14L5	-0.255333333333333
CLTA	0.09175
RP11-529I10.4	0.23725
GPR37L1	-0.0578333333333333
OGDH	-0.38925
ASB13	-0.0856666666666667
ZFP14	-0.79225
ZCRB1	-0.470833333333333
KPNA3	0.747
HSPA1L	0.19925
RHOC	1.067125
LOC554175	-0.0705
PPP3CA	0.7478
SLC1A7	-0.3656
ZNF529	0.349666666666667
RBED1	0.507
DDB2	-1.4105
FLJ11286	0.384833333333333
SPATA1	0.8535
MKNK1	0.7215
DYSF	1.40833333333333
ALKBH2	-0.379
NKD1	-3.3165
C1orf174	-0.4335
PLEKHO1	0.924
ASB10	0.09725
RING1	0.167
NPC2	1.194375
AVPR1B	-0.911
YTHDF1	0.360083333333333
LMAN1L	0.073
GSG2	-2.532
CEP170	-0.0186
RPS4Y2	-5.81375
MSH6	-1.0025
HECTD2	0.915166666666667
ZNF556	-2.8735
PLEKHC1	1.3423
AIRE	0.0296666666666667
BCL2L10	1.38625
LMOD3	0.369166666666667
ZBTB8	0.7881
FOXA2	-3.4227
SLCO2A1	3.519875
C3orf46	-0.9615
PRDM16	0.621833333333333
TMEM98	1.34125
FRMD5	-1.167
PDE6C	-0.343
C1orf216	0.520166666666667
EP400	-0.468714285714286
PTK2	-0.237
RNF217	1.131
NDUFA8	-0.265
ZFAT1	-0.28875
LAMP3	1.17616666666667
GLTSCR2	0.787875
NPW	-1.737
LLGL2	-0.5772
PPM1K	-0.468666666666667
C20orf177	-2.0585
KIR2DL4	0.3317
NFKB2	1.661
C21orf122	-1.288
HESX1	-0.725
GPR114	0.304333333333333
SLC25A35	-0.2155
GNAT1	-0.63775
ORAI3	-1.03475
FAM76B	-0.51725
TMEM99	-0.2346
TRIM29	1.2252
CDS1	2.0075
RHEB	-0.0471
C4orf27	-0.485
RAB3A	-0.642
OTUD6B	-0.14575
GPD1	3.631375
CDH15	-1.563
NPM1	-0.851
TMEM117	-0.24375
PRPS2	-0.556833333333333
GCK	-1.2395
ADRA2A	5.00666666666667
TSPYL4	-0.302833333333333
TASP1	0.11875
WDR19	0.518916666666667
C10orf38	-1.049
PDE4C	-0.623833333333333
FYB	0.881583333333333
C1orf55	1.02016666666667
PPFIA3	-1.2675
RAD18	-0.72475
C12orf44	0.523333333333333
CRYBA4	0.5145
HVCN1	1.019
TAF10	-0.541666666666667
C16orf48	-0.721666666666667
DEPDC5	0.938
LTBP1	-1.3905
MAPRE1	0.1005
FGF8	-0.507
C3orf52	4.159125
SENP7	0.478833333333333
LRRK2	2.4745
RUNDC2A	0.166166666666667
KIAA0355	1.0285
CPEB1	-1.096
PPEF2	0.1855
ABI2	-0.118
KIAA0317	-0.089
ATF1	-0.0245
DYNC1H1	0.131625
DIP	0.73125
TMEM33	0.299388888888889
POLDIP3	0.1715
C7orf24	0.19325
GPR171	3.786
CDC6	-3.9145
PLD1	-0.5165
ITFG2	-0.6397
NDUFC1	0.1965
AKNA	-0.085
NBR1	0.2615
PKHD1	0.795833333333333
HPS4	-0.6327
MAFA	-0.08025
ULBP3	-0.53925
DIRC1	-0.208
IMMT	-0.419125
C22orf13	0.335833333333333
CEL	-0.25
MARK3	-0.273
ADAMTS2	1.30966666666667
ARPC3	0.0133333333333333
TMEM10	0.57975
NPHS1	-0.00374999999999998
BRD8	-0.8285
WDR12	-1.452
IDI2	-0.128125
HOXD13	-0.8875
OR8G2	-1.33175
