Hybridization REF	TCGA-E2-A15K-06A-11R-A12P-07
PDIK1L	1.15566666666667
DARC	1.543
PIPSL	0.581
SHMT1	0.44925
CRISP3	0.688
POPDC2	1.29183333333333
ZRANB2	-1.231
FBXL8	1.82625
TRIP13	-2.54372727272727
EIF5AL1	-0.721
POU5F1P3	-5.0875
IL6	-2.07966666666667
CXorf38	-0.110333333333333
IFNA16	-0.329
FBXL2	2.2045
BRD1	0.35025
STATH	1.07875
FBXO44	0.916333333333333
MCCC2	0.4565
CDC2	-1.4883
C5orf23	-2.41525
IVD	1.3645
C10orf122	-1.70675
MSL3L1	-0.6114
MVP	1.454
EPOR	1.0374
ZMYM1	-0.318
BCL7C	1.68583333333333
PSTPIP2	1.1343
LYPD1	-4.233625
OR8G5	-1.004
ZP3	0.0235
BCAS4	1.03491666666667
EDG6	0.42225
ISY1	-0.36425
PRAMEF2	-1.17475
CUL1	-0.386875
RNF213	0.9837
CCRK	0.638
DHX9	-0.164875
C13orf29	-0.59275
NCKAP1	0.164166666666667
MRPL43	0.4845
XPR1	0.1285
PKN2	0.8446
PODNL1	-1.343
ZNF333	0.434375
DALRD3	1.27025
OPN1SW	0.099
BTBD6	0.409
C11orf82	-2.352
OR5P3	-0.027
DUSP11	-0.01825
L1CAM	-1.6012
NEK11	3.45483333333333
OR7E91P	0.4595
CNTN3	0.4803
CREB3L2	-0.9025
ZBTB37	0.7505
KIAA1324L	2.4275
NDUFB10	1.20983333333333
NUDT2	0.4595
GTPBP8	-1.4865
CACNA1D	3.209625
PRKAA2	1.4805
PRDM8	0.344
MGC16075	-0.813666666666667
KRT14	-1.35492857142857
PP8961	0.804375
MRPL18	-0.1835
ABCG2	-3.22425
PACRG	-0.7795
BBS2	-0.31075
KREMEN2	-0.337
FBXO21	0.73275
HNRPUL1	0.473
GRB10	-2.44675
CLSTN1	1.50875
LMAN2	0.7072
C17orf61	0.513
NIPSNAP3A	-0.173
INSIG2	-1.21716666666667
PCDHB7	-1.45183333333333
STXBP2	2.3745
CMAH	-0.0899166666666667
SEMA5B	-0.81
ZNF155	0.412666666666667
COQ6	1.23433333333333
PRPF4	-0.69675
TSPAN15	3.2256
VN1R5	-0.0965
LATS2	-2.78875
SELK	0.28125
PGK2	-0.383
MS4A1	-2.207125
TYW3	-0.5111
KRTAP5-1	1.3245
RCCD1	-1.54533333333333
BTN1A1	0.3835
DDX28	-0.8285
TMEM65	-1.3645
LOC92345	0.65175
TTC31	0.49125
WDR46	-0.7635
CHP2	-1.564
LSP1	0.3935
ZNF542	0.26925
EXOSC1	0.185
ARHGAP18	-0.0983333333333333
LRRTM4	-1.013875
MAOB	0.626166666666667
CACNB4	-0.53375
MGC33846	1.072125
RANBP3L	0.30125
ATP5L	-0.690625
ONECUT1	-3.684
NUDT9	0.72225
TMEM149	1.0885
STX17	0.08425
IGSF10	-5.58475
TMPRSS9	0.2315
BMPR2	0.834583333333333
ALLC	0.094
KLF7	-1.667125
GCC1	0.6956
TIMM9	-0.73175
CDO1	-2.86666666666667
MGC10701	-1.353
IFI6	1.81683333333333
FRMD8	-0.103
MGAT2	-0.38925
WBP5	-4.38266666666667
CNIH2	1.7295
KIAA0907	-0.8219
KCNH8	-1.444
CTSG	-3.337
GRIK1	-0.781333333333333
CUL5	-0.80325
FRMD1	0.285
OR9A4	1.0315
SYT6	-1.847875
FOXD4L2	1.83975
ANAPC2	1.18183333333333
OPN5	-0.187
TAF13	-0.093
LYG2	0.63075
GGNBP1	0.123
C11orf40	-0.1295
OTX2	-1.4125
REG4	0.45
EIF5	-0.744125
PALB2	0.036
SEPSECS	0.6196
RNASE3	-0.3915
TRIM49	-1.899
POLR2K	0.5036
GPR42	0.0255
C8B	-2.77475
SASS6	-0.46625
PREB	-0.156833333333333
OR3A3	0.4565
TUBA8	0.5075
IGLV2-14	0.39775
STIL	-1.6095
ANKFN1	-0.893
NME7	-0.249
HOXC12	-2.36575
UBE2C	-1.201625
FHOD1	-0.710875
CDK2AP1	0.565666666666667
OR6K2	0.141
DHPS	0.12775
RPL5	-0.790916666666667
TRGV5	0.876
LOC541472	-0.070375
HCCS	0.0851
DENND1B	3.434
LHX3	0.0145
OR5D16	0.231
CXorf57	-4.12133333333333
IRF2BP1	1.44825
NDST2	1.27383333333333
LCE3D	0.3095
BOLL	0.33375
SYT3	-1.27525
PIH1D2	0.343
C20orf7	-1.13733333333333
IL1R2	-1.40566666666667
SLAMF9	-0.762
PPME1	-1.141
PIK3CA	-0.54525
TRAPPC1	1.394875
COLEC10	-1.1125
SLC9A6	-3.31633333333333
PDDC1	-0.332416666666667
CCDC53	0.7505
GK3P	-0.646
DAZL	-1.88
BRI3	-0.5615
SDK1	-1.493125
CYP2C18	0.53125
IFI44L	0.155875
RPL3L	0.1485
FUT9	3.23533333333333
KIFC2	0.584
PMP2	-0.365833333333333
SLC4A9	-0.439
PLAG1	-2.78216666666667
MYCBP2	0.290333333333333
OR4E2	0.633
CCDC65	-0.04175
C16orf82	0.134
ENTPD4	0.129375
BRP44L	0.161
PMP22CD	0.20275
TMCO4	1.42433333333333
KCNN1	-0.7715
WDR35	0.602
CCDC80	-0.7055
C3orf31	-1.23025
SLC7A9	-1.92725
TMEM190	-1.384
DBC1	-3.04566666666667
FADS3	-1.57083333333333
PDZD8	-0.5195
GRM5	0.3845
AZGP1	4.3148
PEX3	-0.047
MED1	-0.314142857142857
ATG4C	-1.77483333333333
HNRPH3	-1.2765
FAM109B	2.92575
C4orf17	0.076
CA10	0.57975
OPRD1	0.1365
CCL16	-1.92425
SACM1L	0.12375
CST6	4.57125
CD63	1.20025
LGI1	-2.31
ZNF784	1.24475
CRYBB1	-0.912
CX3CL1	-0.8048
TOP2A	-1.885625
GYPB	-3.75033333333333
GADD45GIP1	-0.44175
FEN1	-2.18775
IGF1R	1.51525
WDR72	-0.941
PURG	-2.03166666666667
DEFB126	1.72675
PKD1L1	0.13025
CAV1	-3.7391
GNPDA2	-0.293
DGAT2	0.257875
NLGN1	-6.162
STRBP	0.6035
HPRT1	-0.748333333333333
FANCI	-1.86975
PSMA7	-0.36375
DBF4B	-0.965166666666667
TTF1	-0.4975
RAD54L	-2.04175
ELOF1	0.46175
PLAGL2	0.234875
ZNF256	-0.036
HMGCL	1.93025
MSI2	-0.081
RPESP	-3.28233333333333
C11orf60	0.753
ABCD1	0.756
ACAA1	1.2225
SPARCL1	3.81621428571429
IL6ST	2.4045
ZNF319	-0.61
TMEM109	-0.453
FAM90A1	-2.25716666666667
IL22RA1	-0.613
ATP4B	0.5125
TEC	-0.761
C7orf30	-1.487
TXNDC2	-0.639833333333333
ABCB4	0.651
KIAA1191	0.6665
C9orf38	0.4495
SFTPB	-0.252
CNTNAP2	-0.90525
FRK	2.665
TBX19	-0.837
CHD4	-0.00025
C6orf26	-1.88966666666667
MOSC2	2.579
IKBKE	1.849
HIF1A	-4.159
LOC595101	0.2005
RELA	0.6525
TMEM16B	-1.94166666666667
ABHD12B	-2.79366666666667
TSEN34	0.41275
KIF18A	-2.19425
TXNDC9	-0.402333333333333
SPATA2L	0.71
SEMA4G	-1.435
C21orf91	-1.332125
MATN1	0.1435
KCNIP4	-0.174666666666667
TUSC1	1.899
OR4C15	0.36575
ARMCX6	0.5275
WBSCR27	1.426
OR52I2	0.62
KIAA1604	-0.66075
DYNC1I1	-2.2635
PPP4C	1.4845
SLC47A2	-2.7125
TREH	0.410875
CD48	-0.0761666666666667
ST14	1.51633333333333
PKN1	0.8115
SPON2	-2.03775
XBP1	3.32766666666667
SFRS12	-0.0923333333333333
EFCAB6	3.12525
SELT	0.6965
SLC39A2	0.0835
ERF	-0.546833333333333
ARL3	1.57425
SURF6	-0.961
MLLT10	-1.0782380952381
FLJ11171	0.111
TDGF1	-4.60233333333333
ERCC6	0.22225
EIF2AK4	0.715875
BAZ1A	0.308166666666667
LRRN3	-1.3855
TMC3	3.2535
EFTUD1	-0.27225
PTPRO	0.214333333333333
CLEC12A	0.073
ACBD4	1.40575
ZDHHC14	-1.8895
OTUD7B	1.75375
ACTB	0.63075
MSRA	0.105875
LCE5A	2.076
IFI35	1.12325
BSCL2	0.770166666666667
ANKRD12	0.666166666666667
CFHR2	-0.3635
RGAG1	-0.391666666666667
HSFY1	0.433
SLC30A5	0.5955
IMPG1	-0.031
GPR109A	0.651
ZNF185	1.37475
IYD	-0.01775
NPCDR1	2.959
SERPINA13	-0.488
HMGCLL1	-1.491
NEUROG1	1.14633333333333
UBQLN1	-0.0919375
LIN37	0.4795
SOCS2	-4.074375
DSCR4	-1.63175
XKR6	-1.6145
GPR142	0.4135
KRTAP13-3	0.731
CCDC15	-0.467166666666667
MOS	0.3945
CD1E	-0.6665
OFCC1	-0.446666666666667
FAM83D	-2.7395
SRFBP1	-0.58725
C9orf96	-0.443
DHDH	0.20225
CCDC90A	-0.5805
RABL3	1.00415
CD320	-0.764333333333333
ANGEL2	1.04341666666667
MRPL21	0.957
SMG6	0.732333333333333
INSR	2.136375
FLJ14816	0.0725
GLRB	2.55066666666667
C9orf89	1.005
CIZ1	-0.033
URG4	0.445666666666667
LRDD	-0.0368333333333333
CBY1	1.53533333333333
NFX1	0.614
MTERFD2	-0.106642857142857
C19orf23	0.7675
PGC	-2.687625
IER3IP1	1.0227
RASAL2	-0.195166666666667
C1orf89	0.8935
SYNJ1	-0.269
NFKBIE	0.56325
FLJ40125	-0.660333333333333
TCEB2	0.6674
NOG	-2.002
POLR2J2	-0.489166666666667
HLA-B	0.2195
PCDHA1	1.9375
PPP2R2B	-2.038
ARHGEF17	-0.2125
TCF7L2	-0.0785714285714286
CHD5	-0.782
ZNF431	-0.3595
TBC1D25	0.13475
ZNF800	0.225
SCUBE2	4.81554545454545
MYCBP	0.774833333333333
GPX5	0.328
C6orf129	-0.0996666666666667
QSER1	-0.593
ULK2	1.45975
PIGO	0.9145
NRCAM	-3.87642857142857
SLC35E3	0.347625
CSRP2	-3.842
HYPE	-0.08275
MAPK15	0.749166666666667
MGC14327	0.03675
TIMM13	-0.145166666666667
ZNF462	-4.14575
GBA3	2.347
TEX13A	0.714
MCM6	-0.804333333333333
MTRF1	-0.795875
ABCA7	1.138
EIF4A2	-0.577
ZC3H10	0.9508
RPGR	0.1735
C20orf94	0.02825
RP1L1	0.56975
GPR125	-1.457375
USP22	0.150857142857143
OR1L4	0.45025
MLZE	-1.16475
FLJ32065	0.30375
PTCD1	-0.74725
CRTAC1	-0.255833333333333
BXDC2	-1.917
C18orf1	0.548333333333333
FAM107A	0.362357142857143
EFNA3	1.3095
P18SRP	0.1716
CAMKK2	0.329083333333333
KIAA0649	0.54025
NES	-0.7235
HS6ST3	2.062625
PON2	-0.16675
TCP11L2	0.154
CLEC4A	1.548
PRR12	0.73
MLXIPL	-0.138
C2orf50	0.0885
ZNF28	0.71925
ENC1	0.845333333333333
MAP2K1	-0.59475
FKSG2	0.98725
KIAA0430	0.715
PTP4A1	-1.06155555555556
GPR156	1.496
GTF3C6	-0.4695
UBR2	-0.0086
LOC388272	-2.542
MAK	1.54733333333333
ACOT4	3.39975
STC2	2.51441666666667
PIGW	-1.627875
SAE1	-0.155875
COL6A1	-1.42990909090909
OAZ1	0.243
STMN4	0.295166666666667
EDG3	0.261166666666667
SGCE	-4.11683333333333
IL11	-2.1955
PRSS8	3.16475
YIPF5	0.132
WNT4	2.05425
CSN2	0.201333333333333
TCF7	-3.45425
TDO2	0.8805
SAMD9	0.505625
S100A7A	0.505
MMRN1	1.51366666666667
GKAP1	1.08375
AKR1C3	-3.106375
RNF19A	0.35775
GMDS	0.61475
YKT6	-1.114125
SPARC	-0.4621
C12orf31	-1.018
UBE2V2	-2.01466666666667
FBXL18	-0.470833333333333
KIAA0460	1.0865
ADAM22	-1.72357142857143
SERPINC1	-3.647
KCTD21	1.515
MYOHD1	-1.87725
ZNF37A	-0.417
GTF3C1	1.36383333333333
CTSZ	0.512
PRNPIP	0.556875
DRD1IP	0.51875
NR1I2	-2.42066666666667
ZNF266	0.397
SPAG4L	0.0735
COX4NB	-1.5145
SAPS1	0.474666666666667
APOA1	-3.885875
TATDN1	-1.06816666666667
C10orf82	-2.229
KPNB1	-1.0805
FOXO3	1.25983333333333
CRYBB2	-1.217
ZBTB5	-0.515833333333333
SLC25A38	0.4175
DCTN2	-0.0925
IFT20	0.70175
CTHRC1	-2.72325
C1orf31	0.261
UHRF1	-0.1210625
GPC6	-3.04325
C10orf54	1.2125
MCF2L2	-0.454
WNT9B	-0.09725
OLA1	-0.5585
FAM120B	0.8205
TTLL10	0.3885
CYorf15A	-5.53425
RELN	-2.631
SCN2B	-0.229916666666667
MFHAS1	-2.62525
NKX3-2	-2.38283333333333
RASGRF2	-1.7425
SSBP1	-0.95
KPNA6	0.193714285714286
LOC389118	-0.164
HS3ST4	-2.31555555555556
SUPT7L	-0.0575
FLJ32658	0.6585
IGFBPL1	-1.50725
KIAA1641	-1.9015
SHKBP1	0.498166666666667
CSF1R	4.3675
NAGK	1.0485
MYL2	0.4885
HIST1H4C	-1.4035
TOMM7	-0.5535
ADAMTSL3	0.00179999999999995
TNFSF14	-1.33
PRRT2	1.261
VTA1	-0.385125
AOAH	2.57933333333333
CRISPLD2	1.13878571428571
PNN	-0.9954
TA-NFKBH	0.4495
ESPN	1.3965
RBM43	-1.3605
KIAA1267	0.469875
DDX3X	0.494111111111111
KIAA1576	-5.5505
PLXDC1	2.418
FLJ25801	-4.9635
HNRNPL	0.542
RUNDC3A	0.0311666666666667
CASP12	0.909
SH2D5	-1.557875
RPL26L1	-0.042
OR51A7	-0.3635
HDC	3.078
C2orf16	0.309
SYTL3	1.8015
GOLGA4	1.0456875
NOTCH1	-0.812166666666667
ATPAF2	1.33675
ECD	0.32075
SSX5	0.099
SNAP91	-0.222333333333333
OCA2	-6.9615
PNPO	0.214
DAPK1	-0.666
PINX1	-0.952
SELENBP1	2.479625
NEK3	0.320916666666667
TMED4	0.468071428571429
SSTR4	0.157
FOSL1	-2.8029
CD40LG	0.194
CES1	-2.621
DCI	1.593
B3GAT3	-0.398833333333333
STK17B	-1.157
CNTN6	0.547
CYP3A4	-1.38416666666667
MBOAT2	2.14885714285714
PISD	0.8085
USP1	-1.398
PYDC1	4.01416666666667
CENPM	-0.360375
SAR1B	0.73425
TTC7B	-1.813375
DP58	-0.055
GPC1	0.43925
RBL1	-1.61725
TMEM137	-0.645166666666667
TOB1	1.52466666666667
TCEAL1	0.697833333333333
CENPF	-1.37609090909091
C6	0.678666666666667
PRSS1	-4.169
PPIL6	2.24533333333333
C6orf124	-0.2665
ODZ4	-1.52733333333333
SNCB	0.06725
NDUFB9	0.282875
CNOT6L	0.5935
S100A9	-0.174833333333333
TRIM50	0.23
KCTD1	2.1073
WDR63	-0.731
SPEF2	2.086375
RNGTT	-0.3325
CXorf22	0.322
KCNK16	0.55025
CEP250	-1.193875
ATPBD1B	-0.42675
KCNJ2	2.31925
MT1B	-1.567
ZNF684	-0.283
SLC4A1	0.4335
PDHA1	-1.1445
ZNF492	-0.307625
TKT	-2.2265
BYSL	-1.414
RNF38	0.343
AHDC1	0.0875
KLHL2	-1.673
CMTM8	1.38375
DMP1	-1.7855
HERPUD2	-0.003125
CRTAM	0.8645
ZNF572	1.03525
TMEM16J	1.001
HSD17B2	-5.04975
UBE2G1	0.66275
AHSA2	-1.239
PELI2	-2.7975
TPX2	-1.934625
ATP9B	1.47383333333333
DAZAP1	-0.342625
HMGCS2	3.348
C17orf38	1.014
B9D1	0.500875
NKX2-5	-1.59316666666667
KIAA1276	0.3565
LILRB2	3.1415
CSTF1	-0.628
BTN2A1	-1.192
C15orf48	6.10125
IGF2BP3	-4.7965
FAM113B	-0.221333333333333
HRG	-0.041
ZNF131	-0.91625
USP47	1.05971428571429
CCDC88B	0.25725
HCN1	-1.277
HTN1	-0.5966
SYCP3	-0.80575
C13orf23	-0.4158
PAPOLA	-0.270375
AATK	-0.3587
MSH3	-1.0205
NDUFAB1	-0.192
ITLN2	-1.31666666666667
BAK1	0.4205
MRPL45	-0.734833333333333
MTNR1B	0.415666666666667
LOC645843	-0.158
SPECC1L	0.434375
PGCP	-1.0635
SPN	-1.378125
GPR143	-1.42316666666667
ZNF576	0.546166666666667
TMEM39A	0.523
ATP5D	0.615666666666667
MAGEB3	-3.809
RPS5	-0.912666666666667
ANP32E	-1.95157142857143
MTMR1	0.51475
YEATS4	-0.25575
SYNGAP1	0.47375
PCOLCE	-2.02966666666667
MNS1	-0.1685
PCYT2	0.776333333333333
ZNF182	-0.046
LAX1	0.653375
SPPL2B	1.3312
ELOVL5	1.7619
PCDHAC1	0.028
B4GALNT1	-1.38966666666667
BLOC1S2	0.473875
ZNF673	-1.0131
ARHGAP21	-1.09483333333333
IRX5	2.210625
LRFN5	-1.8375
FAM7A1	-2.51025
RAB19	0.7
GINS1	-2.46
ITM2B	1.5284
PAPSS2	-2.21208333333333
OR5BF1	0.9525
ACSL3	0.139375
KIAA1919	-1.01966666666667
GLT8D2	-1.540125
UTRN	0.901428571428571
CNN1	-2.16
HISPPD2A	0.294666666666667
SDAD1	-0.03375
SIGLEC9	0.9795
RPL35	-0.8085
C22orf26	1.289
IMPDH2	-0.77775
WDR69	-0.7715
SEC14L5	-1.0045
CLTA	0.2925
RP11-529I10.4	0.83175
GPR37L1	0.007
OGDH	0.12225
ASB13	1.29816666666667
ZFP14	1.563
ZCRB1	0.0945
KPNA3	-0.444
HSPA1L	2.55525
RHOC	1.317
LOC554175	0.58225
PPP3CA	0.9229
SLC1A7	-0.4776
ZNF529	-0.546333333333333
RBED1	1.4455
DDB2	-0.065
FLJ11286	0.221333333333333
SPATA1	0.2045
MKNK1	0.557166666666667
DYSF	0.599666666666667
ALKBH2	-1.4725
NKD1	-3.9085
C1orf174	-0.43925
PLEKHO1	-0.451666666666667
ASB10	-0.07525
RING1	-0.171666666666667
NPC2	-0.234875
AVPR1B	0.0855
YTHDF1	0.0713333333333333
LMAN1L	0.2815
GSG2	-1.8495
CEP170	-0.7118
RPS4Y2	-5.80875
MSH6	-1.263
HECTD2	1.60916666666667
ZNF556	-4.38133333333333
PLEKHC1	-2.1873
AIRE	0.6215
BCL2L10	0.36075
LMOD3	0.0532
ZBTB8	0.3341
FOXA2	-4.1252
SLCO2A1	2.957
C3orf46	0.299
PRDM16	-1.31033333333333
TMEM98	1.0055
FRMD5	-4.4485
PDE6C	0.2185
C1orf216	0.4825
EP400	-0.394142857142857
PTK2	0.06075
RNF217	-2.17025
NDUFA8	-0.053
ZFAT1	0.82975
LAMP3	-1.6215
GLTSCR2	0.725875
NPW	1.924
LLGL2	0.6344
PPM1K	-2.9075
C20orf177	-0.208
KIR2DL4	0.2994
NFKB2	1.379
C21orf122	-1.24716666666667
HESX1	0.40175
GPR114	0.880333333333333
SLC25A35	1.5685
GNAT1	0.572
ORAI3	1.581
FAM76B	-1.05625
TMEM99	1.3321
TRIM29	-2.6716
CDS1	2.63675
RHEB	-0.5946
C4orf27	-0.914333333333333
RAB3A	0.28125
OTUD6B	-1.75725
GPD1	-0.6415
CDH15	-1.57633333333333
NPM1	-1.46957142857143
TMEM117	-2.4545
PRPS2	-0.8265
GCK	-0.7505
ADRA2A	5.24116666666667
TSPYL4	-0.107666666666667
TASP1	-0.579
WDR19	1.18783333333333
C10orf38	-3.2925
PDE4C	-0.731
FYB	-1.097
C1orf55	0.687166666666667
PPFIA3	0.37675
RAD18	-1.2505
C12orf44	0.244833333333333
CRYBA4	-0.0535
HVCN1	0.53875
TAF10	0.355666666666667
C16orf48	-0.301
DEPDC5	1.54183333333333
LTBP1	-3.6595
MAPRE1	-0.358375
FGF8	-0.6475
C3orf52	3.494375
SENP7	0.275833333333333
LRRK2	-0.827
RUNDC2A	0.207333333333333
KIAA0355	0.446666666666667
CPEB1	-3.70275
PPEF2	0.098
ABI2	-0.552666666666667
KIAA0317	-0.110625
ATF1	-0.490333333333333
DYNC1H1	0.91225
DIP	0.23725
TMEM33	0.459388888888889
POLDIP3	0.395
C7orf24	1.14825
GPR171	1.7645
CDC6	-2.13816666666667
PLD1	-2.7175
ITFG2	-0.0457
NDUFC1	1.1595
AKNA	-0.94575
NBR1	1.0025
PKHD1	0.0307142857142858
HPS4	0.1974
MAFA	1.40675
ULBP3	-1.01125
DIRC1	0.1895
IMMT	-0.008375
C22orf13	1.18683333333333
CEL	0.3025
MARK3	-0.02175
ADAMTS2	-0.4335
ARPC3	0.5305
TMEM10	0.087625
NPHS1	-0.2345
BRD8	0.460166666666667
WDR12	-2.07075
IDI2	-0.53775
HOXD13	-2.1405
OR8G2	0.859
SLAIN1	-5.22775
GABRQ	-0.7995
NR2C2	-0.94975
NKTR	-0.7753
TLE2	2.185
KIAA0892	-0.0788333333333333
AURKA	-2.71409090909091
GPRC5C	0.144833333333333
TBC1D9B	0.401125
PNPLA6	0.497166666666667
AP3B1	-0.1245
NAG	0.43775
C11orf68	0.07825
AKR7A3	2.606
AHCYL1	1.19225
COP1	0.204666666666667
RPP14	-0.12
PCDHB18	-0.88925
CDH24	1.8355
KRT17	-2.8141
LACTB2	-1.41025
DDX24	-0.0905
PHACTR1	-3.12633333333333
SLC35E2	0.41025
LOXL1	-1.86275
IQSEC2	1.02175
RGSL1	-0.703
PCDHGC5	0.2355
MEGF10	-0.49925
PRRX1	-1.56883333333333
ASTE1	1.43666666666667
C6orf159	-1.0395
MYOD1	1.696
GAA	1.10575
ZNF747	1.87525
KLRC1	-2.78725
IL1RL2	0.539
GDF9	2.52525
GPR119	0.184
TRAF2	0.465333333333333
HCK	3.0045
BMP6	-3.819
IL8RA	0.9655
FLJ35848	-1.89925
EFHA1	0.0935
CDSN	-0.354
C14orf54	0.0886666666666667
LSM3	-0.00624999999999999
ZFP41	0.849
C9orf126	-2.08916666666667
VIT	-4.075
SPCS3	-1.873
DEF8	-2.2087
CHAF1A	-1.12666666666667
C1orf165	-0.1665
ZFPM2	-1.252
FTH1	-0.20125
SLC35F1	-1.23875
YWHAH	0.8395
C17orf66	-0.1565
ADRB1	-0.547666666666667
FOXL1	-0.715
RG9MTD3	0.110166666666667
UMPS	-0.1935
MGC13008	0.162
KIAA1161	0.419
CCDC77	-2.3445
C12orf65	-0.2886
COG4	-0.508333333333333
RCP9	-0.353
RP4-692D3.1	4.39866666666667
CDC2L5	0.4185
MGC7036	1.01733333333333
DNAJC11	-0.3485
GDF2	0.307333333333333
TIMM17A	0.0775
HNRNPA0	-0.5203
OR2H1	1.3115
PCBP1	0.588625
COL23A1	-2.642
LRRC2	-0.134214285714286
NSD1	0.769714285714286
FLJ37078	0.77875
WDR91	-0.301166666666667
TMEM179	0.0915
DSCR10	-0.464
CNDP2	0.3978
FYN	-2.403
BEX2	-5.82666666666667
KCND3	0.98125
YPEL5	1.46725
LRRC42	-0.443833333333333
C17orf45	-0.459625
ZNF649	0.5633
LOC150763	0.68875
COL5A2	-1.529
CNGA2	-0.376
ELA2B	-1.13466666666667
RAB9B	-2.54375
FAM100A	1.01775
NAIP	1.92092857142857
MYOZ2	-0.38425
SPATA12	-0.3805
XRCC4	-1.3025
CYB561	1.6635
CHST10	0.97925
BAI1	-0.372666666666667
BRSK1	0.732333333333333
C17orf89	-0.763125
PDE6H	-0.7855
FLJ20309	0.6364
MAP7	2.735
SCN4B	0.076
SPAG9	-1.5905
SERTAD1	0.601
FLJ21963	-1.072
ANTXR1	-1.2347
TMPRSS13	-0.646666666666667
ETV7	2.53633333333333
DGAT1	0.816666666666667
NKIRAS1	-0.398833333333333
TAC3	-2.14475
CORO1C	-1.59066666666667
RAD54B	-1.578
HRASLS3	1.57016666666667
C21orf42	-0.22625
BARD1	-0.516833333333333
ZNF177	-4.13266666666667
MIP	0.234
ZNF442	1.0355
F2	-3.7529
GRIA1	-0.391
GALNTL2	-0.169666666666667
WNT5A	-1.7388
LENG9	0.3375
hCG_25371	-1.1365
FOXR1	0.6285
TRA@	0.3095
PWWP2	1.47375
C1QTNF7	0.559166666666667
SLC7A4	0.77725
C4orf7	0.08425
C17orf80	0.234
KLK4	0.482
IL31	-0.0475
TMEM176A	3.40075
CTNNB1	1.078375
BHLHB2	0.82975
TMEM185B	0.823333333333333
ARD1B	0.07125
C1orf93	1.601
BRUNOL4	-0.820666666666667
LOC541469	0.709583333333333
UPK2	-0.06675
GAS8	0.197
PATE	0.235
IMPACT	1.511875
WNK4	-1.13216666666667
HNRPLL	-0.963125
GAD2	-0.433
ITGA6	1.107
BMP15	0.260666666666667
CYP2A7	1.802875
RIC8A	0.5515
CCND1	2.12508333333333
USP35	1.038
DSCR2	-3.505
CCL4	4.887
ZCCHC10	0.4635
NOL11	-1.18475
TRPM2	1.82641666666667
PSMD2	-0.619636363636364
CHTF18	-0.71675
USP18	0.0525
RRAS	0.8645
LAMC3	-1.42
TOX	-4.30433333333333
PCDH15	-0.5745
GABRG3	-2.0405
NUDCD2	-0.605375
SGCZ	0.0145
KCTD17	0.1281
SPSB2	0.5175
TPPP3	3.88183333333333
CILP2	0.561666666666667
CALB2	-0.268125
CEBPZ	-0.917333333333333
ZNF479	0.57775
FMOD	5.9405
C21orf66	-1.28714285714286
CLN6	0.0435
ANAPC1	-1.087875
SH2D3C	1.0135
PTPN14	-1.3903
TRIM42	0.24625
APTX	0.796
SNRPG	-0.568166666666667
BMS1	-0.61475
MAGEA3	-4.2825
NFATC3	-1.30908333333333
LRRC45	1.2825
ARS2	0.420214285714286
LRIG1	2.35866666666667
EPSTI1	-0.809833333333333
PRSS27	2.25075
ERC2	-1.4685
PRKACB	-2.22671428571428
PRDM13	-4.976
HCG27	-0.58825
KLK12	-0.5425
HSD17B7	0.1635
ZNF354A	0.022
PCDH11X	0.724
DMGDH	-2.057
PCBD2	0.158833333333333
TMC6	-0.68425
RIMS1	-0.087625
SF3B2	1.7645
RCN1	-2.50883333333333
CPB1	2.694
BCAR3	1.19825
FCRLB	2.190875
PAK1IP1	-1.95225
OR10H1	0.462
KIF9	1.3901
PITPNM2	-1.675375
L3MBTL4	-0.50775
TGFB1	-0.0732
ZXDC	0.432
SLC6A16	-1.014
SRrp35	-3.272625
LRRC8E	2.30225
PPIAL4	-0.985166666666667
EOMES	-0.582166666666667
PAX2	-0.4485
SCARF2	-0.187875
PSEN2	1.562
PCDHB13	-1.343
C10orf28	-0.101875
DHRS7B	0.669285714285714
C1orf131	0.4495
ASB1	-0.7463
ZNF223	0.440666666666667
LCMT2	0.83125
MEP1A	-1.59475
TMEM53	1.0905
RSPH3	1.56075
C10orf33	0.1385
LOC644285	-1.15225
PTPN9	0.808166666666667
ABCA12	0.96875
CCDC37	-1.52875
RUNDC1	2.2708
YES1	-0.373666666666667
FAM120AOS	0.82525
OR5M3	-0.2855
PPP1R3F	0.0919166666666666
IL13	0.3813
MDFI	0.6345
PRNT	0.95875
ZDBF2	-3.095
OR10C1	0.508833333333333
CLIC1	0.0715
LILRA5	-0.315333333333333
CSAG1	-3.36716666666667
TREML2	-1.09616666666667
FAM125A	0.872
ZNF74	-0.464
FAM104A	0.00862500000000001
LRRC39	-1.6275
SAMD5	-2.10125
HYAL2	0.7955
HIST2H2AC	-0.2145
IGFBP5	1.21304347826087
NRTN	-0.0983333333333333
KIAA0556	1.3327
FAM29A	-1.64611111111111
JMJD2A	-0.63875
EPHB1	-0.59825
POLD4	2.252625
ANAPC10	-0.83575
LRRC36	1.64975
MEGF6	-0.26875
LPHN3	-1.56733333333333
BMP10	0.35
C21orf55	0.615
CREM	-0.8749375
PTGER4	-0.989
METAP1	-1.148875
KCNQ1	0.607833333333333
NR2F2	2.378625
SSFA2	2.21375
CTTNBP2	-2.19675
BCL2A1	-2.304625
ZBTB24	-0.543
SLCO6A1	-1.66366666666667
PRDM1	0.0641
OR7D2	-1.55033333333333
CCDC47	0.1891
