Hybridization REF	TCGA-BH-A1EW-11B-33R-A137-07
OR10H1	0.5735
KIF9	0.8319
PITPNM2	-0.742625
L3MBTL4	0.0885
TGFB1	-1.5672
ZXDC	-0.7415
SLC6A16	0.7075
SRrp35	0.631
LRRC8E	0.72575
PPIAL4	-0.545833333333333
EOMES	0.587
PAX2	-0.572
SCARF2	-0.7575
PSEN2	0.2065
PCDHB13	-0.40775
C10orf28	-0.566375
DHRS7B	1.11464285714286
C1orf131	0.5325
ASB1	-1.1479
ZNF223	1.19583333333333
LCMT2	1.06775
MEP1A	-1.7695
TMEM53	0.54425
RSPH3	1.312
C10orf33	-0.9865
LOC644285	-0.232
PTPN9	-0.0648333333333334
ABCA12	-1.63925
CCDC37	-1.19475
RUNDC1	2.112
YES1	0.581833333333333
FAM120AOS	0.89125
OR5M3	-0.052
PPP1R3F	-0.0303333333333333
IL13	1.6558
MDFI	-1.0945
PRNT	1.00975
ZDBF2	1.15
OR10C1	0.578333333333333
CLIC1	-1.621
LILRA5	0.8386
CSAG1	-3.56033333333333
TREML2	-0.522833333333333
FAM125A	-1.84366666666667
ZNF74	-1.788
FAM104A	-0.363
LRRC39	0.5985
SAMD5	3.093
HYAL2	-1.1515
HIST2H2AC	-0.768
IGFBP5	1.01434782608696
NRTN	-1.7585
KIAA0556	-0.6601
FAM29A	-0.908
JMJD2A	-1.51525
EPHB1	1.59325
POLD4	-0.91025
ANAPC10	1.478
LRRC36	1.62125
MEGF6	-0.58375
LPHN3	0.148
BMP10	0.432
C21orf55	1.869
CREM	0.96025
PTGER4	2.384
METAP1	-0.39025
KCNQ1	1.49233333333333
NR2F2	0.752375
SSFA2	-0.623333333333333
CTTNBP2	-0.573
BCL2A1	0.1555
ZBTB24	0.747625
SLCO6A1	-1.25825
PRDM1	0.4838
OR7D2	-0.00283333333333334
CCDC47	-0.2812
LOC646982	0.134
SLC26A6	-2.04566666666667
BIN1	-0.2264
SRRM1	-0.864142857142857
PCSK1N	-1.2795
ALS2	0.0758
ECT2	-1.48147368421053
CACNA2D2	0.795375
DOCK6	-1.87675
C10orf119	0.6055
FATE1	0.11125
DUSP23	1.0615
TRIP6	-0.325642857142857
NUP35	0.6055
CDH3	1.73575
KLHDC8A	0.16525
C9orf116	0.908625
EI24	-1.139
CENTD1	0.218
RWDD2B	0.219666666666667
DOCK1	2.311
NPAS2	-0.73275
NR3C2	3.9505
FAM63A	0.524083333333333
INPP5F	-0.903333333333333
FAM111A	0.2237
MYBL1	-1.93308333333333
IQGAP3	1.10833333333333
CRADD	-0.213
DUSP12	0.3025
PDZK1IP1	4.40075
VASH2	-1.25525
CTR9	1.01725
VIL1	-4.5005
OR8U1	0.236666666666667
CCDC107	1.436
PTTG1IP	-1.633875
OR4X2	0.216
COL9A1	-2.0185
PSMD9	-0.94725
ZFP62	1.45825
TIP39	0.11625
PARP15	1.062
TTC19	0.850875
C1orf114	0.625
GFPT1	-0.7905
SLC27A6	2.135
MRPS10	-0.5634
CALML5	-0.905333333333333
TRPM7	-1.099625
CGNL1	0.54575
CECR1	0.34125
SERPINB8	-0.572833333333333
TMEM102	-0.610625
PDIA2	-3.3455
NUCKS1	-0.922833333333333
HOTAIR	1.295
EBI3	0.31675
NXN	-1.199
ZMYND19	-1.379625
FOXJ3	0.69125
EIF5B	0.0825
EIF2B4	-1.317
LEO1	0.23125
ZIC5	-0.828666666666667
IL20	1.172
KIAA0415	-0.1615
FLJ37357	0.1165
TSPAN12	2.79
ACTR3B	0.267875
TFAM	0.198
IL17RD	1.453875
PARP12	0.02175
KLHDC7A	0.1575
KCTD4	0.854333333333333
GTF2H1	0.21825
FLCN	-1.2755
BIRC4	0.678
LOC790955	-0.40425
VKORC1L1	0.23625
CYP4F22	0.377
TAS2R5	-0.0475
ZNF582	1.395
HS3ST3B1	-1.00675
CTNS	-0.532
STK36	0.320666666666667
MMD2	0.12475
RP5-1103G7.6	-0.0655
FLJ23356	-0.239
CRH	0.62325
C1orf182	0.808333333333333
ACP5	1.48366666666667
AMFR	0.3958
CA4	2.45575
PLCB4	-0.36125
MPHOSPH10	-0.1125
UNQ473	3.06316666666667
G3BP2	-0.273583333333333
SR140	-0.240916666666667
HOXA2	2.256
PYGB	-1.75
BAT1	-0.649833333333333
DKK3	1.1345
DDX31	-2.15225
TULP1	-0.070125
NHLRC2	-0.57925
TNRC4	0.334666666666667
ZNF430	-0.3915
TNRC6A	-0.300875
PLA2G1B	3.09016666666667
RCHY1	2.81033333333333
GTF2A2	0.719666666666667
MGC4294	-1.987
ZNF691	-0.94275
TACC3	-3.56725
DNAJC5G	-0.123
LOC4951	2.3015
MS4A4A	0.7315
LOC152485	-1.862
PPP1R2P1	-0.07325
PPP2R5B	-1.1665
RPGRIP1L	-0.628
SPOP	-0.3332
PTPRF	0.3345
MGC42090	-0.1155
SUSD3	3.135
THOC4	-0.91825
MAML1	-0.7693
FXR2	-2.87566666666667
TYK2	-1.545875
MUC6	2.87066666666667
DNAJB7	0.197
PIP4K2A	-0.870857142857143
MEX3A	0.1825
RRP1	-1.59875
TFAP4	-1.6915
CXorf41	0.561
MTMR4	-0.736333333333333
CTLA4	0.729
SNX9	-0.58225
CIB3	2.11583333333333
NECAP1	1.774625
PLA2G2D	0.2722
GLMN	-0.613166666666667
DCLRE1A	0.285
PDX1	-1.2195
SAMD11	-2.1495
MRPL55	0.5479
TLR7	1.4695
TBC1D21	-0.558833333333333
SMAD1	2.1447
ACTRT2	0.287
RIOK2	0.4545
PDLIM4	0.48275
SLC22A15	0.189
ABHD13	1.9653
STX18	-0.1134
CCPG1	1.29435714285714
DCBLD1	-1.82866666666667
SLC2A6	-1.9095
NOLA3	0.35375
TRDMT1	0.668714285714286
IL17F	2.4685
ATP1A4	-2.18683333333333
OR52W1	0.7245
CFL1	-3.0205
IL4	0.08325
RBP2	0.447666666666667
CPSF6	0.583375
TTC8	1.60033333333333
MUCL1	7.02
EYA3	-0.852666666666667
KRT38	0.7855
GNE	-0.00175000000000003
ZNF501	0.721
SLC35A2	-0.024375
CEP110	-1.5263
MYF6	1.692
MGST2	0.727166666666667
TRPV4	-0.905333333333333
NEK8	-0.151166666666667
NOX5	-1.999
NCKAP1L	-0.781833333333333
EMP3	-2.83533333333333
BPY2C	0.16
C1orf38	0.357875
ELOVL2	-1.5065
CBX7	1.73575
OSBPL1A	1.05316666666667
ZNF589	-1.4395
ESCO1	0.0863333333333333
TRA2A	0.473666666666667
C3orf26	-0.4485
PHF2	-0.05775
PID1	3.2095
RFC1	-0.514875
MTAP	-0.2191875
ADORA3	2.32983333333333
LOC389458	-1.1235
TRNT1	0.22675
CRIPAK	0.75
RAI2	3.80483333333333
ANKRD44	-0.2755
GZMB	3.79325
NFE2L1	-1.1585
STIP1	-2.76666666666667
RASL11B	0.165
NT5DC2	-3.62833333333333
LRP2	3.1995
MTDH	0.888866666666666
ARSG	0.107
HSP90AB1	-1.09533333333333
CT45-6	-3.75
ZNF483	-0.1165
LMBR1L	-0.328
S100A2	-0.9204
C2	-0.995055555555556
C2orf27	1.345
EIF4EBP1	-2.39
GCKR	-2.97283333333333
PPP1R9B	-0.899625
FER	-0.4285
SNRK	0.901166666666667
OR5M10	0.3435
UTP6	-0.69775
CAPZA3	1.01125
FBP1	1.38611111111111
TERT	-2.054
CCL1	-1.3225
FUCA1	1.19475
ALS2CR8	0.589166666666667
KCMF1	0.187083333333333
SRCRB4D	-0.573
OXCT2	-0.0511666666666666
IL17RA	-0.458833333333333
MPP5	-0.722125
SPA17	-0.2705
FLJ10986	1.07266666666667
GALNT14	-1.27075
CXorf27	-1.81114285714286
NPLOC4	-1.7075
RAB34	-0.59125
KRTAP3-3	0.989
ARSD	0.0655
CPLX2	-1.153
PJA1	0.86775
WHDC1L1	-0.623166666666667
RB1	-1.36
MTMR15	-2.0065
PHLDA2	-1.2058
GUCY2F	0.36
MPV17	-1.18983333333333
SLC35D1	-0.7505
LYSMD3	1.3002
COL16A1	0.67625
ERLIN1	-0.752
JMJD4	-0.8795
HIST1H2BK	-2.264
TP53I11	-0.201
ST3GAL4	-2.4376
PF4V1	1.61766666666667
ALG8	-0.4515
REG1A	-0.77
MINA	-0.87975
CYB5R3	-0.23175
HHLA1	-0.34525
MYST4	-0.3464
VASN	0.03125
UCHL5IP	-1.86725
TFAP2A	0.7711875
MGC9913	-0.1965
C9orf97	-0.9925
LOC90379	-1.989
PHF15	-0.836928571428572
ZNF169	-0.0114
KRT7	0.6664
GLIPR1L2	2.265
LOC116236	-0.30825
IQCF3	0.837333333333333
RDH14	1.90016666666667
HNRPK	0.563571428571429
RABEPK	-0.453333333333333
ISX	-2.5315
CBARA1	-0.708
RAD51AP1	-1.88125
MLL5	0.230125
CXorf48	-2.6705
SGCD	-0.609
PHTF1	-0.73575
CA3	3.92325
CMTM5	1.26125
STX10	-1.5985
JMJD2D	-0.99425
P4HA1	-2.78283333333333
GAB3	0.1425
DHRS4	-0.759833333333333
COL4A1	2.1920625
C20orf20	-2.39125
OSBPL2	-0.1265
PTTG2	-2.453
KIAA1688	-0.05125
STS	-1.11725
SHROOM4	0.366666666666667
KBTBD5	0.159
ALDH1A3	2.9993
BTNL2	0.664333333333333
TGIF1	-0.1515
ZFAND5	0.628375
ICA1	1.247
NAV3	-0.217333333333333
FLJ12331	-0.54525
EPS8L2	-0.6277
MNT	0.469833333333333
ENTPD1	1.15758333333333
OR51E2	-0.589125
STK11	-1.657125
MX1	4.730625
TTTY9A	1.87
CX62	0.1905
LOXL4	0.346
EXOSC4	-0.52025
PURB	-0.435357142857143
SETD1A	-2.60266666666667
RELB	0.934
LAMB2	0.672666666666667
HNF1B	0.8505
PNLIPRP3	-0.672
C14orf139	2.2075
UMOD	1.55225
GRIN3B	0.32025
GPR25	1.3825
ZNF512B	-2.88875
ATP6V0A1	-0.97975
SRA1	-0.03325
ZNF615	1.17825
ZNF768	-2.47
ZNF469	1.81975
DYNC2LI1	1.79383333333333
DNAH3	-0.984
LOC387911	3.9
LOC554234	1.354
ARRDC5	1.81475
TMEM59L	-1.478
MARCH4	-1.9475
CNOT8	0.517833333333333
KIRREL3	-1.04483333333333
ADAM17	-0.733
MYOG	1.17125
CPNE1	-1.806
AK5	3.471125
LOC204010	-0.8525
NDRG4	1.09975
LOC130074	-0.12875
PIAS4	-0.1415
NCOA2	-0.323
TEGT	-0.00490000000000005
USP5	-3.01825
ANKRD21	-0.26525
KIAA0692	0.275666666666667
HAPLN3	-0.9395
LZIC	-0.26325
NRXN3	1.6775
CDKN2C	-0.0588333333333333
KIAA0226	-0.176083333333333
CYB5D1	0.02675
WDR68	-1.2783125
ABCB6	-1.0756
MRPS25	-1.17725
ZMAT2	0.367333333333333
KRT25	4.0805
RPL11	0.593
GRAP	-0.969666666666667
LOC198437	-0.158166666666667
RORC	0.231125
RAP2C	0.482214285714286
MXD1	0.3184375
AZI2	0.704666666666667
NUAK2	-0.3365
AHSG	-6.446625
MANSC1	1.853
IMP3	0.121
C2orf3	0.315875
VSTM3	2.81875
PCTP	0.62275
SIRT1	1.3645
MANBA	0.73325
CD164	1.061375
GFRA1	0.4157
PRM2	0.6655
ZKSCAN3	-0.2435
PLEKHG1	3.43925
TPRKB	1.1835
UBFD1	-1.06891666666667
CDKL5	0.620833333333333
HIST1H2BD	-1.21725
INPP4A	-1.66616666666667
BMX	2.509875
PTPRU	-2.1295
LOC554202	-0.111666666666667
HOXC8	1.055625
IL12B	0.917
ADPGK	-1.0715
ZNF418	2.3765
SIAE	1.89175
CWC15	0.12525
RP13-401N8.2	0.6655
KLHL11	0.38375
DEDD2	-0.468375
PSMB3	-1.463
DDX25	-2.132
ZBTB3	-0.108833333333333
GFRAL	0.588
RPS25	0.5845
FAM57B	-1.88033333333333
TESK2	0.862833333333333
DNM1L	-1.276625
ZNF207	-0.136833333333333
CLEC11A	-0.64025
TOLLIP	0.63225
TMEM61	0.493333333333333
DLK1	-2.732
PLVAP	2.537875
NOD2	2.8585
SCMH1	-0.7555
FLJ40235	-0.0746666666666667
HTR2A	0.0698333333333334
ARMC5	-1.2795
FUT7	-0.92
PRELP	2.8876
ALKBH6	-1.34466666666667
GYG1	-0.153833333333333
POLR3GL	0.58175
COL8A2	4.2295
OR10A5	0.56775
C1orf187	-2.18875
TXLNB	1.963
C16orf68	-0.656583333333333
R3HDM1	-0.9355
C16orf75	-2.81
BAALC	-0.765375
TNP1	-0.38375
GAPDH	-3.11941666666667
COX7C	1.88
ERRFI1	-0.261916666666667
PGAM2	0.905333333333333
FAM108B1	-1.1775
APC	0.41325
TLR2	3.66675
SUCNR1	0.179875
ZNF233	1.7525
WFDC1	-3.1335
PSG11	-0.486111111111111
SLC39A1	-0.95125
PSAPL1	0.687
CDC42EP1	-0.00237500000000002
MECR	-0.5365
KIAA0101	-1.8902
MACROD2	1.649
MMP19	1.86633333333333
LOC202459	0.942333333333333
VNN2	2.13625
ACCN3	-1.4945
TIMD4	0.965
RNASE8	-0.1635
CCDC7	1.1625
SULT2B1	-0.298
ME1	-0.133
MGRN1	-0.733875
MRPL30	-0.438125
IVL	-0.258625
CALM1	1.39425
PLEKHA6	0.9503
B4GALNT2	0.2645
PGDS	5.408125
C8orf33	-0.783666666666667
TMEM56	-1.4875
CKM	-0.294166666666667
ESR2	0.3785
ACOT8	-2.036
AGTR2	0.54125
LOC155006	1.3385
BC37295_3	0.3255
EPM2AIP1	-0.104166666666667
PZP	-0.371
RPS9	1.59583333333333
C18orf51	-2.24875
SIVA1	0.0882
HEATR2	-1.71
CD3E	0.0914166666666665
C20orf142	-1.1495
PGLYRP3	-0.4255
CCDC139	-0.966
GPS2	-1.42933333333333
NOL14	-1.29525
LRTM2	0.12725
TRIM36	-0.617875
TP53RK	0.5215
FBXL13	0.2435
RUFY2	0.291857142857143
C11orf70	2.55216666666667
HSPB9	-0.325166666666667
GJA5	2.76125
HGF	-0.931666666666667
EPHB4	-1.14225
SOX18	-0.7025
IFRG15	-0.4185
SERPINA10	-1.97075
WDR23	-1.283
REEP2	-2.1655
CDK3	-2.077
HSPA12A	2.0625
ARL8B	0.416
SATB1	0.616333333333333
PPM1D	-0.5235
VPS45	-0.675666666666667
TP53BP2	0.269875
GJE1	2.90625
CACNA1G	0.253375
VGLL4	-0.217125
GNPTG	-0.79025
ROS1	-3.53075
C21orf128	0.3905
BMP8B	-0.4945
SLC5A4	-0.5255
SLC6A3	-0.0404
C16orf53	-1.263375
TMEM81	-1.437
APC2	-0.3246
SYAP1	0.623375
C6orf54	-0.405333333333333
ZBED5	1.3155
PVR	-1.9725
LTA4H	-0.259833333333333
CCDC24	-0.0508
MAGEA4	-4.42916666666667
IFIT3	2.708
MYADM	1.523625
C21orf82	0.793
PDE3B	-0.4585
TMPRSS11A	0.6575
PGK1	-1.76735294117647
CCL13	6.092
DERL3	-0.0848333333333334
MLXIP	-1.16
PLOD1	-2.735375
MTFR1	-0.2456
NPDC1	-1.56866666666667
GPAA1	-2.381
LTV1	0.66775
RYR3	1.7595
C7orf46	2.33425
VAMP2	0.462125
RNF135	0.6375
SUPV3L1	-0.44025
FIBP	-0.79225
ADAMTS18	2.97583333333333
RNF25	-1.32566666666667
SOS1	0.12475
PLAU	-0.951375
MATK	-3.09375
EHF	4.271
CTNND2	0.7565
PTEN	1.7435
ZNF189	1.4305
SLC28A3	1.2075
GUCY1A3	3.5195
SETD2	-0.9760625
ROGDI	1.67025
TICAM1	0.5359
RASSF3	-0.194
PACSIN2	-0.645166666666667
SERPINB5	1.57891666666667
PRKCDBP	-0.82075
TFDP3	-1.184
LGR6	4.01725
RFX5	-0.376
OR52J3	0.741
PTPN18	0.713875
ZBTB34	2.07
KCNF1	-0.49775
SYNE2	-1.28435714285714
SLC22A4	0.00725
NETO2	-0.7595
VCPIP1	-0.37975
LDHD	-0.44725
ESX1	-4.15875
SQRDL	2.40425
GALK1	-2.2875
SERPINA6	-0.520666666666667
HD	-1.14325
ASCL3	-0.0870000000000001
FBXL6	-2.21225
FABP7	1.077375
MAGEC3	0.034
KLC4	-0.661
CD1D	-1.778125
PRAM1	0.79525
EIF3B	-0.165357142857143
DSCR8	-5.317
FLVCR1	-1.40125
KIAA0141	-0.595375
PROM2	3.31183333333333
ALOX5	1.3301
GPR162	-0.73275
LYRM2	1.21075
RNASE6	0.20625
HES5	1.3805
GJA1	1.26775
MRPS14	0.73625
HMHB1	1.12025
TAF7	1.90175
BTNL9	1.5515
SFXN2	0.483875
VEPH1	-3.4845
GK2	0.350833333333333
AMBP	-5.152125
KIAA0953	-1.049
XAGE5	0.0566666666666667
CCBP2	3.2195
TGM2	-2.43983333333333
ZNF202	-0.668
ACTL6A	0.4665
SLC23A2	-1.0155
ARHGEF7	0.41525
LOC728635	-1.1495
CRYM	0.353833333333333
PKD2	0.0135
MANBAL	-0.159333333333333
LIN54	-1.078
ACTL7B	0.40275
OR4D9	-0.506
KIAA1683	0.257375
ZNF704	-1.10783333333333
TCP10	-0.002
MAGEB18	-0.266
DEFA4	1.08983333333333
ZNF197	-0.51025
PTOV1	-1.79666666666667
RNF208	-0.633166666666667
CMIP	-0.652666666666667
TRDN	0.7045
UCHL1	0.809875
APOL6	0.5393
PLK1	-2.5755
NPHP1	2.14733333333333
NDUFA11	-0.6195
DAB1	1.779
RTN4R	-0.93425
PUSL1	-1.2235
SYT2	1.596
ANXA13	1.84225
RFTN1	-1.04525
ATP8B2	-1.23666666666667
VN1R2	0.9475
OR52E4	1.004
NPPB	-2.33733333333333
ZNF148	0.21275
ZNF141	0.423625
IKZF1	-2.451
PSMC2	-0.206
GGA3	-0.978333333333333
LPGAT1	0.426333333333333
SEC16B	1.32966666666667
C5orf38	-0.815166666666667
THOC2	-1.0349
SLC16A12	1.58783333333333
ALK	-2.842625
DACT3	0.991333333333333
CACHD1	3.2245
GAN	0.11525
EXOC6B	0.707
HIST1H2AE	-1.637
VAMP1	-2.3245
SRI	1.87075
AKAP14	0.883
HLA-E	-0.323
SLC25A32	0.155666666666667
FLT3LG	-0.790166666666667
ATP1B1	3.662625
WDR1	-0.9828125
SWAP70	1.6785
TRIM31	-0.456
ARNT	-0.0650000000000001
ZNF596	1.042
CDKN1B	0.696916666666667
FOXC1	-0.4745
SEMA3A	-2.0709
LSM14A	0.896
STEAP3	-0.966875
ABCA1	0.355166666666667
PLSCR2	0.415
EDC3	-1.6905
THBS3	-0.23525
C15orf43	0.455833333333333
GMCL1	-1.138
C9orf71	1.22325
MGAT5	0.1145
LOC402164	2.819
TSPAN8	1.4175
DYNLT1	2.194875
IGSF1	0.26375
TMEM143	0.8285
FLJ25006	-0.5545
ATP13A3	-0.614
C3AR1	2.224
CADM2	2.30216666666667
EFNA4	-0.2425
HAO1	0.843
TWF1	0.8135
MRPS17	-0.05725
MYH9	-0.819666666666667
C9orf9	0.441333333333333
C17orf79	-0.251
FSCN3	1.282
BDKRB2	2.11183333333333
PCGF6	0.370333333333333
RAP1GAP	-0.296583333333333
TAS2R41	0.3605
DCLK1	1.012
DEFT1P	0.298
TAF2	-0.181
COPZ1	-0.38175
KATNA1	0.4225
STIM1	0.15025
TBX2	-3.29733333333333
RPS4X	1.80461538461538
MARCH8	0.168666666666667
DHX33	-1.51633333333333
TMEM161B	0.047
SYPL2	0.4125
ADCY5	0.097125
SRPK3	0.71475
CXorf9	0.403
REC8	2.37325
CLP1	-0.0941
MGC52498	-0.9105
DUOX2	-0.1775
C6orf150	-1.4055
TSC22D3	1.770625
CASP8	-0.9614
PRKD3	-1.7662
CFH	3.47475
TRO	0.2275
NRIP1	1.6135
ZNF707	-0.736833333333333
TBC1D22B	-1.57033333333333
HYI	0.029
COX7B2	0.1765
GPR52	0.06425
CASC3	-0.1515
METRN	-0.711
KRT3	2.1055
ARF1	-0.724642857142857
C1orf111	0.9605
MOG	-0.0835
C6orf50	-0.5435
MGC12966	0.05475
ATP7A	2.985
NOTUM	-3.45416666666667
LOC342897	0.0055
ITSN2	-0.598416666666667
GIP	1.5185
LOC89944	-1.42133333333333
UBXD8	-1.329625
GYPE	-1.73366666666667
JAG1	0.763
RLBP1L2	3.337
HIST1H2AL	-1.043
PAPPA	-1.6687
CYP4F8	-1.11475
TRH	0.13675
DCTN3	-0.5336
NT5C	-1.2575
HTR3C	-0.444
VPS41	0.36675
KIAA0174	-1.1101
ANKS6	-1.936625
MPV17L	-0.498666666666667
MT1M	1.88866666666667
DTX1	1.156625
LOC146325	0.801
ZNF639	1.035
CACNG4	0.1526
TNNC1	-2.05225
MGC27345	0.292375
CASD1	0.24
HOXD4	1.0565
SMC4	-2.37670588235294
TTC35	1.497
CTXN1	0.7585
RGS19	-1.97425
SFRS3	0.213166666666667
TRIM43	0.956
HLA-DQB1	3.634125
NUPL1	-0.2494
NRAS	-1.954375
RPL22L1	-1.4315
ZNF138	0.360666666666667
FBXW2	0.0429
SIX3	0.928166666666667
HDAC9	0.0289090909090909
OGG1	-0.8456875
APLP1	-1.59966666666667
OR7A5	-0.041
DLX4	-2.5565
TUBA1B	-0.994666666666667
CRY1	0.27
C12orf29	0.556125
MGC70863	0.935954545454545
OR1D2	-0.6365
C1orf25	0.959125
CUZD1	0.835
PUNC	-4.0215
SCAND1	-0.924666666666667
MYT1	-0.691
MPND	0.371
GOLGA1	0.8982
ZBTB43	-1.359
VAPA	1.22108333333333
C4orf36	0.17875
STAP1	1.6085
SLC34A1	-0.108
PIK3R3	0.5346
TGM5	0.16
USPL1	0.2651
FBXO40	-0.351
BRF1	0.2085
CCL27	-0.6135
hCG_1657980	1.6895
PFN2	-0.9745
MYBPH	-2.668
PPP1CC	-0.1581875
CDCA7L	-2.8505
KCNB2	2.0715
C20orf151	-1.085
USP13	-1.50775
RCOR2	0.611833333333333
FBXW4	-1.3185
WT1	-3.117
TAS2R46	-0.2335
STK38L	0.984666666666667
LEPROT	1.8825
DDX42	-1.206375
TXNRD2	-2.17883333333333
TNFRSF4	1.289
KSR1	-0.7865
SLC27A1	1.651
POU5F2	-0.34625
SLC22A11	1.911
C8orf32	-0.036
ZNF236	0.462785714285714
GABRB1	-4.75775
LRRC29	0.0305
FBLN1	0.522666666666667
MRRF	-0.292666666666667
RP1	0.0275
MARVELD1	0.08225
AFF4	0.375214285714286
C17orf54	2.01325
RAF1	-1.13225
SUB1	1.82466666666667
MRPS33	0.7755
ZIC1	-2.7058
ARL10	1.1565
RAG1AP1	-0.642666666666667
P2RX5	-2.5022
NCR3	0.487333333333333
LTB4R2	0.69
HLA-DPA1	5.13475
FKBPL	-0.691833333333333
JAKMIP1	-1.881
SNX4	1.24
CD248	1.63675
CCR2	-1.066
LOC401152	1.3215
SH3KBP1	-1.0994
LMBRD2	0.1875
WDR51A	-2.2445
SYT15	-0.5481
SMOX	-1.82925
NACAP1	1.6535
DRD2	0.909666666666667
COPS2	0.37775
FCER1A	6.31225
TMEM112B	-0.238
SUGT1	-0.2263
CALR	0.148375
DPY19L2P4	0.687
ADRA1B	0.306125
LTB	1.813
SNRPD1	-0.5775
NCAPG2	-1.99983333333333
KCNMB1	3.3675
ITGAV	0.60725
LENG4	-1.315375
C13orf16	-0.0938333333333333
C20orf3	-0.00449999999999995
PIP5K1A	-0.868166666666667
PCNA	-0.993875
C1orf34	2.60475
MMACHC	-0.392
BEST1	1.37733333333333
REV3L	0.4005
ZRANB1	-0.8375
AVPI1	-1.24725
ATG5	1.117125
SARM1	0.3115
RGS7	-1.9575
HMP19	0.169833333333333
SGTB	-1.3824
FEM1A	-0.0494
C1orf122	-0.624375
MYCT1	2.63433333333333
GM2A	-0.639875
ZCCHC7	0.433785714285714
MYH10	-2.17
DKFZp761B107	1.189
ADAL	-0.67275
OR10J1	0.0655
TMEM9B	1.4895
DNAJA1	-0.47425
SCGB1D4	0.654
LRRC50	0.6215
PRKX	-0.081
NUDT14	-0.1315
PCTK1	-1.65045454545455
ARG1	-2.8425
KIF2C	-4.06475
GFM1	0.01375
RAB11FIP3	-0.728
HBD	0.731333333333333
NPR3	0.0976
IRAK3	3.2065
OLAH	-0.4365
CYB561D2	-0.032
CNNM4	0.58025
MYO5A	-1.6827
SIPA1L3	1.36475
ADAM10	-0.309
LIPA	1.741
NAP1L4	-1.7078
MRPS22	0.38325
GNG4	-1.78816666666667
PSG5	0.273
PPP2R2C	0.9334
P2RY12	3.29525
SLC6A13	-0.346625
AGPAT4	-0.1287
C6orf199	1.238
FAM53C	0.088125
TPM1	0.604681818181818
PYHIN1	1.4155
LINGO1	1.46416666666667
CIDEC	2.69833333333333
CRIM1	0.7667
DHTKD1	-0.4375
ZNF546	-0.114333333333333
CD300LG	1.4003
SFRS2IP	-0.3325
FLNB	-0.697125
NOC2L	-3.1195
SPINK7	1.0575
CRTC2	-0.47
HMG4L	-1.31
C14orf162	0.98975
CCDC123	-0.113375
HTRA3	-0.24375
SPTBN5	0.198333333333333
C1orf77	-0.588083333333333
TAF1L	-1.6905
WDR78	2.53316666666667
WDR49	1.0174
SIN3A	0.09325
ECSIT	-0.837166666666667
VSIG4	5.18325
DIRAS2	0.3351
TXNL1	0.301
MTERFD3	1.22525
CCNYL1	-0.456625
CISD2	0.1635
OR5C1	0.228
OBSCN	-0.063875
GBA	-0.177
SLC9A11	0.1685
C6orf64	1.208
ESD	0.1555
CYYR1	3.19666666666667
PNRC1	0.69125
FCAMR	1.379
PPIA	-0.390928571428571
VDAC1	0.38475
TRIB1	2.76475
NT5C1B	0.649666666666667
CLDN17	0.52475
ICOSLG	0.854
RGR	0.915125
DSG1	1.087
TMEM27	2.50125
C1orf69	1.10975
PRAP1	-1.609
DQX1	-1.251625
C20orf46	-2.27781818181818
NHEJ1	-0.632
DNAJC18	0.699875
MANEAL	-1.4295
MTBP	-1.18475
S100A6	1.518
ABHD7	0.46475
NEDD1	-0.9795
TINF2	0.87225
SLC7A10	4.555
KIAA1875	0.316666666666667
TMEM20	-0.292
COX19	-0.845375
SPRR1A	0.84
SCEL	0.782125
CCDC70	-0.36
CRISP2	1.05216666666667
ILF3	-1.29688888888889
NTRK3	1.15066666666667
B3GNT1	-0.0505
LARP6	0.281333333333333
FBN1	1.0455
ZNF621	-0.11425
JOSD1	-1.0489
SNX14	0.627
INHBB	4.08283333333333
TBL2	-0.488
GUSBL1	-1.63683333333333
TXLNA	-1.04125
PEX6	-1.3515
DDEF1	-1.43158333333333
TMEM187	0.735833333333333
AIP	-1.42075
MCEE	1.1345
LGALS14	1.278
TNFRSF13C	0.1895
CTNNA3	-0.183666666666667
HSDL1	-0.8105
LAMA5	-2.57383333333333
KIAA1853	-0.16525
PMS2L11	-0.471
AKAP4	-0.494
DIS3L2	-1.27958333333333
ZNF292	0.59575
TBX15	2.28733333333333
CTCF	-1.174
FAM19A3	0.02
FUT10	-0.586875
KIAA0746	0.82475
KRT81	2.3035
ALDH3B2	0.17925
MOGAT2	-0.1525
M6PR	-1.97625
COASY	-1.24416666666667
CCND3	-1.17085714285714
LAMC1	0.88275
CLASP2	-0.4145
EIF2AK3	1.3425
SMYD2	0.168
PBX3	0.12725
TMPRSS2	4.34683333333333
OR10R2	0.666
ZNF761	0.0973333333333333
MED30	0.94025
ZNF629	-0.3435
CORO6	0.178
FLJ10154	-1.763
FAM123B	0.037
ANGPT1	-0.3815
MED23	1.4625
LOC255374	-0.124
SEMA6A	-0.1756
HSD11B1L	-0.325666666666667
GMEB2	-1.5765
PSMD14	0.1945
FLJ10213	-0.556
PDCD2	0.02875
MAST1	-1.1355
EPHA1	-0.674
XCL2	2.946
EIF4G1	-2.61083333333333
UBE2D1	0.7323
RAB39B	-0.347833333333333
IDH3A	-0.773333333333333
CREB5	0.273625
FLJ21511	4.7225
ANGPT2	2.1545
RANBP3	-1.186
DYRK1B	1.7115
HLA-DRB6	0.5235
FLJ11292	0.1605
