Hybridization REF	TCGA-A7-A13E-01A-11R-A12P-07
SERTAD1	-0.6135
FLJ21963	-2.71275
ANTXR1	0.4796
TMPRSS13	2.59816666666667
ETV7	3.50366666666667
DGAT1	0.694333333333333
NKIRAS1	0.622166666666667
TAC3	-3.50975
CORO1C	-0.0833333333333333
RAD54B	0.585
HRASLS3	-1.45466666666667
C21orf42	-0.64375
BARD1	-1.3595
ZNF177	2.19016666666667
MIP	0.558
ZNF442	1.3115
F2	-3.1251
GRIA1	0.264
GALNTL2	1.3245
WNT5A	-3.181
LENG9	0.259
hCG_25371	-0.5265
FOXR1	0.588
TRA@	0.6312
PWWP2	0.8965
C1QTNF7	0.573166666666667
SLC7A4	0.13425
C4orf7	2.163
C17orf80	-0.356166666666667
KLK4	0.867666666666667
IL31	0.8435
TMEM176A	3.41575
CTNNB1	0.3718125
BHLHB2	-0.7165
TMEM185B	0.398
ARD1B	-0.5475
C1orf93	-0.3605
BRUNOL4	1.07083333333333
LOC541469	-0.520166666666667
UPK2	0.22475
GAS8	0.485833333333333
PATE	-0.5995
IMPACT	1.693625
WNK4	-2.50466666666667
HNRPLL	0.391
GAD2	0.08125
ITGA6	-0.12675
BMP15	-0.131666666666667
CYP2A7	0.056625
RIC8A	-0.019375
CCND1	0.78475
USP35	1.2875
DSCR2	-0.16325
CCL4	4.52733333333333
ZCCHC10	-0.4275
NOL11	-0.68
TRPM2	2.315
PSMD2	-0.807090909090909
CHTF18	-0.74325
USP18	0.637
RRAS	0.053625
LAMC3	-0.73425
TOX	-3.95066666666667
PCDH15	-0.3055
GABRG3	0.8345
NUDCD2	-0.125875
SGCZ	0.7605
KCTD17	-0.4999
SPSB2	1.365
TPPP3	2.4475
CILP2	1.0575
CALB2	2.737125
CEBPZ	0.241666666666667
ZNF479	0.048
FMOD	3.7745
C21orf66	-0.170214285714286
CLN6	-0.687833333333333
ANAPC1	-0.40625
SH2D3C	0.31375
PTPN14	1.4436
TRIM42	0.08775
APTX	0.6075
SNRPG	0.151833333333333
BMS1	0.882
MAGEA3	-3.917
NFATC3	-0.495416666666667
LRRC45	-0.1175
ARS2	-0.187714285714286
LRIG1	0.121666666666667
EPSTI1	0.914666666666667
PRSS27	1.7925
ERC2	-1.88928571428571
PRKACB	-0.575571428571429
PRDM13	1.935
HCG27	-1.4805
KLK12	-1.94
HSD17B7	0.802833333333333
ZNF354A	0.55775
PCDH11X	0.392
DMGDH	-0.1595
PCBD2	-0.456
TMC6	-0.805125
RIMS1	-0.0251428571428571
SF3B2	-1.06916666666667
RCN1	-0.433333333333333
CPB1	0.555
BCAR3	-1.1095
FCRLB	1.097875
PAK1IP1	-0.2425
OR10H1	0.4835
KIF9	-0.00130000000000003
PITPNM2	-0.18325
L3MBTL4	2.9215
TGFB1	-0.7603
ZXDC	-0.01725
SLC6A16	0.67525
SRrp35	1.7535
LRRC8E	0.44425
PPIAL4	0.305166666666667
EOMES	-0.0573333333333333
PAX2	0.192
SCARF2	0.282875
PSEN2	1.21966666666667
PCDHB13	1.68525
C10orf28	-0.47175
DHRS7B	0.584428571428571
C1orf131	0.4355
ASB1	-0.7513
ZNF223	0.142666666666667
LCMT2	-0.08525
MEP1A	-0.97275
TMEM53	0.4665
RSPH3	1.47
C10orf33	-1.3975
LOC644285	-1.174
PTPN9	-0.00116666666666666
ABCA12	-4.027
CCDC37	-1.4035
RUNDC1	0.4297
YES1	1.2655
FAM120AOS	0.35075
OR5M3	0.905
PPP1R3F	0.219166666666667
IL13	-0.1158
MDFI	0.32975
PRNT	0.18025
ZDBF2	1.287
OR10C1	0.333833333333333
CLIC1	-0.215333333333333
LILRA5	0.469666666666667
CSAG1	-3.57966666666667
TREML2	-1.06383333333333
FAM125A	1.7815
ZNF74	-0.933
FAM104A	-0.223625
LRRC39	-0.5855
SAMD5	-2.3705
HYAL2	0.264
HIST2H2AC	0.404625
IGFBP5	-0.401260869565217
NRTN	2.17483333333333
KIAA0556	0.318
FAM29A	-0.319722222222222
JMJD2A	-1.09975
EPHB1	-0.16325
POLD4	-0.03025
ANAPC10	-0.2135
LRRC36	0.6565
MEGF6	-0.970125
LPHN3	-0.0683333333333333
BMP10	0.0403333333333333
C21orf55	1.1985
CREM	0.451625
PTGER4	-0.7525
METAP1	-0.03825
KCNQ1	0.348166666666667
NR2F2	0.291125
SSFA2	-1.20116666666667
CTTNBP2	-4.25475
BCL2A1	-0.97475
ZBTB24	0.0595
SLCO6A1	-2.731
PRDM1	-0.4524
OR7D2	-0.627833333333333
CCDC47	0.1535
LOC646982	0.4435
SLC26A6	-1.27083333333333
BIN1	-1.203
SRRM1	-0.617285714285714
PCSK1N	0.466625
ALS2	-0.135
ECT2	-0.539526315789474
CACNA2D2	-0.79275
DOCK6	1.35575
C10orf119	-0.4725
FATE1	-0.1325
DUSP23	1.82625
TRIP6	0.506857142857143
NUP35	-1.0385
CDH3	2.44675
KLHDC8A	2.51075
C9orf116	0.57475
EI24	-0.6565
CENTD1	0.36
RWDD2B	0.414666666666667
DOCK1	-0.489
NPAS2	-0.415125
NR3C2	3.90816666666667
FAM63A	0.603416666666667
INPP5F	-0.899333333333333
FAM111A	-1.7741
MYBL1	-1.34116666666667
IQGAP3	0.899166666666667
CRADD	-0.664
DUSP12	-0.1815
PDZK1IP1	3.59925
VASH2	0.33875
CTR9	-0.764
VIL1	-3.85
OR8U1	0.345166666666667
CCDC107	1.484
PTTG1IP	0.34875
OR4X2	0.611
COL9A1	-2.2495
PSMD9	-1.191
ZFP62	-0.35675
TIP39	-0.10175
PARP15	-0.758
TTC19	0.6315
C1orf114	-0.367666666666667
GFPT1	1.669
SLC27A6	-1.78175
MRPS10	-0.3568
CALML5	3.01583333333333
TRPM7	-0.797875
CGNL1	1.11475
CECR1	-0.4095
SERPINB8	2.46083333333333
TMEM102	2.202875
PDIA2	-2.94875
NUCKS1	-0.7515
HOTAIR	-0.52525
EBI3	-0.5665
NXN	1.66725
ZMYND19	0.748875
FOXJ3	-0.1355
EIF5B	-0.2816
EIF2B4	1.29416666666667
LEO1	-0.9905
ZIC5	-0.76475
IL20	-1.74216666666667
KIAA0415	0.944
FLJ37357	-0.1875
TSPAN12	-0.411625
ACTR3B	1.616625
TFAM	0.701166666666667
IL17RD	1.71725
PARP12	1.09075
KLHDC7A	0.536
KCTD4	-0.0694
GTF2H1	-0.561
FLCN	0.392
BIRC4	-0.502125
LOC790955	0.24775
VKORC1L1	0.963
CYP4F22	-0.452833333333333
TAS2R5	0.626
ZNF582	0.717
HS3ST3B1	-1.46125
CTNS	-0.04725
STK36	0.1415
MMD2	0.163
RP5-1103G7.6	0.6995
FLJ23356	1.5145
CRH	-0.16725
C1orf182	1.58466666666667
ACP5	1.30683333333333
AMFR	0.6967
CA4	-2.56325
PLCB4	1.179125
MPHOSPH10	0.6835
UNQ473	0.641833333333333
G3BP2	0.02925
SR140	-0.827
HOXA2	-0.57825
PYGB	0.8555
BAT1	-0.655416666666667
DKK3	-0.0671666666666667
DDX31	-0.547875
TULP1	0.1735
NHLRC2	-0.33025
TNRC4	-0.474166666666667
ZNF430	-0.267
TNRC6A	-0.223125
PLA2G1B	0.891333333333333
RCHY1	0.161333333333333
GTF2A2	-0.292666666666667
MGC4294	-0.413
ZNF691	0.08
TACC3	-1.68875
DNAJC5G	-0.0715
LOC4951	0.87025
MS4A4A	-1.1345
LOC152485	1.339
PPP1R2P1	0.117
PPP2R5B	-0.18325
RPGRIP1L	0.312375
SPOP	-0.4113
PTPRF	1.86583333333333
MGC42090	-0.1305
SUSD3	0.09625
THOC4	0.514125
MAML1	-0.7371
FXR2	-0.139
TYK2	1.217
MUC6	0.344333333333333
DNAJB7	0.447
PIP4K2A	-1.54007142857143
MEX3A	2.31316666666667
RRP1	0.287875
TFAP4	0.395
CXorf41	-0.155
MTMR4	0.498833333333333
CTLA4	-0.013
SNX9	0.267
CIB3	0.048
NECAP1	0.600625
PLA2G2D	-0.1781
GLMN	-1.04383333333333
DCLRE1A	-0.7385
PDX1	-0.8145
SAMD11	-1.35725
MRPL55	0.895
TLR7	0.919
TBC1D21	0.0308333333333334
SMAD1	1.4056
ACTRT2	0.29825
RIOK2	-0.782
PDLIM4	-0.793
SLC22A15	-0.781333333333333
ABHD13	0.7073
STX18	-0.1225
CCPG1	0.373571428571428
DCBLD1	0.1375
SLC2A6	-0.145
NOLA3	-0.08475
TRDMT1	1.919
IL17F	0.7035
ATP1A4	-0.135666666666667
OR52W1	0.3015
CFL1	-1.02
IL4	-1.4555
RBP2	-0.0243333333333333
CPSF6	0.189875
TTC8	-0.713833333333333
MUCL1	-4.247
EYA3	1.05483333333333
KRT38	-0.02975
GNE	-3.326
ZNF501	1.908
SLC35A2	0.434875
CEP110	-1.5862
MYF6	-0.35075
MGST2	-0.347833333333333
TRPV4	1.181
NEK8	-0.217833333333333
NOX5	0.8495
NCKAP1L	-1.11333333333333
EMP3	-1.8095
BPY2C	1.109
C1orf38	1.4695
ELOVL2	-3.032875
CBX7	0.147916666666667
OSBPL1A	2.06766666666667
ZNF589	-0.6285
ESCO1	0.584
TRA2A	0.113083333333333
C3orf26	-0.65575
PHF2	0.43
PID1	1.64266666666667
RFC1	-1.0125
MTAP	0.422375
ADORA3	2.392
LOC389458	3.42275
TRNT1	-0.268375
CRIPAK	-0.3445
RAI2	0.248
ANKRD44	-1.134
GZMB	3.10475
NFE2L1	-0.400625
STIP1	-0.669
RASL11B	1.0105
NT5DC2	0.551666666666667
LRP2	-1.02775
MTDH	0.759
ARSG	-1.24575
HSP90AB1	-0.39475
CT45-6	-4.98825
ZNF483	-0.32375
LMBR1L	-0.37275
S100A2	-0.1125
C2	-0.578722222222222
C2orf27	0.630125
EIF4EBP1	0.41425
GCKR	-2.41833333333333
PPP1R9B	-0.111
FER	-0.94975
SNRK	0.118833333333333
OR5M10	0.332
UTP6	-0.23825
CAPZA3	1.73375
FBP1	-2.43266666666667
TERT	-1.057
CCL1	-1.386
FUCA1	0.04275
ALS2CR8	0.177
KCMF1	0.977333333333333
SRCRB4D	1.0165
OXCT2	-0.258666666666667
IL17RA	-0.2435
MPP5	0.127375
SPA17	-0.90175
FLJ10986	1.33833333333333
GALNT14	-3.18625
CXorf27	-1.370625
NPLOC4	-0.221
RAB34	-0.3055
KRTAP3-3	-0.1625
ARSD	0.239333333333333
CPLX2	-1.5626
PJA1	-0.3375
WHDC1L1	-1.1695
RB1	-0.7568
MTMR15	-0.329
PHLDA2	-1.6396
GUCY2F	-0.942
MPV17	0.3915
SLC35D1	-0.677
LYSMD3	-0.3445
COL16A1	0.855
ERLIN1	-0.664833333333333
JMJD4	1.483
HIST1H2BK	-1.823
TP53I11	-0.376333333333333
ST3GAL4	-0.4333
PF4V1	3.6985
ALG8	1.14475
REG1A	0.226
MINA	0.18325
CYB5R3	-0.0461666666666667
HHLA1	-0.261
MYST4	-0.3281
VASN	-1.76025
UCHL5IP	-1.41375
TFAP2A	0.8453125
MGC9913	2.9025
C9orf97	-0.019
LOC90379	1.70925
PHF15	-0.605571428571429
ZNF169	-0.231833333333333
KRT7	3.1676
GLIPR1L2	0.950714285714286
LOC116236	-0.322
IQCF3	-0.21
RDH14	1.0195
HNRPK	-0.000142857142857143
RABEPK	-1.3805
ISX	-3.108
CBARA1	0.121
RAD51AP1	-1.685
MLL5	0.209375
CXorf48	-4.6945
SGCD	-1.394
PHTF1	-0.318625
CA3	4.508
CMTM5	2.3
STX10	1.924125
JMJD2D	-0.2595
P4HA1	-0.192
GAB3	-1.3535
DHRS4	-0.777333333333333
COL4A1	1.9274375
C20orf20	-0.82525
OSBPL2	0.37
PTTG2	-1.14775
KIAA1688	1.53125
STS	-3.00975
SHROOM4	0.0606666666666667
KBTBD5	-0.0526666666666666
ALDH1A3	1.5576
BTNL2	0.178
TGIF1	0.989
ZFAND5	0.99925
ICA1	2.270625
NAV3	-3.33333333333333
FLJ12331	-0.736
EPS8L2	1.0941
MNT	0.824166666666667
ENTPD1	1.06516666666667
OR51E2	1.3305
STK11	0.09525
MX1	3.722
TTTY9A	0.168666666666667
CX62	0.898
LOXL4	-1.24275
EXOSC4	1.28725
PURB	0.289785714285714
SETD1A	-0.151333333333333
RELB	0.975
LAMB2	1.99333333333333
HNF1B	-0.136166666666667
PNLIPRP3	-0.2495
C14orf139	-0.94275
UMOD	0.13125
GRIN3B	0.28575
GPR25	0.4295
ZNF512B	-0.22625
ATP6V0A1	-0.20275
SRA1	0.00591666666666667
ZNF615	0.932
ZNF768	0.0855
ZNF469	4.21675
DYNC2LI1	0.994166666666667
DNAH3	0.355
LOC387911	-0.118
LOC554234	-0.855
ARRDC5	1.51975
TMEM59L	-1.65216666666667
MARCH4	-0.843
CNOT8	-0.118
KIRREL3	0.782666666666667
ADAM17	1.39375
MYOG	0.283125
CPNE1	-0.369
AK5	-0.9875
LOC204010	-0.60125
NDRG4	2.06275
LOC130074	-0.05925
PIAS4	-0.0135
NCOA2	1.519
TEGT	-0.4289
USP5	0.28925
ANKRD21	-3.364
KIAA0692	-0.1775
HAPLN3	1.5895
LZIC	0.112
NRXN3	-0.571
CDKN2C	-1.67
KIAA0226	0.323583333333333
CYB5D1	1.30975
WDR68	-0.3878125
ABCB6	-0.6554
MRPS25	-0.118
ZMAT2	-0.350666666666667
KRT25	-0.6955
RPL11	-0.54625
GRAP	-0.528833333333333
LOC198437	-1.37733333333333
RORC	1.377375
RAP2C	-0.116428571428571
MXD1	1.1533125
AZI2	0.2185
NUAK2	-1.659
AHSG	-5.812625
MANSC1	2.902
IMP3	-0.2495
C2orf3	0.470125
VSTM3	2.50375
PCTP	0.12525
SIRT1	0.81325
MANBA	1.1515
CD164	0.376
GFRA1	-3.6674
PRM2	0.489
ZKSCAN3	0.4555
PLEKHG1	3.22975
TPRKB	0.42125
UBFD1	-1.23041666666667
CDKL5	0.881333333333333
HIST1H2BD	-0.799
INPP4A	-0.319833333333333
BMX	-1.695125
PTPRU	1.402
LOC554202	-1.33566666666667
HOXC8	-0.62125
IL12B	-0.319
ADPGK	-0.993
ZNF418	1.284
SIAE	0.228375
CWC15	-0.64675
RP13-401N8.2	-0.3955
KLHL11	0.61125
DEDD2	-0.297125
PSMB3	0.08575
DDX25	-3.007
ZBTB3	0.342833333333333
GFRAL	0.0755
RPS25	-0.763833333333333
FAM57B	-0.883833333333333
TESK2	0.0646666666666667
DNM1L	-0.551875
ZNF207	-0.234666666666667
CLEC11A	0.592
TOLLIP	0.00512500000000001
TMEM61	1.6755
DLK1	-4.2767
PLVAP	2.560875
NOD2	3.9335
SCMH1	0.20575
FLJ40235	0.3055
HTR2A	-0.18
ARMC5	0.139
FUT7	0.6495
PRELP	3.1084
ALKBH6	0.961
GYG1	0.394833333333333
POLR3GL	-0.6645
COL8A2	3.86783333333333
OR10A5	0.63675
C1orf187	-1.393
TXLNB	2.36
C16orf68	-0.91425
R3HDM1	-0.68225
C16orf75	-1.41225
BAALC	-0.96875
TNP1	0.15675
GAPDH	-0.28475
COX7C	-0.222
ERRFI1	-0.697083333333333
PGAM2	0.604666666666667
FAM108B1	0.274
APC	0.11275
TLR2	4.06925
SUCNR1	1.173125
ZNF233	1.08425
WFDC1	-1.10366666666667
PSG11	-0.6249
SLC39A1	0.21075
PSAPL1	0.557
CDC42EP1	0.67025
MECR	0.92125
KIAA0101	-2.267
MACROD2	-0.1246
MMP19	0.654583333333333
LOC202459	0.262666666666667
VNN2	1.09325
ACCN3	-0.5225
TIMD4	2.6505
RNASE8	-0.531
CCDC7	-0.0505
SULT2B1	-0.0565
ME1	-2.70575
MGRN1	0.212625
MRPL30	-0.851875
IVL	-0.276625
CALM1	0.58775
PLEKHA6	-2.1782
B4GALNT2	0.353
PGDS	2.76725
C8orf33	0.370083333333333
TMEM56	1.033
CKM	0.5945
ESR2	0.0981
ACOT8	0.375
AGTR2	-0.2465
LOC155006	3.5845
BC37295_3	1.007
EPM2AIP1	-0.361666666666667
PZP	-0.17425
RPS9	0.0368333333333333
C18orf51	-2.64366666666667
SIVA1	-0.5496
HEATR2	-0.394
CD3E	-0.45525
C20orf142	-0.4985
PGLYRP3	0.014
CCDC139	0.27875
GPS2	-0.360666666666667
NOL14	-0.8775
LRTM2	-0.02975
TRIM36	-1.015875
TP53RK	0.7104
FBXL13	-0.4795
RUFY2	1.34685714285714
C11orf70	2.71983333333333
HSPB9	0.602333333333333
GJA5	1.98375
HGF	-2.82816666666667
EPHB4	0.87
SOX18	0.4615
IFRG15	0.5305
SERPINA10	-3.40975
WDR23	-0.0215
REEP2	1.36183333333333
CDK3	-0.4875
HSPA12A	-1.31775
ARL8B	0.3644
SATB1	1.85083333333333
PPM1D	-1.28766666666667
VPS45	-0.0831666666666667
TP53BP2	1.769375
GJE1	3.42425
CACNA1G	-0.624875
VGLL4	1.128375
GNPTG	0.22075
ROS1	-3.077
C21orf128	0.343833333333333
BMP8B	1.241
SLC5A4	-0.8845
SLC6A3	0.283833333333333
C16orf53	0.283875
TMEM81	-0.233
APC2	-0.5421
SYAP1	-0.871625
C6orf54	-0.4595
ZBED5	-0.5335
PVR	-0.93975
LTA4H	-0.886833333333333
CCDC24	0.8308
MAGEA4	-3.66883333333333
IFIT3	2.0995
MYADM	0.4885
C21orf82	3.1105
PDE3B	-0.45975
TMPRSS11A	-0.5505
PGK1	-1.65870588235294
CCL13	5.06116666666667
DERL3	-0.00833333333333336
MLXIP	0.144916666666667
PLOD1	0.2455
MTFR1	0.8099
NPDC1	-1.15633333333333
GPAA1	0.253333333333333
LTV1	-0.24875
RYR3	-0.73025
C7orf46	2.2325
VAMP2	0.722375
RNF135	1.7589
SUPV3L1	1.72075
FIBP	-0.098625
ADAMTS18	-0.155833333333333
RNF25	-0.0826666666666667
SOS1	0.8035
PLAU	0.017875
MATK	-0.3795
EHF	6.774
CTNND2	-3.469
PTEN	0.829928571428571
ZNF189	0.168875
SLC28A3	1.501
GUCY1A3	4.976
SETD2	-0.36275
ROGDI	0.435
TICAM1	1.8914
RASSF3	0.494
PACSIN2	-1.034
SERPINB5	4.22558333333333
PRKCDBP	0.875625
TFDP3	0.119
LGR6	-0.567375
RFX5	0.261166666666667
OR52J3	-0.1045
PTPN18	0.89225
ZBTB34	-0.082875
KCNF1	-1.047
SYNE2	-0.689
SLC22A4	-3.2025
NETO2	-1.714
VCPIP1	0.6175
LDHD	-1.354
ESX1	-3.49275
SQRDL	0.645
GALK1	-0.032
SERPINA6	-3.432
HD	-0.884
ASCL3	0.746
FBXL6	0.04125
FABP7	2.1005
MAGEC3	-2.2965
KLC4	0.333875
CD1D	-2.39175
PRAM1	1.368
EIF3B	0.3965
DSCR8	-5.562
FLVCR1	-0.04125
KIAA0141	-1.24625
PROM2	2.14383333333333
ALOX5	1.0273
GPR162	-1.027625
LYRM2	0.07725
RNASE6	-0.840625
HES5	2.19175
GJA1	0.859875
MRPS14	0.314
HMHB1	0.45275
TAF7	0.183625
BTNL9	-0.6877
SFXN2	-0.8805
VEPH1	-1.3995
GK2	-0.332833333333333
AMBP	-4.696
KIAA0953	-1.0985
XAGE5	-0.3364
CCBP2	0.115
TGM2	-1.3855
ZNF202	-0.924
ACTL6A	0.034
SLC23A2	-0.3268
ARHGEF7	0.61525
LOC728635	-0.863
CRYM	-2.441
PKD2	-0.95625
MANBAL	0.698666666666667
LIN54	-0.10675
ACTL7B	-0.844
OR4D9	0.316
KIAA1683	-0.107125
ZNF704	-1.79833333333333
TCP10	-0.67475
MAGEB18	-3.057
DEFA4	0.388833333333333
ZNF197	-0.2885
PTOV1	0.343166666666667
RNF208	0.665833333333333
CMIP	0.0553333333333333
TRDN	0.2445
UCHL1	1.97475
APOL6	-0.7291
PLK1	-0.926666666666667
NPHP1	0.881333333333333
NDUFA11	-0.1385
DAB1	0.5655
RTN4R	0.44375
PUSL1	0.3505
SYT2	0.00349999999999999
ANXA13	0.036
RFTN1	-1.77925
ATP8B2	-2.076
VN1R2	0.07
OR52E4	-0.2695
NPPB	-2.47533333333333
ZNF148	-0.100875
ZNF141	-0.514375
IKZF1	-2.529625
PSMC2	-0.0135
GGA3	-0.235
LPGAT1	0.6095
SEC16B	1.2465
C5orf38	1.92133333333333
THOC2	-1.6496
SLC16A12	-1.90783333333333
ALK	-0.77375
DACT3	0.0736666666666666
CACHD1	-0.427
GAN	0.60425
EXOC6B	-0.416
HIST1H2AE	0.50825
VAMP1	-0.93925
SRI	0.0970833333333333
AKAP14	0.882
HLA-E	1.3321
SLC25A32	0.579666666666667
FLT3LG	-0.574833333333333
ATP1B1	1.28
WDR1	-0.231375
SWAP70	0.8475
TRIM31	-0.9885
ARNT	1.134875
ZNF596	0.395
CDKN1B	1.01775
FOXC1	2.5920625
SEMA3A	-4.625
LSM14A	1.82375
STEAP3	-0.385125
ABCA1	0.473666666666667
PLSCR2	1.154
EDC3	-0.818333333333333
THBS3	2.48925
C15orf43	0.0356666666666667
GMCL1	0.757833333333333
C9orf71	0.20475
MGAT5	1.045
LOC402164	0.20225
TSPAN8	-4.14583333333333
DYNLT1	1.0645
IGSF1	-3.1925
TMEM143	-0.03875
FLJ25006	-2.52425
ATP13A3	-0.180666666666667
C3AR1	1.8615
CADM2	-0.132
EFNA4	2.5075
HAO1	1.65825
TWF1	-0.1095
MRPS17	0.14425
MYH9	0.306166666666667
C9orf9	1.35783333333333
C17orf79	-0.751333333333333
FSCN3	0.36
BDKRB2	0.824
PCGF6	-1.05
RAP1GAP	-0.687833333333333
TAS2R41	0.6505
DCLK1	-2.2743
DEFT1P	-0.0476666666666667
TAF2	-0.0828333333333333
COPZ1	0.05725
KATNA1	0.82975
STIM1	1.3975
TBX2	-2.26983333333333
RPS4X	-0.901846153846154
MARCH8	2.10616666666667
DHX33	-0.3025
TMEM161B	-1.09883333333333
SYPL2	0.1725
ADCY5	-0.94925
SRPK3	1.935
CXorf9	-0.13725
REC8	-0.536625
CLP1	-0.3877
MGC52498	-1.5855
DUOX2	1.575
C6orf150	-0.1875
TSC22D3	-0.6695
CASP8	-1.3551
PRKD3	-0.5566875
CFH	0.70275
TRO	-2.044
NRIP1	-1.3465
ZNF707	0.422333333333333
TBC1D22B	-0.250833333333333
HYI	0.78
COX7B2	-1.0205
GPR52	-0.238
CASC3	0.773928571428572
METRN	-0.637
KRT3	0.4605
ARF1	1.09721428571429
C1orf111	0.09125
MOG	-0.7045
C6orf50	0.66
MGC12966	0.443
ATP7A	-0.126333333333333
NOTUM	-2.25216666666667
LOC342897	1.3925
ITSN2	0.757583333333333
GIP	-0.5785
LOC89944	-1.50716666666667
UBXD8	-0.50525
GYPE	-2.89066666666667
JAG1	0.577666666666667
RLBP1L2	-0.0445
HIST1H2AL	-0.0357500000000001
PAPPA	-1.5878
CYP4F8	-1.872
TRH	-0.539
DCTN3	0.5939
NT5C	-0.363
HTR3C	-0.2385
VPS41	0.3865
KIAA0174	0.1526
ANKS6	0.373
MPV17L	-0.105666666666667
MT1M	1.18416666666667
DTX1	0.484
LOC146325	-0.394
ZNF639	0.023
CACNG4	-0.4577
TNNC1	-0.96975
MGC27345	-0.071
CASD1	0.5738
HOXD4	-0.2615
SMC4	-1.31711764705882
TTC35	0.9488
CTXN1	0.774625
RGS19	-0.1215
SFRS3	-0.108333333333333
TRIM43	-0.009
HLA-DQB1	1.36025
NUPL1	-0.7791
NRAS	-0.6465
RPL22L1	-1.2815
ZNF138	-0.4055
FBXW2	-0.6644
SIX3	1.69983333333333
HDAC9	0.327833333333333
OGG1	-0.0274375
APLP1	-1.135
OR7A5	0.628
DLX4	-1.0895
TUBA1B	-1.397
CRY1	-0.019625
C12orf29	-0.84225
MGC70863	0.100545454545455
OR1D2	-0.259
C1orf25	0.394875
CUZD1	1.15375
PUNC	-3.5365
SCAND1	0.464833333333333
MYT1	-1.3785
MPND	0.96525
GOLGA1	-0.1019
ZBTB43	-0.9805
VAPA	0.516083333333333
C4orf36	1.1625
STAP1	0.869
SLC34A1	-0.0585
PIK3R3	1.1273
TGM5	4.11
USPL1	-0.4273
FBXO40	-0.0166666666666666
BRF1	-0.1532
CCL27	0.4015
hCG_1657980	-0.5785
PFN2	-0.1642
MYBPH	-0.021
PPP1CC	-1.1430625
CDCA7L	-0.019
KCNB2	0.345
C20orf151	1.3915
USP13	-0.33725
RCOR2	0.449333333333333
FBXW4	0.270833333333333
WT1	-3.71333333333333
TAS2R46	0.062
STK38L	2.167
LEPROT	0.00487500000000001
DDX42	0.1085
TXNRD2	-1.22716666666667
TNFRSF4	2.2805
KSR1	0.050375
SLC27A1	1.487
POU5F2	-0.024
SLC22A11	0.06925
C8orf32	0.516666666666667
ZNF236	0.871857142857143
GABRB1	-5.2585
LRRC29	1.2935
FBLN1	0.1915
MRRF	-0.345333333333333
RP1	-0.1665
MARVELD1	0.784
AFF4	-0.422
C17orf54	-0.14125
RAF1	-0.169
SUB1	0.427
MRPS33	0.022
ZIC1	1.0051
ARL10	-0.29
RAG1AP1	1.14333333333333
P2RX5	-2.8864
NCR3	0.3085
LTB4R2	0.4685
HLA-DPA1	4.037125
FKBPL	0.8195
JAKMIP1	-3.92875
SNX4	0.1545
CD248	1.29375
CCR2	-2.627875
LOC401152	-0.0156666666666667
SH3KBP1	-2.2929
LMBRD2	0.0142857142857143
WDR51A	-0.473833333333333
SYT15	1.6312
SMOX	0.61125
NACAP1	-0.09925
DRD2	0.281333333333333
COPS2	-0.047
FCER1A	1.84025
TMEM112B	-0.336
SUGT1	-0.1492
CALR	1.6565
DPY19L2P4	-1.882
ADRA1B	-0.25075
LTB	1.67625
SNRPD1	0.3545
NCAPG2	-1.18266666666667
KCNMB1	1.75116666666667
ITGAV	0.650583333333333
LENG4	-0.53275
C13orf16	0.4615
C20orf3	-0.25
PIP5K1A	0.12925
PCNA	-1.183125
C1orf34	1.0775
MMACHC	0.685
BEST1	0.446333333333333
REV3L	-0.04175
ZRANB1	0.0055
AVPI1	-0.52125
ATG5	0.34775
SARM1	-0.954
RGS7	-2.00675
HMP19	0.213166666666667
SGTB	-0.167
FEM1A	1.7692
C1orf122	0.709625
MYCT1	1.44916666666667
GM2A	-0.27725
ZCCHC7	0.956928571428571
MYH10	-1.346
DKFZp761B107	0.7225
ADAL	-1.57125
OR10J1	0.236
TMEM9B	0.754375
DNAJA1	0.368125
SCGB1D4	-0.107
LRRC50	0.0845
PRKX	0.417
NUDT14	0.9432
PCTK1	0.142181818181818
ARG1	-3.8765
KIF2C	-1.21625
GFM1	-0.347
RAB11FIP3	-0.397666666666667
HBD	-2.8735
NPR3	3.8272
IRAK3	0.406666666666667
OLAH	-0.268833333333333
CYB561D2	0.26175
CNNM4	-0.14625
MYO5A	-0.9506
SIPA1L3	2.7255
ADAM10	0.15375
LIPA	0.400916666666667
NAP1L4	-0.8115
MRPS22	-0.57125
GNG4	-2.01833333333333
PSG5	-0.200666666666667
PPP2R2C	-2.2823
P2RY12	0.607
SLC6A13	-0.6325
AGPAT4	1.1444
C6orf199	1.261375
FAM53C	-0.14325
TPM1	-0.847863636363636
PYHIN1	0.629833333333333
LINGO1	-0.682333333333333
CIDEC	0.7015
CRIM1	0.5712
DHTKD1	1.33066666666667
ZNF546	-0.581416666666667
CD300LG	0.2849
SFRS2IP	-0.752666666666667
FLNB	0.21525
NOC2L	-0.5805
SPINK7	1.12475
CRTC2	0.94375
HMG4L	-1.0955
C14orf162	0.59325
CCDC123	1.568625
HTRA3	1.350875
SPTBN5	3.1025
C1orf77	0.39575
TAF1L	-0.961
WDR78	0.6665
WDR49	0.2758
SIN3A	0.33975
ECSIT	1.95633333333333
VSIG4	3.8755
DIRAS2	-0.4044
TXNL1	1.0055
MTERFD3	-0.39525
CCNYL1	-0.17025
CISD2	0.468333333333333
OR5C1	0.3285
OBSCN	0.325125
GBA	1.3785
