Hybridization REF	TCGA-BH-A18J-11A-31R-A12D-07
PCID2	-0.962833333333333
GTF2H4	-1.2115
ZCCHC3	-0.82475
CGB2	0.0546666666666667
NEUROD1	-0.755
C20orf75	-0.0365
RP5-1054A22.3	1.35033333333333
IFNA5	0.3215
ZNF134	0.3315
MGC119295	-1.4095
ZSWIM6	0.0105
SMEK1	0.159666666666667
PCGF2	-0.813625
C1orf102	2.62275
CYP2A13	0.6395
KCNH6	-0.9165
MDM1	0.7544
ALDH7A1	-0.1415
C9orf75	-1.0675
VDAC3	-0.669375
OR51T1	0.082
EIF3F	-0.236166666666667
KCNJ10	-0.918375
LENG8	0.8275
EDEM2	-0.791583333333333
CCNJL	-0.577
DHX37	-1.29
CRYGN	0.5375
AATF	-1.516125
ZNF630	1.010375
E2F5	-1.147
WFDC13	-1.71866666666667
FTSJ3	-1.77266666666667
C4orf33	1.0025
LHFPL4	-2.01425
C19orf56	-0.30775
SMAD4	0.71825
AFM	-0.754
G0S2	4.997
FCHSD2	-0.4286
RRP1B	-1.0509
EEF1B2	0.861
STAT6	2.05633333333333
ZNF195	-0.558
GNL1	-1.449
ZNRF2	0.2925
PER3	-0.742125
ASB16	-0.13025
C10orf10	3.316
ADCY8	-3.37583333333333
C9orf58	1.29166666666667
ARMC10	-0.279
PSG1	-1.3395
DHX34	-0.288
VARS2	-0.960125
NFIC	-1.062
ITPR2	1.197
AGXT2	0.013
OR6K3	-0.4745
H2AFZ	-0.937666666666667
MLLT3	0.917333333333333
COX4I2	2.23275
CCNT2	-0.133125
PLK4	-3.55771428571429
NUMBL	-0.328
MED16	-0.92475
PLEKHQ1	2.068
GOSR1	0.325277777777778
BTG4	-0.2365
RPL30	1.02816666666667
IGSF5	-1.10425
IGFL2	-0.6945
ELMOD2	1.18283333333333
SHC3	-0.434833333333333
HAVCR1	1.0415
DYNC2H1	1.17071428571429
RNF5	-1.04583333333333
C2orf7	-0.756
NLF1	0.3545
KLHL25	0.99525
LRP10	0.1815
KRI1	-1.206
PUS7L	-0.146333333333333
MGMT	0.776
HOXD1	-0.547
CSH1	0.4836
ATG16L2	-0.574
FLJ44635	1.4525
CHODL	2.1785
EXOSC8	-0.9685
SLC28A1	-0.11725
MYO7B	-1.51425
SEH1L	-0.5121
MTNR1A	-0.180666666666667
TSPAN5	0.5635
CDC45L	-4.40866666666667
AMIGO1	0.848
ATAD3A	-1.72
OSGIN2	0.4645
PDIK1L	0.268666666666667
DARC	4.793
PIPSL	0.1335
SHMT1	-0.39725
CRISP3	-0.4295
POPDC2	2.73566666666667
ZRANB2	-0.380833333333333
FBXL8	-0.69375
TRIP13	-3.62027272727273
EIF5AL1	-1.9465
POU5F1P3	-4.8385
IL6	3.84116666666667
CXorf38	-0.743833333333333
IFNA16	0.2365
FBXL2	1.33516666666667
BRD1	0.906
STATH	0.8715
FBXO44	-0.378166666666667
MCCC2	-0.6795
CDC2	-3.08255555555556
C5orf23	3.75325
IVD	-1.047
C10orf122	-1.81733333333333
MSL3L1	0.2541
MVP	0.20225
EPOR	-0.6067
ZMYM1	0.145666666666667
BCL7C	-0.718166666666667
PSTPIP2	1.2934
LYPD1	-2.27825
OR8G5	0.808
ZP3	-1.294
BCAS4	-0.75675
EDG6	2.25325
ISY1	-0.5045
PRAMEF2	-1.40375
CUL1	-0.846375
RNF213	-0.3888
CCRK	1.003
DHX9	-0.490625
C13orf29	0.5695
NCKAP1	1.56016666666667
MRPL43	0.429571428571429
XPR1	-0.6255
PKN2	0.1975
PODNL1	0.378
ZNF333	0.307
DALRD3	-0.24875
OPN1SW	0.265
BTBD6	0.7475
C11orf82	-2.96
OR5P3	2.542
DUSP11	0.7725
L1CAM	-1.8488
NEK11	1.43333333333333
OR7E91P	1.7635
CNTN3	3.1132
CREB3L2	0.54775
ZBTB37	-1.025
KIAA1324L	1.0675
NDUFB10	-0.291
NUDT2	-0.014
GTPBP8	-0.21075
CACNA1D	0.916875
PRKAA2	-1.32833333333333
PRDM8	0.0725
MGC16075	-1.027
KRT14	3.56707142857143
PP8961	0.328875
MRPL18	0.01775
ABCG2	-0.62575
PACRG	3.32875
BBS2	0.76925
KREMEN2	-3.6975
FBXO21	0.841
HNRPUL1	-0.987
GRB10	0.888
CLSTN1	0.60625
LMAN2	-0.9061
C17orf61	0.18875
NIPSNAP3A	1.49525
INSIG2	-0.0436666666666667
PCDHB7	1.05533333333333
STXBP2	-1.5065
CMAH	1.93108333333333
SEMA5B	-1.60125
ZNF155	0.275166666666667
COQ6	0.019
PRPF4	-1.111
TSPAN15	1.3758
VN1R5	0.68325
LATS2	1.7325
SELK	1.13375
PGK2	-0.028
MS4A1	-1.62325
TYW3	-0.059
KRTAP5-1	1.1645
RCCD1	-1.55666666666667
BTN1A1	-0.819333333333333
DDX28	0.00599999999999999
TMEM65	-0.3425
LOC92345	-1.225
TTC31	-1.13375
WDR46	-1.18916666666667
CHP2	-0.382333333333333
LSP1	0.528875
ZNF542	-0.312
EXOSC1	-0.1465
ARHGAP18	0.0561666666666667
LRRTM4	-0.847857142857143
MAOB	4.48975
CACNB4	-0.95425
MGC33846	0.816125
RANBP3L	1.601125
ATP5L	0.521625
ONECUT1	-3.8705
NUDT9	0.87625
TMEM149	-0.2265
STX17	0.81825
IGSF10	-0.3825
TMPRSS9	-0.183
BMPR2	0.64625
ALLC	0.206
KLF7	0.541875
GCC1	0.688
TIMM9	0.07225
CDO1	4.38583333333333
MGC10701	-0.00883333333333334
IFI6	-0.0431666666666667
FRMD8	0.8695
MGAT2	0.5155
WBP5	1.18466666666667
CNIH2	-0.49925
KIAA0907	-1.4323
KCNH8	2.4165
CTSG	1.613
GRIK1	1.42366666666667
CUL5	1.114
FRMD1	0.5615
OR9A4	-0.81
SYT6	-1.15785714285714
FOXD4L2	-0.2425
ANAPC2	-1.769
OPN5	0.489
TAF13	-0.09375
LYG2	-1.942
GGNBP1	-0.3535
C11orf40	0.043
OTX2	-1.033
REG4	-0.0923333333333333
EIF5	0.6835625
PALB2	-1.0915
SEPSECS	-0.1793
RNASE3	-0.94625
TRIM49	-0.6285
POLR2K	0.7609
GPR42	0.9265
C8B	-2.7085
SASS6	-0.51
PREB	-0.916833333333333
OR3A3	-0.1135
TUBA8	1.17125
IGLV2-14	0.1205
STIL	-3.045
ANKFN1	-1.1355
NME7	0.17725
HOXC12	-1.926
UBE2C	-3.377375
FHOD1	-1.432875
CDK2AP1	0.378083333333333
OR6K2	0.74525
DHPS	-1.41775
RPL5	0.844666666666667
TRGV5	0.746
LOC541472	0.755375
HCCS	-0.4174
DENND1B	-0.221
LHX3	-0.406
OR5D16	-0.0935
CXorf57	-0.166
IRF2BP1	0.14375
NDST2	0.247666666666667
LCE3D	-0.331
BOLL	0.1545
SYT3	-0.9425
PIH1D2	0.98775
C20orf7	-0.542333333333333
IL1R2	0.9435
SLAMF9	-0.488
PPME1	-1.7635
PIK3CA	0.75375
TRAPPC1	-1.341875
COLEC10	-1.22866666666667
SLC9A6	-0.253
PDDC1	-0.318416666666667
CCDC53	0.79275
GK3P	-2.059
DAZL	-0.91325
BRI3	0.69625
SDK1	0.523125
CYP2C18	-0.33225
IFI44L	3.235125
RPL3L	0.767
FUT9	2.02433333333333
KIFC2	-0.797
PMP2	-0.168125
SLC4A9	-0.585
PLAG1	-0.199333333333333
MYCBP2	0.880666666666667
OR4E2	-0.095
CCDC65	0.67375
C16orf82	-0.091625
ENTPD4	-0.839125
BRP44L	0.630875
PMP22CD	-0.15825
TMCO4	1.22133333333333
KCNN1	-1.242
WDR35	-0.438
CCDC80	2.4995
C3orf31	-0.53675
SLC7A9	-1.5065
TMEM190	-0.72975
DBC1	1.698
FADS3	0.044
PDZD8	-0.198166666666667
GRM5	0.363375
AZGP1	4.16
PEX3	1.0135
MED1	0.151357142857143
ATG4C	0.122666666666667
HNRPH3	0.1755
FAM109B	0.6255
C4orf17	0.017
CA10	0.629
OPRD1	-0.124
CCL16	-1.41125
SACM1L	-0.92025
CST6	5.278
CD63	1.388
LGI1	2.694
ZNF784	-0.53025
CRYBB1	-2.0985
CX3CL1	2.93495
TOP2A	-4.073
GYPB	-3.69633333333333
GADD45GIP1	-1.1095
FEN1	-2.842
IGF1R	-0.5960625
WDR72	-1.27666666666667
PURG	-1.95216666666667
DEFB126	-0.4415
PKD1L1	0.0185
CAV1	1.4039
GNPDA2	1.2656
DGAT2	1.847125
NLGN1	-0.24725
STRBP	-0.976125
HPRT1	-1.15933333333333
FANCI	-3.1775
PSMA7	0.257125
DBF4B	-1.30733333333333
TTF1	-0.69325
RAD54L	-3.2035
ELOF1	-0.93025
PLAGL2	-0.434875
ZNF256	0.39225
HMGCL	-0.13875
MSI2	-0.940333333333333
RPESP	0.877333333333333
C11orf60	0.40425
ABCD1	-0.704
ACAA1	0.0587
SPARCL1	6.18478571428571
IL6ST	0.3917
ZNF319	0.9075
TMEM109	-0.253
FAM90A1	-1.18116666666667
IL22RA1	-0.281
ATP4B	0.2245
TEC	-1.2516
C7orf30	-0.57
TXNDC2	-1.6365
ABCB4	-1.435
KIAA1191	0.492
C9orf38	0.2475
SFTPB	0.555714285714286
CNTNAP2	-2.1325
FRK	0.8165
TBX19	0.12375
CHD4	-1.44075
C6orf26	-3.08616666666667
MOSC2	1.91025
IKBKE	-1.949
HIF1A	-0.8775
LOC595101	0.2475
RELA	-0.230166666666667
TMEM16B	1.6925
ABHD12B	-2.30775
TSEN34	-0.17625
KIF18A	-3.72375
TXNDC9	0.0991666666666667
SPATA2L	-0.1875
SEMA4G	-1.5255
C21orf91	0.248125
MATN1	-0.026
KCNIP4	0.2164
TUSC1	1.35675
OR4C15	0.3315
ARMCX6	0.500416666666667
WBSCR27	-0.866
OR52I2	0.5355
KIAA1604	0.344
DYNC1I1	-0.144625
PPP4C	-1.98225
SLC47A2	0.467333333333333
TREH	0.525375
CD48	1.68283333333333
ST14	1.00133333333333
PKN1	-1.454
SPON2	2.2365
XBP1	1.19316666666667
SFRS12	0.0423333333333333
EFCAB6	3.1055
SELT	0.1505
SLC39A2	0.3625
ERF	-0.710833333333333
ARL3	0.163875
SURF6	-1.2194
MLLT10	-0.351904761904762
FLJ11171	0.49
TDGF1	-4.48333333333333
ERCC6	0.291
EIF2AK4	0.469
BAZ1A	-0.7095
LRRN3	0.884833333333333
TMC3	-0.0575
EFTUD1	-0.28375
PTPRO	0.974333333333333
CLEC12A	1.316875
ACBD4	-0.212875
ZDHHC14	-0.974
OTUD7B	0.722
ACTB	0.0220000000000001
MSRA	0.515125
LCE5A	-0.8565
IFI35	-0.19125
BSCL2	-0.917333333333333
ANKRD12	0.692916666666667
CFHR2	1.41775
RGAG1	0.102666666666667
HSFY1	-1.782
SLC30A5	0.0955833333333333
IMPG1	null
GPR109A	0.509
ZNF185	0.31225
IYD	0.9105
NPCDR1	0.4885
SERPINA13	0.922
HMGCLL1	0.03875
NEUROG1	0.716
UBQLN1	-0.6154375
LIN37	0.16525
SOCS2	1.06525
DSCR4	-1.391875
XKR6	0.9115
GPR142	0.332
KRTAP13-3	-0.6765
CCDC15	-1.32866666666667
MOS	0.486
CD1E	-2.0965
OFCC1	-0.7626
FAM83D	-4.2275
SRFBP1	0.609
C9orf96	0.138
DHDH	-1.62125
CCDC90A	-1.0255
RABL3	0.4335
CD320	-1.44016666666667
ANGEL2	0.120166666666667
MRPL21	-0.29125
SMG6	0.0233333333333333
INSR	1.6901875
FLJ14816	-0.7355
GLRB	0.899166666666667
C9orf89	0.3855
CIZ1	-1.44125
URG4	-0.857666666666667
LRDD	-1.608
CBY1	1.29083333333333
NFX1	-0.61575
MTERFD2	0.958642857142857
C19orf23	-0.0935
PGC	-2.870625
IER3IP1	0.7843
RASAL2	0.743166666666667
C1orf89	-0.7915
SYNJ1	-0.639
NFKBIE	-0.24825
FLJ40125	-0.493333333333333
TCEB2	-0.5589
NOG	-1.758
POLR2J2	-0.308333333333333
HLA-B	1.55525
PCDHA1	-0.353
PPP2R2B	0.8405
ARHGEF17	1.03033333333333
TCF7L2	1.69464285714286
CHD5	-0.701
ZNF431	-1.058125
TBC1D25	-0.28275
ZNF800	-1.0675
SCUBE2	2.52454545454545
MYCBP	0.104
GPX5	-0.8755
C6orf129	-1.27066666666667
QSER1	-0.999666666666667
ULK2	3.0365
PIGO	-0.2225
NRCAM	-2.30807142857143
SLC35E3	-0.79225
CSRP2	0.33575
HYPE	-0.8315
MAPK15	0.354833333333333
MGC14327	-0.32475
TIMM13	-0.682166666666667
ZNF462	1.68775
GBA3	1.582
TEX13A	0.679
MCM6	-1.961
MTRF1	-0.39675
ABCA7	-1.9245
EIF4A2	0.914
ZC3H10	0.6682
RPGR	1.34383333333333
C20orf94	0.013
RP1L1	-0.16025
GPR125	0.387375
USP22	-0.625928571428571
OR1L4	-0.188666666666667
MLZE	1.24475
FLJ32065	0.202
PTCD1	-0.62
CRTAC1	2.318
BXDC2	-1.15675
C18orf1	1.6155
FAM107A	4.24835714285714
EFNA3	-1.77825
P18SRP	-0.4364
CAMKK2	0.60575
KIAA0649	-1.44225
NES	-0.739666666666667
HS6ST3	0.116
PON2	0.2665
TCP11L2	0.01225
CLEC4A	2.4605
PRR12	-0.289
MLXIPL	-0.1207
C2orf50	-0.5725
ZNF28	0.04875
ENC1	0.225833333333333
MAP2K1	-0.377625
FKSG2	2.03175
KIAA0430	1.715
PTP4A1	-0.515222222222222
GPR156	0.58
GTF3C6	-0.11075
UBR2	0.3232
LOC388272	-0.626
MAK	1.55483333333333
ACOT4	2.16
STC2	0.7405
PIGW	-1.254625
SAE1	-1.15875
COL6A1	0.246363636363636
OAZ1	-0.2535
STMN4	0.7545
EDG3	0.309333333333333
SGCE	1.2665
IL11	-2.65916666666667
PRSS8	1.871125
YIPF5	1.08141666666667
WNT4	2.77475
CSN2	-0.154166666666667
TCF7	-2.46725
TDO2	-0.626
SAMD9	-0.06875
S100A7A	-0.149
MMRN1	3.507
GKAP1	0.42975
AKR1C3	1.087625
RNF19A	1.062375
GMDS	-0.9435
YKT6	-1.31925
SPARC	1.1892
C12orf31	-0.3395
UBE2V2	-0.827666666666667
FBXL18	-1.25
KIAA0460	-0.023
ADAM22	-0.815285714285714
SERPINC1	-4.39875
KCTD21	-0.82025
MYOHD1	-1.7475
ZNF37A	-0.382
GTF3C1	-1.45933333333333
CTSZ	1.74225
PRNPIP	-2.429125
DRD1IP	-0.01775
NR1I2	-2.10983333333333
ZNF266	-0.207
SPAG4L	0.419
COX4NB	-0.334
SAPS1	0.356333333333333
APOA1	-3.771
TATDN1	0.177166666666667
C10orf82	-0.785
KPNB1	-2.36525
FOXO3	0.38875
CRYBB2	-1.128
ZBTB5	-0.0548333333333333
SLC25A38	-0.75425
DCTN2	-0.441666666666667
IFT20	0.67625
CTHRC1	0.82825
C1orf31	-1.105875
UHRF1	-2.47146666666667
GPC6	-1.27275
C10orf54	2.603
MCF2L2	-0.2184
WNT9B	-0.041125
OLA1	-0.251375
FAM120B	0.0615
TTLL10	-0.0625
CYorf15A	-4.59675
RELN	-2.2775
SCN2B	2.851
MFHAS1	-1.80825
NKX3-2	-2.61266666666667
RASGRF2	0.1205
SSBP1	-0.875
KPNA6	-0.617071428571428
LOC389118	0.053
HS3ST4	0.870777777777778
SUPT7L	0.234625
FLJ32658	-1.55675
IGFBPL1	-1.7635
KIAA1641	-0.2717
SHKBP1	-1.83666666666667
CSF1R	5.43925
NAGK	0.28375
MYL2	0.70525
HIST1H4C	-1.42316666666667
TOMM7	0.649
ADAMTSL3	3.061
TNFSF14	-0.1555
PRRT2	-0.958
VTA1	-0.211375
AOAH	3.741
CRISPLD2	2.10942857142857
PNN	-0.4169
TA-NFKBH	-0.03975
ESPN	-1.681
RBM43	-0.5905
KIAA1267	0.573375
DDX3X	1.08455555555556
KIAA1576	-4.8705
PLXDC1	4.226
FLJ25801	-4.18
HNRNPL	-0.78775
RUNDC3A	0.278333333333333
CASP12	1.7395
SH2D5	-1.6335
RPL26L1	-0.447
OR51A7	0.3535
HDC	5.309
C2orf16	-0.454833333333333
SYTL3	2.48575
GOLGA4	1.12375
NOTCH1	-0.7035
ATPAF2	-0.487
ECD	0.22575
SSX5	-0.873333333333333
SNAP91	0.10675
OCA2	-1.136
PNPO	-0.302666666666667
DAPK1	-1.46683333333333
PINX1	-0.512333333333333
SELENBP1	0.777625
NEK3	0.134416666666667
TMED4	-0.161714285714286
SSTR4	0.132
FOSL1	-2.2166
CD40LG	1.342
CES1	2.19875
DCI	-0.391666666666667
B3GAT3	-0.948333333333333
STK17B	0.31
CNTN6	1.29875
CYP3A4	-1.15566666666667
MBOAT2	-0.657928571428571
PISD	0.297625
USP1	-0.482
PYDC1	0.565
CENPM	-2.572125
SAR1B	0.5635
TTC7B	-0.313625
DP58	-0.0585
GPC1	-0.3335
RBL1	-2.240375
TMEM137	-1.42283333333333
TOB1	1.01
TCEAL1	1.8175
CENPF	-3.91536363636364
C6	4.25933333333333
PRSS1	-4.009
PPIL6	1.39483333333333
C6orf124	0.609
ODZ4	-0.0635
SNCB	-0.263
NDUFB9	0.378
CNOT6L	0.528833333333333
S100A9	3.34166666666667
TRIM50	0.1635
KCTD1	1.9015
WDR63	0.81075
SPEF2	2.07325
RNGTT	-0.926
CXorf22	null
KCNK16	0.4065
CEP250	-2.19725
ATPBD1B	-0.245
KCNJ2	4.86575
MT1B	-0.463
ZNF684	0.237
SLC4A1	-0.0945
PDHA1	-0.5395
ZNF492	-0.91625
TKT	-1.2925
BYSL	-0.954625
RNF38	0.263625
AHDC1	-0.5065
KLHL2	1.950375
CMTM8	2.00175
DMP1	-1.8185
HERPUD2	0.1145
CRTAM	2.74933333333333
ZNF572	0.934
TMEM16J	-1.92
HSD17B2	2.504
UBE2G1	-0.502875
AHSA2	-1.221
PELI2	1.211
TPX2	-4.5115
ATP9B	0.774666666666667
DAZAP1	-0.261
HMGCS2	4.1505
C17orf38	0.70425
B9D1	-0.49275
NKX2-5	-1.09416666666667
KIAA1276	-0.11475
LILRB2	4.1645
CSTF1	-0.758833333333333
BTN2A1	0.00949999999999995
C15orf48	3.29325
IGF2BP3	-3.9505
FAM113B	0.224666666666667
HRG	0.0211666666666667
ZNF131	-0.2245
USP47	0.997428571428571
CCDC88B	-0.610875
HCN1	-0.058
HTN1	-0.289
SYCP3	-0.5915
C13orf23	-0.2483
PAPOLA	-0.1631875
AATK	-0.3129
MSH3	-0.490333333333333
NDUFAB1	-0.5335
ITLN2	-1.33133333333333
BAK1	-0.833166666666667
MRPL45	0.0871666666666667
MTNR1B	0.800166666666667
LOC645843	0.032
SPECC1L	0.483375
PGCP	1.21625
SPN	-1.051625
GPR143	0.0185
ZNF576	-0.341666666666667
TMEM39A	0.647
ATP5D	-0.996166666666667
MAGEB3	-1.3195
RPS5	-0.0496666666666667
ANP32E	-1.73942857142857
MTMR1	-0.45775
YEATS4	-0.54275
SYNGAP1	-0.41925
PCOLCE	-1.58133333333333
MNS1	0.7495
PCYT2	-0.659333333333334
ZNF182	0.46825
LAX1	0.698375
SPPL2B	-0.3562
ELOVL5	1.3569
PCDHAC1	0.00799999999999999
B4GALNT1	-1.403
BLOC1S2	0.464875
ZNF673	0.5895
ARHGAP21	0.2025
IRX5	1.893875
LRFN5	1.3685
FAM7A1	-0.59575
RAB19	0.00549999999999995
GINS1	-4.10475
ITM2B	2.669
PAPSS2	1.35975
OR5BF1	0.6955
ACSL3	-0.175
KIAA1919	-0.359333333333333
GLT8D2	2.6745
UTRN	2.42064285714286
CNN1	4.52775
HISPPD2A	-0.139333333333333
SDAD1	-0.196375
SIGLEC9	0.300833333333333
RPL35	-0.0527142857142857
C22orf26	-1.1975
IMPDH2	-0.4465
WDR69	-0.76175
SEC14L5	0.309166666666667
CLTA	0.041
RP11-529I10.4	0.5325
GPR37L1	0.445833333333333
OGDH	-1.36075
ASB13	-0.1675
ZFP14	0.4415
ZCRB1	0.033
KPNA3	-0.8405
HSPA1L	0.80225
RHOC	-0.32675
LOC554175	-0.599
PPP3CA	1.7604
SLC1A7	0.2632
ZNF529	0.132
RBED1	2.13725
DDB2	-0.90425
FLJ11286	-0.1985
SPATA1	-0.302
MKNK1	0.414666666666667
DYSF	0.561833333333333
ALKBH2	-0.11725
NKD1	-3.69333333333333
C1orf174	-0.00575
PLEKHO1	0.011
ASB10	-0.10025
RING1	-0.391333333333333
NPC2	1.405375
AVPR1B	-0.3845
YTHDF1	-0.15975
LMAN1L	0.1985
GSG2	-3.9015
CEP170	-1.0037
RPS4Y2	-5.159
MSH6	-0.9825
HECTD2	0.974166666666667
ZNF556	-3.21766666666667
PLEKHC1	0.8341
AIRE	-0.122
BCL2L10	2.09625
LMOD3	-0.228
ZBTB8	0.00589999999999999
FOXA2	-3.5188
SLCO2A1	3.094625
C3orf46	0.3325
PRDM16	0.922166666666667
TMEM98	0.72275
FRMD5	-2.493
PDE6C	-0.423
C1orf216	-0.537833333333333
EP400	-0.785285714285714
PTK2	-0.475666666666667
RNF217	0.9995
NDUFA8	0.244
ZFAT1	0.80925
LAMP3	2.23083333333333
GLTSCR2	0.925
NPW	-2.113
LLGL2	-1.6162
PPM1K	-0.619
C20orf177	-1.9025
KIR2DL4	0.0806
NFKB2	-1.27775
C21orf122	-0.241833333333333
HESX1	-0.65725
GPR114	0.546166666666667
SLC25A35	-0.319666666666667
GNAT1	0.60625
ORAI3	-0.487
FAM76B	-0.051875
TMEM99	0.5143
TRIM29	1.6759
CDS1	1.426
RHEB	0.3761
C4orf27	-0.200666666666667
RAB3A	-1.53475
OTUD6B	-0.2895
GPD1	4.540375
CDH15	-1.53516666666667
NPM1	0.105357142857143
TMEM117	0.65425
PRPS2	-0.425666666666667
GCK	-0.5505
ADRA2A	6.0535
TSPYL4	0.803666666666667
TASP1	0.4035
WDR19	0.277833333333333
C10orf38	-0.48
PDE4C	-0.701833333333333
FYB	0.596272727272727
C1orf55	-0.389166666666667
PPFIA3	-2.1755
RAD18	-0.4545
C12orf44	-0.355833333333333
CRYBA4	-0.15
HVCN1	1.09875
TAF10	-1.082
C16orf48	-0.238333333333333
DEPDC5	0.8645
LTBP1	-1.5925
MAPRE1	0.23675
FGF8	-0.8695
C3orf52	-0.058
SENP7	0.720833333333333
LRRK2	2.0415
RUNDC2A	0.299
KIAA0355	1.34333333333333
CPEB1	-0.25025
PPEF2	1.374
ABI2	-0.608166666666667
KIAA0317	-0.620125
ATF1	0.119166666666667
DYNC1H1	0.645
DIP	0.21775
TMEM33	-0.0418888888888889
POLDIP3	-0.11175
C7orf24	-0.0285
GPR171	3.53225
CDC6	-3.73016666666667
PLD1	0.2484
ITFG2	-0.2131
NDUFC1	0.44125
AKNA	-1.50775
NBR1	0.90225
PKHD1	0.485875
HPS4	-0.6629
MAFA	0.0775
ULBP3	-0.986
DIRC1	0.7505
IMMT	-0.816
C22orf13	-0.72975
CEL	-0.41175
MARK3	-1.036
ADAMTS2	0.73925
ARPC3	-0.377166666666667
TMEM10	0.531375
NPHS1	-0.42875
BRD8	0.235833333333333
WDR12	-1.3085
IDI2	0.610875
HOXD13	-1.68
OR8G2	-0.6965
SLAIN1	0.7715
GABRQ	-0.852
NR2C2	-1.45575
NKTR	-0.504
TLE2	1.4935
KIAA0892	-0.986833333333333
AURKA	-3.74954545454545
GPRC5C	-0.92
TBC1D9B	0.235625
PNPLA6	-1.08466666666667
AP3B1	-0.39925
NAG	-0.293
C11orf68	-1.048
AKR7A3	0.48125
AHCYL1	0.474416666666667
COP1	0.81
RPP14	-0.00741666666666664
PCDHB18	1.10425
CDH24	-0.321
KRT17	2.5684
LACTB2	0.0235
DDX24	-0.3972
PHACTR1	-2.0335
SLC35E2	-1.44025
LOXL1	-1.94675
IQSEC2	0.576625
RGSL1	0.756
PCDHGC5	0.1315
MEGF10	-0.248875
PRRX1	0.108666666666667
ASTE1	0.592833333333333
C6orf159	-0.4
MYOD1	-0.04
GAA	0.508
ZNF747	-0.356
KLRC1	1.260375
IL1RL2	0.1685
GDF9	0.87625
GPR119	-0.719
TRAF2	-1.30883333333333
HCK	2.95383333333333
BMP6	0.2045
IL8RA	0.041
FLJ35848	-0.998333333333333
EFHA1	0.3975
CDSN	-0.475166666666667
C14orf54	-0.4786
LSM3	-0.366875
ZFP41	0.00849999999999999
C9orf126	-1.50883333333333
VIT	2.9615
SPCS3	-1.237
DEF8	-1.145
CHAF1A	-2.288
C1orf165	0.896333333333333
ZFPM2	1.75716666666667
FTH1	0.43725
SLC35F1	-1.25875
YWHAH	-0.10225
C17orf66	0.0201666666666666
ADRB1	-0.1535
FOXL1	-0.252
RG9MTD3	0.0545
UMPS	0.388375
MGC13008	-0.2945
KIAA1161	-0.65
CCDC77	-1.3905
C12orf65	-0.2681
COG4	-1.1625
RCP9	-0.900833333333333
RP4-692D3.1	3.30016666666667
CDC2L5	-0.49025
MGC7036	1.32033333333333
DNAJC11	-1.33725
GDF2	0.7284
TIMM17A	-0.52575
HNRNPA0	-0.8501
OR2H1	0.859333333333333
PCBP1	-0.132
COL23A1	-0.6165
LRRC2	2.1415
NSD1	-0.279214285714286
FLJ37078	-0.997
WDR91	0.2785
TMEM179	0.38875
DSCR10	1.2905
CNDP2	0.3659
FYN	-0.2335
BEX2	1.45616666666667
KCND3	0.269666666666667
YPEL5	2.630875
LRRC42	-1.06166666666667
C17orf45	0.313875
ZNF649	1.0137
LOC150763	2.186625
COL5A2	0.380583333333333
CNGA2	-0.147
ELA2B	-0.654333333333333
RAB9B	0.0485
FAM100A	-0.75475
NAIP	0.442214285714286
MYOZ2	0.428125
SPATA12	-0.9225
XRCC4	-0.668
CYB561	-0.1796
CHST10	-1.12575
BAI1	-1.6845
BRSK1	-0.781
C17orf89	0.22275
PDE6H	-0.788
FLJ20309	-0.2592
MAP7	0.489125
SCN4B	3.5215
SPAG9	-0.7478125
SERTAD1	1.93483333333333
FLJ21963	0.02525
ANTXR1	0.8537
TMPRSS13	1.56116666666667
ETV7	1.10633333333333
DGAT1	0.2625
NKIRAS1	1.24666666666667
TAC3	-3.2535
CORO1C	-0.581333333333333
RAD54B	-1.45
HRASLS3	4.1515
C21orf42	-0.15625
BARD1	-1.21216666666667
ZNF177	1.282
MIP	0.6775
ZNF442	-0.4975
F2	-3.5982
GRIA1	0.415875
GALNTL2	3.7315
WNT5A	-0.8248
LENG9	0.574
hCG_25371	-1.1905
FOXR1	0.965
TRA@	1.0217
PWWP2	0.33275
C1QTNF7	4.71466666666667
SLC7A4	1.881
C4orf7	4.49325
C17orf80	-0.277333333333333
KLK4	-0.258
IL31	0.2085
TMEM176A	4.71525
CTNNB1	0.3754375
BHLHB2	0.5345
TMEM185B	-0.332333333333333
ARD1B	-0.77275
C1orf93	-0.9325
BRUNOL4	-0.476
LOC541469	-0.79775
UPK2	0.0556666666666666
GAS8	-0.106833333333333
PATE	-0.054
IMPACT	1.052625
WNK4	0.045
HNRPLL	-0.510875
GAD2	0.231
ITGA6	1.474
BMP15	0.178
CYP2A7	0.621125
RIC8A	-0.65625
CCND1	-1.21108333333333
USP35	-0.4085
DSCR2	-1.02625
CCL4	5.88733333333333
ZCCHC10	0.1375
NOL11	-0.66
TRPM2	0.416833333333333
PSMD2	-1.59709090909091
CHTF18	-2.3715
USP18	0.08825
RRAS	0.25825
LAMC3	0.81275
TOX	-2.16533333333333
PCDH15	1.2125
GABRG3	-2.1725
NUDCD2	0.62775
SGCZ	0.1535
KCTD17	-0.8593
SPSB2	-0.0955
TPPP3	3.49566666666667
CILP2	-0.823333333333333
CALB2	4.5845
CEBPZ	0.0135
ZNF479	-0.42625
FMOD	5.869
C21orf66	-1.14928571428571
CLN6	-0.955666666666667
ANAPC1	-0.387375
SH2D3C	0.93525
PTPN14	0.1953
TRIM42	0.451
APTX	0.1215
