Hybridization REF	TCGA-BH-A0DV-11A-22R-A12P-07
XPR1	-0.86275
PKN2	1.3192
PODNL1	0.742
ZNF333	0.4795
DALRD3	0.79375
OPN1SW	0.3415
BTBD6	0.013
C11orf82	-3.1025
OR5P3	-0.3775
DUSP11	0.437
L1CAM	-1.371
NEK11	1.69933333333333
OR7E91P	1.922
CNTN3	2.2336
CREB3L2	0.3455
ZBTB37	-0.071
KIAA1324L	-0.69875
NDUFB10	-0.840166666666667
NUDT2	0.5655
GTPBP8	-0.22825
CACNA1D	0.320375
PRKAA2	-1.0405
PRDM8	-0.4435
MGC16075	-1.4295
KRT14	3.21757142857143
PP8961	0.27475
MRPL18	0.0385
ABCG2	-1.39625
PACRG	3.6245
BBS2	0.95125
KREMEN2	-3.8785
FBXO21	0.596
HNRPUL1	0.173166666666667
GRB10	-0.33625
CLSTN1	0.864375
LMAN2	0.1271
C17orf61	-0.0605
NIPSNAP3A	0.749
INSIG2	-0.7275
PCDHB7	0.990666666666667
STXBP2	-0.135
CMAH	0.995333333333333
SEMA5B	-1.39175
ZNF155	0.516166666666667
COQ6	0.269666666666667
PRPF4	-0.32925
TSPAN15	1.4296
VN1R5	0.46175
LATS2	0.50625
SELK	0.10825
PGK2	-0.32625
MS4A1	-0.724375
TYW3	-0.1901
KRTAP5-1	1.07525
RCCD1	-1.7895
BTN1A1	1.86625
DDX28	0.09425
TMEM65	-0.16775
LOC92345	-0.03125
TTC31	-0.27625
WDR46	-0.687666666666667
CHP2	-0.720166666666667
LSP1	-0.1405
ZNF542	0.27025
EXOSC1	-0.6485
ARHGAP18	-0.756
LRRTM4	-1.208125
MAOB	2.91016666666667
CACNB4	0.89175
MGC33846	2.147875
RANBP3L	1.107375
ATP5L	0.3235
ONECUT1	-3.3365
NUDT9	-0.2895
TMEM149	-0.711
STX17	-0.055
IGSF10	-1.93175
TMPRSS9	0.274
BMPR2	1.09916666666667
ALLC	-0.13875
KLF7	0.8085
GCC1	0.7612
TIMM9	0.44325
CDO1	1.34883333333333
MGC10701	-0.569833333333333
IFI6	-0.3075
FRMD8	0.252
MGAT2	-1.07625
WBP5	0.0551666666666667
CNIH2	0.1385
KIAA0907	-0.7955
KCNH8	2.586
CTSG	-2.578
GRIK1	3.66833333333333
CUL5	0.67375
FRMD1	0.2385
OR9A4	1.927
SYT6	-1.324375
FOXD4L2	-1.41125
ANAPC2	0.201166666666667
OPN5	-0.00599999999999998
TAF13	-1.28075
LYG2	-0.44675
GGNBP1	-0.5815
C11orf40	-0.423
OTX2	-1.081
REG4	-0.823166666666667
EIF5	-0.0321875
PALB2	-0.78325
SEPSECS	-0.5891
RNASE3	-0.4155
TRIM49	-1.0765
POLR2K	-0.5573
GPR42	-0.2505
C8B	-3.245
SASS6	-0.6565
PREB	-0.708833333333333
OR3A3	0.4425
TUBA8	0.58375
IGLV2-14	-0.183
STIL	-2.85425
ANKFN1	-1.16416666666667
NME7	-0.1875
HOXC12	-0.94875
UBE2C	-3.727625
FHOD1	-1.02675
CDK2AP1	-0.0730833333333333
OR6K2	-0.764
DHPS	-0.01525
RPL5	1.49941666666667
TRGV5	0.324
LOC541472	0.43975
HCCS	-0.9897
DENND1B	0.6755
LHX3	-0.2445
OR5D16	-0.4265
CXorf57	-0.362833333333333
IRF2BP1	0.18125
NDST2	0.206666666666667
LCE3D	-0.525
BOLL	-0.353428571428571
SYT3	-0.8085
PIH1D2	-0.5
C20orf7	-0.098
IL1R2	0.526333333333333
SLAMF9	-1.293
PPME1	-0.8125
PIK3CA	-0.06925
TRAPPC1	0.23375
COLEC10	-1.023
SLC9A6	-0.663166666666667
PDDC1	-0.112666666666667
CCDC53	0.1225
GK3P	-1.68475
DAZL	-1.248
BRI3	-0.7005
SDK1	0.157
CYP2C18	-0.1105
IFI44L	1.741375
RPL3L	0.57
FUT9	1.97816666666667
KIFC2	-0.639666666666667
PMP2	-0.777375
SLC4A9	0.1535
PLAG1	-1.6235
MYCBP2	0.134833333333333
OR4E2	0.1675
CCDC65	1.70775
C16orf82	0.1885
ENTPD4	-0.6455
BRP44L	0.304375
PMP22CD	-0.10375
TMCO4	2.10016666666667
KCNN1	-0.652666666666667
WDR35	-0.6685
CCDC80	0.30425
C3orf31	-0.531
SLC7A9	-0.36925
TMEM190	-2.09225
DBC1	0.278166666666667
FADS3	-1.03666666666667
PDZD8	-0.606833333333333
GRM5	-0.194125
AZGP1	3.7166
PEX3	0.99
MED1	0.222357142857143
ATG4C	-0.852166666666667
HNRPH3	-0.217875
FAM109B	1.50425
C4orf17	-0.5075
CA10	0.22325
OPRD1	-0.0885
CCL16	-1.744
SACM1L	-0.99
CST6	3.86225
CD63	-0.1311875
LGI1	-0.618
ZNF784	1.018
CRYBB1	-1.999
CX3CL1	3.23185
TOP2A	-4.5325
GYPB	-3.10783333333333
GADD45GIP1	-1.548
FEN1	-2.056125
IGF1R	0.0260625
WDR72	-2.97533333333333
PURG	-0.552666666666667
DEFB126	-0.70825
PKD1L1	2.044
CAV1	-0.415
GNPDA2	0.8126
DGAT2	0.097
NLGN1	-4.00075
STRBP	-0.629875
HPRT1	-1.46416666666667
FANCI	-3.19225
PSMA7	-0.739125
DBF4B	-0.4675
TTF1	0.19275
RAD54L	-3.38275
ELOF1	1.1305
PLAGL2	-1.34575
ZNF256	0.9335
HMGCL	0.827
MSI2	-1.85233333333333
RPESP	0.0695
C11orf60	0.94725
ABCD1	-0.588
ACAA1	0.289
SPARCL1	5.77535714285714
IL6ST	0.0693
ZNF319	0.55525
TMEM109	0.6671
FAM90A1	-0.109
IL22RA1	0.169
ATP4B	0.705
TEC	-0.466
C7orf30	-1.0295
TXNDC2	-1.103
ABCB4	-1.40925
KIAA1191	0.42625
C9orf38	-0.326
SFTPB	-0.016
CNTNAP2	-2.72466666666667
FRK	0.756
TBX19	1.1805
CHD4	0.066
C6orf26	-2.25033333333333
MOSC2	1.47325
IKBKE	0.53175
HIF1A	-2.19433333333333
LOC595101	0.533
RELA	0.721333333333333
TMEM16B	-0.942166666666667
ABHD12B	-2.81225
TSEN34	-0.2615
KIF18A	-3.695
TXNDC9	-0.386833333333333
SPATA2L	0.177
SEMA4G	-1.1115
C21orf91	-0.1325
MATN1	0.192
KCNIP4	0.41
TUSC1	1.009125
OR4C15	0.4825
ARMCX6	0.652333333333333
WBSCR27	-1.85216666666667
OR52I2	-0.276
KIAA1604	-0.14325
DYNC1I1	-0.129375
PPP4C	-1.01475
SLC47A2	0.277666666666667
TREH	0.162625
CD48	2.21433333333333
ST14	1.66483333333333
PKN1	0.1735
SPON2	0.2155
XBP1	0.646083333333333
SFRS12	-0.9625
EFCAB6	3.2235
SELT	-0.239
SLC39A2	1.0985
ERF	-0.187
ARL3	0.179625
SURF6	0.462
MLLT10	-0.251619047619048
FLJ11171	0.111
TDGF1	-4.32483333333333
ERCC6	-0.65175
EIF2AK4	0.481
BAZ1A	-0.5935
LRRN3	0.608333333333333
TMC3	0.34
EFTUD1	-0.301
PTPRO	-0.542
CLEC12A	-0.748375
ACBD4	0.784375
ZDHHC14	0.216125
OTUD7B	-0.127375
ACTB	0.3885
MSRA	-0.0541250000000001
LCE5A	2.091
IFI35	0.0135
BSCL2	0.586833333333333
ANKRD12	0.56375
CFHR2	0.13925
RGAG1	-0.763
HSFY1	-0.3905
SLC30A5	-0.49475
IMPG1	0.849
GPR109A	1.041
ZNF185	0.858
IYD	-0.18925
NPCDR1	0.5265
SERPINA13	0.2515
HMGCLL1	1.00975
NEUROG1	0.868333333333333
UBQLN1	-1.0076875
LIN37	-0.6175
SOCS2	-0.0865
DSCR4	-2.09425
XKR6	0.30375
GPR142	0.4415
KRTAP13-3	0.051
CCDC15	-0.862333333333333
MOS	0.8155
CD1E	-1.7325
OFCC1	-0.658333333333333
FAM83D	-4.9495
SRFBP1	0.71525
C9orf96	0.77
DHDH	-0.5195
CCDC90A	-1.785
RABL3	0.10585
CD320	-1.198
ANGEL2	-0.262583333333333
MRPL21	-0.68375
SMG6	0.812666666666667
INSR	2.06925
FLJ14816	-0.093
GLRB	0.49
C9orf89	0.36875
CIZ1	0.4585
URG4	1.354
LRDD	-1.02466666666667
CBY1	1.3975
NFX1	0.57075
MTERFD2	0.660928571428571
C19orf23	-0.281
PGC	-2.857125
IER3IP1	0.2065
RASAL2	0.214
C1orf89	0.50325
SYNJ1	-0.766375
NFKBIE	-0.23125
FLJ40125	-0.72
TCEB2	-0.9948
NOG	-1.6295
POLR2J2	-0.402333333333333
HLA-B	1.60125
PCDHA1	0.5685
PPP2R2B	0.94725
ARHGEF17	0.976666666666667
TCF7L2	2.04778571428571
CHD5	-0.571
ZNF431	-0.043875
TBC1D25	0.90475
ZNF800	0.35325
SCUBE2	2.545
MYCBP	-0.6865
GPX5	0.00649999999999998
C6orf129	-1.029
QSER1	-1.27733333333333
ULK2	1.913
PIGO	0.389833333333333
NRCAM	-3.16692857142857
SLC35E3	0.3265
CSRP2	-0.03575
HYPE	-0.91725
MAPK15	-0.195666666666667
MGC14327	-0.11375
TIMM13	-0.758833333333333
ZNF462	1.8545
GBA3	-0.073
TEX13A	0.098
MCM6	-1.47355555555556
MTRF1	-0.442625
ABCA7	-0.286
EIF4A2	0.35075
ZC3H10	0.8258
RPGR	-0.501333333333333
C20orf94	-0.55025
RP1L1	-0.09375
GPR125	0.337
USP22	0.126857142857143
OR1L4	0.091
MLZE	1.184
FLJ32065	0.0245
PTCD1	-0.87025
CRTAC1	3.26083333333333
BXDC2	-0.41725
C18orf1	1.61233333333333
FAM107A	2.75414285714286
EFNA3	0.25375
P18SRP	-0.2625
CAMKK2	-0.0759166666666666
KIAA0649	-0.2935
NES	1.737
HS6ST3	-1.81075
PON2	-1.093
TCP11L2	0.923
CLEC4A	1.676
PRR12	0.0315
MLXIPL	-1.0842
C2orf50	0.2675
ZNF28	0.14175
ENC1	0.145833333333333
MAP2K1	-0.762
FKSG2	2.104
KIAA0430	1.1115
PTP4A1	-1.59527777777778
GPR156	1.3435
GTF3C6	-1.3435
UBR2	-0.2218
LOC388272	-0.60025
MAK	-0.276833333333333
ACOT4	0.79525
STC2	1.01883333333333
PIGW	-1.321125
SAE1	-1.516875
COL6A1	-0.198227272727273
OAZ1	-0.827833333333333
STMN4	1.63716666666667
EDG3	-0.768333333333333
SGCE	1.03016666666667
IL11	-2.4545
PRSS8	2.392125
YIPF5	0.621916666666667
WNT4	3.661375
CSN2	3.658
TCF7	-0.622
TDO2	-1.28325
SAMD9	-0.4301875
S100A7A	-0.246
MMRN1	1.16483333333333
GKAP1	-0.07125
AKR1C3	-1.333875
RNF19A	0.11775
GMDS	-0.176
YKT6	-0.97925
SPARC	-0.5161
C12orf31	-0.8135
UBE2V2	-0.683333333333333
FBXL18	-1.4655
KIAA0460	0.40075
ADAM22	-1.729
SERPINC1	-5.78725
KCTD21	0.14275
MYOHD1	-1.94625
ZNF37A	0.354833333333333
GTF3C1	0.00350000000000006
CTSZ	-0.126
PRNPIP	-0.8285
DRD1IP	0.425
NR1I2	-0.987166666666667
ZNF266	0.4171
SPAG4L	-0.3245
COX4NB	-1.006
SAPS1	1.08183333333333
APOA1	-3.699
TATDN1	0.927166666666667
C10orf82	-0.17
KPNB1	-0.72425
FOXO3	2.14
CRYBB2	0.1595
ZBTB5	0.2335
SLC25A38	-0.1555
DCTN2	0.250333333333333
IFT20	0.46575
CTHRC1	-3.275
C1orf31	-1.579
UHRF1	-2.71325
GPC6	-0.76675
C10orf54	2.39575
MCF2L2	0.583333333333333
WNT9B	0.224
OLA1	0.332625
FAM120B	1.1605
TTLL10	0.2735
CYorf15A	-4.1825
RELN	-1.2032
SCN2B	3.04041666666667
MFHAS1	-1.03125
NKX3-2	-1.87316666666667
RASGRF2	-1.082
SSBP1	-1.15316666666667
KPNA6	-0.717357142857143
LOC389118	0.0105
HS3ST4	2.2162
SUPT7L	-0.503375
FLJ32658	-0.568
IGFBPL1	-1.63875
KIAA1641	-0.3847
SHKBP1	-0.9605
CSF1R	4.414
NAGK	0.453
MYL2	0.857
HIST1H4C	-1.93116666666667
TOMM7	0.44475
ADAMTSL3	2.1921
TNFSF14	-0.4805
PRRT2	-1.6565
VTA1	-0.185625
AOAH	2.75333333333333
CRISPLD2	1.21535714285714
PNN	-0.4135
TA-NFKBH	-0.487
ESPN	-1.2475
RBM43	0.41
KIAA1267	0.723375
DDX3X	0.228833333333333
KIAA1576	-3.311
PLXDC1	3.16916666666667
FLJ25801	-4.69225
HNRNPL	-0.44075
RUNDC3A	0.0481666666666667
CASP12	2.316
SH2D5	-1.768125
RPL26L1	-0.8515
OR51A7	-0.2945
HDC	2.45
C2orf16	-0.131166666666667
SYTL3	2.42575
GOLGA4	0.2304375
NOTCH1	-0.0243333333333333
ATPAF2	0.17425
ECD	-0.25975
SSX5	-0.8465
SNAP91	0.107
OCA2	-1.65275
PNPO	-0.307166666666667
DAPK1	-1.62483333333333
PINX1	-0.101333333333333
SELENBP1	1.809875
NEK3	-0.199833333333333
TMED4	0.0458571428571429
SSTR4	0.07
FOSL1	-2.797
CD40LG	0.815
CES1	-1.10158333333333
DCI	-0.901833333333333
B3GAT3	-0.149166666666667
STK17B	0.56275
CNTN6	1.11725
CYP3A4	-1.43616666666667
MBOAT2	-0.683785714285714
PISD	0.623625
USP1	-0.7875
PYDC1	0.687666666666667
CENPM	-2.122125
SAR1B	-0.80975
TTC7B	-0.355625
DP58	0.016
GPC1	0.289
RBL1	-2.247875
TMEM137	-1.593
TOB1	1.52175
TCEAL1	0.821
CENPF	-4.14154545454545
C6	0.299333333333333
PRSS1	-4.317
PPIL6	1.29166666666667
C6orf124	1.4705
ODZ4	-1.10116666666667
SNCB	-0.16325
NDUFB9	-0.621
CNOT6L	0.6375
S100A9	0.0991666666666667
TRIM50	0.095
KCTD1	2.2743
WDR63	0.13075
SPEF2	1.98325
RNGTT	-1.084
CXorf22	-0.1535
KCNK16	0.039
CEP250	-1.334125
ATPBD1B	-0.617
KCNJ2	4.67375
MT1B	0.376
ZNF684	-0.551
SLC4A1	0.57575
PDHA1	-0.9245
ZNF492	0.12925
TKT	-1.95275
BYSL	-0.775
RNF38	0.52375
AHDC1	0.851
KLHL2	1.727
CMTM8	1.8465
DMP1	-2.4595
HERPUD2	0.41475
CRTAM	3.32766666666667
ZNF572	0.637
TMEM16J	0.3635
HSD17B2	2.57925
UBE2G1	-0.44325
AHSA2	-1.28075
PELI2	1.6135
TPX2	-4.631375
ATP9B	0.7165
DAZAP1	-0.794
HMGCS2	2.843
C17orf38	0.16725
B9D1	-0.35375
NKX2-5	-0.822333333333333
KIAA1276	1.5985
LILRB2	2.093
CSTF1	-0.687
BTN2A1	0.561
C15orf48	3.153
IGF2BP3	-4.49525
FAM113B	0.229833333333333
HRG	0.123875
ZNF131	-0.41775
USP47	1.25735714285714
CCDC88B	0.100875
HCN1	-0.8741
HTN1	-0.923833333333333
SYCP3	-0.87475
C13orf23	-1.0265
PAPOLA	-0.487
AATK	0.7617
MSH3	-0.0991666666666667
NDUFAB1	-1.22975
ITLN2	-1.0575
BAK1	-0.453666666666667
MRPL45	0.361333333333333
MTNR1B	0.122666666666667
LOC645843	-0.2165
SPECC1L	0.148875
PGCP	0.57475
SPN	-1.0265
GPR143	0.859833333333333
ZNF576	0.139
TMEM39A	0.416
ATP5D	-0.259
MAGEB3	-1.631
RPS5	0.842333333333333
ANP32E	-1.58857142857143
MTMR1	0.22075
YEATS4	-0.597
SYNGAP1	0.02325
PCOLCE	-2.15283333333333
MNS1	0.9965
PCYT2	-0.3475
ZNF182	-0.698
LAX1	1.1645
SPPL2B	1.2366
ELOVL5	-0.7609
PCDHAC1	0.446
B4GALNT1	-1.00333333333333
BLOC1S2	0.29875
ZNF673	0.3078
ARHGAP21	-0.1505
IRX5	2.62225
LRFN5	0.9305
FAM7A1	0.41775
RAB19	-0.9995
GINS1	-3.11125
ITM2B	1.5781
PAPSS2	-1.04008333333333
OR5BF1	-0.056
ACSL3	0.0695
KIAA1919	-0.871083333333333
GLT8D2	3.024
UTRN	1.26685714285714
CNN1	4.0425
HISPPD2A	0.773333333333333
SDAD1	0.48675
SIGLEC9	-0.454
RPL35	0.485
C22orf26	0.337
IMPDH2	0.596125
WDR69	-0.77825
SEC14L5	-0.582833333333333
CLTA	0.31375
RP11-529I10.4	0.221
GPR37L1	0.439166666666667
OGDH	-0.172
ASB13	0.310166666666667
ZFP14	0.6795
ZCRB1	-0.345333333333333
KPNA3	-0.83825
HSPA1L	1.17625
RHOC	0.16075
LOC554175	-0.61775
PPP3CA	1.1831
SLC1A7	0.0827
ZNF529	0.210333333333333
RBED1	0.36725
DDB2	-0.05275
FLJ11286	0.7835
SPATA1	0.977
MKNK1	0.361
DYSF	0.156333333333333
ALKBH2	0.21925
NKD1	-3.2935
C1orf174	-0.588
PLEKHO1	0.054
ASB10	-0.0945
RING1	0.111666666666667
NPC2	0.83925
AVPR1B	0.4905
YTHDF1	-0.291
LMAN1L	0.0835
GSG2	-3.2645
CEP170	-1.3371
RPS4Y2	-5.343
MSH6	-1.0425
HECTD2	0.509166666666667
ZNF556	-1.22233333333333
PLEKHC1	-0.2956
AIRE	0.1175
BCL2L10	2.13325
LMOD3	0.5775
ZBTB8	0.1834
FOXA2	-3.6194
SLCO2A1	2.32625
C3orf46	-0.045
PRDM16	-0.409166666666667
TMEM98	1.77875
FRMD5	-1.543
PDE6C	0.417
C1orf216	-0.9045
EP400	-0.336
PTK2	-0.442083333333333
RNF217	0.57875
NDUFA8	-0.6015
ZFAT1	0.1705
LAMP3	0.221333333333333
GLTSCR2	2.217875
NPW	-0.664
LLGL2	-0.4497
PPM1K	0.2125
C20orf177	-0.408
KIR2DL4	0.2145
NFKB2	0.3415
C21orf122	0.5485
HESX1	-0.42175
GPR114	0.761166666666667
SLC25A35	-0.830166666666667
GNAT1	-0.7705
ORAI3	0.44425
FAM76B	-0.211
TMEM99	0.7933
TRIM29	2.8746
CDS1	1.484
RHEB	-0.6083
C4orf27	-0.0165
RAB3A	-0.43925
OTUD6B	-0.4845
GPD1	0.359125
CDH15	-1.4475
NPM1	-0.670785714285714
TMEM117	0.4045
PRPS2	-0.322916666666667
GCK	0.6075
ADRA2A	4.0925
TSPYL4	0.905166666666667
TASP1	0.569
WDR19	0.522666666666667
C10orf38	-0.003
PDE4C	-0.383333333333333
FYB	0.471166666666667
C1orf55	-0.673
PPFIA3	-0.26625
RAD18	-0.44325
C12orf44	0.0643333333333333
CRYBA4	-0.188
HVCN1	0.691
TAF10	-0.284
C16orf48	-0.460333333333333
DEPDC5	0.525166666666667
LTBP1	-2.875
MAPRE1	-1.00375
FGF8	-0.4425
C3orf52	-0.80075
SENP7	0.331333333333333
LRRK2	-0.2445
RUNDC2A	0.0671666666666667
KIAA0355	0.8215
CPEB1	-1.4455
PPEF2	1.6795
ABI2	-0.581666666666667
KIAA0317	-0.22675
ATF1	-0.624166666666667
DYNC1H1	-0.090375
DIP	0.0815
TMEM33	-0.247277777777778
POLDIP3	0.84575
C7orf24	-0.89475
GPR171	3.87975
CDC6	-3.69566666666667
PLD1	0.7116
ITFG2	0.4406
NDUFC1	-0.2255
AKNA	-0.402
NBR1	0.52625
PKHD1	1.001625
HPS4	-0.1537
MAFA	1.29575
ULBP3	-0.406
DIRC1	1.599
IMMT	-1.211125
C22orf13	0.118666666666667
CEL	0.06375
MARK3	-0.235
ADAMTS2	0.391833333333333
ARPC3	-0.637666666666667
TMEM10	0.077
NPHS1	-0.12775
BRD8	0.335666666666667
WDR12	-1.339
IDI2	-0.282375
HOXD13	-1.78
OR8G2	-1.271
SLAIN1	-0.25725
GABRQ	-0.5035
NR2C2	-1.947
NKTR	-0.105
TLE2	1.474
KIAA0892	-0.147666666666667
AURKA	-3.90309090909091
GPRC5C	0.4955
TBC1D9B	0.1735
PNPLA6	-0.100166666666667
AP3B1	-0.29925
NAG	0.20525
C11orf68	0.31175
AKR7A3	0.306
AHCYL1	-0.29325
COP1	0.793833333333333
RPP14	0.33225
PCDHB18	0.004
CDH24	1.968
KRT17	2.6353
LACTB2	-1.26175
DDX24	0.4535
PHACTR1	-2.80983333333333
SLC35E2	0.37225
LOXL1	-2.61975
IQSEC2	0.417375
RGSL1	0.406
PCDHGC5	-0.0145
MEGF10	0.48325
PRRX1	0.180666666666667
ASTE1	0.677666666666667
C6orf159	-1.6045
MYOD1	1.5475
GAA	-0.27475
ZNF747	0.39925
KLRC1	0.745625
IL1RL2	0.673
GDF9	0.366
GPR119	0.0705
TRAF2	-0.0335
HCK	2.496
BMP6	-1.3705
IL8RA	0.411166666666667
FLJ35848	-0.378333333333333
EFHA1	0.275
CDSN	-0.948333333333333
C14orf54	-0.0846666666666667
LSM3	-0.725625
ZFP41	0.312
C9orf126	-1.6495
VIT	2.4445
SPCS3	-1.88175
DEF8	-1.5537
CHAF1A	-2.23233333333333
C1orf165	1.31516666666667
ZFPM2	-0.606666666666667
FTH1	0.808
SLC35F1	-1.3065
YWHAH	-0.845
C17orf66	0.488
ADRB1	0.106833333333333
FOXL1	1.054
RG9MTD3	1.12933333333333
UMPS	-0.142
MGC13008	-0.3065
KIAA1161	0.364
CCDC77	-1.58825
C12orf65	0.3441
COG4	-0.371166666666667
RCP9	0.625583333333333
RP4-692D3.1	3.19016666666667
CDC2L5	0.1415
MGC7036	1.1575
DNAJC11	-0.271
GDF2	0.4585
TIMM17A	-1.10125
HNRNPA0	0.2887
OR2H1	-0.044
PCBP1	-0.22575
COL23A1	0.501
LRRC2	1.25678571428571
NSD1	-0.0181428571428571
FLJ37078	-1.69625
WDR91	0.0416666666666667
TMEM179	0.05375
DSCR10	-0.66
CNDP2	0.4887
FYN	-0.7455
BEX2	1.65133333333333
KCND3	-0.069
YPEL5	1.736125
LRRC42	-1.12183333333333
C17orf45	1.035875
ZNF649	0.6951
LOC150763	1.71625
COL5A2	-1.0105
CNGA2	0.509
ELA2B	-0.979333333333333
RAB9B	-0.3535
FAM100A	-0.37175
NAIP	-0.321714285714286
MYOZ2	0.448625
SPATA12	0.1505
XRCC4	-1.01575
CYB561	0.9081
CHST10	0.124
BAI1	-0.210666666666667
BRSK1	0.0208333333333333
C17orf89	-0.71875
PDE6H	-0.622
FLJ20309	0.3685
MAP7	0.061625
SCN4B	3.46375
SPAG9	-1.263125
SERTAD1	0.0103333333333333
FLJ21963	-2.738
ANTXR1	-0.3586
TMPRSS13	2.53533333333333
ETV7	1.96933333333333
DGAT1	0.0258333333333333
NKIRAS1	0.088
TAC3	-3.58125
CORO1C	-1.58266666666667
RAD54B	-1.05025
HRASLS3	1.33666666666667
C21orf42	-0.509
BARD1	-0.684166666666667
ZNF177	0.634333333333333
MIP	-0.076
ZNF442	-0.356
F2	-3.5261
GRIA1	0.110875
GALNTL2	1.65983333333333
WNT5A	-2.7001
LENG9	-0.0545
hCG_25371	-1.324
FOXR1	0.0995
TRA@	0.9872
PWWP2	0.5855
C1QTNF7	1.08133333333333
SLC7A4	0.707
C4orf7	3.62625
C17orf80	-0.0276666666666667
KLK4	-0.0805
IL31	3.98
TMEM176A	3.9745
CTNNB1	1.74725
BHLHB2	0.40325
TMEM185B	0.368166666666667
ARD1B	-0.28775
C1orf93	-0.1885
BRUNOL4	-0.436166666666667
LOC541469	-0.659083333333334
UPK2	-0.39075
GAS8	0.618166666666667
PATE	0.526
IMPACT	0.518
WNK4	-1.1735
HNRPLL	-0.963625
GAD2	-1.05375
ITGA6	2.3565
BMP15	-0.0776666666666667
CYP2A7	0.342375
RIC8A	0.29475
CCND1	0.374916666666667
USP35	-0.9495
DSCR2	-1.7535
CCL4	4.71016666666667
ZCCHC10	-0.5605
NOL11	-0.80325
TRPM2	0.25325
PSMD2	-1.25536363636364
CHTF18	-1.84525
USP18	0.00562499999999999
RRAS	0.118375
LAMC3	1.04675
TOX	-1.935
PCDH15	-0.196
GABRG3	-0.6255
NUDCD2	-0.536375
SGCZ	1.7885
KCTD17	-0.6735
SPSB2	-0.3945
TPPP3	1.92083333333333
CILP2	0.0205
CALB2	1.785625
CEBPZ	-0.1095
ZNF479	0.458
FMOD	5.48183333333333
C21orf66	-1.16314285714286
CLN6	-0.404833333333333
ANAPC1	-1.057375
SH2D3C	1.767
PTPN14	0.7433
TRIM42	-0.0425
APTX	-0.12975
SNRPG	-1.83116666666667
BMS1	0.117
MAGEA3	-4.761
NFATC3	-0.01775
LRRC45	-0.0105
ARS2	-0.578142857142857
LRIG1	1.96716666666667
EPSTI1	-0.888833333333333
PRSS27	1.16275
ERC2	-0.205
PRKACB	-0.0395
PRDM13	-3.194
HCG27	-1.221
KLK12	-3.1825
HSD17B7	-0.248833333333333
ZNF354A	-0.0465
PCDH11X	-0.049
DMGDH	-0.013
PCBD2	-1.18266666666667
TMC6	-1.254875
RIMS1	0.3045
SF3B2	-0.426666666666667
RCN1	-0.500666666666667
CPB1	1.3495
BCAR3	0.19625
FCRLB	0.26575
PAK1IP1	-0.73075
OR10H1	0.3515
KIF9	0.5417
PITPNM2	-1.154125
L3MBTL4	1.43825
TGFB1	-1.7209
ZXDC	0.264
SLC6A16	0.58975
SRrp35	0.155
LRRC8E	1.7065
PPIAL4	-0.246166666666667
EOMES	0.926
PAX2	-0.2075
SCARF2	0.683625
PSEN2	0.01075
PCDHB13	0.06425
C10orf28	0.281875
DHRS7B	0.592642857142857
C1orf131	-0.53025
ASB1	-0.3668
ZNF223	0.728833333333333
LCMT2	-0.205
MEP1A	-1.1595
TMEM53	0.24675
RSPH3	0.958
C10orf33	1.5815
LOC644285	0.13875
PTPN9	0.713166666666667
ABCA12	-4.345
CCDC37	-1.06075
RUNDC1	0.8509
YES1	-0.2275
FAM120AOS	0.103
OR5M3	0.2035
PPP1R3F	-0.0654166666666667
IL13	-0.00409999999999999
MDFI	-0.08925
PRNT	-0.4355
ZDBF2	0.4455
OR10C1	-0.366166666666667
CLIC1	-0.878
LILRA5	0.139
CSAG1	-3.99866666666667
TREML2	-0.420666666666667
FAM125A	0.048
ZNF74	-0.53275
FAM104A	-1.279625
LRRC39	-0.9175
SAMD5	3.21875
HYAL2	0.37925
HIST2H2AC	-1.48625
IGFBP5	0.176739130434783
NRTN	1.17433333333333
KIAA0556	0.3686
FAM29A	-1.48977777777778
JMJD2A	-0.1325
EPHB1	4.07425
POLD4	-0.609875
ANAPC10	0.309
LRRC36	-0.66075
MEGF6	0.083625
LPHN3	0.589666666666667
BMP10	-1.0025
C21orf55	-0.0815
CREM	-0.628
PTGER4	0.469666666666667
METAP1	0.39025
KCNQ1	1.47766666666667
NR2F2	0.032875
SSFA2	-0.496833333333333
CTTNBP2	-0.48025
BCL2A1	-1.929625
ZBTB24	0.21725
SLCO6A1	-1.7635
PRDM1	1.849
OR7D2	-0.496
CCDC47	-0.6349
LOC646982	0.339
SLC26A6	-1.1075
BIN1	0.0645
SRRM1	-0.416285714285714
PCSK1N	-0.646125
ALS2	-0.2246
ECT2	-2.89142105263158
CACNA2D2	0.330125
DOCK6	-0.34525
C10orf119	-0.2585
FATE1	-0.04675
DUSP23	0.4125
TRIP6	0.716071428571429
NUP35	0.00375
CDH3	2.63925
KLHDC8A	0.65725
C9orf116	-1.006625
EI24	0.099
CENTD1	0.888833333333333
RWDD2B	0.0645
DOCK1	0.9505
NPAS2	0.17275
NR3C2	3.97816666666667
FAM63A	0.4005
INPP5F	-0.280333333333333
FAM111A	-0.4235
MYBL1	-2.39641666666667
IQGAP3	-2.26033333333333
CRADD	-0.3255
DUSP12	-0.76125
PDZK1IP1	3.75425
VASH2	-0.24425
CTR9	0.45975
VIL1	-3.8655
OR8U1	0.0863333333333333
CCDC107	0.1395
PTTG1IP	-0.559125
OR4X2	0.2575
COL9A1	-0.9555
PSMD9	-0.18525
