Hybridization REF	TCGA-E2-A14Q-01A-11R-A12D-07
TCEB2	1.0704
NOG	-1.771
POLR2J2	-0.596333333333333
HLA-B	2.5195
PCDHA1	2.2795
PPP2R2B	-0.36125
ARHGEF17	0.849833333333333
TCF7L2	0.550785714285714
CHD5	-0.252
ZNF431	-0.2405
TBC1D25	0.07775
ZNF800	1.0925
SCUBE2	4.88972727272727
MYCBP	1.01216666666667
GPX5	0.1315
C6orf129	-0.201666666666667
QSER1	-0.4785
ULK2	1.07425
PIGO	0.585166666666667
NRCAM	-1.51035714285714
SLC35E3	0.302
CSRP2	-1.60075
HYPE	0.2865
MAPK15	0.173833333333333
MGC14327	0.02275
TIMM13	-0.128166666666667
ZNF462	-0.649
GBA3	0.032
TEX13A	0.273
MCM6	-1.75566666666667
MTRF1	-0.982625
ABCA7	0.38925
EIF4A2	-0.22225
ZC3H10	0.739
RPGR	0.25
C20orf94	0.96175
RP1L1	0.031
GPR125	-0.98875
USP22	-0.302142857142857
OR1L4	0.2995
MLZE	0.34775
FLJ32065	0.08125
PTCD1	-0.82675
CRTAC1	0.864
BXDC2	-1.43275
C18orf1	1.54216666666667
FAM107A	1.75778571428571
EFNA3	0.028
P18SRP	-0.476
CAMKK2	0.423666666666667
KIAA0649	-0.251
NES	-1.39333333333333
HS6ST3	-1.158625
PON2	-0.535
TCP11L2	-0.137
CLEC4A	1.052
PRR12	1.317
MLXIPL	-2.0064
C2orf50	0.547
ZNF28	1.185
ENC1	0.378166666666667
MAP2K1	-0.77925
FKSG2	0.489
KIAA0430	1.39775
PTP4A1	0.523166666666667
GPR156	-0.1215
GTF3C6	0.2765
UBR2	0.2435
LOC388272	-1.432
MAK	0.676
ACOT4	4.1695
STC2	-0.0804166666666667
PIGW	-1.455875
SAE1	-0.149625
COL6A1	-0.0747727272727273
OAZ1	0.450666666666667
STMN4	0.831833333333333
EDG3	0.183333333333333
SGCE	-0.868833333333333
IL11	-0.729166666666667
PRSS8	3.12625
YIPF5	0.0954166666666667
WNT4	2.619375
CSN2	0.0716666666666667
TCF7	-2.323625
TDO2	0.05025
SAMD9	0.736125
S100A7A	0.5305
MMRN1	0.975
GKAP1	0.3025
AKR1C3	-2.188375
RNF19A	0.896375
GMDS	-0.52425
YKT6	-0.552375
SPARC	1.1198
C12orf31	-0.41625
UBE2V2	-1.11116666666667
FBXL18	-0.0768333333333333
KIAA0460	1.411
ADAM22	-0.43225
SERPINC1	-3.44375
KCTD21	0.51125
MYOHD1	-2.20075
ZNF37A	0.190833333333333
GTF3C1	0.492833333333333
CTSZ	1.836
PRNPIP	-0.785
DRD1IP	0.59225
NR1I2	-1.55333333333333
ZNF266	-0.2821
SPAG4L	0.3665
COX4NB	-0.9455
SAPS1	1.49366666666667
APOA1	-4.388375
TATDN1	-1.2035
C10orf82	-0.39475
KPNB1	-0.90975
FOXO3	1.22133333333333
CRYBB2	-1.221
ZBTB5	-0.257333333333333
SLC25A38	0.12975
DCTN2	-0.0623333333333333
IFT20	0.10725
CTHRC1	1.54025
C1orf31	-0.34075
UHRF1	-0.868
GPC6	-0.528
C10orf54	1.3125
MCF2L2	0.0853333333333333
WNT9B	-0.161875
OLA1	-0.63975
FAM120B	0.6605
TTLL10	0.325
CYorf15A	-3.61175
RELN	-1.288
SCN2B	1.21216666666667
MFHAS1	-1.1735
NKX3-2	-1.66533333333333
RASGRF2	0.0425
SSBP1	-0.600666666666667
KPNA6	-0.0952142857142857
LOC389118	-0.2425
HS3ST4	-0.0223
SUPT7L	-0.338
FLJ32658	0.04975
IGFBPL1	-0.49225
KIAA1641	-1.1993
SHKBP1	-0.00783333333333333
CSF1R	4.762
NAGK	1.03825
MYL2	0.6305
HIST1H4C	-1.87783333333333
TOMM7	-0.655375
ADAMTSL3	1.2364
TNFSF14	-0.771
PRRT2	-0.033
VTA1	-0.1225
AOAH	2.17883333333333
CRISPLD2	1.49664285714286
PNN	-1.2094
TA-NFKBH	-0.342
ESPN	0.62175
RBM43	-0.0905
KIAA1267	0.050125
DDX3X	0.288166666666667
KIAA1576	-3.39825
PLXDC1	2.97283333333333
FLJ25801	-4.06
HNRNPL	0.19575
RUNDC3A	0.1355
CASP12	0.2055
SH2D5	-1.148
RPL26L1	-0.1105
OR51A7	0.14275
HDC	1.3965
C2orf16	0.0168333333333333
SYTL3	1.98525
GOLGA4	0.55175
NOTCH1	-0.5915
ATPAF2	0.227
ECD	0.33525
SSX5	-0.998166666666667
SNAP91	0.2075
OCA2	-3.45675
PNPO	-0.102
DAPK1	-0.883833333333333
PINX1	-0.8145
SELENBP1	1.8115
NEK3	-0.27125
TMED4	0.26
SSTR4	-0.1955
FOSL1	-2.2574
CD40LG	0.405
CES1	-1.67183333333333
DCI	1.32733333333333
B3GAT3	-0.293
STK17B	0.539
CNTN6	0.2705
CYP3A4	-0.874833333333333
MBOAT2	1.15185714285714
PISD	-0.26625
USP1	-1.37175
PYDC1	2.29466666666667
CENPM	-2.1305
SAR1B	0.67775
TTC7B	-1.04925
DP58	0.199
GPC1	0.84625
RBL1	-1.835125
TMEM137	-2.3945
TOB1	1.09758333333333
TCEAL1	1.45616666666667
CENPF	-1.77227272727273
C6	0.751833333333333
PRSS1	-3.45425
PPIL6	1.53583333333333
C6orf124	-0.125
ODZ4	0.2305
SNCB	-0.474
NDUFB9	0.005375
CNOT6L	1.0785
S100A9	-1.08916666666667
TRIM50	0.2535
KCTD1	2.5761
WDR63	0.871
SPEF2	1.30375
RNGTT	0.0621666666666667
CXorf22	0.416
KCNK16	0.1015
CEP250	-1.47
ATPBD1B	-0.78
KCNJ2	2.41425
MT1B	-0.2505
ZNF684	-0.249
SLC4A1	0.37825
PDHA1	-0.89675
ZNF492	0.318875
TKT	-2.03625
BYSL	-1.389875
RNF38	0.538125
AHDC1	0.276
KLHL2	0.6665
CMTM8	2.78975
DMP1	0.1365
HERPUD2	0.34975
CRTAM	1.85183333333333
ZNF572	-0.89725
TMEM16J	0.2755
HSD17B2	-1.1905
UBE2G1	-0.502875
AHSA2	-2.4425
PELI2	-0.779
TPX2	-2.157125
ATP9B	0.923833333333333
DAZAP1	-0.30425
HMGCS2	1.984
C17orf38	0.10175
B9D1	-0.805125
NKX2-5	-0.394166666666667
KIAA1276	0.61
LILRB2	2.384
CSTF1	-0.6795
BTN2A1	-0.7105
C15orf48	4.794
IGF2BP3	-4.506
FAM113B	-0.352333333333333
HRG	0.09075
ZNF131	-0.774
USP47	0.478285714285714
CCDC88B	-0.683375
HCN1	-0.0354
HTN1	0.313333333333333
SYCP3	-0.00775
C13orf23	-0.1924
PAPOLA	0.2983125
AATK	-0.317
MSH3	0.1685
NDUFAB1	-0.56025
ITLN2	-0.601666666666667
BAK1	-0.483166666666667
MRPL45	-1.3045
MTNR1B	0.0923333333333333
LOC645843	-0.255
SPECC1L	-0.188875
PGCP	0.539
SPN	-0.443
GPR143	0.403833333333333
ZNF576	0.647166666666667
TMEM39A	-0.0139
ATP5D	0.540833333333333
MAGEB3	-0.3185
RPS5	0.570333333333333
ANP32E	-0.998928571428571
MTMR1	0.1545
YEATS4	-1.0305
SYNGAP1	0.451
PCOLCE	-0.991166666666667
MNS1	0.11275
PCYT2	-0.240333333333333
ZNF182	-0.4195
LAX1	0.32325
SPPL2B	0.4833
ELOVL5	1.4016
PCDHAC1	0.2115
B4GALNT1	-1.12766666666667
BLOC1S2	0.655125
ZNF673	-0.8314
ARHGAP21	-0.6695
IRX5	4.0435
LRFN5	0.200333333333333
FAM7A1	-1.17425
RAB19	0.532
GINS1	-1.6305
ITM2B	1.4087
PAPSS2	0.000416666666666649
OR5BF1	0.4235
ACSL3	0.224
KIAA1919	-0.663333333333333
GLT8D2	2.515625
UTRN	1.1895
CNN1	2.31075
HISPPD2A	0.1665
SDAD1	-0.2805
SIGLEC9	-0.0211666666666667
RPL35	-0.422857142857143
C22orf26	-0.072
IMPDH2	-1.070625
WDR69	-0.3525
SEC14L5	0.165333333333333
CLTA	0.33325
RP11-529I10.4	0.7525
GPR37L1	-0.0106666666666667
OGDH	-0.228
ASB13	2.17033333333333
ZFP14	0.76175
ZCRB1	-0.136666666666667
KPNA3	0.306
HSPA1L	1.419
RHOC	1.40475
LOC554175	-0.03675
PPP3CA	0.2188
SLC1A7	-0.4223
ZNF529	-0.456166666666667
RBED1	0.754
DDB2	-0.395
FLJ11286	0.263166666666667
SPATA1	0.402
MKNK1	0.166333333333333
DYSF	0.681166666666667
ALKBH2	-0.64075
NKD1	-2.99666666666667
C1orf174	-0.35
PLEKHO1	0.6605
ASB10	-0.15025
RING1	-0.0935
NPC2	1.238625
AVPR1B	0.255
YTHDF1	0.16725
LMAN1L	0.1775
GSG2	-2.343
CEP170	-0.5473
RPS4Y2	-5.823
MSH6	-1.0905
HECTD2	0.0776666666666667
ZNF556	-2.6245
PLEKHC1	-1.2569
AIRE	0.121666666666667
BCL2L10	0.59975
LMOD3	0.435333333333333
ZBTB8	1.0098
FOXA2	-3.1088
SLCO2A1	2.662375
C3orf46	0.1525
PRDM16	-0.160833333333333
TMEM98	0.73975
FRMD5	-2.29
PDE6C	0.772
C1orf216	0.143166666666667
EP400	-0.356785714285714
PTK2	0.106416666666667
RNF217	-0.355
NDUFA8	0.515
ZFAT1	0.5155
LAMP3	1.83016666666667
GLTSCR2	0.779125
NPW	0.5425
LLGL2	0.1079
PPM1K	-0.5995
C20orf177	-1.228
KIR2DL4	1.1032
NFKB2	0.4915
C21orf122	0.172
HESX1	-0.49075
GPR114	0.03
SLC25A35	-0.375833333333333
GNAT1	0.54625
ORAI3	0.7155
FAM76B	-0.3265
TMEM99	0.4175
TRIM29	1.3432
CDS1	2.57275
RHEB	-0.2897
C4orf27	-1.06666666666667
RAB3A	0.18525
OTUD6B	-0.606
GPD1	0.62575
CDH15	-0.7785
NPM1	-0.867071428571428
TMEM117	-0.53625
PRPS2	-0.34
GCK	-0.369
ADRA2A	3.86783333333333
TSPYL4	0.0586666666666667
TASP1	-0.8335
WDR19	0.795416666666667
C10orf38	-1.2715
PDE4C	-0.692333333333333
FYB	0.321083333333333
C1orf55	0.373833333333333
PPFIA3	0.1735
RAD18	-0.7485
C12orf44	0.502
CRYBA4	-0.5615
HVCN1	0.39475
TAF10	0.1315
C16orf48	-0.566
DEPDC5	0.760333333333333
LTBP1	-2.0655
MAPRE1	-0.25325
FGF8	0.353
C3orf52	2.301375
SENP7	-0.149
LRRK2	0.2815
RUNDC2A	0.172333333333333
KIAA0355	0.255
CPEB1	-1.73275
PPEF2	0.222
ABI2	-0.0448333333333333
KIAA0317	0.2015
ATF1	-0.245333333333333
DYNC1H1	0.834
DIP	-0.11025
TMEM33	0.839388888888889
POLDIP3	-0.35175
C7orf24	0.8475
GPR171	3.29975
CDC6	-3.3375
PLD1	-0.8895
ITFG2	-0.7286
NDUFC1	0.201
AKNA	-0.2505
NBR1	0.05225
PKHD1	0.736625
HPS4	-1.0754
MAFA	0.074
ULBP3	-0.02675
DIRC1	0.124
IMMT	-0.526125
C22orf13	-0.1725
CEL	-0.077
MARK3	-0.17625
ADAMTS2	0.525833333333333
ARPC3	0.781
TMEM10	0.273125
NPHS1	-0.027
BRD8	-0.349166666666667
WDR12	-1.72575
IDI2	0.063125
HOXD13	-1.276
OR8G2	-0.46975
SLAIN1	-1.64325
GABRQ	-0.515
NR2C2	-1.01725
NKTR	-0.2531
TLE2	1.5025
KIAA0892	-0.316666666666667
AURKA	-2.76818181818182
GPRC5C	0.581
TBC1D9B	0.376
PNPLA6	-0.224666666666667
AP3B1	0.079
NAG	-0.04625
C11orf68	-0.29075
AKR7A3	2.17
AHCYL1	0.0570833333333333
COP1	0.4795
RPP14	-0.0266666666666667
PCDHB18	-0.00375
CDH24	-0.051
KRT17	0.9222
LACTB2	-0.654
DDX24	0.9688
PHACTR1	-2.254
SLC35E2	0.5965
LOXL1	0.56475
IQSEC2	0.464625
RGSL1	0.1255
PCDHGC5	0.231
MEGF10	0.00812499999999999
PRRX1	0.825333333333333
ASTE1	1.06716666666667
C6orf159	-0.64675
MYOD1	0.2375
GAA	0.8145
ZNF747	1.07475
KLRC1	-1.114375
IL1RL2	0.34
GDF9	1.5565
GPR119	0.29
TRAF2	0.252166666666667
HCK	1.85816666666667
BMP6	-2.914
IL8RA	0.8305
FLJ35848	-0.6525
EFHA1	0.681
CDSN	1.18583333333333
C14orf54	0.259333333333333
LSM3	-0.115
ZFP41	0.7065
C9orf126	-1.02966666666667
VIT	0.4735
SPCS3	-1.53725
DEF8	-1.5395
CHAF1A	-1.7665
C1orf165	0.356666666666667
ZFPM2	0.7075
FTH1	0.09675
SLC35F1	-1.4475
YWHAH	0.38425
C17orf66	-0.0393333333333333
ADRB1	0.180166666666667
FOXL1	-0.125
RG9MTD3	-0.0148333333333333
UMPS	-0.349375
MGC13008	-0.052
KIAA1161	-0.639
CCDC77	-2.60925
C12orf65	0.1178
COG4	-1.25233333333333
RCP9	0.32025
RP4-692D3.1	3.61
CDC2L5	0.444
MGC7036	0.7655
DNAJC11	-0.581
GDF2	0.159333333333333
TIMM17A	-0.50475
HNRNPA0	0.1472
OR2H1	0.01825
PCBP1	0.53425
COL23A1	-1.4765
LRRC2	0.252928571428571
NSD1	0.478428571428571
FLJ37078	0.063125
WDR91	-0.1765
TMEM179	-0.01125
DSCR10	0.596
CNDP2	0.7223
FYN	-0.723
BEX2	0.2025
KCND3	0.3685
YPEL5	1.25375
LRRC42	-0.237666666666667
C17orf45	-1.169125
ZNF649	1.2525
LOC150763	0.28775
COL5A2	2.00475
CNGA2	0.5675
ELA2B	-0.138666666666667
RAB9B	-0.22575
FAM100A	0.73825
NAIP	-0.653071428571429
MYOZ2	0.216625
SPATA12	-0.8425
XRCC4	-1.24675
CYB561	0.9424
CHST10	0.214
BAI1	-0.174166666666667
BRSK1	0.404833333333333
C17orf89	-0.592375
PDE6H	-0.159
FLJ20309	0.3071
MAP7	1.519375
SCN4B	2.48075
SPAG9	-1.048875
SERTAD1	1.5035
FLJ21963	-1.04975
ANTXR1	-0.2668
TMPRSS13	0.726333333333333
ETV7	2.28566666666667
DGAT1	0.678833333333333
NKIRAS1	-0.0271666666666667
TAC3	-2.999
CORO1C	-1.15516666666667
RAD54B	-1.02325
HRASLS3	2.1865
C21orf42	0.301
BARD1	-0.4995
ZNF177	1.0645
MIP	0.4575
ZNF442	0.6355
F2	-3.9717
GRIA1	0.023
GALNTL2	0.812333333333333
WNT5A	-0.2079
LENG9	0.182
hCG_25371	-0.9855
FOXR1	0.0725
TRA@	0.6579
PWWP2	1.84425
C1QTNF7	1.125
SLC7A4	1.43025
C4orf7	2.5345
C17orf80	0.0776666666666667
KLK4	0.5315
IL31	-0.038
TMEM176A	3.33725
CTNNB1	0.7123125
BHLHB2	1.06425
TMEM185B	0.617333333333333
ARD1B	-0.05675
C1orf93	1.8615
BRUNOL4	-0.303833333333333
LOC541469	0.317416666666667
UPK2	-0.03725
GAS8	0.4175
PATE	-0.4445
IMPACT	0.295125
WNK4	-1.32566666666667
HNRPLL	-0.479625
GAD2	-0.12375
ITGA6	0.908
BMP15	0.142666666666667
CYP2A7	0.47325
RIC8A	0.553875
CCND1	1.0365
USP35	1.1005
DSCR2	-1.849
CCL4	3.667
ZCCHC10	0.664
NOL11	-1.26525
TRPM2	1.40058333333333
PSMD2	-0.782090909090909
CHTF18	-1.23325
USP18	0.34675
RRAS	1.330625
LAMC3	-0.44775
TOX	-2.40133333333333
PCDH15	-0.2605
GABRG3	-0.94775
NUDCD2	-0.55025
SGCZ	-0.2975
KCTD17	-0.5
SPSB2	-0.092
TPPP3	1.03683333333333
CILP2	0.956666666666667
CALB2	1.285125
CEBPZ	-0.2125
ZNF479	0.63525
FMOD	5.033
C21orf66	-0.967142857142857
CLN6	-0.539
ANAPC1	-0.86
SH2D3C	1.308
PTPN14	-0.2987
TRIM42	0.09625
APTX	0.053
SNRPG	-0.489166666666667
BMS1	-0.6185
MAGEA3	-4.906
NFATC3	-1.075
LRRC45	0.744166666666667
ARS2	0.148428571428571
LRIG1	2.523
EPSTI1	0.410833333333333
PRSS27	0.0595
ERC2	-0.021625
PRKACB	-0.548214285714286
PRDM13	-3.469
HCG27	-0.5685
KLK12	-0.5235
HSD17B7	-0.126166666666667
ZNF354A	-0.036
PCDH11X	-0.323
DMGDH	0.197
PCBD2	0.352333333333333
TMC6	-1.056125
RIMS1	0.01325
SF3B2	-0.029
RCN1	-1.10766666666667
CPB1	4.982
BCAR3	-0.7
FCRLB	-0.237125
PAK1IP1	-1.00525
OR10H1	0.071
KIF9	1.4988
PITPNM2	-0.692625
L3MBTL4	-0.1335
TGFB1	-0.5364
ZXDC	0.43925
SLC6A16	-0.47575
SRrp35	-1.09325
LRRC8E	1.99275
PPIAL4	-0.6565
EOMES	1.12283333333333
PAX2	-0.007
SCARF2	-0.124875
PSEN2	1.20375
PCDHB13	0.509
C10orf28	-0.213375
DHRS7B	0.630857142857143
C1orf131	-0.088
ASB1	-1.2481
ZNF223	0.654166666666667
LCMT2	0.89775
MEP1A	-1.29525
TMEM53	0.775
RSPH3	1.976
C10orf33	-1.1615
LOC644285	-0.32075
PTPN9	0.7735
ABCA12	-1.52325
CCDC37	-0.294
RUNDC1	1.0508
YES1	-0.218166666666667
FAM120AOS	0.8375
OR5M3	-0.1145
PPP1R3F	0.285583333333333
IL13	0.2622
MDFI	-1.099
PRNT	0.24
ZDBF2	0.615
OR10C1	0.1535
CLIC1	0.078
LILRA5	0.0623333333333333
CSAG1	-4.34583333333333
TREML2	-0.921
FAM125A	0.327166666666667
ZNF74	-1.1705
FAM104A	0.358
LRRC39	-0.149
SAMD5	1.394
HYAL2	0.6545
HIST2H2AC	0.497
IGFBP5	-0.0926521739130435
NRTN	-0.206166666666667
KIAA0556	0.5118
FAM29A	-1.51705555555556
JMJD2A	1.264
EPHB1	1.04
POLD4	1.2795
ANAPC10	-1.264
LRRC36	-0.72325
MEGF6	0.08025
LPHN3	0.053
BMP10	0.3428
C21orf55	0.553
CREM	-0.516625
PTGER4	0.126666666666667
METAP1	-1.36725
KCNQ1	3.04516666666667
NR2F2	2.643125
SSFA2	0.00566666666666666
CTTNBP2	-1.491
BCL2A1	-1.15525
ZBTB24	-0.44425
SLCO6A1	-0.184
PRDM1	0.2367
OR7D2	-0.508666666666667
CCDC47	0.1122
LOC646982	-0.274
SLC26A6	-1.84183333333333
BIN1	-0.8586
SRRM1	0.0549285714285714
PCSK1N	-0.278
ALS2	0.0441
ECT2	-1.04621052631579
CACNA2D2	1.687875
DOCK6	-1.12275
C10orf119	-0.1205
FATE1	0.215
DUSP23	2.213
TRIP6	0.676785714285714
NUP35	-0.65525
CDH3	1.479
KLHDC8A	0.30675
C9orf116	2.2875
EI24	-0.0735
CENTD1	0.649666666666667
RWDD2B	-0.0628333333333333
DOCK1	1.4285
NPAS2	1.025625
NR3C2	3.09683333333333
FAM63A	1.58291666666667
INPP5F	-0.5785
FAM111A	0.0937
MYBL1	-1.04225
IQGAP3	-0.203833333333333
CRADD	-0.527333333333333
DUSP12	-1.511
PDZK1IP1	3.59525
VASH2	-0.9285
CTR9	0.64625
VIL1	-4.03375
OR8U1	0.529
CCDC107	1.4385
PTTG1IP	0.6025
OR4X2	0.1945
COL9A1	-1.7415
PSMD9	-0.17425
ZFP62	0.59475
TIP39	0.0695
PARP15	0.272
TTC19	-0.331125
C1orf114	-1.20666666666667
GFPT1	-0.047
SLC27A6	0.55
MRPS10	-0.742
CALML5	2.02516666666667
TRPM7	-0.125625
CGNL1	2.162625
CECR1	0.301
SERPINB8	-0.824666666666667
TMEM102	0.88275
PDIA2	-2.90625
NUCKS1	0.219333333333333
HOTAIR	0.07975
EBI3	0.231
NXN	0.42725
ZMYND19	-0.24375
FOXJ3	0.3265
EIF5B	0.0496
EIF2B4	0.2625
LEO1	0.44525
ZIC5	-1.11541666666667
IL20	0.911666666666667
KIAA0415	0.08025
FLJ37357	-0.00349999999999998
TSPAN12	0.2445
ACTR3B	-0.451875
TFAM	-0.486
IL17RD	0.7915
PARP12	1.50575
KLHDC7A	0.5895
KCTD4	-0.187333333333333
GTF2H1	0.14575
FLCN	-1.13516666666667
BIRC4	1.176
LOC790955	0.58875
VKORC1L1	-0.334
CYP4F22	2.42016666666667
TAS2R5	0.4375
ZNF582	1.619
HS3ST3B1	-0.701375
CTNS	-0.10225
STK36	0.734666666666667
MMD2	-0.0565
RP5-1103G7.6	-0.397
FLJ23356	-0.1025
CRH	-0.3825
C1orf182	0.156833333333333
ACP5	2.6475
AMFR	1.8538
CA4	-1.23775
PLCB4	-1.3585
MPHOSPH10	0.14525
UNQ473	1.96166666666667
G3BP2	-0.453166666666667
SR140	-0.388583333333333
HOXA2	0.3585
PYGB	-0.237875
BAT1	-0.784
DKK3	0.284333333333333
DDX31	-0.6
TULP1	0.10075
NHLRC2	0.72425
TNRC4	0.0903333333333334
ZNF430	0.1555
TNRC6A	0.685625
PLA2G1B	0.332166666666667
RCHY1	-0.168833333333333
GTF2A2	-0.51
MGC4294	0.019
ZNF691	-0.16875
TACC3	-0.982
DNAJC5G	-0.07225
LOC4951	0.19625
MS4A4A	-2.597
LOC152485	0.534
PPP1R2P1	0.18
PPP2R5B	0.25225
RPGRIP1L	-0.28375
SPOP	0.4178
PTPRF	1.35266666666667
MGC42090	-0.347
SUSD3	4.08025
THOC4	-0.253
MAML1	0.5083
FXR2	-0.684
TYK2	0.025125
MUC6	0.2635
DNAJB7	0.131
PIP4K2A	-0.1365
MEX3A	-0.8905
RRP1	-0.929
TFAP4	0.38025
CXorf41	0.03725
MTMR4	-0.172166666666667
CTLA4	0.325
SNX9	0.816
CIB3	0.799666666666667
NECAP1	0.017875
PLA2G2D	-0.0496
GLMN	-1.98433333333333
DCLRE1A	-0.46825
PDX1	0.2975
SAMD11	-1.15125
MRPL55	0.8847
TLR7	0.493875
TBC1D21	0.111166666666667
SMAD1	0.7152
ACTRT2	0.49125
RIOK2	-0.2745
PDLIM4	0.34125
SLC22A15	0.982833333333333
ABHD13	0.2304
STX18	0.3161
CCPG1	-0.136214285714286
DCBLD1	0.576333333333333
SLC2A6	-1.3545
NOLA3	-0.06
TRDMT1	-1.33135714285714
IL17F	0.056
ATP1A4	-0.376333333333333
OR52W1	0.086
CFL1	-0.2195
IL4	-0.23
RBP2	1.05183333333333
CPSF6	-0.319875
TTC8	0.121333333333333
MUCL1	5.928
EYA3	-1.843
KRT38	0.41825
GNE	-1.8885
ZNF501	0.349
SLC35A2	0.508125
CEP110	-0.4054
MYF6	0.16275
MGST2	0.0258333333333333
TRPV4	0.0763333333333333
NEK8	-0.628833333333333
NOX5	-0.7605
NCKAP1L	-1.61333333333333
EMP3	-1.55766666666667
BPY2C	0.412
C1orf38	-0.369
ELOVL2	1.437
CBX7	1.12275
OSBPL1A	0.9765
ZNF589	-0.69925
ESCO1	-0.0945
TRA2A	0.584833333333333
C3orf26	-1.39525
PHF2	1.51275
PID1	-0.632333333333333
RFC1	0.18325
MTAP	-0.6624375
ADORA3	1.603
LOC389458	1.46425
TRNT1	-0.492875
CRIPAK	0.12475
RAI2	3.97133333333333
ANKRD44	-0.0995
GZMB	1.89725
NFE2L1	-0.532
STIP1	-0.315833333333333
RASL11B	1.603
NT5DC2	-2.80716666666667
LRP2	1.8185
MTDH	-0.4808
ARSG	0.13725
HSP90AB1	-0.109666666666667
CT45-6	-3.64375
ZNF483	-0.151
LMBR1L	-0.692
S100A2	-1.9705
C2	-1.40838888888889
C2orf27	-0.34675
EIF4EBP1	-2.06225
GCKR	-3.14133333333333
PPP1R9B	0.195
FER	-0.92675
SNRK	1.10016666666667
OR5M10	0.109
UTP6	-1.43875
CAPZA3	0.386
FBP1	2.00833333333333
TERT	-1.798
CCL1	-0.5585
FUCA1	1.57025
ALS2CR8	-0.0338333333333333
KCMF1	0.00283333333333333
SRCRB4D	-1.5445
OXCT2	-0.439333333333333
IL17RA	0.365166666666667
MPP5	1.16625
SPA17	1.061
FLJ10986	0.841833333333333
GALNT14	-2.54775
CXorf27	-0.263875
NPLOC4	-0.784
RAB34	-0.51
KRTAP3-3	0.143
ARSD	0.867
CPLX2	-0.9186
PJA1	0.16625
WHDC1L1	0.6945
RB1	-0.4574
MTMR15	-0.0255
PHLDA2	0.1395
GUCY2F	-0.1095
MPV17	0.145333333333333
SLC35D1	-0.249
LYSMD3	0.2957
COL16A1	1.526
ERLIN1	-0.865
JMJD4	-0.061
HIST1H2BK	-0.25175
TP53I11	1.6785
ST3GAL4	-0.2378
PF4V1	0.5902
ALG8	-0.1415
REG1A	0.0825
MINA	-1.55775
CYB5R3	-0.105
HHLA1	-0.69825
MYST4	2.3844
VASN	-1.248
UCHL5IP	-0.845
TFAP2A	1.9975625
MGC9913	1.002
C9orf97	-0.185
LOC90379	-0.5055
PHF15	0.494714285714286
ZNF169	-0.149833333333333
KRT7	3.2541
GLIPR1L2	1.765
LOC116236	-0.2515
IQCF3	0.0425
RDH14	0.302666666666667
HNRPK	0.546214285714286
RABEPK	-0.141
ISX	-1.135
CBARA1	0.302
RAD51AP1	-3.50875
MLL5	0.69825
CXorf48	-3.7195
SGCD	-0.69075
PHTF1	-0.2695
CA3	1.26175
CMTM5	0.41275
STX10	-0.265375
JMJD2D	-1.01375
P4HA1	-1.433
GAB3	-0.863666666666667
DHRS4	0.827833333333333
COL4A1	1.394
C20orf20	-0.970375
OSBPL2	0.417
PTTG2	-2.35275
KIAA1688	0.9225
STS	-0.087
SHROOM4	0.215666666666667
KBTBD5	0.341666666666667
ALDH1A3	0.5213
BTNL2	-0.1115
TGIF1	0.567
ZFAND5	1.187125
ICA1	2.475375
NAV3	-1.16716666666667
FLJ12331	-0.67625
EPS8L2	0.821
MNT	0.0583333333333333
ENTPD1	1.25275
OR51E2	0.60925
STK11	0.769375
MX1	3.5
TTTY9A	0.649
CX62	0.2985
LOXL4	0.046125
EXOSC4	-0.31225
PURB	0.362142857142857
SETD1A	-0.385666666666667
RELB	1.47875
LAMB2	1.7005
HNF1B	-0.145333333333333
PNLIPRP3	-1.952
C14orf139	-1.09425
UMOD	2.01225
GRIN3B	-0.3525
GPR25	0.1505
ZNF512B	-0.75525
ATP6V0A1	-0.548375
SRA1	0.658583333333333
ZNF615	2.15525
ZNF768	0.8765
ZNF469	2.174
DYNC2LI1	0.595
DNAH3	0.178
LOC387911	0.78525
LOC554234	0.41275
ARRDC5	-0.06
TMEM59L	-0.984666666666667
MARCH4	-0.723
CNOT8	0.436166666666667
KIRREL3	-1.106
ADAM17	0.49475
MYOG	0.163125
CPNE1	-0.715833333333333
AK5	2.16325
LOC204010	-0.68775
NDRG4	1.04675
LOC130074	0.1525
PIAS4	0.4085
NCOA2	0.93825
TEGT	0.9369
USP5	-1.39375
ANKRD21	1.23075
KIAA0692	-0.3685
HAPLN3	0.96125
LZIC	-0.43425
NRXN3	3.63975
CDKN2C	-1.5125
KIAA0226	0.239833333333333
CYB5D1	0.38625
WDR68	-0.5913125
ABCB6	-0.7471
MRPS25	-0.89575
ZMAT2	-0.0415
KRT25	0.068
RPL11	-0.48575
GRAP	-0.0468333333333333
LOC198437	1.59466666666667
RORC	1.266
RAP2C	0.869785714285714
MXD1	0.5629375
AZI2	0.027
NUAK2	0.18325
AHSG	-6.996125
MANSC1	1.835
IMP3	-0.0525
C2orf3	-0.99575
VSTM3	2.08975
PCTP	-0.76375
SIRT1	0.60275
MANBA	-0.31925
CD164	1.12675
GFRA1	2.8965
PRM2	0.2715
ZKSCAN3	-0.1895
PLEKHG1	1.78775
TPRKB	-0.51575
UBFD1	0.0389166666666667
CDKL5	1.351
HIST1H2BD	0.53025
INPP4A	-0.508666666666667
BMX	0.0536249999999999
PTPRU	-1.1615
LOC554202	-0.148166666666667
