Hybridization REF	TCGA-BH-A0HA-01A-11R-A12P-07
ROR1	-0.63125
HSD17B14	2.14683333333333
ZFAND2B	0.154375
SAMD4B	0.44525
HEXA	0.219
HNRNPU	0.285863636363636
USP39	-0.48825
NRD1	-0.29325
R3HDML	-0.28025
FLT4	1.36283333333333
OMG	-0.579666666666667
OR52N4	0.8515
LOC399818	-0.409
ELA2	-1.72425
VENTXP1	0.7175
RFC5	-1.6775
OR52L1	-0.729
PAX5	0.471
FBXO2	-0.3105
GMEB1	0.2605
AKT3	-0.154333333333333
CRB1	-0.603333333333333
CTTN	0.283833333333333
UTP15	-0.8325
HSBP1	-0.588083333333333
PHF11	1.558
NDEL1	0.629333333333333
USP8	0.093
BAIAP2	0.3180625
SI	0.5958
ARSJ	-0.627333333333333
BAAT	-3.00866666666667
KCNS3	2.01583333333333
LOC126147	-0.296666666666667
TMEM37	0.3825
C1orf162	2.83766666666667
MBD1	0.0678
ITGAL	0.69
WDR73	-0.456333333333333
GKN2	0.203333333333333
ARFGAP1	-0.669125
SLC5A8	-0.372666666666667
ZBTB40	0.0175
CYP4B1	4.06616666666667
LYPLAL1	-0.0665
CHST3	-0.07475
MAP3K9	0.213
BTAF1	-0.872833333333333
TFAP2E	0.0755
RBM35B	-0.46375
LOC441251	-0.581166666666667
ANKRD25	0.411555555555556
UQCRC2	-0.22
MAEA	0.326666666666667
HYAL1	-1.8683
RNPEPL1	0.5905
CPSF2	-0.210125
PSD3	0.5688
ABCA13	0.62325
AGR2	1.168125
GBX1	-1.713
HDLBP	0.591642857142857
ACY3	-0.634
HECW1	-0.644333333333333
ZNF519	-0.94875
HOPX	3.242
ZNF304	1.020875
OR12D3	0.359
FKSG43	0.21875
METTL1	0.206125
MFSD3	0.0265
PSPH	-2.05975
CLCA3	0.01
DARS2	-0.560333333333333
CDC25A	-2.8915
BAIAP2L1	-0.73675
B3GNT5	-0.48125
USP29	0.53725
ARHGEF10L	0.9518
ATOX1	-0.02625
ADAM30	0.88775
DNASE1	-0.44725
STT3A	0.442416666666667
RAB6IP1	0.46075
PTN	2.5162
C1orf106	-1.41761538461538
HECA	1.2485
RNF122	0.2555
SLC22A18AS	0.00750000000000001
GNG8	0.681
ELP4	-0.93475
FAM65A	0.125666666666667
RPL10A	0.586166666666667
IRS4	-0.053
MACF1	0.0972
SEC24D	1.00075
LOC374395	0.72775
TGFB2	2.09
MDFIC	-0.0525
CHRNE	0.594833333333333
PCMTD2	-0.435666666666667
ATP6V0D1	0.636833333333333
MTA2	0.2945
LZTR1	-0.322166666666667
RAP1A	0.177166666666667
AXIN1	0.437375
POLR1C	-0.00824999999999999
TRIO	0.46875
PLXNA4A	-0.00308333333333333
C5orf33	-0.45025
DEPDC1B	-4.532625
ZNF473	0.0351666666666667
MTM1	1.2045
GPR107	0.165333333333333
CSNK1A1L	0.1365
FLJ14154	0.75375
NLRC4	3.50725
ENPP4	1.93016666666667
PADI3	-0.293
RNF170	-0.46125
CG018	1.33516666666667
C16orf7	-0.096
KCNE1	1.527
NRM	-0.366333333333333
SLC37A3	0.451714285714286
TPD52L2	-0.519333333333333
UNC5B	1.52475
C12orf12	1.0836
SDHB	-0.43975
CLRN1	-0.159428571428571
NUDT10	-0.655166666666667
UGT3A1	-0.1225
FBXW8	0.55125
RHOF	-0.7235
PTPLAD1	-0.476625
MYO3B	0.1915
DERA	-0.8345
TPP2	-0.42775
C19orf53	0.0846666666666667
GINS3	-1.72525
ST6GALNAC5	2.4265
CHSY1	0.26475
MGC15705	-1.113
GPR83	0.1075
EXT2	-0.232125
DOLK	0.29375
TUBAL3	1.37075
ACVRL1	2.086
ABL2	-0.00841666666666664
C14orf156	-1.19233333333333
PTPRZ1	-2.280875
DIP2C	0.83225
LAMP1	1.122375
RXRA	-0.0164
MAP3K5	-0.09725
ALKBH1	0.0663333333333333
PDLIM7	0.923875
ARL14	-2.5105
SNIP1	-0.265666666666667
TIMP3	1.53308333333333
RGS3	0.475166666666667
SPAG16	-0.0306
ABHD4	0.4655
ARHGEF12	1.59341666666667
GLUD2	0.565
RAC2	-0.7822
UAP1L1	-0.3365
SLC18A3	0.4175
YOD1	-0.963083333333333
RALY	-0.09025
HMOX2	0.615875
DGKH	0.51325
DBNDD2	2.03483333333333
YIPF4	0.191375
THAP10	-0.68675
ZNF513	0.81075
HAGHL	0.0835
ITGB4	0.6655
CCDC141	-1.3645
YTHDF3	0.71825
C5orf28	-0.028
RPL7L1	-0.237625
TMEM30B	1.88057142857143
ANKRD35	2.3455
DUOXA2	-0.21875
TBC1D5	0.426125
DFNB59	0.283
HRH4	0.263
MYO6	2.8966
DNAJA4	0.841875
RBM24	-1.174375
CEACAM20	-0.92725
RBM23	1.00242857142857
NGFB	0.472
C1orf63	-1.2488
KRTAP7-1	0.412
PERLD1	1.391
NPB	0.319
C17orf59	0.8075
HSPBAP1	-0.20275
SLC15A4	0.1815
PRTFDC1	-0.171
OSMR	-0.661928571428571
CYSLTR2	0.315
C19orf25	0.552
KIAA1797	-0.0255
NLRP6	0.5955
FAM105B	-0.3068
SCRN2	0.354166666666667
LRRC58	-0.6483
RNF17	-0.2755
NEIL3	-4.159
FAM137A	-2.8025
SKP2	-2.9645
PARVA	1.30925
PKLR	-2.4685
RNF34	0.344
A3GALT2	0.038
C12orf50	0.112
SUNC1	-1.618
FAM102B	0.1295
CCT2	-1.31725
LRRC37A2	0.2015
ARF4	0.784
SIKE	-0.077125
C8orf48	2.627
MBTPS1	0.1945
GPSN2	0.17
NCF2	2.41725
SLC12A6	0.0686666666666667
MRPL48	-0.65575
HMGN3	-0.180833333333333
LRRC62	-1.21725
PAX9	0.341125
FAM55A	0.1615
C20orf42	-2.57166666666667
SCML2	-2.494
BCL9	0.72225
FAM40A	-0.29875
C9orf41	-0.489166666666667
ZNF774	0.1355
LETM1	-1.08875
PLXNB1	0.405333333333333
NIPSNAP1	0.078125
USP10	-0.86375
F9	0.596
LIPE	1.72025
CNGB3	-0.4735
C12orf52	0.149
PI4K2A	0.050625
MED8	-0.11975
STAT4	1.1837
FGD4	-0.579333333333333
RNF145	-1.2035
WDR32	0.364
CLDN2	-0.012
TCEAL8	0.6545
ZMYND8	-0.6842
PDXK	-0.19278125
GATAD2A	-0.18225
PTGES3	-0.7705
CCM2	0.10125
TAP1	0.93725
ZNF670	0.6045
ETS2	0.352642857142857
C6orf166	0.0526666666666667
PRMT2	0.334785714285714
OR4B1	-0.136
INTS8	-0.883
CCDC102A	0.50325
CCDC83	-2.30016666666667
ITGA1	-0.4274
EPHA5	-2.7617
FAM24B	-1.33233333333333
TSGA10	2.4785
HAL	-3.54383333333333
MYOT	0.74025
SPACA3	0.19225
BCL2L2	-0.654666666666667
CUGBP2	0.836166666666667
CCNB3	1.78075
RNF113B	0.046
MERTK	-0.22675
BAG1	1.4265
VPS36	0.313
ORMDL3	0.7218
C1orf190	0.6735
ZNF625	-0.146
CORO2B	-0.47425
ALOX15	-0.197
CST1	2.4485
NUPR1	1.7905
CCL7	-0.569
SMCR5	-2.7985
DSC2	2.504
RBMS2	0.964
GRIK4	0.9175
TRIM65	0.1474
TMPRSS6	0.308071428571429
TP53INP2	0.21375
GLB1L	1.6815
LOC388284	0.811166666666667
PUS1	-0.754285714285714
BCL9L	0.6725
OLFM1	-0.0464166666666667
RET	0.492875
MASTL	-2.031
ALX3	0.81625
IL1RL1	0.420333333333333
ZNF765	-0.4046
C14orf138	-0.39675
SNX10	-1.34383333333333
TAC4	-0.00600000000000001
C1orf64	3.07475
POGK	0.909625
MAPK9	0.444
ZNF366	4.0655
C8orf79	2.3493
CLDN7	2.0775
OR5AT1	0.0775
TRIM37	-1.70475
LRRC25	2.72875
GRHL2	2.1966
TEKT3	1.0035
LASS5	0.0541666666666666
ABCC4	-1.24408333333333
DLG3	0.540375
VGLL1	0.83225
ZFP36L2	2.16183333333333
MFRP	-0.127666666666667
KIAA1799	0.19025
FLJ44379	2.3005
PCNX	0.1775
ANXA9	2.203
CYP4V2	1.2041
PIK3C2A	0.61275
SRR	0.2725
NOL3	-0.703
IFITM2	1.47
ARNTL2	-1.5395
ZNF595	0.88775
NLRP13	-0.413
ASPH	-0.6625
CPA2	0.221
PVRIG	-0.726666666666667
LEPR	0.464
C16orf42	0.607833333333333
SH3BGRL	1.62125
FAM77D	0.850166666666667
FNDC7	-0.3725
C9orf6	-0.138333333333333
NOTCH2NL	0.578666666666667
PGBD1	-0.740166666666667
SYNGR2	1.02166666666667
PITPNA	0.0924375
PRPF4B	-0.1748
SLC43A3	-1.23321428571429
NRBP1	0.597
SLC25A22	0.147
ILK	1.03125
SLC22A8	0.306
MRPS7	-0.6885
PITX2	-2.72
FABP3	0.6055
OR1L1	1.0255
LOC728215	-0.3105
BLID	-2.019
KIAA1217	3.49705882352941
TFPT	0.2805
AP4B1	-0.627
VBP1	-1.19
OR1K1	0.343
MORC3	0.49675
BHMT2	0.468833333333333
C3orf10	0.603
FZD7	1.679
WFDC10A	-0.332
PMS2CL	-0.371125
CCDC32	0.620166666666667
FA2H	-3.1915
ALG13	-0.33
TTLL7	-0.5626
SPOCK3	-0.28625
SLC13A2	1.067
AIM1	0.03575
GPRC6A	-0.4865
EGR2	4.713
MED11	0.871
WWC1	0.6775
SH3GL3	-3.69825
RIF1	-0.648857142857143
PRLH	-0.1145
VLDLR	-0.89
DBT	0.186466666666667
C21orf63	2.0155
CGGBP1	-0.484
KRTAP12-2	null
TADA3L	0.188875
ZBTB16	2.66875
PDGFB	1.5055
RFX1	0.559125
UQCRB	-0.3512
LOC133874	-0.289
HPS3	-3.01475
LGALS3BP	0.8907
DKFZP564O0823	1.91664285714286
MRFAP1L1	0.45625
HOXA10	-0.632833333333333
NGB	-0.264
KIF21A	-1.34323076923077
IFLTD1	0.1295
LZTS1	0.19125
ARHGEF3	2.63625
RHBDL3	-1.448
CSNK1G2	-0.129
ChGn	-0.0535
KIAA1244	1.46583333333333
GABRB2	0.3975
MGC72080	-1.2655
CD27	3.13225
EGLN1	-1.2847
PEX13	0.60475
RWDD3	-0.22475
RNF12	-0.874166666666667
GRIN2B	-0.772
ADAMTS14	-0.058125
DYDC2	1.26716666666667
ATP6AP1	0.456
NR1H2	0.377
PDK2	0.62075
C3orf17	-0.0635
SLC38A2	-0.827285714285714
SLC25A29	0.1755
C15orf29	0.4225
ADAM9	-0.5765
TMUB2	0.377
GPR176	-0.70525
AGK	-0.353285714285714
MCCD1	-0.159
NDUFA4	-0.22875
TMEM146	0.9865
DUSP1	2.322
UNQ6975	2.1165
EMX2OS	4.31275
INSM2	-1.4675
LUZP4	-0.53425
SETD6	-1.894
P2RY2	1.36075
SLC45A2	-2.557
RABGAP1	0.345833333333333
UBXD5	0.9485
GPRC5A	0.2626
PAK3	1.87316666666667
LOC63920	-0.5595
TGFBR1	0.5768
KRTAP6-3	0.381
SFMBT2	-0.33275
CDC42	0.0269375
C11orf35	0.637
TTLL2	0.37475
UACA	1.09808333333333
CD97	-0.8581
SETD5	-0.2675
NINJ2	-0.01075
PTER	0.614
POMGNT1	0.78675
KRTAP4-2	-2.019
ECGF1	2.772125
HRB	-0.426363636363636
ATP1B2	0.3243
LOC400506	-0.03
COL4A3BP	-0.0635
C6orf97	-0.1135
GRHPR	0.547625
TAS2R1	-1.7835
SEMA7A	-1.4905
EDF1	0.29925
ODF2L	0.7185
PCID2	-0.719
GTF2H4	-0.6575
ZCCHC3	-0.636875
CGB2	0.0655
NEUROD1	0.173333333333333
C20orf75	-0.6615
RP5-1054A22.3	2.75566666666667
IFNA5	0.6335
ZNF134	0.130166666666667
MGC119295	-1.1677
ZSWIM6	0.697
SMEK1	0.268666666666667
PCGF2	0.92325
C1orf102	2.25075
CYP2A13	1.09
KCNH6	-0.8532
MDM1	-0.1062
ALDH7A1	0.389166666666667
C9orf75	0.37125
VDAC3	-0.71075
OR51T1	-0.6255
EIF3F	0.0975
KCNJ10	-0.722
LENG8	-0.074
EDEM2	0.255583333333333
CCNJL	-0.455166666666667
DHX37	-0.4185
CRYGN	1.074
AATF	-0.422875
ZNF630	1.451
E2F5	-0.177
WFDC13	-0.197
FTSJ3	-0.963833333333333
C4orf33	0.00724999999999999
LHFPL4	-2.88075
C19orf56	0.169166666666667
SMAD4	0.4845
AFM	-0.0955
G0S2	-0.23775
FCHSD2	0.1591
RRP1B	-0.9201
EEF1B2	0.099
STAT6	-0.0353333333333333
ZNF195	-0.21025
GNL1	-0.263333333333333
ZNRF2	1.99733333333333
PER3	1.052
ASB16	0.0915
C10orf10	1.85521428571429
ADCY8	-2.774
C9orf58	-0.814333333333333
ARMC10	-0.361666666666667
PSG1	-0.938
DHX34	-0.25125
VARS2	-0.359
NFIC	1.2315
ITPR2	1.41325
AGXT2	0.0858
OR6K3	0.2735
H2AFZ	-1.27341666666667
MLLT3	0.16725
COX4I2	2.75075
CCNT2	0.448375
PLK4	-2.545875
NUMBL	-0.493833333333333
MED16	0.4195
PLEKHQ1	1.13975
GOSR1	0.243111111111111
BTG4	0.510333333333333
RPL30	0.38175
IGSF5	1.137
IGFL2	2.09933333333333
ELMOD2	0.715333333333333
SHC3	0.127666666666667
HAVCR1	-0.8855
DYNC2H1	0.776375
RNF5	0.220666666666667
C2orf7	-0.2175
NLF1	0.675
KLHL25	-0.06875
LRP10	1.0741
KRI1	-0.23275
PUS7L	-0.146833333333333
MGMT	0.7235
HOXD1	-0.123166666666667
CSH1	-0.0246
ATG16L2	-1.2215
FLJ44635	0.8735
CHODL	-0.119
EXOSC8	-1.46275
SLC28A1	-0.26925
MYO7B	-0.599
SEH1L	-0.6789
MTNR1A	-0.5685
TSPAN5	-0.263166666666667
CDC45L	-3.9835
AMIGO1	1.126
ATAD3A	-1.11875
OSGIN2	-0.507
PDIK1L	0.589333333333333
DARC	4.176875
PIPSL	0.256
SHMT1	-0.6885
CRISP3	0.6205
POPDC2	2.15483333333333
ZRANB2	-1.07566666666667
FBXL8	0.774
TRIP13	-3.18072727272727
EIF5AL1	-0.7445
POU5F1P3	-4.64683333333333
IL6	-1.42133333333333
CXorf38	-0.471333333333333
IFNA16	0.405
FBXL2	1.2985
BRD1	0.3395
STATH	0.74175
FBXO44	0.151166666666667
MCCC2	-0.263
CDC2	-2.8759
C5orf23	-1.16325
IVD	1.02216666666667
C10orf122	-2.75675
MSL3L1	0.0392
MVP	1.17375
EPOR	-0.7542
ZMYM1	-0.567333333333333
BCL7C	1.02883333333333
PSTPIP2	1.2397
LYPD1	-2.262375
OR8G5	-0.528
ZP3	-0.0671666666666667
BCAS4	-0.137833333333333
EDG6	2.21725
ISY1	-0.32875
PRAMEF2	-1.761
CUL1	-0.109
RNF213	0.4426
CCRK	1.27025
DHX9	-0.03075
C13orf29	-0.688
NCKAP1	0.872333333333333
MRPL43	0.187214285714286
XPR1	0.6865
PKN2	0.5949
PODNL1	1.1015
ZNF333	0.100125
DALRD3	1.316
OPN1SW	-0.2025
BTBD6	0.40975
C11orf82	-2.335
OR5P3	2.061
DUSP11	0.1895
L1CAM	-1.4213
NEK11	2.2335
OR7E91P	1.697
CNTN3	4.4585
CREB3L2	-0.0845
ZBTB37	0.9145
KIAA1324L	0.8715
NDUFB10	0.0333333333333333
NUDT2	-0.37025
GTPBP8	-0.9075
CACNA1D	1.946125
PRKAA2	-0.7275
PRDM8	0.0085
MGC16075	-1.1225
KRT14	1.76257142857143
PP8961	0.7115
MRPL18	-0.47325
ABCG2	-0.1905
PACRG	2.65725
BBS2	-0.0465
KREMEN2	-3.5995
FBXO21	0.53725
HNRPUL1	0.535
GRB10	-0.75475
CLSTN1	1.135
LMAN2	0.1445
C17orf61	-0.05
NIPSNAP3A	0.2635
INSIG2	-1
PCDHB7	0.962
STXBP2	1.138375
CMAH	2.81608333333333
SEMA5B	-0.1575
ZNF155	0.371333333333333
COQ6	-0.046
PRPF4	-0.42575
TSPAN15	2.5451
VN1R5	0.36475
LATS2	0.3765
SELK	0.0805
PGK2	-0.467
MS4A1	-0.258125
TYW3	-0.6935
KRTAP5-1	0.65
RCCD1	-1.8835
BTN1A1	1.3695
DDX28	-0.362
TMEM65	-0.967375
LOC92345	0.07425
TTC31	-0.143
WDR46	-0.581833333333333
CHP2	-1.402
LSP1	1.73175
ZNF542	-0.238
EXOSC1	-0.303
ARHGAP18	0.00583333333333333
LRRTM4	-1.20575
MAOB	4.00216666666667
CACNB4	-0.378
MGC33846	1.107375
RANBP3L	0.950125
ATP5L	-0.22075
ONECUT1	-3.8305
NUDT9	0.2075
TMEM149	0.315
STX17	-0.07275
IGSF10	-2.50825
TMPRSS9	0.027
BMPR2	1.12041666666667
ALLC	-0.26125
KLF7	0.843375
GCC1	0.4936
TIMM9	-0.64475
CDO1	1.62283333333333
MGC10701	-0.757666666666667
IFI6	0.477
FRMD8	0.53375
MGAT2	-0.0515
WBP5	0.0763333333333334
CNIH2	0.3155
KIAA0907	-1.2242
KCNH8	0.638
CTSG	-0.56
GRIK1	1.31883333333333
CUL5	0.493875
FRMD1	0.183
OR9A4	1.2005
SYT6	-1.943375
FOXD4L2	1.2465
ANAPC2	0.255
OPN5	-0.7875
TAF13	-0.0815
LYG2	-0.768
GGNBP1	-0.026
C11orf40	0.1215
OTX2	-2.455
REG4	-0.354
EIF5	-0.2328125
PALB2	-0.306
SEPSECS	0.1522
RNASE3	-0.327
TRIM49	-1.7105
POLR2K	-0.00449999999999999
GPR42	0.0645
C8B	-3.2875
SASS6	-0.9935
PREB	-0.075
OR3A3	0.3815
TUBA8	0.73375
IGLV2-14	0.1675
STIL	-2.9195
ANKFN1	-1.29816666666667
NME7	0.20425
HOXC12	-2.84275
UBE2C	-2.97875
FHOD1	-0.775375
CDK2AP1	0.510333333333333
OR6K2	-0.15
DHPS	-0.06125
RPL5	0.1995
TRGV5	0.698
LOC541472	0.260375
HCCS	-0.3109
DENND1B	1.407
LHX3	1.845
OR5D16	1.1375
CXorf57	-2.272
IRF2BP1	1.1875
NDST2	0.944333333333333
LCE3D	0.2155
BOLL	0.0551428571428571
SYT3	-1.25275
PIH1D2	0.99625
C20orf7	-1.1765
IL1R2	0.729333333333333
SLAMF9	0.9705
PPME1	-0.674625
PIK3CA	0.1015
TRAPPC1	1.125625
COLEC10	-1.41225
SLC9A6	-1.21983333333333
PDDC1	-0.538083333333333
CCDC53	-0.27375
GK3P	-0.897
DAZL	-0.36
BRI3	-0.28475
SDK1	-0.108125
CYP2C18	0.0635
IFI44L	2.026875
RPL3L	0.5235
FUT9	-0.718333333333333
KIFC2	-0.347666666666667
PMP2	-0.987625
SLC4A9	-0.4455
PLAG1	-2.2075
MYCBP2	-0.137666666666667
OR4E2	0.0215
CCDC65	2.82875
C16orf82	-0.53525
ENTPD4	0.590875
BRP44L	-0.283125
PMP22CD	-0.7025
TMCO4	1.25716666666667
KCNN1	-0.724
WDR35	0.68475
CCDC80	3.082125
C3orf31	-1.2825
SLC7A9	-1.315
TMEM190	2.1785
DBC1	-0.0975
FADS3	-0.782666666666667
PDZD8	0.118833333333333
GRM5	-0.1545
AZGP1	2.7187
PEX3	-0.061
MED1	-0.4455
ATG4C	-1.099
HNRPH3	-1.037
FAM109B	2.36525
C4orf17	0.5545
CA10	-1.422
OPRD1	0.0465
CCL16	-1.769
SACM1L	-0.275
CST6	4.343
CD63	0.909
LGI1	-1.514
ZNF784	0.64525
CRYBB1	-0.473
CX3CL1	1.24395
TOP2A	-3.484875
GYPB	-3.71833333333333
GADD45GIP1	-0.63825
FEN1	-2.063
IGF1R	0.6333125
WDR72	-2.21816666666667
PURG	-0.189
DEFB126	0.5815
PKD1L1	-0.01975
CAV1	-0.6897
GNPDA2	0.6209
DGAT2	0.74725
NLGN1	-2.96025
STRBP	0.00625
HPRT1	-1.33116666666667
FANCI	-3
PSMA7	-0.371375
DBF4B	-1.13883333333333
TTF1	-0.27075
RAD54L	-2.8935
ELOF1	0.29
PLAGL2	-0.503
ZNF256	0.03225
HMGCL	0.80375
MSI2	-1.0965
RPESP	-0.0361666666666667
C11orf60	0.8645
ABCD1	-0.0525
ACAA1	0.1882
SPARCL1	5.16307142857143
IL6ST	1.3083
ZNF319	-0.18175
TMEM109	-0.1089
FAM90A1	1.2515
IL22RA1	-1.3735
ATP4B	-0.128
TEC	-0.845666666666667
C7orf30	-0.96975
TXNDC2	-0.7645
ABCB4	-0.4235
KIAA1191	0.652125
C9orf38	-0.1395
SFTPB	0.3945
CNTNAP2	-0.108833333333333
FRK	2.1635
TBX19	0.41275
CHD4	0.48725
C6orf26	-2.8585
MOSC2	1.68225
IKBKE	1.601
HIF1A	-0.781333333333333
LOC595101	-0.233
RELA	0.4505
TMEM16B	-0.414333333333333
ABHD12B	-2.73975
TSEN34	-0.1645
KIF18A	-3.59425
TXNDC9	-0.0483333333333333
SPATA2L	0.49
SEMA4G	-1.4975
C21orf91	-0.730375
MATN1	-0.194
KCNIP4	-0.1095
TUSC1	1.781
OR4C15	0.2995
ARMCX6	0.0498333333333333
WBSCR27	0.0256666666666667
OR52I2	-0.58
KIAA1604	-0.64575
DYNC1I1	-0.65825
PPP4C	0.464
SLC47A2	-1.45366666666667
TREH	-0.013375
CD48	1.7885
ST14	1.715
PKN1	0.40825
SPON2	3.2615
XBP1	2.484
SFRS12	-0.2765
EFCAB6	2.61625
SELT	0.452
SLC39A2	0.9105
ERF	-0.863166666666667
ARL3	0.43525
SURF6	-0.5972
MLLT10	-0.88952380952381
FLJ11171	0.766
TDGF1	-3.551
ERCC6	-0.213
EIF2AK4	-0.114875
BAZ1A	0.157
LRRN3	0.696333333333333
TMC3	0.113
EFTUD1	-0.08025
PTPRO	0.190666666666667
CLEC12A	0.7885
ACBD4	0.733125
ZDHHC14	-0.06775
OTUD7B	1.18675
ACTB	0.8766875
MSRA	0.09375
LCE5A	1.496
IFI35	0.64425
BSCL2	0.5905
ANKRD12	0.338166666666667
CFHR2	0.51675
RGAG1	-0.105833333333333
HSFY1	-0.413
SLC30A5	0.49575
IMPG1	-0.6685
GPR109A	1.155
ZNF185	0.4205
IYD	0.785
NPCDR1	0.5715
SERPINA13	0.278
HMGCLL1	1.15325
NEUROG1	0.895666666666667
UBQLN1	-0.240125
LIN37	0.045
SOCS2	-1.59175
DSCR4	-2.418125
XKR6	0.207
GPR142	0.4675
KRTAP13-3	0.5325
CCDC15	-1.091
MOS	0.415
CD1E	0.2315
OFCC1	0.0125
FAM83D	-4.153
SRFBP1	0.1945
C9orf96	0.2195
DHDH	-1.60775
CCDC90A	-1.2905
RABL3	0.48305
CD320	-1.03416666666667
ANGEL2	0.712416666666667
MRPL21	-0.8195
SMG6	0.807666666666667
INSR	2.1408125
FLJ14816	-0.767
GLRB	0.4085
C9orf89	0.83275
CIZ1	-0.179625
URG4	0.0446666666666667
LRDD	-1.323
CBY1	1.29416666666667
NFX1	0.58275
MTERFD2	0.0284285714285714
C19orf23	0.517
PGC	-2.393625
IER3IP1	0.6853
RASAL2	1.26225
C1orf89	0.3045
SYNJ1	-0.043875
NFKBIE	0.66275
FLJ40125	-1.5445
TCEB2	-0.4283
NOG	-1.8415
POLR2J2	-0.588833333333333
HLA-B	1.90075
PCDHA1	-0.4805
PPP2R2B	-0.48
ARHGEF17	0.7695
TCF7L2	1.10142857142857
CHD5	-0.783666666666667
ZNF431	-0.642125
TBC1D25	0.5015
ZNF800	-0.239
SCUBE2	2.619
MYCBP	0.164666666666667
GPX5	0.027
C6orf129	-0.0121666666666667
QSER1	-0.2905
ULK2	1.38425
PIGO	0.731666666666667
NRCAM	-3.21046153846154
SLC35E3	-0.040625
CSRP2	-0.8945
HYPE	-0.04025
MAPK15	0.2045
MGC14327	-0.00875
TIMM13	-0.0916666666666667
ZNF462	-0.098
GBA3	-0.1325
TEX13A	0.473
MCM6	-1.84677777777778
MTRF1	-0.654375
ABCA7	-0.16125
EIF4A2	0.1385
ZC3H10	1.0683
RPGR	-0.0573333333333333
C20orf94	-0.54725
RP1L1	0.391
GPR125	-0.438
USP22	0.481285714285714
OR1L4	-0.48575
MLZE	1.675
FLJ32065	-0.0015
PTCD1	-0.76825
CRTAC1	1.34266666666667
BXDC2	-1.3475
C18orf1	1.19666666666667
FAM107A	1.99007142857143
EFNA3	0.0045
P18SRP	-0.5567
CAMKK2	0.725666666666667
KIAA0649	0.9005
NES	-0.116833333333333
HS6ST3	-0.774625
PON2	-0.41
TCP11L2	-0.128
CLEC4A	2.021
PRR12	0.5155
MLXIPL	-1.3414
C2orf50	0.8725
ZNF28	1.33075
ENC1	0.596666666666667
MAP2K1	-0.43775
FKSG2	1.2435
KIAA0430	0.908
PTP4A1	-1.30244444444444
GPR156	1.061
GTF3C6	-0.2565
UBR2	-0.0747
LOC388272	-2.1745
MAK	0.555666666666667
ACOT4	2.282
STC2	-0.85975
PIGW	-1.027375
SAE1	-0.93175
COL6A1	1.86727272727273
OAZ1	-0.0988333333333333
STMN4	1.0345
EDG3	0.163
SGCE	-0.259166666666667
IL11	-2.57333333333333
PRSS8	2.73675
YIPF5	0.433916666666667
WNT4	2.267375
CSN2	0.1265
TCF7	-2.476875
TDO2	2.485
SAMD9	0.61625
S100A7A	-0.613
MMRN1	4.8905
GKAP1	-0.654
AKR1C3	-1.25375
RNF19A	0.675
GMDS	-0.88625
YKT6	-0.78025
SPARC	2.3604
C12orf31	-0.7145
UBE2V2	-1.301
FBXL18	-0.6605
KIAA0460	1.1515
ADAM22	0.319285714285714
SERPINC1	-5.049
KCTD21	0.6145
MYOHD1	-1.87175
ZNF37A	-0.390833333333333
GTF3C1	0.6135
CTSZ	1.38325
PRNPIP	0.32975
DRD1IP	0.153
NR1I2	-2.06133333333333
ZNF266	-0.0696
SPAG4L	-0.1205
COX4NB	-1.02725
SAPS1	0.8115
APOA1	-3.349875
TATDN1	-0.627166666666667
C10orf82	-1.3605
KPNB1	-1.326
FOXO3	1.189
CRYBB2	-1.167
ZBTB5	0.155833333333333
SLC25A38	-0.37875
DCTN2	0.165166666666667
IFT20	0.2135
CTHRC1	3.0115
C1orf31	-0.35775
UHRF1	-2.0338125
GPC6	0.78925
C10orf54	2.33275
MCF2L2	-0.2606
WNT9B	-0.017
OLA1	-0.57875
FAM120B	0.599
TTLL10	-0.154
CYorf15A	-5.484
RELN	-1.1647
SCN2B	2.26258333333333
MFHAS1	-1.19175
NKX3-2	-0.379166666666667
RASGRF2	0.5625
SSBP1	-1.16933333333333
KPNA6	-0.326071428571429
LOC389118	-0.0465
HS3ST4	-1.34
SUPT7L	-0.188375
FLJ32658	-2.96775
IGFBPL1	-1.61025
KIAA1641	-1.6466
SHKBP1	0.013
CSF1R	4.07825
NAGK	1.14575
MYL2	0.84125
HIST1H4C	-2.10816666666667
TOMM7	0.00300000000000001
ADAMTSL3	2.9327
TNFSF14	-0.2395
PRRT2	-0.78275
VTA1	-0.11475
AOAH	3.3425
CRISPLD2	2.09821428571429
PNN	-1.0051
TA-NFKBH	0.234
ESPN	0.55425
RBM43	-0.5425
KIAA1267	0.461
DDX3X	0.730333333333333
KIAA1576	-4.42775
PLXDC1	4.46466666666667
FLJ25801	-4.60425
HNRNPL	-0.4485
RUNDC3A	0.155833333333333
CASP12	1.6515
SH2D5	-1.750375
RPL26L1	-0.3805
OR51A7	0.0215
HDC	2.817
C2orf16	-0.382166666666667
SYTL3	2.887
GOLGA4	0.1205625
NOTCH1	-0.218833333333333
ATPAF2	0.73875
ECD	0.16625
SSX5	-1.951
SNAP91	0.2015
OCA2	-4.528
PNPO	0.364
DAPK1	0.121
PINX1	-0.535833333333333
SELENBP1	1.73275
NEK3	-0.3625
TMED4	0.234
SSTR4	0.0245
FOSL1	-2.353
CD40LG	1.8695
CES1	-1.99825
DCI	0.058
B3GAT3	0.144666666666667
STK17B	-0.36375
CNTN6	1.03875
