Hybridization REF	TCGA-E2-A14N-01A-31R-A137-07
HOPX	1.60928571428571
ZNF304	0.4035
OR12D3	-1.242
FKSG43	0.1615
METTL1	0.0365
MFSD3	0.2641
PSPH	-0.68625
CLCA3	-0.07
DARS2	-0.195666666666667
CDC25A	-0.246333333333333
BAIAP2L1	0.4285
B3GNT5	3.494625
USP29	0.186
ARHGEF10L	1.1176
ATOX1	0.382875
ADAM30	0.341
DNASE1	-1.15
STT3A	0.574083333333333
RAB6IP1	0.685
PTN	1.4833
C1orf106	0.382692307692308
HECA	1.24175
RNF122	-0.04875
SLC22A18AS	-0.493666666666667
GNG8	-0.196666666666667
ELP4	-0.224
FAM65A	-0.212
RPL10A	-0.9685
IRS4	0.808
MACF1	0.807
SEC24D	-0.6725
LOC374395	0.33575
TGFB2	2.209125
MDFIC	0.458125
CHRNE	0.705666666666667
PCMTD2	-1.10116666666667
ATP6V0D1	-0.737333333333333
MTA2	0.69625
LZTR1	0.5975
RAP1A	-0.0438333333333334
AXIN1	-0.107625
POLR1C	-0.38525
TRIO	-0.731166666666667
PLXNA4A	-0.748416666666667
C5orf33	-1.688
DEPDC1B	-1.570875
ZNF473	-0.319833333333333
MTM1	0.187125
GPR107	-0.154833333333333
CSNK1A1L	0.286666666666667
FLJ14154	-1.18075
NLRC4	3.8805
ENPP4	0.621166666666667
PADI3	0.6565
RNF170	-0.4275
CG018	-0.262166666666667
C16orf7	-0.61775
KCNE1	0.8275
NRM	-1.262
SLC37A3	0.8015
TPD52L2	-0.4265
UNC5B	-0.70425
C12orf12	-0.62075
SDHB	-1.056
CLRN1	0.377
NUDT10	-0.719666666666667
UGT3A1	0.511375
FBXW8	0.106375
RHOF	-0.040875
PTPLAD1	-0.664375
MYO3B	0.383333333333333
DERA	-0.6215
TPP2	0.0295
C19orf53	0.505333333333333
GINS3	-1.243
ST6GALNAC5	2.4665
CHSY1	-0.055
MGC15705	-0.5635
GPR83	-0.139
EXT2	0.194375
DOLK	-0.4535
TUBAL3	-1.0285
ACVRL1	1.5737
ABL2	-0.299
C14orf156	0.787333333333333
PTPRZ1	-2.617
DIP2C	0.756
LAMP1	0.83025
RXRA	-0.3502
MAP3K5	0.612
ALKBH1	-0.0893333333333333
PDLIM7	-0.60675
ARL14	-0.4325
SNIP1	-0.283666666666667
TIMP3	-0.242333333333333
RGS3	-0.417166666666667
SPAG16	-0.428555555555556
ABHD4	-1.34825
ARHGEF12	0.423916666666667
GLUD2	-1.2045
RAC2	-1.0269
UAP1L1	-0.755
SLC18A3	0.348
YOD1	-0.427166666666667
RALY	-0.684
HMOX2	1.19525
DGKH	1.66775
DBNDD2	0.666833333333333
YIPF4	0.154875
THAP10	-1.02925
ZNF513	0.97725
HAGHL	-1.18083333333333
ITGB4	1.86033333333333
CCDC141	-0.262
YTHDF3	0.138
C5orf28	0.07725
RPL7L1	-0.472375
TMEM30B	0.598142857142857
ANKRD35	1.0225
DUOXA2	-0.03975
TBC1D5	-0.22025
DFNB59	1.043
HRH4	0.31
MYO6	2.274
DNAJA4	-0.3745
RBM24	-2.22875
CEACAM20	0.979
RBM23	-0.829285714285714
NGFB	-0.557
C1orf63	-2.0549
KRTAP7-1	0.4205
PERLD1	0.24775
NPB	0.531
C17orf59	0.5212
HSPBAP1	0.2925
SLC15A4	0.16875
PRTFDC1	1.087
OSMR	0.701428571428571
CYSLTR2	-0.197
C19orf25	-0.1944
KIAA1797	-0.019
NLRP6	0.253
FAM105B	0.3326
SCRN2	-1.26916666666667
LRRC58	-0.0665
RNF17	0.146857142857143
NEIL3	-1.2815
FAM137A	0.6065
SKP2	-0.89025
PARVA	0.731833333333333
PKLR	-1.786
RNF34	-0.069875
A3GALT2	0.88375
C12orf50	0.7356
SUNC1	-0.10575
FAM102B	0.305333333333333
CCT2	-1.013
LRRC37A2	-0.895
ARF4	0.133
SIKE	0.451375
C8orf48	1.19816666666667
MBTPS1	-0.868428571428572
GPSN2	-0.225
NCF2	2.83225
SLC12A6	0.401333333333333
MRPL48	0.57725
HMGN3	0.254166666666667
LRRC62	-1.82825
PAX9	0.793125
FAM55A	1.3355
C20orf42	-0.366166666666667
SCML2	-1.49983333333333
BCL9	0.763
FAM40A	-0.427
C9orf41	0.936833333333333
ZNF774	0.5325
LETM1	-0.43525
PLXNB1	-0.129666666666667
NIPSNAP1	-0.16925
USP10	-0.5795
F9	0.0185
LIPE	2.344
CNGB3	-0.2655
C12orf52	-0.399375
PI4K2A	-0.45725
MED8	0.206875
STAT4	1.4786
FGD4	1.6695
RNF145	-0.3045
WDR32	0.3304
CLDN2	0.138
TCEAL8	0.08225
ZMYND8	-0.7958
PDXK	0.3205
GATAD2A	1.107
PTGES3	-0.346
CCM2	0.418
TAP1	3.026625
ZNF670	0.5585
ETS2	-0.205
C6orf166	0.257
PRMT2	0.330285714285714
OR4B1	0.7315
INTS8	0.1975
CCDC102A	0.883
CCDC83	-3.037
ITGA1	-1.1192
EPHA5	-2.30533333333333
FAM24B	-0.086
TSGA10	1.53975
HAL	-3.56
MYOT	-0.44075
SPACA3	-0.4955
BCL2L2	-0.0541666666666667
CUGBP2	0.706333333333333
CCNB3	0.53
RNF113B	-0.1485
MERTK	-0.359
BAG1	0.5325
VPS36	0.2375
ORMDL3	-0.3794
C1orf190	-0.06475
ZNF625	-0.5155
CORO2B	-3.163
ALOX15	0.00600000000000001
CST1	-0.151
NUPR1	0.776333333333333
CCL7	5.473
SMCR5	-2.6545
DSC2	4.99
RBMS2	-0.04725
GRIK4	-0.0639999999999999
TRIM65	1.4617
TMPRSS6	-0.722642857142857
TP53INP2	-0.8485
GLB1L	-1.03233333333333
LOC388284	-0.089
PUS1	0.6825
BCL9L	0.53
OLFM1	-2.81645454545455
RET	-1.892875
MASTL	0.155166666666667
ALX3	1.60825
IL1RL1	0.0453333333333333
ZNF765	-0.8935
C14orf138	-0.02325
SNX10	-0.391833333333333
TAC4	0.261
C1orf64	-3.279125
POGK	0.684125
MAPK9	-0.22675
ZNF366	1.82775
C8orf79	0.379111111111111
CLDN7	2.5385
OR5AT1	0.1685
TRIM37	-2.28425
LRRC25	3.12175
GRHL2	2.7063
TEKT3	-0.139
LASS5	-0.808
ABCC4	-0.2105
DLG3	1.271625
VGLL1	4.155375
ZFP36L2	2.50833333333333
MFRP	-0.201833333333333
KIAA1799	-0.28425
FLJ44379	0.2015
PCNX	1.35625
ANXA9	-2.9605
CYP4V2	-0.000699999999999998
PIK3C2A	0.52
SRR	-0.542
NOL3	-0.63175
IFITM2	1.4425
ARNTL2	1.1445
ZNF595	-0.61825
NLRP13	0.153
ASPH	0.020875
CPA2	-0.1045
PVRIG	-0.822833333333333
LEPR	-1.326
C16orf42	-0.114833333333333
SH3BGRL	-0.49925
FAM77D	-1.0734
FNDC7	0.311
C9orf6	-0.424333333333333
NOTCH2NL	0.186
PGBD1	-0.657833333333333
SYNGR2	-0.4025
PITPNA	0.1290625
PRPF4B	-0.5523
SLC43A3	0.764428571428572
NRBP1	0.219
SLC25A22	1.01225
ILK	-1.11475
SLC22A8	0.291166666666667
MRPS7	0.332
PITX2	-1.6005
FABP3	0.574875
OR1L1	-0.3725
LOC728215	-1.072375
BLID	-1.156
KIAA1217	1.68405882352941
TFPT	0.14225
AP4B1	-0.6695
VBP1	-1.3395
OR1K1	0.4565
MORC3	-0.835
BHMT2	-1.661
C3orf10	1.047625
FZD7	2.14916666666667
WFDC10A	-0.0825
PMS2CL	0.154
CCDC32	0.552166666666667
FA2H	-5.07775
ALG13	-0.49
TTLL7	1.136
SPOCK3	-0.735666666666667
SLC13A2	0.8755
AIM1	1.392
GPRC6A	0.147
EGR2	2.999
MED11	-0.27875
WWC1	1.8945
SH3GL3	1.0165
RIF1	0.965
PRLH	0.4895
VLDLR	0.608
DBT	0.1860625
C21orf63	1.40875
CGGBP1	-1.19575
KRTAP12-2	-0.8895
TADA3L	-0.377625
ZBTB16	2.01725
PDGFB	0.6155
RFX1	0.15375
UQCRB	0.4006
LOC133874	0.5975
HPS3	-0.9035
LGALS3BP	1.3192
DKFZP564O0823	1.95342857142857
MRFAP1L1	-0.640625
HOXA10	-2.60783333333333
NGB	0.1455
KIF21A	0.632307692307692
IFLTD1	0.3
LZTS1	-1.2325
ARHGEF3	0.68725
RHBDL3	-2.136
CSNK1G2	0.817416666666667
ChGn	-1.91325
KIAA1244	-1.8498
GABRB2	0.275
MGC72080	0.8055
CD27	4.33775
EGLN1	-0.8017
PEX13	1.921
RWDD3	0.4205
RNF12	0.645333333333333
GRIN2B	1.816
ADAMTS14	-0.8675
DYDC2	1.6415
ATP6AP1	-0.2386
NR1H2	-0.429
PDK2	-0.98125
C3orf17	-0.181333333333333
SLC38A2	-1.358
SLC25A29	-0.8415
C15orf29	0.154375
ADAM9	-0.623916666666667
TMUB2	0.172125
GPR176	-0.75075
AGK	0.47025
MCCD1	0.12125
NDUFA4	0.55675
TMEM146	0.50725
DUSP1	0.559875
UNQ6975	2.687
EMX2OS	2.07025
INSM2	-1.26675
LUZP4	-0.593
SETD6	-0.028
P2RY2	1.62825
SLC45A2	-2.1835
RABGAP1	0.879833333333333
UBXD5	-0.339375
GPRC5A	1.0577
PAK3	2.6325
LOC63920	-0.19175
TGFBR1	-0.3078
KRTAP6-3	4.5355
SFMBT2	0.3935
CDC42	0.0239375
C11orf35	-0.0725
TTLL2	0.22475
UACA	-0.3015
CD97	-0.0441
SETD5	0.364375
NINJ2	-1.50225
PTER	0.405
POMGNT1	-1.0765
KRTAP4-2	-0.2405
ECGF1	3.890875
HRB	0.430454545454545
ATP1B2	-0.6522
LOC400506	-0.392
COL4A3BP	-0.24825
C6orf97	-1.69675
GRHPR	0.613875
TAS2R1	-0.2365
SEMA7A	-0.687
EDF1	-0.108
ODF2L	1.9954
PCID2	-0.862333333333333
GTF2H4	-0.62
ZCCHC3	-0.868625
CGB2	0.029
NEUROD1	0.42625
C20orf75	-0.8855
RP5-1054A22.3	2.66466666666667
IFNA5	1.2135
ZNF134	-0.556416666666667
MGC119295	-0.7511
ZSWIM6	-0.7935
SMEK1	-0.584833333333333
PCGF2	-0.7195
C1orf102	1.9075
CYP2A13	0.258
KCNH6	-0.9346
MDM1	-0.6484
ALDH7A1	0.116333333333333
C9orf75	-0.443
VDAC3	-0.070375
OR51T1	-0.5635
EIF3F	-0.924
KCNJ10	0.185625
LENG8	0.52575
EDEM2	-0.306333333333333
CCNJL	0.0511666666666667
DHX37	0.5795
CRYGN	-0.8125
AATF	-0.016875
ZNF630	1.4275
E2F5	1.518
WFDC13	-0.668666666666667
FTSJ3	-0.970833333333333
C4orf33	0.464
LHFPL4	-3.79275
C19orf56	-0.361166666666667
SMAD4	-0.420625
AFM	-0.0904
G0S2	-0.6555
FCHSD2	1.0871
RRP1B	-0.0228
EEF1B2	-0.3975
STAT6	-0.725
ZNF195	0.052
GNL1	-0.977666666666667
ZNRF2	1.66266666666667
PER3	-2.234875
ASB16	0.1465
C10orf10	2.04921428571429
ADCY8	-3.5815
C9orf58	0.946833333333333
ARMC10	0.408333333333333
PSG1	-5.209
DHX34	0.12525
VARS2	-0.538375
NFIC	0.27125
ITPR2	1.053
AGXT2	-1.43066666666667
OR6K3	-0.0925
H2AFZ	-0.12275
MLLT3	1.15733333333333
COX4I2	1.1805
CCNT2	-0.714875
PLK4	-0.922375
NUMBL	0.831333333333333
MED16	-0.0395
PLEKHQ1	0.35825
GOSR1	0.289444444444444
BTG4	-0.774333333333333
RPL30	1.12208333333333
IGSF5	-0.575
IGFL2	1.665
ELMOD2	0.0625
SHC3	0.751333333333333
HAVCR1	-0.424
DYNC2H1	-0.11775
RNF5	-1.28816666666667
C2orf7	-0.64975
NLF1	1.1455
KLHL25	-0.32175
LRP10	-0.4482
KRI1	0.228
PUS7L	0.2785
MGMT	0.92675
HOXD1	-2.21533333333333
CSH1	0.4316
ATG16L2	0.04025
FLJ44635	-0.049
CHODL	5.0765
EXOSC8	-0.9315
SLC28A1	0.66875
MYO7B	-0.989833333333333
SEH1L	0.2747
MTNR1A	0.154833333333333
TSPAN5	-0.6615
CDC45L	-2.08833333333333
AMIGO1	-0.7225
ATAD3A	1.4445
OSGIN2	0.871
PDIK1L	-0.543333333333333
DARC	2.417125
PIPSL	0.231
SHMT1	-0.03675
CRISP3	-0.384
POPDC2	1.30616666666667
ZRANB2	-0.116833333333333
FBXL8	0.58275
TRIP13	-0.177636363636364
EIF5AL1	-0.004
POU5F1P3	-4.86316666666667
IL6	-0.985833333333333
CXorf38	-0.000833333333333334
IFNA16	0.014
FBXL2	0.9465
BRD1	0.444
STATH	0.95575
FBXO44	-0.051
MCCC2	-0.6155
CDC2	-1.1298
C5orf23	0.994
IVD	-2.7735
C10orf122	-0.853333333333333
MSL3L1	0.765
MVP	-0.65575
EPOR	-1.8602
ZMYM1	0.214666666666667
BCL7C	0.418666666666667
PSTPIP2	1.6914
LYPD1	-1.637125
OR8G5	-0.298
ZP3	0.398166666666667
BCAS4	-1.23783333333333
EDG6	2.90575
ISY1	0.201
PRAMEF2	-1.21125
CUL1	0.35625
RNF213	1.5497
CCRK	1.536
DHX9	0.056625
C13orf29	1.50975
NCKAP1	0.999666666666667
MRPL43	-0.0144285714285714
XPR1	-0.7855
PKN2	0.5917
PODNL1	-0.3805
ZNF333	0.380375
DALRD3	-0.98725
OPN1SW	-0.3315
BTBD6	0.09925
C11orf82	0.403
OR5P3	-0.5175
DUSP11	-0.057
L1CAM	-1.5351
NEK11	1.23516666666667
OR7E91P	3.158
CNTN3	2.4228
CREB3L2	1.1585
ZBTB37	1.858
KIAA1324L	-2.4695
NDUFB10	-0.428833333333333
NUDT2	0.58425
GTPBP8	0.024
CACNA1D	-0.00300000000000002
PRKAA2	-2.00916666666667
PRDM8	0.6475
MGC16075	-1.6755
KRT14	0.463785714285714
PP8961	1.587375
MRPL18	-0.4195
ABCG2	-4.196
PACRG	2.2975
BBS2	-0.437
KREMEN2	-0.893
FBXO21	0.37875
HNRPUL1	0.0345833333333333
GRB10	0.58175
CLSTN1	0.627375
LMAN2	-0.2726
C17orf61	-0.89
NIPSNAP3A	0.1045
INSIG2	-1.824
PCDHB7	-1.28
STXBP2	-0.580125
CMAH	-0.1755
SEMA5B	-2.04575
ZNF155	-1.27533333333333
COQ6	-0.223166666666667
PRPF4	0.2205
TSPAN15	1.5551
VN1R5	0.665
LATS2	0.419
SELK	0.57725
PGK2	-0.0183333333333334
MS4A1	0.705125
TYW3	0.8153
KRTAP5-1	0.36625
RCCD1	-1.11016666666667
BTN1A1	0.42875
DDX28	1.21825
TMEM65	0.993375
LOC92345	-0.0305
TTC31	-1.08875
WDR46	-0.959166666666667
CHP2	-2.0275
LSP1	0.202875
ZNF542	-2.89825
EXOSC1	-0.41975
ARHGAP18	-0.247333333333333
LRRTM4	-1.54442857142857
MAOB	4.07325
CACNB4	-0.4995
MGC33846	0.8585
RANBP3L	-0.784833333333333
ATP5L	-0.108625
ONECUT1	-3.193
NUDT9	1.131
TMEM149	0.6175
STX17	1.2275
IGSF10	-3.05425
TMPRSS9	0.457
BMPR2	0.8405
ALLC	0.1405
KLF7	0.713375
GCC1	0.5563
TIMM9	0.40175
CDO1	-1.3095
MGC10701	-0.834333333333333
IFI6	3.6805
FRMD8	0.189
MGAT2	-0.596
WBP5	0.442333333333333
CNIH2	0.808
KIAA0907	-0.9769
KCNH8	0.4335
CTSG	-2.84425
GRIK1	-0.0458333333333333
CUL5	0.3665
FRMD1	0.4265
OR9A4	4.8235
SYT6	-2.443125
FOXD4L2	1.24975
ANAPC2	-1.03233333333333
OPN5	0.601
TAF13	2.03025
LYG2	-0.62875
GGNBP1	0.9915
C11orf40	0.7395
OTX2	-0.3945
REG4	-0.380666666666667
EIF5	-0.2786875
PALB2	-0.76775
SEPSECS	-0.7932
RNASE3	-0.3235
TRIM49	-1.058
POLR2K	1.93
GPR42	0.2625
C8B	-3.6095
SASS6	0.2645
PREB	0.399166666666667
OR3A3	0.4895
TUBA8	1.883125
IGLV2-14	-2.03675
STIL	-0.262
ANKFN1	-1.69733333333333
NME7	-0.89325
HOXC12	-0.514333333333333
UBE2C	0.358125
FHOD1	-1.6445
CDK2AP1	2.00041666666667
OR6K2	0.225
DHPS	-0.91375
RPL5	-0.0379166666666667
TRGV5	0.5155
LOC541472	0.182
HCCS	-0.4322
DENND1B	0.6845
LHX3	-0.0905
OR5D16	-0.1085
CXorf57	-2.4732
IRF2BP1	-0.196
NDST2	0.2065
LCE3D	0.013
BOLL	0.42275
SYT3	-1.24625
PIH1D2	0.19925
C20orf7	-0.1255
IL1R2	1.742
SLAMF9	-0.7105
PPME1	0.652625
PIK3CA	0.6165
TRAPPC1	-0.011375
COLEC10	-1.73625
SLC9A6	-0.97
PDDC1	-0.0414166666666667
CCDC53	-0.3655
GK3P	-1.02375
DAZL	-0.99825
BRI3	0.445
SDK1	0.2035
CYP2C18	-0.7125
IFI44L	5.926375
RPL3L	0.5065
FUT9	2.74383333333333
KIFC2	0.292
PMP2	-0.976875
SLC4A9	0.539
PLAG1	-2.03266666666667
MYCBP2	0.279166666666667
OR4E2	-0.628
CCDC65	0.18575
C16orf82	-0.758625
ENTPD4	-0.731
BRP44L	0.250375
PMP22CD	-0.5295
TMCO4	0.967833333333333
KCNN1	-1.1596
WDR35	1.74975
CCDC80	0.346375
C3orf31	0.346
SLC7A9	-0.91975
TMEM190	-1.7175
DBC1	-1.75966666666667
FADS3	-0.763333333333333
PDZD8	0.282666666666667
GRM5	0.161875
AZGP1	2.778
PEX3	-0.2755
MED1	-0.326785714285714
ATG4C	-0.343166666666667
HNRPH3	-0.949125
FAM109B	2.13475
C4orf17	0.309
CA10	0.1425
OPRD1	0.0715
CCL16	-1.4855
SACM1L	-1.718
CST6	5.11
CD63	-0.0873125
LGI1	-3.02675
ZNF784	0.55375
CRYBB1	-2.7295
CX3CL1	2.4817
TOP2A	-1.247
GYPB	-3.389
GADD45GIP1	-0.16675
FEN1	-0.897
IGF1R	-2.06275
WDR72	-3.9624
PURG	-2.88983333333333
DEFB126	-0.44625
PKD1L1	0.84875
CAV1	-3.3422
GNPDA2	0.0895
DGAT2	2.858125
NLGN1	-3.55775
STRBP	0.574875
HPRT1	0.0401666666666667
FANCI	-1.009125
PSMA7	1.12675
DBF4B	-0.286
TTF1	-0.48875
RAD54L	-0.0705
ELOF1	0.1675
PLAGL2	-0.4145
ZNF256	0.00524999999999999
HMGCL	-0.5955
MSI2	-0.352333333333333
RPESP	1.83166666666667
C11orf60	0.12225
ABCD1	0.722
ACAA1	-0.1648
SPARCL1	4.59614285714286
IL6ST	-1.0368
ZNF319	0.218
TMEM109	-0.3825
FAM90A1	2.34816666666667
IL22RA1	-0.2115
ATP4B	0.2545
TEC	-1.098
C7orf30	-0.20675
TXNDC2	-0.9035
ABCB4	-1.8145
KIAA1191	0.430125
C9orf38	-0.2245
SFTPB	-0.1025
CNTNAP2	0.138272727272727
FRK	2.6495
TBX19	0.956
CHD4	0.07625
C6orf26	-3.08683333333333
MOSC2	0.26225
IKBKE	1.2275
HIF1A	-0.922333333333333
LOC595101	-0.05
RELA	-0.1426
TMEM16B	-2.4575
ABHD12B	-4.42325
TSEN34	0.50825
KIF18A	-0.71325
TXNDC9	-0.149833333333333
SPATA2L	0.5645
SEMA4G	-0.7235
C21orf91	0.885125
MATN1	-0.166
KCNIP4	-0.565
TUSC1	1.867
OR4C15	0.89325
ARMCX6	-0.232083333333333
WBSCR27	-1.68483333333333
OR52I2	1.0035
KIAA1604	1.02275
DYNC1I1	-1.02025
PPP4C	-0.67925
SLC47A2	-3.08616666666667
TREH	0.174875
CD48	2.14266666666667
ST14	2.84683333333333
PKN1	-0.40575
SPON2	0.094
XBP1	-0.703666666666667
SFRS12	-1.22066666666667
EFCAB6	0.66975
SELT	0.04675
SLC39A2	0.486
ERF	0.275166666666667
ARL3	-0.7995
SURF6	0.1603
MLLT10	0.672904761904762
FLJ11171	-0.272166666666667
TDGF1	-4.719
ERCC6	-0.42775
EIF2AK4	-0.5935
BAZ1A	1.0035
LRRN3	-0.8125
TMC3	0.374
EFTUD1	-0.41675
PTPRO	0.606
CLEC12A	0.347375
ACBD4	-0.806875
ZDHHC14	0.038125
OTUD7B	1.0195
ACTB	0.7673125
MSRA	-0.010375
LCE5A	0.7085
IFI35	0.48775
BSCL2	-0.439
ANKRD12	-0.7965
CFHR2	0.5465
RGAG1	-0.266166666666667
HSFY1	-0.2505
SLC30A5	-1.3035
IMPG1	1.243
GPR109A	0.5255
ZNF185	-0.8755
IYD	-0.18225
NPCDR1	-0.1595
SERPINA13	0.486
HMGCLL1	0.36275
NEUROG1	0.6335
UBQLN1	1.41075
LIN37	0.72225
SOCS2	-2.861875
DSCR4	-1.51475
XKR6	-2.31525
GPR142	0.6075
KRTAP13-3	0.352
CCDC15	-2.539
MOS	0.071
CD1E	-1.715
OFCC1	-1.20533333333333
FAM83D	-1.06375
SRFBP1	-0.86425
C9orf96	0.1765
DHDH	0.25775
CCDC90A	1.4295
RABL3	0.07055
CD320	-0.2845
ANGEL2	-0.192833333333333
MRPL21	0.23
SMG6	-0.1035
INSR	1.541625
FLJ14816	-0.4495
GLRB	-1.317
C9orf89	1.3505
CIZ1	-0.955875
URG4	0.133166666666667
LRDD	-1.30616666666667
CBY1	0.349833333333333
NFX1	0.174125
MTERFD2	-0.563785714285714
C19orf23	1.6165
PGC	-2.735
IER3IP1	-0.6986
RASAL2	1.41466666666667
C1orf89	-1.016
SYNJ1	-1.127875
NFKBIE	0.32475
FLJ40125	-1.3715
TCEB2	-0.8357
NOG	-2.1175
POLR2J2	-0.354333333333333
HLA-B	2.20075
PCDHA1	1.172
PPP2R2B	-1.64575
ARHGEF17	0.196833333333333
TCF7L2	1.76407142857143
CHD5	-0.187333333333333
ZNF431	-0.868
TBC1D25	0.3545
ZNF800	-0.2755
SCUBE2	-2.21609090909091
MYCBP	0.1945
GPX5	-0.037
C6orf129	0.0838333333333333
QSER1	1.00866666666667
ULK2	-0.08625
PIGO	0.157833333333333
NRCAM	-3.34646153846154
SLC35E3	-0.548
CSRP2	0.34725
HYPE	-0.5435
MAPK15	0.8535
MGC14327	-0.47525
TIMM13	-0.109
ZNF462	2.06725
GBA3	2.66725
TEX13A	-0.5355
MCM6	-1.09566666666667
MTRF1	-1.039875
ABCA7	-1.21825
EIF4A2	-0.828
ZC3H10	-0.1701
RPGR	-0.4015
C20orf94	-0.19175
RP1L1	0.47375
GPR125	0.372125
USP22	0.1165
OR1L4	0.21925
MLZE	4.06725
FLJ32065	0.046
PTCD1	-0.0385
CRTAC1	0.385166666666667
BXDC2	-0.90075
C18orf1	0.335666666666667
FAM107A	2.20007142857143
EFNA3	0.09575
P18SRP	-1.3204
CAMKK2	0.98725
KIAA0649	-1.756
NES	0.594833333333333
HS6ST3	-2.038125
PON2	-0.6665
TCP11L2	-0.983
CLEC4A	1.4635
PRR12	-0.516
MLXIPL	-1.5886
C2orf50	-0.062
ZNF28	0.17625
ENC1	0.999833333333333
MAP2K1	-0.5215
FKSG2	0.769
KIAA0430	-0.29875
PTP4A1	-1.159
GPR156	0.656
GTF3C6	0.73475
UBR2	-0.8889
LOC388272	-0.6285
MAK	2.73583333333333
ACOT4	0.80325
STC2	-1.3335
PIGW	-0.875125
SAE1	-0.622875
COL6A1	-0.123954545454545
OAZ1	-0.464833333333333
STMN4	0.572666666666667
EDG3	-0.193666666666667
SGCE	0.661333333333333
IL11	-1.98133333333333
PRSS8	2.311875
YIPF5	-0.32775
WNT4	3.75925
CSN2	0.1595
TCF7	-2.612125
TDO2	2.3765
SAMD9	0.7958125
S100A7A	-1.024
MMRN1	0.4485
GKAP1	-0.2075
AKR1C3	-0.511375
RNF19A	1.879
GMDS	0.88925
YKT6	0.390875
SPARC	1.2705
C12orf31	-0.14375
UBE2V2	0.266833333333333
FBXL18	0.490166666666667
KIAA0460	1.30425
ADAM22	0.320857142857143
SERPINC1	-4.97725
KCTD21	-0.01975
MYOHD1	-0.7565
ZNF37A	1.5945
GTF3C1	-0.742166666666667
CTSZ	2.992
PRNPIP	-0.685625
DRD1IP	0.2065
NR1I2	-2.20633333333333
ZNF266	-0.3603
SPAG4L	0.2475
COX4NB	0.079
SAPS1	1.15666666666667
APOA1	-3.623875
TATDN1	0.578
C10orf82	-2.484
KPNB1	-0.868
FOXO3	1.15916666666667
CRYBB2	-0.127
ZBTB5	0.335333333333333
SLC25A38	-0.5585
DCTN2	-0.754666666666667
IFT20	0.32275
CTHRC1	2.40475
C1orf31	0.199
UHRF1	0.0985
GPC6	1.142
C10orf54	1.639
MCF2L2	-0.668333333333333
WNT9B	0.4615
OLA1	-0.251375
FAM120B	-0.24975
TTLL10	-0.973
CYorf15A	-5.15225
RELN	-2.723
SCN2B	0.02825
MFHAS1	-1.25925
NKX3-2	-1.88983333333333
RASGRF2	-1.1415
SSBP1	0.820666666666667
KPNA6	0.576428571428571
LOC389118	-0.673
HS3ST4	-0.8232
SUPT7L	0.0825
FLJ32658	-2.48066666666667
IGFBPL1	-1.3745
KIAA1641	-9.99999999999723e-05
SHKBP1	-0.348666666666667
CSF1R	4.9535
NAGK	0.80425
MYL2	0.0693333333333333
HIST1H4C	-1.25233333333333
TOMM7	0.180125
ADAMTSL3	3.231
TNFSF14	-0.71075
PRRT2	-0.1575
VTA1	-0.530875
AOAH	2.52866666666667
CRISPLD2	0.875214285714286
PNN	-0.5683
TA-NFKBH	0.35525
ESPN	-1.319
RBM43	0.5715
KIAA1267	-0.1425
DDX3X	-0.217888888888889
KIAA1576	-4.411
PLXDC1	2.4845
FLJ25801	-4.21125
HNRNPL	0.19075
RUNDC3A	0.0138333333333333
CASP12	-0.195
SH2D5	-1.03925
RPL26L1	1.009
OR51A7	0.83325
HDC	0.1965
C2orf16	-0.408
SYTL3	2.207625
GOLGA4	0.4689375
NOTCH1	0.210666666666667
ATPAF2	0.30975
ECD	0.08375
SSX5	-1.282
SNAP91	-0.1885
OCA2	-0.44725
PNPO	-0.258166666666667
DAPK1	1.16183333333333
PINX1	-0.2005
SELENBP1	0.540875
NEK3	-0.02875
TMED4	0.129857142857143
SSTR4	0.2775
FOSL1	-1.8098
CD40LG	1.659
CES1	-2.17216666666667
DCI	-1.82
B3GAT3	-0.1705
STK17B	1.23175
CNTN6	-0.96525
CYP3A4	-1.8965
MBOAT2	1.39857142857143
PISD	-0.47925
USP1	0.04225
PYDC1	1.11216666666667
CENPM	-0.639125
SAR1B	1.01875
TTC7B	-1.039625
DP58	-0.3555
GPC1	-0.48575
RBL1	-1.004
TMEM137	-2.423
TOB1	-0.1635
TCEAL1	-1.27783333333333
CENPF	0.367272727272727
C6	0.529
PRSS1	-1.67225
PPIL6	1.862
C6orf124	0.4145
ODZ4	-0.9372
SNCB	-0.39075
NDUFB9	1.164
CNOT6L	0.484
S100A9	3.3315
TRIM50	0.173
KCTD1	2.1325
WDR63	0.436
SPEF2	0.058
RNGTT	-0.0433333333333333
CXorf22	2.3345
KCNK16	0.02025
CEP250	-1.1945
ATPBD1B	-0.2935
KCNJ2	5.33525
MT1B	0.5625
ZNF684	-0.625
SLC4A1	0.40675
PDHA1	-0.112
ZNF492	-0.126
TKT	-0.458
BYSL	0.037125
RNF38	1.461125
AHDC1	0.1175
KLHL2	-0.59325
CMTM8	1.42025
DMP1	-0.291
HERPUD2	-0.131875
CRTAM	3.174
ZNF572	1.44875
TMEM16J	-0.8675
HSD17B2	0.80825
UBE2G1	-0.762375
AHSA2	-2.20625
PELI2	-1.03
TPX2	-0.55475
ATP9B	-0.396666666666667
DAZAP1	0.62125
HMGCS2	0.348333333333333
C17orf38	-0.0775
B9D1	-0.512
NKX2-5	-1.308
KIAA1276	0.81625
LILRB2	4.3705
