Hybridization REF	TCGA-E2-A1AZ-01A-11R-A12P-07
UBOX5	-0.231375
UBE2O	0.097375
UBL5	0.07675
APOLD1	0.6945
C9orf31	0.78025
TNFSF8	0.6845
ARHGAP29	-0.4355
PROKR2	-0.112
PDE5A	0.0175
C6orf12	-1.188
TOM1L1	-0.7445
WHDC1	-0.1775
FOXI1	2.355
RAB4A	0.5269
TMEM39B	0.741
ATPBD1C	-0.735
FARSA	-0.267166666666667
PLEKHG5	1.26425
CMAS	1.4165
OR7E24	0.331
SLC30A1	-0.4495
CDC42EP5	0.4415
PLAC1	0.15875
KLHL18	-0.041
LBA1	1.4338
TAZ	-0.5615
CRIP2	1.0785
BTBD11	-1.20416666666667
C16orf72	-0.312
DIO2	2.3663
LRRCC1	0.926833333333334
CCDC136	-2.447
PRX	0.00737499999999999
RBM5	-0.684
TMEM85	-0.302375
TUBGCP4	-1.40116666666667
APLN	2.034625
CDK7	0.318166666666667
SSR2	1.35816666666667
CRELD1	-0.326
C19orf46	1.951
GAL3ST4	1.23816666666667
KBTBD10	0.647
IL28A	0.83075
WDR27	-1.0565
MCM2	-0.275833333333333
SOX14	0.467
FLJ39743	0.1655
KIAA0922	1.08175
HIPK4	0.4645
FLJ25758	0.1245
C16orf57	0.728083333333333
PDZD2	1.008
MCC	0.194125
HHLA3	0.9646
ID2	0.03075
C20orf23	0.73575
ZNF688	0.49125
APOC2	-2.0015
LOC440093	-0.02825
FAM50B	1.61166666666667
PWP1	-0.305
DNAH10	0.8025
HIST1H2BA	0.585333333333333
GPR56	1.25216666666667
METAP2	-0.401
PAN3	0.5255
STXBP4	-0.702875
PDHX	-0.436
MTA1	-0.07875
ZBED4	-0.143625
ZNF720	-0.07025
CDK2	-0.895875
RHOJ	0.76625
CDC37	-0.2455
ZER1	0.544875
GRK4	-0.394
PRPH	-0.00799999999999995
POLR2A	0.111
OGFOD1	-0.23325
NOL5A	-1.11325
PHEX	0.6035
FLJ16478	0.41125
C20orf117	-0.983875
CAMTA2	-0.118
C11orf74	1.40716666666667
DDX17	-0.525666666666667
C5orf27	0.25125
PLEKHA2	-0.8614
PDE4DIP	-1.0881
SCN7A	0.0393333333333334
ZNF559	-1.91683333333333
CXCL10	3.868
ZMYM4	0.6135
STK32B	-1.3458
KIAA0888	-3.0284
TACR3	0.9865
CKAP2L	-1.2835
KIF1A	-1.295
RSPRY1	1.24725
VCAN	1.83125
CYP27C1	-0.647
SYDE1	-1.1455
MED12L	-1.63125
ZDHHC21	1.524375
NHS	0.6735
TM9SF3	2.05416666666667
DDHD1	-0.1175
MAFG	-0.600333333333333
BICD2	-0.3066
C14orf119	-0.859166666666667
C14orf43	0.342785714285714
CDH7	-2.948
ALKBH5	-0.0999285714285714
JUP	0.944625
TMEM41A	0.011
MAMDC4	-1.2435
CBX3	-0.663875
LRRC18	0.19225
RBMXL2	-1.4755
PLA2G4D	0.330666666666667
FGF13	0.635875
KIF3A	0.046
PDIA6	0.524
DCXR	0.8405
CASKIN2	1.17841666666667
EHD1	1.5815
MARCKSL1	1.86
ZNF496	-0.203666666666667
SCAF1	0.999166666666667
KCTD8	-1.89975
TRAF3IP3	1.54007142857143
LSR	1.539
CXorf1	0.146166666666667
C14orf112	0.255333333333333
EIF2B1	-0.001
OMP	0.0295
GSTZ1	-0.816
LOC92017	0.2225
ISLR2	1.979
C12orf36	0.139
GATA2	-2.30316666666667
GABRA5	-2.252
CELSR2	-1.27407142857143
STAM2	0.4224
TNAP	-0.145
PTPMT1	0.211666666666667
GRP	4.3265
SV2A	-1.5475
MAGEA12	-4.13675
CACNG1	-1.4325
C18orf19	-1.4025
GSG1	-1.015
PTPRJ	0.295142857142857
FRMPD1	1.113
ZNF668	0.2355
PLEKHJ1	-0.893625
ADAT1	-0.332
TMEM50A	0.0894
UCN3	0.125
HOOK1	1.033625
IL17B	-0.4585
MLKL	0.631833333333333
TTC14	-0.687166666666667
KLHL5	0.008
CRYL1	-0.680833333333333
FOXH1	-0.272
NFYB	-0.12675
PPM1G	0.21425
GOLGA2LY1	-1.1845
NMT1	-0.546375
HADHA	0.076
CHSY-2	2.77275
PLEKHF1	2.08171428571429
SAGE1	-3.4095
MUSTN1	0.0975
SUHW4	0.136
TFEB	1.58316666666667
ZFYVE27	0.8425
ATG12	-0.409833333333333
BMI1	0.621142857142857
ZIM3	0.2865
MYH4	-1.01825
MASP1	-1.69045454545455
KIAA0984	-0.5135
RPAP2	-0.31125
ASB5	-0.08375
BOLA3	-0.871166666666667
MIA3	0.722333333333333
KRT35	0.4185
KIR3DL3	-1.31
MRPL51	0.9725
SEMA3F	-0.378166666666667
NDUFB2	1.27633333333333
LOC253012	-0.91425
FAM46C	-0.4131
G6PC	-3.980125
CSAG3A	-2.12
PREX1	-0.019
SLC25A45	-0.227
MAPKBP1	-0.2013
CPE	0.1609
GNB1	-0.312
CXCR6	3.757
TRIM46	-0.16975
C16orf3	0.000166666666666667
HPSE	1.475125
TIGD3	-0.9065
SPG3A	2.27475
LCAT	-0.513833333333333
ST6GAL1	-0.892888888888889
POMC	1.08975
FLJ36031	0.4445
NSMAF	-0.00016666666666666
SKIL	1.356
ADSS	0.00450000000000001
HMGCS1	-1.6777
POLR3F	0.422833333333333
RAB10	0.32725
ZNF277P	-0.34175
ZBTB7B	1.0375
DHRS1	1.037125
ABCC13	0.021125
CNOT3	0.6585
NFKBIA	1.57825
GAK	-0.229166666666667
SFT2D2	1.59866666666667
HOXA6	-0.4555
CRTC1	-0.1915
LY6D	3.92383333333333
C20orf72	-1.36016666666667
CPT1A	-0.4585
LMO1	-1.7825
EIF3I	0.13175
PRB4	0.339
MCM3APAS	-0.172
C20orf132	-0.5549
FOXF2	-1.8505
S100A12	2.16475
MLH1	-0.359666666666667
ACTN1	0.9429
MRPL36	-0.261833333333333
C20orf106	-0.57675
FBXO6	1.58983333333333
MKS1	-0.2395
CX3CR1	-2.055625
PDE1B	1.634
PLP1	-3.953
KISS1	-0.0898333333333333
C14orf2	0.0375
TBC1D3P2	-0.397
COMMD6	1.6532
ANKRD7	0.10125
PTCHD1	3.9985
NARS2	-0.141
DOCK7	0.291375
FAM127B	0.80725
LOC390243	-0.224333333333333
N6AMT2	0.74375
ZNF391	0.0865
DNAJB14	-0.0638333333333333
WRB	0.083125
BPI	1.904
TTC4	-0.0993333333333333
FAM10A5	-0.97525
GOT1L1	0.2804
MAGED1	1.10325
RESP18	0.0635
WFDC6	0.36025
MT2A	-0.19
C11orf56	0.3
KIAA1432	1.9995
ROR1	0.155125
HSD17B14	3.15633333333333
ZFAND2B	-0.364625
SAMD4B	0.50975
HEXA	0.199625
HNRNPU	0.0238181818181818
USP39	-0.3855
NRD1	0.374
R3HDML	0.34225
FLT4	0.756666666666667
OMG	-0.0145
OR52N4	0.6895
LOC399818	0.77875
ELA2	-2.66875
VENTXP1	0.2665
RFC5	-1.3195
OR52L1	-0.0135
PAX5	0.6875
FBXO2	1.50575
GMEB1	-0.0245
AKT3	-0.978
CRB1	-1.29783333333333
CTTN	0.461833333333333
UTP15	-0.6635
HSBP1	0.0170833333333333
PHF11	1.85075
NDEL1	0.444666666666667
USP8	-0.69725
BAIAP2	0.313125
SI	0.4825
ARSJ	-0.43
BAAT	-3.16875
KCNS3	1.5775
LOC126147	0.342333333333333
TMEM37	-0.3335
C1orf162	3.88433333333333
MBD1	0.2938
ITGAL	1.52533333333333
WDR73	-0.928666666666667
GKN2	0.178833333333333
ARFGAP1	-0.69725
SLC5A8	-1.55716666666667
ZBTB40	0.0115
CYP4B1	-1.1475
LYPLAL1	-0.271
CHST3	1.20025
MAP3K9	-0.198
BTAF1	0.289333333333333
TFAP2E	0.2405
RBM35B	1.11175
LOC441251	-0.257333333333333
ANKRD25	-0.623666666666667
UQCRC2	-0.964
MAEA	-0.102916666666667
HYAL1	-2.9009
RNPEPL1	-0.628666666666667
CPSF2	-0.324375
PSD3	1.2116
ABCA13	2.44
AGR2	-3.22475
GBX1	-1.2075
HDLBP	0.480857142857143
ACY3	0.84275
HECW1	-0.40225
ZNF519	-1.2665
HOPX	3.823125
ZNF304	0.987125
OR12D3	-0.13
FKSG43	0.05575
METTL1	0.406
MFSD3	-0.3086
PSPH	-1.166
CLCA3	-0.7445
DARS2	0.0908333333333333
CDC25A	-0.927333333333333
BAIAP2L1	0.9805
B3GNT5	2.02775
USP29	0.014
ARHGEF10L	0.8761
ATOX1	-0.05025
ADAM30	0.49475
DNASE1	-0.7455
STT3A	1.062
RAB6IP1	0.40825
PTN	3.0636
C1orf106	0.964538461538462
HECA	1.52325
RNF122	1.5345
SLC22A18AS	-0.273833333333333
GNG8	0.8015
ELP4	-0.692
FAM65A	0.4025
RPL10A	-0.306666666666667
IRS4	3.302
MACF1	0.3363
SEC24D	0.71875
LOC374395	0.96725
TGFB2	-0.1395
MDFIC	1.07375
CHRNE	0.566833333333333
PCMTD2	-0.56
ATP6V0D1	0.6795
MTA2	0.735
LZTR1	-0.876333333333333
RAP1A	0.338
AXIN1	-0.141875
POLR1C	0.005
TRIO	0.0145
PLXNA4A	-0.834666666666667
C5orf33	0.17375
DEPDC1B	-0.994375
ZNF473	0.682833333333333
MTM1	1.158
GPR107	-0.0253333333333333
CSNK1A1L	-0.648166666666667
FLJ14154	-0.5175
NLRC4	4.9815
ENPP4	0.773833333333333
PADI3	-0.825
RNF170	0.712875
CG018	1.2825
C16orf7	0.069
KCNE1	0.73975
NRM	-0.3135
SLC37A3	0.707857142857143
TPD52L2	-0.231333333333333
UNC5B	2.2095
C12orf12	-0.376333333333333
SDHB	0.023
CLRN1	0.188428571428571
NUDT10	-2.07216666666667
UGT3A1	0.275125
FBXW8	0.14275
RHOF	0.31375
PTPLAD1	-1.646875
MYO3B	1.266
DERA	0.418
TPP2	-0.1475
C19orf53	0.154166666666667
GINS3	-0.572625
ST6GALNAC5	0.5405
CHSY1	-0.54825
MGC15705	0.082
GPR83	0.383166666666667
EXT2	0.961125
DOLK	-0.2595
TUBAL3	-2.6515
ACVRL1	2.4162
ABL2	0.137833333333333
C14orf156	-0.169333333333333
PTPRZ1	-3.272125
DIP2C	0.216625
LAMP1	0.77
RXRA	-0.3135
MAP3K5	0.37675
ALKBH1	0.433333333333333
PDLIM7	0.629
ARL14	-1.1995
SNIP1	-0.0585
TIMP3	1.647
RGS3	0.201166666666667
SPAG16	-0.488
ABHD4	-0.44025
ARHGEF12	0.657666666666667
GLUD2	-0.0135
RAC2	-0.0639
UAP1L1	-1.502
SLC18A3	0.088
YOD1	-0.731
RALY	0.1755
HMOX2	0.503625
DGKH	0.24425
DBNDD2	0.358333333333333
YIPF4	0.453875
THAP10	-1.0965
ZNF513	1.10775
HAGHL	-1.74066666666667
ITGB4	-0.5235
CCDC141	-0.847
YTHDF3	0.81625
C5orf28	0.4125
RPL7L1	-0.759375
TMEM30B	0.879428571428572
ANKRD35	3.8215
DUOXA2	-0.7
TBC1D5	-0.30525
DFNB59	-0.7695
HRH4	0.57825
MYO6	1.0752
DNAJA4	0.558
RBM24	-1.20375
CEACAM20	0.85575
RBM23	0.567357142857143
NGFB	-0.195
C1orf63	-0.0132
KRTAP7-1	0.2575
PERLD1	0.922
NPB	1.056
C17orf59	0.2641
HSPBAP1	0.33625
SLC15A4	-0.118
PRTFDC1	2.41375
OSMR	0.695928571428571
CYSLTR2	-0.6615
C19orf25	-0.401
KIAA1797	0.7285
NLRP6	0.1835
FAM105B	0.8928
SCRN2	-0.199166666666667
LRRC58	-0.2976
RNF17	-0.027125
NEIL3	-0.187
FAM137A	-2.384
SKP2	-1.31875
PARVA	0.914333333333333
PKLR	-2.453
RNF34	0.063875
A3GALT2	-0.44475
C12orf50	-1.2575
SUNC1	-1.94625
FAM102B	-0.811
CCT2	-0.72675
LRRC37A2	-0.414
ARF4	0.181
SIKE	0.27525
C8orf48	0.0433333333333333
MBTPS1	-0.0805
GPSN2	-0.128
NCF2	3.12825
SLC12A6	0.191166666666667
MRPL48	-0.283
HMGN3	0.338666666666667
LRRC62	-1.90625
PAX9	-2.386
FAM55A	1.008
C20orf42	0.704
SCML2	-0.3725
BCL9	0.82375
FAM40A	-0.114
C9orf41	-0.5355
ZNF774	-0.651
LETM1	-0.11625
PLXNB1	-0.184333333333333
NIPSNAP1	-0.80825
USP10	0.2425
F9	-0.105
LIPE	0.5765
CNGB3	1.042
C12orf52	0.24675
PI4K2A	0.49775
MED8	0.24275
STAT4	2.5361
FGD4	1.63216666666667
RNF145	-1.04116666666667
WDR32	0.8318
CLDN2	0.486833333333333
TCEAL8	0.68
ZMYND8	-1.7686
PDXK	-0.10434375
GATAD2A	0.2515
PTGES3	-0.8655
CCM2	-0.11
TAP1	1.913
ZNF670	0.52575
ETS2	-0.0684285714285714
C6orf166	0.4865
PRMT2	0.872
OR4B1	-0.0535
INTS8	0.4975
CCDC102A	1.24925
CCDC83	-2.56233333333333
ITGA1	0.9823
EPHA5	-3.18175
FAM24B	0.783833333333333
TSGA10	0.8005
HAL	-2.85466666666667
MYOT	0.19925
SPACA3	0.41
BCL2L2	-0.720833333333333
CUGBP2	0.0748333333333334
CCNB3	0.6435
RNF113B	0.181
MERTK	1.3505
BAG1	-0.03725
VPS36	0.30825
ORMDL3	0.0911
C1orf190	-0.3125
ZNF625	-0.41375
CORO2B	-1.816
ALOX15	-1.091
CST1	3.072
NUPR1	1.18883333333333
CCL7	3.69325
SMCR5	-3.019
DSC2	3.4425
RBMS2	0.8855
GRIK4	1.091
TRIM65	0.00949999999999999
TMPRSS6	-1.06828571428571
TP53INP2	-0.52475
GLB1L	0.2375
LOC388284	0.137666666666667
PUS1	-0.329142857142857
BCL9L	0.4945
OLFM1	-1.45091666666667
RET	-1.816625
MASTL	0.323666666666667
ALX3	0.743
IL1RL1	0.0871666666666667
ZNF765	-0.3825
C14orf138	-0.243
SNX10	-0.612666666666667
TAC4	-0.678
C1orf64	-3.362625
POGK	1.258375
MAPK9	-0.1785
ZNF366	4.19675
C8orf79	0.7404
CLDN7	1.516625
OR5AT1	0.7275
TRIM37	-1.929
LRRC25	3.46075
GRHL2	2.3606
TEKT3	0.68075
LASS5	-0.486833333333333
ABCC4	-0.758583333333333
DLG3	1.120875
VGLL1	3.8805
ZFP36L2	2.44566666666667
MFRP	0.0183333333333333
KIAA1799	-0.3205
FLJ44379	-1.1095
PCNX	0.71775
ANXA9	-2.1105
CYP4V2	0.5393
PIK3C2A	0.75175
SRR	-0.257
NOL3	-1.48775
IFITM2	1.408
ARNTL2	1.56225
ZNF595	0.05225
NLRP13	-0.303
ASPH	0.060875
CPA2	-0.4125
PVRIG	0.422
LEPR	-0.697333333333333
C16orf42	0.173
SH3BGRL	0.81525
FAM77D	-1.5528
FNDC7	-1.5905
C9orf6	0.158166666666667
NOTCH2NL	0.9885
PGBD1	-0.8405
SYNGR2	0.107666666666667
PITPNA	-0.019875
PRPF4B	-0.3942
SLC43A3	-1.20664285714286
NRBP1	0.81475
SLC25A22	-0.0245
ILK	0.1295
SLC22A8	0.422333333333333
MRPS7	-0.084375
PITX2	-0.38925
FABP3	0.1215
OR1L1	0.506
LOC728215	-1.787375
BLID	-1.4815
KIAA1217	2.65347058823529
TFPT	0.1915
AP4B1	-0.60325
VBP1	-0.2265
OR1K1	0.3325
MORC3	0.32875
BHMT2	1.363
C3orf10	0.78625
FZD7	1.98883333333333
WFDC10A	0.264
PMS2CL	-0.6225
CCDC32	0.00466666666666667
FA2H	-2.2145
ALG13	-0.1305
TTLL7	-0.7127
SPOCK3	-0.175
SLC13A2	0.225
AIM1	0.17475
GPRC6A	-1.9985
EGR2	6.618
MED11	0.636
WWC1	0.334
SH3GL3	-0.96725
RIF1	0.543642857142857
PRLH	-0.1015
VLDLR	-0.423
DBT	0.454875
C21orf63	0.4885
CGGBP1	-0.5435
KRTAP12-2	0.782
TADA3L	-0.267375
ZBTB16	0.93175
PDGFB	1.003375
RFX1	1.42525
UQCRB	0.336
LOC133874	0.292
HPS3	-2.38925
LGALS3BP	1.3782
DKFZP564O0823	1.75114285714286
MRFAP1L1	-0.103875
HOXA10	-1.6995
NGB	-0.1165
KIF21A	-0.479153846153846
IFLTD1	-0.8775
LZTS1	-0.647
ARHGEF3	1.15675
RHBDL3	-2.47
CSNK1G2	-0.338833333333333
ChGn	0.676625
KIAA1244	-1.4515
GABRB2	-0.198
MGC72080	0.0795
CD27	3.83275
EGLN1	-1.0923
PEX13	-0.04225
RWDD3	0.02925
RNF12	-0.149333333333333
GRIN2B	-0.497
ADAMTS14	-0.4645
DYDC2	3.69866666666667
ATP6AP1	0.4262
NR1H2	0.00483333333333333
PDK2	0.36425
C3orf17	0.233833333333333
SLC38A2	-1.15535714285714
SLC25A29	-0.279
C15orf29	-0.21875
ADAM9	0.3205
TMUB2	0.12625
GPR176	-0.8745
AGK	0.409375
MCCD1	0.1445
NDUFA4	-0.1315
TMEM146	0.24925
DUSP1	1.604625
UNQ6975	0.541
EMX2OS	3.12025
INSM2	-0.381
LUZP4	-0.9555
SETD6	-0.5025
P2RY2	1.66625
SLC45A2	-2.3605
RABGAP1	0.439833333333333
UBXD5	1.094375
GPRC5A	-2.73
PAK3	2.1
LOC63920	-0.3975
TGFBR1	0.9344
KRTAP6-3	0.26
SFMBT2	-0.8905
CDC42	0.630125
C11orf35	-0.7505
TTLL2	0.4045
UACA	0.634
CD97	-0.2885
SETD5	-0.218375
NINJ2	1.05775
PTER	0.34
POMGNT1	0.32
KRTAP4-2	-0.49
ECGF1	2.405
HRB	-0.425090909090909
ATP1B2	-0.4911
LOC400506	-1.08125
COL4A3BP	-0.5715
C6orf97	-1.7805
GRHPR	0.5525
TAS2R1	-0.791
SEMA7A	-0.19025
EDF1	0.071
ODF2L	2.0055
PCID2	-0.2885
GTF2H4	-0.166
ZCCHC3	-0.477375
CGB2	0.1035
NEUROD1	0.0652500000000001
C20orf75	0.3175
RP5-1054A22.3	2.88216666666667
IFNA5	0.1065
ZNF134	0.350916666666667
MGC119295	-0.3208
ZSWIM6	0.7305
SMEK1	0.0055
PCGF2	-0.321625
C1orf102	2.03075
CYP2A13	0.543
KCNH6	-1.1763
MDM1	-0.3238
ALDH7A1	0.306
C9orf75	-1.17425
VDAC3	0.625625
OR51T1	-0.033
EIF3F	-0.231083333333333
KCNJ10	-0.249875
LENG8	0.28875
EDEM2	0.481916666666667
CCNJL	0.764166666666667
DHX37	-0.221
CRYGN	1.985
AATF	-0.098875
ZNF630	1.7015
E2F5	1.491
WFDC13	-0.72775
FTSJ3	-0.474333333333333
C4orf33	0.9285
LHFPL4	-3.7755
C19orf56	0.05375
SMAD4	0.9255
AFM	-1.3732
G0S2	-0.47175
FCHSD2	0.2158
RRP1B	-0.204
EEF1B2	-1.24683333333333
STAT6	0.72
ZNF195	0.24825
GNL1	-0.712
ZNRF2	0.592
PER3	-0.0235
ASB16	0.128
C10orf10	2.33814285714286
ADCY8	-4.16583333333333
C9orf58	0.624166666666667
ARMC10	0.730166666666667
PSG1	-1.679
DHX34	-0.125
VARS2	-0.93025
NFIC	0.008
ITPR2	0.872
AGXT2	-0.320333333333333
OR6K3	0.7445
H2AFZ	0.315166666666667
MLLT3	-0.13575
COX4I2	2.688
CCNT2	0.26775
PLK4	-0.41725
NUMBL	-0.0113333333333333
MED16	-0.416
PLEKHQ1	1.14575
GOSR1	0.00127777777777778
BTG4	0.51175
RPL30	0.9805
IGSF5	-0.53975
IGFL2	4.679
ELMOD2	0.833666666666667
SHC3	-1.1525
HAVCR1	-0.254
DYNC2H1	-0.622375
RNF5	-0.524833333333333
C2orf7	0.04825
NLF1	0.154
KLHL25	0.3415
LRP10	0.2211
KRI1	-0.173
PUS7L	0.106833333333333
MGMT	1.436
HOXD1	-0.894
CSH1	0.4376
ATG16L2	-1.15875
FLJ44635	0.335
CHODL	3.41175
EXOSC8	-1.04175
SLC28A1	-0.461
MYO7B	-0.363166666666667
SEH1L	-0.6914
MTNR1A	-0.169833333333333
TSPAN5	-0.302333333333333
CDC45L	-3.01533333333333
AMIGO1	0.1245
ATAD3A	0.01275
OSGIN2	0.858
PDIK1L	-0.117
DARC	3.516625
PIPSL	1.058
SHMT1	-0.03825
CRISP3	0.427
POPDC2	2.26233333333333
ZRANB2	-0.323333333333333
FBXL8	-0.5495
TRIP13	0.00218181818181817
EIF5AL1	-1.1145
POU5F1P3	-4.87416666666667
IL6	-0.474333333333333
CXorf38	-0.0233333333333333
IFNA16	0.702
FBXL2	2.22333333333333
BRD1	-0.56525
STATH	0.4145
FBXO44	1.41783333333333
MCCC2	0.3605
CDC2	0.1395
C5orf23	2.2965
IVD	-1.12116666666667
C10orf122	-1.597
MSL3L1	0.9835
MVP	-0.26625
EPOR	-1.0391
ZMYM1	0.630333333333333
BCL7C	0.643
PSTPIP2	0.684
LYPD1	-0.48
OR8G5	-0.395
ZP3	0.280166666666667
BCAS4	-0.486666666666667
EDG6	3.24025
ISY1	0.08025
PRAMEF2	-1.70125
CUL1	0.239625
RNF213	0.7389
CCRK	1.41175
DHX9	-0.128625
C13orf29	0.878
NCKAP1	0.803666666666667
MRPL43	0.911857142857143
XPR1	0.16675
PKN2	-0.0789
PODNL1	1.2255
ZNF333	0.24075
DALRD3	-0.35775
OPN1SW	-0.5355
BTBD6	0.029
C11orf82	-0.2405
OR5P3	-1.1455
DUSP11	0.223
L1CAM	-1.1942
NEK11	1.35916666666667
OR7E91P	2.9945
CNTN3	2.9787
CREB3L2	0.943
ZBTB37	-0.238
KIAA1324L	0.05875
NDUFB10	-0.538333333333333
NUDT2	0.354
GTPBP8	-0.04125
CACNA1D	-0.33125
PRKAA2	-1.43833333333333
PRDM8	-0.353
MGC16075	0.0528333333333333
KRT14	0.745428571428571
PP8961	0.182
MRPL18	-0.34075
ABCG2	-2.03525
PACRG	1.311
BBS2	0.33675
KREMEN2	3.0985
FBXO21	0.33175
HNRPUL1	0.214916666666667
GRB10	0.30675
CLSTN1	0.71725
LMAN2	-0.3316
C17orf61	0.3335
NIPSNAP3A	0.2775
INSIG2	-0.719333333333333
PCDHB7	0.275833333333333
STXBP2	0.712875
CMAH	1.17566666666667
SEMA5B	1.64425
ZNF155	0.102166666666667
COQ6	-0.0531666666666667
PRPF4	-0.373
TSPAN15	2.387
VN1R5	0.1835
LATS2	0.142
SELK	-0.0895
PGK2	0.169
MS4A1	1.848875
TYW3	-0.3241
KRTAP5-1	-0.296
RCCD1	-1.69666666666667
BTN1A1	0.76125
DDX28	0.02675
TMEM65	1.1565
LOC92345	0.3175
TTC31	-0.5065
WDR46	-0.593166666666667
CHP2	1.48533333333333
LSP1	1.335
ZNF542	0.66625
EXOSC1	0.8755
ARHGAP18	0.389666666666667
LRRTM4	-1.585875
MAOB	1.01341666666667
CACNB4	-1.5255
MGC33846	-0.286
RANBP3L	-1.019125
ATP5L	0.4545
ONECUT1	-4.585
NUDT9	0.073
TMEM149	1.246
STX17	1.41975
IGSF10	-2.97075
TMPRSS9	0.843
BMPR2	0.570833333333333
ALLC	0.357
KLF7	0.09725
GCC1	0.6195
TIMM9	-0.313
CDO1	-0.2
MGC10701	-0.575666666666667
IFI6	3.0315
FRMD8	0.59275
MGAT2	0.02225
WBP5	0.999833333333333
CNIH2	0.46175
KIAA0907	-0.6385
KCNH8	3.96
CTSG	-0.292
GRIK1	-1.41866666666667
CUL5	0.54025
FRMD1	0.1995
OR9A4	1.0415
SYT6	-2.37
FOXD4L2	0.81625
ANAPC2	-0.5245
OPN5	1.4945
TAF13	0.33775
LYG2	-0.527
GGNBP1	0.3865
C11orf40	0.393
OTX2	-1.808
REG4	-1.4244
EIF5	-0.723125
PALB2	-0.45875
SEPSECS	-0.5159
RNASE3	0.5515
TRIM49	-1.889
POLR2K	0.5932
GPR42	0.4555
C8B	-3.829
SASS6	-0.088
PREB	-0.1915
OR3A3	1.0125
TUBA8	1.40775
IGLV2-14	0.74075
STIL	-0.4805
ANKFN1	-0.460166666666667
NME7	-0.42325
HOXC12	-3.1305
UBE2C	0.667875
FHOD1	-0.22025
CDK2AP1	0.55275
OR6K2	0.5565
DHPS	-0.164
RPL5	0.00416666666666664
TRGV5	0.3395
LOC541472	0.10025
HCCS	0.0523000000000001
DENND1B	0.494
LHX3	0.458
OR5D16	-0.0115
CXorf57	-1.18216666666667
IRF2BP1	0.874
NDST2	1.03416666666667
LCE3D	0.018
BOLL	-0.38875
SYT3	-1.19775
PIH1D2	0.34425
C20orf7	-0.365333333333333
IL1R2	1.75266666666667
SLAMF9	0.139
PPME1	0.01825
PIK3CA	0.077
TRAPPC1	0.864375
COLEC10	-2.192
SLC9A6	0.438333333333333
PDDC1	-0.711666666666667
CCDC53	0.142
GK3P	-0.7525
DAZL	-1.74525
BRI3	0.96375
SDK1	-0.456
CYP2C18	0.849
IFI44L	4.761625
RPL3L	0.383
FUT9	0.0835
KIFC2	0.0553333333333333
PMP2	-1.04771428571429
SLC4A9	0.2875
PLAG1	-2.64983333333333
MYCBP2	0.5725
OR4E2	-0.786
CCDC65	1.6705
C16orf82	-0.080625
ENTPD4	0.89975
BRP44L	0.5565
PMP22CD	0.4955
TMCO4	1.98983333333333
KCNN1	-0.788
WDR35	1.3925
CCDC80	1.9235
C3orf31	-0.62825
SLC7A9	-1.6185
TMEM190	-1.02025
DBC1	-0.1685
FADS3	-0.480833333333333
PDZD8	0.477833333333333
GRM5	0.257125
AZGP1	3.3967
PEX3	-0.1135
MED1	-0.197571428571429
ATG4C	-0.451666666666667
HNRPH3	-0.34725
FAM109B	1.94675
C4orf17	-0.1435
CA10	-1.509
OPRD1	0.1535
CCL16	-1.8985
SACM1L	-0.76775
CST6	4.9865
CD63	0.851125
LGI1	-1.88325
ZNF784	-0.1515
CRYBB1	-0.6895
CX3CL1	1.3528
TOP2A	-1.08675
GYPB	-4.56683333333333
GADD45GIP1	-0.1045
FEN1	-1.217875
IGF1R	-2.7160625
WDR72	-3.8225
PURG	-0.888666666666667
DEFB126	-0.68925
PKD1L1	0.64175
CAV1	-2.0554
GNPDA2	-0.0637
DGAT2	0.985625
NLGN1	-0.8895
STRBP	0.0485
HPRT1	-0.1045
FANCI	-2.323125
PSMA7	0.516625
DBF4B	-0.653666666666667
TTF1	-0.747
RAD54L	-0.799
ELOF1	-0.04875
PLAGL2	0.4235
ZNF256	0.86425
HMGCL	-0.21525
MSI2	-0.601666666666667
RPESP	1.96533333333333
C11orf60	0.03125
ABCD1	-0.258
ACAA1	0.2301
SPARCL1	5.07828571428571
IL6ST	-0.2039
ZNF319	0.88075
TMEM109	-0.2894
FAM90A1	2.80816666666667
IL22RA1	1.0515
ATP4B	-0.318
TEC	-0.654666666666667
C7orf30	-0.558
TXNDC2	-0.762666666666667
ABCB4	-0.72825
KIAA1191	0.028125
C9orf38	0.0595
SFTPB	1.12128571428571
CNTNAP2	-0.814416666666667
FRK	1.31
TBX19	0.74125
CHD4	0.22125
C6orf26	-2.06583333333333
MOSC2	-0.358
IKBKE	0.42675
HIF1A	-0.9
LOC595101	-0.0715
RELA	0.577333333333333
TMEM16B	-1.18133333333333
ABHD12B	-0.2625
TSEN34	1.1475
KIF18A	-0.852
TXNDC9	-0.297833333333333
SPATA2L	0.1885
SEMA4G	0.284
C21orf91	0.884625
MATN1	0.148
KCNIP4	-0.2238
TUSC1	2.537
OR4C15	-0.941
ARMCX6	1.0555
WBSCR27	-0.2945
OR52I2	-0.422
KIAA1604	0.46125
DYNC1I1	-0.65375
PPP4C	0.705
SLC47A2	-2.72
TREH	-0.084
CD48	3.1125
ST14	2.725
PKN1	-0.8705
SPON2	3.305
XBP1	-1.45483333333333
SFRS12	-0.484166666666667
EFCAB6	1.44825
SELT	0.2275
SLC39A2	0.193
ERF	-0.415
ARL3	1.22575
SURF6	-0.7544
MLLT10	0.325952380952381
