Hybridization REF	TCGA-BH-A0BZ-01A-31R-A12P-07
NFATC3	0.0116666666666667
LRRC45	2.90066666666667
ARS2	0.145857142857143
LRIG1	-0.00516666666666667
EPSTI1	2.61983333333333
PRSS27	0.734
ERC2	-1.52175
PRKACB	4.73414285714286
PRDM13	-3.952
HCG27	-1.72725
KLK12	-6.0995
HSD17B7	-0.568666666666667
ZNF354A	-0.0545
PCDH11X	1.006
DMGDH	0.0255
PCBD2	-0.351666666666667
TMC6	-0.123375
RIMS1	0.000500000000000007
SF3B2	0.560333333333333
RCN1	-0.8395
CPB1	-0.32325
BCAR3	-1.37525
FCRLB	0.725625
PAK1IP1	-0.67225
OR10H1	0.477
KIF9	0.0314
PITPNM2	-1.07125
L3MBTL4	0.65575
TGFB1	0.0465
ZXDC	0.59025
SLC6A16	-1.29025
SRrp35	-2.568125
LRRC8E	2.24625
PPIAL4	-0.15075
EOMES	3.52116666666667
PAX2	-0.543
SCARF2	1.361625
PSEN2	1.90125
PCDHB13	-0.5
C10orf28	-0.30525
DHRS7B	0.768071428571429
C1orf131	-0.36875
ASB1	-0.7943
ZNF223	0.0753333333333333
LCMT2	-0.24825
MEP1A	-1.96925
TMEM53	1.07975
RSPH3	0.34775
C10orf33	-0.9805
LOC644285	-1.3735
PTPN9	0.925
ABCA12	1.258
CCDC37	-2.07875
RUNDC1	1.1169
YES1	0.202833333333333
FAM120AOS	-0.25225
OR5M3	0.5395
PPP1R3F	0.750583333333333
IL13	0.213444444444444
MDFI	-1.05175
PRNT	-0.6495
ZDBF2	-1.068
OR10C1	0.445666666666667
CLIC1	1.19683333333333
LILRA5	1.63033333333333
CSAG1	-4.72333333333333
TREML2	-0.4925
FAM125A	0.504666666666667
ZNF74	-0.48375
FAM104A	1.142375
LRRC39	-1.6685
SAMD5	-1.0925
HYAL2	0.72125
HIST2H2AC	0.3325
IGFBP5	0.496217391304348
NRTN	0.931666666666667
KIAA0556	0.2824
FAM29A	-1.74055555555556
JMJD2A	-0.66675
EPHB1	0.0659999999999999
POLD4	0.85775
ANAPC10	-1.0765
LRRC36	-0.6315
MEGF6	0.150375
LPHN3	-1.134
BMP10	0.3442
C21orf55	-0.1615
CREM	-0.6184375
PTGER4	0.852333333333333
METAP1	-1.3835
KCNQ1	1.22516666666667
NR2F2	1.223625
SSFA2	-0.237333333333333
CTTNBP2	-3.01775
BCL2A1	0.181625
ZBTB24	-1.240625
SLCO6A1	-1.99425
PRDM1	1.0603
OR7D2	1.20733333333333
CCDC47	-0.2696
LOC646982	0.18
SLC26A6	-0.755
BIN1	0.1952
SRRM1	-1.09985714285714
PCSK1N	-0.614
ALS2	-0.2525
ECT2	-0.783210526315789
CACNA2D2	-0.3725
DOCK6	0.5835
C10orf119	-0.58075
FATE1	0.771333333333333
DUSP23	1.86725
TRIP6	-0.443071428571429
NUP35	-0.8595
CDH3	0.527
KLHDC8A	0.574
C9orf116	0.780625
EI24	-0.2275
CENTD1	1.31383333333333
RWDD2B	-0.3565
DOCK1	-0.678
NPAS2	-0.984125
NR3C2	2.01983333333333
FAM63A	-0.0415
INPP5F	-0.776666666666667
FAM111A	0.8115
MYBL1	-0.867833333333333
IQGAP3	1.09733333333333
CRADD	-0.8555
DUSP12	-0.94675
PDZK1IP1	1.376
VASH2	-1.4365
CTR9	-0.27
VIL1	-3.997
OR8U1	0.0745
CCDC107	0.5225
PTTG1IP	0.307625
OR4X2	0.13375
COL9A1	-2.5875
PSMD9	-0.03575
ZFP62	-0.0775
TIP39	0.14
PARP15	1.286
TTC19	0.00249999999999998
C1orf114	-2.52933333333333
GFPT1	0.221
SLC27A6	-1.68
MRPS10	-0.5405
CALML5	5.113
TRPM7	-1.13725
CGNL1	-1.00325
CECR1	1.46125
SERPINB8	0.156833333333333
TMEM102	1.377375
PDIA2	-4.2425
NUCKS1	-0.879833333333333
HOTAIR	-1.59475
EBI3	1.029
NXN	1.2635
ZMYND19	0.66325
FOXJ3	0.08825
EIF5B	-0.1069
EIF2B4	0.682
LEO1	-0.209
ZIC5	-1.961
IL20	2.338
KIAA0415	0.72125
FLJ37357	0.1325
TSPAN12	0.985875
ACTR3B	-0.2205
TFAM	-0.968833333333333
IL17RD	-1.570375
PARP12	2.62475
KLHDC7A	0.622
KCTD4	0.333666666666667
GTF2H1	0.09175
FLCN	-0.535166666666667
BIRC4	0.34325
LOC790955	0.8415
VKORC1L1	-0.1055
CYP4F22	0.462
TAS2R5	1.034
ZNF582	0.587
HS3ST3B1	0.071375
CTNS	0.01375
STK36	0.345666666666667
MMD2	0.38675
RP5-1103G7.6	0.359
FLJ23356	-0.1575
CRH	-0.2455
C1orf182	0.148166666666667
ACP5	3.378
AMFR	0.8253
CA4	-2.7905
PLCB4	-3.567625
MPHOSPH10	-0.549
UNQ473	0.360833333333333
G3BP2	-0.416
SR140	-0.709083333333333
HOXA2	-0.252
PYGB	-0.04175
BAT1	0.30025
DKK3	1.013
DDX31	0.6095
TULP1	-0.075875
NHLRC2	-0.0913333333333333
TNRC4	0.9305
ZNF430	-0.618
TNRC6A	-0.69675
PLA2G1B	-0.966833333333333
RCHY1	0.112
GTF2A2	-0.236333333333333
MGC4294	0.164
ZNF691	0.2195
TACC3	-0.062
DNAJC5G	-0.61175
LOC4951	0.28175
MS4A4A	-0.287
LOC152485	1.141
PPP1R2P1	0.192
PPP2R5B	0.61425
RPGRIP1L	-0.441
SPOP	0.4039
PTPRF	1.2905
MGC42090	0.836
SUSD3	0.89875
THOC4	1.165875
MAML1	0.8371
FXR2	0.484
TYK2	0.874875
MUC6	0.442666666666667
DNAJB7	0.704
PIP4K2A	-0.0219285714285714
MEX3A	-1.40216666666667
RRP1	0.467625
TFAP4	0.3285
CXorf41	-0.311333333333333
MTMR4	0.344
CTLA4	0.909
SNX9	0.63325
CIB3	1.71233333333333
NECAP1	0.9485
PLA2G2D	0.3553
GLMN	-0.7315
DCLRE1A	-1.298
PDX1	-0.0955
SAMD11	1.22625
MRPL55	0.8601
TLR7	3.084625
TBC1D21	-0.406666666666667
SMAD1	0.6199
ACTRT2	-0.63225
RIOK2	-0.6695
PDLIM4	-0.0995
SLC22A15	1.4395
ABHD13	0.2197
STX18	0.9064
CCPG1	0.1825
DCBLD1	0.458
SLC2A6	0.6535
NOLA3	-1.165
TRDMT1	-1.84071428571429
IL17F	0.0965
ATP1A4	0.320833333333333
OR52W1	0.0765
CFL1	0.21425
IL4	-1.84175
RBP2	-0.5705
CPSF6	0.126125
TTC8	-1.25216666666667
MUCL1	2.864
EYA3	-1.08233333333333
KRT38	0.189
GNE	-1.5075
ZNF501	1.40875
SLC35A2	0.83075
CEP110	-1.1644
MYF6	0.67
MGST2	-0.199333333333333
TRPV4	0.794166666666667
NEK8	0.2855
NOX5	-1.3845
NCKAP1L	0.355333333333333
EMP3	-0.538666666666667
BPY2C	0.0475
C1orf38	1.59525
ELOVL2	-1.4605
CBX7	0.950583333333333
OSBPL1A	0.684
ZNF589	-0.96875
ESCO1	-0.147
TRA2A	0.642
C3orf26	-2.036
PHF2	0.443416666666667
PID1	-0.543833333333333
RFC1	-1.0495
MTAP	-0.460125
ADORA3	3.747
LOC389458	0.347
TRNT1	-1.056875
CRIPAK	-0.9955
RAI2	1.78316666666667
ANKRD44	-0.229333333333333
GZMB	5.124
NFE2L1	0.476125
STIP1	1.01583333333333
RASL11B	0.936
NT5DC2	-1.33366666666667
LRP2	-0.771625
MTDH	0.328733333333333
ARSG	0.87575
HSP90AB1	1.13733333333333
CT45-6	-5.298
ZNF483	0.9675
LMBR1L	-0.1015
S100A2	-0.4244
C2	1.37377777777778
C2orf27	-0.224
EIF4EBP1	-0.60675
GCKR	-3.33316666666667
PPP1R9B	0.75475
FER	-1.37575
SNRK	1.43233333333333
OR5M10	-0.373
UTP6	-0.77775
CAPZA3	0.29
FBP1	1.92911111111111
TERT	-0.2495
CCL1	-0.658
FUCA1	1.12225
ALS2CR8	-0.588333333333333
KCMF1	0.137333333333333
SRCRB4D	-2.0925
OXCT2	-0.106
IL17RA	0.964833333333333
MPP5	0.226875
SPA17	-2.475
FLJ10986	-0.393833333333333
GALNT14	-2.85675
CXorf27	-0.685
NPLOC4	2.189
RAB34	-1.29275
KRTAP3-3	0.9065
ARSD	0.426166666666667
CPLX2	-1.4813
PJA1	-0.1095
WHDC1L1	-0.172333333333333
RB1	-0.8973
MTMR15	0.097
PHLDA2	-0.0146
GUCY2F	0.051
MPV17	0.5445
SLC35D1	0.329
LYSMD3	-0.2125
COL16A1	1.44
ERLIN1	-0.724666666666667
JMJD4	1.26925
HIST1H2BK	-0.03975
TP53I11	2.59466666666667
ST3GAL4	0.1345
PF4V1	0.817833333333333
ALG8	-0.3335
REG1A	-0.012
MINA	0.33875
CYB5R3	0.737083333333333
HHLA1	-0.51825
MYST4	1.3114
VASN	-0.08625
UCHL5IP	-0.2405
TFAP2A	0.904375
MGC9913	0.3015
C9orf97	-0.185
LOC90379	0.53875
PHF15	0.655642857142857
ZNF169	-0.113333333333333
KRT7	4.2618
GLIPR1L2	1.211375
LOC116236	-0.215
IQCF3	0.57725
RDH14	0.404833333333333
HNRPK	0.152857142857143
RABEPK	-0.705833333333333
ISX	-3.3765
CBARA1	0.2525
RAD51AP1	-1.9595
MLL5	-0.285375
CXorf48	-6.3095
SGCD	-0.2275
PHTF1	-0.247875
CA3	-0.9005
CMTM5	0.44
STX10	0.5565
JMJD2D	-1.48175
P4HA1	-0.6335
GAB3	-0.0543333333333333
DHRS4	0.964666666666667
COL4A1	3.1431875
C20orf20	0.99075
OSBPL2	1.62125
PTTG2	-1.65175
KIAA1688	2.4055
STS	-2.11825
SHROOM4	0.559
KBTBD5	0.231666666666667
ALDH1A3	0.574555555555556
BTNL2	0.102
TGIF1	1.4265
ZFAND5	0.593875
ICA1	0.721875
NAV3	-1.79316666666667
FLJ12331	0.24175
EPS8L2	1.0952
MNT	-0.249166666666667
ENTPD1	1.64675
OR51E2	1.05425
STK11	0.903125
MX1	4.836
TTTY9A	0.56825
CX62	0.044
LOXL4	0.058375
EXOSC4	1.22475
PURB	0.297428571428571
SETD1A	0.568666666666667
RELB	1.2425
LAMB2	0.5755
HNF1B	0.190166666666667
PNLIPRP3	0.1265
C14orf139	-1.40075
UMOD	1.44925
GRIN3B	0.27625
GPR25	0.512
ZNF512B	0.506
ATP6V0A1	0.146125
SRA1	0.12725
ZNF615	0.872
ZNF768	1.3835
ZNF469	2.503
DYNC2LI1	0.0471666666666667
DNAH3	-0.538
LOC387911	-0.0295
LOC554234	0.0155
ARRDC5	1.33875
TMEM59L	-0.939833333333333
MARCH4	-0.97225
CNOT8	-0.0728333333333333
KIRREL3	-1.74983333333333
ADAM17	0.49175
MYOG	0.544375
CPNE1	-0.315666666666667
AK5	-0.725125
LOC204010	-0.46325
NDRG4	0.941
LOC130074	-0.02875
PIAS4	1.422
NCOA2	0.4965
TEGT	1.7414
USP5	0.97475
ANKRD21	-2.17575
KIAA0692	0.7835
HAPLN3	3.17525
LZIC	-1.11375
NRXN3	-0.52625
CDKN2C	-0.421333333333333
KIAA0226	0.519416666666667
CYB5D1	-0.13625
WDR68	-0.7625625
ABCB6	1.3529
MRPS25	-1.028
ZMAT2	-0.326083333333333
KRT25	-0.5575
RPL11	-0.69175
GRAP	0.457666666666667
LOC198437	-0.189
RORC	0.41025
RAP2C	1.94778571428571
MXD1	-0.6726875
AZI2	-0.7735
NUAK2	0.71925
AHSG	-7.241125
MANSC1	1.314
IMP3	-0.153666666666667
C2orf3	-1.355
VSTM3	4.92075
PCTP	0.10775
SIRT1	-0.24575
MANBA	0.12525
CD164	-0.241
GFRA1	2.2637
PRM2	0.88825
ZKSCAN3	0.275
PLEKHG1	2.658
TPRKB	-0.81825
UBFD1	0.36375
CDKL5	0.584333333333333
HIST1H2BD	1.089
INPP4A	-0.305666666666667
BMX	-0.4785
PTPRU	2.115
LOC554202	-0.0968333333333333
HOXC8	0.243
IL12B	1.846
ADPGK	-0.252
ZNF418	1.18
SIAE	-0.15875
CWC15	-1.03025
RP13-401N8.2	0.233
KLHL11	0.5825
DEDD2	1.558875
PSMB3	0.863
DDX25	-2.69175
ZBTB3	0.515666666666667
GFRAL	0.654
RPS25	-1.38533333333333
FAM57B	-0.238333333333333
TESK2	-0.833
DNM1L	-1.001
ZNF207	-0.504833333333333
CLEC11A	2.04625
TOLLIP	0.62225
TMEM61	-1.80816666666667
DLK1	-5.6359
PLVAP	3.208625
NOD2	2.98633333333333
SCMH1	0.6305
FLJ40235	-0.05325
HTR2A	-0.699333333333333
ARMC5	0.1705
FUT7	0.7735
PRELP	2.8862
ALKBH6	1.20516666666667
GYG1	-0.13925
POLR3GL	0.10575
COL8A2	5.24066666666667
OR10A5	0.106625
C1orf187	-1.63975
TXLNB	-0.585666666666667
C16orf68	-0.520583333333333
R3HDM1	-1.8305
C16orf75	-1.295
BAALC	-0.39725
TNP1	0.125
GAPDH	-0.552
COX7C	-0.375
ERRFI1	-1.87708333333333
PGAM2	0.669166666666667
FAM108B1	-0.32425
APC	-0.33075
TLR2	3.6995
SUCNR1	2.05775
ZNF233	1.014
WFDC1	-1.252
PSG11	-0.758
SLC39A1	2.2195
PSAPL1	-1.4815
CDC42EP1	0.671875
MECR	0.2775
KIAA0101	-1.6424
MACROD2	-0.5559
MMP19	0.887416666666667
LOC202459	-0.495833333333333
VNN2	2.9405
ACCN3	-0.8805
TIMD4	2.0125
RNASE8	-1.5615
CCDC7	0.20075
SULT2B1	2.773
ME1	0.374
MGRN1	0.524875
MRPL30	-1.118375
IVL	0.575
CALM1	1.3049
PLEKHA6	2.1815
B4GALNT2	0.045
PGDS	3.234125
C8orf33	0.808166666666667
TMEM56	-2.40433333333333
CKM	-1.1525
ESR2	-0.163888888888889
ACOT8	1.07925
AGTR2	0.59275
LOC155006	0.936333333333333
BC37295_3	1.4435
EPM2AIP1	-2.02116666666667
PZP	1.15675
RPS9	0.110166666666667
C18orf51	-2.05125
SIVA1	-0.1208
HEATR2	0.0835
CD3E	0.165166666666667
C20orf142	0.04675
PGLYRP3	0.8625
CCDC139	-0.48375
GPS2	0.406
NOL14	0.03125
LRTM2	2.12775
TRIM36	-0.111625
TP53RK	0.8078
FBXL13	-1.47666666666667
RUFY2	-0.597928571428571
C11orf70	-0.58
HSPB9	0.734666666666667
GJA5	3.23225
HGF	-0.909
EPHB4	1.00675
SOX18	1.46425
IFRG15	-0.6735
SERPINA10	-3.3535
WDR23	0.467125
REEP2	-2.32783333333333
CDK3	0.742
HSPA12A	-0.974833333333333
ARL8B	0.3605
SATB1	-0.878333333333333
PPM1D	-1.48316666666667
VPS45	0.766833333333333
TP53BP2	0.052375
GJE1	1.21125
CACNA1G	-0.480125
VGLL4	0.866625
GNPTG	1.05975
ROS1	-1.884
C21orf128	-0.0188
BMP8B	1.7945
SLC5A4	-0.0895
SLC6A3	-0.4174
C16orf53	1.299375
TMEM81	0.5725
APC2	0.1788
SYAP1	0.02525
C6orf54	-1.633
ZBED5	-1.2559
PVR	-0.553125
LTA4H	-0.654333333333333
CCDC24	1.506
MAGEA4	-5.01316666666667
IFIT3	4.0132
MYADM	1.256875
C21orf82	-0.2565
PDE3B	-1.577
TMPRSS11A	-0.029
PGK1	-1.81735294117647
CCL13	5.12883333333333
DERL3	-0.0603333333333333
MLXIP	0.210416666666667
PLOD1	-0.34625
MTFR1	-0.0711
NPDC1	2.69466666666667
GPAA1	1.97083333333333
LTV1	-0.9815
RYR3	-1.912
C7orf46	0.05725
VAMP2	0.82325
RNF135	1.1313
SUPV3L1	-0.3095
FIBP	0.988625
ADAMTS18	0.2545
RNF25	1.07833333333333
SOS1	0.444
PLAU	2.839875
MATK	-0.5185
EHF	6.5595
CTNND2	0.26675
PTEN	1.63578571428571
ZNF189	0.417625
SLC28A3	0.432
GUCY1A3	3.55525
SETD2	-1.1548125
ROGDI	2.56175
TICAM1	0.6883
RASSF3	0.441
PACSIN2	-0.661166666666667
SERPINB5	-1.67763636363636
PRKCDBP	0.790125
TFDP3	0.474
LGR6	0.703875
RFX5	-0.222333333333333
OR52J3	1.2235
PTPN18	0.82775
ZBTB34	-0.1955
KCNF1	3.5505
SYNE2	-0.4225
SLC22A4	-2.07525
NETO2	-3.140125
VCPIP1	0.6835
LDHD	-1.65225
ESX1	-3.30133333333333
SQRDL	1.6195
GALK1	1.919
SERPINA6	-4.13366666666667
HD	0.897375
ASCL3	0.938
FBXL6	2.29975
FABP7	-4.6985
MAGEC3	0.41
KLC4	0.044375
CD1D	-1.046375
PRAM1	1.815
EIF3B	0.3775
DSCR8	-5.7905
FLVCR1	-0.58575
KIAA0141	-0.652625
PROM2	4.2455
ALOX5	2.2193
GPR162	-0.933375
LYRM2	0.075
RNASE6	-0.249125
HES5	1.731
GJA1	0.427125
MRPS14	-0.8645
HMHB1	0.54475
TAF7	0.319
BTNL9	0.7254
SFXN2	-1.03275
VEPH1	-3.74075
GK2	0.223833333333333
AMBP	-5.719875
KIAA0953	0.333
XAGE5	-0.428833333333333
CCBP2	-1.0035
TGM2	1.76
ZNF202	-1.1495
ACTL6A	-0.573666666666667
SLC23A2	-0.5509
ARHGEF7	-0.954583333333333
LOC728635	0.8615
CRYM	-0.0338333333333333
PKD2	-0.379
MANBAL	0.3705
LIN54	-0.94825
ACTL7B	0.346333333333333
OR4D9	0.1185
KIAA1683	-0.16375
ZNF704	1.18033333333333
TCP10	-0.75625
MAGEB18	-2.1365
DEFA4	0.9194
ZNF197	0.0365
PTOV1	0.915
RNF208	1.11783333333333
CMIP	-0.263333333333333
TRDN	0.477
UCHL1	-0.40425
APOL6	1.9268
PLK1	-1.03133333333333
NPHP1	0.897166666666667
NDUFA11	0.30725
DAB1	0.84
RTN4R	0.14125
PUSL1	-0.615
SYT2	0.31
ANXA13	2.04575
RFTN1	0.012
ATP8B2	-0.8535
VN1R2	1.5355
OR52E4	-0.2585
NPPB	-3.46883333333333
ZNF148	-0.407
ZNF141	-0.072
IKZF1	-1.13075
PSMC2	0.1755
GGA3	0.178833333333333
LPGAT1	0.6525
SEC16B	-0.0176666666666667
C5orf38	2.74533333333333
THOC2	-0.4298
SLC16A12	-1.42766666666667
ALK	-1.63825
DACT3	0.609166666666667
CACHD1	-1.2105
GAN	0.18075
EXOC6B	0.316
HIST1H2AE	-0.58075
VAMP1	-1.56575
SRI	0.71775
AKAP14	0.1645
HLA-E	3.4358
SLC25A32	0.0158333333333333
FLT3LG	1.12
ATP1B1	0.941
WDR1	1.2229375
SWAP70	-0.1965
TRIM31	0.713
ARNT	0.99975
ZNF596	0.3648
CDKN1B	-0.00933333333333333
FOXC1	-2.028625
SEMA3A	-3.4269
LSM14A	0.56925
STEAP3	-0.243375
ABCA1	0.82
PLSCR2	-0.188833333333333
EDC3	-0.0993333333333333
THBS3	0.862
C15orf43	-0.39925
GMCL1	-0.0778333333333334
C9orf71	0.27625
MGAT5	0.105
LOC402164	0.727
TSPAN8	-5.56316666666667
DYNLT1	1.348125
IGSF1	-3.968
TMEM143	-0.17225
FLJ25006	-1.90375
ATP13A3	-0.598333333333333
C3AR1	3.1175
CADM2	0.133
EFNA4	0.208
HAO1	0.2095
TWF1	0.0235
MRPS17	-0.728
MYH9	1.61108333333333
C9orf9	-0.639
C17orf79	-0.4675
FSCN3	0.68825
BDKRB2	1.37316666666667
PCGF6	-1.29916666666667
RAP1GAP	1.14216666666667
TAS2R41	-0.739
DCLK1	-1.5812
DEFT1P	0.500166666666667
TAF2	0.360416666666667
COPZ1	0.7625
KATNA1	-1.12875
STIM1	-0.58275
TBX2	-1.088
RPS4X	-0.765230769230769
MARCH8	0.4055
DHX33	-0.757333333333333
TMEM161B	-1.51883333333333
SYPL2	0.467
ADCY5	1.89285714285714
SRPK3	2.83675
CXorf9	2.24275
REC8	-0.262375
CLP1	0.2506
MGC52498	0.085
DUOX2	0.29075
C6orf150	0.79775
TSC22D3	2.10725
CASP8	-1.1943
PRKD3	-2.58926666666667
CFH	2.81575
TRO	-2.01725
NRIP1	1.007
ZNF707	0.9685
TBC1D22B	0.0903333333333333
HYI	0.0555
COX7B2	5.40175
GPR52	-0.143
CASC3	0.575785714285714
METRN	0.60675
KRT3	0.961
ARF1	1.54828571428571
C1orf111	0.36075
MOG	0.414
C6orf50	-0.416
MGC12966	0.2085
ATP7A	-0.5335
NOTUM	-2.69516666666667
LOC342897	1.4015
ITSN2	0.286166666666667
GIP	-0.1425
LOC89944	-1.03516666666667
UBXD8	0.43875
GYPE	-1.90716666666667
JAG1	0.523666666666667
RLBP1L2	-1.333
HIST1H2AL	0.2995
PAPPA	-1.4092
CYP4F8	-0.46025
TRH	-0.04425
DCTN3	0.5151
NT5C	0.4195
HTR3C	-1.2105
VPS41	0.166
KIAA0174	0.4326
ANKS6	-2.439125
MPV17L	-0.513333333333333
MT1M	0.075
DTX1	0.4455
LOC146325	-0.0298333333333335
ZNF639	-0.568
CACNG4	1.9085
TNNC1	-2.51075
MGC27345	0.27325
CASD1	-0.3178
HOXD4	-0.266
SMC4	-1.80305882352941
TTC35	0.5334
CTXN1	0.873625
RGS19	1.60725
SFRS3	-0.299666666666667
TRIM43	0.6605
HLA-DQB1	3.131375
NUPL1	-1.0231
NRAS	-1.186
RPL22L1	-2.52575
ZNF138	-1.4585
FBXW2	-0.3451
SIX3	0.264833333333333
HDAC9	-0.386583333333333
OGG1	0.204125
APLP1	0.248666666666667
OR7A5	0.545
DLX4	-0.74775
TUBA1B	-0.159
CRY1	-0.9505
C12orf29	-1.316375
MGC70863	-0.291318181818182
OR1D2	-1.5595
C1orf25	0.2905
CUZD1	-1.5195
PUNC	-3.667
SCAND1	0.924
MYT1	3.2105
MPND	1.43925
GOLGA1	0.6035
ZBTB43	0.3245
VAPA	-0.198
C4orf36	-1.06775
STAP1	2.87975
SLC34A1	-0.25925
PIK3R3	0.7777
TGM5	0.1815
USPL1	-1.8868
FBXO40	-0.5652
BRF1	0.2898
CCL27	-1.093
hCG_1657980	-0.349
PFN2	0.0121
MYBPH	-1.0485
PPP1CC	-0.165375
CDCA7L	-1.1175
KCNB2	0.833333333333333
C20orf151	2.0825
USP13	-1.9455
RCOR2	0.968
FBXW4	1.37616666666667
WT1	-1.9335
TAS2R46	-0.328
STK38L	0.382166666666667
LEPROT	1.217875
DDX42	0.582125
TXNRD2	-0.0485
TNFRSF4	3.824
KSR1	0.555125
SLC27A1	0.407833333333333
POU5F2	0.139
SLC22A11	0.389
C8orf32	0.433666666666667
ZNF236	-0.378214285714286
GABRB1	-5.42566666666667
LRRC29	0.3145
FBLN1	1.204
MRRF	-0.759833333333333
RP1	1.635
MARVELD1	0.64
AFF4	-0.303285714285714
C17orf54	-0.7375
RAF1	-0.20825
SUB1	-1.02033333333333
MRPS33	-0.387
ZIC1	-2.8047
ARL10	0.781
RAG1AP1	1.8915
P2RX5	-2.5303
NCR3	1.32533333333333
LTB4R2	0.747
HLA-DPA1	5.55125
FKBPL	0.569
JAKMIP1	-0.605
SNX4	0.017
CD248	2.11125
CCR2	0.094875
LOC401152	0.262333333333333
SH3KBP1	-0.3873
LMBRD2	-0.367928571428571
WDR51A	-0.186
SYT15	1.3842
SMOX	-1.99225
NACAP1	-0.7755
DRD2	0.108666666666667
COPS2	-0.75925
FCER1A	1.74025
TMEM112B	0.646
SUGT1	-1.0067
CALR	0.888625
DPY19L2P4	0.54075
ADRA1B	-0.485125
LTB	4.535
SNRPD1	-0.317
NCAPG2	-1.0115
KCNMB1	2.34116666666667
ITGAV	0.89425
LENG4	0.779375
C13orf16	-0.157166666666667
C20orf3	1.0295
PIP5K1A	-0.980833333333333
PCNA	-1.383125
C1orf34	3.03925
MMACHC	-1.687
BEST1	0.402333333333333
REV3L	-2.14275
ZRANB1	-0.0755
AVPI1	-1.132
ATG5	-0.997125
SARM1	0.469
RGS7	-0.76175
HMP19	1.20133333333333
SGTB	-1.0174
FEM1A	1.0127
C1orf122	0.68425
MYCT1	2.4855
GM2A	0.774875
ZCCHC7	-0.591
MYH10	-0.11925
DKFZp761B107	0.9815
ADAL	-2.355
OR10J1	0.82
TMEM9B	1.47075
DNAJA1	0.5225
SCGB1D4	-0.354
LRRC50	0.86
PRKX	-0.529
NUDT14	0.3118
PCTK1	0.464909090909091
ARG1	-3.844
KIF2C	-1.3905
GFM1	-0.3505
RAB11FIP3	1.02816666666667
HBD	-2.55416666666667
NPR3	0.0501
IRAK3	1.23616666666667
OLAH	-1.06633333333333
CYB561D2	-0.0215
CNNM4	0.96875
MYO5A	-0.9208
SIPA1L3	1.97908333333333
ADAM10	0.13525
LIPA	1.47916666666667
NAP1L4	0.1613
MRPS22	-1.222
GNG4	0.980666666666667
PSG5	-0.0631666666666666
PPP2R2C	2.5641
P2RY12	1.146
SLC6A13	-0.0140000000000001
AGPAT4	-0.8581
C6orf199	-1.10475
FAM53C	-0.488375
TPM1	0.173045454545455
PYHIN1	2.40716666666667
LINGO1	0.685166666666667
CIDEC	0.850333333333333
CRIM1	-0.2892
DHTKD1	1.40608333333333
ZNF546	-0.296166666666667
CD300LG	0.3285
SFRS2IP	0.235166666666667
FLNB	1.229375
NOC2L	1.1525
SPINK7	0.66175
CRTC2	0.528
HMG4L	-0.44925
C14orf162	1.27475
CCDC123	0.0495
HTRA3	3.49675
SPTBN5	1.93866666666667
C1orf77	-0.137666666666667
TAF1L	-0.6635
WDR78	2.1765
WDR49	-0.1084
SIN3A	0.502
ECSIT	0.139333333333333
VSIG4	4.5335
DIRAS2	0.6382
TXNL1	-0.21625
MTERFD3	-0.31175
CCNYL1	-0.372125
CISD2	-0.512
OR5C1	0.527
OBSCN	-0.544625
GBA	1.56783333333333
SLC9A11	-0.185
C6orf64	0.941166666666667
ESD	-1.479125
CYYR1	1.36733333333333
PNRC1	-0.2125
FCAMR	-0.3965
PPIA	-0.116285714285714
VDAC1	0.063125
TRIB1	0.70425
NT5C1B	0.172833333333333
CLDN17	1.059
ICOSLG	0.9185
RGR	0.35
DSG1	-0.295
TMEM27	-2.07175
C1orf69	-0.53275
PRAP1	-1.44275
DQX1	0.017375
C20orf46	-1.68681818181818
NHEJ1	-0.0473333333333333
DNAJC18	-1.094625
MANEAL	-0.0791666666666667
MTBP	-0.5765
S100A6	-0.387
ABHD7	0.5855
NEDD1	-0.798166666666667
TINF2	0.51325
SLC7A10	-2.097
KIAA1875	-0.202166666666667
TMEM20	-1.58225
COX19	-0.233875
SPRR1A	0.764
SCEL	0.0578571428571428
CCDC70	0.613
CRISP2	0.1945
ILF3	-0.346777777777778
NTRK3	0.0708333333333333
B3GNT1	-0.872333333333333
LARP6	-1.33883333333333
FBN1	1.1099
ZNF621	-0.39325
JOSD1	0.4626
SNX14	0.24125
INHBB	3.15483333333333
TBL2	-0.68075
GUSBL1	-1.09516666666667
TXLNA	0.79875
PEX6	1.18066666666667
DDEF1	0.2095
TMEM187	0.298833333333333
AIP	0.961125
MCEE	-1.958
LGALS14	0.45725
TNFRSF13C	-0.4995
CTNNA3	0.245333333333333
HSDL1	-0.5665
LAMA5	0.484666666666667
KIAA1853	-0.58175
PMS2L11	-0.53125
AKAP4	-0.705
DIS3L2	0.318583333333333
ZNF292	-0.884875
TBX15	1.03016666666667
CTCF	-0.0017
FAM19A3	0.4605
FUT10	-0.589625
KIAA0746	-0.338
KRT81	0.998
ALDH3B2	2.01325
MOGAT2	-2.9525
M6PR	0.48725
COASY	1.05783333333333
CCND3	-0.0515714285714286
LAMC1	-0.4865
CLASP2	-0.722357142857143
EIF2AK3	0.4215
SMYD2	0.207833333333333
PBX3	0.753875
TMPRSS2	1.85416666666667
OR10R2	-0.089
ZNF761	0.229833333333333
MED30	-0.38125
ZNF629	0.67875
CORO6	-1.9895
FLJ10154	-1.7355
FAM123B	-0.425
