Hybridization REF	TCGA-BH-A18P-11A-43R-A12D-07
COL6A1	-0.234090909090909
OAZ1	0.335
STMN4	0.767166666666667
EDG3	-0.00516666666666667
SGCE	1.06816666666667
IL11	-2.47416666666667
PRSS8	0.8755
YIPF5	0.41025
WNT4	1.690875
CSN2	-0.0338333333333334
TCF7	-1.783875
TDO2	-0.59525
SAMD9	-0.3005625
S100A7A	0.3465
MMRN1	1.82133333333333
GKAP1	2.05325
AKR1C3	2.527125
RNF19A	0.267125
GMDS	-1.444
YKT6	-1.22
SPARC	1.3493
C12orf31	-0.36825
UBE2V2	-0.720666666666667
FBXL18	-0.820166666666667
KIAA0460	0.92225
ADAM22	-0.380625
SERPINC1	-4.74525
KCTD21	0.94525
MYOHD1	-3.195
ZNF37A	0.412666666666667
GTF3C1	-0.976666666666667
CTSZ	0.56
PRNPIP	-0.911125
DRD1IP	0.51025
NR1I2	-1.819
ZNF266	-0.1362
SPAG4L	0.036
COX4NB	-0.6355
SAPS1	0.232
APOA1	-4.88875
TATDN1	0.476333333333333
C10orf82	-0.6975
KPNB1	-0.565
FOXO3	0.17675
CRYBB2	-0.685
ZBTB5	-0.507
SLC25A38	-0.01425
DCTN2	0.0783333333333333
IFT20	0.27575
CTHRC1	-0.803
C1orf31	-1.27
UHRF1	-3.3255
GPC6	1.1855
C10orf54	2.62825
MCF2L2	0.372666666666667
WNT9B	-0.054625
OLA1	-0.6645
FAM120B	0.49675
TTLL10	0.723
CYorf15A	-3.824
RELN	-1.073
SCN2B	1.95766666666667
MFHAS1	-1.09525
NKX3-2	-1.88966666666667
RASGRF2	2.097
SSBP1	-0.989666666666667
KPNA6	-0.294714285714286
LOC389118	0.1065
HS3ST4	0.0177
SUPT7L	-0.144375
FLJ32658	-0.19775
IGFBPL1	-0.8045
KIAA1641	-0.9978
SHKBP1	-0.840666666666667
CSF1R	4.737
NAGK	0.574
MYL2	1.36925
HIST1H4C	-1.56783333333333
TOMM7	0.45525
ADAMTSL3	2.8419
TNFSF14	-0.68975
PRRT2	-2.34275
VTA1	-0.354125
AOAH	2.0795
CRISPLD2	0.909571428571429
PNN	-1.0877
TA-NFKBH	-0.13225
ESPN	-0.99875
RBM43	0.7875
KIAA1267	0.570875
DDX3X	0.201388888888889
KIAA1576	-4.3535
PLXDC1	2.92533333333333
FLJ25801	-4.463
HNRNPL	-0.20075
RUNDC3A	0.314833333333333
CASP12	1.7145
SH2D5	-1.634875
RPL26L1	-1.028
OR51A7	-0.00674999999999998
HDC	2.78
C2orf16	0.317166666666667
SYTL3	2.778625
GOLGA4	1.1178125
NOTCH1	0.631666666666667
ATPAF2	-0.03325
ECD	-0.13275
SSX5	-0.926333333333333
SNAP91	0.290333333333333
OCA2	-1.51
PNPO	-0.174666666666667
DAPK1	-0.593
PINX1	-0.924166666666667
SELENBP1	1.97225
NEK3	0.20825
TMED4	0.313928571428571
SSTR4	0.0195
FOSL1	-2.546
CD40LG	-0.387
CES1	2.13958333333333
DCI	0.3905
B3GAT3	-0.9005
STK17B	0.2695
CNTN6	0.11625
CYP3A4	-0.212666666666667
MBOAT2	-0.714357142857143
PISD	0.810125
USP1	-1.37375
PYDC1	-0.353166666666667
CENPM	-3.690625
SAR1B	0.0375
TTC7B	0.635625
DP58	-0.0315
GPC1	-0.003
RBL1	-1.965375
TMEM137	-1.92133333333333
TOB1	1.38216666666667
TCEAL1	1.378
CENPF	-5.43509090909091
C6	5.15466666666667
PRSS1	-4.41875
PPIL6	1.32583333333333
C6orf124	0.5905
ODZ4	0.469833333333333
SNCB	-0.2875
NDUFB9	0.061375
CNOT6L	0.701
S100A9	0.985333333333334
TRIM50	-0.0325
KCTD1	1.5028
WDR63	0.8165
SPEF2	1.09525
RNGTT	-0.803833333333333
CXorf22	0.091
KCNK16	0.5215
CEP250	-1.75025
ATPBD1B	-0.52675
KCNJ2	3.8375
MT1B	-0.917
ZNF684	0.137
SLC4A1	-0.1295
PDHA1	0.883
ZNF492	0.12975
TKT	0.1785
BYSL	-1.7685
RNF38	0.785625
AHDC1	0.5815
KLHL2	0.91525
CMTM8	1.53875
DMP1	-0.0405
HERPUD2	0.26575
CRTAM	1.57966666666667
ZNF572	0.24775
TMEM16J	-1.441
HSD17B2	-3.0965
UBE2G1	-0.0405
AHSA2	-1.487
PELI2	0.8725
TPX2	-5.563
ATP9B	1.1205
DAZAP1	-0.463875
HMGCS2	3.06866666666667
C17orf38	-0.241
B9D1	-0.3275
NKX2-5	-0.996
KIAA1276	0.29025
LILRB2	2.204
CSTF1	-1.0025
BTN2A1	-0.241166666666667
C15orf48	2.95325
IGF2BP3	-4.47925
FAM113B	-0.0333333333333333
HRG	0.123875
ZNF131	-1.088
USP47	1.29492857142857
CCDC88B	-1.43725
HCN1	-0.0997
HTN1	-0.2795
SYCP3	-0.1945
C13orf23	-0.9893
PAPOLA	-0.4008125
AATK	-0.6016
MSH3	0.879833333333333
NDUFAB1	-0.102
ITLN2	0.692333333333333
BAK1	-0.968333333333333
MRPL45	0.0998333333333333
MTNR1B	0.2215
LOC645843	0.062
SPECC1L	0.3405
PGCP	1.4385
SPN	-1.013875
GPR143	-0.185833333333333
ZNF576	0.201166666666667
TMEM39A	0.1601
ATP5D	0.102666666666667
MAGEB3	0.194
RPS5	-0.284166666666667
ANP32E	-1.29742857142857
MTMR1	0.00774999999999999
YEATS4	-1.45
SYNGAP1	-0.56725
PCOLCE	-1.29983333333333
MNS1	0.93125
PCYT2	0.965
ZNF182	-0.016
LAX1	-0.1195
SPPL2B	-0.0516
ELOVL5	1.486
PCDHAC1	1.237
B4GALNT1	-1.4315
BLOC1S2	0.443125
ZNF673	-0.0168
ARHGAP21	0.496166666666667
IRX5	2.4265
LRFN5	0.884
FAM7A1	1.39925
RAB19	0.2955
GINS1	-3.5315
ITM2B	2.0215
PAPSS2	0.829166666666667
OR5BF1	0.0485
ACSL3	-0.42675
KIAA1919	-0.752583333333333
GLT8D2	2.939125
UTRN	1.55235714285714
CNN1	3.553
HISPPD2A	0.182
SDAD1	0.042125
SIGLEC9	0.0965
RPL35	-0.365785714285714
C22orf26	1.1175
IMPDH2	-1.053
WDR69	-0.34275
SEC14L5	0.312166666666667
CLTA	0.24025
RP11-529I10.4	-0.404
GPR37L1	0.199
OGDH	-0.0185833333333333
ASB13	-0.133166666666667
ZFP14	0.439
ZCRB1	-0.0931666666666667
KPNA3	-0.18575
HSPA1L	0.9665
RHOC	0.498875
LOC554175	-0.09125
PPP3CA	1.2718
SLC1A7	-0.1927
ZNF529	-0.642
RBED1	3.48175
DDB2	-0.5595
FLJ11286	0.202666666666667
SPATA1	0.9635
MKNK1	0.795
DYSF	1.6405
ALKBH2	-0.6145
NKD1	-3.24266666666667
C1orf174	-0.46675
PLEKHO1	0.181333333333333
ASB10	0.7795
RING1	0.0136666666666667
NPC2	0.95775
AVPR1B	-0.024
YTHDF1	-0.620916666666667
LMAN1L	0.0335
GSG2	-2.559
CEP170	-0.8605
RPS4Y2	-6.912
MSH6	-1.3465
HECTD2	0.184166666666667
ZNF556	-2.62483333333333
PLEKHC1	2.1069
AIRE	-0.102333333333333
BCL2L10	1.5835
LMOD3	-0.0045
ZBTB8	0.1338
FOXA2	-3.08166666666667
SLCO2A1	2.84075
C3orf46	-0.023
PRDM16	1.01483333333333
TMEM98	0.69975
FRMD5	-2.1965
PDE6C	0.1065
C1orf216	-0.401
EP400	-0.518571428571428
PTK2	0.0775833333333333
RNF217	1.20375
NDUFA8	0.508
ZFAT1	0.25875
LAMP3	-0.869166666666667
GLTSCR2	1.16775
NPW	-1.5715
LLGL2	-1.5973
PPM1K	0.0735
C20orf177	-0.389
KIR2DL4	0.1583
NFKB2	-0.17125
C21orf122	0.975333333333333
HESX1	-0.2985
GPR114	0.540833333333333
SLC25A35	0.2405
GNAT1	-0.315
ORAI3	0.12975
FAM76B	-0.356
TMEM99	0.2116
TRIM29	2.3506
CDS1	0.90175
RHEB	-0.1728
C4orf27	0.073
RAB3A	-0.35325
OTUD6B	-0.491
GPD1	5.14525
CDH15	-1.0945
NPM1	-0.830857142857143
TMEM117	0.252
PRPS2	-0.802166666666667
GCK	-0.135
ADRA2A	5.04233333333333
TSPYL4	0.638
TASP1	-0.17775
WDR19	0.96625
C10orf38	-0.3085
PDE4C	-0.5755
FYB	-0.489166666666667
C1orf55	-0.141
PPFIA3	-0.99525
RAD18	-1.3135
C12orf44	-0.748166666666667
CRYBA4	0.037
HVCN1	1.6265
TAF10	-0.183833333333333
C16orf48	-0.479
DEPDC5	0.972333333333333
LTBP1	-1.443
MAPRE1	-0.539875
FGF8	0.6045
C3orf52	0.0335
SENP7	0.273833333333333
LRRK2	1.54075
RUNDC2A	0.306
KIAA0355	1.01166666666667
CPEB1	-0.832
PPEF2	-0.129
ABI2	-0.858
KIAA0317	-0.541875
ATF1	-0.401166666666667
DYNC1H1	0.2095
DIP	0.4415
TMEM33	-0.114944444444444
POLDIP3	0.03225
C7orf24	-0.311
GPR171	1.4785
CDC6	-4.98383333333333
PLD1	0.5477
ITFG2	-0.2275
NDUFC1	0.17475
AKNA	-0.419
NBR1	0.8165
PKHD1	1.698125
HPS4	-0.3143
MAFA	-0.2985
ULBP3	-0.70525
DIRC1	0.733
IMMT	-0.508625
C22orf13	0.252916666666667
CEL	-0.20675
MARK3	-0.55325
ADAMTS2	1.571
ARPC3	-0.0363333333333333
TMEM10	0.095375
NPHS1	0.0405
BRD8	-0.253333333333333
WDR12	-2.203
IDI2	0.11225
HOXD13	-1.45
OR8G2	-0.43725
SLAIN1	-0.69475
GABRQ	-0.46525
NR2C2	-1.16125
NKTR	-0.5316
TLE2	1.863
KIAA0892	-0.4145
AURKA	-4.64109090909091
GPRC5C	0.2085
TBC1D9B	0.720375
PNPLA6	-0.501333333333333
AP3B1	-0.0875
NAG	0.287375
C11orf68	-0.2495
AKR7A3	0.77225
AHCYL1	0.447416666666667
COP1	0.862833333333333
RPP14	-0.1305
PCDHB18	1.12525
CDH24	-0.28025
KRT17	2.4671
LACTB2	0.20975
DDX24	0.5693
PHACTR1	-2.46166666666667
SLC35E2	-0.188
LOXL1	-2.1865
IQSEC2	0.182125
RGSL1	0.136
PCDHGC5	-0.676
MEGF10	0.3215
PRRX1	0.659666666666667
ASTE1	0.408
C6orf159	-0.4275
MYOD1	-0.09525
GAA	-0.293
ZNF747	0.41325
KLRC1	-0.14425
IL1RL2	0.508
GDF9	0.2285
GPR119	0.026
TRAF2	-1.31416666666667
HCK	2.0495
BMP6	0.0595
IL8RA	0.418333333333333
FLJ35848	-0.2945
EFHA1	0.34125
CDSN	-0.631833333333333
C14orf54	-0.319333333333333
LSM3	-0.507625
ZFP41	0.106
C9orf126	-0.1095
VIT	1.2305
SPCS3	-1.631
DEF8	-0.8443
CHAF1A	-2.15983333333333
C1orf165	1.04116666666667
ZFPM2	2.1125
FTH1	-0.206
SLC35F1	-1.04475
YWHAH	-0.60875
C17orf66	0.120833333333333
ADRB1	1.423
FOXL1	0.079
RG9MTD3	0.0143333333333333
UMPS	-0.478
MGC13008	-0.37
KIAA1161	-0.0505
CCDC77	-1.886
C12orf65	0.1627
COG4	-0.362166666666667
RCP9	0.0975833333333333
RP4-692D3.1	2.02066666666667
CDC2L5	-0.0255
MGC7036	1.33733333333333
DNAJC11	-0.66675
GDF2	0.091
TIMM17A	-1.344
HNRNPA0	-0.0874999999999999
OR2H1	-0.23625
PCBP1	0.306
COL23A1	-0.86125
LRRC2	1.12278571428571
NSD1	0.222928571428571
FLJ37078	-0.9625
WDR91	0.0513333333333333
TMEM179	-0.5395
DSCR10	0.355
CNDP2	-0.1966
FYN	0.2725
BEX2	0.424833333333333
KCND3	-0.19375
YPEL5	2.2285
LRRC42	-1.03866666666667
C17orf45	0.611875
ZNF649	0.2271
LOC150763	1.3705
COL5A2	0.722
CNGA2	0.378
ELA2B	-0.3006
RAB9B	0.31125
FAM100A	-0.316
NAIP	-0.405642857142857
MYOZ2	0.45025
SPATA12	-0.877
XRCC4	-0.76925
CYB561	-0.3131
CHST10	-1.1285
BAI1	-0.591
BRSK1	-0.348666666666667
C17orf89	0.623875
PDE6H	-0.2135
FLJ20309	0.1943
MAP7	-0.214125
SCN4B	3.44275
SPAG9	-0.49925
SERTAD1	0.936833333333333
FLJ21963	2.2665
ANTXR1	-0.1445
TMPRSS13	1.05933333333333
ETV7	1.29033333333333
DGAT1	2.15116666666667
NKIRAS1	1.29916666666667
TAC3	-3.4395
CORO1C	-0.719583333333333
RAD54B	-1.1655
HRASLS3	5.67133333333333
C21orf42	-0.22125
BARD1	-2.77416666666667
ZNF177	0.953166666666667
MIP	0.6055
ZNF442	0.5715
F2	-4.4079
GRIA1	0.4585
GALNTL2	2.3055
WNT5A	-1.5815
LENG9	0.0655
hCG_25371	-0.5655
FOXR1	0.44
TRA@	0.4795
PWWP2	0.5425
C1QTNF7	3.58133333333333
SLC7A4	1.56225
C4orf7	4.205
C17orf80	-0.014
KLK4	0.276333333333333
IL31	-0.8985
TMEM176A	3.7575
CTNNB1	0.390625
BHLHB2	0.17875
TMEM185B	-0.278166666666667
ARD1B	-0.747
C1orf93	-0.395
BRUNOL4	-0.605
LOC541469	-0.634583333333333
UPK2	0.5025
GAS8	0.138666666666667
PATE	0.1765
IMPACT	0.911125
WNK4	-0.544833333333333
HNRPLL	-0.887625
GAD2	0.04425
ITGA6	0.625
BMP15	0.172833333333333
CYP2A7	1.65325
RIC8A	0.216625
CCND1	-1.84483333333333
USP35	-0.407
DSCR2	-1.594
CCL4	4.521
ZCCHC10	-0.478
NOL11	-1.51325
TRPM2	0.188833333333333
PSMD2	-1.06045454545455
CHTF18	-3.16725
USP18	-0.1475
RRAS	1.759625
LAMC3	0.10675
TOX	-2.60916666666667
PCDH15	0.246
GABRG3	-1.4995
NUDCD2	-0.631875
SGCZ	-0.258
KCTD17	-0.6552
SPSB2	-0.5095
TPPP3	2.05316666666667
CILP2	-0.230166666666667
CALB2	5.1165
CEBPZ	-0.165
ZNF479	0.419
FMOD	5.83866666666667
C21orf66	-1.0505
CLN6	-1.08516666666667
ANAPC1	-0.87825
SH2D3C	2.3255
PTPN14	0.511
TRIM42	-0.05675
APTX	-0.13125
SNRPG	-1.44433333333333
BMS1	-0.50625
MAGEA3	-5.609
NFATC3	-0.69325
LRRC45	-1.0735
ARS2	-1.10185714285714
LRIG1	3.026
EPSTI1	0.278
PRSS27	-0.19525
ERC2	-0.3745
PRKACB	0.382642857142857
PRDM13	-2.8695
HCG27	-0.6865
KLK12	-3.0315
HSD17B7	-1.48933333333333
ZNF354A	0.224
PCDH11X	0.057
DMGDH	3.737
PCBD2	-0.206
TMC6	-1.335
RIMS1	0.062875
SF3B2	-0.303333333333333
RCN1	-0.285333333333333
CPB1	3.501
BCAR3	0.4685
FCRLB	-0.065875
PAK1IP1	-0.80225
OR10H1	-0.2805
KIF9	0.2464
PITPNM2	-0.552
L3MBTL4	0.371
TGFB1	-1.1644
ZXDC	-0.03325
SLC6A16	1.48925
SRrp35	-0.72425
LRRC8E	0.1605
PPIAL4	-0.933833333333333
EOMES	0.145833333333333
PAX2	0.049
SCARF2	-0.09975
PSEN2	0.760166666666667
PCDHB13	0.106
C10orf28	-0.184
DHRS7B	1.69435714285714
C1orf131	-0.64775
ASB1	-0.4923
ZNF223	0.4645
LCMT2	0.52125
MEP1A	-0.90575
TMEM53	1.02425
RSPH3	0.892
C10orf33	0.5385
LOC644285	0.8165
PTPN9	-0.0755
ABCA12	-3.342
CCDC37	-0.88575
RUNDC1	0.905
YES1	-0.0851666666666667
FAM120AOS	0.70425
OR5M3	-0.2915
PPP1R3F	0.232416666666667
IL13	0.2707
MDFI	1.536
PRNT	0.6015
ZDBF2	0.486
OR10C1	0.103333333333333
CLIC1	-0.785
LILRA5	-0.879333333333333
CSAG1	-4.919
TREML2	-0.919666666666667
FAM125A	0.0131666666666667
ZNF74	-1.03325
FAM104A	-0.6485
LRRC39	-0.398
SAMD5	2.6395
HYAL2	-0.32275
HIST2H2AC	-0.40875
IGFBP5	1.38847826086956
NRTN	-0.383833333333333
KIAA0556	-0.0764
FAM29A	-1.576
JMJD2A	0.229
EPHB1	2.56125
POLD4	0.486
ANAPC10	-0.417
LRRC36	-0.50875
MEGF6	-0.47375
LPHN3	1.12466666666667
BMP10	-0.1124
C21orf55	1.3865
CREM	-0.402625
PTGER4	1.92033333333333
METAP1	-0.524625
KCNQ1	1.505
NR2F2	0.506125
SSFA2	0.06525
CTTNBP2	-0.1255
BCL2A1	-1.814875
ZBTB24	-0.587625
SLCO6A1	-0.35375
PRDM1	0.0568
OR7D2	0.562166666666667
CCDC47	-0.1089
LOC646982	0.42
SLC26A6	-2.23366666666667
BIN1	1.3634
SRRM1	-0.278428571428571
PCSK1N	-0.5135
ALS2	-0.1704
ECT2	-2.837
CACNA2D2	0.34725
DOCK6	0.69
C10orf119	-0.19
FATE1	0.652
DUSP23	1.1155
TRIP6	0.182428571428571
NUP35	-0.8205
CDH3	1.69525
KLHDC8A	0.447
C9orf116	-0.6765
EI24	-0.1875
CENTD1	0.330333333333333
RWDD2B	0.471166666666667
DOCK1	1.6435
NPAS2	-0.59525
NR3C2	3.88633333333333
FAM63A	0.86475
INPP5F	-0.247166666666667
FAM111A	-1.0757
MYBL1	-2.88383333333333
IQGAP3	-2.39066666666667
CRADD	-0.0981666666666667
DUSP12	-0.84025
PDZK1IP1	3.59825
VASH2	-1.12575
CTR9	0.25525
VIL1	-4.628
OR8U1	0.058
CCDC107	2.4625
PTTG1IP	-0.9405
OR4X2	0.39925
COL9A1	-0.769
PSMD9	-0.0485
ZFP62	0.26625
TIP39	-0.27775
PARP15	-0.1065
TTC19	0.1935
C1orf114	-1.44716666666667
GFPT1	0.368
SLC27A6	1.74525
MRPS10	-0.6384
CALML5	-0.924666666666667
TRPM7	-0.034625
CGNL1	1.096875
CECR1	0.30475
SERPINB8	-1.45683333333333
TMEM102	0.00549999999999999
PDIA2	-3.85225
NUCKS1	-0.2185
HOTAIR	-1.59425
EBI3	-0.14
NXN	0.47475
ZMYND19	-1.065375
FOXJ3	0.4015
EIF5B	0.0303
EIF2B4	-0.014
LEO1	-0.7855
ZIC5	-1.57816666666667
IL20	-0.1245
KIAA0415	-0.3
FLJ37357	0.5215
TSPAN12	1.058875
ACTR3B	-0.531875
TFAM	-0.379333333333333
IL17RD	0.7125
PARP12	-0.59025
KLHDC7A	0.551
KCTD4	1.30116666666667
GTF2H1	0.343
FLCN	-0.5955
BIRC4	0.523875
LOC790955	-0.14175
VKORC1L1	1.73575
CYP4F22	0.612666666666667
TAS2R5	-0.0845
ZNF582	0.546
HS3ST3B1	-0.615375
CTNS	0.106
STK36	-0.665666666666667
MMD2	-0.08725
RP5-1103G7.6	1.8335
FLJ23356	-0.108
CRH	0.61775
C1orf182	-0.734166666666667
ACP5	0.811166666666667
AMFR	0.5932
CA4	3.586
PLCB4	-0.323
MPHOSPH10	-0.2175
UNQ473	1.9155
G3BP2	-0.838583333333333
SR140	-0.624583333333333
HOXA2	1.51875
PYGB	-0.205
BAT1	-0.613833333333333
DKK3	1.14933333333333
DDX31	-1.159625
TULP1	-0.044625
NHLRC2	0.212
TNRC4	-0.4685
ZNF430	-0.04525
TNRC6A	0.332625
PLA2G1B	0.0871666666666667
RCHY1	0.949833333333333
GTF2A2	-0.610833333333333
MGC4294	-1.146
ZNF691	-0.02275
TACC3	-3.505
DNAJC5G	0.44975
LOC4951	0.41575
MS4A4A	-0.88
LOC152485	1.029
PPP1R2P1	0.027
PPP2R5B	-0.16775
RPGRIP1L	-0.9815
SPOP	0.2466
PTPRF	2.05
MGC42090	0.273
SUSD3	0.41425
THOC4	-1.2915
MAML1	0.0787
FXR2	0.0715
TYK2	-0.3995
MUC6	0.689333333333333
DNAJB7	-0.407
PIP4K2A	-0.807285714285714
MEX3A	-1.8155
RRP1	-1.35825
TFAP4	0.5645
CXorf41	-0.169
MTMR4	-0.3575
CTLA4	-0.059
SNX9	0.840875
CIB3	-0.360166666666667
NECAP1	0.029375
PLA2G2D	-0.3465
GLMN	-1.44966666666667
DCLRE1A	-0.87675
PDX1	1.192
SAMD11	-1.793
MRPL55	0.495
TLR7	0.858625
TBC1D21	-0.1852
SMAD1	1.2243
ACTRT2	-0.728
RIOK2	-0.03675
PDLIM4	0.65625
SLC22A15	-0.691333333333333
ABHD13	0.9926
STX18	0.3325
CCPG1	0.608071428571429
DCBLD1	0.291333333333333
SLC2A6	-1.9345
NOLA3	-0.43425
TRDMT1	-0.158571428571429
IL17F	0.418
ATP1A4	-0.644666666666667
OR52W1	0.282
CFL1	-1.5425
IL4	-0.14475
RBP2	0.368
CPSF6	-0.351625
TTC8	-0.254833333333333
MUCL1	6.7335
EYA3	-1.65733333333333
KRT38	0.3375
GNE	-0.30975
ZNF501	1.36825
SLC35A2	-0.225375
CEP110	-0.2545
MYF6	0.246
MGST2	0.8405
TRPV4	-0.194333333333333
NEK8	-0.472333333333333
NOX5	-0.925
NCKAP1L	-1.44766666666667
EMP3	-2.541
BPY2C	0.364
C1orf38	-0.394875
ELOVL2	-1.169
CBX7	2.14683333333333
OSBPL1A	1.60033333333333
ZNF589	-0.5085
ESCO1	-0.671666666666667
TRA2A	0.00774999999999999
C3orf26	-0.62175
PHF2	1.24958333333333
PID1	2.08216666666667
RFC1	0.330375
MTAP	-0.4666875
ADORA3	1.3505
LOC389458	-0.47025
TRNT1	-0.65675
CRIPAK	-0.099
RAI2	3.76033333333333
ANKRD44	-0.5325
GZMB	2.21325
NFE2L1	0.478125
STIP1	-1.834
RASL11B	-1.0535
NT5DC2	-2.81416666666667
LRP2	2.452375
MTDH	-0.137666666666667
ARSG	-0.53275
HSP90AB1	-0.701333333333333
CT45-6	-5.038
ZNF483	-0.26275
LMBR1L	-0.28475
S100A2	-1.3703
C2	-1.311
C2orf27	0.03725
EIF4EBP1	-0.2655
GCKR	-3.07
PPP1R9B	-0.041625
FER	0.039
SNRK	1.7765
OR5M10	-0.0205
UTP6	-1.09675
CAPZA3	0.3505
FBP1	1.15855555555556
TERT	-2.2635
CCL1	-0.8895
FUCA1	0.64825
ALS2CR8	0.826666666666667
KCMF1	0.145166666666667
SRCRB4D	0.186
OXCT2	-0.322166666666667
IL17RA	1.05533333333333
MPP5	0.156375
SPA17	-0.79025
FLJ10986	1.04966666666667
GALNT14	-1.26725
CXorf27	-0.7025
NPLOC4	-0.20775
RAB34	-0.7205
KRTAP3-3	0.5815
ARSD	0.346333333333333
CPLX2	-1.5341
PJA1	2.18575
WHDC1L1	1.15733333333333
RB1	-0.6173
MTMR15	-0.078
PHLDA2	-2.7147
GUCY2F	0.1315
MPV17	-0.0461666666666667
SLC35D1	-0.1555
LYSMD3	0.1947
COL16A1	0.96325
ERLIN1	-0.647833333333333
JMJD4	-0.152
HIST1H2BK	-1.857
TP53I11	0.7955
ST3GAL4	-1.3896
PF4V1	0.1565
ALG8	-0.85125
REG1A	-0.34675
MINA	0.13325
CYB5R3	1.00375
HHLA1	-0.86725
MYST4	1.0541
VASN	-0.80425
UCHL5IP	-0.835
TFAP2A	0.1015
MGC9913	1.8765
C9orf97	-0.1345
LOC90379	-0.7515
PHF15	0.397714285714286
ZNF169	-0.0495
KRT7	2.0004
GLIPR1L2	2.7495
LOC116236	2.58
IQCF3	-0.164
RDH14	0.85
HNRPK	0.171
RABEPK	-0.625
ISX	-1.4575
CBARA1	0.66125
RAD51AP1	-4.16875
MLL5	0.69775
CXorf48	-4.47
SGCD	-0.2755
PHTF1	-1.234875
CA3	7.08075
CMTM5	2.11075
STX10	-0.256375
JMJD2D	0.02275
P4HA1	-2.11916666666667
GAB3	0.5015
DHRS4	1.03216666666667
COL4A1	2.7166875
C20orf20	-1.7935
OSBPL2	0.425375
PTTG2	-4.3875
KIAA1688	-0.28175
STS	-0.701375
SHROOM4	0.691833333333333
KBTBD5	0.0155
ALDH1A3	1.6437
BTNL2	-0.229666666666667
TGIF1	-0.237
ZFAND5	0.777875
ICA1	1.41925
NAV3	0.102166666666667
FLJ12331	-1.0755
EPS8L2	-0.3852
MNT	0.127666666666667
ENTPD1	0.82225
OR51E2	1.15475
STK11	0.062625
MX1	2.60475
TTTY9A	0.76825
CX62	-1.1915
LOXL4	0.55075
EXOSC4	-1.054
PURB	0.427857142857143
SETD1A	-0.516833333333333
RELB	0.15375
LAMB2	1.40966666666667
HNF1B	0.1235
PNLIPRP3	-1.19
C14orf139	2.7495
UMOD	0.41375
GRIN3B	-0.32475
GPR25	0.13
ZNF512B	-0.955
ATP6V0A1	0.143
SRA1	0.0168333333333333
ZNF615	1.446
ZNF768	-0.1615
ZNF469	1.5445
DYNC2LI1	0.9395
DNAH3	0.289
LOC387911	3.7505
LOC554234	0.7725
ARRDC5	-0.22625
TMEM59L	-1.24716666666667
MARCH4	-0.907333333333333
CNOT8	0.098
KIRREL3	-1.3455
ADAM17	-0.325
MYOG	0.022125
CPNE1	-1.7585
AK5	3.601125
LOC204010	-0.5895
NDRG4	2.6035
LOC130074	0.44525
PIAS4	-0.383
NCOA2	0.84325
TEGT	0.0161999999999999
USP5	-1.4335
ANKRD21	-1.41275
KIAA0692	0.183666666666667
HAPLN3	0.47325
LZIC	-0.60525
NRXN3	0.60025
CDKN2C	2.80116666666667
KIAA0226	-0.342833333333333
CYB5D1	0.094
WDR68	-1.0391875
ABCB6	-0.5071
MRPS25	-0.46925
ZMAT2	0.335083333333333
KRT25	-0.332
RPL11	0.7755
GRAP	0.1775
LOC198437	-1.83633333333333
RORC	1.092375
RAP2C	-0.145357142857143
MXD1	0.06975
AZI2	1.17033333333333
NUAK2	-1.551
AHSG	-7.51175
MANSC1	1.57925
IMP3	-0.116333333333333
C2orf3	-0.098
VSTM3	1.0645
PCTP	0.446
SIRT1	0.85275
MANBA	0.35625
CD164	1.406375
GFRA1	-1.8301
PRM2	-0.16675
ZKSCAN3	-0.2375
PLEKHG1	2.37125
TPRKB	-0.92525
UBFD1	-1.11958333333333
CDKL5	1.208
HIST1H2BD	-2.28658333333333
INPP4A	-0.920166666666667
BMX	0.99525
PTPRU	-0.949
LOC554202	0.0875
HOXC8	1.578875
IL12B	-0.1685
ADPGK	-1.1445
ZNF418	0.2605
SIAE	2.156125
CWC15	0.70125
RP13-401N8.2	-0.195
KLHL11	0.304
DEDD2	0.104125
PSMB3	-1.11625
DDX25	-2.33
ZBTB3	0.483833333333333
GFRAL	0.3445
RPS25	0.639
FAM57B	-1.24633333333333
TESK2	0.406333333333333
DNM1L	-1.205625
ZNF207	-0.9155
CLEC11A	0.267375
TOLLIP	0.67775
TMEM61	0.967666666666667
DLK1	-3.5541
PLVAP	3.216125
NOD2	0.5525
SCMH1	0.6445
FLJ40235	-0.291
HTR2A	2.90583333333333
ARMC5	-0.3355
FUT7	0.1855
PRELP	3.1608
ALKBH6	-0.278
GYG1	-0.153166666666667
POLR3GL	1.80725
COL8A2	3.2315
OR10A5	0.37075
C1orf187	-2.36575
TXLNB	0.742
C16orf68	-0.0416666666666667
R3HDM1	-1.34175
C16orf75	-4.917
BAALC	0.570625
TNP1	-0.044
GAPDH	-2.48741666666667
COX7C	0.4885
ERRFI1	-0.8365
PGAM2	2.26466666666667
FAM108B1	-0.6275
APC	0.409
TLR2	2.7795
SUCNR1	2.545125
ZNF233	0.74725
WFDC1	-0.812166666666667
PSG11	-0.087
SLC39A1	-0.07075
PSAPL1	0.174
CDC42EP1	0.223
MECR	0.148
KIAA0101	-4.3592
MACROD2	0.625
MMP19	1.25233333333333
LOC202459	-1.44416666666667
VNN2	0.827
ACCN3	-1.2255
TIMD4	-0.308
RNASE8	-0.3455
CCDC7	0.2545
SULT2B1	0.2085
ME1	2.11275
MGRN1	-0.37825
