Hybridization REF	TCGA-E2-A15A-06A-11R-A12D-07
NUPR1	1.55566666666667
CCL7	0.53225
SMCR5	-2.551
DSC2	0.9755
RBMS2	-0.012
GRIK4	1.5065
TRIM65	-0.3146
TMPRSS6	1.301
TP53INP2	-0.38225
GLB1L	-0.540833333333333
LOC388284	0.307
PUS1	-0.353642857142857
BCL9L	0.2935
OLFM1	1.34708333333333
RET	2.857625
MASTL	-1.8165
ALX3	-0.058
IL1RL1	0.136833333333333
ZNF765	-0.4382
C14orf138	-0.535
SNX10	-0.229666666666667
TAC4	0.154
C1orf64	-0.9855
POGK	0.830125
MAPK9	0.51025
ZNF366	2.59375
C8orf79	-0.1356
CLDN7	2.222125
OR5AT1	0.1615
TRIM37	-1.73025
LRRC25	1.981
GRHL2	2.9332
TEKT3	-0.09625
LASS5	0.423333333333333
ABCC4	-1.39608333333333
DLG3	1.263625
VGLL1	0.095625
ZFP36L2	0.319
MFRP	0.1935
KIAA1799	0.41025
FLJ44379	-0.279
PCNX	0.01725
ANXA9	2.1095
CYP4V2	1.3349
PIK3C2A	-0.15025
SRR	0.367
NOL3	0.42675
IFITM2	0.3165
ARNTL2	-1.91175
ZNF595	0.165
NLRP13	-1.1825
ASPH	-0.5085
CPA2	0.121
PVRIG	0.871666666666667
LEPR	-0.747166666666667
C16orf42	0.483666666666667
SH3BGRL	2.3475
FAM77D	-0.542
FNDC7	-0.154
C9orf6	-0.310333333333333
NOTCH2NL	0.6565
PGBD1	1.0305
SYNGR2	1.02766666666667
PITPNA	0.40325
PRPF4B	-0.372
SLC43A3	-2.11585714285714
NRBP1	0.571
SLC25A22	0.15175
ILK	0.53775
SLC22A8	0.058
MRPS7	0.13075
PITX2	-2.59475
FABP3	-0.35525
OR1L1	-0.0455
LOC728215	0.401875
BLID	-0.932
KIAA1217	0.965
TFPT	0.04075
AP4B1	-0.7575
VBP1	-0.45175
OR1K1	-0.028
MORC3	0.01475
BHMT2	-1.708
C3orf10	0.43625
FZD7	-0.185833333333333
WFDC10A	-0.26
PMS2CL	-0.04575
CCDC32	1.112
FA2H	-1.28725
ALG13	0.52
TTLL7	-0.7882
SPOCK3	0.043
SLC13A2	0.9605
AIM1	1.8385
GPRC6A	0.049
EGR2	4.256
MED11	0.6275
WWC1	0.87325
SH3GL3	-3.159
RIF1	-0.421714285714286
PRLH	-0.0235
VLDLR	-3.6195
DBT	0.1960625
C21orf63	-0.352
CGGBP1	-0.69225
KRTAP12-2	0.609
TADA3L	-0.420125
ZBTB16	0.6
PDGFB	1.536875
RFX1	0.12775
UQCRB	0.3905
LOC133874	-0.3675
HPS3	-1.848
LGALS3BP	0.1767
DKFZP564O0823	2.06635714285714
MRFAP1L1	0.646625
HOXA10	-0.9265
NGB	-0.008
KIF21A	0.957769230769231
IFLTD1	0.176
LZTS1	-0.806875
ARHGEF3	1.17875
RHBDL3	-2.1605
CSNK1G2	-0.491166666666667
ChGn	-1.50325
KIAA1244	1.89416666666667
GABRB2	0.0315
MGC72080	0.0635
CD27	3.89
EGLN1	-1.5765
PEX13	0.604
RWDD3	-0.55925
RNF12	-0.730666666666667
GRIN2B	0.131
ADAMTS14	-0.58425
DYDC2	-0.850166666666667
ATP6AP1	1.7247
NR1H2	-0.072
PDK2	0.655
C3orf17	-0.408833333333333
SLC38A2	-0.730571428571429
SLC25A29	-1.00883333333333
C15orf29	0.831375
ADAM9	-0.892666666666667
TMUB2	0.344875
GPR176	0.14575
AGK	-0.368
MCCD1	3.16925
NDUFA4	0.2605
TMEM146	-0.03
DUSP1	0.572625
UNQ6975	0.6125
EMX2OS	1.7265
INSM2	0.0285
LUZP4	0.01325
SETD6	0.1635
P2RY2	2.39625
SLC45A2	-1.3
RABGAP1	-0.085
UBXD5	0.30975
GPRC5A	0.4842
PAK3	-0.15
LOC63920	-1.41275
TGFBR1	0.0619
KRTAP6-3	0.15275
SFMBT2	-0.2295
CDC42	0.116
C11orf35	0.5005
TTLL2	0.223333333333333
UACA	0.897166666666667
CD97	-0.2151
SETD5	-0.293625
NINJ2	-0.66275
PTER	0.5475
POMGNT1	-0.049
KRTAP4-2	0.544
ECGF1	2.4595
HRB	-0.106
ATP1B2	-0.362
LOC400506	0.276
COL4A3BP	0.39225
C6orf97	1.45275
GRHPR	0.367875
TAS2R1	0.5175
SEMA7A	-0.46125
EDF1	0.0265
ODF2L	0.2096
PCID2	-0.190333333333333
GTF2H4	0.222666666666667
ZCCHC3	-0.633625
CGB2	-0.294333333333333
NEUROD1	-0.19425
C20orf75	-0.125
RP5-1054A22.3	2.34083333333333
IFNA5	0.414
ZNF134	-0.0768333333333334
MGC119295	-0.6492
ZSWIM6	-0.258625
SMEK1	-1.43533333333333
PCGF2	0.27175
C1orf102	1.4485
CYP2A13	2.0465
KCNH6	-0.5329
MDM1	0.1706
ALDH7A1	-0.0996666666666667
C9orf75	0.17425
VDAC3	-0.712625
OR51T1	0.185
EIF3F	-0.463833333333333
KCNJ10	0.1495
LENG8	0.0755
EDEM2	0.607333333333333
CCNJL	-1.36666666666667
DHX37	-0.573
CRYGN	0.685
AATF	-0.19525
ZNF630	1.306625
E2F5	0.8375
WFDC13	-0.0756666666666667
FTSJ3	-0.4545
C4orf33	-0.09325
LHFPL4	-2.02475
C19orf56	-0.348
SMAD4	-0.6035
AFM	-0.0566666666666667
G0S2	-1.1375
FCHSD2	0.254
RRP1B	-0.725
EEF1B2	-0.923
STAT6	0.575833333333333
ZNF195	-0.24825
GNL1	0.0841666666666667
ZNRF2	1.81883333333333
PER3	-0.8555
ASB16	0.168
C10orf10	0.745142857142857
ADCY8	-2.55816666666667
C9orf58	-0.295
ARMC10	-0.4155
PSG1	-0.5045
DHX34	-0.28725
VARS2	0.461
NFIC	0.12625
ITPR2	-0.517
AGXT2	0.268833333333333
OR6K3	-0.0485
H2AFZ	-0.475583333333333
MLLT3	0.211083333333333
COX4I2	1.05625
CCNT2	0.204375
PLK4	-1.044125
NUMBL	-0.110166666666667
MED16	0.27875
PLEKHQ1	1.23025
GOSR1	0.528388888888889
BTG4	0.1055
RPL30	0.64475
IGSF5	-0.00774999999999995
IGFL2	0.436166666666667
ELMOD2	0.318166666666667
SHC3	-1.94333333333333
HAVCR1	-0.011
DYNC2H1	-0.372875
RNF5	0.495333333333333
C2orf7	-0.42275
NLF1	0.1295
KLHL25	0.49325
LRP10	0.3845
KRI1	-1.0715
PUS7L	-0.189333333333333
MGMT	0.8935
HOXD1	-0.579333333333333
CSH1	0.1842
ATG16L2	-0.42525
FLJ44635	0.664
CHODL	-0.194
EXOSC8	-1.30875
SLC28A1	-0.294
MYO7B	-0.500166666666667
SEH1L	-0.5957
MTNR1A	-0.0461666666666667
TSPAN5	0.496166666666667
CDC45L	-2.58116666666667
AMIGO1	0.722
ATAD3A	-0.741625
OSGIN2	0.844666666666667
PDIK1L	0.3855
DARC	2.078125
PIPSL	0.571
SHMT1	-0.72625
CRISP3	0.041
POPDC2	3.19366666666667
ZRANB2	-0.969833333333333
FBXL8	-0.09875
TRIP13	-0.784545454545455
EIF5AL1	-0.6045
POU5F1P3	-4.67066666666667
IL6	-2.11266666666667
CXorf38	0.1705
IFNA16	0.055
FBXL2	0.797333333333333
BRD1	0.9305
STATH	0.56525
FBXO44	1.15183333333333
MCCC2	0.0495
CDC2	-1.3958
C5orf23	-0.97275
IVD	0.881833333333333
C10orf122	-0.378
MSL3L1	0.5171
MVP	0.19375
EPOR	-1.3269
ZMYM1	-0.576
BCL7C	0.604333333333333
PSTPIP2	0.0489
LYPD1	-1.781625
OR8G5	0.1795
ZP3	-0.731833333333333
BCAS4	1.7055
EDG6	3.4895
ISY1	-0.0035
PRAMEF2	-0.45575
CUL1	-0.332625
RNF213	0.8892
CCRK	0.73475
DHX9	0.05225
C13orf29	0.2575
NCKAP1	0.405833333333333
MRPL43	1.02057142857143
XPR1	-0.195
PKN2	0.0042
PODNL1	0.068
ZNF333	0.136625
DALRD3	0.61425
OPN1SW	0.147
BTBD6	-0.16575
C11orf82	-1.804
OR5P3	0.4065
DUSP11	0.0835
L1CAM	-1.0309
NEK11	1.18316666666667
OR7E91P	1.033
CNTN3	0.2659
CREB3L2	-0.02975
ZBTB37	0.5485
KIAA1324L	-0.717
NDUFB10	0.269
NUDT2	0.3805
GTPBP8	-0.6885
CACNA1D	1.32275
PRKAA2	-1.24283333333333
PRDM8	0.405
MGC16075	-0.112166666666667
KRT14	-2.09192857142857
PP8961	-0.06675
MRPL18	0.5115
ABCG2	-2.732
PACRG	0.67925
BBS2	0.4305
KREMEN2	-1.9715
FBXO21	0.788
HNRPUL1	0.112083333333333
GRB10	0.461
CLSTN1	0.33525
LMAN2	0.0113
C17orf61	-0.267
NIPSNAP3A	0.394
INSIG2	-1.04766666666667
PCDHB7	0.1615
STXBP2	0.65525
CMAH	1.10683333333333
SEMA5B	-1.00825
ZNF155	0.00733333333333334
COQ6	-0.4305
PRPF4	-0.6815
TSPAN15	1.0738
VN1R5	-0.02225
LATS2	-0.0085
SELK	-0.3055
PGK2	0.12925
MS4A1	3.687
TYW3	-0.6813
KRTAP5-1	0.2555
RCCD1	-1.85516666666667
BTN1A1	0.2475
DDX28	0.34475
TMEM65	-0.350375
LOC92345	0.316
TTC31	0.06625
WDR46	-0.6635
CHP2	-0.900833333333333
LSP1	0.815875
ZNF542	-0.4295
EXOSC1	0.0465
ARHGAP18	-0.234
LRRTM4	-0.4865
MAOB	1.67908333333333
CACNB4	-0.241
MGC33846	-0.334125
RANBP3L	-0.3975
ATP5L	-0.115
ONECUT1	-2.4875
NUDT9	0.574
TMEM149	1.579
STX17	0.24125
IGSF10	-3.6875
TMPRSS9	0.1715
BMPR2	0.517
ALLC	-0.1045
KLF7	0.149625
GCC1	0.8285
TIMM9	-0.827
CDO1	-0.351
MGC10701	-0.8985
IFI6	1.12866666666667
FRMD8	0.939
MGAT2	-0.91725
WBP5	-1.27316666666667
CNIH2	0.13275
KIAA0907	-1.1906
KCNH8	0.72
CTSG	-2.293
GRIK1	-0.165333333333333
CUL5	0.105875
FRMD1	0.206
OR9A4	0.8
SYT6	-1.4555
FOXD4L2	1.284
ANAPC2	0.0275
OPN5	1.1875
TAF13	-0.15925
LYG2	-0.214
GGNBP1	0.4065
C11orf40	0.472
OTX2	-0.894
REG4	0.077
EIF5	-0.3529375
PALB2	-0.80825
SEPSECS	-0.5605
RNASE3	0.05325
TRIM49	-1.46
POLR2K	1.1164
GPR42	-0.031
C8B	-2.661
SASS6	-0.86475
PREB	-0.407
OR3A3	0.2885
TUBA8	0.65875
IGLV2-14	-1.658
STIL	-1.9085
ANKFN1	-0.413833333333333
NME7	-0.056
HOXC12	1.82075
UBE2C	0.26075
FHOD1	-0.869375
CDK2AP1	-0.172916666666667
OR6K2	0.1815
DHPS	-0.2875
RPL5	-0.691083333333333
TRGV5	0.445
LOC541472	0.30725
HCCS	-0.0887
DENND1B	1.3395
LHX3	0.297
OR5D16	0.1775
CXorf57	-1.48383333333333
IRF2BP1	0.448
NDST2	0.635833333333333
LCE3D	-0.0735
BOLL	0.193
SYT3	-0.6635
PIH1D2	-0.534
C20orf7	-0.692
IL1R2	0.511833333333333
SLAMF9	0.009
PPME1	1.874
PIK3CA	0.31575
TRAPPC1	0.2905
COLEC10	-0.5925
SLC9A6	-1.1455
PDDC1	0.0655
CCDC53	0.58075
GK3P	-1.11225
DAZL	-0.382
BRI3	-0.32225
SDK1	0.218625
CYP2C18	-0.193
IFI44L	2.165625
RPL3L	-0.057
FUT9	-0.936333333333333
KIFC2	0.809166666666667
PMP2	-0.406375
SLC4A9	0.2025
PLAG1	-0.525833333333333
MYCBP2	0.433666666666667
OR4E2	0.431
CCDC65	0.8765
C16orf82	0.011875
ENTPD4	-0.55225
BRP44L	0.38175
PMP22CD	0.16825
TMCO4	0.796833333333333
KCNN1	-0.529166666666667
WDR35	0.82425
CCDC80	2.20825
C3orf31	-0.95125
SLC7A9	-0.6695
TMEM190	-0.599
DBC1	-2.26333333333333
FADS3	-0.137833333333333
PDZD8	0.0288333333333333
GRM5	0.25725
AZGP1	2.6653
PEX3	0.37
MED1	0.0737142857142857
ATG4C	-1.11783333333333
HNRPH3	-0.45625
FAM109B	2.22225
C4orf17	0.469
CA10	0.35675
OPRD1	0.0565
CCL16	-1.47975
SACM1L	-0.56325
CST6	4.8815
CD63	0.4163125
LGI1	-0.49025
ZNF784	0.00625000000000001
CRYBB1	-1.0085
CX3CL1	0.5714
TOP2A	-1.260125
GYPB	-3.17633333333333
GADD45GIP1	-0.9005
FEN1	-0.431625
IGF1R	0.438875
WDR72	1.934
PURG	-0.464666666666667
DEFB126	0.83375
PKD1L1	0.20925
CAV1	-3.2711
GNPDA2	-0.6297
DGAT2	2.119
NLGN1	-3.91225
STRBP	0.34425
HPRT1	0.2595
FANCI	-1.5875
PSMA7	0.711375
DBF4B	-0.559833333333333
TTF1	-0.4675
RAD54L	-2.0385
ELOF1	-0.291
PLAGL2	-0.24375
ZNF256	0.22
HMGCL	0.12775
MSI2	0.0213333333333334
RPESP	-1.96333333333333
C11orf60	0.036
ABCD1	0.165
ACAA1	0.106
SPARCL1	3.5855
IL6ST	0.9402
ZNF319	0.73275
TMEM109	0.9369
FAM90A1	1.25533333333333
IL22RA1	-0.7185
ATP4B	0.0115
TEC	-0.539
C7orf30	-0.10125
TXNDC2	0.0315
ABCB4	-0.077
KIAA1191	0.67975
C9orf38	0.163
SFTPB	0.06175
CNTNAP2	2.21991666666667
FRK	0.7805
TBX19	0.44425
CHD4	0.1945
C6orf26	-1.363
MOSC2	2.041
IKBKE	0.791
HIF1A	-2.8095
LOC595101	-0.0565
RELA	0.327833333333333
TMEM16B	1.028
ABHD12B	-1.66175
TSEN34	0.6095
KIF18A	-1.37875
TXNDC9	0.025
SPATA2L	-0.0415
SEMA4G	-0.581
C21orf91	-0.124
MATN1	0.0485
KCNIP4	-0.279333333333333
TUSC1	1.98825
OR4C15	0.2985
ARMCX6	0.0594166666666667
WBSCR27	-1.79
OR52I2	-0.3025
KIAA1604	0.41625
DYNC1I1	-1.364
PPP4C	-0.06375
SLC47A2	-0.983166666666667
TREH	-0.206875
CD48	3.91383333333333
ST14	1.0195
PKN1	-0.10025
SPON2	0.832
XBP1	2.25983333333333
SFRS12	-0.810833333333333
EFCAB6	1.691
SELT	-0.09725
SLC39A2	0.1085
ERF	-1.09616666666667
ARL3	1.30775
SURF6	-0.5923
MLLT10	-0.587904761904762
FLJ11171	0.363666666666667
TDGF1	-4.25216666666667
ERCC6	-0.46125
EIF2AK4	1.086375
BAZ1A	0.507166666666667
LRRN3	1.47916666666667
TMC3	-0.201
EFTUD1	-0.33275
PTPRO	1.26783333333333
CLEC12A	1.157375
ACBD4	0.233875
ZDHHC14	-0.043
OTUD7B	0.79525
ACTB	0.776625
MSRA	-0.611875
LCE5A	0.3105
IFI35	0.56275
BSCL2	1.03883333333333
ANKRD12	0.11175
CFHR2	0.2975
RGAG1	-0.309333333333333
HSFY1	-0.3145
SLC30A5	-0.480166666666667
IMPG1	0.336
GPR109A	0.1735
ZNF185	1.483
IYD	0.3785
NPCDR1	0.2895
SERPINA13	0.0725
HMGCLL1	2.40475
NEUROG1	0.3805
UBQLN1	0.049375
LIN37	0.883
SOCS2	-2.292
DSCR4	-1.2555
XKR6	-1.748
GPR142	0.41
KRTAP13-3	0.2785
CCDC15	-0.455666666666667
MOS	-0.1515
CD1E	1.039
OFCC1	0.69
FAM83D	-0.26675
SRFBP1	-0.4415
C9orf96	-0.4165
DHDH	-1.42025
CCDC90A	-0.0965
RABL3	0.5875
CD320	-1.37483333333333
ANGEL2	0.141666666666667
MRPL21	1.29825
SMG6	0.370666666666667
INSR	0.3938125
FLJ14816	-0.206
GLRB	-1.631
C9orf89	1.5225
CIZ1	-0.568125
URG4	0.00966666666666666
LRDD	-0.622833333333333
CBY1	0.5225
NFX1	-0.25925
MTERFD2	0.166571428571429
C19orf23	-0.1045
PGC	-3.1045
IER3IP1	0.1859
RASAL2	0.98575
C1orf89	0.08025
SYNJ1	-0.233625
NFKBIE	1.08425
FLJ40125	-0.721666666666667
TCEB2	0.0381
NOG	-1.3035
POLR2J2	-0.555333333333333
HLA-B	2.84175
PCDHA1	0.621
PPP2R2B	-0.418
ARHGEF17	0.529666666666667
TCF7L2	-0.0653571428571428
CHD5	-0.377666666666667
ZNF431	0.089875
TBC1D25	0.0925
ZNF800	0.13175
SCUBE2	2.48727272727273
MYCBP	0.0413333333333334
GPX5	-0.036
C6orf129	0.874833333333333
QSER1	-1.13383333333333
ULK2	1.31725
PIGO	0.400666666666667
NRCAM	0.613142857142857
SLC35E3	0.6885
CSRP2	-0.896
HYPE	0.0605
MAPK15	0.513666666666667
MGC14327	-0.04075
TIMM13	-0.472666666666667
ZNF462	-2.308
GBA3	0.23575
TEX13A	0.167
MCM6	-0.579555555555555
MTRF1	-0.636
ABCA7	-0.6475
EIF4A2	0.17075
ZC3H10	1.0468
RPGR	-0.0578333333333333
C20orf94	0.15225
RP1L1	-0.00724999999999999
GPR125	-0.42825
USP22	-0.109785714285714
OR1L4	-0.074
MLZE	-0.07325
FLJ32065	0.12325
PTCD1	-0.098
CRTAC1	0.0163333333333333
BXDC2	-0.25425
C18orf1	2.46166666666667
FAM107A	0.246785714285714
EFNA3	-0.000750000000000001
P18SRP	-0.542
CAMKK2	0.211833333333333
KIAA0649	-1.12575
NES	-1.12033333333333
HS6ST3	2.44125
PON2	-0.57875
TCP11L2	-0.7195
CLEC4A	2.71825
PRR12	0.39
MLXIPL	-2.1515
C2orf50	-0.3545
ZNF28	0.8215
ENC1	0.8655
MAP2K1	0.246875
FKSG2	0.80275
KIAA0430	0.60875
PTP4A1	-0.971888888888889
GPR156	0.005
GTF3C6	-0.0335
UBR2	0.1728
LOC388272	-0.37175
MAK	0.00883333333333333
ACOT4	2.76425
STC2	-3.13083333333333
PIGW	-0.84475
SAE1	-0.485375
COL6A1	-0.0462272727272727
OAZ1	0.282333333333333
STMN4	0.593
EDG3	0.387166666666667
SGCE	-1.09666666666667
IL11	-2.1945
PRSS8	2.376625
YIPF5	0.0455833333333333
WNT4	3.754875
CSN2	0.0323333333333333
TCF7	-1.03375
TDO2	2.7335
SAMD9	0.17925
S100A7A	-1.1105
MMRN1	1.97133333333333
GKAP1	-0.281
AKR1C3	-0.142875
RNF19A	0.631125
GMDS	-0.046
YKT6	-0.116375
SPARC	1.3871
C12orf31	0.00975
UBE2V2	0.177
FBXL18	-0.445166666666667
KIAA0460	0.3995
ADAM22	-0.420875
SERPINC1	-4.72425
KCTD21	2.1695
MYOHD1	-1.20175
ZNF37A	-0.697
GTF3C1	0.202
CTSZ	2.39775
PRNPIP	-0.257625
DRD1IP	-0.01425
NR1I2	-1.4095
ZNF266	0.718
SPAG4L	0.168
COX4NB	-0.448
SAPS1	0.3585
APOA1	-4.890875
TATDN1	0.2745
C10orf82	1.6325
KPNB1	-0.33225
FOXO3	0.6515
CRYBB2	-0.43
ZBTB5	-0.316
SLC25A38	-0.03975
DCTN2	0.0508333333333333
IFT20	0.74275
CTHRC1	1.436
C1orf31	-0.739625
UHRF1	0.3266875
GPC6	-1.486
C10orf54	1.657
MCF2L2	-0.097
WNT9B	-0.0375
OLA1	-0.095625
FAM120B	0.4915
TTLL10	0.01
CYorf15A	-3.56275
RELN	-1.5051
SCN2B	0.453416666666667
MFHAS1	-0.41225
NKX3-2	-1.66266666666667
RASGRF2	-0.5115
SSBP1	-0.687
KPNA6	-0.291142857142857
LOC389118	0.1615
HS3ST4	-0.9874
SUPT7L	-0.160625
FLJ32658	-0.5915
IGFBPL1	-0.81125
KIAA1641	-1.007
SHKBP1	0.582666666666667
CSF1R	4.30575
NAGK	1.20875
MYL2	0.41475
HIST1H4C	-0.731666666666667
TOMM7	-0.527375
ADAMTSL3	1.9113
TNFSF14	0.218
PRRT2	-0.983
VTA1	0.187625
AOAH	3.572
CRISPLD2	0.901285714285714
PNN	-1.1233
TA-NFKBH	-0.0025
ESPN	0.54675
RBM43	-0.2625
KIAA1267	0.345125
DDX3X	0.224722222222222
KIAA1576	-5.2165
PLXDC1	3.24466666666667
FLJ25801	-4.5285
HNRNPL	0.00975
RUNDC3A	0.232166666666667
CASP12	0.617
SH2D5	-1.37525
RPL26L1	-0.8885
OR51A7	0.11075
HDC	1.27
C2orf16	-0.0881666666666667
SYTL3	1.712625
GOLGA4	-0.148625
NOTCH1	-0.348833333333333
ATPAF2	0.2015
ECD	-0.11225
SSX5	-1.03166666666667
SNAP91	0.27075
OCA2	-1.85825
PNPO	-0.184333333333333
DAPK1	0.0551666666666667
PINX1	-0.944666666666667
SELENBP1	0.95225
NEK3	0.838333333333333
TMED4	0.770857142857143
SSTR4	-0.034
FOSL1	-2.7156
CD40LG	0.9795
CES1	-0.927833333333333
DCI	0.199833333333333
B3GAT3	0.1405
STK17B	0.6065
CNTN6	0.283
CYP3A4	-0.968166666666667
MBOAT2	1.178
PISD	-0.0635
USP1	-1.29075
PYDC1	0.809166666666667
CENPM	0.08725
SAR1B	-0.4425
TTC7B	-0.17325
DP58	0.538
GPC1	0.319
RBL1	-0.672125
TMEM137	-0.535666666666667
TOB1	0.678583333333333
TCEAL1	1.24316666666667
CENPF	-1.09818181818182
C6	0.748166666666667
PRSS1	-4.41375
PPIL6	0.772833333333333
C6orf124	-0.2655
ODZ4	1.118
SNCB	-0.31125
NDUFB9	0.66175
CNOT6L	0.3815
S100A9	0.999333333333333
TRIM50	-0.2785
KCTD1	0.9987
WDR63	0.024
SPEF2	1.72025
RNGTT	-0.0511666666666667
CXorf22	0.221
KCNK16	0.2835
CEP250	-0.242125
ATPBD1B	-0.57275
KCNJ2	1.831
MT1B	0.148
ZNF684	-0.429
SLC4A1	0.48025
PDHA1	-0.16675
ZNF492	-0.772
TKT	-1.187
BYSL	-0.5305
RNF38	0.0445
AHDC1	0.333
KLHL2	-0.13975
CMTM8	0.975
DMP1	-0.6575
HERPUD2	0.21775
CRTAM	3.09183333333333
ZNF572	1.5675
TMEM16J	0.9175
HSD17B2	-4.8465
UBE2G1	0.685375
AHSA2	-1.2275
PELI2	-1.2115
TPX2	-0.385625
ATP9B	1.468
DAZAP1	-0.144875
HMGCS2	1.31183333333333
C17orf38	0.567
B9D1	-1.12
NKX2-5	-1.037
KIAA1276	-0.127
LILRB2	3.178
CSTF1	0.401333333333333
BTN2A1	0.366333333333333
C15orf48	3.08325
IGF2BP3	-4.852
FAM113B	2.8835
HRG	0.206125
ZNF131	-0.30075
USP47	1.01942857142857
CCDC88B	0.29675
HCN1	-0.2461
HTN1	-0.360166666666667
SYCP3	-0.09975
C13orf23	-0.5032
PAPOLA	-0.835125
AATK	-0.1204
MSH3	0.128333333333333
NDUFAB1	-0.31425
ITLN2	-0.787666666666667
BAK1	0.254666666666667
MRPL45	-0.0705
MTNR1B	0.093
LOC645843	0.4475
SPECC1L	0.328
PGCP	0.61225
SPN	-0.018375
GPR143	3.00933333333333
ZNF576	-0.129
TMEM39A	-0.2416
ATP5D	-0.5285
MAGEB3	-0.556
RPS5	-0.951
ANP32E	-1.01014285714286
MTMR1	0.54925
YEATS4	-0.45425
SYNGAP1	-0.0515
PCOLCE	-1.30133333333333
MNS1	-0.44125
PCYT2	-0.655
ZNF182	0.111
LAX1	1.714
SPPL2B	0.4079
ELOVL5	0.9931
PCDHAC1	0.035
B4GALNT1	0.1465
BLOC1S2	1.000875
ZNF673	-0.4512
ARHGAP21	-0.707166666666667
IRX5	3.025625
LRFN5	-1.09216666666667
FAM7A1	-1.38
RAB19	0.4835
GINS1	-0.34875
ITM2B	1.32
PAPSS2	-0.115583333333333
OR5BF1	0.3225
ACSL3	-0.2595
KIAA1919	-0.582
GLT8D2	1.290375
UTRN	-0.00378571428571426
CNN1	-0.122
HISPPD2A	0.758333333333333
SDAD1	0.532625
SIGLEC9	0.968166666666667
RPL35	-0.794714285714286
C22orf26	0.3705
IMPDH2	-1.5015
WDR69	0.0745
SEC14L5	-0.64
CLTA	0.09875
RP11-529I10.4	0.74275
GPR37L1	0.106166666666667
OGDH	-0.258416666666667
ASB13	1.22
ZFP14	0.5125
ZCRB1	-0.0548333333333333
KPNA3	0.33325
HSPA1L	1.3565
RHOC	0.270875
LOC554175	-0.144
PPP3CA	0.7375
SLC1A7	-0.3675
ZNF529	-0.650666666666667
RBED1	0.75925
DDB2	-1.4425
FLJ11286	-0.0341666666666667
SPATA1	0.196
MKNK1	0.3615
DYSF	0.734166666666667
ALKBH2	-0.01625
NKD1	-3.13466666666667
C1orf174	-0.6955
PLEKHO1	1.18
ASB10	-0.12475
RING1	-0.2675
NPC2	1.076125
AVPR1B	0.3935
YTHDF1	0.6535
LMAN1L	0.232
GSG2	-0.7315
CEP170	-0.6285
RPS4Y2	-6.13825
MSH6	-0.598
HECTD2	0.6385
ZNF556	-2.8665
PLEKHC1	-1.5684
AIRE	0.232333333333333
BCL2L10	0.47825
LMOD3	0.178833333333333
ZBTB8	-0.1114
FOXA2	-2.8384
SLCO2A1	3.162875
C3orf46	-0.082
PRDM16	0.0415
TMEM98	-1.61925
FRMD5	-2.4595
PDE6C	-0.1645
C1orf216	-0.329
EP400	-0.037
PTK2	0.467583333333333
RNF217	-0.7095
NDUFA8	-0.2735
ZFAT1	0.7205
LAMP3	3.215
GLTSCR2	0.015875
NPW	1.101
LLGL2	-0.0441
PPM1K	-0.477833333333333
C20orf177	0.0255
KIR2DL4	0.2887
NFKB2	0.5735
C21orf122	-0.204833333333333
HESX1	-0.53275
GPR114	1.38533333333333
SLC25A35	-0.244166666666667
GNAT1	-0.02225
ORAI3	-0.098
FAM76B	-0.425375
TMEM99	0.6085
TRIM29	-2.5808
CDS1	2.53875
RHEB	0.0866
C4orf27	-0.1375
RAB3A	-0.47125
OTUD6B	-0.2095
GPD1	-0.70125
CDH15	-1.30983333333333
NPM1	-0.900857142857143
TMEM117	-1.41375
PRPS2	0.4545
GCK	0.133
ADRA2A	2.93183333333333
TSPYL4	1.00366666666667
TASP1	-0.345
WDR19	-0.0265833333333333
C10orf38	-1.25
PDE4C	-0.5835
FYB	1.77916666666667
C1orf55	-0.161
PPFIA3	-0.3625
RAD18	-1.289
C12orf44	0.0483333333333333
CRYBA4	-0.462
HVCN1	2.487
TAF10	0.233
C16orf48	-0.173333333333333
DEPDC5	0.8105
LTBP1	-0.3225
MAPRE1	0.302
FGF8	0.362
C3orf52	-0.081375
SENP7	0.0333333333333333
LRRK2	1.116
RUNDC2A	-0.0553333333333333
KIAA0355	0.4115
CPEB1	-2.96125
PPEF2	-0.4935
ABI2	-0.505166666666667
KIAA0317	-0.01325
ATF1	-0.797666666666667
DYNC1H1	0.199125
DIP	0.5655
TMEM33	-0.170611111111111
POLDIP3	0.74275
C7orf24	1.3195
GPR171	3.649
CDC6	-1.40866666666667
PLD1	-0.5473
ITFG2	0.2939
NDUFC1	0.39775
AKNA	0.20775
NBR1	0.658
PKHD1	0.38025
HPS4	-0.7489
MAFA	0.1135
ULBP3	-0.61475
DIRC1	-0.1445
IMMT	-0.247875
C22orf13	0.40125
CEL	0.02075
MARK3	-0.3625
ADAMTS2	0.75875
ARPC3	1.02833333333333
TMEM10	0.27
NPHS1	-0.1795
BRD8	-0.415166666666667
WDR12	-0.918
IDI2	0.555
HOXD13	-1.7195
OR8G2	-0.625
SLAIN1	-1.4805
GABRQ	-0.5275
NR2C2	-1.20175
NKTR	-0.8775
TLE2	0.7665
KIAA0892	0.739666666666667
AURKA	-0.900454545454545
GPRC5C	-1.10916666666667
TBC1D9B	0.31675
PNPLA6	-0.0336666666666667
AP3B1	0.036
NAG	-0.085125
C11orf68	-0.08825
AKR7A3	1.606
AHCYL1	-0.187916666666667
COP1	0.973333333333333
