Hybridization REF	TCGA-AR-A1AS-01A-11R-A12P-07
PDLIM7	0.31575
ARL14	-1.9015
SNIP1	0.220333333333333
TIMP3	2.59333333333333
RGS3	1.12866666666667
SPAG16	-1.61355555555556
ABHD4	1.02875
ARHGEF12	0.711333333333333
GLUD2	-0.6495
RAC2	-0.9709
UAP1L1	-0.2095
SLC18A3	0.4585
YOD1	-0.769916666666667
RALY	1.09925
HMOX2	1.831375
DGKH	-1.183
DBNDD2	1.299
YIPF4	-0.157125
THAP10	-0.82925
ZNF513	1.65475
HAGHL	1.84933333333333
ITGB4	1.49116666666667
CCDC141	-1.6995
YTHDF3	-0.02675
C5orf28	-0.13
RPL7L1	0.3365
TMEM30B	1.402
ANKRD35	1.078
DUOXA2	0.11875
TBC1D5	0.298875
DFNB59	-0.5165
HRH4	-0.0495
MYO6	2.8904
DNAJA4	1.6375
RBM24	2.31575
CEACAM20	0.1395
RBM23	0.732357142857143
NGFB	-0.0265
C1orf63	-0.6226
KRTAP7-1	0.33
PERLD1	1.3545
NPB	0.5035
C17orf59	0.6936
HSPBAP1	-0.13025
SLC15A4	-0.197875
PRTFDC1	-1.67325
OSMR	0.478
CYSLTR2	0.0035
C19orf25	1.164
KIAA1797	0.364
NLRP6	-0.283
FAM105B	-0.4376
SCRN2	1.1285
LRRC58	0.03
RNF17	0.567
NEIL3	-2.7665
FAM137A	-3.1585
SKP2	-3.728
PARVA	0.605833333333333
PKLR	-2.142
RNF34	0.56725
A3GALT2	0.13275
C12orf50	-0.1434
SUNC1	-2.55725
FAM102B	0.317
CCT2	-0.897
LRRC37A2	-0.47
ARF4	0.7085
SIKE	0.505125
C8orf48	-1.17683333333333
MBTPS1	0.346928571428571
GPSN2	0.02
NCF2	2.423
SLC12A6	0.407333333333333
MRPL48	-0.74075
HMGN3	-0.352833333333333
LRRC62	-1.41525
PAX9	2.18825
FAM55A	0.086
C20orf42	-3.44733333333333
SCML2	-1.6335
BCL9	1.684
FAM40A	-0.51375
C9orf41	-0.686166666666667
ZNF774	1.3165
LETM1	-1.23
PLXNB1	2.44116666666667
NIPSNAP1	1.1355
USP10	-0.5145
F9	-0.21675
LIPE	0.87125
CNGB3	5.1845
C12orf52	0.311875
PI4K2A	0.677
MED8	-0.294625
STAT4	-1.82977777777778
FGD4	-0.192833333333333
RNF145	-2.236
WDR32	1.1958
CLDN2	0.466333333333333
TCEAL8	0.58375
ZMYND8	0.3417
PDXK	0.32290625
GATAD2A	-0.42925
PTGES3	-0.5725
CCM2	0.14725
TAP1	0.20075
ZNF670	0.747
ETS2	-0.671285714285714
C6orf166	-0.400666666666667
PRMT2	0.574857142857143
OR4B1	0.5515
INTS8	-0.9355
CCDC102A	0.96425
CCDC83	0.1855
ITGA1	-0.3683
EPHA5	-2.501
FAM24B	-1.4835
TSGA10	1.1805
HAL	-2.633
MYOT	-0.65425
SPACA3	-0.39525
BCL2L2	-0.246333333333333
CUGBP2	-1.15116666666667
CCNB3	0.50675
RNF113B	-0.152
MERTK	-0.323
BAG1	0.067
VPS36	0.4175
ORMDL3	0.9414
C1orf190	-0.3705
ZNF625	-0.395
CORO2B	-2.86075
ALOX15	1.305
CST1	-0.00950000000000001
NUPR1	2.38716666666667
CCL7	1.05475
SMCR5	-3.4635
DSC2	3.132
RBMS2	-0.3465
GRIK4	1.011
TRIM65	-0.0301
TMPRSS6	1.819
TP53INP2	1.456
GLB1L	1.44783333333333
LOC388284	0.574
PUS1	-0.180857142857143
BCL9L	0.8795
OLFM1	-0.16625
RET	-1.55025
MASTL	-1.75033333333333
ALX3	0.24175
IL1RL1	-0.8636
ZNF765	-1.3295
C14orf138	-0.978
SNX10	-0.2425
TAC4	-0.6365
C1orf64	-0.99175
POGK	0.712875
MAPK9	1.109
ZNF366	2.15175
C8orf79	-1.23222222222222
CLDN7	2.07175
OR5AT1	-0.534
TRIM37	-2.1515
LRRC25	2.816
GRHL2	2.4739
TEKT3	1.338
LASS5	0.856
ABCC4	-2.50116666666667
DLG3	0.821375
VGLL1	-0.0604285714285715
ZFP36L2	0.460833333333333
MFRP	-0.721
KIAA1799	-0.0335
FLJ44379	2.1005
PCNX	-0.3935
ANXA9	2.682
CYP4V2	0.6467
PIK3C2A	-0.2505
SRR	-0.337
NOL3	-0.1415
IFITM2	1.041
ARNTL2	-2.45675
ZNF595	-0.019
NLRP13	0.711
ASPH	1.253
CPA2	-1.375
PVRIG	-2.95766666666667
LEPR	-0.482666666666667
C16orf42	2.1575
SH3BGRL	3.61325
FAM77D	-0.3208
FNDC7	0.5435
C9orf6	-0.238666666666667
NOTCH2NL	1.47916666666667
PGBD1	-2.52883333333333
SYNGR2	2.46133333333333
PITPNA	-0.0360625
PRPF4B	-0.9707
SLC43A3	-0.504785714285714
NRBP1	0.7605
SLC25A22	-0.04125
ILK	0.40975
SLC22A8	-0.0286666666666667
MRPS7	-0.239375
PITX2	-1.97975
FABP3	-0.0765
OR1L1	0.331
LOC728215	-0.06425
BLID	-2.586
KIAA1217	1.69894117647059
TFPT	-0.149
AP4B1	-1.909
VBP1	-1.23125
OR1K1	0.6195
MORC3	0.321
BHMT2	-1.726
C3orf10	0.961125
FZD7	0.373833333333333
WFDC10A	-0.3165
PMS2CL	-0.648125
CCDC32	1.043
FA2H	-2.09025
ALG13	0.087
TTLL7	-0.1065
SPOCK3	0.11175
SLC13A2	1.0265
AIM1	2.06625
GPRC6A	0.1915
EGR2	2.79625
MED11	0.1065
WWC1	1.851
SH3GL3	-4.41925
RIF1	-0.426928571428571
PRLH	-0.3145
VLDLR	-0.8485
DBT	0.0798125
C21orf63	-0.3
CGGBP1	0.154375
KRTAP12-2	1.5205
TADA3L	0.25475
ZBTB16	2.819
PDGFB	1.64475
RFX1	0.656375
UQCRB	-0.3546
LOC133874	-0.906
HPS3	0.077
LGALS3BP	0.5048
DKFZP564O0823	0.444571428571429
MRFAP1L1	0.755625
HOXA10	-1.19683333333333
NGB	-0.1
KIF21A	-0.116461538461538
IFLTD1	0.868
LZTS1	-0.855125
ARHGEF3	1.9535
RHBDL3	-2.737
CSNK1G2	0.421666666666667
ChGn	0.46525
KIAA1244	3.33733333333333
GABRB2	0.1745
MGC72080	-0.5045
CD27	0.35575
EGLN1	-0.8517
PEX13	0.77025
RWDD3	-0.45175
RNF12	-0.599
GRIN2B	null
ADAMTS14	-0.2455
DYDC2	2.73383333333333
ATP6AP1	0.8868
NR1H2	0.850166666666667
PDK2	0.489
C3orf17	-0.286333333333333
SLC38A2	-0.884428571428571
SLC25A29	1.12316666666667
C15orf29	0.638125
ADAM9	-0.0930833333333333
TMUB2	0.825
GPR176	-1.34475
AGK	-1.215375
MCCD1	-0.06225
NDUFA4	-0.71675
TMEM146	0.1095
DUSP1	0.127125
UNQ6975	0.0475
EMX2OS	4.09825
INSM2	-0.32775
LUZP4	-0.06125
SETD6	-1.101
P2RY2	2.17725
SLC45A2	-2.218
RABGAP1	0.615666666666667
UBXD5	0.8765
GPRC5A	2.1729
PAK3	-0.7485
LOC63920	-1.04175
TGFBR1	0.4955
KRTAP6-3	0.0135
SFMBT2	-0.824
CDC42	0.275125
C11orf35	2.055
TTLL2	1.07225
UACA	0.558636363636364
CD97	-1.81
SETD5	-0.169375
NINJ2	-0.40475
PTER	-0.544166666666667
POMGNT1	-0.1225
KRTAP4-2	-0.715
ECGF1	2.829875
HRB	-0.0389090909090909
ATP1B2	-0.5209
LOC400506	1.06475
COL4A3BP	0.65475
C6orf97	2.45725
GRHPR	0.85875
TAS2R1	-0.436
SEMA7A	-1.074
EDF1	0.19225
ODF2L	0.5275
PCID2	-0.663833333333333
GTF2H4	0.687166666666667
ZCCHC3	-0.45075
CGB2	-0.322333333333333
NEUROD1	0.36125
C20orf75	0.502
RP5-1054A22.3	0.687333333333333
IFNA5	0.367
ZNF134	-0.00675000000000002
MGC119295	-0.5855
ZSWIM6	-0.43675
SMEK1	0.107
PCGF2	1.15625
C1orf102	1.95325
CYP2A13	0.1725
KCNH6	-1.38
MDM1	0.4763
ALDH7A1	0.454
C9orf75	2.3865
VDAC3	-0.33925
OR51T1	-0.4045
EIF3F	-0.16775
KCNJ10	-0.581125
LENG8	0.13825
EDEM2	-0.634416666666667
CCNJL	-0.3145
DHX37	-0.702
CRYGN	0.557
AATF	-0.0345
ZNF630	0.889
E2F5	-0.617
WFDC13	-0.91475
FTSJ3	-0.496666666666667
C4orf33	1.055
LHFPL4	-2.80475
C19orf56	-0.558083333333333
SMAD4	-0.330375
AFM	-0.0883333333333333
G0S2	-1.07275
FCHSD2	-0.0578
RRP1B	-1.7796
EEF1B2	-0.948
STAT6	0.407166666666667
ZNF195	-1.09875
GNL1	0.322666666666667
ZNRF2	0.715666666666667
PER3	0.600875
ASB16	0.16775
C10orf10	-0.120785714285714
ADCY8	-3.97183333333333
C9orf58	-2.85216666666667
ARMC10	-0.0241666666666667
PSG1	-0.8125
DHX34	0.6655
VARS2	-0.940375
NFIC	2.1835
ITPR2	-0.03525
AGXT2	-0.4085
OR6K3	0.0875
H2AFZ	-0.905916666666667
MLLT3	1.12783333333333
COX4I2	1.44725
CCNT2	-0.283
PLK4	-2.30625
NUMBL	0.231666666666667
MED16	0.945
PLEKHQ1	0.79175
GOSR1	0.454333333333333
BTG4	-0.82725
RPL30	-0.777833333333333
IGSF5	0.28725
IGFL2	2.08783333333333
ELMOD2	1.28866666666667
SHC3	-0.689333333333333
HAVCR1	0.1075
DYNC2H1	-0.043
RNF5	-0.443666666666667
C2orf7	-0.25
NLF1	1.574
KLHL25	0.435
LRP10	1.2602
KRI1	0.0435
PUS7L	-1.36216666666667
MGMT	1.08925
HOXD1	-2.19416666666667
CSH1	-0.0103
ATG16L2	-0.79025
FLJ44635	0.8675
CHODL	-0.94125
EXOSC8	-1.21825
SLC28A1	-0.11125
MYO7B	-0.935166666666667
SEH1L	-0.3637
MTNR1A	0.052
TSPAN5	-0.251166666666667
CDC45L	-2.60633333333333
AMIGO1	1.1335
ATAD3A	-1.03325
OSGIN2	1.69316666666667
PDIK1L	0.396666666666667
DARC	0.2325
PIPSL	0.6195
SHMT1	-1.847
CRISP3	0.325
POPDC2	1.87166666666667
ZRANB2	-0.596833333333333
FBXL8	2.257
TRIP13	-1.52872727272727
EIF5AL1	-0.406
POU5F1P3	-5.003
IL6	-2.60483333333333
CXorf38	-0.564333333333333
IFNA16	-0.221
FBXL2	1.73716666666667
BRD1	-0.3165
STATH	0.902
FBXO44	0.211666666666667
MCCC2	1.176
CDC2	-2.2159
C5orf23	-1.0385
IVD	1.51716666666667
C10orf122	-2.5315
MSL3L1	-0.697
MVP	2.29975
EPOR	-0.8324
ZMYM1	-0.384
BCL7C	1.791
PSTPIP2	1.7049
LYPD1	-1.9005
OR8G5	0.001
ZP3	0.558
BCAS4	1.02108333333333
EDG6	-1.14
ISY1	0.79875
PRAMEF2	-2.132
CUL1	-0.9045
RNF213	0.5012
CCRK	1.26975
DHX9	-0.056125
C13orf29	0.13975
NCKAP1	0.506666666666667
MRPL43	0.295714285714286
XPR1	1.96675
PKN2	1.5061
PODNL1	0.7295
ZNF333	-0.363125
DALRD3	2.04025
OPN1SW	0.5825
BTBD6	0.22725
C11orf82	-1.7825
OR5P3	-0.245
DUSP11	-0.0175
L1CAM	-1.8151
NEK11	2.93366666666667
OR7E91P	1.147
CNTN3	5.2066
CREB3L2	-0.41625
ZBTB37	1.323
KIAA1324L	-0.63175
NDUFB10	0.384166666666667
NUDT2	0.0665
GTPBP8	0.1735
CACNA1D	3.21125
PRKAA2	1.986
PRDM8	-0.389
MGC16075	1.365
KRT14	-0.731714285714286
PP8961	0.910375
MRPL18	0.18875
ABCG2	-4.07625
PACRG	0.39275
BBS2	0.37125
KREMEN2	-0.7645
FBXO21	0.3045
HNRPUL1	0.24775
GRB10	-0.266
CLSTN1	1.209
LMAN2	1.021
C17orf61	-0.661
NIPSNAP3A	0.2285
INSIG2	-0.3215
PCDHB7	-0.901833333333333
STXBP2	1.421
CMAH	0.200090909090909
SEMA5B	-1.34675
ZNF155	-0.112833333333333
COQ6	-0.0295
PRPF4	-0.102
TSPAN15	3.0841
VN1R5	0.67425
LATS2	-0.16975
SELK	0.2205
PGK2	0.66925
MS4A1	-2.434
TYW3	-0.4394
KRTAP5-1	1.709
RCCD1	-1.23
BTN1A1	0.760666666666667
DDX28	0.92025
TMEM65	-1.02925
LOC92345	0.46825
TTC31	-0.05875
WDR46	-0.452333333333333
CHP2	-2.07083333333333
LSP1	0.365375
ZNF542	0.13875
EXOSC1	-0.647
ARHGAP18	-0.215666666666667
LRRTM4	-1.06425
MAOB	2.98508333333333
CACNB4	-0.833
MGC33846	1.21125
RANBP3L	2.89575
ATP5L	-0.365625
ONECUT1	-3.014
NUDT9	0.6925
TMEM149	0.188
STX17	0.06425
IGSF10	-4.65625
TMPRSS9	0.95
BMPR2	1.07025
ALLC	-0.6195
KLF7	0.0165
GCC1	0.6198
TIMM9	-0.84875
CDO1	-2.17016666666667
MGC10701	-0.939833333333333
IFI6	0.462
FRMD8	0.1435
MGAT2	-0.7245
WBP5	-0.577333333333333
CNIH2	0.7365
KIAA0907	-0.9014
KCNH8	-2.0625
CTSG	-3.146
GRIK1	-1.3196
CUL5	-0.074875
FRMD1	0.4705
OR9A4	0.703
SYT6	-2.252125
FOXD4L2	0.25275
ANAPC2	0.808333333333333
OPN5	-1.5805
TAF13	0.60275
LYG2	-1.2715
GGNBP1	0.751
C11orf40	0.642
OTX2	-0.8905
REG4	0.0796666666666667
EIF5	-0.763625
PALB2	0.19925
SEPSECS	0.2132
RNASE3	-1.38675
TRIM49	-2.09
POLR2K	-0.0151
GPR42	0.344
C8B	-3.80325
SASS6	-1.16775
PREB	-0.519666666666667
OR3A3	0.5795
TUBA8	0.4595
IGLV2-14	-3.23725
STIL	-1.89225
ANKFN1	-1.01966666666667
NME7	1.05975
HOXC12	-1.5265
UBE2C	-2.23825
FHOD1	0.55325
CDK2AP1	-0.376
OR6K2	-0.56325
DHPS	-0.07625
RPL5	-0.0236666666666666
TRGV5	0.7835
LOC541472	-0.62125
HCCS	-0.8694
DENND1B	2.8035
LHX3	0.3745
OR5D16	0.843
CXorf57	-4.219
IRF2BP1	-0.20525
NDST2	0.319833333333333
LCE3D	0.251
BOLL	-0.21975
SYT3	-1.271
PIH1D2	1.66125
C20orf7	-0.927666666666667
IL1R2	-1.07833333333333
SLAMF9	0.6885
PPME1	0.8865
PIK3CA	-0.3525
TRAPPC1	0.114625
COLEC10	-0.83125
SLC9A6	-2.0944
PDDC1	-0.166583333333333
CCDC53	0.40925
GK3P	-0.46375
DAZL	-2.15275
BRI3	-0.5825
SDK1	0.0355
CYP2C18	-0.133
IFI44L	-0.167625
RPL3L	0.1535
FUT9	2.989
KIFC2	0.184333333333333
PMP2	-0.778857142857143
SLC4A9	-0.6335
PLAG1	-2.55716666666667
MYCBP2	0.0135
OR4E2	0.151
CCDC65	3.633
C16orf82	0.452
ENTPD4	-0.172125
BRP44L	-0.085125
PMP22CD	0.3675
TMCO4	0.2775
KCNN1	-0.258666666666667
WDR35	0.10675
CCDC80	1.736375
C3orf31	-0.646
SLC7A9	-1.6
TMEM190	-2.06125
DBC1	-2.7744
FADS3	0.0896666666666667
PDZD8	0.2725
GRM5	1.48385714285714
AZGP1	3.8284
PEX3	-0.28
MED1	0.232428571428571
ATG4C	-1.45483333333333
HNRPH3	-1.42625
FAM109B	2.532
C4orf17	-0.9645
CA10	-0.60775
OPRD1	-0.137
CCL16	-2.15
SACM1L	-0.95125
CST6	4.712
CD63	0.8105625
LGI1	-3.27575
ZNF784	2.0135
CRYBB1	-0.932
CX3CL1	-0.8472
TOP2A	-2.349875
GYPB	-3.69916666666667
GADD45GIP1	-1.55125
FEN1	-0.974875
IGF1R	1.04225
WDR72	-3.223
PURG	-1.10533333333333
DEFB126	0.7565
PKD1L1	1.108
CAV1	-3.2844
GNPDA2	0.2184
DGAT2	0.9425
NLGN1	-5.909
STRBP	-0.245375
HPRT1	-0.648333333333333
FANCI	-1.744625
PSMA7	-0.080375
DBF4B	-0.810166666666667
TTF1	0.17075
RAD54L	-2.054
ELOF1	1.285
PLAGL2	-0.88325
ZNF256	-0.5805
HMGCL	1.86775
MSI2	-0.342333333333333
RPESP	-3.005
C11orf60	0.93275
ABCD1	0.5565
ACAA1	1.2483
SPARCL1	3.69614285714286
IL6ST	2.4786
ZNF319	-0.26575
TMEM109	0.686
FAM90A1	-0.6555
IL22RA1	-2.2735
ATP4B	-0.848
TEC	-0.9495
C7orf30	-1.72125
TXNDC2	-0.646
ABCB4	-0.189333333333333
KIAA1191	-0.233625
C9orf38	-0.2495
SFTPB	0.0705
CNTNAP2	1.82158333333333
FRK	3.233
TBX19	-1.0645
CHD4	0.809
C6orf26	-2.236
MOSC2	1.09075
IKBKE	2.23725
HIF1A	-2.822
LOC595101	1.2665
RELA	0.945333333333333
TMEM16B	-2.61
ABHD12B	-3.74375
TSEN34	0.223
KIF18A	-2.75025
TXNDC9	0.191333333333333
SPATA2L	1.027
SEMA4G	-1.7465
C21orf91	-0.636625
MATN1	-0.785
KCNIP4	-0.83725
TUSC1	0.9685
OR4C15	1.4715
ARMCX6	0.73375
WBSCR27	-0.554
OR52I2	0.138
KIAA1604	-0.769
DYNC1I1	-1.81375
PPP4C	1.3265
SLC47A2	-2.286
TREH	-0.331375
CD48	-0.621833333333333
ST14	2.33166666666667
PKN1	1.24775
SPON2	2.127
XBP1	2.58725
SFRS12	-0.593666666666667
EFCAB6	2.93625
SELT	0.7875
SLC39A2	0.46
ERF	0.310166666666667
ARL3	0.963125
SURF6	0.4436
MLLT10	-0.626666666666667
FLJ11171	0.348333333333333
TDGF1	-4.67383333333333
ERCC6	-0.66425
EIF2AK4	0.774
BAZ1A	0.114333333333333
LRRN3	-1.07766666666667
TMC3	0.9245
EFTUD1	0.53875
PTPRO	0.875333333333333
CLEC12A	0.8615
ACBD4	1.163125
ZDHHC14	0.78775
OTUD7B	1.875625
ACTB	1.2099375
MSRA	-0.375
LCE5A	3.216
IFI35	0.6755
BSCL2	1.30183333333333
ANKRD12	0.388166666666667
CFHR2	0.140666666666667
RGAG1	-0.425166666666667
HSFY1	3.152
SLC30A5	-0.603833333333333
IMPG1	0.393
GPR109A	1.177
ZNF185	1.3945
IYD	0.9975
NPCDR1	0.15
SERPINA13	0.4305
HMGCLL1	-2.66
NEUROG1	1.67683333333333
UBQLN1	0.0546875
LIN37	-0.489
SOCS2	-4.3735
DSCR4	-1.882625
XKR6	-2.43275
GPR142	0.6785
KRTAP13-3	0.139
CCDC15	-0.633833333333333
MOS	0.482
CD1E	-2.8215
OFCC1	-0.4185
FAM83D	-1.25625
SRFBP1	0.205
C9orf96	-0.1125
DHDH	-0.19775
CCDC90A	-1.114
RABL3	0.7873
CD320	-1.91533333333333
ANGEL2	0.394833333333333
MRPL21	-1.00575
SMG6	-0.1595
INSR	1.700625
FLJ14816	-0.127
GLRB	-1.28266666666667
C9orf89	1.60275
CIZ1	0.36
URG4	1.49283333333333
LRDD	-0.869833333333333
CBY1	1.58816666666667
NFX1	0.220375
MTERFD2	-0.725
C19orf23	0.3825
PGC	-2.8295
IER3IP1	0.2327
RASAL2	1.14008333333333
C1orf89	1.4855
SYNJ1	-1.15525
NFKBIE	0.28325
FLJ40125	-1.73483333333333
TCEB2	0.384
NOG	-1.6415
POLR2J2	-0.623666666666667
HLA-B	1.617
PCDHA1	1.7085
PPP2R2B	-2.899
ARHGEF17	0.483166666666667
TCF7L2	0.636357142857143
CHD5	0.583666666666667
ZNF431	-0.891625
TBC1D25	0.41075
ZNF800	0.265
SCUBE2	2.94118181818182
MYCBP	0.395666666666667
GPX5	0.45
C6orf129	-0.260333333333333
QSER1	-0.398333333333333
ULK2	-0.07225
PIGO	0.407666666666667
NRCAM	-2.95257142857143
SLC35E3	0.1965
CSRP2	-2.43075
HYPE	0.1055
MAPK15	0.671
MGC14327	-0.026
TIMM13	-0.561666666666667
ZNF462	-1.32525
GBA3	-0.25775
TEX13A	0.5375
MCM6	-1.31866666666667
MTRF1	-0.921875
ABCA7	0.466
EIF4A2	-1.10325
ZC3H10	0.7098
RPGR	-1.014
C20orf94	0.73825
RP1L1	0.388
GPR125	-1.209875
USP22	0.335357142857143
OR1L4	0.24075
MLZE	2.8465
FLJ32065	-0.514
PTCD1	-0.59
CRTAC1	-0.417333333333333
BXDC2	-0.909
C18orf1	2.58266666666667
FAM107A	-0.8995
EFNA3	2.84575
P18SRP	-0.1723
CAMKK2	0.414083333333333
KIAA0649	-0.282
NES	-1.677
HS6ST3	0.661625
PON2	-0.1875
TCP11L2	-0.2985
CLEC4A	1.19325
PRR12	-0.2215
MLXIPL	-0.6538
C2orf50	0.413
ZNF28	0.924
ENC1	1.12666666666667
MAP2K1	-0.634875
FKSG2	1.56325
KIAA0430	0.7725
PTP4A1	-1.05094444444444
GPR156	1.72
GTF3C6	-0.28
UBR2	-0.5245
LOC388272	-1.266
MAK	1.19516666666667
ACOT4	3.427
STC2	1.5755
PIGW	-0.91075
SAE1	-0.734625
COL6A1	1.83840909090909
OAZ1	0.0425
STMN4	0.167333333333333
EDG3	0.910666666666667
SGCE	-2.26383333333333
IL11	-1.63216666666667
PRSS8	3.101625
YIPF5	0.747916666666667
WNT4	0.878125
CSN2	0.137166666666667
TCF7	-2.657875
TDO2	1.16675
SAMD9	-1.4939375
S100A7A	2.8465
MMRN1	0.354
GKAP1	-0.474
AKR1C3	-2.460125
RNF19A	0.267875
GMDS	0.6535
YKT6	0.324
SPARC	1.4834
C12orf31	0.474
UBE2V2	-0.0691666666666667
FBXL18	-0.0578333333333333
KIAA0460	0.626
ADAM22	-2.20533333333333
SERPINC1	-4.82575
KCTD21	1.97
MYOHD1	-2.161
ZNF37A	-0.214166666666667
GTF3C1	1.899
CTSZ	0.8065
PRNPIP	-0.377
DRD1IP	0.54525
NR1I2	-2.73716666666667
ZNF266	-0.8001
SPAG4L	0.507
COX4NB	-0.5735
SAPS1	1.8135
APOA1	-3.831875
TATDN1	-0.195
C10orf82	2.6765
KPNB1	0.1075
FOXO3	1.73833333333333
CRYBB2	-0.9825
ZBTB5	-0.704333333333333
SLC25A38	0.02125
DCTN2	0.101833333333333
IFT20	0.5135
CTHRC1	1.964
C1orf31	-0.414125
UHRF1	-0.5805
GPC6	0.62775
C10orf54	0.89275
MCF2L2	0.5854
WNT9B	-0.126
OLA1	-1.510625
FAM120B	1.43275
TTLL10	-1.5835
CYorf15A	-5.068
RELN	-3.12425
SCN2B	0.2545
MFHAS1	-0.1175
NKX3-2	-0.33
RASGRF2	-0.3155
SSBP1	-0.807666666666667
KPNA6	-0.00385714285714284
LOC389118	0.251
HS3ST4	-1.345
SUPT7L	-0.916
FLJ32658	-1.2215
IGFBPL1	-0.44725
KIAA1641	-1.87
SHKBP1	0.9085
CSF1R	4.27175
NAGK	1.0355
MYL2	0.426
HIST1H4C	-0.974166666666667
TOMM7	-1.29125
ADAMTSL3	1.7552
TNFSF14	-0.999
PRRT2	-0.63825
VTA1	0.16025
AOAH	2.421
CRISPLD2	1.41664285714286
PNN	-1.3008
TA-NFKBH	-0.05375
ESPN	1.2335
RBM43	0.3465
KIAA1267	0.03575
DDX3X	0.341722222222222
KIAA1576	-5.102
PLXDC1	3.81166666666667
FLJ25801	-4.809
HNRNPL	-0.01825
RUNDC3A	0.268166666666667
CASP12	0.397
SH2D5	-1.6725
RPL26L1	-0.1115
OR51A7	0.14125
HDC	1.66
C2orf16	0.6175
SYTL3	2.235375
GOLGA4	0.5886875
NOTCH1	0.3515
ATPAF2	0.45275
ECD	-0.079
SSX5	-0.974333333333333
SNAP91	0.01925
OCA2	-5.46425
PNPO	0.486166666666667
DAPK1	-1.02566666666667
PINX1	-1.53133333333333
SELENBP1	2.777625
NEK3	-0.658666666666667
TMED4	-0.326785714285714
SSTR4	-0.191
FOSL1	-2.3482
CD40LG	-0.3525
CES1	-1.91175
DCI	0.404
B3GAT3	0.8005
STK17B	-1.754
CNTN6	-0.58175
CYP3A4	-1.59966666666667
MBOAT2	1.56514285714286
PISD	0.71
USP1	-1.09225
PYDC1	4.3725
CENPM	-0.7325
SAR1B	0.24275
TTC7B	-1.520125
DP58	-0.022
GPC1	0.8025
RBL1	-1.772875
TMEM137	-2.70066666666667
TOB1	1.09583333333333
TCEAL1	0.354166666666667
CENPF	-1.16754545454545
C6	-0.3188
PRSS1	-4.48325
PPIL6	1.14616666666667
C6orf124	-0.889
ODZ4	1.0905
SNCB	-0.065
NDUFB9	-0.576875
CNOT6L	0.334333333333333
S100A9	2.87433333333333
TRIM50	0.103
KCTD1	2.7532
WDR63	-0.58825
SPEF2	1.836875
RNGTT	-1.26466666666667
CXorf22	0.931
KCNK16	0.28275
CEP250	-0.96775
ATPBD1B	-0.6625
KCNJ2	3.4065
MT1B	-1.8015
ZNF684	-1.248
SLC4A1	0.10475
PDHA1	-1.3015
ZNF492	-1.175625
TKT	-0.91075
BYSL	-0.618375
RNF38	0.26775
AHDC1	-0.2585
KLHL2	1.35725
CMTM8	3.0245
DMP1	-0.5365
HERPUD2	-0.321875
CRTAM	1.91633333333333
ZNF572	-0.546
TMEM16J	0.4935
HSD17B2	-5.3095
UBE2G1	-0.47725
AHSA2	-2.64075
PELI2	-1.474
TPX2	-2.399875
ATP9B	0.4845
DAZAP1	-0.081875
HMGCS2	2.26333333333333
C17orf38	0.65825
B9D1	-1.36
NKX2-5	-1.6785
KIAA1276	1.304
LILRB2	3.095
CSTF1	-0.688833333333333
BTN2A1	-0.787333333333333
C15orf48	3.5495
IGF2BP3	-4.6245
FAM113B	-0.371833333333333
HRG	-0.794571428571429
ZNF131	-1.06775
USP47	0.0882857142857143
CCDC88B	-0.48275
HCN1	-1.4334
HTN1	-1.0816
SYCP3	-0.986666666666667
C13orf23	-0.5377
PAPOLA	-0.08075
AATK	0.7086
MSH3	-0.102666666666667
NDUFAB1	0.364
ITLN2	-0.957833333333333
BAK1	0.309166666666667
MRPL45	-0.271333333333333
MTNR1B	0.613
LOC645843	-0.9785
SPECC1L	-0.171125
PGCP	0.00200000000000001
SPN	-1.460375
GPR143	2.044
ZNF576	0.6865
TMEM39A	0.4348
ATP5D	-0.453
MAGEB3	-2.7375
RPS5	-0.584666666666667
ANP32E	-0.807285714285714
MTMR1	0.48125
YEATS4	-1.36175
SYNGAP1	0.59825
PCOLCE	-0.517333333333333
MNS1	0.5955
PCYT2	0.170666666666667
ZNF182	-0.84075
LAX1	-1.22
SPPL2B	1.7137
ELOVL5	2.1189
PCDHAC1	-0.401
B4GALNT1	-1.67966666666667
BLOC1S2	0.835875
ZNF673	-1.3
ARHGAP21	-0.942666666666667
IRX5	2.978875
LRFN5	-1.12783333333333
FAM7A1	-1.838
RAB19	0.705
GINS1	-1.8055
ITM2B	0.5462
PAPSS2	-0.418416666666667
OR5BF1	0.4465
ACSL3	-0.543125
KIAA1919	-0.357083333333333
GLT8D2	2.308
UTRN	1.42335714285714
CNN1	0.481
HISPPD2A	1.34033333333333
SDAD1	0.178375
SIGLEC9	1.41583333333333
RPL35	-0.509357142857143
C22orf26	0.2705
IMPDH2	0.0175
WDR69	-0.3325
SEC14L5	-0.0136666666666667
CLTA	0.28575
RP11-529I10.4	0.9445
GPR37L1	0.145666666666667
OGDH	0.159416666666667
ASB13	1.8635
ZFP14	-0.82625
ZCRB1	-0.198166666666667
KPNA3	0.0925
HSPA1L	1.828
RHOC	1.607125
LOC554175	-0.102
PPP3CA	0.0889
SLC1A7	-1.0333
ZNF529	-0.946666666666667
RBED1	0.21325
DDB2	-1.47725
FLJ11286	0.3435
SPATA1	0.54
MKNK1	0.542166666666667
DYSF	0.6355
ALKBH2	-0.868
