Hybridization REF	TCGA-BH-A18M-11A-33R-A12D-07
DBNDD2	1.09766666666667
YIPF4	0.450625
THAP10	-0.57575
ZNF513	0.5045
HAGHL	-2.35616666666667
ITGB4	1.518
CCDC141	0.0675
YTHDF3	-0.07025
C5orf28	0.31525
RPL7L1	0.038625
TMEM30B	0.8025
ANKRD35	3.7465
DUOXA2	-1.08425
TBC1D5	-0.4515
DFNB59	0.726
HRH4	0.73325
MYO6	1.0937
DNAJA4	1.373875
RBM24	-0.212125
CEACAM20	-1.66075
RBM23	0.609285714285714
NGFB	0.553
C1orf63	-0.4255
KRTAP7-1	-0.1155
PERLD1	0.93275
NPB	0.172
C17orf59	0.684
HSPBAP1	-0.00549999999999999
SLC15A4	-0.00125
PRTFDC1	0.43725
OSMR	-0.6165
CYSLTR2	0.033
C19orf25	-0.3942
KIAA1797	-0.23
NLRP6	0.461
FAM105B	-0.2657
SCRN2	1.232
LRRC58	-0.6902
RNF17	0.214714285714286
NEIL3	-5.169
FAM137A	-1.51375
SKP2	-2.88525
PARVA	1.7055
PKLR	-1.5295
RNF34	0.065
A3GALT2	-0.3825
C12orf50	0.354
SUNC1	-1.6305
FAM102B	-0.835
CCT2	-1.16925
LRRC37A2	-0.472
ARF4	0.2565
SIKE	-0.135
C8orf48	1.94083333333333
MBTPS1	0.353214285714286
GPSN2	-0.468
NCF2	3.3055
SLC12A6	-0.0781666666666667
MRPL48	-0.8365
HMGN3	0.822
LRRC62	-0.74575
PAX9	-1.102375
FAM55A	1.2615
C20orf42	-1.143
SCML2	-0.907666666666667
BCL9	-0.199
FAM40A	-0.7085
C9orf41	-1.029
ZNF774	-0.2905
LETM1	-1.62625
PLXNB1	0.217666666666667
NIPSNAP1	-0.887625
USP10	-1.37575
F9	0.3255
LIPE	5.48025
CNGB3	0.108
C12orf52	-0.03975
PI4K2A	-0.25
MED8	0.053625
STAT4	1.2334
FGD4	1.09733333333333
RNF145	-0.614333333333333
WDR32	-0.2505
CLDN2	0.638833333333333
TCEAL8	0.79825
ZMYND8	-0.775
PDXK	-0.00778125
GATAD2A	-1.28875
PTGES3	-0.821
CCM2	0.07825
TAP1	1.008875
ZNF670	-0.06325
ETS2	1.56171428571429
C6orf166	0.113833333333333
PRMT2	0.946142857142857
OR4B1	-0.29
INTS8	-1.1715
CCDC102A	0.433
CCDC83	-0.950666666666667
ITGA1	0.5285
EPHA5	-1.156
FAM24B	-1.00916666666667
TSGA10	1.95
HAL	-1.28133333333333
MYOT	1.0915
SPACA3	1.08625
BCL2L2	0.438333333333333
CUGBP2	1.86833333333333
CCNB3	0.59275
RNF113B	-0.19975
MERTK	0.884
BAG1	0.8015
VPS36	0.03575
ORMDL3	0.906
C1orf190	1.2405
ZNF625	-0.72125
CORO2B	-0.53025
ALOX15	0.9515
CST1	0.1785
NUPR1	2.448
CCL7	0.05675
SMCR5	-1.8565
DSC2	0.9115
RBMS2	-0.05475
GRIK4	2.214
TRIM65	-0.3469
TMPRSS6	0.182
TP53INP2	0.78175
GLB1L	1.15
LOC388284	0.4895
PUS1	-1.46857142857143
BCL9L	-0.045
OLFM1	0.390833333333333
RET	0.704125
MASTL	-2.779
ALX3	0.02225
IL1RL1	-0.00400000000000001
ZNF765	-0.2944
C14orf138	-0.4595
SNX10	-0.634
TAC4	-0.5315
C1orf64	1.818
POGK	-0.36575
MAPK9	0.396
ZNF366	3.1325
C8orf79	2.2562
CLDN7	0.948625
OR5AT1	-0.284
TRIM37	-2.75
LRRC25	2.19225
GRHL2	1.6378
TEKT3	1.321
LASS5	0.405166666666667
ABCC4	-2.03733333333333
DLG3	-0.292375
VGLL1	1.9505
ZFP36L2	1.51283333333333
MFRP	0.845333333333333
KIAA1799	0.57225
FLJ44379	0.818
PCNX	0.2885
ANXA9	-0.1175
CYP4V2	0.7102
PIK3C2A	-0.091
SRR	0.572
NOL3	-1
IFITM2	1.279
ARNTL2	-2.018
ZNF595	0.669
NLRP13	0.688
ASPH	0.978125
CPA2	0.4285
PVRIG	-1.7
LEPR	1.69266666666667
C16orf42	-0.0393333333333333
SH3BGRL	1.80425
FAM77D	-0.1425
FNDC7	-1.3135
C9orf6	0.348833333333333
NOTCH2NL	0.493833333333333
PGBD1	-0.142833333333333
SYNGR2	0.496
PITPNA	-0.0756875
PRPF4B	-0.6828
SLC43A3	-0.00114285714285714
NRBP1	0.26825
SLC25A22	-0.48775
ILK	0.71275
SLC22A8	0.364833333333333
MRPS7	-0.1495
PITX2	-0.09125
FABP3	-0.628625
OR1L1	0.6525
LOC728215	0.47125
BLID	-1.041
KIAA1217	2.91882352941176
TFPT	-0.41225
AP4B1	-1.0315
VBP1	-0.57375
OR1K1	0.291
MORC3	0.5115
BHMT2	2.76666666666667
C3orf10	0.74175
FZD7	2.21433333333333
WFDC10A	0.425
PMS2CL	-0.4555
CCDC32	0.927
FA2H	-2.356
ALG13	-0.108
TTLL7	-0.5465
SPOCK3	1.063
SLC13A2	-0.3895
AIM1	1.5385
GPRC6A	0.8145
EGR2	7.3515
MED11	0.94275
WWC1	1.05525
SH3GL3	-2.563
RIF1	-0.396
PRLH	0.1095
VLDLR	0.572
DBT	0.0969333333333333
C21orf63	1.272
CGGBP1	-0.4275
KRTAP12-2	-1.536
TADA3L	-0.98125
ZBTB16	4.876
PDGFB	0.92
RFX1	-0.111
UQCRB	-0.0861
LOC133874	1.306
HPS3	-2.129
LGALS3BP	0.662
DKFZP564O0823	2.84107142857143
MRFAP1L1	1.14175
HOXA10	0.399833333333333
NGB	0.197
KIF21A	-1.067
IFLTD1	-0.2835
LZTS1	-0.23575
ARHGEF3	1.652
RHBDL3	-0.6175
CSNK1G2	-0.78275
ChGn	-0.315375
KIAA1244	0.92
GABRB2	-0.1725
MGC72080	-1.2615
CD27	2.567
EGLN1	-1.7031
PEX13	0.117
RWDD3	0.37275
RNF12	-0.754
GRIN2B	0.0665
ADAMTS14	-0.58175
DYDC2	-0.3175
ATP6AP1	0.2294
NR1H2	-0.0136666666666667
PDK2	0.49375
C3orf17	-0.272666666666667
SLC38A2	-0.436857142857143
SLC25A29	-0.530666666666667
C15orf29	0.535
ADAM9	-0.75
TMUB2	0.389
GPR176	-0.437
AGK	-0.727
MCCD1	1.15475
NDUFA4	-0.3485
TMEM146	0.5495
DUSP1	3.455375
UNQ6975	0.1585
EMX2OS	4.2965
INSM2	0.282
LUZP4	-0.819333333333333
SETD6	-0.31875
P2RY2	1.0195
SLC45A2	-0.9505
RABGAP1	0.591
UBXD5	-0.229375
GPRC5A	-0.6909
PAK3	2.38816666666667
LOC63920	-0.61175
TGFBR1	-0.1011
KRTAP6-3	0.33475
SFMBT2	-0.2915
CDC42	-0.0913750000000001
C11orf35	0.052
TTLL2	0.0945
UACA	1.45616666666667
CD97	-0.3747
SETD5	-0.201375
NINJ2	-0.25
PTER	0.806333333333333
POMGNT1	-0.6625
KRTAP4-2	-0.3625
ECGF1	1.475375
HRB	-0.583636363636364
ATP1B2	0.309
LOC400506	-1.393
COL4A3BP	0.92025
C6orf97	1.0195
GRHPR	0.691375
TAS2R1	1.01
SEMA7A	-1.63733333333333
EDF1	0.63925
ODF2L	0.8805
PCID2	-0.149333333333333
GTF2H4	-0.928666666666667
ZCCHC3	-0.37325
CGB2	0.470833333333333
NEUROD1	1.02666666666667
C20orf75	0.5095
RP5-1054A22.3	1.3565
IFNA5	0.003
ZNF134	0.268916666666667
MGC119295	-1.0708
ZSWIM6	-0.332625
SMEK1	-0.121
PCGF2	0.130375
C1orf102	2.254
CYP2A13	0.684
KCNH6	-0.4821
MDM1	0.3682
ALDH7A1	0.9725
C9orf75	-0.61975
VDAC3	0.033625
OR51T1	0.234
EIF3F	0.0926666666666667
KCNJ10	-0.529625
LENG8	0.481
EDEM2	-0.741583333333333
CCNJL	-0.178333333333333
DHX37	-1.762
CRYGN	0.4065
AATF	-1.112625
ZNF630	0.92625
E2F5	-1.61
WFDC13	-0.0493333333333333
FTSJ3	-1.41333333333333
C4orf33	0.6075
LHFPL4	-2.3305
C19orf56	-0.09
SMAD4	0.09
AFM	-0.0416666666666667
G0S2	4.907
FCHSD2	0.0118
RRP1B	-1.3281
EEF1B2	-0.542833333333333
STAT6	1.40733333333333
ZNF195	-0.5725
GNL1	-0.235333333333333
ZNRF2	-0.267333333333333
PER3	0.390625
ASB16	0.071
C10orf10	3.04307142857143
ADCY8	-2.39966666666667
C9orf58	0.512166666666667
ARMC10	-0.776166666666667
PSG1	-0.8415
DHX34	0.19675
VARS2	-1.16525
NFIC	0.27275
ITPR2	0.7215
AGXT2	0.220833333333333
OR6K3	-0.1305
H2AFZ	-1.52208333333333
MLLT3	-0.128083333333333
COX4I2	1.739
CCNT2	-0.318375
PLK4	-2.976375
NUMBL	0.1855
MED16	-0.66125
PLEKHQ1	1.98275
GOSR1	0.433222222222222
BTG4	-0.442
RPL30	-0.0351666666666667
IGSF5	0.68375
IGFL2	-0.389666666666667
ELMOD2	0.240166666666667
SHC3	-0.354666666666667
HAVCR1	-0.5945
DYNC2H1	0.868875
RNF5	-0.9895
C2orf7	-0.25425
NLF1	0.052
KLHL25	0.591
LRP10	0.6945
KRI1	-1.0915
PUS7L	-0.711166666666667
MGMT	1.24725
HOXD1	0.0723333333333333
CSH1	0.1745
ATG16L2	-1.1575
FLJ44635	1.515
CHODL	0.6195
EXOSC8	-0.638
SLC28A1	0.56925
MYO7B	-0.5976
SEH1L	-1.1957
MTNR1A	0.2805
TSPAN5	0.0683333333333333
CDC45L	-5.159
AMIGO1	0.2485
ATAD3A	-2.196625
OSGIN2	0.0115
PDIK1L	-0.454333333333333
DARC	4.174375
PIPSL	-0.178
SHMT1	0.0265
CRISP3	-0.1545
POPDC2	2.12066666666667
ZRANB2	-0.248833333333333
FBXL8	-0.8755
TRIP13	-3.48045454545455
EIF5AL1	-1.067
POU5F1P3	-4.7825
IL6	4.04583333333333
CXorf38	-0.7445
IFNA16	0.0945
FBXL2	1.279
BRD1	0.23
STATH	0.07875
FBXO44	0.573
MCCC2	-1.0085
CDC2	-3.5574
C5orf23	2.974
IVD	-0.119333333333333
C10orf122	-1.134
MSL3L1	-0.0332
MVP	0.3135
EPOR	-0.6904
ZMYM1	-0.998833333333333
BCL7C	0.15
PSTPIP2	0.4525
LYPD1	-2.850625
OR8G5	0.843
ZP3	-0.642666666666667
BCAS4	-0.913166666666667
EDG6	2.317
ISY1	0.1205
PRAMEF2	-1.07625
CUL1	-0.262375
RNF213	-0.1145
CCRK	0.55925
DHX9	-0.504125
C13orf29	0.01575
NCKAP1	0.0198333333333333
MRPL43	0.335142857142857
XPR1	-1.257
PKN2	0.4531
PODNL1	0.589
ZNF333	0.76475
DALRD3	0.34675
OPN1SW	0.5945
BTBD6	0.898
C11orf82	-3.235
OR5P3	0.517
DUSP11	0.2585
L1CAM	-1.136
NEK11	1.20333333333333
OR7E91P	0.8405
CNTN3	2.05488888888889
CREB3L2	-0.8495
ZBTB37	-0.8745
KIAA1324L	0.91225
NDUFB10	-0.363166666666667
NUDT2	0.08
GTPBP8	-0.36325
CACNA1D	-0.062
PRKAA2	-0.957833333333333
PRDM8	-0.0635
MGC16075	-0.3355
KRT14	3.33742857142857
PP8961	-0.049375
MRPL18	0.1825
ABCG2	-1.4425
PACRG	2.5245
BBS2	1.032
KREMEN2	-4.4065
FBXO21	0.54
HNRPUL1	0.00691666666666666
GRB10	0.321
CLSTN1	0.55
LMAN2	-0.2115
C17orf61	-0.118
NIPSNAP3A	0.95425
INSIG2	-0.275666666666667
PCDHB7	1.19583333333333
STXBP2	-0.650875
CMAH	1.26233333333333
SEMA5B	-1.283
ZNF155	0.374666666666667
COQ6	0.0738333333333333
PRPF4	-0.82425
TSPAN15	2.3542
VN1R5	0.398
LATS2	1.38225
SELK	0.74225
PGK2	0.41425
MS4A1	-0.96675
TYW3	-0.332
KRTAP5-1	2.3025
RCCD1	-2.27633333333333
BTN1A1	-0.0035
DDX28	-0.428
TMEM65	-0.94175
LOC92345	-0.2235
TTC31	-0.47025
WDR46	-1.19066666666667
CHP2	-0.524666666666667
LSP1	0.319375
ZNF542	-0.036
EXOSC1	-0.3745
ARHGAP18	-0.403833333333333
LRRTM4	-0.745857142857143
MAOB	3.94541666666667
CACNB4	0.143
MGC33846	0.69825
RANBP3L	1.820625
ATP5L	0.209375
ONECUT1	-3.819
NUDT9	0.47575
TMEM149	-0.9055
STX17	0.03825
IGSF10	0.24125
TMPRSS9	-0.21
BMPR2	0.587416666666667
ALLC	0.53025
KLF7	0.60525
GCC1	0.7009
TIMM9	-0.535
CDO1	4.68
MGC10701	-0.451833333333333
IFI6	2.12216666666667
FRMD8	0.49875
MGAT2	-0.44475
WBP5	0.883333333333333
CNIH2	-0.35875
KIAA0907	-1.355
KCNH8	1.3425
CTSG	1.7775
GRIK1	1.7745
CUL5	0.492125
FRMD1	0.7485
OR9A4	null
SYT6	-1.717125
FOXD4L2	-0.84975
ANAPC2	-0.729666666666667
OPN5	-0.045
TAF13	-0.1015
LYG2	0.000750000000000011
GGNBP1	-0.03
C11orf40	0.343
OTX2	-0.1405
REG4	0.0886666666666666
EIF5	0.1370625
PALB2	-1.53075
SEPSECS	-0.4579
RNASE3	-0.132
TRIM49	-1.2095
POLR2K	-0.2748
GPR42	0.3685
C8B	-1.40075
SASS6	-0.61825
PREB	-0.418833333333333
OR3A3	-0.376
TUBA8	0.4035
IGLV2-14	-0.63725
STIL	-3.25775
ANKFN1	-0.2395
NME7	0.0165
HOXC12	-1.10575
UBE2C	-3.4665
FHOD1	-0.928375
CDK2AP1	-0.541916666666667
OR6K2	-0.101333333333333
DHPS	-0.7875
RPL5	0.715
TRGV5	1.1105
LOC541472	1.189625
HCCS	-0.5773
DENND1B	0.404
LHX3	-0.7975
OR5D16	-0.1625
CXorf57	-1.0325
IRF2BP1	-0.39125
NDST2	0.3685
LCE3D	-0.594
BOLL	0.49575
SYT3	-0.777
PIH1D2	-0.23025
C20orf7	0.112833333333333
IL1R2	1.49416666666667
SLAMF9	-0.019
PPME1	-0.780625
PIK3CA	0.48675
TRAPPC1	0.076125
COLEC10	-0.611
SLC9A6	-0.658166666666667
PDDC1	-0.587083333333333
CCDC53	1.10025
GK3P	-1.077
DAZL	-1.04033333333333
BRI3	-0.0165
SDK1	0.862
CYP2C18	0.33125
IFI44L	4.03425
RPL3L	-0.168
FUT9	0.079
KIFC2	-0.612166666666667
PMP2	-0.039625
SLC4A9	-0.2885
PLAG1	-1.47683333333333
MYCBP2	0.773166666666667
OR4E2	-0.41
CCDC65	1.053
C16orf82	-0.0862857142857143
ENTPD4	-0.748875
BRP44L	0.899375
PMP22CD	-0.97525
TMCO4	0.528833333333333
KCNN1	-0.0355
WDR35	-0.97375
CCDC80	3.493125
C3orf31	-0.72825
SLC7A9	-0.204
TMEM190	-0.92225
DBC1	0.5998
FADS3	0.549
PDZD8	-0.605166666666667
GRM5	-0.6435
AZGP1	3.8236
PEX3	0.763
MED1	0.00414285714285713
ATG4C	-0.399
HNRPH3	-0.226
FAM109B	0.63425
C4orf17	-0.178
CA10	0.5055
OPRD1	0.54
CCL16	-1.386
SACM1L	-0.948
CST6	3.83075
CD63	0.9471875
LGI1	-0.532
ZNF784	-0.32225
CRYBB1	-1.197
CX3CL1	2.60645
TOP2A	-4.562375
GYPB	-2.169
GADD45GIP1	-1.58925
FEN1	-2.543875
IGF1R	-0.10875
WDR72	-1.5338
PURG	0.164333333333333
DEFB126	1.53675
PKD1L1	1.8575
CAV1	1.3977
GNPDA2	0.8953
DGAT2	3.7265
NLGN1	-1.506
STRBP	-1.152125
HPRT1	-1.80666666666667
FANCI	-3.4315
PSMA7	-0.153875
DBF4B	-0.6815
TTF1	-0.52725
RAD54L	-4.13575
ELOF1	0.6385
PLAGL2	-1.8945
ZNF256	0.24925
HMGCL	0.48975
MSI2	-1.5055
RPESP	1.075
C11orf60	0.89175
ABCD1	-0.1005
ACAA1	0.6404
SPARCL1	5.95378571428571
IL6ST	0.6008
ZNF319	0.4565
TMEM109	0.7219
FAM90A1	-0.501666666666667
IL22RA1	-0.604
ATP4B	-0.196
TEC	-0.896
C7orf30	-0.663
TXNDC2	-1.4195
ABCB4	0.5585
KIAA1191	0.510875
C9orf38	0.5695
SFTPB	1.11357142857143
CNTNAP2	-0.619818181818182
FRK	0.118
TBX19	-0.5645
CHD4	-0.42925
C6orf26	-3.39916666666667
MOSC2	1.99125
IKBKE	0.261
HIF1A	-1.58366666666667
LOC595101	0.1695
RELA	0.186
TMEM16B	0.642166666666667
ABHD12B	-1.477
TSEN34	-0.20825
KIF18A	-4.09875
TXNDC9	-0.0935
SPATA2L	-0.093
SEMA4G	-1.992
C21orf91	0.00087499999999999
MATN1	-0.697
KCNIP4	0.2435
TUSC1	0.975375
OR4C15	-0.359
ARMCX6	0.375666666666667
WBSCR27	-2.18966666666667
OR52I2	-0.8105
KIAA1604	0.07675
DYNC1I1	-0.431625
PPP4C	-0.84875
SLC47A2	-0.629
TREH	0.211625
CD48	1.71866666666667
ST14	0.696166666666667
PKN1	-0.443
SPON2	2.97625
XBP1	1.64258333333333
SFRS12	-0.382333333333333
EFCAB6	1.99175
SELT	0.50025
SLC39A2	-0.8225
ERF	-0.42
ARL3	0.52925
SURF6	-0.9096
MLLT10	-0.483333333333333
FLJ11171	0.0221666666666667
TDGF1	-4.32433333333333
ERCC6	-0.5885
EIF2AK4	0.32925
BAZ1A	-0.590166666666667
LRRN3	1.74133333333333
TMC3	0.456
EFTUD1	-0.73075
PTPRO	0.8352
CLEC12A	0.8945
ACBD4	0.2675
ZDHHC14	-0.88675
OTUD7B	0.291875
ACTB	0.8538125
MSRA	0.250125
LCE5A	-0.3625
IFI35	0.6735
BSCL2	0.115
ANKRD12	0.70275
CFHR2	1.044
RGAG1	-0.250666666666667
HSFY1	-0.1365
SLC30A5	-0.671
IMPG1	1.473
GPR109A	0.367
ZNF185	0.1945
IYD	0.177
NPCDR1	-0.2765
SERPINA13	0.7525
HMGCLL1	0.83075
NEUROG1	0.892833333333333
UBQLN1	-0.604375
LIN37	0.08
SOCS2	0.430125
DSCR4	-2.078625
XKR6	0.08925
GPR142	0.0655
KRTAP13-3	1.2865
CCDC15	-1.2395
MOS	0.2095
CD1E	-1.1545
OFCC1	0.49025
FAM83D	-4.8915
SRFBP1	-0.33375
C9orf96	-0.4865
DHDH	-1.9035
CCDC90A	-0.7965
RABL3	0.5492
CD320	-1.8315
ANGEL2	-0.00575
MRPL21	-0.77425
SMG6	0.455666666666667
INSR	0.77625
FLJ14816	-0.445
GLRB	-0.476666666666667
C9orf89	0.47625
CIZ1	-0.416
URG4	0.156
LRDD	-1.60533333333333
CBY1	1.6715
NFX1	-0.213875
MTERFD2	0.377714285714286
C19orf23	0.00600000000000001
PGC	-3.242
IER3IP1	0.4718
RASAL2	0.312833333333333
C1orf89	0.09625
SYNJ1	-0.57625
NFKBIE	-0.64425
FLJ40125	-0.399166666666667
TCEB2	-0.6404
NOG	-0.8615
POLR2J2	0.00116666666666667
HLA-B	2.4075
PCDHA1	0.418
PPP2R2B	0.40175
ARHGEF17	0.746166666666667
TCF7L2	0.999071428571428
CHD5	-0.0578333333333333
ZNF431	-0.579125
TBC1D25	-0.1015
ZNF800	-0.50175
SCUBE2	3.57836363636364
MYCBP	0.2175
GPX5	0.1435
C6orf129	-1.18666666666667
QSER1	-1.586
ULK2	2.32875
PIGO	0.0711666666666667
NRCAM	-1.35185714285714
SLC35E3	-0.47975
CSRP2	0.686
HYPE	-0.86925
MAPK15	0.133
MGC14327	-0.54125
TIMM13	-0.804666666666667
ZNF462	1.20225
GBA3	1.2365
TEX13A	0.6745
MCM6	-2.31588888888889
MTRF1	-0.606625
ABCA7	-1.023
EIF4A2	0.467
ZC3H10	0.5292
RPGR	0.934333333333333
C20orf94	-0.414
RP1L1	-0.10525
GPR125	0.0512857142857143
USP22	0.232785714285714
OR1L4	1.0785
MLZE	0.79475
FLJ32065	0.19575
PTCD1	-1.006
CRTAC1	1.06566666666667
BXDC2	-0.7245
C18orf1	1.31366666666667
FAM107A	3.52942857142857
EFNA3	-1.2035
P18SRP	-0.2233
CAMKK2	0.146583333333333
KIAA0649	-1.1665
NES	0.177166666666667
HS6ST3	-0.783625
PON2	-0.249
TCP11L2	-0.48425
CLEC4A	2.309
PRR12	-0.5855
MLXIPL	0.2034
C2orf50	0.241
ZNF28	0.0545
ENC1	0.560333333333333
MAP2K1	-0.228625
FKSG2	1.46475
KIAA0430	1.28275
PTP4A1	-0.554277777777778
GPR156	-0.086
GTF3C6	-0.39225
UBR2	-0.1126
LOC388272	-0.626
MAK	0.806
ACOT4	1.79175
STC2	1.33366666666667
PIGW	-1.249625
SAE1	-1.1585
COL6A1	1.04922727272727
OAZ1	-0.360666666666667
STMN4	1.41866666666667
EDG3	-0.0985
SGCE	1.52283333333333
IL11	-1.6835
PRSS8	1.028875
YIPF5	0.69425
WNT4	2.227625
CSN2	-0.2208
TCF7	-1.387625
TDO2	0.02
SAMD9	-0.0200625
S100A7A	1.246
MMRN1	4.10716666666667
GKAP1	0.4075
AKR1C3	2.563375
RNF19A	0.321
GMDS	-1.0315
YKT6	-0.4895
SPARC	2.2479
C12orf31	-0.42525
UBE2V2	-0.230333333333333
FBXL18	-1.28983333333333
KIAA0460	0.072
ADAM22	-0.4165
SERPINC1	-5.5025
KCTD21	-0.054
MYOHD1	-2.7095
ZNF37A	-0.0921666666666667
GTF3C1	-0.700333333333333
CTSZ	0.34275
PRNPIP	-1.041875
DRD1IP	-0.22475
NR1I2	-1.8162
ZNF266	-0.1149
SPAG4L	-0.2655
COX4NB	-0.854
SAPS1	1.80166666666667
APOA1	-5.023625
TATDN1	0.235333333333333
C10orf82	0.696
KPNB1	-1.545
FOXO3	0.997
CRYBB2	-0.8105
ZBTB5	-0.259833333333333
SLC25A38	-0.56925
DCTN2	0.0386666666666667
IFT20	0.8655
CTHRC1	2.38675
C1orf31	-1.1585
UHRF1	-2.414875
GPC6	-0.446
C10orf54	2.28
MCF2L2	0.106166666666667
WNT9B	0.0183333333333333
OLA1	-1.0245
FAM120B	0.6035
TTLL10	-0.765
CYorf15A	-3.40075
RELN	-0.2255
SCN2B	2.05616666666667
MFHAS1	-1.07275
NKX3-2	-1.51333333333333
RASGRF2	1.0575
SSBP1	-0.907
KPNA6	-0.515642857142857
LOC389118	-0.8525
HS3ST4	-0.2251
SUPT7L	-0.42
FLJ32658	-0.828
IGFBPL1	-1.37575
KIAA1641	-0.8397
SHKBP1	-0.721166666666667
CSF1R	5.3995
NAGK	1.11075
MYL2	0.6085
HIST1H4C	-1.38566666666667
TOMM7	-0.569875
ADAMTSL3	2.4781
TNFSF14	0.0255
PRRT2	-2.12
VTA1	-0.3425
AOAH	2.76166666666667
CRISPLD2	1.94492857142857
PNN	-0.8822
TA-NFKBH	0.15
ESPN	-1.0345
RBM43	-1.479
KIAA1267	0.053375
DDX3X	0.721444444444445
KIAA1576	-4.1095
PLXDC1	3.6785
FLJ25801	-5.107
HNRNPL	-0.415
RUNDC3A	0.0281666666666667
CASP12	1.5305
SH2D5	-1.619
RPL26L1	-0.782
OR51A7	0.142
HDC	3.984
C2orf16	0.4335
SYTL3	2.20175
GOLGA4	0.62275
NOTCH1	0.1915
ATPAF2	-0.09775
ECD	-0.09
SSX5	-0.0778333333333333
SNAP91	0.39525
OCA2	-1.31675
PNPO	-0.7455
DAPK1	-0.221333333333333
PINX1	-0.871166666666667
SELENBP1	1.53425
NEK3	0.307333333333333
TMED4	-0.0517142857142857
SSTR4	0.131
FOSL1	-2.0193
CD40LG	0.212
CES1	2.81333333333333
DCI	-0.941833333333333
B3GAT3	-0.641833333333333
STK17B	0.6835
CNTN6	1.16425
CYP3A4	-0.274166666666667
MBOAT2	-0.779642857142857
PISD	1.1495
USP1	-0.8125
PYDC1	0.749166666666667
CENPM	-3.07675
SAR1B	0.11925
TTC7B	-0.094375
DP58	0.4365
GPC1	-0.22725
RBL1	-2.18275
TMEM137	-1.60533333333333
TOB1	0.550333333333333
TCEAL1	1.87633333333333
CENPF	-3.84236363636364
C6	2.12416666666667
PRSS1	-5.01075
PPIL6	1.01733333333333
C6orf124	-0.723
ODZ4	0.359166666666667
SNCB	-0.20075
NDUFB9	-0.31675
CNOT6L	0.337333333333333
S100A9	3.0605
TRIM50	-1.108
KCTD1	1.3829
WDR63	0.62675
SPEF2	1.563625
RNGTT	-1.28433333333333
CXorf22	-0.0355
KCNK16	0.531
CEP250	-2.1745
ATPBD1B	-1.0205
KCNJ2	4.523
MT1B	-0.8545
ZNF684	0.151
SLC4A1	-0.6015
PDHA1	-0.02
ZNF492	-0.86075
TKT	-1.2725
BYSL	-1.59075
RNF38	0.104875
AHDC1	-0.0805
KLHL2	1.25625
CMTM8	0.44
DMP1	-0.6935
HERPUD2	0.1425
CRTAM	2.19433333333333
ZNF572	-0.101
TMEM16J	-0.3675
HSD17B2	-2.196
UBE2G1	-0.37625
AHSA2	-1.2355
PELI2	1.0505
TPX2	-4.526875
ATP9B	0.781
DAZAP1	-1.728125
HMGCS2	2.15433333333333
C17orf38	0.74725
B9D1	-0.483375
NKX2-5	-1.04483333333333
KIAA1276	-0.1565
LILRB2	3.8225
CSTF1	-0.914666666666667
BTN2A1	0.00416666666666667
C15orf48	3.8755
IGF2BP3	-5.18375
FAM113B	-0.370666666666667
HRG	0.0465714285714285
ZNF131	-0.29475
USP47	0.915214285714286
CCDC88B	-1.1685
HCN1	0.0411111111111111
HTN1	-0.268833333333333
SYCP3	-1.1245
C13orf23	-0.8097
PAPOLA	-0.42575
AATK	-0.13
MSH3	0.052
NDUFAB1	-0.59375
ITLN2	-0.803166666666667
BAK1	-0.951333333333333
MRPL45	-0.17
MTNR1B	0.580666666666667
LOC645843	0.805
SPECC1L	0.14
PGCP	1.59925
SPN	-1.01375
GPR143	0.7185
ZNF576	-0.556
TMEM39A	0.5334
ATP5D	-1.38
MAGEB3	-2.019
RPS5	0.4065
ANP32E	-1.54364285714286
MTMR1	-0.052
YEATS4	-0.85725
SYNGAP1	-0.26825
PCOLCE	-1.025
MNS1	0.58225
PCYT2	-0.1675
ZNF182	-0.03125
LAX1	0.91675
SPPL2B	0.2517
ELOVL5	1.3758
PCDHAC1	2.761
B4GALNT1	-0.758
BLOC1S2	0.95775
ZNF673	0.0134
ARHGAP21	0.149666666666667
IRX5	1.986625
LRFN5	1.13383333333333
FAM7A1	-0.50425
RAB19	0.1995
GINS1	-2.49
ITM2B	1.7739
PAPSS2	0.978833333333333
OR5BF1	0.5165
ACSL3	-0.39325
KIAA1919	-0.615583333333333
GLT8D2	3.206875
UTRN	1.33092857142857
CNN1	3.91775
HISPPD2A	0.136833333333333
SDAD1	0.126875
SIGLEC9	0.4135
RPL35	-0.314
C22orf26	0.883
IMPDH2	-0.488625
WDR69	-0.18675
SEC14L5	0.2375
CLTA	0.2675
RP11-529I10.4	0.46275
GPR37L1	0.0518333333333333
OGDH	-0.316
ASB13	-0.145666666666667
ZFP14	1.119
ZCRB1	-0.2825
KPNA3	-0.5435
HSPA1L	0.786
RHOC	0.53525
LOC554175	-0.07175
PPP3CA	1.4049
SLC1A7	0.1162
ZNF529	0.0365
RBED1	2.35325
DDB2	-0.5545
FLJ11286	0.278
SPATA1	0.061
MKNK1	0.525666666666667
DYSF	1.08633333333333
ALKBH2	-0.56475
NKD1	-3.59266666666667
C1orf174	-0.242
PLEKHO1	0.6855
ASB10	-0.355
RING1	0.0115
NPC2	1.598625
AVPR1B	-0.1635
YTHDF1	-0.44525
LMAN1L	0.0465
GSG2	-2.942
CEP170	-1.448
RPS4Y2	-5.8165
MSH6	-1.0875
HECTD2	0.584333333333333
ZNF556	-2.70533333333333
PLEKHC1	0.8724
