Hybridization REF	TCGA-BH-A0DO-11A-22R-A12D-07
ULK2	1.93025
PIGO	-0.0731666666666667
NRCAM	-3.38938461538461
SLC35E3	0.13825
CSRP2	-0.03975
HYPE	0.055
MAPK15	0.411333333333333
MGC14327	-0.1425
TIMM13	-0.814833333333333
ZNF462	1.668
GBA3	1.24425
TEX13A	0.01
MCM6	-1.62311111111111
MTRF1	-1.062375
ABCA7	-1.164
EIF4A2	0.476
ZC3H10	0.7305
RPGR	0.0663333333333333
C20orf94	-0.37925
RP1L1	-0.14075
GPR125	0.250875
USP22	-0.138142857142857
OR1L4	0.03425
MLZE	1.16425
FLJ32065	-0.15725
PTCD1	-0.67775
CRTAC1	3.4585
BXDC2	-1.321
C18orf1	1.689
FAM107A	2.89271428571429
EFNA3	-0.54125
P18SRP	-0.1083
CAMKK2	0.389083333333333
KIAA0649	-0.3605
NES	0.571833333333333
HS6ST3	-1.898375
PON2	-0.71775
TCP11L2	0.54175
CLEC4A	1.58025
PRR12	0.35
MLXIPL	-0.9529
C2orf50	0.018
ZNF28	0.118
ENC1	-0.340333333333333
MAP2K1	-0.563875
FKSG2	1.42275
KIAA0430	1.16425
PTP4A1	-1.48372222222222
GPR156	0.5155
GTF3C6	-0.891
UBR2	-0.1084
LOC388272	-0.711
MAK	0.325166666666667
ACOT4	1.2505
STC2	0.313833333333333
PIGW	-0.815625
SAE1	-1.388875
COL6A1	-0.0444090909090909
OAZ1	-0.2285
STMN4	1.0305
EDG3	0.171166666666667
SGCE	1.11383333333333
IL11	-2.8935
PRSS8	1.824875
YIPF5	0.688916666666667
WNT4	2.004125
CSN2	0.448166666666667
TCF7	-1.634125
TDO2	-0.41525
SAMD9	-0.06675
S100A7A	0.048
MMRN1	3.96616666666667
GKAP1	-0.1045
AKR1C3	0.5045
RNF19A	0.483625
GMDS	-0.6975
YKT6	-1.246
SPARC	-0.0271
C12orf31	-0.9815
UBE2V2	-1.3565
FBXL18	-0.996833333333333
KIAA0460	0.64325
ADAM22	-0.937285714285714
SERPINC1	-4.77275
KCTD21	-0.578
MYOHD1	-2.26525
ZNF37A	0.169166666666667
GTF3C1	-0.9595
CTSZ	0.75925
PRNPIP	-0.5485
DRD1IP	0.0845
NR1I2	-1.82683333333333
ZNF266	-0.0185
SPAG4L	-0.0465
COX4NB	-0.7625
SAPS1	0.1475
APOA1	-3.125125
TATDN1	-0.0106666666666667
C10orf82	0.50275
KPNB1	-1.60625
FOXO3	0.50575
CRYBB2	-0.034
ZBTB5	0.261
SLC25A38	-0.21
DCTN2	-0.0548333333333333
IFT20	0.279
CTHRC1	-0.59
C1orf31	-1.449625
UHRF1	-3.004875
GPC6	-1.003
C10orf54	2.24375
MCF2L2	-0.399666666666667
WNT9B	0.03925
OLA1	0.11125
FAM120B	0.02825
TTLL10	-0.0265
CYorf15A	-5.3695
RELN	-0.5588
SCN2B	2.6075
MFHAS1	-0.94025
NKX3-2	-2.4725
RASGRF2	-0.189
SSBP1	-1.20083333333333
KPNA6	-0.633785714285714
LOC389118	0.014
HS3ST4	2.2233
SUPT7L	-0.530625
FLJ32658	-0.486
IGFBPL1	-1.35175
KIAA1641	-0.3798
SHKBP1	-0.954333333333333
CSF1R	4.6315
NAGK	0.13025
MYL2	0.82675
HIST1H4C	-1.6505
TOMM7	0.92575
ADAMTSL3	2.3652
TNFSF14	-0.16475
PRRT2	-1.04925
VTA1	0.01575
AOAH	2.75583333333333
CRISPLD2	1.52821428571429
PNN	-0.6678
TA-NFKBH	0.134
ESPN	-0.3945
RBM43	0.0035
KIAA1267	0.708375
DDX3X	0.631055555555556
KIAA1576	-4.2415
PLXDC1	3.90866666666667
FLJ25801	-4.34775
HNRNPL	-0.23475
RUNDC3A	-0.135166666666667
CASP12	2.8755
SH2D5	-1.4835
RPL26L1	-0.869
OR51A7	-0.27675
HDC	2.5735
C2orf16	-0.00283333333333333
SYTL3	2.652125
GOLGA4	0.402
NOTCH1	-0.761
ATPAF2	-0.11175
ECD	-0.1655
SSX5	-2.01633333333333
SNAP91	0.369
OCA2	-1.04575
PNPO	-0.234666666666667
DAPK1	-1.12933333333333
PINX1	-0.644666666666667
SELENBP1	1.467625
NEK3	-0.206416666666667
TMED4	-0.143785714285714
SSTR4	-0.08
FOSL1	-2.5579
CD40LG	1.489
CES1	0.676166666666667
DCI	-0.473
B3GAT3	-0.612333333333333
STK17B	0.39675
CNTN6	1.25025
CYP3A4	-1.13283333333333
MBOAT2	-0.374928571428571
PISD	-0.05525
USP1	-0.70575
PYDC1	0.470166666666667
CENPM	-2.51
SAR1B	-0.52125
TTC7B	-0.443875
DP58	0.0305
GPC1	-0.095
RBL1	-2.33775
TMEM137	-1.49433333333333
TOB1	0.58025
TCEAL1	1.69166666666667
CENPF	-4.191
C6	2.76466666666667
PRSS1	-3.58675
PPIL6	1.162
C6orf124	1.0825
ODZ4	0.220666666666667
SNCB	-0.50025
NDUFB9	-0.2695
CNOT6L	0.810166666666667
S100A9	0.811333333333333
TRIM50	0.5095
KCTD1	2.2404
WDR63	0.5915
SPEF2	2.640375
RNGTT	-0.742833333333333
CXorf22	-0.2125
KCNK16	-0.03025
CEP250	-1.771875
ATPBD1B	-0.3935
KCNJ2	4.015
MT1B	-0.404
ZNF684	0.3065
SLC4A1	0.24925
PDHA1	-0.95625
ZNF492	0.320375
TKT	-1.7145
BYSL	-1.105375
RNF38	0.64275
AHDC1	0.0705
KLHL2	1.371625
CMTM8	2.1625
DMP1	-1.8885
HERPUD2	0.095875
CRTAM	2.963
ZNF572	0.44075
TMEM16J	-1.2255
HSD17B2	0.72675
UBE2G1	-0.093875
AHSA2	-1.0375
PELI2	1.322
TPX2	-4.44375
ATP9B	1.2145
DAZAP1	-1.180625
HMGCS2	3.0495
C17orf38	-0.23875
B9D1	-0.12675
NKX2-5	-1.18033333333333
KIAA1276	0.955
LILRB2	3.0035
CSTF1	-0.6195
BTN2A1	-0.2255
C15orf48	3.762
IGF2BP3	-3.9445
FAM113B	1.11333333333333
HRG	0.172375
ZNF131	-0.80075
USP47	1.30057142857143
CCDC88B	-0.255375
HCN1	-0.3844
HTN1	-1.18016666666667
SYCP3	-0.13375
C13orf23	-0.8183
PAPOLA	-0.2390625
AATK	-0.2163
MSH3	-0.2
NDUFAB1	-1.1565
ITLN2	-1.466
BAK1	-0.710333333333333
MRPL45	-0.000499999999999999
MTNR1B	0.0996666666666667
LOC645843	-0.14
SPECC1L	0.548
PGCP	1.14325
SPN	-0.92725
GPR143	0.873833333333333
ZNF576	0.310833333333333
TMEM39A	0.1619
ATP5D	0.0906666666666667
MAGEB3	-3.609
RPS5	0.539166666666667
ANP32E	-1.33242857142857
MTMR1	-0.03475
YEATS4	-0.3775
SYNGAP1	-0.23875
PCOLCE	-0.8025
MNS1	0.6235
PCYT2	-0.9325
ZNF182	-0.301
LAX1	1.046625
SPPL2B	0.1529
ELOVL5	0.0619
PCDHAC1	0.2345
B4GALNT1	-1.5465
BLOC1S2	0.324875
ZNF673	-0.0202
ARHGAP21	0.2555
IRX5	2.572625
LRFN5	2.1755
FAM7A1	-0.8335
RAB19	-0.4905
GINS1	-3.22725
ITM2B	1.6309
PAPSS2	0.119583333333333
OR5BF1	0.4205
ACSL3	0.30675
KIAA1919	-0.587083333333333
GLT8D2	3.001125
UTRN	1.78914285714286
CNN1	3.6275
HISPPD2A	0.2045
SDAD1	0.351125
SIGLEC9	0.0966666666666667
RPL35	0.408428571428571
C22orf26	0.0995
IMPDH2	0.162125
WDR69	-0.598
SEC14L5	1.57966666666667
CLTA	0.2325
RP11-529I10.4	0.28925
GPR37L1	0.300833333333333
OGDH	-0.851583333333333
ASB13	0.233333333333333
ZFP14	0.44775
ZCRB1	-0.047
KPNA3	-0.384
HSPA1L	0.59675
RHOC	0.471125
LOC554175	-0.05725
PPP3CA	1.26
SLC1A7	-0.3338
ZNF529	0.206666666666667
RBED1	0.9205
DDB2	-0.4235
FLJ11286	0.179166666666667
SPATA1	0.018
MKNK1	0.131
DYSF	0.892666666666667
ALKBH2	0.22975
NKD1	-3.04283333333333
C1orf174	-0.341
PLEKHO1	0.0296666666666667
ASB10	-0.45025
RING1	0.197
NPC2	0.862625
AVPR1B	-0.2875
YTHDF1	-0.358833333333333
LMAN1L	0.126
GSG2	-4.1155
CEP170	-0.5838
RPS4Y2	-4.25075
MSH6	-1.3455
HECTD2	0.480166666666667
ZNF556	-3.10266666666667
PLEKHC1	0.0648
AIRE	0.155
BCL2L10	2.028
LMOD3	-0.1302
ZBTB8	-0.3946
FOXA2	-3.481
SLCO2A1	2.14575
C3orf46	-0.5385
PRDM16	1.25783333333333
TMEM98	1.713
FRMD5	-1.9
PDE6C	-0.075
C1orf216	-0.691166666666667
EP400	-0.458642857142857
PTK2	-0.144833333333333
RNF217	0.661
NDUFA8	-0.5305
ZFAT1	0.656
LAMP3	0.511
GLTSCR2	1.93875
NPW	-1.564
LLGL2	-1.3444
PPM1K	-0.483666666666667
C20orf177	-0.5725
KIR2DL4	0.1707
NFKB2	0.2025
C21orf122	0.4745
HESX1	-0.12
GPR114	0.7165
SLC25A35	-0.325333333333333
GNAT1	-0.21775
ORAI3	-0.1615
FAM76B	0.013
TMEM99	0.3467
TRIM29	2.3576
CDS1	1.73275
RHEB	-0.5584
C4orf27	-0.272833333333333
RAB3A	-0.597
OTUD6B	-0.342
GPD1	3.12325
CDH15	-0.922833333333333
NPM1	-0.305214285714286
TMEM117	0.35275
PRPS2	-0.456
GCK	-0.995
ADRA2A	4.858
TSPYL4	0.896
TASP1	0.4515
WDR19	0.369333333333333
C10orf38	0.524
PDE4C	-0.466
FYB	0.0686666666666667
C1orf55	-0.429
PPFIA3	-1.024
RAD18	-0.9805
C12orf44	-0.346666666666667
CRYBA4	-0.255
HVCN1	1.37175
TAF10	-0.296666666666667
C16orf48	-0.0126666666666667
DEPDC5	0.8045
LTBP1	-1.89
MAPRE1	-0.354875
FGF8	-0.2085
C3orf52	-0.2275
SENP7	0.826166666666667
LRRK2	1.35125
RUNDC2A	-0.144833333333333
KIAA0355	0.545166666666667
CPEB1	-0.316
PPEF2	0.403
ABI2	-0.404
KIAA0317	-0.172875
ATF1	0.0528333333333333
DYNC1H1	0.185625
DIP	0.2435
TMEM33	-0.011
POLDIP3	0.33575
C7orf24	-0.45625
GPR171	3.2185
CDC6	-4.24316666666667
PLD1	0.2828
ITFG2	0.4582
NDUFC1	0.1295
AKNA	-0.6235
NBR1	0.83675
PKHD1	1.50071428571429
HPS4	-0.4394
MAFA	0.57625
ULBP3	0.16275
DIRC1	0.9245
IMMT	-0.952
C22orf13	-0.23425
CEL	-0.1735
MARK3	-0.53925
ADAMTS2	0.670333333333333
ARPC3	-0.789
TMEM10	0.20425
NPHS1	-0.16375
BRD8	0.0135
WDR12	-1.8475
IDI2	0.340125
HOXD13	-0.9315
OR8G2	-0.8455
SLAIN1	-0.04875
GABRQ	-0.2455
NR2C2	-1.31
NKTR	-0.405
TLE2	1.9325
KIAA0892	0.1745
AURKA	-3.65663636363636
GPRC5C	-0.202
TBC1D9B	0.169625
PNPLA6	-0.102166666666667
AP3B1	-0.361
NAG	0.030125
C11orf68	-0.20825
AKR7A3	0.314
AHCYL1	0.129333333333333
COP1	0.3235
RPP14	-0.013
PCDHB18	0.9105
CDH24	0.3925
KRT17	2.1603
LACTB2	-0.6825
DDX24	0.1938
PHACTR1	-2.35916666666667
SLC35E2	-0.358
LOXL1	-1.775
IQSEC2	0.373125
RGSL1	0.456
PCDHGC5	0.263
MEGF10	1.503
PRRX1	1.0475
ASTE1	0.7935
C6orf159	-0.392333333333333
MYOD1	0.55125
GAA	0.12825
ZNF747	0.27825
KLRC1	-0.67325
IL1RL2	0.5065
GDF9	0.98625
GPR119	0.0495
TRAF2	-0.895833333333333
HCK	2.35916666666667
BMP6	-1.04325
IL8RA	0.337166666666667
FLJ35848	-1.523
EFHA1	0.1745
CDSN	-0.509333333333333
C14orf54	-0.222
LSM3	-0.82
ZFP41	0.0605
C9orf126	-1.54516666666667
VIT	1.929
SPCS3	-1.361
DEF8	-1.0259
CHAF1A	-2.012
C1orf165	1.31133333333333
ZFPM2	1.173
FTH1	-0.0715
SLC35F1	-1.90075
YWHAH	0.262
C17orf66	0.27
ADRB1	0.297333333333333
FOXL1	0.2065
RG9MTD3	0.253166666666667
UMPS	-0.11275
MGC13008	-0.3575
KIAA1161	-0.984
CCDC77	-2.081
C12orf65	-0.134
COG4	-0.849833333333333
RCP9	-0.02975
RP4-692D3.1	2.62366666666667
CDC2L5	0.13825
MGC7036	1.22233333333333
DNAJC11	-1.06525
GDF2	0.329666666666667
TIMM17A	-0.9495
HNRNPA0	-0.3981
OR2H1	-0.01625
PCBP1	-0.063875
COL23A1	0.9035
LRRC2	2.4205
NSD1	0.0125714285714286
FLJ37078	-1.029
WDR91	0.0711666666666667
TMEM179	-0.077
DSCR10	-0.71
CNDP2	-0.1657
FYN	-0.117
BEX2	1.1455
KCND3	0.36325
YPEL5	2.03675
LRRC42	-0.872166666666667
C17orf45	0.640875
ZNF649	0.5975
LOC150763	1.89025
COL5A2	-0.137833333333333
CNGA2	0.435
ELA2B	-1.388
RAB9B	0.32025
FAM100A	-0.147
NAIP	0.278714285714286
MYOZ2	0.763875
SPATA12	0.053
XRCC4	-0.96775
CYB561	0.4058
CHST10	-0.95975
BAI1	-0.5225
BRSK1	-0.5085
C17orf89	-0.515
PDE6H	-1.3585
FLJ20309	0.3191
MAP7	0.71625
SCN4B	3.47575
SPAG9	-1.2424375
SERTAD1	0.739
FLJ21963	-1.194
ANTXR1	0.156
TMPRSS13	2.11966666666667
ETV7	2.12866666666667
DGAT1	-0.104833333333333
NKIRAS1	0.803833333333333
TAC3	-3.2585
CORO1C	-0.819416666666667
RAD54B	-1.44775
HRASLS3	2.06966666666667
C21orf42	-0.123
BARD1	-1.45883333333333
ZNF177	0.857166666666667
MIP	0.1075
ZNF442	0.396
F2	-3.4416
GRIA1	-0.008625
GALNTL2	2.1335
WNT5A	-1.9027
LENG9	-0.3135
hCG_25371	-1.347
FOXR1	-1.085
TRA@	0.9895
PWWP2	0.731
C1QTNF7	2.21466666666667
SLC7A4	1.22625
C4orf7	4.04425
C17orf80	-0.164
KLK4	0.229
IL31	0.001
TMEM176A	3.857
CTNNB1	0.8661875
BHLHB2	0.701
TMEM185B	0.082
ARD1B	-0.53375
C1orf93	0.027
BRUNOL4	-0.584
LOC541469	-0.761416666666667
UPK2	-0.2975
GAS8	0.035
PATE	0.4965
IMPACT	1.047125
WNK4	-1.3345
HNRPLL	-0.725625
GAD2	0.00175000000000001
ITGA6	1.91875
BMP15	-0.1232
CYP2A7	2.02575
RIC8A	-0.313
CCND1	-0.537916666666667
USP35	-0.6625
DSCR2	-1.49825
CCL4	4.71483333333333
ZCCHC10	-0.45
NOL11	-0.84325
TRPM2	-0.388916666666667
PSMD2	-1.43063636363636
CHTF18	-2.2425
USP18	1.264625
RRAS	0.3735
LAMC3	2.132
TOX	-1.614
PCDH15	0.348
GABRG3	-0.97725
NUDCD2	-0.53025
SGCZ	-0.076
KCTD17	-0.7798
SPSB2	0.416
TPPP3	2.8575
CILP2	-0.196
CALB2	3.597625
CEBPZ	-0.526333333333333
ZNF479	0.76725
FMOD	5.519
C21orf66	-0.430642857142857
CLN6	-0.623833333333333
ANAPC1	-0.748125
SH2D3C	1.0545
PTPN14	0.0297
TRIM42	0.00275
APTX	-0.1915
SNRPG	-1.52716666666667
BMS1	-0.43675
MAGEA3	-3.8705
NFATC3	-0.730583333333333
LRRC45	-0.683833333333333
ARS2	-0.888214285714286
LRIG1	2.08116666666667
EPSTI1	-0.7635
PRSS27	0.6115
ERC2	0.00574999999999999
PRKACB	0.488571428571429
PRDM13	-3.7075
HCG27	-0.61075
KLK12	-0.4245
HSD17B7	-0.788333333333333
ZNF354A	0.0655
PCDH11X	-1.91
DMGDH	1.913
PCBD2	-1.32516666666667
TMC6	-1.584125
RIMS1	0.586
SF3B2	-0.654666666666667
RCN1	0.0075
CPB1	4.6335
BCAR3	0.28125
FCRLB	0.186625
PAK1IP1	-0.435
OR10H1	0.372
KIF9	0.6413
PITPNM2	-0.531625
L3MBTL4	1.56325
TGFB1	-0.9775
ZXDC	0.24825
SLC6A16	0.7265
SRrp35	0.192875
LRRC8E	0.92375
PPIAL4	-0.589416666666667
EOMES	0.876833333333333
PAX2	-0.3435
SCARF2	0.25
PSEN2	0.325
PCDHB13	0.1635
C10orf28	-0.083875
DHRS7B	0.839857142857143
C1orf131	-0.43325
ASB1	-0.6618
ZNF223	0.869833333333333
LCMT2	0.53775
MEP1A	-0.7755
TMEM53	0.248
RSPH3	0.851
C10orf33	0.9155
LOC644285	0.94325
PTPN9	0.291333333333333
ABCA12	-2.943
CCDC37	-1.07325
RUNDC1	0.9912
YES1	0.459
FAM120AOS	0.40525
OR5M3	0.6695
PPP1R3F	-0.131166666666667
IL13	0.2512
MDFI	-0.51625
PRNT	0.3385
ZDBF2	0.478
OR10C1	-0.0633333333333333
CLIC1	-1.126
LILRA5	0.1845
CSAG1	-3.49333333333333
TREML2	-0.515833333333333
FAM125A	-0.285
ZNF74	-1.2295
FAM104A	-0.906375
LRRC39	-0.6065
SAMD5	2.83275
HYAL2	-0.2875
HIST2H2AC	-1.47325
IGFBP5	0.441652173913043
NRTN	0.5165
KIAA0556	0.0989
FAM29A	-1.4665
JMJD2A	-0.181
EPHB1	3.468
POLD4	-0.15325
ANAPC10	-0.22475
LRRC36	-0.3285
MEGF6	-0.1265
LPHN3	0.834166666666667
BMP10	-0.3275
C21orf55	0.7395
CREM	-0.703375
PTGER4	1.622
METAP1	0.414125
KCNQ1	1.8295
NR2F2	0.438125
SSFA2	-0.147166666666667
CTTNBP2	-0.19025
BCL2A1	-1.648
ZBTB24	0.16525
SLCO6A1	-1.69825
PRDM1	0.9909
OR7D2	-0.241
CCDC47	-0.00309999999999997
LOC646982	0.304
SLC26A6	-1.96516666666667
BIN1	0.4286
SRRM1	0.000428571428571439
PCSK1N	-0.534125
ALS2	-0.2436
ECT2	-2.57605263157895
CACNA2D2	0.533375
DOCK6	-0.49225
C10orf119	0.12925
FATE1	0.36075
DUSP23	1.08475
TRIP6	0.158785714285714
NUP35	-0.08525
CDH3	2.63075
KLHDC8A	0.92375
C9orf116	-0.22
EI24	0.1165
CENTD1	0.930666666666667
RWDD2B	0.0233333333333333
DOCK1	1.8865
NPAS2	0.315
NR3C2	3.85
FAM63A	0.459
INPP5F	-0.458
FAM111A	-0.5726
MYBL1	-2.5925
IQGAP3	-1.95666666666667
CRADD	0.0583333333333333
DUSP12	-0.87175
PDZK1IP1	4.00475
VASH2	-0.675
CTR9	0.29725
VIL1	-3.82225
OR8U1	0.234
CCDC107	1.0365
PTTG1IP	-0.6675
OR4X2	0.34825
COL9A1	-1.001
PSMD9	-0.077
ZFP62	0.525
TIP39	0.15
PARP15	0.067
TTC19	1.04075
C1orf114	-1.171
GFPT1	-0.553
SLC27A6	2.0825
MRPS10	-1.181
CALML5	3.5735
TRPM7	-0.252875
CGNL1	2.808
CECR1	0.445
SERPINB8	-1.29266666666667
TMEM102	0.5885
PDIA2	-3.31075
NUCKS1	-0.447333333333333
HOTAIR	-0.80325
EBI3	-0.06225
NXN	0.98325
ZMYND19	-1.105625
FOXJ3	0.20775
EIF5B	0.0214
EIF2B4	-0.545333333333333
LEO1	-0.72175
ZIC5	-1.8385
IL20	-0.662166666666667
KIAA0415	0.04325
FLJ37357	0.3725
TSPAN12	1.151875
ACTR3B	0.534375
TFAM	-0.111833333333333
IL17RD	1.5505
PARP12	-0.4525
KLHDC7A	0.0475
KCTD4	1.655
GTF2H1	0.45725
FLCN	-1.23133333333333
BIRC4	0.584
LOC790955	-0.39
VKORC1L1	-0.32
CYP4F22	1.7045
TAS2R5	0.774
ZNF582	1.3105
HS3ST3B1	-0.481428571428571
CTNS	-0.09025
STK36	-0.2965
MMD2	0.07
RP5-1103G7.6	1.2995
FLJ23356	-0.3785
CRH	-0.04775
C1orf182	-1.414
ACP5	1.73083333333333
AMFR	0.1426
CA4	2.23325
PLCB4	0.640875
MPHOSPH10	-0.024
UNQ473	2.83183333333333
G3BP2	-0.637
SR140	-0.667833333333333
HOXA2	2.254
PYGB	0.7475
BAT1	-0.0930833333333333
DKK3	1.03416666666667
DDX31	-1.0765
TULP1	0.485125
NHLRC2	-0.04825
TNRC4	-0.547166666666667
ZNF430	0.43525
TNRC6A	0.114375
PLA2G1B	2.17283333333333
RCHY1	1.03766666666667
GTF2A2	-0.65
MGC4294	0.5695
ZNF691	0.0185
TACC3	-2.94025
DNAJC5G	-0.04675
LOC4951	0.738
MS4A4A	-1.2455
LOC152485	0.8075
PPP1R2P1	-0.26775
PPP2R5B	-0.55725
RPGRIP1L	-0.4925
SPOP	0.1536
PTPRF	1.22008333333333
MGC42090	0.294
SUSD3	1.3885
THOC4	-1.546125
MAML1	0.0222
FXR2	-1.42
TYK2	-0.612375
MUC6	0.952333333333333
DNAJB7	0.355
PIP4K2A	-0.8435
MEX3A	-0.6465
RRP1	-0.932625
TFAP4	-0.19825
CXorf41	0.129
MTMR4	-0.0305
CTLA4	-0.372
SNX9	0.22
CIB3	-0.407166666666667
NECAP1	0.2915
PLA2G2D	-0.2422
GLMN	-1.35933333333333
DCLRE1A	-0.664
PDX1	-0.787
SAMD11	-1.70425
MRPL55	0.0942
TLR7	1.55225
TBC1D21	0.149666666666667
SMAD1	1.537
ACTRT2	-0.1205
RIOK2	-0.59975
PDLIM4	1.483
SLC22A15	0.235833333333333
ABHD13	1.1736
STX18	-0.1475
CCPG1	0.502571428571429
DCBLD1	-0.176666666666667
SLC2A6	-1.6845
NOLA3	-0.72275
TRDMT1	-0.0722142857142858
IL17F	0.1075
ATP1A4	-0.00966666666666667
OR52W1	0.2755
CFL1	-0.9455
IL4	-1.2285
RBP2	-0.0191666666666667
CPSF6	-0.00374999999999999
TTC8	0.467833333333333
MUCL1	6.412
EYA3	-1.62883333333333
KRT38	0.621333333333333
GNE	-0.13975
ZNF501	1.84275
SLC35A2	-0.332125
CEP110	-0.5715
MYF6	-0.10325
MGST2	0.1005
TRPV4	1.597
NEK8	-0.181
NOX5	-1.113
NCKAP1L	-1.4365
EMP3	-1.451
BPY2C	-1.04
C1orf38	-0.379
ELOVL2	-0.259375
CBX7	2.06775
OSBPL1A	1.4295
ZNF589	-0.59075
ESCO1	-0.614166666666667
TRA2A	-0.0765833333333333
C3orf26	-1.424
PHF2	1.21108333333333
PID1	1.95166666666667
RFC1	-0.152375
MTAP	-0.035375
ADORA3	2.5305
LOC389458	-0.6925
TRNT1	-0.84075
CRIPAK	-0.09325
RAI2	3.60116666666667
ANKRD44	-0.956
GZMB	3.03175
NFE2L1	-0.607375
STIP1	-1.55933333333333
RASL11B	-1.153
NT5DC2	-1.45433333333333
LRP2	3.732125
MTDH	-0.439066666666667
ARSG	-0.06525
HSP90AB1	-0.26525
CT45-6	-5.2265
ZNF483	0.1705
LMBR1L	-0.07375
S100A2	-1.1013
C2	-0.491611111111111
C2orf27	0.196
EIF4EBP1	-1.2735
GCKR	-2.93533333333333
PPP1R9B	-0.352875
FER	-0.52925
SNRK	1.19983333333333
OR5M10	0.206
UTP6	-0.96225
CAPZA3	3.4015
FBP1	1.17566666666667
TERT	-1.3405
CCL1	-1.207
FUCA1	1.10375
ALS2CR8	0.954666666666667
KCMF1	-0.08325
SRCRB4D	-1.4805
OXCT2	0.00999999999999999
IL17RA	0.7265
MPP5	0.225
SPA17	-0.6185
FLJ10986	1.3365
GALNT14	-1.00375
CXorf27	-1.75125
NPLOC4	-0.97325
RAB34	0.04575
KRTAP3-3	0.392
ARSD	1.155
CPLX2	-1.6012
PJA1	0.95825
WHDC1L1	0.831
RB1	-0.5579
MTMR15	-0.6805
PHLDA2	-1.7382
GUCY2F	-0.7545
MPV17	-0.372333333333333
SLC35D1	-1.852
LYSMD3	0.2868
COL16A1	1.254
ERLIN1	-0.47
JMJD4	-0.124
HIST1H2BK	-2.185
TP53I11	0.949666666666667
ST3GAL4	-1.6767
PF4V1	2.02933333333333
ALG8	-1.111
REG1A	-0.15775
MINA	-0.172
CYB5R3	0.0223333333333333
HHLA1	0.0815
MYST4	0.9218
VASN	-0.24625
UCHL5IP	-1.2305
TFAP2A	0.934625
MGC9913	1.0215
C9orf97	-0.027
LOC90379	-0.1865
PHF15	0.461571428571429
ZNF169	-0.683166666666667
KRT7	2.64
GLIPR1L2	1.62425
LOC116236	-0.23275
IQCF3	-0.43975
RDH14	0.752666666666667
HNRPK	0.134
RABEPK	-1.07466666666667
ISX	-3.064
CBARA1	0.17075
RAD51AP1	-2.9485
MLL5	0.83975
CXorf48	-4.9345
SGCD	-1.51375
PHTF1	-1.71275
CA3	4.03175
CMTM5	2.11875
STX10	-0.537375
JMJD2D	0.07475
P4HA1	-1.78066666666667
GAB3	-0.276166666666667
DHRS4	0.302166666666667
COL4A1	1.036375
C20orf20	-1.94425
OSBPL2	0.269875
PTTG2	-3.21725
KIAA1688	0.00925
STS	-1.048875
SHROOM4	0.504
KBTBD5	0.301333333333333
ALDH1A3	3.2359
BTNL2	0.104166666666667
TGIF1	0.896
ZFAND5	0.569375
ICA1	1.054375
NAV3	0.747666666666667
FLJ12331	0.132
EPS8L2	0.4177
MNT	0.347
ENTPD1	1.39616666666667
OR51E2	0.81025
STK11	-0.06425
MX1	2.736
TTTY9A	-0.24925
CX62	-0.671
LOXL4	2.354125
EXOSC4	-0.30625
PURB	0.0108571428571429
SETD1A	-0.726
RELB	0.91875
LAMB2	1.40166666666667
HNF1B	-0.3405
PNLIPRP3	-1.4265
C14orf139	1.26625
UMOD	0.66625
GRIN3B	-0.58775
GPR25	0.08
ZNF512B	-0.74075
ATP6V0A1	-0.079375
SRA1	-0.14475
ZNF615	1.5725
ZNF768	-0.76175
ZNF469	2.45975
DYNC2LI1	0.719666666666667
DNAH3	-0.2245
LOC387911	3.0285
LOC554234	0.5105
ARRDC5	0.5605
TMEM59L	-2.04816666666667
MARCH4	-2.69175
CNOT8	0.219166666666667
KIRREL3	-1.01633333333333
ADAM17	0.3355
MYOG	0.1735
CPNE1	-0.865833333333333
AK5	4.827375
LOC204010	0.2645
NDRG4	1.25225
LOC130074	-0.296
PIAS4	-0.7565
NCOA2	1.793
TEGT	0.0301000000000001
USP5	-1.40675
ANKRD21	-2.94575
KIAA0692	0.134
HAPLN3	1.5845
LZIC	-1.1205
NRXN3	1.53375
CDKN2C	-0.635
KIAA0226	-0.466833333333333
CYB5D1	-0.4325
WDR68	-0.6915
ABCB6	-1.3051
MRPS25	-1.3235
ZMAT2	0.113583333333333
KRT25	-0.078
RPL11	0.8215
GRAP	-0.312333333333333
LOC198437	-1.202
RORC	1.128
RAP2C	-0.135785714285714
MXD1	0.10725
AZI2	0.419
NUAK2	-1.26675
AHSG	-5.452
MANSC1	2.219
IMP3	-0.1745
C2orf3	0.037375
VSTM3	1.982
PCTP	0.23325
SIRT1	0.82675
MANBA	0.368
CD164	0.937
GFRA1	-0.8185
PRM2	0.19675
ZKSCAN3	-0.0815
PLEKHG1	2.5335
TPRKB	-0.45125
UBFD1	-1.541
CDKL5	0.774666666666667
HIST1H2BD	-2.11666666666667
INPP4A	-0.850666666666667
BMX	1.381125
PTPRU	-0.6015
LOC554202	-0.168833333333333
HOXC8	0.318
IL12B	0.1095
ADPGK	-0.601
ZNF418	0.741
SIAE	1.30675
CWC15	0.23825
RP13-401N8.2	0.437
KLHL11	-0.00275000000000001
DEDD2	-0.0005
PSMB3	-0.84875
DDX25	-1.9095
ZBTB3	0.517166666666667
GFRAL	-0.0015
RPS25	0.609
FAM57B	-1.25266666666667
TESK2	1.178
DNM1L	-1.287125
