Hybridization REF	TCGA-A7-A13F-11A-42R-A12P-07
AKR7A3	-0.059
AHCYL1	0.272666666666667
COP1	1.12216666666667
RPP14	-0.37625
PCDHB18	1.29125
CDH24	-0.142
KRT17	2.3011
LACTB2	-0.776
DDX24	0.1265
PHACTR1	-2.48866666666667
SLC35E2	0.24175
LOXL1	-0.7305
IQSEC2	0.347125
RGSL1	0.4385
PCDHGC5	0.326
MEGF10	0.614625
PRRX1	1.43416666666667
ASTE1	0.321
C6orf159	-0.52775
MYOD1	0.12125
GAA	0.376
ZNF747	0.45125
KLRC1	-0.55925
IL1RL2	0.1925
GDF9	0.21275
GPR119	-0.053
TRAF2	-0.846666666666667
HCK	3.25966666666667
BMP6	0.0555
IL8RA	1.23366666666667
FLJ35848	-1.81225
EFHA1	0.2065
CDSN	-1.27616666666667
C14orf54	-0.287666666666667
LSM3	-0.547375
ZFP41	-0.115
C9orf126	-1.22583333333333
VIT	2.7905
SPCS3	-1.3665
DEF8	-0.5946
CHAF1A	-2.153
C1orf165	0.7545
ZFPM2	2.23566666666667
FTH1	0.903
SLC35F1	-0.43125
YWHAH	0.21675
C17orf66	-0.0863333333333333
ADRB1	2.59316666666667
FOXL1	-0.033
RG9MTD3	-0.0085
UMPS	-0.396375
MGC13008	0.1185
KIAA1161	-0.0685
CCDC77	-1.965
C12orf65	-0.5004
COG4	-0.659333333333333
RCP9	-0.628833333333333
RP4-692D3.1	2.57633333333333
CDC2L5	-0.11375
MGC7036	1.2155
DNAJC11	-1.09925
GDF2	-0.382333333333333
TIMM17A	-0.67875
HNRNPA0	-0.61
OR2H1	-0.10875
PCBP1	0.15
COL23A1	-0.886
LRRC2	2.43692857142857
NSD1	0.348857142857143
FLJ37078	-0.803
WDR91	0.161333333333333
TMEM179	-0.09
DSCR10	0.1715
CNDP2	-0.0309
FYN	0.9095
BEX2	0.587166666666667
KCND3	0.294
YPEL5	2.21775
LRRC42	-1.2575
C17orf45	-0.07075
ZNF649	0.2156
LOC150763	0.334375
COL5A2	1.44691666666667
CNGA2	0.342
ELA2B	-0.852333333333333
RAB9B	-0.03675
FAM100A	-0.5415
NAIP	0.3995
MYOZ2	0.829125
SPATA12	-0.185
XRCC4	-0.9775
CYB561	0.1164
CHST10	-0.9525
BAI1	-1.02766666666667
BRSK1	-0.715166666666667
C17orf89	0.2195
PDE6H	-0.749
FLJ20309	0.5074
MAP7	-0.102375
SCN4B	3.61925
SPAG9	-1.0210625
SERTAD1	0.742666666666667
FLJ21963	-1.00325
ANTXR1	0.3982
TMPRSS13	1.86166666666667
ETV7	1.5485
DGAT1	1.85216666666667
NKIRAS1	0.914
TAC3	-3.9865
CORO1C	-0.2145
RAD54B	-1.426
HRASLS3	5.11233333333333
C21orf42	-0.14125
BARD1	-1.992
ZNF177	0.568166666666667
MIP	-0.287
ZNF442	-0.0565
F2	-3.7776
GRIA1	1.778875
GALNTL2	3.17283333333333
WNT5A	-1.8108
LENG9	0.5195
hCG_25371	-1.1295
FOXR1	0.3135
TRA@	0.6981
PWWP2	0.62375
C1QTNF7	4.02516666666667
SLC7A4	1.53475
C4orf7	4.06775
C17orf80	-0.395333333333333
KLK4	0.3325
IL31	0.151
TMEM176A	4.43375
CTNNB1	0.4658125
BHLHB2	0.09
TMEM185B	0.0863333333333333
ARD1B	-0.3805
C1orf93	-0.1895
BRUNOL4	-0.05
LOC541469	-1.14808333333333
UPK2	0.13725
GAS8	0.265333333333333
PATE	-0.357
IMPACT	0.6995
WNK4	-1.5445
HNRPLL	-1.09875
GAD2	-0.4175
ITGA6	1.81275
BMP15	-0.348666666666667
CYP2A7	1.618375
RIC8A	-0.00574999999999999
CCND1	0.454
USP35	0.16
DSCR2	-1.6625
CCL4	5.29033333333333
ZCCHC10	-0.1905
NOL11	-1.1505
TRPM2	0.61575
PSMD2	-1.43190909090909
CHTF18	-2.54125
USP18	0.00737500000000002
RRAS	1.526
LAMC3	1.5105
TOX	-2.17516666666667
PCDH15	0.074
GABRG3	-2.21975
NUDCD2	-0.37825
SGCZ	0.1595
KCTD17	-0.2819
SPSB2	-0.326
TPPP3	4.2325
CILP2	-0.134666666666667
CALB2	4.867
CEBPZ	-0.727333333333333
ZNF479	-0.52075
FMOD	6.0895
C21orf66	-1.20064285714286
CLN6	-0.7215
ANAPC1	-0.85125
SH2D3C	2.5535
PTPN14	0.6342
TRIM42	-0.12975
APTX	-0.316
SNRPG	-1.1765
BMS1	-0.41875
MAGEA3	-4.3675
NFATC3	-0.624333333333333
LRRC45	-0.850166666666667
ARS2	-0.999642857142857
LRIG1	2.0955
EPSTI1	-0.1058
PRSS27	0.01575
ERC2	-0.675125
PRKACB	0.387571428571429
PRDM13	-4.746
HCG27	-0.7365
KLK12	-3.0525
HSD17B7	-1.51383333333333
ZNF354A	0.0075
PCDH11X	0.1265
DMGDH	3.6835
PCBD2	-1.03283333333333
TMC6	-1.343125
RIMS1	0.039625
SF3B2	-0.533
RCN1	-0.0611666666666667
CPB1	2.50325
BCAR3	0.7405
FCRLB	-0.345875
PAK1IP1	-0.718
OR10H1	0.133
KIF9	0.4794
PITPNM2	-0.253125
L3MBTL4	0.64775
TGFB1	-0.8694
ZXDC	-0.22925
SLC6A16	0.877
SRrp35	-0.543
LRRC8E	0.52675
PPIAL4	-1.22466666666667
EOMES	0.612333333333333
PAX2	-0.027
SCARF2	0.00625
PSEN2	0.50475
PCDHB13	0.6165
C10orf28	-0.1095
DHRS7B	1.27392857142857
C1orf131	-0.712
ASB1	-0.5332
ZNF223	0.397333333333333
LCMT2	0.05275
MEP1A	-1.285
TMEM53	0.451
RSPH3	0.627
C10orf33	0.2265
LOC644285	1.07825
PTPN9	0.3635
ABCA12	-4.00875
CCDC37	-1.2595
RUNDC1	0.3919
YES1	0.163833333333333
FAM120AOS	0.39075
OR5M3	0.756
PPP1R3F	0.0134166666666667
IL13	-0.0933
MDFI	0.8405
PRNT	0.16575
ZDBF2	1.0615
OR10C1	0.113166666666667
CLIC1	-0.937666666666667
LILRA5	0.077
CSAG1	-3.82233333333333
TREML2	-0.562833333333333
FAM125A	0.0591666666666667
ZNF74	-1.5465
FAM104A	-0.74975
LRRC39	-0.948
SAMD5	2.4835
HYAL2	1.14075
HIST2H2AC	-1.040625
IGFBP5	1.20852173913044
NRTN	0.158166666666667
KIAA0556	-0.0868
FAM29A	-1.60805555555556
JMJD2A	-0.70875
EPHB1	3.49325
POLD4	0.45975
ANAPC10	-0.4835
LRRC36	-0.51175
MEGF6	0.323125
LPHN3	1.846
BMP10	0.263833333333333
C21orf55	0.7895
CREM	-0.5146875
PTGER4	1.78933333333333
METAP1	-0.65875
KCNQ1	2.09566666666667
NR2F2	0.514125
SSFA2	-0.24675
CTTNBP2	0.01575
BCL2A1	-1.8335
ZBTB24	-0.3185
SLCO6A1	-0.86375
PRDM1	1.7313
OR7D2	-0.459
CCDC47	-0.3657
LOC646982	0.391
SLC26A6	-1.94633333333333
BIN1	1.7191
SRRM1	-0.0922142857142857
PCSK1N	-1.2805
ALS2	0.0354
ECT2	-2.89221052631579
CACNA2D2	-0.101375
DOCK6	1.18125
C10orf119	-0.16225
FATE1	0.39925
DUSP23	1.60025
TRIP6	0.413785714285714
NUP35	-0.414
CDH3	2.02225
KLHDC8A	1.0815
C9orf116	-0.846125
EI24	-0.124
CENTD1	0.821166666666667
RWDD2B	0.0815
DOCK1	1.7165
NPAS2	-0.219625
NR3C2	4.08416666666667
FAM63A	0.475666666666667
INPP5F	-0.4215
FAM111A	-0.2081
MYBL1	-2.81233333333333
IQGAP3	-1.95233333333333
CRADD	0.0998333333333333
DUSP12	-1.0975
PDZK1IP1	4.11225
VASH2	-0.717
CTR9	0.33275
VIL1	-4.4475
OR8U1	0.226166666666667
CCDC107	2.306
PTTG1IP	-0.344375
OR4X2	0.15925
COL9A1	-1.643
PSMD9	0.28525
ZFP62	0.2355
TIP39	-0.4325
PARP15	-0.298
TTC19	0.524125
C1orf114	-1.97733333333333
GFPT1	-0.359
SLC27A6	1.745
MRPS10	-0.811
CALML5	0.382166666666667
TRPM7	-0.087375
CGNL1	1.99925
CECR1	0.00599999999999995
SERPINB8	-0.7385
TMEM102	0.552
PDIA2	-2.70925
NUCKS1	-0.607833333333333
HOTAIR	-2.7485
EBI3	0.2685
NXN	1.23075
ZMYND19	-1.0425
FOXJ3	0.08925
EIF5B	-0.0752
EIF2B4	-0.350666666666667
LEO1	-0.88175
ZIC5	-2.135
IL20	-1.27933333333333
KIAA0415	0.0335
FLJ37357	0.89
TSPAN12	1.935
ACTR3B	-0.7845
TFAM	-0.740666666666667
IL17RD	0.761375
PARP12	-0.13325
KLHDC7A	0.5245
KCTD4	0.968
GTF2H1	-0.04125
FLCN	-0.881333333333333
BIRC4	0.512125
LOC790955	-0.39125
VKORC1L1	1.79375
CYP4F22	0.598666666666667
TAS2R5	0.038
ZNF582	1.0135
HS3ST3B1	-0.571875
CTNS	0.281
STK36	0.0128333333333333
MMD2	-0.2305
RP5-1103G7.6	1.3495
FLJ23356	0.2395
CRH	0.14375
C1orf182	-0.6845
ACP5	1.36633333333333
AMFR	0.4873
CA4	3.692
PLCB4	0.556
MPHOSPH10	-0.38525
UNQ473	1.2915
G3BP2	-0.701916666666667
SR140	-0.756416666666667
HOXA2	1.69125
PYGB	0.144125
BAT1	-0.537
DKK3	1.14933333333333
DDX31	-1.136625
TULP1	0.12525
NHLRC2	0.5595
TNRC4	-0.549833333333333
ZNF430	-0.48975
TNRC6A	0.8005
PLA2G1B	0.682333333333333
RCHY1	0.8765
GTF2A2	-0.531833333333333
MGC4294	-0.207
ZNF691	-0.10475
TACC3	-3.00225
DNAJC5G	0.075
LOC4951	0.9265
MS4A4A	1.0185
LOC152485	0.2705
PPP1R2P1	-0.2875
PPP2R5B	0.2605
RPGRIP1L	-0.83475
SPOP	0.2051
PTPRF	1.72925
MGC42090	0.1215
SUSD3	1.16825
THOC4	-1.974
MAML1	-0.0204
FXR2	-1.01866666666667
TYK2	-0.259125
MUC6	0.352833333333333
DNAJB7	-0.4145
PIP4K2A	-0.241428571428571
MEX3A	-1.29633333333333
RRP1	-0.9765
TFAP4	-0.4455
CXorf41	-0.47075
MTMR4	-0.742666666666667
CTLA4	-0.0425
SNX9	0.53875
CIB3	-0.711833333333333
NECAP1	0.013375
PLA2G2D	-0.0891
GLMN	-1.47216666666667
DCLRE1A	-0.71775
PDX1	0.425
SAMD11	-1.71975
MRPL55	0.2107
TLR7	1.729
TBC1D21	-0.0105
SMAD1	1.9419
ACTRT2	0.319
RIOK2	-0.408
PDLIM4	1.3305
SLC22A15	-0.157333333333333
ABHD13	1.0109
STX18	-0.044
CCPG1	1.01492857142857
DCBLD1	-0.383333333333333
SLC2A6	-1.269
NOLA3	0.11475
TRDMT1	-0.283928571428571
IL17F	0.759
ATP1A4	-0.749833333333333
OR52W1	0.049
CFL1	-1.36575
IL4	-1.4565
RBP2	-0.206833333333333
CPSF6	-0.29
TTC8	-0.220833333333333
MUCL1	3.514
EYA3	-0.952666666666667
KRT38	0.47925
GNE	-0.772
ZNF501	1.298
SLC35A2	-0.316875
CEP110	-0.9172
MYF6	1.59825
MGST2	0.168166666666667
TRPV4	1.415
NEK8	-0.733
NOX5	-1.615
NCKAP1L	-0.309833333333333
EMP3	-1.32483333333333
BPY2C	0.165
C1orf38	1.073
ELOVL2	-1.942625
CBX7	2.10566666666667
OSBPL1A	1.4305
ZNF589	-0.62575
ESCO1	-0.598166666666667
TRA2A	0.34175
C3orf26	-1.1235
PHF2	1.232
PID1	3.16583333333333
RFC1	-0.2405
MTAP	-0.19175
ADORA3	3.677
LOC389458	-0.5245
TRNT1	-0.840875
CRIPAK	0.04775
RAI2	3.48633333333333
ANKRD44	-0.60275
GZMB	4.348
NFE2L1	0.429375
STIP1	-1.5285
RASL11B	-0.9475
NT5DC2	-1.92883333333333
LRP2	3.552
MTDH	0.0254
ARSG	-0.77175
HSP90AB1	-0.813083333333333
CT45-6	-5.0885
ZNF483	0.1625
LMBR1L	0.2575
S100A2	-1.082
C2	0.0658888888888889
C2orf27	0.02275
EIF4EBP1	-1.1415
GCKR	-2.62366666666667
PPP1R9B	0.200625
FER	-0.36275
SNRK	1.4265
OR5M10	0.2695
UTP6	-0.81725
CAPZA3	2.4125
FBP1	0.0291111111111111
TERT	-1.6365
CCL1	-1.748
FUCA1	0.06775
ALS2CR8	0.685666666666667
KCMF1	0.304
SRCRB4D	1.1915
OXCT2	-0.493
IL17RA	0.647
MPP5	0.093
SPA17	-1.006
FLJ10986	0.732333333333333
GALNT14	-0.7305
CXorf27	-1.350125
NPLOC4	-0.04925
RAB34	-0.20325
KRTAP3-3	0.332
ARSD	0.5195
CPLX2	-2.051
PJA1	1.54975
WHDC1L1	0.691166666666667
RB1	-0.9314
MTMR15	-0.1235
PHLDA2	-1.3155
GUCY2F	-0.86
MPV17	-0.398666666666667
SLC35D1	-0.846
LYSMD3	0.2017
COL16A1	1.65225
ERLIN1	-0.449666666666667
JMJD4	-0.27675
HIST1H2BK	-1.82275
TP53I11	0.7645
ST3GAL4	-0.9731
PF4V1	2.93416666666667
ALG8	-0.60275
REG1A	-0.1445
MINA	-0.158
CYB5R3	1.06725
HHLA1	-0.8105
MYST4	0.6441
VASN	0.4295
UCHL5IP	-1.27875
TFAP2A	-0.024625
MGC9913	0.948
C9orf97	-0.368
LOC90379	-0.76725
PHF15	0.601857142857143
ZNF169	-0.4975
KRT7	2.4747
GLIPR1L2	2.422875
LOC116236	1.072
IQCF3	-0.292
RDH14	0.727166666666667
HNRPK	0.0858571428571429
RABEPK	-0.919333333333333
ISX	-2.9
CBARA1	0.18275
RAD51AP1	-3.788
MLL5	0.483
CXorf48	-4.6045
SGCD	0.2035
PHTF1	-1.366375
CA3	5.311
CMTM5	1.79475
STX10	-0.500125
JMJD2D	-0.64175
P4HA1	-1.677
GAB3	0.807333333333333
DHRS4	0.5535
COL4A1	3.233375
C20orf20	-2.063625
OSBPL2	0.41225
PTTG2	-3.992
KIAA1688	-0.27525
STS	-0.294875
SHROOM4	1.21933333333333
KBTBD5	0.2614
ALDH1A3	3.5294
BTNL2	-0.188833333333333
TGIF1	-0.103
ZFAND5	1.680375
ICA1	0.877875
NAV3	0.248666666666667
FLJ12331	-0.90075
EPS8L2	0.0924
MNT	0.337333333333333
ENTPD1	1.4605
OR51E2	1.303625
STK11	-0.000250000000000021
MX1	2.554625
TTTY9A	0.249
CX62	0.4595
LOXL4	2.704875
EXOSC4	-0.80175
PURB	0.127428571428571
SETD1A	-0.880666666666667
RELB	0.47675
LAMB2	2.05966666666667
HNF1B	-0.4724
PNLIPRP3	-1.204
C14orf139	2.76775
UMOD	0.07375
GRIN3B	-0.45525
GPR25	0.3565
ZNF512B	-1.154
ATP6V0A1	-0.068125
SRA1	0.0785
ZNF615	1.31675
ZNF768	-1.18925
ZNF469	2.89225
DYNC2LI1	0.641166666666667
DNAH3	-0.4475
LOC387911	4.19425
LOC554234	0.18375
ARRDC5	0.191
TMEM59L	-1.097
MARCH4	-2.688
CNOT8	0.19
KIRREL3	-0.544166666666667
ADAM17	0.42225
MYOG	0.051
CPNE1	-1.532
AK5	4.62225
LOC204010	-0.4285
NDRG4	2.03475
LOC130074	0.653
PIAS4	-0.499
NCOA2	0.949
TEGT	0.1267
USP5	-1.47675
ANKRD21	-2.46475
KIAA0692	0.120833333333333
HAPLN3	1.81675
LZIC	-1.244
NRXN3	1.04375
CDKN2C	0.756666666666667
KIAA0226	-0.0809166666666666
CYB5D1	-0.17325
WDR68	-1.105875
ABCB6	-0.6026
MRPS25	-0.7815
ZMAT2	0.172
KRT25	-0.0995
RPL11	0.1465
GRAP	0.486
LOC198437	-1.63616666666667
RORC	0.870125
RAP2C	0.044
MXD1	0.1170625
AZI2	0.845333333333333
NUAK2	-2.2645
AHSG	-5.989375
MANSC1	1.87775
IMP3	0.081
C2orf3	-0.04425
VSTM3	1.59
PCTP	0.7315
SIRT1	0.47475
MANBA	0.236
CD164	1.4605
GFRA1	-2.1391
PRM2	0.1545
ZKSCAN3	-0.238
PLEKHG1	3.0245
TPRKB	-0.28025
UBFD1	-0.942416666666667
CDKL5	0.724666666666667
HIST1H2BD	-1.99708333333333
INPP4A	-0.844166666666667
BMX	3.044
PTPRU	-0.986
LOC554202	-0.207333333333333
HOXC8	1.194
IL12B	0
ADPGK	-0.45425
ZNF418	1.1275
SIAE	2.26675
CWC15	0.2395
RP13-401N8.2	-0.4025
KLHL11	-0.2525
DEDD2	-0.138125
PSMB3	-1.114
DDX25	-3.04125
ZBTB3	0.1285
GFRAL	0.0105
RPS25	0.3285
FAM57B	-1.70883333333333
TESK2	0.389666666666667
DNM1L	-1.362375
ZNF207	-0.614833333333333
CLEC11A	0.34775
TOLLIP	0.76725
TMEM61	1.13033333333333
DLK1	-3.2737
PLVAP	3.490625
NOD2	1.37033333333333
SCMH1	0.5945
FLJ40235	-0.14325
HTR2A	1.28466666666667
ARMC5	-0.000999999999999994
FUT7	0.1855
PRELP	4.0223
ALKBH6	-0.646333333333333
GYG1	-0.273333333333333
POLR3GL	0.9865
COL8A2	3.851
OR10A5	0.34
C1orf187	-1.943
TXLNB	0.979333333333333
C16orf68	-0.41375
R3HDM1	-1.30775
C16orf75	-3.59325
BAALC	0.656375
TNP1	0.70575
GAPDH	-1.8955
COX7C	0.366
ERRFI1	1.5715
PGAM2	0.796
FAM108B1	-0.57725
APC	0.52075
TLR2	3.684
SUCNR1	2.1095
ZNF233	-0.1685
WFDC1	-1.263
PSG11	0.7251
SLC39A1	0.326
PSAPL1	-0.7915
CDC42EP1	0.34325
MECR	0.4015
KIAA0101	-3.7634
MACROD2	1.3696
MMP19	1.97925
LOC202459	-0.694
VNN2	2.632
ACCN3	-1.635
TIMD4	3.7485
RNASE8	0.0155
CCDC7	0.5525
SULT2B1	-0.4775
ME1	1.257
MGRN1	-0.374875
MRPL30	-0.86275
IVL	-0.148875
CALM1	1.4526
PLEKHA6	1.0003
B4GALNT2	0.61
PGDS	5.159125
C8orf33	-0.1805
TMEM56	0.550833333333333
CKM	-1.2515
ESR2	0.6961
ACOT8	-0.844
AGTR2	0.21125
LOC155006	1.9295
BC37295_3	0.417
EPM2AIP1	0.0228333333333333
PZP	1.03225
RPS9	1.14866666666667
C18orf51	-1.8305
SIVA1	0.0267
HEATR2	-1.225
CD3E	-0.621833333333333
C20orf142	-0.83975
PGLYRP3	-0.038
CCDC139	-0.7825
GPS2	-0.462
NOL14	-0.93925
LRTM2	-0.16725
TRIM36	-1.85575
TP53RK	-0.5185
FBXL13	0.1725
RUFY2	0.365642857142857
C11orf70	1.39816666666667
HSPB9	0.486
GJA5	3.0365
HGF	-1.07333333333333
EPHB4	-0.5695
SOX18	0.414
IFRG15	-0.673
SERPINA10	-4.14225
WDR23	-0.92025
REEP2	-0.3935
CDK3	-0.70875
HSPA12A	2.836
ARL8B	-0.0391
SATB1	1.14733333333333
PPM1D	-1.054
VPS45	-0.144333333333333
TP53BP2	-0.314375
GJE1	3.1735
CACNA1G	0.688
VGLL4	0.75875
GNPTG	0.94875
ROS1	-3.64675
C21orf128	0.1165
BMP8B	-0.4085
SLC5A4	-0.938
SLC6A3	0.0503333333333333
C16orf53	-0.518375
TMEM81	-0.7295
APC2	-0.8073
SYAP1	-0.459625
C6orf54	-1.10816666666667
ZBED5	0.1086
PVR	-1
LTA4H	-0.110166666666667
CCDC24	0.1573
MAGEA4	-4.0315
IFIT3	1.97633333333333
MYADM	1.374125
C21orf82	2.595
PDE3B	2.0885
TMPRSS11A	0.461
PGK1	-2.04141176470588
CCL13	6.11466666666667
DERL3	-0.116
MLXIP	-0.292666666666667
PLOD1	-1.3655
MTFR1	-0.9449
NPDC1	0.527333333333333
GPAA1	-0.694833333333333
LTV1	-0.56725
RYR3	2.15675
C7orf46	0.70075
VAMP2	1.12125
RNF135	1.3601
SUPV3L1	-0.298
FIBP	-0.4185
ADAMTS18	2.625
RNF25	-0.0858333333333333
SOS1	0.56925
PLAU	-0.462
MATK	-2.14375
EHF	7.821
CTNND2	-1.149375
PTEN	1.91635714285714
ZNF189	1.08325
SLC28A3	3.001
GUCY1A3	4.29125
SETD2	0.2813125
ROGDI	-0.57725
TICAM1	0.42
RASSF3	0.6575
PACSIN2	0.444
SERPINB5	0.838666666666667
PRKCDBP	1.069375
TFDP3	-0.6895
LGR6	3.950875
RFX5	-1.14766666666667
OR52J3	0.375
PTPN18	0.7505
ZBTB34	0.2255
KCNF1	-0.57375
SYNE2	0.5035
SLC22A4	-1.60825
NETO2	-2.507625
VCPIP1	-0.5805
LDHD	1.93725
ESX1	-4.77425
SQRDL	1.462
GALK1	-0.998
SERPINA6	-2.7435
HD	0.07525
ASCL3	-0.085
FBXL6	-1.1955
FABP7	-0.116125
MAGEC3	-0.352
KLC4	-0.300625
CD1D	-1.6295
PRAM1	0.9485
EIF3B	-0.4355
DSCR8	-5.94725
FLVCR1	-3.31725
KIAA0141	-0.09475
PROM2	2.97966666666667
ALOX5	1.7795
GPR162	-0.721375
LYRM2	-0.042125
RNASE6	-0.160125
HES5	0.41375
GJA1	1.58875
MRPS14	-0.74775
HMHB1	0.01975
TAF7	0.743
BTNL9	3.9405
SFXN2	-1.25475
VEPH1	-2.70675
GK2	-0.1504
AMBP	-5.013125
KIAA0953	-1.404
XAGE5	-0.456333333333333
CCBP2	0.798
TGM2	-1.13116666666667
ZNF202	-1.567
ACTL6A	-1.0205
SLC23A2	-0.1628
ARHGEF7	0.569916666666667
LOC728635	0.272
CRYM	-0.729
PKD2	1.1735
MANBAL	0.400833333333333
LIN54	-1.39175
ACTL7B	-0.186
OR4D9	0.4385
KIAA1683	0.667875
ZNF704	0.951166666666667
TCP10	-0.6265
MAGEB18	-0.533
DEFA4	0.554
ZNF197	-0.36375
PTOV1	-0.455833333333333
RNF208	0.0978333333333333
CMIP	0.0463333333333333
TRDN	0.2825
UCHL1	1.069375
APOL6	1.8536
PLK1	-2.84316666666667
NPHP1	1.325
NDUFA11	-0.33175
DAB1	0.0475
RTN4R	-1.13875
PUSL1	-0.975
SYT2	-0.2545
ANXA13	0.94525
RFTN1	0.838
ATP8B2	-0.73875
VN1R2	0.4655
OR52E4	-0.1795
NPPB	-2.94
ZNF148	0.736125
ZNF141	0.003875
IKZF1	-2.137625
PSMC2	-0.69475
GGA3	-0.2225
LPGAT1	1.082
SEC16B	1.05816666666667
C5orf38	0.518833333333333
THOC2	-1.022
SLC16A12	0.2635
ALK	0.037625
DACT3	0.762166666666667
CACHD1	1.303
GAN	-0.24025
EXOC6B	-1.064
HIST1H2AE	-2.313
VAMP1	-2.0785
SRI	0.918916666666667
AKAP14	0.171
HLA-E	1.5675
SLC25A32	-0.461833333333333
FLT3LG	0.115166666666667
ATP1B1	0.70525
WDR1	-0.3703125
SWAP70	1.28825
TRIM31	-0.66325
ARNT	1.03125
ZNF596	0.6736
CDKN1B	0.449333333333333
FOXC1	1.0818125
SEMA3A	-1.2247
LSM14A	0.36025
STEAP3	-0.105
ABCA1	1.87133333333333
PLSCR2	0.3782
EDC3	-0.898916666666667
THBS3	1.06775
C15orf43	0.0355000000000001
GMCL1	-0.889166666666667
C9orf71	0.47875
MGAT5	-0.107
LOC402164	-0.07975
TSPAN8	-2.19833333333333
DYNLT1	0.965
IGSF1	-1.51325
TMEM143	0.32575
FLJ25006	-2.40725
ATP13A3	-0.4045
C3AR1	2.546
CADM2	2.05816666666667
EFNA4	-0.0515
HAO1	0.093
TWF1	-0.052
MRPS17	-0.96875
MYH9	0.963416666666667
C9orf9	0.756833333333333
C17orf79	0.171166666666667
FSCN3	0.443
BDKRB2	1.59916666666667
PCGF6	-0.417166666666667
RAP1GAP	0.260166666666667
TAS2R41	1.06
DCLK1	0.6076
DEFT1P	0.0938333333333333
TAF2	-0.4795
COPZ1	-0.33375
KATNA1	0.057
STIM1	1.12675
TBX2	-1.3605
RPS4X	0.845230769230769
MARCH8	0.5885
DHX33	-1.2035
TMEM161B	-0.7025
SYPL2	0.547
ADCY5	1.8465
SRPK3	0.79025
CXorf9	0.483
REC8	-0.78325
CLP1	-0.2385
MGC52498	-0.8615
DUOX2	0.2905
C6orf150	-0.74575
TSC22D3	3.621125
CASP8	-1.2276
PRKD3	-1.5060625
CFH	3.7345
TRO	-0.469
NRIP1	0.96525
ZNF707	-0.594166666666667
TBC1D22B	-0.342
HYI	1.199
COX7B2	-1.3705
GPR52	0.30275
CASC3	0.343642857142857
METRN	-0.74675
KRT3	0.2355
ARF1	-0.118928571428571
C1orf111	0.053
MOG	-0.0355
C6orf50	0.148
MGC12966	-0.463
ATP7A	1.47216666666667
NOTUM	-2.8835
LOC342897	0.4665
ITSN2	0.7995
GIP	0.383
LOC89944	-0.443
UBXD8	-0.39175
GYPE	-1.60916666666667
JAG1	1.6995
RLBP1L2	-0.118
HIST1H2AL	-1.346375
PAPPA	-1.7474
CYP4F8	-0.328
TRH	0.159
DCTN3	-0.00470000000000001
NT5C	-0.37575
HTR3C	-0.652
VPS41	-0.11925
KIAA0174	-0.2213
ANKS6	-0.877375
MPV17L	0.415333333333333
MT1M	2.418
DTX1	1.639
LOC146325	-0.53
ZNF639	-0.245333333333333
CACNG4	-0.4576
TNNC1	-1.94575
MGC27345	-0.319375
CASD1	0.2033
HOXD4	0.2535
SMC4	-2.53023529411765
TTC35	0.5622
CTXN1	-0.403375
RGS19	-1.07275
SFRS3	-0.47825
TRIM43	-0.5425
HLA-DQB1	1.841875
NUPL1	-1.126
NRAS	-1.66
RPL22L1	-1.9835
ZNF138	-0.718166666666667
FBXW2	-0.168
SIX3	0.354833333333333
HDAC9	0.412
OGG1	-0.1326875
APLP1	-0.986
OR7A5	1.0405
DLX4	-2.12225
TUBA1B	-1.25241666666667
CRY1	-0.600125
C12orf29	-0.5545
MGC70863	0.383681818181818
OR1D2	-0.777
C1orf25	0.392125
CUZD1	-0.29425
PUNC	-3.4595
SCAND1	-0.172333333333333
MYT1	-1.3835
MPND	0.08675
GOLGA1	0.4323
ZBTB43	0.00499999999999999
VAPA	0.650333333333333
C4orf36	0.13875
STAP1	1.17025
SLC34A1	0.16725
PIK3R3	1.0248
TGM5	1.2745
USPL1	-0.3344
FBXO40	-0.249833333333333
BRF1	-0.1435
CCL27	-0.629
hCG_1657980	0.0265
PFN2	-1.3156
MYBPH	-1.6
PPP1CC	-0.485
CDCA7L	-1.1165
KCNB2	1.41925
C20orf151	0.314
USP13	-0.789
RCOR2	-0.114
FBXW4	0.521833333333333
WT1	-4.881
TAS2R46	-0.2375
STK38L	0.6065
LEPROT	1.742625
DDX42	-0.0296249999999999
TXNRD2	-0.852166666666667
TNFRSF4	2.6825
KSR1	-0.089375
SLC27A1	1.58666666666667
POU5F2	0.3025
SLC22A11	0.26575
C8orf32	-1.04466666666667
ZNF236	0.298928571428571
GABRB1	-4.39475
LRRC29	0.9525
FBLN1	1.86816666666667
MRRF	-0.982833333333333
RP1	1.2225
MARVELD1	1.1375
AFF4	-0.134214285714286
C17orf54	-0.09975
RAF1	-0.31775
SUB1	-0.465
MRPS33	-0.07875
ZIC1	-2.3001
ARL10	0.172
RAG1AP1	-0.956333333333333
P2RX5	-2.7202
NCR3	0.845166666666667
LTB4R2	0.417
HLA-DPA1	4.862
FKBPL	-0.6455
JAKMIP1	-4.15425
SNX4	0.265
CD248	3.43825
CCR2	-0.74975
LOC401152	0.885833333333333
SH3KBP1	0.3833
LMBRD2	-0.543071428571429
WDR51A	-2.61266666666667
SYT15	0.491
SMOX	-1.1615
NACAP1	0.7015
DRD2	-0.1175
COPS2	0.27825
FCER1A	5.22775
TMEM112B	-0.7735
SUGT1	-0.3669
CALR	-0.638125
DPY19L2P4	-0.10025
ADRA1B	1.69675
