Hybridization REF	TCGA-A7-A13F-01A-11R-A12P-07
ZNF211	-0.1268
PFDN1	-0.501125
RGS11	0.2955
HS6ST1	1.6208
AKR1D1	-1.785
TNP2	0.554666666666667
STK31	-0.457
EML4	-2.0685
SGTA	1.28066666666667
HIST1H2BI	0.947166666666667
PSMD6	-1.15883333333333
KIAA1257	-0.05025
C18orf55	-0.910333333333333
FLJ20273	2.765625
RPL28	-0.698666666666667
EPYC	-0.0876666666666667
NOX3	0.4805
ELAC1	-1.92383333333333
METT11D1	-0.78
BIN2	0.129666666666667
NACA2	0.24325
CCDC17	-2.0635
HM13	-0.0417
UBOX5	-0.479875
UBE2O	-0.178
UBL5	0.93175
APOLD1	1.278875
C9orf31	-0.4955
TNFSF8	0.8465
ARHGAP29	1.506
PROKR2	0.4515
PDE5A	0.837
C6orf12	0.881
TOM1L1	2.0135
WHDC1	-0.155
FOXI1	2.612
RAB4A	0.0256
TMEM39B	-0.72325
ATPBD1C	-0.1605
FARSA	0.297833333333333
PLEKHG5	-0.07925
CMAS	-0.354833333333333
OR7E24	0.0095
SLC30A1	0.06575
CDC42EP5	0.176833333333333
PLAC1	-0.5375
KLHL18	-0.2695
LBA1	1.3437
TAZ	0.606
CRIP2	1.933875
BTBD11	-1.506
C16orf72	-0.05925
DIO2	1.4719
LRRCC1	-1.10116666666667
CCDC136	-2.466
PRX	-0.05375
RBM5	-0.8346
TMEM85	1.001875
TUBGCP4	-0.707666666666667
APLN	-0.142
CDK7	-0.443333333333333
SSR2	1.358
CRELD1	0.122
C19orf46	2.136
GAL3ST4	1.62883333333333
KBTBD10	-0.07175
IL28A	0.1485
WDR27	-1.3495
MCM2	-0.036
SOX14	1.796
FLJ39743	-1.7745
KIAA0922	0.454625
HIPK4	0.5855
FLJ25758	0.334
C16orf57	-0.463166666666667
PDZD2	0.815
MCC	1.8065
HHLA3	0.5041
ID2	0.009
C20orf23	1.97341666666667
ZNF688	-0.0385
APOC2	-2.25783333333333
LOC440093	-1.06575
FAM50B	1.39733333333333
PWP1	-0.61
DNAH10	1.054
HIST1H2BA	0.621
GPR56	1.1975
METAP2	-0.757
PAN3	-0.662666666666667
STXBP4	0.206
PDHX	-0.329
MTA1	-0.0295
ZBED4	-0.866125
ZNF720	-1.10125
CDK2	0.370875
RHOJ	0.7165
CDC37	1.45
ZER1	1.485375
GRK4	0.63525
PRPH	-1.62775
POLR2A	0.371125
OGFOD1	-0.287
NOL5A	-1.151
PHEX	0.447
FLJ16478	-0.136666666666667
C20orf117	-0.929875
CAMTA2	1.66225
C11orf74	-0.2295
DDX17	-0.0458333333333333
C5orf27	0.128
PLEKHA2	-0.9988
PDE4DIP	-0.3076
SCN7A	0.03825
ZNF559	0.1375
CXCL10	2.16975
ZMYM4	-0.0311666666666667
STK32B	0.872266666666667
KIAA0888	-1.4997
TACR3	0.5125
CKAP2L	-2.06525
KIF1A	-1.55066666666667
RSPRY1	0.8555
VCAN	1.32025
CYP27C1	0.3895
SYDE1	-0.919166666666667
MED12L	-1.0135
ZDHHC21	0.51625
NHS	-0.825
TM9SF3	0.548333333333333
DDHD1	-0.529125
MAFG	-1.6425
BICD2	-0.3607
C14orf119	-1.1364
C14orf43	-0.322357142857143
CDH7	-2.314
ALKBH5	0.089
JUP	2.77875
TMEM41A	0.9645
MAMDC4	-2.00933333333333
CBX3	-0.06025
LRRC18	-0.7325
RBMXL2	-0.2475
PLA2G4D	0.584333333333333
FGF13	-2.572875
KIF3A	-0.3355
PDIA6	0.56325
DCXR	2.20725
CASKIN2	1.44225
EHD1	-0.281833333333333
MARCKSL1	1.8125
ZNF496	0.710166666666667
SCAF1	1.5175
KCTD8	-1.4115
TRAF3IP3	-0.0168571428571429
LSR	2.3215
CXorf1	-0.323833333333333
C14orf112	-0.627833333333333
EIF2B1	0.17375
OMP	-0.3315
GSTZ1	0.083
LOC92017	0.501
ISLR2	0.951
C12orf36	0.5315
GATA2	-0.236833333333333
GABRA5	-2.3555
CELSR2	1.84328571428571
STAM2	0.8107
TNAP	-0.9425
PTPMT1	-0.101833333333333
GRP	3.57925
SV2A	-0.3675
MAGEA12	-4.77325
CACNG1	3.766
C18orf19	-1.51975
GSG1	-0.893333333333333
PTPRJ	-0.718428571428571
FRMPD1	1.077
ZNF668	0.96875
PLEKHJ1	0.365125
ADAT1	0.6169
TMEM50A	0.1395
UCN3	0.154
HOOK1	0.807625
IL17B	-0.6205
MLKL	-1.12383333333333
TTC14	-0.540666666666667
KLHL5	0.812875
CRYL1	0.00249999999999998
FOXH1	0.2655
NFYB	-0.301
PPM1G	0.51075
GOLGA2LY1	-2.47575
NMT1	0.145625
HADHA	0.8874
CHSY-2	1.35625
PLEKHF1	0.0997142857142857
SAGE1	-4.5725
MUSTN1	0.793
SUHW4	0.46125
TFEB	0.855333333333333
ZFYVE27	-0.29475
ATG12	-0.0386666666666667
BMI1	0.909428571428571
ZIM3	-0.2925
MYH4	0.267666666666667
MASP1	-1.4839
KIAA0984	2.47475
RPAP2	-0.31175
ASB5	0.46625
BOLA3	-1.08016666666667
MIA3	0.427166666666667
KRT35	1.0705
KIR3DL3	-0.5925
MRPL51	0.21575
SEMA3F	3.086
NDUFB2	0.240333333333333
LOC253012	-1.086
FAM46C	1.4615
G6PC	-3.108
CSAG3A	-5.297
PREX1	1.896
SLC25A45	0.062
MAPKBP1	0.5791
CPE	1.73
GNB1	0.138625
CXCR6	1.4575
TRIM46	-0.02125
C16orf3	0.4195
HPSE	0.93075
TIGD3	0.5095
SPG3A	-0.1575
LCAT	-0.754333333333333
ST6GAL1	-1.17235294117647
POMC	-0.10325
FLJ36031	-1.823
NSMAF	-0.401666666666667
SKIL	1.448
ADSS	0.329333333333333
HMGCS1	-1.2118
POLR3F	-0.5485
RAB10	-0.097625
ZNF277P	-1.41125
ZBTB7B	1.089125
DHRS1	0.486625
ABCC13	-0.411875
CNOT3	1.34675
NFKBIA	0.83675
GAK	1.25116666666667
SFT2D2	1.96566666666667
HOXA6	-0.4285
CRTC1	0.1295
LY6D	-0.963666666666667
C20orf72	-0.602833333333333
CPT1A	-0.62925
LMO1	-1.0395
EIF3I	0.417
PRB4	-0.15925
MCM3APAS	-2.0325
C20orf132	-0.8631
FOXF2	-3.27925
S100A12	-0.325
MLH1	-0.5195
ACTN1	1.5103
MRPL36	0.0296666666666667
C20orf106	-0.24825
FBXO6	1.725
MKS1	1.32583333333333
CX3CR1	-1.672125
PDE1B	1.2935
PLP1	-3.11125
KISS1	0.169166666666667
C14orf2	-1.61783333333333
TBC1D3P2	-1.6385
COMMD6	-0.5622
ANKRD7	-0.4355
PTCHD1	-1.605
NARS2	-0.70725
DOCK7	-0.9645
FAM127B	-0.9335
LOC390243	-0.297333333333333
N6AMT2	0.49475
ZNF391	-1.208
DNAJB14	-0.5165
WRB	0.163875
BPI	-0.0936
TTC4	0.855666666666667
FAM10A5	0.68125
GOT1L1	-0.307222222222222
MAGED1	1.47725
RESP18	0.73425
WFDC6	2.83475
MT2A	-0.594
C11orf56	-0.7495
KIAA1432	0.4495
ROR1	-2.625375
HSD17B14	3.1565
ZFAND2B	0.255
SAMD4B	1.408
HEXA	1.485125
HNRNPU	0.0329090909090909
USP39	-0.742125
NRD1	0.777
R3HDML	0.3505
FLT4	0.837833333333333
OMG	0.4785
OR52N4	-1.097
LOC399818	0.2225
ELA2	-1.83375
VENTXP1	0.7285
RFC5	-0.8155
OR52L1	-0.213
PAX5	-0.372
FBXO2	0.7245
GMEB1	-0.042
AKT3	-1.26866666666667
CRB1	-2.2665
CTTN	1.162
UTP15	-0.602166666666667
HSBP1	0.2555
PHF11	0.89975
NDEL1	0.844333333333333
USP8	-0.0805
BAIAP2	0.8548125
SI	0.3496
ARSJ	-1.68683333333333
BAAT	-3.37725
KCNS3	2.60983333333333
LOC126147	-0.704166666666667
TMEM37	1.72925
C1orf162	2.59983333333333
MBD1	0.1069
ITGAL	1.01316666666667
WDR73	0.00799999999999999
GKN2	-0.184833333333333
ARFGAP1	0.119125
SLC5A8	5.47066666666667
ZBTB40	-0.5031
CYP4B1	3.20266666666667
LYPLAL1	-0.284
CHST3	0.66775
MAP3K9	0.3205
BTAF1	-1.87483333333333
TFAP2E	-0.5845
RBM35B	0.36625
LOC441251	-0.4365
ANKRD25	0.848777777777778
UQCRC2	-0.6095
MAEA	-0.202666666666667
HYAL1	-1.8593
RNPEPL1	0.911666666666667
CPSF2	-0.597625
PSD3	-0.8029
ABCA13	-0.246428571428571
AGR2	2.252875
GBX1	1.641
HDLBP	0.426857142857143
ACY3	-1.329
HECW1	-0.69275
ZNF519	-2.09275
HOPX	2.61775
ZNF304	0.92625
OR12D3	0.4595
FKSG43	1.3455
METTL1	-0.344625
MFSD3	1.9582
PSPH	-1.69675
CLCA3	-0.843
DARS2	0.3735
CDC25A	-0.0258333333333334
BAIAP2L1	1.70425
B3GNT5	-1.8235
USP29	0.38525
ARHGEF10L	-0.297
ATOX1	0.179
ADAM30	1.06125
DNASE1	0.27925
STT3A	0.494583333333333
RAB6IP1	0.04725
PTN	-0.0517
C1orf106	-0.493076923076923
HECA	0.304
RNF122	0.477
SLC22A18AS	-0.236166666666667
GNG8	-0.216166666666667
ELP4	-1.30725
FAM65A	0.531666666666667
RPL10A	-0.0801666666666667
IRS4	0.8045
MACF1	0.0327
SEC24D	-0.21425
LOC374395	0.942
TGFB2	0.4915
MDFIC	0.175375
CHRNE	0.475833333333333
PCMTD2	-1.0215
ATP6V0D1	1.43283333333333
MTA2	0.32925
LZTR1	0.7745
RAP1A	0.114833333333333
AXIN1	-0.145
POLR1C	0.3825
TRIO	-0.853083333333333
PLXNA4A	-0.451333333333333
C5orf33	-0.88625
DEPDC1B	-2.282875
ZNF473	-0.254833333333333
MTM1	0.454375
GPR107	-0.158166666666667
CSNK1A1L	0.0965
FLJ14154	2.32425
NLRC4	3.37875
ENPP4	2.45816666666667
PADI3	1.0505
RNF170	-1.355375
CG018	-0.018
C16orf7	0.38925
KCNE1	0.626
NRM	0.444166666666667
SLC37A3	-0.772928571428572
TPD52L2	0.0461666666666667
UNC5B	0.97125
C12orf12	0.3965
SDHB	-0.78975
CLRN1	-0.216
NUDT10	-2.8986
UGT3A1	-0.063
FBXW8	1.38525
RHOF	1.487875
PTPLAD1	0.399875
MYO3B	0.152666666666667
DERA	-1.55975
TPP2	-1.519
C19orf53	1.60166666666667
GINS3	-0.1335
ST6GALNAC5	1.916
CHSY1	-0.63825
MGC15705	-0.3105
GPR83	0.840333333333333
EXT2	-0.221
DOLK	0.726
TUBAL3	-0.6655
ACVRL1	1.732
ABL2	-0.442083333333333
C14orf156	-1.98116666666667
PTPRZ1	-4.94028571428571
DIP2C	-0.802375
LAMP1	1.865
RXRA	-0.5861
MAP3K5	-0.003
ALKBH1	0.0156666666666667
PDLIM7	0.915625
ARL14	-2.844
SNIP1	-0.0471666666666666
TIMP3	3.21933333333333
RGS3	0.777
SPAG16	-1.4981
ABHD4	0.96625
ARHGEF12	0.813333333333333
GLUD2	0.173
RAC2	-0.3638
UAP1L1	0.208
SLC18A3	-0.593
YOD1	-1.22508333333333
RALY	1.23775
HMOX2	1.177625
DGKH	0.2495
DBNDD2	3.36733333333333
YIPF4	-0.400125
THAP10	-0.22675
ZNF513	1.38425
HAGHL	-1.2405
ITGB4	1.99416666666667
CCDC141	-0.6805
YTHDF3	0.84125
C5orf28	0.383
RPL7L1	-0.136625
TMEM30B	1.21685714285714
ANKRD35	0.246
DUOXA2	0.18175
TBC1D5	0.035375
DFNB59	-0.856
HRH4	0.298
MYO6	1.5107
DNAJA4	1.90875
RBM24	0.720875
CEACAM20	0.5225
RBM23	1.09057142857143
NGFB	-0.5395
C1orf63	-2.4723
KRTAP7-1	-0.2345
PERLD1	1.47275
NPB	0.8085
C17orf59	0.4811
HSPBAP1	-0.41775
SLC15A4	-0.612
PRTFDC1	-2.0325
OSMR	0.441214285714286
CYSLTR2	-0.464
C19orf25	0.4166
KIAA1797	0.688
NLRP6	0.104
FAM105B	-0.1377
SCRN2	0.923666666666667
LRRC58	-0.2456
RNF17	0.00985714285714285
NEIL3	-2.3955
FAM137A	-0.81125
SKP2	-3.0585
PARVA	0.598666666666667
PKLR	-1.5625
RNF34	0.302
A3GALT2	-0.792
C12orf50	-0.1255
SUNC1	-1.785
FAM102B	0.428666666666667
CCT2	-0.8885
LRRC37A2	0.4855
ARF4	0.225
SIKE	-0.2965
C8orf48	0.851833333333333
MBTPS1	0.807214285714286
GPSN2	1.732
NCF2	2.277
SLC12A6	0.601666666666667
MRPL48	-0.81025
HMGN3	-0.691333333333333
LRRC62	0.44725
PAX9	0.50175
FAM55A	-0.401
C20orf42	-2.0665
SCML2	-2.34866666666667
BCL9	0.1005
FAM40A	-0.29725
C9orf41	-0.265833333333333
ZNF774	0.9385
LETM1	-0.635
PLXNB1	1.77883333333333
NIPSNAP1	1.34775
USP10	-0.60025
F9	0.626
LIPE	-0.509
CNGB3	null
C12orf52	0.969625
PI4K2A	0.827375
MED8	0.539
STAT4	1.2673
FGD4	0.189666666666667
RNF145	-4.045
WDR32	0.1307
CLDN2	0.442333333333333
TCEAL8	-1.388
ZMYND8	-0.6357
PDXK	-0.60265625
GATAD2A	0.114
PTGES3	-1.0655
CCM2	0.4125
TAP1	1.145
ZNF670	-0.609
ETS2	-0.924230769230769
C6orf166	-0.7795
PRMT2	1.03142857142857
OR4B1	0.1485
INTS8	-0.854
CCDC102A	0.49975
CCDC83	-2.00233333333333
ITGA1	-0.295
EPHA5	-1.09455555555556
FAM24B	-1.70866666666667
TSGA10	1.30425
HAL	-1.91083333333333
MYOT	-0.09475
SPACA3	-0.3575
BCL2L2	-1.21533333333333
CUGBP2	-1.15633333333333
CCNB3	1.58475
RNF113B	-0.108
MERTK	-0.20925
BAG1	2.15075
VPS36	-0.31025
ORMDL3	0.9628
C1orf190	-0.5875
ZNF625	-0.664
CORO2B	-1.84625
ALOX15	-0.761
CST1	4.133
NUPR1	1.82266666666667
CCL7	0.661
SMCR5	-3.3925
DSC2	2.673
RBMS2	0.3865
GRIK4	1.277
TRIM65	0.3771
TMPRSS6	2.35328571428571
TP53INP2	1.345
GLB1L	2.16216666666667
LOC388284	0.648666666666667
PUS1	-0.779071428571429
BCL9L	1.69
OLFM1	0.784583333333333
RET	2.922375
MASTL	-0.8595
ALX3	0.243
IL1RL1	-0.00880000000000001
ZNF765	-0.4059
C14orf138	-1.7895
SNX10	-1.081
TAC4	0.198
C1orf64	1.939
POGK	0.664625
MAPK9	1.20125
ZNF366	2.6535
C8orf79	1.5822
CLDN7	2.93325
OR5AT1	0.3935
TRIM37	-1.3315
LRRC25	2.4525
GRHL2	2.7964
TEKT3	-0.467
LASS5	1.05416666666667
ABCC4	-1.70654545454545
DLG3	1.457375
VGLL1	0.611125
ZFP36L2	0.8815
MFRP	0.256
KIAA1799	0.249
FLJ44379	0.252
PCNX	-1.6395
ANXA9	4.3215
CYP4V2	1.5377
PIK3C2A	0.98425
SRR	0.735
NOL3	-1.1685
IFITM2	0.8
ARNTL2	-2.20075
ZNF595	0.30675
NLRP13	-0.3
ASPH	0.196875
CPA2	8.822
PVRIG	-2.72316666666667
LEPR	-1.78433333333333
C16orf42	0.934333333333333
SH3BGRL	3.4355
FAM77D	-0.5218
FNDC7	-0.062
C9orf6	-0.340666666666667
NOTCH2NL	-0.654833333333333
PGBD1	-1.24316666666667
SYNGR2	2.1785
PITPNA	-0.2005
PRPF4B	-0.4902
SLC43A3	-0.0502857142857143
NRBP1	1.3605
SLC25A22	0.1025
ILK	1.099375
SLC22A8	0.483333333333333
MRPS7	1.441875
PITX2	-4.81675
FABP3	1.194
OR1L1	0.7105
LOC728215	0.687125
BLID	-0.457
KIAA1217	1.76688235294118
TFPT	0.43325
AP4B1	-0.90625
VBP1	-0.80875
OR1K1	0.431
MORC3	-0.43625
BHMT2	-0.824
C3orf10	0.8305
FZD7	-0.242
WFDC10A	3.399
PMS2CL	0.39575
CCDC32	1.4505
FA2H	0.66
ALG13	0.0335
TTLL7	-1.2852
SPOCK3	-0.3395
SLC13A2	1.5795
AIM1	0.54675
GPRC6A	1.453
EGR2	1.76375
MED11	0.89725
WWC1	0.59175
SH3GL3	-4.267
RIF1	-0.586714285714286
PRLH	0.106
VLDLR	-1.3005
DBT	0.4688125
C21orf63	-0.2875
CGGBP1	-0.5425
KRTAP12-2	0.762
TADA3L	0.475
ZBTB16	1.5265
PDGFB	2.369625
RFX1	0.688875
UQCRB	-0.8684
LOC133874	-2.9075
HPS3	-1.48275
LGALS3BP	0.9799
DKFZP564O0823	0.889357142857143
MRFAP1L1	0.61075
HOXA10	-1.36116666666667
NGB	-0.3135
KIF21A	-0.432230769230769
IFLTD1	0.12
LZTS1	-0.9485
ARHGEF3	1.95125
RHBDL3	-1.717
CSNK1G2	0.156083333333333
ChGn	-1.401875
KIAA1244	1.39116666666667
GABRB2	-0.633
MGC72080	1.176
CD27	1.4355
EGLN1	-3.0391
PEX13	0.12575
RWDD3	-0.75025
RNF12	-1.44983333333333
GRIN2B	0.212
ADAMTS14	-0.376125
DYDC2	-0.496
ATP6AP1	2.2429
NR1H2	1.29066666666667
PDK2	1.91275
C3orf17	-0.766833333333333
SLC38A2	-0.274714285714286
SLC25A29	-0.326666666666667
C15orf29	0.029125
ADAM9	-2.31966666666667
TMUB2	1.924625
GPR176	-0.0875
AGK	0.2065
MCCD1	0.06425
NDUFA4	-0.7065
TMEM146	0.72025
DUSP1	1.96725
UNQ6975	0.093
EMX2OS	2.44125
INSM2	-0.30675
LUZP4	-1.26775
SETD6	-2.007
P2RY2	1.5875
SLC45A2	-1.665
RABGAP1	0.44
UBXD5	1.575375
GPRC5A	0.9086
PAK3	0.1055
LOC63920	-1.154
TGFBR1	-0.5414
KRTAP6-3	0.29375
SFMBT2	-0.1285
CDC42	-0.3659375
C11orf35	0.664
TTLL2	0.3275
UACA	0.4005
CD97	0.5774
SETD5	-0.276
NINJ2	-0.792
PTER	0.289166666666667
POMGNT1	1.479
KRTAP4-2	1.0565
ECGF1	3.049125
HRB	-1.287
ATP1B2	-0.2703
LOC400506	-1.16125
COL4A3BP	-0.195
C6orf97	0.94575
GRHPR	1.110625
TAS2R1	0.51
SEMA7A	-1.20325
EDF1	0.91
ODF2L	-0.130333333333333
PCID2	-1.3755
GTF2H4	0.0341666666666667
ZCCHC3	-0.68175
CGB2	-0.0343333333333333
NEUROD1	0.1275
C20orf75	0.069
RP5-1054A22.3	1.50483333333333
IFNA5	0.96
ZNF134	0.315333333333333
MGC119295	-0.7004
ZSWIM6	-0.60025
SMEK1	-0.724166666666667
PCGF2	1.56125
C1orf102	1.4945
CYP2A13	1.0115
KCNH6	-1.1013
MDM1	0.1508
ALDH7A1	1.789
C9orf75	1.63725
VDAC3	0.395125
OR51T1	-0.947
EIF3F	-0.495833333333333
KCNJ10	-0.752625
LENG8	0.25375
EDEM2	1.395
CCNJL	-1.51133333333333
DHX37	-0.453
CRYGN	0.4735
AATF	0.92675
ZNF630	0.4915
E2F5	-0.572
WFDC13	0.377666666666667
FTSJ3	-0.364666666666667
C4orf33	0.226
LHFPL4	-2.29025
C19orf56	0.0943333333333333
SMAD4	-0.854375
AFM	0.317666666666667
G0S2	-2.5985
FCHSD2	0.6561
RRP1B	-0.8618
EEF1B2	-1.04933333333333
STAT6	0.566666666666667
ZNF195	-1.43775
GNL1	0.734
ZNRF2	1.059
PER3	-0.475375
ASB16	0.52525
C10orf10	1.13678571428571
ADCY8	-3.36116666666667
C9orf58	-2.36316666666667
ARMC10	-0.516166666666667
PSG1	-0.0695
DHX34	0.5295
VARS2	0.606875
NFIC	2.6605
ITPR2	0.13575
AGXT2	0.4814
OR6K3	-0.675
H2AFZ	-0.409416666666667
MLLT3	0.1155
COX4I2	1.84275
CCNT2	-0.318875
PLK4	-1.21175
NUMBL	1.2435
MED16	1.37375
PLEKHQ1	0.521
GOSR1	0.276166666666667
BTG4	-1.562
RPL30	-0.0415833333333333
IGSF5	-0.696333333333333
IGFL2	0.481666666666667
ELMOD2	0.801833333333333
SHC3	-1.77916666666667
HAVCR1	-0.7815
DYNC2H1	-0.042
RNF5	0.069
C2orf7	0.6455
NLF1	-0.2365
KLHL25	0.3805
LRP10	0.8348
KRI1	0.1435
PUS7L	-0.6335
MGMT	1.9155
HOXD1	-1.32033333333333
CSH1	0.1523
ATG16L2	-1.0375
FLJ44635	0.653
CHODL	-1.36375
EXOSC8	-2.5325
SLC28A1	-0.13575
MYO7B	-0.216333333333333
SEH1L	-1.4135
MTNR1A	0.498166666666667
TSPAN5	-0.7955
CDC45L	-1.26816666666667
AMIGO1	0.536
ATAD3A	-1.267625
OSGIN2	0.6645
PDIK1L	0.0845
DARC	2.08375
PIPSL	0.2985
SHMT1	0.72075
CRISP3	1.009
POPDC2	1.7285
ZRANB2	-0.979666666666667
FBXL8	-0.592
TRIP13	-0.721454545454546
EIF5AL1	0.5015
POU5F1P3	-5.2515
IL6	-3.394
CXorf38	-0.4845
IFNA16	-0.4325
FBXL2	1.7055
BRD1	-0.04525
STATH	0.1275
FBXO44	1.33533333333333
MCCC2	1.49825
CDC2	-1.0516
C5orf23	-1.063
IVD	2.91016666666667
C10orf122	-0.39825
MSL3L1	-0.6772
MVP	0.61975
EPOR	0.1066
ZMYM1	-0.584666666666667
BCL7C	1.90166666666667
PSTPIP2	-0.4534
LYPD1	-2.331125
OR8G5	-0.211
ZP3	1.69883333333333
BCAS4	3.1435
EDG6	-0.07975
ISY1	0.5795
PRAMEF2	-1.8605
CUL1	0.168
RNF213	0.4582
CCRK	0.62875
DHX9	0.15275
C13orf29	-1.26425
NCKAP1	0.519333333333333
MRPL43	0.32
XPR1	-0.416
PKN2	-0.3705
PODNL1	0.0945
ZNF333	0.203428571428572
DALRD3	1.2885
OPN1SW	-0.232
BTBD6	-0.21125
C11orf82	-1.0995
OR5P3	0.543
DUSP11	-0.573
L1CAM	-1.4647
NEK11	2.15666666666667
OR7E91P	0.949
CNTN3	1.00322222222222
CREB3L2	-1.5675
ZBTB37	0.7635
KIAA1324L	-0.79275
NDUFB10	-0.495666666666667
NUDT2	0.85
GTPBP8	-1.2115
CACNA1D	1.837875
PRKAA2	-1.9522
PRDM8	-0.4705
MGC16075	-1.23533333333333
KRT14	0.785214285714286
PP8961	-0.357375
MRPL18	-0.40125
ABCG2	-3.65375
PACRG	1.01525
BBS2	0.16375
KREMEN2	-4.5675
FBXO21	0.24525
HNRPUL1	1.2545
GRB10	-0.53425
CLSTN1	1.08725
LMAN2	1.8191
C17orf61	0.20325
NIPSNAP3A	-0.22675
INSIG2	-1.96233333333333
PCDHB7	-0.510333333333333
STXBP2	2.601375
CMAH	1.33827272727273
SEMA5B	-0.943
ZNF155	0.241833333333333
COQ6	-0.794166666666667
PRPF4	0.056
TSPAN15	3.3201
VN1R5	1.60325
LATS2	-0.76925
SELK	-0.0935
PGK2	-0.168333333333333
MS4A1	-2.221875
TYW3	-0.7246
KRTAP5-1	0.54175
RCCD1	-0.987833333333333
BTN1A1	0.934
DDX28	-0.454
TMEM65	-1.820125
LOC92345	0.634
TTC31	0.73625
WDR46	0.094
CHP2	-1.86166666666667
LSP1	0.57175
ZNF542	0.79525
EXOSC1	-0.18375
ARHGAP18	-0.567333333333333
LRRTM4	-1.03485714285714
MAOB	4.13816666666667
CACNB4	-1.334
MGC33846	-0.675375
RANBP3L	-0.696625
ATP5L	-1.1005
ONECUT1	-1.9295
NUDT9	0.29275
TMEM149	0.3755
STX17	-0.64475
IGSF10	-2.2655
TMPRSS9	1.1095
BMPR2	0.294333333333333
ALLC	0.363
KLF7	-0.17025
GCC1	0.8274
TIMM9	-1.71975
CDO1	-2.002
MGC10701	-2.389
IFI6	0.457166666666667
FRMD8	0.14275
MGAT2	-1.1435
WBP5	-1.88866666666667
CNIH2	0.000750000000000001
KIAA0907	-1.318
KCNH8	0.132
CTSG	-2.2525
GRIK1	-0.4288
CUL5	-0.011875
FRMD1	0.0355
OR9A4	-0.3105
SYT6	-1.529375
FOXD4L2	0.705
ANAPC2	1.58333333333333
OPN5	-0.197
TAF13	-0.5055
LYG2	0.24125
GGNBP1	0.061
C11orf40	0.131
OTX2	-0.2245
REG4	1.0012
EIF5	-1.6521875
PALB2	-0.41875
SEPSECS	-0.1924
RNASE3	-0.565
TRIM49	-1.757
POLR2K	0.1117
GPR42	0.407
C8B	-1.95325
SASS6	-0.062
PREB	0.0308333333333333
OR3A3	0.732
TUBA8	0.684625
IGLV2-14	-3.23875
STIL	-0.9585
ANKFN1	-0.914666666666667
NME7	-0.68275
HOXC12	0.43975
UBE2C	0.31925
FHOD1	0.500625
CDK2AP1	-0.0673333333333333
OR6K2	1.0495
DHPS	0.4965
RPL5	-0.351083333333333
TRGV5	0.375
LOC541472	0.125625
HCCS	-0.0996999999999999
DENND1B	-0.9615
LHX3	-0.2805
OR5D16	-0.131
CXorf57	-3.18316666666667
IRF2BP1	0.86075
NDST2	0.457166666666667
LCE3D	0.251
BOLL	0.829875
SYT3	-1.64575
PIH1D2	-0.24975
C20orf7	-1.24416666666667
IL1R2	-1.3938
SLAMF9	0.403
PPME1	0.332625
PIK3CA	-1.19175
TRAPPC1	1.729625
COLEC10	-0.891
SLC9A6	-2.091
PDDC1	-0.522666666666667
CCDC53	0.16825
GK3P	0.0465
DAZL	-1.03866666666667
BRI3	-1.20525
SDK1	0.90175
CYP2C18	0.802
IFI44L	1.119875
RPL3L	-0.562
FUT9	-1.468
KIFC2	0.2295
PMP2	0.0337142857142857
SLC4A9	-0.422
PLAG1	-2.849
MYCBP2	-0.837333333333333
OR4E2	1.329
CCDC65	-0.181666666666667
C16orf82	0.209125
ENTPD4	0.7035
BRP44L	-0.682375
PMP22CD	0.161
TMCO4	0.722
KCNN1	-0.102
WDR35	-0.61625
CCDC80	1.598625
C3orf31	-1.76725
SLC7A9	-1.09775
TMEM190	-1.28225
DBC1	0.4182
FADS3	0.147833333333333
PDZD8	-0.864833333333333
GRM5	-0.651857142857143
AZGP1	3.9556
PEX3	-1.0325
MED1	-0.246
ATG4C	-1.27916666666667
HNRPH3	-1.996125
FAM109B	2.87075
C4orf17	-0.723
CA10	-0.506
OPRD1	0.311
CCL16	-1.5635
SACM1L	-0.34625
CST6	4.96225
CD63	1.345875
LGI1	-0.55325
ZNF784	-0.20975
CRYBB1	0.3885
CX3CL1	0.09665
TOP2A	-0.84175
GYPB	-2.3352
GADD45GIP1	-0.19275
FEN1	-0.595875
IGF1R	0.9699375
WDR72	2.851
PURG	-0.368833333333333
DEFB126	0.996
PKD1L1	-0.179
CAV1	-2.6427
GNPDA2	0.6111
DGAT2	1.808625
NLGN1	-6.8615
STRBP	0.046375
HPRT1	-1.63366666666667
FANCI	-0.5845
PSMA7	0.30075
DBF4B	-0.559666666666667
TTF1	-0.469
RAD54L	-1.144
ELOF1	1.754
PLAGL2	-2.93557142857143
ZNF256	-0.16125
HMGCL	0.8265
MSI2	-0.325
RPESP	-1.8015
C11orf60	1.45775
ABCD1	0.849
ACAA1	0.7348
SPARCL1	4.382
IL6ST	2.4145
ZNF319	-0.98525
TMEM109	0.9729
FAM90A1	-1.73
IL22RA1	-2.649
ATP4B	0.3695
TEC	-0.03
C7orf30	-1.35325
TXNDC2	-0.583166666666667
ABCB4	0.1565
KIAA1191	0.543375
C9orf38	0.4225
SFTPB	0.511625
CNTNAP2	-1.04675
FRK	2.921
TBX19	-0.44475
CHD4	0.87575
C6orf26	-3.91266666666667
MOSC2	2.4795
IKBKE	2.2905
HIF1A	-3.12733333333333
LOC595101	-0.9615
RELA	0.528166666666667
TMEM16B	-0.114666666666667
ABHD12B	-2.3655
TSEN34	0.708
KIF18A	-1.13825
