Hybridization REF	TCGA-BH-A18H-01A-11R-A12D-07
GMEB1	0.4765
AKT3	-0.166166666666667
CRB1	-0.9926
CTTN	0.572333333333333
UTP15	-0.195166666666667
HSBP1	-0.485083333333333
PHF11	1.5055
NDEL1	0.526
USP8	-0.42825
BAIAP2	0.857125
SI	-0.019
ARSJ	-1.754
BAAT	-2.72675
KCNS3	1.6315
LOC126147	-0.233666666666667
TMEM37	-1.27375
C1orf162	3.34766666666667
MBD1	-0.4578
ITGAL	1.95283333333333
WDR73	-0.127833333333333
GKN2	0.4005
ARFGAP1	0.389125
SLC5A8	-0.399833333333333
ZBTB40	0.1891
CYP4B1	-1.00833333333333
LYPLAL1	0.06625
CHST3	-0.45875
MAP3K9	0.52
BTAF1	-0.764166666666667
TFAP2E	0.353
RBM35B	0.17475
LOC441251	-0.265166666666667
ANKRD25	-0.896777777777778
UQCRC2	-0.35
MAEA	0.33425
HYAL1	-1.9538
RNPEPL1	0.801666666666667
CPSF2	-1.32514285714286
PSD3	-0.015
ABCA13	-1.14716666666667
AGR2	4.638375
GBX1	-0.343
HDLBP	0.149571428571429
ACY3	0.442
HECW1	0.00375
ZNF519	-2.5015
HOPX	3.04375
ZNF304	2.662375
OR12D3	-0.0705
FKSG43	0.3435
METTL1	0.568125
MFSD3	0.3995
PSPH	-1.907
CLCA3	-0.82
DARS2	-2.279
CDC25A	-1.5245
BAIAP2L1	-1.34375
B3GNT5	0.02275
USP29	0.0815
ARHGEF10L	-0.0891
ATOX1	0.665625
ADAM30	0.155
DNASE1	-1.01625
STT3A	-0.824
RAB6IP1	0.116
PTN	0.3527
C1orf106	-2.29438461538462
HECA	1.226
RNF122	0.358
SLC22A18AS	-0.0671666666666667
GNG8	0.386166666666667
ELP4	-0.777
FAM65A	0.496333333333333
RPL10A	-0.6155
IRS4	0.9265
MACF1	1.0782
SEC24D	-0.51125
LOC374395	1.2315
TGFB2	-0.824375
MDFIC	-0.280625
CHRNE	0.515666666666667
PCMTD2	-0.763666666666667
ATP6V0D1	0.319833333333333
MTA2	0.14025
LZTR1	-0.347666666666667
RAP1A	0.857666666666667
AXIN1	0.745125
POLR1C	0.82575
TRIO	-0.0504166666666666
PLXNA4A	-1.0725
C5orf33	-0.53775
DEPDC1B	-3.8355
ZNF473	2.244
MTM1	0.4195
GPR107	0.598666666666667
CSNK1A1L	1.91616666666667
FLJ14154	1.09325
NLRC4	3.57575
ENPP4	1.76916666666667
PADI3	0.64
RNF170	-1.398125
CG018	-0.0133333333333333
C16orf7	0.85775
KCNE1	0.215
NRM	-1.4565
SLC37A3	-0.170285714285714
TPD52L2	-0.592666666666667
UNC5B	2.178
C12orf12	-0.0374
SDHB	0.30525
CLRN1	0.21475
NUDT10	-1.75283333333333
UGT3A1	0.159375
FBXW8	-0.233625
RHOF	0.152625
PTPLAD1	0.67625
MYO3B	-0.43625
DERA	-1.6565
TPP2	-0.7335
C19orf53	0.428333333333333
GINS3	-1.92825
ST6GALNAC5	0.3615
CHSY1	1.15975
MGC15705	0.4685
GPR83	0.0612
EXT2	-0.9825
DOLK	0.447
TUBAL3	-0.36975
ACVRL1	1.3783
ABL2	0.195833333333333
C14orf156	-0.895666666666667
PTPRZ1	-3.93475
DIP2C	0.3675
LAMP1	1.693625
RXRA	0.125
MAP3K5	-0.0635
ALKBH1	-0.313333333333333
PDLIM7	-0.58575
ARL14	-1.95
SNIP1	-0.0105
TIMP3	2.31208333333333
RGS3	0.951166666666667
SPAG16	-1.44666666666667
ABHD4	-0.12775
ARHGEF12	0.372416666666667
GLUD2	-0.163
RAC2	-0.1749
UAP1L1	0.807
SLC18A3	-0.2515
YOD1	-0.744666666666667
RALY	0.5255
HMOX2	1.500375
DGKH	-0.2175
DBNDD2	1.928
YIPF4	-0.63525
THAP10	-1.54425
ZNF513	1.63975
HAGHL	0.0663333333333333
ITGB4	1.669
CCDC141	0.366
YTHDF3	-0.48425
C5orf28	0.604
RPL7L1	-0.59375
TMEM30B	0.653642857142857
ANKRD35	0.4615
DUOXA2	-0.35875
TBC1D5	-0.820875
DFNB59	-0.634
HRH4	0.73625
MYO6	1.4849
DNAJA4	2.36225
RBM24	0.971625
CEACAM20	-1.29925
RBM23	-0.138571428571429
NGFB	0.09
C1orf63	-0.6502
KRTAP7-1	-0.099
PERLD1	1.1005
NPB	0.5325
C17orf59	1.2648
HSPBAP1	-0.952
SLC15A4	-0.522375
PRTFDC1	-2.0055
OSMR	-0.396142857142857
CYSLTR2	-0.075
C19orf25	0.8854
KIAA1797	-0.095
NLRP6	-0.63
FAM105B	0.0906
SCRN2	0.0955
LRRC58	-0.3549
RNF17	-0.02275
NEIL3	-4.2995
FAM137A	-0.0875
SKP2	-3.6095
PARVA	0.356916666666667
PKLR	-1.599
RNF34	0.2455
A3GALT2	-0.25375
C12orf50	0.5174
SUNC1	-1.57175
FAM102B	-0.738333333333333
CCT2	-0.216
LRRC37A2	0.059
ARF4	0.571
SIKE	-0.285
C8orf48	-0.764166666666667
MBTPS1	0.0424285714285714
GPSN2	0.4875
NCF2	3.11275
SLC12A6	0.5125
MRPL48	-0.672
HMGN3	-0.218666666666667
LRRC62	-1.30125
PAX9	-1.496875
FAM55A	-0.0215
C20orf42	-3.84666666666667
SCML2	-3.35516666666667
BCL9	0.5175
FAM40A	-0.415
C9orf41	-0.569333333333333
ZNF774	-1.1115
LETM1	-0.27325
PLXNB1	0.999833333333333
NIPSNAP1	-0.258875
USP10	-0.76225
F9	0.239666666666667
LIPE	1.26225
CNGB3	0.077
C12orf52	-0.350875
PI4K2A	0.581
MED8	-0.237
STAT4	3.3486
FGD4	0.820833333333333
RNF145	-1.54983333333333
WDR32	1.5708
CLDN2	-0.265333333333333
TCEAL8	0.3825
ZMYND8	-0.646
PDXK	-0.168625
GATAD2A	0.28975
PTGES3	0.0915
CCM2	0.60475
TAP1	3.31475
ZNF670	-0.717
ETS2	0.484928571428571
C6orf166	0.00233333333333333
PRMT2	0.468214285714286
OR4B1	0.369
INTS8	-0.46
CCDC102A	-0.1705
CCDC83	-1.6934
ITGA1	-0.4148
EPHA5	-2.1678
FAM24B	-1.17366666666667
TSGA10	1.13475
HAL	-2.579
MYOT	-0.41425
SPACA3	-0.8945
BCL2L2	-0.654
CUGBP2	-0.196333333333333
CCNB3	0.728
RNF113B	0.03575
MERTK	-0.61775
BAG1	0.6105
VPS36	-0.41675
ORMDL3	0.5578
C1orf190	-0.917
ZNF625	-0.90725
CORO2B	-2.395
ALOX15	-0.292
CST1	3.227
NUPR1	1.64766666666667
CCL7	4.32875
SMCR5	-2.6985
DSC2	1.222
RBMS2	-0.419
GRIK4	0.4245
TRIM65	0.437
TMPRSS6	0.0835714285714286
TP53INP2	0.89375
GLB1L	0.5455
LOC388284	-0.4505
PUS1	-0.2885
BCL9L	0.1075
OLFM1	-0.93975
RET	0.37575
MASTL	-1.99333333333333
ALX3	0.66275
IL1RL1	1.70583333333333
ZNF765	0.4112
C14orf138	-0.8305
SNX10	-1.04833333333333
TAC4	-0.4515
C1orf64	4.103875
POGK	0.0245
MAPK9	0.57825
ZNF366	2.8575
C8orf79	0.0311
CLDN7	2.455375
OR5AT1	0.1845
TRIM37	-2.69825
LRRC25	2.5235
GRHL2	1.8613
TEKT3	1.322
LASS5	0.0611666666666667
ABCC4	-2.32541666666667
DLG3	0.441875
VGLL1	0.6805
ZFP36L2	1.9035
MFRP	-0.5395
KIAA1799	-0.9675
FLJ44379	0.7525
PCNX	-0.03375
ANXA9	1.1585
CYP4V2	1.369
PIK3C2A	-0.82925
SRR	-0.338
NOL3	-1.106
IFITM2	1.455
ARNTL2	-1.76675
ZNF595	-0.2025
NLRP13	0.912
ASPH	-0.881375
CPA2	-0.229
PVRIG	0.862833333333333
LEPR	-1.16533333333333
C16orf42	1.5885
SH3BGRL	3.9815
FAM77D	-0.746833333333333
FNDC7	-0.1075
C9orf6	0.8175
NOTCH2NL	1.75716666666667
PGBD1	-1.23316666666667
SYNGR2	2.215
PITPNA	0.0119375
PRPF4B	-1.1109
SLC43A3	-0.7045
NRBP1	0.5775
SLC25A22	0.497
ILK	-0.00675
SLC22A8	0.799
MRPS7	-0.319875
PITX2	-5.0895
FABP3	-0.654125
OR1L1	-0.0665
LOC728215	-1.415
BLID	-1.8415
KIAA1217	2.05441176470588
TFPT	2.353
AP4B1	-0.74775
VBP1	-1.227
OR1K1	0.372
MORC3	0.0745
BHMT2	-1.60866666666667
C3orf10	0.621125
FZD7	-1.0575
WFDC10A	-0.021
PMS2CL	-0.5645
CCDC32	0.432333333333333
FA2H	-1.63625
ALG13	-0.058
TTLL7	-0.2465
SPOCK3	0.296
SLC13A2	0.312
AIM1	1.36925
GPRC6A	0.871
EGR2	3.9385
MED11	0.1335
WWC1	2.27625
SH3GL3	-4.202
RIF1	-0.134
PRLH	0.2305
VLDLR	-1.9955
DBT	-0.344875
C21orf63	1.33075
CGGBP1	-0.211375
KRTAP12-2	1.327
TADA3L	-0.718125
ZBTB16	2.41225
PDGFB	1.294
RFX1	0.946
UQCRB	0.0408
LOC133874	-1.3075
HPS3	-2.54
LGALS3BP	1.9084
DKFZP564O0823	3.96364285714286
MRFAP1L1	0.713375
HOXA10	-1.53966666666667
NGB	-0.2225
KIF21A	-0.150307692307692
IFLTD1	-0.3685
LZTS1	-0.084125
ARHGEF3	0.99275
RHBDL3	-1.9015
CSNK1G2	0.580833333333333
ChGn	-0.880125
KIAA1244	2.13883333333333
GABRB2	0.403
MGC72080	-1.286
CD27	4.6345
EGLN1	-1.5449
PEX13	0.13575
RWDD3	-0.02125
RNF12	-0.082
GRIN2B	-0.458
ADAMTS14	-0.422875
DYDC2	-1.56066666666667
ATP6AP1	1.6469
NR1H2	1.43733333333333
PDK2	-0.14275
C3orf17	-0.517833333333333
SLC38A2	-0.542928571428572
SLC25A29	0.2705
C15orf29	0.0735
ADAM9	-1.52866666666667
TMUB2	0.40675
GPR176	-0.5515
AGK	-0.951142857142857
MCCD1	0.05625
NDUFA4	-0.60475
TMEM146	0.99375
DUSP1	1.154875
UNQ6975	1.11
EMX2OS	2.45325
INSM2	-0.43075
LUZP4	-1.0325
SETD6	-1.3965
P2RY2	1.33425
SLC45A2	-1.4855
RABGAP1	0.6695
UBXD5	0.428125
GPRC5A	2.5946
PAK3	-0.369166666666667
LOC63920	-2.26425
TGFBR1	0.3107
KRTAP6-3	0.24375
SFMBT2	0.077
CDC42	0.458
C11orf35	2.0485
TTLL2	-0.23625
UACA	0.159666666666667
CD97	0.6731
SETD5	-0.130142857142857
NINJ2	-0.662
PTER	1.38933333333333
POMGNT1	-0.20925
KRTAP4-2	0.378
ECGF1	3.900375
HRB	-0.659363636363636
ATP1B2	0.0118
LOC400506	-0.54675
COL4A3BP	0.7495
C6orf97	2.0705
GRHPR	0.912625
TAS2R1	-0.29
SEMA7A	-0.9895
EDF1	0.69025
ODF2L	0.5663
PCID2	-0.120166666666667
GTF2H4	-0.521833333333333
ZCCHC3	-0.361
CGB2	1.1115
NEUROD1	0.235
C20orf75	0.138
RP5-1054A22.3	1.02233333333333
IFNA5	0.5445
ZNF134	2.56491666666667
MGC119295	-0.7688
ZSWIM6	0.49275
SMEK1	0.062
PCGF2	0.3825
C1orf102	2.42925
CYP2A13	0.8975
KCNH6	-0.7061
MDM1	0.3148
ALDH7A1	-0.0296666666666667
C9orf75	3.06975
VDAC3	-1.36225
OR51T1	0.593
EIF3F	-0.587166666666667
KCNJ10	0.1255
LENG8	1.352
EDEM2	-0.42625
CCNJL	-2.30516666666667
DHX37	-1.066
CRYGN	-1.9885
AATF	-0.974125
ZNF630	0.57375
E2F5	-0.86
WFDC13	-0.850333333333333
FTSJ3	-0.362666666666667
C4orf33	0.63175
LHFPL4	-2.276
C19orf56	-0.809083333333333
SMAD4	-1.035
AFM	0.161166666666667
G0S2	0.83425
FCHSD2	0.1973
RRP1B	-1.0155
EEF1B2	-1.05566666666667
STAT6	0.619666666666667
ZNF195	-0.471
GNL1	0.234666666666667
ZNRF2	0.349833333333333
PER3	0.421625
ASB16	0.409
C10orf10	0.829142857142857
ADCY8	-3.55366666666667
C9orf58	-1.4545
ARMC10	-0.900333333333333
PSG1	-0.794
DHX34	0.43625
VARS2	-0.417125
NFIC	1.405
ITPR2	-0.1545
AGXT2	0.1585
OR6K3	0.2545
H2AFZ	-0.85875
MLLT3	0.200416666666667
COX4I2	1.3265
CCNT2	-0.685125
PLK4	-2.819875
NUMBL	-0.0575
MED16	0.6475
PLEKHQ1	1.969
GOSR1	0.444777777777778
BTG4	-0.74725
RPL30	-0.0608333333333333
IGSF5	0.05675
IGFL2	2.72466666666667
ELMOD2	0.7565
SHC3	-1.54266666666667
HAVCR1	-0.0025
DYNC2H1	-0.783
RNF5	-0.571
C2orf7	-0.5195
NLF1	1.474
KLHL25	0.7935
LRP10	0.6388
KRI1	0.14125
PUS7L	-0.8065
MGMT	1.602
HOXD1	1.99916666666667
CSH1	0.286
ATG16L2	-0.25175
FLJ44635	0.529
CHODL	-0.16425
EXOSC8	-1.1915
SLC28A1	-0.2525
MYO7B	-0.772833333333333
SEH1L	-0.7993
MTNR1A	0.4145
TSPAN5	-0.345
CDC45L	-4.03683333333333
AMIGO1	0.685
ATAD3A	-0.520375
OSGIN2	0.173333333333333
PDIK1L	0.23
DARC	3.52875
PIPSL	0.021
SHMT1	-1.9165
CRISP3	0.2835
POPDC2	2.57816666666667
ZRANB2	-0.450833333333333
FBXL8	1.55325
TRIP13	-2.68690909090909
EIF5AL1	-0.187
POU5F1P3	-4.5955
IL6	1.27333333333333
CXorf38	-0.0743333333333333
IFNA16	-1.1985
FBXL2	1.13283333333333
BRD1	-0.397
STATH	0.7005
FBXO44	0.8135
MCCC2	1.157
CDC2	-2.1384
C5orf23	-1.1725
IVD	0.553333333333333
C10orf122	-1.50675
MSL3L1	-0.0614
MVP	1.61775
EPOR	-0.8516
ZMYM1	-0.924833333333333
BCL7C	0.672833333333333
PSTPIP2	0.3478
LYPD1	-1.702625
OR8G5	-0.6775
ZP3	0.873166666666667
BCAS4	1.33925
EDG6	3.85025
ISY1	-0.082
PRAMEF2	-0.89625
CUL1	-0.374625
RNF213	2.0705
CCRK	1.63625
DHX9	-0.158375
C13orf29	-0.598
NCKAP1	-0.279666666666667
MRPL43	0.627142857142857
XPR1	-1.51425
PKN2	1.4653
PODNL1	-0.1225
ZNF333	-0.06525
DALRD3	1.3045
OPN1SW	0.619
BTBD6	0.01175
C11orf82	-3.149
OR5P3	-0.4095
DUSP11	-0.53875
L1CAM	-1.0015
NEK11	1.556
OR7E91P	0.748
CNTN3	1.2436
CREB3L2	0.04625
ZBTB37	1.207
KIAA1324L	-1.1855
NDUFB10	-0.138666666666667
NUDT2	0.2575
GTPBP8	-0.0205
CACNA1D	-0.577625
PRKAA2	0.185833333333333
PRDM8	-0.255
MGC16075	-0.5715
KRT14	0.566857142857143
PP8961	0.773625
MRPL18	0.30675
ABCG2	-2.987
PACRG	1.1275
BBS2	-0.6995
KREMEN2	-0.9205
FBXO21	-0.61925
HNRPUL1	0.0191666666666667
GRB10	-0.64325
CLSTN1	0.805625
LMAN2	1.0437
C17orf61	-0.247
NIPSNAP3A	1.04875
INSIG2	-1.78216666666667
PCDHB7	-0.588833333333333
STXBP2	0.40375
CMAH	0.456181818181818
SEMA5B	-0.7505
ZNF155	0.003
COQ6	-0.5445
PRPF4	0.7685
TSPAN15	3.7349
VN1R5	0.2295
LATS2	0.32625
SELK	0.88675
PGK2	-0.0876666666666666
MS4A1	2.260125
TYW3	-0.179
KRTAP5-1	1.70025
RCCD1	-2.34916666666667
BTN1A1	-0.25875
DDX28	-0.39125
TMEM65	-1.165125
LOC92345	0.16225
TTC31	-0.4075
WDR46	-0.9335
CHP2	-1.95916666666667
LSP1	0.767
ZNF542	1.2715
EXOSC1	-0.83275
ARHGAP18	-0.537833333333333
LRRTM4	-1.2895
MAOB	-0.2465
CACNB4	-0.6585
MGC33846	0.861625
RANBP3L	1.80725
ATP5L	-0.049125
ONECUT1	-3.2915
NUDT9	-0.383
TMEM149	1.7255
STX17	0.22975
IGSF10	-3.86475
TMPRSS9	0.6665
BMPR2	1.45416666666667
ALLC	-0.28975
KLF7	0.743125
GCC1	0.534
TIMM9	-0.9275
CDO1	-1.2755
MGC10701	-0.974166666666667
IFI6	2.99716666666667
FRMD8	1.048
MGAT2	-0.43025
WBP5	-0.455
CNIH2	0.73475
KIAA0907	-0.6449
KCNH8	-0.4765
CTSG	-1.684
GRIK1	-0.226166666666667
CUL5	-0.070125
FRMD1	0.7025
OR9A4	-0.0499999999999999
SYT6	-1.28125
FOXD4L2	0.954
ANAPC2	0.4135
OPN5	0.024
TAF13	0.04975
LYG2	1.337
GGNBP1	0.9495
C11orf40	0.745
OTX2	-1.2235
REG4	0.1906
EIF5	-0.5859375
PALB2	-0.90925
SEPSECS	-0.9536
RNASE3	0.15875
TRIM49	-1.032
POLR2K	1.0979
GPR42	0.145
C8B	-3.758
SASS6	-1.39825
PREB	-0.182
OR3A3	0.2065
TUBA8	0.797125
IGLV2-14	1.3475
STIL	-2.731
ANKFN1	-1.138
NME7	-1.55475
HOXC12	0.0165
UBE2C	-1.504
FHOD1	-0.5825
CDK2AP1	-0.961
OR6K2	-0.4615
DHPS	-0.2085
RPL5	-0.291
TRGV5	0.71
LOC541472	0.326875
HCCS	-0.4991
DENND1B	1.626
LHX3	-0.47
OR5D16	0.199
CXorf57	-1.52883333333333
IRF2BP1	-0.56575
NDST2	0.724
LCE3D	0.278
BOLL	0.300375
SYT3	-0.971
PIH1D2	0.01475
C20orf7	-1.28466666666667
IL1R2	1.59283333333333
SLAMF9	0.109
PPME1	0.824625
PIK3CA	-0.142
TRAPPC1	-0.21725
COLEC10	-1.21166666666667
SLC9A6	-0.668666666666667
PDDC1	-0.166333333333333
CCDC53	0.4405
GK3P	-0.165
DAZL	-0.17875
BRI3	-0.9295
SDK1	-0.8985
CYP2C18	-0.229
IFI44L	2.909875
RPL3L	0.2805
FUT9	-1.54183333333333
KIFC2	0.7215
PMP2	-0.8795
SLC4A9	-0.3715
PLAG1	-2.00633333333333
MYCBP2	0.198
OR4E2	0.292
CCDC65	1.6175
C16orf82	0.455857142857143
ENTPD4	-0.922875
BRP44L	0.471125
PMP22CD	-0.73325
TMCO4	0.3265
KCNN1	-0.778166666666667
WDR35	-0.75875
CCDC80	2.189875
C3orf31	-1.0525
SLC7A9	-0.46025
TMEM190	-0.817
DBC1	-1.219
FADS3	-0.617
PDZD8	0.6065
GRM5	0.248375
AZGP1	3.8541
PEX3	-0.119
MED1	0.0302857142857143
ATG4C	-2.001
HNRPH3	-1.149375
FAM109B	1.55425
C4orf17	-0.2235
CA10	-0.09875
OPRD1	-0.113
CCL16	-1.80425
SACM1L	-1.9175
CST6	3.637
CD63	1.6965
LGI1	-1.803
ZNF784	1.5315
CRYBB1	-1.97
CX3CL1	1.3865
TOP2A	-2.984375
GYPB	-2.60666666666667
GADD45GIP1	-0.966
FEN1	-1.3625
IGF1R	5.9376875
WDR72	-3.123
PURG	-1.64516666666667
DEFB126	0.59775
PKD1L1	0.01325
CAV1	-2.2355
GNPDA2	0.5729
DGAT2	-0.414875
NLGN1	-5.41075
STRBP	0.05525
HPRT1	-0.796
FANCI	-2.363125
PSMA7	0.526375
DBF4B	-0.386833333333333
TTF1	-0.699
RAD54L	-2.84775
ELOF1	0.7165
PLAGL2	0.0188750000000001
ZNF256	2.31775
HMGCL	1.03825
MSI2	-1.27833333333333
RPESP	-1.756
C11orf60	0.66875
ABCD1	0.07
ACAA1	0.8369
SPARCL1	5.2275
IL6ST	2.5793
ZNF319	-0.528
TMEM109	0.7699
FAM90A1	-2.7305
IL22RA1	-2.128
ATP4B	-0.754
TEC	-0.5455
C7orf30	-1.469
TXNDC2	-0.459666666666667
ABCB4	-0.48375
KIAA1191	0.54725
C9orf38	0.096
SFTPB	-0.0415714285714286
CNTNAP2	-0.7812
FRK	-0.9755
TBX19	-0.08875
CHD4	0.065
C6orf26	-2.91966666666667
MOSC2	1.557
IKBKE	0.4965
HIF1A	-1.04966666666667
LOC595101	0.8255
RELA	0.95
TMEM16B	-1.463
ABHD12B	-3.15325
TSEN34	2.4155
KIF18A	-3.95025
TXNDC9	-0.116
SPATA2L	0.965
SEMA4G	-1.7565
C21orf91	-0.599625
MATN1	-0.2085
KCNIP4	0.079
TUSC1	1.5055
OR4C15	0.2335
ARMCX6	0.24575
WBSCR27	-1.88066666666667
OR52I2	-2.071
KIAA1604	-0.7645
DYNC1I1	-2.222375
PPP4C	0.14325
SLC47A2	-2.35133333333333
TREH	-0.090875
CD48	2.68933333333333
ST14	1.9485
PKN1	-0.00675
SPON2	1.5805
XBP1	2.62716666666667
SFRS12	-0.6385
EFCAB6	1.9865
SELT	0.608
SLC39A2	-0.345
ERF	-0.145166666666667
ARL3	1.05575
SURF6	0.2574
MLLT10	-0.811428571428571
FLJ11171	-0.146333333333333
TDGF1	-4.4615
ERCC6	-1.25925
EIF2AK4	0.70875
BAZ1A	0.693
LRRN3	-0.614333333333333
TMC3	0.313
EFTUD1	-0.4295
PTPRO	0.0901666666666667
CLEC12A	0.364875
ACBD4	0.0385
ZDHHC14	0.54525
OTUD7B	1.37925
ACTB	1.0825625
MSRA	-0.14825
LCE5A	3.033
IFI35	1.644
BSCL2	1.254
ANKRD12	0.413333333333333
CFHR2	1.0475
RGAG1	-0.253
HSFY1	0.07
SLC30A5	-0.216416666666667
IMPG1	0.132
GPR109A	0.604
ZNF185	0.19525
IYD	3.02725
NPCDR1	0.228
SERPINA13	1.444
HMGCLL1	-1.65166666666667
NEUROG1	1.615
UBQLN1	0.804875
LIN37	-0.442
SOCS2	-1.332625
DSCR4	-1.777375
XKR6	-1.9995
GPR142	0.533
KRTAP13-3	0.1455
CCDC15	-1.79966666666667
MOS	0.9145
CD1E	-0.472
OFCC1	0.387
FAM83D	-3.56
SRFBP1	0.368
C9orf96	-0.367
DHDH	-1.5075
CCDC90A	-1.3885
RABL3	1.04645
CD320	-1.69
ANGEL2	-0.226583333333333
MRPL21	-0.5065
SMG6	0.254833333333333
INSR	2.74475
FLJ14816	-0.545
GLRB	0.526
C9orf89	2.5605
CIZ1	0.416875
URG4	1.202
LRDD	-0.838333333333333
CBY1	1.11383333333333
NFX1	0.1255
MTERFD2	-0.680071428571429
C19orf23	0.804
PGC	-2.6915
IER3IP1	0.2945
RASAL2	0.588416666666667
C1orf89	-0.11775
SYNJ1	-0.54975
NFKBIE	0.60325
FLJ40125	-1.59683333333333
TCEB2	0.4014
NOG	-1.355
POLR2J2	-0.279666666666667
HLA-B	3.7275
PCDHA1	-0.097
PPP2R2B	-0.5365
ARHGEF17	0.0361666666666667
TCF7L2	-0.638857142857143
CHD5	-0.847666666666667
ZNF431	-1.43775
TBC1D25	0.14325
ZNF800	0.4375
SCUBE2	3.17090909090909
MYCBP	0.298666666666667
GPX5	-0.151
C6orf129	-0.656666666666667
QSER1	-1.06133333333333
ULK2	0.0665
PIGO	0.375333333333333
NRCAM	-2.31830769230769
SLC35E3	-0.30475
CSRP2	-1.03975
HYPE	0.756
MAPK15	0.585
MGC14327	0.466
TIMM13	-0.409333333333333
ZNF462	-2.06975
GBA3	0.4955
TEX13A	0.093
MCM6	-1.87577777777778
MTRF1	-1.922875
ABCA7	0.94875
EIF4A2	-1.059
ZC3H10	0.9308
RPGR	-0.158833333333333
C20orf94	0.12775
RP1L1	0.17325
GPR125	-1.728
USP22	0.0895
OR1L4	-0.04975
MLZE	0.80075
FLJ32065	-0.16175
PTCD1	-0.73675
CRTAC1	0.074
BXDC2	-0.38575
C18orf1	1.4205
FAM107A	2.06621428571429
EFNA3	-0.0625
P18SRP	-0.456
CAMKK2	0.287666666666667
KIAA0649	-0.67725
NES	-0.8165
HS6ST3	0.283125
PON2	-1.429
TCP11L2	-1.22325
CLEC4A	2.261
PRR12	1.517
MLXIPL	-1.1373
C2orf50	0.954
ZNF28	1.92875
ENC1	0.475833333333333
MAP2K1	-0.607375
FKSG2	0.891
KIAA0430	0.612
PTP4A1	-0.961833333333333
GPR156	1.7675
GTF3C6	-0.89775
UBR2	0.0317
LOC388272	-0.68425
MAK	1.36066666666667
ACOT4	2.807
STC2	1.5245
PIGW	-1.094875
SAE1	-1.06
COL6A1	0.993045454545455
OAZ1	0.419166666666667
STMN4	0.343666666666667
EDG3	1.4335
SGCE	-2.00616666666667
IL11	-1.52733333333333
PRSS8	2.596375
YIPF5	0.5605
WNT4	3.462125
CSN2	-0.452166666666667
TCF7	-1.412875
TDO2	3.32675
SAMD9	0.673875
S100A7A	0.3755
MMRN1	2.95283333333333
GKAP1	0.85425
AKR1C3	-2.920125
RNF19A	1.088625
GMDS	-0.2645
YKT6	0.174875
SPARC	0.9642
C12orf31	0.3345
UBE2V2	-0.2145
FBXL18	-0.925166666666667
KIAA0460	0.4665
ADAM22	-0.803
SERPINC1	-4.141
KCTD21	0.539
MYOHD1	-2.88
ZNF37A	0.707666666666667
GTF3C1	0.465833333333333
CTSZ	1.428
PRNPIP	-1.64725
DRD1IP	1.0785
NR1I2	-2.5652
ZNF266	0.0901
SPAG4L	0.367
COX4NB	0.13075
SAPS1	3.39166666666667
APOA1	-3.63675
TATDN1	-0.382666666666667
C10orf82	-2.0435
KPNB1	-0.65925
FOXO3	1.14541666666667
CRYBB2	-1.0245
ZBTB5	-0.818666666666667
SLC25A38	0.0805
DCTN2	-0.0901666666666667
IFT20	0.3745
CTHRC1	0.907
C1orf31	-0.56925
UHRF1	-1.49125
GPC6	-1.72325
C10orf54	2.3685
MCF2L2	-0.283833333333333
WNT9B	0.270875
OLA1	-0.453
FAM120B	0.6935
TTLL10	0.211
CYorf15A	-4.08333333333333
RELN	-2.98344444444444
SCN2B	0.0108181818181818
MFHAS1	-0.68375
NKX3-2	-1.754
RASGRF2	-0.1755
SSBP1	-0.591833333333333
KPNA6	0.181
LOC389118	-0.7535
HS3ST4	-1.6979
SUPT7L	-1.02675
FLJ32658	-2.788
IGFBPL1	-0.89425
KIAA1641	0.4156
SHKBP1	-0.203666666666667
CSF1R	5.13325
NAGK	0.89775
MYL2	0.04975
HIST1H4C	-0.915166666666667
TOMM7	-0.692625
ADAMTSL3	1.5357
TNFSF14	1.1285
PRRT2	-1.15775
VTA1	-0.75775
AOAH	3.472
CRISPLD2	2.64528571428571
PNN	-0.74
TA-NFKBH	0.4855
ESPN	0.384
RBM43	-0.5575
KIAA1267	0.134375
DDX3X	0.705888888888889
KIAA1576	-4.85025
PLXDC1	3.78816666666667
FLJ25801	-4.415
HNRNPL	0.15425
RUNDC3A	-0.0615
CASP12	-1.3775
SH2D5	-0.875875
RPL26L1	0.268
OR51A7	0.2535
HDC	5.561
C2orf16	0.316
SYTL3	3.712
GOLGA4	0.7820625
NOTCH1	0.654166666666667
ATPAF2	0.5585
ECD	0.2045
SSX5	-0.826333333333333
SNAP91	0.15975
OCA2	-4.998
PNPO	-0.461166666666667
DAPK1	-0.466833333333333
PINX1	-1.12516666666667
SELENBP1	1.791625
NEK3	-0.281416666666667
TMED4	0.163285714285714
SSTR4	0.75
FOSL1	-1.2704
CD40LG	0.843
CES1	-2.4536
DCI	0.488166666666667
B3GAT3	0.576833333333333
STK17B	0.99475
CNTN6	0.326
CYP3A4	-0.890166666666667
MBOAT2	-0.755
PISD	0.990625
USP1	-1.0055
PYDC1	1.85333333333333
CENPM	-1.835125
SAR1B	0.726
TTC7B	-1.6595
DP58	0.2005
GPC1	0.933
RBL1	-2.540875
TMEM137	-2.10283333333333
TOB1	1.66475
TCEAL1	0.676833333333333
CENPF	-2.34736363636364
C6	-0.3594
PRSS1	-3.28325
PPIL6	1.84133333333333
C6orf124	-0.3675
