Hybridization REF	TCGA-AR-A1AW-01A-21R-A12P-07
DNAJA4	2.170375
RBM24	-1.559125
CEACAM20	-1.0275
RBM23	0.482357142857143
NGFB	0.3795
C1orf63	-0.6968
KRTAP7-1	0.117
PERLD1	2.05525
NPB	0.449
C17orf59	0.9062
HSPBAP1	-0.37475
SLC15A4	0.311625
PRTFDC1	-1.47975
OSMR	-0.845571428571429
CYSLTR2	-1.3885
C19orf25	0.7903
KIAA1797	-0.0685
NLRP6	0.6235
FAM105B	-0.0546
SCRN2	0.206166666666667
LRRC58	-1.0012
RNF17	-0.694875
NEIL3	-2.8775
FAM137A	-2.0615
SKP2	-3.16125
PARVA	0.993833333333333
PKLR	-1.5945
RNF34	0.92475
A3GALT2	-0.45975
C12orf50	0.404
SUNC1	-2.05975
FAM102B	-0.0713333333333333
CCT2	-0.34975
LRRC37A2	-0.8665
ARF4	0.752
SIKE	-0.59175
C8orf48	2.7035
MBTPS1	0.961428571428571
GPSN2	0.556
NCF2	2.71175
SLC12A6	-0.195166666666667
MRPL48	-0.56425
HMGN3	-0.00283333333333334
LRRC62	-1.0355
PAX9	0.999375
FAM55A	-0.1985
C20orf42	-4.506
SCML2	-2.34066666666667
BCL9	0.696
FAM40A	-0.14
C9orf41	-0.860833333333333
ZNF774	-0.1795
LETM1	-0.4605
PLXNB1	0.704166666666667
NIPSNAP1	-0.506125
USP10	-0.213
F9	0.17025
LIPE	1.87975
CNGB3	0.26
C12orf52	0.541125
PI4K2A	0.42525
MED8	-0.02775
STAT4	-0.4333
FGD4	-0.974
RNF145	-1.96816666666667
WDR32	0.7108
CLDN2	0.107833333333333
TCEAL8	0.4165
ZMYND8	-0.3942
PDXK	-0.45909375
GATAD2A	-0.622
PTGES3	0.091
CCM2	-0.0455
TAP1	0.945
ZNF670	0.98775
ETS2	-0.0385714285714285
C6orf166	-0.396833333333333
PRMT2	0.0808571428571429
OR4B1	0.472
INTS8	-1.259
CCDC102A	0.031
CCDC83	0.2135
ITGA1	0.1002
EPHA5	-2.428
FAM24B	-1.0185
TSGA10	1.80175
HAL	-2.19983333333333
MYOT	0.29725
SPACA3	-0.138
BCL2L2	-0.6775
CUGBP2	-0.874166666666667
CCNB3	0.5525
RNF113B	0.0255
MERTK	0.21775
BAG1	0.69775
VPS36	0.57525
ORMDL3	0.9633
C1orf190	-0.36275
ZNF625	0.0455
CORO2B	-2.07675
ALOX15	0.1945
CST1	3.5135
NUPR1	1.99933333333333
CCL7	1.7995
SMCR5	-2.2775
DSC2	1.182
RBMS2	0.30425
GRIK4	0.4565
TRIM65	-0.1992
TMPRSS6	1.76092857142857
TP53INP2	0.21175
GLB1L	0.480333333333333
LOC388284	0.586333333333333
PUS1	0.100785714285714
BCL9L	-0.085
OLFM1	-1.36425
RET	0.958375
MASTL	-2.17083333333333
ALX3	0.3185
IL1RL1	0.567
ZNF765	-0.3123
C14orf138	-0.8585
SNX10	-0.495166666666667
TAC4	-0.091
C1orf64	2.974375
POGK	1.26925
MAPK9	1.4745
ZNF366	2.85325
C8orf79	2.2221
CLDN7	2.446875
OR5AT1	0.355
TRIM37	-1.6085
LRRC25	1.91175
GRHL2	2.2975
TEKT3	2.6105
LASS5	0.699833333333333
ABCC4	-2.88816666666667
DLG3	0.897125
VGLL1	0.172125
ZFP36L2	0.284166666666667
MFRP	-0.111333333333333
KIAA1799	0.4655
FLJ44379	1.3385
PCNX	-0.94375
ANXA9	1.3845
CYP4V2	1.862
PIK3C2A	0.04925
SRR	0.5775
NOL3	0.4875
IFITM2	1.4025
ARNTL2	-2.33625
ZNF595	0.43375
NLRP13	1.2755
ASPH	-1.59925
CPA2	-0.0985
PVRIG	-1.781
LEPR	-1.02233333333333
C16orf42	1.18666666666667
SH3BGRL	2.99825
FAM77D	0.8976
FNDC7	0.12
C9orf6	-0.105
NOTCH2NL	1.5595
PGBD1	-1.0645
SYNGR2	2.001
PITPNA	-0.126625
PRPF4B	-0.1492
SLC43A3	-1.44485714285714
NRBP1	0.3415
SLC25A22	0.0725
ILK	0.650375
SLC22A8	0.612666666666667
MRPS7	-0.473
PITX2	-3.46025
FABP3	-0.197
OR1L1	0.3925
LOC728215	-1.053125
BLID	-1.8985
KIAA1217	2.395
TFPT	0.64625
AP4B1	-0.77
VBP1	-1.20275
OR1K1	0.384
MORC3	0.7745
BHMT2	-0.5305
C3orf10	0.5
FZD7	-0.232333333333333
WFDC10A	0.7145
PMS2CL	-0.327625
CCDC32	0.699
FA2H	0.31925
ALG13	0.3565
TTLL7	-0.6664
SPOCK3	-0.048
SLC13A2	0.615
AIM1	2.2545
GPRC6A	-0.204
EGR2	3.52325
MED11	0.55225
WWC1	0.147
SH3GL3	-3.548
RIF1	-0.918285714285714
PRLH	0.17
VLDLR	-1.7095
DBT	0.3641875
C21orf63	1.0845
CGGBP1	-0.296
KRTAP12-2	0.2245
TADA3L	-0.0065
ZBTB16	1.3135
PDGFB	1.2485
RFX1	0.64025
UQCRB	-0.3761
LOC133874	-0.3205
HPS3	-2.26075
LGALS3BP	1.1239
DKFZP564O0823	1.823
MRFAP1L1	0.25475
HOXA10	-1.6445
NGB	0.0865
KIF21A	0.328615384615385
IFLTD1	-2.199
LZTS1	-0.341625
ARHGEF3	1.7435
RHBDL3	-1.997
CSNK1G2	-0.132166666666667
ChGn	-0.051625
KIAA1244	2.854
GABRB2	0.3835
MGC72080	-0.79
CD27	1.277
EGLN1	-1.5358
PEX13	0.719
RWDD3	-0.32025
RNF12	-0.6
GRIN2B	0.4455
ADAMTS14	-0.146625
DYDC2	-1.20866666666667
ATP6AP1	1.1791
NR1H2	0.895333333333333
PDK2	0.7805
C3orf17	-0.3965
SLC38A2	-1.15557142857143
SLC25A29	-0.201333333333333
C15orf29	0.6455
ADAM9	0.176333333333333
TMUB2	0.723625
GPR176	-0.491
AGK	-0.2295
MCCD1	0.38425
NDUFA4	0.4275
TMEM146	0.044
DUSP1	2.706375
UNQ6975	1.0445
EMX2OS	3.53525
INSM2	-0.64025
LUZP4	-0.16175
SETD6	-0.6875
P2RY2	0.59
SLC45A2	-1.3915
RABGAP1	0.0645
UBXD5	0.443875
GPRC5A	1.5409
PAK3	-0.497166666666667
LOC63920	-0.28625
TGFBR1	0.4948
KRTAP6-3	0.38925
SFMBT2	-0.494
CDC42	-0.1495625
C11orf35	1.3875
TTLL2	0.168
UACA	0.845083333333333
CD97	-1.1128
SETD5	-0.807375
NINJ2	0.09775
PTER	1.46716666666667
POMGNT1	0.62325
KRTAP4-2	0.3885
ECGF1	2.42275
HRB	-0.199818181818182
ATP1B2	-0.1557
LOC400506	0.34025
COL4A3BP	0.00625
C6orf97	1.80225
GRHPR	0.461375
TAS2R1	0.4095
SEMA7A	-0.75075
EDF1	-0.03
ODF2L	0.5662
PCID2	-0.784666666666667
GTF2H4	-0.3375
ZCCHC3	-0.64325
CGB2	0.177
NEUROD1	4.5715
C20orf75	0.203
RP5-1054A22.3	1.3675
IFNA5	0.736
ZNF134	0.437333333333333
MGC119295	-0.3627
ZSWIM6	0.230125
SMEK1	-0.290333333333333
PCGF2	0.54475
C1orf102	2.16225
CYP2A13	2.736
KCNH6	-1.1512
MDM1	0.9858
ALDH7A1	0.638
C9orf75	1.501
VDAC3	-0.76225
OR51T1	0.3325
EIF3F	-0.475
KCNJ10	-0.502875
LENG8	0.1615
EDEM2	0.0193333333333333
CCNJL	-1.14866666666667
DHX37	0.001
CRYGN	0.8575
AATF	0.00875
ZNF630	1.054625
E2F5	-0.486
WFDC13	-0.26025
FTSJ3	-0.701166666666667
C4orf33	1.149
LHFPL4	-2.70475
C19orf56	0.39725
SMAD4	-0.039125
AFM	-0.497
G0S2	-0.51025
FCHSD2	-0.1814
RRP1B	-0.9326
EEF1B2	-0.770666666666667
STAT6	0.989
ZNF195	-0.65525
GNL1	-0.2825
ZNRF2	1.05216666666667
PER3	-0.56975
ASB16	-0.00699999999999999
C10orf10	0.851714285714286
ADCY8	-3.1135
C9orf58	-2.792
ARMC10	0.0261666666666667
PSG1	-0.6405
DHX34	0.14775
VARS2	-0.042125
NFIC	1.25425
ITPR2	1.45275
AGXT2	0.0898333333333333
OR6K3	0.3755
H2AFZ	-0.27875
MLLT3	-0.24975
COX4I2	1.794
CCNT2	0.20875
PLK4	-2.570625
NUMBL	-0.513166666666667
MED16	0.84525
PLEKHQ1	0.90525
GOSR1	0.492666666666667
BTG4	0.5845
RPL30	-0.295166666666667
IGSF5	-0.29475
IGFL2	1.26716666666667
ELMOD2	1.09933333333333
SHC3	-1.543
HAVCR1	-0.357
DYNC2H1	-0.312875
RNF5	0.433666666666667
C2orf7	0.08525
NLF1	0.7205
KLHL25	0.6935
LRP10	1.0643
KRI1	-0.341
PUS7L	0.455833333333333
MGMT	1.36925
HOXD1	0.746166666666667
CSH1	0.0928
ATG16L2	-0.1865
FLJ44635	1.0005
CHODL	-0.612
EXOSC8	-1.336
SLC28A1	0.08125
MYO7B	-0.306333333333333
SEH1L	-1.2159
MTNR1A	0.211833333333333
TSPAN5	0.0368333333333333
CDC45L	-3.405
AMIGO1	0.3825
ATAD3A	-1.04175
OSGIN2	0.590166666666667
PDIK1L	0.836666666666667
DARC	1
PIPSL	0.628
SHMT1	-0.1605
CRISP3	-0.0335
POPDC2	2.04883333333333
ZRANB2	-1.1345
FBXL8	1.37375
TRIP13	-1.97672727272727
EIF5AL1	-0.4965
POU5F1P3	-4.50183333333333
IL6	-2.24733333333333
CXorf38	-0.439833333333333
IFNA16	0.259
FBXL2	0.857666666666667
BRD1	-0.00975
STATH	1.09625
FBXO44	-0.180166666666667
MCCC2	3.0755
CDC2	-1.8942
C5orf23	-2.164
IVD	0.767833333333333
C10orf122	-1.16525
MSL3L1	-0.3358
MVP	1.69675
EPOR	-1.1122
ZMYM1	-0.5375
BCL7C	0.658666666666667
PSTPIP2	-0.4074
LYPD1	-2.075125
OR8G5	0.347
ZP3	0.8905
BCAS4	0.84125
EDG6	0.852
ISY1	-0.51725
PRAMEF2	-2.1805
CUL1	-0.349625
RNF213	0.7087
CCRK	1.1505
DHX9	-0.2305
C13orf29	0.2095
NCKAP1	1.09616666666667
MRPL43	0.463428571428571
XPR1	0.6795
PKN2	0.4771
PODNL1	0.8605
ZNF333	0.578
DALRD3	1.32325
OPN1SW	0.4555
BTBD6	0.29575
C11orf82	-2.235
OR5P3	0.282
DUSP11	0.19325
L1CAM	-1.2545
NEK11	2.63833333333333
OR7E91P	0.799
CNTN3	0.7584
CREB3L2	-0.65825
ZBTB37	0.586
KIAA1324L	0.0635
NDUFB10	0.634333333333333
NUDT2	0.02975
GTPBP8	-1.1215
CACNA1D	1.13725
PRKAA2	2.05916666666667
PRDM8	0.215
MGC16075	-0.062
KRT14	-1.905
PP8961	1.393125
MRPL18	0.34125
ABCG2	-2.338
PACRG	1.595
BBS2	0.66125
KREMEN2	0.0615
FBXO21	1.34575
HNRPUL1	0.1315
GRB10	-0.31525
CLSTN1	0.996875
LMAN2	0.9862
C17orf61	-0.5615
NIPSNAP3A	0.8585
INSIG2	-1.13566666666667
PCDHB7	1.89833333333333
STXBP2	2.0005
CMAH	1.00758333333333
SEMA5B	-0.28775
ZNF155	0.336
COQ6	0.577666666666667
PRPF4	-0.54025
TSPAN15	3.0222
VN1R5	0.34175
LATS2	-0.27125
SELK	0.1375
PGK2	-0.06075
MS4A1	-2.5025
TYW3	-1.0971
KRTAP5-1	0.84025
RCCD1	-1.259
BTN1A1	0.3735
DDX28	0.346
TMEM65	-0.646375
LOC92345	-0.1215
TTC31	-0.2375
WDR46	-0.292166666666667
CHP2	-1.71633333333333
LSP1	0.610625
ZNF542	0.724
EXOSC1	0.14975
ARHGAP18	0.478
LRRTM4	-1.161125
MAOB	-1.18408333333333
CACNB4	-0.8785
MGC33846	0.46325
RANBP3L	3.3005
ATP5L	-0.448125
ONECUT1	-3.621
NUDT9	0.27425
TMEM149	0.3065
STX17	-0.02325
IGSF10	-4.2485
TMPRSS9	0.7275
BMPR2	0.945363636363636
ALLC	-0.0705
KLF7	0.658125
GCC1	1.1167
TIMM9	-0.83075
CDO1	-0.257
MGC10701	-0.915333333333333
IFI6	0.882166666666667
FRMD8	-0.306
MGAT2	-0.02675
WBP5	-0.387
CNIH2	0.14475
KIAA0907	-0.8225
KCNH8	-0.958
CTSG	-1.90975
GRIK1	-1.23033333333333
CUL5	-0.36825
FRMD1	0.3235
OR9A4	0.315
SYT6	-1.654375
FOXD4L2	0.84125
ANAPC2	0.553166666666667
OPN5	0.142
TAF13	-0.62125
LYG2	0.15625
GGNBP1	-0.1575
C11orf40	-0.1445
OTX2	-1.1965
REG4	0.331833333333333
EIF5	-1.055125
PALB2	-0.10975
SEPSECS	0.0317
RNASE3	0.15525
TRIM49	-1.2235
POLR2K	0.678
GPR42	0.623
C8B	-2.637
SASS6	-1.33725
PREB	-0.328
OR3A3	0.508
TUBA8	0.196375
IGLV2-14	-2.023
STIL	-1.998
ANKFN1	0.063
NME7	0.66575
HOXC12	1.45675
UBE2C	-1.788625
FHOD1	-0.32325
CDK2AP1	0.831083333333333
OR6K2	0.17875
DHPS	0.32975
RPL5	-0.799083333333333
TRGV5	0.923
LOC541472	-0.18825
HCCS	-0.1351
DENND1B	1.4935
LHX3	0.485
OR5D16	0.537
CXorf57	-2.67916666666667
IRF2BP1	1.21675
NDST2	0.453666666666667
LCE3D	0.5055
BOLL	0.02125
SYT3	-0.91975
PIH1D2	-0.148
C20orf7	-0.868
IL1R2	-1.503
SLAMF9	0.455
PPME1	0.15375
PIK3CA	-0.003
TRAPPC1	1.032625
COLEC10	-0.95325
SLC9A6	-1.816
PDDC1	-0.523666666666667
CCDC53	0.804
GK3P	-0.669
DAZL	-1.689
BRI3	0.03075
SDK1	-0.59125
CYP2C18	0.30825
IFI44L	0.695
RPL3L	0.087
FUT9	-1.6764
KIFC2	-0.0835
PMP2	-1.76285714285714
SLC4A9	-0.3695
PLAG1	-1.89233333333333
MYCBP2	-0.101333333333333
OR4E2	0.813
CCDC65	0.58125
C16orf82	0.3775
ENTPD4	0.7155
BRP44L	0.791875
PMP22CD	0.2585
TMCO4	1.13833333333333
KCNN1	-0.301333333333333
WDR35	0.40875
CCDC80	1.035
C3orf31	-0.88
SLC7A9	-1.14125
TMEM190	-1.1305
DBC1	-2.30766666666667
FADS3	-0.686666666666667
PDZD8	0.152166666666667
GRM5	0.00349999999999999
AZGP1	3.8611
PEX3	0.5845
MED1	0.0872857142857143
ATG4C	-1.32083333333333
HNRPH3	-1.405625
FAM109B	1.892
C4orf17	0.012
CA10	-1.428
OPRD1	0.1705
CCL16	-1.432
SACM1L	-0.29425
CST6	4.26875
CD63	1.40475
LGI1	-2.45875
ZNF784	0.8275
CRYBB1	-0.406
CX3CL1	0.2484
TOP2A	-2.277
GYPB	-2.42533333333333
GADD45GIP1	-0.66875
FEN1	-1.26375
IGF1R	0.91475
WDR72	-0.3015
PURG	-1.23166666666667
DEFB126	-0.1705
PKD1L1	2.8045
CAV1	-2.2488
GNPDA2	1.1593
DGAT2	0.412375
NLGN1	-4.77425
STRBP	-0.218875
HPRT1	-0.382333333333333
FANCI	-1.665375
PSMA7	0.067875
DBF4B	-0.693666666666667
TTF1	-0.3605
RAD54L	-2.80475
ELOF1	0.355
PLAGL2	-0.31625
ZNF256	0.261
HMGCL	1.0645
MSI2	-0.554666666666667
RPESP	-1.2855
C11orf60	0.72975
ABCD1	0.49
ACAA1	0.7779
SPARCL1	4.27164285714286
IL6ST	0.2215
ZNF319	0.32275
TMEM109	1.1094
FAM90A1	-2.16083333333333
IL22RA1	-1.45
ATP4B	0.562
TEC	-0.792333333333333
C7orf30	-1.0075
TXNDC2	-0.255666666666667
ABCB4	-0.34
KIAA1191	0.469875
C9orf38	0.265
SFTPB	0.01775
CNTNAP2	0.803166666666667
FRK	3.8065
TBX19	-0.133
CHD4	-0.19875
C6orf26	-2.2065
MOSC2	2.688
IKBKE	1.4795
HIF1A	-1.47583333333333
LOC595101	0.2465
RELA	0.105333333333333
TMEM16B	-0.577
ABHD12B	-2.438
TSEN34	0.5225
KIF18A	-3.09625
TXNDC9	0.127
SPATA2L	0.844
SEMA4G	-1.599
C21orf91	-0.458375
MATN1	0.0265
KCNIP4	-0.1435
TUSC1	1.539125
OR4C15	0.16825
ARMCX6	0.32025
WBSCR27	-1.46633333333333
OR52I2	-1.164
KIAA1604	-0.948
DYNC1I1	-0.539875
PPP4C	1.02175
SLC47A2	-2.50816666666667
TREH	-0.2455
CD48	0.725833333333333
ST14	1.73716666666667
PKN1	0.577
SPON2	2.407
XBP1	2.89675
SFRS12	0.0075
EFCAB6	2.17625
SELT	0.31725
SLC39A2	0.205
ERF	-0.318166666666667
ARL3	1.3505
SURF6	-0.8358
MLLT10	-0.945238095238095
FLJ11171	1.14916666666667
TDGF1	-4.06333333333333
ERCC6	-0.6285
EIF2AK4	0.298125
BAZ1A	0.423833333333333
LRRN3	-0.7175
TMC3	0.5965
EFTUD1	0.34
PTPRO	0.682166666666667
CLEC12A	1.450125
ACBD4	0.761
ZDHHC14	-1.226625
OTUD7B	1.372625
ACTB	0.5499375
MSRA	0.455
LCE5A	1.7695
IFI35	0.89175
BSCL2	1.0075
ANKRD12	-0.0271666666666667
CFHR2	0.202333333333333
RGAG1	-0.211666666666667
HSFY1	0.903
SLC30A5	0.6865
IMPG1	0.61
GPR109A	0.6205
ZNF185	1.53275
IYD	3.1705
NPCDR1	0.235
SERPINA13	-0.4655
HMGCLL1	-1.41325
NEUROG1	0.963166666666667
UBQLN1	-0.0911875
LIN37	0.1135
SOCS2	-3.4185
DSCR4	-1.49275
XKR6	-3.18025
GPR142	0.4935
KRTAP13-3	0.2405
CCDC15	-0.298166666666667
MOS	0.35
CD1E	-2.077
OFCC1	-0.6705
FAM83D	-3.266
SRFBP1	0.83175
C9orf96	0.115
DHDH	-1.35175
CCDC90A	-1.025
RABL3	0.44545
CD320	-1.187
ANGEL2	0.818416666666666
MRPL21	1.425
SMG6	0.199833333333333
INSR	1.6161875
FLJ14816	-0.339
GLRB	2.152
C9orf89	1.46625
CIZ1	-0.314
URG4	0.845333333333333
LRDD	-0.781666666666667
CBY1	0.444166666666667
NFX1	0.34675
MTERFD2	0.0497857142857143
C19orf23	0.363
PGC	-2.385
IER3IP1	0.3749
RASAL2	0.687833333333333
C1orf89	0.07775
SYNJ1	0.0705
NFKBIE	0.31225
FLJ40125	-1.302
TCEB2	0.2131
NOG	-0.997
POLR2J2	-0.472166666666667
HLA-B	1.719
PCDHA1	2.448
PPP2R2B	-1.544
ARHGEF17	0.620833333333333
TCF7L2	-0.383928571428571
CHD5	-0.778833333333333
ZNF431	-0.252
TBC1D25	0.45575
ZNF800	-0.24125
SCUBE2	2.76
MYCBP	0.401666666666667
GPX5	0.062
C6orf129	-0.151833333333333
QSER1	-0.396166666666667
ULK2	2.06975
PIGO	0.821833333333333
NRCAM	-2.621
SLC35E3	0.71125
CSRP2	-1.812
HYPE	0.04975
MAPK15	0.279666666666667
MGC14327	-0.11975
TIMM13	0.375
ZNF462	-2.2395
GBA3	1.0335
TEX13A	0.437
MCM6	-1.21722222222222
MTRF1	-0.820875
ABCA7	0.0185
EIF4A2	-2.313
ZC3H10	0.9398
RPGR	-0.331833333333333
C20orf94	-0.10225
RP1L1	0.24575
GPR125	-1.1325
USP22	-0.0632142857142857
OR1L4	0.45075
MLZE	0.2945
FLJ32065	0.25125
PTCD1	0.0235
CRTAC1	0.568
BXDC2	-1.085
C18orf1	3.12
FAM107A	0.124428571428571
EFNA3	1.19375
P18SRP	0.0851
CAMKK2	1.6455
KIAA0649	0.28575
NES	-1.0045
HS6ST3	0.4285
PON2	0.55675
TCP11L2	0.24075
CLEC4A	1.8495
PRR12	0.8445
MLXIPL	-1.3149
C2orf50	-0.677
ZNF28	1.5005
ENC1	-0.1315
MAP2K1	-0.155125
FKSG2	1.2445
KIAA0430	0.75975
PTP4A1	-0.110833333333333
GPR156	0.9565
GTF3C6	-0.11875
UBR2	0.2156
LOC388272	-0.793
MAK	-0.0406666666666667
ACOT4	3.21075
STC2	0.9425
PIGW	-0.872125
SAE1	-0.20975
COL6A1	1.22059090909091
OAZ1	0.246166666666667
STMN4	0.124166666666667
EDG3	0.2715
SGCE	1.02233333333333
IL11	-1.94833333333333
PRSS8	2.97225
YIPF5	0.891583333333333
WNT4	1.170875
CSN2	0.597166666666667
TCF7	-3.61025
TDO2	2.9035
SAMD9	0.6056875
S100A7A	-0.6805
MMRN1	0.797833333333333
GKAP1	0.0475
AKR1C3	-2.280875
RNF19A	-0.33375
GMDS	1.16725
YKT6	-0.54975
SPARC	1.8986
C12orf31	-0.165
UBE2V2	-0.900833333333333
FBXL18	-0.8755
KIAA0460	0.57975
ADAM22	-0.265375
SERPINC1	-2.248
KCTD21	0.681
MYOHD1	-1.7265
ZNF37A	-0.125666666666667
GTF3C1	0.622333333333333
CTSZ	1.69625
PRNPIP	0.18325
DRD1IP	0.502
NR1I2	-2.55833333333333
ZNF266	-0.2126
SPAG4L	0.178
COX4NB	-0.1935
SAPS1	0.012
APOA1	-3.7645
TATDN1	-0.822
C10orf82	2.3435
KPNB1	-1.44275
FOXO3	0.391833333333333
CRYBB2	-0.6855
ZBTB5	-0.845333333333333
SLC25A38	-0.30625
DCTN2	0.5785
IFT20	0.416
CTHRC1	2.4925
C1orf31	-0.0945
UHRF1	-0.470875
GPC6	-0.30425
C10orf54	0.884
MCF2L2	-0.598833333333333
WNT9B	0.043625
OLA1	-1.14
FAM120B	1.0515
TTLL10	0.4425
CYorf15A	0.93625
RELN	-2.549
SCN2B	0.458916666666667
MFHAS1	-1.2825
NKX3-2	-0.608833333333333
RASGRF2	-0.3195
SSBP1	-0.619833333333333
KPNA6	-0.347428571428571
LOC389118	-0.038
HS3ST4	-1.8127
SUPT7L	-0.818875
FLJ32658	-0.354
IGFBPL1	-0.88975
KIAA1641	-1.8933
SHKBP1	0.8155
CSF1R	4.241
NAGK	0.89075
MYL2	0.3435
HIST1H4C	-2.249
TOMM7	-0.093375
ADAMTSL3	1.9386
TNFSF14	-1.01675
PRRT2	-0.44
VTA1	0.2745
AOAH	2.41466666666667
CRISPLD2	1.276
PNN	-0.932
TA-NFKBH	0.06
ESPN	0.803
RBM43	-1.5895
KIAA1267	0.246375
DDX3X	0.135777777777778
KIAA1576	-5.5165
PLXDC1	4.237
FLJ25801	-4.52325
HNRNPL	-0.36575
RUNDC3A	0.703833333333333
CASP12	0.9495
SH2D5	-1.157
RPL26L1	0.512
OR51A7	0.22125
HDC	1.5985
C2orf16	0.02
SYTL3	1.711125
GOLGA4	0.4838125
NOTCH1	-0.694333333333333
ATPAF2	0.795
ECD	0.09325
SSX5	-2.20416666666667
SNAP91	0.057
OCA2	-5.25675
PNPO	0.507833333333333
DAPK1	-0.5285
PINX1	-0.670666666666667
SELENBP1	2.3425
NEK3	0.352916666666667
TMED4	0.423642857142857
SSTR4	0.001
FOSL1	-2.5082
CD40LG	0.235
CES1	-1.29408333333333
DCI	0.293333333333333
B3GAT3	0.0823333333333333
STK17B	0.20075
CNTN6	0.08125
CYP3A4	-1.0485
MBOAT2	0.904785714285714
PISD	0.253625
USP1	-0.947
PYDC1	2.66683333333333
CENPM	-1.991875
SAR1B	0.912
TTC7B	-1.163625
DP58	0.425
GPC1	0.308
RBL1	-1.743375
TMEM137	-2.5045
TOB1	0.355916666666667
TCEAL1	1.50166666666667
CENPF	-2.26909090909091
C6	1.95183333333333
PRSS1	-3.8585
PPIL6	1.45283333333333
C6orf124	-0.992
ODZ4	1.25866666666667
SNCB	-0.088
NDUFB9	-0.075875
CNOT6L	0.102
S100A9	-0.065
TRIM50	0.4275
KCTD1	1.6035
WDR63	0.80075
SPEF2	2.182
RNGTT	-0.277
CXorf22	1.182
KCNK16	0.4345
CEP250	-1.80075
ATPBD1B	-0.296
KCNJ2	3.12125
MT1B	-1.1415
ZNF684	-0.603
SLC4A1	0.6195
PDHA1	-0.8505
ZNF492	-0.537625
TKT	-1.839
BYSL	-0.378625
RNF38	-0.036875
AHDC1	0.1705
KLHL2	-0.17875
CMTM8	2.11475
DMP1	-0.924
HERPUD2	0.33975
CRTAM	2.015
ZNF572	-1.29025
TMEM16J	0.9905
HSD17B2	-4.48425
UBE2G1	0.944375
AHSA2	-1.79
PELI2	-0.509
TPX2	-2.796375
ATP9B	0.850333333333333
DAZAP1	-0.053625
HMGCS2	1.2185
C17orf38	0.46125
B9D1	-1.412
NKX2-5	-1.09783333333333
KIAA1276	0.96225
LILRB2	2.9845
CSTF1	-0.57
BTN2A1	-0.477333333333333
C15orf48	5.42
IGF2BP3	-4.426
FAM113B	0.204
HRG	0.065375
ZNF131	-0.85525
USP47	0.419928571428571
CCDC88B	-0.992
HCN1	-0.6314
HTN1	-1.23016666666667
SYCP3	-0.32725
C13orf23	-0.0846
PAPOLA	-0.3806875
AATK	-0.3784
MSH3	-0.451
NDUFAB1	0.043
ITLN2	-0.790833333333333
BAK1	-0.3255
MRPL45	-0.284833333333333
MTNR1B	-0.1645
LOC645843	-0.861
SPECC1L	-0.546125
PGCP	0.8555
SPN	-1.025125
GPR143	3.108
ZNF576	0.3285
TMEM39A	0.1761
ATP5D	0.305166666666667
MAGEB3	-3.972
RPS5	-0.759166666666667
ANP32E	-1.70492857142857
MTMR1	0.3615
YEATS4	-0.41175
SYNGAP1	-0.5285
PCOLCE	0.0563333333333333
MNS1	-0.4725
PCYT2	-0.0343333333333333
ZNF182	-0.214
LAX1	-0.791125
SPPL2B	1.0798
ELOVL5	3.0679
PCDHAC1	0.3995
B4GALNT1	-1.04583333333333
BLOC1S2	0.497
ZNF673	-1.1912
ARHGAP21	-0.911833333333333
IRX5	3.560375
LRFN5	-0.5645
FAM7A1	-1.1695
RAB19	0.546
GINS1	-2.38725
ITM2B	1.887
PAPSS2	0.752333333333333
OR5BF1	0.5585
ACSL3	-0.32475
KIAA1919	-0.675166666666667
GLT8D2	2.536375
UTRN	1.42578571428571
CNN1	1.18325
HISPPD2A	0.9085
SDAD1	-0.1105
SIGLEC9	1.00383333333333
RPL35	-0.718785714285714
C22orf26	0.5405
IMPDH2	-0.977875
WDR69	-0.932
SEC14L5	-0.049
CLTA	0.30075
RP11-529I10.4	0.2105
GPR37L1	0.348833333333333
OGDH	-0.125416666666667
ASB13	0.840666666666667
ZFP14	0.39225
ZCRB1	0.530666666666667
KPNA3	-0.2795
HSPA1L	1.0925
RHOC	1.464375
LOC554175	0.091
PPP3CA	1.0111
SLC1A7	-0.4929
ZNF529	-0.351666666666667
RBED1	0.5125
DDB2	-0.96025
FLJ11286	0.0696666666666667
SPATA1	0.4585
MKNK1	0.0758333333333333
DYSF	1.27033333333333
ALKBH2	-0.1225
NKD1	-2.71366666666667
C1orf174	-0.92425
PLEKHO1	-0.189
ASB10	0.02575
RING1	0.0245
NPC2	0.76725
AVPR1B	0.584
YTHDF1	0.036
LMAN1L	0.43
GSG2	-2.258
CEP170	-0.3512
RPS4Y2	1.9375
MSH6	-0.93
HECTD2	0.1015
ZNF556	-3.86716666666667
PLEKHC1	-0.8816
AIRE	0.603166666666667
BCL2L10	-0.4415
LMOD3	1.29066666666667
ZBTB8	0.4606
FOXA2	-3.306
SLCO2A1	1.959
C3orf46	-0.561
PRDM16	-0.789833333333333
TMEM98	1.059
FRMD5	-3.6615
PDE6C	0.6625
C1orf216	-0.292333333333333
EP400	-0.115642857142857
PTK2	-0.51825
RNF217	-1.04575
NDUFA8	0.189
ZFAT1	0.78125
LAMP3	-1.54433333333333
GLTSCR2	0.2795
NPW	-0.1155
LLGL2	0.7005
PPM1K	-2.03383333333333
C20orf177	-0.963
KIR2DL4	0.4934
NFKB2	0.9305
C21orf122	-0.149666666666667
