Hybridization REF	TCGA-AR-A1AH-01A-11R-A12D-07
C10orf47	0.838666666666667
DEPDC1	0.9625
FLJ45557	-0.4645
ZDHHC17	-0.280875
KIAA1429	0.695333333333333
KCNH1	-0.08475
VNN3	1.484875
PSMAL	3.12075
PPARD	1.203125
HFM1	-0.775666666666667
YBX1	-0.0908333333333333
ZNF695	1.235
SCTR	-0.419666666666667
DCDC1	0.137
VPS26B	0.9389
MTF2	1.7015
ATP6V1F	0.14675
CCDC94	0.41175
PERF15	0.2505
CCL11	2.85475
LMO7	-1.8545
DCST1	0.255
ADRBK1	0.07875
CDRT4	-0.361875
ZNF84	1.205
HOXD8	0.20825
STARD8	-0.682333333333333
FOXP2	-1.506875
CCDC103	1.071
POLR3A	0.3192
GSC	-1.71583333333333
ZNF114	-1.47133333333333
HTR7P	0.361
LALBA	0.544
RMND5A	0.895666666666667
PSCD2	0.71
ZNF409	-0.5415
KRTAP1-3	0.675666666666667
MAF1	-0.829
LOC201725	-0.884666666666667
NRN1	-0.989875
SPAG5	-1.5205
DNAH7	0.0366666666666667
FLJ43860	0.477
BRCA2	0.21525
ACADM	0.183375
CXXC6	-1.366875
RAGE	-1.558375
CHMP2A	-0.46675
FAM8A1	0.812
GPR21	0.3805
SLC12A3	-2.76333333333333
FVT1	0.359285714285714
ZDHHC7	-0.75475
FLJ44048	1.58175
SLC44A3	3.3945
SDSL	0.687833333333333
MMP8	-1.08
PLA2G12B	-3.0395
ACY1	-1.554
MT1E	-0.2745
OR4K15	0.479
TECTB	-0.2515
GPR20	0.1875
IRAK2	-0.14325
RFPL3	0.0555
MYO9A	-0.57375
NARG1L	-0.66625
BLMH	-1.4615
CCDC3	1.54333333333333
C9orf21	-1.259
KIAA0513	-0.8915
MIER2	0.37625
PNMA2	-1.90275
SH3BP2	1.1772
ANXA10	-1.252
RTN2	-1.39333333333333
TFB1M	-0.147
PRPH2	0.79325
C14orf133	-0.38875
GOLGB1	0.19075
IRX4	1.959
NFKBIL1	0.630166666666667
C10orf62	-0.4345
APBB3	-1.385
RPS10	0.6201
LOC728378	0.4585
TLE3	-0.320833333333333
PSMB7	-0.898
MESDC1	0.3455
SLC6A1	0.8975
OCLN	0.0148333333333333
PTTG3	-1.65633333333333
NAGLU	-1.7105
SERTAD4	2.393
SPRY1	0.462
FLJ10781	0.171916666666667
MYSM1	1.42775
TRIM4	-0.670357142857143
SH3YL1	1.19
TREM2	2.95316666666667
SERPINI1	-1.0835
HDHD3	0.674375
TMEM38A	0.959
EID2B	-1.55875
TDRD3	-0.681
SEDLP	0.83975
THSD7A	2.9225
NDST3	-3.19625
KLHL15	0.299916666666667
DHRS12	0.3125
FBXO9	0.0322857142857143
TNPO1	-0.489333333333333
MRPL13	-0.916666666666667
SNX5	-1.32166666666667
METTL6	0.46075
SOD1	-0.7595
CHML	1.15383333333333
PACS1	0.942125
SIRT5	0.2473
CAPN2	0.0546666666666667
FXYD5	-0.409166666666667
TWISTNB	0.519625
LRFN1	1.14316666666667
UBE1L	-0.840875
UBE1C	0.18575
OR51B2	-0.00575000000000006
OR4D11	0.807
C15orf2	0.1195
NR4A1	-0.955333333333333
LOC339047	-1.643
TRIM17	2.269125
ATP5G3	0.633071428571429
RPL15	-0.20875
ADAMTS8	-1.1035
HOXC4	0.353
C14orf37	2.1045
CEACAM5	-2.799875
MYT1L	0.0194
RASA2	-0.4005
OSBPL7	-0.628
STAG1	-0.5915
GIMAP4	3.73483333333333
FUT3	0.372833333333333
PIF1	-1.449
LPIN2	-0.2038
SH3PX3	-0.2745
PDP2	-0.602
PAPD1	0.662
ERP27	1.1355
APOOL	0.0196
DIABLO	0.61975
TRHR	0.470875
ARMC9	-0.119
RNF152	2.6135
SLITRK3	0.263
ZNF211	0.4225
PFDN1	-0.116875
RGS11	-0.612375
HS6ST1	0.8312
AKR1D1	-1.76925
TNP2	0.155
STK31	1.88733333333333
EML4	-0.331666666666667
SGTA	-0.939333333333333
HIST1H2BI	-0.596
PSMD6	-2.09433333333333
KIAA1257	-0.853
C18orf55	0.0373333333333333
FLJ20273	1.050875
RPL28	0.1085
EPYC	1.05225
NOX3	-0.0725
ELAC1	1.778
METT11D1	-1.28375
BIN2	0.104833333333333
NACA2	-0.602
CCDC17	0.35825
HM13	-0.1054
UBOX5	0.2615
UBE2O	0.1215
UBL5	0.8295
APOLD1	1.35575
C9orf31	0.35125
TNFSF8	0.25
ARHGAP29	1.65925
PROKR2	0.337
PDE5A	0.255333333333333
C6orf12	0.124
TOM1L1	-0.748
WHDC1	-0.162875
FOXI1	3.23266666666667
RAB4A	0.878
TMEM39B	-0.10625
ATPBD1C	-0.7015
FARSA	-1.20683333333333
PLEKHG5	0.3825
CMAS	1.884
OR7E24	2.369
SLC30A1	0.65125
CDC42EP5	1.569
PLAC1	-2.044
KLHL18	-0.28175
LBA1	-0.3557
TAZ	-1.1625
CRIP2	1.213125
BTBD11	-1.1135
C16orf72	0.359
DIO2	0.5112
LRRCC1	1.16166666666667
CCDC136	-2.352
PRX	0.222
RBM5	-0.3811
TMEM85	-0.118875
TUBGCP4	-0.8605
APLN	0.9925
CDK7	-0.1735
SSR2	1.08541666666667
CRELD1	-0.46325
C19orf46	1.68425
GAL3ST4	-0.0315
KBTBD10	1.1385
IL28A	0.38625
WDR27	-0.226
MCM2	-1.18766666666667
SOX14	-0.2735
FLJ39743	-0.0405
KIAA0922	-0.34975
HIPK4	0.653
FLJ25758	0.127
C16orf57	-0.526916666666667
PDZD2	-1.016875
MCC	-0.786375
HHLA3	0.6525
ID2	-0.51925
C20orf23	0.195333333333333
ZNF688	0.49425
APOC2	-2.6795
LOC440093	-0.064
FAM50B	1.485
PWP1	0.4615
DNAH10	2.43375
HIST1H2BA	0.606
GPR56	0.162333333333333
METAP2	-0.071375
PAN3	0.985
STXBP4	-0.333375
PDHX	0.6775
MTA1	0.32975
ZBED4	0.636375
ZNF720	0.72925
CDK2	-1.3585
RHOJ	-0.0605
CDC37	0.152333333333333
ZER1	0.018375
GRK4	0.23325
PRPH	-1.20225
POLR2A	-0.158
OGFOD1	-0.829
NOL5A	-0.6335
PHEX	0.006
FLJ16478	0.686
C20orf117	-0.748
CAMTA2	-0.58475
C11orf74	1.20316666666667
DDX17	-0.61475
C5orf27	0.1015
PLEKHA2	-0.5364
PDE4DIP	-0.0585
SCN7A	0.043
ZNF559	0.64
CXCL10	2.90375
ZMYM4	0.8715
STK32B	-1.38026666666667
KIAA0888	-3.7957
TACR3	0.804
CKAP2L	0.29225
KIF1A	-1.44183333333333
RSPRY1	0.08575
VCAN	0.792
CYP27C1	-0.145
SYDE1	-1.58816666666667
MED12L	-1.16625
ZDHHC21	0.6615
NHS	-0.202
TM9SF3	0.762833333333333
DDHD1	-0.52425
MAFG	-0.3985
BICD2	-0.5047
C14orf119	-1.20633333333333
C14orf43	-0.283285714285714
CDH7	-1.11075
ALKBH5	-0.581928571428571
JUP	1.11075
TMEM41A	-0.460833333333333
MAMDC4	-1.6875
CBX3	0.2495
LRRC18	-0.161
RBMXL2	0.3345
PLA2G4D	0.411333333333333
FGF13	-1.4965
KIF3A	-0.4395
PDIA6	1.9275
DCXR	-0.5365
CASKIN2	1.05691666666667
EHD1	0.663166666666667
MARCKSL1	0.947833333333333
ZNF496	1.07666666666667
SCAF1	0.6975
KCTD8	-0.16625
TRAF3IP3	-0.500214285714286
LSR	2.23825
CXorf1	-0.391333333333333
C14orf112	0.150333333333333
EIF2B1	0.523
OMP	0.401
GSTZ1	-1.232
LOC92017	0.19575
ISLR2	1.9785
C12orf36	-0.1675
GATA2	-2.37683333333333
GABRA5	-1.0625
CELSR2	-0.4695
STAM2	1.1184
TNAP	-0.505
PTPMT1	-0.174166666666667
GRP	3.79775
SV2A	-2.3715
MAGEA12	-4.66575
CACNG1	-1.8655
C18orf19	-0.07675
GSG1	-0.413333333333333
PTPRJ	-0.627428571428571
FRMPD1	0.788
ZNF668	1.088
PLEKHJ1	-1.325
ADAT1	-1.463
TMEM50A	-0.3329
UCN3	0.1475
HOOK1	2.533875
IL17B	-0.609
MLKL	-2.07116666666667
TTC14	-0.729666666666667
KLHL5	-0.5715
CRYL1	-0.496833333333333
FOXH1	0.571
NFYB	0.314625
PPM1G	-0.485
GOLGA2LY1	-0.601
NMT1	-1.132375
HADHA	-0.3189
CHSY-2	1.30775
PLEKHF1	1.02785714285714
SAGE1	-2.637
MUSTN1	-0.42675
SUHW4	1.03325
TFEB	0.780166666666667
ZFYVE27	-0.53925
ATG12	-0.832666666666667
BMI1	0.707714285714286
ZIM3	0.45225
MYH4	-0.65875
MASP1	-1.01925
KIAA0984	-0.7435
RPAP2	1.143
ASB5	-0.137333333333333
BOLA3	-0.6695
MIA3	0.977
KRT35	0.4375
KIR3DL3	-0.695
MRPL51	0.276
SEMA3F	0.228333333333333
NDUFB2	0.349833333333333
LOC253012	-0.84425
FAM46C	-2.2631
G6PC	-2.644375
CSAG3A	-5.14283333333333
PREX1	-1.917
SLC25A45	-0.08425
MAPKBP1	-0.1055
CPE	-0.7168
GNB1	0.97725
CXCR6	-0.395
TRIM46	-0.18475
C16orf3	0.4135
HPSE	-0.596125
TIGD3	0.5795
SPG3A	2.45
LCAT	-1.10233333333333
ST6GAL1	-1.63088888888889
POMC	0.25
FLJ36031	2.07133333333333
NSMAF	-0.143
SKIL	0.8055
ADSS	1.14466666666667
HMGCS1	-1.9916
POLR3F	0.5265
RAB10	0.45075
ZNF277P	-0.512125
ZBTB7B	1.631375
DHRS1	0.668625
ABCC13	-0.457857142857143
CNOT3	0.9
NFKBIA	1.05475
GAK	-0.617166666666667
SFT2D2	1.98766666666667
HOXA6	0.543
CRTC1	0.9625
LY6D	-0.2055
C20orf72	-0.687333333333333
CPT1A	-2.28825
LMO1	-1.877
EIF3I	-0.59475
PRB4	0.12025
MCM3APAS	-1.904375
C20orf132	-0.972
FOXF2	-4.0905
S100A12	1.1305
MLH1	-0.881666666666667
ACTN1	0.6698
MRPL36	-0.503833333333333
C20orf106	0.589
FBXO6	0.229833333333333
MKS1	-0.2535
CX3CR1	-2.84325
PDE1B	0.571
PLP1	-1.36125
KISS1	-0.220833333333333
C14orf2	-0.257166666666667
TBC1D3P2	-0.3235
COMMD6	0.8124
ANKRD7	1.02275
PTCHD1	0.137
NARS2	0.158
DOCK7	1.6125
FAM127B	0.47625
LOC390243	-0.2045
N6AMT2	0.45975
ZNF391	0.6915
DNAJB14	-0.762333333333333
WRB	-0.46475
BPI	2.0155
TTC4	0.985166666666667
FAM10A5	-0.60575
GOT1L1	-0.00330000000000003
MAGED1	1.635125
RESP18	-0.165
WFDC6	-0.193
MT2A	0.0185
C11orf56	1.27725
KIAA1432	0.699
ROR1	1.07075
HSD17B14	3.64616666666667
ZFAND2B	0.823125
SAMD4B	1.051
HEXA	-1.220375
HNRNPU	0.640090909090909
USP39	0.45425
NRD1	1.3235
R3HDML	-0.164
FLT4	0.43
OMG	-0.0468333333333334
OR52N4	0.3275
LOC399818	0.04225
ELA2	-2.685
VENTXP1	-0.1755
RFC5	-0.277
OR52L1	-0.9415
PAX5	-0.558
FBXO2	-3.06875
GMEB1	0.4665
AKT3	-1.20716666666667
CRB1	-0.0321666666666667
CTTN	0.155666666666667
UTP15	-0.187
HSBP1	-0.502916666666667
PHF11	-0.05975
NDEL1	0.334333333333333
USP8	-0.15425
BAIAP2	0.8341875
SI	0.243
ARSJ	-2.11216666666667
BAAT	-2.24125
KCNS3	1.30533333333333
LOC126147	0.371833333333333
TMEM37	-1.24575
C1orf162	2.6825
MBD1	0.516
ITGAL	-1.5505
WDR73	-0.6585
GKN2	0.0155
ARFGAP1	-0.06575
SLC5A8	-0.5395
ZBTB40	-0.0763
CYP4B1	1.14433333333333
LYPLAL1	-0.03725
CHST3	-0.12575
MAP3K9	0.2015
BTAF1	-1.02633333333333
TFAP2E	0.006
RBM35B	1.73725
LOC441251	-0.300166666666667
ANKRD25	-1.42422222222222
UQCRC2	-0.567
MAEA	0.1615
HYAL1	-3.0033
RNPEPL1	-0.614833333333333
CPSF2	-0.924375
PSD3	-0.0506
ABCA13	0.0344285714285714
AGR2	-3.235875
GBX1	-1.104
HDLBP	1.42778571428571
ACY3	-0.62475
HECW1	-0.91925
ZNF519	0.06875
HOPX	2.16325
ZNF304	2.311375
OR12D3	-0.346
FKSG43	1.1715
METTL1	1.08675
MFSD3	-1.1508
PSPH	-1.34275
CLCA3	0.8325
DARS2	-0.9865
CDC25A	-0.4695
BAIAP2L1	0.014
B3GNT5	2.20725
USP29	0.254
ARHGEF10L	0.1706
ATOX1	-0.511125
ADAM30	0.10575
DNASE1	-0.689
STT3A	0.91375
RAB6IP1	0.02775
PTN	1.2037
C1orf106	1.42515384615385
HECA	2.38225
RNF122	2.30675
SLC22A18AS	-0.5935
GNG8	0.1175
ELP4	-0.6605
FAM65A	-0.0406666666666666
RPL10A	-0.203
IRS4	0.845
MACF1	0.5644
SEC24D	0.1575
LOC374395	0.643
TGFB2	0.507375
MDFIC	0.626
CHRNE	0.369
PCMTD2	0.237833333333333
ATP6V0D1	-0.7585
MTA2	0.97875
LZTR1	-0.7915
RAP1A	0.176333333333333
AXIN1	1.066375
POLR1C	0.5415
TRIO	-0.455666666666667
PLXNA4A	-0.81975
C5orf33	0.01825
DEPDC1B	-0.817875
ZNF473	0.970166666666667
MTM1	-0.286875
GPR107	-0.288666666666667
CSNK1A1L	0.113333333333333
FLJ14154	-0.662
NLRC4	2.703
ENPP4	1.10533333333333
PADI3	-0.173
RNF170	-0.1865
CG018	0.723833333333333
C16orf7	-0.12325
KCNE1	0.22725
NRM	-1.21566666666667
SLC37A3	0.902357142857143
TPD52L2	-0.762
UNC5B	1.2215
C12orf12	0.428333333333333
SDHB	-1.13925
CLRN1	0.305
NUDT10	-0.9395
UGT3A1	0.224625
FBXW8	-0.103875
RHOF	-1.1505
PTPLAD1	-1.07975
MYO3B	2.479
DERA	-1.006
TPP2	-0.90725
C19orf53	-0.334
GINS3	-0.762
ST6GALNAC5	1.3385
CHSY1	0.12375
MGC15705	-0.174
GPR83	0.2365
EXT2	1.105875
DOLK	-0.9885
TUBAL3	-2.39125
ACVRL1	1.7519
ABL2	0.347416666666667
C14orf156	-1.05466666666667
PTPRZ1	-4.80757142857143
DIP2C	0.55225
LAMP1	0.47475
RXRA	-0.5158
MAP3K5	1.36975
ALKBH1	-0.405666666666667
PDLIM7	-0.586125
ARL14	-1.122
SNIP1	-0.407666666666667
TIMP3	-0.19175
RGS3	-0.643333333333333
SPAG16	0.6297
ABHD4	-0.544
ARHGEF12	0.561666666666667
GLUD2	-0.881
RAC2	-3.0858
UAP1L1	-1.7005
SLC18A3	-0.281
YOD1	-0.298083333333333
RALY	-0.0065
HMOX2	0.905375
DGKH	0.65175
DBNDD2	-0.565
YIPF4	0.527
THAP10	-0.73975
ZNF513	1.23325
HAGHL	-0.504
ITGB4	0.3795
CCDC141	-1.512
YTHDF3	0.882
C5orf28	1.01625
RPL7L1	-0.5435
TMEM30B	-0.605428571428572
ANKRD35	3.471
DUOXA2	-0.08875
TBC1D5	-0.4625
DFNB59	-0.6165
HRH4	0.30425
MYO6	1.4845
DNAJA4	-2.705875
RBM24	-2.054875
CEACAM20	0.171
RBM23	-0.924428571428572
NGFB	1.455
C1orf63	-1.2989
KRTAP7-1	0.521
PERLD1	0.52475
NPB	0.049
C17orf59	-0.5209
HSPBAP1	-0.205
SLC15A4	0.105375
PRTFDC1	-2.3045
OSMR	-1.32757142857143
CYSLTR2	-0.6515
C19orf25	-0.0707
KIAA1797	-0.7205
NLRP6	0.191
FAM105B	-0.1388
SCRN2	-1.74333333333333
LRRC58	-0.4641
RNF17	1.01575
NEIL3	-1.2275
FAM137A	1.01075
SKP2	-2.13875
PARVA	0.8975
PKLR	-1.708
RNF34	0.62975
A3GALT2	0.0116666666666667
C12orf50	0.176333333333333
SUNC1	-1.2815
FAM102B	-0.1685
CCT2	-0.235
LRRC37A2	-0.683
ARF4	0.735
SIKE	1.1175
C8orf48	-1.1355
MBTPS1	-0.290928571428571
GPSN2	-1.5935
NCF2	2.425
SLC12A6	-0.1695
MRPL48	-0.35975
HMGN3	1.066
LRRC62	-1.298
PAX9	-1.153375
FAM55A	0.4625
C20orf42	0.0953333333333333
SCML2	-0.0726666666666667
BCL9	0.958
FAM40A	0.141
C9orf41	-0.791833333333333
ZNF774	0.3745
LETM1	-0.54425
PLXNB1	0.1095
NIPSNAP1	-0.581125
USP10	-0.82775
F9	0.42975
LIPE	0.5165
CNGB3	-0.783
C12orf52	0.386625
PI4K2A	-0.1415
MED8	0.51475
STAT4	0.183333333333333
FGD4	2.02116666666667
RNF145	-0.853333333333333
WDR32	-0.2015
CLDN2	0.107666666666667
TCEAL8	1.24875
ZMYND8	-0.5053
PDXK	-0.3526875
GATAD2A	0.868
PTGES3	-0.963
CCM2	-0.1545
TAP1	0.263625
ZNF670	2.4395
ETS2	-0.3595
C6orf166	0.647833333333333
PRMT2	0.462142857142857
OR4B1	0.3775
INTS8	0.5735
CCDC102A	0.41925
CCDC83	-1.52583333333333
ITGA1	-0.2747
EPHA5	-1.79933333333333
FAM24B	-1.35666666666667
TSGA10	0.613
HAL	-1.95233333333333
MYOT	0.25325
SPACA3	0.5655
BCL2L2	-0.513166666666667
CUGBP2	-1.77033333333333
CCNB3	4.771
RNF113B	0.60825
MERTK	0.11075
BAG1	-0.8955
VPS36	-0.1705
ORMDL3	-0.1249
C1orf190	-0.40875
ZNF625	0.704
CORO2B	-2.34575
ALOX15	-0.924
CST1	0.1145
NUPR1	1.06933333333333
CCL7	1.74725
SMCR5	-2.6135
DSC2	3.563
RBMS2	-0.05775
GRIK4	0.638
TRIM65	-0.1895
TMPRSS6	-0.954714285714286
TP53INP2	-0.40575
GLB1L	-0.0483333333333333
LOC388284	-0.383666666666667
PUS1	0.680071428571429
BCL9L	0.514
OLFM1	-2.25233333333333
RET	-3.097875
MASTL	-0.285333333333333
ALX3	0.29525
IL1RL1	-0.0441666666666667
ZNF765	-0.0145
C14orf138	0.22675
SNX10	-1.543
TAC4	0.4205
C1orf64	-3.362625
POGK	1.601
MAPK9	-1.18275
ZNF366	2.16725
C8orf79	-0.9393
CLDN7	2.56375
OR5AT1	0.427
TRIM37	-2.11725
LRRC25	1.43425
GRHL2	1.4084
TEKT3	0.833
LASS5	-0.877166666666667
ABCC4	-2.28483333333333
DLG3	1.38175
VGLL1	4.830125
ZFP36L2	3.56916666666667
MFRP	-0.2102
KIAA1799	1.2165
FLJ44379	0.855
PCNX	0.0375
ANXA9	-1.6205
CYP4V2	0.979
PIK3C2A	0.47775
SRR	-1.2305
NOL3	-1.184
IFITM2	-1.3655
ARNTL2	0.78775
ZNF595	1.482
NLRP13	-0.6855
ASPH	-0.621375
CPA2	0.002
PVRIG	-2.28783333333333
LEPR	0.424
C16orf42	0.577166666666667
SH3BGRL	0.42225
FAM77D	-0.9
FNDC7	-1.1265
C9orf6	0.606166666666667
NOTCH2NL	1.55333333333333
PGBD1	0.435
SYNGR2	0.2985
PITPNA	-0.33725
PRPF4B	0.063
SLC43A3	-2.50214285714286
NRBP1	0.43925
SLC25A22	0.11275
ILK	-0.380625
SLC22A8	0.801833333333333
MRPS7	-0.218375
PITX2	-2.05925
FABP3	-1.964875
OR1L1	1.3845
LOC728215	-1.508375
BLID	-2.8485
KIAA1217	1.57547058823529
TFPT	0.2545
AP4B1	0.55225
VBP1	-0.34475
OR1K1	0.2885
MORC3	0.09375
BHMT2	-1.75166666666667
C3orf10	0.915
FZD7	3.872
WFDC10A	0.2255
PMS2CL	-0.059625
CCDC32	-1.24133333333333
FA2H	-5.86925
ALG13	0.6495
TTLL7	0.6816
SPOCK3	0.436
SLC13A2	0.759
AIM1	-0.55075
GPRC6A	1.2955
EGR2	7.6205
MED11	-0.577
WWC1	0.7715
SH3GL3	-0.1785
RIF1	0.606928571428571
PRLH	0.1325
VLDLR	-2.38
DBT	0.825625
C21orf63	-1.7205
CGGBP1	-0.515
KRTAP12-2	-1.197
TADA3L	-0.472625
ZBTB16	0.933
PDGFB	0.168375
RFX1	0.51575
UQCRB	0.2819
LOC133874	-0.2185
HPS3	-3.45825
LGALS3BP	-2.1488
DKFZP564O0823	0.867
MRFAP1L1	-0.424125
HOXA10	2.99683333333333
NGB	-0.133
KIF21A	1.87792307692308
IFLTD1	0.4185
LZTS1	-1.564125
ARHGEF3	0.28
RHBDL3	-2.411
CSNK1G2	0.17825
ChGn	-0.235
KIAA1244	1.4615
GABRB2	0.126
MGC72080	1.9745
CD27	1.76
EGLN1	-0.2265
PEX13	1.3375
RWDD3	1.73775
RNF12	0.530333333333333
GRIN2B	-0.5675
ADAMTS14	-0.71
DYDC2	-0.782333333333333
ATP6AP1	-0.4384
NR1H2	0.187833333333333
PDK2	-0.10425
C3orf17	-0.44
SLC38A2	-1.46228571428571
SLC25A29	-0.231
C15orf29	0.506375
ADAM9	-1.49033333333333
TMUB2	-0.3425
GPR176	-0.5495
AGK	-0.113625
MCCD1	0.14175
NDUFA4	0.797
TMEM146	0.08075
DUSP1	0.3465
UNQ6975	0.6285
EMX2OS	2.7145
INSM2	0.47
LUZP4	-0.31225
SETD6	-0.057
P2RY2	1.745
SLC45A2	-1.383
RABGAP1	0.44
UBXD5	0.31175
GPRC5A	-3.1195
PAK3	0.765833333333333
LOC63920	-0.46275
TGFBR1	-0.1493
KRTAP6-3	0.79175
SFMBT2	-0.69775
CDC42	0.070625
C11orf35	-0.439
TTLL2	0.453
UACA	0.0679166666666667
CD97	-2.6626
SETD5	1.144625
NINJ2	-0.4855
PTER	0.694666666666667
POMGNT1	0.85825
KRTAP4-2	0.2575
ECGF1	0.553375
HRB	1.14918181818182
ATP1B2	-0.3366
LOC400506	-0.41275
COL4A3BP	-0.2555
C6orf97	-3.09025
GRHPR	-0.8105
TAS2R1	-0.6185
SEMA7A	-0.559
EDF1	-0.5225
ODF2L	2.7595
PCID2	-0.462666666666667
GTF2H4	0.514833333333333
ZCCHC3	0.10625
CGB2	-0.214333333333333
NEUROD1	-0.25175
C20orf75	0.238
RP5-1054A22.3	2.9955
IFNA5	-0.143
ZNF134	0.955833333333333
MGC119295	-0.0967
ZSWIM6	-0.75225
SMEK1	0.218666666666667
PCGF2	-0.363
C1orf102	1.158
CYP2A13	0.9165
KCNH6	-0.903
MDM1	0.4021
ALDH7A1	0.5185
C9orf75	-0.505
VDAC3	0.5335
OR51T1	0.4805
EIF3F	0.11
KCNJ10	-0.250875
LENG8	0.3085
EDEM2	-0.02875
CCNJL	-1.842
DHX37	0.411
CRYGN	0.4775
AATF	-0.9375
ZNF630	2.995375
E2F5	1.0735
WFDC13	-0.384
FTSJ3	-0.215666666666667
C4orf33	0.444
LHFPL4	-2.34925
C19orf56	-0.96775
SMAD4	0.94875
AFM	-0.836666666666667
G0S2	-0.24625
FCHSD2	-0.9422
RRP1B	0.0522
EEF1B2	0.234
STAT6	0.298833333333333
ZNF195	1.24525
GNL1	-0.404166666666667
ZNRF2	0.1565
PER3	-1.516625
ASB16	-0.08025
C10orf10	3.93371428571429
ADCY8	-2.87966666666667
C9orf58	-0.379666666666667
ARMC10	0.539833333333333
PSG1	-0.5055
DHX34	0.60875
VARS2	-0.7235
NFIC	0.3675
ITPR2	0.95575
AGXT2	0.856
OR6K3	0.051
H2AFZ	-0.1945
MLLT3	-1.50616666666667
COX4I2	0.9255
CCNT2	0.321
PLK4	-0.810875
NUMBL	-0.0986666666666667
MED16	-0.57025
PLEKHQ1	-0.117
GOSR1	0.264166666666667
BTG4	0.32075
RPL30	0.84875
IGSF5	-0.10475
IGFL2	-0.751333333333333
ELMOD2	-0.0513333333333334
SHC3	-0.911833333333333
HAVCR1	-0.0465
DYNC2H1	0.265625
RNF5	-0.385166666666667
C2orf7	0.44575
NLF1	1.0475
KLHL25	0.7115
LRP10	-0.6456
KRI1	0.37525
PUS7L	0.353166666666667
MGMT	-2.477
HOXD1	-1.10416666666667
CSH1	0.2353
ATG16L2	-1.8045
FLJ44635	-0.115
CHODL	0.70675
EXOSC8	-1.1695
SLC28A1	0.08975
MYO7B	-0.620166666666667
SEH1L	0.5568
MTNR1A	0.385666666666667
TSPAN5	0.489166666666667
CDC45L	-1.84966666666667
AMIGO1	0.558
ATAD3A	1.12075
OSGIN2	1.849
PDIK1L	-0.0958333333333333
DARC	1.45775
PIPSL	-0.091
SHMT1	-1.18575
CRISP3	-0.99
POPDC2	1.57416666666667
ZRANB2	0.772166666666667
FBXL8	0.63625
TRIP13	-0.390363636363636
EIF5AL1	-1.2345
POU5F1P3	-5.62166666666667
IL6	-0.811
CXorf38	-0.3345
IFNA16	-0.3245
FBXL2	1.9335
BRD1	0.6885
STATH	0.24875
FBXO44	-0.016
MCCC2	-0.49875
CDC2	-0.4002
C5orf23	-0.12725
IVD	-0.526166666666667
C10orf122	-0.24825
MSL3L1	1.7865
MVP	-1.73975
EPOR	-2.0604
ZMYM1	0.0276666666666667
BCL7C	0.789333333333333
PSTPIP2	2.395
LYPD1	-2.455625
OR8G5	-0.111
ZP3	0.564666666666667
BCAS4	-0.553833333333333
EDG6	0.738
ISY1	-0.7805
PRAMEF2	-1.411
CUL1	0.6415
RNF213	-0.4463
CCRK	0.20225
DHX9	0.34575
C13orf29	-0.604
NCKAP1	0.990333333333333
MRPL43	0.155
XPR1	-0.756
PKN2	1.5485
PODNL1	0.7715
ZNF333	0.1055
DALRD3	0.051
OPN1SW	0.311
BTBD6	0.19275
C11orf82	0.643
OR5P3	0.2235
DUSP11	0.8475
L1CAM	-1.7251
NEK11	1.24516666666667
OR7E91P	3.2725
CNTN3	0.691666666666667
CREB3L2	0.40525
ZBTB37	0.397
KIAA1324L	1.6485
NDUFB10	-0.209166666666667
NUDT2	-1.09
GTPBP8	-0.73725
CACNA1D	-0.13825
PRKAA2	-0.119333333333333
PRDM8	-0.097
MGC16075	-0.741333333333333
KRT14	0.0695714285714286
PP8961	0.492125
MRPL18	0.01875
ABCG2	-2.787
PACRG	0.1365
BBS2	-0.59075
KREMEN2	0.4745
FBXO21	1.40725
HNRPUL1	0.76775
GRB10	0.29075
CLSTN1	0.136875
LMAN2	-0.7766
C17orf61	0.13525
NIPSNAP3A	-0.086
INSIG2	-1.71116666666667
PCDHB7	-0.376833333333333
STXBP2	-0.21925
CMAH	-0.0930833333333333
SEMA5B	0.319
ZNF155	0.938166666666667
COQ6	-0.327833333333333
PRPF4	-0.63475
TSPAN15	0.8827
VN1R5	0.606
LATS2	-0.3115
SELK	-0.00325
PGK2	0.2835
MS4A1	-1.812375
TYW3	0.7719
KRTAP5-1	1.1405
RCCD1	-1.87466666666667
BTN1A1	0.38
DDX28	0.203
TMEM65	0.0625
LOC92345	0.12125
TTC31	-0.39075
WDR46	-0.337166666666667
CHP2	-1.20066666666667
LSP1	-0.26825
ZNF542	-0.13375
EXOSC1	-0.48575
ARHGAP18	1.232
LRRTM4	-0.594714285714286
MAOB	3.59083333333333
CACNB4	-1.34175
MGC33846	0.648375
RANBP3L	-0.3335
ATP5L	0.46825
ONECUT1	-2.661
NUDT9	-0.39
TMEM149	-0.503
STX17	1.04825
IGSF10	-5.37675
TMPRSS9	0.2875
BMPR2	1.02441666666667
ALLC	2.14875
KLF7	0.624125
GCC1	0.7028
TIMM9	-0.621
CDO1	-0.802
MGC10701	-0.380166666666667
IFI6	-0.0686666666666667
FRMD8	2.48025
MGAT2	-0.231
WBP5	1.92933333333333
CNIH2	0.54475
KIAA0907	-0.3705
KCNH8	4.357
CTSG	-2.26425
GRIK1	-1.06883333333333
CUL5	1.076625
FRMD1	0.286
OR9A4	-0.8375
SYT6	-2.097875
FOXD4L2	0.0445
ANAPC2	-0.620166666666667
OPN5	1.754
