Hybridization REF	TCGA-BH-A1F0-01A-11R-A137-07
DHRS7B	0.968071428571428
C1orf131	0.223
ASB1	-0.5936
ZNF223	0.116833333333333
LCMT2	-0.28025
MEP1A	-0.225
TMEM53	0.67975
RSPH3	0.7535
C10orf33	-0.029
LOC644285	-1.0805
PTPN9	0.459166666666667
ABCA12	-3.83375
CCDC37	-1.267
RUNDC1	0.7961
YES1	0.660833333333333
FAM120AOS	0.30475
OR5M3	0.763
PPP1R3F	-0.275
IL13	0.1966
MDFI	0.807
PRNT	-0.116333333333333
ZDBF2	-0.5755
OR10C1	0.223
CLIC1	-0.00633333333333333
LILRA5	3.58983333333333
CSAG1	0.206666666666667
TREML2	1.3045
FAM125A	-0.462833333333333
ZNF74	-1.053
FAM104A	-0.07025
LRRC39	0.072
SAMD5	-0.14
HYAL2	0.811
HIST2H2AC	0.254875
IGFBP5	0.829739130434782
NRTN	0.478
KIAA0556	0.3613
FAM29A	-0.368722222222222
JMJD2A	-0.535
EPHB1	2.6095
POLD4	0.388375
ANAPC10	0.01325
LRRC36	-0.60525
MEGF6	0.228625
LPHN3	1.28633333333333
BMP10	-0.104166666666667
C21orf55	0.271
CREM	0.141
PTGER4	1.54783333333333
METAP1	-0.260125
KCNQ1	1.88966666666667
NR2F2	0.07575
SSFA2	-0.0214166666666667
CTTNBP2	-1.61025
BCL2A1	1.844125
ZBTB24	0.4485
SLCO6A1	0.36575
PRDM1	1.9664
OR7D2	-0.760333333333333
CCDC47	-1.0194
LOC646982	1.211
SLC26A6	-1.19616666666667
BIN1	0.4035
SRRM1	-0.672642857142857
PCSK1N	-0.889
ALS2	-0.0929
ECT2	-1.19168421052632
CACNA2D2	-0.632
DOCK6	-0.4275
C10orf119	-0.2485
FATE1	0.615
DUSP23	2.16125
TRIP6	0.525928571428571
NUP35	-0.6135
CDH3	3.38675
KLHDC8A	0.75975
C9orf116	-1.343875
EI24	0.079
CENTD1	1.53466666666667
RWDD2B	-0.798833333333333
DOCK1	0.8025
NPAS2	1.343875
NR3C2	2.605
FAM63A	-0.301916666666667
INPP5F	-0.294166666666667
FAM111A	-0.1796
MYBL1	0.619833333333333
IQGAP3	1.175
CRADD	-0.751833333333333
DUSP12	0.0835
PDZK1IP1	4.3925
VASH2	-1.27825
CTR9	-0.02075
VIL1	-4.13775
OR8U1	0.618166666666667
CCDC107	1.9755
PTTG1IP	-0.1115
OR4X2	1.0785
COL9A1	-2.337
PSMD9	-0.16275
ZFP62	0.1905
TIP39	-0.67475
PARP15	2.09
TTC19	-0.081
C1orf114	-2.55233333333333
GFPT1	1.233
SLC27A6	2.141
MRPS10	-0.3584
CALML5	4.07866666666667
TRPM7	-0.136375
CGNL1	0.569375
CECR1	1.93825
SERPINB8	1.0385
TMEM102	1.461
PDIA2	-3.35
NUCKS1	-0.662166666666667
HOTAIR	0.1495
EBI3	1.5435
NXN	1.4345
ZMYND19	0.01575
FOXJ3	-0.21
EIF5B	0.1371
EIF2B4	0.179
LEO1	-0.5335
ZIC5	-0.0588333333333333
IL20	-0.472833333333333
KIAA0415	0.768
FLJ37357	-1.105
TSPAN12	0.8775
ACTR3B	0.185625
TFAM	-0.410666666666667
IL17RD	1.0045
PARP12	2.1215
KLHDC7A	0.341
KCTD4	-0.0794
GTF2H1	-0.1395
FLCN	-0.0215
BIRC4	0.395875
LOC790955	0.365
VKORC1L1	0.916
CYP4F22	-0.5345
TAS2R5	0.4285
ZNF582	0.214
HS3ST3B1	0.33875
CTNS	0.7405
STK36	-0.442
MMD2	0.1025
RP5-1103G7.6	0.3185
FLJ23356	1.102
CRH	-0.5585
C1orf182	0.283166666666667
ACP5	3.5685
AMFR	-0.7885
CA4	1.0055
PLCB4	0.251
MPHOSPH10	0.30775
UNQ473	3.93533333333333
G3BP2	0.291
SR140	-0.372416666666667
HOXA2	-0.05625
PYGB	-0.214125
BAT1	-0.678583333333333
DKK3	0.188333333333333
DDX31	-0.48525
TULP1	0.11175
NHLRC2	0.24175
TNRC4	-0.65
ZNF430	-1.2355
TNRC6A	0.14675
PLA2G1B	-0.245
RCHY1	1.40016666666667
GTF2A2	-0.145333333333333
MGC4294	-0.9155
ZNF691	-0.113
TACC3	-1.251
DNAJC5G	0.139
LOC4951	0.71825
MS4A4A	1.828
LOC152485	-0.8455
PPP1R2P1	-0.1575
PPP2R5B	0.27175
RPGRIP1L	-1.04225
SPOP	-0.1655
PTPRF	1.2465
MGC42090	0.8015
SUSD3	1.013
THOC4	0.3905
MAML1	0.1642
FXR2	-0.788
TYK2	-0.127875
MUC6	0.271833333333333
DNAJB7	-0.21
PIP4K2A	0.474714285714286
MEX3A	0.66
RRP1	-0.533
TFAP4	0.05525
CXorf41	0.34775
MTMR4	-0.553
CTLA4	2.0245
SNX9	-0.159625
CIB3	-0.5445
NECAP1	0.071875
PLA2G2D	0.7397
GLMN	-1.0575
DCLRE1A	-0.76025
PDX1	0.637
SAMD11	-1.22375
MRPL55	0.9653
TLR7	3.557625
TBC1D21	0.00950000000000001
SMAD1	1.6302
ACTRT2	0.10625
RIOK2	-0.4895
PDLIM4	0.188
SLC22A15	0.469
ABHD13	0.7417
STX18	-0.227
CCPG1	0.117071428571429
DCBLD1	-0.228666666666667
SLC2A6	-0.2375
NOLA3	0.2825
TRDMT1	0.454142857142857
IL17F	0.0515
ATP1A4	0.219333333333333
OR52W1	0.3155
CFL1	-0.77725
IL4	-1.16725
RBP2	-0.52
CPSF6	0.3145
TTC8	-1.40233333333333
MUCL1	2.743
EYA3	-1.07866666666667
KRT38	0.57825
GNE	0.0215
ZNF501	0.8735
SLC35A2	1.197125
CEP110	-1.0075
MYF6	2.45125
MGST2	0.296666666666667
TRPV4	1.1995
NEK8	-0.3275
NOX5	-1.823
NCKAP1L	1.05
EMP3	-0.507833333333333
BPY2C	0.655
C1orf38	2.512625
ELOVL2	-2.7805
CBX7	1.1125
OSBPL1A	0.687
ZNF589	-0.69875
ESCO1	-1.21366666666667
TRA2A	0.390833333333333
C3orf26	-0.36025
PHF2	0.581833333333333
PID1	0.5935
RFC1	-1.02775
MTAP	1.1469375
ADORA3	5.19516666666667
LOC389458	2.07275
TRNT1	-0.5185
CRIPAK	-1.275
RAI2	2.9525
ANKRD44	0.348
GZMB	5.24575
NFE2L1	-0.26225
STIP1	-0.687833333333333
RASL11B	-0.7955
NT5DC2	-1.27533333333333
LRP2	4.06
MTDH	0.488
ARSG	-0.8795
HSP90AB1	-0.699
CT45-6	-4.76025
ZNF483	-0.73875
LMBR1L	0.15475
S100A2	1.2169
C2	1.17055555555556
C2orf27	0.31975
EIF4EBP1	-0.285
GCKR	-2.90133333333333
PPP1R9B	0.903125
FER	-1.18525
SNRK	0.937666666666667
OR5M10	0.275
UTP6	0.25475
CAPZA3	0.24925
FBP1	-0.264
TERT	-1.2705
CCL1	-1.0055
FUCA1	1.85275
ALS2CR8	-0.410833333333333
KCMF1	0.484583333333333
SRCRB4D	-0.8155
OXCT2	1.417
IL17RA	0.963166666666667
MPP5	-0.232875
SPA17	-0.60275
FLJ10986	0.706833333333333
GALNT14	0.0135
CXorf27	-1.40914285714286
NPLOC4	0.62425
RAB34	0.3135
KRTAP3-3	0.852
ARSD	0.78
CPLX2	-1.5612
PJA1	0.626
WHDC1L1	-0.4615
RB1	0.0274
MTMR15	-0.69
PHLDA2	-1.6884
GUCY2F	-0.5475
MPV17	-0.175833333333333
SLC35D1	-0.383
LYSMD3	0.1087
COL16A1	1.1445
ERLIN1	-0.625833333333333
JMJD4	1.41025
HIST1H2BK	0.3015
TP53I11	1.72
ST3GAL4	0.2098
PF4V1	2.17383333333333
ALG8	-0.62775
REG1A	0.34525
MINA	0.72875
CYB5R3	0.278416666666667
HHLA1	-0.27575
MYST4	-0.4706
VASN	-0.24125
UCHL5IP	-0.98675
TFAP2A	0.2735
MGC9913	-0.986
C9orf97	-1.0975
LOC90379	-0.505
PHF15	0.328
ZNF169	-0.169166666666667
KRT7	3.0831
GLIPR1L2	0.2915
LOC116236	0.2575
IQCF3	-0.8665
RDH14	0.809166666666667
HNRPK	0.290571428571429
RABEPK	-0.909833333333333
ISX	-2.8955
CBARA1	0.078
RAD51AP1	-1.5045
MLL5	-0.08
CXorf48	-5.1365
SGCD	-1.1565
PHTF1	-0.16275
CA3	1.2335
CMTM5	0.3605
STX10	0.00212499999999999
JMJD2D	-0.859
P4HA1	-2.25033333333333
GAB3	1.227
DHRS4	-0.426833333333333
COL4A1	2.928125
C20orf20	-1.0545
OSBPL2	0.202625
PTTG2	-1.116
KIAA1688	1.635
STS	-1.299375
SHROOM4	0.864666666666667
KBTBD5	0.237333333333333
ALDH1A3	4.2943
BTNL2	0.204666666666667
TGIF1	0.004
ZFAND5	0.9165
ICA1	1.140375
NAV3	-1.26516666666667
FLJ12331	0.099
EPS8L2	0.2181
MNT	0.319333333333333
ENTPD1	2.23766666666667
OR51E2	1.742125
STK11	0.286375
MX1	4.752625
TTTY9A	0.278
CX62	-0.176
LOXL4	2.525125
EXOSC4	0.20425
PURB	-0.244928571428571
SETD1A	-0.3705
RELB	2.2125
LAMB2	1.12433333333333
HNF1B	-0.561833333333333
PNLIPRP3	-1.399
C14orf139	1.2075
UMOD	0.00450000000000001
GRIN3B	-0.40125
GPR25	0.681
ZNF512B	-0.85525
ATP6V0A1	0.04025
SRA1	0.252583333333333
ZNF615	0.718
ZNF768	0.11325
ZNF469	4.01075
DYNC2LI1	-0.00233333333333333
DNAH3	0.711
LOC387911	1.906
LOC554234	0.36725
ARRDC5	1.50075
TMEM59L	-1.84533333333333
MARCH4	-1.68133333333333
CNOT8	-0.106
KIRREL3	0.635666666666667
ADAM17	0.820625
MYOG	0.314125
CPNE1	-0.246833333333333
AK5	1.156125
LOC204010	-0.6165
NDRG4	1.24525
LOC130074	0.063
PIAS4	0.1335
NCOA2	0.43825
TEGT	0.2281
USP5	-1.3665
ANKRD21	-1.72666666666667
KIAA0692	-0.330333333333333
HAPLN3	3.536
LZIC	-0.98525
NRXN3	-0.05225
CDKN2C	-0.89
KIAA0226	0.5285
CYB5D1	0.28325
WDR68	-0.8448125
ABCB6	-0.8995
MRPS25	-0.46275
ZMAT2	-0.741083333333333
KRT25	-0.1225
RPL11	-0.2295
GRAP	0.9145
LOC198437	-1.2315
RORC	1.533875
RAP2C	0.435071428571429
MXD1	-0.0495625
AZI2	0.248
NUAK2	0.709
AHSG	-6.116875
MANSC1	2.02925
IMP3	0.196
C2orf3	-0.423875
VSTM3	4.82525
PCTP	0.42625
SIRT1	0.20075
MANBA	0.5715
CD164	0.887125
GFRA1	-2.2181
PRM2	0.4145
ZKSCAN3	-0.15
PLEKHG1	4.04675
TPRKB	0.28025
UBFD1	-0.3655
CDKL5	1.32516666666667
HIST1H2BD	0.294916666666667
INPP4A	0.237666666666667
BMX	2.621125
PTPRU	-0.8385
LOC554202	-0.117333333333333
HOXC8	0.45875
IL12B	0.402
ADPGK	0.31975
ZNF418	0.7295
SIAE	1.686125
CWC15	0.35625
RP13-401N8.2	-0.2725
KLHL11	1.3235
DEDD2	0.650875
PSMB3	1.225
DDX25	-3.0325
ZBTB3	0.588833333333333
GFRAL	0.7345
RPS25	-0.0273333333333333
FAM57B	-1.63216666666667
TESK2	0.283166666666667
DNM1L	-1.091125
ZNF207	-0.128666666666667
CLEC11A	0.770875
TOLLIP	0.1485
TMEM61	2.66583333333333
DLK1	-4.451
PLVAP	4.155625
NOD2	3.51716666666667
SCMH1	0.72325
FLJ40235	-0.30875
HTR2A	0.831
ARMC5	0.0155
FUT7	1.5755
PRELP	2.999
ALKBH6	0.0568333333333333
GYG1	1.1
POLR3GL	0.39275
COL8A2	3.795
OR10A5	0.4375
C1orf187	-2.1195
TXLNB	1.1315
C16orf68	-0.705583333333333
R3HDM1	-0.6385
C16orf75	-0.96875
BAALC	0.092625
TNP1	0.4585
GAPDH	-1.424
COX7C	0.358
ERRFI1	-0.218
PGAM2	0.390833333333333
FAM108B1	-0.4025
APC	-0.386875
TLR2	4.85875
SUCNR1	3.645
ZNF233	1.06425
WFDC1	1.4585
PSG11	0.1624
SLC39A1	1.141
PSAPL1	-0.163
CDC42EP1	0.531125
MECR	0.07925
KIAA0101	-1.9729
MACROD2	-0.1698
MMP19	1.86325
LOC202459	0.780166666666667
VNN2	4.69475
ACCN3	-1.615
TIMD4	5.861
RNASE8	-0.341
CCDC7	0.30325
SULT2B1	-0.7975
ME1	-0.19425
MGRN1	0.45625
MRPL30	-0.6915
IVL	0.496
CALM1	1.1026
PLEKHA6	1.5803
B4GALNT2	0.104
PGDS	4.871375
C8orf33	-0.309
TMEM56	0.334166666666667
CKM	0.143333333333333
ESR2	1.0115
ACOT8	0.02975
AGTR2	0.54
LOC155006	2.6015
BC37295_3	0.762
EPM2AIP1	-0.8205
PZP	0.837
RPS9	0.965333333333333
C18orf51	-2.47175
SIVA1	-0.1337
HEATR2	-0.6555
CD3E	0.329083333333333
C20orf142	-0.7405
PGLYRP3	0.135
CCDC139	1.04775
GPS2	-0.2595
NOL14	-1.15625
LRTM2	-0.32825
TRIM36	-1.658375
TP53RK	0.4814
FBXL13	-1.31133333333333
RUFY2	-0.606857142857143
C11orf70	-0.5085
HSPB9	1.33433333333333
GJA5	3.4095
HGF	-0.133166666666667
EPHB4	0.42025
SOX18	1.0795
IFRG15	-0.246
SERPINA10	-3.88225
WDR23	-0.24225
REEP2	-1.72766666666667
CDK3	-0.389
HSPA12A	-0.663625
ARL8B	-0.1271
SATB1	0.711166666666667
PPM1D	-1.506
VPS45	-0.369833333333333
TP53BP2	0.797875
GJE1	2.38675
CACNA1G	0.095625
VGLL4	0.43
GNPTG	0.63475
ROS1	-3.066
C21orf128	0.312833333333333
BMP8B	0.40225
SLC5A4	-0.236
SLC6A3	0.064
C16orf53	-0.19375
TMEM81	-1.121
APC2	-0.6285
SYAP1	0.191875
C6orf54	2.34516666666667
ZBED5	-0.4896
PVR	-0.452875
LTA4H	-0.582666666666667
CCDC24	0.3104
MAGEA4	2.66066666666667
IFIT3	4.55983333333333
MYADM	1.378125
C21orf82	-0.4415
PDE3B	-0.52625
TMPRSS11A	-1.05375
PGK1	-1.17117647058824
CCL13	5.72666666666667
DERL3	1.19
MLXIP	-0.0755833333333333
PLOD1	-0.58975
MTFR1	-0.0343
NPDC1	0.288833333333333
GPAA1	-0.164666666666667
LTV1	0.576
RYR3	-0.14375
C7orf46	1.055
VAMP2	0.77725
RNF135	1.6467
SUPV3L1	-0.299
FIBP	0.3955
ADAMTS18	1.27133333333333
RNF25	0.363166666666667
SOS1	0.39875
PLAU	0.89475
MATK	-1.40725
EHF	7.5365
CTNND2	-0.666
PTEN	1.129
ZNF189	-0.119375
SLC28A3	3.518
GUCY1A3	4.1265
SETD2	-0.4895
ROGDI	0.209
TICAM1	0.7621
RASSF3	0.9495
PACSIN2	-0.1616
SERPINB5	0.126083333333333
PRKCDBP	0.8245
TFDP3	-0.5965
LGR6	4.91775
RFX5	0.746333333333333
OR52J3	0.7225
PTPN18	1.28525
ZBTB34	0.201375
KCNF1	-0.11725
SYNE2	0.127642857142857
SLC22A4	-0.849
NETO2	-2.614375
VCPIP1	0.95575
LDHD	-0.248
ESX1	-0.87575
SQRDL	2.41475
GALK1	0.67025
SERPINA6	-4.177
HD	-0.363875
ASCL3	-0.2225
FBXL6	0.259
FABP7	1.83825
MAGEC3	-1.279
KLC4	-0.358625
CD1D	-0.092
PRAM1	2.886
EIF3B	0.117142857142857
DSCR8	-0.30425
FLVCR1	-1.185
KIAA0141	-0.500625
PROM2	2.7995
ALOX5	2.8546
GPR162	-0.7175
LYRM2	-0.173375
RNASE6	1.526875
HES5	1.2775
GJA1	0.057
MRPS14	0.65075
HMHB1	0.58275
TAF7	0.224625
BTNL9	1.4056
SFXN2	-0.67975
VEPH1	-2.08325
GK2	0.0358333333333333
AMBP	-5.157
KIAA0953	-0.3335
XAGE5	-0.2475
CCBP2	1.8145
TGM2	0.3065
ZNF202	-0.8115
ACTL6A	-0.165833333333333
SLC23A2	-0.4788
ARHGEF7	-0.27
LOC728635	-0.5285
CRYM	-1.63716666666667
PKD2	-0.614
MANBAL	0.258833333333333
LIN54	0.39
ACTL7B	-0.371
OR4D9	-0.1415
KIAA1683	-0.877875
ZNF704	-0.144666666666667
TCP10	-0.898625
MAGEB18	-2.029
DEFA4	0.7975
ZNF197	-0.42475
PTOV1	-0.319333333333333
RNF208	0.0545
CMIP	0.431333333333333
TRDN	0.658
UCHL1	-0.253
APOL6	1.4446
PLK1	-0.588666666666667
NPHP1	0.405666666666667
NDUFA11	-0.15
DAB1	0.8265
RTN4R	1.057
PUSL1	-0.2195
SYT2	0.0505
ANXA13	1.48475
RFTN1	-0.7125
ATP8B2	-0.845416666666666
VN1R2	0.1425
OR52E4	0.233
NPPB	-2.69216666666667
ZNF148	-0.170125
ZNF141	-0.422375
IKZF1	-0.011875
PSMC2	0.25075
GGA3	-0.1245
LPGAT1	0.447416666666667
SEC16B	0.565833333333333
C5orf38	-0.676833333333333
THOC2	-1.0951
SLC16A12	-0.701333333333333
ALK	0.17925
DACT3	0.652833333333333
CACHD1	-0.729
GAN	-0.1335
EXOC6B	-0.473
HIST1H2AE	-0.06225
VAMP1	-1.4415
SRI	1.29816666666667
AKAP14	-0.0915
HLA-E	3.0343
SLC25A32	-0.165666666666667
FLT3LG	0.229
ATP1B1	3.12375
WDR1	0.005875
SWAP70	1.5095
TRIM31	-1.45375
ARNT	0.760625
ZNF596	-0.4609
CDKN1B	-0.0380833333333333
FOXC1	0.1488125
SEMA3A	-2.1311
LSM14A	0.7875
STEAP3	1.3775
ABCA1	1.25616666666667
PLSCR2	0.675666666666667
EDC3	-0.729083333333333
THBS3	1.53325
C15orf43	0.1605
GMCL1	-0.175666666666667
C9orf71	0.33525
MGAT5	-0.2795
LOC402164	0.44075
TSPAN8	-2.0185
DYNLT1	1.230625
IGSF1	-0.1035
TMEM143	-0.2355
FLJ25006	-2.1925
ATP13A3	-0.246
C3AR1	4.03675
CADM2	0.309833333333333
EFNA4	1.446
HAO1	0.2685
TWF1	-0.2115
MRPS17	-0.60975
MYH9	1.10033333333333
C9orf9	0.0611666666666667
C17orf79	-0.104
FSCN3	0.6965
BDKRB2	1.69016666666667
PCGF6	-0.5355
RAP1GAP	-1.10575
TAS2R41	0.053
DCLK1	-0.0446
DEFT1P	-0.311333333333333
TAF2	-0.518416666666667
COPZ1	-0.297875
KATNA1	0.27075
STIM1	0.95
TBX2	-1.52183333333333
RPS4X	0.347076923076923
MARCH8	0.745666666666667
DHX33	-0.1195
TMEM161B	-0.937
SYPL2	0.2515
ADCY5	0.028125
SRPK3	0.4805
CXorf9	2.97575
REC8	0.109
CLP1	0.2369
MGC52498	-0.1415
DUOX2	0.52575
C6orf150	0.48825
TSC22D3	1.943
CASP8	-0.8934
PRKD3	-1.5273125
CFH	2.57675
TRO	-1.988
NRIP1	-0.16625
ZNF707	0.0501666666666666
TBC1D22B	0.187
HYI	0.1705
COX7B2	1.8655
GPR52	0.43775
CASC3	0.5615
METRN	-1.83625
KRT3	0.7635
ARF1	1.07642857142857
C1orf111	0.4285
MOG	1.961
C6orf50	-0.553
MGC12966	-0.1025
ATP7A	0.775333333333333
NOTUM	-2.935
LOC342897	1.858
ITSN2	0.719416666666667
GIP	0.0835
LOC89944	-0.8765
UBXD8	-0.03075
GYPE	-1.8845
JAG1	1.14333333333333
RLBP1L2	0.5745
HIST1H2AL	0.630125
PAPPA	-0.9274
CYP4F8	-1.66225
TRH	0.619
DCTN3	0.409
NT5C	0.1025
HTR3C	0.2875
VPS41	0.18225
KIAA0174	-0.5081
ANKS6	-0.1785
MPV17L	-1.18233333333333
MT1M	1.35766666666667
DTX1	0.82775
LOC146325	-0.3405
ZNF639	0.579666666666667
CACNG4	-0.5104
TNNC1	-1.2815
MGC27345	-0.278
CASD1	-0.2692
HOXD4	-0.3955
SMC4	-0.903117647058824
TTC35	0.3117
CTXN1	-0.172875
RGS19	0.524
SFRS3	-0.0489166666666667
TRIM43	-0.903
HLA-DQB1	3.3195
NUPL1	-1.0421
NRAS	-0.633875
RPL22L1	-1.426
ZNF138	-0.4885
FBXW2	-0.1572
SIX3	0.760833333333333
HDAC9	0.63825
OGG1	-0.154375
APLP1	-1.243
OR7A5	0.652
DLX4	-2.1145
TUBA1B	-0.731083333333333
CRY1	-0.010375
C12orf29	-0.706
MGC70863	0.433863636363636
OR1D2	-0.146
C1orf25	0.08925
CUZD1	-0.01325
PUNC	-3.9405
SCAND1	0.0903333333333333
MYT1	-1.9705
MPND	0.33275
GOLGA1	-0.0968
ZBTB43	-0.6065
VAPA	0.286083333333333
C4orf36	-0.223
STAP1	4.345
SLC34A1	-0.1855
PIK3R3	0.3886
TGM5	1.66
USPL1	-0.4612
FBXO40	-0.456166666666667
BRF1	-0.3717
CCL27	0.095
hCG_1657980	-0.439
PFN2	-2.4472
MYBPH	-2.2985
PPP1CC	-0.28925
CDCA7L	-1.481
KCNB2	2.205
C20orf151	1.071
USP13	-0.58825
RCOR2	0.3015
FBXW4	-0.139833333333333
WT1	-4.623
TAS2R46	0.276
STK38L	1.1455
LEPROT	1.0075
DDX42	-0.897125
TXNRD2	-0.6545
TNFRSF4	3.7485
KSR1	0.2675
SLC27A1	0.7505
POU5F2	-0.0025
SLC22A11	0.3205
C8orf32	-0.088
ZNF236	-0.4085
GABRB1	-5.72525
LRRC29	0.402
FBLN1	1.48533333333333
MRRF	-0.443
RP1	-0.8685
MARVELD1	1.36875
AFF4	-0.626642857142857
C17orf54	0.07975
RAF1	-0.34325
SUB1	0.570833333333333
MRPS33	-0.07325
ZIC1	-3.364
ARL10	-0.0055
RAG1AP1	0.775833333333333
P2RX5	-0.6709
NCR3	2.1985
LTB4R2	0.679
HLA-DPA1	5.56825
FKBPL	0.4625
JAKMIP1	-0.605
SNX4	0.1505
CD248	2.659
CCR2	1.420125
LOC401152	0.119833333333333
SH3KBP1	0.1276
LMBRD2	0.580928571428571
WDR51A	-0.1225
SYT15	0.4739
SMOX	-1.01475
NACAP1	-0.208
DRD2	0.134666666666667
COPS2	-0.007
FCER1A	5.16
TMEM112B	-0.469
SUGT1	0.0399
CALR	0.51675
DPY19L2P4	-1.99925
ADRA1B	0.6685
LTB	4.9235
SNRPD1	-0.859
NCAPG2	-1.73666666666667
KCNMB1	2.916
ITGAV	0.653416666666667
LENG4	-0.491625
C13orf16	0.0736666666666667
C20orf3	-0.31325
PIP5K1A	-0.609333333333333
PCNA	-1.589875
C1orf34	0.67775
MMACHC	0.5395
BEST1	0.8605
REV3L	-0.2955
ZRANB1	-0.546
AVPI1	-0.68
ATG5	1.17825
SARM1	1.2505
RGS7	-1.78875
HMP19	-0.244166666666667
SGTB	0.1737
FEM1A	-0.3899
C1orf122	0.311375
MYCT1	3.59566666666667
GM2A	0.981375
ZCCHC7	0.752214285714286
MYH10	-2.144
DKFZp761B107	-0.154
ADAL	-1.9955
OR10J1	0.11475
TMEM9B	1.07
DNAJA1	0.408
SCGB1D4	0.1485
LRRC50	-0.4015
PRKX	2.2365
NUDT14	0.018
PCTK1	1.40427272727273
ARG1	-3.307
KIF2C	-1.38275
GFM1	-0.11625
RAB11FIP3	-0.416166666666667
HBD	-0.578333333333333
NPR3	1.0205
IRAK3	3.47816666666667
OLAH	3.1325
CYB561D2	0.8125
CNNM4	0.783
MYO5A	-0.1494
SIPA1L3	1.63683333333333
ADAM10	0.31125
LIPA	2.32858333333333
NAP1L4	-0.3159
MRPS22	-0.15925
GNG4	-2.18583333333333
PSG5	0.247166666666667
PPP2R2C	-2.5876
P2RY12	3.111
SLC6A13	-0.1985
AGPAT4	0.7305
C6orf199	0.4365
FAM53C	-0.225
TPM1	0.720681818181818
PYHIN1	2.99383333333333
LINGO1	0.619666666666667
CIDEC	1.491
CRIM1	0.9009
DHTKD1	0.675333333333333
ZNF546	-0.707
CD300LG	1.3641
SFRS2IP	-0.1915
FLNB	-0.367
NOC2L	-0.899
SPINK7	0.674
CRTC2	0.84125
HMG4L	-1.35025
C14orf162	0.958
CCDC123	0.057375
HTRA3	1.6420625
SPTBN5	1.51183333333333
C1orf77	-0.0996666666666667
TAF1L	-1.2235
WDR78	0.6055
WDR49	0.0203333333333333
SIN3A	0.05525
ECSIT	0.0205
VSIG4	4.3115
DIRAS2	-0.1404
TXNL1	-0.31375
MTERFD3	-0.476
CCNYL1	1.399875
CISD2	0.0468333333333333
OR5C1	-0.06
OBSCN	0.264375
GBA	1.06
SLC9A11	0.087
C6orf64	0.745416666666667
ESD	-0.2355
CYYR1	2.82666666666667
PNRC1	0.66725
FCAMR	0.614
PPIA	-0.209428571428571
VDAC1	-0.351625
TRIB1	1.9745
NT5C1B	0.0405
CLDN17	0.441
ICOSLG	0.934625
RGR	0.23875
DSG1	0.571
TMEM27	0.923
C1orf69	-0.13925
PRAP1	-1.5915
DQX1	-1.19875
C20orf46	-1.59990909090909
NHEJ1	-0.162166666666667
DNAJC18	-0.51775
MANEAL	-1.93166666666667
MTBP	-0.80175
S100A6	1.064875
ABHD7	1.7675
NEDD1	-0.8525
TINF2	0.6995
SLC7A10	2.7905
KIAA1875	-0.616833333333333
TMEM20	-1.1905
COX19	-0.714
SPRR1A	0.534
SCEL	0.553875
CCDC70	0.398
CRISP2	1.55666666666667
ILF3	-0.657166666666667
NTRK3	1.85766666666667
B3GNT1	-1.36216666666667
LARP6	-1.33116666666667
FBN1	0.6719
ZNF621	0.0705
JOSD1	-0.126
SNX14	0.037
INHBB	2.235
TBL2	0.5945
GUSBL1	-2.65316666666667
TXLNA	0.094
PEX6	-0.957833333333333
DDEF1	-0.223
TMEM187	0.228166666666667
AIP	0.117375
MCEE	0.60575
LGALS14	0.815
TNFRSF13C	1.46725
CTNNA3	-0.327833333333333
HSDL1	-0.9465
LAMA5	-0.197833333333333
KIAA1853	-0.76325
PMS2L11	-0.58725
AKAP4	0.2975
DIS3L2	0.134166666666667
ZNF292	-0.046375
TBX15	1.6895
CTCF	-0.9875
FAM19A3	0.664
FUT10	-0.618125
KIAA0746	1.71875
KRT81	3.048
ALDH3B2	0.20275
MOGAT2	0.778
M6PR	-0.85475
COASY	0.181166666666667
CCND3	-0.257
LAMC1	0.348
CLASP2	-0.7255
EIF2AK3	0.66325
SMYD2	0.564
PBX3	-0.343875
TMPRSS2	2.565
OR10R2	0.395166666666667
ZNF761	-0.2735
MED30	0.192
ZNF629	-0.0555
CORO6	-1.33375
FLJ10154	-1.99316666666667
FAM123B	0.1025
ANGPT1	-1.9032
MED23	0.99575
LOC255374	0.44925
SEMA6A	-0.9958
HSD11B1L	0.953833333333333
GMEB2	-0.431166666666667
PSMD14	0.19025
FLJ10213	-1.72275
PDCD2	-0.75175
MAST1	-1.05225
EPHA1	0.785666666666667
XCL2	3.1715
EIF4G1	-0.0741666666666667
UBE2D1	0.8479
RAB39B	-0.475333333333333
IDH3A	-0.195666666666667
CREB5	-0.547875
FLJ21511	0.3615
ANGPT2	3.2075
RANBP3	-0.1702
DYRK1B	0.958333333333333
HLA-DRB6	0.047
FLJ11292	-0.2205
NMRAL1	0.14875
ATP6V0A4	0.835166666666667
FGFRL1	-1.4875
GZF1	-0.1695
TMSB4Y	-0.173
RBKS	0.23775
PHLDB1	0.03775
SEC23A	-0.703166666666667
MLX	1.3674
TPD52	0.537916666666667
CPNE8	0.462083333333333
DACH2	-1.05533333333333
PSMA4	-0.0912142857142857
C1orf149	0.1399
PGM2	-0.342
ROCK1	0.46
TAGLN	2.6751
PTPRK	0.0116666666666667
TPSAB1	3.8355
GPR82	1.839
ZNF45	-0.12125
ZNF610	0.661
TK1	0.262
LETM2	-0.6195
KLF1	-2.75525
SAP30L	0.41125
KCNK2	1.17016666666667
