Hybridization REF	TCGA-BH-A18R-01A-11R-A12D-07
PDIK1L	0.357166666666667
DARC	2.91725
PIPSL	0.18
SHMT1	-0.7415
CRISP3	-0.8845
POPDC2	1.678
ZRANB2	-0.883833333333333
FBXL8	0.436
TRIP13	-1.55145454545455
EIF5AL1	-0.1585
POU5F1P3	-4.683
IL6	0.363833333333333
CXorf38	0.322333333333333
IFNA16	1.711
FBXL2	0.2275
BRD1	0.63
STATH	-0.1025
FBXO44	-0.487333333333333
MCCC2	0.53175
CDC2	-0.6908
C5orf23	1.26225
IVD	1.5575
C10orf122	0.12025
MSL3L1	-0.0211
MVP	0.82925
EPOR	-0.9728
ZMYM1	-0.996333333333333
BCL7C	0.2745
PSTPIP2	0.5336
LYPD1	-2.842375
OR8G5	0.4005
ZP3	0.431833333333333
BCAS4	1.14091666666667
EDG6	2.191
ISY1	-0.00975
PRAMEF2	-0.37475
CUL1	-0.12525
RNF213	1.9682
CCRK	0.75175
DHX9	0.074625
C13orf29	-0.682
NCKAP1	-0.341666666666667
MRPL43	1.43842857142857
XPR1	-0.28125
PKN2	0.2755
PODNL1	0.1155
ZNF333	-0.179125
DALRD3	2.858
OPN1SW	0.359
BTBD6	0.321
C11orf82	-2.2915
OR5P3	0.064
DUSP11	0.21275
L1CAM	-1.3
NEK11	1.60666666666667
OR7E91P	1.03
CNTN3	1.4195
CREB3L2	-0.65
ZBTB37	0.5225
KIAA1324L	1.05625
NDUFB10	0.409333333333333
NUDT2	0.37275
GTPBP8	0.25275
CACNA1D	-0.156125
PRKAA2	-0.911166666666667
PRDM8	0.1375
MGC16075	-0.559166666666667
KRT14	0.8165
PP8961	0.476125
MRPL18	-0.3615
ABCG2	-2.1185
PACRG	1.81
BBS2	-0.218
KREMEN2	1.525
FBXO21	1.40125
HNRPUL1	0.397916666666667
GRB10	-1.42675
CLSTN1	0.3375
LMAN2	0.0432
C17orf61	0.0655
NIPSNAP3A	0.37675
INSIG2	-1.29333333333333
PCDHB7	0.565666666666667
STXBP2	0.39525
CMAH	0.351272727272727
SEMA5B	-0.8045
ZNF155	0.124
COQ6	0.4735
PRPF4	-0.35375
TSPAN15	1.4073
VN1R5	0.0455
LATS2	-0.147
SELK	-0.65025
PGK2	0.06775
MS4A1	1.03375
TYW3	-0.4649
KRTAP5-1	0.382
RCCD1	-1.26266666666667
BTN1A1	0.405
DDX28	0.54375
TMEM65	0.733625
LOC92345	0.778
TTC31	-0.23
WDR46	-0.0183333333333333
CHP2	-0.943666666666667
LSP1	0.291125
ZNF542	0.3295
EXOSC1	0.26025
ARHGAP18	0.200833333333333
LRRTM4	-0.475375
MAOB	2.69291666666667
CACNB4	2.44275
MGC33846	0.410625
RANBP3L	0.723625
ATP5L	-0.6175
ONECUT1	-2.876
NUDT9	0.13225
TMEM149	0.423
STX17	0.067
IGSF10	-3.1975
TMPRSS9	0.0965
BMPR2	1.01841666666667
ALLC	-0.25
KLF7	-0.359125
GCC1	0.0864
TIMM9	-0.2305
CDO1	0.175
MGC10701	-1.49033333333333
IFI6	1.54883333333333
FRMD8	1.02925
MGAT2	-0.02025
WBP5	-0.915666666666667
CNIH2	0.44175
KIAA0907	-1.5322
KCNH8	-0.0325
CTSG	0.445
GRIK1	2.82333333333333
CUL5	-0.4475
FRMD1	0.0305
OR9A4	0.027
SYT6	-1.760625
FOXD4L2	1.30625
ANAPC2	0.408333333333333
OPN5	-0.264
TAF13	-0.4595
LYG2	-0.278
GGNBP1	0.533
C11orf40	0.583
OTX2	-0.7895
REG4	-0.446333333333333
EIF5	0.031625
PALB2	-0.46025
SEPSECS	-0.2432
RNASE3	-0.171
TRIM49	1.7135
POLR2K	0.8838
GPR42	0.022
C8B	-2.81575
SASS6	-0.27725
PREB	-0.340166666666667
OR3A3	0.519
TUBA8	0.6575
IGLV2-14	-0.00550000000000003
STIL	-0.8915
ANKFN1	-0.758666666666667
NME7	-2.0975
HOXC12	1.31875
UBE2C	-0.0815
FHOD1	-0.8045
CDK2AP1	0.821916666666667
OR6K2	0.0585
DHPS	0.091
RPL5	-0.112666666666667
TRGV5	0.187
LOC541472	-0.02125
HCCS	-0.1027
DENND1B	1.076
LHX3	0.0315
OR5D16	0.264
CXorf57	-1.557
IRF2BP1	0.9565
NDST2	0.217833333333333
LCE3D	0.222
BOLL	0.293625
SYT3	-0.65225
PIH1D2	-0.841
C20orf7	-1.135
IL1R2	-0.167666666666667
SLAMF9	0.3925
PPME1	-0.5195
PIK3CA	-0.1185
TRAPPC1	0.471875
COLEC10	-0.38975
SLC9A6	-1.28633333333333
PDDC1	-0.683583333333333
CCDC53	0.59725
GK3P	-0.59975
DAZL	-0.4415
BRI3	-0.86975
SDK1	-0.12925
CYP2C18	0.32775
IFI44L	3.148375
RPL3L	0.1415
FUT9	-0.355
KIFC2	0.149333333333333
PMP2	0.20475
SLC4A9	-0.189
PLAG1	-1.70283333333333
MYCBP2	-0.509333333333333
OR4E2	0.3545
CCDC65	0.724
C16orf82	-0.149375
ENTPD4	-0.108375
BRP44L	-0.606875
PMP22CD	0.059
TMCO4	0.324833333333333
KCNN1	-0.3995
WDR35	-0.06775
CCDC80	1.862125
C3orf31	-0.26225
SLC7A9	-0.471
TMEM190	-0.3815
DBC1	-0.833333333333333
FADS3	-1.62866666666667
PDZD8	-0.234
GRM5	0.183125
AZGP1	2.7606
PEX3	0.91
MED1	2.3825
ATG4C	-0.99
HNRPH3	-0.707625
FAM109B	1.65125
C4orf17	0.2
CA10	-0.0365
OPRD1	0.117
CCL16	-1.243
SACM1L	-0.536
CST6	5.32525
CD63	1.2439375
LGI1	-0.9475
ZNF784	0.4005
CRYBB1	-1.142
CX3CL1	0.76165
TOP2A	0.961875
GYPB	-3.20533333333333
GADD45GIP1	-0.55925
FEN1	-1.391125
IGF1R	-1.543125
WDR72	-2.37233333333333
PURG	-0.860166666666667
DEFB126	-0.248
PKD1L1	0.2265
CAV1	-2.1999
GNPDA2	0.6103
DGAT2	-1.796125
NLGN1	-3.35875
STRBP	-0.226125
HPRT1	-0.761166666666667
FANCI	-1.258
PSMA7	0.1875
DBF4B	-0.9825
TTF1	-0.35925
RAD54L	-1.81425
ELOF1	0.065
PLAGL2	-0.3075
ZNF256	0.526
HMGCL	-0.28975
MSI2	0.316
RPESP	-1.834
C11orf60	0.06425
ABCD1	-0.667
ACAA1	-0.0624
SPARCL1	4.45821428571429
IL6ST	-0.2899
ZNF319	0.11425
TMEM109	-0.5338
FAM90A1	0.733166666666667
IL22RA1	-1.2075
ATP4B	0.015
TEC	-0.5165
C7orf30	-1.1375
TXNDC2	-0.5365
ABCB4	0.31825
KIAA1191	0.155
C9orf38	0.0875
SFTPB	0.151
CNTNAP2	2.16366666666667
FRK	0.6205
TBX19	-0.06475
CHD4	0.5965
C6orf26	-1.87833333333333
MOSC2	2.06075
IKBKE	1.67525
HIF1A	-1.26983333333333
LOC595101	0.243
RELA	0.537833333333333
TMEM16B	-0.698666666666667
ABHD12B	-1.83
TSEN34	0.30525
KIF18A	-0.66675
TXNDC9	0.327166666666667
SPATA2L	0.1125
SEMA4G	-0.3075
C21orf91	-0.377875
MATN1	-0.364
KCNIP4	0.0821666666666667
TUSC1	2.709875
OR4C15	0.2125
ARMCX6	-0.112916666666667
WBSCR27	0.616
OR52I2	-0.033
KIAA1604	-0.6235
DYNC1I1	-0.86875
PPP4C	1.12075
SLC47A2	-1.57233333333333
TREH	-0.136875
CD48	1.44233333333333
ST14	1.09383333333333
PKN1	0.223
SPON2	1.4525
XBP1	1.56325
SFRS12	-0.359
EFCAB6	1.55725
SELT	0.59275
SLC39A2	3.297
ERF	-0.758666666666667
ARL3	0.524125
SURF6	0.1668
MLLT10	-0.719380952380953
FLJ11171	0.501333333333333
TDGF1	-4.27016666666667
ERCC6	-0.43875
EIF2AK4	0.785875
BAZ1A	0.041
LRRN3	0.7435
TMC3	0.2945
EFTUD1	-0.39425
PTPRO	0.2245
CLEC12A	0.7325
ACBD4	-0.524
ZDHHC14	-1.203375
OTUD7B	0.76325
ACTB	0.294625
MSRA	-0.0415
LCE5A	0.4385
IFI35	-0.14675
BSCL2	-0.311
ANKRD12	0.310583333333333
CFHR2	0.2845
RGAG1	-0.0203333333333333
HSFY1	0.0305
SLC30A5	0.17
IMPG1	1.061
GPR109A	0.7035
ZNF185	0.8285
IYD	1.6715
NPCDR1	0.0165
SERPINA13	-1.4735
HMGCLL1	-0.616
NEUROG1	0.514
UBQLN1	0.1254375
LIN37	0.5295
SOCS2	-0.4265
DSCR4	-1.599875
XKR6	-1.38275
GPR142	0.4035
KRTAP13-3	0.75
CCDC15	-2.189
MOS	-0.0675
CD1E	-0.17
OFCC1	0.299333333333333
FAM83D	-0.80125
SRFBP1	0.693
C9orf96	0.3805
DHDH	-0.7895
CCDC90A	-0.099
RABL3	1.40015
CD320	-1.58333333333333
ANGEL2	0.422333333333333
MRPL21	-0.9985
SMG6	0.2885
INSR	0.98125
FLJ14816	-1.1665
GLRB	-1.51166666666667
C9orf89	0.0805
CIZ1	-0.400875
URG4	-0.2815
LRDD	-1.09366666666667
CBY1	0.448166666666667
NFX1	0.306625
MTERFD2	-0.00828571428571425
C19orf23	0.2805
PGC	-3.02225
IER3IP1	0.6755
RASAL2	0.753833333333333
C1orf89	-0.6385
SYNJ1	-0.087375
NFKBIE	0.3205
FLJ40125	-1.44233333333333
TCEB2	-0.5425
NOG	-2.0335
POLR2J2	-0.316
HLA-B	2.02325
PCDHA1	0.4345
PPP2R2B	-0.733
ARHGEF17	0.451833333333333
TCF7L2	0.959571428571429
CHD5	-0.621333333333333
ZNF431	0.26375
TBC1D25	0.53425
ZNF800	0.76975
SCUBE2	-1.08581818181818
MYCBP	0.4015
GPX5	0.182
C6orf129	-1.10783333333333
QSER1	-0.193666666666667
ULK2	1.56225
PIGO	0.777833333333333
NRCAM	-2.38685714285714
SLC35E3	0.25925
CSRP2	-1.5695
HYPE	-0.000250000000000004
MAPK15	0.366666666666667
MGC14327	0.6775
TIMM13	0.399666666666667
ZNF462	-1.1855
GBA3	0.501
TEX13A	-0.2465
MCM6	-0.332444444444444
MTRF1	-1.52825
ABCA7	-0.66625
EIF4A2	-0.41825
ZC3H10	1.3631
RPGR	-0.243
C20orf94	-0.45725
RP1L1	0.2745
GPR125	-0.176375
USP22	0.522142857142857
OR1L4	0.2425
MLZE	-0.1295
FLJ32065	1.00975
PTCD1	-0.19325
CRTAC1	1.96866666666667
BXDC2	-0.6275
C18orf1	2.52066666666667
FAM107A	0.934571428571428
EFNA3	0.06575
P18SRP	-0.3419
CAMKK2	1.3335
KIAA0649	-0.0905
NES	-1.54233333333333
HS6ST3	2.6855
PON2	-1.0315
TCP11L2	0.343
CLEC4A	2.546
PRR12	0.415
MLXIPL	-1.7702
C2orf50	0.6325
ZNF28	1.1985
ENC1	0.707833333333333
MAP2K1	-0.467
FKSG2	0.97125
KIAA0430	0.46925
PTP4A1	-0.538
GPR156	0.376
GTF3C6	0.18
UBR2	-0.0748
LOC388272	-0.30475
MAK	0.869166666666667
ACOT4	0.113
STC2	-1.9985
PIGW	-1.142
SAE1	-0.360875
COL6A1	0.302772727272727
OAZ1	0.119333333333333
STMN4	0.300166666666667
EDG3	1.13233333333333
SGCE	-1.30533333333333
IL11	-1.91466666666667
PRSS8	1.982125
YIPF5	0.448583333333333
WNT4	2.17425
CSN2	0.393666666666667
TCF7	-2.73725
TDO2	1.88625
SAMD9	-0.2765
S100A7A	0.5285
MMRN1	2.81033333333333
GKAP1	-0.68
AKR1C3	-1.93175
RNF19A	0.229125
GMDS	-1.9585
YKT6	-0.73225
SPARC	0.8756
C12orf31	0.344
UBE2V2	-0.237166666666667
FBXL18	-0.860833333333333
KIAA0460	0.661
ADAM22	-0.24325
SERPINC1	-4.7485
KCTD21	1.708
MYOHD1	-1.9135
ZNF37A	-0.392333333333333
GTF3C1	0.139833333333333
CTSZ	1.152
PRNPIP	-0.323875
DRD1IP	0.22475
NR1I2	-1.7035
ZNF266	-0.2566
SPAG4L	0.178
COX4NB	0.06825
SAPS1	0.524833333333333
APOA1	-4.3635
TATDN1	-0.0453333333333333
C10orf82	3.4155
KPNB1	-1.2915
FOXO3	0.555666666666667
CRYBB2	-1.1095
ZBTB5	-0.167166666666667
SLC25A38	0.55875
DCTN2	0.152333333333333
IFT20	-0.538
CTHRC1	2.09725
C1orf31	-0.02875
UHRF1	0.38975
GPC6	-0.89775
C10orf54	1.103
MCF2L2	-0.0285
WNT9B	0.134
OLA1	0.015125
FAM120B	-0.36775
TTLL10	-0.521
CYorf15A	-4.42325
RELN	-1.0599
SCN2B	0.849916666666667
MFHAS1	-0.658
NKX3-2	-1.2925
RASGRF2	-0.567
SSBP1	-0.881333333333333
KPNA6	-0.912857142857143
LOC389118	-0.219
HS3ST4	-0.1663
SUPT7L	-0.1555
FLJ32658	-1.349
IGFBPL1	-0.68225
KIAA1641	-0.3936
SHKBP1	-1.10883333333333
CSF1R	4.84725
NAGK	0.88725
MYL2	0.18025
HIST1H4C	-0.7165
TOMM7	-0.811125
ADAMTSL3	3.8149
TNFSF14	-0.9145
PRRT2	0.69
VTA1	0.87925
AOAH	3.26833333333333
CRISPLD2	1.10642857142857
PNN	-1.0324
TA-NFKBH	-0.2695
ESPN	0.89725
RBM43	0.215
KIAA1267	-0.664625
DDX3X	0.129388888888889
KIAA1576	-5.154
PLXDC1	2.73266666666667
FLJ25801	-4.417
HNRNPL	0.00775
RUNDC3A	0.280333333333333
CASP12	0.807
SH2D5	-1.17075
RPL26L1	0.0175
OR51A7	-0.07375
HDC	2.607
C2orf16	-0.216833333333333
SYTL3	2.2605
GOLGA4	0.396625
NOTCH1	0.212166666666667
ATPAF2	0.43725
ECD	-0.6605
SSX5	-1.21233333333333
SNAP91	0.65725
OCA2	-1.34025
PNPO	0.119666666666667
DAPK1	-0.527833333333333
PINX1	-0.471666666666667
SELENBP1	2.7325
NEK3	0.268666666666667
TMED4	-0.323142857142857
SSTR4	-0.189
FOSL1	-2.8366
CD40LG	0.6425
CES1	-1.5295
DCI	0.116666666666667
B3GAT3	-0.777666666666667
STK17B	-0.2215
CNTN6	0.32525
CYP3A4	-1.2205
MBOAT2	0.8365
PISD	0.328625
USP1	-0.50775
PYDC1	2.25516666666667
CENPM	-0.2835
SAR1B	0.65675
TTC7B	-0.299
DP58	0.8395
GPC1	-0.30475
RBL1	-1.864875
TMEM137	-1.89266666666667
TOB1	2.93741666666667
TCEAL1	1.9095
CENPF	-0.518363636363636
C6	0.116666666666667
PRSS1	-4.12125
PPIL6	1.02183333333333
C6orf124	-1.815
ODZ4	0.390666666666667
SNCB	0.076
NDUFB9	0.6935
CNOT6L	0.872833333333333
S100A9	2.3975
TRIM50	0.1285
KCTD1	0.5885
WDR63	0.021
SPEF2	1.139875
RNGTT	0.0356666666666667
CXorf22	0.827
KCNK16	0.5045
CEP250	-1.30825
ATPBD1B	-0.785
KCNJ2	2.47475
MT1B	-0.545
ZNF684	-0.573
SLC4A1	0.237
PDHA1	-0.33125
ZNF492	-0.547
TKT	-1.9845
BYSL	0.092625
RNF38	0.26175
AHDC1	-0.245
KLHL2	0.000124999999999997
CMTM8	2.57425
DMP1	-0.933
HERPUD2	-0.208125
CRTAM	1.67983333333333
ZNF572	1.29975
TMEM16J	-0.5645
HSD17B2	-3.098
UBE2G1	-0.09425
AHSA2	-3.056
PELI2	-0.715
TPX2	-0.93375
ATP9B	0.984
DAZAP1	-0.2015
HMGCS2	1.47166666666667
C17orf38	0.3725
B9D1	0.551125
NKX2-5	1.48066666666667
KIAA1276	-0.87875
LILRB2	3.2775
CSTF1	0.384666666666667
BTN2A1	0.125666666666667
C15orf48	6.2325
IGF2BP3	-4.3185
FAM113B	2.23216666666667
HRG	0.020875
ZNF131	-0.24025
USP47	0.592785714285714
CCDC88B	-1.17
HCN1	-0.124888888888889
HTN1	-0.0686666666666666
SYCP3	-0.2865
C13orf23	-0.2357
PAPOLA	-0.051375
AATK	0.5646
MSH3	0.492166666666667
NDUFAB1	-0.5175
ITLN2	-0.640166666666667
BAK1	1.7005
MRPL45	-0.623666666666667
MTNR1B	0.204166666666667
LOC645843	0.1735
SPECC1L	0.724875
PGCP	0.032
SPN	-0.846
GPR143	0.732166666666667
ZNF576	0.279166666666667
TMEM39A	0.311
ATP5D	0.118666666666667
MAGEB3	-0.716
RPS5	-0.176
ANP32E	-0.117642857142857
MTMR1	0.397
YEATS4	-0.0485
SYNGAP1	0.42025
PCOLCE	-1.3465
MNS1	-0.46475
PCYT2	-0.781333333333333
ZNF182	-1.0385
LAX1	0.69025
SPPL2B	0.1234
ELOVL5	-0.116
PCDHAC1	0.073
B4GALNT1	-0.627333333333333
BLOC1S2	0.85675
ZNF673	-0.7027
ARHGAP21	-0.917833333333333
IRX5	4.176
LRFN5	0.100333333333333
FAM7A1	-0.623
RAB19	-0.1505
GINS1	-1.01625
ITM2B	1.1804
PAPSS2	0.241916666666667
OR5BF1	0.01
ACSL3	0.68875
KIAA1919	-0.846416666666666
GLT8D2	1.634625
UTRN	0.764142857142857
CNN1	1.291
HISPPD2A	-0.2735
SDAD1	0.149125
SIGLEC9	0.590666666666667
RPL35	-0.137071428571429
C22orf26	0.448
IMPDH2	0.960125
WDR69	-0.30625
SEC14L5	-0.525166666666667
CLTA	0.08475
RP11-529I10.4	1.65
GPR37L1	0.3705
OGDH	0.00825000000000001
ASB13	-0.3235
ZFP14	-0.4625
ZCRB1	-0.327
KPNA3	0.19125
HSPA1L	1.7555
RHOC	1.315875
LOC554175	-0.39625
PPP3CA	0.2604
SLC1A7	-0.679
ZNF529	-0.717333333333333
RBED1	0.19975
DDB2	-1.17925
FLJ11286	-0.397666666666667
SPATA1	0.3785
MKNK1	0.273666666666667
DYSF	0.297
ALKBH2	0.531
NKD1	-2.83133333333333
C1orf174	-1.0995
PLEKHO1	-0.309333333333333
ASB10	0.2875
RING1	0.0736666666666667
NPC2	0.011125
AVPR1B	0.0445
YTHDF1	0.508416666666667
LMAN1L	0.2535
GSG2	-0.2015
CEP170	-0.9922
RPS4Y2	-5.95175
MSH6	-0.756
HECTD2	0.00833333333333333
ZNF556	-3.35866666666667
PLEKHC1	-1.3379
AIRE	-0.0943333333333333
BCL2L10	1.35375
LMOD3	0.261666666666667
ZBTB8	-0.229
FOXA2	-2.7786
SLCO2A1	2.564
C3orf46	0.19
PRDM16	-0.215333333333333
TMEM98	-1.0055
FRMD5	-1.4835
PDE6C	-0.1
C1orf216	-0.563166666666667
EP400	0.388571428571429
PTK2	0.560363636363636
RNF217	0.00925
NDUFA8	0.469
ZFAT1	1.56225
LAMP3	2.6905
GLTSCR2	0.265
NPW	0.608
LLGL2	0.8542
PPM1K	-0.752666666666667
C20orf177	0.0765
KIR2DL4	0.1786
NFKB2	1.244
C21orf122	-0.928333333333333
HESX1	-1.28275
GPR114	1.07466666666667
SLC25A35	-0.3075
GNAT1	-0.0983333333333333
ORAI3	0.8685
FAM76B	-0.2355
TMEM99	-1.1871
TRIM29	-0.2097
CDS1	2.6055
RHEB	-0.3365
C4orf27	-1.1145
RAB3A	0.17
OTUD6B	0.27225
GPD1	-0.570875
CDH15	-1.23616666666667
NPM1	-0.0562857142857143
TMEM117	-1.0015
PRPS2	-0.383666666666667
GCK	-0.095
ADRA2A	2.41783333333333
TSPYL4	0.150666666666667
TASP1	-0.41325
WDR19	0.147833333333333
C10orf38	-1.7615
PDE4C	-0.696333333333333
FYB	0.300636363636364
C1orf55	0.710666666666667
PPFIA3	0.68475
RAD18	0.73875
C12orf44	0.200333333333333
CRYBA4	0.2185
HVCN1	0.83825
TAF10	-0.159833333333333
C16orf48	-1.00516666666667
DEPDC5	0.4845
LTBP1	-1.5265
MAPRE1	0.179
FGF8	-0.0165
C3orf52	3.0895
SENP7	-0.15
LRRK2	1.70275
RUNDC2A	0.0176666666666667
KIAA0355	-0.153
CPEB1	-2.1215
PPEF2	-0.0935
ABI2	-0.3555
KIAA0317	0.13125
ATF1	0.289166666666667
DYNC1H1	0.4535
DIP	0.81825
TMEM33	0.425444444444444
POLDIP3	0.4425
C7orf24	0.60125
GPR171	2.12375
CDC6	0.777833333333333
PLD1	-1.2989
ITFG2	-0.2771
NDUFC1	0.3145
AKNA	-0.678
NBR1	-0.3795
PKHD1	0.722
HPS4	-0.5353
MAFA	0.5565
ULBP3	-0.043
DIRC1	-1.1375
IMMT	0.117
C22orf13	0.255416666666667
CEL	0.193
MARK3	-0.136
ADAMTS2	0.235083333333333
ARPC3	0.569333333333333
TMEM10	0.139875
NPHS1	1.5545
BRD8	-0.0788333333333333
WDR12	-0.89175
IDI2	0.213875
HOXD13	-1.879
OR8G2	-0.752
SLAIN1	0.861
GABRQ	-0.6445
NR2C2	-0.614
NKTR	-0.7869
TLE2	1.789
KIAA0892	-0.0481666666666667
AURKA	-0.796
GPRC5C	1.20983333333333
TBC1D9B	0.610625
PNPLA6	-0.6565
AP3B1	-0.18525
NAG	-0.58975
C11orf68	-0.19725
AKR7A3	-0.37825
AHCYL1	-0.159083333333333
COP1	0.117833333333333
RPP14	-0.532833333333333
PCDHB18	0.07325
CDH24	0.30075
KRT17	-0.8662
LACTB2	-1.767
DDX24	0.0533
PHACTR1	-2.47916666666667
SLC35E2	-0.51375
LOXL1	-1.37775
IQSEC2	0.1095
RGSL1	-0.331
PCDHGC5	-0.011
MEGF10	-0.10075
PRRX1	0.830666666666667
ASTE1	1.01616666666667
C6orf159	-0.84675
MYOD1	0.45525
GAA	0.6835
ZNF747	1.29375
KLRC1	-1.04875
IL1RL2	0.4275
GDF9	-0.64625
GPR119	0.2945
TRAF2	0.586166666666667
HCK	2.953
BMP6	-2.17925
IL8RA	0.665
FLJ35848	-0.24675
EFHA1	0.572
CDSN	0.4415
C14orf54	1.33566666666667
LSM3	0.14425
ZFP41	0.6145
C9orf126	-1.03383333333333
VIT	1.599
SPCS3	-1.495
DEF8	-0.8601
CHAF1A	-1.1095
C1orf165	-0.960666666666667
ZFPM2	0.166833333333333
FTH1	-0.587
SLC35F1	-1.13
YWHAH	0.998
C17orf66	0.0258333333333333
ADRB1	-0.264666666666667
FOXL1	-0.208
RG9MTD3	-0.554333333333333
UMPS	0.859125
MGC13008	-0.34
KIAA1161	0.4255
CCDC77	-1.28775
C12orf65	-0.9123
COG4	0.149833333333333
RCP9	0.920583333333333
RP4-692D3.1	1.8695
CDC2L5	0.124
MGC7036	0.862333333333333
DNAJC11	-0.3415
GDF2	-0.0308333333333333
TIMM17A	0.752
HNRNPA0	-0.2316
OR2H1	0.02025
PCBP1	-0.162
COL23A1	-0.88425
LRRC2	0.0493076923076923
NSD1	0.670714285714286
FLJ37078	-1.170625
WDR91	-0.7395
TMEM179	0.00924999999999999
DSCR10	-0.0225
CNDP2	1.3986
FYN	-1.2565
BEX2	0.2725
KCND3	0.07725
YPEL5	1.403875
LRRC42	-1.09
C17orf45	0.09225
ZNF649	0.8165
LOC150763	0.72225
COL5A2	1.66325
CNGA2	0.3095
ELA2B	-0.455833333333333
RAB9B	0.0335
FAM100A	0.03475
NAIP	0.205642857142857
MYOZ2	-0.2475
SPATA12	-0.1675
XRCC4	-0.5395
CYB561	4.0698
CHST10	-0.188
BAI1	-0.865666666666667
BRSK1	-0.0938333333333333
C17orf89	1.278875
PDE6H	-0.42
FLJ20309	0.4834
MAP7	2.0095
SCN4B	0.76525
SPAG9	-0.515125
SERTAD1	-0.253333333333333
FLJ21963	0.80675
ANTXR1	-0.58
TMPRSS13	0.890833333333333
ETV7	2.44766666666667
DGAT1	0.709
NKIRAS1	0.671666666666667
TAC3	-2.62325
CORO1C	-0.7525
RAD54B	-0.1215
HRASLS3	0.817166666666667
C21orf42	0.444
BARD1	-0.333166666666667
ZNF177	0.329666666666667
MIP	-0.265
ZNF442	0.658
F2	-4.3458
GRIA1	-0.11675
GALNTL2	0.874833333333333
WNT5A	-2.1794
LENG9	0.169
hCG_25371	-0.8095
FOXR1	-0.305
TRA@	0.9566
PWWP2	1.74025
C1QTNF7	0.557166666666667
SLC7A4	0.05175
C4orf7	2.10125
C17orf80	0.888
KLK4	0.612166666666667
IL31	0.9315
TMEM176A	3.21775
CTNNB1	0.074375
BHLHB2	1.17875
TMEM185B	0.56
ARD1B	-0.1705
C1orf93	0.669
BRUNOL4	-0.113166666666667
LOC541469	0.76125
UPK2	-0.029
GAS8	1.06
PATE	0.729
IMPACT	0.882125
WNK4	-2.00433333333333
HNRPLL	-0.67375
GAD2	-0.086
ITGA6	-0.881
BMP15	0.269833333333333
CYP2A7	0.407125
RIC8A	0.46175
CCND1	1.19541666666667
USP35	1.162
DSCR2	-1.65475
CCL4	4.70266666666667
ZCCHC10	-0.4375
NOL11	2.02325
TRPM2	1.34191666666667
PSMD2	-0.352909090909091
CHTF18	-1.214
USP18	1.00775
RRAS	0.539625
LAMC3	-0.40875
TOX	-2.82033333333333
PCDH15	-0.271
GABRG3	-1.851
NUDCD2	-0.721375
SGCZ	-0.1645
KCTD17	-0.6557
SPSB2	1.8865
TPPP3	1.268
CILP2	0.995666666666667
CALB2	2.645125
CEBPZ	-0.485
ZNF479	0.23825
FMOD	4.28683333333333
C21orf66	-0.619357142857143
CLN6	-0.106166666666667
ANAPC1	-0.490875
SH2D3C	1.32475
PTPN14	-0.9727
TRIM42	0.24375
APTX	0.4525
SNRPG	-1.19433333333333
BMS1	-0.0685
MAGEA3	-4.7985
NFATC3	-0.636166666666667
LRRC45	-0.174666666666667
ARS2	-0.140714285714286
LRIG1	0.9035
EPSTI1	0.81
PRSS27	-0.09025
ERC2	-0.757375
PRKACB	0.157428571428571
PRDM13	-2.7945
HCG27	-1.17925
KLK12	-2.659
HSD17B7	-0.661333333333333
ZNF354A	0.2965
PCDH11X	0.318
DMGDH	0.14025
PCBD2	0.221666666666667
TMC6	-0.558875
RIMS1	1.74175
SF3B2	0.214333333333333
RCN1	-0.390833333333333
CPB1	5.11475
BCAR3	-0.24975
FCRLB	0.074875
PAK1IP1	-0.5315
OR10H1	0.5725
KIF9	0.5896
PITPNM2	-1.131375
L3MBTL4	0.22675
TGFB1	-0.8491
ZXDC	1.29625
SLC6A16	-0.718
SRrp35	-1.81975
LRRC8E	2.27125
PPIAL4	-0.174416666666667
EOMES	1.15116666666667
PAX2	0.2635
SCARF2	0.047
PSEN2	0.95625
PCDHB13	-0.126
C10orf28	0.10375
DHRS7B	0.7575
C1orf131	0.963
ASB1	-0.4564
ZNF223	0.1295
LCMT2	-0.1405
MEP1A	-0.6705
TMEM53	-0.53975
RSPH3	0.45575
C10orf33	-1.411
LOC644285	-0.886
PTPN9	0.227166666666667
ABCA12	2.06775
CCDC37	-0.33675
RUNDC1	0.1346
YES1	-0.127333333333333
FAM120AOS	0.7305
OR5M3	-0.0515
PPP1R3F	-0.403416666666667
IL13	0.0528
MDFI	-0.81925
PRNT	-0.329
ZDBF2	0.2365
OR10C1	0.2415
CLIC1	-0.0618333333333333
LILRA5	0.415833333333333
CSAG1	-4.499
TREML2	0.0701666666666667
FAM125A	-0.861833333333333
ZNF74	-0.15975
FAM104A	0.73975
LRRC39	-0.438
SAMD5	0.319
HYAL2	-0.71425
HIST2H2AC	0.52375
IGFBP5	0.102347826086957
NRTN	-0.227
KIAA0556	0.0225
FAM29A	-1.03305555555556
JMJD2A	1.18275
EPHB1	1.443
POLD4	0.262375
ANAPC10	0.6215
LRRC36	-0.65325
MEGF6	-0.497375
LPHN3	0.263166666666667
BMP10	0.0596666666666666
C21orf55	0.167
CREM	-0.938125
PTGER4	0.6555
METAP1	-0.342875
KCNQ1	1.57266666666667
NR2F2	-0.24375
SSFA2	-0.849333333333333
CTTNBP2	-0.84975
BCL2A1	-1.319
ZBTB24	0.068
SLCO6A1	-0.80725
