Hybridization REF	TCGA-BH-A1ES-01A-11R-A137-07
SPPL2B	0.4054
ELOVL5	-0.3523
PCDHAC1	0.208
B4GALNT1	-0.666666666666667
BLOC1S2	1.215625
ZNF673	-0.4473
ARHGAP21	-0.139333333333333
IRX5	3.880125
LRFN5	-0.282333333333333
FAM7A1	-1.3825
RAB19	0.6945
GINS1	-2.18375
ITM2B	1.2013
PAPSS2	2.3785
OR5BF1	0.336
ACSL3	-0.2165
KIAA1919	-0.469916666666667
GLT8D2	3.2745
UTRN	0.161142857142857
CNN1	2.184
HISPPD2A	0.968666666666667
SDAD1	-0.373125
SIGLEC9	0.372333333333333
RPL35	-0.559214285714286
C22orf26	0.188
IMPDH2	-0.664125
WDR69	-1.402
SEC14L5	0.118666666666667
CLTA	-0.13875
RP11-529I10.4	0.80525
GPR37L1	0.225333333333333
OGDH	-0.41125
ASB13	2.01433333333333
ZFP14	1.521
ZCRB1	-0.196666666666667
KPNA3	-0.7415
HSPA1L	1.14325
RHOC	0.764375
LOC554175	0.65525
PPP3CA	0.6058
SLC1A7	-0.8229
ZNF529	-0.4485
RBED1	0.92425
DDB2	-0.8635
FLJ11286	0.747333333333333
SPATA1	0.7405
MKNK1	0.477
DYSF	0.411166666666667
ALKBH2	-0.044
NKD1	-2.4515
C1orf174	-0.11175
PLEKHO1	-0.0643333333333333
ASB10	0.09475
RING1	-0.295833333333333
NPC2	1.143125
AVPR1B	0.3165
YTHDF1	0.18275
LMAN1L	0.2665
GSG2	-2.0985
CEP170	-1.2276
RPS4Y2	-5.167
MSH6	-1.129
HECTD2	0.903666666666667
ZNF556	-2.68216666666667
PLEKHC1	-0.9302
AIRE	0.0946666666666667
BCL2L10	0.86075
LMOD3	-0.735333333333333
ZBTB8	0.6832
FOXA2	-3.5608
SLCO2A1	2.7195
C3orf46	-1.4755
PRDM16	-1.06916666666667
TMEM98	0.69675
FRMD5	0.0715
PDE6C	-0.5
C1orf216	0.771833333333333
EP400	0.0997857142857143
PTK2	0.558
RNF217	-0.131
NDUFA8	-0.425
ZFAT1	0.97175
LAMP3	1.73866666666667
GLTSCR2	0.173125
NPW	0.8575
LLGL2	1.2345
PPM1K	-1.07883333333333
C20orf177	-0.9865
KIR2DL4	0.3249
NFKB2	0.41325
C21orf122	0.574666666666667
HESX1	-0.49725
GPR114	-0.164
SLC25A35	-0.0251666666666667
GNAT1	0.14875
ORAI3	0.0655
FAM76B	-0.925
TMEM99	-0.0977
TRIM29	0.8017
CDS1	1.894
RHEB	-0.3236
C4orf27	-0.422666666666667
RAB3A	-0.52925
OTUD6B	-0.9915
GPD1	-1.186375
CDH15	-0.322
NPM1	-0.282571428571429
TMEM117	0.31575
PRPS2	-0.31375
GCK	-0.4485
ADRA2A	4.11533333333333
TSPYL4	0.997666666666666
TASP1	0.30825
WDR19	0.630583333333333
C10orf38	-1.34825
PDE4C	-0.711666666666667
FYB	-1.29875
C1orf55	-0.246333333333333
PPFIA3	-0.754
RAD18	-0.53175
C12orf44	0.190833333333333
CRYBA4	-0.4495
HVCN1	0.81825
TAF10	0.009
C16orf48	0.116833333333333
DEPDC5	0.6675
LTBP1	-0.56
MAPRE1	-0.237125
FGF8	-0.2165
C3orf52	0.280375
SENP7	0.557333333333333
LRRK2	-0.0875
RUNDC2A	-0.186
KIAA0355	0.378
CPEB1	-2.429
PPEF2	0.734
ABI2	-0.512333333333333
KIAA0317	0.2815
ATF1	-0.687666666666667
DYNC1H1	0.9675
DIP	0.357
TMEM33	0.274944444444444
POLDIP3	0.01175
C7orf24	-0.293
GPR171	0.53475
CDC6	-2.64833333333333
PLD1	-0.4801
ITFG2	0.0304
NDUFC1	0.199
AKNA	-1.51375
NBR1	0.34475
PKHD1	1.481625
HPS4	-0.5764
MAFA	0.49
ULBP3	-0.421
DIRC1	0.386
IMMT	-0.746875
C22orf13	-0.66425
CEL	0.24625
MARK3	-0.2715
ADAMTS2	1.018
ARPC3	0.760166666666667
TMEM10	0.564375
NPHS1	0.1955
BRD8	0.281
WDR12	-1.51025
IDI2	0.279125
HOXD13	-1.7405
OR8G2	-0.928
SLAIN1	-1.376
GABRQ	-0.45725
NR2C2	-1.22525
NKTR	-1.2073
TLE2	0.6845
KIAA0892	-0.346
AURKA	-2.01245454545455
GPRC5C	2.20366666666667
TBC1D9B	0.78075
PNPLA6	0.407833333333333
AP3B1	-0.931
NAG	-0.285875
C11orf68	-0.26375
AKR7A3	3.6295
AHCYL1	0.262583333333333
COP1	-0.570666666666667
RPP14	-0.131583333333333
PCDHB18	0.5345
CDH24	0.13675
KRT17	1.3838
LACTB2	-0.14075
DDX24	-0.2691
PHACTR1	-2.81333333333333
SLC35E2	0.28025
LOXL1	1.333
IQSEC2	0.73825
RGSL1	-0.232
PCDHGC5	0.5205
MEGF10	2.4815
PRRX1	1.1355
ASTE1	0.237333333333333
C6orf159	-2.29925
MYOD1	0.51725
GAA	1.22075
ZNF747	0.64
KLRC1	-1.886375
IL1RL2	0.873
GDF9	1.21725
GPR119	0.1125
TRAF2	-0.540333333333333
HCK	2.507
BMP6	-2.9495
IL8RA	2.30883333333333
FLJ35848	-1.8245
EFHA1	1.30425
CDSN	-0.124833333333333
C14orf54	-0.894333333333333
LSM3	-0.400125
ZFP41	0.6915
C9orf126	-2.14333333333333
VIT	-1.031
SPCS3	-1.44675
DEF8	-0.3433
CHAF1A	-0.934
C1orf165	0.500833333333333
ZFPM2	1.62216666666667
FTH1	-0.762
SLC35F1	-1.3625
YWHAH	-0.09775
C17orf66	0.0445
ADRB1	-1.71633333333333
FOXL1	-0.303
RG9MTD3	-0.841666666666667
UMPS	-0.17925
MGC13008	-0.489
KIAA1161	-0.233
CCDC77	-1.45975
C12orf65	-1.1757
COG4	0.0881666666666667
RCP9	-1.27425
RP4-692D3.1	3.941
CDC2L5	-0.04275
MGC7036	0.457666666666667
DNAJC11	-0.6425
GDF2	0.253666666666667
TIMM17A	-0.47925
HNRNPA0	-0.4016
OR2H1	0.2055
PCBP1	0.093
COL23A1	-2.09025
LRRC2	-0.583142857142857
NSD1	0.185285714285714
FLJ37078	-0.117625
WDR91	-0.266333333333333
TMEM179	0.31425
DSCR10	-0.0635
CNDP2	0.7485
FYN	-1.139
BEX2	0.8105
KCND3	0.98775
YPEL5	1.423125
LRRC42	-0.624166666666667
C17orf45	-0.05975
ZNF649	1.3274
LOC150763	1.411
COL5A2	2.53191666666667
CNGA2	0.7805
ELA2B	-0.908666666666667
RAB9B	-0.95425
FAM100A	0.412
NAIP	0.394142857142857
MYOZ2	-0.37225
SPATA12	0.324
XRCC4	-0.5565
CYB561	0.3739
CHST10	-0.20175
BAI1	-0.748666666666667
BRSK1	1.36633333333333
C17orf89	0.11525
PDE6H	-0.336
FLJ20309	0.328
MAP7	0.51875
SCN4B	1.8255
SPAG9	-1.9395
SERTAD1	0.901
FLJ21963	-1.956
ANTXR1	0.9511
TMPRSS13	0.907833333333333
ETV7	2.34366666666667
DGAT1	0.864
NKIRAS1	0.0505
TAC3	-3.56
CORO1C	-1.37766666666667
RAD54B	-0.4935
HRASLS3	1.32683333333333
C21orf42	-0.45425
BARD1	-0.676166666666667
ZNF177	1.40916666666667
MIP	1.5945
ZNF442	1.722
F2	-3.5163
GRIA1	0.5645
GALNTL2	1.33116666666667
WNT5A	-0.4892
LENG9	0.323
hCG_25371	-1.144
FOXR1	-0.4005
TRA@	0.7948
PWWP2	1.29025
C1QTNF7	4.14016666666667
SLC7A4	0.959
C4orf7	1.45275
C17orf80	0.659166666666667
KLK4	2.18533333333333
IL31	-1.55
TMEM176A	3.70325
CTNNB1	0.3255625
BHLHB2	1.0595
TMEM185B	0.0243333333333333
ARD1B	0.21275
C1orf93	1.4885
BRUNOL4	0.492333333333333
LOC541469	0.365583333333333
UPK2	0.10825
GAS8	1.12683333333333
PATE	-0.595
IMPACT	0.650875
WNK4	0.338166666666667
HNRPLL	-0.60725
GAD2	-0.31425
ITGA6	1.8985
BMP15	0.451833333333333
CYP2A7	0.0315
RIC8A	0.659
CCND1	2.40891666666667
USP35	0.4835
DSCR2	-1.61725
CCL4	4.00433333333333
ZCCHC10	0.1065
NOL11	-0.24775
TRPM2	-0.1775
PSMD2	-0.657909090909091
CHTF18	-0.76375
USP18	-0.251125
RRAS	0.369625
LAMC3	0.0275
TOX	-2.54633333333333
PCDH15	4.1015
GABRG3	-2.7415
NUDCD2	-0.3215
SGCZ	-2.8025
KCTD17	0.4188
SPSB2	0.087
TPPP3	3.75633333333333
CILP2	1.643
CALB2	2.1595
CEBPZ	-0.999166666666667
ZNF479	0.7445
FMOD	4.76983333333333
C21orf66	-1.40014285714286
CLN6	-0.127333333333333
ANAPC1	-1.09525
SH2D3C	0.76475
PTPN14	-1.415
TRIM42	0.605
APTX	-0.18275
SNRPG	-1.16866666666667
BMS1	-0.28925
MAGEA3	-3.796
NFATC3	-0.386166666666667
LRRC45	0.137
ARS2	0.129857142857143
LRIG1	0.8315
EPSTI1	0.238833333333333
PRSS27	0.067
ERC2	1.803875
PRKACB	-0.923928571428571
PRDM13	-4.505
HCG27	-2.75325
KLK12	-3.6005
HSD17B7	-0.546833333333333
ZNF354A	0.856
PCDH11X	-0.078
DMGDH	0.34625
PCBD2	-0.1165
TMC6	0.531625
RIMS1	-0.275625
SF3B2	-0.632333333333333
RCN1	-0.7095
CPB1	4.2175
BCAR3	0.74275
FCRLB	0.836125
PAK1IP1	-1.00875
OR10H1	0.543
KIF9	0.9158
PITPNM2	-1.07775
L3MBTL4	-0.5645
TGFB1	0.5389
ZXDC	-0.21975
SLC6A16	-1.1745
SRrp35	-1.949125
LRRC8E	1.77825
PPIAL4	-0.215333333333333
EOMES	-0.4085
PAX2	-0.1445
SCARF2	0.46475
PSEN2	0.748083333333333
PCDHB13	-0.26025
C10orf28	-0.00325
DHRS7B	0.386714285714286
C1orf131	-0.4025
ASB1	-0.5041
ZNF223	1.42383333333333
LCMT2	1.0545
MEP1A	-1.28175
TMEM53	0.55775
RSPH3	0.70575
C10orf33	-0.793
LOC644285	-0.5735
PTPN9	1.03916666666667
ABCA12	-2.16525
CCDC37	-1.07475
RUNDC1	0.5013
YES1	-0.568166666666667
FAM120AOS	0.0225
OR5M3	-0.3135
PPP1R3F	0.407583333333333
IL13	0.1681
MDFI	-0.1085
PRNT	0.082
ZDBF2	-0.079
OR10C1	0.153333333333333
CLIC1	-0.293
LILRA5	-0.0423333333333333
CSAG1	-3.56066666666667
TREML2	-0.832833333333333
FAM125A	0.163666666666667
ZNF74	-0.697
FAM104A	0.37375
LRRC39	-0.3865
SAMD5	-0.5575
HYAL2	0.501
HIST2H2AC	1.0445
IGFBP5	-0.423913043478261
NRTN	0.1255
KIAA0556	0.1434
FAM29A	-1.581
JMJD2A	-0.3685
EPHB1	0.689
POLD4	0.656
ANAPC10	-0.08125
LRRC36	-0.98525
MEGF6	0.6715
LPHN3	-1.21066666666667
BMP10	0.3105
C21orf55	-0.019
CREM	-0.2981875
PTGER4	-1.021
METAP1	-0.47175
KCNQ1	3.07916666666667
NR2F2	-0.62475
SSFA2	-1.0455
CTTNBP2	0.71175
BCL2A1	-2.093125
ZBTB24	-0.402125
SLCO6A1	-1.91375
PRDM1	-0.1089
OR7D2	0.535333333333333
CCDC47	-0.9534
LOC646982	0.104
SLC26A6	-1.16316666666667
BIN1	-0.9728
SRRM1	-0.767785714285714
PCSK1N	1.356
ALS2	0.0606
ECT2	-0.687210526315789
CACNA2D2	1.849875
DOCK6	0.457
C10orf119	0.63025
FATE1	0.099
DUSP23	0.968
TRIP6	-1.47157142857143
NUP35	-0.56325
CDH3	1.567
KLHDC8A	0.55175
C9orf116	0.442625
EI24	-0.7655
CENTD1	0.417166666666667
RWDD2B	-0.0591666666666667
DOCK1	1.202
NPAS2	-0.34025
NR3C2	1.37283333333333
FAM63A	1.22191666666667
INPP5F	-0.4315
FAM111A	-1.084
MYBL1	-1.83325
IQGAP3	-0.326166666666667
CRADD	-0.351833333333333
DUSP12	-0.864
PDZK1IP1	1.32125
VASH2	-1.082
CTR9	0.8685
VIL1	-4.0685
OR8U1	0.582333333333333
CCDC107	0.3775
PTTG1IP	-0.1865
OR4X2	0.443
COL9A1	-3.7615
PSMD9	0.1965
ZFP62	1.172
TIP39	0.07975
PARP15	0.321
TTC19	-0.07975
C1orf114	-2.124
GFPT1	-0.4215
SLC27A6	0.709
MRPS10	-0.6961
CALML5	-0.233666666666667
TRPM7	-0.7385
CGNL1	0.043125
CECR1	-0.04425
SERPINB8	-0.0323333333333333
TMEM102	0.834625
PDIA2	-3.18975
NUCKS1	-0.684833333333333
HOTAIR	-2.22975
EBI3	-0.1955
NXN	0.82575
ZMYND19	-0.496
FOXJ3	0.826
EIF5B	-0.3075
EIF2B4	0.0951666666666667
LEO1	0.525
ZIC5	-1.94033333333333
IL20	1.208
KIAA0415	-0.13475
FLJ37357	-0.997
TSPAN12	1.58975
ACTR3B	-0.362
TFAM	-0.646833333333333
IL17RD	0.5625
PARP12	0.70575
KLHDC7A	1.143
KCTD4	0.374833333333333
GTF2H1	-0.05475
FLCN	-0.914833333333333
BIRC4	-0.327
LOC790955	-0.14675
VKORC1L1	-0.3465
CYP4F22	2.53883333333333
TAS2R5	0.757
ZNF582	1.9845
HS3ST3B1	-0.473125
CTNS	0.71275
STK36	0.962333333333333
MMD2	0.183
RP5-1103G7.6	0.463
FLJ23356	-0.3515
CRH	0.7565
C1orf182	-0.824666666666667
ACP5	0.0145
AMFR	1.2012
CA4	-2.677
PLCB4	-2.764625
MPHOSPH10	-0.55525
UNQ473	0.607333333333333
G3BP2	-0.35425
SR140	-0.395833333333333
HOXA2	-0.1375
PYGB	-0.298875
BAT1	-0.291833333333333
DKK3	1.38766666666667
DDX31	-0.564625
TULP1	0.071625
NHLRC2	0.36825
TNRC4	-0.308833333333333
ZNF430	0.4095
TNRC6A	-0.19675
PLA2G1B	2.01133333333333
RCHY1	1.042
GTF2A2	-0.445833333333333
MGC4294	1.7835
ZNF691	-0.14075
TACC3	-1.695
DNAJC5G	0.24525
LOC4951	0.573
MS4A4A	-2.5815
LOC152485	1.38
PPP1R2P1	-1.0385
PPP2R5B	0.36325
RPGRIP1L	-0.006375
SPOP	-0.2944
PTPRF	1.61175
MGC42090	-0.63
SUSD3	2.68825
THOC4	0.52
MAML1	0.7336
FXR2	-0.0718333333333333
TYK2	0.19825
MUC6	0.797333333333333
DNAJB7	-0.8835
PIP4K2A	-0.968214285714286
MEX3A	0.430166666666667
RRP1	-0.39725
TFAP4	-0.20475
CXorf41	0.22875
MTMR4	-0.767666666666667
CTLA4	-0.299
SNX9	0.2105
CIB3	-0.197166666666667
NECAP1	0.59575
PLA2G2D	-0.0554
GLMN	-1.16866666666667
DCLRE1A	0.03375
PDX1	0.593
SAMD11	0.0115
MRPL55	0.1873
TLR7	1.264375
TBC1D21	0.187333333333333
SMAD1	1.9094
ACTRT2	0.1245
RIOK2	-0.2045
PDLIM4	0.1675
SLC22A15	0.3055
ABHD13	0.9826
STX18	0.8082
CCPG1	0.439214285714286
DCBLD1	-0.528333333333333
SLC2A6	-1.805
NOLA3	-0.2305
TRDMT1	0.344214285714286
IL17F	0.646
ATP1A4	-0.261333333333333
OR52W1	0.785
CFL1	-0.61875
IL4	-0.9665
RBP2	0.626166666666667
CPSF6	0.8835
TTC8	1.23733333333333
MUCL1	4.4765
EYA3	-1.21316666666667
KRT38	-0.427333333333333
GNE	-1.5425
ZNF501	0.71125
SLC35A2	0.3215
CEP110	-1.9851
MYF6	0.678333333333333
MGST2	-0.349
TRPV4	1.31283333333333
NEK8	0.557166666666667
NOX5	-1.663
NCKAP1L	-1.55933333333333
EMP3	-1.23966666666667
BPY2C	0.8055
C1orf38	0.54975
ELOVL2	1.720875
CBX7	0.690333333333333
OSBPL1A	1.02233333333333
ZNF589	-0.1765
ESCO1	0.281833333333333
TRA2A	0.141333333333333
C3orf26	-1.1705
PHF2	0.739166666666667
PID1	0.867833333333333
RFC1	-0.656625
MTAP	-0.867375
ADORA3	4.28333333333333
LOC389458	0.18225
TRNT1	-0.995875
CRIPAK	0.22875
RAI2	3.5525
ANKRD44	-0.961
GZMB	2.15275
NFE2L1	-0.489375
STIP1	-0.176
RASL11B	2.4495
NT5DC2	-1.8605
LRP2	-0.36975
MTDH	0.278
ARSG	1.054
HSP90AB1	-0.0253333333333333
CT45-6	-4.80675
ZNF483	-0.748
LMBR1L	-0.268
S100A2	2.059
C2	-1.31744444444444
C2orf27	0.398375
EIF4EBP1	1.2515
GCKR	-3.0485
PPP1R9B	-0.069625
FER	-1.115
SNRK	0.439333333333333
OR5M10	0.417
UTP6	-1.13825
CAPZA3	1.2585
FBP1	1.18988888888889
TERT	-1.5695
CCL1	-1.5775
FUCA1	0.41575
ALS2CR8	0.113833333333333
KCMF1	-0.122333333333333
SRCRB4D	-1.906
OXCT2	0.573833333333333
IL17RA	-0.300833333333333
MPP5	-1.50775
SPA17	-0.3655
FLJ10986	0.873166666666667
GALNT14	-1.36225
CXorf27	-0.3565
NPLOC4	0.43525
RAB34	-1.34425
KRTAP3-3	0.4455
ARSD	1.134
CPLX2	-1.6517
PJA1	1.32175
WHDC1L1	-0.939166666666667
RB1	-0.6068
MTMR15	-0.056
PHLDA2	0.0732
GUCY2F	-1.091
MPV17	-0.2725
SLC35D1	0.008
LYSMD3	0.1945
COL16A1	1.89575
ERLIN1	-0.653166666666667
JMJD4	0.253
HIST1H2BK	0.40275
TP53I11	1.31983333333333
ST3GAL4	-0.4182
PF4V1	0.089
ALG8	-1.26475
REG1A	0.16675
MINA	-1.09875
CYB5R3	-0.11825
HHLA1	0.1455
MYST4	0.9005
VASN	-0.35225
UCHL5IP	-1.162
TFAP2A	0.927875
MGC9913	1.9975
C9orf97	-0.2605
LOC90379	0.01975
PHF15	0.926857142857143
ZNF169	-0.622333333333333
KRT7	2.5807
GLIPR1L2	1.707625
LOC116236	0.2945
IQCF3	0.042
RDH14	0.5945
HNRPK	0.0517857142857143
RABEPK	-0.997
ISX	-3.3365
CBARA1	0.96325
RAD51AP1	-1.1635
MLL5	-0.834375
CXorf48	-2.904
SGCD	0.21875
PHTF1	-0.341125
CA3	1.55775
CMTM5	0.1885
STX10	-0.015125
JMJD2D	-1.26975
P4HA1	-1.23183333333333
GAB3	-0.953833333333333
DHRS4	0.497666666666667
COL4A1	1.9156875
C20orf20	-0.861875
OSBPL2	0.62
PTTG2	-1.82225
KIAA1688	2.43775
STS	-2.55725
SHROOM4	0.1225
KBTBD5	0.0558333333333333
ALDH1A3	0.509111111111111
BTNL2	0.135666666666667
TGIF1	0.9685
ZFAND5	0.20675
ICA1	0.7465
NAV3	1.26366666666667
FLJ12331	0.102
EPS8L2	1.3694
MNT	0.287166666666667
ENTPD1	2.09508333333333
OR51E2	1.313875
STK11	0.70125
MX1	2.544125
TTTY9A	-0.373
CX62	-0.8335
LOXL4	0.278625
EXOSC4	0.67225
PURB	-0.162071428571429
SETD1A	-0.045
RELB	1.5285
LAMB2	1.2595
HNF1B	-0.571833333333333
PNLIPRP3	-0.4545
C14orf139	0.1405
UMOD	0.352
GRIN3B	-0.14075
GPR25	0.3
ZNF512B	-0.4715
ATP6V0A1	-0.44275
SRA1	0.381
ZNF615	1.52825
ZNF768	0.6435
ZNF469	3.17925
DYNC2LI1	0.308666666666667
DNAH3	0.0625
LOC387911	1.144
LOC554234	0.29575
ARRDC5	0.928
TMEM59L	-0.758
MARCH4	0.15175
CNOT8	1.06066666666667
KIRREL3	-1.6985
ADAM17	0.05075
MYOG	0.482625
CPNE1	-0.727666666666667
AK5	0.861125
LOC204010	-0.000500000000000007
NDRG4	3.36575
LOC130074	-0.0755
PIAS4	0.816
NCOA2	1.0855
TEGT	0.8192
USP5	-0.36825
ANKRD21	-2.73675
KIAA0692	0.598666666666667
HAPLN3	1.00625
LZIC	-0.48125
NRXN3	2.1075
CDKN2C	-1.3935
KIAA0226	0.598083333333333
CYB5D1	-0.86575
WDR68	-0.6790625
ABCB6	-1.3091
MRPS25	-0.932
ZMAT2	0.335916666666667
KRT25	0.217
RPL11	0.18775
GRAP	-0.593833333333333
LOC198437	1.1165
RORC	0.328625
RAP2C	0.0335714285714286
MXD1	0.6673125
AZI2	-0.0895
NUAK2	0.43625
AHSG	-5.83875
MANSC1	0.6845
IMP3	0.132833333333333
C2orf3	-1.029125
VSTM3	2.4975
PCTP	-1.95725
SIRT1	0.9705
MANBA	0.88725
CD164	0.329125
GFRA1	1.662
PRM2	0.372
ZKSCAN3	-0.2045
PLEKHG1	2.95875
TPRKB	-0.73125
UBFD1	-0.509
CDKL5	1.35316666666667
HIST1H2BD	0.74425
INPP4A	-0.757833333333333
BMX	-1.807875
PTPRU	1.706
LOC554202	0.313166666666667
HOXC8	0.589375
IL12B	-0.8915
ADPGK	-0.57025
ZNF418	2.3915
SIAE	0.943625
CWC15	-0.88625
RP13-401N8.2	0.0475
KLHL11	-0.72625
DEDD2	2.09625
PSMB3	-0.5345
DDX25	-3.39925
ZBTB3	0.200166666666667
GFRAL	1.458
RPS25	-0.972666666666667
FAM57B	-0.882333333333333
TESK2	1.38433333333333
DNM1L	-1.0015
ZNF207	0.365
CLEC11A	2.782625
TOLLIP	0.981375
TMEM61	-1.0795
DLK1	-4.3198
PLVAP	2.927125
NOD2	1.07483333333333
SCMH1	0.34025
FLJ40235	-0.3315
HTR2A	-0.669333333333333
ARMC5	0.707
FUT7	0.043
PRELP	1.2375
ALKBH6	-0.0278333333333333
GYG1	0.422333333333333
POLR3GL	0.32925
COL8A2	4.80516666666667
OR10A5	0.381125
C1orf187	-0.97175
TXLNB	0.232
C16orf68	-0.966083333333334
R3HDM1	-0.3215
C16orf75	-1.81125
BAALC	-0.64575
TNP1	-0.01325
GAPDH	-1.28625
COX7C	-0.075
ERRFI1	-0.811833333333333
PGAM2	0.784166666666667
FAM108B1	-1.6535
APC	0.563375
TLR2	3.51725
SUCNR1	0.043375
ZNF233	2.87075
WFDC1	-0.870833333333333
PSG11	0.1959
SLC39A1	0.289
PSAPL1	-0.2065
CDC42EP1	-0.15225
MECR	0.527
KIAA0101	-1.8693
MACROD2	0.854
MMP19	1.18066666666667
LOC202459	-0.566333333333333
VNN2	1.5985
ACCN3	-0.32
TIMD4	-0.2985
RNASE8	-0.066
CCDC7	0.2335
SULT2B1	0.4615
ME1	-3.19
MGRN1	0.5015
MRPL30	-0.671875
IVL	1.334
CALM1	1.4468
PLEKHA6	2.0789
B4GALNT2	0.516
PGDS	4.316125
C8orf33	0.568083333333333
TMEM56	-2.388
CKM	-1.76866666666667
ESR2	0.1706
ACOT8	0.008
AGTR2	-0.21675
LOC155006	-0.68975
BC37295_3	1.2975
EPM2AIP1	0.141166666666667
PZP	0.428
RPS9	0.946333333333333
C18orf51	-2.15925
SIVA1	-0.1783
HEATR2	-0.9375
CD3E	-0.742
C20orf142	-1.133
PGLYRP3	0.347
CCDC139	0.805
GPS2	-0.4265
NOL14	-0.83
LRTM2	0.35275
TRIM36	0.15175
TP53RK	0.4399
FBXL13	-0.975833333333333
RUFY2	-0.406857142857143
C11orf70	-0.389833333333333
HSPB9	-0.291833333333333
GJA5	2.381
HGF	-2.0125
EPHB4	0.55325
SOX18	0.1315
IFRG15	-0.3495
SERPINA10	-4.01025
WDR23	0.51375
REEP2	-0.117166666666667
CDK3	0.0535
HSPA12A	1.5815
ARL8B	0.3099
SATB1	-0.726333333333333
PPM1D	-1.98933333333333
VPS45	-0.0216666666666667
TP53BP2	-0.092
GJE1	3.466
CACNA1G	0.410125
VGLL4	1.160625
GNPTG	0.61
ROS1	-3.231
C21orf128	-0.612833333333333
BMP8B	1.0055
SLC5A4	0.2765
SLC6A3	0.000599999999999989
C16orf53	0.266375
TMEM81	-0.1405
APC2	0.3851
SYAP1	-0.2815
C6orf54	-1.08583333333333
ZBED5	0.2204
PVR	-0.3475
LTA4H	-0.740666666666667
CCDC24	1.8678
MAGEA4	-3.82566666666667
IFIT3	1.825
MYADM	1.74275
C21orf82	-0.3335
PDE3B	-3.0125
TMPRSS11A	2.00733333333333
PGK1	-1.78758823529412
CCL13	1.99416666666667
DERL3	-0.833833333333333
MLXIP	-0.227583333333333
PLOD1	-0.8795
MTFR1	0.2217
NPDC1	0.999833333333333
GPAA1	0.1665
LTV1	-0.50725
RYR3	-0.84475
C7orf46	1.56125
VAMP2	0.42675
RNF135	2.3325
SUPV3L1	-0.39425
FIBP	-0.011625
ADAMTS18	1.71816666666667
RNF25	0.459333333333333
SOS1	-0.1255
PLAU	2.112875
MATK	0.2265
EHF	2.5935
CTNND2	0.4755
PTEN	1.46328571428571
ZNF189	-0.1085
SLC28A3	0.164
GUCY1A3	3.20725
SETD2	-0.4030625
ROGDI	1.5285
TICAM1	0.9272
RASSF3	0.673
PACSIN2	-0.887333333333333
SERPINB5	0.630583333333333
PRKCDBP	0.628
TFDP3	-0.491
LGR6	3.660125
RFX5	-0.225166666666667
OR52J3	0.735
PTPN18	0.667875
ZBTB34	-0.107625
KCNF1	2.958
SYNE2	-0.772
SLC22A4	-0.722
NETO2	-0.699125
VCPIP1	-0.32225
LDHD	0.84325
ESX1	-3.8115
SQRDL	1.25775
GALK1	-0.16375
SERPINA6	-3.66633333333333
HD	0.826
ASCL3	0.838
FBXL6	0.883
FABP7	-4.35125
MAGEC3	-0.5715
KLC4	-0.135625
CD1D	-2.384375
PRAM1	0.92575
EIF3B	-0.122928571428571
DSCR8	-5.8045
FLVCR1	-1.06675
KIAA0141	-0.22025
PROM2	3.65116666666667
ALOX5	1.1817
GPR162	-1.402375
LYRM2	-0.12275
RNASE6	-0.87225
HES5	2.544
GJA1	1.063875
MRPS14	-0.79475
HMHB1	0.22875
TAF7	0.760625
BTNL9	0.1921
SFXN2	0.719625
VEPH1	-3.012
GK2	0.3815
AMBP	-4.579875
KIAA0953	-1.017
XAGE5	0.528333333333333
CCBP2	-0.41
TGM2	-0.993833333333333
ZNF202	-0.636
ACTL6A	0.00716666666666667
SLC23A2	-0.8286
ARHGEF7	0.4255
LOC728635	0.229
CRYM	-0.963666666666667
PKD2	-0.10475
MANBAL	0.759166666666667
LIN54	-0.8945
ACTL7B	-0.1675
OR4D9	-0.294
KIAA1683	0.956875
ZNF704	-1.671
TCP10	-0.281875
MAGEB18	-1.131
DEFA4	0.1505
ZNF197	-0.033
PTOV1	1.81883333333333
RNF208	0.2445
CMIP	0.237166666666667
TRDN	0.243
UCHL1	-1.130375
APOL6	-1.6358
PLK1	-1.41916666666667
NPHP1	1.53416666666667
NDUFA11	-0.2755
DAB1	0.441
RTN4R	0.07475
PUSL1	0.6895
SYT2	-0.019
ANXA13	1.1335
RFTN1	-1.489
ATP8B2	-0.325333333333333
VN1R2	-0.019
OR52E4	0.327
NPPB	-2.416
ZNF148	0.203625
ZNF141	0.82375
IKZF1	-3.034
PSMC2	-0.59375
GGA3	0.846166666666667
LPGAT1	0.286666666666667
SEC16B	0.0543333333333333
C5orf38	-0.543166666666667
THOC2	-1.0231
SLC16A12	-1.13483333333333
ALK	-3.15925
DACT3	1.57733333333333
CACHD1	-0.7545
GAN	0.3655
EXOC6B	-0.82
HIST1H2AE	0.5065
VAMP1	-1.18475
SRI	0.566833333333333
AKAP14	-0.043
HLA-E	0.278
SLC25A32	-0.1765
FLT3LG	-0.612
ATP1B1	1.385625
WDR1	0.5271875
SWAP70	0.74975
TRIM31	-0.665
ARNT	0.7565
ZNF596	2.3318
CDKN1B	1.29416666666667
FOXC1	-1.1689375
SEMA3A	-3.8975
LSM14A	0.212083333333333
STEAP3	-1.11575
ABCA1	0.540666666666667
PLSCR2	0.454166666666667
EDC3	-0.586416666666667
THBS3	1.32525
C15orf43	-0.27
GMCL1	-0.861666666666667
