Hybridization REF	TCGA-BH-A1EU-01A-11R-A137-07
HLA-B	2.59775
PCDHA1	-0.802
PPP2R2B	2.07825
ARHGEF17	0.598666666666667
TCF7L2	0.880571428571429
CHD5	-0.271666666666667
ZNF431	-0.216625
TBC1D25	-0.04675
ZNF800	-0.97575
SCUBE2	3.65118181818182
MYCBP	0.0851666666666667
GPX5	0.061
C6orf129	-0.8705
QSER1	-0.82
ULK2	2.0195
PIGO	0.450166666666667
NRCAM	-1.54314285714286
SLC35E3	-0.013375
CSRP2	-0.54775
HYPE	-0.4955
MAPK15	0.053
MGC14327	0.03125
TIMM13	-0.659666666666667
ZNF462	-0.33525
GBA3	1.44375
TEX13A	0.318
MCM6	-1.45944444444444
MTRF1	-0.885
ABCA7	-0.79475
EIF4A2	-0.53825
ZC3H10	0.6648
RPGR	0.762666666666667
C20orf94	-0.62925
RP1L1	0.09275
GPR125	-0.3215
USP22	-0.131214285714286
OR1L4	0.3575
MLZE	-0.30775
FLJ32065	-0.06075
PTCD1	-0.476
CRTAC1	0.8735
BXDC2	-1.05725
C18orf1	1.50816666666667
FAM107A	2.2255
EFNA3	-0.5435
P18SRP	-0.2066
CAMKK2	0.731666666666667
KIAA0649	-0.08825
NES	-1.02033333333333
HS6ST3	-0.318625
PON2	0.27225
TCP11L2	-0.62725
CLEC4A	3.46075
PRR12	0.2245
MLXIPL	-0.951
C2orf50	0.491
ZNF28	0.43075
ENC1	0.565166666666667
MAP2K1	-0.371375
FKSG2	1.23375
KIAA0430	1.38325
PTP4A1	-0.361444444444444
GPR156	0.2875
GTF3C6	-0.4085
UBR2	-0.0884000000000001
LOC388272	-0.81675
MAK	0.792333333333333
ACOT4	2.35525
STC2	1.66291666666667
PIGW	-1.33575
SAE1	-0.822875
COL6A1	1.32881818181818
OAZ1	0.477
STMN4	0.3085
EDG3	0.953166666666667
SGCE	1.34033333333333
IL11	-2.05
PRSS8	2.129375
YIPF5	0.5475
WNT4	2.295375
CSN2	0.313333333333333
TCF7	-1.74225
TDO2	2.2495
SAMD9	0.889625
S100A7A	0.7415
MMRN1	3.74516666666667
GKAP1	0.921
AKR1C3	0.49025
RNF19A	0.568125
GMDS	-1.1955
YKT6	-0.658625
SPARC	2.1661
C12orf31	-0.17075
UBE2V2	-0.430166666666667
FBXL18	-0.515833333333333
KIAA0460	0.66075
ADAM22	-0.883375
SERPINC1	-2.96975
KCTD21	0.49075
MYOHD1	-2.28725
ZNF37A	0.8885
GTF3C1	-0.479833333333333
CTSZ	2.3165
PRNPIP	-0.580875
DRD1IP	-0.10175
NR1I2	-1.42616666666667
ZNF266	0.5668
SPAG4L	-0.064
COX4NB	-0.51225
SAPS1	0.468166666666667
APOA1	-3.31025
TATDN1	-0.2785
C10orf82	0.9095
KPNB1	-1.87475
FOXO3	0.207166666666667
CRYBB2	-0.2955
ZBTB5	-0.116166666666667
SLC25A38	-0.13525
DCTN2	-0.173166666666667
IFT20	0.696
CTHRC1	3.1355
C1orf31	-0.631125
UHRF1	-2.19475
GPC6	-0.99675
C10orf54	2.2135
MCF2L2	-0.5415
WNT9B	-0.08025
OLA1	-0.763625
FAM120B	0.34025
TTLL10	0.5735
CYorf15A	-4.96275
RELN	-1.8188
SCN2B	1.57258333333333
MFHAS1	-0.94275
NKX3-2	-1.42133333333333
RASGRF2	-0.1515
SSBP1	-0.197666666666667
KPNA6	-0.448928571428572
LOC389118	0.061
HS3ST4	-1.1405
SUPT7L	-0.344875
FLJ32658	-0.77475
IGFBPL1	-1.078
KIAA1641	-0.9517
SHKBP1	-0.079
CSF1R	4.13925
NAGK	0.97025
MYL2	0.48575
HIST1H4C	-3.08816666666667
TOMM7	0.089375
ADAMTSL3	1.6374
TNFSF14	0.264
PRRT2	-1.22375
VTA1	-0.084
AOAH	3.48383333333333
CRISPLD2	1.731
PNN	-0.7244
TA-NFKBH	0.16
ESPN	0.01925
RBM43	-0.7085
KIAA1267	0.337375
DDX3X	0.177666666666667
KIAA1576	-4.093
PLXDC1	3.60116666666667
FLJ25801	-4.13525
HNRNPL	-0.46875
RUNDC3A	0.254666666666667
CASP12	1.7615
SH2D5	-1.111375
RPL26L1	-0.1965
OR51A7	0.33075
HDC	4.1455
C2orf16	0.0273333333333333
SYTL3	2.3205
GOLGA4	0.4693125
NOTCH1	-0.633333333333333
ATPAF2	-0.447
ECD	0.13975
SSX5	-2.05166666666667
SNAP91	0.1155
OCA2	-4.4605
PNPO	-0.448166666666667
DAPK1	-0.261166666666667
PINX1	-0.543833333333333
SELENBP1	1.627875
NEK3	-0.15525
TMED4	0.263928571428571
SSTR4	-0.382
FOSL1	-2.3562
CD40LG	1.7815
CES1	-0.118166666666667
DCI	-0.0896666666666667
B3GAT3	-0.423666666666667
STK17B	0.6245
CNTN6	0.44675
CYP3A4	-1.25533333333333
MBOAT2	0.233214285714286
PISD	0.278625
USP1	-0.8055
PYDC1	1.80616666666667
CENPM	-2.232625
SAR1B	0.75875
TTC7B	-0.53425
DP58	-0.08
GPC1	-0.4665
RBL1	-1.864375
TMEM137	-1.7835
TOB1	0.723
TCEAL1	2.49066666666667
CENPF	-3.15518181818182
C6	4.19633333333333
PRSS1	-3.32925
PPIL6	0.808166666666667
C6orf124	0.6815
ODZ4	0.5825
SNCB	-0.33875
NDUFB9	-0.149
CNOT6L	0.7535
S100A9	1.91133333333333
TRIM50	-0.0545
KCTD1	1.0684
WDR63	1.036
SPEF2	3.518625
RNGTT	-0.477
CXorf22	0.2425
KCNK16	-0.03025
CEP250	-1.90825
ATPBD1B	-0.261
KCNJ2	3.425
MT1B	-1.365
ZNF684	0.1955
SLC4A1	0.151
PDHA1	-0.693
ZNF492	-0.66675
TKT	-1.74625
BYSL	-1.51575
RNF38	0.198625
AHDC1	-0.2475
KLHL2	0.805125
CMTM8	1.00475
DMP1	-1.8675
HERPUD2	0.18225
CRTAM	4.23183333333333
ZNF572	0.97225
TMEM16J	-0.0975
HSD17B2	-3.245
UBE2G1	-0.12725
AHSA2	-0.77725
PELI2	-0.2375
TPX2	-3.285375
ATP9B	1.94383333333333
DAZAP1	-0.972625
HMGCS2	2.36116666666667
C17orf38	0.539
B9D1	0.107125
NKX2-5	-0.810333333333333
KIAA1276	-0.52075
LILRB2	3.1145
CSTF1	-0.324666666666667
BTN2A1	-0.1765
C15orf48	5.62125
IGF2BP3	-3.953
FAM113B	1.67333333333333
HRG	-0.064125
ZNF131	-0.13375
USP47	0.847928571428571
CCDC88B	-0.235
HCN1	-0.0672
HTN1	-0.781
SYCP3	-0.37225
C13orf23	-0.249
PAPOLA	-0.4884375
AATK	-0.6187
MSH3	-0.7045
NDUFAB1	-0.35225
ITLN2	-0.847166666666667
BAK1	-0.479666666666667
MRPL45	-0.696333333333333
MTNR1B	-0.0948333333333333
LOC645843	-0.0655
SPECC1L	0.16225
PGCP	1.094
SPN	-0.56
GPR143	1.09566666666667
ZNF576	0.153
TMEM39A	0.8275
ATP5D	-0.232333333333333
MAGEB3	-3.261
RPS5	-0.361333333333333
ANP32E	-1.7955
MTMR1	0.047
YEATS4	-0.2985
SYNGAP1	-0.47825
PCOLCE	-0.0551666666666667
MNS1	0.19025
PCYT2	-1.34233333333333
ZNF182	0.55475
LAX1	1.56475
SPPL2B	-0.00639999999999998
ELOVL5	1.2267
PCDHAC1	0.012
B4GALNT1	-1.226
BLOC1S2	0.92575
ZNF673	0.0634
ARHGAP21	-0.0498333333333333
IRX5	2.223125
LRFN5	1.43033333333333
FAM7A1	0.304
RAB19	0.1095
GINS1	-2.416
ITM2B	1.6174
PAPSS2	0.402916666666667
OR5BF1	0.3085
ACSL3	-0.04
KIAA1919	-0.7265
GLT8D2	2.680875
UTRN	0.877142857142857
CNN1	1.42375
HISPPD2A	0.661666666666667
SDAD1	-0.354875
SIGLEC9	1.43333333333333
RPL35	-0.0224285714285714
C22orf26	0.81
IMPDH2	-1.07825
WDR69	-0.6845
SEC14L5	-0.0671666666666667
CLTA	0.2175
RP11-529I10.4	0.25225
GPR37L1	0.186166666666667
OGDH	-0.262166666666667
ASB13	0.855333333333333
ZFP14	0.44075
ZCRB1	0.310833333333333
KPNA3	-1.05875
HSPA1L	0.6715
RHOC	0.981375
LOC554175	-0.0525
PPP3CA	0.3659
SLC1A7	-0.2867
ZNF529	0.0605
RBED1	1.1005
DDB2	-0.874
FLJ11286	0.4985
SPATA1	0.3295
MKNK1	0.575666666666667
DYSF	1.04566666666667
ALKBH2	-0.72675
NKD1	-2.51283333333333
C1orf174	-0.5965
PLEKHO1	0.918666666666667
ASB10	0.036
RING1	-0.391
NPC2	1.635
AVPR1B	0.2445
YTHDF1	-0.167166666666667
LMAN1L	0.1045
GSG2	-2.945
CEP170	-0.6407
RPS4Y2	-4.902
MSH6	-1.478
HECTD2	0.9215
ZNF556	-0.119166666666667
PLEKHC1	-0.0127
AIRE	-0.0668333333333333
BCL2L10	0.43025
LMOD3	-0.361666666666667
ZBTB8	0.3365
FOXA2	-3.0537
SLCO2A1	2.708375
C3orf46	0.0165
PRDM16	0.248
TMEM98	0.917
FRMD5	-2.406
PDE6C	-0.088
C1orf216	0.068
EP400	-0.2535
PTK2	-0.207333333333333
RNF217	-0.001
NDUFA8	0.3625
ZFAT1	0.7785
LAMP3	3.84533333333333
GLTSCR2	1.028
NPW	-1.3605
LLGL2	-1.0229
PPM1K	-0.879333333333333
C20orf177	-0.7655
KIR2DL4	0.3348
NFKB2	-0.0975
C21orf122	-0.0265
HESX1	0.15275
GPR114	1.27766666666667
SLC25A35	0.3985
GNAT1	0.003
ORAI3	0.0255
FAM76B	0.07825
TMEM99	0.0441
TRIM29	0.059
CDS1	1.05925
RHEB	-0.71
C4orf27	-0.134333333333333
RAB3A	0.0855
OTUD6B	-0.7265
GPD1	2.784125
CDH15	-1.18033333333333
NPM1	-0.629071428571429
TMEM117	0.3025
PRPS2	-0.10275
GCK	-0.715
ADRA2A	4.50416666666667
TSPYL4	0.605666666666667
TASP1	0.7055
WDR19	0.193833333333333
C10orf38	-0.8145
PDE4C	-0.642
FYB	1.32425
C1orf55	0.0268333333333333
PPFIA3	-1.134
RAD18	-0.4125
C12orf44	0.264166666666667
CRYBA4	0.25
HVCN1	1.97175
TAF10	-0.0506666666666667
C16orf48	-0.4015
DEPDC5	0.839333333333333
LTBP1	-1.986
MAPRE1	-0.17625
FGF8	-0.3075
C3orf52	1.7205
SENP7	0.958333333333333
LRRK2	1.6675
RUNDC2A	-0.0696666666666667
KIAA0355	0.863833333333333
CPEB1	-1.099
PPEF2	-0.461
ABI2	-0.219833333333333
KIAA0317	-0.162
ATF1	-0.226166666666667
DYNC1H1	0.207875
DIP	-0.30825
TMEM33	-0.501166666666667
POLDIP3	-0.23775
C7orf24	-0.06425
GPR171	3.9935
CDC6	-3.80166666666667
PLD1	-0.2635
ITFG2	-0.0974
NDUFC1	0.152
AKNA	-0.49725
NBR1	0.502
PKHD1	0.410125
HPS4	-0.5253
MAFA	-0.0895
ULBP3	-0.282
DIRC1	1.0575
IMMT	-0.74375
C22orf13	-0.29375
CEL	-0.181
MARK3	-0.49675
ADAMTS2	0.827333333333333
ARPC3	0.86
TMEM10	-0.29725
NPHS1	-0.32425
BRD8	0.0958333333333333
WDR12	-1.44675
IDI2	0.079875
HOXD13	-1.0655
OR8G2	-0.72825
SLAIN1	-1.418
GABRQ	-0.16525
NR2C2	-0.67025
NKTR	-0.6654
TLE2	0.9415
KIAA0892	-0.7745
AURKA	-2.76636363636364
GPRC5C	-0.541333333333333
TBC1D9B	0.810875
PNPLA6	0.0358333333333333
AP3B1	0.222
NAG	-0.126
C11orf68	-0.44975
AKR7A3	0.529
AHCYL1	0.480666666666667
COP1	1.547
RPP14	0.0409166666666667
PCDHB18	0.385
CDH24	0.14775
KRT17	-0.3639
LACTB2	-0.233
DDX24	-0.2873
PHACTR1	-1.39966666666667
SLC35E2	-0.75325
LOXL1	-0.05075
IQSEC2	0.4495
RGSL1	-0.0365
PCDHGC5	0.2485
MEGF10	-0.58375
PRRX1	1.05883333333333
ASTE1	1.05683333333333
C6orf159	-1.9615
MYOD1	0.15075
GAA	0.43025
ZNF747	0.25875
KLRC1	-0.021375
IL1RL2	-0.0985
GDF9	5.2315
GPR119	-0.06
TRAF2	-0.476333333333333
HCK	3.364
BMP6	-1.1585
IL8RA	0.699666666666667
FLJ35848	-1.4825
EFHA1	0.82975
CDSN	0.0925
C14orf54	-0.3765
LSM3	-0.232375
ZFP41	0.4075
C9orf126	-1.2815
VIT	0.0795
SPCS3	-1.31975
DEF8	-1.085
CHAF1A	-1.3665
C1orf165	0.0953333333333333
ZFPM2	1.54333333333333
FTH1	0.33825
SLC35F1	-1.3575
YWHAH	0.2855
C17orf66	0.348833333333333
ADRB1	-0.727666666666667
FOXL1	-0.42
RG9MTD3	0.062
UMPS	-0.04875
MGC13008	-0.427
KIAA1161	-0.2405
CCDC77	-1.473
C12orf65	-0.1789
COG4	-0.9665
RCP9	-0.680333333333333
RP4-692D3.1	3.069
CDC2L5	-0.25025
MGC7036	1.552
DNAJC11	-1.19375
GDF2	0.0308333333333333
TIMM17A	-0.3005
HNRNPA0	-0.9055
OR2H1	0.23725
PCBP1	-0.11675
COL23A1	-1.901
LRRC2	1.28657142857143
NSD1	0.45
FLJ37078	-0.695125
WDR91	-0.092
TMEM179	-0.33
DSCR10	-1.2605
CNDP2	0.6085
FYN	0.2395
BEX2	1.42183333333333
KCND3	1.6825
YPEL5	1.549125
LRRC42	-0.811833333333333
C17orf45	-0.669375
ZNF649	0.6689
LOC150763	1.46875
COL5A2	2.47325
CNGA2	-0.0435
ELA2B	-0.868
RAB9B	-0.01625
FAM100A	-0.28225
NAIP	0.365571428571429
MYOZ2	0.32675
SPATA12	-0.1185
XRCC4	-0.25375
CYB561	0.0486
CHST10	-0.2395
BAI1	-1.15966666666667
BRSK1	-1.00883333333333
C17orf89	-0.597625
PDE6H	-0.9715
FLJ20309	0.4813
MAP7	0.487875
SCN4B	2.09275
SPAG9	-1.2804375
SERTAD1	0.792833333333333
FLJ21963	-0.70925
ANTXR1	-0.2656
TMPRSS13	0.959666666666667
ETV7	2.5925
DGAT1	0.272666666666667
NKIRAS1	0.3735
TAC3	-2.878
CORO1C	-0.799333333333333
RAD54B	-0.382
HRASLS3	2.70166666666667
C21orf42	1.0345
BARD1	-0.691333333333333
ZNF177	1.82233333333333
MIP	-0.0325
ZNF442	1.207
F2	-3.3893
GRIA1	0.07325
GALNTL2	1.84183333333333
WNT5A	-0.9102
LENG9	-0.0975
hCG_25371	-1.886
FOXR1	0.202
TRA@	1.7263
PWWP2	0.31475
C1QTNF7	1.8775
SLC7A4	1.20375
C4orf7	3.432
C17orf80	-0.3355
KLK4	0.707833333333333
IL31	-0.5385
TMEM176A	3.3045
CTNNB1	0.2180625
BHLHB2	0.7835
TMEM185B	-0.0415
ARD1B	-0.2545
C1orf93	0.0795
BRUNOL4	-0.5865
LOC541469	0.0370833333333334
UPK2	0.1195
GAS8	-0.255833333333333
PATE	0.2565
IMPACT	0.983875
WNK4	-0.533333333333333
HNRPLL	-0.523375
GAD2	0.25175
ITGA6	0.66475
BMP15	0.128333333333333
CYP2A7	4.486875
RIC8A	0.114875
CCND1	-0.00483333333333333
USP35	0.7815
DSCR2	-1.4325
CCL4	4.218
ZCCHC10	0.9495
NOL11	-0.99675
TRPM2	1.13125
PSMD2	-0.729727272727273
CHTF18	-1.931
USP18	0.5275
RRAS	0.2185
LAMC3	-1.187
TOX	-1.23666666666667
PCDH15	0.219
GABRG3	-2.145
NUDCD2	-0.64275
SGCZ	-0.101
KCTD17	-0.0736
SPSB2	0.0935
TPPP3	1.78016666666667
CILP2	0.858666666666667
CALB2	3.114125
CEBPZ	-0.611333333333333
ZNF479	0.22925
FMOD	4.79033333333333
C21orf66	-1.30678571428571
CLN6	-0.150333333333333
ANAPC1	-0.95
SH2D3C	1.88925
PTPN14	-1.3977
TRIM42	0.15125
APTX	0.4565
SNRPG	-0.812
BMS1	-1.00225
MAGEA3	-3.8395
NFATC3	-0.523666666666667
LRRC45	-1.21533333333333
ARS2	-0.537642857142857
LRIG1	1.65183333333333
EPSTI1	1.28416666666667
PRSS27	0.098
ERC2	-1.001125
PRKACB	0.810214285714286
PRDM13	-3.727
HCG27	-0.10625
KLK12	-2.866
HSD17B7	0.372833333333333
ZNF354A	0.5185
PCDH11X	-0.373
DMGDH	1.60625
PCBD2	0.708
TMC6	-0.806
RIMS1	0.52825
SF3B2	-0.825333333333333
RCN1	-0.031
CPB1	3.62525
BCAR3	0.16875
FCRLB	0.352375
PAK1IP1	-0.925
OR10H1	0.09
KIF9	0.7744
PITPNM2	-0.844125
L3MBTL4	-0.20775
TGFB1	0.2442
ZXDC	0.19225
SLC6A16	0.36225
SRrp35	-1.164875
LRRC8E	0.97725
PPIAL4	-0.605916666666667
EOMES	2.49483333333333
PAX2	-0.1765
SCARF2	0.155375
PSEN2	0.894166666666667
PCDHB13	0.9335
C10orf28	-0.2635
DHRS7B	0.709
C1orf131	0.184
ASB1	-0.7604
ZNF223	0.6545
LCMT2	0.963
MEP1A	-0.451
TMEM53	0.14375
RSPH3	1.01225
C10orf33	-0.9085
LOC644285	0.40575
PTPN9	0.2955
ABCA12	-2.85425
CCDC37	-0.77725
RUNDC1	0.9114
YES1	-0.5545
FAM120AOS	1.4685
OR5M3	0.106
PPP1R3F	-0.0915833333333333
IL13	0.3271
MDFI	-1.47525
PRNT	0.17325
ZDBF2	0.5945
OR10C1	0.0405
CLIC1	-0.641333333333333
LILRA5	0.598166666666667
CSAG1	-3.48516666666667
TREML2	0.612666666666667
FAM125A	-0.263333333333333
ZNF74	-1.3785
FAM104A	-0.50925
LRRC39	0.0115
SAMD5	0.3935
HYAL2	0.16025
HIST2H2AC	-0.332125
IGFBP5	0.410304347826087
NRTN	-1.7575
KIAA0556	0.2491
FAM29A	-0.946222222222222
JMJD2A	-0.797
EPHB1	1.2445
POLD4	0.722875
ANAPC10	-0.08425
LRRC36	0.818
MEGF6	-0.31575
LPHN3	0.411333333333333
BMP10	-0.0221666666666667
C21orf55	0.9355
CREM	-0.0613125
PTGER4	2.0445
METAP1	-0.914
KCNQ1	1.5845
NR2F2	1.806375
SSFA2	-0.960333333333333
CTTNBP2	-0.63225
BCL2A1	0.333
ZBTB24	-0.16125
SLCO6A1	-1.481
PRDM1	0.3721
OR7D2	-0.3255
CCDC47	-1.2303
LOC646982	0.2065
SLC26A6	-1.72783333333333
BIN1	0.2321
SRRM1	-0.780571428571429
PCSK1N	-0.807
ALS2	-0.2572
ECT2	-1.97315789473684
CACNA2D2	1.171125
DOCK6	-0.231
C10orf119	0.10125
FATE1	0.51025
DUSP23	1.343
TRIP6	-0.1965
NUP35	-0.0475
CDH3	-0.46375
KLHDC8A	0.27525
C9orf116	1.028125
EI24	-0.454
CENTD1	1.3325
RWDD2B	-0.0811666666666667
DOCK1	0.874
NPAS2	0.38325
NR3C2	2.20266666666667
FAM63A	1.11708333333333
INPP5F	-0.6055
FAM111A	0.5024
MYBL1	-2.26975
IQGAP3	-1.50683333333333
CRADD	-0.0245
DUSP12	-0.34775
PDZK1IP1	3.3445
VASH2	-0.939
CTR9	0.79025
VIL1	-3.83575
OR8U1	0.629
CCDC107	1.0485
PTTG1IP	-0.544375
OR4X2	-0.0825
COL9A1	-1.404
PSMD9	-0.47475
ZFP62	1.1315
TIP39	-0.44675
PARP15	1.847
TTC19	0.4195
C1orf114	-0.481333333333333
GFPT1	-0.448
SLC27A6	-1.75175
MRPS10	-0.4104
CALML5	-1.82483333333333
TRPM7	0.00525
CGNL1	1.69775
CECR1	1.1795
SERPINB8	0.305666666666667
TMEM102	0.19975
PDIA2	-2.88075
NUCKS1	-0.438833333333333
HOTAIR	0.9485
EBI3	1.0845
NXN	0.064
ZMYND19	-0.708125
FOXJ3	-0.009
EIF5B	-0.1492
EIF2B4	-0.341833333333333
LEO1	-0.10675
ZIC5	-1.9485
IL20	1.06333333333333
KIAA0415	0.79825
FLJ37357	-0.211
TSPAN12	0.872
ACTR3B	-0.631125
TFAM	-0.692
IL17RD	0.194375
PARP12	1.2435
KLHDC7A	0.1515
KCTD4	0.557
GTF2H1	0.37675
FLCN	-1.06266666666667
BIRC4	0.32575
LOC790955	-0.25575
VKORC1L1	-0.192
CYP4F22	1.0305
TAS2R5	0.2335
ZNF582	1.9955
HS3ST3B1	0.39575
CTNS	-0.08925
STK36	0.418666666666667
MMD2	0.22725
RP5-1103G7.6	0.66
FLJ23356	-0.32
CRH	0.164
C1orf182	-0.748333333333333
ACP5	3.42983333333333
AMFR	-0.00349999999999999
CA4	1.32275
PLCB4	-1.46725
MPHOSPH10	-0.3665
UNQ473	2.81966666666667
G3BP2	-0.748083333333333
SR140	-0.771166666666667
HOXA2	0.394
PYGB	-0.733125
BAT1	-0.565666666666667
DKK3	-0.709333333333333
DDX31	-0.7515
TULP1	-0.049
NHLRC2	0.238
TNRC4	-0.474166666666667
ZNF430	0.099
TNRC6A	0.16625
PLA2G1B	0.638833333333333
RCHY1	1.04583333333333
GTF2A2	0.0591666666666667
MGC4294	0.767
ZNF691	-0.07075
TACC3	-2.7025
DNAJC5G	0.025
LOC4951	0.1925
MS4A4A	1.43
LOC152485	0.542
PPP1R2P1	0.3895
PPP2R5B	-0.52475
RPGRIP1L	-0.213875
SPOP	0.1207
PTPRF	0.33975
MGC42090	-0.3255
SUSD3	4.103
THOC4	-1.301625
MAML1	0.3627
FXR2	-0.644666666666667
TYK2	-0.224
MUC6	-0.0148333333333333
DNAJB7	-0.6035
PIP4K2A	0.2725
MEX3A	-2.1675
RRP1	-0.953
TFAP4	-0.35125
CXorf41	-0.02875
MTMR4	-0.457833333333333
CTLA4	0.874
SNX9	0.098625
CIB3	1.3175
NECAP1	0.48875
PLA2G2D	0.0505
GLMN	-0.987166666666667
DCLRE1A	-0.5145
PDX1	0.889
SAMD11	-1.5535
MRPL55	0.4671
TLR7	2.514
TBC1D21	-0.029
SMAD1	1.3191
ACTRT2	0.1675
RIOK2	0.284
PDLIM4	0.22375
SLC22A15	2.31066666666667
ABHD13	1.1626
STX18	0.0773
CCPG1	0.644
DCBLD1	-0.3575
SLC2A6	-1.31
NOLA3	-0.0125
TRDMT1	-0.374214285714286
IL17F	-0.0335
ATP1A4	-0.4775
OR52W1	0.029
CFL1	-0.7885
IL4	-0.78825
RBP2	1.11666666666667
CPSF6	0.391
TTC8	0.729166666666667
MUCL1	5.378
EYA3	-1.60816666666667
KRT38	0.1395
GNE	-1.7715
ZNF501	0.66325
SLC35A2	0.737125
CEP110	-0.6723
MYF6	1.278
MGST2	0.375333333333333
TRPV4	-0.306166666666667
NEK8	-0.243833333333333
NOX5	-1.0945
NCKAP1L	0.578166666666667
EMP3	-0.726333333333333
BPY2C	0.6555
C1orf38	1.65575
ELOVL2	-0.636
CBX7	1.31616666666667
OSBPL1A	0.589833333333333
ZNF589	-0.10925
ESCO1	-0.148666666666667
TRA2A	0.0698333333333333
C3orf26	-1.07925
PHF2	0.716833333333333
PID1	1.63566666666667
RFC1	-0.73
MTAP	0.01925
ADORA3	3.95416666666667
LOC389458	-0.55575
TRNT1	-0.35
CRIPAK	-0.059
RAI2	4.09233333333333
ANKRD44	0.392
GZMB	3.97125
NFE2L1	-0.444625
STIP1	-1.12716666666667
RASL11B	0.881
NT5DC2	-2.5025
LRP2	3.1995
MTDH	-0.126266666666667
ARSG	0.61175
HSP90AB1	-1.39683333333333
CT45-6	-4.60925
ZNF483	0.861
LMBR1L	-0.21425
S100A2	-2.6442
C2	0.473388888888889
C2orf27	1.118625
EIF4EBP1	-0.83825
GCKR	-2.78266666666667
PPP1R9B	0.193375
FER	-0.5975
SNRK	1.06416666666667
OR5M10	0.216
UTP6	-1.336
CAPZA3	0.2645
FBP1	2.20633333333333
TERT	-1.3395
CCL1	-1.279
FUCA1	1.75175
ALS2CR8	0.360833333333333
KCMF1	-0.197916666666667
SRCRB4D	-1.338
OXCT2	-0.504
IL17RA	0.535166666666667
MPP5	-0.48775
SPA17	-0.3905
FLJ10986	1.03516666666667
GALNT14	-1.8455
CXorf27	-0.740125
NPLOC4	-0.51175
RAB34	-0.093
KRTAP3-3	1.8455
ARSD	1.02483333333333
CPLX2	-1.771
PJA1	1.0385
WHDC1L1	0.165166666666667
RB1	-0.5214
MTMR15	-0.1875
PHLDA2	-1.0559
GUCY2F	-1.671
MPV17	-0.115833333333333
SLC35D1	-0.5905
LYSMD3	0.6305
COL16A1	1.5775
ERLIN1	-0.6535
JMJD4	-0.15825
HIST1H2BK	-0.9065
TP53I11	1.54116666666667
ST3GAL4	-1.0666
PF4V1	1.27466666666667
ALG8	-0.24875
REG1A	0.05425
MINA	-0.76675
CYB5R3	0.151833333333333
HHLA1	-0.46375
MYST4	0.8184
VASN	-0.72875
UCHL5IP	-0.6475
TFAP2A	-0.9055625
MGC9913	0.4035
C9orf97	-0.175
LOC90379	-0.48575
PHF15	0.899785714285714
ZNF169	-0.481166666666667
KRT7	2.0776
GLIPR1L2	1.495375
LOC116236	-0.04125
IQCF3	-0.26325
RDH14	0.64
HNRPK	-0.133571428571429
RABEPK	-0.157833333333333
ISX	-2.5265
CBARA1	0.12675
RAD51AP1	-1.944
MLL5	0.172375
CXorf48	-3.6505
SGCD	-0.265
PHTF1	-0.2185
CA3	2.63325
CMTM5	0.30025
STX10	-0.44625
JMJD2D	-0.36625
P4HA1	-1.92016666666667
GAB3	1.25016666666667
DHRS4	0.062
COL4A1	2.023625
C20orf20	-1.560625
OSBPL2	0.13675
PTTG2	-2.8245
KIAA1688	1.0135
STS	-1.11025
SHROOM4	0.295
KBTBD5	0.19
ALDH1A3	1.5285
BTNL2	0.0661666666666667
TGIF1	-0.1405
ZFAND5	0.664375
ICA1	1.267375
NAV3	-0.295666666666667
FLJ12331	-0.53275
EPS8L2	0.2091
MNT	0.192666666666667
ENTPD1	1.6465
OR51E2	0.704375
STK11	-0.134625
MX1	3.091875
TTTY9A	0.4705
CX62	0.2725
LOXL4	-0.482375
EXOSC4	-0.406
PURB	0.155142857142857
SETD1A	-0.474
RELB	1.007
LAMB2	1.4585
HNF1B	-0.293333333333333
PNLIPRP3	-1.1995
C14orf139	1.183
UMOD	1.2995
GRIN3B	-0.45925
GPR25	0.0555
ZNF512B	-0.92
ATP6V0A1	-0.04475
SRA1	0.681083333333333
ZNF615	1.5935
ZNF768	-0.6935
ZNF469	3.522
DYNC2LI1	0.689
DNAH3	-0.224
LOC387911	2.25625
LOC554234	0.543
ARRDC5	0.7615
TMEM59L	-1.5375
MARCH4	-1.56125
CNOT8	0.173166666666667
KIRREL3	-0.559333333333333
ADAM17	-0.405375
MYOG	0.064
CPNE1	-0.492
AK5	3.6405
LOC204010	-0.26325
NDRG4	-0.06375
LOC130074	-0.05275
PIAS4	-0.163
NCOA2	0.96325
TEGT	0.9383
USP5	-0.87575
ANKRD21	-0.95775
KIAA0692	-0.237166666666667
HAPLN3	1.013
LZIC	-1.19625
NRXN3	0.6405
CDKN2C	-0.885333333333333
KIAA0226	0.0994166666666667
CYB5D1	-0.18575
WDR68	-0.8444375
ABCB6	-1.6685
MRPS25	-0.9935
ZMAT2	-0.0218333333333334
KRT25	0.2875
RPL11	0.54975
GRAP	0.977333333333333
LOC198437	-1.60966666666667
RORC	1.057125
RAP2C	0.999
MXD1	-0.2455625
AZI2	0.732833333333333
NUAK2	0.84275
AHSG	-5.457375
MANSC1	2.258
IMP3	0.282333333333333
C2orf3	-0.443375
VSTM3	3.8225
PCTP	0.5
SIRT1	0.5835
MANBA	0.875
CD164	1.109375
GFRA1	2.2335
PRM2	0.01125
ZKSCAN3	-0.2155
PLEKHG1	2.486
TPRKB	0.101
UBFD1	-0.749666666666667
