Hybridization REF	TCGA-BH-A18U-01A-21R-A12D-07
ENTPD4	-0.171875
BRP44L	0.43625
PMP22CD	0.308
TMCO4	0.8905
KCNN1	-0.674666666666667
WDR35	0.80075
CCDC80	1.751875
C3orf31	-0.429
SLC7A9	-0.5945
TMEM190	0.34725
DBC1	-1.397
FADS3	-0.0295
PDZD8	0.0298333333333333
GRM5	0.735125
AZGP1	1.6018
PEX3	0.7235
MED1	2.18
ATG4C	-1.35366666666667
HNRPH3	-0.58775
FAM109B	1.47975
C4orf17	0.357
CA10	4.2025
OPRD1	0.277
CCL16	-2.336
SACM1L	-0.39475
CST6	5.052
CD63	0.60575
LGI1	1.475
ZNF784	-0.33275
CRYBB1	-1.785
CX3CL1	0.8048
TOP2A	0.07075
GYPB	-3.73283333333333
GADD45GIP1	-0.7055
FEN1	0.054125
IGF1R	-0.355375
WDR72	-2.54766666666667
PURG	-0.842166666666667
DEFB126	1.372
PKD1L1	0.0106666666666667
CAV1	-2.4926
GNPDA2	-0.2555
DGAT2	-0.326
NLGN1	-4.841
STRBP	0.580125
HPRT1	-0.500166666666667
FANCI	-0.9285
PSMA7	0.31375
DBF4B	-0.468333333333333
TTF1	-0.4135
RAD54L	-1.95275
ELOF1	-0.56675
PLAGL2	-1.5415
ZNF256	0.4875
HMGCL	0.456
MSI2	0.802666666666667
RPESP	1.565
C11orf60	1.38125
ABCD1	-0.508
ACAA1	0.377
SPARCL1	4.50657142857143
IL6ST	-0.7554
ZNF319	-0.47475
TMEM109	0.3584
FAM90A1	-0.806166666666667
IL22RA1	-0.9885
ATP4B	0.7365
TEC	-1.379
C7orf30	-0.6805
TXNDC2	-0.6145
ABCB4	-0.303
KIAA1191	0.863375
C9orf38	0.1955
SFTPB	-0.165571428571429
CNTNAP2	3.62133333333333
FRK	0.683
TBX19	-0.14975
CHD4	-0.26525
C6orf26	-1.92616666666667
MOSC2	2.13125
IKBKE	-0.0645
HIF1A	-0.9635
LOC595101	-0.623
RELA	0.598333333333333
TMEM16B	-1.33733333333333
ABHD12B	-0.28975
TSEN34	0.5165
KIF18A	-0.143
TXNDC9	1.00833333333333
SPATA2L	-0.3965
SEMA4G	-1.523
C21orf91	-0.047
MATN1	-1.4595
KCNIP4	0.1115
TUSC1	1.407125
OR4C15	0.6655
ARMCX6	0.0284166666666667
WBSCR27	-0.891333333333333
OR52I2	0.84
KIAA1604	-0.18475
DYNC1I1	-1.110375
PPP4C	1.1115
SLC47A2	-3.204
TREH	-0.441
CD48	1.787
ST14	1.3145
PKN1	-0.718
SPON2	1.4465
XBP1	2.80133333333333
SFRS12	-0.245333333333333
EFCAB6	3.271
SELT	0.74675
SLC39A2	1.5785
ERF	-0.116
ARL3	1.274
SURF6	-0.6773
MLLT10	-1.04504761904762
FLJ11171	0.249333333333333
TDGF1	-4.06666666666667
ERCC6	-0.13825
EIF2AK4	0.003875
BAZ1A	0.0593333333333333
LRRN3	-1.0545
TMC3	1.158
EFTUD1	-0.4295
PTPRO	2.04
CLEC12A	1.528375
ACBD4	0.10825
ZDHHC14	-2.810125
OTUD7B	0.462875
ACTB	0.9973125
MSRA	-0.933375
LCE5A	-1.4775
IFI35	1.03875
BSCL2	1.148
ANKRD12	0.160416666666667
CFHR2	0.76375
RGAG1	-0.327333333333333
HSFY1	0.2775
SLC30A5	0.579583333333333
IMPG1	0.0705
GPR109A	0.5155
ZNF185	-0.9915
IYD	2.70475
NPCDR1	1.0185
SERPINA13	-0.013
HMGCLL1	-0.24325
NEUROG1	-0.142833333333333
UBQLN1	0.9255
LIN37	-0.087
SOCS2	-2.864125
DSCR4	-1.510875
XKR6	-3.36025
GPR142	1.0495
KRTAP13-3	0.4985
CCDC15	0.486166666666667
MOS	0.7525
CD1E	-1.5325
OFCC1	-0.0622
FAM83D	0.1655
SRFBP1	1.212
C9orf96	0.281
DHDH	1.4435
CCDC90A	-0.533
RABL3	0.9857
CD320	-1.52183333333333
ANGEL2	0.615666666666667
MRPL21	-0.01625
SMG6	-0.424166666666667
INSR	0.938875
FLJ14816	-0.589
GLRB	-1.17683333333333
C9orf89	0.76425
CIZ1	-0.178875
URG4	-1.28633333333333
LRDD	-1.68666666666667
CBY1	1.3835
NFX1	-0.355125
MTERFD2	-0.0106428571428572
C19orf23	0.8005
PGC	-3.00825
IER3IP1	-0.5791
RASAL2	0.198583333333333
C1orf89	-0.434
SYNJ1	-0.322125
NFKBIE	-0.47625
FLJ40125	0.750333333333333
TCEB2	0.00969999999999999
NOG	-2.513
POLR2J2	-0.474666666666667
HLA-B	2.25625
PCDHA1	-0.0735
PPP2R2B	-1.27275
ARHGEF17	0.6385
TCF7L2	-0.0935000000000001
CHD5	-0.0773333333333334
ZNF431	-0.837125
TBC1D25	-0.67975
ZNF800	-1.6155
SCUBE2	0.0569090909090909
MYCBP	1.01433333333333
GPX5	0.621
C6orf129	0.907166666666667
QSER1	-0.0326666666666666
ULK2	0.76875
PIGO	0.106
NRCAM	-1.47628571428571
SLC35E3	0.012625
CSRP2	-1.68675
HYPE	-0.51
MAPK15	0.279833333333333
MGC14327	0.697
TIMM13	-0.416666666666667
ZNF462	-1.27875
GBA3	0.4855
TEX13A	0.366
MCM6	0.191222222222222
MTRF1	-1.114625
ABCA7	-1.83025
EIF4A2	0.51825
ZC3H10	0.6112
RPGR	0.00500000000000001
C20orf94	-0.67025
RP1L1	0.27575
GPR125	-1.01857142857143
USP22	-0.371428571428571
OR1L4	0.3335
MLZE	3.5955
FLJ32065	0.65925
PTCD1	-0.25225
CRTAC1	-0.2505
BXDC2	0.24875
C18orf1	2.27333333333333
FAM107A	0.0082142857142857
EFNA3	0.27925
P18SRP	-0.4989
CAMKK2	-0.288
KIAA0649	-0.52375
NES	-2.1655
HS6ST3	0.796375
PON2	-0.28575
TCP11L2	0.18875
CLEC4A	2.5995
PRR12	-0.044
MLXIPL	-1.3872
C2orf50	1.8125
ZNF28	1.75625
ENC1	0.454333333333333
MAP2K1	-0.17125
FKSG2	0.7835
KIAA0430	0.907
PTP4A1	-1.73727777777778
GPR156	0.1855
GTF3C6	-0.531
UBR2	0.1173
LOC388272	-0.76275
MAK	0.443833333333333
ACOT4	2.606
STC2	0.3275
PIGW	0.65625
SAE1	-0.17775
COL6A1	0.160272727272727
OAZ1	0.185166666666667
STMN4	0.475
EDG3	1.18116666666667
SGCE	-0.457833333333333
IL11	-1.4945
PRSS8	2.072625
YIPF5	0.571083333333333
WNT4	1.33675
CSN2	0.5765
TCF7	-3.464
TDO2	4.109
SAMD9	0.875875
S100A7A	4.616
MMRN1	0.983666666666667
GKAP1	-0.005
AKR1C3	-1.97375
RNF19A	0.912375
GMDS	-1.2325
YKT6	-0.634625
SPARC	1.6262
C12orf31	0.01075
UBE2V2	-0.327833333333333
FBXL18	-0.975
KIAA0460	0.166
ADAM22	-1.1975
SERPINC1	-4.77775
KCTD21	0.823
MYOHD1	-0.929
ZNF37A	-1.03833333333333
GTF3C1	0.642833333333333
CTSZ	2.01425
PRNPIP	-0.53925
DRD1IP	-0.1685
NR1I2	-2.42666666666667
ZNF266	-0.6056
SPAG4L	0.0215
COX4NB	-0.69825
SAPS1	0.249166666666667
APOA1	-3.820375
TATDN1	0.955166666666667
C10orf82	2.89725
KPNB1	-1.10175
FOXO3	0.399083333333333
CRYBB2	0.4625
ZBTB5	0.0783333333333333
SLC25A38	0.918
DCTN2	0.186666666666667
IFT20	0.95925
CTHRC1	3.233
C1orf31	-0.421375
UHRF1	1.396375
GPC6	-0.74075
C10orf54	1.123
MCF2L2	0.37
WNT9B	0.050375
OLA1	-0.3515
FAM120B	0.529
TTLL10	0.3635
CYorf15A	-4.76825
RELN	-2.9627
SCN2B	0.37775
MFHAS1	-0.899
NKX3-2	-0.679
RASGRF2	0.012
SSBP1	-0.7005
KPNA6	-0.711214285714286
LOC389118	0.6575
HS3ST4	-2.26677777777778
SUPT7L	-0.976375
FLJ32658	2.2315
IGFBPL1	-0.5385
KIAA1641	-1.9117
SHKBP1	-0.091
CSF1R	4.46
NAGK	2.29025
MYL2	0.72
HIST1H4C	-1.53683333333333
TOMM7	-0.82375
ADAMTSL3	3.0036
TNFSF14	-1.814
PRRT2	-1.5135
VTA1	0.56075
AOAH	3.0025
CRISPLD2	1.83021428571429
PNN	-0.757
TA-NFKBH	-0.90125
ESPN	0.203
RBM43	-0.222
KIAA1267	-0.52325
DDX3X	1.01683333333333
KIAA1576	-0.76325
PLXDC1	3.89383333333333
FLJ25801	-5.14175
HNRNPL	0.61725
RUNDC3A	0.808833333333333
CASP12	0.7715
SH2D5	-1.296125
RPL26L1	0.118
OR51A7	0.24575
HDC	3.6595
C2orf16	-0.509166666666667
SYTL3	2.36025
GOLGA4	0.869875
NOTCH1	-0.6095
ATPAF2	0.45
ECD	0.2425
SSX5	4.40133333333333
SNAP91	1.052
OCA2	-6.4625
PNPO	0.4865
DAPK1	-0.0506666666666667
PINX1	-0.371166666666667
SELENBP1	1.26325
NEK3	-0.71175
TMED4	-0.653642857142857
SSTR4	0.203
FOSL1	-2.8443
CD40LG	1.328
CES1	-0.582916666666667
DCI	-0.1315
B3GAT3	0.495
STK17B	-0.07875
CNTN6	0.23175
CYP3A4	-1.715
MBOAT2	0.0764285714285714
PISD	0.040375
USP1	-1.039
PYDC1	1.03316666666667
CENPM	0.414
SAR1B	1.551
TTC7B	-1.037125
DP58	-1.639
GPC1	-0.32675
RBL1	-0.314875
TMEM137	-3.17583333333333
TOB1	1.68816666666667
TCEAL1	2.92666666666667
CENPF	-0.150272727272727
C6	2.00433333333333
PRSS1	-4.19175
PPIL6	1.97016666666667
C6orf124	1.93
ODZ4	0.0843333333333333
SNCB	0.012
NDUFB9	0.467125
CNOT6L	-0.083
S100A9	4.05333333333333
TRIM50	0.7425
KCTD1	0.8009
WDR63	1.10775
SPEF2	4.051375
RNGTT	-0.860166666666667
CXorf22	2.9395
KCNK16	0.7785
CEP250	-1.259125
ATPBD1B	-0.37375
KCNJ2	4.0465
MT1B	-1.691
ZNF684	0.35
SLC4A1	0.10075
PDHA1	-0.99725
ZNF492	-0.69
TKT	-0.22075
BYSL	-0.129375
RNF38	-0.3085
AHDC1	-0.133
KLHL2	-1.014125
CMTM8	1.8415
DMP1	0.0995
HERPUD2	-1.304625
CRTAM	2.803
ZNF572	-0.112
TMEM16J	-1.766
HSD17B2	-3.84
UBE2G1	0.086875
AHSA2	-1.494
PELI2	-1.872
TPX2	-0.10625
ATP9B	0.279833333333333
DAZAP1	0.155
HMGCS2	1.24016666666667
C17orf38	0.22525
B9D1	-2.60825
NKX2-5	-1.40966666666667
KIAA1276	-0.4915
LILRB2	3.708
CSTF1	0.545166666666667
BTN2A1	0.274
C15orf48	3.81525
IGF2BP3	-4.53275
FAM113B	1.675
HRG	0.083875
ZNF131	-0.73225
USP47	-0.640928571428572
CCDC88B	-0.857625
HCN1	-1.119
HTN1	-0.9506
SYCP3	-1.47425
C13orf23	-1.0079
PAPOLA	-0.17275
AATK	0.1726
MSH3	-0.429166666666667
NDUFAB1	0.219
ITLN2	-1.387
BAK1	-0.3535
MRPL45	0.351
MTNR1B	0.3145
LOC645843	-1.0965
SPECC1L	-0.217875
PGCP	0.3425
SPN	-1.471
GPR143	2.0195
ZNF576	-0.359
TMEM39A	0.9226
ATP5D	-0.7755
MAGEB3	-2.7615
RPS5	0.302
ANP32E	-0.170714285714286
MTMR1	-0.13575
YEATS4	0.2605
SYNGAP1	0.12175
PCOLCE	-1.28616666666667
MNS1	1.72525
PCYT2	-0.518166666666667
ZNF182	0.29375
LAX1	1.196375
SPPL2B	-0.7383
ELOVL5	0.2117
PCDHAC1	0.377
B4GALNT1	-0.9855
BLOC1S2	1.053875
ZNF673	-0.9684
ARHGAP21	-0.8945
IRX5	2.987
LRFN5	-1.5755
FAM7A1	-1.178
RAB19	-0.294
GINS1	-0.4675
ITM2B	0.944
PAPSS2	-0.1825
OR5BF1	0.5435
ACSL3	-0.207625
KIAA1919	-1.93983333333333
GLT8D2	2.79675
UTRN	1.18442857142857
CNN1	1.1855
HISPPD2A	1.47383333333333
SDAD1	0.299
SIGLEC9	1.319
RPL35	0.39
C22orf26	0.8945
IMPDH2	0.13975
WDR69	-1.0295
SEC14L5	0.212666666666667
CLTA	-0.06375
RP11-529I10.4	1.39125
GPR37L1	0.5764
OGDH	-0.40325
ASB13	0.131833333333333
ZFP14	-0.09375
ZCRB1	0.0913333333333333
KPNA3	-0.578
HSPA1L	2.48375
RHOC	0.3465
LOC554175	-0.775
PPP3CA	0.227
SLC1A7	-0.5885
ZNF529	-0.014
RBED1	0.77825
DDB2	-0.86775
FLJ11286	0.495166666666667
SPATA1	0.706
MKNK1	0.385833333333333
DYSF	1.05333333333333
ALKBH2	0.048
NKD1	-2.63466666666667
C1orf174	-0.4315
PLEKHO1	0.5145
ASB10	-0.01725
RING1	-0.133333333333333
NPC2	0.424
AVPR1B	-0.389
YTHDF1	0.79925
LMAN1L	0.234
GSG2	-0.23
CEP170	-1.0083
RPS4Y2	-5.2195
MSH6	-0.8845
HECTD2	0.782166666666667
ZNF556	-2.05683333333333
PLEKHC1	-0.8208
AIRE	-0.0158333333333333
BCL2L10	0.4415
LMOD3	1.1975
ZBTB8	0.1566
FOXA2	-3.4952
SLCO2A1	2.20425
C3orf46	0.153
PRDM16	-1.9025
TMEM98	-0.53325
FRMD5	-2.7675
PDE6C	-0.4175
C1orf216	-0.7725
EP400	-0.4695
PTK2	0.457416666666667
RNF217	-0.787
NDUFA8	0.651
ZFAT1	0.34275
LAMP3	1.885
GLTSCR2	0.28375
NPW	0.043
LLGL2	-0.5615
PPM1K	-0.396666666666667
C20orf177	0.347
KIR2DL4	0.5806
NFKB2	0.48275
C21orf122	-0.727833333333333
HESX1	1.45625
GPR114	0.192166666666667
SLC25A35	0.156
GNAT1	-0.551666666666667
ORAI3	-0.01875
FAM76B	0.441375
TMEM99	0.7669
TRIM29	-0.2976
CDS1	1.74475
RHEB	0.6967
C4orf27	0.0691666666666667
RAB3A	0.49775
OTUD6B	0.327
GPD1	-0.190625
CDH15	-0.867333333333333
NPM1	0.491428571428571
TMEM117	-1.01725
PRPS2	0.0795
GCK	-0.38
ADRA2A	4.55533333333333
TSPYL4	0.158333333333333
TASP1	0.53975
WDR19	0.542416666666667
C10orf38	-2.449
PDE4C	-0.802333333333333
FYB	-0.333833333333333
C1orf55	0.776666666666667
PPFIA3	0.0985
RAD18	-0.35425
C12orf44	-0.089
CRYBA4	0.093
HVCN1	1.196
TAF10	-0.361166666666667
C16orf48	-0.369333333333333
DEPDC5	1.28116666666667
LTBP1	-1.0015
MAPRE1	0.79175
FGF8	-0.124
C3orf52	2.13275
SENP7	0.341833333333333
LRRK2	4.87525
RUNDC2A	-0.639666666666667
KIAA0355	0.1825
CPEB1	-2.20925
PPEF2	0.446
ABI2	0.138333333333333
KIAA0317	-0.22825
ATF1	-0.091
DYNC1H1	0.24325
DIP	0.7335
TMEM33	-0.519833333333333
POLDIP3	0.41275
C7orf24	1.18975
GPR171	1.4865
CDC6	0.00949999999999999
PLD1	-1.505
ITFG2	-1.0502
NDUFC1	-0.81725
AKNA	-1.43875
NBR1	1.307
PKHD1	0.502875
HPS4	0.0387
MAFA	-0.73775
ULBP3	-0.93375
DIRC1	1.4105
IMMT	-0.542375
C22orf13	0.258
CEL	0.28825
MARK3	-0.01675
ADAMTS2	0.90125
ARPC3	0.568833333333333
TMEM10	0.319142857142857
NPHS1	-0.20875
BRD8	0.0346666666666667
WDR12	-0.93375
IDI2	0.04
HOXD13	-1.38
OR8G2	-0.85525
SLAIN1	-3.75075
GABRQ	-0.30025
NR2C2	-0.693
NKTR	-1.5865
TLE2	-0.061
KIAA0892	-1.06333333333333
AURKA	-0.507545454545455
GPRC5C	-0.596833333333333
TBC1D9B	-0.155125
PNPLA6	-0.638166666666667
AP3B1	0.443
NAG	-0.3595
C11orf68	-0.38675
AKR7A3	0.97375
AHCYL1	-0.244916666666667
COP1	0.3395
RPP14	0.35425
PCDHB18	0.166
CDH24	-1.0815
KRT17	-2.2419
LACTB2	0.746
DDX24	-0.161
PHACTR1	-3.26133333333333
SLC35E2	-1.046
LOXL1	-0.13325
IQSEC2	-0.00812500000000002
RGSL1	1.074
PCDHGC5	0.8045
MEGF10	-0.645
PRRX1	1.12466666666667
ASTE1	0.9285
C6orf159	-2.544
MYOD1	-0.59375
GAA	-0.01625
ZNF747	1.23
KLRC1	-1.366625
IL1RL2	0.1135
GDF9	2.21825
GPR119	0.266
TRAF2	0.0463333333333333
HCK	3.765
BMP6	-2.74125
IL8RA	0.6895
FLJ35848	-1.52125
EFHA1	0.3695
CDSN	1.428
C14orf54	0.0495
LSM3	0.354375
ZFP41	0.925
C9orf126	-0.288833333333333
VIT	-2.0955
SPCS3	-1.0775
DEF8	-1.2994
CHAF1A	0.0885
C1orf165	-2.39483333333333
ZFPM2	1.11233333333333
FTH1	1.322
SLC35F1	-1.472
YWHAH	0.53775
C17orf66	0.3955
ADRB1	-1.09516666666667
FOXL1	-0.1215
RG9MTD3	-1.09083333333333
UMPS	0.438875
MGC13008	0.847
KIAA1161	1.0475
CCDC77	-1.27025
C12orf65	-1.2787
COG4	-0.897
RCP9	-1.20741666666667
RP4-692D3.1	3.10433333333333
CDC2L5	-0.137
MGC7036	0.0405
DNAJC11	-0.12475
GDF2	0.830166666666667
TIMM17A	0.31575
HNRNPA0	-0.0842
OR2H1	-0.06175
PCBP1	-0.105125
COL23A1	-1.4215
LRRC2	-0.467928571428571
NSD1	-0.9035
FLJ37078	-1.680875
WDR91	-0.2255
TMEM179	0.12275
DSCR10	-1.072
CNDP2	-0.1439
FYN	-1.251
BEX2	-0.861833333333333
KCND3	1.05266666666667
YPEL5	2.163125
LRRC42	-0.5195
C17orf45	1.509
ZNF649	1.4224
LOC150763	0.648625
COL5A2	2.066
CNGA2	0.7675
ELA2B	-0.877166666666667
RAB9B	0.07725
FAM100A	-0.11
NAIP	-0.670428571428571
MYOZ2	-0.296125
SPATA12	0.0195
XRCC4	0.39775
CYB561	0.4411
CHST10	-0.664
BAI1	-1.26116666666667
BRSK1	-1.00783333333333
C17orf89	0.095875
PDE6H	-1.6185
FLJ20309	-1.0007
MAP7	0.374375
SCN4B	-1.31475
SPAG9	0.4250625
SERTAD1	0.582166666666667
FLJ21963	-1.36325
ANTXR1	1.4169
TMPRSS13	2.925
ETV7	3.54316666666667
DGAT1	0.9225
NKIRAS1	1.952
TAC3	-2.4005
CORO1C	-0.107833333333333
RAD54B	-0.236
HRASLS3	5.07383333333333
C21orf42	-0.05625
BARD1	0.454
ZNF177	0.592166666666667
MIP	0.3695
ZNF442	-0.7205
F2	-3.7894
GRIA1	0.23775
GALNTL2	1.67966666666667
WNT5A	1.7358
LENG9	0.2895
hCG_25371	-0.994
FOXR1	0.2985
TRA@	1.0296
PWWP2	0.02425
C1QTNF7	0.7575
SLC7A4	0.23475
C4orf7	-0.0715
C17orf80	0.415666666666667
KLK4	1.3195
IL31	2.466
TMEM176A	3.82875
CTNNB1	1.4039375
BHLHB2	1.10175
TMEM185B	0.951
ARD1B	-0.608
C1orf93	-0.213
BRUNOL4	0.0178333333333333
LOC541469	-1.796
UPK2	0.06675
GAS8	0.5815
PATE	0.4025
IMPACT	1.29475
WNK4	-3.04833333333333
HNRPLL	-0.491625
GAD2	0.3325
ITGA6	-1.9085
BMP15	-0.465666666666667
CYP2A7	0.620875
RIC8A	-0.388125
CCND1	-0.485
USP35	-0.9965
DSCR2	-0.79825
CCL4	5.19033333333333
ZCCHC10	0.6145
NOL11	-0.016
TRPM2	1.85216666666667
PSMD2	-0.125818181818182
CHTF18	-1.45075
USP18	1.997125
RRAS	0.16325
LAMC3	-1.32825
TOX	-3.213
PCDH15	0.5905
GABRG3	-2.66475
NUDCD2	0.85525
SGCZ	-0.155
KCTD17	0.2417
SPSB2	0.4215
TPPP3	2.18433333333333
CILP2	0.708
CALB2	2.36175
CEBPZ	0.108
ZNF479	-0.3175
FMOD	4.71633333333333
C21orf66	-0.614785714285714
CLN6	-0.836833333333333
ANAPC1	-0.49975
SH2D3C	1.10675
PTPN14	-0.8466
TRIM42	0.14175
APTX	0.09325
SNRPG	-0.842833333333333
BMS1	0.06925
MAGEA3	-0.726
NFATC3	-0.855166666666667
LRRC45	-0.349
ARS2	-0.0969285714285714
LRIG1	2.12383333333333
EPSTI1	2.38383333333333
PRSS27	-0.17025
ERC2	0.223
PRKACB	-0.651785714285714
PRDM13	-4.444
HCG27	-1.86425
KLK12	-2.5915
HSD17B7	0.116
ZNF354A	0.2645
PCDH11X	1.154
DMGDH	0.58
PCBD2	-0.118
TMC6	-2.268375
RIMS1	0.862625
SF3B2	0.0621666666666667
RCN1	-0.589666666666667
CPB1	4.7845
BCAR3	-0.1145
FCRLB	0.99475
PAK1IP1	-0.2965
OR10H1	0.4775
KIF9	1.8695
PITPNM2	-1.376125
L3MBTL4	0.3555
TGFB1	-0.5878
ZXDC	0.72175
SLC6A16	0.2635
SRrp35	-3.007
LRRC8E	0.99
PPIAL4	0.57825
EOMES	0.341
PAX2	0.1105
SCARF2	-0.60925
PSEN2	1.10833333333333
PCDHB13	-0.584
C10orf28	-0.114125
DHRS7B	-0.0385
C1orf131	0.56575
ASB1	-1.0317
ZNF223	1.013
LCMT2	1.36675
MEP1A	-1.046
TMEM53	-0.73375
RSPH3	0.842
C10orf33	-1.4585
LOC644285	-1.84025
PTPN9	-0.3535
ABCA12	1.77425
CCDC37	-1.1465
RUNDC1	1.2809
YES1	-0.221
FAM120AOS	1.003
OR5M3	-0.0915
PPP1R3F	-0.529666666666667
IL13	0.7488
MDFI	-1.724
PRNT	0.305333333333333
ZDBF2	-1.9085
OR10C1	0.3215
CLIC1	-0.518833333333333
LILRA5	0.965
CSAG1	-0.615
TREML2	-0.6885
FAM125A	-0.212166666666667
ZNF74	-0.44975
FAM104A	1.087
LRRC39	-0.8765
SAMD5	-0.5585
HYAL2	0.38775
HIST2H2AC	0.42325
IGFBP5	3.53156521739131
NRTN	0.0123333333333333
KIAA0556	0.3312
FAM29A	-1.59294444444444
JMJD2A	-1.49775
EPHB1	0.414
POLD4	0.94775
ANAPC10	-0.2505
LRRC36	-0.786
MEGF6	-0.16275
LPHN3	-1.25033333333333
BMP10	0.392333333333333
C21orf55	0.9635
CREM	-0.3090625
PTGER4	0.425666666666667
METAP1	0.130875
KCNQ1	0.851333333333333
NR2F2	-0.2325
SSFA2	-1.18466666666667
CTTNBP2	-3.47
BCL2A1	-0.239125
ZBTB24	0.00575000000000001
SLCO6A1	1.247
PRDM1	1.2323
OR7D2	-0.5065
CCDC47	0.2477
LOC646982	3.537
SLC26A6	-0.861166666666667
BIN1	-1.3081
SRRM1	-1.10371428571429
PCSK1N	-1.81775
ALS2	0.2153
ECT2	1.07405263157895
CACNA2D2	1.358625
DOCK6	-1.423
C10orf119	0.0735
FATE1	1.21225
DUSP23	1.57825
TRIP6	-1.38428571428571
NUP35	-0.07975
CDH3	0.1965
KLHDC8A	0.812
C9orf116	1.722125
EI24	0.6135
CENTD1	0.247666666666667
RWDD2B	0.145666666666667
DOCK1	0.1755
NPAS2	-1.68475
NR3C2	1.28533333333333
FAM63A	-0.162916666666667
INPP5F	-0.761666666666667
FAM111A	1.2433
MYBL1	-0.145416666666667
IQGAP3	0.384166666666667
CRADD	0.621666666666667
DUSP12	-0.4735
PDZK1IP1	2.89625
VASH2	-1.25875
CTR9	0.04675
VIL1	-4.30825
OR8U1	0.293
CCDC107	0.03
PTTG1IP	-0.33375
OR4X2	0.430666666666667
COL9A1	-2.9975
PSMD9	-0.329
ZFP62	1.40475
TIP39	-0.8175
PARP15	0.322
TTC19	0.3675
C1orf114	-2.01066666666667
GFPT1	0.6135
SLC27A6	-1.687
MRPS10	-0.1198
CALML5	-2.70816666666667
TRPM7	-1.77075
CGNL1	1.681
CECR1	-0.05525
SERPINB8	-0.5525
TMEM102	0.725375
PDIA2	-3.7055
NUCKS1	-1.355
HOTAIR	3.17275
EBI3	-0.005
NXN	-0.11825
ZMYND19	0.16525
FOXJ3	0.29325
EIF5B	0.3332
EIF2B4	0.0116666666666667
LEO1	-0.64375
ZIC5	-0.76175
IL20	0.726333333333333
KIAA0415	-0.1845
FLJ37357	-0.9005
TSPAN12	1.466125
ACTR3B	-0.131375
TFAM	-0.678166666666667
IL17RD	-0.74775
PARP12	1.26525
KLHDC7A	0.395
KCTD4	0.973166666666667
GTF2H1	0.76275
FLCN	0.723833333333333
BIRC4	-0.238
LOC790955	0.98025
VKORC1L1	0.0405
CYP4F22	0.808333333333333
TAS2R5	0.9625
ZNF582	0.8565
HS3ST3B1	-0.218
CTNS	0.068
STK36	0.112666666666667
MMD2	0.40775
RP5-1103G7.6	-0.556
FLJ23356	-0.4775
CRH	-0.9355
C1orf182	0.946666666666667
ACP5	2.50466666666667
AMFR	0.0568
CA4	-2.921
PLCB4	0.43475
MPHOSPH10	0.1345
UNQ473	3.68533333333333
G3BP2	0.185916666666667
SR140	0.2075
HOXA2	-0.566
PYGB	-0.03275
BAT1	8.33333333333519e-05
DKK3	0.676166666666667
DDX31	-0.15475
TULP1	0.101375
NHLRC2	0.8305
TNRC4	0.208333333333333
ZNF430	-0.4455
TNRC6A	-0.192375
PLA2G1B	0.00966666666666668
RCHY1	1.00066666666667
GTF2A2	-0.523333333333333
MGC4294	-1.5035
ZNF691	0.08
TACC3	-1.0575
DNAJC5G	0.138
LOC4951	0.134
MS4A4A	-0.318
LOC152485	-0.3525
PPP1R2P1	0.05325
PPP2R5B	0.28675
RPGRIP1L	0.55425
SPOP	0.885
PTPRF	0.8295
MGC42090	-0.116
SUSD3	0.3985
THOC4	0.521625
MAML1	0.4829
FXR2	-0.131
TYK2	-0.328625
MUC6	0.0368333333333333
DNAJB7	2.0505
PIP4K2A	-1.027
MEX3A	-0.763166666666667
RRP1	-0.818
TFAP4	0.33925
CXorf41	2.602
MTMR4	0.2465
CTLA4	1.187
SNX9	-0.0665
CIB3	3.41783333333333
NECAP1	0.975875
PLA2G2D	-0.1887
GLMN	-0.584166666666667
DCLRE1A	0.11725
PDX1	0.053
SAMD11	-0.8045
MRPL55	1.1161
TLR7	2.119875
TBC1D21	0.345
SMAD1	1.6106
ACTRT2	0.0695
RIOK2	0.7355
PDLIM4	-1.27875
SLC22A15	0.0191666666666667
ABHD13	0.8778
STX18	0.1967
CCPG1	0.337785714285714
DCBLD1	-0.349
SLC2A6	0.1305
NOLA3	-0.33175
TRDMT1	-0.662153846153846
IL17F	0.609
ATP1A4	-0.207833333333333
OR52W1	0.3655
CFL1	-0.32175
IL4	-1.67866666666667
RBP2	0.7996
CPSF6	0.61125
TTC8	0.955
MUCL1	2.2655
EYA3	-1.84783333333333
KRT38	0.603
GNE	-1.334
ZNF501	2.80375
SLC35A2	0.869
CEP110	-0.9846
MYF6	0.92575
MGST2	-0.287833333333333
TRPV4	-0.329666666666667
NEK8	-0.214
NOX5	-0.981
NCKAP1L	-0.728333333333333
EMP3	-2.02683333333333
BPY2C	0.8725
C1orf38	0.627625
ELOVL2	-2.105625
CBX7	0.00233333333333332
OSBPL1A	0.715333333333333
ZNF589	0.3205
ESCO1	-0.1775
TRA2A	-0.22575
C3orf26	0.1005
PHF2	0.759083333333333
PID1	0.151833333333333
RFC1	-1.416625
MTAP	-0.9845625
ADORA3	4.3805
LOC389458	-0.5515
TRNT1	0.6145
CRIPAK	-1.71075
RAI2	1.72766666666667
ANKRD44	-0.503666666666667
GZMB	3.89175
NFE2L1	-0.4615
STIP1	0.341166666666667
RASL11B	2.617
NT5DC2	-1.70666666666667
LRP2	2.835375
MTDH	0.479133333333333
ARSG	0.60875
HSP90AB1	-0.655333333333333
CT45-6	-5.9745
