Hybridization REF	TCGA-AR-A1AI-01A-11R-A12P-07
MTA1	-0.133333333333333
ZBED4	0.881875
ZNF720	-0.12925
CDK2	-1.5135
RHOJ	-1.3375
CDC37	-0.0773333333333333
ZER1	0.40175
GRK4	-1.667
PRPH	0.23825
POLR2A	0.19875
OGFOD1	-0.2285
NOL5A	-0.751
PHEX	0.955
FLJ16478	2.68475
C20orf117	-1.29125
CAMTA2	0.329
C11orf74	-0.642
DDX17	-0.1765
C5orf27	-0.368125
PLEKHA2	0.0199
PDE4DIP	0.0877
SCN7A	0.53075
ZNF559	-0.472333333333333
CXCL10	4.1
ZMYM4	1.23133333333333
STK32B	-1.83693333333333
KIAA0888	-4.0825
TACR3	0.0105000000000002
CKAP2L	-1.42225
KIF1A	-0.176833333333333
RSPRY1	0.4325
VCAN	-0.57775
CYP27C1	0.2625
SYDE1	-2.09066666666667
MED12L	-2.32825
ZDHHC21	0.588125
NHS	1.224
TM9SF3	1.56883333333333
DDHD1	-0.43775
MAFG	-0.873666666666667
BICD2	-0.4873
C14orf119	-1.1312
C14orf43	0.507071428571429
CDH7	-2.67225
ALKBH5	0.710571428571429
JUP	1.449375
TMEM41A	0.665333333333333
MAMDC4	-1.586
CBX3	-0.16125
LRRC18	0.22575
RBMXL2	-2.62266666666667
PLA2G4D	0.554833333333333
FGF13	-3.91742857142857
KIF3A	-0.00733333333333333
PDIA6	0.65775
DCXR	0.5825
CASKIN2	0.63475
EHD1	0.891666666666667
MARCKSL1	2.15516666666667
ZNF496	0.558666666666667
SCAF1	0.971
KCTD8	-1.234
TRAF3IP3	1.37678571428571
LSR	2.27525
CXorf1	-0.279
C14orf112	-0.0885
EIF2B1	0.4575
OMP	0.4335
GSTZ1	-0.69025
LOC92017	1.03825
ISLR2	0.5765
C12orf36	0.526
GATA2	-2.44866666666667
GABRA5	-2.4505
CELSR2	-1.37014285714286
STAM2	1.3527
TNAP	-1.773
PTPMT1	-0.325166666666667
GRP	2.451
SV2A	-1.081
MAGEA12	-4.16425
CACNG1	1.4605
C18orf19	-0.7945
GSG1	-0.472
PTPRJ	0.614428571428571
FRMPD1	0.922
ZNF668	0.362
PLEKHJ1	-0.285375
ADAT1	-0.835
TMEM50A	0.8872
UCN3	-0.5235
HOOK1	2.006125
IL17B	-2.0135
MLKL	0.241833333333333
TTC14	-1.74866666666667
KLHL5	0.383
CRYL1	-1.12666666666667
FOXH1	0.195
NFYB	-0.870125
PPM1G	0.4015
GOLGA2LY1	-0.63025
NMT1	-0.58825
HADHA	-5.55111512312578e-17
CHSY-2	0.51875
PLEKHF1	2.21157142857143
SAGE1	-3.5505
MUSTN1	0.17825
SUHW4	0.5115
TFEB	1.29683333333333
ZFYVE27	-0.53275
ATG12	0.0535
BMI1	1.37207142857143
ZIM3	0.5205
MYH4	-0.31725
MASP1	-1.526
KIAA0984	-1.731
RPAP2	0.40475
ASB5	-0.574333333333333
BOLA3	-0.544333333333333
MIA3	-0.551166666666667
KRT35	0.2645
KIR3DL3	-1.069
MRPL51	-0.6585
SEMA3F	-0.0973333333333333
NDUFB2	1.11066666666667
LOC253012	-2.26475
FAM46C	0.4045
G6PC	-2.96442857142857
CSAG3A	-0.127833333333333
PREX1	-0.7505
SLC25A45	0.039125
MAPKBP1	0.0416
CPE	-2.7373
GNB1	0.36525
CXCR6	4.706
TRIM46	0.772
C16orf3	0.308333333333333
HPSE	1.961
TIGD3	-1.3535
SPG3A	1.7855
LCAT	-0.8065
ST6GAL1	0.2765
POMC	1.2255
FLJ36031	1.42183333333333
NSMAF	-0.441333333333333
SKIL	1.769
ADSS	0.695333333333333
HMGCS1	-1.4715
POLR3F	1.513
RAB10	0.79525
ZNF277P	-0.434125
ZBTB7B	1.226875
DHRS1	-0.501375
ABCC13	-0.691125
CNOT3	0.96525
NFKBIA	1.118
GAK	-0.466
SFT2D2	2.40933333333333
HOXA6	0.631
CRTC1	0.48125
LY6D	3.3215
C20orf72	-0.6655
CPT1A	-0.606
LMO1	-2.017
EIF3I	0.07075
PRB4	0.47125
MCM3APAS	-0.20375
C20orf132	-1.2405
FOXF2	-4.427
S100A12	1.54775
MLH1	-1.26
ACTN1	0.5989
MRPL36	0.377333333333333
C20orf106	-0.18725
FBXO6	2.00416666666667
MKS1	-0.704833333333333
CX3CR1	-2.85825
PDE1B	0.509
PLP1	-3.28425
KISS1	0.139333333333333
C14orf2	-0.154666666666667
TBC1D3P2	-0.31725
COMMD6	0.4854
ANKRD7	-1.40825
PTCHD1	2.91275
NARS2	-0.77375
DOCK7	1.771375
FAM127B	0.46025
LOC390243	0.0623333333333333
N6AMT2	0.76825
ZNF391	-1.094
DNAJB14	0.0336666666666667
WRB	-0.884125
BPI	3.52666666666667
TTC4	-0.0495
FAM10A5	-0.0515
GOT1L1	-0.159
MAGED1	0.521875
RESP18	-0.496
WFDC6	0.07125
MT2A	-0.7605
C11orf56	-0.23825
KIAA1432	0.984
ROR1	0.0285
HSD17B14	2.4565
ZFAND2B	0.7035
SAMD4B	0.759
HEXA	-0.1615
HNRNPU	0.25
USP39	0.217375
NRD1	0.627
R3HDML	0.0555
FLT4	-0.0399999999999999
OMG	0.2415
OR52N4	0.8715
LOC399818	0.19825
ELA2	-2.43375
VENTXP1	-0.333
RFC5	-1.645
OR52L1	0.1275
PAX5	0.3825
FBXO2	-0.156
GMEB1	0.606
AKT3	-1.74816666666667
CRB1	-1.0945
CTTN	-0.195666666666667
UTP15	-1.38516666666667
HSBP1	0.197
PHF11	1.343
NDEL1	0.0265
USP8	0.08975
BAIAP2	-0.561375
SI	1.4438
ARSJ	-1.787
BAAT	-3.64566666666667
KCNS3	-1.79116666666667
LOC126147	-0.293
TMEM37	-0.70775
C1orf162	3.674
MBD1	0.1992
ITGAL	2.05533333333333
WDR73	-1.00033333333333
GKN2	0.332666666666667
ARFGAP1	-0.676875
SLC5A8	-1.71516666666667
ZBTB40	0.3281
CYP4B1	-1.19083333333333
LYPLAL1	-0.4885
CHST3	0.67575
MAP3K9	0.3405
BTAF1	0.274166666666667
TFAP2E	0.9755
RBM35B	1.3475
LOC441251	0.0378333333333333
ANKRD25	-2.55227777777778
UQCRC2	-0.013
MAEA	-0.965833333333333
HYAL1	-3.1638
RNPEPL1	0.402166666666667
CPSF2	0.060875
PSD3	0.7716
ABCA13	-1.40785714285714
AGR2	-4.967875
GBX1	-0.5755
HDLBP	1.91678571428571
ACY3	0.7875
HECW1	-1.30066666666667
ZNF519	-1.329
HOPX	3.433625
ZNF304	0.142375
OR12D3	-0.556
FKSG43	0.257
METTL1	-0.2135
MFSD3	0.4823
PSPH	-1.78975
CLCA3	1.185
DARS2	-0.832
CDC25A	-0.968833333333333
BAIAP2L1	1.32325
B3GNT5	3.108
USP29	-0.36725
ARHGEF10L	2.4028
ATOX1	-0.155125
ADAM30	1.86175
DNASE1	-0.15625
STT3A	-0.279333333333333
RAB6IP1	-0.2545
PTN	-2.5813
C1orf106	0.564692307692308
HECA	2.59625
RNF122	-0.418
SLC22A18AS	-0.341666666666667
GNG8	1.53966666666667
ELP4	0.432
FAM65A	0.231833333333333
RPL10A	-0.432166666666667
IRS4	2.4015
MACF1	0.5613
SEC24D	1.1905
LOC374395	0.71775
TGFB2	0.055875
MDFIC	-0.296125
CHRNE	0.944833333333333
PCMTD2	-0.573
ATP6V0D1	0.939833333333333
MTA2	0.5065
LZTR1	-0.291333333333333
RAP1A	1.0345
AXIN1	0.2915
POLR1C	0.43175
TRIO	0.8315
PLXNA4A	-0.981416666666667
C5orf33	-1.4015
DEPDC1B	-1.677125
ZNF473	-0.150333333333333
MTM1	1.158375
GPR107	0.141333333333333
CSNK1A1L	0.658666666666667
FLJ14154	0.32425
NLRC4	5.194
ENPP4	2.423
PADI3	-1.7715
RNF170	-0.616875
CG018	1.00433333333333
C16orf7	0.13
KCNE1	0.0955
NRM	-0.8145
SLC37A3	0.873785714285714
TPD52L2	-0.400333333333333
UNC5B	-0.2245
C12orf12	0.02175
SDHB	0.76475
CLRN1	0.525571428571428
NUDT10	-2.76483333333333
UGT3A1	-0.464428571428571
FBXW8	0.224
RHOF	-0.280625
PTPLAD1	-0.8985
MYO3B	0.854
DERA	-0.88
TPP2	-0.47875
C19orf53	0.0313333333333333
GINS3	-0.69675
ST6GALNAC5	2.878
CHSY1	-1.25475
MGC15705	0.371
GPR83	1.2875
EXT2	-0.30625
DOLK	-0.166
TUBAL3	-0.000499999999999987
ACVRL1	2.03388888888889
ABL2	0.0837499999999999
C14orf156	-0.568166666666667
PTPRZ1	-4.9045
DIP2C	-0.190375
LAMP1	0.57675
RXRA	-0.3148
MAP3K5	1.515
ALKBH1	-0.128
PDLIM7	0.105875
ARL14	-1.292
SNIP1	0.453333333333333
TIMP3	-0.577583333333333
RGS3	-0.763333333333333
SPAG16	-0.3507
ABHD4	-0.27525
ARHGEF12	-0.00358333333333329
GLUD2	-0.7455
RAC2	0.4119
UAP1L1	-1.325
SLC18A3	0.574
YOD1	-0.437333333333333
RALY	0.107
HMOX2	1.222625
DGKH	1.17025
DBNDD2	0.154666666666667
YIPF4	1.125625
THAP10	-1.668
ZNF513	1.26975
HAGHL	-1.19166666666667
ITGB4	1.49233333333333
CCDC141	-1.1265
YTHDF3	1.07275
C5orf28	1.369
RPL7L1	-0.283375
TMEM30B	0.546
ANKRD35	1.3435
DUOXA2	-0.33125
TBC1D5	-0.02525
DFNB59	-1.95
HRH4	0.43225
MYO6	3.3382
DNAJA4	0.89425
RBM24	-0.80775
CEACAM20	0.03425
RBM23	0.0764285714285714
NGFB	-0.651
C1orf63	-0.8946
KRTAP7-1	0.317
PERLD1	0.31725
NPB	1.7425
C17orf59	0.0288
HSPBAP1	0.739
SLC15A4	-0.205125
PRTFDC1	2.25675
OSMR	0.934071428571429
CYSLTR2	-0.0105
C19orf25	0.1914
KIAA1797	-0.1015
NLRP6	-1.2545
FAM105B	1.8476
SCRN2	-0.1555
LRRC58	0.4284
RNF17	-0.58
NEIL3	-0.9
FAM137A	-2.1155
SKP2	-1.54675
PARVA	0.903916666666667
PKLR	-1.8475
RNF34	-0.022
A3GALT2	-0.29025
C12orf50	0.189166666666667
SUNC1	-2.766
FAM102B	0.0823333333333333
CCT2	-1.19775
LRRC37A2	-0.366
ARF4	0.172
SIKE	0.894375
C8orf48	-2.27216666666667
MBTPS1	-0.388571428571429
GPSN2	-0.0675
NCF2	3.9895
SLC12A6	0.528666666666667
MRPL48	-0.856
HMGN3	0.464333333333333
LRRC62	-1.42275
PAX9	-3.075
FAM55A	1.5805
C20orf42	-2.13983333333333
SCML2	-0.518
BCL9	1.09525
FAM40A	0.032
C9orf41	-0.953333333333333
ZNF774	0.0905
LETM1	-0.995
PLXNB1	-0.5955
NIPSNAP1	0.74025
USP10	0.272
F9	0.9755
LIPE	-0.66975
CNGB3	1.12
C12orf52	-0.46575
PI4K2A	0.351875
MED8	0.210375
STAT4	2.0375
FGD4	0.349166666666667
RNF145	-0.139166666666667
WDR32	0.4333
CLDN2	0.0108333333333333
TCEAL8	0.02275
ZMYND8	-1.4291
PDXK	1.5570625
GATAD2A	-0.22175
PTGES3	-0.5895
CCM2	-0.333
TAP1	2.800375
ZNF670	0.7065
ETS2	-0.228714285714286
C6orf166	0.902833333333333
PRMT2	1.7395
OR4B1	0.418
INTS8	0.2705
CCDC102A	0.47825
CCDC83	-3.07766666666667
ITGA1	-1.4349
EPHA5	-2.94525
FAM24B	-0.4145
TSGA10	0.4085
HAL	-2.77816666666667
MYOT	0.142666666666667
SPACA3	0.772
BCL2L2	-0.454833333333333
CUGBP2	-0.5725
CCNB3	4.20025
RNF113B	-0.06425
MERTK	-0.8495
BAG1	-1.66925
VPS36	-0.629
ORMDL3	0.2619
C1orf190	0.074
ZNF625	-0.805
CORO2B	-3.11225
ALOX15	-0.9405
CST1	1.1345
NUPR1	1.24833333333333
CCL7	4.612
SMCR5	-2.939
DSC2	4.41
RBMS2	0.9925
GRIK4	-1.462
TRIM65	0.4752
TMPRSS6	-1.01707142857143
TP53INP2	-0.79975
GLB1L	1.43933333333333
LOC388284	0.004
PUS1	-0.393142857142857
BCL9L	0.15
OLFM1	-1.01508333333333
RET	0.600375
MASTL	0.578166666666667
ALX3	1.4165
IL1RL1	-0.0338
ZNF765	-0.8613
C14orf138	-0.43025
SNX10	0.302166666666667
TAC4	0.214
C1orf64	-3.280625
POGK	0.931
MAPK9	-0.76475
ZNF366	2.753
C8orf79	-1.39271428571429
CLDN7	1.77875
OR5AT1	0.0145
TRIM37	-1.332
LRRC25	3.54675
GRHL2	1.8011
TEKT3	-0.5545
LASS5	-0.455833333333333
ABCC4	-1.17625
DLG3	1.1835
VGLL1	4.088125
ZFP36L2	1.53416666666667
MFRP	0.0736666666666667
KIAA1799	0.06475
FLJ44379	-1.755
PCNX	0.501
ANXA9	-2.189
CYP4V2	-0.1618
PIK3C2A	0.7995
SRR	-0.5355
NOL3	-1.35575
IFITM2	0.8785
ARNTL2	2.164
ZNF595	-1.435
NLRP13	-0.6185
ASPH	-0.732
CPA2	0.113
PVRIG	0.2235
LEPR	-1.39616666666667
C16orf42	0.782333333333333
SH3BGRL	0.553
FAM77D	-0.9425
FNDC7	null
C9orf6	0.319833333333333
NOTCH2NL	0.873166666666667
PGBD1	-2.4585
SYNGR2	0.832
PITPNA	0.2608125
PRPF4B	-0.119
SLC43A3	-0.407071428571428
NRBP1	0.71175
SLC25A22	0.10725
ILK	-0.095375
SLC22A8	1.20816666666667
MRPS7	-0.1985
PITX2	-3.8525
FABP3	-1.05975
OR1L1	0.9545
LOC728215	-1.2765
BLID	-3.413
KIAA1217	2.57723529411765
TFPT	1.04325
AP4B1	0.10175
VBP1	-0.3675
OR1K1	0.492
MORC3	0.853
BHMT2	-1.129
C3orf10	0.37975
FZD7	2.55733333333333
WFDC10A	-0.15
PMS2CL	-0.77075
CCDC32	0.0135
FA2H	-3.949
ALG13	-0.5805
TTLL7	1.1481
SPOCK3	-0.09425
SLC13A2	0.2775
AIM1	1.52075
GPRC6A	0.2855
EGR2	3.5635
MED11	0.086
WWC1	1.451
SH3GL3	-1.781
RIF1	0.834714285714285
PRLH	0.62
VLDLR	-0.1305
DBT	0.71975
C21orf63	2.79525
CGGBP1	-0.534125
KRTAP12-2	3.315
TADA3L	-0.293125
ZBTB16	0.004
PDGFB	0.3215
RFX1	0.4975
UQCRB	0.1147
LOC133874	0.2525
HPS3	-1.4675
LGALS3BP	1.9566
DKFZP564O0823	2.75442857142857
MRFAP1L1	-1.389125
HOXA10	-2.75733333333333
NGB	-0.7755
KIF21A	-0.669230769230769
IFLTD1	0.901
LZTS1	-0.37825
ARHGEF3	1.27925
RHBDL3	-3.0105
CSNK1G2	0.560083333333333
ChGn	0.368625
KIAA1244	-1.55866666666667
GABRB2	0.284
MGC72080	2.3825
CD27	3.992
EGLN1	-0.4949
PEX13	1.90925
RWDD3	0.68975
RNF12	0.542166666666667
GRIN2B	0.656
ADAMTS14	-0.911625
DYDC2	2.562
ATP6AP1	0.00649999999999999
NR1H2	0.546833333333333
PDK2	0.056
C3orf17	0.337666666666667
SLC38A2	-1.05314285714286
SLC25A29	-0.594666666666667
C15orf29	0.192625
ADAM9	0.583833333333333
TMUB2	0.213875
GPR176	-1.08275
AGK	0.793625
MCCD1	0.471
NDUFA4	0.38975
TMEM146	0.45425
DUSP1	-0.015375
UNQ6975	-0.1055
EMX2OS	1.192
INSM2	-2.37775
LUZP4	-0.89325
SETD6	-1.00425
P2RY2	0.03575
SLC45A2	-2.404
RABGAP1	0.6515
UBXD5	1.224125
GPRC5A	-2.4012
PAK3	4.22333333333333
LOC63920	-1.572
TGFBR1	0.6776
KRTAP6-3	1.76425
SFMBT2	-0.1695
CDC42	1.0579375
C11orf35	-0.5805
TTLL2	-1.559
UACA	-0.274333333333333
CD97	0.0862
SETD5	-0.951125
NINJ2	-0.27375
PTER	1.45066666666667
POMGNT1	0.2635
KRTAP4-2	-0.587
ECGF1	3.075125
HRB	1.65481818181818
ATP1B2	-0.5559
LOC400506	0.122
COL4A3BP	-1.30075
C6orf97	-2.337
GRHPR	-0.5655
TAS2R1	0.486
SEMA7A	0.07875
EDF1	-0.645
ODF2L	2.40944444444444
PCID2	-1
GTF2H4	0.0686666666666667
ZCCHC3	-0.654
CGB2	-0.2185
NEUROD1	0.22025
C20orf75	0.1565
RP5-1054A22.3	2.41116666666667
IFNA5	0.387
ZNF134	-0.243583333333333
MGC119295	-0.8625
ZSWIM6	-0.14475
SMEK1	0.254333333333333
PCGF2	-0.40375
C1orf102	1.11075
CYP2A13	0.9365
KCNH6	-1.3777
MDM1	-0.2181
ALDH7A1	0.736166666666667
C9orf75	-1.22875
VDAC3	0.228
OR51T1	-0.337
EIF3F	-0.570833333333333
KCNJ10	-0.21625
LENG8	0.124
EDEM2	-0.0151666666666667
CCNJL	0.18
DHX37	-0.3615
CRYGN	-1.316
AATF	-0.373375
ZNF630	1.151125
E2F5	1.63
WFDC13	-0.8225
FTSJ3	-0.393166666666667
C4orf33	0.37675
LHFPL4	-3.4375
C19orf56	-0.223083333333333
SMAD4	0.88275
AFM	-0.647
G0S2	-0.129
FCHSD2	0.2994
RRP1B	0.6798
EEF1B2	-0.899333333333333
STAT6	-0.5535
ZNF195	-0.27025
GNL1	-0.895333333333333
ZNRF2	0.907
PER3	0.041625
ASB16	0.4045
C10orf10	1.70628571428571
ADCY8	-3.99716666666667
C9orf58	0.9155
ARMC10	0.374
PSG1	-0.678
DHX34	0.91675
VARS2	-0.712375
NFIC	0.50975
ITPR2	-0.222
AGXT2	-0.0238333333333334
OR6K3	0.494
H2AFZ	0.526666666666667
MLLT3	1.37241666666667
COX4I2	1.91875
CCNT2	0.12075
PLK4	-0.18725
NUMBL	-0.2105
MED16	0.82925
PLEKHQ1	0.93775
GOSR1	0.375277777777778
BTG4	-0.112
RPL30	0.676583333333333
IGSF5	0.7365
IGFL2	2.18816666666667
ELMOD2	0.925333333333333
SHC3	-1.905
HAVCR1	0.2805
DYNC2H1	-1.674625
RNF5	0.0583333333333333
C2orf7	-0.1035
NLF1	1.104
KLHL25	0.17375
LRP10	0.1077
KRI1	0.01775
PUS7L	0.402666666666667
MGMT	1.29225
HOXD1	-2.34
CSH1	0.4764
ATG16L2	-1.64
FLJ44635	-0.8665
CHODL	2.62575
EXOSC8	-2.02775
SLC28A1	1.21175
MYO7B	-0.599833333333333
SEH1L	0.1109
MTNR1A	0.417166666666667
TSPAN5	-0.146666666666667
CDC45L	-1.357
AMIGO1	-0.2825
ATAD3A	0.257125
OSGIN2	0.797
PDIK1L	0.778
DARC	2.421375
PIPSL	0.615
SHMT1	-1.04075
CRISP3	-0.0325
POPDC2	1.1645
ZRANB2	-0.774833333333333
FBXL8	0.768
TRIP13	1.19636363636364
EIF5AL1	-0.895
POU5F1P3	-4.72816666666667
IL6	-1.3295
CXorf38	0.580166666666667
IFNA16	-0.6835
FBXL2	1.02083333333333
BRD1	0.08725
STATH	0.47875
FBXO44	1.03883333333333
MCCC2	-0.6035
CDC2	-0.5083
C5orf23	-2.20675
IVD	-0.5005
C10orf122	-2.9215
MSL3L1	1.2744
MVP	0.4335
EPOR	-1.3265
ZMYM1	0.527666666666667
BCL7C	0.947833333333333
PSTPIP2	2.0518
LYPD1	-0.852625
OR8G5	1.202
ZP3	0.384166666666667
BCAS4	-0.522583333333333
EDG6	3.343
ISY1	0.51375
PRAMEF2	-2.0805
CUL1	0.764625
RNF213	1.4652
CCRK	0.50225
DHX9	-0.17075
C13orf29	-1.4415
NCKAP1	1.14566666666667
MRPL43	0.525357142857143
XPR1	0.2525
PKN2	0.8647
PODNL1	0.419
ZNF333	0.015125
DALRD3	-0.579
OPN1SW	0.665
BTBD6	0.25675
C11orf82	0.3875
OR5P3	2.046
DUSP11	0.84975
L1CAM	-1.7352
NEK11	0.936
OR7E91P	3.159
CNTN3	1.27166666666667
CREB3L2	2.1185
ZBTB37	0.292
KIAA1324L	0.7315
NDUFB10	-0.313
NUDT2	-1.229
GTPBP8	0.6075
CACNA1D	-1.901375
PRKAA2	0.5665
PRDM8	-0.5675
MGC16075	1.62733333333333
KRT14	-0.714928571428572
PP8961	0.768375
MRPL18	0.01425
ABCG2	-2.78
PACRG	-0.11475
BBS2	-1.3425
KREMEN2	-0.7385
FBXO21	-0.128
HNRPUL1	0.312083333333333
GRB10	-0.38175
CLSTN1	1.41825
LMAN2	-0.6399
C17orf61	-0.7005
NIPSNAP3A	0.58325
INSIG2	-1.3715
PCDHB7	-0.8312
STXBP2	1.277875
CMAH	0.664454545454546
SEMA5B	0.51925
ZNF155	-0.2605
COQ6	-0.658333333333333
PRPF4	-0.49975
TSPAN15	2.4236
VN1R5	-0.56
LATS2	0.665
SELK	0.7235
PGK2	0.614
MS4A1	0.818
TYW3	-0.5519
KRTAP5-1	0.78425
RCCD1	-1.84316666666667
BTN1A1	0.76925
DDX28	0.06
TMEM65	1.188375
LOC92345	0.3075
TTC31	-0.45275
WDR46	-0.655666666666667
CHP2	-1.9805
LSP1	2.235
ZNF542	-2.35475
EXOSC1	0.1875
ARHGAP18	1.2135
LRRTM4	-1.170375
MAOB	2.14458333333333
CACNB4	-2.995
MGC33846	0.789125
RANBP3L	-1.58542857142857
ATP5L	-0.153875
ONECUT1	-3.926
NUDT9	0.232
TMEM149	1.7765
STX17	0.60425
IGSF10	-5.2295
TMPRSS9	0.72
BMPR2	1.52233333333333
ALLC	-0.9945
KLF7	1.222375
GCC1	0.9348
TIMM9	-0.679
CDO1	-1.87633333333333
MGC10701	-1.4685
IFI6	1.75866666666667
FRMD8	-0.10525
MGAT2	-0.6945
WBP5	0.612666666666667
CNIH2	0.58675
KIAA0907	-1.0939
KCNH8	-0.3505
CTSG	-3.81175
GRIK1	-0.7495
CUL5	-0.200625
FRMD1	-0.037
OR9A4	2.5295
SYT6	-2.69075
FOXD4L2	-0.177
ANAPC2	-0.1935
OPN5	0.9115
TAF13	1.12775
LYG2	-0.7065
GGNBP1	-1.288
C11orf40	-0.662
OTX2	-1.647
REG4	-0.191
EIF5	-0.9220625
PALB2	0.01175
SEPSECS	-1.40066666666667
RNASE3	0.3495
TRIM49	-2.1095
POLR2K	1.2119
GPR42	0.686
C8B	-3.57175
SASS6	-0.203
PREB	0.148
OR3A3	0.4925
TUBA8	1.483625
IGLV2-14	2.7365
STIL	0.3295
ANKFN1	-1.39966666666667
NME7	-0.27025
HOXC12	-3.194
UBE2C	-0.091
FHOD1	-1.651625
CDK2AP1	1.56258333333333
OR6K2	0.14075
DHPS	-0.54925
RPL5	-0.0525
TRGV5	0.655
LOC541472	0.479
HCCS	0.9067
DENND1B	1.4065
LHX3	0.6045
OR5D16	-0.1255
CXorf57	-2.27383333333333
IRF2BP1	0.705
NDST2	1.20816666666667
LCE3D	0.0175
BOLL	0.5075
SYT3	-1.31025
PIH1D2	-0.67225
C20orf7	0.250166666666667
IL1R2	2.1335
SLAMF9	-0.7025
PPME1	0.022625
PIK3CA	0.75225
TRAPPC1	0.671625
COLEC10	-3.363
SLC9A6	0.110666666666667
PDDC1	-0.518333333333333
CCDC53	-0.27325
GK3P	0.278
DAZL	-1.36
BRI3	0.63325
SDK1	0.606
CYP2C18	-0.919
IFI44L	4.399375
RPL3L	0.3605
FUT9	-2.30016666666667
KIFC2	-0.600833333333333
PMP2	-1.7615
SLC4A9	-0.503
PLAG1	-2.12516666666667
MYCBP2	-0.185166666666667
OR4E2	0.37
CCDC65	0.66675
C16orf82	-0.316428571428571
ENTPD4	0.4595
BRP44L	0.365875
PMP22CD	0.38525
TMCO4	1.7775
KCNN1	-0.8555
WDR35	2.14075
CCDC80	0.02675
C3orf31	-1.67575
SLC7A9	0.0605
TMEM190	-1.5275
DBC1	-2.133
FADS3	-0.100666666666667
PDZD8	0.7285
GRM5	0.419571428571429
AZGP1	-0.3402
PEX3	0.8755
MED1	-0.0436428571428571
ATG4C	0.00116666666666667
HNRPH3	-0.90425
FAM109B	1.74725
C4orf17	0.05
CA10	-0.61825
OPRD1	-0.0055
CCL16	-1.51725
SACM1L	-0.88
CST6	4.98925
CD63	-0.22975
LGI1	-3.20625
ZNF784	0.9635
CRYBB1	-0.54
CX3CL1	1.73135
TOP2A	-1.25925
GYPB	-2.86183333333333
GADD45GIP1	-0.26775
FEN1	-1.037875
IGF1R	-3.958625
WDR72	-2.7195
PURG	-2.25266666666667
DEFB126	0.2775
PKD1L1	0.022
CAV1	-3.3325
GNPDA2	-1.1967
DGAT2	1.49725
NLGN1	-6.49875
STRBP	0.045625
HPRT1	0.613166666666667
FANCI	-1.459375
PSMA7	0.98475
DBF4B	-0.649166666666667
TTF1	-0.39525
RAD54L	-0.884
ELOF1	0.39525
PLAGL2	1.351
ZNF256	-0.00125000000000001
HMGCL	0.14975
MSI2	-0.451833333333333
RPESP	-4.10983333333333
C11orf60	-1.03075
ABCD1	0.307
ACAA1	0.0809
SPARCL1	3.85342857142857
IL6ST	-1.251
ZNF319	0.07225
TMEM109	0.1083
FAM90A1	-0.8895
IL22RA1	1.0345
ATP4B	0.226
TEC	-0.914833333333333
C7orf30	-0.9805
TXNDC2	-1.04133333333333
ABCB4	-1.123
KIAA1191	-0.29325
C9orf38	-0.195
SFTPB	0.733857142857143
CNTNAP2	-1.61309090909091
FRK	3.6365
TBX19	2.1445
CHD4	-0.55425
C6orf26	-2.65583333333333
MOSC2	-1.54025
IKBKE	1.58975
HIF1A	-0.623333333333333
LOC595101	0.3265
RELA	0.977666666666667
TMEM16B	-2.352
ABHD12B	-2.6355
TSEN34	0.5195
KIF18A	-0.06325
TXNDC9	-0.0116666666666667
SPATA2L	0.665
SEMA4G	0.2735
C21orf91	0.6605
MATN1	-0.685
KCNIP4	-0.283333333333333
TUSC1	0.15925
OR4C15	0.54675
ARMCX6	0.719
WBSCR27	0.1555
OR52I2	-0.511
KIAA1604	-0.235
DYNC1I1	-2.44825
PPP4C	0.58725
SLC47A2	-2.361
TREH	-0.163875
CD48	2.926
ST14	2.37916666666667
PKN1	-0.03325
SPON2	-0.66225
XBP1	0.0659166666666667
SFRS12	-0.8125
EFCAB6	0.597
SELT	0.23925
SLC39A2	0.6595
ERF	-0.703166666666667
ARL3	0.1335
SURF6	-0.5137
MLLT10	0.380857142857143
FLJ11171	1.07266666666667
TDGF1	-4.22516666666667
ERCC6	0.87275
EIF2AK4	-0.65475
BAZ1A	1.23066666666667
LRRN3	-1.02566666666667
TMC3	-1.488
EFTUD1	-0.35775
PTPRO	2.369
CLEC12A	2.605625
ACBD4	-0.19675
ZDHHC14	-0.0825
OTUD7B	0.913875
ACTB	1.0369375
MSRA	-0.520875
LCE5A	1.7515
IFI35	0.589
BSCL2	0.364333333333333
ANKRD12	-0.209833333333333
CFHR2	-0.422666666666667
RGAG1	-0.7405
HSFY1	2.265
SLC30A5	-1.49808333333333
IMPG1	3.992
GPR109A	0.797
ZNF185	1.16525
IYD	0.838
NPCDR1	0.2585
SERPINA13	-0.192
HMGCLL1	-0.20525
NEUROG1	1.1275
UBQLN1	0.473125
LIN37	1.4885
SOCS2	-3.9435
DSCR4	-2.09775
XKR6	-3.27075
GPR142	0.763
KRTAP13-3	0
CCDC15	-0.9415
MOS	0.405
CD1E	-0.588
OFCC1	-0.842
FAM83D	-0.272
SRFBP1	0.431
C9orf96	0.328
DHDH	-0.652
CCDC90A	0.497
RABL3	1.76105
CD320	-0.556
ANGEL2	-0.884166666666667
MRPL21	-0.14
SMG6	-0.0175
INSR	1.5786875
FLJ14816	-0.2225
GLRB	-0.548166666666667
C9orf89	-0.103
CIZ1	-0.7435
URG4	-0.7415
LRDD	-1.60416666666667
CBY1	0.579833333333333
NFX1	-0.156
MTERFD2	0.238785714285714
C19orf23	1.4875
PGC	-2.95775
