Hybridization REF	TCGA-AR-A1AT-01A-11R-A12P-07
EIF5	-0.61925
PALB2	-0.96075
SEPSECS	0.1081
RNASE3	0.29175
TRIM49	-0.215
POLR2K	0.6413
GPR42	0.3175
C8B	-2.3905
SASS6	-0.541
PREB	0.129666666666667
OR3A3	0.6165
TUBA8	0.23075
IGLV2-14	0.3495
STIL	-1.74225
ANKFN1	-0.108333333333333
NME7	0.56825
HOXC12	-1.6625
UBE2C	-0.919
FHOD1	0.752
CDK2AP1	1.02941666666667
OR6K2	0.3485
DHPS	-0.26
RPL5	-0.209
TRGV5	0.4615
LOC541472	0.294875
HCCS	-0.1571
DENND1B	0.13
LHX3	0.5705
OR5D16	0.395
CXorf57	-2.3005
IRF2BP1	0.352
NDST2	0.561
LCE3D	0.3245
BOLL	0.192875
SYT3	-0.179
PIH1D2	0.524
C20orf7	-0.5295
IL1R2	0.956666666666667
SLAMF9	0.332
PPME1	-0.508125
PIK3CA	-0.55775
TRAPPC1	0.09725
COLEC10	-0.46775
SLC9A6	-1.43116666666667
PDDC1	-0.308833333333333
CCDC53	0.281
GK3P	0.12525
DAZL	1.11525
BRI3	0.01725
SDK1	-0.5165
CYP2C18	0.53175
IFI44L	4.56625
RPL3L	0.37
FUT9	3.2575
KIFC2	0.121333333333333
PMP2	-0.632
SLC4A9	-0.15
PLAG1	-2.2545
MYCBP2	-0.0216666666666667
OR4E2	-0.0165
CCDC65	1.77075
C16orf82	0.151375
ENTPD4	-0.24325
BRP44L	0.66575
PMP22CD	0.31225
TMCO4	0.6375
KCNN1	0.181
WDR35	-0.37425
CCDC80	1.3545
C3orf31	-0.5125
SLC7A9	-0.82575
TMEM190	-1.12825
DBC1	-0.858166666666667
FADS3	-0.5565
PDZD8	-0.553833333333333
GRM5	0.22625
AZGP1	3.1317
PEX3	0.2125
MED1	1.93678571428571
ATG4C	-1.146
HNRPH3	-0.7135
FAM109B	1.7675
C4orf17	0.0145
CA10	-0.24225
OPRD1	0.245
CCL16	-1.0425
SACM1L	-1.335
CST6	3.242
CD63	1.042625
LGI1	-1.9275
ZNF784	1.185
CRYBB1	-0.679
CX3CL1	1.31245
TOP2A	0.096375
GYPB	-1.27366666666667
GADD45GIP1	-0.9735
FEN1	-1.00425
IGF1R	-0.1634375
WDR72	-2.85483333333333
PURG	-0.842166666666667
DEFB126	-0.1255
PKD1L1	0.0575
CAV1	-2.4589
GNPDA2	0.5664
DGAT2	1.418875
NLGN1	0.4405
STRBP	-0.429
HPRT1	-0.764833333333333
FANCI	-1.392125
PSMA7	-0.3795
DBF4B	-0.6345
TTF1	-0.18
RAD54L	-1.5965
ELOF1	0.28725
PLAGL2	-0.599125
ZNF256	0.653
HMGCL	0.403
MSI2	0.963166666666667
RPESP	0.07
C11orf60	0.02875
ABCD1	-0.1185
ACAA1	0.1125
SPARCL1	4.18357142857143
IL6ST	-0.2933
ZNF319	0.1195
TMEM109	0.0481
FAM90A1	0.639666666666667
IL22RA1	-0.9725
ATP4B	0.276
TEC	-0.638333333333333
C7orf30	-0.79375
TXNDC2	-0.305833333333333
ABCB4	-0.73675
KIAA1191	-0.3295
C9orf38	0.352
SFTPB	0.390375
CNTNAP2	1.46508333333333
FRK	1.12
TBX19	-0.0115
CHD4	-0.14325
C6orf26	-2.47966666666667
MOSC2	1.38425
IKBKE	1.08525
HIF1A	-0.492166666666667
LOC595101	-0.8025
RELA	0.617333333333333
TMEM16B	-1.26433333333333
ABHD12B	2.89975
TSEN34	0.2085
KIF18A	-1.74425
TXNDC9	0.446833333333333
SPATA2L	1.2995
SEMA4G	-0.77
C21orf91	-0.558375
MATN1	0.0175
KCNIP4	-0.024
TUSC1	1.25925
OR4C15	0.537
ARMCX6	0.23775
WBSCR27	-1.41283333333333
OR52I2	0.7505
KIAA1604	-0.648
DYNC1I1	-0.906625
PPP4C	0.08675
SLC47A2	-1.90733333333333
TREH	-0.106625
CD48	2.92033333333333
ST14	2.64
PKN1	0.599
SPON2	1.82
XBP1	1.87866666666667
SFRS12	-0.721666666666667
EFCAB6	1.6195
SELT	0.31275
SLC39A2	0.2935
ERF	-0.106833333333333
ARL3	-0.11475
SURF6	0.0395
MLLT10	-1.34838095238095
FLJ11171	0.106166666666667
TDGF1	-3.481
ERCC6	0.3715
EIF2AK4	0.056625
BAZ1A	0.282833333333333
LRRN3	-0.618166666666667
TMC3	0.329
EFTUD1	0.1005
PTPRO	1.49566666666667
CLEC12A	1.52075
ACBD4	0.144125
ZDHHC14	-0.53375
OTUD7B	1.065375
ACTB	1.047625
MSRA	0.362875
LCE5A	2.332
IFI35	1.448
BSCL2	0.117666666666667
ANKRD12	0.345333333333333
CFHR2	0.7075
RGAG1	-0.163833333333333
HSFY1	0.1595
SLC30A5	-0.3005
IMPG1	0.684
GPR109A	0.6185
ZNF185	-0.4485
IYD	2.68925
NPCDR1	0.6515
SERPINA13	-0.285
HMGCLL1	-0.75375
NEUROG1	1.26683333333333
UBQLN1	-0.03775
LIN37	0.25025
SOCS2	-2.1685
DSCR4	-0.6975
XKR6	-1.50575
GPR142	0.5045
KRTAP13-3	0.508
CCDC15	-1.25766666666667
MOS	0.492
CD1E	0.08
OFCC1	0.202666666666667
FAM83D	-1.23175
SRFBP1	0.1365
C9orf96	0.2375
DHDH	-0.70475
CCDC90A	-0.7775
RABL3	0.01425
CD320	-2.37433333333333
ANGEL2	-0.300333333333333
MRPL21	-0.19325
SMG6	-0.0413333333333333
INSR	1.5660625
FLJ14816	-0.497
GLRB	0.851166666666667
C9orf89	1.048
CIZ1	0.00562500000000001
URG4	0.354666666666667
LRDD	-0.448833333333333
CBY1	1.161
NFX1	0.205625
MTERFD2	-0.160071428571429
C19orf23	0.8
PGC	-2.03
IER3IP1	0.7928
RASAL2	0.741833333333333
C1orf89	-0.266
SYNJ1	-0.3385
NFKBIE	0.847
FLJ40125	-1.54216666666667
TCEB2	-0.4631
NOG	-1.057
POLR2J2	-1.03566666666667
HLA-B	3.55125
PCDHA1	1.281
PPP2R2B	-0.36225
ARHGEF17	0.6845
TCF7L2	1.32935714285714
CHD5	-0.188166666666667
ZNF431	-1.0745
TBC1D25	-0.3915
ZNF800	-1.531
SCUBE2	-1.551
MYCBP	0.961
GPX5	-0.074
C6orf129	0.258
QSER1	-0.571333333333333
ULK2	0.944
PIGO	0.6505
NRCAM	-1.83764285714286
SLC35E3	-0.4975
CSRP2	-2.18525
HYPE	0.1025
MAPK15	0.454
MGC14327	0.27375
TIMM13	-0.194166666666667
ZNF462	0.72375
GBA3	0.24175
TEX13A	0.343
MCM6	-0.894333333333333
MTRF1	-0.84825
ABCA7	-0.11
EIF4A2	-0.3185
ZC3H10	0.8167
RPGR	-0.252333333333333
C20orf94	-0.9785
RP1L1	0.1335
GPR125	-0.954142857142857
USP22	1.80064285714286
OR1L4	0.3345
MLZE	1.8555
FLJ32065	0.12625
PTCD1	-0.5275
CRTAC1	1.51483333333333
BXDC2	-1.09275
C18orf1	1.082
FAM107A	0.934928571428571
EFNA3	-0.455
P18SRP	-0.3491
CAMKK2	0.281333333333333
KIAA0649	-0.37725
NES	-0.9435
HS6ST3	-0.023625
PON2	0.44225
TCP11L2	-1.15175
CLEC4A	2.74
PRR12	-0.062
MLXIPL	-1.0468
C2orf50	0.823
ZNF28	0.3425
ENC1	0.1275
MAP2K1	-0.3895
FKSG2	1.53625
KIAA0430	0.0995
PTP4A1	-1.30316666666667
GPR156	1.536
GTF3C6	-0.08375
UBR2	-0.3048
LOC388272	-1.8945
MAK	0.67
ACOT4	2.69575
STC2	-2.58133333333333
PIGW	0.5145
SAE1	-0.56425
COL6A1	1.02909090909091
OAZ1	-0.0075
STMN4	0.304333333333333
EDG3	0.4535
SGCE	-0.794166666666667
IL11	-2.19983333333333
PRSS8	2.8965
YIPF5	0.637
WNT4	0.608125
CSN2	0.321166666666667
TCF7	-2.258375
TDO2	4.3055
SAMD9	0.5176875
S100A7A	4.012
MMRN1	2.314
GKAP1	-0.03425
AKR1C3	-2.4025
RNF19A	1.035125
GMDS	0.51125
YKT6	-0.239375
SPARC	1.3357
C12orf31	-0.33225
UBE2V2	-0.428
FBXL18	-0.646833333333333
KIAA0460	0.624
ADAM22	-0.47475
SERPINC1	-3.501
KCTD21	0.61125
MYOHD1	-0.27775
ZNF37A	-0.780166666666667
GTF3C1	0.182666666666667
CTSZ	2.34725
PRNPIP	0.051
DRD1IP	0.509
NR1I2	-1.88683333333333
ZNF266	-0.4539
SPAG4L	0.2365
COX4NB	-1.045
SAPS1	1.263
APOA1	-3.38725
TATDN1	0.0983333333333333
C10orf82	-1.80425
KPNB1	-1.30125
FOXO3	0.583416666666667
CRYBB2	-0.7905
ZBTB5	-0.486666666666667
SLC25A38	-0.62825
DCTN2	0.0286666666666667
IFT20	1.1075
CTHRC1	1.61225
C1orf31	-0.614625
UHRF1	-0.3111875
GPC6	-0.76425
C10orf54	1.65
MCF2L2	-0.578833333333333
WNT9B	0.289375
OLA1	-1.10975
FAM120B	0.2955
TTLL10	-0.5585
CYorf15A	-4.7645
RELN	-2.0334
SCN2B	0.93575
MFHAS1	-0.86925
NKX3-2	-1.20916666666667
RASGRF2	-0.281
SSBP1	-0.425666666666667
KPNA6	0.7985
LOC389118	-0.071
HS3ST4	-1.1048
SUPT7L	-0.454125
FLJ32658	0.476
IGFBPL1	0.3025
KIAA1641	-2.0705
SHKBP1	0.429166666666667
CSF1R	4.605
NAGK	1.889
MYL2	0.68375
HIST1H4C	-2.13283333333333
TOMM7	-0.2635
ADAMTSL3	1.367
TNFSF14	-0.549
PRRT2	-2.53675
VTA1	-0.18925
AOAH	3.5705
CRISPLD2	1.25521428571429
PNN	-0.9398
TA-NFKBH	0.203
ESPN	0.85725
RBM43	-0.3945
KIAA1267	0.07
DDX3X	0.302055555555555
KIAA1576	-4.4915
PLXDC1	3.3665
FLJ25801	-4.25
HNRNPL	-0.09575
RUNDC3A	0.348833333333333
CASP12	1.1495
SH2D5	-0.909375
RPL26L1	-0.381
OR51A7	0.3455
HDC	1.29
C2orf16	0.114
SYTL3	2.55375
GOLGA4	0.1588125
NOTCH1	-0.212666666666667
ATPAF2	0.64875
ECD	0.71025
SSX5	-1.4665
SNAP91	0.028
OCA2	-5.1655
PNPO	0.0386666666666667
DAPK1	-0.0881666666666667
PINX1	-1.2505
SELENBP1	1.82725
NEK3	-0.313333333333333
TMED4	-0.129642857142857
SSTR4	-0.267
FOSL1	-2.1994
CD40LG	0.5845
CES1	-0.516
DCI	-1.11283333333333
B3GAT3	0.413666666666667
STK17B	1.016
CNTN6	0.205
CYP3A4	-1.04216666666667
MBOAT2	0.974785714285714
PISD	0.307125
USP1	-0.93325
PYDC1	2.77533333333333
CENPM	-1.025125
SAR1B	0.7475
TTC7B	-0.891125
DP58	0.072
GPC1	-0.04425
RBL1	-1.118
TMEM137	-2.98516666666667
TOB1	2.04683333333333
TCEAL1	-0.2425
CENPF	-1.98890909090909
C6	1.2635
PRSS1	-3.188
PPIL6	0.104333333333333
C6orf124	0.807
ODZ4	0.263666666666667
SNCB	0.19775
NDUFB9	0.27
CNOT6L	0.0135
S100A9	4.62466666666667
TRIM50	0.734
KCTD1	1.8563
WDR63	1.17325
SPEF2	2.0225
RNGTT	-0.557333333333333
CXorf22	-0.138
KCNK16	0.2475
CEP250	-1.663125
ATPBD1B	-0.9105
KCNJ2	3.18375
MT1B	-1.0005
ZNF684	-0.4025
SLC4A1	0.52975
PDHA1	-0.7855
ZNF492	-0.2655
TKT	-1.2395
BYSL	-0.229625
RNF38	0.218875
AHDC1	-0.3485
KLHL2	0.814875
CMTM8	2.21975
DMP1	-1.322
HERPUD2	-0.361625
CRTAM	4.09583333333333
ZNF572	0.711
TMEM16J	-0.3975
HSD17B2	0.12325
UBE2G1	-0.66825
AHSA2	-2.98125
PELI2	-1.5585
TPX2	-2.072125
ATP9B	0.875333333333333
DAZAP1	-0.289375
HMGCS2	0.5635
C17orf38	0.2145
B9D1	0.677875
NKX2-5	-0.7085
KIAA1276	1.43225
LILRB2	3.746
CSTF1	-0.642833333333333
BTN2A1	-0.595333333333333
C15orf48	3.791
IGF2BP3	-3.91325
FAM113B	0.758333333333333
HRG	0.149714285714286
ZNF131	-1.1015
USP47	0.0959285714285714
CCDC88B	-0.365875
HCN1	-0.6008
HTN1	-0.2385
SYCP3	-0.52675
C13orf23	-0.2017
PAPOLA	0.1219375
AATK	0.606
MSH3	-0.8815
NDUFAB1	-0.88975
ITLN2	-0.400166666666667
BAK1	0.0351666666666667
MRPL45	1.97166666666667
MTNR1B	0.145666666666667
LOC645843	-0.1005
SPECC1L	0.44275
PGCP	0.89725
SPN	-0.27325
GPR143	1.11116666666667
ZNF576	0.111166666666667
TMEM39A	0.5961
ATP5D	0.0431666666666667
MAGEB3	-2.8755
RPS5	-0.255833333333333
ANP32E	-0.217857142857143
MTMR1	0.1175
YEATS4	-1.11725
SYNGAP1	0.35675
PCOLCE	0.103333333333333
MNS1	0.287
PCYT2	0.636666666666667
ZNF182	-0.71625
LAX1	1.623625
SPPL2B	1.4123
ELOVL5	1.1613
PCDHAC1	0.108
B4GALNT1	-0.6505
BLOC1S2	1.07725
ZNF673	-0.8861
ARHGAP21	-0.799166666666667
IRX5	2.02875
LRFN5	-0.598333333333333
FAM7A1	-1.69
RAB19	0.5445
GINS1	-2.00875
ITM2B	1.2446
PAPSS2	3.14091666666667
OR5BF1	0.757
ACSL3	-0.285125
KIAA1919	-0.373416666666667
GLT8D2	2.054375
UTRN	0.602285714285714
CNN1	-0.35825
HISPPD2A	0.997333333333333
SDAD1	-0.00862499999999999
SIGLEC9	1.0335
RPL35	-0.231285714285714
C22orf26	0.235
IMPDH2	-0.024125
WDR69	-0.54875
SEC14L5	0.038
CLTA	0.154
RP11-529I10.4	0.9205
GPR37L1	0.515666666666667
OGDH	-0.20275
ASB13	0.946166666666667
ZFP14	-0.29575
ZCRB1	-0.281833333333333
KPNA3	-0.37575
HSPA1L	0.57625
RHOC	0.91925
LOC554175	-0.24725
PPP3CA	0.2555
SLC1A7	-0.4541
ZNF529	-0.7205
RBED1	0.62925
DDB2	-1.409
FLJ11286	1.24216666666667
SPATA1	0.1845
MKNK1	0.426166666666667
DYSF	1.6635
ALKBH2	-0.20325
NKD1	-2.07233333333333
C1orf174	-1.19275
PLEKHO1	1.354
ASB10	0.3445
RING1	-0.054
NPC2	0.918375
AVPR1B	0.369
YTHDF1	-0.0175
LMAN1L	0.387
GSG2	-1.54
CEP170	-0.907
RPS4Y2	-4.848
MSH6	-1.2015
HECTD2	0.212666666666667
ZNF556	-3.5675
PLEKHC1	-0.6035
AIRE	0.418833333333333
BCL2L10	1.20925
LMOD3	0.1975
ZBTB8	0.73
FOXA2	-2.547
SLCO2A1	3.281875
C3orf46	-0.214
PRDM16	-0.565833333333333
TMEM98	1.55225
FRMD5	-3.227
PDE6C	-1.5365
C1orf216	0.965833333333333
EP400	-0.237571428571429
PTK2	-0.0175
RNF217	0.385
NDUFA8	0.14
ZFAT1	0.5595
LAMP3	3.34733333333333
GLTSCR2	0.75675
NPW	-0.853
LLGL2	0.6799
PPM1K	0.568833333333333
C20orf177	-0.8695
KIR2DL4	0.8741
NFKB2	0.83975
C21orf122	0.0226666666666667
HESX1	-0.222
GPR114	0.8575
SLC25A35	-0.757
GNAT1	0.169
ORAI3	0.365
FAM76B	-0.4555
TMEM99	1.8628
TRIM29	0.6009
CDS1	2.60725
RHEB	-0.4295
C4orf27	0.160666666666667
RAB3A	0.0275
OTUD6B	-0.894
GPD1	0.148375
CDH15	-0.336166666666667
NPM1	-0.559928571428572
TMEM117	-0.345
PRPS2	-0.0845833333333333
GCK	0.3175
ADRA2A	4.14733333333333
TSPYL4	-0.107333333333333
TASP1	-0.13825
WDR19	-0.101333333333333
C10orf38	-1.31175
PDE4C	-0.764
FYB	1.302
C1orf55	-0.317833333333333
PPFIA3	-0.2435
RAD18	-0.379
C12orf44	0.149333333333333
CRYBA4	-0.1885
HVCN1	1.6415
TAF10	0.707833333333333
C16orf48	-0.985166666666667
DEPDC5	0.862166666666667
LTBP1	-1.173
MAPRE1	-0.308125
FGF8	-0.0235
C3orf52	0.83275
SENP7	-0.554
LRRK2	1.02775
RUNDC2A	-0.0496666666666667
KIAA0355	0.320166666666667
CPEB1	-0.9945
PPEF2	0.185
ABI2	-0.1275
KIAA0317	0.3025
ATF1	-0.709666666666667
DYNC1H1	0.5205
DIP	0.64375
TMEM33	0.290055555555556
POLDIP3	0.39075
C7orf24	1.3545
GPR171	3.19725
CDC6	0.556166666666667
PLD1	-0.5468
ITFG2	-0.3117
NDUFC1	0.55875
AKNA	-0.5545
NBR1	0.3115
PKHD1	0.681
HPS4	-0.5444
MAFA	2.03125
ULBP3	0.0365
DIRC1	1.151
IMMT	-0.403625
C22orf13	0.4465
CEL	0.20925
MARK3	-0.30925
ADAMTS2	0.449166666666667
ARPC3	0.427
TMEM10	-0.2945
NPHS1	0.064
BRD8	-0.480833333333333
WDR12	-1.3775
IDI2	0.1105
HOXD13	-0.652
OR8G2	-0.6995
SLAIN1	-1.257
GABRQ	0.74625
NR2C2	-1.13525
NKTR	-1.6563
TLE2	1.3365
KIAA0892	-0.783166666666667
AURKA	-2.04936363636364
GPRC5C	1.351
TBC1D9B	0.616125
PNPLA6	0.7
AP3B1	0.25025
NAG	0.169
C11orf68	-0.2215
AKR7A3	0.16875
AHCYL1	0.64725
COP1	1.38583333333333
RPP14	-0.27225
PCDHB18	-0.2765
CDH24	2.47675
KRT17	-2.1853
LACTB2	-1.26975
DDX24	-0.0371
PHACTR1	-2.36766666666667
SLC35E2	-0.3515
LOXL1	-0.429
IQSEC2	0.60725
RGSL1	0.4105
PCDHGC5	0.6665
MEGF10	-0.254
PRRX1	0.4965
ASTE1	-0.0153333333333333
C6orf159	-1.73625
MYOD1	2.09875
GAA	0.9525
ZNF747	0.18925
KLRC1	0.0121250000000001
IL1RL2	0.255
GDF9	1.70525
GPR119	0.197
TRAF2	0.367833333333333
HCK	3.59616666666667
BMP6	-2.16125
IL8RA	0.402
FLJ35848	-0.58925
EFHA1	0.53975
CDSN	-0.378333333333333
C14orf54	-0.512833333333333
LSM3	-0.23625
ZFP41	0.4505
C9orf126	-1.3145
VIT	-1.378
SPCS3	0.0465
DEF8	-1.4652
CHAF1A	-0.974666666666667
C1orf165	-1.90366666666667
ZFPM2	0.535666666666667
FTH1	1.41725
SLC35F1	-0.6945
YWHAH	0.7575
C17orf66	0.421166666666667
ADRB1	-1.1174
FOXL1	0.2315
RG9MTD3	-0.975333333333333
UMPS	0.061875
MGC13008	-0.2625
KIAA1161	1.0165
CCDC77	-2.1975
C12orf65	-1.001
COG4	-0.570666666666667
RCP9	-0.60975
RP4-692D3.1	3.42333333333333
CDC2L5	-0.511
MGC7036	0.738833333333333
DNAJC11	-0.9
GDF2	0.3125
TIMM17A	1.34025
HNRNPA0	-0.3416
OR2H1	-0.2
PCBP1	-0.322125
COL23A1	-1.03175
LRRC2	-0.380285714285714
NSD1	0.1865
FLJ37078	-1.210875
WDR91	-0.453333333333333
TMEM179	-0.2325
DSCR10	0.3085
CNDP2	1.0676
FYN	-0.544
BEX2	-0.832666666666667
KCND3	-0.1335
YPEL5	1.498125
LRRC42	-0.484
C17orf45	-0.426875
ZNF649	0.5224
LOC150763	0.9175
COL5A2	1.58041666666667
CNGA2	0.454
ELA2B	-0.452
RAB9B	-0.13575
FAM100A	-0.10625
NAIP	0.170428571428571
MYOZ2	-0.317625
SPATA12	0.1795
XRCC4	-0.1845
CYB561	2.1132
CHST10	0.5255
BAI1	-0.6395
BRSK1	-0.08
C17orf89	0.309875
PDE6H	-0.5355
FLJ20309	0.3443
MAP7	0.49975
SCN4B	0.06075
SPAG9	-1.1303125
SERTAD1	0.6245
FLJ21963	-1.53825
ANTXR1	-0.1262
TMPRSS13	2.40066666666667
ETV7	3.82583333333333
DGAT1	1.15666666666667
NKIRAS1	-0.520166666666667
TAC3	-2.724
CORO1C	-0.76125
RAD54B	-0.81075
HRASLS3	3.7055
C21orf42	0.47875
BARD1	0.372833333333333
ZNF177	-0.290833333333333
MIP	-0.0265
ZNF442	-0.2515
F2	-3.0337
GRIA1	-0.189625
GALNTL2	0.635
WNT5A	-1.8613
LENG9	0.479
hCG_25371	-0.877
FOXR1	0.5645
TRA@	1.1649
PWWP2	1.2125
C1QTNF7	1.97483333333333
SLC7A4	0.2385
C4orf7	3.2325
C17orf80	-0.0343333333333333
KLK4	0.455
IL31	-0.292
TMEM176A	3.26025
CTNNB1	0.5885
BHLHB2	0.34025
TMEM185B	1.461
ARD1B	0.4755
C1orf93	0.404
BRUNOL4	-0.29
LOC541469	-0.535916666666667
UPK2	0.34
GAS8	0.0915
PATE	0.4345
IMPACT	0.776
WNK4	-0.8515
HNRPLL	-0.510625
GAD2	0.42675
ITGA6	0.55325
BMP15	0.000499999999999991
CYP2A7	0.836
RIC8A	0.522125
CCND1	-0.199
USP35	0.337
DSCR2	-1.51625
CCL4	4.60433333333333
ZCCHC10	0.2135
NOL11	-0.31375
TRPM2	1.97016666666667
PSMD2	-0.536545454545455
CHTF18	-0.9595
USP18	1.90825
RRAS	0.752875
LAMC3	-0.88875
TOX	-1.75283333333333
PCDH15	-0.5805
GABRG3	-1.822
NUDCD2	-0.58675
SGCZ	0.3895
KCTD17	0.6742
SPSB2	-0.091
TPPP3	2.31333333333333
CILP2	1.1035
CALB2	-0.119875
CEBPZ	-0.623666666666667
ZNF479	-0.3285
FMOD	5.61966666666667
C21orf66	-1.01357142857143
CLN6	0.313833333333333
ANAPC1	-0.679
SH2D3C	2.076
PTPN14	-0.086
TRIM42	0.023
APTX	0.28925
SNRPG	-0.407666666666667
BMS1	-0.4125
MAGEA3	-3.8155
NFATC3	-0.882083333333333
LRRC45	1.53066666666667
ARS2	-0.0227142857142857
LRIG1	1.62333333333333
EPSTI1	2.0545
PRSS27	0.21575
ERC2	-1.43425
PRKACB	0.1605
PRDM13	-3.2095
HCG27	-1.74775
KLK12	-3.8335
HSD17B7	0.0615
ZNF354A	0.09325
PCDH11X	0.1455
DMGDH	0.228
PCBD2	-0.333833333333333
TMC6	-0.0730000000000001
RIMS1	0.55025
SF3B2	0.0153333333333333
RCN1	0.132833333333333
CPB1	0.80025
BCAR3	0.17
FCRLB	0.696375
PAK1IP1	-0.9405
OR10H1	0.3325
KIF9	1.1656
PITPNM2	-1.105375
L3MBTL4	-0.1965
TGFB1	-0.1828
ZXDC	-0.5115
SLC6A16	0.70325
SRrp35	-1.421
LRRC8E	1.64775
PPIAL4	-0.624666666666667
EOMES	2.04416666666667
PAX2	-0.147
SCARF2	0.8295
PSEN2	1.09908333333333
PCDHB13	-0.38125
C10orf28	0.20725
DHRS7B	1.3815
C1orf131	-0.8315
ASB1	-1.0944
ZNF223	0.155166666666667
LCMT2	0.818
MEP1A	-0.3
TMEM53	0.9125
RSPH3	0.855
C10orf33	-1.097
LOC644285	-2.3875
PTPN9	0.641
ABCA12	0.4765
CCDC37	-0.6235
RUNDC1	1.5068
YES1	-0.1005
FAM120AOS	0.242
OR5M3	-0.1565
PPP1R3F	-0.00754545454545452
IL13	0.0538
MDFI	-0.43925
PRNT	0.3795
ZDBF2	-2.225
OR10C1	0.395
CLIC1	-0.297166666666667
LILRA5	0.462166666666667
CSAG1	-3.52183333333333
TREML2	0.562833333333333
FAM125A	0.487833333333333
ZNF74	-0.113
FAM104A	0.532375
LRRC39	-1.5615
SAMD5	-0.7705
HYAL2	1.1725
HIST2H2AC	-0.25125
IGFBP5	0.566130434782609
NRTN	-1.177
KIAA0556	0.4109
FAM29A	-1.069
JMJD2A	-0.97025
EPHB1	0.7185
POLD4	0.20175
ANAPC10	-0.76775
LRRC36	-0.97825
MEGF6	-0.63675
LPHN3	-0.361
BMP10	0.251333333333333
C21orf55	0.0525
CREM	-0.4835
PTGER4	0.9635
METAP1	-0.658625
KCNQ1	1.56633333333333
NR2F2	0.59425
SSFA2	-1.60291666666667
CTTNBP2	-3.45375
BCL2A1	0.04375
ZBTB24	-0.019875
SLCO6A1	-0.703
PRDM1	0.9618
OR7D2	1.282
CCDC47	0.338
LOC646982	1.0355
SLC26A6	-0.9405
BIN1	-0.0719
SRRM1	-0.873214285714286
PCSK1N	0.66025
ALS2	-0.3909
ECT2	-0.774789473684211
CACNA2D2	-0.06125
DOCK6	0.12975
C10orf119	-0.41375
FATE1	0.5885
DUSP23	2.0465
TRIP6	0.613142857142857
NUP35	-0.7775
CDH3	1.905
KLHDC8A	0.623
C9orf116	1.106
EI24	0.253
CENTD1	1.3545
RWDD2B	0.0813333333333333
DOCK1	0.793
NPAS2	0.211875
NR3C2	0.836166666666667
FAM63A	0.414833333333333
INPP5F	-0.862333333333333
FAM111A	-0.1124
MYBL1	-2.66008333333333
IQGAP3	0.8665
CRADD	-0.966333333333333
DUSP12	-0.55675
PDZK1IP1	3.87625
VASH2	-0.34925
CTR9	0.3375
VIL1	-3.79575
OR8U1	0.506
CCDC107	0.4285
PTTG1IP	-0.395
OR4X2	0.48975
COL9A1	0.3505
PSMD9	-0.4435
ZFP62	0.48075
TIP39	1.12025
PARP15	-0.003
TTC19	-0.28425
C1orf114	-1.877
GFPT1	0.6055
SLC27A6	-3.6195
MRPS10	-0.4724
CALML5	3.83483333333333
TRPM7	-1.003375
CGNL1	1.649375
CECR1	1.061
SERPINB8	-0.0443333333333333
TMEM102	0.511
PDIA2	-2.2875
NUCKS1	0.798666666666667
HOTAIR	1.72775
EBI3	1.2935
NXN	-0.056
ZMYND19	-0.151
FOXJ3	0.68525
EIF5B	0.0434
EIF2B4	0.0945
LEO1	-0.20125
ZIC5	-1.39016666666667
IL20	1.04533333333333
KIAA0415	0.0695
FLJ37357	0.422
TSPAN12	0.67375
ACTR3B	-0.415
TFAM	-0.443333333333333
IL17RD	1.036125
PARP12	1.91225
KLHDC7A	0.694
KCTD4	-0.561333333333333
GTF2H1	-0.44175
FLCN	-0.971166666666667
BIRC4	0.1415
LOC790955	-0.02125
VKORC1L1	0.5645
CYP4F22	0.0793333333333333
TAS2R5	0.907
ZNF582	0.074
HS3ST3B1	-0.011375
CTNS	0.08975
STK36	0.555833333333333
MMD2	0.43125
RP5-1103G7.6	0.471
FLJ23356	-0.258
CRH	0.02825
C1orf182	0.837666666666667
ACP5	2.7805
AMFR	-1.1559
CA4	-2.0055
PLCB4	0.76425
MPHOSPH10	-0.27125
UNQ473	3.207
G3BP2	-0.113333333333333
SR140	-0.372916666666667
HOXA2	0.049
PYGB	0.938375
BAT1	-0.371166666666667
DKK3	-0.6315
DDX31	-0.183875
TULP1	0.22575
NHLRC2	-0.013
TNRC4	0.1265
ZNF430	-0.65475
TNRC6A	-0.379125
PLA2G1B	0.614333333333333
RCHY1	1.1175
GTF2A2	-0.0991666666666667
MGC4294	-1.08
ZNF691	0.599
TACC3	-0.55375
DNAJC5G	-0.13325
LOC4951	-0.24
MS4A4A	0.533
LOC152485	1.1855
PPP1R2P1	-0.59
PPP2R5B	0.1675
RPGRIP1L	-0.307375
SPOP	-0.1827
PTPRF	2.45491666666667
MGC42090	-0.23
SUSD3	3.12
THOC4	-0.07775
MAML1	0.0096
FXR2	-0.200166666666667
TYK2	0.59825
MUC6	0.505833333333333
DNAJB7	0.293
PIP4K2A	-0.183071428571429
MEX3A	1.82683333333333
RRP1	-0.014125
TFAP4	-0.373
CXorf41	0.00375000000000002
MTMR4	0.427
CTLA4	0.9345
SNX9	0.117375
CIB3	2.455
NECAP1	0.09325
PLA2G2D	-0.2476
GLMN	-0.805333333333333
DCLRE1A	-0.66775
PDX1	0.5595
SAMD11	-0.499
MRPL55	-0.0567
TLR7	2.086375
TBC1D21	0.406
SMAD1	1.803
