Hybridization REF	TCGA-BH-A1EO-11A-31R-A137-07
POLR2J2	-0.435833333333333
HLA-B	1.862
PCDHA1	-0.1955
PPP2R2B	0.2055
ARHGEF17	0.253166666666667
TCF7L2	1.65642857142857
CHD5	-0.728666666666667
ZNF431	-1.181625
TBC1D25	-0.12975
ZNF800	-0.57175
SCUBE2	1.57609090909091
MYCBP	-1.34466666666667
GPX5	0.54
C6orf129	-0.245833333333333
QSER1	-1.331
ULK2	2.43525
PIGO	-0.0828333333333333
NRCAM	-2.29614285714286
SLC35E3	-0.74025
CSRP2	0.752
HYPE	-0.273
MAPK15	-0.163
MGC14327	-0.276
TIMM13	-0.912166666666667
ZNF462	0.55025
GBA3	-0.24625
TEX13A	0.4625
MCM6	-1.98766666666667
MTRF1	-0.686375
ABCA7	-1.12775
EIF4A2	-0.36625
ZC3H10	0.8206
RPGR	0.839166666666667
C20orf94	-0.425
RP1L1	0.5735
GPR125	0.0567142857142857
USP22	-0.732642857142857
OR1L4	0.01925
MLZE	-1.12625
FLJ32065	0.50225
PTCD1	-1.09325
CRTAC1	2.06483333333333
BXDC2	-1.69
C18orf1	1.96916666666667
FAM107A	4.92785714285714
EFNA3	-1.7755
P18SRP	-0.0923
CAMKK2	1.38466666666667
KIAA0649	-1.6995
NES	-0.0956666666666667
HS6ST3	-1.539375
PON2	-0.3915
TCP11L2	0.16625
CLEC4A	3.9995
PRR12	-0.8595
MLXIPL	0.6848
C2orf50	0.741
ZNF28	-0.1495
ENC1	-0.4845
MAP2K1	0.14575
FKSG2	2.72575
KIAA0430	0.99625
PTP4A1	-1.4775
GPR156	1.161
GTF3C6	0.27625
UBR2	0.1847
LOC388272	-0.7835
MAK	0.727166666666667
ACOT4	2.6105
STC2	-3.58716666666667
PIGW	-1.78925
SAE1	-0.710375
COL6A1	1.74790909090909
OAZ1	-0.0311666666666667
STMN4	0.3325
EDG3	0.622
SGCE	1.00183333333333
IL11	-1.10583333333333
PRSS8	-2.824625
YIPF5	1.21116666666667
WNT4	2.257375
CSN2	0.359
TCF7	-3.01975
TDO2	1.55525
SAMD9	0.0774375
S100A7A	-0.2435
MMRN1	4.163
GKAP1	0.9465
AKR1C3	3.1215
RNF19A	0.694375
GMDS	-1.28325
YKT6	-0.344375
SPARC	3.3451
C12orf31	0.03725
UBE2V2	-0.598166666666667
FBXL18	-0.661
KIAA0460	0.335
ADAM22	0.867571428571429
SERPINC1	-4.136
KCTD21	-0.17325
MYOHD1	-2.7585
ZNF37A	0.384333333333333
GTF3C1	-1.37766666666667
CTSZ	3.62425
PRNPIP	-1.56675
DRD1IP	0.40175
NR1I2	-3.016
ZNF266	-0.0507
SPAG4L	0.473
COX4NB	0.054
SAPS1	1.64583333333333
APOA1	-3.4945
TATDN1	-0.1745
C10orf82	-2.03175
KPNB1	-1.89125
FOXO3	-0.273333333333333
CRYBB2	-0.8525
ZBTB5	-0.599833333333333
SLC25A38	-0.85775
DCTN2	0.254333333333333
IFT20	1.25975
CTHRC1	2.75675
C1orf31	-0.727375
UHRF1	-3.2036875
GPC6	1.14475
C10orf54	3.9685
MCF2L2	-0.21225
WNT9B	-0.158125
OLA1	-1.17575
FAM120B	0.8605
TTLL10	-0.037
CYorf15A	-3.87133333333333
RELN	-1.7589
SCN2B	2.41466666666667
MFHAS1	-0.68475
NKX3-2	-1.59783333333333
RASGRF2	2.2455
SSBP1	-0.327
KPNA6	-0.747714285714286
LOC389118	1.0585
HS3ST4	-1.1555
SUPT7L	-0.054625
FLJ32658	-1.814
IGFBPL1	-0.8955
KIAA1641	-1.7755
SHKBP1	-0.764
CSF1R	6.06075
NAGK	0.69225
MYL2	0.94125
HIST1H4C	-0.826833333333333
TOMM7	1.12125
ADAMTSL3	4.1007
TNFSF14	0.00575000000000009
PRRT2	-2.77625
VTA1	-0.493
AOAH	4.124
CRISPLD2	2.00464285714286
PNN	-1.2404
TA-NFKBH	0.5645
ESPN	-1.3405
RBM43	0.2585
KIAA1267	0.276
DDX3X	0.570722222222222
KIAA1576	-2.754
PLXDC1	5.43966666666667
FLJ25801	-3.397
HNRNPL	-0.67
RUNDC3A	0.0175
CASP12	2.8465
SH2D5	-1.640625
RPL26L1	-0.044
OR51A7	0.49825
HDC	5.6955
C2orf16	-0.574333333333333
SYTL3	2.8625
GOLGA4	1.1073125
NOTCH1	0.0796666666666667
ATPAF2	0.03225
ECD	0.337
SSX5	-1.74883333333333
SNAP91	0.10325
OCA2	-3.728
PNPO	-0.1855
DAPK1	0.135
PINX1	-0.329833333333333
SELENBP1	1.09775
NEK3	0.412
TMED4	-0.134714285714286
SSTR4	-0.4745
FOSL1	-1.1746
CD40LG	1.1645
CES1	3.35091666666667
DCI	-0.779666666666667
B3GAT3	-0.271666666666667
STK17B	1.06725
CNTN6	1.447
CYP3A4	-0.577
MBOAT2	-0.588571428571429
PISD	0.911375
USP1	-1.51175
PYDC1	1.50833333333333
CENPM	-2.584375
SAR1B	0.8045
TTC7B	0.18075
DP58	-0.144
GPC1	-0.10475
RBL1	-1.576
TMEM137	-2.84566666666667
TOB1	-0.53125
TCEAL1	0.6595
CENPF	-4.978
C6	6.73966666666667
PRSS1	-3.821
PPIL6	1.06716666666667
C6orf124	0.2585
ODZ4	1.31416666666667
SNCB	-0.02375
NDUFB9	0.217125
CNOT6L	-0.162333333333333
S100A9	4.80783333333333
TRIM50	0.875
KCTD1	0.0586
WDR63	0.34825
SPEF2	0.435428571428571
RNGTT	-1.03383333333333
CXorf22	0.319
KCNK16	0.316
CEP250	-1.9855
ATPBD1B	0.15725
KCNJ2	5.3955
MT1B	-0.274
ZNF684	0.1805
SLC4A1	0.05725
PDHA1	-0.3885
ZNF492	-1.231375
TKT	-0.772
BYSL	-0.858125
RNF38	-0.032375
AHDC1	0.1695
KLHL2	1.275
CMTM8	1.0575
DMP1	-0.8205
HERPUD2	0.3765
CRTAM	3.06566666666667
ZNF572	-0.0905
TMEM16J	-1.9135
HSD17B2	-3.58375
UBE2G1	-0.62725
AHSA2	-2.34775
PELI2	1.0525
TPX2	-4.46575
ATP9B	0.476166666666667
DAZAP1	-0.354625
HMGCS2	-0.161333333333333
C17orf38	0.396
B9D1	-0.415375
NKX2-5	-1.42916666666667
KIAA1276	-0.493
LILRB2	5.1565
CSTF1	-1.01083333333333
BTN2A1	-0.400833333333333
C15orf48	2.0535
IGF2BP3	-3.55375
FAM113B	0.4
HRG	-0.13075
ZNF131	-0.8995
USP47	0.8275
CCDC88B	-0.6195
HCN1	0.0754
HTN1	-0.387
SYCP3	-1.16725
C13orf23	-0.7687
PAPOLA	-0.5275625
AATK	-0.1471
MSH3	0.0158333333333333
NDUFAB1	0.00275
ITLN2	0.537666666666667
BAK1	0.0741666666666667
MRPL45	-0.1635
MTNR1B	0.104333333333333
LOC645843	0.718
SPECC1L	0.426125
PGCP	1.8045
SPN	-0.56275
GPR143	-1.91716666666667
ZNF576	0.2805
TMEM39A	0.6829
ATP5D	0.146
MAGEB3	-1.469
RPS5	-0.558833333333333
ANP32E	-1.621
MTMR1	-0.286
YEATS4	-1.18675
SYNGAP1	-0.7685
PCOLCE	0.268333333333333
MNS1	0.68975
PCYT2	-0.5265
ZNF182	-0.767
LAX1	0.525625
SPPL2B	-0.0197
ELOVL5	1.0224
PCDHAC1	0.446
B4GALNT1	-1.25166666666667
BLOC1S2	1.17
ZNF673	-0.0375
ARHGAP21	0.885166666666667
IRX5	0.070625
LRFN5	1.81083333333333
FAM7A1	0.2385
RAB19	-0.157
GINS1	-3.68175
ITM2B	3.0091
PAPSS2	2.019
OR5BF1	0.4885
ACSL3	-0.928125
KIAA1919	-0.364833333333333
GLT8D2	3.629
UTRN	1.94392857142857
CNN1	1.632
HISPPD2A	-0.229166666666667
SDAD1	-0.07575
SIGLEC9	2.07416666666667
RPL35	0.1995
C22orf26	0.614
IMPDH2	-1.3375
WDR69	0.05225
SEC14L5	0.744166666666667
CLTA	0.769
RP11-529I10.4	0.094
GPR37L1	0.674833333333333
OGDH	-0.107416666666667
ASB13	-0.712666666666667
ZFP14	0.014
ZCRB1	0.353333333333333
KPNA3	0.353
HSPA1L	1.148
RHOC	0.57225
LOC554175	0.37525
PPP3CA	1.792
SLC1A7	0.9475
ZNF529	-0.728833333333333
RBED1	2.823
DDB2	-1.13575
FLJ11286	0.184333333333333
SPATA1	0.547
MKNK1	0.996666666666667
DYSF	2.274
ALKBH2	-0.755
NKD1	-2.81316666666667
C1orf174	-0.341
PLEKHO1	1.074
ASB10	1.02175
RING1	-0.643333333333333
NPC2	2.69525
AVPR1B	0.601
YTHDF1	-0.132
LMAN1L	0.695
GSG2	-3.0295
CEP170	-0.4685
RPS4Y2	-4.764
MSH6	-1.6865
HECTD2	0.782666666666667
ZNF556	-3.59366666666667
PLEKHC1	1.5384
AIRE	0.187666666666667
BCL2L10	1.27975
LMOD3	0.8335
ZBTB8	0.2887
FOXA2	-2.9584
SLCO2A1	3.5605
C3orf46	0.558
PRDM16	1.6445
TMEM98	1.0105
FRMD5	-2.4095
PDE6C	0.046
C1orf216	0.5855
EP400	-0.634714285714286
PTK2	-0.251
RNF217	0.875
NDUFA8	0.6105
ZFAT1	0.48175
LAMP3	1.04633333333333
GLTSCR2	0.48325
NPW	-1.7265
LLGL2	-2.492
PPM1K	-0.324
C20orf177	-1.6265
KIR2DL4	0.5529
NFKB2	-0.52625
C21orf122	0.164333333333333
HESX1	-0.9075
GPR114	0.0868333333333333
SLC25A35	0.018
GNAT1	-0.832333333333333
ORAI3	0.3605
FAM76B	-0.881875
TMEM99	0.1124
TRIM29	-1.9589
CDS1	-0.464
RHEB	0.3749
C4orf27	0.433
RAB3A	0.46625
OTUD6B	-1.7905
GPD1	5.482125
CDH15	-1.26433333333333
NPM1	-0.367642857142857
TMEM117	1.0025
PRPS2	-0.54225
GCK	-0.423
ADRA2A	6.3955
TSPYL4	0.00866666666666667
TASP1	-0.02725
WDR19	0.644166666666667
C10orf38	0.66675
PDE4C	-0.675166666666667
FYB	0.85475
C1orf55	-0.303666666666667
PPFIA3	-1.935
RAD18	-1.30025
C12orf44	-0.134333333333333
CRYBA4	-0.202
HVCN1	2.54175
TAF10	0.4905
C16orf48	-0.255
DEPDC5	0.685333333333333
LTBP1	-0.797
MAPRE1	0.210625
FGF8	0.145
C3orf52	-1.09475
SENP7	-0.178
LRRK2	3.28025
RUNDC2A	0.343333333333333
KIAA0355	1.22166666666667
CPEB1	-0.51975
PPEF2	-0.4865
ABI2	-1.0485
KIAA0317	-0.448125
ATF1	-0.545
DYNC1H1	1.38775
DIP	0.23625
TMEM33	-0.199944444444444
POLDIP3	-0.21325
C7orf24	-1.12975
GPR171	3.95575
CDC6	-3.58066666666667
PLD1	0.3514
ITFG2	-0.2087
NDUFC1	0.12625
AKNA	-0.63975
NBR1	0.53325
PKHD1	0.122375
HPS4	-0.7031
MAFA	0.632
ULBP3	-0.1815
DIRC1	1.0155
IMMT	-0.693625
C22orf13	-0.0884166666666666
CEL	-0.20375
MARK3	-0.6745
ADAMTS2	2.15316666666667
ARPC3	0.412833333333333
TMEM10	0.812142857142857
NPHS1	0.18125
BRD8	-0.489
WDR12	-1.61375
IDI2	0.4265
HOXD13	-1.5565
OR8G2	-0.819
SLAIN1	-1.39825
GABRQ	-1.242
NR2C2	-1.37075
NKTR	-1.2696
TLE2	2.229
KIAA0892	-0.967333333333333
AURKA	-3.579
GPRC5C	-1.29566666666667
TBC1D9B	0.544375
PNPLA6	-0.0901666666666667
AP3B1	0.15375
NAG	0.44575
C11orf68	-0.13825
AKR7A3	0.26375
AHCYL1	0.5515
COP1	1.80616666666667
RPP14	-0.18525
PCDHB18	1.66625
CDH24	-0.35475
KRT17	-2.7588
LACTB2	-0.00775
DDX24	0.0617
PHACTR1	-2.01133333333333
SLC35E2	-0.654
LOXL1	0.67525
IQSEC2	0.15225
RGSL1	0.044
PCDHGC5	-0.4835
MEGF10	-1.08371428571429
PRRX1	2.08516666666667
ASTE1	0.605333333333333
C6orf159	-0.917
MYOD1	0.31425
GAA	0.11525
ZNF747	-0.12925
KLRC1	-0.83625
IL1RL2	0.308
GDF9	-0.34625
GPR119	0.414
TRAF2	-1.05583333333333
HCK	4.573
BMP6	1.35175
IL8RA	3.71783333333333
FLJ35848	-1.12675
EFHA1	0.42025
CDSN	-0.755333333333333
C14orf54	0.163666666666667
LSM3	0.340625
ZFP41	-0.456
C9orf126	-0.617833333333333
VIT	4.4925
SPCS3	-0.744
DEF8	0.0127
CHAF1A	-2.41766666666667
C1orf165	-0.00633333333333334
ZFPM2	2.7295
FTH1	0.9025
SLC35F1	-0.61825
YWHAH	-0.063
C17orf66	0.431333333333333
ADRB1	0.3795
FOXL1	-0.262
RG9MTD3	-0.0246666666666667
UMPS	0.20975
MGC13008	-0.6895
KIAA1161	-0.3335
CCDC77	-1.71025
C12orf65	-0.0739
COG4	-0.798166666666667
RCP9	-0.3415
RP4-692D3.1	2.067
CDC2L5	-0.84
MGC7036	0.986833333333333
DNAJC11	-0.9445
GDF2	0.5785
TIMM17A	-0.47275
HNRNPA0	-0.0535
OR2H1	-0.073
PCBP1	0.18525
COL23A1	-1.9715
LRRC2	3.3945
NSD1	-0.143285714285714
FLJ37078	0.06375
WDR91	-0.0985
TMEM179	-0.3055
DSCR10	0.1575
CNDP2	0.2992
FYN	1.6775
BEX2	-2.87116666666667
KCND3	0.464
YPEL5	2.77875
LRRC42	-1.23283333333333
C17orf45	-0.749
ZNF649	0.6249
LOC150763	2.32375
COL5A2	2.72033333333333
CNGA2	0.4855
ELA2B	-0.241166666666667
RAB9B	0.38875
FAM100A	-0.93225
NAIP	0.198
MYOZ2	0.75925
SPATA12	-0.2005
XRCC4	-0.29475
CYB561	-0.4259
CHST10	-0.956
BAI1	-1.3636
BRSK1	-0.2435
C17orf89	0.758125
PDE6H	-2.0455
FLJ20309	-0.1846
MAP7	-1.391875
SCN4B	3.94375
SPAG9	-0.7754375
SERTAD1	2.2305
FLJ21963	1.45075
ANTXR1	0.2179
TMPRSS13	0.483166666666667
ETV7	1.13366666666667
DGAT1	1.54416666666667
NKIRAS1	1.24333333333333
TAC3	-3.32775
CORO1C	0.0446666666666666
RAD54B	-1.59725
HRASLS3	4.80933333333333
C21orf42	-0.60725
BARD1	-2.0145
ZNF177	-0.301666666666667
MIP	0.6245
ZNF442	-0.5295
F2	-3.5707
GRIA1	0.584428571428571
GALNTL2	4.4465
WNT5A	-2.8529
LENG9	-0.122
hCG_25371	-1.175
FOXR1	-0.072
TRA@	0.8668
PWWP2	0.00299999999999999
C1QTNF7	5.8375
SLC7A4	2.3555
C4orf7	-0.78425
C17orf80	-0.562833333333333
KLK4	0.920666666666667
IL31	1.813
TMEM176A	5.722
CTNNB1	-0.102
BHLHB2	-0.0405
TMEM185B	0.0973333333333333
ARD1B	0.3535
C1orf93	-0.605
BRUNOL4	0.0948333333333334
LOC541469	-0.906666666666667
UPK2	-0.5185
GAS8	-0.3425
PATE	0.3355
IMPACT	0.810125
WNK4	-2.49016666666667
HNRPLL	-1.02475
GAD2	0.02825
ITGA6	1.0995
BMP15	0.379
CYP2A7	1.4405
RIC8A	-0.64125
CCND1	-1.25375
USP35	-0.131
DSCR2	-1.4835
CCL4	6.637
ZCCHC10	0.34
NOL11	-1.11625
TRPM2	0.433916666666667
PSMD2	-1.14845454545455
CHTF18	-2.58
USP18	0.418875
RRAS	1.625875
LAMC3	-0.982
TOX	-1.952
PCDH15	-0.3045
GABRG3	-1.65733333333333
NUDCD2	0.60075
SGCZ	-0.779
KCTD17	0.2656
SPSB2	-0.089
TPPP3	5.45083333333333
CILP2	0.781333333333333
CALB2	6.036125
CEBPZ	-0.07
ZNF479	-1.31725
FMOD	6.8375
C21orf66	-1.73735714285714
CLN6	-0.4355
ANAPC1	-0.939625
SH2D3C	3.10025
PTPN14	-0.2402
TRIM42	0.6305
APTX	-0.097
SNRPG	-0.342333333333333
BMS1	-0.42325
MAGEA3	-4.117
NFATC3	-0.587083333333333
LRRC45	-0.668166666666667
ARS2	-1.38885714285714
LRIG1	1.06116666666667
EPSTI1	0.771833333333333
PRSS27	-0.993
ERC2	-1.302
PRKACB	0.430928571428571
PRDM13	-4.233
HCG27	-1.1315
KLK12	-3.4765
HSD17B7	-0.981166666666667
ZNF354A	0.2035
PCDH11X	null
DMGDH	4.02025
PCBD2	-0.269166666666667
TMC6	-0.746625
RIMS1	0.137625
SF3B2	-1.13166666666667
RCN1	0.464166666666667
CPB1	2.15225
BCAR3	0.6505
FCRLB	-0.399875
PAK1IP1	-0.02075
OR10H1	0.3065
KIF9	0.784
PITPNM2	-0.108625
L3MBTL4	0.394
TGFB1	-0.3398
ZXDC	-0.4355
SLC6A16	1.108
SRrp35	-1.57175
LRRC8E	-0.8185
PPIAL4	-0.742833333333333
EOMES	0.892833333333333
PAX2	-0.35
SCARF2	-0.0685
PSEN2	0.535416666666667
PCDHB13	0.33
C10orf28	-0.71225
DHRS7B	1.7015
C1orf131	-0.28225
ASB1	-0.1918
ZNF223	0.564833333333333
LCMT2	0.61825
MEP1A	-1.2755
TMEM53	1.5815
RSPH3	0.629
C10orf33	0.366
LOC644285	0.342
PTPN9	0.4075
ABCA12	-3.98925
CCDC37	-0.1435
RUNDC1	0.1684
YES1	-0.4025
FAM120AOS	0.48525
OR5M3	0.687
PPP1R3F	0.213666666666667
IL13	1.4188
MDFI	0.75675
PRNT	0.3205
ZDBF2	0.7855
OR10C1	0.516833333333333
CLIC1	-0.4405
LILRA5	2.18683333333333
CSAG1	-3.50283333333333
TREML2	0.743833333333333
FAM125A	-0.310166666666667
ZNF74	-1.5215
FAM104A	-0.287625
LRRC39	-1.3365
SAMD5	0.2965
HYAL2	1.09275
HIST2H2AC	-0.568375
IGFBP5	2.0074347826087
NRTN	-1.80366666666667
KIAA0556	-0.3764
FAM29A	-1.72016666666667
JMJD2A	-0.2665
EPHB1	0.18625
POLD4	0.498625
ANAPC10	0.61775
LRRC36	0.96075
MEGF6	0.33275
LPHN3	1.53716666666667
BMP10	-0.1065
C21orf55	1.384
CREM	0.5531875
PTGER4	2.31316666666667
METAP1	-1.31925
KCNQ1	1.80633333333333
NR2F2	0.788375
SSFA2	0.0436666666666667
CTTNBP2	0.27175
BCL2A1	1.137125
ZBTB24	-0.00187499999999999
SLCO6A1	-0.86375
PRDM1	0.0928999999999999
OR7D2	1.4005
CCDC47	-0.6529
LOC646982	0.7815
SLC26A6	-1.71516666666667
BIN1	1.8722
SRRM1	-0.482642857142857
PCSK1N	-1.57575
ALS2	0.2948
ECT2	-3.10805263157895
CACNA2D2	-0.171625
DOCK6	0.105
C10orf119	0.14825
FATE1	0.37875
DUSP23	2.0705
TRIP6	-0.0212142857142857
NUP35	-0.41625
CDH3	-3.25
KLHDC8A	-1.14775
C9orf116	-0.690375
EI24	-0.417
CENTD1	0.589166666666667
RWDD2B	0.407
DOCK1	1.9875
NPAS2	-0.810875
NR3C2	4.189
FAM63A	0.422916666666667
INPP5F	-0.862833333333333
FAM111A	-0.8333
MYBL1	-3.27525
IQGAP3	-1.01533333333333
CRADD	0.116166666666667
DUSP12	-0.82275
PDZK1IP1	3.28
VASH2	-0.82775
CTR9	0.207
VIL1	-3.66975
OR8U1	0.427166666666667
CCDC107	2.9475
PTTG1IP	-0.634125
OR4X2	0.463666666666667
COL9A1	-1.243
PSMD9	0.043
ZFP62	0.22075
TIP39	-0.28425
PARP15	-0.179
TTC19	-0.33475
C1orf114	-2.37516666666667
GFPT1	-0.1975
SLC27A6	-2.04525
MRPS10	-0.3464
CALML5	-2.68183333333333
TRPM7	-0.204375
CGNL1	-0.3535
CECR1	1.175
SERPINB8	1.083
TMEM102	0.447625
PDIA2	-2.90275
NUCKS1	-0.599
HOTAIR	-2.2065
EBI3	1.29125
NXN	0.317
ZMYND19	-0.89175
FOXJ3	0.0985
EIF5B	-0.0391
EIF2B4	-0.421666666666667
LEO1	-0.887
ZIC5	-1.78590909090909
IL20	-1.1685
KIAA0415	-0.214
FLJ37357	0.283
TSPAN12	2.157375
ACTR3B	-1.246
TFAM	-0.6945
IL17RD	0.619875
PARP12	-0.0285
KLHDC7A	0.766
KCTD4	0.786333333333333
GTF2H1	-0.04475
FLCN	0.0218333333333333
BIRC4	1.027375
LOC790955	-0.05275
VKORC1L1	1.477
CYP4F22	-0.511333333333333
TAS2R5	-0.0035
ZNF582	1.1185
HS3ST3B1	-0.553125
CTNS	0.679
STK36	-0.697666666666667
MMD2	-0.28825
RP5-1103G7.6	1.916
FLJ23356	-0.565
CRH	2.1345
C1orf182	-0.474666666666667
ACP5	3.36533333333333
AMFR	-0.5587
CA4	4.91625
PLCB4	0.468875
MPHOSPH10	-0.226
UNQ473	-0.123
G3BP2	-0.555083333333333
SR140	-0.492583333333333
HOXA2	1.2195
PYGB	-1.04825
BAT1	-0.74025
DKK3	-0.022
DDX31	-1.544
TULP1	0.26775
NHLRC2	-0.18575
TNRC4	0.0731666666666667
ZNF430	-1.062
TNRC6A	0.423
PLA2G1B	0.377666666666667
RCHY1	1.53733333333333
GTF2A2	0.192666666666667
MGC4294	-0.436
ZNF691	-0.5475
TACC3	-2.5635
DNAJC5G	-0.03225
LOC4951	0.01225
MS4A4A	2.4705
LOC152485	-1.6755
PPP1R2P1	-0.348
PPP2R5B	0.16475
RPGRIP1L	-0.783
SPOP	0.581
PTPRF	0.32175
MGC42090	-0.199
SUSD3	-0.4935
THOC4	-1.794625
MAML1	-0.7986
FXR2	-1.473
TYK2	-0.639
MUC6	0.0393333333333333
DNAJB7	0.2665
PIP4K2A	0.235785714285714
MEX3A	-3.05166666666667
RRP1	-1.087625
TFAP4	-1.0685
CXorf41	0.3935
MTMR4	-1.039
CTLA4	-0.386
SNX9	0.579875
CIB3	-0.231333333333333
NECAP1	-0.068625
PLA2G2D	0.0192
GLMN	-1.5465
DCLRE1A	-1.02525
PDX1	0.2685
SAMD11	-1.1115
MRPL55	0.6333
TLR7	2.136125
TBC1D21	0.4014
SMAD1	1.9697
ACTRT2	0.27725
RIOK2	0.1745
PDLIM4	0.20375
SLC22A15	-0.0505
ABHD13	1.3369
STX18	0.1817
CCPG1	1.10442857142857
DCBLD1	0.495333333333333
SLC2A6	-1.043
NOLA3	0.76075
TRDMT1	1.04478571428571
IL17F	-0.0675
ATP1A4	-1.721
OR52W1	0.499
CFL1	-1.96025
IL4	-0.4395
RBP2	-1.1905
CPSF6	-0.0955
TTC8	-0.534166666666667
MUCL1	-3.874
EYA3	-1.037
KRT38	1.00025
GNE	-0.55
ZNF501	1.49525
SLC35A2	-0.064
CEP110	-0.9389
MYF6	4.623
MGST2	1.73183333333333
TRPV4	-0.795833333333333
NEK8	-0.842666666666667
NOX5	-1.155
NCKAP1L	0.690166666666667
EMP3	-0.441
BPY2C	0.543
C1orf38	1.6055
ELOVL2	-2.6945
CBX7	1.7675
OSBPL1A	1.24833333333333
ZNF589	-0.639
ESCO1	-1.15183333333333
TRA2A	0.0908333333333333
C3orf26	-0.7245
PHF2	0.8895
PID1	3.68716666666667
RFC1	-0.07925
MTAP	-0.784875
ADORA3	4.13583333333333
LOC389458	-0.502
TRNT1	-0.136
CRIPAK	-0.8105
RAI2	4.078
ANKRD44	-0.47075
GZMB	5.3135
NFE2L1	0.441625
STIP1	-1.453
RASL11B	-1.6825
NT5DC2	-2.32266666666667
LRP2	-0.735
MTDH	0.326933333333333
ARSG	-0.3755
HSP90AB1	-1.22683333333333
CT45-6	-4.77975
ZNF483	0.90625
LMBR1L	0.3175
S100A2	-1.6539
C2	1.01833333333333
C2orf27	0.36725
EIF4EBP1	-1.32225
GCKR	-2.277
PPP1R9B	0.482625
FER	0.522
SNRK	2.17516666666667
OR5M10	0.4225
UTP6	-0.70325
CAPZA3	0.3795
FBP1	0.533
TERT	-1.3845
CCL1	-1.144
FUCA1	1.84125
ALS2CR8	0.516333333333333
KCMF1	0.42675
SRCRB4D	-0.1765
OXCT2	-0.782166666666667
IL17RA	0.991666666666667
MPP5	0.31525
SPA17	-0.258
FLJ10986	0.9425
GALNT14	-1.5605
CXorf27	-1.152125
NPLOC4	-0.0265
RAB34	0.08025
KRTAP3-3	-0.6255
ARSD	0.677333333333333
CPLX2	-1.7057
PJA1	1.37675
WHDC1L1	0.924333333333333
RB1	-0.9184
MTMR15	-0.616
PHLDA2	-1.4123
GUCY2F	null
MPV17	-0.735666666666667
SLC35D1	-0.24
LYSMD3	0.7969
COL16A1	1.03475
ERLIN1	-0.286333333333333
JMJD4	-0.19025
HIST1H2BK	-1.76525
TP53I11	0.549666666666667
ST3GAL4	-0.6808
PF4V1	2.78266666666667
ALG8	-0.82675
REG1A	-0.4885
MINA	-0.49675
CYB5R3	0.590583333333333
HHLA1	-0.3855
MYST4	0.4015
VASN	0.504
UCHL5IP	-0.6525
TFAP2A	-2.72113333333333
MGC9913	2.4215
C9orf97	-1.4825
LOC90379	-1.0985
PHF15	-0.0438571428571429
ZNF169	-0.508333333333333
KRT7	-2.5568
GLIPR1L2	2.94585714285714
LOC116236	1.7785
IQCF3	-0.747
RDH14	0.879833333333333
HNRPK	0.112357142857143
RABEPK	-0.960666666666667
ISX	-1.6295
CBARA1	0.641
RAD51AP1	-3.39875
MLL5	0.714125
CXorf48	-4.9555
SGCD	1.37875
PHTF1	-0.233875
CA3	5.61675
CMTM5	0.86125
STX10	-0.334875
JMJD2D	-0.90075
P4HA1	-1.5915
GAB3	1.3855
DHRS4	0.5355
COL4A1	3.2959375
C20orf20	-1.65975
OSBPL2	0.148
PTTG2	-3.092
KIAA1688	-1.33525
STS	-0.553125
SHROOM4	1.05366666666667
KBTBD5	0.2125
ALDH1A3	2.0785
BTNL2	0.320833333333333
TGIF1	-1.145
ZFAND5	0.57425
ICA1	0.4955
NAV3	0.082
FLJ12331	-0.32075
EPS8L2	-1.8053
MNT	0.317666666666667
ENTPD1	1.94483333333333
OR51E2	1.542125
STK11	-0.26975
MX1	3.2705
TTTY9A	0.959
CX62	0.5895
LOXL4	0.612625
EXOSC4	-0.351
PURB	0.178357142857143
SETD1A	-1.40016666666667
RELB	0.83825
LAMB2	2.38383333333333
HNF1B	-0.427333333333333
PNLIPRP3	0.2885
C14orf139	3.54775
UMOD	0.316333333333333
GRIN3B	-0.59625
GPR25	1.1
ZNF512B	-2.23175
ATP6V0A1	-0.775125
SRA1	0.338166666666667
ZNF615	1.29875
ZNF768	-1.07975
ZNF469	3.059
DYNC2LI1	0.46
DNAH3	0.8965
LOC387911	5.8745
LOC554234	1.2205
ARRDC5	0.564
TMEM59L	-1.59
MARCH4	-1.32566666666667
CNOT8	-0.0405
KIRREL3	0.735833333333333
ADAM17	0.72225
MYOG	0.356875
CPNE1	-1.24683333333333
AK5	-0.266875
LOC204010	-0.536
NDRG4	1.3345
LOC130074	0.31475
PIAS4	-0.355
NCOA2	-0.95025
TEGT	0.0447
USP5	-2.07425
ANKRD21	-3.38975
KIAA0692	0.127
HAPLN3	-0.28925
LZIC	-0.4525
NRXN3	-0.0345
CDKN2C	0.513166666666667
KIAA0226	-0.0176666666666667
CYB5D1	-0.29975
WDR68	-0.864125
ABCB6	-0.1904
MRPS25	-0.643
ZMAT2	0.2105
KRT25	1.1185
RPL11	0.26425
GRAP	0.218166666666667
LOC198437	-0.533833333333333
RORC	-1.29575
RAP2C	0.1145
MXD1	-0.00543750000000002
AZI2	0.7945
NUAK2	-0.48425
AHSG	-5.910625
MANSC1	1.9585
IMP3	0.215833333333333
C2orf3	0.099375
VSTM3	3.2335
PCTP	0.87275
SIRT1	1.10875
MANBA	0.6915
CD164	0.6645
GFRA1	-1.9597
PRM2	0.65675
ZKSCAN3	-0.3415
PLEKHG1	3.98775
TPRKB	0.24525
UBFD1	-1.06891666666667
