Hybridization REF	TCGA-BH-A1EU-11A-23R-A137-07
PCDHAC1	-0.312
B4GALNT1	-1.265
BLOC1S2	0.957625
ZNF673	-0.4508
ARHGAP21	0.200166666666667
IRX5	2.199875
LRFN5	1.69883333333333
FAM7A1	0.17575
RAB19	-0.00899999999999998
GINS1	-3.74533333333333
ITM2B	2.1178
PAPSS2	0.637666666666667
OR5BF1	1.4625
ACSL3	-0.705375
KIAA1919	-0.711916666666667
GLT8D2	3.210625
UTRN	1.38114285714286
CNN1	4.47075
HISPPD2A	0.252
SDAD1	-0.380375
SIGLEC9	0.130333333333333
RPL35	-0.217
C22orf26	-0.7445
IMPDH2	-0.628625
WDR69	-0.396
SEC14L5	0.735333333333334
CLTA	0.29975
RP11-529I10.4	0.443
GPR37L1	0.945166666666667
OGDH	-0.6095
ASB13	-0.3295
ZFP14	0.93325
ZCRB1	0.0883333333333333
KPNA3	-1.9195
HSPA1L	0.56075
RHOC	0.33375
LOC554175	0.43975
PPP3CA	1.8682
SLC1A7	0.3584
ZNF529	-0.0418333333333333
RBED1	1.95475
DDB2	-0.907
FLJ11286	0.0421666666666667
SPATA1	0.9355
MKNK1	0.467166666666667
DYSF	1.05383333333333
ALKBH2	-0.2035
NKD1	-4.23216666666667
C1orf174	-0.464
PLEKHO1	-0.00700000000000001
ASB10	0.248
RING1	-0.342333333333333
NPC2	1.77025
AVPR1B	0.45
YTHDF1	-0.330583333333333
LMAN1L	0.613
GSG2	-4.4005
CEP170	-1.4934
RPS4Y2	-5.7595
MSH6	-1.4855
HECTD2	0.7745
ZNF556	-2.98733333333333
PLEKHC1	0.04
AIRE	0.849166666666667
BCL2L10	1.76475
LMOD3	0.3595
ZBTB8	-0.4423
FOXA2	-3.6797
SLCO2A1	2.766875
C3orf46	-0.2215
PRDM16	0.5876
TMEM98	1.7105
FRMD5	-2.184
PDE6C	1.0805
C1orf216	-0.035
EP400	-0.851642857142857
PTK2	-0.72525
RNF217	0.29875
NDUFA8	0.1665
ZFAT1	0.342
LAMP3	0.217666666666667
GLTSCR2	1.327125
NPW	-2.5895
LLGL2	-0.6216
PPM1K	-1.06833333333333
C20orf177	-2.0705
KIR2DL4	0.5137
NFKB2	-0.2335
C21orf122	-0.192833333333333
HESX1	-1.26725
GPR114	1.325
SLC25A35	0.313333333333333
GNAT1	0.9725
ORAI3	0.75825
FAM76B	-0.3495
TMEM99	0.4255
TRIM29	3.0676
CDS1	0.99325
RHEB	0.096
C4orf27	0.0776666666666667
RAB3A	-1.01525
OTUD6B	-1.33325
GPD1	4.45225
CDH15	-1.641
NPM1	-0.683642857142857
TMEM117	0.77875
PRPS2	-0.95875
GCK	0.3455
ADRA2A	5.17583333333333
TSPYL4	0.662666666666667
TASP1	0.34275
WDR19	0.0724166666666666
C10orf38	-0.40075
PDE4C	-0.188
FYB	-0.242083333333333
C1orf55	-1.13933333333333
PPFIA3	-1.654
RAD18	-1.08075
C12orf44	-0.403333333333333
CRYBA4	0.1385
HVCN1	0.61025
TAF10	-0.230333333333333
C16orf48	-0.0495
DEPDC5	0.682833333333333
LTBP1	-0.857
MAPRE1	-0.1635
FGF8	-0.9275
C3orf52	-0.124375
SENP7	0.2615
LRRK2	1.19025
RUNDC2A	0.387166666666667
KIAA0355	1.30933333333333
CPEB1	-0.7375
PPEF2	0.456
ABI2	-0.950166666666667
KIAA0317	-0.424125
ATF1	-1.0095
DYNC1H1	1.022625
DIP	-0.532
TMEM33	-0.863
POLDIP3	0.3975
C7orf24	-0.2065
GPR171	2.342
CDC6	-4.6585
PLD1	-0.2394
ITFG2	0.0129
NDUFC1	0.4595
AKNA	-1.012
NBR1	0.88725
PKHD1	1.46185714285714
HPS4	-0.5695
MAFA	1.8465
ULBP3	0.51725
DIRC1	1.5105
IMMT	-0.923625
C22orf13	-0.1695
CEL	0.3445
MARK3	-0.79975
ADAMTS2	1.70425
ARPC3	0.121166666666667
TMEM10	0.05775
NPHS1	-0.07425
BRD8	-0.108666666666667
WDR12	-1.86525
IDI2	0.514
HOXD13	-2.5245
OR8G2	0.01325
SLAIN1	-0.71775
GABRQ	-0.02375
NR2C2	-1.65925
NKTR	-0.888
TLE2	2.472
KIAA0892	-1.43283333333333
AURKA	-4.086
GPRC5C	-0.208333333333333
TBC1D9B	0.337625
PNPLA6	-0.0125
AP3B1	-0.2085
NAG	0.182
C11orf68	-0.284
AKR7A3	0.44225
AHCYL1	0.00258333333333332
COP1	1.61175
RPP14	-0.15825
PCDHB18	0.5685
CDH24	1.54625
KRT17	3.464
LACTB2	-0.52075
DDX24	-0.4737
PHACTR1	-2.73333333333333
SLC35E2	-0.47625
LOXL1	-0.993
IQSEC2	2.129125
RGSL1	-0.6825
PCDHGC5	1.4245
MEGF10	0.38375
PRRX1	-0.3495
ASTE1	0.193833333333333
C6orf159	-0.5815
MYOD1	2.354
GAA	0.09875
ZNF747	-0.4105
KLRC1	1.231875
IL1RL2	1.7945
GDF9	-0.04025
GPR119	0.7285
TRAF2	-0.163833333333333
HCK	3.764
BMP6	-0.8975
IL8RA	0.189
FLJ35848	-1.71075
EFHA1	0.815
CDSN	-0.152666666666667
C14orf54	0.296166666666667
LSM3	-0.212
ZFP41	1.1495
C9orf126	-2.57316666666667
VIT	2.583
SPCS3	-1.6425
DEF8	-1.0631
CHAF1A	-2.35116666666667
C1orf165	0.525333333333333
ZFPM2	1.41966666666667
FTH1	1.0955
SLC35F1	0.49125
YWHAH	-0.1715
C17orf66	-0.521666666666667
ADRB1	-0.493833333333333
FOXL1	0.4525
RG9MTD3	-0.646166666666667
UMPS	0.161875
MGC13008	0.077
KIAA1161	3.1335
CCDC77	-1.8045
C12orf65	-0.3085
COG4	-0.897333333333333
RCP9	-1.73875
RP4-692D3.1	2.61416666666667
CDC2L5	-0.716
MGC7036	0.935666666666667
DNAJC11	-1.6635
GDF2	1.159
TIMM17A	-0.61125
HNRNPA0	-0.6552
OR2H1	1.902
PCBP1	-0.248
COL23A1	-1.19275
LRRC2	1.60264285714286
NSD1	-0.606714285714286
FLJ37078	-0.366375
WDR91	1.11683333333333
TMEM179	1.79925
DSCR10	-2.411
CNDP2	0.2597
FYN	-0.2345
BEX2	1.39233333333333
KCND3	0.37825
YPEL5	2.038125
LRRC42	-0.955833333333333
C17orf45	-0.412625
ZNF649	0.6406
LOC150763	2.235125
COL5A2	-0.25925
CNGA2	0.547
ELA2B	-0.1975
RAB9B	-1.08
FAM100A	-0.9165
NAIP	-0.757357142857143
MYOZ2	1.12628571428571
SPATA12	-0.3065
XRCC4	-1.017
CYB561	0.2389
CHST10	-0.092
BAI1	-0.250333333333333
BRSK1	-0.618833333333333
C17orf89	-0.08975
PDE6H	-1.5135
FLJ20309	0.9901
MAP7	-0.042375
SCN4B	3.264
SPAG9	-1.12975
SERTAD1	0.949
FLJ21963	-0.83075
ANTXR1	0.5203
TMPRSS13	1.814
ETV7	1.5865
DGAT1	0.680166666666667
NKIRAS1	0.445166666666667
TAC3	-3.2075
CORO1C	-0.786666666666667
RAD54B	-1.64525
HRASLS3	3.26983333333333
C21orf42	0.1795
BARD1	-1.34533333333333
ZNF177	0.881166666666667
MIP	0.0875
ZNF442	0.056
F2	-3.7273
GRIA1	1.494125
GALNTL2	2.86583333333333
WNT5A	-0.7148
LENG9	1.7225
hCG_25371	-1.618
FOXR1	3.1975
TRA@	2.0788
PWWP2	-0.04075
C1QTNF7	2.7645
SLC7A4	0.766
C4orf7	4.6005
C17orf80	-0.799833333333333
KLK4	0.7916
IL31	1.42
TMEM176A	5.06075
CTNNB1	0.4238125
BHLHB2	-0.3375
TMEM185B	-0.309166666666667
ARD1B	-0.0865000000000001
C1orf93	-0.0235
BRUNOL4	-0.0313333333333333
LOC541469	0.270916666666667
UPK2	0.8295
GAS8	-0.369333333333333
PATE	0.4865
IMPACT	0.705375
WNK4	-1.112
HNRPLL	-1.526125
GAD2	1.05625
ITGA6	0.939
BMP15	0.850666666666667
CYP2A7	2.709375
RIC8A	-0.19775
CCND1	-0.9605
USP35	-0.625
DSCR2	-1.3795
CCL4	4.5446
ZCCHC10	0.267
NOL11	-1.223
TRPM2	0.391833333333333
PSMD2	-1.49054545454545
CHTF18	-2.21525
USP18	-0.48775
RRAS	0.945125
LAMC3	0.1155
TOX	-2.54283333333333
PCDH15	0.1775
GABRG3	-1.868
NUDCD2	-0.352625
SGCZ	0.923
KCTD17	-0.1326
SPSB2	-0.71
TPPP3	4.05266666666667
CILP2	-0.260666666666667
CALB2	3.997875
CEBPZ	-0.622333333333333
ZNF479	0.22625
FMOD	6.16066666666667
C21orf66	-2.20678571428571
CLN6	-0.655333333333333
ANAPC1	-0.657875
SH2D3C	1.913
PTPN14	-0.6685
TRIM42	0.50275
APTX	0.04125
SNRPG	-0.730166666666667
BMS1	-0.67275
MAGEA3	-4.561
NFATC3	-0.743833333333333
LRRC45	-0.864
ARS2	-0.775785714285714
LRIG1	2.27816666666667
EPSTI1	-0.0248333333333333
PRSS27	-0.1695
ERC2	-0.549875
PRKACB	-1.05914285714286
PRDM13	-6.023
HCG27	-1.2425
KLK12	-2.284
HSD17B7	-0.7555
ZNF354A	0.08775
PCDH11X	0.388
DMGDH	1.2905
PCBD2	-0.999166666666667
TMC6	-0.785375
RIMS1	1.04225
SF3B2	-0.987
RCN1	-0.311
CPB1	2.36333333333333
BCAR3	0.1335
FCRLB	1.1145
PAK1IP1	-0.5945
OR10H1	0.745
KIF9	0.3322
PITPNM2	-0.77825
L3MBTL4	0.32025
TGFB1	-0.6353
ZXDC	-0.20725
SLC6A16	0.522
SRrp35	-0.62875
LRRC8E	0.72325
PPIAL4	-0.760833333333333
EOMES	0.735
PAX2	-2.0695
SCARF2	0.634875
PSEN2	0.191166666666667
PCDHB13	0.138333333333333
C10orf28	-0.392
DHRS7B	1.09192857142857
C1orf131	-0.576
ASB1	-0.5676
ZNF223	0.575
LCMT2	0.14925
MEP1A	-0.2915
TMEM53	0.48625
RSPH3	1.238
C10orf33	-0.028
LOC644285	0.867
PTPN9	0.331666666666667
ABCA12	-2.0255
CCDC37	-1.181
RUNDC1	1.1821
YES1	-0.2
FAM120AOS	0.2655
OR5M3	0.871
PPP1R3F	0.289583333333333
IL13	0.5977
MDFI	-0.33975
PRNT	0.659666666666667
ZDBF2	0.3685
OR10C1	0.396333333333333
CLIC1	-0.527
LILRA5	0.394333333333333
CSAG1	-3.20516666666667
TREML2	-0.987166666666667
FAM125A	-0.0788333333333333
ZNF74	-1.362
FAM104A	-0.011875
LRRC39	-0.9985
SAMD5	3.361
HYAL2	0.53
HIST2H2AC	-0.6885
IGFBP5	0.833695652173913
NRTN	0.313
KIAA0556	-0.5149
FAM29A	-1.93505555555556
JMJD2A	-1.78975
EPHB1	3.2835
POLD4	-0.165375
ANAPC10	0.157
LRRC36	-0.593
MEGF6	0.51025
LPHN3	1.9256
BMP10	1.823
C21orf55	0.0105
CREM	-0.328933333333333
PTGER4	1.37833333333333
METAP1	-0.477125
KCNQ1	1.83483333333333
NR2F2	0.393375
SSFA2	-0.620166666666667
CTTNBP2	-0.048
BCL2A1	-1.25675
ZBTB24	-0.6625
SLCO6A1	-0.82675
PRDM1	-1.2467
OR7D2	0.513
CCDC47	-0.5967
LOC646982	0.8145
SLC26A6	-1.38433333333333
BIN1	0.9552
SRRM1	-0.693
PCSK1N	0.00175000000000003
ALS2	-0.6039
ECT2	-3.52836842105263
CACNA2D2	0.494375
DOCK6	-0.163
C10orf119	-0.079
FATE1	0.25125
DUSP23	1.83975
TRIP6	-0.0135714285714286
NUP35	0.16175
CDH3	2.554
KLHDC8A	0.55575
C9orf116	-0.0529999999999999
EI24	-0.2385
CENTD1	0.453833333333333
RWDD2B	-0.240166666666667
DOCK1	1.856
NPAS2	-0.302125
NR3C2	3.773
FAM63A	0.28475
INPP5F	-0.8525
FAM111A	-0.6745
MYBL1	-3.00883333333333
IQGAP3	-1.15033333333333
CRADD	-0.243333333333333
DUSP12	-0.6215
PDZK1IP1	4.78275
VASH2	-0.83725
CTR9	0.3765
VIL1	-4.3145
OR8U1	0.227166666666667
CCDC107	1.6835
PTTG1IP	-0.8435
OR4X2	0.72025
COL9A1	-0.9365
PSMD9	-0.43175
ZFP62	0.74025
TIP39	0.85125
PARP15	2.0765
TTC19	0.510125
C1orf114	-0.575166666666667
GFPT1	-1.131
SLC27A6	1.658
MRPS10	-0.7957
CALML5	-0.0956666666666667
TRPM7	-0.79225
CGNL1	1.145625
CECR1	0.82175
SERPINB8	-0.471833333333333
TMEM102	0.56775
PDIA2	-3.39625
NUCKS1	-0.659
HOTAIR	-0.3815
EBI3	0.6395
NXN	0.586
ZMYND19	-1.037125
FOXJ3	0.37625
EIF5B	0.0375
EIF2B4	-0.222666666666667
LEO1	-0.48475
ZIC5	-0.72725
IL20	-0.477666666666667
KIAA0415	-0.0766666666666667
FLJ37357	0.582
TSPAN12	2.3565
ACTR3B	-0.40875
TFAM	-0.508833333333333
IL17RD	0.99225
PARP12	0.24225
KLHDC7A	-0.1215
KCTD4	2.47033333333333
GTF2H1	-0.06
FLCN	-1.11916666666667
BIRC4	-0.460125
LOC790955	-0.54725
VKORC1L1	-0.2065
CYP4F22	2.07633333333333
TAS2R5	-0.2135
ZNF582	0.3015
HS3ST3B1	-1.390625
CTNS	-0.15675
STK36	-0.421833333333333
MMD2	1.746
RP5-1103G7.6	1.3835
FLJ23356	3.836
CRH	-0.94825
C1orf182	-0.6476
ACP5	1.87783333333333
AMFR	0.3398
CA4	2.89275
PLCB4	-0.665
MPHOSPH10	-0.15125
UNQ473	2.8965
G3BP2	-1.127
SR140	-0.79775
HOXA2	3.08725
PYGB	-0.418875
BAT1	-0.0563333333333333
DKK3	1.79233333333333
DDX31	-1.37675
TULP1	0.47825
NHLRC2	-0.159666666666667
TNRC4	-0.110166666666667
ZNF430	-0.72125
TNRC6A	-0.23725
PLA2G1B	1.09283333333333
RCHY1	1.579
GTF2A2	-0.108666666666667
MGC4294	-1.4135
ZNF691	-0.201
TACC3	-3.9985
DNAJC5G	-1.99
LOC4951	3.1935
MS4A4A	0.8245
LOC152485	-0.385
PPP1R2P1	0.241
PPP2R5B	0.132
RPGRIP1L	-1.316375
SPOP	-0.0746
PTPRF	1.08941666666667
MGC42090	-1.0795
SUSD3	2.81725
THOC4	-1.390875
MAML1	-0.2425
FXR2	-1.12516666666667
TYK2	-0.509875
MUC6	3.62433333333333
DNAJB7	0.8405
PIP4K2A	-1.19485714285714
MEX3A	-2.0265
RRP1	-0.5165
TFAP4	-1.38025
CXorf41	0.34
MTMR4	-1.11383333333333
CTLA4	-0.3255
SNX9	0.135125
CIB3	-0.262833333333333
NECAP1	1.6225
PLA2G2D	0.5678
GLMN	-1.474
DCLRE1A	-0.99
PDX1	-0.639
SAMD11	-1.513
MRPL55	0.1413
TLR7	1.10175
TBC1D21	0.103833333333333
SMAD1	1.8856
ACTRT2	0.435
RIOK2	-0.10625
PDLIM4	1.5155
SLC22A15	0.0711666666666667
ABHD13	0.6707
STX18	0.0969
CCPG1	0.939642857142857
DCBLD1	-2.332
SLC2A6	-1.046
NOLA3	-0.04525
TRDMT1	-0.249428571428571
IL17F	2.983
ATP1A4	-0.0876666666666666
OR52W1	0.63
CFL1	-1.77325
IL4	0.47375
RBP2	0.4138
CPSF6	-0.198875
TTC8	0.356333333333333
MUCL1	7.6345
EYA3	-1.85966666666667
KRT38	0.7185
GNE	-1.02225
ZNF501	1.258
SLC35A2	-0.412875
CEP110	-1.6757
MYF6	0.7645
MGST2	0.746333333333333
TRPV4	0.0755
NEK8	1.12366666666667
NOX5	-1.5875
NCKAP1L	-0.512333333333333
EMP3	-0.769166666666667
BPY2C	-2.557
C1orf38	0.41475
ELOVL2	-1.864
CBX7	3.12383333333333
OSBPL1A	0.949166666666667
ZNF589	-0.685
ESCO1	-0.914666666666667
TRA2A	0.4315
C3orf26	-1.0865
PHF2	0.58575
PID1	2.85283333333333
RFC1	-0.659375
MTAP	-0.3509375
ADORA3	3.02466666666667
LOC389458	-1.376
TRNT1	-0.78225
CRIPAK	-0.3025
RAI2	4.04466666666667
ANKRD44	-1.85
GZMB	3.27575
NFE2L1	-0.353375
STIP1	-1.36916666666667
RASL11B	0.0135
NT5DC2	-2.6245
LRP2	2.423875
MTDH	-0.329933333333333
ARSG	0.088
HSP90AB1	-0.763916666666667
CT45-6	-2.99975
ZNF483	0.01425
LMBR1L	-0.32375
S100A2	-0.2676
C2	-0.401055555555555
C2orf27	-0.322125
EIF4EBP1	-1.6245
GCKR	-3.263
PPP1R9B	-0.394
FER	-0.67025
SNRK	0.076
OR5M10	0.699
UTP6	-0.907
CAPZA3	2.38475
FBP1	0.867111111111111
TERT	-1.9425
CCL1	-1.6885
FUCA1	0.7195
ALS2CR8	-0.4875
KCMF1	-0.19725
SRCRB4D	-1.541
OXCT2	0.622
IL17RA	0.637833333333333
MPP5	-1.008125
SPA17	-0.4595
FLJ10986	1.30916666666667
GALNT14	-1.0175
CXorf27	-1.285875
NPLOC4	-0.0375
RAB34	0.051
KRTAP3-3	1.169
ARSD	0.539666666666667
CPLX2	-0.7899
PJA1	0.94275
WHDC1L1	-0.0121666666666667
RB1	-1.2308
MTMR15	-0.905
PHLDA2	-1.6911
GUCY2F	-0.495
MPV17	-0.2635
SLC35D1	-1.5665
LYSMD3	0.2005
COL16A1	1.71525
ERLIN1	-0.858833333333333
JMJD4	-0.72
HIST1H2BK	-1.99825
TP53I11	1.27283333333333
ST3GAL4	-1.1564
PF4V1	1.17766666666667
ALG8	-1.03975
REG1A	-0.689
MINA	-0.903
CYB5R3	1.26891666666667
HHLA1	-0.36875
MYST4	-0.2226
VASN	0.2205
UCHL5IP	-1.38775
TFAP2A	0.157625
MGC9913	0.4765
C9orf97	-1.1785
LOC90379	-1.02225
PHF15	0.0465
ZNF169	-0.651166666666667
KRT7	3.7227
GLIPR1L2	1.50057142857143
LOC116236	-0.735
IQCF3	-0.337
RDH14	1.04266666666667
HNRPK	0.287857142857143
RABEPK	-1.0625
ISX	-4.3565
CBARA1	-0.2795
RAD51AP1	-3.66175
MLL5	0.487125
CXorf48	-4.699
SGCD	-1.39025
PHTF1	-1.834
CA3	5.0215
CMTM5	1.6705
STX10	-0.4965
JMJD2D	-1.1085
P4HA1	-2.49866666666667
GAB3	0.147833333333333
DHRS4	0.225666666666667
COL4A1	1.8091875
C20orf20	-2.370625
OSBPL2	0.069625
PTTG2	-3.8005
KIAA1688	0.395
STS	-1.410125
SHROOM4	0.7885
KBTBD5	0.843833333333333
ALDH1A3	3.8058
BTNL2	1.39416666666667
TGIF1	-0.4235
ZFAND5	0.361375
ICA1	0.42125
NAV3	0.360333333333333
FLJ12331	-0.09725
EPS8L2	0.3927
MNT	1.087
ENTPD1	0.758454545454546
OR51E2	0.4955
STK11	-0.107375
MX1	2.8395
TTTY9A	-0.322333333333333
CX62	0.7005
LOXL4	1.7035
EXOSC4	-0.7455
PURB	-0.156
SETD1A	-0.6785
RELB	0.53575
LAMB2	1.99583333333333
HNF1B	1.10866666666667
PNLIPRP3	-1.43
C14orf139	2.71
UMOD	2.6135
GRIN3B	-0.57575
GPR25	2.4705
ZNF512B	-1.281
ATP6V0A1	-0.2375
SRA1	0.10575
ZNF615	0.9405
ZNF768	-0.20275
ZNF469	2.27225
DYNC2LI1	0.654333333333333
DNAH3	0.73
LOC387911	4.44425
LOC554234	0.97875
ARRDC5	1.904
TMEM59L	-2.47016666666667
MARCH4	-2.1645
CNOT8	-0.0905
KIRREL3	-0.5228
ADAM17	-0.342
MYOG	2.252375
CPNE1	-0.745
AK5	5.143
LOC204010	-0.19625
NDRG4	0.9145
LOC130074	0.1965
PIAS4	0.893
NCOA2	-0.86575
TEGT	-0.2557
USP5	-1.8705
ANKRD21	-1.706
KIAA0692	-0.2005
HAPLN3	0.784
LZIC	-1.21425
NRXN3	1.24925
CDKN2C	-0.3545
KIAA0226	-0.4685
CYB5D1	-0.67675
WDR68	-1.0588125
ABCB6	-0.968
MRPS25	-1.3405
ZMAT2	0.0236666666666667
KRT25	5.4905
RPL11	0.4825
GRAP	0.354833333333333
LOC198437	-1.83
RORC	1.278375
RAP2C	-0.567428571428572
MXD1	-0.8741875
AZI2	0.3545
NUAK2	-1.668
AHSG	-6.445625
MANSC1	1.76975
IMP3	0.308833333333333
C2orf3	-0.64275
VSTM3	1.873
PCTP	0.149
SIRT1	0.48325
MANBA	0.58575
CD164	0.655875
GFRA1	-1.3502
PRM2	1.301
ZKSCAN3	-0.342
PLEKHG1	2.66575
TPRKB	0.1015
UBFD1	-1.14425
CDKL5	0.789333333333333
HIST1H2BD	-1.95525
INPP4A	-1.67816666666667
BMX	2.23175
PTPRU	-1.6095
LOC554202	-0.481833333333333
HOXC8	0.807625
IL12B	0.233
ADPGK	-0.54
ZNF418	1.355
SIAE	1.232125
CWC15	0.01975
RP13-401N8.2	1.4195
KLHL11	-0.72625
DEDD2	0.666375
PSMB3	-1.061
DDX25	-3.61375
ZBTB3	-0.0803333333333334
GFRAL	-0.387
RPS25	0.463166666666667
FAM57B	-1.22883333333333
TESK2	0.643166666666667
DNM1L	-1.599
ZNF207	-0.591666666666667
CLEC11A	0.936375
TOLLIP	1.500625
TMEM61	1.5625
DLK1	-4.193
PLVAP	3.758
NOD2	-0.172333333333333
SCMH1	0.28475
FLJ40235	1.38766666666667
HTR2A	3.09433333333333
ARMC5	0.178
FUT7	-0.13
PRELP	3.6486
ALKBH6	-0.851
GYG1	0.296666666666667
POLR3GL	0.82325
COL8A2	4.679
OR10A5	0.752625
C1orf187	-1.6045
TXLNB	0.924333333333333
C16orf68	-0.190166666666667
R3HDM1	-1.63625
C16orf75	-3.2155
BAALC	0.3885
TNP1	0.1345
GAPDH	-1.90216666666667
COX7C	0.7045
ERRFI1	-0.59125
PGAM2	1.50766666666667
FAM108B1	-1.49975
APC	0.2015
TLR2	3.62475
SUCNR1	1.904375
ZNF233	0.28675
WFDC1	-2.6255
PSG11	0.2961
SLC39A1	0.177
PSAPL1	0.937
CDC42EP1	1.461125
MECR	0.0705
KIAA0101	-3.7309
MACROD2	0.4453
MMP19	1.11666666666667
LOC202459	-0.587666666666667
VNN2	2.25625
ACCN3	-1.085
TIMD4	2.747
RNASE8	-0.823
CCDC7	0.95625
SULT2B1	1.0215
ME1	-0.62175
MGRN1	-0.589
MRPL30	-0.90875
IVL	0.805
CALM1	1.24435
PLEKHA6	1.9323
B4GALNT2	-1.0275
PGDS	4.4815
C8orf33	-0.159833333333333
TMEM56	-2.225
CKM	-0.832
ESR2	0.5044
ACOT8	-0.66375
AGTR2	0.642333333333333
LOC155006	0.871333333333333
BC37295_3	0.5465
EPM2AIP1	-0.273
PZP	0.28
RPS9	1.26066666666667
C18orf51	-3.16275
SIVA1	0.121
HEATR2	-1.391
CD3E	0.364666666666667
C20orf142	-1.89075
PGLYRP3	-0.3605
CCDC139	-1.3445
GPS2	-0.3075
NOL14	-1.24325
LRTM2	-0.08075
TRIM36	-0.81375
TP53RK	-0.543
FBXL13	-0.345833333333333
RUFY2	-0.559
C11orf70	0.789833333333333
HSPB9	0.177
GJA5	3.779
HGF	-1.391
EPHB4	0.27175
SOX18	1.70475
IFRG15	-1.0385
SERPINA10	-2.139
WDR23	-0.785
REEP2	-1.23383333333333
CDK3	-0.9465
HSPA12A	1.994375
ARL8B	-0.1799
SATB1	0.412666666666667
PPM1D	-1.411
VPS45	-0.687333333333333
TP53BP2	-0.264375
GJE1	3.3935
CACNA1G	0.172875
VGLL4	0.49075
GNPTG	0.5135
ROS1	-2.3965
C21orf128	0.953666666666667
BMP8B	0.46525
SLC5A4	-0.285
SLC6A3	1.26283333333333
C16orf53	-0.848375
TMEM81	-1.61
APC2	-0.3119
SYAP1	-0.60925
C6orf54	-0.6308
ZBED5	-0.6521
PVR	-1.191625
LTA4H	-0.2745
CCDC24	0.4917
MAGEA4	-4.18583333333333
IFIT3	1.46816666666667
MYADM	1.694875
C21orf82	-0.151
PDE3B	-0.50825
TMPRSS11A	-1.37766666666667
PGK1	-2.026
CCL13	6.4565
DERL3	-0.853166666666667
MLXIP	-0.01
PLOD1	-2.062
MTFR1	-1.4119
NPDC1	-0.547
GPAA1	-0.203166666666667
LTV1	-0.0135
RYR3	1.61925
C7orf46	1.19975
VAMP2	1.78575
RNF135	1.1152
SUPV3L1	-0.847
FIBP	-0.345875
ADAMTS18	0.3582
RNF25	0.0211666666666667
SOS1	0.37675
PLAU	-1.0725
MATK	-2.55975
EHF	4.868
CTNND2	-0.01225
PTEN	1.15585714285714
ZNF189	0.791625
SLC28A3	4.635
GUCY1A3	4.076
SETD2	-0.5225
ROGDI	2.9135
TICAM1	1.2218
RASSF3	0.4805
PACSIN2	0.371166666666667
SERPINB5	1.82
PRKCDBP	0.631625
TFDP3	-1.2505
LGR6	5.438625
RFX5	-1.31166666666667
OR52J3	1.324
PTPN18	1.24675
ZBTB34	2.456625
KCNF1	-0.49675
SYNE2	-0.452142857142857
SLC22A4	-0.95075
NETO2	-3.25625
VCPIP1	-1.17725
LDHD	0.00349999999999999
ESX1	-4.16625
SQRDL	1.95725
GALK1	-0.91075
SERPINA6	-2.16266666666667
HD	-0.043375
ASCL3	0.8665
FBXL6	-1.15275
FABP7	2.124
MAGEC3	0.6725
KLC4	-0.24125
CD1D	-1.529125
PRAM1	1.687
EIF3B	-0.0681428571428571
DSCR8	-4.1275
FLVCR1	-2.84175
KIAA0141	0.181875
PROM2	3.46533333333333
ALOX5	2.4041
GPR162	0.59825
LYRM2	0.3645
RNASE6	-0.513375
HES5	3.36975
GJA1	0.824375
MRPS14	-0.35975
HMHB1	-0.069
TAF7	0.75975
BTNL9	2.591
SFXN2	-1.531125
VEPH1	-2.39025
GK2	1.20133333333333
AMBP	-5.534125
KIAA0953	0.2015
XAGE5	0.350166666666667
CCBP2	4.4345
TGM2	-1.61983333333333
ZNF202	-0.777
ACTL6A	-0.746333333333333
SLC23A2	-0.705555555555556
ARHGEF7	-0.425583333333333
LOC728635	-0.039
CRYM	0.854666666666667
PKD2	0.05725
MANBAL	0.719833333333333
LIN54	-1.65075
ACTL7B	0.319
OR4D9	-1.039
KIAA1683	0.8125
ZNF704	-0.1065
TCP10	-0.107125
MAGEB18	0.0905
DEFA4	1.0112
ZNF197	-0.65875
PTOV1	0.221166666666667
RNF208	0.199333333333333
CMIP	-0.419833333333333
TRDN	0.2
UCHL1	-0.312625
APOL6	0.0793
PLK1	-3.0635
NPHP1	1.97866666666667
NDUFA11	-0.41725
DAB1	2.096
RTN4R	-0.59125
PUSL1	-1.1995
SYT2	1.92325
ANXA13	1.904
RFTN1	-1.13625
ATP8B2	-1.0885
VN1R2	0.3145
OR52E4	-0.055
NPPB	-2.976
ZNF148	0.4475
ZNF141	6.93889390390723e-18
IKZF1	-2.66475
PSMC2	-0.552
GGA3	-0.822166666666667
LPGAT1	-0.5425
SEC16B	0.628833333333333
C5orf38	0.475
THOC2	-1.1423
SLC16A12	1.848
ALK	-0.3325
DACT3	1.23366666666667
CACHD1	3.903
GAN	-0.79475
EXOC6B	-1.665
HIST1H2AE	-1.855
VAMP1	-1.64625
SRI	1.30016666666667
AKAP14	-1.831
HLA-E	1.1797
SLC25A32	-0.485333333333333
FLT3LG	0.649833333333333
ATP1B1	2.735875
WDR1	-0.1546875
SWAP70	1.20975
TRIM31	-0.2235
ARNT	0.223625
ZNF596	0.5744
CDKN1B	0.173583333333333
FOXC1	0.1305
SEMA3A	-2.8018
LSM14A	0.424083333333333
STEAP3	0.20675
ABCA1	0.970666666666667
PLSCR2	0.875833333333333
EDC3	-1.13241666666667
THBS3	0.86725
C15orf43	-0.0496
GMCL1	-1.69383333333333
C9orf71	1.825
MGAT5	-0.6155
