Hybridization REF	TCGA-C8-A1HF-01A-11R-A137-07
NAG	0.125375
C11orf68	-0.525
AKR7A3	1.0855
AHCYL1	0.694916666666667
COP1	1.543
RPP14	-0.461416666666667
PCDHB18	0.10475
CDH24	-0.27225
KRT17	-0.1757
LACTB2	-0.37825
DDX24	-0.4063
PHACTR1	-2.11666666666667
SLC35E2	-0.382
LOXL1	0.12025
IQSEC2	0.200625
RGSL1	0.8985
PCDHGC5	0.8155
MEGF10	-0.600125
PRRX1	1.32783333333333
ASTE1	0.496
C6orf159	-1.5665
MYOD1	0.1855
GAA	0.80575
ZNF747	0.69525
KLRC1	0.201875
IL1RL2	0.6495
GDF9	0.176
GPR119	0.5545
TRAF2	0.413666666666667
HCK	3.60283333333333
BMP6	-2.514
IL8RA	0.706833333333333
FLJ35848	-1.61125
EFHA1	-0.405
CDSN	3.7585
C14orf54	-0.352166666666667
LSM3	-0.865125
ZFP41	0.3555
C9orf126	-0.9635
VIT	0.2885
SPCS3	0.101
DEF8	-1.3033
CHAF1A	-0.764166666666667
C1orf165	-0.489666666666667
ZFPM2	1.14633333333333
FTH1	0.28325
SLC35F1	-1.28075
YWHAH	0.6425
C17orf66	0.475
ADRB1	-0.690666666666667
FOXL1	-0.345
RG9MTD3	-0.417333333333333
UMPS	-0.136875
MGC13008	-0.5705
KIAA1161	-0.587
CCDC77	-1.17325
C12orf65	-0.2547
COG4	-0.818666666666667
RCP9	-1.11166666666667
RP4-692D3.1	3.85383333333333
CDC2L5	0.2105
MGC7036	0.106833333333333
DNAJC11	-0.531
GDF2	0.128666666666667
TIMM17A	0.10575
HNRNPA0	-0.3804
OR2H1	0.5655
PCBP1	0.16125
COL23A1	-1.65225
LRRC2	-0.480642857142857
NSD1	-0.0290714285714286
FLJ37078	-1.959125
WDR91	-0.387166666666667
TMEM179	0.6175
DSCR10	0.855
CNDP2	0.6594
FYN	-0.4645
BEX2	-2.7985
KCND3	-0.10675
YPEL5	1.612875
LRRC42	-0.668333333333333
C17orf45	0.151375
ZNF649	0.3767
LOC150763	1.240375
COL5A2	3.09416666666667
CNGA2	0.668
ELA2B	-0.3785
RAB9B	0.71675
FAM100A	-0.06325
NAIP	0.593571428571429
MYOZ2	-1.240125
SPATA12	0.415
XRCC4	0.008
CYB561	1.4245
CHST10	0.93325
BAI1	-1.71583333333333
BRSK1	-0.605166666666667
C17orf89	1.36375
PDE6H	-1.9645
FLJ20309	0.1433
MAP7	0.881375
SCN4B	-0.3665
SPAG9	-1.0290625
SERTAD1	0.804833333333333
FLJ21963	0.53375
ANTXR1	1.1214
TMPRSS13	1.36266666666667
ETV7	4.4705
DGAT1	0.107166666666667
NKIRAS1	-0.0845
TAC3	-2.75825
CORO1C	0.534666666666667
RAD54B	-0.71825
HRASLS3	-0.184833333333333
C21orf42	1.48375
BARD1	-0.596666666666667
ZNF177	0.206
MIP	0.6995
ZNF442	-1.0105
F2	-3.4072
GRIA1	0.4395
GALNTL2	1.522
WNT5A	-1.4952
LENG9	0.4665
hCG_25371	-0.1495
FOXR1	0.0525
TRA@	1.4347
PWWP2	0.57525
C1QTNF7	0.586333333333333
SLC7A4	0.574
C4orf7	1.94525
C17orf80	0.545166666666667
KLK4	1.47866666666667
IL31	-0.8025
TMEM176A	3.974
CTNNB1	-0.29725
BHLHB2	0.33825
TMEM185B	-0.346166666666667
ARD1B	0.443
C1orf93	1.0745
BRUNOL4	0.0958333333333333
LOC541469	-0.89375
UPK2	-0.1115
GAS8	0.0341666666666667
PATE	0.644
IMPACT	0.841375
WNK4	-2.445
HNRPLL	-0.495
GAD2	0.00974999999999998
ITGA6	-1.04775
BMP15	0.2295
CYP2A7	0.8
RIC8A	-0.276375
CCND1	-1.68416666666667
USP35	-0.734
DSCR2	-1.48625
CCL4	5.24966666666667
ZCCHC10	0.0985
NOL11	-0.214
TRPM2	1.9235
PSMD2	-1.10745454545455
CHTF18	-0.81375
USP18	2.34325
RRAS	0.207625
LAMC3	-0.7115
TOX	-1.78483333333333
PCDH15	-0.551
GABRG3	-2.1525
NUDCD2	-0.03975
SGCZ	1.0765
KCTD17	0.5872
SPSB2	0.871
TPPP3	1.997
CILP2	0.616333333333333
CALB2	1.806
CEBPZ	-0.246
ZNF479	-0.196
FMOD	5.3365
C21orf66	-1.37385714285714
CLN6	-0.253
ANAPC1	-0.913125
SH2D3C	0.9895
PTPN14	-1.0352
TRIM42	-0.31775
APTX	0.94775
SNRPG	0.1425
BMS1	0.3315
MAGEA3	-3.817
NFATC3	-1.02283333333333
LRRC45	1.34333333333333
ARS2	0.735642857142857
LRIG1	0.906166666666667
EPSTI1	2.49183333333333
PRSS27	-0.41225
ERC2	-1.259125
PRKACB	0.0126428571428572
PRDM13	-3.967
HCG27	-0.98625
KLK12	-3.528
HSD17B7	-0.804
ZNF354A	0.66275
PCDH11X	-0.5705
DMGDH	0.616
PCBD2	-0.600833333333333
TMC6	-0.861875
RIMS1	0.437875
SF3B2	-0.771166666666667
RCN1	0.191833333333333
CPB1	0.06375
BCAR3	0.1355
FCRLB	-0.732875
PAK1IP1	-0.1655
OR10H1	0.5785
KIF9	0.5847
PITPNM2	-1.075125
L3MBTL4	0.0645
TGFB1	-0.3315
ZXDC	-0.583
SLC6A16	2.00975
SRrp35	-0.988875
LRRC8E	0.6185
PPIAL4	0.63775
EOMES	2.844
PAX2	0.8915
SCARF2	0.25775
PSEN2	0.735666666666667
PCDHB13	-0.3
C10orf28	-0.0264999999999999
DHRS7B	-0.0572142857142857
C1orf131	0.59025
ASB1	-1.2835
ZNF223	0.163666666666667
LCMT2	0.532
MEP1A	-0.368
TMEM53	0.80975
RSPH3	1.1015
C10orf33	-1.003
LOC644285	-0.48025
PTPN9	-0.2435
ABCA12	1.87225
CCDC37	-0.9665
RUNDC1	0.0981
YES1	-0.516833333333333
FAM120AOS	0.60025
OR5M3	0.248
PPP1R3F	-0.0231666666666667
IL13	0.67
MDFI	1.2355
PRNT	0.31
ZDBF2	-0.937
OR10C1	0.3565
CLIC1	-1.10833333333333
LILRA5	0.766666666666667
CSAG1	-3.45366666666667
TREML2	-0.238166666666667
FAM125A	-0.0816666666666666
ZNF74	-1.10325
FAM104A	0.690875
LRRC39	0.2825
SAMD5	-1.6255
HYAL2	0.30875
HIST2H2AC	0.8255
IGFBP5	0.897173913043478
NRTN	0.763166666666667
KIAA0556	0.2391
FAM29A	-0.8
JMJD2A	-0.055
EPHB1	0.32225
POLD4	0.102875
ANAPC10	0.1135
LRRC36	0.2475
MEGF6	0.51825
LPHN3	1.943
BMP10	0.104
C21orf55	-0.3605
CREM	0.0890625
PTGER4	0.7795
METAP1	-1.0545
KCNQ1	1.16433333333333
NR2F2	-1.112875
SSFA2	-1.3545
CTTNBP2	-2.95575
BCL2A1	0.2125
ZBTB24	-0.272125
SLCO6A1	-1.3415
PRDM1	0.7816
OR7D2	-0.243833333333333
CCDC47	-0.633
LOC646982	-0.3175
SLC26A6	-1.53733333333333
BIN1	-0.5471
SRRM1	-0.397857142857143
PCSK1N	-0.8365
ALS2	-0.4087
ECT2	-0.094
CACNA2D2	0.071375
DOCK6	-1.9455
C10orf119	0.60825
FATE1	0.57075
DUSP23	2.485
TRIP6	0.0485714285714286
NUP35	-1.3415
CDH3	-0.97775
KLHDC8A	1.327
C9orf116	1.51525
EI24	-0.4505
CENTD1	1.82966666666667
RWDD2B	-0.420333333333333
DOCK1	1.201
NPAS2	-0.2185
NR3C2	2.54533333333333
FAM63A	-0.280666666666667
INPP5F	-0.316333333333333
FAM111A	0.4879
MYBL1	-1.95316666666667
IQGAP3	0.945333333333333
CRADD	0.0206666666666667
DUSP12	-1.07675
PDZK1IP1	4.11125
VASH2	0.11075
CTR9	0.108
VIL1	-3.7075
OR8U1	0.499833333333333
CCDC107	1.064
PTTG1IP	-0.55475
OR4X2	0.74675
COL9A1	-0.0925
PSMD9	-0.52975
ZFP62	0.529
TIP39	-0.036
PARP15	0.5115
TTC19	-0.743375
C1orf114	-2.33616666666667
GFPT1	0.714
SLC27A6	-2.61275
MRPS10	-0.3146
CALML5	-0.6385
TRPM7	-0.257375
CGNL1	0.421375
CECR1	0.9625
SERPINB8	0.626
TMEM102	0.64175
PDIA2	-3.0855
NUCKS1	-0.3945
HOTAIR	1.908
EBI3	0.91125
NXN	0.18825
ZMYND19	-0.15575
FOXJ3	0.15825
EIF5B	0.8868
EIF2B4	0.287666666666667
LEO1	0.1005
ZIC5	-1.41216666666667
IL20	0.0773333333333334
KIAA0415	0.11
FLJ37357	1.596
TSPAN12	0.153625
ACTR3B	-0.25775
TFAM	0.0455
IL17RD	0.17175
PARP12	0.81675
KLHDC7A	0.5645
KCTD4	0.296833333333333
GTF2H1	-0.02325
FLCN	-0.107333333333333
BIRC4	0.44725
LOC790955	0.667
VKORC1L1	0.07675
CYP4F22	2.8795
TAS2R5	0.413
ZNF582	0.1335
HS3ST3B1	-0.149
CTNS	-0.359
STK36	0.327833333333333
MMD2	0.38125
RP5-1103G7.6	0.971
FLJ23356	0.4185
CRH	0.05825
C1orf182	1.59833333333333
ACP5	3.30816666666667
AMFR	-0.6411
CA4	-2.408
PLCB4	1.2565
MPHOSPH10	0.17975
UNQ473	2.0265
G3BP2	0.2665
SR140	0.353
HOXA2	-0.46275
PYGB	-0.97125
BAT1	-0.0666666666666667
DKK3	0.410666666666667
DDX31	-0.653
TULP1	0.397625
NHLRC2	0.2105
TNRC4	-0.00200000000000001
ZNF430	-0.64025
TNRC6A	0.253875
PLA2G1B	2.093
RCHY1	0.766
GTF2A2	-0.536666666666667
MGC4294	-0.3045
ZNF691	0.3475
TACC3	-1.4085
DNAJC5G	-0.08025
LOC4951	-0.00775000000000001
MS4A4A	0.49
LOC152485	-0.1825
PPP1R2P1	0.16075
PPP2R5B	-0.288
RPGRIP1L	-0.19225
SPOP	0.7902
PTPRF	1.557
MGC42090	0.0115
SUSD3	0.537
THOC4	1.286875
MAML1	-0.1015
FXR2	-0.918833333333333
TYK2	-0.13475
MUC6	0.418333333333333
DNAJB7	0.051
PIP4K2A	-0.255642857142857
MEX3A	1.63116666666667
RRP1	-0.980875
TFAP4	-0.2565
CXorf41	0.3945
MTMR4	0.261666666666667
CTLA4	1.587
SNX9	-0.442
CIB3	2.59016666666667
NECAP1	0.586625
PLA2G2D	-0.00599999999999997
GLMN	-0.627166666666667
DCLRE1A	0.556
PDX1	-0.6655
SAMD11	0.84825
MRPL55	1.0544
TLR7	2.3065
TBC1D21	0.124666666666667
SMAD1	1.7803
ACTRT2	0.235
RIOK2	-0.362
PDLIM4	0.63675
SLC22A15	0.2795
ABHD13	0.703
STX18	-0.1677
CCPG1	-0.191214285714286
DCBLD1	-0.418333333333333
SLC2A6	-1.0595
NOLA3	0.02575
TRDMT1	-0.111285714285714
IL17F	0.323
ATP1A4	-0.5045
OR52W1	0.446
CFL1	-1.01575
IL4	-0.606
RBP2	-0.390166666666667
CPSF6	0.983
TTC8	0.2005
MUCL1	1.1125
EYA3	-1.34066666666667
KRT38	0.5785
GNE	-0.141
ZNF501	0.765
SLC35A2	0.088375
CEP110	-0.7591
MYF6	1.231
MGST2	-0.174333333333333
TRPV4	-0.351666666666667
NEK8	-0.419666666666667
NOX5	-1.4735
NCKAP1L	0.705833333333333
EMP3	-1.394
BPY2C	1.195
C1orf38	0.58425
ELOVL2	-2.2415
CBX7	0.04575
OSBPL1A	0.719
ZNF589	-0.6845
ESCO1	-0.355166666666667
TRA2A	0.696083333333333
C3orf26	-0.8605
PHF2	0.842416666666666
PID1	-0.0361666666666667
RFC1	0.307875
MTAP	0.2425625
ADORA3	4.81783333333333
LOC389458	-0.6485
TRNT1	-0.1965
CRIPAK	-1.20525
RAI2	1.67416666666667
ANKRD44	-0.27725
GZMB	5.00075
NFE2L1	-0.447125
STIP1	-0.840666666666667
RASL11B	-0.1145
NT5DC2	-1.58216666666667
LRP2	-0.954375
MTDH	-0.0806666666666667
ARSG	0.05175
HSP90AB1	-0.427
CT45-6	-4.32675
ZNF483	-0.68525
LMBR1L	-0.1805
S100A2	-2.029
C2	0.839222222222222
C2orf27	-0.121375
EIF4EBP1	-0.19525
GCKR	-2.978
PPP1R9B	0.944375
FER	-1.1415
SNRK	0.0205
OR5M10	0.6375
UTP6	-0.205
CAPZA3	1.44725
FBP1	0.518666666666667
TERT	-1.2575
CCL1	-0.4265
FUCA1	0.5245
ALS2CR8	-1.30566666666667
KCMF1	0.55125
SRCRB4D	-0.8615
OXCT2	-0.0696666666666667
IL17RA	0.202333333333333
MPP5	-0.494625
SPA17	1.13925
FLJ10986	0.355166666666667
GALNT14	1.762
CXorf27	-0.8585
NPLOC4	-0.1445
RAB34	1.00525
KRTAP3-3	0.289
ARSD	0.523166666666667
CPLX2	-1.4055
PJA1	0.181
WHDC1L1	-0.887833333333333
RB1	-1.9207
MTMR15	-0.4155
PHLDA2	0.9848
GUCY2F	-0.4175
MPV17	-0.296833333333333
SLC35D1	0.32
LYSMD3	0.3987
COL16A1	0.80875
ERLIN1	-0.312833333333333
JMJD4	0.1495
HIST1H2BK	-0.3005
TP53I11	1.26883333333333
ST3GAL4	-1.5074
PF4V1	0.0936666666666667
ALG8	-0.765
REG1A	0.45975
MINA	-0.41875
CYB5R3	-0.531333333333333
HHLA1	0.63525
MYST4	0.2161
VASN	-0.3545
UCHL5IP	-0.238
TFAP2A	0.8094375
MGC9913	-1.521
C9orf97	-0.7845
LOC90379	-0.911
PHF15	-1.47464285714286
ZNF169	-0.144833333333333
KRT7	1.5624
GLIPR1L2	1.091
LOC116236	-0.5915
IQCF3	-0.2015
RDH14	0.636166666666667
HNRPK	0.407142857142857
RABEPK	-0.265666666666667
ISX	-1.8095
CBARA1	0.4965
RAD51AP1	-1.025
MLL5	-0.570875
CXorf48	-4.98
SGCD	0.51175
PHTF1	0.267
CA3	0.241
CMTM5	-0.136
STX10	-0.544875
JMJD2D	-1.147
P4HA1	-1.01333333333333
GAB3	0.2135
DHRS4	0.133166666666667
COL4A1	2.6348125
C20orf20	-1.37825
OSBPL2	-0.10525
PTTG2	-0.25925
KIAA1688	1.34125
STS	-2.14
SHROOM4	0.176333333333333
KBTBD5	0.313666666666667
ALDH1A3	0.138
BTNL2	-0.204833333333333
TGIF1	-0.07
ZFAND5	0.868375
ICA1	2.673125
NAV3	-1.35733333333333
FLJ12331	0.3745
EPS8L2	-0.0463
MNT	-0.277
ENTPD1	2.42933333333333
OR51E2	0.537875
STK11	0.21025
MX1	3.785
TTTY9A	-0.48
CX62	0.095
LOXL4	-1.543875
EXOSC4	0.36825
PURB	-0.374142857142857
SETD1A	-0.788166666666667
RELB	0.87675
LAMB2	0.538166666666667
HNF1B	-0.253333333333333
PNLIPRP3	-0.2745
C14orf139	-0.8995
UMOD	0.61275
GRIN3B	0.05775
GPR25	0.623
ZNF512B	-1.30675
ATP6V0A1	-0.646625
SRA1	-0.334916666666667
ZNF615	1.01825
ZNF768	-0.23775
ZNF469	2.81925
DYNC2LI1	0.699166666666667
DNAH3	-0.1005
LOC387911	-0.2615
LOC554234	0.56875
ARRDC5	0.981
TMEM59L	-1.4175
MARCH4	-0.49825
CNOT8	-0.296333333333333
KIRREL3	-1.44766666666667
ADAM17	0.4735
MYOG	0.628875
CPNE1	-1.22183333333333
AK5	0.891875
LOC204010	-0.352
NDRG4	0.916
LOC130074	-0.407
PIAS4	0.376
NCOA2	-0.12975
TEGT	0.0175
USP5	-1.396
ANKRD21	-2.78925
KIAA0692	0.9435
HAPLN3	1.304
LZIC	-0.1415
NRXN3	0.601
CDKN2C	-0.701666666666667
KIAA0226	0.953166666666667
CYB5D1	0.17775
WDR68	-0.176
ABCB6	-0.8697
MRPS25	-0.95725
ZMAT2	-0.207416666666667
KRT25	0.469
RPL11	0.0285
GRAP	-0.553666666666667
LOC198437	1.288
RORC	0.310375
RAP2C	0.858
MXD1	-0.8435625
AZI2	-0.182
NUAK2	-0.17675
AHSG	-5.63625
MANSC1	1.06675
IMP3	-0.45
C2orf3	0.03625
VSTM3	5.026
PCTP	0.3005
SIRT1	0.6865
MANBA	-0.18825
CD164	0.619
GFRA1	-0.00199999999999999
PRM2	0.767
ZKSCAN3	-0.202
PLEKHG1	2.179
TPRKB	0.77325
UBFD1	-0.0475833333333333
CDKL5	0.943166666666667
HIST1H2BD	0.52325
INPP4A	0.4675
BMX	-1.207625
PTPRU	-1.2115
LOC554202	-1.118
HOXC8	0.880625
IL12B	0.5215
ADPGK	-0.79775
ZNF418	1.313
SIAE	0.488875
CWC15	0.21275
RP13-401N8.2	-0.6465
KLHL11	-0.01925
DEDD2	-0.028625
PSMB3	-0.19325
DDX25	-2.826
ZBTB3	0.205
GFRAL	0.185
RPS25	-0.2175
FAM57B	0.07
TESK2	0.625
DNM1L	-0.61875
ZNF207	0.302166666666667
CLEC11A	1.252875
TOLLIP	0.571375
TMEM61	-1.44066666666667
DLK1	-4.2947
PLVAP	2.98025
NOD2	3.07166666666667
SCMH1	0.32475
FLJ40235	0.318
HTR2A	-0.920166666666667
ARMC5	0.591
FUT7	0.1805
PRELP	1.1092
ALKBH6	-0.285833333333333
GYG1	0.20875
POLR3GL	0.36975
COL8A2	4.68883333333333
OR10A5	0.67575
C1orf187	-1.708
TXLNB	0.278166666666667
C16orf68	-0.611416666666667
R3HDM1	-0.75025
C16orf75	-0.52975
BAALC	-0.808
TNP1	0.3085
GAPDH	-0.591333333333333
COX7C	1.495
ERRFI1	-1.51091666666667
PGAM2	2.25666666666667
FAM108B1	-0.5605
APC	0.319625
TLR2	3.969
SUCNR1	3.200125
ZNF233	0.93225
WFDC1	-0.487333333333333
PSG11	-0.196
SLC39A1	-0.1035
PSAPL1	-0.212
CDC42EP1	-0.0005
MECR	0.074
KIAA0101	-0.8206
MACROD2	1.5634
MMP19	1.05625
LOC202459	-0.0576666666666667
VNN2	3.1655
ACCN3	-1.54
TIMD4	2.758
RNASE8	0.468
CCDC7	-0.261
SULT2B1	0.7525
ME1	0.50275
MGRN1	0.229625
MRPL30	0.8625
IVL	0.0405
CALM1	2.00275
PLEKHA6	0.7225
B4GALNT2	0.388
PGDS	3.531875
C8orf33	-0.45875
TMEM56	0.0535
CKM	-0.761
ESR2	0.0304
ACOT8	1.15625
AGTR2	0.72225
LOC155006	-0.27
BC37295_3	1.11
EPM2AIP1	-1.083
PZP	0.55725
RPS9	1.03033333333333
C18orf51	-2.9815
SIVA1	1.4957
HEATR2	-0.2045
CD3E	0.0221666666666667
C20orf142	-0.24125
PGLYRP3	0.556
CCDC139	-0.19925
GPS2	-0.702333333333333
NOL14	-1.099
LRTM2	0.7285
TRIM36	-0.405625
TP53RK	0.8822
FBXL13	-1.03466666666667
RUFY2	-0.4135
C11orf70	2.587
HSPB9	-0.236166666666667
GJA5	3.41975
HGF	-1.01166666666667
EPHB4	-0.123
SOX18	-0.04
IFRG15	-0.985
SERPINA10	-3.40125
WDR23	0.05275
REEP2	-1.43183333333333
CDK3	-0.85125
HSPA12A	2.7795
ARL8B	-0.1828
SATB1	-0.3445
PPM1D	-0.833666666666667
VPS45	0.0836666666666667
TP53BP2	0.666375
GJE1	1.371
CACNA1G	-0.555571428571429
VGLL4	1.0065
GNPTG	-0.017
ROS1	-2.65625
C21orf128	-0.432333333333333
BMP8B	0.62025
SLC5A4	0.0375
SLC6A3	0.1595
C16orf53	1.092625
TMEM81	-0.884
APC2	-0.4359
SYAP1	0.69225
C6orf54	-0.554666666666667
ZBED5	-0.083
PVR	-1.63075
LTA4H	-0.0496666666666667
CCDC24	0.8404
MAGEA4	-3.73266666666667
IFIT3	2.98183333333333
MYADM	0.936625
C21orf82	-0.2855
PDE3B	-1.85175
TMPRSS11A	0.6565
PGK1	-0.86
CCL13	5.64983333333333
DERL3	0.409166666666667
MLXIP	-0.964166666666667
PLOD1	-1.359375
MTFR1	-0.2999
NPDC1	0.253666666666667
GPAA1	-0.821166666666667
LTV1	0.0555
RYR3	-1.305
C7orf46	1.74625
VAMP2	-0.01975
RNF135	0.8237
SUPV3L1	-0.06425
FIBP	0.20225
ADAMTS18	-1.18583333333333
RNF25	0.0121666666666667
SOS1	0.26975
PLAU	1.640125
MATK	-1.43475
EHF	6.301
CTNND2	0.753875
PTEN	1.13342857142857
ZNF189	1.203375
SLC28A3	0.2735
GUCY1A3	4.68975
SETD2	-0.8043125
ROGDI	1.01125
TICAM1	0.274
RASSF3	0.7085
PACSIN2	0.2415
SERPINB5	-1.27041666666667
PRKCDBP	0.5315
TFDP3	-0.3245
LGR6	0.4455
RFX5	0.3595
OR52J3	0.9395
PTPN18	0.588125
ZBTB34	0.16775
KCNF1	-0.849
SYNE2	-0.204714285714286
SLC22A4	-1.874
NETO2	-0.597125
VCPIP1	-0.11475
LDHD	-1.29125
ESX1	-3.28225
SQRDL	1.782
GALK1	-0.2065
SERPINA6	-3.31183333333333
HD	-0.518375
ASCL3	0.794
FBXL6	-0.49675
FABP7	-4.16875
MAGEC3	-0.3215
KLC4	-0.325375
CD1D	-1.8385
PRAM1	1.5015
EIF3B	0.139357142857143
DSCR8	-5.4105
FLVCR1	-1.0445
KIAA0141	-0.3995
PROM2	4.28333333333333
ALOX5	1.9765
GPR162	-0.721625
LYRM2	0.660375
RNASE6	-0.243
HES5	1.84525
GJA1	0.511125
MRPS14	0.093
HMHB1	0.381
TAF7	0.19775
BTNL9	-0.3719
SFXN2	-0.311375
VEPH1	-2.621
GK2	0.331833333333333
AMBP	-4.56375
KIAA0953	-0.6605
XAGE5	-1.01083333333333
CCBP2	0.0685
TGM2	-1.39366666666667
ZNF202	-0.0045
ACTL6A	0.442666666666667
SLC23A2	-0.7914
ARHGEF7	0.70325
LOC728635	-0.319
CRYM	-0.5365
PKD2	-0.4515
MANBAL	-0.072
LIN54	0.269
ACTL7B	0.05775
OR4D9	-0.1255
KIAA1683	-1.5715
ZNF704	-0.264
TCP10	-0.081375
MAGEB18	-0.6685
DEFA4	0.232666666666667
ZNF197	0.13975
PTOV1	0.0471666666666667
RNF208	0.368166666666667
CMIP	-0.0108333333333333
TRDN	0.747
UCHL1	-0.379875
APOL6	1.5413
PLK1	-1.07666666666667
NPHP1	2.053
NDUFA11	0.24125
DAB1	0.36
RTN4R	0.90425
PUSL1	0.8795
SYT2	0.11275
ANXA13	1.11075
RFTN1	-1.46125
ATP8B2	-1.20175
VN1R2	-0.1025
OR52E4	0.077
NPPB	-2.04233333333333
ZNF148	-0.48075
ZNF141	-0.28725
IKZF1	-1.346375
PSMC2	-0.47875
GGA3	-0.316666666666667
LPGAT1	0.301666666666667
SEC16B	0.375333333333333
C5orf38	1.12166666666667
THOC2	-0.4611
SLC16A12	-1.31733333333333
ALK	-1.441375
DACT3	0.671166666666667
CACHD1	-0.4875
GAN	0.394
EXOC6B	0.9305
HIST1H2AE	0.65425
VAMP1	-0.6555
SRI	1.15141666666667
AKAP14	0.4525
HLA-E	1.6819
SLC25A32	-0.726666666666667
FLT3LG	0.711333333333333
ATP1B1	2.304
WDR1	-0.3993125
SWAP70	0.12325
TRIM31	-0.20575
ARNT	0.592125
ZNF596	0.2473
CDKN1B	0.3345
FOXC1	-2.5471875
SEMA3A	-3.94
LSM14A	0.675666666666667
STEAP3	-0.435
ABCA1	0.6955
PLSCR2	0.138
EDC3	-1.05875
THBS3	0.425
C15orf43	-0.1025
GMCL1	-0.123166666666667
C9orf71	0.42625
MGAT5	0.057
LOC402164	0.11925
TSPAN8	-2.98516666666667
DYNLT1	2.0165
IGSF1	-3.04625
TMEM143	0.17625
FLJ25006	-2.808
ATP13A3	0.762833333333333
C3AR1	3.0975
CADM2	0.7685
EFNA4	1.456
HAO1	0.82425
TWF1	-0.00433333333333334
MRPS17	-0.0795
MYH9	0.982333333333333
C9orf9	0.850333333333333
C17orf79	0.400166666666667
FSCN3	0.8135
BDKRB2	0.971833333333333
PCGF6	-0.159
RAP1GAP	1.39283333333333
TAS2R41	0.531
DCLK1	2.3718
DEFT1P	-0.00300000000000004
TAF2	-0.395416666666667
COPZ1	0.547625
KATNA1	-0.082
STIM1	0.619
TBX2	-2.206
RPS4X	0.607538461538462
MARCH8	0.2505
DHX33	-1.54383333333333
TMEM161B	-0.854833333333333
SYPL2	0.423
ADCY5	-0.391875
SRPK3	1.166875
CXorf9	1.715
REC8	0.175625
CLP1	-0.5848
MGC52498	-0.307
DUOX2	0.66525
C6orf150	0.35775
TSC22D3	1.257125
CASP8	-1.2114
PRKD3	-1.30625
CFH	2.494
TRO	-1.48825
NRIP1	0.1435
ZNF707	-0.0405
TBC1D22B	-0.200666666666667
HYI	0.9755
COX7B2	0.07125
GPR52	0.3025
CASC3	-0.589142857142857
METRN	0.1195
KRT3	0.8945
ARF1	0.305714285714286
C1orf111	0.55625
MOG	0.2095
C6orf50	-0.4935
MGC12966	-0.093
ATP7A	0.493833333333333
NOTUM	-2.442
LOC342897	3.73
ITSN2	-0.321
GIP	0.034
LOC89944	-0.2885
UBXD8	0.0755
GYPE	-2.098
JAG1	0.264833333333333
RLBP1L2	0.361
HIST1H2AL	1.010875
PAPPA	-0.8703
CYP4F8	-1.40525
TRH	-0.48475
DCTN3	0.1484
NT5C	0.08225
HTR3C	-0.0135
VPS41	-0.184125
KIAA0174	-0.9343
ANKS6	-2.124875
MPV17L	-0.2485
MT1M	0.865666666666666
DTX1	0.989875
LOC146325	-0.294333333333333
ZNF639	-0.3445
CACNG4	-0.2473
TNNC1	-2.207
MGC27345	-1.17325
CASD1	-0.3801
HOXD4	-0.5425
SMC4	-0.816058823529412
TTC35	0.0762
CTXN1	1.827875
RGS19	-0.72675
SFRS3	0.423583333333333
TRIM43	0.044
HLA-DQB1	3.33525
NUPL1	-0.9002
NRAS	-1.082
RPL22L1	-2.24725
ZNF138	-0.700166666666667
FBXW2	0.1558
SIX3	0.638833333333333
HDAC9	-0.0559166666666667
OGG1	-0.0478125
APLP1	-0.775166666666667
OR7A5	0.3385
DLX4	-2.35875
TUBA1B	0.16225
CRY1	0.0725
C12orf29	-0.19375
MGC70863	0.536136363636364
OR1D2	-0.138
C1orf25	-0.146375
CUZD1	0.98575
PUNC	-3.5165
SCAND1	1.067
MYT1	-0.7845
MPND	0.34625
GOLGA1	0.9917
ZBTB43	-0.157
VAPA	0.00408333333333333
C4orf36	-0.03175
STAP1	2.72275
SLC34A1	-0.02325
PIK3R3	1.94
TGM5	0.0995
USPL1	-0.8639
FBXO40	-0.516166666666667
BRF1	0.5157
CCL27	-0.039
hCG_1657980	-0.153
PFN2	-0.1685
MYBPH	-2.6085
PPP1CC	-0.084875
CDCA7L	-1.338
KCNB2	1.10775
C20orf151	1.0205
USP13	-0.806
RCOR2	-0.1125
FBXW4	-0.314166666666667
WT1	-0.221833333333333
TAS2R46	-0.493
STK38L	1.43533333333333
LEPROT	0.833875
DDX42	-0.19775
TXNRD2	-0.5955
TNFRSF4	3.655
KSR1	0.004125
SLC27A1	0.434166666666667
POU5F2	0.16575
SLC22A11	0.2695
C8orf32	-0.394333333333333
ZNF236	0.534285714285714
GABRB1	-1.86325
LRRC29	-0.016
FBLN1	0.86725
MRRF	0.057
RP1	0.533
MARVELD1	0.31175
AFF4	-0.00464285714285709
C17orf54	-0.385
RAF1	-0.093
SUB1	-0.252
MRPS33	-0.176
ZIC1	-2.697
ARL10	-0.434
RAG1AP1	0.539166666666667
P2RX5	-1.8706
NCR3	1.0975
LTB4R2	1.0615
HLA-DPA1	5.43325
FKBPL	0.694
JAKMIP1	0.03225
SNX4	-0.22125
CD248	2.03625
CCR2	0.093875
LOC401152	-0.444666666666667
SH3KBP1	-1.1747
LMBRD2	0.303571428571429
WDR51A	-0.447166666666667
SYT15	-0.3816
SMOX	-1.453
NACAP1	0.615
DRD2	0.00466666666666663
COPS2	-0.364
FCER1A	1.7575
