Hybridization REF	TCGA-BH-A0BZ-11A-61R-A12P-07
C11orf82	-3.6275
OR5P3	0.921
DUSP11	0.0745
L1CAM	-1.642
NEK11	1.71466666666667
OR7E91P	0.7645
CNTN3	3.6187
CREB3L2	0.06975
ZBTB37	-0.2815
KIAA1324L	0.674
NDUFB10	0.0193333333333333
NUDT2	-0.12775
GTPBP8	-0.31725
CACNA1D	0.83825
PRKAA2	-1.20966666666667
PRDM8	-0.554
MGC16075	-1.03583333333333
KRT14	3.12592857142857
PP8961	0.216
MRPL18	-0.19
ABCG2	-1.45075
PACRG	2.801
BBS2	0.45775
KREMEN2	-4.377
FBXO21	0.2805
HNRPUL1	-0.224
GRB10	0.53425
CLSTN1	0.615
LMAN2	-0.3338
C17orf61	-0.148
NIPSNAP3A	1.16125
INSIG2	-0.402833333333333
PCDHB7	0.8245
STXBP2	-0.370875
CMAH	1.388
SEMA5B	-0.72925
ZNF155	0.404166666666667
COQ6	0.1375
PRPF4	-1.055
TSPAN15	2.327
VN1R5	0.4915
LATS2	1.2465
SELK	1.0235
PGK2	-0.80675
MS4A1	-0.56425
TYW3	-0.5368
KRTAP5-1	1.56525
RCCD1	-1.35366666666667
BTN1A1	-0.06325
DDX28	-0.6055
TMEM65	-1.06
LOC92345	-0.097
TTC31	-0.55525
WDR46	-1.08383333333333
CHP2	-0.9565
LSP1	0.878625
ZNF542	-0.15375
EXOSC1	-0.21825
ARHGAP18	0.317
LRRTM4	-1.076125
MAOB	4.02766666666667
CACNB4	-0.243
MGC33846	0.97725
RANBP3L	2.915125
ATP5L	0.277875
ONECUT1	-4.299
NUDT9	0.81175
TMEM149	0.5845
STX17	0.16225
IGSF10	0.22925
TMPRSS9	0.0715
BMPR2	1.05491666666667
ALLC	-0.6015
KLF7	0.567875
GCC1	0.5799
TIMM9	-0.525
CDO1	5.27383333333333
MGC10701	-0.968833333333333
IFI6	0.4965
FRMD8	0.4065
MGAT2	0.17925
WBP5	0.9775
CNIH2	-0.206
KIAA0907	-2.0047
KCNH8	1.4245
CTSG	1.439
GRIK1	2.88583333333333
CUL5	1.106375
FRMD1	1.0315
OR9A4	0.5245
SYT6	-1.54725
FOXD4L2	-0.51925
ANAPC2	-0.479333333333333
OPN5	0.7895
TAF13	0.6555
LYG2	-1.0235
GGNBP1	-0.029
C11orf40	1.304
OTX2	-2.786
REG4	-0.102
EIF5	-0.2000625
PALB2	-1.2215
SEPSECS	-0.0302
RNASE3	-0.057
TRIM49	-1.803
POLR2K	-0.1191
GPR42	0.8975
C8B	-2.99025
SASS6	-1.097
PREB	-0.276333333333333
OR3A3	0.568
TUBA8	0.70025
IGLV2-14	-0.29825
STIL	-3.665
ANKFN1	-0.482
NME7	-0.70325
HOXC12	-2.7935
UBE2C	-4.332125
FHOD1	-0.647375
CDK2AP1	0.42175
OR6K2	0.05075
DHPS	-0.793
RPL5	0.0713333333333333
TRGV5	0.219
LOC541472	1.25525
HCCS	-0.398
DENND1B	0.5595
LHX3	-0.359
OR5D16	0.158
CXorf57	-1.4295
IRF2BP1	0.41575
NDST2	0.472333333333333
LCE3D	-0.436
BOLL	0.43275
SYT3	-1.2095
PIH1D2	0.5025
C20orf7	-0.552
IL1R2	1.06033333333333
SLAMF9	-0.5325
PPME1	-1.244
PIK3CA	0.46625
TRAPPC1	0.039625
COLEC10	-1.4825
SLC9A6	-0.386
PDDC1	-0.362166666666667
CCDC53	1.17625
GK3P	-1.95375
DAZL	-2.32833333333333
BRI3	0.5675
SDK1	-0.071625
CYP2C18	1.27325
IFI44L	3.389875
RPL3L	0.5015
FUT9	0.779166666666667
KIFC2	-1.13516666666667
PMP2	-0.337375
SLC4A9	-0.838
PLAG1	-0.1055
MYCBP2	1.46733333333333
OR4E2	1.423
CCDC65	1.36525
C16orf82	0.0441428571428572
ENTPD4	-0.42275
BRP44L	0.690625
PMP22CD	-0.31075
TMCO4	0.959
KCNN1	-0.350833333333333
WDR35	-0.823
CCDC80	4.1485
C3orf31	-0.95725
SLC7A9	-1.4615
TMEM190	-1.75625
DBC1	0.614666666666667
FADS3	1.86883333333333
PDZD8	-0.491333333333333
GRM5	-0.02425
AZGP1	4.495
PEX3	1.0935
MED1	-0.228785714285714
ATG4C	-0.177333333333333
HNRPH3	-0.646125
FAM109B	1.67175
C4orf17	-0.251
CA10	1.91875
OPRD1	0.164
CCL16	-1.22775
SACM1L	-0.20025
CST6	4.04375
CD63	1.366625
LGI1	0.291
ZNF784	0.28825
CRYBB1	-1.027
CX3CL1	2.4153
TOP2A	-5.2125
GYPB	-3.36566666666667
GADD45GIP1	-0.79525
FEN1	-2.908875
IGF1R	-0.107
WDR72	-2.715
PURG	-0.903333333333333
DEFB126	-0.29525
PKD1L1	-0.23425
CAV1	1.9498
GNPDA2	1.3062
DGAT2	4.331375
NLGN1	-0.738
STRBP	-0.847625
HPRT1	-1.84116666666667
FANCI	-3.740375
PSMA7	-0.091625
DBF4B	-1.1635
TTF1	-0.45875
RAD54L	-4.29675
ELOF1	-0.4335
PLAGL2	-1.429
ZNF256	0.273
HMGCL	0.53575
MSI2	-1.21133333333333
RPESP	0.923666666666667
C11orf60	0.77575
ABCD1	0.3475
ACAA1	0.8631
SPARCL1	5.99278571428571
IL6ST	1.3654
ZNF319	0.46175
TMEM109	0.5021
FAM90A1	-0.504
IL22RA1	-1.353
ATP4B	-0.492
TEC	-0.245833333333333
C7orf30	-0.76675
TXNDC2	-0.699666666666667
ABCB4	-0.86925
KIAA1191	0.396125
C9orf38	0.4915
SFTPB	-0.071
CNTNAP2	-2.17508333333333
FRK	0.8545
TBX19	-0.56125
CHD4	-0.64925
C6orf26	-3.37833333333333
MOSC2	2.26375
IKBKE	-0.8685
HIF1A	-1.40883333333333
LOC595101	-0.354
RELA	0.154666666666667
TMEM16B	1.2915
ABHD12B	-1.83625
TSEN34	0.09925
KIF18A	-5.4165
TXNDC9	0.00516666666666666
SPATA2L	0.353
SEMA4G	-1.9825
C21orf91	-0.035375
MATN1	-0.145
KCNIP4	-0.0498333333333333
TUSC1	1.799625
OR4C15	0.259
ARMCX6	0.6055
WBSCR27	-2.31
OR52I2	0.1425
KIAA1604	-0.18625
DYNC1I1	0.7485
PPP4C	-1.11175
SLC47A2	-0.3745
TREH	0.29475
CD48	1.50483333333333
ST14	0.762666666666667
PKN1	-0.3855
SPON2	2.7775
XBP1	1.86266666666667
SFRS12	-0.629666666666667
EFCAB6	2.3525
SELT	-0.2245
SLC39A2	0.423
ERF	-0.681333333333333
ARL3	0.221625
SURF6	-0.8186
MLLT10	-0.583333333333333
FLJ11171	-0.195333333333333
TDGF1	-4.8565
ERCC6	-0.148
EIF2AK4	0.0225
BAZ1A	-0.5415
LRRN3	3.68683333333333
TMC3	1.088
EFTUD1	-0.32425
PTPRO	1.4275
CLEC12A	1.62175
ACBD4	0.38125
ZDHHC14	-0.47125
OTUD7B	0.626
ACTB	0.7356875
MSRA	0.625875
LCE5A	0.6225
IFI35	0.25675
BSCL2	-0.109
ANKRD12	0.707833333333333
CFHR2	1.3445
RGAG1	0.301666666666667
HSFY1	-0.0660000000000001
SLC30A5	-0.201083333333333
IMPG1	1.733
GPR109A	1.329
ZNF185	0.514
IYD	0.50275
NPCDR1	0.298
SERPINA13	0.7435
HMGCLL1	-0.31325
NEUROG1	1.00666666666667
UBQLN1	-0.3784375
LIN37	0.14175
SOCS2	0.488
DSCR4	-2.426875
XKR6	0.307
GPR142	0.3595
KRTAP13-3	0.152
CCDC15	-1.16716666666667
MOS	0.312
CD1E	-1.303
OFCC1	-0.1204
FAM83D	-5.58925
SRFBP1	0.1585
C9orf96	-0.307
DHDH	-2.19725
CCDC90A	0.311
RABL3	0.6816
CD320	-1.36533333333333
ANGEL2	-0.238
MRPL21	-0.54475
SMG6	0.399833333333333
INSR	1.4910625
FLJ14816	-0.506
GLRB	1.425
C9orf89	0.29625
CIZ1	-0.54475
URG4	-0.1835
LRDD	-1.909
CBY1	0.837
NFX1	-0.3705
MTERFD2	0.407142857142857
C19orf23	0.4
PGC	-2.9965
IER3IP1	0.4313
RASAL2	0.342333333333333
C1orf89	-0.04025
SYNJ1	-0.578
NFKBIE	-0.28775
FLJ40125	-0.917666666666667
TCEB2	-0.6207
NOG	-1.3905
POLR2J2	-0.388333333333333
HLA-B	2.8375
PCDHA1	0.4685
PPP2R2B	0.30375
ARHGEF17	0.977166666666667
TCF7L2	1.90157142857143
CHD5	-0.483
ZNF431	-0.798125
TBC1D25	0.81925
ZNF800	-0.8395
SCUBE2	3.253
MYCBP	-0.00366666666666669
GPX5	0.2215
C6orf129	-1.01333333333333
QSER1	-1.01283333333333
ULK2	2.34625
PIGO	-0.149166666666667
NRCAM	-2.05953846153846
SLC35E3	-0.30775
CSRP2	0.00699999999999999
HYPE	0.02325
MAPK15	0.835666666666667
MGC14327	-0.34375
TIMM13	-0.827833333333333
ZNF462	0.78725
GBA3	1.283
TEX13A	0.2925
MCM6	-2.43355555555556
MTRF1	-0.97375
ABCA7	-0.971
EIF4A2	0.29525
ZC3H10	0.897
RPGR	0.545
C20orf94	-0.968
RP1L1	-0.23725
GPR125	-0.024625
USP22	-0.172214285714286
OR1L4	0.58725
MLZE	0.772
FLJ32065	0.10575
PTCD1	-0.63975
CRTAC1	2.25216666666667
BXDC2	-1.54525
C18orf1	0.929333333333333
FAM107A	4.03492857142857
EFNA3	-1.40325
P18SRP	0.117
CAMKK2	0.342916666666667
KIAA0649	-0.76
NES	-0.305
HS6ST3	-0.875375
PON2	-0.114
TCP11L2	-0.4795
CLEC4A	2.535
PRR12	-0.2475
MLXIPL	0.6701
C2orf50	0.575
ZNF28	0.41725
ENC1	0.0301666666666667
MAP2K1	0.09625
FKSG2	1.27
KIAA0430	1.098
PTP4A1	-0.921722222222222
GPR156	0.708
GTF3C6	0.08725
UBR2	-0.1022
LOC388272	-1.092
MAK	1.257
ACOT4	2.80075
STC2	1.06708333333333
PIGW	-1.700875
SAE1	-1.154375
COL6A1	0.934590909090909
OAZ1	0.111666666666667
STMN4	0.709333333333333
EDG3	-0.00449999999999999
SGCE	1.071
IL11	-2.642
PRSS8	1.085625
YIPF5	0.388416666666667
WNT4	2.0075
CSN2	-0.196
TCF7	-2.739125
TDO2	-1.60225
SAMD9	-0.1611875
S100A7A	-0.6055
MMRN1	2.07283333333333
GKAP1	1.1735
AKR1C3	2.915125
RNF19A	0.509
GMDS	-0.9495
YKT6	-0.779125
SPARC	2.6198
C12orf31	-0.41325
UBE2V2	-0.7655
FBXL18	-0.850666666666667
KIAA0460	0.67875
ADAM22	0.01825
SERPINC1	-4.29575
KCTD21	0.77175
MYOHD1	-2.65275
ZNF37A	0.178666666666667
GTF3C1	-0.727666666666667
CTSZ	2.06025
PRNPIP	-1.04575
DRD1IP	0.03625
NR1I2	-2.30083333333333
ZNF266	-0.2931
SPAG4L	-0.362
COX4NB	-0.5865
SAPS1	2.15483333333333
APOA1	-4.287125
TATDN1	-0.564166666666667
C10orf82	-0.28025
KPNB1	-1.462
FOXO3	0.64575
CRYBB2	-1.2125
ZBTB5	-0.615166666666667
SLC25A38	-0.718
DCTN2	-0.045
IFT20	0.39325
CTHRC1	0.28275
C1orf31	-1.276125
UHRF1	-3.4251875
GPC6	-0.10725
C10orf54	3.419
MCF2L2	0.385166666666667
WNT9B	0.22975
OLA1	-0.50825
FAM120B	0.35525
TTLL10	0.736
CYorf15A	-5.122
RELN	-2.41566666666667
SCN2B	2.47358333333333
MFHAS1	-1.2815
NKX3-2	-1.8925
RASGRF2	0.9725
SSBP1	-0.755166666666667
KPNA6	-0.321928571428571
LOC389118	0.524
HS3ST4	-0.414777777777778
SUPT7L	-0.240625
FLJ32658	-1.94
IGFBPL1	-1.2685
KIAA1641	-1.4834
SHKBP1	-0.891333333333333
CSF1R	5.262
NAGK	0.74875
MYL2	0.8665
HIST1H4C	-2.20116666666667
TOMM7	0.0165
ADAMTSL3	3.6404
TNFSF14	0.043
PRRT2	-2.55275
VTA1	-0.44925
AOAH	3.5435
CRISPLD2	1.84507142857143
PNN	-1.1428
TA-NFKBH	0.3255
ESPN	-0.89075
RBM43	-0.9415
KIAA1267	0.519875
DDX3X	0.823444444444444
KIAA1576	-3.879
PLXDC1	4.01616666666667
FLJ25801	-5.2075
HNRNPL	-0.30375
RUNDC3A	-0.0641666666666666
CASP12	1.626
SH2D5	-1.660125
RPL26L1	-0.924
OR51A7	-0.1625
HDC	4.509
C2orf16	0.234666666666667
SYTL3	2.49925
GOLGA4	0.8209375
NOTCH1	0.6815
ATPAF2	-0.253
ECD	0.04275
SSX5	-0.9945
SNAP91	0.002
OCA2	-2.834
PNPO	-0.0825
DAPK1	-0.1465
PINX1	-0.848666666666667
SELENBP1	1.7865
NEK3	-0.385916666666667
TMED4	-0.140571428571429
SSTR4	-0.108
FOSL1	-2.4248
CD40LG	-0.156
CES1	3.60608333333333
DCI	-0.712833333333333
B3GAT3	-0.514
STK17B	0.4705
CNTN6	2.165
CYP3A4	-0.818666666666667
MBOAT2	-0.837642857142857
PISD	1.315875
USP1	-1.27525
PYDC1	0.0296666666666667
CENPM	-3.6025
SAR1B	0.35825
TTC7B	0.40225
DP58	1.0065
GPC1	0.3355
RBL1	-2.593625
TMEM137	-2.57583333333333
TOB1	1.049
TCEAL1	0.737
CENPF	-5.16236363636364
C6	4.24733333333333
PRSS1	-4.43325
PPIL6	1.18066666666667
C6orf124	1.039
ODZ4	1.944
SNCB	-0.296
NDUFB9	-0.028
CNOT6L	0.431333333333333
S100A9	2.25166666666667
TRIM50	-1.418
KCTD1	1.6091
WDR63	0.225
SPEF2	2.159875
RNGTT	-0.810833333333333
CXorf22	-0.1615
KCNK16	0.23625
CEP250	-2.205
ATPBD1B	-0.631
KCNJ2	4.93575
MT1B	-1.0515
ZNF684	-0.1305
SLC4A1	0.2055
PDHA1	0.0785
ZNF492	-0.59475
TKT	-0.61125
BYSL	-1.16625
RNF38	-0.07575
AHDC1	0.0095
KLHL2	1.47225
CMTM8	1.1975
DMP1	-1.486
HERPUD2	0.301625
CRTAM	2.72066666666667
ZNF572	-0.32375
TMEM16J	-1.882
HSD17B2	-1.4225
UBE2G1	-0.0865
AHSA2	-1.6
PELI2	0.0315
TPX2	-5.231875
ATP9B	1.04933333333333
DAZAP1	-1.463875
HMGCS2	3.99533333333333
C17orf38	0.801
B9D1	-0.4135
NKX2-5	-1.31116666666667
KIAA1276	-0.164
LILRB2	4.03
CSTF1	-0.881
BTN2A1	-0.00933333333333334
C15orf48	3.487
IGF2BP3	-4.83525
FAM113B	0.0515
HRG	-0.337625
ZNF131	-0.59225
USP47	1.00142857142857
CCDC88B	-0.7835
HCN1	0.535
HTN1	-1.37166666666667
SYCP3	-0.9315
C13orf23	-0.5688
PAPOLA	-0.5824375
AATK	-0.4328
MSH3	-0.181833333333333
NDUFAB1	-0.77825
ITLN2	-1.222
BAK1	-0.3835
MRPL45	-0.284833333333333
MTNR1B	-0.0734
LOC645843	0.365
SPECC1L	0.500375
PGCP	1.7245
SPN	-1.06625
GPR143	-0.174833333333333
ZNF576	-0.239833333333333
TMEM39A	0.3245
ATP5D	-0.499333333333333
MAGEB3	-1.292
RPS5	-0.475666666666667
ANP32E	-1.91071428571429
MTMR1	-0.3505
YEATS4	-1.5165
SYNGAP1	-0.08575
PCOLCE	-0.425166666666667
MNS1	0.26675
PCYT2	-0.0901666666666667
ZNF182	-0.1305
LAX1	0.354
SPPL2B	0.2817
ELOVL5	1.4905
PCDHAC1	0.9685
B4GALNT1	-1.95883333333333
BLOC1S2	0.136625
ZNF673	0.0151
ARHGAP21	1.0515
IRX5	2.284625
LRFN5	1.56566666666667
FAM7A1	-0.28325
RAB19	0.282
GINS1	-3.87125
ITM2B	2.0847
PAPSS2	2.06741666666667
OR5BF1	0.6275
ACSL3	-0.339375
KIAA1919	-0.652166666666667
GLT8D2	2.93875
UTRN	1.5035
CNN1	4.35925
HISPPD2A	0.356833333333333
SDAD1	-0.324875
SIGLEC9	0.776166666666667
RPL35	-0.480285714285714
C22orf26	0.9665
IMPDH2	-1.063375
WDR69	0.9955
SEC14L5	0.731666666666667
CLTA	0.15875
RP11-529I10.4	-0.09025
GPR37L1	0.0651666666666666
OGDH	-0.316583333333333
ASB13	-0.122333333333333
ZFP14	0.542
ZCRB1	0.0751666666666667
KPNA3	-0.11425
HSPA1L	1.185
RHOC	0.488125
LOC554175	0.17775
PPP3CA	1.4998
SLC1A7	0.5685
ZNF529	-0.3095
RBED1	2.9755
DDB2	-1.0935
FLJ11286	0.175
SPATA1	-0.1635
MKNK1	0.831166666666667
DYSF	1.662
ALKBH2	-0.98375
NKD1	-3.813
C1orf174	-0.379
PLEKHO1	0.658333333333333
ASB10	0.27475
RING1	-0.170333333333333
NPC2	1.3555
AVPR1B	0.684
YTHDF1	-0.39575
LMAN1L	0.2465
GSG2	-4.061
CEP170	-1.1004
RPS4Y2	-6.0455
MSH6	-1.3025
HECTD2	0.635
ZNF556	-3.96266666666667
PLEKHC1	1.6482
AIRE	-0.036
BCL2L10	2.22325
LMOD3	0.838
ZBTB8	0.1164
FOXA2	-3.972
SLCO2A1	2.259125
C3orf46	-0.623
PRDM16	0.993
TMEM98	1.06475
FRMD5	-2.994
PDE6C	1.2575
C1orf216	0.199666666666667
EP400	-0.616428571428571
PTK2	-0.186583333333333
RNF217	0.75825
NDUFA8	0.067
ZFAT1	0.8725
LAMP3	1.00183333333333
GLTSCR2	0.95
NPW	-1.553
LLGL2	-1.4632
PPM1K	-0.150333333333333
C20orf177	-1.015
KIR2DL4	0.4173
NFKB2	-0.33925
C21orf122	0.658166666666667
HESX1	-1.03475
GPR114	0.689333333333333
SLC25A35	-0.231
GNAT1	-0.0855
ORAI3	0.26275
FAM76B	-0.58025
TMEM99	0.1377
TRIM29	1.999
CDS1	1.3465
RHEB	-0.0499
C4orf27	-0.339
RAB3A	-0.12225
OTUD6B	-1.091
GPD1	4.928
CDH15	-2.21683333333333
NPM1	-0.8025
TMEM117	0.2925
PRPS2	-1.22183333333333
GCK	-0.6525
ADRA2A	6.2185
TSPYL4	0.3825
TASP1	-0.04275
WDR19	0.551
C10orf38	0.385
PDE4C	-0.648333333333333
FYB	0.377583333333333
C1orf55	-0.141
PPFIA3	-1.50475
RAD18	-0.8815
C12orf44	-0.135166666666667
CRYBA4	-0.6395
HVCN1	1.52125
TAF10	-0.205
C16orf48	-0.584
DEPDC5	0.973666666666667
LTBP1	-1.0555
MAPRE1	0.052
FGF8	-0.6805
C3orf52	-0.3225
SENP7	0.1305
LRRK2	2.20225
RUNDC2A	0.173
KIAA0355	1.28983333333333
CPEB1	-0.755
PPEF2	-0.6995
ABI2	-0.958333333333333
KIAA0317	-0.409
ATF1	-0.554166666666667
DYNC1H1	0.783125
DIP	0.36975
TMEM33	-0.169722222222222
POLDIP3	0.0745
C7orf24	-0.491
GPR171	2.21825
CDC6	-4.462
PLD1	-0.0249
ITFG2	-0.154
NDUFC1	0.41775
AKNA	-1.111
NBR1	1.119
PKHD1	0.689875
HPS4	-0.389
MAFA	0.67325
ULBP3	-0.661333333333333
DIRC1	0.7825
IMMT	-0.55425
C22orf13	0.295916666666667
CEL	-0.35075
MARK3	-0.70475
ADAMTS2	2.08041666666667
ARPC3	0.0996666666666667
TMEM10	0.3845
NPHS1	-0.35475
BRD8	-0.2835
WDR12	-1.98625
IDI2	0.149625
HOXD13	-2.52
OR8G2	-1.172
SLAIN1	-0.45375
GABRQ	-0.122
NR2C2	-1.4045
NKTR	-0.9135
TLE2	2.0695
KIAA0892	-0.905666666666667
AURKA	-4.18790909090909
GPRC5C	-0.335666666666667
TBC1D9B	0.51375
PNPLA6	-0.192166666666667
AP3B1	-0.038
NAG	0.023875
C11orf68	-0.23625
AKR7A3	0.4375
AHCYL1	0.648333333333333
COP1	1.08616666666667
RPP14	-0.336166666666667
PCDHB18	0.9095
CDH24	0.20725
KRT17	2.5835
LACTB2	-0.30675
DDX24	0.3418
PHACTR1	-2.40816666666667
SLC35E2	-0.1515
LOXL1	-0.6615
IQSEC2	0.724125
RGSL1	0.83
PCDHGC5	0.0375
MEGF10	-0.3045
PRRX1	1.31566666666667
ASTE1	0.552
C6orf159	-0.87975
MYOD1	0.7995
GAA	0.2545
ZNF747	0.20825
KLRC1	-0.85075
IL1RL2	0.4035
GDF9	-0.09575
GPR119	-0.0285
TRAF2	-1.33666666666667
HCK	3.85766666666667
BMP6	0.91
IL8RA	1.13133333333333
FLJ35848	-1.734
EFHA1	0.786
CDSN	-0.965333333333333
C14orf54	-0.274
LSM3	-0.4015
ZFP41	-0.0295
C9orf126	-1.40816666666667
VIT	2.7595
SPCS3	-1.2795
DEF8	-0.6115
CHAF1A	-2.191
C1orf165	0.729833333333333
ZFPM2	2.26983333333333
FTH1	0.46475
SLC35F1	-0.462
YWHAH	0.41175
C17orf66	0.213666666666667
ADRB1	1.27666666666667
FOXL1	0.4
RG9MTD3	-0.204
UMPS	0.020875
MGC13008	0.2295
KIAA1161	0.3945
CCDC77	-1.89825
C12orf65	-0.646
COG4	-0.647166666666667
RCP9	-0.967333333333333
RP4-692D3.1	3.17933333333333
CDC2L5	-0.508
MGC7036	1.32416666666667
DNAJC11	-1.1445
GDF2	0.293333333333333
TIMM17A	-0.54025
HNRNPA0	-1.0588
OR2H1	-0.08475
PCBP1	0.071875
COL23A1	-1.53275
LRRC2	1.9875
NSD1	-0.0384285714285714
FLJ37078	-0.46875
WDR91	0.2135
TMEM179	0.369
DSCR10	0.649
CNDP2	0.434
FYN	0.63
BEX2	-0.0743333333333333
KCND3	0.63925
YPEL5	1.839375
LRRC42	-0.822166666666667
C17orf45	0.1235
ZNF649	0.3759
LOC150763	1.81075
COL5A2	1.4295
CNGA2	0.103
ELA2B	-0.577166666666667
RAB9B	-0.54725
FAM100A	-0.53125
NAIP	-0.293642857142857
MYOZ2	0.61275
SPATA12	-0.572
XRCC4	-0.991
CYB561	0.2602
CHST10	-0.57025
BAI1	-1.41183333333333
BRSK1	-0.882833333333333
C17orf89	0.49325
PDE6H	-1.8455
FLJ20309	0.3253
MAP7	0.047125
SCN4B	3.37475
SPAG9	-0.705
SERTAD1	1.55433333333333
FLJ21963	-0.03725
ANTXR1	-0.073
TMPRSS13	1.49216666666667
ETV7	1.5125
DGAT1	1.36883333333333
NKIRAS1	1.06866666666667
TAC3	-4.15675
CORO1C	-0.164
RAD54B	-1.918
HRASLS3	4.29283333333333
C21orf42	-0.00849999999999999
BARD1	-2.25083333333333
ZNF177	0.784333333333333
MIP	0.251
ZNF442	0.578
F2	-4.2735
GRIA1	1.393
GALNTL2	2.8145
WNT5A	-0.8559
LENG9	0.246
hCG_25371	-1.1265
FOXR1	2.2025
TRA@	0.8272
PWWP2	0.54225
C1QTNF7	4.21266666666667
SLC7A4	2.4165
C4orf7	3.02175
C17orf80	-0.057
KLK4	0.819333333333333
IL31	-0.5515
TMEM176A	4.7115
CTNNB1	0.879875
BHLHB2	0.8125
TMEM185B	0.300333333333333
ARD1B	-0.44425
C1orf93	-0.079
BRUNOL4	-0.521666666666667
LOC541469	-0.93725
UPK2	0.3915
GAS8	0.101666666666667
PATE	-0.2415
IMPACT	0.854625
WNK4	-0.768166666666667
HNRPLL	-1.068875
GAD2	0.144
ITGA6	1.165
BMP15	-0.00250000000000001
CYP2A7	2.559875
RIC8A	0.17125
CCND1	0.0593333333333333
USP35	-0.278
DSCR2	-2.0205
CCL4	6.02283333333333
ZCCHC10	-0.0895
NOL11	-1.189
TRPM2	0.5555
PSMD2	-0.952090909090909
CHTF18	-2.95525
USP18	0.02225
RRAS	1.355125
LAMC3	-0.6875
TOX	-2.24983333333333
PCDH15	0.317
GABRG3	-1.5595
NUDCD2	-0.233375
SGCZ	0.9325
KCTD17	-0.5222
SPSB2	-0.3175
TPPP3	4.57216666666667
CILP2	-0.572666666666667
CALB2	5.27875
CEBPZ	-0.6035
ZNF479	-0.1795
FMOD	6.42766666666667
C21orf66	-1.83592857142857
CLN6	-0.9175
ANAPC1	-0.873375
SH2D3C	2.4925
PTPN14	-0.3853
TRIM42	0.47
APTX	-0.1335
SNRPG	-0.956
BMS1	-0.607
MAGEA3	-4.803
NFATC3	-0.559916666666667
LRRC45	-1.00783333333333
ARS2	-0.915071428571429
LRIG1	2.22666666666667
EPSTI1	0.295666666666667
PRSS27	-0.61775
ERC2	-0.308625
PRKACB	-0.0382142857142857
PRDM13	-5.9885
HCG27	-1.32
KLK12	-1.695
HSD17B7	-0.8565
ZNF354A	0.31475
PCDH11X	0.6375
DMGDH	3.68475
PCBD2	-0.449833333333333
TMC6	-1.10975
RIMS1	0.165857142857143
SF3B2	-0.763333333333333
RCN1	0.0883333333333333
CPB1	5.32825
BCAR3	0.137
FCRLB	-0.00949999999999998
PAK1IP1	-0.755
OR10H1	-0.0665
KIF9	0.6769
PITPNM2	-0.561375
L3MBTL4	0.74275
TGFB1	-0.4855
ZXDC	-0.49525
SLC6A16	0.88575
SRrp35	-1.51825
LRRC8E	0.76125
PPIAL4	-0.727583333333333
EOMES	0.680166666666667
PAX2	-0.0125000000000001
SCARF2	-0.136125
PSEN2	0.716833333333333
PCDHB13	0.071
C10orf28	-0.375625
DHRS7B	1.52007142857143
C1orf131	-0.5495
ASB1	-0.5225
ZNF223	0.594
LCMT2	0.5565
MEP1A	-1.34225
TMEM53	0.59575
RSPH3	1.04825
C10orf33	0.551
LOC644285	0.161
PTPN9	0.249333333333333
ABCA12	-3.2235
CCDC37	-0.83075
RUNDC1	1.3055
YES1	-0.298
FAM120AOS	0.86525
OR5M3	0.5805
PPP1R3F	0.1965
IL13	1.4083
MDFI	-0.13025
PRNT	0.41425
ZDBF2	1.967
OR10C1	-0.503
CLIC1	-0.535166666666667
LILRA5	1.42633333333333
CSAG1	-4.22933333333333
TREML2	-0.333
FAM125A	-0.119166666666667
ZNF74	-1.27925
FAM104A	-0.53975
LRRC39	-1.2025
SAMD5	2.11825
HYAL2	0.44925
HIST2H2AC	-0.720625
IGFBP5	1.54673913043478
NRTN	-1.3315
KIAA0556	-0.3298
FAM29A	-1.59205555555556
JMJD2A	-0.92125
EPHB1	3.19675
POLD4	0.272625
ANAPC10	0.0225
LRRC36	-0.03725
MEGF6	-0.0455
LPHN3	1.69116666666667
BMP10	0.297166666666667
C21orf55	1.196
CREM	0.0302142857142857
PTGER4	2.94166666666667
METAP1	-0.795625
KCNQ1	2.11416666666667
NR2F2	1.032
SSFA2	-0.44075
CTTNBP2	-0.2145
BCL2A1	-0.565625
ZBTB24	-0.44825
SLCO6A1	-1.65575
PRDM1	0.7463
OR7D2	0.9325
CCDC47	-0.2613
LOC646982	1.507
SLC26A6	-1.99133333333333
BIN1	1.2426
SRRM1	-0.631857142857143
PCSK1N	-1.177125
ALS2	-0.3869
ECT2	-2.3988947368421
CACNA2D2	0.344125
DOCK6	1.04425
C10orf119	-0.011
FATE1	0.228
DUSP23	1.60325
TRIP6	-0.6375
NUP35	-0.36625
CDH3	1.42325
KLHDC8A	-0.267
C9orf116	-0.34675
EI24	-0.2705
CENTD1	0.637833333333333
RWDD2B	0.021
DOCK1	1.301
NPAS2	-0.994875
NR3C2	4.114
FAM63A	0.438916666666667
INPP5F	-0.783333333333333
FAM111A	-0.6801
MYBL1	-2.96609090909091
IQGAP3	-1.87683333333333
CRADD	0.0386666666666667
DUSP12	-1.448
PDZK1IP1	4.25125
VASH2	-1.09725
CTR9	0.60325
VIL1	-4.83075
OR8U1	0.200166666666667
CCDC107	2.272
PTTG1IP	-0.7355
OR4X2	0.1655
COL9A1	-2.4825
PSMD9	0.253
ZFP62	0.42575
TIP39	-0.01925
PARP15	1.4405
TTC19	0.341125
C1orf114	-1.70416666666667
GFPT1	-0.063
