Hybridization REF	TCGA-BH-A18L-11A-42R-A12D-07
DHX37	-1.258
CRYGN	0.408
AATF	-1.864
ZNF630	0.606625
E2F5	-1.678
WFDC13	-0.1975
FTSJ3	-0.931666666666667
C4orf33	0.317
LHFPL4	-2.9905
C19orf56	-0.589083333333333
SMAD4	0.182
AFM	-0.000399999999999989
G0S2	6.43975
FCHSD2	0.00750000000000001
RRP1B	-1.4143
EEF1B2	-0.484
STAT6	0.143833333333333
ZNF195	-0.6575
GNL1	-0.4845
ZNRF2	0.1025
PER3	0.725875
ASB16	-0.03925
C10orf10	3.774
ADCY8	-2.70383333333333
C9orf58	1.31266666666667
ARMC10	-0.6625
PSG1	-0.6285
DHX34	-0.35875
VARS2	-1.225375
NFIC	1.08325
ITPR2	1.0575
AGXT2	0.131666666666667
OR6K3	0.128
H2AFZ	-1.80275
MLLT3	0.806333333333333
COX4I2	2.0135
CCNT2	-0.144625
PLK4	-3.677375
NUMBL	-0.116166666666667
MED16	-0.03575
PLEKHQ1	2.2115
GOSR1	0.3655
BTG4	-0.066
RPL30	0.2995
IGSF5	-0.43725
IGFL2	-1.00566666666667
ELMOD2	0.341166666666667
SHC3	0.327
HAVCR1	0.575
DYNC2H1	0.25675
RNF5	-0.6195
C2orf7	-0.00625
NLF1	0.6145
KLHL25	1.011
LRP10	1.1105
KRI1	-0.3605
PUS7L	-0.756166666666667
MGMT	1.009
HOXD1	0.1255
CSH1	-0.0698
ATG16L2	-0.8065
FLJ44635	0.7355
CHODL	1.5645
EXOSC8	-1.132
SLC28A1	-0.048
MYO7B	-0.9488
SEH1L	-0.9194
MTNR1A	0.160333333333333
TSPAN5	0.459166666666667
CDC45L	-4.6715
AMIGO1	0.513
ATAD3A	-1.27825
OSGIN2	0.488166666666667
PDIK1L	-0.469166666666667
DARC	4.647875
PIPSL	0.313
SHMT1	0.18875
CRISP3	0.0325
POPDC2	2.56316666666667
ZRANB2	-0.166166666666667
FBXL8	1.014
TRIP13	-4.24727272727273
EIF5AL1	-1.031
POU5F1P3	-4.715
IL6	3.8415
CXorf38	-0.363333333333333
IFNA16	0.148
FBXL2	1.425
BRD1	0.26475
STATH	0.3955
FBXO44	0.626
MCCC2	-1.364
CDC2	-4.28055555555556
C5orf23	3.935
IVD	0.066
C10orf122	-1.0365
MSL3L1	-0.2978
MVP	0.858
EPOR	-0.732
ZMYM1	-0.5765
BCL7C	0.1105
PSTPIP2	0.4341
LYPD1	-2.235125
OR8G5	-0.603
ZP3	-0.805
BCAS4	-0.756166666666667
EDG6	1.72575
ISY1	0.13775
PRAMEF2	-1.50275
CUL1	-0.581625
RNF213	0.2693
CCRK	0.7445
DHX9	-0.677125
C13orf29	-0.27525
NCKAP1	0.5645
MRPL43	0.9075
XPR1	-1.1545
PKN2	1.2113
PODNL1	0.04
ZNF333	0.325375
DALRD3	0.01
OPN1SW	0.8845
BTBD6	1.63975
C11orf82	-3.7205
OR5P3	0.914
DUSP11	-0.13325
L1CAM	-1.1933
NEK11	1.90533333333333
OR7E91P	1.1245
CNTN3	2.7015
CREB3L2	0.248
ZBTB37	0.295
KIAA1324L	0.70225
NDUFB10	-0.152166666666667
NUDT2	0.0495
GTPBP8	-0.2475
CACNA1D	0.459875
PRKAA2	-1.47066666666667
PRDM8	-0.112
MGC16075	-0.581833333333333
KRT14	3.42228571428571
PP8961	1.01383333333333
MRPL18	-0.42425
ABCG2	-0.858
PACRG	2.89725
BBS2	0.947
KREMEN2	-4.353
FBXO21	0.18175
HNRPUL1	-0.4305
GRB10	0.25675
CLSTN1	0.6275
LMAN2	-0.1976
C17orf61	0.17875
NIPSNAP3A	0.9895
INSIG2	-1.05366666666667
PCDHB7	1.11566666666667
STXBP2	-0.717875
CMAH	1.03166666666667
SEMA5B	-1.1895
ZNF155	0.172333333333333
COQ6	0.328
PRPF4	-0.50725
TSPAN15	2.9816
VN1R5	0.1875
LATS2	1.70325
SELK	0.9165
PGK2	0.323
MS4A1	-1.706
TYW3	-0.3031
KRTAP5-1	1.12425
RCCD1	-1.87533333333333
BTN1A1	-0.25025
DDX28	-0.26225
TMEM65	-1.132
LOC92345	-0.1145
TTC31	-0.643
WDR46	-1.1145
CHP2	-1.09566666666667
LSP1	0.996
ZNF542	-0.1875
EXOSC1	-0.82325
ARHGAP18	0.271666666666667
LRRTM4	-0.32675
MAOB	3.82741666666667
CACNB4	0.456
MGC33846	1.3585
RANBP3L	1.442625
ATP5L	0.329875
ONECUT1	-3.418
NUDT9	0.406
TMEM149	-0.622
STX17	0.19625
IGSF10	0.372
TMPRSS9	0.3305
BMPR2	1.0735
ALLC	-0.15425
KLF7	0.754
GCC1	0.7055
TIMM9	-0.47025
CDO1	4.386
MGC10701	-0.766333333333333
IFI6	2.9775
FRMD8	0.62425
MGAT2	-0.24625
WBP5	0.986166666666667
CNIH2	0.02175
KIAA0907	-1.4209
KCNH8	2.231
CTSG	2.26875
GRIK1	3.55666666666667
CUL5	0.994625
FRMD1	0.7895
OR9A4	0.8965
SYT6	-1.434125
FOXD4L2	-0.95475
ANAPC2	-0.674333333333333
OPN5	-0.076
TAF13	-0.41575
LYG2	-0.91
GGNBP1	-0.343
C11orf40	-0.097
OTX2	-0.85
REG4	-0.327833333333333
EIF5	-0.052125
PALB2	-1.31725
SEPSECS	-0.3687
RNASE3	-0.6745
TRIM49	-0.987
POLR2K	0.1833
GPR42	0.345
C8B	-2.37875
SASS6	-1.31375
PREB	-0.0825
OR3A3	-0.1375
TUBA8	1.662375
IGLV2-14	-0.39975
STIL	-3.6825
ANKFN1	-0.378333333333333
NME7	-0.5
HOXC12	-0.25175
UBE2C	-3.626625
FHOD1	-0.491625
CDK2AP1	0.193333333333333
OR6K2	-0.1835
DHPS	-0.61675
RPL5	-0.360916666666667
TRGV5	0.088
LOC541472	0.297
HCCS	-0.7836
DENND1B	0.921
LHX3	-0.5395
OR5D16	0.588
CXorf57	-2.01666666666667
IRF2BP1	-0.30275
NDST2	0.3985
LCE3D	-0.2885
BOLL	0.0652857142857143
SYT3	-0.879
PIH1D2	0.4035
C20orf7	-0.575333333333333
IL1R2	0.197166666666667
SLAMF9	-0.6145
PPME1	-0.73875
PIK3CA	0.55875
TRAPPC1	-0.4575
COLEC10	-1.327
SLC9A6	-0.245
PDDC1	-0.505166666666667
CCDC53	0.7695
GK3P	-1.80475
DAZL	-0.9975
BRI3	0.7535
SDK1	0.87175
CYP2C18	0.2385
IFI44L	5.278
RPL3L	0.1835
FUT9	0.733
KIFC2	-0.7815
PMP2	1.2035
SLC4A9	-0.229
PLAG1	-1.73933333333333
MYCBP2	1.5015
OR4E2	0.578
CCDC65	0.848
C16orf82	-0.00500000000000001
ENTPD4	-0.552375
BRP44L	0.715875
PMP22CD	-0.1565
TMCO4	1.163
KCNN1	-0.429833333333333
WDR35	-0.71925
CCDC80	4.166625
C3orf31	-0.63875
SLC7A9	-1.2075
TMEM190	-1.78575
DBC1	1.1672
FADS3	1.5605
PDZD8	-0.0931666666666667
GRM5	-0.055125
AZGP1	4.3183
PEX3	0.4895
MED1	-0.101642857142857
ATG4C	-0.629666666666667
HNRPH3	-0.471
FAM109B	1.697
C4orf17	-0.3165
CA10	1.189
OPRD1	-0.284
CCL16	-1.32125
SACM1L	-0.92075
CST6	3.60575
CD63	1.376875
LGI1	0.39525
ZNF784	0.7235
CRYBB1	-1.1625
CX3CL1	2.77985
TOP2A	-4.575625
GYPB	-3.35916666666667
GADD45GIP1	-0.866
FEN1	-2.3355
IGF1R	0.028
WDR72	-2.2025
PURG	-0.677
DEFB126	0.72225
PKD1L1	0.76675
CAV1	1.6431
GNPDA2	0.8215
DGAT2	4.152875
NLGN1	-0.42575
STRBP	-1.0405
HPRT1	-1.41033333333333
FANCI	-3.614875
PSMA7	0.241375
DBF4B	-0.8375
TTF1	-0.442
RAD54L	-3.5785
ELOF1	-0.4405
PLAGL2	-1.091
ZNF256	0.1765
HMGCL	0.533
MSI2	-1.45
RPESP	1.97833333333333
C11orf60	0.5755
ABCD1	-0.091
ACAA1	0.9229
SPARCL1	5.66821428571429
IL6ST	1.0816
ZNF319	0.56525
TMEM109	0.683
FAM90A1	-0.634333333333333
IL22RA1	-0.54
ATP4B	1.097
TEC	-0.708333333333333
C7orf30	-0.759
TXNDC2	-1.08066666666667
ABCB4	-0.37775
KIAA1191	0.4525
C9orf38	0.025
SFTPB	0.171875
CNTNAP2	-2.24708333333333
FRK	0.957
TBX19	0.1245
CHD4	-0.43625
C6orf26	-3.195
MOSC2	2.1645
IKBKE	-0.303
HIF1A	-1.60283333333333
LOC595101	-0.2775
RELA	0.0976666666666667
TMEM16B	0.284333333333333
ABHD12B	-1.4805
TSEN34	0.00125
KIF18A	-4.74825
TXNDC9	-0.423
SPATA2L	0.423
SEMA4G	-1.361
C21orf91	-0.228125
MATN1	-0.1735
KCNIP4	0.3332
TUSC1	1.964875
OR4C15	0.2455
ARMCX6	0.562833333333333
WBSCR27	-0.622833333333333
OR52I2	0.0855
KIAA1604	0.01825
DYNC1I1	0.23525
PPP4C	-1.2395
SLC47A2	-0.366
TREH	-0.01125
CD48	0.166666666666667
ST14	1.60016666666667
PKN1	-0.66425
SPON2	2.87675
XBP1	1.71425
SFRS12	-0.7925
EFCAB6	2.93375
SELT	-0.23575
SLC39A2	0.5585
ERF	-0.473666666666667
ARL3	0.222375
SURF6	-0.6578
MLLT10	-0.50652380952381
FLJ11171	-0.0445
TDGF1	-4.31316666666667
ERCC6	-0.19
EIF2AK4	1.358125
BAZ1A	-0.569
LRRN3	2.94083333333333
TMC3	0.161
EFTUD1	-0.3065
PTPRO	0.668
CLEC12A	0.28875
ACBD4	0.75625
ZDHHC14	0.04125
OTUD7B	0.612125
ACTB	0.32575
MSRA	0.654625
LCE5A	1.5775
IFI35	1.0885
BSCL2	0.119
ANKRD12	0.601583333333333
CFHR2	1.5145
RGAG1	0.177333333333333
HSFY1	-0.6555
SLC30A5	-0.505916666666667
IMPG1	0.797
GPR109A	1.261
ZNF185	-0.16925
IYD	0.4755
NPCDR1	-0.0395
SERPINA13	0.537
HMGCLL1	0.66925
NEUROG1	0.811333333333333
UBQLN1	-0.6785625
LIN37	0.0805
SOCS2	-0.000374999999999993
DSCR4	-1.705625
XKR6	0.24275
GPR142	0.1135
KRTAP13-3	-0.244
CCDC15	-1.11516666666667
MOS	0.215
CD1E	-2.2125
OFCC1	0.816333333333333
FAM83D	-5.01675
SRFBP1	-0.08425
C9orf96	-0.4825
DHDH	-1.51125
CCDC90A	-0.3285
RABL3	0.74355
CD320	-1.12833333333333
ANGEL2	-0.201166666666667
MRPL21	-0.26925
SMG6	0.762166666666667
INSR	1.3955625
FLJ14816	0.025
GLRB	1.5415
C9orf89	0.64
CIZ1	-0.342125
URG4	0.3955
LRDD	-1.50233333333333
CBY1	1.3142
NFX1	-0.00312500000000001
MTERFD2	0.225428571428571
C19orf23	-0.153
PGC	-2.8465
IER3IP1	0.0798
RASAL2	0.5325
C1orf89	-0.1
SYNJ1	-0.453125
NFKBIE	-0.26025
FLJ40125	-0.257
TCEB2	-0.52
NOG	-1.764
POLR2J2	-0.486
HLA-B	3.16325
PCDHA1	0.219
PPP2R2B	0.6615
ARHGEF17	0.899666666666667
TCF7L2	1.60128571428571
CHD5	-0.852
ZNF431	-1.019875
TBC1D25	0.474
ZNF800	0.27675
SCUBE2	3.59818181818182
MYCBP	-0.329333333333333
GPX5	0.044
C6orf129	-1.18983333333333
QSER1	-1.16133333333333
ULK2	2.16975
PIGO	0.0361666666666667
NRCAM	-1.34771428571429
SLC35E3	0.08225
CSRP2	-0.28075
HYPE	0.4745
MAPK15	0.214333333333333
MGC14327	-0.267
TIMM13	-0.844333333333333
ZNF462	1.1395
GBA3	0.268
TEX13A	0.33
MCM6	-2.29088888888889
MTRF1	-0.9635
ABCA7	-0.45775
EIF4A2	0.4645
ZC3H10	0.8917
RPGR	0.259333333333333
C20orf94	-0.03525
RP1L1	-0.1105
GPR125	-0.10775
USP22	-0.298071428571429
OR1L4	0.624
MLZE	0.9985
FLJ32065	0.09175
PTCD1	-0.60825
CRTAC1	2.17133333333333
BXDC2	-1.48175
C18orf1	1.08483333333333
FAM107A	3.77185714285714
EFNA3	-0.80825
P18SRP	-0.3363
CAMKK2	0.907166666666667
KIAA0649	-1.09025
NES	0.177
HS6ST3	-1.3055
PON2	-0.5265
TCP11L2	0.1115
CLEC4A	1.65675
PRR12	0.0455
MLXIPL	0.4854
C2orf50	0.2025
ZNF28	-0.183
ENC1	0.0406666666666667
MAP2K1	0.09725
FKSG2	0.70825
KIAA0430	1.08875
PTP4A1	-0.906055555555555
GPR156	1.4515
GTF3C6	-0.26275
UBR2	0.1945
LOC388272	-1.06225
MAK	1.02283333333333
ACOT4	2.18425
STC2	1.44058333333333
PIGW	-1.61175
SAE1	-0.992
COL6A1	1.44027272727273
OAZ1	0.5455
STMN4	0.933666666666667
EDG3	0.492666666666667
SGCE	1.413
IL11	-2.37966666666667
PRSS8	1.2735
YIPF5	1.13208333333333
WNT4	2.382375
CSN2	0.1095
TCF7	-1.7245
TDO2	-0.76075
SAMD9	0.564
S100A7A	0.817
MMRN1	3.16633333333333
GKAP1	0.5005
AKR1C3	2.466625
RNF19A	0.797875
GMDS	-0.7915
YKT6	-0.56
SPARC	2.3206
C12orf31	-0.7615
UBE2V2	-1.15016666666667
FBXL18	-1.10666666666667
KIAA0460	0.4905
ADAM22	-0.15475
SERPINC1	-5.08375
KCTD21	0.4665
MYOHD1	-2.33275
ZNF37A	0.354
GTF3C1	-0.570333333333333
CTSZ	0.96675
PRNPIP	-1.446125
DRD1IP	0.10225
NR1I2	-2.2255
ZNF266	-0.0864
SPAG4L	-0.8275
COX4NB	-0.38725
SAPS1	0.643833333333333
APOA1	-3.506
TATDN1	-0.749666666666667
C10orf82	-0.493
KPNB1	-1.399
FOXO3	0.790833333333333
CRYBB2	-0.9435
ZBTB5	-0.546666666666667
SLC25A38	-0.6695
DCTN2	-0.172333333333333
IFT20	0.31725
CTHRC1	0.826
C1orf31	-1.0595
UHRF1	-3.3870625
GPC6	0.1325
C10orf54	3.09275
MCF2L2	-0.085
WNT9B	-0.21225
OLA1	-1.2495
FAM120B	0.51075
TTLL10	0.8405
CYorf15A	-4.84275
RELN	-1.4716
SCN2B	2.30558333333333
MFHAS1	-1.436
NKX3-2	-2.12133333333333
RASGRF2	0.632
SSBP1	-0.961333333333333
KPNA6	-0.1565
LOC389118	-0.2565
HS3ST4	1.0483
SUPT7L	-0.12325
FLJ32658	-1.91925
IGFBPL1	-0.8505
KIAA1641	-0.2498
SHKBP1	-0.705333333333333
CSF1R	5.16675
NAGK	0.759
MYL2	0.6825
HIST1H4C	-0.1855
TOMM7	0.624375
ADAMTSL3	3.545
TNFSF14	0.098
PRRT2	-1.941
VTA1	-0.673125
AOAH	2.479
CRISPLD2	1.699
PNN	-0.7395
TA-NFKBH	0.096
ESPN	-0.4175
RBM43	0.7725
KIAA1267	0.525375
DDX3X	0.341944444444444
KIAA1576	-3.6155
PLXDC1	4.22916666666667
FLJ25801	-4.4855
HNRNPL	-0.7955
RUNDC3A	0.174333333333333
CASP12	1.976
SH2D5	-1.8225
RPL26L1	-0.518
OR51A7	0.22625
HDC	4.385
C2orf16	-0.241833333333333
SYTL3	2.393
GOLGA4	1.155125
NOTCH1	0.2875
ATPAF2	-0.2025
ECD	-0.0655
SSX5	-0.958333333333333
SNAP91	0.10975
OCA2	-2.46075
PNPO	0.1825
DAPK1	-0.302333333333333
PINX1	-0.644
SELENBP1	1.9515
NEK3	0.458333333333333
TMED4	0.192714285714286
SSTR4	-0.0865
FOSL1	-2.366
CD40LG	0.5375
CES1	2.8865
DCI	-0.396666666666667
B3GAT3	-0.485166666666667
STK17B	0.18275
CNTN6	2.892
CYP3A4	-0.449666666666667
MBOAT2	-0.538285714285714
PISD	1.61125
USP1	-1.08575
PYDC1	0.0283333333333333
CENPM	-2.933875
SAR1B	0.0715
TTC7B	-0.017875
DP58	-0.559
GPC1	0.4385
RBL1	-2.513625
TMEM137	-1.364
TOB1	0.5925
TCEAL1	0.933
CENPF	-4.35536363636364
C6	3.03883333333333
PRSS1	-3.6305
PPIL6	0.9685
C6orf124	-0.406
ODZ4	1.5445
SNCB	-0.28725
NDUFB9	0.05225
CNOT6L	0.0485
S100A9	1.92166666666667
TRIM50	0.1425
KCTD1	2.0687
WDR63	0.81375
SPEF2	1.514375
RNGTT	-1.08033333333333
CXorf22	-1.3475
KCNK16	0.182
CEP250	-1.534875
ATPBD1B	-0.55475
KCNJ2	4.41075
MT1B	-0.8835
ZNF684	-0.494
SLC4A1	0.22125
PDHA1	-0.036
ZNF492	-0.934625
TKT	-0.56475
BYSL	-1.512625
RNF38	0.16625
AHDC1	0.085
KLHL2	1.26375
CMTM8	1.48175
DMP1	-3.104
HERPUD2	0.323625
CRTAM	2.03833333333333
ZNF572	-0.2645
TMEM16J	-1.0535
HSD17B2	-2.424
UBE2G1	-0.43775
AHSA2	-1.038
PELI2	0.79
TPX2	-4.776625
ATP9B	0.784
DAZAP1	-0.183
HMGCS2	3.58616666666667
C17orf38	0.291
B9D1	-0.684625
NKX2-5	-0.706333333333333
KIAA1276	0.113
LILRB2	3.6085
CSTF1	-1.04516666666667
BTN2A1	0.248166666666667
C15orf48	3.583
IGF2BP3	-4.03925
FAM113B	-0.172666666666667
HRG	-0.13675
ZNF131	-0.4865
USP47	1.003
CCDC88B	-0.785
HCN1	0.8649
HTN1	0.0136
SYCP3	-1.009
C13orf23	-0.9302
PAPOLA	-0.1673125
AATK	-0.0598
MSH3	-0.0495
NDUFAB1	-0.90325
ITLN2	-1.441
BAK1	-0.513833333333333
MRPL45	-0.512333333333333
MTNR1B	0.349333333333333
LOC645843	-0.036
SPECC1L	0.431125
PGCP	1.794
SPN	-0.940125
GPR143	-0.17
ZNF576	0.507833333333333
TMEM39A	0.4186
ATP5D	-0.6515
MAGEB3	-2.592
RPS5	-0.6485
ANP32E	-1.5505
MTMR1	-0.29025
YEATS4	-1.4915
SYNGAP1	0.02575
PCOLCE	0.217
MNS1	0.22975
PCYT2	-0.0363333333333333
ZNF182	-0.3855
LAX1	0.874125
SPPL2B	0.8953
ELOVL5	1.5793
PCDHAC1	1.0385
B4GALNT1	-1.40216666666667
BLOC1S2	0.61475
ZNF673	0.1913
ARHGAP21	0.6335
IRX5	2.860125
LRFN5	1.39183333333333
FAM7A1	-0.38275
RAB19	0.4235
GINS1	-3.96175
ITM2B	2.4334
PAPSS2	1.16233333333333
OR5BF1	0.1635
ACSL3	-0.191375
KIAA1919	-0.501916666666667
GLT8D2	2.965625
UTRN	1.84385714285714
CNN1	3.97925
HISPPD2A	0.5295
SDAD1	0.327125
SIGLEC9	0.4665
RPL35	-0.373142857142857
C22orf26	0.3065
IMPDH2	-1.113125
WDR69	-0.9465
SEC14L5	0.6285
CLTA	0.34675
RP11-529I10.4	-0.34575
GPR37L1	-0.202166666666667
OGDH	-0.313666666666667
ASB13	-0.00233333333333333
ZFP14	0.9385
ZCRB1	0.113833333333333
KPNA3	-0.0435
HSPA1L	0.39825
RHOC	0.613625
LOC554175	0.1235
PPP3CA	1.4156
SLC1A7	0.7279
ZNF529	-0.566833333333333
RBED1	3.0385
DDB2	-0.8495
FLJ11286	0.880666666666667
SPATA1	0.229
MKNK1	0.786333333333333
DYSF	1.2525
ALKBH2	-0.4905
NKD1	-3.47433333333333
C1orf174	-0.5735
PLEKHO1	0.625
ASB10	0.06475
RING1	0.0751666666666667
NPC2	1.2815
AVPR1B	0.362
YTHDF1	-0.292666666666667
LMAN1L	0.139
GSG2	-3.784
CEP170	-0.535
RPS4Y2	-5.32775
MSH6	-1.27
HECTD2	0.239
ZNF556	-3.28916666666667
PLEKHC1	1.2916
AIRE	0.371666666666667
BCL2L10	1.53
LMOD3	0.176666666666667
ZBTB8	0.057
FOXA2	-3.4872
SLCO2A1	2.171
C3orf46	0.518
PRDM16	0.921
TMEM98	1.29975
FRMD5	-2.853
PDE6C	-0.476
C1orf216	0.0621666666666667
EP400	-0.462142857142857
PTK2	-0.401916666666667
RNF217	0.67
NDUFA8	0.1965
ZFAT1	0.68875
LAMP3	2.0415
GLTSCR2	1.18625
NPW	-2.0415
LLGL2	-1.0093
PPM1K	-0.482833333333334
C20orf177	-0.9715
KIR2DL4	0.3925
NFKB2	-0.14825
C21orf122	0.642
HESX1	-0.68
GPR114	0.743666666666667
SLC25A35	-0.222166666666667
GNAT1	0.3
ORAI3	0.222
FAM76B	-0.486875
TMEM99	0.0529
TRIM29	2.025
CDS1	1.789
RHEB	-0.1219
C4orf27	0.0675
RAB3A	-0.42075
OTUD6B	-1.19125
GPD1	4.739375
CDH15	-1.63533333333333
NPM1	-1.10371428571429
TMEM117	0.22625
PRPS2	-1.104
GCK	-0.1865
ADRA2A	5.88066666666667
TSPYL4	0.859166666666667
TASP1	-0.43225
WDR19	0.32775
C10orf38	-0.21625
PDE4C	-0.555
FYB	0.215916666666667
C1orf55	-0.560333333333333
PPFIA3	-1.15325
RAD18	-1.01575
C12orf44	-0.217
CRYBA4	-0.575
HVCN1	0.871
TAF10	-0.153833333333333
C16orf48	-0.26
DEPDC5	0.848833333333333
LTBP1	-1.2215
MAPRE1	-0.48175
FGF8	-0.3695
C3orf52	-0.26325
SENP7	0.125166666666667
LRRK2	1.5285
RUNDC2A	0.437666666666667
KIAA0355	1.018
CPEB1	0.125
PPEF2	-0.8735
ABI2	-0.688666666666667
KIAA0317	-0.48725
ATF1	-0.846666666666667
DYNC1H1	0.836375
DIP	0.13575
TMEM33	-0.0479444444444445
POLDIP3	0.24025
C7orf24	-0.676
GPR171	1.57175
CDC6	-4.42483333333333
PLD1	0.3691
ITFG2	-0.0852
NDUFC1	0.552
AKNA	-0.798
NBR1	0.644
PKHD1	0.94675
HPS4	-0.5646
MAFA	1.2765
ULBP3	-0.391
DIRC1	0.168
IMMT	-0.79775
C22orf13	0.401583333333333
CEL	-0.175
MARK3	-0.5555
ADAMTS2	1.66133333333333
ARPC3	-0.180666666666667
TMEM10	0.0884285714285714
NPHS1	-0.54225
BRD8	-0.0776666666666666
WDR12	-1.83625
IDI2	-0.085375
HOXD13	-1.72
OR8G2	-0.501
SLAIN1	-0.624
GABRQ	-0.378
NR2C2	-1.81625
NKTR	-0.6174
TLE2	1.941
KIAA0892	0.535166666666667
AURKA	-3.83136363636364
GPRC5C	0.238166666666667
TBC1D9B	0.76325
PNPLA6	-0.230166666666667
AP3B1	-0.07
NAG	-0.1285
C11orf68	-0.04175
AKR7A3	0.54
AHCYL1	0.585833333333333
COP1	1.0805
RPP14	-0.2825
PCDHB18	0.5615
CDH24	1.37525
KRT17	2.3873
LACTB2	-0.545
DDX24	0.9283
PHACTR1	-2.61783333333333
SLC35E2	0.11325
LOXL1	-0.17675
IQSEC2	0.508875
RGSL1	-0.2585
PCDHGC5	0.206
MEGF10	-0.07925
PRRX1	1.28966666666667
ASTE1	0.524833333333333
C6orf159	-1.12875
MYOD1	1.31825
GAA	0.6515
ZNF747	0.2025
KLRC1	-1.215375
IL1RL2	0.6285
GDF9	-0.00925000000000002
GPR119	-0.026
TRAF2	-0.513666666666667
HCK	3.52766666666667
BMP6	-0.3525
IL8RA	0.400666666666667
FLJ35848	-1.41325
EFHA1	0.27325
CDSN	-0.9465
C14orf54	-0.4975
LSM3	-0.453375
ZFP41	-0.4075
C9orf126	-1.75683333333333
VIT	2.477
SPCS3	-1.4785
DEF8	-0.6145
CHAF1A	-2.13183333333333
C1orf165	0.330333333333333
ZFPM2	1.8725
FTH1	0.63575
SLC35F1	-0.6155
YWHAH	0.073
C17orf66	-0.5785
ADRB1	1.854
FOXL1	0.4
RG9MTD3	0.425166666666667
UMPS	-0.218
MGC13008	-0.4655
KIAA1161	-0.161
CCDC77	-1.646
C12orf65	-0.3152
COG4	-0.485833333333333
RCP9	0.437583333333333
RP4-692D3.1	2.85166666666667
CDC2L5	-0.27625
MGC7036	1.2015
DNAJC11	-0.67975
GDF2	-0.2725
TIMM17A	-0.362
HNRNPA0	-0.4822
OR2H1	0.172
PCBP1	0.1105
COL23A1	-0.12675
LRRC2	1.82621428571429
NSD1	0.208285714285714
FLJ37078	-0.41125
WDR91	-0.172166666666667
TMEM179	0.0155
DSCR10	0.028
CNDP2	0.4599
FYN	0.3545
BEX2	0.0783333333333334
KCND3	0.29675
YPEL5	2.205625
LRRC42	-0.910333333333333
C17orf45	-0.6255
ZNF649	0.1523
LOC150763	1.29225
COL5A2	1.432
CNGA2	-0.0875
ELA2B	-0.886166666666667
RAB9B	0.246
FAM100A	-0.58475
NAIP	-0.631428571428571
MYOZ2	0.707125
SPATA12	-0.7895
XRCC4	-0.94675
CYB561	1.0146
CHST10	-0.56675
BAI1	-0.9425
BRSK1	-0.567833333333333
C17orf89	0.435875
PDE6H	-0.9415
FLJ20309	0.3964
MAP7	-0.017
SCN4B	3.513
SPAG9	-0.6078125
SERTAD1	1.51383333333333
FLJ21963	0.38025
ANTXR1	0.3949
TMPRSS13	1.71133333333333
ETV7	2.47483333333333
DGAT1	1.223
NKIRAS1	0.945666666666667
TAC3	-3.792
CORO1C	-0.9315
RAD54B	-1.641
HRASLS3	4.53616666666667
C21orf42	-0.556
BARD1	-1.26133333333333
ZNF177	0.521166666666667
MIP	0.2705
ZNF442	-0.181
F2	-3.7318
GRIA1	0.38525
GALNTL2	3.241
WNT5A	-1.6215
LENG9	0.2485
hCG_25371	-1.3095
FOXR1	0.563
TRA@	0.4606
PWWP2	0.74425
C1QTNF7	3.8485
SLC7A4	1.9195
C4orf7	4.137
C17orf80	-0.301166666666667
KLK4	0.1038
IL31	0.7025
TMEM176A	4.4535
CTNNB1	0.507375
BHLHB2	0.858
TMEM185B	0.122
ARD1B	-0.887
C1orf93	-0.454
BRUNOL4	-0.618833333333333
LOC541469	-0.20975
UPK2	0.116666666666667
GAS8	0.459
PATE	0.0475
IMPACT	0.535875
WNK4	-0.6935
HNRPLL	-1.064375
GAD2	0.06425
ITGA6	1.36375
BMP15	-0.296666666666667
CYP2A7	2.684375
RIC8A	0.1995
CCND1	0.59925
USP35	0.087
DSCR2	-1.425
CCL4	5.45766666666667
ZCCHC10	-0.0285
NOL11	-1.32475
TRPM2	0.909083333333333
PSMD2	-0.783818181818182
CHTF18	-2.6225
USP18	1.323125
RRAS	1.16325
LAMC3	0.4625
TOX	-2.665
PCDH15	-0.225
GABRG3	-1.8
NUDCD2	-0.29225
SGCZ	-0.614
KCTD17	-0.2215
SPSB2	-0.481
TPPP3	4.23666666666667
CILP2	0.2675
CALB2	5.298
CEBPZ	-0.403166666666667
ZNF479	-0.57625
FMOD	6.20733333333333
C21orf66	-1.29471428571429
CLN6	-0.716666666666667
ANAPC1	-0.896125
SH2D3C	2.56675
PTPN14	0.609
TRIM42	-0.198
APTX	-0.45775
SNRPG	-0.823833333333333
BMS1	-0.42225
MAGEA3	-4.349
NFATC3	-0.450333333333333
LRRC45	-0.5325
ARS2	-0.7775
LRIG1	2.304
EPSTI1	1.61166666666667
PRSS27	-0.19275
ERC2	-0.026625
PRKACB	-0.524214285714286
PRDM13	-4.549
HCG27	-1.1185
KLK12	0.277
HSD17B7	-0.984833333333333
ZNF354A	-0.09375
PCDH11X	-0.1565
DMGDH	3.153
PCBD2	-1.21433333333333
TMC6	-1.307625
RIMS1	-0.06475
SF3B2	-0.00933333333333333
RCN1	0.0831666666666667
CPB1	5.49125
BCAR3	0.23575
FCRLB	0.2485
PAK1IP1	-0.59475
OR10H1	0.154
KIF9	0.5408
PITPNM2	-0.462625
L3MBTL4	0.7705
TGFB1	-1.0643
ZXDC	-0.14825
SLC6A16	0.25525
SRrp35	-1.141375
LRRC8E	1.4445
