Hybridization REF	TCGA-BH-A0BS-01A-11R-A12P-07
CRYBB1	-1.2905
CX3CL1	0.61015
TOP2A	-2.99325
GYPB	-2.845
GADD45GIP1	0.37825
FEN1	-1.644375
IGF1R	-0.175125
WDR72	-2.15816666666667
PURG	-1.054
DEFB126	0.082
PKD1L1	0.1815
CAV1	-2.6275
GNPDA2	0.3296
DGAT2	-1.558625
NLGN1	-1.42475
STRBP	-0.9525
HPRT1	-0.3125
FANCI	-2.939
PSMA7	0.392875
DBF4B	-0.662666666666667
TTF1	-0.922
RAD54L	-2.292
ELOF1	0.271
PLAGL2	0.771125
ZNF256	0.95875
HMGCL	0.761
MSI2	0.8775
RPESP	-0.950166666666667
C11orf60	1.40725
ABCD1	0.394
ACAA1	1.4279
SPARCL1	4.53092857142857
IL6ST	0.6719
ZNF319	-0.14575
TMEM109	-0.297
FAM90A1	1.3375
IL22RA1	-1.0375
ATP4B	-0.662
TEC	-0.400333333333333
C7orf30	-0.66
TXNDC2	-0.391166666666667
ABCB4	-0.02025
KIAA1191	-0.1035
C9orf38	0.2175
SFTPB	0.208125
CNTNAP2	0.22825
FRK	1.151
TBX19	-0.54525
CHD4	0.0545
C6orf26	-1.98833333333333
MOSC2	2.546
IKBKE	0.5505
HIF1A	-1.16733333333333
LOC595101	-0.2725
RELA	0.46
TMEM16B	0.475
ABHD12B	-1.86025
TSEN34	0.86675
KIF18A	-2.457
TXNDC9	-0.958666666666667
SPATA2L	0.6465
SEMA4G	-0.086
C21orf91	0.541625
MATN1	-0.145
KCNIP4	-0.123333333333333
TUSC1	2.59525
OR4C15	0.45375
ARMCX6	1.03608333333333
WBSCR27	-0.0446666666666667
OR52I2	-0.082
KIAA1604	-0.099
DYNC1I1	-1.91675
PPP4C	0.819
SLC47A2	-1.48466666666667
TREH	0.184875
CD48	1.69666666666667
ST14	1.89333333333333
PKN1	-0.31325
SPON2	1.443
XBP1	1.50683333333333
SFRS12	-1.09633333333333
EFCAB6	1.76275
SELT	0.11425
SLC39A2	1.3635
ERF	-0.284333333333333
ARL3	0.232
SURF6	-1.006
MLLT10	-1.07414285714286
FLJ11171	-0.523333333333333
TDGF1	-3.87683333333333
ERCC6	-0.03575
EIF2AK4	0.371625
BAZ1A	0.720333333333333
LRRN3	0.406833333333333
TMC3	0.252
EFTUD1	-0.3255
PTPRO	0.120833333333333
CLEC12A	0.506875
ACBD4	1.40175
ZDHHC14	0.17925
OTUD7B	2.354
ACTB	0.588375
MSRA	-0.62625
LCE5A	1.6025
IFI35	1.29875
BSCL2	0.853666666666667
ANKRD12	0.324166666666667
CFHR2	0.84425
RGAG1	0.5045
HSFY1	0.2835
SLC30A5	-0.735583333333333
IMPG1	0.829
GPR109A	0.713
ZNF185	0.55075
IYD	1.69975
NPCDR1	2.126
SERPINA13	-0.455
HMGCLL1	-1.6645
NEUROG1	1.21483333333333
UBQLN1	-0.9735
LIN37	0.96075
SOCS2	0.980375
DSCR4	-1.34275
XKR6	-1.599
GPR142	0.4745
KRTAP13-3	-0.233
CCDC15	0.481
MOS	0.2665
CD1E	-1.2495
OFCC1	0.158333333333333
FAM83D	-3.298
SRFBP1	-0.7275
C9orf96	0.196
DHDH	0.9795
CCDC90A	-0.2655
RABL3	0.40355
CD320	-2.173
ANGEL2	0.31625
MRPL21	0.32075
SMG6	1.05533333333333
INSR	0.3324375
FLJ14816	-0.2905
GLRB	-1.509
C9orf89	0.66525
CIZ1	-0.90325
URG4	0.0385
LRDD	-0.773333333333333
CBY1	0.629833333333333
NFX1	0.345
MTERFD2	-0.0561428571428572
C19orf23	0.3385
PGC	-1.743625
IER3IP1	-0.0627999999999999
RASAL2	1.27258333333333
C1orf89	0.315
SYNJ1	-0.44775
NFKBIE	1.73975
FLJ40125	-0.183
TCEB2	0.3351
NOG	-1.576
POLR2J2	-0.751
HLA-B	3.3125
PCDHA1	2.7985
PPP2R2B	-1.31725
ARHGEF17	0.957333333333333
TCF7L2	1.88635714285714
CHD5	-0.446666666666667
ZNF431	-0.7475
TBC1D25	-0.429
ZNF800	-0.3125
SCUBE2	3.43409090909091
MYCBP	0.171666666666667
GPX5	0.2805
C6orf129	0.313
QSER1	-0.465666666666667
ULK2	1.41275
PIGO	0.517
NRCAM	-2.67821428571429
SLC35E3	0.455
CSRP2	-1.074
HYPE	0.17
MAPK15	0.3275
MGC14327	-0.30525
TIMM13	-0.930166666666667
ZNF462	1.37775
GBA3	2.70375
TEX13A	0.3565
MCM6	-2.23333333333333
MTRF1	-0.632125
ABCA7	-0.57875
EIF4A2	-0.1565
ZC3H10	1.2698
RPGR	0.0313333333333333
C20orf94	1.17825
RP1L1	0.04975
GPR125	0.0565
USP22	-0.132642857142857
OR1L4	0.117
MLZE	1.349
FLJ32065	0.244
PTCD1	0.22075
CRTAC1	0.3355
BXDC2	-2.3315
C18orf1	1.68366666666667
FAM107A	0.701642857142857
EFNA3	1.06425
P18SRP	-0.667
CAMKK2	0.438
KIAA0649	-0.3705
NES	-1.88
HS6ST3	1.978875
PON2	-0.85675
TCP11L2	-0.532
CLEC4A	1.668
PRR12	0.8015
MLXIPL	-1.0929
C2orf50	0.785
ZNF28	0.823
ENC1	-0.6765
MAP2K1	-1.0885
FKSG2	1.20175
KIAA0430	0.77025
PTP4A1	-1.08616666666667
GPR156	1.208
GTF3C6	-0.7355
UBR2	1.2529
LOC388272	-1.479
MAK	0.8655
ACOT4	4.09925
STC2	2.029
PIGW	-1.440875
SAE1	-0.227625
COL6A1	0.770772727272727
OAZ1	-0.2745
STMN4	0.479333333333333
EDG3	-0.287333333333333
SGCE	0.276333333333333
IL11	-2.02633333333333
PRSS8	2.64975
YIPF5	-0.17025
WNT4	2.111625
CSN2	0.382666666666667
TCF7	-2.77
TDO2	1.24825
SAMD9	1.5201875
S100A7A	-0.2625
MMRN1	0.969333333333333
GKAP1	-0.37875
AKR1C3	-2.538875
RNF19A	0.621375
GMDS	-0.74925
YKT6	-0.395375
SPARC	1.3822
C12orf31	0.01175
UBE2V2	-0.6195
FBXL18	-0.643
KIAA0460	0.961
ADAM22	-0.1715
SERPINC1	-4.76125
KCTD21	0.5765
MYOHD1	-1.83425
ZNF37A	0.276333333333333
GTF3C1	0.327
CTSZ	2.388
PRNPIP	-0.562125
DRD1IP	0.464
NR1I2	-2.0705
ZNF266	-0.2555
SPAG4L	0.342
COX4NB	-0.59075
SAPS1	0.901333333333333
APOA1	-3.52875
TATDN1	-0.732833333333333
C10orf82	2.2605
KPNB1	-0.6915
FOXO3	0.6855
CRYBB2	-1.0065
ZBTB5	0.2575
SLC25A38	0.18875
DCTN2	-0.424833333333333
IFT20	0.77575
CTHRC1	2.003
C1orf31	-0.11475
UHRF1	-1.6995625
GPC6	-0.21025
C10orf54	0.976
MCF2L2	-0.121333333333333
WNT9B	-0.135375
OLA1	-0.743625
FAM120B	-0.2855
TTLL10	-0.1945
CYorf15A	-4.2725
RELN	-2.5263
SCN2B	1.13433333333333
MFHAS1	-1.90825
NKX3-2	-0.633
RASGRF2	0.016
SSBP1	-0.397666666666667
KPNA6	-0.310928571428572
LOC389118	-0.356
HS3ST4	-1.0696
SUPT7L	-0.140125
FLJ32658	-0.71075
IGFBPL1	-0.54875
KIAA1641	-1.5802
SHKBP1	0.0128333333333333
CSF1R	4.26925
NAGK	0.64075
MYL2	0.61575
HIST1H4C	-0.251333333333333
TOMM7	-0.55125
ADAMTSL3	2.0135
TNFSF14	-0.38025
PRRT2	-1.1235
VTA1	-0.900875
AOAH	2.8505
CRISPLD2	1.5355
PNN	-0.7923
TA-NFKBH	0.15925
ESPN	-0.838
RBM43	-0.0235
KIAA1267	1.312625
DDX3X	-0.0557222222222222
KIAA1576	-3.993
PLXDC1	3.58416666666667
FLJ25801	-3.86925
HNRNPL	0.47375
RUNDC3A	0.356
CASP12	0.5365
SH2D5	-1.14325
RPL26L1	-0.675
OR51A7	0.4405
HDC	2.69
C2orf16	-0.0871666666666667
SYTL3	2.18125
GOLGA4	0.63225
NOTCH1	-0.9015
ATPAF2	1.0765
ECD	0.217
SSX5	-1.30833333333333
SNAP91	0.21475
OCA2	-4.76325
PNPO	0.973333333333333
DAPK1	-0.0565
PINX1	-1.53766666666667
SELENBP1	2.206125
NEK3	-0.6025
TMED4	0.464785714285714
SSTR4	-0.0055
FOSL1	-2.2215
CD40LG	0.381
CES1	-1.75675
DCI	0.958833333333333
B3GAT3	-0.196666666666667
STK17B	-0.6575
CNTN6	0.447
CYP3A4	-1.2685
MBOAT2	1.12207142857143
PISD	-0.14625
USP1	-2.05525
PYDC1	3.11033333333333
CENPM	-1.91125
SAR1B	-0.11375
TTC7B	-1.301
DP58	0.114
GPC1	0.4195
RBL1	-1.973625
TMEM137	-2.42383333333333
TOB1	2.47333333333333
TCEAL1	0.310333333333333
CENPF	-2.42581818181818
C6	0.660666666666667
PRSS1	-3.5735
PPIL6	1.14966666666667
C6orf124	-1.0575
ODZ4	0.492333333333333
SNCB	0.10225
NDUFB9	0.80075
CNOT6L	0.796166666666667
S100A9	0.184166666666667
TRIM50	0.245
KCTD1	2.2848
WDR63	1.0895
SPEF2	1.47375
RNGTT	-0.910833333333333
CXorf22	1.0095
KCNK16	0.1325
CEP250	-1.305125
ATPBD1B	-0.12425
KCNJ2	3.499
MT1B	-1.259
ZNF684	-0.669
SLC4A1	0.36325
PDHA1	-0.327
ZNF492	-0.5855
TKT	-0.74075
BYSL	0.0775
RNF38	0.085625
AHDC1	0.708
KLHL2	0.29375
CMTM8	-1.2155
DMP1	-1.0375
HERPUD2	0.30925
CRTAM	2.47616666666667
ZNF572	2.17275
TMEM16J	-0.215
HSD17B2	-0.635
UBE2G1	0.236375
AHSA2	-2.61975
PELI2	-1.3925
TPX2	-2.37925
ATP9B	0.406833333333333
DAZAP1	-0.37975
HMGCS2	3.4015
C17orf38	0.1875
B9D1	1.163625
NKX2-5	-1.10133333333333
KIAA1276	3.32775
LILRB2	3.4865
CSTF1	-0.229666666666667
BTN2A1	-0.622
C15orf48	2.849
IGF2BP3	-4.2655
FAM113B	0.338333333333333
HRG	0.077625
ZNF131	-1.49175
USP47	0.474571428571429
CCDC88B	-1.0455
HCN1	-0.862
HTN1	-0.5315
SYCP3	-0.1135
C13orf23	0.316
PAPOLA	0.162125
AATK	0.3603
MSH3	-0.152833333333333
NDUFAB1	-0.30975
ITLN2	-0.9205
BAK1	0.578166666666667
MRPL45	-0.163166666666667
MTNR1B	0.175166666666667
LOC645843	-0.1155
SPECC1L	-0.221875
PGCP	1.565
SPN	-0.625625
GPR143	2.71316666666667
ZNF576	0.9
TMEM39A	0.8116
ATP5D	-0.211833333333333
MAGEB3	-1.6405
RPS5	-0.8985
ANP32E	-1.47371428571429
MTMR1	1.492
YEATS4	-1.1875
SYNGAP1	0.11975
PCOLCE	-0.672666666666667
MNS1	-0.16725
PCYT2	0.927833333333333
ZNF182	0.00299999999999999
LAX1	0.433375
SPPL2B	0.9725
ELOVL5	1.505
PCDHAC1	-0.0925
B4GALNT1	-1.396
BLOC1S2	0.48025
ZNF673	-0.3417
ARHGAP21	-0.526333333333333
IRX5	3.16325
LRFN5	-0.499333333333333
FAM7A1	-1.10975
RAB19	0.663
GINS1	-1.1075
ITM2B	1.1582
PAPSS2	3.65466666666667
OR5BF1	0.508
ACSL3	0.18075
KIAA1919	-0.257583333333333
GLT8D2	2.345375
UTRN	0.357714285714286
CNN1	1.75775
HISPPD2A	-0.5705
SDAD1	0.675625
SIGLEC9	0.532666666666667
RPL35	-0.816785714285714
C22orf26	-0.0995
IMPDH2	-1.214125
WDR69	-1.035
SEC14L5	0.9615
CLTA	0.36975
RP11-529I10.4	0.108
GPR37L1	0.520833333333333
OGDH	-0.548833333333333
ASB13	0.569
ZFP14	-0.1675
ZCRB1	0.0558333333333333
KPNA3	0.0795
HSPA1L	2.16925
RHOC	0.91225
LOC554175	0.0265
PPP3CA	0.7221
SLC1A7	-0.5775
ZNF529	-0.731666666666667
RBED1	1.1755
DDB2	-1.313
FLJ11286	1.46766666666667
SPATA1	0.5065
MKNK1	-0.0418333333333333
DYSF	0.749833333333333
ALKBH2	0.2255
NKD1	-2.089
C1orf174	-0.67875
PLEKHO1	0.126
ASB10	0.03925
RING1	1.07083333333333
NPC2	2.065375
AVPR1B	0.315
YTHDF1	0.343
LMAN1L	0.462
GSG2	-1.989
CEP170	-0.9837
RPS4Y2	-5.03
MSH6	-1.4685
HECTD2	0.338666666666667
ZNF556	-3.50183333333333
PLEKHC1	-0.4064
AIRE	0.396333333333333
BCL2L10	0.7115
LMOD3	0.0308333333333333
ZBTB8	0.1048
FOXA2	-3.0722
SLCO2A1	1.95575
C3orf46	-0.6805
PRDM16	-0.792833333333333
TMEM98	-0.3465
FRMD5	-1.9945
PDE6C	-0.308
C1orf216	0.133666666666667
EP400	-0.028
PTK2	0.584333333333333
RNF217	0.09625
NDUFA8	-0.7195
ZFAT1	0.7585
LAMP3	2.7345
GLTSCR2	0.5845
NPW	-0.7195
LLGL2	-0.0103
PPM1K	-1.5055
C20orf177	-0.8215
KIR2DL4	0.6637
NFKB2	0.56775
C21orf122	0.2775
HESX1	-0.8685
GPR114	-0.015
SLC25A35	0.0691666666666667
GNAT1	-0.59675
ORAI3	1.28775
FAM76B	-0.118375
TMEM99	0.3565
TRIM29	-0.2607
CDS1	2.0235
RHEB	-0.5516
C4orf27	-0.494666666666667
RAB3A	0.062
OTUD6B	-0.81075
GPD1	-0.028125
CDH15	-0.492666666666667
NPM1	-1.43557142857143
TMEM117	-0.96075
PRPS2	-1.48341666666667
GCK	-0.4195
ADRA2A	5.00033333333333
TSPYL4	-0.254333333333333
TASP1	-0.24075
WDR19	0.252083333333333
C10orf38	0.45375
PDE4C	-0.564333333333333
FYB	0.176083333333333
C1orf55	0.037
PPFIA3	0.34525
RAD18	-0.74675
C12orf44	0.165666666666667
CRYBA4	-0.4645
HVCN1	1.10425
TAF10	0.913666666666667
C16orf48	-0.316166666666667
DEPDC5	0.6125
LTBP1	-1.271
MAPRE1	0.22925
FGF8	-0.013
C3orf52	1.524
SENP7	0.318333333333333
LRRK2	2.64375
RUNDC2A	0.7885
KIAA0355	0.031
CPEB1	-2.06925
PPEF2	0.2695
ABI2	-0.0985
KIAA0317	0.627
ATF1	-0.855666666666667
DYNC1H1	0.853375
DIP	0.18425
TMEM33	0.327055555555556
POLDIP3	-0.743
C7orf24	0.62225
GPR171	3.09575
CDC6	-2.90566666666667
PLD1	-1.684
ITFG2	0.1767
NDUFC1	0.5425
AKNA	-1.27725
NBR1	1.0455
PKHD1	0.37225
HPS4	-0.9358
MAFA	1.3805
ULBP3	-0.50475
DIRC1	-0.207
IMMT	-0.6155
C22orf13	-0.0805833333333334
CEL	0.24625
MARK3	0.03575
ADAMTS2	0.569
ARPC3	0.5055
TMEM10	0.0585
NPHS1	-0.02575
BRD8	-0.7
WDR12	-1.44725
IDI2	-0.57925
HOXD13	-1.366
OR8G2	0.34975
SLAIN1	0.87575
GABRQ	-0.20325
NR2C2	-0.789
NKTR	-0.4629
TLE2	0.294
KIAA0892	-0.761
AURKA	-2.65663636363636
GPRC5C	0.688666666666667
TBC1D9B	-0.513375
PNPLA6	-0.491666666666667
AP3B1	-0.32375
NAG	-0.10725
C11orf68	0.412
AKR7A3	0.63025
AHCYL1	0.927
COP1	0.538
RPP14	0.172666666666667
PCDHB18	0.2985
CDH24	1.5035
KRT17	0.4461
LACTB2	0.05775
DDX24	0.7584
PHACTR1	-1.8645
SLC35E2	-0.18225
LOXL1	0.074
IQSEC2	0.75075
RGSL1	0.509
PCDHGC5	0.26
MEGF10	-0.767
PRRX1	0.842
ASTE1	1.156
C6orf159	-1.9765
MYOD1	1.3825
GAA	1.76975
ZNF747	1.54325
KLRC1	-1.402875
IL1RL2	0.311
GDF9	-0.4355
GPR119	0.3755
TRAF2	-0.665333333333333
HCK	2.657
BMP6	-2.538
IL8RA	0.5255
FLJ35848	-1.14475
EFHA1	1.1915
CDSN	0.135
C14orf54	0.311
LSM3	-0.53975
ZFP41	1.166
C9orf126	-1.42816666666667
VIT	-2.4995
SPCS3	-1.34725
DEF8	-1.8504
CHAF1A	-1.45083333333333
C1orf165	-0.493
ZFPM2	0.473333333333333
FTH1	0.39575
SLC35F1	-1.70675
YWHAH	-0.97975
C17orf66	0.3295
ADRB1	0.064
FOXL1	-0.2625
RG9MTD3	0.532666666666667
UMPS	0.28725
MGC13008	-0.403
KIAA1161	0.7135
CCDC77	-2.25725
C12orf65	-0.0763
COG4	-0.715166666666667
RCP9	0.15025
RP4-692D3.1	4.07133333333333
CDC2L5	0.26975
MGC7036	1.0875
DNAJC11	-0.6705
GDF2	0.335
TIMM17A	-1.2825
HNRNPA0	-0.6584
OR2H1	0.34725
PCBP1	-0.116625
COL23A1	-2.1115
LRRC2	-0.884642857142857
NSD1	0.236785714285714
FLJ37078	-1.02525
WDR91	0.289
TMEM179	-0.01875
DSCR10	0.429
CNDP2	0.5375
FYN	-1.2545
BEX2	0.875
KCND3	0.2945
YPEL5	1.294
LRRC42	-0.5815
C17orf45	-0.615625
ZNF649	0.6877
LOC150763	0.884375
COL5A2	2.16333333333333
CNGA2	0.5625
ELA2B	-0.652833333333333
RAB9B	-1.54075
FAM100A	1.2075
NAIP	-1.44571428571429
MYOZ2	-0.807375
SPATA12	0.2
XRCC4	-0.8585
CYB561	1.3139
CHST10	-1.7065
BAI1	0.140833333333333
BRSK1	-0.263333333333333
C17orf89	-0.682
PDE6H	-0.9535
FLJ20309	0.3091
MAP7	-0.008375
SCN4B	0.3715
SPAG9	-1.361125
SERTAD1	1.7615
FLJ21963	-0.63875
ANTXR1	-0.0584
TMPRSS13	2.8225
ETV7	4.25116666666667
DGAT1	0.756
NKIRAS1	0.186166666666667
TAC3	-2.58025
CORO1C	-0.833416666666667
RAD54B	-1.14825
HRASLS3	3.832
C21orf42	0.088
BARD1	-0.927333333333333
ZNF177	0.609666666666667
MIP	-0.3325
ZNF442	1.1655
F2	-3.4667
GRIA1	-0.164875
GALNTL2	1.77216666666667
WNT5A	0.2828
LENG9	0.209
hCG_25371	-1.9265
FOXR1	-0.306
TRA@	1.3206
PWWP2	1.3375
C1QTNF7	1.687
SLC7A4	0.4675
C4orf7	2.468
C17orf80	0.435166666666667
KLK4	0.983
IL31	0.503
TMEM176A	3.7165
CTNNB1	0.1233125
BHLHB2	1.353
TMEM185B	1.31416666666667
ARD1B	0.3475
C1orf93	0.919
BRUNOL4	-0.599
LOC541469	-1.14216666666667
UPK2	-0.07525
GAS8	-0.660666666666667
PATE	0.3865
IMPACT	0.9385
WNK4	2.33833333333333
HNRPLL	-1.085125
GAD2	0.34225
ITGA6	-0.625
BMP15	0.177666666666667
CYP2A7	0.37075
RIC8A	0.76275
CCND1	0.0659166666666667
USP35	0.862
DSCR2	-1.59825
CCL4	4.02166666666667
ZCCHC10	-0.536
NOL11	-1.03625
TRPM2	1.8525
PSMD2	-0.756818181818182
CHTF18	-0.11475
USP18	1.433375
RRAS	1.396375
LAMC3	-0.9305
TOX	-2.62166666666667
PCDH15	1.003
GABRG3	-1.8325
NUDCD2	-1.081375
SGCZ	-1.7435
KCTD17	-0.5974
SPSB2	1.687
TPPP3	2.14633333333333
CILP2	1.21933333333333
CALB2	1.0915
CEBPZ	-0.627333333333333
ZNF479	-0.4695
FMOD	5.57516666666667
C21orf66	-1.15542857142857
CLN6	-0.570833333333333
ANAPC1	-0.72675
SH2D3C	0.9535
PTPN14	0.7483
TRIM42	-0.03825
APTX	0.9875
SNRPG	-0.744333333333333
BMS1	0.0135
MAGEA3	-2.1685
NFATC3	-1.13108333333333
LRRC45	1.05016666666667
ARS2	0.00685714285714285
LRIG1	2.27483333333333
EPSTI1	2.27633333333333
PRSS27	2.65
ERC2	-0.01875
PRKACB	-0.0357142857142857
PRDM13	-4.649
HCG27	-1.4905
KLK12	-0.029
HSD17B7	-0.122
ZNF354A	0.25925
PCDH11X	0.073
DMGDH	-0.63225
PCBD2	-0.604166666666667
TMC6	-0.989875
RIMS1	0.844125
SF3B2	0.344833333333333
RCN1	0.139666666666667
CPB1	0.72675
BCAR3	1.16
FCRLB	0.458
PAK1IP1	0.562
OR10H1	0.026
KIF9	1.1681
PITPNM2	-1.4875
L3MBTL4	-1.0095
TGFB1	-0.369
ZXDC	-0.39375
SLC6A16	-0.13125
SRrp35	-2.2985
LRRC8E	1.6505
PPIAL4	-0.937416666666667
EOMES	1.27883333333333
PAX2	0.548
SCARF2	0.772625
PSEN2	1.51666666666667
PCDHB13	0.449
C10orf28	-0.702375
DHRS7B	1.69778571428571
C1orf131	-0.02775
ASB1	-1.2398
ZNF223	0.292166666666667
LCMT2	0.3775
MEP1A	-1.24075
TMEM53	0.61525
RSPH3	1.3675
C10orf33	-0.8525
LOC644285	-0.94325
PTPN9	0.0128333333333333
ABCA12	-0.97275
CCDC37	-0.3795
RUNDC1	1.7541
YES1	-0.612833333333333
FAM120AOS	0.6575
OR5M3	0.0105
PPP1R3F	0.144083333333333
IL13	0.2473
MDFI	-0.29325
PRNT	0.49925
ZDBF2	-1.8575
OR10C1	0.547833333333333
CLIC1	-0.485
LILRA5	0.418666666666667
CSAG1	-1.625
TREML2	-0.347666666666667
FAM125A	0.576833333333333
ZNF74	-1.11575
FAM104A	-0.305125
LRRC39	-0.97
SAMD5	-0.9835
HYAL2	0.668
HIST2H2AC	1.1485
IGFBP5	-0.317565217391304
NRTN	-0.789666666666667
KIAA0556	0.7379
FAM29A	-1.79111111111111
JMJD2A	0.30175
EPHB1	0.3035
POLD4	0.436875
ANAPC10	-0.94525
LRRC36	-0.56825
MEGF6	0.037875
LPHN3	-0.21
BMP10	-0.133166666666667
C21orf55	2.4005
CREM	-0.7465
PTGER4	-0.278333333333333
METAP1	-1.559875
KCNQ1	0.109833333333333
NR2F2	-1.5245
SSFA2	-1.46483333333333
CTTNBP2	-3.11125
BCL2A1	-0.975125
ZBTB24	-0.546
SLCO6A1	-1.0555
PRDM1	0.0152
OR7D2	-1.15383333333333
CCDC47	0.0421
LOC646982	-0.278
SLC26A6	-1.3615
BIN1	-0.9423
SRRM1	-0.787142857142857
PCSK1N	0.238
ALS2	0.2132
ECT2	-1.99394736842105
CACNA2D2	1.22525
DOCK6	-0.694
C10orf119	-0.37375
FATE1	0.3815
DUSP23	2.206
TRIP6	0.567214285714286
NUP35	-0.12175
CDH3	1.544
KLHDC8A	0.15225
C9orf116	0.31725
EI24	0.772
CENTD1	1.5275
RWDD2B	0.762666666666667
DOCK1	1.0305
NPAS2	-0.029625
NR3C2	1.4105
FAM63A	0.859166666666667
INPP5F	-0.602833333333333
FAM111A	0.3651
MYBL1	-1.83883333333333
IQGAP3	-0.344666666666667
CRADD	-1.91783333333333
DUSP12	-1.1435
PDZK1IP1	3.86225
VASH2	-0.29175
CTR9	0.57725
VIL1	-3.59875
OR8U1	0.437333333333333
CCDC107	1.134
PTTG1IP	0.698375
OR4X2	0.27775
COL9A1	-2.61
PSMD9	-0.279
ZFP62	-0.1865
TIP39	0.512
PARP15	0.203
TTC19	0.623
C1orf114	-1.8725
GFPT1	-0.265
SLC27A6	-1.6875
MRPS10	0.4298
CALML5	-0.859
TRPM7	-0.46775
CGNL1	1.9
CECR1	0.381
SERPINB8	-0.7715
TMEM102	2.17525
PDIA2	-3.14375
NUCKS1	0.951833333333333
HOTAIR	1.865
EBI3	0.261
NXN	-0.2735
ZMYND19	-0.884
FOXJ3	-0.065
EIF5B	-0.2395
EIF2B4	-0.218333333333333
LEO1	-0.453
ZIC5	-1.59666666666667
IL20	-0.33
KIAA0415	0.37375
FLJ37357	0.106
TSPAN12	0.54675
ACTR3B	-0.714
TFAM	-0.137
IL17RD	-0.911375
PARP12	2.221
KLHDC7A	0.573
KCTD4	0.175
GTF2H1	-0.11725
FLCN	-0.173833333333333
BIRC4	0.682875
LOC790955	0.87325
VKORC1L1	0.182
CYP4F22	-0.1205
TAS2R5	0.5465
ZNF582	1.3645
HS3ST3B1	-0.733625
CTNS	1.03425
STK36	0.666833333333333
MMD2	0.02325
RP5-1103G7.6	-0.172
FLJ23356	0.765
CRH	-0.3375
C1orf182	0.622666666666667
ACP5	1.50233333333333
AMFR	1.4255
CA4	-2.232
PLCB4	1.04325
MPHOSPH10	0.3605
UNQ473	3.63433333333333
G3BP2	-0.00858333333333333
SR140	-0.125083333333333
HOXA2	0.016
PYGB	-0.457375
BAT1	-0.346666666666667
DKK3	-0.135166666666667
DDX31	-0.860875
TULP1	-0.192
NHLRC2	-0.00975000000000001
TNRC4	0.0488333333333333
ZNF430	-0.875
TNRC6A	0.931875
PLA2G1B	1.44283333333333
RCHY1	-0.044
GTF2A2	-1.22883333333333
MGC4294	0.5195
ZNF691	0.71375
TACC3	-1.39575
DNAJC5G	0.24575
LOC4951	1.17325
MS4A4A	-2.024
LOC152485	1.3065
PPP1R2P1	-0.15475
PPP2R5B	-0.2965
RPGRIP1L	-0.10575
SPOP	0.9292
PTPRF	1.64775
MGC42090	0.0245
SUSD3	3.8825
THOC4	-0.531375
MAML1	-0.4688
FXR2	-0.2915
TYK2	-0.028625
MUC6	2.02283333333333
DNAJB7	0.0695
PIP4K2A	-0.097
MEX3A	0.9005
RRP1	-0.42925
TFAP4	0.374
CXorf41	0.311
MTMR4	-0.520833333333333
CTLA4	0.585
SNX9	-0.39625
CIB3	1.58333333333333
NECAP1	0.411875
PLA2G2D	-0.065
GLMN	-1.608
DCLRE1A	-0.32425
PDX1	0.388
SAMD11	-0.47975
MRPL55	0.9475
TLR7	1.2535
TBC1D21	-0.135166666666667
SMAD1	1.1826
ACTRT2	0.195
RIOK2	-0.632
PDLIM4	0.02175
SLC22A15	-0.911666666666667
ABHD13	0.7436
STX18	0.2161
CCPG1	-0.295571428571429
DCBLD1	-0.0368333333333333
SLC2A6	-1.1
NOLA3	-0.87425
TRDMT1	-1.06307142857143
IL17F	0.45
ATP1A4	-0.446333333333333
OR52W1	0.3965
CFL1	-0.13425
IL4	-0.749
RBP2	-0.0826
CPSF6	0.12075
TTC8	1.40683333333333
MUCL1	6.5085
EYA3	-1.59316666666667
KRT38	0.639
GNE	-1.98625
ZNF501	1.021
SLC35A2	0.679
CEP110	-1.0503
MYF6	-0.16875
MGST2	-0.107833333333333
TRPV4	0.259
NEK8	0.077
NOX5	-1.6565
NCKAP1L	-0.7435
EMP3	-1.716
BPY2C	0.543
C1orf38	-0.58925
ELOVL2	1.680125
CBX7	0.460916666666667
OSBPL1A	0.327
ZNF589	-0.274
ESCO1	-0.2075
TRA2A	0.00258333333333334
C3orf26	-1.19475
PHF2	0.6165
PID1	-1.141
RFC1	-0.0465
MTAP	0.291375
ADORA3	2.69633333333333
LOC389458	-0.1755
TRNT1	0.119125
CRIPAK	-0.877
RAI2	3.96033333333333
ANKRD44	-2.079
GZMB	3.96325
NFE2L1	0.091875
STIP1	-0.604333333333333
RASL11B	-0.081
NT5DC2	-1.41866666666667
LRP2	3.359625
MTDH	-0.3692
ARSG	0.80025
HSP90AB1	0.264916666666667
CT45-6	-4.5515
ZNF483	-0.36825
LMBR1L	-0.217
S100A2	0.3614
C2	2.22144444444444
C2orf27	0.530875
EIF4EBP1	0.06925
GCKR	-1.645
PPP1R9B	0.738875
FER	-1.399
SNRK	0.411666666666667
OR5M10	0.524
UTP6	-0.57325
CAPZA3	1.41625
FBP1	1.67355555555556
TERT	-1.075
CCL1	-0.8415
FUCA1	0.4445
ALS2CR8	0.638333333333333
KCMF1	-0.1505
SRCRB4D	-1.4975
OXCT2	0.397333333333333
IL17RA	0.308333333333333
MPP5	1.579
SPA17	0.94575
FLJ10986	0.188
GALNT14	-3.4325
CXorf27	0.41125
NPLOC4	-0.85825
RAB34	0.3955
