Hybridization REF	TCGA-AR-A1AP-01A-11R-A12P-07
ADCY8	-3.475
C9orf58	-1.98016666666667
ARMC10	-0.137
PSG1	2.49
DHX34	0.0055
VARS2	-1.253
NFIC	0.61275
ITPR2	0.20625
AGXT2	0.704333333333333
OR6K3	0.644
H2AFZ	-0.350166666666667
MLLT3	-0.451333333333333
COX4I2	1.2615
CCNT2	0.391625
PLK4	-1.814
NUMBL	0.781
MED16	0.148
PLEKHQ1	1.035
GOSR1	-0.291333333333333
BTG4	0.14
RPL30	0.442666666666667
IGSF5	1.25675
IGFL2	0.847833333333333
ELMOD2	1.13816666666667
SHC3	0.0228333333333333
HAVCR1	0.0795
DYNC2H1	-0.4365
RNF5	-0.8495
C2orf7	0.008
NLF1	0.234
KLHL25	0.76425
LRP10	1.1688
KRI1	-0.62175
PUS7L	0.057
MGMT	1.194
HOXD1	-0.19
CSH1	0.349
ATG16L2	0.011
FLJ44635	0.746
CHODL	0.30675
EXOSC8	-1.56
SLC28A1	0.167
MYO7B	-0.8598
SEH1L	-1.4094
MTNR1A	-0.6666
TSPAN5	-0.3905
CDC45L	-3.48283333333333
AMIGO1	0.434
ATAD3A	-1.450375
OSGIN2	1.65566666666667
PDIK1L	0.697833333333333
DARC	3.096
PIPSL	0.286
SHMT1	-0.55825
CRISP3	-0.4705
POPDC2	2.12566666666667
ZRANB2	-0.560166666666667
FBXL8	-0.7555
TRIP13	-2.45081818181818
EIF5AL1	-1.2195
POU5F1P3	-4.53783333333333
IL6	-0.785166666666667
CXorf38	0.1955
IFNA16	-0.321
FBXL2	2.28983333333333
BRD1	0.20725
STATH	-0.4115
FBXO44	0.655166666666667
MCCC2	0.872
CDC2	-1.2786
C5orf23	0.03775
IVD	1.07233333333333
C10orf122	-2.407
MSL3L1	0.2697
MVP	1.511
EPOR	-0.2294
ZMYM1	-0.6135
BCL7C	0.489833333333333
PSTPIP2	1.1988
LYPD1	-1.4975
OR8G5	-0.917
ZP3	-0.420166666666667
BCAS4	3.28858333333333
EDG6	2.01875
ISY1	0.362
PRAMEF2	-0.94775
CUL1	-0.002125
RNF213	1.3005
CCRK	0.65725
DHX9	-0.254
C13orf29	0.44975
NCKAP1	1.265
MRPL43	0.443
XPR1	-0.34875
PKN2	-0.4089
PODNL1	0.7645
ZNF333	0.351375
DALRD3	2.15675
OPN1SW	0.078
BTBD6	-0.1275
C11orf82	-1.8625
OR5P3	-0.002
DUSP11	0.4235
L1CAM	-1.3677
NEK11	1.93666666666667
OR7E91P	1.1535
CNTN3	4.6029
CREB3L2	-0.15275
ZBTB37	-0.1515
KIAA1324L	-0.3315
NDUFB10	0.0751666666666667
NUDT2	-0.20625
GTPBP8	-0.49525
CACNA1D	2.936
PRKAA2	-2.06966666666667
PRDM8	0.08
MGC16075	-0.721666666666667
KRT14	1.10042857142857
PP8961	-0.290125
MRPL18	0.0845
ABCG2	-2.73875
PACRG	3.569
BBS2	0.00474999999999999
KREMEN2	1.587
FBXO21	0.81175
HNRPUL1	0.580166666666667
GRB10	-0.8615
CLSTN1	1.29125
LMAN2	0.3039
C17orf61	-0.42175
NIPSNAP3A	0.21975
INSIG2	-0.0131666666666667
PCDHB7	1.42383333333333
STXBP2	1.00025
CMAH	0.316
SEMA5B	-1.3185
ZNF155	0.600333333333333
COQ6	-0.536
PRPF4	-0.778
TSPAN15	3.5722
VN1R5	-0.11325
LATS2	0.00574999999999999
SELK	0.70425
PGK2	0.80225
MS4A1	-1.536875
TYW3	-0.7607
KRTAP5-1	0.34125
RCCD1	-2.0435
BTN1A1	0.501666666666667
DDX28	-0.812
TMEM65	0.411
LOC92345	-0.01475
TTC31	0.0245
WDR46	-1.257
CHP2	-1.085
LSP1	0.749125
ZNF542	0.77725
EXOSC1	0.397
ARHGAP18	0.176
LRRTM4	-1.074625
MAOB	1.38533333333333
CACNB4	-0.5115
MGC33846	-0.6635
RANBP3L	2.033875
ATP5L	-0.833375
ONECUT1	-3.5845
NUDT9	0.7025
TMEM149	0.544
STX17	0.477
IGSF10	-3.3825
TMPRSS9	-0.544
BMPR2	0.9765
ALLC	0.0085
KLF7	0.970625
GCC1	0.7728
TIMM9	-1.2935
CDO1	1.24933333333333
MGC10701	-0.874666666666667
IFI6	2.67583333333333
FRMD8	0.82
MGAT2	0.0525
WBP5	0.874
CNIH2	-0.058
KIAA0907	-0.9026
KCNH8	1.074
CTSG	-0.19125
GRIK1	-0.6265
CUL5	-0.417
FRMD1	0.21
OR9A4	1.3265
SYT6	-1.482125
FOXD4L2	1.1385
ANAPC2	-0.3345
OPN5	0.8685
TAF13	-0.2455
LYG2	-1.0175
GGNBP1	0.3805
C11orf40	0.667
OTX2	-1.1515
REG4	0.350333333333333
EIF5	-1.0385625
PALB2	0.12075
SEPSECS	0.3331
RNASE3	-0.09725
TRIM49	5.3485
POLR2K	0.8174
GPR42	0.236
C8B	-2.67275
SASS6	-0.63725
PREB	-0.2095
OR3A3	0.456
TUBA8	0.585375
IGLV2-14	-1.74575
STIL	-1.65025
ANKFN1	-1.193
NME7	-0.31
HOXC12	-2.1825
UBE2C	-1.193625
FHOD1	-0.80775
CDK2AP1	1.29425
OR6K2	0.7785
DHPS	-0.47125
RPL5	-0.324333333333333
TRGV5	0.619
LOC541472	-0.2355
HCCS	-0.0876
DENND1B	0.664
LHX3	0.2365
OR5D16	0.4315
CXorf57	-2.59983333333333
IRF2BP1	0.60575
NDST2	0.583166666666667
LCE3D	-0.214
BOLL	0.243625
SYT3	-1.06175
PIH1D2	0.58125
C20orf7	0.413166666666667
IL1R2	0.960166666666667
SLAMF9	0.155
PPME1	0.83725
PIK3CA	0.18225
TRAPPC1	1.013875
COLEC10	-0.5115
SLC9A6	-1.81866666666667
PDDC1	0.120916666666667
CCDC53	-0.3935
GK3P	-0.0715
DAZL	-1.23775
BRI3	0.321
SDK1	-0.855
CYP2C18	0.16125
IFI44L	4.31375
RPL3L	0.216
FUT9	-0.368666666666667
KIFC2	0.351
PMP2	-0.497142857142857
SLC4A9	-0.089
PLAG1	-2.471
MYCBP2	0.0526666666666667
OR4E2	0.526
CCDC65	2.7935
C16orf82	0.01975
ENTPD4	-0.321
BRP44L	0.399125
PMP22CD	-0.0495
TMCO4	0.643666666666667
KCNN1	0.205833333333333
WDR35	0.663
CCDC80	2.246875
C3orf31	-1.027
SLC7A9	0.23375
TMEM190	2.0635
DBC1	-0.421
FADS3	0.786666666666667
PDZD8	0.287666666666667
GRM5	0.234
AZGP1	3.207
PEX3	0.834
MED1	-0.953428571428571
ATG4C	-1.30133333333333
HNRPH3	-0.824125
FAM109B	1.7865
C4orf17	0.578
CA10	-0.83575
OPRD1	0.1825
CCL16	-2.11875
SACM1L	-0.27
CST6	4.98925
CD63	1.4941875
LGI1	-1.994
ZNF784	-0.115
CRYBB1	-0.4595
CX3CL1	1.91225
TOP2A	-2.638625
GYPB	-3.664
GADD45GIP1	-1.226
FEN1	-1.5695
IGF1R	0.305875
WDR72	-1.05733333333333
PURG	-2.296
DEFB126	0.38225
PKD1L1	0.74275
CAV1	-2.0001
GNPDA2	0.9089
DGAT2	0.94025
NLGN1	-4.24525
STRBP	-0.3915
HPRT1	-1.0905
FANCI	-1.736875
PSMA7	0.638375
DBF4B	-1.021
TTF1	-0.87725
RAD54L	-2.2045
ELOF1	0.31475
PLAGL2	-1.16125
ZNF256	0.4315
HMGCL	0.547
MSI2	-0.147
RPESP	4.263
C11orf60	0.704
ABCD1	0.1405
ACAA1	0.5542
SPARCL1	4.55364285714286
IL6ST	0.6991
ZNF319	-0.22725
TMEM109	0.2506
FAM90A1	-0.6505
IL22RA1	-1.333
ATP4B	0.505
TEC	-0.247333333333333
C7orf30	-0.75225
TXNDC2	-0.471
ABCB4	-0.519
KIAA1191	0.72625
C9orf38	0.1525
SFTPB	0.586
CNTNAP2	-0.383666666666667
FRK	2.8545
TBX19	0.5685
CHD4	0.28325
C6orf26	-3.74566666666667
MOSC2	0.212
IKBKE	0.6275
HIF1A	-0.00433333333333334
LOC595101	-0.6465
RELA	0.437666666666667
TMEM16B	-0.876333333333333
ABHD12B	1.41975
TSEN34	0.771
KIF18A	-2.0785
TXNDC9	0.573
SPATA2L	-0.0525
SEMA4G	-1.478
C21orf91	0.028125
MATN1	-0.0215
KCNIP4	-0.4264
TUSC1	1.13025
OR4C15	-0.18025
ARMCX6	0.86775
WBSCR27	0.666333333333333
OR52I2	0.5495
KIAA1604	-0.26375
DYNC1I1	-0.574375
PPP4C	0.67175
SLC47A2	0.524666666666667
TREH	0.078375
CD48	2.10983333333333
ST14	1.21766666666667
PKN1	-0.16675
SPON2	2.711
XBP1	2.28425
SFRS12	-0.0261666666666667
EFCAB6	2.16325
SELT	0.7925
SLC39A2	0.504
ERF	-0.141166666666667
ARL3	1.468875
SURF6	-0.8198
MLLT10	-0.406238095238095
FLJ11171	-0.0323333333333333
TDGF1	-4.00133333333333
ERCC6	-0.33925
EIF2AK4	0.067375
BAZ1A	0.405833333333333
LRRN3	0.190833333333333
TMC3	-0.486
EFTUD1	0.2845
PTPRO	2.291
CLEC12A	1.00125
ACBD4	-0.231875
ZDHHC14	-0.970375
OTUD7B	1.39225
ACTB	1.2014375
MSRA	0.1025
LCE5A	-0.9125
IFI35	1.00525
BSCL2	0.835833333333333
ANKRD12	-0.105666666666667
CFHR2	0.5945
RGAG1	0.152833333333333
HSFY1	1.045
SLC30A5	0.312416666666667
IMPG1	0.568
GPR109A	0.5715
ZNF185	1.30475
IYD	4.234
NPCDR1	0.2385
SERPINA13	1.865
HMGCLL1	0.236
NEUROG1	0.2655
UBQLN1	0.316
LIN37	0.49775
SOCS2	-2.561875
DSCR4	-2.07725
XKR6	-0.627
GPR142	0.77
KRTAP13-3	0.938
CCDC15	-1.344
MOS	0.475
CD1E	-0.1005
OFCC1	0.00525000000000012
FAM83D	-1.52075
SRFBP1	0.248
C9orf96	-0.021
DHDH	-0.282
CCDC90A	-1.0275
RABL3	1.35185
CD320	-2.37666666666667
ANGEL2	0.272916666666667
MRPL21	-0.3555
SMG6	0.317333333333333
INSR	2.189875
FLJ14816	-1.1175
GLRB	0.314333333333333
C9orf89	1.2415
CIZ1	-0.734375
URG4	0.1655
LRDD	-0.588333333333333
CBY1	0.285666666666667
NFX1	-0.237375
MTERFD2	0.167714285714286
C19orf23	0.8735
PGC	-2.791125
IER3IP1	0.1674
RASAL2	0.954333333333333
C1orf89	-0.1115
SYNJ1	-0.462875
NFKBIE	0.04325
FLJ40125	-0.1355
TCEB2	0.00560000000000005
NOG	-1.96
POLR2J2	-0.5905
HLA-B	2.133
PCDHA1	1.75
PPP2R2B	-1.29425
ARHGEF17	1.249
TCF7L2	0.314714285714286
CHD5	1.02016666666667
ZNF431	-0.627625
TBC1D25	0.36725
ZNF800	-0.80575
SCUBE2	3.91972727272727
MYCBP	0.332833333333333
GPX5	0.2465
C6orf129	-0.500333333333333
QSER1	-0.408666666666667
ULK2	1.76025
PIGO	-0.0176666666666667
NRCAM	-0.827785714285714
SLC35E3	0.058125
CSRP2	-1.54575
HYPE	-1.08575
MAPK15	0.235166666666667
MGC14327	-0.51625
TIMM13	-0.643666666666667
ZNF462	-0.92925
GBA3	-0.30225
TEX13A	-0.046
MCM6	-0.459333333333333
MTRF1	-0.543125
ABCA7	-0.5365
EIF4A2	0.144
ZC3H10	0.7836
RPGR	0.169333333333333
C20orf94	0.44025
RP1L1	-0.30975
GPR125	-0.7175
USP22	0.446928571428571
OR1L4	-0.212
MLZE	3.387
FLJ32065	-0.0575
PTCD1	-0.677
CRTAC1	-0.107666666666667
BXDC2	-0.797
C18orf1	2.09233333333333
FAM107A	0.432928571428571
EFNA3	-0.734
P18SRP	-0.0446
CAMKK2	0.541083333333333
KIAA0649	-1.36975
NES	-1.036
HS6ST3	0.666875
PON2	0.2115
TCP11L2	-0.69075
CLEC4A	2.51225
PRR12	0.08
MLXIPL	-1.5528
C2orf50	2.416
ZNF28	0.9915
ENC1	-0.1285
MAP2K1	-0.23
FKSG2	1.39525
KIAA0430	0.4705
PTP4A1	-0.820444444444445
GPR156	0.3125
GTF3C6	0.243
UBR2	-0.6878
LOC388272	-1.174
MAK	1.77083333333333
ACOT4	2.25675
STC2	-1.33141666666667
PIGW	-1.411125
SAE1	-0.073
COL6A1	0.721181818181818
OAZ1	0.662333333333333
STMN4	0.652666666666667
EDG3	0.3455
SGCE	0.671166666666667
IL11	-2.00416666666667
PRSS8	2.39125
YIPF5	0.557916666666667
WNT4	2.08175
CSN2	0.300666666666667
TCF7	-2.6785
TDO2	3.05975
SAMD9	1.5756875
S100A7A	4.2125
MMRN1	3.44366666666667
GKAP1	-0.20125
AKR1C3	-0.6075
RNF19A	2.724
GMDS	-1.05175
YKT6	0.115875
SPARC	1.596
C12orf31	0.064
UBE2V2	-0.109333333333333
FBXL18	-0.286833333333333
KIAA0460	0.8935
ADAM22	-0.272
SERPINC1	-4.063
KCTD21	2.39725
MYOHD1	-2.163
ZNF37A	-0.413666666666667
GTF3C1	0.123666666666667
CTSZ	3.11175
PRNPIP	-0.52
DRD1IP	0.018
NR1I2	-1.98566666666667
ZNF266	-0.3078
SPAG4L	-0.136
COX4NB	-0.7855
SAPS1	0.446166666666667
APOA1	-3.6115
TATDN1	0.293
C10orf82	3.485
KPNB1	-1.1145
FOXO3	0.477916666666667
CRYBB2	-0.591
ZBTB5	-0.840666666666667
SLC25A38	0.452
DCTN2	0.439833333333333
IFT20	-0.13525
CTHRC1	2.47825
C1orf31	-1.040125
UHRF1	-0.899
GPC6	-0.12175
C10orf54	1.63075
MCF2L2	-0.305
WNT9B	0.420625
OLA1	-0.652375
FAM120B	0.94375
TTLL10	0.799
CYorf15A	-5.557
RELN	-2.656
SCN2B	0.877333333333333
MFHAS1	-1.42575
NKX3-2	-1.14833333333333
RASGRF2	-0.2335
SSBP1	-0.214666666666667
KPNA6	-0.113642857142857
LOC389118	0.635
HS3ST4	-1.0824
SUPT7L	-0.19375
FLJ32658	-2.31575
IGFBPL1	-1.25675
KIAA1641	-1.3591
SHKBP1	0.0405
CSF1R	4.43925
NAGK	2.01475
MYL2	0.54025
HIST1H4C	-2.24516666666667
TOMM7	-0.5455
ADAMTSL3	2.6951
TNFSF14	-0.887
PRRT2	-0.8915
VTA1	0.47075
AOAH	3.457
CRISPLD2	1.79335714285714
PNN	-1.0129
TA-NFKBH	-0.059
ESPN	0.29725
RBM43	0.089
KIAA1267	-0.660375
DDX3X	0.606277777777778
KIAA1576	-4.35625
PLXDC1	3.81333333333333
FLJ25801	-4.274
HNRNPL	-0.3
RUNDC3A	0.847833333333333
CASP12	0.741
SH2D5	-1.35725
RPL26L1	-0.2235
OR51A7	0.12175
HDC	2.822
C2orf16	-0.438333333333333
SYTL3	2.488375
GOLGA4	0.770875
NOTCH1	-0.676666666666667
ATPAF2	0.36475
ECD	0.65075
SSX5	-1.13783333333333
SNAP91	-0.0205
OCA2	-4.2735
PNPO	0.378
DAPK1	-0.154833333333333
PINX1	-1.4
SELENBP1	0.516875
NEK3	-0.435166666666667
TMED4	-0.262357142857143
SSTR4	0.093
FOSL1	-2.4479
CD40LG	1.3385
CES1	-0.974166666666667
DCI	-0.3755
B3GAT3	0.546833333333333
STK17B	0.467
CNTN6	-0.41225
CYP3A4	-1.3205
MBOAT2	0.8965
PISD	1.4345
USP1	-0.55875
PYDC1	1.88833333333333
CENPM	-1.984125
SAR1B	0.613
TTC7B	-1.015125
DP58	-0.3055
GPC1	0.53425
RBL1	-0.940375
TMEM137	-2.72283333333333
TOB1	1.5495
TCEAL1	1.038
CENPF	-1.99372727272727
C6	3.64866666666667
PRSS1	-3.948
PPIL6	1.6062
C6orf124	-0.732
ODZ4	1.36666666666667
SNCB	-0.54525
NDUFB9	0.038625
CNOT6L	0.0575
S100A9	4.67983333333333
TRIM50	0.219
KCTD1	1.9076
WDR63	2.384
SPEF2	2.26675
RNGTT	-0.732666666666667
CXorf22	0.932
KCNK16	0.1215
CEP250	-1.27325
ATPBD1B	-0.4535
KCNJ2	3.7515
MT1B	0.555
ZNF684	-0.7875
SLC4A1	0.77025
PDHA1	-1.1495
ZNF492	-0.426375
TKT	-0.0855
BYSL	-1.639375
RNF38	-0.056625
AHDC1	0.4735
KLHL2	0.611125
CMTM8	-0.99925
DMP1	-0.5855
HERPUD2	-0.204
CRTAM	2.47333333333333
ZNF572	-1.6965
TMEM16J	0.0725
HSD17B2	-3.772
UBE2G1	-0.014125
AHSA2	-1.67325
PELI2	-1.6415
TPX2	-1.60925
ATP9B	0.620333333333333
DAZAP1	-0.399125
HMGCS2	1.85833333333333
C17orf38	0.19425
B9D1	0.396125
NKX2-5	1.4445
KIAA1276	1.8615
LILRB2	3.264
CSTF1	0.0996666666666667
BTN2A1	-0.371166666666667
C15orf48	4.60925
IGF2BP3	-4.38525
FAM113B	0.958833333333333
HRG	-0.535142857142857
ZNF131	-0.80675
USP47	0.119214285714286
CCDC88B	-0.295625
HCN1	-0.435
HTN1	-0.2736
SYCP3	-0.43075
C13orf23	-0.0765
PAPOLA	-0.5455
AATK	1.0956
MSH3	-0.0823333333333333
NDUFAB1	0.2735
ITLN2	-0.754333333333333
BAK1	-0.581166666666667
MRPL45	-0.956166666666667
MTNR1B	0.231833333333333
LOC645843	0.627
SPECC1L	-0.219125
PGCP	1.236
SPN	-0.90025
GPR143	3.18966666666667
ZNF576	0.0981666666666667
TMEM39A	0.187
ATP5D	0.0758333333333333
MAGEB3	-3.997
RPS5	-0.406333333333333
ANP32E	-1.07
MTMR1	-0.0115
YEATS4	-0.36625
SYNGAP1	-0.30775
PCOLCE	-0.4425
MNS1	1.29275
PCYT2	-0.0108333333333333
ZNF182	-0.193
LAX1	-0.082625
SPPL2B	-0.4935
ELOVL5	0.2022
PCDHAC1	0.567
B4GALNT1	-1.3375
BLOC1S2	1.702625
ZNF673	-0.8814
ARHGAP21	0.0796666666666667
IRX5	1.63375
LRFN5	-0.028
FAM7A1	-1.2035
RAB19	1.4485
GINS1	-2.14075
ITM2B	1.507
PAPSS2	2.21991666666667
OR5BF1	1.281
ACSL3	-0.334125
KIAA1919	-0.514
GLT8D2	2.54125
UTRN	0.973
CNN1	1.76925
HISPPD2A	0.8645
SDAD1	0.056875
SIGLEC9	1.46433333333333
RPL35	-0.795928571428571
C22orf26	-0.231
IMPDH2	-0.40175
WDR69	-1.08925
SEC14L5	-0.462666666666667
CLTA	0.09825
RP11-529I10.4	1.04
GPR37L1	0.125333333333333
OGDH	-0.310916666666667
ASB13	0.456333333333333
ZFP14	0.53525
ZCRB1	0.00916666666666667
KPNA3	0.294
HSPA1L	1.13575
RHOC	1.4095
LOC554175	-0.67625
PPP3CA	0.6076
SLC1A7	-0.7275
ZNF529	-0.657666666666667
RBED1	0.5765
DDB2	-1.81825
FLJ11286	1.02583333333333
SPATA1	0.275
MKNK1	0.0215
DYSF	1.13616666666667
ALKBH2	-1.08
NKD1	-3.5945
C1orf174	-0.73725
PLEKHO1	0.058
ASB10	-0.07475
RING1	-0.724333333333333
NPC2	0.92425
AVPR1B	0.1125
YTHDF1	0.3975
LMAN1L	0.3805
GSG2	-2.209
CEP170	-0.8985
RPS4Y2	-5.53075
MSH6	-0.905
HECTD2	0.859
ZNF556	-3.44866666666667
PLEKHC1	-0.8989
AIRE	-0.108166666666667
BCL2L10	0.03025
LMOD3	-0.162
ZBTB8	0.5911
FOXA2	-3.6267
SLCO2A1	2.38725
C3orf46	-0.58
PRDM16	-0.199833333333333
TMEM98	-0.57425
FRMD5	-3.3445
PDE6C	-0.735
C1orf216	0.0186666666666667
EP400	-0.31
PTK2	0.618083333333333
RNF217	1.3405
NDUFA8	-0.842
ZFAT1	0.445
LAMP3	1.71416666666667
GLTSCR2	0.499
NPW	-1.545
LLGL2	-0.0159
PPM1K	-1.7925
C20orf177	-0.643
KIR2DL4	0.3796
NFKB2	0.854
C21orf122	-0.296333333333333
HESX1	0.05
GPR114	0.160833333333333
SLC25A35	-0.404
GNAT1	-0.36275
ORAI3	0.0925
FAM76B	-1.156
TMEM99	-0.739
TRIM29	-0.0032
CDS1	2.87925
RHEB	0.2144
C4orf27	-0.122833333333333
RAB3A	-0.086
OTUD6B	-0.4535
GPD1	1.3375
CDH15	-1.02233333333333
NPM1	-0.281428571428571
TMEM117	-0.21325
PRPS2	0.5545
GCK	-0.3415
ADRA2A	4.078
TSPYL4	0.573833333333333
TASP1	0.6975
WDR19	0.95425
C10orf38	-1.6705
PDE4C	-0.940833333333333
FYB	0.172
C1orf55	0.451
PPFIA3	-0.56525
RAD18	-0.79925
C12orf44	0.351166666666667
CRYBA4	-0.303
HVCN1	1.4
TAF10	0.587666666666667
C16orf48	-0.899666666666667
DEPDC5	0.062
LTBP1	-0.2145
MAPRE1	0.222875
FGF8	-0.4245
C3orf52	1.1485
SENP7	0.233333333333333
LRRK2	1.22875
RUNDC2A	-0.674
KIAA0355	-0.114
CPEB1	-1.236
PPEF2	-0.3025
ABI2	0.185833333333333
KIAA0317	-0.369875
ATF1	-0.3205
DYNC1H1	0.32675
DIP	0.30275
TMEM33	0.633333333333333
POLDIP3	-0.14925
C7orf24	1.166
GPR171	2.63
CDC6	-2.90533333333333
PLD1	-1.0661
ITFG2	-0.0945
NDUFC1	0.2585
AKNA	-1.542
NBR1	0.64575
PKHD1	0.3885
HPS4	-1.0986
MAFA	-0.10575
ULBP3	-0.63475
DIRC1	-0.231
IMMT	-0.5085
C22orf13	-0.0771666666666666
CEL	0.155
MARK3	-0.5655
ADAMTS2	0.75375
ARPC3	0.211166666666667
TMEM10	0.207875
NPHS1	0.37775
BRD8	0.403166666666667
WDR12	-1.17975
IDI2	-0.077625
HOXD13	-2.3085
OR8G2	-1.775
SLAIN1	-2.75775
GABRQ	-0.603
NR2C2	-0.736
NKTR	-1.037
TLE2	1.641
KIAA0892	-0.4745
AURKA	-1.84636363636364
GPRC5C	0.457833333333333
TBC1D9B	0.256625
PNPLA6	0.295166666666667
AP3B1	0.2485
NAG	-0.03775
C11orf68	-0.64225
AKR7A3	0.9445
AHCYL1	0.328333333333333
COP1	0.314
RPP14	0.100666666666667
PCDHB18	0.34425
CDH24	-1.07225
KRT17	-0.3867
LACTB2	0.057
DDX24	-0.3843
PHACTR1	-2.53716666666667
SLC35E2	0.024
LOXL1	-0.24125
IQSEC2	0.466375
RGSL1	0.9585
PCDHGC5	0.4145
MEGF10	1.0955
PRRX1	1.00133333333333
ASTE1	0.179
C6orf159	-1.834
MYOD1	-0.45625
GAA	0.1415
ZNF747	0.42275
KLRC1	-1.139125
IL1RL2	0.379
GDF9	0.66175
GPR119	0.076
TRAF2	-0.543333333333333
HCK	3.9665
BMP6	-2.31
IL8RA	0.258833333333333
FLJ35848	-1.406
EFHA1	1.24175
CDSN	1.176
C14orf54	0.083
LSM3	-0.315
ZFP41	0.0915
C9orf126	-1.90433333333333
VIT	-0.546
SPCS3	-1.39075
DEF8	-0.9392
CHAF1A	-1.20266666666667
C1orf165	-0.479666666666667
ZFPM2	0.962
FTH1	1.66625
SLC35F1	-1.29275
YWHAH	0.5795
C17orf66	0.128666666666667
ADRB1	1.3115
FOXL1	-0.619
RG9MTD3	-0.8735
UMPS	0.342625
MGC13008	0.4995
KIAA1161	-0.164
CCDC77	-1.7965
C12orf65	-0.9226
COG4	-0.925
RCP9	-0.0703333333333333
RP4-692D3.1	3.92216666666667
CDC2L5	0.00925
MGC7036	0.645
DNAJC11	-0.38825
GDF2	0.3015
TIMM17A	0.22175
HNRNPA0	-0.8183
OR2H1	-0.27725
PCBP1	0.22825
COL23A1	-2.02275
LRRC2	-0.2745
NSD1	0.173571428571429
FLJ37078	-1.2875
WDR91	0.1825
TMEM179	-0.1695
DSCR10	1.1285
CNDP2	0.7264
FYN	-0.731
BEX2	0.348833333333333
KCND3	0.78575
YPEL5	1.847
LRRC42	-0.068
C17orf45	0.280625
ZNF649	-0.6927
LOC150763	2.61025
COL5A2	1.92916666666667
CNGA2	0.337
ELA2B	-0.776
RAB9B	-0.35875
FAM100A	-0.519
NAIP	0.730428571428571
MYOZ2	-0.922125
SPATA12	0.032
XRCC4	-0.00675
CYB561	0.9472
CHST10	-0.769
BAI1	-0.514333333333333
BRSK1	0.278166666666667
C17orf89	-0.64675
PDE6H	-0.624
FLJ20309	0.2353
MAP7	0.893
SCN4B	0.26175
SPAG9	-0.7726875
SERTAD1	0.511
FLJ21963	-0.501
ANTXR1	0.6866
TMPRSS13	1.96266666666667
ETV7	3.14033333333333
DGAT1	0.990166666666667
NKIRAS1	0.964333333333333
TAC3	-4.0705
CORO1C	-0.3495
RAD54B	-0.98275
HRASLS3	1.74983333333333
C21orf42	-1.144
BARD1	-0.734
ZNF177	-1.92066666666667
MIP	0.888
ZNF442	0.376
F2	-3.6128
GRIA1	-0.150428571428571
GALNTL2	1.49283333333333
WNT5A	0.5713
LENG9	0.0485
hCG_25371	-1.3245
FOXR1	0.0305
TRA@	1.1443
PWWP2	1.06875
C1QTNF7	2.38783333333333
SLC7A4	1.70075
C4orf7	2.76275
C17orf80	-0.044
KLK4	1.47716666666667
IL31	0.8245
TMEM176A	4.28725
CTNNB1	1.05675
BHLHB2	1.1905
TMEM185B	0.650166666666667
ARD1B	-0.02925
C1orf93	0.874
BRUNOL4	-0.886
LOC541469	0.983083333333333
UPK2	-0.1655
GAS8	-0.178833333333333
PATE	0.325
IMPACT	-0.246875
WNK4	-0.212666666666667
HNRPLL	-0.404125
GAD2	-0.611
ITGA6	-1.23825
BMP15	0.381166666666667
CYP2A7	1.204125
RIC8A	0.802375
CCND1	1.59766666666667
USP35	2.262
DSCR2	-1.39525
CCL4	4.7545
ZCCHC10	0.029
NOL11	-0.7715
TRPM2	0.118083333333333
PSMD2	-0.146181818181818
CHTF18	-0.93
USP18	0.734
RRAS	0.739375
LAMC3	-0.48725
TOX	-2.89833333333333
PCDH15	-0.5765
GABRG3	-3.00325
NUDCD2	-0.461375
SGCZ	-0.174
KCTD17	0.2391
SPSB2	0.424
TPPP3	3.62166666666667
CILP2	1.0765
CALB2	1.5005
CEBPZ	-0.440666666666667
ZNF479	0.422
FMOD	5.23583333333333
C21orf66	-1.21742857142857
CLN6	-0.373333333333333
ANAPC1	-0.826375
SH2D3C	1.26825
PTPN14	-0.6063
TRIM42	-0.0905
APTX	-0.5425
SNRPG	-0.558
BMS1	-0.21875
MAGEA3	-4.137
NFATC3	-0.784416666666667
LRRC45	0.0298333333333333
ARS2	0.214857142857143
LRIG1	2.79583333333333
EPSTI1	1.6335
PRSS27	0.56975
ERC2	-0.738
PRKACB	-0.924571428571428
PRDM13	-4.5625
HCG27	-0.95275
KLK12	-3.973
HSD17B7	-0.1415
ZNF354A	0.87575
PCDH11X	-0.122
DMGDH	0.2155
PCBD2	0.138333333333333
TMC6	-0.599375
RIMS1	0.278625
SF3B2	-0.1855
RCN1	-0.419666666666667
CPB1	2.25
BCAR3	-1.25025
FCRLB	-0.3865
PAK1IP1	-1.367
OR10H1	0.3525
KIF9	1.2144
PITPNM2	-1.152625
L3MBTL4	-0.2795
TGFB1	0.4187
ZXDC	0.21675
SLC6A16	-1.143
SRrp35	-1.43475
LRRC8E	1.59975
PPIAL4	0.243833333333333
EOMES	1.6505
PAX2	-1.06
SCARF2	-0.175625
PSEN2	1.45833333333333
PCDHB13	0.91275
C10orf28	0.393375
DHRS7B	0.806214285714286
C1orf131	-0.216
ASB1	-0.4347
ZNF223	0.69
LCMT2	1.07125
MEP1A	-1.59566666666667
TMEM53	-0.12775
RSPH3	1.34925
C10orf33	-1.4535
LOC644285	-0.8045
PTPN9	0.855833333333333
ABCA12	1.57475
CCDC37	-0.857
RUNDC1	0.6826
YES1	-0.5865
FAM120AOS	0.888
OR5M3	0.1225
