Hybridization REF	TCGA-BH-A1EV-01A-11R-A137-07
CTSZ	2.42175
PRNPIP	1.571375
DRD1IP	0.00275
NR1I2	-2.25166666666667
ZNF266	-0.4822
SPAG4L	1.025
COX4NB	-1.23625
SAPS1	0.100833333333333
APOA1	-3.6965
TATDN1	0.212333333333333
C10orf82	3.59825
KPNB1	-1.516
FOXO3	1.36791666666667
CRYBB2	-1.0195
ZBTB5	0.026
SLC25A38	-0.319
DCTN2	0.255
IFT20	2.7755
CTHRC1	3.126
C1orf31	-0.549125
UHRF1	-0.9099375
GPC6	-0.423
C10orf54	1.20025
MCF2L2	-0.5488
WNT9B	0.089
OLA1	-0.345125
FAM120B	0.0465
TTLL10	-0.55
CYorf15A	-4.8165
RELN	-4.2937
SCN2B	2.29316666666667
MFHAS1	-1.19275
NKX3-2	0.866666666666667
RASGRF2	0.9505
SSBP1	-1.67716666666667
KPNA6	-0.450142857142857
LOC389118	0.1565
HS3ST4	-2.0241
SUPT7L	-0.686125
FLJ32658	1.268
IGFBPL1	0.0595
KIAA1641	-1.4943
SHKBP1	0.525333333333333
CSF1R	4.47075
NAGK	1.5135
MYL2	0.43525
HIST1H4C	-3.73233333333333
TOMM7	-0.946875
ADAMTSL3	2.3253
TNFSF14	-2.05125
PRRT2	-2.47475
VTA1	0.00225000000000001
AOAH	2.88116666666667
CRISPLD2	1.89714285714286
PNN	-1.378
TA-NFKBH	-0.09525
ESPN	1.23425
RBM43	-1.952
KIAA1267	-0.358875
DDX3X	0.723722222222222
KIAA1576	-3.11675
PLXDC1	4.87566666666667
FLJ25801	-4.796
HNRNPL	0.037
RUNDC3A	-0.0601666666666666
CASP12	0.1755
SH2D5	-1.713375
RPL26L1	-1.0735
OR51A7	-0.16425
HDC	0.157
C2orf16	-0.410833333333333
SYTL3	3.647125
GOLGA4	-0.2489375
NOTCH1	-0.109
ATPAF2	-0.663
ECD	0.36075
SSX5	-1.95883333333333
SNAP91	0.58625
OCA2	-5.42225
PNPO	-0.499166666666667
DAPK1	-0.481
PINX1	-0.651
SELENBP1	2.328875
NEK3	-0.95375
TMED4	0.0738571428571429
SSTR4	0.239
FOSL1	-2.8419
CD40LG	-0.4675
CES1	-2.52058333333333
DCI	-0.187833333333333
B3GAT3	-0.6835
STK17B	-0.12325
CNTN6	0.523
CYP3A4	-1.741
MBOAT2	2.47921428571429
PISD	-0.14675
USP1	-0.77625
PYDC1	1.25283333333333
CENPM	-1.28175
SAR1B	0.89625
TTC7B	-0.385875
DP58	-0.4655
GPC1	0.60375
RBL1	-1.48775
TMEM137	-3.316
TOB1	0.72975
TCEAL1	1.21866666666667
CENPF	-1.559
C6	0.108
PRSS1	-4.0635
PPIL6	2.27316666666667
C6orf124	-0.616
ODZ4	2.49483333333333
SNCB	-0.4545
NDUFB9	-0.220875
CNOT6L	-0.672833333333333
S100A9	3.84533333333333
TRIM50	-0.1005
KCTD1	2.1866
WDR63	1.81975
SPEF2	3.977375
RNGTT	-0.860333333333334
CXorf22	0.899
KCNK16	0.15925
CEP250	-1.733
ATPBD1B	-0.303
KCNJ2	4.12875
MT1B	-1.7945
ZNF684	0.711
SLC4A1	0.3435
PDHA1	-0.72625
ZNF492	0.102875
TKT	-1.5505
BYSL	-0.551625
RNF38	0.209125
AHDC1	0.7455
KLHL2	-0.18525
CMTM8	1.52825
DMP1	-0.996
HERPUD2	0.069375
CRTAM	3.51516666666667
ZNF572	1.7705
TMEM16J	-1.225
HSD17B2	1.54675
UBE2G1	-0.18275
AHSA2	-2.59075
PELI2	-1.2935
TPX2	-1.813125
ATP9B	0.761166666666667
DAZAP1	-0.407625
HMGCS2	3.49533333333333
C17orf38	0.90275
B9D1	0.52275
NKX2-5	-2.01883333333333
KIAA1276	0.409
LILRB2	3.3715
CSTF1	0.104
BTN2A1	-0.425666666666667
C15orf48	5.5475
IGF2BP3	-4.69875
FAM113B	1.10516666666667
HRG	-0.053875
ZNF131	-1.0555
USP47	0.447214285714286
CCDC88B	-1.410625
HCN1	-1.3373
HTN1	-0.919833333333334
SYCP3	-1.20875
C13orf23	-0.6594
PAPOLA	-0.25775
AATK	-0.2763
MSH3	-1.57616666666667
NDUFAB1	-0.765
ITLN2	1.07016666666667
BAK1	-0.350666666666667
MRPL45	2.97516666666667
MTNR1B	-0.207166666666667
LOC645843	0.024
SPECC1L	0.526625
PGCP	1.058
SPN	-1.63625
GPR143	1.403
ZNF576	-0.0984999999999999
TMEM39A	1.7091
ATP5D	-0.5
MAGEB3	-2.654
RPS5	0.199166666666667
ANP32E	-1.68607142857143
MTMR1	0.38
YEATS4	1.639
SYNGAP1	-0.55175
PCOLCE	-0.2585
MNS1	-0.4095
PCYT2	-0.940166666666667
ZNF182	0.15175
LAX1	-0.414625
SPPL2B	-0.169
ELOVL5	0.4887
PCDHAC1	-1.6175
B4GALNT1	-0.736333333333333
BLOC1S2	0.694625
ZNF673	-0.8188
ARHGAP21	-0.773166666666667
IRX5	1.775375
LRFN5	-1.009
FAM7A1	-0.41175
RAB19	-0.103
GINS1	-1.646
ITM2B	0.3937
PAPSS2	3.08433333333333
OR5BF1	0.6315
ACSL3	-0.321
KIAA1919	-1.26775
GLT8D2	3.102875
UTRN	0.310285714285714
CNN1	1.789
HISPPD2A	1.093
SDAD1	-0.950375
SIGLEC9	1.23883333333333
RPL35	-0.0255714285714286
C22orf26	0.7235
IMPDH2	0.141125
WDR69	-1.043
SEC14L5	1.10716666666667
CLTA	-0.26725
RP11-529I10.4	2.30425
GPR37L1	0.623833333333333
OGDH	0.122166666666667
ASB13	1.46683333333333
ZFP14	1.2705
ZCRB1	0.0528333333333333
KPNA3	-0.82525
HSPA1L	2.17725
RHOC	1.856125
LOC554175	0.12425
PPP3CA	0.7481
SLC1A7	-0.6742
ZNF529	-0.241333333333333
RBED1	0.9865
DDB2	-0.5155
FLJ11286	0.0668333333333333
SPATA1	0.7665
MKNK1	0.0311666666666667
DYSF	1.4495
ALKBH2	-0.72275
NKD1	-2.38183333333333
C1orf174	-0.0945
PLEKHO1	0.2115
ASB10	0.3065
RING1	0.367333333333333
NPC2	0.47225
AVPR1B	-0.8705
YTHDF1	-0.01375
LMAN1L	0.535
GSG2	-2.02
CEP170	-1.3932
RPS4Y2	-5.55525
MSH6	-0.514
HECTD2	0.889333333333333
ZNF556	-3.7995
PLEKHC1	-0.4443
AIRE	-0.0615
BCL2L10	1.69125
LMOD3	-0.110666666666667
ZBTB8	0.1674
FOXA2	-4.1
SLCO2A1	3.35425
C3orf46	-0.9055
PRDM16	1.051
TMEM98	1.0735
FRMD5	-2.436
PDE6C	0.1105
C1orf216	0.558
EP400	-0.5145
PTK2	0.117916666666667
RNF217	0.8695
NDUFA8	0.363
ZFAT1	0.99975
LAMP3	-0.708166666666667
GLTSCR2	0.5035
NPW	1.64
LLGL2	-0.9816
PPM1K	-1.791
C20orf177	-0.5635
KIR2DL4	0.2363
NFKB2	0.83275
C21orf122	0.209
HESX1	0.042
GPR114	-1.00066666666667
SLC25A35	0.0285
GNAT1	0.36275
ORAI3	1.4655
FAM76B	-0.51425
TMEM99	2.95
TRIM29	-0.4025
CDS1	1.34775
RHEB	-1.1787
C4orf27	-0.7325
RAB3A	0.158
OTUD6B	-0.422
GPD1	-0.141125
CDH15	-0.966833333333333
NPM1	-0.149642857142857
TMEM117	-0.18075
PRPS2	0.570666666666667
GCK	-0.165
ADRA2A	4.32533333333333
TSPYL4	0.248333333333333
TASP1	0.84425
WDR19	0.75825
C10orf38	-2.012
PDE4C	-1.19716666666667
FYB	-1.19616666666667
C1orf55	0.366833333333333
PPFIA3	0.6725
RAD18	0.3565
C12orf44	0.619333333333333
CRYBA4	-0.3555
HVCN1	1.37225
TAF10	0.471833333333333
C16orf48	0.08
DEPDC5	1.46683333333333
LTBP1	-0.061
MAPRE1	0.509125
FGF8	0.665
C3orf52	2.956125
SENP7	0.437166666666667
LRRK2	1.01875
RUNDC2A	-1.0255
KIAA0355	0.93
CPEB1	-1.88425
PPEF2	-0.5165
ABI2	-0.682666666666667
KIAA0317	0.321625
ATF1	1.048
DYNC1H1	0.671625
DIP	1.3405
TMEM33	-0.619611111111111
POLDIP3	0.47575
C7orf24	1.8275
GPR171	0.659
CDC6	0.673
PLD1	-0.6575
ITFG2	-0.8954
NDUFC1	-0.913
AKNA	-1.691
NBR1	1.3025
PKHD1	-0.1765
HPS4	-0.6314
MAFA	0.1935
ULBP3	0.903
DIRC1	0.581
IMMT	-0.20275
C22orf13	0.396333333333333
CEL	0.4245
MARK3	0.13175
ADAMTS2	0.863666666666667
ARPC3	0.305
TMEM10	-0.143625
NPHS1	0.13275
BRD8	-0.538166666666667
WDR12	-1.2425
IDI2	0.6015
HOXD13	-1.48
OR8G2	-1.29566666666667
SLAIN1	-4.61675
GABRQ	-1.1015
NR2C2	-0.5615
NKTR	-1.8615
TLE2	0.6795
KIAA0892	-1.4645
AURKA	-2.16409090909091
GPRC5C	-0.213333333333333
TBC1D9B	0.13175
PNPLA6	-0.0315
AP3B1	0.2045
NAG	0.32775
C11orf68	-0.22925
AKR7A3	1.78275
AHCYL1	0.857083333333333
COP1	-0.319166666666667
RPP14	-0.409333333333333
PCDHB18	0.72675
CDH24	-0.48675
KRT17	-2.0335
LACTB2	-1.26225
DDX24	-0.1848
PHACTR1	-2.43866666666667
SLC35E2	-0.028
LOXL1	0.59025
IQSEC2	1.0145
RGSL1	0.526
PCDHGC5	0.9285
MEGF10	1.08775
PRRX1	1.39566666666667
ASTE1	1.04616666666667
C6orf159	-0.83875
MYOD1	-0.00725000000000001
GAA	-0.28125
ZNF747	0.93
KLRC1	-1.8425
IL1RL2	0.698
GDF9	4.14575
GPR119	0.067
TRAF2	-0.117333333333333
HCK	3.74533333333333
BMP6	-3.27425
IL8RA	0.608
FLJ35848	-1.539
EFHA1	0.596
CDSN	0.308666666666667
C14orf54	-0.927833333333333
LSM3	0.606375
ZFP41	1.373
C9orf126	-0.2775
VIT	-0.7775
SPCS3	-1.67125
DEF8	-1.4565
CHAF1A	-1.29466666666667
C1orf165	0.774666666666667
ZFPM2	1.82666666666667
FTH1	0.5295
SLC35F1	-1.14775
YWHAH	1.7965
C17orf66	-0.333
ADRB1	-1.1022
FOXL1	-0.9645
RG9MTD3	-1.19916666666667
UMPS	0.51975
MGC13008	-0.937
KIAA1161	2.3045
CCDC77	-1.34275
C12orf65	-1.5133
COG4	-0.648833333333333
RCP9	-1.90075
RP4-692D3.1	5.31166666666667
CDC2L5	0.49775
MGC7036	0.330333333333333
DNAJC11	0.77875
GDF2	-0.0375
TIMM17A	0.5595
HNRNPA0	-0.6932
OR2H1	0.54125
PCBP1	-0.00762500000000001
COL23A1	-2.1635
LRRC2	-1.48292857142857
NSD1	-0.131
FLJ37078	-0.668375
WDR91	-0.626
TMEM179	-0.615
DSCR10	-0.9835
CNDP2	0.1013
FYN	-0.8265
BEX2	0.2195
KCND3	0.73825
YPEL5	1.964875
LRRC42	-0.539333333333333
C17orf45	0.161
ZNF649	1.4427
LOC150763	0.837375
COL5A2	2.26216666666667
CNGA2	0.5485
ELA2B	-1.6674
RAB9B	-1.2875
FAM100A	0.33975
NAIP	0.446214285714286
MYOZ2	-0.308
SPATA12	-0.257
XRCC4	0.07425
CYB561	1.7755
CHST10	0.194
BAI1	-1.2385
BRSK1	-0.466166666666667
C17orf89	-0.9315
PDE6H	-1.903
FLJ20309	-0.5367
MAP7	1.379625
SCN4B	1.18425
SPAG9	-1.2883125
SERTAD1	0.0648333333333333
FLJ21963	-1.434
ANTXR1	1.8036
TMPRSS13	3.2455
ETV7	2.62583333333333
DGAT1	0.6125
NKIRAS1	1.68333333333333
TAC3	-2.61375
CORO1C	-0.198916666666667
RAD54B	-0.41775
HRASLS3	3.25583333333333
C21orf42	-0.0345
BARD1	-0.552333333333333
ZNF177	0.768166666666667
MIP	0.113
ZNF442	1.001
F2	-3.7764
GRIA1	0.1735
GALNTL2	1.5805
WNT5A	0.1564
LENG9	0.6925
hCG_25371	-1.7225
FOXR1	-0.6315
TRA@	0.7947
PWWP2	1.31225
C1QTNF7	3.69183333333333
SLC7A4	1.964
C4orf7	-1.4605
C17orf80	-0.0573333333333333
KLK4	1.95966666666667
IL31	-0.059
TMEM176A	4.0665
CTNNB1	1.059125
BHLHB2	0.96375
TMEM185B	0.818833333333333
ARD1B	0.28925
C1orf93	2.033
BRUNOL4	-0.38
LOC541469	1.10875
UPK2	0.06575
GAS8	0.453666666666667
PATE	1.06
IMPACT	0.618625
WNK4	-1.93516666666667
HNRPLL	-0.508
GAD2	-0.081
ITGA6	0.7375
BMP15	-0.0972
CYP2A7	0.88425
RIC8A	0.840375
CCND1	-0.869166666666667
USP35	-0.304
DSCR2	-1.56325
CCL4	5.21583333333333
ZCCHC10	0.096
NOL11	-1.0265
TRPM2	2.20508333333333
PSMD2	-0.258545454545455
CHTF18	-0.83675
USP18	0.705875
RRAS	0.994375
LAMC3	-0.5315
TOX	-4.2385
PCDH15	0.1815
GABRG3	-3.57
NUDCD2	-0.318
SGCZ	-0.1355
KCTD17	-0.1303
SPSB2	0.638
TPPP3	3.42583333333333
CILP2	2.27533333333333
CALB2	1.507875
CEBPZ	-0.723166666666667
ZNF479	0.24925
FMOD	5.15
C21orf66	-0.6655
CLN6	-0.6025
ANAPC1	-0.870125
SH2D3C	1.4195
PTPN14	-0.4588
TRIM42	0.221
APTX	1.13125
SNRPG	-0.680166666666667
BMS1	-0.266
MAGEA3	-4.1515
NFATC3	-0.7865
LRRC45	-0.260166666666667
ARS2	0.156357142857143
LRIG1	2.23216666666667
EPSTI1	0.411166666666667
PRSS27	0.89525
ERC2	-0.573625
PRKACB	0.0962857142857143
PRDM13	-4.206
HCG27	-1.244
KLK12	0.988
HSD17B7	0.502833333333333
ZNF354A	0.22325
PCDH11X	-1.642
DMGDH	1.462
PCBD2	-0.237166666666667
TMC6	-1.1795
RIMS1	2.09525
SF3B2	-0.419166666666667
RCN1	-0.758
CPB1	0.68925
BCAR3	0.98025
FCRLB	-0.97875
PAK1IP1	-0.99625
OR10H1	0.699
KIF9	1.1613
PITPNM2	-1.133875
L3MBTL4	-0.072
TGFB1	0.1086
ZXDC	0.96175
SLC6A16	1.31975
SRrp35	-2.457125
LRRC8E	2.051
PPIAL4	0.70825
EOMES	0.0603333333333333
PAX2	0.366
SCARF2	0.427
PSEN2	0.427416666666667
PCDHB13	0.428333333333333
C10orf28	0.42425
DHRS7B	0.277142857142857
C1orf131	0.233
ASB1	-0.6114
ZNF223	0.465666666666667
LCMT2	0.95125
MEP1A	-0.51575
TMEM53	1.6525
RSPH3	1.82025
C10orf33	-0.493
LOC644285	-1.3215
PTPN9	0.643666666666667
ABCA12	2.065
CCDC37	-0.60325
RUNDC1	1.5447
YES1	-0.677
FAM120AOS	1.30975
OR5M3	-0.135
PPP1R3F	-0.185416666666667
IL13	-0.2631
MDFI	1.086
PRNT	0.296
ZDBF2	-0.2475
OR10C1	0.429166666666667
CLIC1	-0.180833333333333
LILRA5	0.711166666666667
CSAG1	-3.72183333333333
TREML2	-0.9905
FAM125A	-0.2895
ZNF74	-0.54975
FAM104A	-0.232625
LRRC39	-0.061
SAMD5	-1.595
HYAL2	0.32475
HIST2H2AC	-0.9445
IGFBP5	3.20134782608696
NRTN	-1.19133333333333
KIAA0556	0.5057
FAM29A	-0.887888888888889
JMJD2A	-0.949
EPHB1	0.70625
POLD4	1.001375
ANAPC10	-0.41625
LRRC36	1.113
MEGF6	0.232375
LPHN3	-0.546
BMP10	-0.2485
C21orf55	1.2695
CREM	-0.2934375
PTGER4	-0.2895
METAP1	-0.78475
KCNQ1	1.88233333333333
NR2F2	0.853
SSFA2	-1.84108333333333
CTTNBP2	-2.95475
BCL2A1	-1.3635
ZBTB24	-0.7445
SLCO6A1	-1.89166666666667
PRDM1	0.9706
OR7D2	-0.000333333333333338
CCDC47	-0.2947
LOC646982	0.01
SLC26A6	-1.534
BIN1	-0.9581
SRRM1	-1.99642857142857
PCSK1N	-1.3425
ALS2	0.0477
ECT2	-0.446631578947368
CACNA2D2	0.747375
DOCK6	-0.04575
C10orf119	0.41175
FATE1	0.46
DUSP23	2.09025
TRIP6	-0.289928571428571
NUP35	-1.0025
CDH3	1.5155
KLHDC8A	2.2065
C9orf116	1.900625
EI24	-0.062
CENTD1	-0.762166666666667
RWDD2B	-0.491833333333333
DOCK1	0.7335
NPAS2	0.429125
NR3C2	2.08716666666667
FAM63A	0.592416666666667
INPP5F	-0.546833333333333
FAM111A	-0.6188
MYBL1	-2.72858333333333
IQGAP3	-0.614166666666667
CRADD	-1.24233333333333
DUSP12	-0.332
PDZK1IP1	3.90275
VASH2	-0.842
CTR9	0.671
VIL1	-4.28825
OR8U1	0.232166666666667
CCDC107	0.4745
PTTG1IP	-0.12525
OR4X2	0.43925
COL9A1	-3.1875
PSMD9	-0.2475
ZFP62	1.019
TIP39	-0.6025
PARP15	-0.00650000000000001
TTC19	0.20575
C1orf114	-2.3945
GFPT1	1.683
SLC27A6	-1.68125
MRPS10	-0.525
CALML5	4.28633333333333
TRPM7	-1.4005
CGNL1	-1.626125
CECR1	0.2465
SERPINB8	-0.688166666666667
TMEM102	0.338875
PDIA2	-2.927
NUCKS1	-0.292333333333333
HOTAIR	-0.93675
EBI3	0.05175
NXN	0.48775
ZMYND19	-0.18875
FOXJ3	1.5115
EIF5B	-0.2243
EIF2B4	0.6465
LEO1	-0.24875
ZIC5	0.153
IL20	2.454
KIAA0415	1.176
FLJ37357	0.9755
TSPAN12	2.342875
ACTR3B	-0.959625
TFAM	-0.836666666666667
IL17RD	-0.655375
PARP12	0.338
KLHDC7A	1.6415
KCTD4	0.0458333333333333
GTF2H1	-0.24325
FLCN	-0.834333333333333
BIRC4	-0.494875
LOC790955	0.41975
VKORC1L1	-0.63725
CYP4F22	1.931
TAS2R5	0.459
ZNF582	2.145
HS3ST3B1	-0.66875
CTNS	-0.0475
STK36	0.5145
MMD2	0.36825
RP5-1103G7.6	0.476
FLJ23356	0.3005
CRH	-0.5505
C1orf182	1.5105
ACP5	1.36883333333333
AMFR	-0.5583
CA4	-2.80625
PLCB4	0.71475
MPHOSPH10	-0.3065
UNQ473	3.61566666666667
G3BP2	-0.450583333333334
SR140	-0.470083333333333
HOXA2	-0.274
PYGB	-0.004375
BAT1	0.165
DKK3	1.33666666666667
DDX31	-0.455375
TULP1	-0.015125
NHLRC2	0.763
TNRC4	1.45283333333333
ZNF430	-0.04825
TNRC6A	-0.377
PLA2G1B	-0.120833333333333
RCHY1	0.510833333333333
GTF2A2	-1.51133333333333
MGC4294	1.1085
ZNF691	2.10825
TACC3	-2.00675
DNAJC5G	-0.17075
LOC4951	1.52
MS4A4A	-1.6215
LOC152485	0.9575
PPP1R2P1	0.42
PPP2R5B	0.102
RPGRIP1L	0.774125
SPOP	-0.0618
PTPRF	3.03375
MGC42090	1.4675
SUSD3	1.82875
THOC4	-0.483
MAML1	0.3595
FXR2	-0.391833333333333
TYK2	-0.00262500000000001
MUC6	0.955666666666667
DNAJB7	-0.171
PIP4K2A	-1.20585714285714
MEX3A	0.0075
RRP1	-0.64875
TFAP4	-0.3865
CXorf41	2.33725
MTMR4	-0.47
CTLA4	-0.526
SNX9	0.8815
CIB3	3.55683333333333
NECAP1	0.4325
PLA2G2D	-0.3633
GLMN	-1.60066666666667
DCLRE1A	0.02975
PDX1	1.3345
SAMD11	-0.39625
MRPL55	0.4053
TLR7	2.657
TBC1D21	0.112166666666667
SMAD1	0.9347
ACTRT2	0.13675
RIOK2	-0.37525
PDLIM4	0.06525
SLC22A15	1.24516666666667
ABHD13	0.7176
STX18	0.4089
CCPG1	0.175928571428571
DCBLD1	-0.749833333333333
SLC2A6	-0.7925
NOLA3	1.31175
TRDMT1	-0.2865
IL17F	0.496
ATP1A4	-0.293333333333333
OR52W1	0.2915
CFL1	0.2235
IL4	-0.84075
RBP2	-0.785
CPSF6	0.85725
TTC8	0.992666666666667
MUCL1	4.21
EYA3	-2.053
KRT38	0.166
GNE	-1.3865
ZNF501	1.40775
SLC35A2	1.485625
CEP110	-1.8136
MYF6	-0.4535
MGST2	-0.755
TRPV4	0.582333333333333
NEK8	1.35333333333333
NOX5	-1.778
NCKAP1L	-0.5915
EMP3	-1.35283333333333
BPY2C	-1.0325
C1orf38	-0.1655
ELOVL2	-2.89475
CBX7	0.152583333333333
OSBPL1A	1.1735
ZNF589	-0.336
ESCO1	-0.608666666666667
TRA2A	0.128333333333333
C3orf26	-0.38475
PHF2	0.0614166666666666
PID1	0.281666666666667
RFC1	-1.073625
MTAP	-0.3271875
ADORA3	4.46866666666667
LOC389458	1.6165
TRNT1	-0.2085
CRIPAK	-0.1715
RAI2	2.23616666666667
ANKRD44	-0.55325
GZMB	1.6565
NFE2L1	-0.61725
STIP1	-0.0483333333333333
RASL11B	0.146
NT5DC2	-0.854
LRP2	3.804625
MTDH	0.276933333333333
ARSG	0.41575
HSP90AB1	-0.110833333333333
CT45-6	-5.25175
ZNF483	-0.30375
LMBR1L	-0.482
S100A2	-1.5174
C2	0.576666666666667
C2orf27	0.924875
EIF4EBP1	0.1065
GCKR	-3.22116666666667
PPP1R9B	-0.27925
FER	-0.8635
SNRK	0.00233333333333326
OR5M10	-0.452
UTP6	-0.94175
CAPZA3	0.07925
FBP1	1.06188888888889
TERT	-1.8915
CCL1	-1.478
FUCA1	1.3705
ALS2CR8	0.264666666666667
KCMF1	0.0268333333333333
SRCRB4D	-1.884
OXCT2	3.497
IL17RA	0.183
MPP5	0.030625
SPA17	1.4315
FLJ10986	1.064
GALNT14	-0.973
CXorf27	-0.75025
NPLOC4	-0.8245
RAB34	1.721
KRTAP3-3	-0.1545
ARSD	1.16233333333333
CPLX2	-1.8691
PJA1	0.89125
WHDC1L1	-1.4525
RB1	-1.0727
MTMR15	0.405
PHLDA2	-0.8167
GUCY2F	-1.211
MPV17	0.806
SLC35D1	0.8105
LYSMD3	0.34
COL16A1	1.17025
ERLIN1	-0.511166666666667
JMJD4	0.537
HIST1H2BK	-1.1735
TP53I11	1.60233333333333
ST3GAL4	-0.048
PF4V1	-0.0226
ALG8	-1.061
REG1A	0.08675
MINA	0.792
CYB5R3	0.301416666666667
HHLA1	-0.172
MYST4	0.592
VASN	-1.09125
UCHL5IP	-0.41825
TFAP2A	0.6670625
MGC9913	1.007
C9orf97	0.3745
LOC90379	0.30125
PHF15	-0.385428571428572
ZNF169	-0.827833333333333
KRT7	3.3469
GLIPR1L2	3.668375
LOC116236	2.33875
IQCF3	0.0055
RDH14	0.885333333333333
HNRPK	-0.067
RABEPK	-0.412166666666667
ISX	-3.413
CBARA1	0.80625
RAD51AP1	-1.39525
MLL5	-0.666125
CXorf48	-5.4965
SGCD	0.4335
PHTF1	-0.4255
CA3	-0.4815
CMTM5	0.00325
STX10	-0.18825
JMJD2D	0.22175
P4HA1	1.6705
GAB3	-0.862666666666667
DHRS4	0.54
COL4A1	2.758625
C20orf20	-0.14425
OSBPL2	0.52025
PTTG2	-1.861
KIAA1688	1.92525
STS	-1.309125
SHROOM4	0.47
KBTBD5	0.2575
ALDH1A3	0.7719
BTNL2	0.281333333333333
TGIF1	0.215
ZFAND5	0.34275
ICA1	2.06825
NAV3	-1.24816666666667
FLJ12331	-0.04525
EPS8L2	0.6242
MNT	0.286833333333333
ENTPD1	1.92516666666667
OR51E2	1.2085
STK11	0.442375
MX1	3.1835
TTTY9A	0.14575
CX62	0.7265
LOXL4	-0.2515
EXOSC4	-0.12375
PURB	-0.179142857142857
SETD1A	-0.027
RELB	0.635
LAMB2	1.06016666666667
HNF1B	-0.4475
PNLIPRP3	-1.961
C14orf139	-1.2045
UMOD	2.932
GRIN3B	-0.98475
GPR25	0.4925
ZNF512B	-0.127
ATP6V0A1	-0.211875
SRA1	0.355666666666667
ZNF615	2.56525
ZNF768	0.27875
ZNF469	2.7725
DYNC2LI1	1.3045
DNAH3	2.3915
LOC387911	0.8045
LOC554234	0.038
ARRDC5	0.71825
TMEM59L	-1.1245
MARCH4	0.162
CNOT8	0.0936666666666667
KIRREL3	-1.552
ADAM17	0.2305
MYOG	0.410375
CPNE1	0.235333333333333
AK5	1.26625
LOC204010	-0.379
NDRG4	0.33375
LOC130074	0.29225
PIAS4	0.7835
NCOA2	0.69975
TEGT	0.3727
USP5	-0.539
ANKRD21	-2.11475
KIAA0692	-0.1725
HAPLN3	0.8595
LZIC	1.0615
NRXN3	-0.67375
CDKN2C	-2.446
KIAA0226	0.241666666666667
CYB5D1	0.055
WDR68	-0.3751875
ABCB6	-0.8466
MRPS25	-0.2785
ZMAT2	-0.6745
KRT25	4.263
RPL11	-0.41525
GRAP	0.351833333333333
LOC198437	0.679666666666667
RORC	2.993625
RAP2C	0.538714285714286
MXD1	-0.526375
AZI2	0.3025
NUAK2	0.75125
AHSG	-6.361125
MANSC1	2.3705
IMP3	-0.471666666666667
C2orf3	-0.673875
VSTM3	1.55
PCTP	-0.661
SIRT1	-0.04225
MANBA	0.764
CD164	1.185875
GFRA1	2.1248
PRM2	0.37375
ZKSCAN3	0.845
PLEKHG1	2.445
TPRKB	-0.4115
UBFD1	-0.682833333333333
CDKL5	1.11
HIST1H2BD	0.415916666666667
INPP4A	-0.9215
BMX	-0.741625
PTPRU	-0.123
LOC554202	0.143833333333333
HOXC8	0.577
IL12B	-0.1855
ADPGK	-0.3815
ZNF418	1.8185
SIAE	0.55325
CWC15	-0.0395
RP13-401N8.2	0.528
KLHL11	-0.98375
DEDD2	0.83925
PSMB3	2.9655
DDX25	-2.98225
ZBTB3	0.223833333333333
GFRAL	-0.8375
RPS25	-0.540666666666667
FAM57B	0.412333333333333
TESK2	1.14716666666667
DNM1L	-0.560625
ZNF207	-0.363166666666667
CLEC11A	1.748125
TOLLIP	0.959625
TMEM61	-0.307666666666667
DLK1	-1.4982
PLVAP	4.0655
NOD2	3.47783333333333
SCMH1	0.76425
FLJ40235	0.27475
HTR2A	-1.127
ARMC5	-0.319
FUT7	0.2685
PRELP	3.0748
ALKBH6	0.332833333333333
GYG1	0.0574166666666667
POLR3GL	0.11
COL8A2	5.1215
OR10A5	0.366625
C1orf187	-2.63475
TXLNB	1.20166666666667
C16orf68	0.0708333333333333
R3HDM1	-1.10775
C16orf75	-0.482
BAALC	-1.694
TNP1	0.40725
GAPDH	-0.197333333333333
COX7C	-0.11
ERRFI1	-2.31575
PGAM2	3.09216666666667
FAM108B1	0.133
APC	0.886125
TLR2	3.10975
SUCNR1	-0.194375
ZNF233	1.62425
WFDC1	0.522666666666667
PSG11	-0.2407
SLC39A1	0.97925
PSAPL1	-1.5985
CDC42EP1	0.415125
MECR	-0.16125
KIAA0101	-2.0604
MACROD2	1.8483
MMP19	0.91075
LOC202459	-0.546166666666667
VNN2	2.20325
ACCN3	-1.4025
TIMD4	2.32
RNASE8	0.5385
CCDC7	0.9525
SULT2B1	1.945
ME1	-1.62975
MGRN1	0.42875
MRPL30	-1.287125
IVL	1.562875
CALM1	1.1486
PLEKHA6	1.9806
B4GALNT2	0.3905
PGDS	5.101
C8orf33	0.155666666666667
TMEM56	-0.148166666666667
CKM	0.5645
ESR2	-0.3927
ACOT8	0.877
AGTR2	0.301
LOC155006	1.12825
BC37295_3	1.295
EPM2AIP1	-0.312833333333333
PZP	0.42125
RPS9	0.523333333333333
C18orf51	-3.354
SIVA1	-0.1288
HEATR2	-0.12
CD3E	-1.14308333333333
C20orf142	-1.237
PGLYRP3	0.089
CCDC139	0.4465
GPS2	0.136833333333333
NOL14	-1.397
LRTM2	3.29825
TRIM36	-1.322125
TP53RK	0.6749
FBXL13	-0.818
RUFY2	-0.728
C11orf70	3.02816666666667
HSPB9	-0.391
GJA5	3.5485
HGF	-1.16133333333333
