Hybridization REF	TCGA-BH-A18I-01A-11R-A12D-07
EIF2B1	-0.0855
OMP	0.0345
GSTZ1	-0.1935
LOC92017	1.62575
ISLR2	1.2005
C12orf36	-0.112
GATA2	-1.2195
GABRA5	-1.4055
CELSR2	-0.0347857142857143
STAM2	0.8886
TNAP	-0.146
PTPMT1	-0.783666666666667
GRP	7.46075
SV2A	-1.45566666666667
MAGEA12	-4.54475
CACNG1	0.999
C18orf19	-0.571
GSG1	-0.362833333333333
PTPRJ	0.374142857142857
FRMPD1	-0.036
ZNF668	0.76375
PLEKHJ1	-0.737875
ADAT1	-0.7822
TMEM50A	0.8305
UCN3	-0.237
HOOK1	2.12075
IL17B	-0.2715
MLKL	-0.773833333333333
TTC14	0.168666666666667
KLHL5	0.837625
CRYL1	0.387666666666667
FOXH1	-0.2165
NFYB	0.446857142857143
PPM1G	-0.5315
GOLGA2LY1	-1.37766666666667
NMT1	-0.451
HADHA	-0.5916
CHSY-2	3.4
PLEKHF1	1.0255
SAGE1	-2.001
MUSTN1	-0.02725
SUHW4	0.997
TFEB	1.9125
ZFYVE27	-0.30875
ATG12	-0.577333333333333
BMI1	1.93678571428571
ZIM3	0.44575
MYH4	-0.492
MASP1	-1.29266666666667
KIAA0984	0.62025
RPAP2	-0.35225
ASB5	-0.02775
BOLA3	-1.65683333333333
MIA3	0.692166666666667
KRT35	0.579
KIR3DL3	-0.562
MRPL51	-0.593
SEMA3F	1.41116666666667
NDUFB2	-0.139
LOC253012	0.21425
FAM46C	0.3594
G6PC	-1.701125
CSAG3A	-4.59416666666667
PREX1	0.8885
SLC25A45	0.0215
MAPKBP1	0.6367
CPE	0.5473
GNB1	0.1665
CXCR6	2.4985
TRIM46	-0.00775000000000001
C16orf3	0.245833333333333
HPSE	0.226875
TIGD3	0.7005
SPG3A	2.16075
LCAT	-1.4285
ST6GAL1	-0.758666666666667
POMC	0.48775
FLJ36031	0.03
NSMAF	-0.612166666666667
SKIL	1.545
ADSS	0.342
HMGCS1	-1.3178
POLR3F	-0.287
RAB10	0.164375
ZNF277P	-1.33475
ZBTB7B	1.06675
DHRS1	0.75325
ABCC13	1.97875
CNOT3	-0.2965
NFKBIA	1.4325
GAK	0.459666666666667
SFT2D2	0.53
HOXA6	0.686
CRTC1	0.2155
LY6D	-0.011
C20orf72	-0.873666666666667
CPT1A	0.99725
LMO1	-1.685
EIF3I	-0.1765
PRB4	0.0465
MCM3APAS	-1.44675
C20orf132	0.0145
FOXF2	-1.47225
S100A12	-0.73325
MLH1	-0.103333333333333
ACTN1	1.3252
MRPL36	-0.699
C20orf106	-1.068
FBXO6	1.10833333333333
MKS1	-0.457
CX3CR1	-1.3915
PDE1B	0.9735
PLP1	-3.50775
KISS1	-0.032
C14orf2	-0.735833333333333
TBC1D3P2	-0.295
COMMD6	0.8666
ANKRD7	-1.135
PTCHD1	-0.682
NARS2	-0.85525
DOCK7	-0.06175
FAM127B	-0.880375
LOC390243	-0.2925
N6AMT2	0.14325
ZNF391	-0.935
DNAJB14	0.751166666666667
WRB	0.482
BPI	-0.0555833333333333
TTC4	0.0953333333333333
FAM10A5	-0.6975
GOT1L1	0.1867
MAGED1	0.29225
RESP18	0.5555
WFDC6	-0.04875
MT2A	-1.1275
C11orf56	0.248666666666667
KIAA1432	-0.523
ROR1	-1.062375
HSD17B14	1.23866666666667
ZFAND2B	-0.273625
SAMD4B	0.112
HEXA	0.25475
HNRNPU	-0.0692727272727273
USP39	-0.559625
NRD1	-0.67175
R3HDML	0.568
FLT4	0.315333333333333
OMG	0.140666666666667
OR52N4	0.00699999999999999
LOC399818	-0.31025
ELA2	-2.41
VENTXP1	0.7125
RFC5	-1.169
OR52L1	-0.054
PAX5	0.1095
FBXO2	-0.42675
GMEB1	0.271
AKT3	-0.151166666666667
CRB1	-1.18866666666667
CTTN	2.32166666666667
UTP15	-0.293
HSBP1	-0.68475
PHF11	1.72875
NDEL1	0.451666666666667
USP8	0.383
BAIAP2	0.1196875
SI	0.4045
ARSJ	0.0138333333333333
BAAT	-2.86975
KCNS3	3.79033333333333
LOC126147	-0.298166666666667
TMEM37	-0.10475
C1orf162	3.34066666666667
MBD1	0.2635
ITGAL	1.0366
WDR73	-0.0211666666666667
GKN2	0.0675
ARFGAP1	-0.70875
SLC5A8	-0.4125
ZBTB40	0.1727
CYP4B1	3.43916666666667
LYPLAL1	-0.388
CHST3	-0.04175
MAP3K9	0.198
BTAF1	-0.8575
TFAP2E	0.18
RBM35B	0.14375
LOC441251	-0.368
ANKRD25	0.127833333333333
UQCRC2	0.1915
MAEA	0.495
HYAL1	-2.9581
RNPEPL1	0.160666666666667
CPSF2	-0.390875
PSD3	-0.2061
ABCA13	-0.603625
AGR2	3.614
GBX1	-0.1365
HDLBP	0.3135
ACY3	-0.011
HECW1	-0.30625
ZNF519	-0.5575
HOPX	3.245375
ZNF304	0.928
OR12D3	-0.205
FKSG43	0.158
METTL1	0.199125
MFSD3	0.339222222222222
PSPH	-0.7035
CLCA3	0.2145
DARS2	-1.12033333333333
CDC25A	-1.73566666666667
BAIAP2L1	-0.09225
B3GNT5	0.18125
USP29	0.18775
ARHGEF10L	1.0864
ATOX1	-0.0075
ADAM30	0.1975
DNASE1	-0.41525
STT3A	-0.80425
RAB6IP1	0.4205
PTN	1.2787
C1orf106	-1.33376923076923
HECA	1.346
RNF122	1.162
SLC22A18AS	-0.3535
GNG8	0.185
ELP4	-0.67
FAM65A	0.207333333333333
RPL10A	-0.0345
IRS4	0.856
MACF1	1.4281
SEC24D	1.01625
LOC374395	0.4265
TGFB2	2.419125
MDFIC	0.712125
CHRNE	0.4675
PCMTD2	-0.872166666666667
ATP6V0D1	0.2505
MTA2	0.0695
LZTR1	-0.965
RAP1A	0.572333333333333
AXIN1	2.385125
POLR1C	0.009
TRIO	0.60825
PLXNA4A	-0.29925
C5orf33	-0.00625
DEPDC1B	-2.92825
ZNF473	-0.519
MTM1	0.502625
GPR107	0.382333333333333
CSNK1A1L	0.772666666666667
FLJ14154	0.70825
NLRC4	2.8885
ENPP4	2.81033333333333
PADI3	-0.863
RNF170	0.240625
CG018	1.51883333333333
C16orf7	-0.18375
KCNE1	0.386
NRM	-0.186
SLC37A3	0.323142857142857
TPD52L2	-1.0795
UNC5B	3.04725
C12orf12	0.279833333333333
SDHB	-0.2925
CLRN1	0.07475
NUDT10	0.27
UGT3A1	0.30375
FBXW8	0.393875
RHOF	-0.523875
PTPLAD1	0.572
MYO3B	-0.94875
DERA	-0.629
TPP2	-0.53825
C19orf53	-0.186666666666667
GINS3	-0.99075
ST6GALNAC5	1.0305
CHSY1	0.84825
MGC15705	0.147
GPR83	0.184666666666667
EXT2	0.319875
DOLK	0.48825
TUBAL3	-1.69825
ACVRL1	1.7991
ABL2	-0.139916666666667
C14orf156	-0.8125
PTPRZ1	-2.009625
DIP2C	0.84875
LAMP1	1.44125
RXRA	0.1749
MAP3K5	0.364
ALKBH1	0.892666666666667
PDLIM7	0.33125
ARL14	-2.3525
SNIP1	0.4085
TIMP3	2.64925
RGS3	0.249
SPAG16	0.7169
ABHD4	0.382
ARHGEF12	0.328833333333333
GLUD2	-0.2485
RAC2	-0.4091
UAP1L1	-0.0865
SLC18A3	-0.101
YOD1	-1.30008333333333
RALY	-0.418
HMOX2	1.155875
DGKH	1.479
DBNDD2	1.56533333333333
YIPF4	0.321375
THAP10	-0.03675
ZNF513	0.5675
HAGHL	0.344666666666667
ITGB4	0.426166666666667
CCDC141	-0.786
YTHDF3	1.1285
C5orf28	-0.1925
RPL7L1	-0.442
TMEM30B	1.44685714285714
ANKRD35	1.5075
DUOXA2	-0.04275
TBC1D5	-0.11925
DFNB59	-0.4575
HRH4	0.20525
MYO6	2.4756
DNAJA4	2.030625
RBM24	0.801875
CEACAM20	-1.399
RBM23	0.486642857142857
NGFB	0.442
C1orf63	-0.1925
KRTAP7-1	0.787
PERLD1	1.206
NPB	-0.136
C17orf59	0.7264
HSPBAP1	-0.2335
SLC15A4	0.34625
PRTFDC1	-0.0945
OSMR	0.33
CYSLTR2	0.347
C19orf25	0.0314
KIAA1797	-0.276
NLRP6	-0.7605
FAM105B	0.177
SCRN2	0.0308333333333333
LRRC58	-0.2425
RNF17	-0.4535
NEIL3	-2.473
FAM137A	-1.67775
SKP2	-3.44975
PARVA	1.33475
PKLR	-1.444
RNF34	0.361
A3GALT2	-0.13275
C12orf50	0.2308
SUNC1	-1.23475
FAM102B	-0.018
CCT2	-0.74675
LRRC37A2	-0.41
ARF4	0.8885
SIKE	-0.018125
C8orf48	0.9185
MBTPS1	0.0137857142857143
GPSN2	-0.328
NCF2	3.60075
SLC12A6	0.2185
MRPL48	-0.28125
HMGN3	-0.721166666666667
LRRC62	-0.611
PAX9	0.914125
FAM55A	-0.547
C20orf42	-2.29
SCML2	-1.45566666666667
BCL9	0.6085
FAM40A	0.10575
C9orf41	-0.7165
ZNF774	0.333
LETM1	-0.617
PLXNB1	1.18866666666667
NIPSNAP1	-0.561
USP10	-0.7085
F9	0.198
LIPE	2.2755
CNGB3	-0.0225
C12orf52	0.057875
PI4K2A	0.5125
MED8	0.0415
STAT4	2.1728
FGD4	0.215333333333333
RNF145	-1.34083333333333
WDR32	1.0074
CLDN2	0.0476666666666667
TCEAL8	0.30675
ZMYND8	-0.9457
PDXK	-0.20896875
GATAD2A	-0.379
PTGES3	-0.4515
CCM2	-0.34925
TAP1	2.163
ZNF670	0.06575
ETS2	-0.398428571428571
C6orf166	0.0973333333333333
PRMT2	0.319571428571429
OR4B1	0.4075
INTS8	-0.0855
CCDC102A	-0.06725
CCDC83	0.1142
ITGA1	0.5853
EPHA5	-1.48566666666667
FAM24B	-0.7485
TSGA10	1.30975
HAL	-1.13766666666667
MYOT	0.011
SPACA3	0.04
BCL2L2	0.238833333333333
CUGBP2	0.706166666666667
CCNB3	0.6765
RNF113B	-0.3095
MERTK	0.23325
BAG1	0.38875
VPS36	0.56325
ORMDL3	0.3073
C1orf190	0.1355
ZNF625	-0.23
CORO2B	-1.3375
ALOX15	-0.024
CST1	4.4765
NUPR1	1.95283333333333
CCL7	1.07925
SMCR5	-2.4
DSC2	1.789
RBMS2	0.453
GRIK4	1.105
TRIM65	0.000500000000000002
TMPRSS6	-0.1845
TP53INP2	0.409
GLB1L	-0.5665
LOC388284	0.126333333333333
PUS1	-0.645142857142857
BCL9L	-0.0485
OLFM1	-0.67875
RET	-0.1935
MASTL	-1.876
ALX3	-0.0225
IL1RL1	0.2905
ZNF765	-0.5881
C14orf138	-0.2865
SNX10	0.1315
TAC4	0.1265
C1orf64	4.445
POGK	0.153125
MAPK9	0.37825
ZNF366	2.94975
C8orf79	1.0812
CLDN7	2.417125
OR5AT1	0.54
TRIM37	-1.60625
LRRC25	2.66825
GRHL2	2.2435
TEKT3	2.09875
LASS5	0.168
ABCC4	-1.3745
DLG3	0.868375
VGLL1	0.26575
ZFP36L2	0.866666666666667
MFRP	-0.254833333333333
KIAA1799	-0.14425
FLJ44379	1.891
PCNX	0.21825
ANXA9	1.189
CYP4V2	1.3438
PIK3C2A	0.484
SRR	0.241
NOL3	-1.2335
IFITM2	1.262
ARNTL2	-1.438
ZNF595	0.51725
NLRP13	0.416
ASPH	-0.9625
CPA2	-0.058
PVRIG	-0.509
LEPR	-0.872833333333333
C16orf42	1.46166666666667
SH3BGRL	1.00675
FAM77D	-0.384166666666667
FNDC7	-0.241
C9orf6	0.3258
NOTCH2NL	1.41233333333333
PGBD1	-0.896333333333333
SYNGR2	0.896666666666667
PITPNA	0.0231875
PRPF4B	-0.3021
SLC43A3	-1.27107692307692
NRBP1	0.17425
SLC25A22	0.355
ILK	0.4835
SLC22A8	0.3704
MRPS7	-0.500125
PITX2	-0.2995
FABP3	0.07775
OR1L1	0.349
LOC728215	1.845
BLID	-1.3185
KIAA1217	3.04852941176471
TFPT	-0.22
AP4B1	-0.78075
VBP1	-1.256
OR1K1	0.0415
MORC3	0.6
BHMT2	0.376666666666667
C3orf10	0.63275
FZD7	1.778
WFDC10A	-0.507
PMS2CL	-0.507
CCDC32	0.491666666666667
FA2H	-2.4155
ALG13	0.138
TTLL7	-0.8878
SPOCK3	0.1605
SLC13A2	0.241
AIM1	0.37375
GPRC6A	0.324
EGR2	4.2025
MED11	0.381
WWC1	1.54025
SH3GL3	-3.388
RIF1	-0.235785714285714
PRLH	-0.0485
VLDLR	-1.408
DBT	0.1303125
C21orf63	1.54625
CGGBP1	0.040625
KRTAP12-2	0.339
TADA3L	-0.197375
ZBTB16	2.4865
PDGFB	1.5185
RFX1	0.34725
UQCRB	-0.1614
LOC133874	-0.731
HPS3	-2.6485
LGALS3BP	0.5843
DKFZP564O0823	2.94685714285714
MRFAP1L1	0.83375
HOXA10	2.42516666666667
NGB	0.264
KIF21A	-1.22592307692308
IFLTD1	0.1695
LZTS1	-0.06025
ARHGEF3	1.33375
RHBDL3	0.449
CSNK1G2	-0.133416666666667
ChGn	-0.824375
KIAA1244	1.4095
GABRB2	0.0085
MGC72080	-1.246
CD27	4.214
EGLN1	-1.8194
PEX13	0.1575
RWDD3	-0.1645
RNF12	-0.4365
GRIN2B	0.2795
ADAMTS14	-0.27875
DYDC2	1.42183333333333
ATP6AP1	0.5963
NR1H2	-0.152333333333333
PDK2	0.179
C3orf17	-0.241333333333333
SLC38A2	-0.147285714285714
SLC25A29	-0.0816666666666667
C15orf29	0.31075
ADAM9	0.0633333333333334
TMUB2	0.249125
GPR176	-0.09925
AGK	-0.571625
MCCD1	-0.337
NDUFA4	-0.238
TMEM146	0.45575
DUSP1	1.249125
UNQ6975	0.1145
EMX2OS	3.23825
INSM2	0.11275
LUZP4	-0.27775
SETD6	-1.00275
P2RY2	4.43075
SLC45A2	-1.302
RABGAP1	0.486833333333333
UBXD5	0.70575
GPRC5A	1.606
PAK3	0.908333333333333
LOC63920	-0.26625
TGFBR1	1.0721
KRTAP6-3	0.11475
SFMBT2	-0.71925
CDC42	0.1345625
C11orf35	0.9735
TTLL2	0.12075
UACA	0.557416666666667
CD97	-1.0276
SETD5	-0.044125
NINJ2	0.124
PTER	0.708666666666667
POMGNT1	0.24025
KRTAP4-2	0.103
ECGF1	3.025
HRB	-0.0690909090909091
ATP1B2	-0.3383
LOC400506	0.808
COL4A3BP	0.5175
C6orf97	0.867
GRHPR	0.611
TAS2R1	0.104
SEMA7A	-0.651
EDF1	0.232
ODF2L	0.9252
PCID2	-0.423166666666667
GTF2H4	-0.480666666666667
ZCCHC3	-0.437875
CGB2	-0.0336666666666667
NEUROD1	0.0305
C20orf75	-0.3775
RP5-1054A22.3	1.3135
IFNA5	0.1015
ZNF134	0.18425
MGC119295	-0.5539
ZSWIM6	0.3655
SMEK1	0.330666666666667
PCGF2	0.10875
C1orf102	2.923
CYP2A13	0.454
KCNH6	-0.4388
MDM1	0.7575
ALDH7A1	-0.0565
C9orf75	1.2485
VDAC3	0.149375
OR51T1	-0.112
EIF3F	-0.524833333333333
KCNJ10	-0.10425
LENG8	0.08825
EDEM2	-0.125583333333333
CCNJL	-0.9665
DHX37	-0.8145
CRYGN	0.9235
AATF	-0.732125
ZNF630	1.09875
E2F5	0.585
WFDC13	-0.38575
FTSJ3	-0.8825
C4orf33	0.457
LHFPL4	-2.326
C19orf56	-0.33375
SMAD4	0.672
AFM	0.1724
G0S2	0.26825
FCHSD2	1.1686
RRP1B	-1.0808
EEF1B2	-0.663166666666667
STAT6	0.930166666666667
ZNF195	-0.397
GNL1	-0.1795
ZNRF2	1.152
PER3	1.081125
ASB16	0.15425
C10orf10	1.99964285714286
ADCY8	-2.94
C9orf58	-0.892666666666667
ARMC10	0.107333333333333
PSG1	-0.6015
DHX34	-0.116
VARS2	0.075125
NFIC	0.8595
ITPR2	1.33075
AGXT2	-0.548333333333333
OR6K3	0.079
H2AFZ	-0.620333333333333
MLLT3	0.757
COX4I2	1.167
CCNT2	-0.00525
PLK4	-1.183125
NUMBL	-0.23
MED16	-0.099
PLEKHQ1	1.755
GOSR1	0.407277777777778
BTG4	0.512
RPL30	0.425833333333333
IGSF5	0.219
IGFL2	3.28983333333333
ELMOD2	1.1195
SHC3	-1.38316666666667
HAVCR1	-0.343
DYNC2H1	0.301375
RNF5	-0.264
C2orf7	-0.40125
NLF1	0.699
KLHL25	0.4075
LRP10	1.17066666666667
KRI1	-0.41075
PUS7L	-0.242
MGMT	0.934
HOXD1	0.196666666666667
CSH1	-0.0773
ATG16L2	0.413
FLJ44635	0.5085
CHODL	0.0135
EXOSC8	-1.15175
SLC28A1	-0.1365
MYO7B	-0.784166666666667
SEH1L	-0.4405
MTNR1A	0.130333333333333
TSPAN5	-0.116833333333333
CDC45L	-3.8105
AMIGO1	0.5115
ATAD3A	-1.074625
OSGIN2	0.81
PDIK1L	1.31866666666667
DARC	2.84025
PIPSL	-0.049
SHMT1	-0.225
CRISP3	0.245
POPDC2	2.50833333333333
ZRANB2	-0.530833333333333
FBXL8	0.40725
TRIP13	-1.86763636363636
EIF5AL1	-0.8955
POU5F1P3	-5.314
IL6	-0.884
CXorf38	-0.421
IFNA16	-0.1445
FBXL2	1.331
BRD1	0.14825
STATH	0.4705
FBXO44	0.394166666666667
MCCC2	0.2315
CDC2	-1.8305
C5orf23	-1.287
IVD	0.472666666666667
C10orf122	-0.35525
MSL3L1	0.1891
MVP	1.171
EPOR	-0.847
ZMYM1	-0.573333333333333
BCL7C	0.975
PSTPIP2	1.6148
LYPD1	-2.24025
OR8G5	0.3855
ZP3	-0.445666666666667
BCAS4	0.348333333333333
EDG6	2.825
ISY1	-0.237
PRAMEF2	-0.82025
CUL1	-0.131625
RNF213	0.3604
CCRK	1.6915
DHX9	-0.12875
C13orf29	-0.12625
NCKAP1	1.03733333333333
MRPL43	0.453785714285714
XPR1	-0.15625
PKN2	0.6628
PODNL1	1.373
ZNF333	0.36925
DALRD3	1.234
OPN1SW	-0.01
BTBD6	0.7055
C11orf82	-1.088
OR5P3	-0.0055
DUSP11	0.1325
L1CAM	-1.4442
NEK11	1.79583333333333
OR7E91P	0.5295
CNTN3	1.1363
CREB3L2	0.263666666666667
ZBTB37	0.272
KIAA1324L	1.05925
NDUFB10	1.31433333333333
NUDT2	0.27275
GTPBP8	-0.3095
CACNA1D	2.88325
PRKAA2	0.673
PRDM8	0.0855
MGC16075	-0.250833333333333
KRT14	1.32314285714286
PP8961	0.0705
MRPL18	-0.6165
ABCG2	-1.77775
PACRG	0.94
BBS2	-0.281
KREMEN2	1.823
FBXO21	0.88725
HNRPUL1	0.88375
GRB10	-0.89875
CLSTN1	0.826375
LMAN2	0.0067
C17orf61	0.1975
NIPSNAP3A	0.72525
INSIG2	-1.01583333333333
PCDHB7	0.0665
STXBP2	0.406875
CMAH	0.9445
SEMA5B	-1.06625
ZNF155	-0.0238333333333333
COQ6	0.119333333333333
PRPF4	-0.56275
TSPAN15	2.9276
VN1R5	-0.12675
LATS2	1.4105
SELK	0.557
PGK2	0.27975
MS4A1	1.566625
TYW3	-0.2168
KRTAP5-1	0.4505
RCCD1	-1.3725
BTN1A1	0.8215
DDX28	-0.53275
TMEM65	0.693375
LOC92345	0.28075
TTC31	-0.20525
WDR46	-0.5145
CHP2	-1.33233333333333
LSP1	1.0445
ZNF542	0.0415
EXOSC1	-0.50225
ARHGAP18	-0.0613333333333333
LRRTM4	-0.793428571428571
MAOB	3.45641666666667
CACNB4	-0.499
MGC33846	0.483
RANBP3L	0.566375
ATP5L	-0.57575
ONECUT1	-2.405
NUDT9	1.0315
TMEM149	-1.5285
STX17	0.7465
IGSF10	-2.117
TMPRSS9	0.289
BMPR2	1.21691666666667
ALLC	-0.051
KLF7	1.150625
GCC1	0.4408
TIMM9	-0.667
CDO1	1.016
MGC10701	-0.642
IFI6	1.40266666666667
FRMD8	0.404
MGAT2	0.698
WBP5	0.673166666666667
CNIH2	0.00999999999999998
KIAA0907	-1.1943
KCNH8	-0.2005
CTSG	-1.0855
GRIK1	-0.3995
CUL5	-0.099125
FRMD1	0.3665
OR9A4	0.746
SYT6	-1.19625
FOXD4L2	0.7335
ANAPC2	0.0325
OPN5	0.611
TAF13	0.10025
LYG2	-0.616
GGNBP1	-0.1985
C11orf40	-0.0735
OTX2	-0.6555
REG4	-0.00616666666666666
EIF5	-0.4559375
PALB2	0.09575
SEPSECS	-0.0054
RNASE3	-0.2225
TRIM49	-1.099
POLR2K	0.8285
GPR42	0.193
C8B	-2.2315
SASS6	-0.5185
PREB	-0.641666666666667
OR3A3	0.4195
TUBA8	0.27975
IGLV2-14	-0.751
STIL	-1.33475
ANKFN1	-1.08833333333333
NME7	-0.29825
HOXC12	-0.53625
UBE2C	-1.84025
FHOD1	-0.853
CDK2AP1	0.556583333333333
OR6K2	0.4435
DHPS	-0.02525
RPL5	-0.444583333333333
TRGV5	0.0655
LOC541472	-0.085125
HCCS	-0.2014
DENND1B	0.7315
LHX3	-0.319
OR5D16	-0.111
CXorf57	-1.66266666666667
IRF2BP1	0.813
NDST2	0.6995
LCE3D	-0.051
BOLL	0.305875
SYT3	-0.84125
PIH1D2	0.687
C20orf7	-0.677
IL1R2	0.804333333333333
SLAMF9	1.707
PPME1	-0.397625
PIK3CA	0.30925
TRAPPC1	0.038125
COLEC10	-0.27125
SLC9A6	-1.15083333333333
PDDC1	-0.455583333333333
CCDC53	0.50625
GK3P	-0.41475
DAZL	-0.137
BRI3	0.4715
SDK1	-0.638
CYP2C18	-0.2375
IFI44L	3.22625
RPL3L	0.1195
FUT9	2.82566666666667
KIFC2	0.0905
PMP2	-0.238375
SLC4A9	-0.311
PLAG1	-1.90716666666667
MYCBP2	0.608333333333333
OR4E2	0.4645
CCDC65	1.573
C16orf82	0.00437499999999999
ENTPD4	-0.2135
BRP44L	-0.183375
PMP22CD	-0.406
TMCO4	0.563666666666667
KCNN1	-0.7505
WDR35	0.45925
CCDC80	3.351
C3orf31	-1.2405
SLC7A9	-0.2825
TMEM190	3.12275
DBC1	-1.1634
FADS3	-1.20116666666667
PDZD8	0.536833333333333
GRM5	0.288625
AZGP1	2.9797
PEX3	0.036
MED1	0.0381428571428571
ATG4C	-1.115
HNRPH3	-0.741875
FAM109B	2.041
C4orf17	0.2615
CA10	0.05675
OPRD1	-0.206
CCL16	-1.14825
SACM1L	-0.037
CST6	4.62175
CD63	0.90525
LGI1	-1.87975
ZNF784	0.5245
CRYBB1	-0.804
CX3CL1	0.94
TOP2A	-1.660625
GYPB	-2.93366666666667
GADD45GIP1	-0.7445
FEN1	-1.47275
IGF1R	1.2666875
WDR72	1.911
PURG	-0.5876
DEFB126	-0.468
PKD1L1	-0.187666666666667
CAV1	-1.3613
GNPDA2	0.7619
DGAT2	-1.306375
NLGN1	-3.985
STRBP	0.297625
HPRT1	-1.13466666666667
FANCI	-1.527125
PSMA7	-0.088125
DBF4B	-0.9858
TTF1	-0.6365
RAD54L	-2.05075
ELOF1	-0.238
PLAGL2	-0.742
ZNF256	0.2635
HMGCL	0.413
MSI2	0.178833333333333
RPESP	0.0466666666666667
C11orf60	0.19025
ABCD1	-0.392
ACAA1	0.4203
SPARCL1	5.57207142857143
IL6ST	3.0628
ZNF319	0.42575
TMEM109	0.1999
FAM90A1	-1.62616666666667
IL22RA1	-1.2585
ATP4B	0.2555
TEC	-0.824
C7orf30	-1.10325
TXNDC2	0.0206666666666667
ABCB4	0.01775
KIAA1191	0.482875
C9orf38	-0.0975
SFTPB	0.2245
CNTNAP2	2.33558333333333
FRK	0.318
TBX19	-0.44925
CHD4	0.12825
C6orf26	-2.73183333333333
MOSC2	0.973
IKBKE	0.1895
HIF1A	-0.858833333333333
LOC595101	0.698
RELA	0.5855
TMEM16B	-0.7315
ABHD12B	-1.48125
TSEN34	0.16375
KIF18A	-2.38575
TXNDC9	-0.0771666666666667
SPATA2L	0.1275
SEMA4G	-1.4985
C21orf91	-0.219875
MATN1	-0.253
KCNIP4	0.118333333333333
TUSC1	2.136125
OR4C15	-0.0365
ARMCX6	0.189833333333333
WBSCR27	-0.077
OR52I2	-0.525
KIAA1604	-0.18425
DYNC1I1	-0.710875
PPP4C	0.99
SLC47A2	-1.55733333333333
TREH	-0.141625
CD48	2.339
ST14	1.07966666666667
PKN1	-0.65675
SPON2	3.42666666666667
XBP1	2.35733333333333
SFRS12	-0.0476666666666667
EFCAB6	1.2205
SELT	0.35875
SLC39A2	0.4525
ERF	-0.6065
ARL3	0.5305
SURF6	-0.6691
MLLT10	-0.671047619047619
FLJ11171	0.0836666666666667
TDGF1	-4.28883333333333
ERCC6	1.12475
EIF2AK4	0.840375
BAZ1A	0.352166666666667
LRRN3	0.526833333333333
TMC3	0.838
EFTUD1	-0.0505
PTPRO	1.431
CLEC12A	0.501375
ACBD4	0.407
ZDHHC14	-0.930625
OTUD7B	0.9835
ACTB	1.0105625
MSRA	-0.21675
LCE5A	0.9255
IFI35	1.107
BSCL2	0.362166666666667
ANKRD12	1.25908333333333
CFHR2	0.29125
RGAG1	-0.0478333333333333
HSFY1	-0.274
SLC30A5	0.271666666666667
IMPG1	-0.031
GPR109A	0.3675
ZNF185	0.43725
IYD	0.22
NPCDR1	0.4465
SERPINA13	-0.869
HMGCLL1	-0.99875
NEUROG1	0.312333333333333
UBQLN1	0.2748125
LIN37	0.11225
SOCS2	-2.017125
DSCR4	-1.861625
XKR6	-0.962
GPR142	0.1985
KRTAP13-3	0.018
CCDC15	0.296666666666667
MOS	-0.1545
CD1E	0.5285
OFCC1	0.0541666666666667
FAM83D	-2.5795
SRFBP1	0.57625
C9orf96	-0.5655
DHDH	-0.31325
CCDC90A	-1.115
RABL3	0.5631
CD320	-1.464
ANGEL2	0.227833333333333
MRPL21	0.78375
SMG6	0.162
INSR	2.2656875
FLJ14816	-0.679
GLRB	0.959
C9orf89	1.1225
CIZ1	-0.3985
URG4	0.315166666666667
LRDD	-1.08466666666667
CBY1	0.400333333333333
NFX1	0.04725
MTERFD2	0.319214285714286
C19orf23	0.259
PGC	-2.44875
IER3IP1	0.7978
RASAL2	1.17458333333333
C1orf89	0.08175
SYNJ1	-0.663428571428571
NFKBIE	1.30975
FLJ40125	-1.18883333333333
TCEB2	0.2654
NOG	-1.6025
POLR2J2	-0.587833333333333
HLA-B	3.4815
PCDHA1	-0.191
PPP2R2B	-0.7965
ARHGEF17	1.92233333333333
TCF7L2	0.789214285714286
CHD5	-0.691666666666667
ZNF431	-0.66625
TBC1D25	-0.21075
ZNF800	0.481
SCUBE2	3.90718181818182
MYCBP	0.378666666666667
GPX5	0.089
C6orf129	-0.635666666666667
QSER1	-0.510333333333333
ULK2	2.06075
PIGO	0.590666666666667
NRCAM	-2.39178571428571
SLC35E3	0.22575
CSRP2	-0.20625
HYPE	0.39975
MAPK15	0.600833333333333
MGC14327	0.32575
TIMM13	-0.655666666666667
ZNF462	-1.22975
GBA3	1.64575
TEX13A	-0.2435
MCM6	-1.17111111111111
MTRF1	-0.91325
ABCA7	-0.87825
EIF4A2	-0.528
ZC3H10	1.0168
RPGR	0.356666666666667
C20orf94	-0.07125
RP1L1	-0.02725
GPR125	-0.530714285714286
USP22	0.240142857142857
OR1L4	0.597
MLZE	1.32525
FLJ32065	-0.46975
PTCD1	-0.53
CRTAC1	0.264833333333333
BXDC2	-1.1785
C18orf1	1.94433333333333
FAM107A	1.41957142857143
EFNA3	-0.8325
P18SRP	-0.2107
CAMKK2	0.609083333333333
KIAA0649	-0.0765
NES	-1.3085
HS6ST3	1.09825
PON2	-0.62
TCP11L2	0.1775
CLEC4A	2.743
PRR12	0.252
MLXIPL	-1.87
C2orf50	0.633
ZNF28	0.3185
ENC1	2.8985
MAP2K1	-0.6235
FKSG2	0.4675
KIAA0430	1.0285
PTP4A1	-1.47077777777778
GPR156	0.472
GTF3C6	-0.9145
UBR2	-0.0119
