Hybridization REF	TCGA-BH-A18Q-01A-12R-A12D-07
TTLL10	0.517
CYorf15A	-4.38433333333333
RELN	-0.0254
SCN2B	0.690666666666667
MFHAS1	-1.12525
NKX3-2	-0.192833333333333
RASGRF2	-1.3235
SSBP1	-2.06733333333333
KPNA6	-0.304571428571429
LOC389118	-0.205
HS3ST4	0.00830000000000001
SUPT7L	-0.9005
FLJ32658	-1.87825
IGFBPL1	-1.24025
KIAA1641	0.7174
SHKBP1	-0.4025
CSF1R	4.7715
NAGK	0.5155
MYL2	0.759
HIST1H4C	1.378
TOMM7	-0.589875
ADAMTSL3	4.0324
TNFSF14	0.50425
PRRT2	-2.19875
VTA1	0.347625
AOAH	3.441
CRISPLD2	0.970428571428572
PNN	-0.4083
TA-NFKBH	-0.439
ESPN	-1.19275
RBM43	-0.0225
KIAA1267	0.036625
DDX3X	-0.0222777777777778
KIAA1576	-5.4645
PLXDC1	3.48616666666667
FLJ25801	-4.6015
HNRNPL	0.1055
RUNDC3A	-0.235333333333333
CASP12	0.29
SH2D5	-1.8125
RPL26L1	-0.8315
OR51A7	0.4425
HDC	0.507
C2orf16	-0.188833333333333
SYTL3	2.002375
GOLGA4	0.99975
NOTCH1	0.757166666666667
ATPAF2	-0.611
ECD	-0.01725
SSX5	-1.30216666666667
SNAP91	0.866
OCA2	-3.5105
PNPO	-0.321333333333333
DAPK1	1.118
PINX1	-1.04816666666667
SELENBP1	2.09075
NEK3	-0.236583333333333
TMED4	-0.0501428571428571
SSTR4	0.1565
FOSL1	-3.0452
CD40LG	0.586
CES1	-1.5055
DCI	-0.122833333333333
B3GAT3	-0.476166666666667
STK17B	-0.04
CNTN6	1.4675
CYP3A4	-2.62316666666667
MBOAT2	0.418428571428571
PISD	0.37775
USP1	0.437
PYDC1	2.27466666666667
CENPM	0.070375
SAR1B	-0.7415
TTC7B	-1.366375
DP58	-0.5415
GPC1	-0.46475
RBL1	-0.733
TMEM137	-0.775166666666667
TOB1	0.999666666666667
TCEAL1	-0.698166666666667
CENPF	-0.175909090909091
C6	0.825333333333333
PRSS1	-4.15275
PPIL6	0.526666666666667
C6orf124	0.1315
ODZ4	-0.556166666666667
SNCB	-0.32775
NDUFB9	0.769125
CNOT6L	-0.171333333333333
S100A9	3.29983333333333
TRIM50	0.197
KCTD1	3.5666
WDR63	-0.43975
SPEF2	1.781
RNGTT	-0.7285
CXorf22	0.423
KCNK16	-0.2075
CEP250	-0.586625
ATPBD1B	-1.07375
KCNJ2	2.77925
MT1B	-0.714
ZNF684	-0.917
SLC4A1	0.446
PDHA1	-0.64625
ZNF492	-0.32075
TKT	-1.97175
BYSL	-0.267625
RNF38	1.244
AHDC1	0.521
KLHL2	0.250125
CMTM8	2.115
DMP1	-1.1995
HERPUD2	-0.5825
CRTAM	3.28733333333333
ZNF572	1.51325
TMEM16J	-1.088
HSD17B2	-1.5855
UBE2G1	-0.34975
AHSA2	-1.117
PELI2	-0.566
TPX2	-0.622
ATP9B	0.7005
DAZAP1	0.350875
HMGCS2	-0.0723333333333333
C17orf38	0.5515
B9D1	-0.718125
NKX2-5	-1.6355
KIAA1276	-0.54175
LILRB2	3.6805
CSTF1	-0.364
BTN2A1	0.632
C15orf48	3.043
IGF2BP3	-0.941
FAM113B	-0.1175
HRG	-0.314625
ZNF131	0.45425
USP47	0.403642857142857
CCDC88B	-1.036
HCN1	-1.29322222222222
HTN1	0.523
SYCP3	-0.07225
C13orf23	-0.7739
PAPOLA	-0.3373125
AATK	-0.1669
MSH3	0.497166666666667
NDUFAB1	-0.31075
ITLN2	-1.05516666666667
BAK1	0.114
MRPL45	-0.641333333333333
MTNR1B	0.503
LOC645843	-0.8545
SPECC1L	0.973625
PGCP	2.52175
SPN	-0.87225
GPR143	2.52583333333333
ZNF576	0.884666666666667
TMEM39A	1.2224
ATP5D	-1.69516666666667
MAGEB3	-2.2855
RPS5	-0.0163333333333333
ANP32E	0.427928571428571
MTMR1	1.0235
YEATS4	-0.6015
SYNGAP1	0.47275
PCOLCE	-2.10916666666667
MNS1	0.99
PCYT2	0.722666666666667
ZNF182	-1.41125
LAX1	1.801875
SPPL2B	1.2465
ELOVL5	-1.5528
PCDHAC1	0.8125
B4GALNT1	-0.834333333333333
BLOC1S2	-1.29325
ZNF673	-1.0583
ARHGAP21	0.940166666666667
IRX5	3.64875
LRFN5	-1.44733333333333
FAM7A1	-2.3455
RAB19	-0.6045
GINS1	-0.98475
ITM2B	-0.2876
PAPSS2	2.98566666666667
OR5BF1	0.255
ACSL3	0.456875
KIAA1919	-1.20516666666667
GLT8D2	0.3595
UTRN	1.33435714285714
CNN1	1.07675
HISPPD2A	0.727166666666667
SDAD1	0.5005
SIGLEC9	0.816833333333333
RPL35	-0.720357142857143
C22orf26	0.819
IMPDH2	-1.615875
WDR69	-2.17475
SEC14L5	-0.1305
CLTA	0.729
RP11-529I10.4	-1.11275
GPR37L1	0.0885
OGDH	-0.353083333333333
ASB13	0.425666666666667
ZFP14	1.111
ZCRB1	-0.646833333333333
KPNA3	0.293
HSPA1L	0.5185
RHOC	-0.39375
LOC554175	-0.9475
PPP3CA	1.4875
SLC1A7	-0.9593
ZNF529	0.306
RBED1	0.48775
DDB2	-0.6425
FLJ11286	1.01633333333333
SPATA1	1.263
MKNK1	0.550666666666667
DYSF	1.34216666666667
ALKBH2	0.389
NKD1	-4.13566666666667
C1orf174	-1.04525
PLEKHO1	0.8415
ASB10	0.03525
RING1	0.154666666666667
NPC2	0.798375
AVPR1B	-0.539
YTHDF1	-0.10925
LMAN1L	0.7215
GSG2	-1.002
CEP170	0.0234
RPS4Y2	-5.68475
MSH6	-0.025
HECTD2	0.453
ZNF556	-4.47966666666667
PLEKHC1	-1.0003
AIRE	0.196333333333333
BCL2L10	1.816
LMOD3	0.169333333333333
ZBTB8	0.7429
FOXA2	-4.0311
SLCO2A1	2.869125
C3orf46	0.8545
PRDM16	-1.80933333333333
TMEM98	1.32825
FRMD5	-1.9275
PDE6C	-0.025
C1orf216	-0.388666666666667
EP400	-0.221285714285714
PTK2	0.463166666666667
RNF217	0.8975
NDUFA8	-0.5925
ZFAT1	0.77975
LAMP3	4.29666666666667
GLTSCR2	1.15275
NPW	1.272
LLGL2	-0.4008
PPM1K	0.1865
C20orf177	-0.133
KIR2DL4	1.5217
NFKB2	-0.06325
C21orf122	0.615666666666667
HESX1	-0.22475
GPR114	2.23266666666667
SLC25A35	-0.6005
GNAT1	-0.841
ORAI3	-0.521
FAM76B	0.173375
TMEM99	0.4254
TRIM29	2.2094
CDS1	1.862
RHEB	-0.8047
C4orf27	0.0525
RAB3A	-0.64875
OTUD6B	-0.384
GPD1	-0.573
CDH15	-1.62783333333333
NPM1	-0.768785714285714
TMEM117	-0.1235
PRPS2	-0.611416666666667
GCK	0.0135
ADRA2A	1.14583333333333
TSPYL4	0.745666666666667
TASP1	0.17525
WDR19	-0.163916666666667
C10orf38	0.056
PDE4C	-0.428333333333333
FYB	0.936166666666667
C1orf55	-0.398666666666667
PPFIA3	-0.05625
RAD18	-0.08425
C12orf44	-0.635
CRYBA4	-0.646
HVCN1	0.57875
TAF10	-0.592666666666667
C16orf48	0.176333333333333
DEPDC5	1.05266666666667
LTBP1	-2.0855
MAPRE1	-0.417875
FGF8	0.154
C3orf52	-0.360875
SENP7	0.153166666666667
LRRK2	0.3485
RUNDC2A	0.302666666666667
KIAA0355	0.885666666666667
CPEB1	-2.6365
PPEF2	0.405
ABI2	-0.564666666666667
KIAA0317	-0.316875
ATF1	-1.35983333333333
DYNC1H1	0.569375
DIP	0.19025
TMEM33	-0.180166666666667
POLDIP3	1.6385
C7orf24	-0.01775
GPR171	3.509
CDC6	-1.88066666666667
PLD1	0.0581
ITFG2	0.8239
NDUFC1	-0.6035
AKNA	-0.78825
NBR1	-0.076
PKHD1	0.0807142857142857
HPS4	-0.5605
MAFA	0.704
ULBP3	1.07825
DIRC1	0.48
IMMT	-0.509625
C22orf13	0.676666666666667
CEL	0.00125000000000001
MARK3	-0.3505
ADAMTS2	-0.11425
ARPC3	0.351333333333333
TMEM10	-0.363428571428571
NPHS1	0.1655
BRD8	0.357333333333333
WDR12	-1.221
IDI2	0.823428571428572
HOXD13	-2.689
OR8G2	-1.931
SLAIN1	2.266
GABRQ	-1.50225
NR2C2	-0.3935
NKTR	-0.3301
TLE2	2.1085
KIAA0892	1.61033333333333
AURKA	-1.56681818181818
GPRC5C	-2.64666666666667
TBC1D9B	-0.167
PNPLA6	-0.180833333333333
AP3B1	0.84475
NAG	-0.76925
C11orf68	-0.20375
AKR7A3	0.09
AHCYL1	0.561833333333333
COP1	0.918333333333333
RPP14	-0.69275
PCDHB18	-1.1075
CDH24	1.5325
KRT17	0.0241
LACTB2	-0.8955
DDX24	0.2463
PHACTR1	-2.86466666666667
SLC35E2	-0.22275
LOXL1	-1.46
IQSEC2	0.155
RGSL1	0.1635
PCDHGC5	0.1515
MEGF10	2.1325
PRRX1	0.243
ASTE1	1.2985
C6orf159	-0.11375
MYOD1	1.307
GAA	-0.212
ZNF747	0.597
KLRC1	0.21375
IL1RL2	0.199
GDF9	0.40275
GPR119	0.5315
TRAF2	0.0336666666666667
HCK	4.71483333333333
BMP6	-3.451
IL8RA	0.411833333333333
FLJ35848	-0.57875
EFHA1	-0.3185
CDSN	-1.16983333333333
C14orf54	-0.464
LSM3	-0.38625
ZFP41	0.667
C9orf126	-1.40983333333333
VIT	0.5755
SPCS3	-1.227
DEF8	-0.7575
CHAF1A	-0.7225
C1orf165	-1.5775
ZFPM2	2.44366666666667
FTH1	-0.12975
SLC35F1	-1.45
YWHAH	0.7805
C17orf66	0.0373333333333333
ADRB1	0.0431666666666667
FOXL1	2.4255
RG9MTD3	1.297
UMPS	0.706125
MGC13008	-0.246
KIAA1161	2.6805
CCDC77	0.29275
C12orf65	-0.3373
COG4	0.124
RCP9	1.05916666666667
RP4-692D3.1	2.69283333333333
CDC2L5	-0.64925
MGC7036	0.247833333333333
DNAJC11	-0.26175
GDF2	-0.0226666666666667
TIMM17A	-0.056
HNRNPA0	-0.0904
OR2H1	-0.00949999999999999
PCBP1	-0.07775
COL23A1	-1.413
LRRC2	-0.292714285714286
NSD1	0.0608571428571429
FLJ37078	-2.541
WDR91	-1.30533333333333
TMEM179	-0.386
DSCR10	-0.693
CNDP2	0.2504
FYN	-0.2115
BEX2	0.987666666666667
KCND3	0.887
YPEL5	0.920125
LRRC42	-0.171333333333333
C17orf45	-0.71825
ZNF649	0.8896
LOC150763	1.223
COL5A2	0.441
CNGA2	-0.0525
ELA2B	-2.11783333333333
RAB9B	-0.214
FAM100A	0.06875
NAIP	0.673357142857143
MYOZ2	-0.4485
SPATA12	0.0565
XRCC4	-0.20675
CYB561	1.8245
CHST10	0.32325
BAI1	-2.18316666666667
BRSK1	-0.608666666666667
C17orf89	0.570375
PDE6H	-0.299
FLJ20309	0.5799
MAP7	1.921
SCN4B	0.84325
SPAG9	0.1909375
SERTAD1	0.186333333333333
FLJ21963	0.10375
ANTXR1	-0.8796
TMPRSS13	2.768
ETV7	4.52683333333333
DGAT1	0.0166666666666667
NKIRAS1	-0.607166666666667
TAC3	-4.09
CORO1C	-0.946166666666667
RAD54B	0.74875
HRASLS3	-0.2395
C21orf42	0.611
BARD1	0.352333333333333
ZNF177	-0.399666666666667
MIP	-0.0545
ZNF442	-0.661
F2	-3.7027
GRIA1	0.0775
GALNTL2	2.98416666666667
WNT5A	-3.901
LENG9	-0.0765
hCG_25371	-0.612
FOXR1	-0.7895
TRA@	0.868
PWWP2	0.3775
C1QTNF7	1.205
SLC7A4	0.49275
C4orf7	3.11675
C17orf80	-0.270166666666667
KLK4	0.490833333333333
IL31	1.185
TMEM176A	3.62025
CTNNB1	1.45175
BHLHB2	-1.546
TMEM185B	-0.0293333333333333
ARD1B	-0.46975
C1orf93	-1.214
BRUNOL4	-0.136666666666667
LOC541469	-1.27983333333333
UPK2	-0.325
GAS8	1.53133333333333
PATE	1.078
IMPACT	0.607375
WNK4	-1.81
HNRPLL	-0.7155
GAD2	-0.0173333333333333
ITGA6	3.29525
BMP15	0.1164
CYP2A7	-0.105875
RIC8A	-0.110625
CCND1	-2.22316666666667
USP35	-1.576
DSCR2	-0.37725
CCL4	5.17966666666667
ZCCHC10	-0.348
NOL11	-0.841
TRPM2	0.471833333333333
PSMD2	0.0925454545454545
CHTF18	-0.32375
USP18	1.900375
RRAS	0.212625
LAMC3	-2.0445
TOX	-0.667
PCDH15	-0.234
GABRG3	-2.30225
NUDCD2	-0.761875
SGCZ	0.417
KCTD17	-1.093
SPSB2	0.9465
TPPP3	0.801333333333333
CILP2	0.327666666666667
CALB2	2.211
CEBPZ	-0.565833333333333
ZNF479	-0.82375
FMOD	5.23
C21orf66	-0.580285714285714
CLN6	-0.434
ANAPC1	-1.230875
SH2D3C	1.71925
PTPN14	1.209
TRIM42	-0.43
APTX	0.029
SNRPG	-0.485
BMS1	0.17775
MAGEA3	-4.145
NFATC3	0.302916666666667
LRRC45	1.28783333333333
ARS2	-0.382142857142857
LRIG1	1.28083333333333
EPSTI1	1.02616666666667
PRSS27	2.55225
ERC2	0.81175
PRKACB	-1.08864285714286
PRDM13	-0.112
HCG27	-0.2145
KLK12	-1.7065
HSD17B7	-0.343166666666667
ZNF354A	-0.06925
PCDH11X	-0.456
DMGDH	-0.0655
PCBD2	-0.579666666666667
TMC6	-0.775375
RIMS1	0.0887142857142857
SF3B2	0.22
RCN1	-0.0945
CPB1	1.637
BCAR3	-1.911
FCRLB	0.320375
PAK1IP1	-0.6955
OR10H1	0.7885
KIF9	-0.0882
PITPNM2	-0.1205
L3MBTL4	2.0735
TGFB1	-1.2167
ZXDC	1.8
SLC6A16	0.85125
SRrp35	1.20825
LRRC8E	1.6575
PPIAL4	-1.11125
EOMES	1.05016666666667
PAX2	-0.606
SCARF2	-0.0671249999999998
PSEN2	0.793
PCDHB13	0.163
C10orf28	-0.146375
DHRS7B	-0.154571428571429
C1orf131	-0.55125
ASB1	-1.6496
ZNF223	0.475
LCMT2	-0.041
MEP1A	-1.734
TMEM53	-0.63925
RSPH3	0.79125
C10orf33	-1.429
LOC644285	-1.399
PTPN9	0.660166666666667
ABCA12	-4.34325
CCDC37	-1.694
RUNDC1	-0.1918
YES1	0.553333333333333
FAM120AOS	-0.26625
OR5M3	0.7305
PPP1R3F	-0.715333333333333
IL13	-0.0504
MDFI	2.521
PRNT	0.17375
ZDBF2	-4.0575
OR10C1	0.00849999999999999
CLIC1	-0.2925
LILRA5	0.686333333333333
CSAG1	-3.6975
TREML2	-0.656
FAM125A	-0.150166666666667
ZNF74	0.54075
FAM104A	-0.262875
LRRC39	-1.076
SAMD5	3.78925
HYAL2	0.19525
HIST2H2AC	-0.338625
IGFBP5	-0.496130434782609
NRTN	2.23883333333333
KIAA0556	1.2948
FAM29A	-0.585611111111111
JMJD2A	0.76575
EPHB1	5.13125
POLD4	-0.646875
ANAPC10	-0.9455
LRRC36	-0.993
MEGF6	-1.032125
LPHN3	-2.00483333333333
BMP10	0.2702
C21orf55	0.515
CREM	-0.341571428571429
PTGER4	-0.0511666666666667
METAP1	-0.727375
KCNQ1	0.492833333333333
NR2F2	0.10225
SSFA2	-0.93325
CTTNBP2	-3.98375
BCL2A1	-0.842125
ZBTB24	-0.172375
SLCO6A1	-1.824
PRDM1	0.3736
OR7D2	-0.320833333333333
CCDC47	0.0803
LOC646982	0.4675
SLC26A6	-1.5055
BIN1	-0.6625
SRRM1	0.844214285714286
PCSK1N	-0.37625
ALS2	-0.6635
ECT2	0.120105263157895
CACNA2D2	-1.4535
DOCK6	-1.48775
C10orf119	-0.0935
FATE1	0.317
DUSP23	1.39175
TRIP6	-0.2755
NUP35	-0.8135
CDH3	3.355
KLHDC8A	2.0185
C9orf116	-1.5285
EI24	0.624
CENTD1	1.35233333333333
RWDD2B	0.2305
DOCK1	0.6875
NPAS2	-0.978
NR3C2	3.75616666666667
FAM63A	0.649833333333333
INPP5F	-0.759
FAM111A	-0.6017
MYBL1	-0.129666666666667
IQGAP3	0.666
CRADD	-0.3155
DUSP12	-0.59525
PDZK1IP1	4.06225
VASH2	-0.773
CTR9	-0.3455
VIL1	-4.1235
OR8U1	0.0313333333333333
CCDC107	1.1055
PTTG1IP	0.418
OR4X2	0.309
COL9A1	1.574
PSMD9	-0.43375
ZFP62	0.29225
TIP39	-0.2585
PARP15	0.6085
TTC19	-0.50975
C1orf114	-2.65266666666667
GFPT1	-0.4235
SLC27A6	-0.1445
MRPS10	-0.6036
CALML5	-1.58366666666667
TRPM7	-1.5075
CGNL1	1.787125
CECR1	1.26
SERPINB8	-0.715666666666667
TMEM102	0.363875
PDIA2	-3.317
NUCKS1	0.122666666666667
HOTAIR	3.653
EBI3	0.2585
NXN	1.969
ZMYND19	-0.2205
FOXJ3	0.21
EIF5B	0.1356
EIF2B4	-1.00916666666667
LEO1	-1.2445
ZIC5	-2.13308333333333
IL20	-1.31116666666667
KIAA0415	-0.0915
FLJ37357	-0.713
TSPAN12	1.64875
ACTR3B	0.789625
TFAM	-0.3065
IL17RD	1.34675
PARP12	0.58
KLHDC7A	0.746
KCTD4	0.4115
GTF2H1	-0.4895
FLCN	-1.57216666666667
BIRC4	1.264
LOC790955	-1.22325
VKORC1L1	-0.43325
CYP4F22	-0.87
TAS2R5	1.1885
ZNF582	1.321
HS3ST3B1	-0.679
CTNS	-0.06375
STK36	-0.920166666666667
MMD2	0.68975
RP5-1103G7.6	-0.774
FLJ23356	0.3415
CRH	-0.23925
C1orf182	-0.531666666666667
ACP5	0.974333333333333
AMFR	0.6661
CA4	-2.5815
PLCB4	2.071875
MPHOSPH10	0.459
UNQ473	1.75983333333333
G3BP2	-0.722333333333333
SR140	0.34275
HOXA2	0.572
PYGB	1.54825
BAT1	-0.372333333333333
DKK3	-0.5445
DDX31	-0.441875
TULP1	0.136625
NHLRC2	-0.38125
TNRC4	-0.722166666666667
ZNF430	-0.4335
TNRC6A	0.53425
PLA2G1B	-0.599333333333333
RCHY1	0.959666666666667
GTF2A2	-0.703333333333333
MGC4294	0.284
ZNF691	-0.1225
TACC3	0.04125
DNAJC5G	-0.449
LOC4951	-0.166
MS4A4A	-1.307
LOC152485	0.913
PPP1R2P1	0.146
PPP2R5B	0.2785
RPGRIP1L	0.70925
SPOP	0.6097
PTPRF	2.12316666666667
MGC42090	-0.0015
SUSD3	0.317
THOC4	-0.176125
MAML1	-0.1518
FXR2	-0.276333333333333
TYK2	0.29
MUC6	0.533833333333333
DNAJB7	-1.489
PIP4K2A	-1.37864285714286
MEX3A	1.502
RRP1	0.298625
TFAP4	0.77325
CXorf41	0.45475
MTMR4	-0.0938333333333333
CTLA4	0.9635
SNX9	0.33725
CIB3	-1.31666666666667
NECAP1	0.081125
PLA2G2D	-0.1585
GLMN	-0.405166666666667
DCLRE1A	-0.3015
PDX1	-0.3335
SAMD11	-1.70325
MRPL55	-0.0302
TLR7	1.996375
TBC1D21	-0.219166666666667
SMAD1	1.2103
ACTRT2	-0.59475
RIOK2	-0.35725
PDLIM4	0.3965
SLC22A15	0.3635
ABHD13	1.3996
STX18	-0.1135
CCPG1	-0.0245
DCBLD1	1.392
SLC2A6	-1.863
NOLA3	-1.433
TRDMT1	0.559571428571429
IL17F	0.6005
ATP1A4	1.51383333333333
OR52W1	-0.772
CFL1	-0.394
IL4	-2.7655
RBP2	-0.4935
CPSF6	-0.1225
TTC8	-1.52116666666667
MUCL1	6.607
EYA3	-1.47
KRT38	1.288
GNE	-0.58775
ZNF501	0.94175
SLC35A2	-0.038375
CEP110	-0.1493
MYF6	0.315
MGST2	-1.01983333333333
TRPV4	2.21616666666667
NEK8	0.0145
NOX5	-1.536
NCKAP1L	-0.333166666666667
EMP3	-2.86233333333333
BPY2C	1.499
C1orf38	0.668875
ELOVL2	-1.087125
CBX7	0.952333333333333
OSBPL1A	1.76633333333333
ZNF589	-0.8375
ESCO1	0.967833333333333
TRA2A	-0.792
C3orf26	0.0125
PHF2	0.8545
PID1	-1.00016666666667
RFC1	0.102875
MTAP	0.966875
ADORA3	3.88083333333333
LOC389458	-1.00125
TRNT1	-0.811
CRIPAK	-1.71175
RAI2	0.658666666666667
ANKRD44	-0.7425
GZMB	4.79075
NFE2L1	0.221625
STIP1	-0.692833333333333
RASL11B	-2.57
NT5DC2	-1.44066666666667
LRP2	1.42775
MTDH	1.0996
ARSG	0.2595
HSP90AB1	0.523
CT45-6	-2.13475
ZNF483	-0.7985
LMBR1L	-0.79825
S100A2	-1.2671
C2	0.0217222222222222
C2orf27	1.417125
EIF4EBP1	-0.77175
GCKR	-4.18566666666667
PPP1R9B	-0.392125
FER	-0.29825
SNRK	0.7415
OR5M10	-0.023
UTP6	-1.2565
CAPZA3	1.4345
FBP1	-2.52333333333333
TERT	-2.77
CCL1	-1.48
FUCA1	0.04125
ALS2CR8	0.0958333333333333
KCMF1	0.541416666666667
SRCRB4D	-1.8085
OXCT2	-1.30633333333333
IL17RA	1.92266666666667
MPP5	0.239875
SPA17	-0.1905
FLJ10986	1.7355
GALNT14	-2.6565
CXorf27	-2.00525
NPLOC4	0.35675
RAB34	-0.9565
KRTAP3-3	0.178
ARSD	0.183
CPLX2	-2.1791
PJA1	-0.2835
WHDC1L1	0.878666666666667
RB1	-1.9459
MTMR15	-0.6395
PHLDA2	-2.3679
GUCY2F	-0.138
MPV17	-0.908166666666667
SLC35D1	-2.423
LYSMD3	0.4817
COL16A1	-0.20075
ERLIN1	-0.8535
JMJD4	0.86
HIST1H2BK	1.0495
TP53I11	0.774166666666667
ST3GAL4	1.164
PF4V1	0.577
ALG8	-0.9305
REG1A	-0.42675
MINA	-0.265
CYB5R3	1.5875
HHLA1	-0.9985
MYST4	1.1332
VASN	0.3375
UCHL5IP	-1.581
TFAP2A	1.4143125
MGC9913	1.982
C9orf97	-0.4075
LOC90379	-0.26375
PHF15	-0.383357142857143
ZNF169	0.004
KRT7	3.4944
GLIPR1L2	0.409625
LOC116236	-1.24625
IQCF3	-0.7395
RDH14	-0.0506666666666667
HNRPK	0.461928571428571
RABEPK	-1.94766666666667
ISX	-3.34
CBARA1	1.67175
RAD51AP1	0.05175
MLL5	0.157875
CXorf48	-5.0675
SGCD	-3.007
PHTF1	-1.491875
CA3	3.968
CMTM5	1.661
STX10	-0.317
JMJD2D	-0.545
P4HA1	-3.16216666666667
GAB3	-0.8435
DHRS4	-0.747666666666667
COL4A1	2.4375
C20orf20	-0.416375
OSBPL2	1.214625
PTTG2	-1.12175
KIAA1688	1.9575
STS	-2.66525
SHROOM4	0.647
KBTBD5	-0.0716666666666667
ALDH1A3	1.8219
BTNL2	-0.814166666666667
TGIF1	-0.7585
ZFAND5	-0.09075
ICA1	0.1775
NAV3	-2.565
FLJ12331	-0.40125
EPS8L2	0.6398
MNT	0.382333333333333
ENTPD1	2.22133333333333
OR51E2	1.349125
STK11	0.5175
MX1	4.429875
TTTY9A	-0.0695
CX62	-0.083
LOXL4	0.403375
EXOSC4	-0.08175
PURB	0.102571428571429
SETD1A	0.253
RELB	0.73725
LAMB2	0.175333333333333
HNF1B	-0.918333333333333
PNLIPRP3	-0.061
C14orf139	-0.68625
UMOD	0.21325
GRIN3B	-1.2465
GPR25	0.17
ZNF512B	-0.1325
ATP6V0A1	-0.416
SRA1	0.167
ZNF615	0.398
ZNF768	0.13575
ZNF469	3.8315
DYNC2LI1	-0.127333333333333
DNAH3	0.243
LOC387911	1.117
LOC554234	-0.68875
ARRDC5	1.35325
TMEM59L	-2.66083333333333
MARCH4	-2.8535
CNOT8	-0.226
KIRREL3	0.335
ADAM17	-0.160875
MYOG	0.484125
CPNE1	-0.5655
AK5	0.498375
LOC204010	-0.3125
NDRG4	0.58975
LOC130074	-0.59725
PIAS4	1.465
NCOA2	0.807
TEGT	0.1723
USP5	0.32575
ANKRD21	-2.573
KIAA0692	-0.117
HAPLN3	4.36075
LZIC	-1.50775
NRXN3	-0.88075
CDKN2C	0.689
KIAA0226	0.347416666666667
CYB5D1	-1.05325
WDR68	0.1531875
ABCB6	-1.0407
MRPS25	-1.29475
ZMAT2	0.340916666666667
KRT25	0.1895
RPL11	-0.18875
GRAP	-0.230833333333333
LOC198437	-1.946
RORC	0.951625
RAP2C	-0.178857142857143
MXD1	0.2431875
AZI2	0.0831666666666667
NUAK2	-2.14125
AHSG	-6.0455
MANSC1	3.104
IMP3	-0.255666666666667
C2orf3	-0.408625
VSTM3	4.19425
PCTP	2.32725
SIRT1	0.173
MANBA	-0.85025
CD164	0.9545
GFRA1	-3.3805
PRM2	-0.1675
ZKSCAN3	-0.2455
PLEKHG1	4.02025
TPRKB	-0.23325
UBFD1	-1.2045
CDKL5	1.80583333333333
HIST1H2BD	0.707
INPP4A	-1.066
BMX	-1.072375
PTPRU	-0.9445
LOC554202	0.0858333333333333
HOXC8	-0.145
IL12B	1.101
ADPGK	-0.2095
ZNF418	1.5075
SIAE	0.258625
CWC15	-0.01175
RP13-401N8.2	-0.6565
KLHL11	-1.08575
DEDD2	0.676
PSMB3	-1.53925
DDX25	-3.0975
ZBTB3	-0.3895
GFRAL	-0.2905
RPS25	-0.0258333333333333
FAM57B	-1.89216666666667
TESK2	0.115833333333333
DNM1L	0.20975
ZNF207	-0.2305
CLEC11A	-0.051
TOLLIP	-0.02775
TMEM61	1.79283333333333
DLK1	-4.6772
PLVAP	3.52125
NOD2	2.654
SCMH1	1.08175
FLJ40235	-0.1055
HTR2A	-0.482833333333333
ARMC5	0.1975
FUT7	0.5855
PRELP	2.7155
ALKBH6	0.036
GYG1	0.73625
POLR3GL	-0.46475
COL8A2	4.06116666666667
OR10A5	0.230875
C1orf187	-1.94975
TXLNB	0.502166666666667
C16orf68	-0.197416666666667
R3HDM1	-1.86475
C16orf75	0.2805
BAALC	-0.946875
TNP1	0.80025
GAPDH	-0.294083333333333
COX7C	0.403
ERRFI1	-0.409083333333333
PGAM2	1.3415
FAM108B1	-1.08175
APC	0.6495
TLR2	3.95
SUCNR1	1.678
ZNF233	2.39175
WFDC1	4.143
PSG11	-0.7524
SLC39A1	1.0885
PSAPL1	-0.215
CDC42EP1	0.828375
MECR	-0.15625
KIAA0101	-0.9998
MACROD2	2.1272
MMP19	0.0223333333333333
LOC202459	-0.3875
VNN2	1.452
ACCN3	-1.6895
TIMD4	0.931
RNASE8	0.1875
CCDC7	-0.05275
SULT2B1	-1.214
ME1	-0.3595
MGRN1	0.92125
MRPL30	-0.633
IVL	-0.046625
CALM1	-0.05905
PLEKHA6	2.2463
B4GALNT2	0.2305
PGDS	2.54525
C8orf33	-0.0296666666666667
TMEM56	-0.638333333333333
CKM	0.065
ESR2	0.3266
ACOT8	0
AGTR2	1.1645
LOC155006	2.112
BC37295_3	-0.2545
EPM2AIP1	0.467
PZP	2.39425
RPS9	0.311333333333333
C18orf51	1.11125
SIVA1	-0.1547
HEATR2	-0.2045
CD3E	-0.431166666666667
C20orf142	-2.451
PGLYRP3	0.0535
CCDC139	-0.32275
GPS2	-0.888666666666667
NOL14	0.45075
LRTM2	0.50025
TRIM36	0.351625
TP53RK	0.0487
FBXL13	-1.97116666666667
RUFY2	0.690785714285714
C11orf70	-0.0701666666666667
HSPB9	0.269833333333333
GJA5	2.40175
HGF	-2.51833333333333
EPHB4	0.3485
SOX18	1.216
IFRG15	0.252
SERPINA10	-4.92225
WDR23	0.025875
REEP2	-1.71816666666667
CDK3	0.40225
HSPA12A	-1.84675
ARL8B	0.207
SATB1	2.21283333333333
PPM1D	-0.1225
VPS45	0.482
TP53BP2	1.644625
GJE1	2.365
CACNA1G	-0.33325
VGLL4	1.658125
GNPTG	1.361
ROS1	-3.20225
C21orf128	-0.180166666666667
BMP8B	0.862
SLC5A4	-0.879
