Hybridization REF	TCGA-BH-A18S-11A-43R-A12D-07
C4orf17	-0.122
CA10	0.89025
OPRD1	-0.1645
CCL16	-0.9315
SACM1L	-0.672
CST6	4.99925
CD63	1.5111875
LGI1	-1.76
ZNF784	-0.138
CRYBB1	-1.808
CX3CL1	2.9772
TOP2A	-4.378
GYPB	-2.73516666666667
GADD45GIP1	-1.02875
FEN1	-2.688
IGF1R	-0.277625
WDR72	-2.74116666666667
PURG	-1.99166666666667
DEFB126	0.271
PKD1L1	-0.3185
CAV1	1.4799
GNPDA2	0.894
DGAT2	3.60525
NLGN1	-0.688
STRBP	-1.060875
HPRT1	-1.52166666666667
FANCI	-3.324375
PSMA7	0.161375
DBF4B	-1.014
TTF1	-0.6185
RAD54L	-3.31875
ELOF1	-0.206
PLAGL2	-0.671
ZNF256	0.45625
HMGCL	0.27025
MSI2	-1.0995
RPESP	1.84533333333333
C11orf60	0.15
ABCD1	-0.505
ACAA1	0.6983
SPARCL1	5.94771428571429
IL6ST	0.5786
ZNF319	0.72975
TMEM109	-0.0955000000000001
FAM90A1	-0.260166666666667
IL22RA1	-0.1895
ATP4B	0.168
TEC	-0.742833333333333
C7orf30	-0.82375
TXNDC2	-1.02616666666667
ABCB4	-1.3345
KIAA1191	0.343625
C9orf38	0.217
SFTPB	-0.233375
CNTNAP2	-1.55291666666667
FRK	1.318
TBX19	0.21175
CHD4	-0.80825
C6orf26	-2.8165
MOSC2	1.85125
IKBKE	-1.703
HIF1A	-0.725
LOC595101	0.092
RELA	-0.178166666666667
TMEM16B	1.596
ABHD12B	-2.41475
TSEN34	-0.0655
KIF18A	-4.16225
TXNDC9	-0.159833333333333
SPATA2L	0.0015
SEMA4G	-1.178
C21orf91	0.125375
MATN1	-0.4105
KCNIP4	0.3085
TUSC1	1.56975
OR4C15	-0.271
ARMCX6	0.63125
WBSCR27	-0.934666666666667
OR52I2	-0.794
KIAA1604	0.40275
DYNC1I1	0.24875
PPP4C	-1.24325
SLC47A2	-0.82
TREH	0.038875
CD48	2.68733333333333
ST14	1.3105
PKN1	-1.2065
SPON2	2.0055
XBP1	1.05925
SFRS12	-0.256166666666667
EFCAB6	2.57025
SELT	0.1495
SLC39A2	1.7325
ERF	-0.263166666666667
ARL3	0.13375
SURF6	-1.0925
MLLT10	-0.262285714285714
FLJ11171	0.818666666666667
TDGF1	-3.52033333333333
ERCC6	0.431
EIF2AK4	0.143125
BAZ1A	-0.538666666666667
LRRN3	3.2725
TMC3	0.325
EFTUD1	-0.342
PTPRO	1.42683333333333
CLEC12A	1.470625
ACBD4	0.022875
ZDHHC14	-0.60725
OTUD7B	0.264625
ACTB	0.24525
MSRA	0.7055
LCE5A	-0.0325
IFI35	-0.0275
BSCL2	-0.804
ANKRD12	0.576583333333333
CFHR2	0.4725
RGAG1	0.250333333333333
HSFY1	0.5385
SLC30A5	-0.19375
IMPG1	-0.575
GPR109A	1.081
ZNF185	0.45725
IYD	1.4355
NPCDR1	0.4395
SERPINA13	0.1015
HMGCLL1	1.4555
NEUROG1	0.760833333333333
UBQLN1	-0.583625
LIN37	-0.11925
SOCS2	0.867625
DSCR4	-2.277
XKR6	1.19075
GPR142	0.6035
KRTAP13-3	-0.069
CCDC15	-1.50133333333333
MOS	0.537
CD1E	-1.6685
OFCC1	-0.125166666666667
FAM83D	-4.59025
SRFBP1	0.4025
C9orf96	-0.2075
DHDH	0.617
CCDC90A	-1.377
RABL3	0.48885
CD320	-1.48633333333333
ANGEL2	0.154
MRPL21	-0.53375
SMG6	0.430166666666667
INSR	1.4306875
FLJ14816	-0.502
GLRB	0.650333333333333
C9orf89	0.973
CIZ1	-1.162625
URG4	-0.483666666666667
LRDD	-1.42883333333333
CBY1	1.33033333333333
NFX1	-0.381875
MTERFD2	0.596142857142857
C19orf23	0.447
PGC	-2.734
IER3IP1	0.391
RASAL2	1.13975
C1orf89	-0.6385
SYNJ1	-0.90025
NFKBIE	0.52475
FLJ40125	-0.301166666666667
TCEB2	-0.4298
NOG	-2.066
POLR2J2	-0.0845
HLA-B	2.14675
PCDHA1	0.642
PPP2R2B	0.23275
ARHGEF17	1.00566666666667
TCF7L2	1.40178571428571
CHD5	-0.411833333333333
ZNF431	-0.9135
TBC1D25	0.248
ZNF800	-1.0235
SCUBE2	2.062
MYCBP	0.1175
GPX5	0.198
C6orf129	-1.07466666666667
QSER1	-1.01933333333333
ULK2	2.77925
PIGO	-0.310833333333333
NRCAM	-1.69428571428571
SLC35E3	-0.592375
CSRP2	0.242
HYPE	-0.50625
MAPK15	0.417333333333333
MGC14327	-0.49625
TIMM13	-0.629166666666667
ZNF462	1.869
GBA3	0.67875
TEX13A	0.957
MCM6	-1.96766666666667
MTRF1	-0.752
ABCA7	-1.05025
EIF4A2	0.49375
ZC3H10	0.574
RPGR	0.802833333333333
C20orf94	-0.65325
RP1L1	-0.13575
GPR125	0.0905714285714286
USP22	-0.392214285714286
OR1L4	0.535
MLZE	2.4225
FLJ32065	-0.173
PTCD1	-0.72575
CRTAC1	1.85816666666667
BXDC2	-1.25
C18orf1	1.81666666666667
FAM107A	4.352
EFNA3	-1.8565
P18SRP	-0.5297
CAMKK2	0.848833333333333
KIAA0649	-1.3725
NES	-0.821666666666667
HS6ST3	0.178
PON2	-0.247
TCP11L2	0.145
CLEC4A	2.60925
PRR12	0.139
MLXIPL	0.431
C2orf50	-0.101
ZNF28	0.368
ENC1	0.8525
MAP2K1	-0.073625
FKSG2	1.67175
KIAA0430	1.1955
PTP4A1	-0.552833333333333
GPR156	0.961
GTF3C6	-0.5165
UBR2	0.3569
LOC388272	-0.5955
MAK	1.51816666666667
ACOT4	1.79275
STC2	0.296333333333333
PIGW	-1.38925
SAE1	-0.9735
COL6A1	0.384590909090909
OAZ1	0.389166666666667
STMN4	0.8165
EDG3	0.355
SGCE	1.19016666666667
IL11	-2.71683333333333
PRSS8	1.789
YIPF5	0.640416666666667
WNT4	2.287875
CSN2	0.0361666666666667
TCF7	-1.472125
TDO2	0.06725
SAMD9	-0.3234375
S100A7A	0.087
MMRN1	2.93316666666667
GKAP1	0.0195
AKR1C3	1.65425
RNF19A	0.76575
GMDS	-0.6585
YKT6	-0.933375
SPARC	1.3032
C12orf31	-0.44275
UBE2V2	-0.959833333333333
FBXL18	-1.235
KIAA0460	0.03
ADAM22	-0.572125
SERPINC1	-4.608
KCTD21	-0.303
MYOHD1	-2.03625
ZNF37A	-0.559166666666667
GTF3C1	-1.20166666666667
CTSZ	2.25725
PRNPIP	-2.002875
DRD1IP	0.21325
NR1I2	-1.91716666666667
ZNF266	-0.3626
SPAG4L	0.002
COX4NB	-0.24
SAPS1	1.79833333333333
APOA1	-3.4825
TATDN1	-0.434
C10orf82	0.6385
KPNB1	-2.2685
FOXO3	0.4465
CRYBB2	-0.5085
ZBTB5	-0.2365
SLC25A38	-0.6245
DCTN2	-0.1805
IFT20	0.544
CTHRC1	0.384
C1orf31	-1.3945
UHRF1	-2.765125
GPC6	-0.3265
C10orf54	2.45725
MCF2L2	-1.02916666666667
WNT9B	-0.1465
OLA1	-0.317
FAM120B	0.0675
TTLL10	-0.13
CYorf15A	-4.88075
RELN	-1.6719
SCN2B	1.72525
MFHAS1	-1.25775
NKX3-2	-2.41916666666667
RASGRF2	1.589
SSBP1	-1.139
KPNA6	-0.360428571428571
LOC389118	0.5525
HS3ST4	0.7261
SUPT7L	0.11875
FLJ32658	-1.94875
IGFBPL1	-0.9245
KIAA1641	-0.198
SHKBP1	-0.948333333333333
CSF1R	4.97125
NAGK	1.0205
MYL2	0.73875
HIST1H4C	-2.07983333333333
TOMM7	0.50025
ADAMTSL3	2.3627
TNFSF14	0.34425
PRRT2	-1.46425
VTA1	-0.40025
AOAH	3.66833333333333
CRISPLD2	1.52585714285714
PNN	-0.4186
TA-NFKBH	-0.14925
ESPN	-0.98175
RBM43	-1.3525
KIAA1267	0.528875
DDX3X	0.882166666666667
KIAA1576	-3.959
PLXDC1	3.955
FLJ25801	-4.06825
HNRNPL	-0.3885
RUNDC3A	0.333833333333333
CASP12	1.7905
SH2D5	-1.346875
RPL26L1	-0.658
OR51A7	0.254666666666667
HDC	4.3505
C2orf16	0.222666666666667
SYTL3	2.778625
GOLGA4	0.6746875
NOTCH1	-0.0493333333333333
ATPAF2	-0.0885
ECD	0.3275
SSX5	-0.813833333333333
SNAP91	0.59925
OCA2	-2.1565
PNPO	0.439666666666667
DAPK1	-0.505833333333333
PINX1	-0.416833333333333
SELENBP1	0.486375
NEK3	0.353333333333333
TMED4	-0.109071428571429
SSTR4	0.2515
FOSL1	-1.8144
CD40LG	0.5555
CES1	2.95683333333333
DCI	-0.506333333333333
B3GAT3	-0.520333333333333
STK17B	0.92125
CNTN6	1.76475
CYP3A4	-0.601666666666667
MBOAT2	-0.378714285714286
PISD	0.822125
USP1	-0.95375
PYDC1	0.776333333333333
CENPM	-2.783625
SAR1B	0.11125
TTC7B	-0.00799999999999998
DP58	-0.2445
GPC1	-0.25825
RBL1	-2.315
TMEM137	-1.98433333333333
TOB1	1.016
TCEAL1	1.77816666666667
CENPF	-4.47263636363636
C6	4.90666666666667
PRSS1	-3.7245
PPIL6	1.21783333333333
C6orf124	0.694
ODZ4	1.338
SNCB	-0.3545
NDUFB9	-0.106875
CNOT6L	0.732666666666667
S100A9	3.436
TRIM50	-0.2135
KCTD1	1.6861
WDR63	0.85675
SPEF2	2.28825
RNGTT	-0.469833333333333
CXorf22	0.033
KCNK16	0.2785
CEP250	-1.985125
ATPBD1B	-0.04225
KCNJ2	4.53725
MT1B	0.0085
ZNF684	0.0225
SLC4A1	0.44825
PDHA1	-0.3835
ZNF492	-0.91075
TKT	-1.14775
BYSL	-0.91275
RNF38	0.121375
AHDC1	0.324
KLHL2	1.407625
CMTM8	1.90775
DMP1	-0.3285
HERPUD2	0.178125
CRTAM	3.60783333333333
ZNF572	-0.4955
TMEM16J	-1.2235
HSD17B2	-0.30725
UBE2G1	-0.4605
AHSA2	-1.05425
PELI2	1.011
TPX2	-4.44175
ATP9B	1.03866666666667
DAZAP1	-0.14075
HMGCS2	3.17266666666667
C17orf38	0.86825
B9D1	-0.135875
NKX2-5	-1.3185
KIAA1276	-0.41
LILRB2	3.7085
CSTF1	-0.933
BTN2A1	-0.0646666666666667
C15orf48	5.6455
IGF2BP3	-3.9725
FAM113B	0.615833333333333
HRG	0.149375
ZNF131	-0.743
USP47	0.951428571428571
CCDC88B	-0.35075
HCN1	-0.2058
HTN1	-0.9795
SYCP3	-0.69075
C13orf23	-0.5221
PAPOLA	-0.3474375
AATK	-0.0458
MSH3	-0.352833333333333
NDUFAB1	-0.91025
ITLN2	-0.563166666666667
BAK1	-0.578
MRPL45	-0.180333333333333
MTNR1B	-0.155833333333333
LOC645843	0.0015
SPECC1L	0.299
PGCP	1.39475
SPN	-0.523875
GPR143	0.3265
ZNF576	-0.323333333333333
TMEM39A	0.4874
ATP5D	-0.680833333333333
MAGEB3	-3.478
RPS5	-0.343
ANP32E	-1.73407142857143
MTMR1	-0.33125
YEATS4	-1.2545
SYNGAP1	-0.5695
PCOLCE	-1.59166666666667
MNS1	0.21525
PCYT2	-0.632166666666667
ZNF182	0.0645
LAX1	0.569875
SPPL2B	0.1551
ELOVL5	1.0241
PCDHAC1	-0.0375
B4GALNT1	-1.801
BLOC1S2	1.21475
ZNF673	0.201
ARHGAP21	0.07
IRX5	2.21125
LRFN5	0.707333333333333
FAM7A1	0.25575
RAB19	-0.573
GINS1	-3.38875
ITM2B	2.2573
PAPSS2	1.4225
OR5BF1	0.6885
ACSL3	-0.49575
KIAA1919	-0.182
GLT8D2	2.270375
UTRN	2.71085714285714
CNN1	4.08825
HISPPD2A	0.112666666666667
SDAD1	-0.395625
SIGLEC9	1.19016666666667
RPL35	-0.136928571428571
C22orf26	-0.0535
IMPDH2	-0.818
WDR69	-0.82875
SEC14L5	0.0356666666666667
CLTA	0.09425
RP11-529I10.4	0.33425
GPR37L1	0.361166666666667
OGDH	-1.02533333333333
ASB13	-0.234333333333333
ZFP14	-0.29525
ZCRB1	-0.188666666666667
KPNA3	-0.47975
HSPA1L	0.1465
RHOC	0.310125
LOC554175	-0.5365
PPP3CA	1.4616
SLC1A7	-0.0675
ZNF529	-0.138333333333333
RBED1	2.62875
DDB2	-0.8585
FLJ11286	-0.028
SPATA1	0.5695
MKNK1	0.705
DYSF	0.928166666666667
ALKBH2	-0.233
NKD1	-3.48266666666667
C1orf174	-0.0385
PLEKHO1	0.529666666666667
ASB10	0.22375
RING1	-0.270833333333333
NPC2	1.838875
AVPR1B	0.3265
YTHDF1	0.10975
LMAN1L	0.2445
GSG2	-3.826
CEP170	-0.6017
RPS4Y2	-4.504
MSH6	-1.096
HECTD2	0.619
ZNF556	-2.88883333333333
PLEKHC1	1.164
AIRE	-0.0348333333333333
BCL2L10	1.46875
LMOD3	0.2625
ZBTB8	-0.2028
FOXA2	-3.4142
SLCO2A1	2.466
C3orf46	0.7045
PRDM16	0.982666666666667
TMEM98	0.63325
FRMD5	-1.3845
PDE6C	-0.144
C1orf216	-0.365333333333333
EP400	-0.540571428571429
PTK2	-0.396416666666667
RNF217	0.91575
NDUFA8	0.147
ZFAT1	1.25475
LAMP3	1.40516666666667
GLTSCR2	1.169875
NPW	-2.253
LLGL2	-1.0982
PPM1K	-0.655333333333333
C20orf177	-1.89
KIR2DL4	0.1952
NFKB2	-0.68425
C21orf122	0.175833333333333
HESX1	-0.6685
GPR114	0.5335
SLC25A35	-0.0378333333333333
GNAT1	0.20175
ORAI3	-0.272
FAM76B	0.00799999999999999
TMEM99	0.0316
TRIM29	1.8115
CDS1	1.58225
RHEB	0.0823
C4orf27	-0.221166666666667
RAB3A	-1.00875
OTUD6B	-0.80175
GPD1	4.30175
CDH15	-1.51683333333333
NPM1	-0.460642857142857
TMEM117	0.56075
PRPS2	-0.58525
GCK	-1.6455
ADRA2A	5.88416666666667
TSPYL4	0.589333333333333
TASP1	0.26425
WDR19	0.336583333333333
C10orf38	-0.3575
PDE4C	-0.627166666666667
FYB	0.801666666666667
C1orf55	-0.0106666666666667
PPFIA3	-1.5725
RAD18	-1.0885
C12orf44	-0.2105
CRYBA4	-0.099
HVCN1	1.91825
TAF10	-0.634333333333333
C16orf48	-0.3005
DEPDC5	0.922333333333333
LTBP1	-1.511
MAPRE1	-0.1175
FGF8	-0.133
C3orf52	0.918
SENP7	0.720833333333333
LRRK2	1.9245
RUNDC2A	0.561
KIAA0355	1.28783333333333
CPEB1	-0.57175
PPEF2	0.5875
ABI2	-0.743333333333333
KIAA0317	-0.10225
ATF1	-0.0368333333333333
DYNC1H1	0.551125
DIP	0.50675
TMEM33	-0.194222222222222
POLDIP3	-0.2205
C7orf24	-0.36875
GPR171	3.017
CDC6	-4.223
PLD1	0.6955
ITFG2	-0.5994
NDUFC1	0.43275
AKNA	-1.37675
NBR1	0.58
PKHD1	0.578125
HPS4	-0.6159
MAFA	0.4375
ULBP3	-0.081
DIRC1	0.7555
IMMT	-0.894375
C22orf13	-0.498416666666667
CEL	-0.403
MARK3	-0.776
ADAMTS2	0.839166666666667
ARPC3	-0.168833333333333
TMEM10	0.145875
NPHS1	-0.432
BRD8	-0.105666666666667
WDR12	-1.756
IDI2	0.2085
HOXD13	-2.412
OR8G2	-1.1925
SLAIN1	-0.12875
GABRQ	-0.3005
NR2C2	-1.56975
NKTR	-0.6177
TLE2	1.932
KIAA0892	-0.814333333333333
AURKA	-3.64790909090909
GPRC5C	-0.213833333333333
TBC1D9B	0.4435
PNPLA6	-0.585333333333333
AP3B1	-0.14375
NAG	-0.365125
C11orf68	-0.73625
AKR7A3	0.467
AHCYL1	0.24975
COP1	0.975
RPP14	0.0251666666666667
PCDHB18	1.15525
CDH24	0.414
KRT17	2.6399
LACTB2	-0.59625
DDX24	-0.077
PHACTR1	-1.41716666666667
SLC35E2	-0.88
LOXL1	-1.20375
IQSEC2	0.73325
RGSL1	0.1785
PCDHGC5	-0.0265
MEGF10	0.228875
PRRX1	0.1235
ASTE1	0.438166666666667
C6orf159	-1.08125
MYOD1	0.6665
GAA	0.61075
ZNF747	-0.40625
KLRC1	-0.547
IL1RL2	0.4185
GDF9	0.399
GPR119	-0.0285
TRAF2	-0.958666666666667
HCK	4.116
BMP6	0.426
IL8RA	1.042
FLJ35848	-2.03375
EFHA1	-0.0675
CDSN	-0.465833333333333
C14orf54	0.0883333333333333
LSM3	-0.601875
ZFP41	-0.1165
C9orf126	-1.61416666666667
VIT	1.9455
SPCS3	-1.33575
DEF8	-0.9031
CHAF1A	-2.40366666666667
C1orf165	0.716833333333333
ZFPM2	1.4735
FTH1	0.9
SLC35F1	-0.26825
YWHAH	0.13775
C17orf66	-0.304
ADRB1	0.6435
FOXL1	0.1275
RG9MTD3	0.0926666666666667
UMPS	-0.104375
MGC13008	-0.5555
KIAA1161	0.3335
CCDC77	-1.72025
C12orf65	-0.4288
COG4	-0.710833333333333
RCP9	-0.93675
RP4-692D3.1	2.70583333333333
CDC2L5	-0.13675
MGC7036	1.22683333333333
DNAJC11	-1.15675
GDF2	0.363166666666667
TIMM17A	-0.7145
HNRNPA0	-0.5153
OR2H1	0.099
PCBP1	0.06975
COL23A1	-1.1075
LRRC2	1.08514285714286
NSD1	-0.305214285714286
FLJ37078	-1.216625
WDR91	0.588833333333333
TMEM179	0.458
DSCR10	1.434
CNDP2	0.6775
FYN	-0.0055
BEX2	0.817166666666667
KCND3	1.05
YPEL5	2.469375
LRRC42	-0.8775
C17orf45	0.462875
ZNF649	0.6923
LOC150763	2.18975
COL5A2	0.24875
CNGA2	0.1055
ELA2B	-0.2408
RAB9B	-0.3755
FAM100A	-0.52525
NAIP	0.172785714285714
MYOZ2	0.818625
SPATA12	-0.509
XRCC4	-0.77125
CYB561	-0.1221
CHST10	-0.8175
BAI1	-0.821
BRSK1	-1.0925
C17orf89	0.31425
PDE6H	-0.795
FLJ20309	0.2184
MAP7	0.26075
SCN4B	3.40125
SPAG9	-0.7103125
SERTAD1	1.97766666666667
FLJ21963	-0.20775
ANTXR1	0.8571
TMPRSS13	1.879
ETV7	2.48866666666667
DGAT1	0.6825
NKIRAS1	1.1445
TAC3	-3.28525
CORO1C	-0.116166666666667
RAD54B	-1.38175
HRASLS3	4.3475
C21orf42	0.17675
BARD1	-1.19066666666667
ZNF177	0.719333333333333
MIP	1.0175
ZNF442	-0.8025
F2	-3.5054
GRIA1	1.56225
GALNTL2	2.884
WNT5A	0.9282
LENG9	0.153
hCG_25371	-1.2365
FOXR1	1.0115
TRA@	1.1901
PWWP2	0.43225
C1QTNF7	3.35533333333333
SLC7A4	2.13825
C4orf7	4.256
C17orf80	-0.112666666666667
KLK4	0.2945
IL31	-0.2595
TMEM176A	4.24925
CTNNB1	0.3786875
BHLHB2	1.269
TMEM185B	-0.2315
ARD1B	-0.857
C1orf93	-0.2605
BRUNOL4	0.159
LOC541469	-0.709666666666667
UPK2	-0.68975
GAS8	-0.0786666666666667
PATE	-0.286
IMPACT	0.734375
WNK4	-0.872666666666667
HNRPLL	-0.628375
GAD2	-0.39325
ITGA6	0.925
BMP15	0.0753333333333333
CYP2A7	1.496
RIC8A	-0.26325
CCND1	-0.845916666666667
USP35	-0.4085
DSCR2	-1.42875
CCL4	5.3955
ZCCHC10	-0.0555
NOL11	-0.9285
TRPM2	0.858166666666667
PSMD2	-1.38045454545455
CHTF18	-2.2575
USP18	0.131
RRAS	0.578
LAMC3	-0.4825
TOX	-2.0955
PCDH15	1.134
GABRG3	-2.239
NUDCD2	0.044375
SGCZ	-0.369
KCTD17	-0.6358
SPSB2	0.441
TPPP3	3.34416666666667
CILP2	-0.27
CALB2	4.691625
CEBPZ	-0.4815
ZNF479	-0.53575
FMOD	5.73316666666667
C21orf66	-1.268
CLN6	-0.5275
ANAPC1	-0.486375
SH2D3C	1.7995
PTPN14	0.0728
TRIM42	0.72175
APTX	-0.092
SNRPG	-1.19516666666667
BMS1	-0.18975
MAGEA3	-4.044
NFATC3	-0.456333333333333
LRRC45	-1.05583333333333
ARS2	-0.866071428571428
LRIG1	2.399
EPSTI1	0.405
PRSS27	-0.58925
ERC2	0.371375
PRKACB	0.278642857142857
PRDM13	-4.9255
HCG27	-1.704
KLK12	-1.41
HSD17B7	-0.918
ZNF354A	-0.3635
PCDH11X	-0.2445
DMGDH	2.97
PCBD2	-0.519833333333333
TMC6	-1.07525
RIMS1	0.012
SF3B2	-0.903666666666667
RCN1	-0.443333333333333
CPB1	4.76325
BCAR3	0.50875
FCRLB	0.397625
PAK1IP1	-0.53
OR10H1	0.1
KIF9	0.5407
PITPNM2	-0.4235
L3MBTL4	0.394
TGFB1	-1.109
ZXDC	-0.2615
SLC6A16	1.08125
SRrp35	-0.16725
LRRC8E	0.857
PPIAL4	-1.11275
EOMES	1.28316666666667
PAX2	0.438
SCARF2	-0.06
PSEN2	0.553333333333333
PCDHB13	0.3535
C10orf28	0.0205
DHRS7B	1.35235714285714
C1orf131	-0.4565
ASB1	-0.4999
ZNF223	0.409666666666667
LCMT2	0.036
MEP1A	0.33325
TMEM53	0.8205
RSPH3	1.43925
C10orf33	-0.0305
LOC644285	0.159
PTPN9	-0.178166666666667
ABCA12	-2.4845
CCDC37	-1.05475
RUNDC1	0.862
YES1	0.279666666666667
FAM120AOS	0.67375
OR5M3	0.418
PPP1R3F	0.0575833333333333
IL13	0.8885
MDFI	0.8805
PRNT	0.443
ZDBF2	0.7675
OR10C1	0.00933333333333334
CLIC1	-0.713
LILRA5	1.33016666666667
CSAG1	-3.389
TREML2	-0.391333333333333
FAM125A	-0.5955
ZNF74	-1.9015
FAM104A	-0.46775
LRRC39	1.0655
SAMD5	1.79875
HYAL2	0.3025
HIST2H2AC	-0.84675
IGFBP5	0.699304347826087
NRTN	-0.5825
KIAA0556	-0.2735
FAM29A	-1.67583333333333
JMJD2A	-0.5165
EPHB1	2.29925
POLD4	0.24375
ANAPC10	0.11075
LRRC36	-0.72125
MEGF6	0.087
LPHN3	2.66933333333333
BMP10	0.0953333333333333
C21orf55	0.1395
CREM	0.0801875
PTGER4	2.31033333333333
METAP1	-0.465125
KCNQ1	1.67233333333333
NR2F2	-0.065625
SSFA2	-0.310333333333333
CTTNBP2	0.14625
BCL2A1	1.333875
ZBTB24	0.2025
SLCO6A1	-1.66866666666667
PRDM1	0.5761
OR7D2	-0.4912
CCDC47	-0.1632
LOC646982	0.7535
SLC26A6	-1.86616666666667
BIN1	0.7136
SRRM1	-0.213785714285714
PCSK1N	-0.891375
ALS2	-0.0873
ECT2	-2.73205263157895
CACNA2D2	0.243625
DOCK6	0.1055
C10orf119	0.04225
FATE1	0.344
DUSP23	2.14575
TRIP6	0.183714285714286
NUP35	-0.48125
CDH3	2.90475
KLHDC8A	0.3615
C9orf116	-0.25275
EI24	-0.4815
CENTD1	1.33416666666667
RWDD2B	0.137
DOCK1	1.386
NPAS2	-0.43975
NR3C2	4.32516666666667
FAM63A	0.319666666666667
INPP5F	-0.552166666666667
FAM111A	-0.6657
MYBL1	-2.7335
IQGAP3	-1.63083333333333
CRADD	0.114833333333333
DUSP12	-1.0895
PDZK1IP1	4.2265
VASH2	-1.0985
CTR9	0.52475
VIL1	-3.81925
OR8U1	0.171166666666667
CCDC107	2.19
PTTG1IP	-0.56425
OR4X2	0.022
COL9A1	-0.796
PSMD9	-0.146
ZFP62	0.26675
TIP39	0.13875
PARP15	0.541
TTC19	0.391125
C1orf114	-1.64966666666667
GFPT1	-0.072
SLC27A6	2.76225
MRPS10	-0.9898
CALML5	-1.52033333333333
TRPM7	-0.214625
CGNL1	1.699375
CECR1	0.952
SERPINB8	0.602666666666667
TMEM102	0.91
PDIA2	-2.41625
NUCKS1	-0.525833333333333
HOTAIR	-2.699
EBI3	0.2205
NXN	0.55775
ZMYND19	-1.1625
FOXJ3	0.137
EIF5B	-0.1913
EIF2B4	-0.4745
LEO1	-0.68775
ZIC5	-1.4155
IL20	1.27616666666667
KIAA0415	0.174
FLJ37357	0.637
TSPAN12	2.080375
ACTR3B	-0.266625
TFAM	-0.326833333333333
IL17RD	0.945625
PARP12	-0.26325
KLHDC7A	0.2165
KCTD4	0.336
GTF2H1	0.40425
FLCN	-0.960666666666667
BIRC4	0.221375
LOC790955	-0.26575
VKORC1L1	0.712
CYP4F22	1.43333333333333
TAS2R5	0.349
ZNF582	1.12
HS3ST3B1	-1.1015
CTNS	-0.317
STK36	0.100333333333333
MMD2	0.1775
RP5-1103G7.6	1.942
FLJ23356	0.358
CRH	-0.0705
C1orf182	-0.931166666666667
ACP5	3.59466666666667
AMFR	0.5755
CA4	3.788
PLCB4	-0.040875
MPHOSPH10	-0.178
UNQ473	2.991
G3BP2	-0.479833333333333
SR140	-0.45775
HOXA2	1.1525
PYGB	-0.716125
BAT1	-0.973916666666667
DKK3	0.726833333333333
DDX31	-1.503625
TULP1	0.169125
NHLRC2	0.20325
TNRC4	-0.506
ZNF430	-0.555
TNRC6A	0.22975
PLA2G1B	0.740833333333333
RCHY1	1.28466666666667
GTF2A2	-0.475333333333333
MGC4294	-1.282
ZNF691	-0.90125
TACC3	-3.07075
DNAJC5G	-0.0075
LOC4951	0.9265
MS4A4A	0.8435
LOC152485	-0.854
PPP1R2P1	0.487
PPP2R5B	-0.259
RPGRIP1L	-0.830625
SPOP	0.0208
PTPRF	1.41075
MGC42090	0.5445
SUSD3	2.8385
THOC4	-0.843125
MAML1	-0.0618
FXR2	-1.163
TYK2	-0.83425
MUC6	1.9335
DNAJB7	0.516
PIP4K2A	-0.337428571428571
MEX3A	-1.00366666666667
RRP1	-0.970375
TFAP4	-0.92825
CXorf41	0.377
MTMR4	-0.0675
CTLA4	-0.269
SNX9	0.218
CIB3	-0.438
NECAP1	0.679125
PLA2G2D	0.5033
GLMN	-1.53733333333333
DCLRE1A	-0.74325
PDX1	-1.7745
SAMD11	-1.238
MRPL55	0.1798
TLR7	2.277125
TBC1D21	-0.0558333333333333
SMAD1	1.7306
ACTRT2	0.2545
RIOK2	-0.4205
PDLIM4	0.96875
SLC22A15	0.295833333333333
ABHD13	1.3181
STX18	0.2481
CCPG1	0.615357142857143
DCBLD1	-1.013
SLC2A6	-1.69
NOLA3	0.02525
TRDMT1	-0.000285714285714294
IL17F	0.899
ATP1A4	-0.612333333333333
OR52W1	0.0785
CFL1	-2.021
IL4	-0.879
RBP2	-0.0794
CPSF6	-0.089875
TTC8	0.23
MUCL1	6.8315
EYA3	-0.837166666666667
KRT38	0.26325
GNE	-0.93425
ZNF501	0.95025
SLC35A2	-0.420125
CEP110	-0.9291
MYF6	2.0815
MGST2	0.424833333333333
TRPV4	-0.3245
NEK8	-0.5885
NOX5	-1.6925
NCKAP1L	0.385666666666667
EMP3	-1.8325
BPY2C	0.309
C1orf38	1.18175
ELOVL2	-0.586375
CBX7	2.039
OSBPL1A	1.1145
ZNF589	-0.8675
ESCO1	-0.546833333333333
TRA2A	0.4335
C3orf26	-1.45075
PHF2	0.885916666666667
PID1	2.07933333333333
RFC1	-0.404
MTAP	-0.2981875
ADORA3	4.6005
LOC389458	-0.15425
TRNT1	-0.43075
CRIPAK	-0.128
RAI2	3.68533333333333
ANKRD44	-0.24925
GZMB	4.1155
NFE2L1	-0.206375
STIP1	-1.5245
RASL11B	-0.5825
NT5DC2	-3.178
LRP2	3.696
MTDH	-0.0491333333333333
ARSG	-0.027
HSP90AB1	-0.983333333333334
CT45-6	-4.40475
ZNF483	-0.1415
LMBR1L	0.331
S100A2	0.2445
C2	-0.239444444444444
C2orf27	0.3195
EIF4EBP1	-1.4655
GCKR	-2.33133333333333
PPP1R9B	-0.191
FER	-0.58375
SNRK	1.49083333333333
OR5M10	0.2125
UTP6	-0.4155
CAPZA3	1.71425
FBP1	1.49411111111111
