Hybridization REF	TCGA-E2-A14V-01A-11R-A12D-07
FAM107A	0.163857142857143
EFNA3	-0.72725
P18SRP	0.1524
CAMKK2	0.646666666666667
KIAA0649	-0.5925
NES	-0.856166666666667
HS6ST3	2.50628571428571
PON2	-0.4105
TCP11L2	-0.10575
CLEC4A	1.05125
PRR12	0.006
MLXIPL	-1.297
C2orf50	2.021
ZNF28	1.328
ENC1	0.718333333333333
MAP2K1	-0.817375
FKSG2	0.60325
KIAA0430	0.727
PTP4A1	-0.535888888888889
GPR156	1.322
GTF3C6	0.8265
UBR2	-0.0886
LOC388272	0.35275
MAK	1.37366666666667
ACOT4	2.63675
STC2	0.182083333333333
PIGW	0.2785
SAE1	-0.031375
COL6A1	1.57436363636364
OAZ1	0.032
STMN4	0.517
EDG3	0.7805
SGCE	1.05216666666667
IL11	-2.39433333333333
PRSS8	2.800625
YIPF5	1.03883333333333
WNT4	4.018375
CSN2	-0.0961666666666667
TCF7	-2.920625
TDO2	0.02375
SAMD9	-0.3661875
S100A7A	5.9465
MMRN1	0.8365
GKAP1	-0.39475
AKR1C3	-2.020125
RNF19A	0.36575
GMDS	-0.1785
YKT6	0.03025
SPARC	2.0464
C12orf31	-0.4675
UBE2V2	-0.321
FBXL18	-0.674333333333333
KIAA0460	-0.0915
ADAM22	-1.19257142857143
SERPINC1	-4.025
KCTD21	0.99775
MYOHD1	-0.43075
ZNF37A	-0.286166666666667
GTF3C1	0.244166666666667
CTSZ	2.32425
PRNPIP	-1.017125
DRD1IP	0.4335
NR1I2	-1.80633333333333
ZNF266	-0.5087
SPAG4L	0.016
COX4NB	-0.44425
SAPS1	0.3765
APOA1	-3.504625
TATDN1	-0.686666666666667
C10orf82	3.159
KPNB1	-1.37525
FOXO3	2.67525
CRYBB2	-0.899
ZBTB5	-0.0861666666666667
SLC25A38	-0.68025
DCTN2	-0.145666666666667
IFT20	1.003
CTHRC1	2.36275
C1orf31	-0.041125
UHRF1	0.5394375
GPC6	0.11025
C10orf54	0.96125
MCF2L2	0.231
WNT9B	0.37325
OLA1	-0.046
FAM120B	-0.34375
TTLL10	0.456
CYorf15A	-5.8295
RELN	-2.78842857142857
SCN2B	1.12408333333333
MFHAS1	-1.14825
NKX3-2	-1.19866666666667
RASGRF2	-1.035
SSBP1	-0.418666666666667
KPNA6	-0.4235
LOC389118	0.047
HS3ST4	-1.14688888888889
SUPT7L	-1.03775
FLJ32658	-0.29625
IGFBPL1	-0.98425
KIAA1641	-1.1228
SHKBP1	0.122166666666667
CSF1R	4.544
NAGK	0.492
MYL2	0.4305
HIST1H4C	-0.507666666666667
TOMM7	-0.23225
ADAMTSL3	0.9659
TNFSF14	-1.06425
PRRT2	-1.90675
VTA1	-0.304125
AOAH	1.79783333333333
CRISPLD2	1.921
PNN	-1.4133
TA-NFKBH	0.085
ESPN	0.0965
RBM43	-0.811
KIAA1267	0.148
DDX3X	0.861055555555556
KIAA1576	-3.615
PLXDC1	4.1635
FLJ25801	-4.08925
HNRNPL	0.2415
RUNDC3A	0.467
CASP12	1.649
SH2D5	-1.467625
RPL26L1	0.2605
OR51A7	0.316
HDC	3.509
C2orf16	0.1595
SYTL3	1.223
GOLGA4	0.2318125
NOTCH1	-0.901
ATPAF2	0.15975
ECD	0.026
SSX5	-1.6798
SNAP91	0.612
OCA2	-4.99833333333333
PNPO	-0.861333333333334
DAPK1	-0.830333333333333
PINX1	-1.02166666666667
SELENBP1	1.077625
NEK3	-0.74125
TMED4	-0.209142857142857
SSTR4	0.09
FOSL1	-2.6199
CD40LG	0.3225
CES1	-1.2915
DCI	-0.523333333333333
B3GAT3	-0.0111666666666667
STK17B	-0.07175
CNTN6	0.8355
CYP3A4	-0.832333333333333
MBOAT2	0.828785714285714
PISD	-0.351375
USP1	-0.95875
PYDC1	2.02833333333333
CENPM	-0.950625
SAR1B	0.43175
TTC7B	-1.082375
DP58	0.5195
GPC1	0.49125
RBL1	-0.624
TMEM137	-0.909166666666667
TOB1	2.34508333333333
TCEAL1	1.98383333333333
CENPF	-0.024
C6	0.622833333333333
PRSS1	-3.48925
PPIL6	3.71066666666667
C6orf124	0.389
ODZ4	0.196666666666667
SNCB	0.146
NDUFB9	0.050875
CNOT6L	0.288
S100A9	4.35733333333333
TRIM50	0.379
KCTD1	1.4758
WDR63	-0.908
SPEF2	2.286625
RNGTT	-0.250833333333333
CXorf22	1.2435
KCNK16	-0.07
CEP250	-1.02
ATPBD1B	-0.49625
KCNJ2	3.99025
MT1B	-0.769
ZNF684	-0.8735
SLC4A1	-0.04725
PDHA1	-0.6015
ZNF492	-0.7105
TKT	-1.852
BYSL	-0.26675
RNF38	-0.1435
AHDC1	0.987
KLHL2	-0.181875
CMTM8	2.05
DMP1	-0.1835
HERPUD2	0.349625
CRTAM	1.8548
ZNF572	0.94625
TMEM16J	0.265
HSD17B2	-3.188
UBE2G1	-0.35325
AHSA2	-2.48125
PELI2	-1.1775
TPX2	-0.32075
ATP9B	0.0698333333333333
DAZAP1	0.749
HMGCS2	2.13883333333333
C17orf38	0.09025
B9D1	-0.661
NKX2-5	-0.918
KIAA1276	0.96575
LILRB2	3.157
CSTF1	0.5055
BTN2A1	-0.750333333333333
C15orf48	3.961
IGF2BP3	-4.4365
FAM113B	0.506333333333333
HRG	-0.612857142857143
ZNF131	-0.77075
USP47	0.7795
CCDC88B	-1.43275
HCN1	-1.3913
HTN1	-2.65533333333333
SYCP3	-0.09925
C13orf23	-0.4474
PAPOLA	-0.0821875
AATK	-0.4979
MSH3	-0.324166666666667
NDUFAB1	-0.31425
ITLN2	-1.55116666666667
BAK1	0.243666666666667
MRPL45	0.719833333333333
MTNR1B	0.4058
LOC645843	0.3465
SPECC1L	0.220625
PGCP	-0.75425
SPN	-1.492375
GPR143	1.38783333333333
ZNF576	0.0888333333333334
TMEM39A	0.1646
ATP5D	-0.072
MAGEB3	null
RPS5	-0.406
ANP32E	-1.54485714285714
MTMR1	0.37
YEATS4	-0.1345
SYNGAP1	-0.06025
PCOLCE	-0.974666666666667
MNS1	1.0465
PCYT2	-0.594666666666667
ZNF182	-0.2265
LAX1	0.214428571428571
SPPL2B	0.8025
ELOVL5	0.8226
PCDHAC1	0.0695
B4GALNT1	-1.85916666666667
BLOC1S2	0.538125
ZNF673	-0.9496
ARHGAP21	-1.32766666666667
IRX5	3.66625
LRFN5	0.0365
FAM7A1	-1.728
RAB19	0.928
GINS1	-0.361
ITM2B	0.7201
PAPSS2	-0.03675
OR5BF1	0.668
ACSL3	0.44025
KIAA1919	1.01775
GLT8D2	1.96175
UTRN	0.865785714285715
CNN1	1.42225
HISPPD2A	0.0835
SDAD1	0.455625
SIGLEC9	0.5325
RPL35	0.119071428571429
C22orf26	-0.134
IMPDH2	-1.053625
WDR69	-1.5415
SEC14L5	-0.498333333333333
CLTA	0.38575
RP11-529I10.4	0.656
GPR37L1	0.127
OGDH	-0.76125
ASB13	-0.227666666666667
ZFP14	-0.06725
ZCRB1	-0.00783333333333334
KPNA3	0.74825
HSPA1L	0.9295
RHOC	0.896625
LOC554175	-0.49875
PPP3CA	1.5746
SLC1A7	-0.9716
ZNF529	-0.47
RBED1	-0.01075
DDB2	-0.9495
FLJ11286	0.224333333333333
SPATA1	0.2325
MKNK1	0.1745
DYSF	0.308166666666667
ALKBH2	0.0635
NKD1	-2.81866666666667
C1orf174	-0.48925
PLEKHO1	-0.397333333333333
ASB10	-0.2485
RING1	-0.416333333333333
NPC2	0.732
AVPR1B	-0.34
YTHDF1	1.15875
LMAN1L	0.4305
GSG2	-0.8265
CEP170	-0.7243
RPS4Y2	-5.333
MSH6	-0.662
HECTD2	0.675333333333333
ZNF556	-3.75116666666667
PLEKHC1	-0.3104
AIRE	0.405333333333333
BCL2L10	-0.00299999999999999
LMOD3	0.0405
ZBTB8	-0.3122
FOXA2	-3.6693
SLCO2A1	1.64775
C3orf46	-0.292
PRDM16	-1.4292
TMEM98	-0.72925
FRMD5	-1.4845
PDE6C	0.939
C1orf216	-0.984
EP400	0.0135714285714286
PTK2	-0.0555
RNF217	0.088
NDUFA8	0.1715
ZFAT1	0.104
LAMP3	0.7475
GLTSCR2	0.153375
NPW	-1.808
LLGL2	-0.1987
PPM1K	0.0421666666666667
C20orf177	-0.591
KIR2DL4	0.337888888888889
NFKB2	0.295
C21orf122	-0.812
HESX1	-1.55525
GPR114	-0.0985
SLC25A35	-0.446166666666667
GNAT1	-0.238333333333333
ORAI3	0.15475
FAM76B	-0.533125
TMEM99	3.1247
TRIM29	0.1659
CDS1	3.00825
RHEB	0.2979
C4orf27	-0.425
RAB3A	-0.56175
OTUD6B	0.045
GPD1	-0.467125
CDH15	-0.933
NPM1	-0.182857142857143
TMEM117	-1.029
PRPS2	0.639333333333333
GCK	-0.3015
ADRA2A	4.03466666666667
TSPYL4	-0.386833333333333
TASP1	0.396
WDR19	0.586416666666667
C10orf38	-1.98375
PDE4C	-0.640166666666667
FYB	-0.6215
C1orf55	0.5225
PPFIA3	-1.127
RAD18	-1.10475
C12orf44	0.298333333333333
CRYBA4	0.236
HVCN1	1.01
TAF10	0.515166666666667
C16orf48	-0.363
DEPDC5	0.77
LTBP1	-0.975
MAPRE1	0.657125
FGF8	-0.121
C3orf52	1.843375
SENP7	0.228333333333333
LRRK2	1.1635
RUNDC2A	0.326666666666667
KIAA0355	0.153166666666667
CPEB1	-2.02
PPEF2	0.762
ABI2	-0.551166666666667
KIAA0317	-0.087875
ATF1	0.189333333333333
DYNC1H1	0.619875
DIP	0.31125
TMEM33	0.619722222222222
POLDIP3	0.0355
C7orf24	1.233
GPR171	1.7025
CDC6	-0.203333333333333
PLD1	-1.642
ITFG2	-0.6249
NDUFC1	0.19575
AKNA	-1.293
NBR1	-0.36725
PKHD1	0.452142857142857
HPS4	-0.6722
MAFA	1.423
ULBP3	-0.05775
DIRC1	0.4985
IMMT	-0.7615
C22orf13	0.726833333333333
CEL	0.26175
MARK3	-0.62575
ADAMTS2	0.729583333333333
ARPC3	0.3965
TMEM10	0.448285714285714
NPHS1	-0.3565
BRD8	-0.329166666666667
WDR12	-1.38375
IDI2	0.287
HOXD13	-1.437
OR8G2	-1.44733333333333
SLAIN1	-4.16325
GABRQ	-0.203333333333333
NR2C2	-1.622
NKTR	-0.982
TLE2	0.912
KIAA0892	-0.1885
AURKA	0.0121818181818182
GPRC5C	-0.276833333333333
TBC1D9B	0.091625
PNPLA6	0.2625
AP3B1	0.108
NAG	-0.279
C11orf68	-0.678
AKR7A3	1.42175
AHCYL1	0.153333333333333
COP1	-0.636833333333333
RPP14	-0.7125
PCDHB18	0.78175
CDH24	1.15625
KRT17	0.3272
LACTB2	-0.6505
DDX24	-0.4871
PHACTR1	-2.75916666666667
SLC35E2	-0.57125
LOXL1	-0.0195
IQSEC2	0.4375
RGSL1	-0.434
PCDHGC5	0.4955
MEGF10	-0.736375
PRRX1	1.221
ASTE1	0.1795
C6orf159	-2.201
MYOD1	1.262
GAA	0.2535
ZNF747	0.3035
KLRC1	-1.651375
IL1RL2	-0.0425
GDF9	1.3155
GPR119	0.1925
TRAF2	0.0956666666666667
HCK	2.3285
BMP6	-3.54925
IL8RA	0.754
FLJ35848	-0.951
EFHA1	-0.029
CDSN	0.648166666666667
C14orf54	-0.0331666666666667
LSM3	-0.519875
ZFP41	0.119
C9orf126	-1.151
VIT	-1.294
SPCS3	-1.08375
DEF8	-0.9071
CHAF1A	-0.813333333333333
C1orf165	-1.34216666666667
ZFPM2	0.799833333333333
FTH1	0.2405
SLC35F1	-2.342
YWHAH	0.85075
C17orf66	0.242666666666667
ADRB1	-0.9246
FOXL1	-0.49
RG9MTD3	-0.963666666666667
UMPS	0.359375
MGC13008	-0.2605
KIAA1161	0.467
CCDC77	-1.02525
C12orf65	-0.1037
COG4	-0.784833333333333
RCP9	0.0375
RP4-692D3.1	2.9375
CDC2L5	0.539
MGC7036	1.0605
DNAJC11	-1.049
GDF2	-0.0893333333333334
TIMM17A	0.67125
HNRNPA0	0.1081
OR2H1	0.4
PCBP1	-0.013875
COL23A1	-2.0595
LRRC2	-1.22425
NSD1	0.269142857142857
FLJ37078	-1.181375
WDR91	-0.371833333333333
TMEM179	-0.21475
DSCR10	1.0465
CNDP2	0.6172
FYN	-1.0675
BEX2	-2.321
KCND3	-0.360666666666667
YPEL5	1.855
LRRC42	-1.1585
C17orf45	-0.19325
ZNF649	2.0402
LOC150763	0.9615
COL5A2	2.91875
CNGA2	0.709
ELA2B	-1.019
RAB9B	-1.206
FAM100A	0.2905
NAIP	0.0622142857142857
MYOZ2	-0.526125
SPATA12	-0.0505
XRCC4	0.17075
CYB561	1.4433
CHST10	-1.90925
BAI1	-1.164
BRSK1	-0.19
C17orf89	-0.84
PDE6H	-4.5405
FLJ20309	-0.1568
MAP7	0.52875
SCN4B	1.23275
SPAG9	-0.5329375
SERTAD1	0.668833333333333
FLJ21963	0.3445
ANTXR1	0.167
TMPRSS13	2.047
ETV7	3.54816666666667
DGAT1	0.800666666666667
NKIRAS1	-0.201333333333333
TAC3	-3.89325
CORO1C	0.08175
RAD54B	-0.364
HRASLS3	3.8095
C21orf42	0.338
BARD1	-0.516
ZNF177	-0.7445
MIP	0.4765
ZNF442	-0.3115
F2	-3.7796
GRIA1	-0.2515
GALNTL2	1.62533333333333
WNT5A	-1.1272
LENG9	0.181
hCG_25371	-1.793
FOXR1	-0.234
TRA@	0.658555555555556
PWWP2	1.477
C1QTNF7	1.00983333333333
SLC7A4	1.0495
C4orf7	2.53825
C17orf80	-0.3885
KLK4	1.71716666666667
IL31	0.935
TMEM176A	3.8485
CTNNB1	-0.00875
BHLHB2	0.94875
TMEM185B	0.168666666666667
ARD1B	-0.246
C1orf93	0.4885
BRUNOL4	-0.604833333333333
LOC541469	1.56133333333333
UPK2	-1.07775
GAS8	0.342666666666667
PATE	1.527
IMPACT	0.86
WNK4	-0.220833333333333
HNRPLL	-0.9625
GAD2	-0.31325
ITGA6	0.8525
BMP15	0.4305
CYP2A7	0.747375
RIC8A	0.539375
CCND1	1.08833333333333
USP35	0.884
DSCR2	-1.2045
CCL4	4.7245
ZCCHC10	-0.212
NOL11	1.868
TRPM2	2.10025
PSMD2	-0.787090909090909
CHTF18	-0.995
USP18	0.921875
RRAS	0.640125
LAMC3	-0.66675
TOX	-3.494
PCDH15	1.327
GABRG3	-2.886
NUDCD2	-0.182375
SGCZ	1.3
KCTD17	-0.3205
SPSB2	0.3805
TPPP3	3.2035
CILP2	0.602
CALB2	2.840875
CEBPZ	-0.592166666666667
ZNF479	0.1265
FMOD	4.853
C21orf66	-0.778
CLN6	-0.389333333333333
ANAPC1	-0.540625
SH2D3C	0.17775
PTPN14	0.2606
TRIM42	-0.0495
APTX	0.13525
SNRPG	-0.585666666666667
BMS1	-0.1725
MAGEA3	-4.1105
NFATC3	-0.798416666666667
LRRC45	0.2585
ARS2	-0.193214285714286
LRIG1	0.593833333333333
EPSTI1	1.034
PRSS27	1.03575
ERC2	-0.982625
PRKACB	0.0118571428571429
PRDM13	-4.043
HCG27	-2.53375
KLK12	-1.2125
HSD17B7	0.375166666666667
ZNF354A	-0.19575
PCDH11X	1.698
DMGDH	-1.07875
PCBD2	0.3925
TMC6	-1.708375
RIMS1	1.801875
SF3B2	-0.3735
RCN1	0.254333333333333
CPB1	4.80675
BCAR3	0.50225
FCRLB	0.233125
PAK1IP1	-0.40075
OR10H1	0.5145
KIF9	0.2961
PITPNM2	-0.19875
L3MBTL4	-0.393333333333333
TGFB1	-0.8584
ZXDC	0.084
SLC6A16	0.5765
SRrp35	-2.279125
LRRC8E	1.72975
PPIAL4	-0.0245
EOMES	0.129666666666667
PAX2	0.096
SCARF2	0.62475
PSEN2	1.33683333333333
PCDHB13	-0.129
C10orf28	0.0035
DHRS7B	0.208
C1orf131	0.404
ASB1	-0.8749
ZNF223	0.433
LCMT2	0.1745
MEP1A	-2.398
TMEM53	0.3375
RSPH3	0.5235
C10orf33	-1.287
LOC644285	-1.0675
PTPN9	0.321333333333333
ABCA12	-0.60925
CCDC37	-1.1135
RUNDC1	0.8598
YES1	0.488
FAM120AOS	0.54275
OR5M3	0.475
PPP1R3F	-0.737727272727273
IL13	0.0874
MDFI	0.27975
PRNT	0.2165
ZDBF2	-1.9555
OR10C1	0.223
CLIC1	-0.660833333333333
LILRA5	-0.3695
CSAG1	-3.80016666666667
TREML2	-0.8615
FAM125A	0.182
ZNF74	-0.9015
FAM104A	0.002875
LRRC39	-1.5705
SAMD5	-0.681
HYAL2	-0.109
HIST2H2AC	-0.2985
IGFBP5	3.531
NRTN	-0.9805
KIAA0556	0.2945
FAM29A	-1.06733333333333
JMJD2A	-0.23125
EPHB1	0.511
POLD4	2.309875
ANAPC10	-0.2645
LRRC36	-0.393
MEGF6	0.081125
LPHN3	-0.579333333333333
BMP10	-0.4192
C21orf55	0.6035
CREM	-0.906866666666666
PTGER4	-1.2035
METAP1	-0.483125
KCNQ1	1.6405
NR2F2	0.442875
SSFA2	-1.61908333333333
CTTNBP2	0.42575
BCL2A1	-1.704
ZBTB24	3.053125
SLCO6A1	-2.22133333333333
PRDM1	0.9803
OR7D2	-0.797
CCDC47	-0.1828
LOC646982	-0.753
SLC26A6	-1.48983333333333
BIN1	-1.0057
SRRM1	-0.190857142857143
PCSK1N	-0.070625
ALS2	0.1975
ECT2	0.418421052631579
CACNA2D2	0.42125
DOCK6	-0.67525
C10orf119	0.87475
FATE1	-0.012
DUSP23	1.70475
TRIP6	0.206285714285714
NUP35	-0.40075
CDH3	3.4295
KLHDC8A	0.6345
C9orf116	1.1985
EI24	-0.2055
CENTD1	-0.938333333333333
RWDD2B	-0.0948333333333333
DOCK1	0.7355
NPAS2	-1.580375
NR3C2	1.2705
FAM63A	0.492916666666667
INPP5F	-0.213166666666667
FAM111A	-1.2229
MYBL1	-0.611166666666667
IQGAP3	1.64516666666667
CRADD	-0.0468333333333333
DUSP12	-0.72375
PDZK1IP1	4.4775
VASH2	-0.439333333333333
CTR9	0.8415
VIL1	-3.92125
OR8U1	-0.0548333333333333
CCDC107	0.9665
PTTG1IP	-0.198125
OR4X2	0.36225
COL9A1	-3.5125
PSMD9	-0.2495
ZFP62	0.23125
TIP39	0.89625
PARP15	-0.4555
TTC19	-0.027375
C1orf114	0.979
GFPT1	0.198
SLC27A6	1.03775
MRPS10	-0.3566
CALML5	0.416833333333333
TRPM7	-0.34575
CGNL1	0.4515
CECR1	0.561
SERPINB8	-0.8505
TMEM102	0.867625
PDIA2	-2.0545
NUCKS1	0.296666666666667
HOTAIR	2.50975
EBI3	-0.685
NXN	0.128
ZMYND19	-0.20525
FOXJ3	-0.49525
EIF5B	0.2235
EIF2B4	-0.300166666666667
LEO1	-0.2735
ZIC5	-1.42916666666667
IL20	4.25966666666667
KIAA0415	1.12625
FLJ37357	4.9865
TSPAN12	-0.340875
ACTR3B	-0.00662499999999999
TFAM	0.239
IL17RD	0.319875
PARP12	0.711
KLHDC7A	0.0615
KCTD4	0.5802
GTF2H1	0.605
FLCN	-0.816
BIRC4	0.742875
LOC790955	0.46575
VKORC1L1	0.091
CYP4F22	2.50883333333333
TAS2R5	0.9875
ZNF582	0.358
HS3ST3B1	-1.4385
CTNS	-0.15175
STK36	-0.215666666666667
MMD2	-0.916
RP5-1103G7.6	0.4925
FLJ23356	0.0665
CRH	-0.34775
C1orf182	0.595
ACP5	1.8335
AMFR	1.2007
CA4	-2.48525
PLCB4	-0.768625
MPHOSPH10	-0.34275
UNQ473	4.04166666666667
G3BP2	0.286166666666667
SR140	-0.133333333333333
HOXA2	-0.3225
PYGB	0.0795
BAT1	-0.266
DKK3	-0.2545
DDX31	-0.5065
TULP1	0.180625
NHLRC2	0.54925
TNRC4	0.3145
ZNF430	-0.26
TNRC6A	-0.04575
PLA2G1B	0.862166666666667
RCHY1	0.5945
GTF2A2	-0.764166666666667
MGC4294	0.211
ZNF691	-0.3385
TACC3	-0.35075
DNAJC5G	-0.1555
LOC4951	-0.21125
MS4A4A	-2.811
LOC152485	-0.0435
PPP1R2P1	-0.13525
PPP2R5B	-0.70125
RPGRIP1L	0.084375
SPOP	1.3545
PTPRF	0.938083333333333
MGC42090	1.291
SUSD3	4.25225
THOC4	0.771375
MAML1	0.0242
FXR2	-1.20583333333333
TYK2	-0.317375
MUC6	0.881
DNAJB7	-1.456
PIP4K2A	-0.673
MEX3A	0.581
RRP1	-0.61525
TFAP4	0.3005
CXorf41	2.235
MTMR4	1.47233333333333
CTLA4	-1.4395
SNX9	0.12675
CIB3	1.1175
NECAP1	0.704625
PLA2G2D	-0.8057
GLMN	-1.07633333333333
DCLRE1A	-0.0775
PDX1	0.1435
SAMD11	-0.8895
MRPL55	0.606
TLR7	0.258375
TBC1D21	-0.08
SMAD1	1.8098
ACTRT2	0.41025
RIOK2	-0.45175
PDLIM4	0.12525
SLC22A15	1.18733333333333
ABHD13	0.5333
STX18	0.1337
CCPG1	0.0862142857142857
DCBLD1	-0.0661666666666667
SLC2A6	-0.7375
NOLA3	-0.53175
TRDMT1	-0.599714285714286
IL17F	0.433
ATP1A4	-0.1545
OR52W1	0.4175
CFL1	-0.47775
IL4	-2.30775
RBP2	1.5564
CPSF6	1.1815
TTC8	-0.0603333333333333
MUCL1	5.399
EYA3	-1.21516666666667
KRT38	0.569
GNE	-1.6385
ZNF501	1.50575
SLC35A2	0.807375
CEP110	-1.1136
MYF6	0.601666666666667
MGST2	-0.5995
TRPV4	0.524833333333333
NEK8	0.649833333333333
NOX5	-1.7135
NCKAP1L	-1.895
EMP3	-2.15933333333333
BPY2C	0.785
C1orf38	-0.73
ELOVL2	0.923625
CBX7	0.503833333333333
OSBPL1A	-0.958333333333333
ZNF589	-1.1155
ESCO1	-0.587166666666667
TRA2A	0.6995
C3orf26	-0.51725
PHF2	0.92725
PID1	-1.93716666666667
RFC1	-0.350125
MTAP	-0.2691875
ADORA3	2.57683333333333
LOC389458	0.3645
TRNT1	-0.821625
CRIPAK	-0.92375
RAI2	1.3985
ANKRD44	-1.20866666666667
GZMB	2.66925
NFE2L1	-0.852875
STIP1	-0.739833333333333
RASL11B	1.2015
NT5DC2	-2.58416666666667
LRP2	2.648625
MTDH	0.7532
ARSG	-0.2245
HSP90AB1	-0.27475
CT45-6	-4.699
ZNF483	0.39175
LMBR1L	-0.3135
S100A2	-0.2793
C2	-0.0488333333333333
C2orf27	-0.18225
EIF4EBP1	-1.237
GCKR	-3.3915
PPP1R9B	1.578625
FER	-0.73525
SNRK	0.267666666666667
OR5M10	0.387
UTP6	-1.2265
CAPZA3	-0.501
FBP1	0.725222222222222
TERT	-1.322
CCL1	-1.3895
FUCA1	0.3035
ALS2CR8	-1.514
KCMF1	0.127416666666667
SRCRB4D	-1.243
OXCT2	-0.133333333333333
IL17RA	0.3595
MPP5	-0.17025
SPA17	0.41225
FLJ10986	-0.485666666666667
GALNT14	-1.96175
CXorf27	-0.04025
NPLOC4	-1.04775
RAB34	1.67775
KRTAP3-3	0.448
ARSD	0.802333333333333
CPLX2	-1.4753
PJA1	0.42075
WHDC1L1	-0.01
RB1	-0.8473
MTMR15	-0.5685
PHLDA2	-0.5581
GUCY2F	-0.63
MPV17	-0.458333333333333
SLC35D1	-0.401
LYSMD3	0.5857
COL16A1	1.10975
ERLIN1	-0.436
JMJD4	1.0615
HIST1H2BK	-0.937
TP53I11	2.41983333333333
ST3GAL4	-1.2793
PF4V1	0.4756
ALG8	0.5545
REG1A	-0.482
MINA	-1.2005
CYB5R3	-0.154916666666667
HHLA1	0.04775
MYST4	1.0189
VASN	-0.44925
UCHL5IP	-0.64475
TFAP2A	1.27775
MGC9913	-0.1695
C9orf97	-0.2375
LOC90379	-0.519
PHF15	-0.186642857142857
ZNF169	0.131
KRT7	2.7764
GLIPR1L2	2.51971428571429
LOC116236	2.4375
IQCF3	-1.37825
RDH14	0.609833333333333
HNRPK	0.907785714285714
RABEPK	-1.17566666666667
ISX	-0.6505
CBARA1	0.49575
RAD51AP1	-0.74225
MLL5	0.14675
CXorf48	-3.5445
SGCD	-0.737
PHTF1	-0.3915
CA3	0.47475
CMTM5	-0.15475
STX10	-0.129375
JMJD2D	-0.55775
P4HA1	-0.0918333333333333
GAB3	-1.52466666666667
DHRS4	-0.28
COL4A1	1.9100625
C20orf20	0.342125
OSBPL2	1.147625
PTTG2	-0.78725
KIAA1688	1.68825
STS	-2.332
SHROOM4	0.740166666666667
KBTBD5	0.416
ALDH1A3	0.342666666666667
BTNL2	-0.0306
TGIF1	0.2765
ZFAND5	0.205125
ICA1	1.553375
NAV3	-2.29033333333333
FLJ12331	0.1505
EPS8L2	0.3628
MNT	-0.187166666666667
ENTPD1	1.5355
OR51E2	0.553285714285714
STK11	0.527125
MX1	2.835625
TTTY9A	0.460333333333333
CX62	1.76
LOXL4	-1.04525
EXOSC4	-0.232
PURB	0.383928571428572
SETD1A	-0.297166666666667
RELB	0.4395
LAMB2	1.004
HNF1B	-0.635166666666667
PNLIPRP3	-1.0005
C14orf139	-1.23425
UMOD	0.21575
GRIN3B	-1.015
GPR25	0.4135
ZNF512B	-0.767
ATP6V0A1	-1.34575
SRA1	-0.152833333333333
ZNF615	2.3395
ZNF768	0.1815
ZNF469	3.4455
DYNC2LI1	0.666
DNAH3	1.17
LOC387911	0.67225
LOC554234	-0.00525
ARRDC5	0.94275
TMEM59L	-1.3075
MARCH4	-0.718333333333333
CNOT8	-0.438666666666667
KIRREL3	-1.6725
ADAM17	0.793625
MYOG	0.456
CPNE1	-0.286333333333333
AK5	1.38125
LOC204010	-0.943
NDRG4	1.31425
LOC130074	-0.7965
PIAS4	0.6885
NCOA2	1.135
TEGT	0.6398
USP5	-0.93225
ANKRD21	-1.42625
KIAA0692	0.486333333333333
HAPLN3	0.07725
LZIC	-0.5405
NRXN3	2.20525
CDKN2C	-2.29216666666667
KIAA0226	0.33875
CYB5D1	-0.288
WDR68	-0.8114375
ABCB6	-1.07
MRPS25	-1.61075
ZMAT2	0.10075
KRT25	0.784
RPL11	-0.61575
GRAP	-0.502166666666667
LOC198437	0.744666666666667
RORC	1.126
RAP2C	2.4935
MXD1	-0.4369375
AZI2	-0.579833333333333
NUAK2	1.02875
AHSG	-5.961375
MANSC1	1.62325
IMP3	-0.137
C2orf3	-0.53025
VSTM3	2.40675
PCTP	1.279
SIRT1	0.14425
MANBA	0.49675
CD164	3.9745
GFRA1	-1.6855
PRM2	0.54675
ZKSCAN3	-0.3005
PLEKHG1	1.97175
TPRKB	-0.286
UBFD1	-0.539583333333333
CDKL5	0.6375
HIST1H2BD	0.539916666666667
INPP4A	-0.458166666666667
BMX	-1.102625
PTPRU	-0.8655
LOC554202	-0.563
HOXC8	1.36575
IL12B	-0.055
ADPGK	-0.66125
ZNF418	1.348
SIAE	0.898571428571429
CWC15	-0.4405
RP13-401N8.2	-0.37
KLHL11	-0.458
DEDD2	0.401875
PSMB3	0.866
DDX25	-2.74025
ZBTB3	0.786666666666667
GFRAL	0.341
RPS25	-1.08566666666667
FAM57B	-0.661
TESK2	0.677333333333333
DNM1L	-1.17125
ZNF207	-0.476333333333333
CLEC11A	1.27025
TOLLIP	0.847375
TMEM61	0.523166666666667
DLK1	-4.5833
PLVAP	3.084125
NOD2	3.50133333333333
SCMH1	-1.0245
FLJ40235	0.103666666666667
HTR2A	-1.0512
ARMC5	0.215
FUT7	0.559
PRELP	0.8159
ALKBH6	-0.171833333333333
GYG1	0.19375
POLR3GL	-0.727
COL8A2	4.00333333333333
OR10A5	0.375125
C1orf187	-1.804
TXLNB	-0.2255
C16orf68	-0.490083333333333
R3HDM1	-1.02875
C16orf75	-0.21775
BAALC	1.46225
TNP1	0.016
GAPDH	-0.669083333333333
COX7C	1.027
ERRFI1	-2.04925
