Hybridization REF	TCGA-BH-A0AZ-01A-21R-A12P-07
ADAM9	-0.815833333333333
TMUB2	1.098875
GPR176	-0.2675
AGK	-0.929857142857143
MCCD1	-0.162
NDUFA4	0.37
TMEM146	-0.606333333333333
DUSP1	2.049375
UNQ6975	1.3805
EMX2OS	4.7865
INSM2	-2.1675
LUZP4	-0.138
SETD6	-0.95975
P2RY2	2.026
SLC45A2	-1.4945
RABGAP1	0.64
UBXD5	0.1775
GPRC5A	1.1475
PAK3	0.654166666666667
LOC63920	-0.408
TGFBR1	0.9675
KRTAP6-3	0.14675
SFMBT2	-0.644
CDC42	0.0141875
C11orf35	0.772
TTLL2	0.6655
UACA	0.982833333333333
CD97	-0.5184
SETD5	-0.2605
NINJ2	1.67425
PTER	0.366666666666667
POMGNT1	1.176
KRTAP4-2	-0.0365
ECGF1	3.316375
HRB	-0.821545454545454
ATP1B2	-0.0257
LOC400506	-0.66225
COL4A3BP	0.92825
C6orf97	1.36375
GRHPR	1.207
TAS2R1	1.145
SEMA7A	-1.00425
EDF1	0.62025
ODF2L	0.0537
PCID2	-0.3165
GTF2H4	-0.509833333333333
ZCCHC3	-0.58775
CGB2	-0.0485
NEUROD1	0.68925
C20orf75	-0.018
RP5-1054A22.3	2.56716666666667
IFNA5	0.186
ZNF134	0.207416666666667
MGC119295	-1.2152
ZSWIM6	-0.184375
SMEK1	-0.508333333333333
PCGF2	1.3655
C1orf102	2.40275
CYP2A13	1.0645
KCNH6	-1.1722
MDM1	-0.1901
ALDH7A1	1.09716666666667
C9orf75	1.68175
VDAC3	-0.410625
OR51T1	-0.179
EIF3F	-0.207666666666667
KCNJ10	-0.593
LENG8	-0.05775
EDEM2	-0.0751666666666667
CCNJL	0.3215
DHX37	-0.8095
CRYGN	0.7705
AATF	0.328125
ZNF630	0.58725
E2F5	-1.779
WFDC13	-0.695666666666667
FTSJ3	-0.346166666666667
C4orf33	-0.01525
LHFPL4	1.4825
C19orf56	-0.523833333333333
SMAD4	-0.504125
AFM	-0.240166666666667
G0S2	1.69375
FCHSD2	0.2804
RRP1B	-0.6355
EEF1B2	-0.8285
STAT6	1.007
ZNF195	-0.9655
GNL1	0.248333333333333
ZNRF2	0.483
PER3	0.506625
ASB16	0.258
C10orf10	2.7505
ADCY8	-3.3865
C9orf58	-1.359
ARMC10	-0.973333333333333
PSG1	-0.6125
DHX34	0.0745
VARS2	-0.435875
NFIC	1.17625
ITPR2	0.08175
AGXT2	0.659333333333333
OR6K3	0.0025
H2AFZ	-1.48433333333333
MLLT3	-0.0763333333333334
COX4I2	2.33075
CCNT2	-0.284
PLK4	-3.088875
NUMBL	0.0971666666666667
MED16	1.11125
PLEKHQ1	1.65125
GOSR1	0.280222222222222
BTG4	1.03575
RPL30	-0.427083333333333
IGSF5	-0.11
IGFL2	2.20616666666667
ELMOD2	0.652833333333333
SHC3	-1.24
HAVCR1	-0.203
DYNC2H1	-0.13425
RNF5	-0.197666666666667
C2orf7	0.59575
NLF1	0.3645
KLHL25	0.9545
LRP10	1.4673
KRI1	0.054
PUS7L	-0.0641666666666666
MGMT	1.69325
HOXD1	0.800333333333333
CSH1	-0.2038
ATG16L2	-1.294
FLJ44635	0.9675
CHODL	-0.06225
EXOSC8	-1.726
SLC28A1	-0.28625
MYO7B	-0.278833333333333
SEH1L	-0.9932
MTNR1A	0.1838
TSPAN5	-0.255166666666667
CDC45L	-3.94533333333333
AMIGO1	0.0775
ATAD3A	-1.0215
OSGIN2	-0.234
PDIK1L	0.0976666666666667
DARC	3.193
PIPSL	0.38
SHMT1	-0.4585
CRISP3	1.0245
POPDC2	1.9975
ZRANB2	-0.751166666666667
FBXL8	1.93375
TRIP13	-2.96018181818182
EIF5AL1	-0.9125
POU5F1P3	-4.98133333333333
IL6	-2.18516666666667
CXorf38	-0.00216666666666667
IFNA16	0.198
FBXL2	1.51766666666667
BRD1	0.6255
STATH	0.7135
FBXO44	0.9455
MCCC2	1.115
CDC2	-2.8138
C5orf23	-2.10275
IVD	0.231666666666667
C10orf122	-1.04075
MSL3L1	-0.409
MVP	1.3955
EPOR	-0.8817
ZMYM1	-0.856333333333333
BCL7C	0.987
PSTPIP2	0.266
LYPD1	-1.41575
OR8G5	-0.4865
ZP3	-0.0436666666666667
BCAS4	1.51375
EDG6	1.3195
ISY1	-0.26775
PRAMEF2	-0.53325
CUL1	-0.654875
RNF213	1.0312
CCRK	1.388
DHX9	-0.208
C13orf29	-0.1035
NCKAP1	0.782666666666667
MRPL43	0.586214285714286
XPR1	0.05975
PKN2	0.9225
PODNL1	1.7185
ZNF333	0.390375
DALRD3	0.061
OPN1SW	0.337
BTBD6	0.3305
C11orf82	-3.973
OR5P3	0.985
DUSP11	-0.138
L1CAM	-1.24622222222222
NEK11	1.287
OR7E91P	1.187
CNTN3	2.5083
CREB3L2	-0.04975
ZBTB37	0.615
KIAA1324L	-0.76175
NDUFB10	-0.198333333333333
NUDT2	0.08375
GTPBP8	-0.46525
CACNA1D	-0.107142857142857
PRKAA2	0.107833333333333
PRDM8	0.123
MGC16075	-0.670333333333334
KRT14	2.06607142857143
PP8961	0.395857142857143
MRPL18	0.17925
ABCG2	-2.305
PACRG	2.34
BBS2	0.16375
KREMEN2	-3.8265
FBXO21	0.4225
HNRPUL1	0.109583333333333
GRB10	-0.535
CLSTN1	1.695875
LMAN2	1.1865
C17orf61	-1.17175
NIPSNAP3A	0.38375
INSIG2	-1.11916666666667
PCDHB7	1.268
STXBP2	1.14675
CMAH	0.3375
SEMA5B	0.08
ZNF155	0.245
COQ6	-0.467333333333333
PRPF4	-0.2315
TSPAN15	3.322
VN1R5	-0.116
LATS2	0.90725
SELK	-0.06275
PGK2	0.25225
MS4A1	-1.15475
TYW3	-0.755
KRTAP5-1	1.26275
RCCD1	-1.43166666666667
BTN1A1	-0.69775
DDX28	-0.284
TMEM65	-0.6065
LOC92345	-0.572
TTC31	-0.16575
WDR46	-0.689
CHP2	-2.07416666666667
LSP1	1.002125
ZNF542	-1.04925
EXOSC1	-0.41075
ARHGAP18	0.106833333333333
LRRTM4	-0.949714285714286
MAOB	2.0005
CACNB4	-1.3
MGC33846	1.824
RANBP3L	-0.424571428571428
ATP5L	-0.262125
ONECUT1	-3.1115
NUDT9	0.4005
TMEM149	-0.172
STX17	0.10425
IGSF10	-2.73925
TMPRSS9	-0.184
BMPR2	1.47754545454545
ALLC	0.4265
KLF7	0.734
GCC1	0.1046
TIMM9	-0.72825
CDO1	0.932666666666667
MGC10701	-1.75733333333333
IFI6	1.93416666666667
FRMD8	0.537
MGAT2	0.02325
WBP5	0.542333333333333
CNIH2	0.44925
KIAA0907	-1.1996
KCNH8	0.1235
CTSG	-1.547
GRIK1	-0.759333333333333
CUL5	0.0525
FRMD1	0.373
OR9A4	null
SYT6	-1.042875
FOXD4L2	-0.25575
ANAPC2	0.421833333333333
OPN5	0.488
TAF13	-0.87175
LYG2	-0.4615
GGNBP1	0.3565
C11orf40	0.3165
OTX2	-0.8195
REG4	0.455
EIF5	-0.5635625
PALB2	-1.08675
SEPSECS	-0.7149
RNASE3	-0.156
TRIM49	-0.806
POLR2K	-0.2095
GPR42	-0.0525
C8B	-1.8765
SASS6	-1.619
PREB	-0.126166666666667
OR3A3	0.539
TUBA8	0.8025
IGLV2-14	-0.905
STIL	-2.793
ANKFN1	0.214
NME7	-0.39675
HOXC12	1.054
UBE2C	-2.043
FHOD1	0.041625
CDK2AP1	0.329666666666667
OR6K2	-0.355
DHPS	0.049
RPL5	-0.715166666666667
TRGV5	0.416
LOC541472	0.115375
HCCS	-0.7668
DENND1B	1.3515
LHX3	0.596
OR5D16	0.273
CXorf57	-1.33833333333333
IRF2BP1	0.63325
NDST2	0.657
LCE3D	-0.5335
BOLL	0.0175714285714286
SYT3	-0.63875
PIH1D2	-0.9355
C20orf7	-0.848
IL1R2	0.137833333333333
SLAMF9	1.319
PPME1	0.703875
PIK3CA	0.24125
TRAPPC1	0.076625
COLEC10	-1.09775
SLC9A6	-0.372833333333333
PDDC1	-0.465166666666667
CCDC53	0.47425
GK3P	-0.9595
DAZL	-1.241
BRI3	-0.167
SDK1	-0.6145
CYP2C18	-0.135
IFI44L	2.206
RPL3L	0.4605
FUT9	-1.0388
KIFC2	-0.6075
PMP2	-1.393
SLC4A9	-0.2465
PLAG1	-1.77966666666667
MYCBP2	-0.226166666666667
OR4E2	1.203
CCDC65	2.05075
C16orf82	-0.626625
ENTPD4	0.183875
BRP44L	0.4465
PMP22CD	-0.938
TMCO4	1.03916666666667
KCNN1	-0.663833333333333
WDR35	-0.6375
CCDC80	3.24675
C3orf31	-0.95025
SLC7A9	-0.674
TMEM190	-1.8535
DBC1	-0.4925
FADS3	-0.068
PDZD8	0.186
GRM5	0.00900000000000001
AZGP1	3.2112
PEX3	-0.2245
MED1	0.392357142857143
ATG4C	-1.1685
HNRPH3	-0.94425
FAM109B	2.206
C4orf17	-0.3635
CA10	0.104333333333333
OPRD1	-0.076
CCL16	-1.59225
SACM1L	-1.1985
CST6	4.17725
CD63	1.65125
LGI1	-2.56
ZNF784	1.07025
CRYBB1	-0.741
CX3CL1	1.33045
TOP2A	-2.643875
GYPB	-2.2624
GADD45GIP1	-0.48225
FEN1	-1.32725
IGF1R	1.297
WDR72	-0.0906666666666667
PURG	-0.2655
DEFB126	-0.28675
PKD1L1	0.73775
CAV1	-1.085
GNPDA2	0.7979
DGAT2	1.78375
NLGN1	-4.37525
STRBP	-0.5675
HPRT1	-1.52633333333333
FANCI	-1.91825
PSMA7	-0.397375
DBF4B	-1.01466666666667
TTF1	-0.56225
RAD54L	-3.03475
ELOF1	1.225
PLAGL2	-0.95625
ZNF256	0.23675
HMGCL	1.0575
MSI2	-1.1355
RPESP	2.16633333333333
C11orf60	0.04375
ABCD1	0.57
ACAA1	0.4195
SPARCL1	5.58407142857143
IL6ST	2.1044
ZNF319	0.44775
TMEM109	0.6472
FAM90A1	-1.53416666666667
IL22RA1	0.067
ATP4B	-1.0675
TEC	-1.06133333333333
C7orf30	-0.83275
TXNDC2	-1.58616666666667
ABCB4	-0.47275
KIAA1191	0.719625
C9orf38	0.171
SFTPB	0.270571428571429
CNTNAP2	-2.37890909090909
FRK	1.9965
TBX19	0.536666666666667
CHD4	0.13375
C6orf26	-2.19666666666667
MOSC2	1.7435
IKBKE	0.93475
HIF1A	-1.6895
LOC595101	-0.5425
RELA	1.0245
TMEM16B	-1.35566666666667
ABHD12B	1.38725
TSEN34	0.11
KIF18A	-3.8095
TXNDC9	-0.3795
SPATA2L	0.4615
SEMA4G	-1.4135
C21orf91	-0.842875
MATN1	-0.325
KCNIP4	-0.0113333333333333
TUSC1	1.14525
OR4C15	-0.18325
ARMCX6	0.304
WBSCR27	-2.32566666666667
OR52I2	1.0735
KIAA1604	-0.39425
DYNC1I1	-0.37325
PPP4C	-0.1285
SLC47A2	-1.5055
TREH	-0.2235
CD48	1.44333333333333
ST14	1.70283333333333
PKN1	1.14325
SPON2	3.5195
XBP1	2.53491666666667
SFRS12	-1.22266666666667
EFCAB6	2.22
SELT	0.02825
SLC39A2	0.602
ERF	-0.666666666666667
ARL3	0.798375
SURF6	-0.3372
MLLT10	-0.800428571428571
FLJ11171	0.285833333333333
TDGF1	-4.6375
ERCC6	-0.5275
EIF2AK4	0.837
BAZ1A	-0.622
LRRN3	0.664
TMC3	1.36
EFTUD1	0.409
PTPRO	-0.186333333333333
CLEC12A	0.3395
ACBD4	0.703875
ZDHHC14	0.2095
OTUD7B	1.176625
ACTB	1.042
MSRA	-0.0172500000000001
LCE5A	2.7185
IFI35	1.249
BSCL2	1.38383333333333
ANKRD12	0.456
CFHR2	0.439
RGAG1	-0.879
HSFY1	-0.3205
SLC30A5	0.102166666666667
IMPG1	1.2745
GPR109A	0.8605
ZNF185	-0.74325
IYD	4.378
NPCDR1	0.134
SERPINA13	0.2955
HMGCLL1	-0.9555
NEUROG1	1.48666666666667
UBQLN1	-0.357
LIN37	0.26825
SOCS2	-1.587875
DSCR4	-1.7125
XKR6	-1.2715
GPR142	0.4835
KRTAP13-3	1.0275
CCDC15	-1.7315
MOS	0.4485
CD1E	-1.8385
OFCC1	-0.534333333333333
FAM83D	-3.91125
SRFBP1	0.078
C9orf96	0.0955
DHDH	0.22925
CCDC90A	-0.9415
RABL3	0.31325
CD320	-2.15066666666667
ANGEL2	0.6305
MRPL21	-0.71725
SMG6	0.8
INSR	1.75825
FLJ14816	0.1415
GLRB	1.2865
C9orf89	1.18975
CIZ1	0.440125
URG4	1.46083333333333
LRDD	-1.43783333333333
CBY1	1.51866666666667
NFX1	-0.2105
MTERFD2	-0.229785714285714
C19orf23	1.093
PGC	-2.331125
IER3IP1	0.00340000000000002
RASAL2	1.38525
C1orf89	0.816
SYNJ1	-0.734875
NFKBIE	0.1965
FLJ40125	-0.997166666666667
TCEB2	0.3419
NOG	-0.795
POLR2J2	-1.082
HLA-B	3.1025
PCDHA1	2.145
PPP2R2B	-1.081
ARHGEF17	0.954666666666667
TCF7L2	1.49057142857143
CHD5	-0.058
ZNF431	-1.576
TBC1D25	0.298
ZNF800	-1.128
SCUBE2	2.12045454545455
MYCBP	-0.702666666666667
GPX5	-0.355
C6orf129	-0.112333333333333
QSER1	-0.871166666666667
ULK2	1.65275
PIGO	0.583166666666667
NRCAM	-2.66264285714286
SLC35E3	-0.15775
CSRP2	-0.335
HYPE	0.69675
MAPK15	-0.4515
MGC14327	0.16975
TIMM13	-0.227333333333333
ZNF462	-0.31875
GBA3	-0.50525
TEX13A	-0.275
MCM6	-1.47922222222222
MTRF1	-1.7535
ABCA7	0.83725
EIF4A2	-0.30825
ZC3H10	0.9328
RPGR	-0.654
C20orf94	0.01075
RP1L1	-0.004
GPR125	-0.329857142857143
USP22	0.288142857142857
OR1L4	0.173
MLZE	0.6135
FLJ32065	0.13575
PTCD1	-1.18725
CRTAC1	1.23933333333333
BXDC2	-1.61675
C18orf1	2.60566666666667
FAM107A	1.56078571428571
EFNA3	0.547
P18SRP	-0.3768
CAMKK2	0.791083333333333
KIAA0649	-0.82025
NES	-0.0318333333333333
HS6ST3	-1.428375
PON2	-0.71125
TCP11L2	-0.59775
CLEC4A	1.67925
PRR12	0.192
MLXIPL	-0.853
C2orf50	1.169
ZNF28	-0.088
ENC1	1.10633333333333
MAP2K1	0.024375
FKSG2	1.125
KIAA0430	0.41025
PTP4A1	-1.29177777777778
GPR156	1.928
GTF3C6	-0.40825
UBR2	0.0677
LOC388272	-0.862
MAK	-0.248333333333333
ACOT4	2.57675
STC2	-1.68158333333333
PIGW	-1.62575
SAE1	-0.665
COL6A1	3.13854545454545
OAZ1	0.0798333333333333
STMN4	0.595
EDG3	-0.1005
SGCE	0.423833333333333
IL11	-2.41933333333333
PRSS8	2.62325
YIPF5	1.09291666666667
WNT4	3.79075
CSN2	0.314333333333333
TCF7	-2.255375
TDO2	2.77175
SAMD9	0.2679375
S100A7A	0.2195
MMRN1	1.59916666666667
GKAP1	-0.5885
AKR1C3	-0.572
RNF19A	0.365625
GMDS	-0.184
YKT6	0.37575
SPARC	3.6276
C12orf31	-0.512
UBE2V2	-0.744333333333333
FBXL18	-0.888333333333333
KIAA0460	0.69125
ADAM22	-0.775375
SERPINC1	-3.78225
KCTD21	0.33675
MYOHD1	-2.52525
ZNF37A	0.886833333333333
GTF3C1	1.05533333333333
CTSZ	1.78875
PRNPIP	-0.0795
DRD1IP	0.432
NR1I2	-1.523
ZNF266	-0.3895
SPAG4L	-0.869
COX4NB	-1.27625
SAPS1	1.19233333333333
APOA1	-3.833375
TATDN1	-0.666666666666667
C10orf82	1.021
KPNB1	-0.85475
FOXO3	0.731916666666667
CRYBB2	-0.859
ZBTB5	-0.616333333333333
SLC25A38	0.3225
DCTN2	0.287
IFT20	0.51525
CTHRC1	3.84125
C1orf31	-0.7235
UHRF1	-1.9518
GPC6	1.183
C10orf54	2.059
MCF2L2	0.401833333333333
WNT9B	-0.435125
OLA1	-1.31225
FAM120B	0.927
TTLL10	0.242
CYorf15A	-5.323
RELN	-2.0474
SCN2B	2.22216666666667
MFHAS1	-0.39575
NKX3-2	1.05
RASGRF2	1.5155
SSBP1	-1.656
KPNA6	-0.00749999999999997
LOC389118	0.0885
HS3ST4	-1.09288888888889
SUPT7L	-0.506625
FLJ32658	-1.344
IGFBPL1	-1.32725
KIAA1641	-1.4061
SHKBP1	0.704333333333333
CSF1R	4.671
NAGK	1.25725
MYL2	0.56475
HIST1H4C	-1.82666666666667
TOMM7	0.01375
ADAMTSL3	2.9241
TNFSF14	-0.401
PRRT2	-1.01025
VTA1	-0.61675
AOAH	2.19516666666667
CRISPLD2	2.72328571428571
PNN	-1.6443
TA-NFKBH	0.28125
ESPN	0.47525
RBM43	-0.0415
KIAA1267	1.060125
DDX3X	0.432833333333333
KIAA1576	-4.5775
PLXDC1	4.604
FLJ25801	-4.84825
HNRNPL	0.3325
RUNDC3A	0.588
CASP12	0.04
SH2D5	-0.624375
RPL26L1	-0.077
OR51A7	-0.0925
HDC	2.2285
C2orf16	-0.238
SYTL3	0.665
GOLGA4	0.174625
NOTCH1	0.338166666666667
ATPAF2	0.695
ECD	0.02325
SSX5	-1.24166666666667
SNAP91	0.274333333333333
OCA2	-4.2675
PNPO	0.315166666666667
DAPK1	-0.00966666666666666
PINX1	-0.661666666666667
SELENBP1	1.702375
NEK3	-1.09541666666667
TMED4	0.184714285714286
SSTR4	-0.1085
FOSL1	-3.1347
CD40LG	-0.011
CES1	-0.422
DCI	-0.423833333333333
B3GAT3	0.751333333333333
STK17B	-0.05225
CNTN6	2.0945
CYP3A4	-1.2386
MBOAT2	1.05871428571429
PISD	0.5215
USP1	-1.38975
PYDC1	1.61266666666667
CENPM	-1.683625
SAR1B	0.83375
TTC7B	-0.347125
DP58	-0.4625
GPC1	1.6265
RBL1	-2.259
TMEM137	-2.95066666666667
TOB1	1.25433333333333
TCEAL1	1.6825
CENPF	-2.208
C6	2.484
PRSS1	-4.468
PPIL6	1.6115
C6orf124	0.094
ODZ4	2.45333333333333
SNCB	0.095
NDUFB9	-0.1225
CNOT6L	0.388166666666667
S100A9	-0.391166666666667
TRIM50	0.7575
KCTD1	2.2968
WDR63	1.0355
SPEF2	2.82225
RNGTT	-0.366666666666667
CXorf22	-1.459
KCNK16	0.7445
CEP250	-1.143
ATPBD1B	-0.56525
KCNJ2	2.60875
MT1B	-1.1475
ZNF684	-0.785
SLC4A1	-0.31925
PDHA1	-1.09075
ZNF492	-1.079
TKT	-2.15975
BYSL	-1.1515
RNF38	0.13925
AHDC1	-0.5285
KLHL2	0.46575
CMTM8	1.9175
DMP1	-0.739
HERPUD2	0.155375
CRTAM	2.66316666666667
ZNF572	-0.3245
TMEM16J	0.047
HSD17B2	-2.11425
UBE2G1	-0.69525
AHSA2	-2.7085
PELI2	0.604
TPX2	-3.071125
ATP9B	0.240666666666667
DAZAP1	-0.656875
HMGCS2	2.44916666666667
C17orf38	0.48
B9D1	-0.536625
NKX2-5	-1.675
KIAA1276	0.5975
LILRB2	2.912
CSTF1	-0.791333333333333
BTN2A1	-0.597666666666667
C15orf48	4.71675
IGF2BP3	-4.88275
FAM113B	0.903833333333333
HRG	0.144375
ZNF131	-1.223
USP47	0.7795
CCDC88B	-0.114375
HCN1	-0.464666666666667
HTN1	-0.5638
SYCP3	-0.30575
C13orf23	-1.3926
PAPOLA	-0.467625
AATK	0.4109
MSH3	-0.792333333333333
NDUFAB1	-1.15775
ITLN2	-1.62716666666667
BAK1	0.014
MRPL45	-0.345833333333333
MTNR1B	0.273833333333333
LOC645843	-0.482
SPECC1L	0.148625
PGCP	1.82025
SPN	-0.996375
GPR143	2.17083333333333
ZNF576	0.161666666666667
TMEM39A	0.4405
ATP5D	0.0123333333333333
MAGEB3	-1.0875
RPS5	-0.533333333333333
ANP32E	-1.05307142857143
MTMR1	-0.144
YEATS4	-1.36175
SYNGAP1	0.4165
PCOLCE	1.53716666666667
MNS1	0.123
PCYT2	0.296833333333333
ZNF182	-0.87875
LAX1	0.61675
SPPL2B	1.7214
ELOVL5	2.0521
PCDHAC1	-0.1775
B4GALNT1	-0.399166666666667
BLOC1S2	0.576625
ZNF673	-0.9702
ARHGAP21	-0.0691666666666667
IRX5	3.075875
LRFN5	0.458333333333333
FAM7A1	-0.06775
RAB19	0.887
GINS1	-3.16375
ITM2B	1.1461
PAPSS2	0.774916666666667
OR5BF1	0.223
ACSL3	-0.4995
KIAA1919	-0.901333333333333
GLT8D2	3.9555
UTRN	0.715857142857143
CNN1	1.489
HISPPD2A	0.6605
SDAD1	0.17225
SIGLEC9	0.492833333333333
RPL35	-0.260357142857143
C22orf26	0.419
IMPDH2	-1.3205
WDR69	-0.62
SEC14L5	-0.633666666666667
CLTA	0.48275
RP11-529I10.4	0.45175
GPR37L1	0.00766666666666667
OGDH	0.882583333333333
ASB13	1.77766666666667
ZFP14	-0.169
ZCRB1	0.125
KPNA3	-0.504
HSPA1L	1.13775
RHOC	1.46775
LOC554175	0.89325
PPP3CA	1.0018
SLC1A7	-0.7135
ZNF529	-0.74
RBED1	0.887
DDB2	-0.6055
FLJ11286	0.947333333333333
SPATA1	0.9965
MKNK1	0.166333333333333
DYSF	1.81916666666667
ALKBH2	-0.754
NKD1	-2.43416666666667
C1orf174	-0.56275
PLEKHO1	1.27716666666667
ASB10	-0.415333333333333
RING1	0.23
NPC2	1.22025
AVPR1B	0.452
YTHDF1	-0.6905
LMAN1L	0.4915
GSG2	-3.1885
CEP170	-0.3999
RPS4Y2	-5.898
MSH6	-1.105
HECTD2	0.251333333333333
ZNF556	-2.22933333333333
PLEKHC1	-0.2342
AIRE	0.0261666666666667
BCL2L10	1.4605
LMOD3	-0.1776
ZBTB8	0.5316
FOXA2	-3.8268
SLCO2A1	3.286875
C3orf46	-0.182
PRDM16	-0.0118
TMEM98	1.38575
FRMD5	-1.7415
PDE6C	-0.0705
C1orf216	0.851333333333333
EP400	-0.0559285714285714
PTK2	-0.167166666666667
RNF217	0.5795
NDUFA8	0.2185
ZFAT1	-0.05625
LAMP3	-0.0271666666666667
GLTSCR2	1.232625
NPW	-0.089
LLGL2	0.4952
PPM1K	1.05983333333333
C20orf177	-0.775
KIR2DL4	0.365
NFKB2	0.9685
C21orf122	0.011
HESX1	-1.906
GPR114	0.453166666666667
SLC25A35	-1.21333333333333
GNAT1	-0.155
ORAI3	0.767
FAM76B	-1.054875
TMEM99	1.1148
TRIM29	1.3338
CDS1	2.292
RHEB	-0.9653
C4orf27	0.157833333333333
RAB3A	0.2285
OTUD6B	-1.07025
GPD1	2.704
CDH15	-0.1945
NPM1	-1.05235714285714
TMEM117	0.3445
PRPS2	-0.354416666666667
GCK	0.773
ADRA2A	4.67966666666667
TSPYL4	0.2955
TASP1	-0.608
WDR19	0.205
C10orf38	-0.76675
PDE4C	-0.811166666666667
FYB	0.65125
C1orf55	-0.459666666666667
PPFIA3	-0.25525
RAD18	-1.4115
C12orf44	0.526
CRYBA4	0.262
HVCN1	1.0605
TAF10	0.394666666666667
C16orf48	-0.0231666666666667
DEPDC5	0.906666666666667
LTBP1	-1.434
MAPRE1	-0.307125
FGF8	-0.7415
C3orf52	0.96075
SENP7	-0.117166666666667
LRRK2	2.30975
RUNDC2A	0.551333333333333
KIAA0355	0.7325
CPEB1	-1.65775
PPEF2	-0.133
ABI2	-0.156333333333333
KIAA0317	-0.21425
ATF1	-0.972333333333333
DYNC1H1	1.305125
DIP	0.6705
TMEM33	0.664111111111111
POLDIP3	0.3635
C7orf24	0.069
GPR171	2.88425
CDC6	-3.12083333333333
PLD1	-0.00149999999999998
ITFG2	-0.3481
NDUFC1	0.62325
AKNA	-0.7575
NBR1	0.88825
PKHD1	1.88671428571429
HPS4	-0.5232
MAFA	1.8115
ULBP3	-0.3
DIRC1	0.328
IMMT	-0.993375
C22orf13	0.0990833333333333
CEL	0.07475
MARK3	-0.068
ADAMTS2	2.13133333333333
ARPC3	0.3815
TMEM10	-0.07575
NPHS1	-0.452
BRD8	0.026
WDR12	-2.1095
IDI2	0.153285714285714
HOXD13	-0.4975
OR8G2	-1.18425
SLAIN1	-2.639
GABRQ	-0.4035
NR2C2	-1.62625
NKTR	-0.9398
TLE2	0.7935
KIAA0892	-0.665666666666667
AURKA	-3.26490909090909
GPRC5C	1.58533333333333
TBC1D9B	0.9215
PNPLA6	0.882
AP3B1	0.7905
NAG	0.540875
C11orf68	0.73225
AKR7A3	0.4455
AHCYL1	-0.119166666666667
COP1	0.175166666666667
RPP14	-0.6465
PCDHB18	1.0965
CDH24	2.1015
KRT17	0.7794
LACTB2	-1.421
DDX24	0.308
PHACTR1	-2.97066666666667
SLC35E2	0.18925
LOXL1	1.75875
IQSEC2	0.981125
RGSL1	-0.273
PCDHGC5	0.317
MEGF10	0.8705
PRRX1	2.87916666666667
ASTE1	0.211666666666667
C6orf159	-2.35425
MYOD1	1.6025
GAA	1.4125
ZNF747	0.4225
KLRC1	-1.0135
IL1RL2	0.416
GDF9	4.6145
GPR119	0.0965
TRAF2	0.419333333333333
HCK	3.53533333333333
BMP6	-1.74475
IL8RA	0.582833333333333
FLJ35848	-1.5785
EFHA1	-0.64475
CDSN	-1.30433333333333
C14orf54	-0.363833333333333
LSM3	-0.790875
ZFP41	0.1575
C9orf126	-2.00316666666667
VIT	-1.2905
SPCS3	-1.20325
DEF8	-1.165
CHAF1A	-1.99083333333333
C1orf165	-0.166666666666667
ZFPM2	2.33983333333333
FTH1	0.9125
SLC35F1	-0.87175
YWHAH	0.62825
C17orf66	0.140333333333333
ADRB1	-0.967333333333333
FOXL1	0.667
RG9MTD3	-0.2005
UMPS	-0.460625
MGC13008	0.114
KIAA1161	-0.00700000000000001
CCDC77	-2.60125
C12orf65	-0.622
COG4	-0.149666666666667
RCP9	-0.561083333333333
RP4-692D3.1	3.4965
CDC2L5	0.781
MGC7036	0.242333333333333
DNAJC11	0.08925
GDF2	-0.0848333333333334
TIMM17A	-0.3735
HNRNPA0	-0.1278
OR2H1	0.0543333333333333
PCBP1	0.083375
COL23A1	-1.65
LRRC2	-0.457769230769231
NSD1	0.412
FLJ37078	0.887
WDR91	-0.403
TMEM179	-0.67875
DSCR10	-0.1765
CNDP2	0.4307
FYN	0.172
BEX2	0.416
KCND3	0.884
YPEL5	1.923125
LRRC42	-1.077
C17orf45	-0.359
ZNF649	-0.2028
LOC150763	1.487
COL5A2	4.5495
CNGA2	1.3365
ELA2B	-0.931166666666667
RAB9B	0.65425
FAM100A	-0.12475
NAIP	-0.00235714285714285
MYOZ2	-1.27528571428571
SPATA12	-0.864
XRCC4	-0.71225
CYB561	2.0396
CHST10	1.22975
BAI1	-0.7205
BRSK1	0.0841666666666667
C17orf89	-0.15875
PDE6H	-1.998
FLJ20309	0.29
MAP7	0.644875
SCN4B	2.398
SPAG9	-0.7060625
SERTAD1	0.941833333333333
FLJ21963	-0.07575
ANTXR1	1.9742
TMPRSS13	1.59966666666667
ETV7	3.53266666666667
DGAT1	0.8005
NKIRAS1	0.2705
TAC3	-4.5525
CORO1C	-0.695833333333333
RAD54B	-2.26725
HRASLS3	2.36733333333333
C21orf42	0.3185
BARD1	-1.06133333333333
ZNF177	-1.11533333333333
MIP	-1.138
ZNF442	-0.5935
F2	-3.5808
GRIA1	0.271
GALNTL2	2.61933333333333
WNT5A	-0.6454
LENG9	0.106
hCG_25371	-1.321
FOXR1	1.527
TRA@	0.5518
PWWP2	1.1615
C1QTNF7	1.87016666666667
SLC7A4	2.416
C4orf7	0.39975
C17orf80	0.0975
KLK4	2.4685
IL31	-0.4455
TMEM176A	2.94
CTNNB1	0.907875
BHLHB2	1.33075
TMEM185B	0.975333333333333
ARD1B	0.37575
C1orf93	0.832
BRUNOL4	-0.415
