Hybridization REF	TCGA-BH-A0DO-01B-11R-A12D-07
KCNIP4	0.960166666666667
TUSC1	1.558
OR4C15	0.501
ARMCX6	1.39291666666667
WBSCR27	-0.264166666666667
OR52I2	-0.0495
KIAA1604	-0.533
DYNC1I1	-0.051
PPP4C	0.1375
SLC47A2	-1.18533333333333
TREH	-0.00337500000000001
CD48	1.26466666666667
ST14	1.87066666666667
PKN1	0.07225
SPON2	2.13975
XBP1	3.70008333333333
SFRS12	-0.379333333333333
EFCAB6	3.991
SELT	0.128
SLC39A2	0.811
ERF	-0.470666666666667
ARL3	0.922
SURF6	-0.6112
MLLT10	-0.71247619047619
FLJ11171	0.421166666666667
TDGF1	-3.95283333333333
ERCC6	0.203
EIF2AK4	-0.303375
BAZ1A	-0.341833333333333
LRRN3	0.705333333333333
TMC3	1.4445
EFTUD1	-0.04825
PTPRO	0.545
CLEC12A	-0.127875
ACBD4	0.560125
ZDHHC14	-1.23325
OTUD7B	1.5635
ACTB	0.237375
MSRA	0.28575
LCE5A	1.3135
IFI35	0.30075
BSCL2	0.5975
ANKRD12	0.206416666666667
CFHR2	0.14275
RGAG1	-0.180833333333333
HSFY1	-0.349
SLC30A5	0.0109166666666667
IMPG1	-0.319
GPR109A	0.986
ZNF185	0.81825
IYD	1.95025
NPCDR1	0.4995
SERPINA13	0.2215
HMGCLL1	0.942
NEUROG1	0.873166666666667
UBQLN1	-0.3140625
LIN37	0.27825
SOCS2	1.379625
DSCR4	-1.827125
XKR6	1.06475
GPR142	0.946
KRTAP13-3	0.672
CCDC15	-0.3925
MOS	0.7955
CD1E	-1.737
OFCC1	-0.8302
FAM83D	-4.53475
SRFBP1	0.1555
C9orf96	0.0315
DHDH	-0.84975
CCDC90A	-1.2535
RABL3	0.23065
CD320	-1.534
ANGEL2	0.919333333333333
MRPL21	-0.14825
SMG6	0.524
INSR	3.0935625
FLJ14816	-0.8595
GLRB	0.0376666666666667
C9orf89	0.666
CIZ1	-0.45075
URG4	0.3965
LRDD	-0.553833333333333
CBY1	1.31816666666667
NFX1	0.000625000000000004
MTERFD2	0.136285714285714
C19orf23	0.172
PGC	-2.796375
IER3IP1	0.6857
RASAL2	1.08525
C1orf89	0.01325
SYNJ1	-0.935625
NFKBIE	-0.023
FLJ40125	-0.607666666666667
TCEB2	-0.4153
NOG	-1.129
POLR2J2	-0.203333333333333
HLA-B	1.62975
PCDHA1	0.88
PPP2R2B	-0.181
ARHGEF17	1.25566666666667
TCF7L2	1.14628571428571
CHD5	-0.578166666666667
ZNF431	-0.61425
TBC1D25	0.48475
ZNF800	-1.387
SCUBE2	4.21663636363636
MYCBP	0.570666666666667
GPX5	0.227
C6orf129	-0.529666666666667
QSER1	-0.373666666666667
ULK2	1.4795
PIGO	0.7045
NRCAM	-2.99176923076923
SLC35E3	-0.669625
CSRP2	-1.16225
HYPE	0.08675
MAPK15	0.485833333333333
MGC14327	-0.12825
TIMM13	-0.2655
ZNF462	-0.03925
GBA3	0.153
TEX13A	0.2715
MCM6	-1.66377777777778
MTRF1	-1.046875
ABCA7	0.05475
EIF4A2	-0.32625
ZC3H10	1.0442
RPGR	0.648333333333333
C20orf94	-0.84975
RP1L1	0.264
GPR125	-0.993125
USP22	0.176642857142857
OR1L4	0.68625
MLZE	1.45525
FLJ32065	-0.19475
PTCD1	-0.08025
CRTAC1	1.994
BXDC2	-1.30625
C18orf1	2.92516666666667
FAM107A	1.89421428571429
EFNA3	0.05075
P18SRP	-0.5252
CAMKK2	0.297583333333333
KIAA0649	-0.06075
NES	-0.552833333333333
HS6ST3	2.196375
PON2	0.23125
TCP11L2	0.277
CLEC4A	1.739
PRR12	0.86
MLXIPL	-0.9184
C2orf50	2.3295
ZNF28	0.99425
ENC1	0.27
MAP2K1	-0.652625
FKSG2	1.53975
KIAA0430	1.4045
PTP4A1	-1.931
GPR156	0.8035
GTF3C6	-0.64525
UBR2	-0.0401
LOC388272	-1.951
MAK	2.59033333333333
ACOT4	2.36925
STC2	0.590666666666667
PIGW	-0.9045
SAE1	-0.7025
COL6A1	0.0834090909090909
OAZ1	0.483666666666667
STMN4	0.868333333333334
EDG3	0.492833333333333
SGCE	-0.372
IL11	-2.40083333333333
PRSS8	3.07525
YIPF5	0.0223333333333333
WNT4	2.645625
CSN2	-0.0376666666666667
TCF7	-2.412125
TDO2	-0.49475
SAMD9	-0.1295
S100A7A	2.9445
MMRN1	2.753
GKAP1	-0.348
AKR1C3	-1.017125
RNF19A	1.23
GMDS	0.5955
YKT6	-0.45175
SPARC	1.1735
C12orf31	-0.2485
UBE2V2	-1.17966666666667
FBXL18	-0.587833333333333
KIAA0460	0.91825
ADAM22	0.17375
SERPINC1	-3.765
KCTD21	1.57375
MYOHD1	-2.027
ZNF37A	-0.852333333333333
GTF3C1	0.422833333333333
CTSZ	2.3555
PRNPIP	-0.59925
DRD1IP	0.19025
NR1I2	-2.28266666666667
ZNF266	-0.4006
SPAG4L	-0.0765
COX4NB	-0.93325
SAPS1	1.52916666666667
APOA1	-3.39425
TATDN1	-0.253166666666667
C10orf82	-0.94375
KPNB1	-1.4755
FOXO3	0.736
CRYBB2	0.1505
ZBTB5	-0.0803333333333333
SLC25A38	-0.0135
DCTN2	0.0311666666666667
IFT20	0.201
CTHRC1	1.233
C1orf31	-0.748625
UHRF1	-1.9774375
GPC6	-1.75775
C10orf54	1.93475
MCF2L2	-0.221666666666667
WNT9B	0.12825
OLA1	-0.582125
FAM120B	0.64525
TTLL10	0.591
CYorf15A	-5.897
RELN	-1.6673
SCN2B	1.92525
MFHAS1	-1.283
NKX3-2	-1.76466666666667
RASGRF2	-0.572
SSBP1	-0.530333333333333
KPNA6	-0.391071428571429
LOC389118	-0.024
HS3ST4	-0.3736
SUPT7L	-0.483375
FLJ32658	-3.03675
IGFBPL1	-1.981
KIAA1641	-1.2995
SHKBP1	-0.100666666666667
CSF1R	4.471
NAGK	0.86175
MYL2	0.6695
HIST1H4C	-3.23816666666667
TOMM7	-0.00712499999999999
ADAMTSL3	1.2184
TNFSF14	-0.752
PRRT2	-1.6295
VTA1	-0.279125
AOAH	3.06133333333333
CRISPLD2	1.77585714285714
PNN	-0.901
TA-NFKBH	0.1805
ESPN	1.325
RBM43	-1.6155
KIAA1267	0.723
DDX3X	0.399555555555556
KIAA1576	-3.962
PLXDC1	3.8905
FLJ25801	-4.52875
HNRNPL	0.425
RUNDC3A	0.261166666666667
CASP12	2.0785
SH2D5	-1.32625
RPL26L1	-0.6835
OR51A7	-0.22625
HDC	2.5155
C2orf16	0.0821666666666667
SYTL3	2.6795
GOLGA4	0.3645
NOTCH1	-0.643833333333333
ATPAF2	0.621
ECD	0.30075
SSX5	-1.91983333333333
SNAP91	0.2845
OCA2	-2.5515
PNPO	-0.103166666666667
DAPK1	-0.837666666666667
PINX1	-1.17816666666667
SELENBP1	2.70075
NEK3	-0.20025
TMED4	0.2285
SSTR4	-0.311
FOSL1	-2.7774
CD40LG	0.2575
CES1	-0.484166666666667
DCI	-0.271166666666667
B3GAT3	0.0853333333333333
STK17B	-0.392
CNTN6	0.117
CYP3A4	-1.68933333333333
MBOAT2	0.122214285714286
PISD	0.569125
USP1	-0.6615
PYDC1	4.546
CENPM	-2.518
SAR1B	0.56675
TTC7B	-0.652375
DP58	0.0375
GPC1	0.70475
RBL1	-2.294125
TMEM137	-1.74566666666667
TOB1	1.108
TCEAL1	1.32433333333333
CENPF	-3.20863636363636
C6	4.39216666666667
PRSS1	-3.816
PPIL6	1.01333333333333
C6orf124	1.0435
ODZ4	0.535833333333333
SNCB	-0.179
NDUFB9	-0.34375
CNOT6L	0.151833333333333
S100A9	2.2975
TRIM50	-0.0465
KCTD1	2.5254
WDR63	0.2565
SPEF2	3.31675
RNGTT	-0.740666666666667
CXorf22	0.98
KCNK16	2.1265
CEP250	-2.3775
ATPBD1B	-0.284
KCNJ2	3.80525
MT1B	-1.007
ZNF684	-0.3955
SLC4A1	0.70775
PDHA1	-1.19875
ZNF492	-0.223375
TKT	-2.453
BYSL	-0.752125
RNF38	-0.086
AHDC1	0.625
KLHL2	0.975125
CMTM8	2.051
DMP1	-0.816
HERPUD2	0.13475
CRTAM	2.6735
ZNF572	0.40575
TMEM16J	0.1915
HSD17B2	-1.71925
UBE2G1	0.11275
AHSA2	-1.09225
PELI2	-0.29
TPX2	-4.229375
ATP9B	1.719
DAZAP1	-0.371875
HMGCS2	3.6055
C17orf38	0.21775
B9D1	0.399875
NKX2-5	-0.881833333333333
KIAA1276	0.54625
LILRB2	3.2065
CSTF1	-0.491666666666667
BTN2A1	-0.140333333333333
C15orf48	6.22575
IGF2BP3	-4.6785
FAM113B	0.493166666666667
HRG	0.361142857142857
ZNF131	-0.79
USP47	0.9995
CCDC88B	-0.662125
HCN1	-0.6375
HTN1	-1.231
SYCP3	-0.43725
C13orf23	-0.4034
PAPOLA	-0.6028125
AATK	-0.3937
MSH3	-0.728333333333333
NDUFAB1	-0.816
ITLN2	-0.907333333333333
BAK1	-0.9725
MRPL45	-0.2085
MTNR1B	0.182333333333333
LOC645843	0.0795
SPECC1L	0.411875
PGCP	0.79425
SPN	-1.7735
GPR143	2.58383333333333
ZNF576	0.277333333333333
TMEM39A	0.575
ATP5D	0.1295
MAGEB3	-4.832
RPS5	-0.0703333333333333
ANP32E	-2.34185714285714
MTMR1	-0.41225
YEATS4	-0.73675
SYNGAP1	-0.209
PCOLCE	-0.759666666666667
MNS1	0.053
PCYT2	-0.6175
ZNF182	-0.084
LAX1	-0.049875
SPPL2B	0.7365
ELOVL5	1.3462
PCDHAC1	0.1965
B4GALNT1	-1.68883333333333
BLOC1S2	0.188875
ZNF673	-0.3543
ARHGAP21	-0.135
IRX5	2.662
LRFN5	0.858666666666667
FAM7A1	-1.4885
RAB19	-0.2765
GINS1	-3.7235
ITM2B	1.32
PAPSS2	-0.0499166666666667
OR5BF1	1.015
ACSL3	-0.450625
KIAA1919	-0.576
GLT8D2	2.228
UTRN	1.23135714285714
CNN1	2.2235
HISPPD2A	0.969
SDAD1	-0.67275
SIGLEC9	0.283166666666667
RPL35	-0.2715
C22orf26	0.3335
IMPDH2	-0.2185
WDR69	-2.007
SEC14L5	2.56016666666667
CLTA	-0.0805
RP11-529I10.4	0.56725
GPR37L1	0.256833333333333
OGDH	-0.21
ASB13	1.99
ZFP14	0.3115
ZCRB1	-0.273166666666667
KPNA3	-1.03725
HSPA1L	0.97425
RHOC	0.647125
LOC554175	-0.28125
PPP3CA	1.4023
SLC1A7	-0.2872
ZNF529	0.176666666666667
RBED1	1.0125
DDB2	-1.07875
FLJ11286	0.4405
SPATA1	0.3045
MKNK1	0.0666666666666667
DYSF	0.858666666666667
ALKBH2	-0.0785
NKD1	-2.8545
C1orf174	0.0025
PLEKHO1	0.2275
ASB10	-0.00525
RING1	-0.162
NPC2	1.117875
AVPR1B	0.534
YTHDF1	-0.011
LMAN1L	0.418
GSG2	-3.6015
CEP170	-1.5598
RPS4Y2	-4.9465
MSH6	-1.0545
HECTD2	0.942833333333333
ZNF556	-3.1245
PLEKHC1	-0.7435
AIRE	0.273833333333333
BCL2L10	0.7625
LMOD3	-0.470333333333333
ZBTB8	0.1833
FOXA2	-3.5947
SLCO2A1	2.735375
C3orf46	-0.5285
PRDM16	0.329
TMEM98	1.4825
FRMD5	-2.9995
PDE6C	0.313
C1orf216	-0.0318333333333333
EP400	-0.369928571428571
PTK2	-0.223416666666667
RNF217	0.235
NDUFA8	-0.1375
ZFAT1	0.70525
LAMP3	0.314333333333333
GLTSCR2	1.807625
NPW	-1.444
LLGL2	-0.1388
PPM1K	-1.4065
C20orf177	-1.1085
KIR2DL4	0.36
NFKB2	0.39725
C21orf122	0.0698333333333333
HESX1	-0.83
GPR114	0.617
SLC25A35	0.322333333333333
GNAT1	-0.39175
ORAI3	0.726
FAM76B	-0.034375
TMEM99	0.5465
TRIM29	1.685
CDS1	1.63025
RHEB	-0.243
C4orf27	-0.399333333333333
RAB3A	-0.14775
OTUD6B	-1.00875
GPD1	2.222875
CDH15	-0.215
NPM1	-0.767214285714286
TMEM117	-0.137
PRPS2	-1.12575
GCK	-0.75
ADRA2A	5.15
TSPYL4	-0.296666666666667
TASP1	0.075
WDR19	0.35
C10orf38	-1.009
PDE4C	-0.564333333333333
FYB	-0.871416666666667
C1orf55	0.349333333333333
PPFIA3	-0.507
RAD18	-0.7065
C12orf44	0.0328333333333333
CRYBA4	-0.1035
HVCN1	1.38775
TAF10	0.420666666666667
C16orf48	-0.522333333333333
DEPDC5	1.4955
LTBP1	-2.1845
MAPRE1	-0.33475
FGF8	0.2235
C3orf52	2.26075
SENP7	-0.262
LRRK2	3.0485
RUNDC2A	-0.204
KIAA0355	0.9445
CPEB1	-1.99475
PPEF2	0.48
ABI2	-0.5755
KIAA0317	0.240625
ATF1	-0.434833333333333
DYNC1H1	0.612375
DIP	0.139
TMEM33	0.0987777777777778
POLDIP3	0.22725
C7orf24	0.46525
GPR171	1.6585
CDC6	-3.51733333333333
PLD1	-0.1583
ITFG2	0.2153
NDUFC1	-0.11675
AKNA	-0.8145
NBR1	0.92275
PKHD1	2.355125
HPS4	-0.2424
MAFA	1.21975
ULBP3	0.01675
DIRC1	0.7885
IMMT	-0.377
C22orf13	-0.1595
CEL	0.14025
MARK3	-0.46525
ADAMTS2	0.623416666666667
ARPC3	-0.0931666666666667
TMEM10	0.447333333333333
NPHS1	2.023
BRD8	-0.0893333333333333
WDR12	-1.814
IDI2	0.23125
HOXD13	-1.3535
OR8G2	-1.1025
SLAIN1	-1.37625
GABRQ	-0.2045
NR2C2	-1.16225
NKTR	-1.1043
TLE2	1.149
KIAA0892	-0.359666666666667
AURKA	-3.43645454545455
GPRC5C	-0.0128333333333333
TBC1D9B	0.6165
PNPLA6	0.187166666666667
AP3B1	0.26625
NAG	0.49675
C11orf68	-0.1205
AKR7A3	0.65225
AHCYL1	0.0954166666666666
COP1	0.4605
RPP14	-0.166333333333333
PCDHB18	0.50775
CDH24	1.26575
KRT17	1.1858
LACTB2	-1.46175
DDX24	-0.27
PHACTR1	-2.16583333333333
SLC35E2	-0.0125
LOXL1	0.07625
IQSEC2	1.003375
RGSL1	-0.4215
PCDHGC5	0.332
MEGF10	0.232
PRRX1	0.150333333333333
ASTE1	0.533333333333333
C6orf159	-1.8035
MYOD1	1.178
GAA	1.0045
ZNF747	0.92475
KLRC1	-1.9935
IL1RL2	0.3315
GDF9	3.20525
GPR119	-0.3965
TRAF2	-0.106166666666667
HCK	2.68866666666667
BMP6	-1.90625
IL8RA	0.881
FLJ35848	-1.7305
EFHA1	1.05575
CDSN	-0.743
C14orf54	-1.3898
LSM3	-0.6015
ZFP41	0.5725
C9orf126	-1.80266666666667
VIT	0.149
SPCS3	-1.393
DEF8	-1.4829
CHAF1A	-1.08183333333333
C1orf165	0.498333333333333
ZFPM2	0.6125
FTH1	0.43925
SLC35F1	-1.484
YWHAH	0.6025
C17orf66	0.270833333333333
ADRB1	2.01416666666667
FOXL1	0.0885
RG9MTD3	-0.153666666666667
UMPS	0.02125
MGC13008	-0.0575
KIAA1161	-0.03
CCDC77	-2.24175
C12orf65	-0.7891
COG4	-0.818833333333333
RCP9	-0.9315
RP4-692D3.1	3.725
CDC2L5	0.20025
MGC7036	0.872166666666667
DNAJC11	-0.6405
GDF2	0.114
TIMM17A	0.25825
HNRNPA0	-0.7859
OR2H1	0.0995
PCBP1	-0.0285
COL23A1	-0.38225
LRRC2	0.571642857142857
NSD1	-0.0108571428571428
FLJ37078	-0.855
WDR91	-0.166
TMEM179	-0.22475
DSCR10	-2.317
CNDP2	0.5942
FYN	-1.1465
BEX2	-0.0356666666666667
KCND3	0.9195
YPEL5	1.682625
LRRC42	-0.446833333333333
C17orf45	0.51025
ZNF649	0.8629
LOC150763	1.3685
COL5A2	1.18583333333333
CNGA2	0.1155
ELA2B	-1.53066666666667
RAB9B	-1.9045
FAM100A	0.06825
NAIP	0.156428571428571
MYOZ2	-0.0185
SPATA12	-0.101
XRCC4	-0.8045
CYB561	0.8608
CHST10	0.48625
BAI1	-0.550166666666667
BRSK1	0.265166666666667
C17orf89	-0.966125
PDE6H	-2.3535
FLJ20309	0.2949
MAP7	0.937125
SCN4B	2.83675
SPAG9	-1.332875
SERTAD1	0.6275
FLJ21963	-0.97
ANTXR1	0.00470000000000001
TMPRSS13	2.39883333333333
ETV7	1.89733333333333
DGAT1	0.622833333333333
NKIRAS1	0.0471666666666667
TAC3	-3.24175
CORO1C	-1.329
RAD54B	-1.3895
HRASLS3	1.98533333333333
C21orf42	-0.183
BARD1	-1.44966666666667
ZNF177	1.1695
MIP	0.5545
ZNF442	0.8095
F2	-3.6998
GRIA1	-0.096625
GALNTL2	1.26433333333333
WNT5A	1.443
LENG9	0.332
hCG_25371	-1.6285
FOXR1	0.253
TRA@	0.8117
PWWP2	1.23375
C1QTNF7	2.12083333333333
SLC7A4	2.0395
C4orf7	3.7705
C17orf80	-0.276
KLK4	1.12666666666667
IL31	0.774
TMEM176A	3.737
CTNNB1	1.23225
BHLHB2	0.882
TMEM185B	0.4885
ARD1B	-0.41775
C1orf93	0.4405
BRUNOL4	-0.1425
LOC541469	-0.36725
UPK2	0.04225
GAS8	0.383166666666667
PATE	1.329
IMPACT	1.218375
WNK4	-0.376
HNRPLL	-0.957625
GAD2	-0.5935
ITGA6	0.582
BMP15	0.207833333333333
CYP2A7	5.66725
RIC8A	0.658625
CCND1	-0.0161666666666667
USP35	0.8255
DSCR2	-2.02225
CCL4	4.87583333333333
ZCCHC10	-0.0385
NOL11	-1.06
TRPM2	-0.00241666666666668
PSMD2	-1.05345454545455
CHTF18	-1.387
USP18	0.2165
RRAS	0.6175
LAMC3	0.71325
TOX	-2.83283333333333
PCDH15	0.8425
GABRG3	-2.89266666666667
NUDCD2	0.364625
SGCZ	-1.1025
KCTD17	0.1038
SPSB2	0.541
TPPP3	1.77966666666667
CILP2	1.279
CALB2	2.2745
CEBPZ	-0.626666666666667
ZNF479	0.1925
FMOD	5.76183333333333
C21orf66	-1.30057142857143
CLN6	-0.584666666666667
ANAPC1	-1.057375
SH2D3C	1.56875
PTPN14	-1.0858
TRIM42	-0.02925
APTX	0.267
SNRPG	-1.30116666666667
BMS1	-0.50125
MAGEA3	-4.013
NFATC3	-0.7375
LRRC45	0.221
ARS2	0.174571428571429
LRIG1	2.23683333333333
EPSTI1	-0.317666666666667
PRSS27	0.42
ERC2	-0.445
PRKACB	-0.636928571428571
PRDM13	-4.075
HCG27	-1.23975
KLK12	-1.434
HSD17B7	0.352166666666667
ZNF354A	-0.02475
PCDH11X	-0.0745
DMGDH	0.9155
PCBD2	0.137
TMC6	-1.355125
RIMS1	0.0175
SF3B2	-0.282666666666667
RCN1	-0.156666666666667
CPB1	4.56975
BCAR3	0.5915
FCRLB	1.337125
PAK1IP1	-1.288
OR10H1	0.44
KIF9	0.8185
PITPNM2	-0.93025
L3MBTL4	0.988
TGFB1	-0.5236
ZXDC	0.105
SLC6A16	-0.10725
SRrp35	-1.528125
LRRC8E	1.703
PPIAL4	-0.3305
EOMES	0.698666666666667
PAX2	0.1945
SCARF2	0.69325
PSEN2	1.53183333333333
PCDHB13	-0.578666666666667
C10orf28	-0.014375
DHRS7B	0.654928571428571
C1orf131	-0.16075
ASB1	-0.7393
ZNF223	0.641166666666667
LCMT2	0.52925
MEP1A	-1.2515
TMEM53	0.4585
RSPH3	1.3985
C10orf33	0.2015
LOC644285	0.577
PTPN9	0.383
ABCA12	-2.324
CCDC37	-1.11625
RUNDC1	1.9551
YES1	-0.3415
FAM120AOS	0.82175
OR5M3	-0.1575
PPP1R3F	0.03275
IL13	-0.063
MDFI	-0.06575
PRNT	0.44875
ZDBF2	-0.2695
OR10C1	0.467
CLIC1	-0.407
LILRA5	0.095
CSAG1	-3.75433333333333
TREML2	-0.551833333333333
FAM125A	0.2045
ZNF74	-0.66275
FAM104A	-0.23375
LRRC39	-0.6605
SAMD5	1.88775
HYAL2	0.54825
HIST2H2AC	-0.884
IGFBP5	0.530652173913044
NRTN	-0.271833333333333
KIAA0556	0.5612
FAM29A	-1.48583333333333
JMJD2A	-0.87525
EPHB1	1.85825
POLD4	1.059875
ANAPC10	-0.439
LRRC36	0.49225
MEGF6	-0.095625
LPHN3	-0.00366666666666667
BMP10	0.0436666666666667
C21orf55	0.4725
CREM	-0.7359375
PTGER4	0.575
METAP1	-0.51925
KCNQ1	3.6605
NR2F2	1.226375
SSFA2	-1.04791666666667
CTTNBP2	-0.6325
BCL2A1	-1.439625
ZBTB24	0.545875
SLCO6A1	-1.63433333333333
PRDM1	-0.0526
OR7D2	0.015
CCDC47	-0.0595
LOC646982	null
SLC26A6	-1.54516666666667
BIN1	-0.3569
SRRM1	-0.847571428571429
PCSK1N	-0.064125
ALS2	-0.5479
ECT2	-1.36421052631579
CACNA2D2	1.177375
DOCK6	-0.07325
C10orf119	-0.214
FATE1	0.02325
DUSP23	1.47675
TRIP6	-0.174142857142857
NUP35	-0.45875
CDH3	1.969
KLHDC8A	1.00975
C9orf116	1.025625
EI24	0.125
CENTD1	-0.268333333333333
RWDD2B	-0.00666666666666667
DOCK1	1.113
NPAS2	0.2765
NR3C2	2.98716666666667
FAM63A	1.21733333333333
INPP5F	-1.251
FAM111A	0.2213
MYBL1	-3.89166666666667
IQGAP3	-1.43583333333333
CRADD	-0.061
DUSP12	-0.37025
PDZK1IP1	3.7895
VASH2	-1.3645
CTR9	0.8575
VIL1	-4.34225
OR8U1	1.03416666666667
CCDC107	0.425
PTTG1IP	-0.516375
OR4X2	0.27275
COL9A1	-1.5945
PSMD9	-0.298
ZFP62	0.60875
TIP39	0.45325
PARP15	0.5145
TTC19	0.6175
C1orf114	0.706833333333333
GFPT1	0.4815
SLC27A6	0.99725
MRPS10	-0.7704
CALML5	1.4265
TRPM7	-0.5505
CGNL1	1.619
CECR1	0.40925
SERPINB8	-0.876
TMEM102	1.330125
PDIA2	-3.33925
NUCKS1	-0.522333333333333
HOTAIR	-0.41825
EBI3	0.0345
NXN	-0.03675
ZMYND19	-0.702125
FOXJ3	0.06875
EIF5B	-0.1408
EIF2B4	-0.171
LEO1	-0.07225
ZIC5	-2.13716666666667
IL20	0.905166666666667
KIAA0415	-0.550666666666667
FLJ37357	-0.245
TSPAN12	0.739
ACTR3B	0.076125
TFAM	-0.5035
IL17RD	1.191375
PARP12	0.559
KLHDC7A	0.434
KCTD4	0.708666666666667
GTF2H1	0.354
FLCN	-0.546166666666667
BIRC4	-0.531875
LOC790955	0.204
VKORC1L1	0.42225
CYP4F22	1.58116666666667
TAS2R5	1.056
ZNF582	1.736
HS3ST3B1	-0.90625
CTNS	0.08025
STK36	1.00116666666667
MMD2	-0.14625
RP5-1103G7.6	0.5545
FLJ23356	-0.2295
CRH	-0.8555
C1orf182	-0.0798333333333333
ACP5	2.31516666666667
AMFR	0.0851
CA4	-0.7995
PLCB4	-1.877875
MPHOSPH10	-0.22875
UNQ473	2.56366666666667
G3BP2	-0.52775
SR140	-0.725083333333333
HOXA2	1.142
PYGB	-0.4305
BAT1	-0.361
DKK3	0.173833333333333
DDX31	-0.385875
TULP1	0.00137499999999998
NHLRC2	0.558
TNRC4	-0.631333333333333
ZNF430	0.2375
TNRC6A	0.14525
PLA2G1B	0.710333333333333
RCHY1	0.952
GTF2A2	-0.701
MGC4294	0.3665
ZNF691	0.41475
TACC3	-2.916
DNAJC5G	-0.19075
LOC4951	0.62425
MS4A4A	-2.038
LOC152485	1.9075
PPP1R2P1	-0.47425
PPP2R5B	-0.29475
RPGRIP1L	-0.653875
SPOP	0.0974
PTPRF	1.50966666666667
MGC42090	0.752
SUSD3	4.47325
THOC4	-0.408375
MAML1	0.1639
FXR2	0.245
TYK2	0.11575
MUC6	1.02366666666667
DNAJB7	-1.395
PIP4K2A	-0.448714285714286
MEX3A	-0.207
RRP1	-0.626375
TFAP4	-0.02025
CXorf41	-0.98
MTMR4	0.1615
CTLA4	-0.6655
SNX9	0.34975
CIB3	0.00866666666666666
NECAP1	0.173625
PLA2G2D	-0.6468
GLMN	-1.887
DCLRE1A	-0.6585
PDX1	-1.49
SAMD11	-1.05675
MRPL55	0.5436
TLR7	1.60875
TBC1D21	0.0566666666666667
SMAD1	1.4286
ACTRT2	0.29525
RIOK2	-0.52875
PDLIM4	0.72075
SLC22A15	1.5655
ABHD13	1.0208
STX18	0.5197
CCPG1	0.447857142857143
DCBLD1	-1.21083333333333
SLC2A6	-1.632
NOLA3	-0.822
TRDMT1	-0.846285714285714
IL17F	0.5915
ATP1A4	-0.124666666666667
OR52W1	0.013
CFL1	-0.66325
IL4	-1.38525
RBP2	0.236
CPSF6	0.2745
TTC8	0.2065
MUCL1	5.946
EYA3	-1.88233333333333
KRT38	0.135
GNE	-1.34325
ZNF501	0.7395
SLC35A2	0.32475
CEP110	-1.6834
MYF6	0.26575
MGST2	0.175166666666667
TRPV4	0.941166666666667
NEK8	0.113
NOX5	-1.661
NCKAP1L	-0.992833333333333
EMP3	-2.23483333333333
BPY2C	0.476
C1orf38	-0.55875
ELOVL2	-0.89675
CBX7	1.75483333333333
OSBPL1A	1.87583333333333
ZNF589	-0.45125
ESCO1	-0.145333333333333
TRA2A	0.56925
C3orf26	-1.5545
PHF2	0.552166666666667
PID1	-0.0435
RFC1	-0.843
MTAP	-0.4776875
ADORA3	2.7975
LOC389458	-0.34675
TRNT1	-1.113125
CRIPAK	0.37925
RAI2	2.62233333333333
ANKRD44	-1.76675
GZMB	2.906
NFE2L1	0.03325
STIP1	-0.5845
RASL11B	1.3915
NT5DC2	-1.93383333333333
LRP2	3.825875
MTDH	-0.2954
ARSG	0.9515
HSP90AB1	-0.88025
CT45-6	-4.89325
ZNF483	0.077
LMBR1L	-0.45575
S100A2	-2.1744
C2	-0.554388888888889
C2orf27	0.284625
EIF4EBP1	-1.68875
GCKR	-3.01516666666667
PPP1R9B	-0.15825
FER	-1.16325
SNRK	0.654833333333333
OR5M10	0.6975
UTP6	-0.9555
CAPZA3	2.97725
FBP1	2.39566666666667
TERT	-1.7525
CCL1	-1.3495
FUCA1	1.65275
ALS2CR8	-0.319166666666667
KCMF1	-0.225583333333333
SRCRB4D	-1.729
OXCT2	0.163666666666667
IL17RA	0.9235
MPP5	-0.18175
SPA17	0.77575
FLJ10986	1.20283333333333
GALNT14	-1.69275
CXorf27	-1.407625
NPLOC4	-0.2295
RAB34	-0.028
KRTAP3-3	0.2285
ARSD	1.74233333333333
CPLX2	-1.2735
PJA1	0.78125
WHDC1L1	-0.8505
RB1	-0.9233
MTMR15	-0.107
PHLDA2	-1.1495
GUCY2F	-2.92
MPV17	-0.136666666666667
SLC35D1	-0.513
LYSMD3	0.2027
COL16A1	1.42425
ERLIN1	-0.121
JMJD4	0.35375
HIST1H2BK	-1.30425
TP53I11	2.32283333333333
ST3GAL4	-0.288
PF4V1	0.920666666666667
ALG8	-0.1135
REG1A	-0.03325
MINA	0.65325
CYB5R3	0.11175
HHLA1	-0.2555
MYST4	1.0048
VASN	0.419
UCHL5IP	-0.96775
TFAP2A	0.175125
MGC9913	-0.422
C9orf97	-0.0375
LOC90379	-0.353
PHF15	0.6835
ZNF169	-0.457166666666667
KRT7	2.5624
GLIPR1L2	0.974375
LOC116236	-0.5975
IQCF3	0.16825
RDH14	0.922333333333333
HNRPK	0.0601428571428572
RABEPK	-0.880166666666667
ISX	-3.0365
CBARA1	0.1615
RAD51AP1	-3.0075
MLL5	0.08075
CXorf48	-5.854
SGCD	-1.65775
PHTF1	-0.746375
CA3	2.94525
CMTM5	1.23075
STX10	-0.382625
JMJD2D	-0.3245
P4HA1	-1.86316666666667
GAB3	-0.729
DHRS4	0.143
COL4A1	1.9754375
C20orf20	-1.3925
