Hybridization REF	TCGA-BH-A18V-01A-11R-A12D-07
BIN1	0.0295
SRRM1	-0.324785714285714
PCSK1N	-0.259625
ALS2	-0.1146
ECT2	0.897105263157895
CACNA2D2	-0.68075
DOCK6	-0.2515
C10orf119	-0.02925
FATE1	0.633
DUSP23	2.01225
TRIP6	0.5
NUP35	0.0505
CDH3	3.4715
KLHDC8A	1.6465
C9orf116	-1.08025
EI24	-0.3625
CENTD1	0.963833333333333
RWDD2B	-0.418833333333333
DOCK1	0.3545
NPAS2	0.635875
NR3C2	0.663666666666667
FAM63A	0.180083333333333
INPP5F	-1.39133333333333
FAM111A	-0.2021
MYBL1	1.45083333333333
IQGAP3	1.81133333333333
CRADD	-1.06433333333333
DUSP12	0.778
PDZK1IP1	3.52175
VASH2	-0.3855
CTR9	-0.58125
VIL1	-3.10875
OR8U1	0.4345
CCDC107	0.902
PTTG1IP	-0.246875
OR4X2	0.454
COL9A1	-1.746
PSMD9	-1.2495
ZFP62	1.196
TIP39	0.0565
PARP15	0.5505
TTC19	-0.021875
C1orf114	-2.25183333333333
GFPT1	1.9605
SLC27A6	0.09025
MRPS10	-0.08
CALML5	3.96933333333333
TRPM7	-1.060625
CGNL1	-0.129125
CECR1	0.636
SERPINB8	0.459666666666667
TMEM102	0.4295
PDIA2	1.9625
NUCKS1	0.148666666666667
HOTAIR	1.018
EBI3	0.59425
NXN	2.199
ZMYND19	0.397875
FOXJ3	-0.82325
EIF5B	0.1163
EIF2B4	-0.302833333333333
LEO1	-1.2525
ZIC5	-1.55241666666667
IL20	-1.77716666666667
KIAA0415	0.30325
FLJ37357	0.8135
TSPAN12	1.59875
ACTR3B	-0.00524999999999998
TFAM	0.199166666666667
IL17RD	-0.30275
PARP12	0.99225
KLHDC7A	0.3265
KCTD4	-0.422
GTF2H1	-0.60775
FLCN	-0.701333333333333
BIRC4	0.860375
LOC790955	0.57025
VKORC1L1	1.1715
CYP4F22	-0.602
TAS2R5	0.978
ZNF582	-0.245
HS3ST3B1	0.526125
CTNS	-0.101
STK36	-1.02516666666667
MMD2	0.71825
RP5-1103G7.6	0.5025
FLJ23356	0.03
CRH	-0.56
C1orf182	0.232666666666667
ACP5	3.046
AMFR	-0.5705
CA4	-2.352
PLCB4	-0.264375
MPHOSPH10	0.77325
UNQ473	3.563
G3BP2	-0.83025
SR140	-0.312916666666667
HOXA2	0.921
PYGB	-0.997375
BAT1	-0.51525
DKK3	-1.63183333333333
DDX31	0.1045
TULP1	0.321875
NHLRC2	0.7605
TNRC4	-0.163
ZNF430	-0.1995
TNRC6A	-0.124625
PLA2G1B	-0.653166666666667
RCHY1	0.472166666666667
GTF2A2	-0.078
MGC4294	-1.0505
ZNF691	-0.4805
TACC3	-0.3765
DNAJC5G	-0.03625
LOC4951	-0.174
MS4A4A	-0.0405
LOC152485	0.9785
PPP1R2P1	0.5325
PPP2R5B	-0.366
RPGRIP1L	0.00337500000000001
SPOP	-0.3152
PTPRF	1.60433333333333
MGC42090	-0.4715
SUSD3	-0.618
THOC4	-0.1085
MAML1	0.8716
FXR2	-1.13566666666667
TYK2	0.361125
MUC6	0.440666666666667
DNAJB7	-0.154
PIP4K2A	-0.340857142857143
MEX3A	0.454
RRP1	-0.544
TFAP4	-0.676
CXorf41	-0.01675
MTMR4	-0.725
CTLA4	1.7525
SNX9	-0.137
CIB3	-0.356
NECAP1	0.380125
PLA2G2D	-0.13
GLMN	-1.93016666666667
DCLRE1A	-0.7025
PDX1	0.359
SAMD11	-0.6165
MRPL55	0.1453
TLR7	2.299
TBC1D21	-0.0916666666666667
SMAD1	2.3096
ACTRT2	0.2525
RIOK2	-0.24425
PDLIM4	-1.51975
SLC22A15	-0.532166666666667
ABHD13	1.3235
STX18	-0.0961
CCPG1	-0.352642857142857
DCBLD1	1.8295
SLC2A6	0.3505
NOLA3	0.16825
TRDMT1	-0.849142857142857
IL17F	0.099
ATP1A4	-0.245666666666667
OR52W1	0.2365
CFL1	-0.08825
IL4	-1.2115
RBP2	-0.798166666666667
CPSF6	-0.038375
TTC8	-0.189833333333333
MUCL1	3.817
EYA3	-0.7195
KRT38	0.782333333333333
GNE	-0.42125
ZNF501	0.58525
SLC35A2	0.892375
CEP110	-0.933
MYF6	0.08225
MGST2	-1.17766666666667
TRPV4	0.473
NEK8	-0.0781666666666667
NOX5	-0.9255
NCKAP1L	0.463833333333333
EMP3	-1.69466666666667
BPY2C	-0.3375
C1orf38	2.052625
ELOVL2	-1.72625
CBX7	0.632416666666667
OSBPL1A	-1.2515
ZNF589	-1.54125
ESCO1	-0.607166666666667
TRA2A	-0.547416666666667
C3orf26	-1.06125
PHF2	0.5175
PID1	0.661333333333333
RFC1	-0.855375
MTAP	-2.582125
ADORA3	2.96816666666667
LOC389458	0.8825
TRNT1	0.48775
CRIPAK	-0.955
RAI2	0.318166666666667
ANKRD44	-0.229
GZMB	4.57475
NFE2L1	0.21025
STIP1	0.179833333333333
RASL11B	0.1065
NT5DC2	0.127666666666667
LRP2	-0.874142857142857
MTDH	1.48946666666667
ARSG	-1.29475
HSP90AB1	0.2135
CT45-6	-2.596
ZNF483	-0.9065
LMBR1L	-0.60325
S100A2	0.9598
C2	0.835388888888889
C2orf27	0.791375
EIF4EBP1	0.19325
GCKR	-3.49416666666667
PPP1R9B	0.396125
FER	-1.51925
SNRK	0.583166666666667
OR5M10	0.3305
UTP6	-0.02875
CAPZA3	-0.20025
FBP1	-0.393222222222222
TERT	-1.2985
CCL1	-1.0295
FUCA1	-0.10725
ALS2CR8	0.0188333333333334
KCMF1	1.10566666666667
SRCRB4D	0.125
OXCT2	1.139
IL17RA	0.8365
MPP5	0.461375
SPA17	-1.9475
FLJ10986	0.260166666666667
GALNT14	-0.662
CXorf27	-1.017625
NPLOC4	-0.8435
RAB34	-0.1495
KRTAP3-3	-0.011
ARSD	0.1405
CPLX2	-1.4165
PJA1	0.501
WHDC1L1	0.185833333333333
RB1	0.3788
MTMR15	0.2005
PHLDA2	0.2191
GUCY2F	-1.086
MPV17	-0.259166666666667
SLC35D1	-0.7075
LYSMD3	0.4192
COL16A1	0.9525
ERLIN1	0.078
JMJD4	0.681
HIST1H2BK	0.37725
TP53I11	1.38233333333333
ST3GAL4	0.154
PF4V1	3.20066666666667
ALG8	-0.85025
REG1A	1.34625
MINA	0.8245
CYB5R3	0.442833333333333
HHLA1	-0.5915
MYST4	-0.508
VASN	-0.29425
UCHL5IP	-0.33075
TFAP2A	-0.419375
MGC9913	-1.2035
C9orf97	-0.175
LOC90379	-0.38525
PHF15	0.821214285714286
ZNF169	-0.4215
KRT7	1.8054
GLIPR1L2	1.26825
LOC116236	-0.64225
IQCF3	-0.3485
RDH14	-0.432166666666667
HNRPK	0.170642857142857
RABEPK	0.0298333333333333
ISX	-2.8595
CBARA1	-0.905
RAD51AP1	0.12975
MLL5	-0.2805
CXorf48	-4.958
SGCD	-0.789
PHTF1	-0.98775
CA3	3.0765
CMTM5	-0.1345
STX10	0.364625
JMJD2D	0.10725
P4HA1	-1.202
GAB3	-0.131833333333333
DHRS4	-0.586166666666667
COL4A1	3.242875
C20orf20	-0.62075
OSBPL2	0.505375
PTTG2	-1.28475
KIAA1688	1.0025
STS	-2.17625
SHROOM4	0.547333333333333
KBTBD5	0.0486666666666667
ALDH1A3	3.0164
BTNL2	0.160666666666667
TGIF1	-0.232
ZFAND5	0.328875
ICA1	0.178375
NAV3	-3.87933333333333
FLJ12331	-0.5855
EPS8L2	0.5359
MNT	0.0025
ENTPD1	2.09308333333333
OR51E2	0.59525
STK11	-0.033
MX1	3.555
TTTY9A	0.134333333333333
CX62	-0.0395
LOXL4	-0.75825
EXOSC4	0.44325
PURB	0.566285714285714
SETD1A	-0.262666666666667
RELB	3.1325
LAMB2	0.867
HNF1B	-0.540833333333333
PNLIPRP3	-0.4095
C14orf139	0.1165
UMOD	-0.18675
GRIN3B	-0.4305
GPR25	0.361
ZNF512B	-0.53075
ATP6V0A1	0.00212499999999999
SRA1	0.118166666666667
ZNF615	-0.35675
ZNF768	-0.43525
ZNF469	5.01325
DYNC2LI1	-1.22333333333333
DNAH3	0.394
LOC387911	3.0635
LOC554234	-0.96175
ARRDC5	0.644
TMEM59L	-1.2265
MARCH4	-1.4375
CNOT8	-0.703666666666667
KIRREL3	-1.48983333333333
ADAM17	-0.163125
MYOG	0.348625
CPNE1	-1.03466666666667
AK5	-0.14875
LOC204010	-0.025
NDRG4	0.555
LOC130074	0.60325
PIAS4	-0.562
NCOA2	2.35725
TEGT	-0.3296
USP5	-0.8865
ANKRD21	-2.202
KIAA0692	0.082
HAPLN3	3.6375
LZIC	-0.7285
NRXN3	-0.39425
CDKN2C	-1.31633333333333
KIAA0226	0.578416666666667
CYB5D1	-0.4335
WDR68	-0.6244375
ABCB6	-1.1877
MRPS25	0.0785
ZMAT2	0.0228333333333333
KRT25	-0.2345
RPL11	-1.2005
GRAP	-0.0893333333333333
LOC198437	-0.7375
RORC	0.01925
RAP2C	0.629642857142857
MXD1	0.654625
AZI2	0.0475
NUAK2	-0.64625
AHSG	-5.72125
MANSC1	2.42
IMP3	-0.249
C2orf3	0.30225
VSTM3	3.6745
PCTP	-0.13725
SIRT1	-0.927
MANBA	0.55125
CD164	0.408875
GFRA1	-3.4896
PRM2	0.43875
ZKSCAN3	0.203
PLEKHG1	2.5965
TPRKB	0.03125
UBFD1	0.3985
CDKL5	1.03583333333333
HIST1H2BD	0.139583333333333
INPP4A	0.579166666666667
BMX	-1.39275
PTPRU	0.593
LOC554202	-1.27133333333333
HOXC8	0.649125
IL12B	1.92
ADPGK	0.147
ZNF418	1.11
SIAE	-0.30875
CWC15	1.2925
RP13-401N8.2	-0.5965
KLHL11	0.62525
DEDD2	0.262125
PSMB3	-0.05925
DDX25	-3.20325
ZBTB3	0.033
GFRAL	-0.0595
RPS25	-1.20933333333333
FAM57B	-0.745
TESK2	-0.984833333333333
DNM1L	0.2985
ZNF207	-0.147666666666667
CLEC11A	0.4125
TOLLIP	0.20525
TMEM61	-0.15
DLK1	-4.0786
PLVAP	2.5275
NOD2	4.8895
SCMH1	-0.26225
FLJ40235	0.019
HTR2A	-0.741833333333333
ARMC5	-0.2395
FUT7	0.35
PRELP	1.6189
ALKBH6	0.315666666666667
GYG1	0.722
POLR3GL	-0.72625
COL8A2	3.10083333333333
OR10A5	0.485875
C1orf187	-1.6705
TXLNB	-0.326666666666667
C16orf68	-0.746166666666667
R3HDM1	0.1485
C16orf75	-0.3505
BAALC	0.256125
TNP1	0.5435
GAPDH	-0.606666666666667
COX7C	-0.3495
ERRFI1	0.0185833333333333
PGAM2	0.129333333333333
FAM108B1	-0.6675
APC	-0.2935
TLR2	4.352
SUCNR1	2.638875
ZNF233	1.40575
WFDC1	-2.92033333333333
PSG11	-0.5229
SLC39A1	0.92475
PSAPL1	2.4495
CDC42EP1	0.847375
MECR	0.55525
KIAA0101	-0.9535
MACROD2	-1.4791
MMP19	1.00933333333333
LOC202459	1.27716666666667
VNN2	1.81175
ACCN3	-1.7885
TIMD4	2.5665
RNASE8	0.0455
CCDC7	-0.20775
SULT2B1	-1.3615
ME1	0.44575
MGRN1	0.480125
MRPL30	-1.228875
IVL	1.22925
CALM1	1.18495
PLEKHA6	-1.0113
B4GALNT2	0.3925
PGDS	2.395
C8orf33	1.21908333333333
TMEM56	0.386
CKM	-0.0773333333333333
ESR2	-0.2461
ACOT8	-0.0965
AGTR2	-0.0735
LOC155006	2.57375
BC37295_3	0.9345
EPM2AIP1	-0.953166666666667
PZP	-0.11825
RPS9	-0.1645
C18orf51	-2.5715
SIVA1	0.7256
HEATR2	-0.711
CD3E	-0.308666666666667
C20orf142	-0.8785
PGLYRP3	0.4125
CCDC139	-0.57075
GPS2	-0.701333333333333
NOL14	-0.50075
LRTM2	-0.694
TRIM36	-0.3885
TP53RK	0.8221
FBXL13	-1.95633333333333
RUFY2	-0.293071428571429
C11orf70	0.678833333333333
HSPB9	0.3835
GJA5	2.32475
HGF	-2.35916666666667
EPHB4	0.108
SOX18	0.422
IFRG15	-1.1415
SERPINA10	-3.59775
WDR23	-0.800125
REEP2	-1.03366666666667
CDK3	-0.45225
HSPA12A	-1.177
ARL8B	0.89
SATB1	-0.368833333333333
PPM1D	-1.56216666666667
VPS45	0.496833333333333
TP53BP2	0.99525
GJE1	2.46675
CACNA1G	-0.448875
VGLL4	0.495125
GNPTG	-0.423
ROS1	-4.079
C21orf128	0.399
BMP8B	1.067
SLC5A4	-0.4255
SLC6A3	-0.2208
C16orf53	0.81025
TMEM81	-1.101
APC2	0.1142
SYAP1	-1.98375
C6orf54	2.15933333333333
ZBED5	-0.7857
PVR	0.749875
LTA4H	-0.731833333333333
CCDC24	-0.4387
MAGEA4	2.36333333333333
IFIT3	2.40933333333333
MYADM	1.06825
C21orf82	0.9195
PDE3B	-1.21375
TMPRSS11A	0.64
PGK1	-0.893941176470588
CCL13	4.96683333333333
DERL3	0.112166666666667
MLXIP	-0.292083333333333
PLOD1	-0.441625
MTFR1	1.2907
NPDC1	0.229666666666667
GPAA1	0.187666666666667
LTV1	-0.7915
RYR3	-1.13033333333333
C7orf46	-1.20825
VAMP2	0.248375
RNF135	0.4881
SUPV3L1	-0.29125
FIBP	0.177375
ADAMTS18	0.1985
RNF25	0.142833333333333
SOS1	0.67525
PLAU	1.243875
MATK	-1.7585
EHF	6.384
CTNND2	-4.46175
PTEN	1.20521428571429
ZNF189	0.40675
SLC28A3	2.8355
GUCY1A3	5.0695
SETD2	0.703375
ROGDI	-0.64375
TICAM1	0.4525
RASSF3	0.3835
PACSIN2	-0.344
SERPINB5	3.33708333333333
PRKCDBP	1.52625
TFDP3	1.6755
LGR6	1.157375
RFX5	1.5275
OR52J3	0.3615
PTPN18	1.194625
ZBTB34	0.415125
KCNF1	-1.42825
SYNE2	0.1245
SLC22A4	-2.052
NETO2	-1.28925
VCPIP1	1.086
LDHD	-0.81025
ESX1	-3.1675
SQRDL	2.74225
GALK1	-0.80175
SERPINA6	-3.3145
HD	-0.866375
ASCL3	0.1845
FBXL6	0.4125
FABP7	-4.82375
MAGEC3	-0.9215
KLC4	-0.167375
CD1D	-1.2075
PRAM1	1.326
EIF3B	-0.325928571428571
DSCR8	-5.61675
FLVCR1	0.26575
KIAA0141	-1.2115
PROM2	3.05283333333333
ALOX5	2.0698
GPR162	-0.990625
LYRM2	-0.86575
RNASE6	-0.15
HES5	3.86475
GJA1	-0.487375
MRPS14	-0.27925
HMHB1	0.35075
TAF7	0.367875
BTNL9	-0.00459999999999999
SFXN2	-0.814
VEPH1	-1.303
GK2	0.241833333333333
AMBP	-4.6315
KIAA0953	-0.636
XAGE5	-1.13183333333333
CCBP2	-0.28
TGM2	-0.205333333333333
ZNF202	-0.8465
ACTL6A	1.354
SLC23A2	-0.7143
ARHGEF7	0.788
LOC728635	-0.575
CRYM	-2.54133333333333
PKD2	0.2785
MANBAL	-0.88
LIN54	0.4025
ACTL7B	0.10725
OR4D9	-0.3365
KIAA1683	-1.47725
ZNF704	-0.0308333333333333
TCP10	-0.97575
MAGEB18	-0.4115
DEFA4	0.508
ZNF197	-0.4675
PTOV1	-0.542166666666667
RNF208	0.894666666666667
CMIP	-0.0136666666666667
TRDN	0.6455
UCHL1	0.458875
APOL6	1.4861
PLK1	-0.0586666666666667
NPHP1	-0.2735
NDUFA11	-0.40025
DAB1	0.4075
RTN4R	1.1575
PUSL1	1.1385
SYT2	-0.078
ANXA13	0.22025
RFTN1	0.6275
ATP8B2	-0.855416666666667
VN1R2	0.6645
OR52E4	0.127
NPPB	-2.59883333333333
ZNF148	0.44825
ZNF141	-0.196875
IKZF1	-0.81375
PSMC2	0.50425
GGA3	-0.0273333333333333
LPGAT1	1.06816666666667
SEC16B	0.577166666666667
C5orf38	0.947
THOC2	-0.7556
SLC16A12	-1.884
ALK	-1.00175
DACT3	-0.333833333333333
CACHD1	-0.704
GAN	1.633
EXOC6B	0.8245
HIST1H2AE	0.0085
VAMP1	-1.2995
SRI	0.895833333333333
AKAP14	0.7
HLA-E	3.0805
SLC25A32	1.42316666666667
FLT3LG	0.053
ATP1B1	1.93975
WDR1	0.7095
SWAP70	0.276
TRIM31	-0.59775
ARNT	0.734625
ZNF596	-1.0181
CDKN1B	0.302083333333333
FOXC1	1.520875
SEMA3A	-2.3347
LSM14A	0.9535
STEAP3	0.619375
ABCA1	0.958666666666667
PLSCR2	1.1405
EDC3	0.2815
THBS3	2.14625
C15orf43	0.167333333333333
GMCL1	0.385
C9orf71	1.324
MGAT5	0.4085
LOC402164	-0.0515
TSPAN8	-5.062
DYNLT1	0.87
IGSF1	-2.1595
TMEM143	-0.1255
FLJ25006	-2.21975
ATP13A3	0.927833333333333
C3AR1	2.6855
CADM2	0.3245
EFNA4	2.4015
HAO1	0.77525
TWF1	0.0106666666666667
MRPS17	0.0785
MYH9	1.11683333333333
C9orf9	1.7335
C17orf79	-0.704666666666667
FSCN3	0.42175
BDKRB2	0.986333333333333
PCGF6	-0.517166666666667
RAP1GAP	0.276833333333333
TAS2R41	0.034
DCLK1	-1.9073
DEFT1P	1.12666666666667
TAF2	1.52908333333333
COPZ1	-0.295625
KATNA1	-0.30925
STIM1	0.58425
TBX2	-2.55166666666667
RPS4X	-0.531692307692308
MARCH8	0.720833333333333
DHX33	-1.45366666666667
TMEM161B	-0.912666666666667
SYPL2	0.404
ADCY5	-0.319125
SRPK3	1.461875
CXorf9	1.23925
REC8	-0.662
CLP1	0.3538
MGC52498	-1.412
DUOX2	2.44675
C6orf150	1.4145
TSC22D3	1.325875
CASP8	-1.1016
PRKD3	-1.31825
CFH	1.884
TRO	-1.535
NRIP1	-0.723
ZNF707	0.3725
TBC1D22B	0.1545
HYI	-0.8345
COX7B2	-0.6345
GPR52	0.38675
CASC3	0.203071428571429
METRN	0.04225
KRT3	0.4125
ARF1	0.889428571428571
C1orf111	0.2445
MOG	1.291
C6orf50	-0.1935
MGC12966	-0.309
ATP7A	-1.12616666666667
NOTUM	-2.103
LOC342897	1.4035
ITSN2	0.775333333333333
GIP	-0.3095
LOC89944	-0.489666666666667
UBXD8	-0.48475
GYPE	-2.5585
JAG1	1.61166666666667
RLBP1L2	-0.552
HIST1H2AL	0.7345
PAPPA	-0.3483
CYP4F8	-1.152
TRH	-0.6105
DCTN3	0.6352
NT5C	-0.2695
HTR3C	-0.1015
VPS41	0.35825
KIAA0174	0.4084
ANKS6	-0.0235
MPV17L	-1.6965
MT1M	1.214
DTX1	0.107875
LOC146325	-0.206333333333333
ZNF639	1.41816666666667
CACNG4	0.107
TNNC1	-0.66125
MGC27345	0.555
CASD1	0.6118
HOXD4	0.7025
SMC4	0.885647058823529
TTC35	1.1118
CTXN1	0.626375
RGS19	0.1435
SFRS3	0.53325
TRIM43	4.0115
HLA-DQB1	3.691
NUPL1	0.3333
NRAS	-0.461
RPL22L1	-1.18425
ZNF138	-0.765
FBXW2	0.0811
SIX3	2.02266666666667
HDAC9	-0.28125
OGG1	-0.374375
APLP1	-0.0731666666666666
OR7A5	0.7775
DLX4	-1.147
TUBA1B	-0.528916666666667
CRY1	-0.89225
C12orf29	-0.913625
MGC70863	-0.582727272727273
OR1D2	-0.2415
C1orf25	-0.18025
CUZD1	3.84925
PUNC	-3.513
SCAND1	-0.375166666666667
MYT1	-1.228
MPND	0.0315
GOLGA1	-0.2419
ZBTB43	0.0085
VAPA	-0.48975
C4orf36	0.712
STAP1	1.60225
SLC34A1	-0.29925
PIK3R3	-0.0209
TGM5	1.6655
USPL1	0.1587
FBXO40	-0.5868
BRF1	0.6784
CCL27	-0.2495
hCG_1657980	-0.898
PFN2	1.7116
MYBPH	-2.115
PPP1CC	0.0775625
CDCA7L	-1.1725
KCNB2	0.93225
C20orf151	1.136
USP13	0.254
RCOR2	0.0596666666666666
FBXW4	0.262
WT1	-2.82916666666667
TAS2R46	-0.165
STK38L	2.28083333333333
LEPROT	0.554125
DDX42	-0.7285
TXNRD2	-1.07066666666667
TNFRSF4	2.9945
KSR1	0.543125
SLC27A1	-0.1895
POU5F2	0.15
SLC22A11	0.15525
C8orf32	1.1165
ZNF236	0.0694285714285714
GABRB1	-4.6085
LRRC29	0.8045
FBLN1	1.27041666666667
MRRF	-0.217666666666667
RP1	0.213
MARVELD1	-0.0615
AFF4	-0.127071428571429
C17orf54	0.5305
RAF1	-0.372
SUB1	-0.251
MRPS33	-0.13425
ZIC1	0.6265
ARL10	-0.404
RAG1AP1	1.39766666666667
P2RX5	-1.4831
NCR3	1.22016666666667
LTB4R2	0.424
HLA-DPA1	5.273
FKBPL	0.655
JAKMIP1	-2.09975
SNX4	0.176
CD248	1.28275
CCR2	-0.440625
LOC401152	-0.264333333333333
SH3KBP1	0.7531
LMBRD2	-0.414571428571429
WDR51A	0.246333333333333
SYT15	1.7321
SMOX	-0.70075
NACAP1	-0.8955
DRD2	0.110833333333333
COPS2	0.497
FCER1A	3.199
TMEM112B	0.519
SUGT1	0.3764
CALR	0.717875
DPY19L2P4	-1.88975
ADRA1B	-0.638875
LTB	4.8845
SNRPD1	-0.33025
NCAPG2	-1.254
KCNMB1	2.472
ITGAV	2.85866666666667
LENG4	-0.503375
C13orf16	0.5605
C20orf3	-0.930875
PIP5K1A	1.26925
PCNA	-1.397375
C1orf34	1.17425
MMACHC	-0.36925
BEST1	1.27833333333333
REV3L	-1.0615
ZRANB1	0.4475
AVPI1	-0.90775
ATG5	0.17125
SARM1	-1.0095
RGS7	-1.9695
HMP19	-0.239333333333333
SGTB	-0.1637
FEM1A	-0.1382
C1orf122	0.81025
MYCT1	1.46183333333333
GM2A	0.06875
ZCCHC7	0.684571428571429
MYH10	-1.001
DKFZp761B107	-0.2525
ADAL	-1.387
OR10J1	0.21375
TMEM9B	1.136125
DNAJA1	1.06125
SCGB1D4	0.132
LRRC50	-1.224
PRKX	1.29975
NUDT14	0.0598
PCTK1	0.527
ARG1	-4.24025
KIF2C	-0.4825
GFM1	0.4315
RAB11FIP3	-0.326333333333333
HBD	-1.43
NPR3	3.8416
IRAK3	1.96916666666667
OLAH	-1.564
CYB561D2	0.57775
CNNM4	0.98275
MYO5A	-0.5012
SIPA1L3	1.08691666666667
ADAM10	1.407
LIPA	1.259
NAP1L4	-0.5348
MRPS22	-0.87225
GNG4	-1.055
PSG5	0.448333333333333
PPP2R2C	1.1652
P2RY12	0.73775
SLC6A13	-0.510375
AGPAT4	-0.7337
C6orf199	0.209375
FAM53C	-0.706625
TPM1	2.25827272727273
PYHIN1	2.06916666666667
LINGO1	1.23183333333333
CIDEC	0.341333333333333
CRIM1	1.2905
DHTKD1	0.387666666666667
ZNF546	-1.02583333333333
CD300LG	0.2915
SFRS2IP	-0.212666666666667
FLNB	0.355125
NOC2L	-0.1655
SPINK7	0.587
CRTC2	1.0845
HMG4L	0.14275
C14orf162	0.2585
CCDC123	1.338875
HTRA3	1.798625
SPTBN5	2.31066666666667
C1orf77	0.302916666666667
TAF1L	-0.7855
WDR78	-0.0951666666666667
WDR49	-0.825
SIN3A	0.483
ECSIT	0.414166666666667
VSIG4	3.746
DIRAS2	1.4942
TXNL1	-0.03475
MTERFD3	-1.03425
CCNYL1	0.47875
CISD2	0.518333333333333
OR5C1	0.242
OBSCN	-0.5275
GBA	1.2145
SLC9A11	0.2325
C6orf64	1.53516666666667
ESD	-0.64375
CYYR1	1.29366666666667
PNRC1	0.9955
FCAMR	0.357
PPIA	0.674785714285714
VDAC1	-0.338375
TRIB1	1.983125
NT5C1B	0.159
CLDN17	0.28125
ICOSLG	1.05275
RGR	0.588375
DSG1	1.6415
TMEM27	-1.29775
C1orf69	-0.4675
PRAP1	-1.00775
DQX1	-2.568875
C20orf46	-1.64936363636364
NHEJ1	-0.122833333333333
DNAJC18	-1.6485
MANEAL	0.0216666666666667
MTBP	1.972
S100A6	1.87225
ABHD7	-1.12025
NEDD1	-0.134833333333333
TINF2	0.056
SLC7A10	0.8725
KIAA1875	-0.522333333333333
TMEM20	-0.23275
COX19	-1.83125
SPRR1A	0.413166666666667
SCEL	6.512
CCDC70	0.0995
CRISP2	1.22733333333333
ILF3	-0.293
NTRK3	0.0793333333333333
B3GNT1	-1.51383333333333
LARP6	1.38916666666667
FBN1	0.5299
ZNF621	-0.04875
JOSD1	1.7015
SNX14	-0.86225
INHBB	2.79533333333333
TBL2	1.09925
GUSBL1	-2.11783333333333
TXLNA	0.15975
PEX6	0.189833333333333
DDEF1	1.14166666666667
TMEM187	0.598833333333333
AIP	-0.402
MCEE	0.228
LGALS14	-0.087
TNFRSF13C	0.48725
CTNNA3	-0.1085
HSDL1	-0.731
LAMA5	-0.463666666666667
KIAA1853	-0.12825
PMS2L11	0.39075
AKAP4	0.0845
DIS3L2	0.461
ZNF292	-0.4385
TBX15	0.810833333333333
CTCF	0.2668
FAM19A3	0.3385
FUT10	-0.62275
KIAA0746	0.76925
KRT81	1.019
ALDH3B2	0.902
MOGAT2	-0.6785
M6PR	0.56225
COASY	-0.645
CCND3	-0.770214285714286
LAMC1	-0.70225
CLASP2	-0.253214285714286
EIF2AK3	1.6145
SMYD2	0.868833333333333
PBX3	-0.357125
TMPRSS2	3.72866666666667
OR10R2	0.301166666666667
ZNF761	-0.0348333333333333
MED30	2.02875
ZNF629	0.1575
CORO6	-1.9075
FLJ10154	1.17866666666667
FAM123B	0.9815
ANGPT1	-0.151
MED23	-1.023625
LOC255374	0.30225
SEMA6A	-0.6022
HSD11B1L	0.790333333333333
GMEB2	-0.314
PSMD14	0.40375
FLJ10213	-1.67325
PDCD2	-1.5405
MAST1	-0.7
EPHA1	-0.564833333333333
XCL2	1.185625
EIF4G1	0.6
UBE2D1	1.0333
RAB39B	0.1665
IDH3A	-0.6105
CREB5	-1.159875
FLJ21511	3.6595
ANGPT2	1.91666666666667
RANBP3	-0.3697
DYRK1B	0.390333333333333
HLA-DRB6	3.167
FLJ11292	-0.2095
NMRAL1	0.27425
ATP6V0A4	0.9105
FGFRL1	-1.601125
GZF1	-0.1836
TMSB4Y	-0.2975
RBKS	0.1615
PHLDB1	-0.251375
SEC23A	-0.225166666666667
MLX	0.0071
TPD52	1.64691666666667
CPNE8	1.80958333333333
DACH2	-1.5495
PSMA4	0.186928571428571
C1orf149	0.2267
PGM2	-0.05525
ROCK1	0.620571428571428
TAGLN	2.4089
PTPRK	1.80966666666667
TPSAB1	2.372
GPR82	0.810333333333333
ZNF45	-0.36075
ZNF610	-0.107
TK1	-0.484
LETM2	-0.235
KLF1	-2.25225
SAP30L	0.58125
KCNK2	-0.477
SORCS1	-2.8535
VEZF1	-0.429375
DNM3	0.74125
GIT1	-0.273
OR4K1	0.051
LSM11	-0.7702
C7orf10	0.820333333333333
MMP28	-0.029375
ZNF394	-0.11325
DPF3	-0.125333333333333
FAM35A	-0.06475
ODF2	0.1319
TREX2	0.597
EPB41	-0.1623
PRKRIR	-0.332
MED4	0.28875
C11orf21	0.284166666666667
ECM2	3.79875
SHCBP1	0.0289
TRABD	0.3583
COTL1	2.2265
CLEC3A	0.193
TNC	-1.41875
ZNF659	-0.6295
C22orf30	-0.265
C13orf7	1.0135
PPP1R12B	-0.729833333333333
SOCS7	0.6045
MARCKS	1.70366666666667
SACS	-1.75307692307692
TTLL12	0.42075
PPARA	0.29665
LAYN	0.0358333333333333
FAM83G	0.216
MOSPD3	-0.20025
PSMG3	-1.2334
ATP1A2	-3.77825
KIAA1702	0.178
FAM12A	0.6225
PLEK2	0.88425
TG	1.4375
OPTN	2.5525
HDX	0.802666666666667
MAPKAPK5	-0.266166666666667
DGKG	-0.4415
AFAP1L2	0.119125
C14orf49	0.37
ZFP91	0.235416666666667
ZNF428	0.5145
OR5B12	-1.567
IFNA17	-0.5245
BTC	2.15425
MAP2K5	-0.649333333333333
