Hybridization REF	TCGA-E2-A1BC-01A-11R-A12P-07
CTR9	0.97925
VIL1	-4.7065
OR8U1	-0.022
CCDC107	0.572
PTTG1IP	0.496375
OR4X2	0.0235
COL9A1	0.447
PSMD9	0.1245
ZFP62	0.22075
TIP39	0.113
PARP15	0.929
TTC19	-0.187625
C1orf114	-2.26683333333333
GFPT1	0.192
SLC27A6	-2.113
MRPS10	-0.5038
CALML5	0.2555
TRPM7	0.16675
CGNL1	1.67625
CECR1	-0.15275
SERPINB8	-0.243833333333333
TMEM102	0.596125
PDIA2	-3.599
NUCKS1	-0.6175
HOTAIR	-2.5295
EBI3	-0.3545
NXN	0.765
ZMYND19	-0.4855
FOXJ3	0.34725
EIF5B	-0.0376
EIF2B4	0.722833333333333
LEO1	-0.0615
ZIC5	-2.097
IL20	0.282166666666667
KIAA0415	0.744
FLJ37357	0.7045
TSPAN12	0.366125
ACTR3B	-1.32075
TFAM	0.0355
IL17RD	-1.081875
PARP12	-0.1655
KLHDC7A	0.1955
KCTD4	0.4585
GTF2H1	0.40575
FLCN	-0.938
BIRC4	0.62675
LOC790955	-0.541
VKORC1L1	0.1125
CYP4F22	0.898333333333333
TAS2R5	0.048
ZNF582	1.51
HS3ST3B1	0.515875
CTNS	-0.3155
STK36	0.274833333333333
MMD2	-0.5655
RP5-1103G7.6	0.1295
FLJ23356	-0.703
CRH	-1.10866666666667
C1orf182	-0.618
ACP5	0.8575
AMFR	0.2232
CA4	1.95675
PLCB4	-0.73925
MPHOSPH10	-0.14525
UNQ473	-0.281833333333333
G3BP2	-0.106083333333333
SR140	-0.65425
HOXA2	-0.078
PYGB	0.37925
BAT1	-0.137083333333333
DKK3	0.372666666666667
DDX31	-0.668875
TULP1	-0.161375
NHLRC2	0.3175
TNRC4	-0.181833333333333
ZNF430	0.1275
TNRC6A	0.79475
PLA2G1B	0.109333333333333
RCHY1	1.27183333333333
GTF2A2	-0.353333333333333
MGC4294	0.544
ZNF691	0.253
TACC3	-2.8545
DNAJC5G	-0.221
LOC4951	0.5255
MS4A4A	-2.283
LOC152485	1.679
PPP1R2P1	0.49525
PPP2R5B	-0.609
RPGRIP1L	-0.612
SPOP	0.7462
PTPRF	2.19266666666667
MGC42090	1.1455
SUSD3	3.34725
THOC4	-1.20325
MAML1	0.2451
FXR2	-0.392666666666667
TYK2	0.202125
MUC6	0.214833333333333
DNAJB7	0.078
PIP4K2A	-0.0238571428571428
MEX3A	-1.18083333333333
RRP1	-0.512
TFAP4	-0.312
CXorf41	0.999
MTMR4	0.296833333333333
CTLA4	-0.0775
SNX9	0.357125
CIB3	0.731666666666667
NECAP1	0.34475
PLA2G2D	-0.2158
GLMN	-1.54333333333333
DCLRE1A	-0.88325
PDX1	0.0605
SAMD11	0.04975
MRPL55	0.0891
TLR7	1.04325
TBC1D21	-0.0721666666666667
SMAD1	1.3607
ACTRT2	0.08175
RIOK2	-0.074
PDLIM4	0.434
SLC22A15	0.745333333333333
ABHD13	1.0193
STX18	1.0801
CCPG1	0.350142857142857
DCBLD1	0.821666666666667
SLC2A6	-1.5215
NOLA3	-0.4215
TRDMT1	-1.01585714285714
IL17F	0.482
ATP1A4	0.5255
OR52W1	0.0075
CFL1	-0.92775
IL4	-1.58066666666667
RBP2	1.93933333333333
CPSF6	-0.244125
TTC8	0.432
MUCL1	5.6325
EYA3	-1.91433333333333
KRT38	0.448333333333333
GNE	-1.85425
ZNF501	0.2235
SLC35A2	0.402625
CEP110	-0.7548
MYF6	1.2055
MGST2	-0.356666666666667
TRPV4	0.507166666666667
NEK8	-0.0678333333333333
NOX5	-2.3055
NCKAP1L	-1.1325
EMP3	-1.5065
BPY2C	-0.606
C1orf38	-0.71525
ELOVL2	0.030375
CBX7	1.23641666666667
OSBPL1A	0.625
ZNF589	-0.23325
ESCO1	0.320333333333333
TRA2A	0.354666666666667
C3orf26	-1.536
PHF2	1.05733333333333
PID1	1.01333333333333
RFC1	-0.60775
MTAP	-0.3685
ADORA3	3.57216666666667
LOC389458	-1.0045
TRNT1	-0.533625
CRIPAK	-0.64125
RAI2	3.16133333333333
ANKRD44	-0.9355
GZMB	2.401
NFE2L1	0.844
STIP1	-1.06783333333333
RASL11B	1.78
NT5DC2	-1.74683333333333
LRP2	1.993625
MTDH	-0.143666666666667
ARSG	-0.04325
HSP90AB1	-0.626583333333333
CT45-6	-5.29066666666667
ZNF483	0.139
LMBR1L	-0.28675
S100A2	-3.3758
C2	-1.08944444444444
C2orf27	-0.28125
EIF4EBP1	-1.49825
GCKR	-3.45233333333333
PPP1R9B	0.489
FER	-0.771
SNRK	1.41383333333333
OR5M10	-0.372
UTP6	-1.56175
CAPZA3	-0.19925
FBP1	2.18644444444444
TERT	-1.64
CCL1	-1.6735
FUCA1	0.98575
ALS2CR8	0.203333333333333
KCMF1	-0.0856666666666667
SRCRB4D	-1.714
OXCT2	0.533666666666667
IL17RA	0.879
MPP5	0.74575
SPA17	0.66825
FLJ10986	0.142666666666667
GALNT14	-3.69225
CXorf27	-1.84671428571429
NPLOC4	-0.10275
RAB34	-0.6595
KRTAP3-3	-0.2115
ARSD	1.84583333333333
CPLX2	-1.5189
PJA1	1.22325
WHDC1L1	0.7005
RB1	-0.597
MTMR15	0.089
PHLDA2	-1.9365
GUCY2F	-0.4905
MPV17	0.450833333333333
SLC35D1	0.207
LYSMD3	0.6144
COL16A1	2.498
ERLIN1	-0.775166666666667
JMJD4	0.29275
HIST1H2BK	0.27125
TP53I11	2.79883333333333
ST3GAL4	-0.9237
PF4V1	0.7135
ALG8	-0.79325
REG1A	-0.861
MINA	-0.62325
CYB5R3	0.870833333333333
HHLA1	-1.1075
MYST4	1.7291
VASN	-0.24025
UCHL5IP	-1.0505
TFAP2A	2.0345
MGC9913	-1.107
C9orf97	0.9715
LOC90379	-0.52625
PHF15	0.0960714285714286
ZNF169	-0.6258
KRT7	3.3033
GLIPR1L2	2.0595
LOC116236	0.40075
IQCF3	-0.11775
RDH14	0.608833333333333
HNRPK	0.606071428571428
RABEPK	-0.123
ISX	-3.5695
CBARA1	0.319
RAD51AP1	-3.63425
MLL5	-0.097
CXorf48	-6.01
SGCD	0.293
PHTF1	-0.789875
CA3	4.6895
CMTM5	-0.01075
STX10	-0.219875
JMJD2D	-1.24175
P4HA1	-0.903333333333333
GAB3	-0.418166666666667
DHRS4	0.507833333333333
COL4A1	2.9999375
C20orf20	-1.45175
OSBPL2	0.6885
PTTG2	-4.54725
KIAA1688	1.62025
STS	-1.65375
SHROOM4	1.18616666666667
KBTBD5	0.176
ALDH1A3	1.0976
BTNL2	-0.577166666666667
TGIF1	0.1935
ZFAND5	1.20275
ICA1	2.142
NAV3	-0.588333333333333
FLJ12331	-0.763
EPS8L2	0.484
MNT	-0.128
ENTPD1	1.90541666666667
OR51E2	1.18885714285714
STK11	0.814875
MX1	2.25825
TTTY9A	0.0705000000000001
CX62	-1.262
LOXL4	-0.651125
EXOSC4	-0.1635
PURB	0.436214285714286
SETD1A	0.380833333333333
RELB	0.83075
LAMB2	1.895
HNF1B	-0.745166666666667
PNLIPRP3	null
C14orf139	0.8795
UMOD	1.174
GRIN3B	-0.6525
GPR25	0.253
ZNF512B	-0.77175
ATP6V0A1	0.20625
SRA1	0.21225
ZNF615	2.526
ZNF768	1.08175
ZNF469	3.66
DYNC2LI1	0.932166666666667
DNAH3	-0.617
LOC387911	1.917
LOC554234	0.29375
ARRDC5	1.12
TMEM59L	-1.4025
MARCH4	-1.28266666666667
CNOT8	0.537166666666667
KIRREL3	-2.20783333333333
ADAM17	-0.075625
MYOG	0.05825
CPNE1	-0.795166666666667
AK5	0.721125
LOC204010	-0.746
NDRG4	2.60875
LOC130074	-0.329
PIAS4	1.424
NCOA2	1.3335
TEGT	0.9778
USP5	-0.0245
ANKRD21	-2.045
KIAA0692	-0.1345
HAPLN3	0.531
LZIC	-0.83775
NRXN3	-1.3105
CDKN2C	-0.868666666666667
KIAA0226	0.208416666666667
CYB5D1	0.65675
WDR68	-0.8823125
ABCB6	-1.2166
MRPS25	-1.017
ZMAT2	0.464
KRT25	0.462
RPL11	0.22875
GRAP	0.437333333333333
LOC198437	-0.829833333333333
RORC	1.57625
RAP2C	0.590714285714286
MXD1	-0.2895
AZI2	0.31
NUAK2	-0.522
AHSG	-6.367
MANSC1	2.55975
IMP3	0.4605
C2orf3	-0.6575
VSTM3	1.83025
PCTP	-0.0925
SIRT1	0.2565
MANBA	0.03875
CD164	0.9915
GFRA1	-0.2073
PRM2	0.37375
ZKSCAN3	-0.1825
PLEKHG1	2.11425
TPRKB	-0.23425
UBFD1	0.624916666666667
CDKL5	1.19833333333333
HIST1H2BD	1.13191666666667
INPP4A	-0.799166666666667
BMX	0.13375
PTPRU	-1.0605
LOC554202	-0.636666666666667
HOXC8	0.879125
IL12B	-0.267
ADPGK	-0.65625
ZNF418	1.2495
SIAE	1.25725
CWC15	0.1705
RP13-401N8.2	-0.7265
KLHL11	0.1605
DEDD2	0.61
PSMB3	-0.2395
DDX25	-4.1205
ZBTB3	0.100666666666667
GFRAL	0.581
RPS25	-0.46
FAM57B	-0.602
TESK2	-0.334166666666667
DNM1L	-0.800125
ZNF207	-0.663166666666667
CLEC11A	1.746625
TOLLIP	1.43675
TMEM61	-0.918
DLK1	-4.9763
PLVAP	3.57725
NOD2	1.75183333333333
SCMH1	0.4175
FLJ40235	-0.0567500000000001
HTR2A	-0.8158
ARMC5	0.258
FUT7	0.483
PRELP	3.2159
ALKBH6	0.0861666666666667
GYG1	0.456666666666667
POLR3GL	0.51075
COL8A2	5.1435
OR10A5	0.24875
C1orf187	-2.0135
TXLNB	0.3635
C16orf68	-0.0386666666666667
R3HDM1	-1.64925
C16orf75	-3.17625
BAALC	0.113125
TNP1	0.828
GAPDH	-1.31175
COX7C	-0.0225
ERRFI1	-0.57075
PGAM2	0.793333333333333
FAM108B1	-0.1085
APC	0.27825
TLR2	2.45525
SUCNR1	1.59225
ZNF233	1.57775
WFDC1	-1.39116666666667
PSG11	-0.4292
SLC39A1	1.19875
PSAPL1	-1.2395
CDC42EP1	0.507125
MECR	-0.47825
KIAA0101	-4.2829
MACROD2	0.346
MMP19	1.46533333333333
LOC202459	-0.370333333333333
VNN2	1.24425
ACCN3	-2.204
TIMD4	0.745
RNASE8	0.107
CCDC7	0.512
SULT2B1	0.979
ME1	-1.15
MGRN1	0.55575
MRPL30	-0.525
IVL	-0.09725
CALM1	0.4858
PLEKHA6	1.4604
B4GALNT2	0.0755
PGDS	3.81375
C8orf33	-0.35825
TMEM56	-1.31766666666667
CKM	-1.98583333333333
ESR2	0.6374
ACOT8	-0.346
AGTR2	0.597666666666667
LOC155006	0.201
BC37295_3	0.0935
EPM2AIP1	-0.1545
PZP	0.3795
RPS9	0.616333333333333
C18orf51	-1.879
SIVA1	-0.2588
HEATR2	-1.0555
CD3E	-0.946818181818182
C20orf142	-0.8765
PGLYRP3	-0.1235
CCDC139	-0.37
GPS2	-0.534833333333333
NOL14	-0.525
LRTM2	0.809
TRIM36	-1.377875
TP53RK	-0.3776
FBXL13	-1.08033333333333
RUFY2	0.136
C11orf70	0.481
HSPB9	0.0365
GJA5	2.7165
HGF	-1.9075
EPHB4	-0.2395
SOX18	1.52675
IFRG15	0.344
SERPINA10	-3.83525
WDR23	0.3
REEP2	-2.165
CDK3	-0.51775
HSPA12A	0.237875
ARL8B	0.9194
SATB1	-0.0643333333333333
PPM1D	-1.87866666666667
VPS45	0.01
TP53BP2	-0.33225
GJE1	1.9435
CACNA1G	0.513625
VGLL4	0.9625
GNPTG	0.86925
ROS1	-2.9015
C21orf128	0.3155
BMP8B	1.4695
SLC5A4	-1.0865
SLC6A3	-0.1572
C16orf53	0.914625
TMEM81	-0.7855
APC2	-0.0984
SYAP1	0.3885
C6orf54	-0.779
ZBED5	-0.1377
PVR	-1.28725
LTA4H	-0.499
CCDC24	1.8626
MAGEA4	-4.33883333333333
IFIT3	1.52533333333333
MYADM	1.089
C21orf82	1.3525
PDE3B	0.476
TMPRSS11A	0.98975
PGK1	-1.59417647058824
CCL13	3.292
DERL3	-0.667166666666667
MLXIP	-0.540666666666667
PLOD1	-0.5265
MTFR1	-0.2951
NPDC1	0.706833333333333
GPAA1	0.201
LTV1	-1.53175
RYR3	-0.92925
C7orf46	0.79325
VAMP2	0.33525
RNF135	0.8448
SUPV3L1	-1.02575
FIBP	-0.429625
ADAMTS18	2.69933333333333
RNF25	0.834166666666667
SOS1	0.301
PLAU	0.936125
MATK	-2.47325
EHF	3.5565
CTNND2	0.49175
PTEN	1.44492857142857
ZNF189	1.107625
SLC28A3	2.2295
GUCY1A3	2.95475
SETD2	0.5258125
ROGDI	2.01175
TICAM1	0.7394
RASSF3	0.4795
PACSIN2	0.6925
SERPINB5	-2.15458333333333
PRKCDBP	0.865125
TFDP3	-0.415
LGR6	0.190625
RFX5	-0.686333333333333
OR52J3	0.7925
PTPN18	1.128875
ZBTB34	0.324375
KCNF1	-0.08625
SYNE2	0.9495
SLC22A4	-0.8865
NETO2	-3.206125
VCPIP1	-0.09175
LDHD	1.15425
ESX1	-3.68825
SQRDL	2.81575
GALK1	-0.7745
SERPINA6	-4.28733333333333
HD	-0.247375
ASCL3	-0.985
FBXL6	-0.118
FABP7	-4.955875
MAGEC3	-1.557
KLC4	0.2455
CD1D	-1.6745
PRAM1	1.011
EIF3B	-0.232285714285714
DSCR8	-6.40975
FLVCR1	-1.20725
KIAA0141	-0.078875
PROM2	3.51033333333333
ALOX5	1.26466666666667
GPR162	-1.165375
LYRM2	-0.343125
RNASE6	-1.22475
HES5	1.96925
GJA1	2.256625
MRPS14	-0.6595
HMHB1	-0.18825
TAF7	0.73
BTNL9	2.5076
SFXN2	0.5115
VEPH1	-2.6165
GK2	-0.02
AMBP	-5.227125
KIAA0953	-0.77
XAGE5	-0.2405
CCBP2	0.294
TGM2	-0.312
ZNF202	-0.5665
ACTL6A	-0.5685
SLC23A2	-0.6843
ARHGEF7	0.227166666666667
LOC728635	0.2105
CRYM	-0.815833333333333
PKD2	0.103
MANBAL	0.4675
LIN54	-0.88875
ACTL7B	-0.17275
OR4D9	0.52
KIAA1683	-0.61675
ZNF704	1.37416666666667
TCP10	-0.25625
MAGEB18	-0.7475
DEFA4	0.132833333333333
ZNF197	-0.23725
PTOV1	0.573833333333333
RNF208	0.483333333333333
CMIP	-0.206666666666667
TRDN	-0.2805
UCHL1	-1.007625
APOL6	0.8795
PLK1	-2.91466666666667
NPHP1	1.01483333333333
NDUFA11	-0.233
DAB1	0.5235
RTN4R	-1.11875
PUSL1	-0.6415
SYT2	-0.324
ANXA13	2.3365
RFTN1	0.83075
ATP8B2	-0.26225
VN1R2	0.332
OR52E4	1.468
NPPB	-3.42833333333333
ZNF148	0.36325
ZNF141	0.590125
IKZF1	-2.636625
PSMC2	-0.96075
GGA3	-0.788833333333333
LPGAT1	0.2405
SEC16B	-0.0605
C5orf38	1.51933333333333
THOC2	-0.5553
SLC16A12	1.35916666666667
ALK	-1.288875
DACT3	1.397
CACHD1	-1.7065
GAN	-1.11675
EXOC6B	0.3535
HIST1H2AE	2.25975
VAMP1	-1.72325
SRI	1.39708333333333
AKAP14	0.7515
HLA-E	1.8505
SLC25A32	-0.6525
FLT3LG	-0.548166666666667
ATP1B1	1.787625
WDR1	0.3535
SWAP70	1.553
TRIM31	-0.03875
ARNT	0.716
ZNF596	-0.3859
CDKN1B	0.5035
FOXC1	-1.2098125
SEMA3A	-2.7083
LSM14A	0.332333333333333
STEAP3	-0.543
ABCA1	0.999666666666667
PLSCR2	0.0135
EDC3	-0.190333333333333
THBS3	0.67575
C15orf43	-0.2948
GMCL1	0.0135
C9orf71	0.662
MGAT5	0.202
LOC402164	0.2725
TSPAN8	-3.4815
DYNLT1	0.802
IGSF1	-3.8095
TMEM143	-0.43525
FLJ25006	-2.61425
ATP13A3	0.0163333333333333
C3AR1	1.585
CADM2	1.75833333333333
EFNA4	1.446
HAO1	0.057
TWF1	0.605
MRPS17	-1.83925
MYH9	1.41616666666667
C9orf9	-0.125666666666667
C17orf79	-0.8935
FSCN3	-0.0285
BDKRB2	0.6165
PCGF6	-1.39066666666667
RAP1GAP	1.34233333333333
TAS2R41	0.402
DCLK1	-0.7225
DEFT1P	-0.299833333333333
TAF2	-0.499083333333333
COPZ1	0.10275
KATNA1	-0.62725
STIM1	0.9375
TBX2	-1.9205
RPS4X	0.142615384615385
MARCH8	1.48233333333333
DHX33	-1.34516666666667
TMEM161B	-0.691166666666667
SYPL2	-0.056
ADCY5	1.2385
SRPK3	-0.10525
CXorf9	0.2605
REC8	-1.36625
CLP1	0.3519
MGC52498	-1.3425
DUOX2	0.12325
C6orf150	-0.79025
TSC22D3	2.89825
CASP8	-0.8681
PRKD3	-2.434125
CFH	2.30875
TRO	-0.5765
NRIP1	1.27275
ZNF707	0.396666666666667
TBC1D22B	-0.605333333333333
HYI	0.8445
COX7B2	-1.1085
GPR52	0.434
CASC3	0.224357142857143
METRN	1.806
KRT3	1.398
ARF1	0.705428571428572
C1orf111	-0.04275
MOG	0.2945
C6orf50	-0.244
MGC12966	-0.53525
ATP7A	1.22333333333333
NOTUM	-2.9795
LOC342897	0.5315
ITSN2	0.34225
GIP	-0.2525
LOC89944	0.0903333333333333
UBXD8	0.31125
GYPE	-2.31483333333333
JAG1	0.4255
RLBP1L2	-1.057
HIST1H2AL	0.711
PAPPA	-1.8806
CYP4F8	2.949
TRH	-0.76925
DCTN3	-0.0223
NT5C	-0.672
HTR3C	0.177
VPS41	-0.3595
KIAA0174	-0.192
ANKS6	-1.57375
MPV17L	2.2405
MT1M	0.444333333333333
DTX1	1.67975
LOC146325	-0.019
ZNF639	-0.808833333333333
CACNG4	1.2597
TNNC1	-1.7005
MGC27345	-1.123625
CASD1	1.3737
HOXD4	-0.409
SMC4	-2.62176470588235
TTC35	0.065
CTXN1	0.525375
RGS19	-0.128
SFRS3	-0.152416666666667
TRIM43	0.591
HLA-DQB1	2.231625
NUPL1	-0.2699
NRAS	-1.96425
RPL22L1	-2.32325
ZNF138	-0.182666666666667
FBXW2	0.8827
SIX3	0.1395
HDAC9	0.41825
OGG1	-0.1641875
APLP1	-1.158
OR7A5	0.7595
DLX4	-1.86325
TUBA1B	-1.35675
CRY1	-0.45575
C12orf29	-0.910375
MGC70863	-0.199090909090909
OR1D2	-0.835
C1orf25	0.15425
CUZD1	-0.261
PUNC	-3.819
SCAND1	0.717166666666667
MYT1	-0.7525
MPND	0.85525
GOLGA1	0.5697
ZBTB43	1.0145
VAPA	0.401416666666667
C4orf36	-0.2215
STAP1	0.3575
SLC34A1	-0.83825
PIK3R3	2.4019
TGM5	2.0215
USPL1	-0.0784
FBXO40	0.8864
BRF1	0.186
CCL27	-0.9535
hCG_1657980	-0.3445
PFN2	1.1504
MYBPH	-0.0185
PPP1CC	-0.3170625
CDCA7L	-1.9975
KCNB2	0.114
C20orf151	1.3625
USP13	-1.7205
RCOR2	1.21166666666667
FBXW4	1.14933333333333
WT1	-3.068
TAS2R46	0.7235
STK38L	0.965333333333333
LEPROT	1.259375
DDX42	0.59425
TXNRD2	-0.285166666666667
TNFRSF4	2.2765
KSR1	0.265142857142857
SLC27A1	1.01033333333333
POU5F2	0.37025
SLC22A11	0.10325
C8orf32	-0.839833333333333
ZNF236	0.3005
GABRB1	-4.817
LRRC29	0.5115
FBLN1	1.68633333333333
MRRF	-0.595166666666667
RP1	-0.514
MARVELD1	0.97475
AFF4	0.392214285714286
C17orf54	0.2105
RAF1	-0.4335
SUB1	-0.484666666666667
MRPS33	-1.61325
ZIC1	-2.75744444444444
ARL10	-1.2715
RAG1AP1	0.448833333333333
P2RX5	-3.0135
NCR3	0.167666666666667
LTB4R2	0.3355
HLA-DPA1	4.137375
FKBPL	0.447
JAKMIP1	-2.936
SNX4	0.52
CD248	1.97975
CCR2	-2.2365
LOC401152	0.801833333333333
SH3KBP1	-0.2577
LMBRD2	0.162642857142857
WDR51A	-2.108
SYT15	-1.0395
SMOX	-1.11675
NACAP1	-0.1695
DRD2	0.145666666666667
COPS2	-0.15625
FCER1A	4.4405
TMEM112B	0.2235
SUGT1	-0.4142
CALR	-0.123125
DPY19L2P4	-0.2095
ADRA1B	0.261875
LTB	2.48825
SNRPD1	-0.8365
NCAPG2	-3.67733333333333
KCNMB1	1.78016666666667
ITGAV	1.2645
LENG4	0.499375
C13orf16	0.668333333333333
C20orf3	1.61725
PIP5K1A	-0.1765
PCNA	-2.50125
C1orf34	3.04025
MMACHC	-0.42925
BEST1	-0.103666666666667
REV3L	-1.41675
ZRANB1	0.1855
AVPI1	-0.40425
ATG5	-0.564
SARM1	-0.6395
RGS7	-1.05475
HMP19	0.908166666666667
SGTB	-1.1951
FEM1A	0.81
C1orf122	0.550625
MYCT1	3.19916666666667
GM2A	0.4785
ZCCHC7	-0.203428571428571
MYH10	-0.580625
DKFZp761B107	0.91
ADAL	-0.418
OR10J1	0.0555
TMEM9B	2.663125
DNAJA1	-0.421125
SCGB1D4	0.3175
LRRC50	2.232
PRKX	-1.02
NUDT14	1.0131
PCTK1	-0.335909090909091
ARG1	-4.501
KIF2C	-4.32475
GFM1	-0.36475
RAB11FIP3	0.534
HBD	-0.961666666666667
NPR3	-0.0419
IRAK3	3.70833333333333
OLAH	-1.28533333333333
CYB561D2	1.288
CNNM4	1.09475
MYO5A	-0.6739
SIPA1L3	1.43666666666667
ADAM10	-0.00525
LIPA	0.916166666666667
NAP1L4	0.5367
MRPS22	-0.64425
GNG4	-3.01283333333333
PSG5	-0.387
PPP2R2C	0.9748
P2RY12	1.39575
SLC6A13	0.056625
AGPAT4	-0.6819
C6orf199	0.781
FAM53C	-0.333375
TPM1	1.26372727272727
PYHIN1	0.9875
LINGO1	-0.7715
CIDEC	3.48133333333333
CRIM1	1.1519
DHTKD1	0.233416666666667
ZNF546	-0.0690833333333333
CD300LG	1.5226
SFRS2IP	0.394166666666667
FLNB	0.96475
NOC2L	-0.1155
SPINK7	0.32375
CRTC2	-0.39675
HMG4L	-0.1915
C14orf162	1.81725
CCDC123	0.540875
HTRA3	3.2348125
SPTBN5	1.10683333333333
C1orf77	-0.267666666666667
TAF1L	0.125
WDR78	2.61866666666667
WDR49	0.556
SIN3A	0.46125
ECSIT	-0.0213333333333333
VSIG4	4.0385
DIRAS2	-0.449666666666667
TXNL1	0.63275
MTERFD3	0.7075
CCNYL1	-1.202625
CISD2	-0.7695
OR5C1	-0.5945
OBSCN	-1.088375
GBA	0.5085
SLC9A11	0.991
C6orf64	0.626333333333333
ESD	-0.584875
CYYR1	1.89816666666667
PNRC1	0.49525
FCAMR	-0.0405
PPIA	-0.691785714285714
VDAC1	-0.76
TRIB1	1.4265
NT5C1B	0.0136666666666666
CLDN17	-0.015
ICOSLG	-0.23075
RGR	0.142125
DSG1	-0.498
TMEM27	-1.1075
C1orf69	-0.435
PRAP1	-1.842
DQX1	-2.929625
C20orf46	-2.11327272727273
NHEJ1	-0.939333333333333
DNAJC18	-0.6305
MANEAL	-0.767833333333333
MTBP	-1.76425
S100A6	-0.694625
ABHD7	-1.5835
NEDD1	-0.5655
TINF2	0.689
SLC7A10	1.8705
KIAA1875	-0.6365
TMEM20	-2.074
COX19	-0.75125
SPRR1A	0.295333333333333
SCEL	1.2245
CCDC70	-0.6555
CRISP2	0.0678333333333333
ILF3	-0.517166666666667
NTRK3	0.7895
B3GNT1	-0.236
LARP6	-0.367666666666667
FBN1	1.3538
ZNF621	1.09475
JOSD1	0.4466
SNX14	-0.606
INHBB	4.93
TBL2	-0.9375
GUSBL1	-0.346
TXLNA	0.556416666666667
PEX6	-0.493666666666667
DDEF1	0.221916666666667
TMEM187	0.639
AIP	-0.019625
MCEE	-0.25825
LGALS14	1.19875
TNFRSF13C	-0.56625
CTNNA3	-0.1768
HSDL1	-0.7455
LAMA5	0.441166666666667
KIAA1853	-0.46025
PMS2L11	-0.13175
AKAP4	-0.1345
DIS3L2	0.19225
ZNF292	-0.61175
TBX15	2.45083333333333
CTCF	-0.1947
FAM19A3	0
FUT10	-0.797375
KIAA0746	-2.11475
KRT81	-0.0375
ALDH3B2	2.0555
MOGAT2	1.234
M6PR	-0.06175
COASY	0.414333333333333
CCND3	-0.429
LAMC1	0.54675
CLASP2	-0.566071428571429
EIF2AK3	0.59675
SMYD2	-0.6935
PBX3	0.350625
TMPRSS2	1.57716666666667
OR10R2	0.9325
ZNF761	0.152333333333333
MED30	-1.40475
ZNF629	1.33675
CORO6	-0.838
FLJ10154	-0.0038333333333333
FAM123B	-1.525
ANGPT1	-1.9647
MED23	-1.44175
LOC255374	-0.3625
SEMA6A	-1.0909
HSD11B1L	1.036
GMEB2	0.141
PSMD14	-0.4025
FLJ10213	-1.52375
PDCD2	-1.6485
MAST1	-0.104
EPHA1	-0.754833333333333
XCL2	-0.23425
EIF4G1	0.124833333333333
UBE2D1	-0.1614
RAB39B	-0.273
IDH3A	-0.879666666666667
CREB5	-1.9675
FLJ21511	0.8305
ANGPT2	2.179
RANBP3	0.3146
DYRK1B	1.3115
HLA-DRB6	3.3395
FLJ11292	-0.008
NMRAL1	1.1385
ATP6V0A4	-3.90633333333333
FGFRL1	0.05225
GZF1	-0.047
TMSB4Y	0.392
RBKS	1.53925
PHLDB1	1.486625
SEC23A	-0.7605
MLX	0.1208
TPD52	1.2465
CPNE8	-0.12075
DACH2	-1.93975
PSMA4	-0.3
C1orf149	0.9435
PGM2	-0.6815
ROCK1	1.66714285714286
TAGLN	2.7407
PTPRK	0.5955
TPSAB1	3.3015
GPR82	-0.404666666666667
ZNF45	0.625
ZNF610	0.74475
TK1	-1.78377777777778
LETM2	-0.8985
KLF1	-2.55025
SAP30L	0.02375
KCNK2	-1.30266666666667
SORCS1	-3.09666666666667
VEZF1	0.64675
DNM3	1.737
GIT1	0.5295
OR4K1	0.216
LSM11	-1.303
C7orf10	0.6005
MMP28	1.307875
ZNF394	-0.51025
DPF3	-0.295166666666667
FAM35A	-0.22925
ODF2	-0.3856
TREX2	0.331
EPB41	-0.4947
PRKRIR	-0.971166666666667
MED4	0.6105
C11orf21	-0.166
ECM2	5.157
SHCBP1	-4.6438
TRABD	0.5763
COTL1	-1.0147
CLEC3A	-0.1655
TNC	-1.19575
ZNF659	-0.695
C22orf30	0.894
C13orf7	0.00599999999999999
PPP1R12B	0.863833333333333
SOCS7	-0.29275
MARCKS	0.569333333333333
SACS	-2.36338461538462
TTLL12	0.25675
PPARA	-0.47965
LAYN	0.952833333333333
FAM83G	0.1785
MOSPD3	-0.078
PSMG3	-1.0363
ATP1A2	3.35575
KIAA1702	0.6355
FAM12A	0.3405
PLEK2	0.77425
TG	1.3105
OPTN	0.884
HDX	0.6175
MAPKAPK5	-0.6855
DGKG	-0.14875
AFAP1L2	-0.0045
C14orf49	0.812
ZFP91	0.470916666666667
ZNF428	0.96675
OR5B12	0.2565
IFNA17	0.3135
BTC	-0.0145
MAP2K5	-0.449833333333333
TADA1L	-1.06525
IGF2	-1.09283333333333
PROK1	0.905
ATAD2	-2.78576923076923
DMN	-0.428666666666667
NPEPPS	0.0281818181818182
SLC2A12	-1.442
CD80	0.068875
GPR77	0.924
PHF6	0.00233333333333333
FAM47C	0.39875
HOMER2	0.419
C10orf91	-0.0855
DNMT1	-1.024125
HTR1B	-0.6215
SMARCD2	0.72875
BRIP1	-4.1745
WIPF2	0.4945
ZNF283	0.2015
PLXDC2	4.29891666666667
SBF2	0.892333333333333
CDH9	-2.33475
SLC7A5	-2.1904375
DLG7	-5.42633333333333
T	0.0108333333333333
NFIB	1.95864285714286
CAPRIN1	0.0690833333333333
ETFDH	0.72125
SLC15A1	0.0993333333333333
LRCH2	-1.06725
GSPT2	-0.283833333333333
NAT9	-0.4855
