Hybridization REF	TCGA-AR-A1AJ-01A-21R-A12P-07
TIMM13	-0.438
ZNF462	1.2825
GBA3	0.17425
TEX13A	0.091
MCM6	-0.45
MTRF1	-0.96025
ABCA7	-0.058
EIF4A2	-0.60275
ZC3H10	0.2818
RPGR	0.0138333333333333
C20orf94	-0.5325
RP1L1	0.088
GPR125	-0.408
USP22	-0.0376428571428571
OR1L4	0.20125
MLZE	3.23075
FLJ32065	-0.16175
PTCD1	-0.168
CRTAC1	0.0055
BXDC2	-0.33425
C18orf1	1.06866666666667
FAM107A	2.17671428571429
EFNA3	0.168
P18SRP	-0.7793
CAMKK2	0.284416666666667
KIAA0649	-0.31675
NES	-0.149166666666667
HS6ST3	-2.00775
PON2	-0.06475
TCP11L2	-1.14825
CLEC4A	4.049
PRR12	-0.298
MLXIPL	-1.1684
C2orf50	0.209
ZNF28	-0.253
ENC1	-0.0581666666666667
MAP2K1	-0.3975
FKSG2	0.51125
KIAA0430	0.803
PTP4A1	-0.772611111111111
GPR156	0.777
GTF3C6	0.75575
UBR2	-0.0617
LOC388272	-0.13775
MAK	0.146
ACOT4	0.58225
STC2	-2.3905
PIGW	-1.009
SAE1	-0.79275
COL6A1	1.57813636363636
OAZ1	0.426166666666667
STMN4	0.210166666666667
EDG3	0.100333333333333
SGCE	-0.199666666666667
IL11	-1.9955
PRSS8	2.486875
YIPF5	0.5685
WNT4	2.536625
CSN2	0.487333333333333
TCF7	-1.108
TDO2	4.478
SAMD9	2.445875
S100A7A	0.18
MMRN1	1.55266666666667
GKAP1	-0.80075
AKR1C3	-1.02375
RNF19A	0.982625
GMDS	-0.17225
YKT6	0.00924999999999997
SPARC	1.2675
C12orf31	-0.3815
UBE2V2	0.0186666666666667
FBXL18	-0.680666666666667
KIAA0460	0.623
ADAM22	-0.983375
SERPINC1	-4.446
KCTD21	0.309
MYOHD1	-1.545
ZNF37A	0.245
GTF3C1	0.190666666666667
CTSZ	3.0295
PRNPIP	-1.344875
DRD1IP	0.056
NR1I2	-1.54433333333333
ZNF266	-0.6056
SPAG4L	-0.1565
COX4NB	0.28325
SAPS1	1.56366666666667
APOA1	-3.737
TATDN1	0.0755
C10orf82	-1.52525
KPNB1	-0.66475
FOXO3	0.641416666666667
CRYBB2	-0.804
ZBTB5	-0.416166666666667
SLC25A38	-0.69125
DCTN2	-0.411333333333333
IFT20	0.8075
CTHRC1	2.22275
C1orf31	0.190125
UHRF1	-1.77625
GPC6	-0.43375
C10orf54	2.197
MCF2L2	0.401833333333333
WNT9B	0.013625
OLA1	-0.894125
FAM120B	-0.0205
TTLL10	0.247
CYorf15A	-4.75775
RELN	-2.0498
SCN2B	0.556333333333333
MFHAS1	-0.63875
NKX3-2	-1.36316666666667
RASGRF2	-0.0845
SSBP1	0.487666666666667
KPNA6	0.296714285714286
LOC389118	0.111
HS3ST4	-0.647
SUPT7L	-0.189875
FLJ32658	-1.832
IGFBPL1	-0.48325
KIAA1641	-0.8098
SHKBP1	-0.4545
CSF1R	4.903
NAGK	1.574
MYL2	0.367
HIST1H4C	-0.137333333333333
TOMM7	-0.397125
ADAMTSL3	2.1339
TNFSF14	0.921
PRRT2	-1.229
VTA1	0.07075
AOAH	3.61033333333333
CRISPLD2	1.63692857142857
PNN	-0.5585
TA-NFKBH	0.11225
ESPN	-0.0325
RBM43	0.907
KIAA1267	-0.01775
DDX3X	0.451722222222222
KIAA1576	-3.454
PLXDC1	3.02283333333333
FLJ25801	-4.02425
HNRNPL	-0.25075
RUNDC3A	0.00983333333333333
CASP12	0.639
SH2D5	-0.9655
RPL26L1	0.008
OR51A7	0.302
HDC	3.1275
C2orf16	0.0761666666666667
SYTL3	3.077625
GOLGA4	0.6075
NOTCH1	1.41233333333333
ATPAF2	-0.52925
ECD	0.7165
SSX5	-1.32
SNAP91	0.33375
OCA2	-1.23375
PNPO	-0.0785
DAPK1	1.27166666666667
PINX1	-0.9385
SELENBP1	2.234625
NEK3	0.166583333333333
TMED4	0.0198571428571428
SSTR4	-0.225
FOSL1	-2.0606
CD40LG	1.167
CES1	-0.891166666666667
DCI	-0.689
B3GAT3	-0.232666666666667
STK17B	1.24375
CNTN6	-0.1395
CYP3A4	-0.920833333333333
MBOAT2	0.741357142857143
PISD	0.099875
USP1	0.06075
PYDC1	2.58833333333333
CENPM	-1.107875
SAR1B	0.117
TTC7B	0.00862500000000001
DP58	-0.0815
GPC1	0.52875
RBL1	-0.636375
TMEM137	-1.55133333333333
TOB1	-0.0734166666666666
TCEAL1	-0.4985
CENPF	0.375090909090909
C6	3.64866666666667
PRSS1	-3.19875
PPIL6	0.471666666666667
C6orf124	0.3175
ODZ4	-0.049
SNCB	0.08675
NDUFB9	-0.15525
CNOT6L	0.799666666666667
S100A9	3.92833333333333
TRIM50	0.1895
KCTD1	2.6197
WDR63	0.284
SPEF2	0.79125
RNGTT	-0.344333333333333
CXorf22	3.703
KCNK16	-0.0445
CEP250	-1.015125
ATPBD1B	-0.43925
KCNJ2	4.14575
MT1B	-0.8515
ZNF684	-0.3425
SLC4A1	0.18675
PDHA1	0.53125
ZNF492	-0.438125
TKT	-0.99175
BYSL	-0.050625
RNF38	0.166625
AHDC1	0.4885
KLHL2	0.785
CMTM8	0.6735
DMP1	-1.062
HERPUD2	0.545375
CRTAM	4.19
ZNF572	0.16825
TMEM16J	0.978
HSD17B2	-0.07275
UBE2G1	-0.170375
AHSA2	-1.95
PELI2	-1.196
TPX2	-0.92725
ATP9B	1.10066666666667
DAZAP1	-0.062125
HMGCS2	0.251333333333333
C17orf38	0.21225
B9D1	-1.07225
NKX2-5	-1.08516666666667
KIAA1276	-0.00949999999999999
LILRB2	3.8555
CSTF1	-0.51
BTN2A1	-0.4155
C15orf48	5.25225
IGF2BP3	-3.057
FAM113B	1.18683333333333
HRG	0.019875
ZNF131	0.0405
USP47	-0.0173571428571429
CCDC88B	0.750625
HCN1	0.2017
HTN1	-0.402166666666667
SYCP3	-0.31775
C13orf23	-0.0475
PAPOLA	0.0693125
AATK	0.00180000000000002
MSH3	-0.465
NDUFAB1	-0.16875
ITLN2	-0.408666666666667
BAK1	0.653666666666667
MRPL45	-0.914333333333333
MTNR1B	0.148666666666667
LOC645843	0.223
SPECC1L	-0.074625
PGCP	0.7535
SPN	0.448
GPR143	2.97816666666667
ZNF576	-0.183166666666667
TMEM39A	0.6845
ATP5D	-1.16566666666667
MAGEB3	-1.9055
RPS5	-1.346
ANP32E	1.09321428571429
MTMR1	0.53
YEATS4	-1.28275
SYNGAP1	-0.50075
PCOLCE	-0.572333333333333
MNS1	-1.16025
PCYT2	-0.713166666666667
ZNF182	-0.17825
LAX1	2.206625
SPPL2B	0.6449
ELOVL5	-0.5964
PCDHAC1	-0.142
B4GALNT1	0.273833333333333
BLOC1S2	1.023125
ZNF673	0.2504
ARHGAP21	0.0261666666666667
IRX5	2.621
LRFN5	-0.746
FAM7A1	-1.217
RAB19	-0.199
GINS1	-1.755
ITM2B	1.5768
PAPSS2	1.37966666666667
OR5BF1	0.4975
ACSL3	-0.524
KIAA1919	-0.986583333333333
GLT8D2	1.772375
UTRN	0.931714285714286
CNN1	-0.3165
HISPPD2A	-0.328333333333333
SDAD1	0.416875
SIGLEC9	1.64566666666667
RPL35	-0.245357142857143
C22orf26	0.302
IMPDH2	-1.428875
WDR69	-1.0905
SEC14L5	-0.0588333333333333
CLTA	0.2015
RP11-529I10.4	-0.067
GPR37L1	0.136333333333333
OGDH	-0.0510833333333333
ASB13	0.421166666666667
ZFP14	-0.8555
ZCRB1	-0.144833333333333
KPNA3	0.101
HSPA1L	0.81575
RHOC	0.040125
LOC554175	0.18225
PPP3CA	0.7077
SLC1A7	-0.3528
ZNF529	-0.914666666666667
RBED1	0.55075
DDB2	-1.088
FLJ11286	1.35133333333333
SPATA1	0.4385
MKNK1	1.297
DYSF	1.687
ALKBH2	-0.988
NKD1	-2.1625
C1orf174	-0.13075
PLEKHO1	2.19666666666667
ASB10	0.10175
RING1	-0.4605
NPC2	1.50625
AVPR1B	0.1545
YTHDF1	0.234833333333333
LMAN1L	0.2945
GSG2	-0.8995
CEP170	0.0661
RPS4Y2	-5.11825
MSH6	0.123
HECTD2	-0.648
ZNF556	-3.58116666666667
PLEKHC1	-1.2082
AIRE	0.191
BCL2L10	1.0045
LMOD3	0.375166666666667
ZBTB8	0.319
FOXA2	-2.7541
SLCO2A1	2.475875
C3orf46	-0.857
PRDM16	1.57933333333333
TMEM98	-0.05275
FRMD5	-2.672
PDE6C	0.3375
C1orf216	0.349166666666667
EP400	-0.397928571428571
PTK2	-0.135916666666667
RNF217	0.81425
NDUFA8	0.521
ZFAT1	0.3635
LAMP3	5.8655
GLTSCR2	0.00212500000000001
NPW	-0.4845
LLGL2	-0.6734
PPM1K	0.0645
C20orf177	-0.0445
KIR2DL4	0.8541
NFKB2	0.89225
C21orf122	1.38866666666667
HESX1	0.7765
GPR114	1.26133333333333
SLC25A35	-0.823833333333333
GNAT1	-0.163
ORAI3	-0.10225
FAM76B	-0.595375
TMEM99	-0.6866
TRIM29	-0.2963
CDS1	2.44575
RHEB	0.752
C4orf27	0.952833333333333
RAB3A	-0.4505
OTUD6B	-0.507
GPD1	2.1705
CDH15	0.289166666666667
NPM1	-0.617928571428571
TMEM117	-0.7255
PRPS2	0.136583333333333
GCK	0.1355
ADRA2A	4.39916666666667
TSPYL4	0.446
TASP1	-0.68975
WDR19	-0.532583333333333
C10orf38	0.8205
PDE4C	-0.278166666666667
FYB	2.69191666666667
C1orf55	0.717
PPFIA3	-0.68225
RAD18	0.05825
C12orf44	-0.509333333333333
CRYBA4	-0.4865
HVCN1	1.95675
TAF10	-0.277666666666667
C16orf48	-1.21133333333333
DEPDC5	0.643
LTBP1	-1.503
MAPRE1	0.101875
FGF8	-0.48
C3orf52	-0.727875
SENP7	-0.152166666666667
LRRK2	1.159
RUNDC2A	0.7195
KIAA0355	0.0578333333333333
CPEB1	-2.12325
PPEF2	0.121
ABI2	-0.338333333333333
KIAA0317	0.0475
ATF1	-0.837833333333333
DYNC1H1	0.28225
DIP	0.14
TMEM33	0.0135
POLDIP3	-0.03525
C7orf24	0.1605
GPR171	4.1675
CDC6	-1.74466666666667
PLD1	0.1415
ITFG2	-0.1832
NDUFC1	0.53375
AKNA	0.537
NBR1	-0.15325
PKHD1	0.19
HPS4	-0.5882
MAFA	0.759
ULBP3	0.2265
DIRC1	0.5985
IMMT	-0.274625
C22orf13	-0.0891666666666667
CEL	0.06975
MARK3	-0.42
ADAMTS2	1.05608333333333
ARPC3	0.4515
TMEM10	0.055875
NPHS1	0.114
BRD8	-0.621333333333333
WDR12	-0.358
IDI2	0.51725
HOXD13	-0.5035
OR8G2	-0.8075
SLAIN1	-1.31325
GABRQ	0.00125
NR2C2	-0.422
NKTR	-0.6874
TLE2	-0.5695
KIAA0892	0.239666666666667
AURKA	-1.14463636363636
GPRC5C	-0.783166666666667
TBC1D9B	0.201875
PNPLA6	-0.132333333333333
AP3B1	-0.15
NAG	-0.410375
C11orf68	-0.26875
AKR7A3	0.24575
AHCYL1	0.187166666666667
COP1	1.548
RPP14	-0.101916666666667
PCDHB18	0.0235
CDH24	1.618
KRT17	-1.4189
LACTB2	-0.72125
DDX24	0.2787
PHACTR1	-1.5155
SLC35E2	0.1395
LOXL1	-0.101
IQSEC2	0.5135
RGSL1	-0.445
PCDHGC5	0.41
MEGF10	-0.688375
PRRX1	1.1555
ASTE1	0.2835
C6orf159	-1.35475
MYOD1	1.1585
GAA	0.5935
ZNF747	-0.08025
KLRC1	-0.20825
IL1RL2	0.2175
GDF9	-0.7045
GPR119	0.3405
TRAF2	0.711166666666667
HCK	4.56316666666667
BMP6	-1.3575
IL8RA	0.4985
FLJ35848	-0.39375
EFHA1	0.09475
CDSN	-0.592666666666667
C14orf54	-0.468166666666667
LSM3	-0.11625
ZFP41	0.139
C9orf126	-0.909833333333333
VIT	0.5225
SPCS3	-0.59675
DEF8	-0.6448
CHAF1A	-1.14833333333333
C1orf165	-1.56733333333333
ZFPM2	0.317
FTH1	0.85325
SLC35F1	-1.69875
YWHAH	0.34575
C17orf66	0.419833333333333
ADRB1	-0.248
FOXL1	1.004
RG9MTD3	0.087
UMPS	0.360125
MGC13008	0.311
KIAA1161	-0.5565
CCDC77	-0.837
C12orf65	-0.6012
COG4	-0.52
RCP9	0.122583333333333
RP4-692D3.1	1.17916666666667
CDC2L5	-0.1045
MGC7036	0.577333333333333
DNAJC11	-0.00125
GDF2	0.2125
TIMM17A	1.04975
HNRNPA0	-0.8453
OR2H1	-0.11975
PCBP1	0.07
COL23A1	-0.2555
LRRC2	1.34328571428571
NSD1	0.4835
FLJ37078	-1.9085
WDR91	0.624333333333333
TMEM179	-0.1615
DSCR10	-0.199
CNDP2	1.2121
FYN	0.383
BEX2	-0.386833333333333
KCND3	0.636
YPEL5	1.578
LRRC42	0.441666666666667
C17orf45	-0.795875
ZNF649	0.1832
LOC150763	0.522
COL5A2	1.90925
CNGA2	0.054
ELA2B	-0.258
RAB9B	-0.38075
FAM100A	-0.54225
NAIP	0.751214285714286
MYOZ2	0.106625
SPATA12	-0.289
XRCC4	-0.3945
CYB561	0.604
CHST10	-1.0405
BAI1	-1.106
BRSK1	-0.530833333333333
C17orf89	-0.595625
PDE6H	-0.9335
FLJ20309	0.442
MAP7	0.13325
SCN4B	0.389
SPAG9	-0.6591875
SERTAD1	0.163666666666667
FLJ21963	-1.87525
ANTXR1	0.397
TMPRSS13	1.577
ETV7	4.40983333333333
DGAT1	0.272333333333333
NKIRAS1	0.297
TAC3	-2.9835
CORO1C	-0.510583333333333
RAD54B	-0.2465
HRASLS3	1.38016666666667
C21orf42	1.46475
BARD1	0.220166666666667
ZNF177	-0.930166666666667
MIP	-0.304
ZNF442	-1.0055
F2	-3.3437
GRIA1	-0.167625
GALNTL2	1.56516666666667
WNT5A	-0.0977
LENG9	0.036
hCG_25371	-1.3515
FOXR1	-0.0815
TRA@	1.9652
PWWP2	0.454
C1QTNF7	0.9685
SLC7A4	0.03975
C4orf7	3.743
C17orf80	-0.669833333333333
KLK4	-0.00266666666666668
IL31	0.0975
TMEM176A	3.92725
CTNNB1	0.9820625
BHLHB2	-0.0585
TMEM185B	0.719833333333333
ARD1B	-0.39875
C1orf93	-0.059
BRUNOL4	1.507
LOC541469	-0.878666666666667
UPK2	-0.1915
GAS8	0.511
PATE	0.4855
IMPACT	0.803625
WNK4	-2.62616666666667
HNRPLL	-0.455625
GAD2	-0.107
ITGA6	-0.44025
BMP15	0.223666666666667
CYP2A7	0.299625
RIC8A	0.382375
CCND1	0.576833333333333
USP35	-0.108
DSCR2	0.641
CCL4	4.80966666666667
ZCCHC10	0.541
NOL11	-0.9085
TRPM2	1.57083333333333
PSMD2	0.485090909090909
CHTF18	-0.78075
USP18	2.669625
RRAS	0.23375
LAMC3	-0.31875
TOX	-1.01533333333333
PCDH15	0.713
GABRG3	-2.1445
NUDCD2	-0.232125
SGCZ	0.3505
KCTD17	0.4136
SPSB2	0.292
TPPP3	2.7045
CILP2	0.525166666666667
CALB2	3.3215
CEBPZ	-0.308666666666667
ZNF479	-0.54625
FMOD	4.58133333333333
C21orf66	-0.0302857142857143
CLN6	-0.426666666666667
ANAPC1	-0.206375
SH2D3C	2.29975
PTPN14	0.825
TRIM42	-0.084
APTX	-0.34175
SNRPG	0.1025
BMS1	0.67075
MAGEA3	-4.0845
NFATC3	-0.272083333333333
LRRC45	0.1805
ARS2	-0.396357142857143
LRIG1	0.800333333333333
EPSTI1	3.39483333333333
PRSS27	0.5235
ERC2	-0.0461249999999999
PRKACB	0.284642857142857
PRDM13	-1.8425
HCG27	-1.37
KLK12	-3.187
HSD17B7	-0.559166666666667
ZNF354A	0.484
PCDH11X	0.138
DMGDH	0.697
PCBD2	-0.557
TMC6	-0.310625
RIMS1	0.038125
SF3B2	-0.3035
RCN1	-0.087
CPB1	0.29125
BCAR3	-1.15825
FCRLB	1.448625
PAK1IP1	-0.109
OR10H1	0.1475
KIF9	-0.212
PITPNM2	-0.359125
L3MBTL4	1.71225
TGFB1	-0.5077
ZXDC	0.0425
SLC6A16	0.424
SRrp35	1.8205
LRRC8E	0.90775
PPIAL4	-0.93875
EOMES	2.232
PAX2	-0.229
SCARF2	0.05475
PSEN2	1.089
PCDHB13	0.3835
C10orf28	-0.471875
DHRS7B	0.2865
C1orf131	0.39475
ASB1	-0.6888
ZNF223	-0.245833333333333
LCMT2	-0.05475
MEP1A	-0.27825
TMEM53	-0.11575
RSPH3	1.0505
C10orf33	-0.3075
LOC644285	-0.9105
PTPN9	0.4165
ABCA12	-3.587
CCDC37	-0.75625
RUNDC1	0.0429
YES1	0.378333333333333
FAM120AOS	0.1235
OR5M3	0.0505
PPP1R3F	0.301916666666667
IL13	1.7663
MDFI	0.13675
PRNT	0.8345
ZDBF2	-0.3905
OR10C1	0.286333333333333
CLIC1	0.280833333333333
LILRA5	1.27733333333333
CSAG1	-0.787
TREML2	1.00816666666667
FAM125A	-0.482333333333333
ZNF74	-0.62825
FAM104A	-0.667875
LRRC39	-1.145
SAMD5	-0.34175
HYAL2	0.919
HIST2H2AC	-0.07775
IGFBP5	0.246217391304348
NRTN	0.0335
KIAA0556	-0.0701
FAM29A	-0.573388888888889
JMJD2A	0.1325
EPHB1	2.68575
POLD4	-0.315625
ANAPC10	0.1915
LRRC36	-0.474
MEGF6	-0.166
LPHN3	-0.114833333333333
BMP10	-0.357666666666667
C21orf55	0.544
CREM	0.4550625
PTGER4	1.48633333333333
METAP1	-0.2695
KCNQ1	1.87183333333333
NR2F2	-0.401625
SSFA2	-1.26391666666667
CTTNBP2	-2.94725
BCL2A1	1.535625
ZBTB24	0.528375
SLCO6A1	-1.24825
PRDM1	1.1943
OR7D2	-0.509833333333333
CCDC47	-0.8254
LOC646982	0.237
SLC26A6	-0.925666666666667
BIN1	1.1823
SRRM1	0.517571428571429
PCSK1N	-0.3805
ALS2	-0.2616
ECT2	-0.459736842105263
CACNA2D2	-0.4815
DOCK6	-0.981
C10orf119	0.0535
FATE1	0.116
DUSP23	1.497
TRIP6	0.143071428571429
NUP35	-0.17725
CDH3	3.287
KLHDC8A	0.2275
C9orf116	-0.56
EI24	-0.5265
CENTD1	1.85
RWDD2B	0.166833333333333
DOCK1	0.3075
NPAS2	-0.59725
NR3C2	1.218
FAM63A	-0.390833333333333
INPP5F	-1.18166666666667
FAM111A	0.4974
MYBL1	0.481833333333333
IQGAP3	0.802
CRADD	-0.958833333333333
DUSP12	0.13875
PDZK1IP1	3.76375
VASH2	1.19375
CTR9	0.56625
VIL1	-3.38025
OR8U1	0.294
CCDC107	0.0165
PTTG1IP	0.02675
OR4X2	0.34825
COL9A1	-2.016
PSMD9	-0.52275
ZFP62	0.311
TIP39	-0.06975
PARP15	1.1705
TTC19	-0.4195
C1orf114	-1.48516666666667
GFPT1	0.075
SLC27A6	-1.79975
MRPS10	-0.2183
CALML5	0.332666666666667
TRPM7	-0.623
CGNL1	1.189875
CECR1	0.9335
SERPINB8	0.691333333333333
TMEM102	0.912875
PDIA2	-2.13575
NUCKS1	0.899833333333333
HOTAIR	-1.10725
EBI3	0.98675
NXN	1.155
ZMYND19	0.411125
FOXJ3	-0.12225
EIF5B	0.148
EIF2B4	0.019
LEO1	-0.73075
ZIC5	-1.63183333333333
IL20	-1.07866666666667
KIAA0415	0.216
FLJ37357	0.3265
TSPAN12	0.462
ACTR3B	0.9795
TFAM	0.3555
IL17RD	0.6875
PARP12	2.76325
KLHDC7A	0.12
KCTD4	-0.331166666666667
GTF2H1	0.058
FLCN	-0.6595
BIRC4	1.0415
LOC790955	-0.815
VKORC1L1	0.42775
CYP4F22	-0.162
TAS2R5	0.6245
ZNF582	0.237
HS3ST3B1	0.220125
CTNS	-0.11025
STK36	-0.4295
MMD2	0.06
RP5-1103G7.6	0.2005
FLJ23356	-0.333
CRH	-0.155
C1orf182	-0.289166666666667
ACP5	2.7125
AMFR	-0.9359
CA4	0.2925
PLCB4	-0.8085
MPHOSPH10	0.4725
UNQ473	1.03033333333333
G3BP2	0.501666666666667
SR140	-0.203583333333333
HOXA2	-0.1825
PYGB	-0.698875
BAT1	-0.468583333333333
DKK3	-1.61916666666667
DDX31	-0.09975
TULP1	-0.220125
NHLRC2	-0.0985
TNRC4	-0.330333333333333
ZNF430	-0.71125
TNRC6A	-0.056125
PLA2G1B	0.445833333333333
RCHY1	1.34016666666667
GTF2A2	-0.559
MGC4294	-1.755
ZNF691	-0.51625
TACC3	0.01975
DNAJC5G	0.19675
LOC4951	0.01
MS4A4A	1.5505
LOC152485	0.0455
PPP1R2P1	-0.43025
PPP2R5B	-0.34075
RPGRIP1L	-0.162625
SPOP	-0.3449
PTPRF	1.48933333333333
MGC42090	0.321
SUSD3	1.529
THOC4	-0.68525
MAML1	0.3578
FXR2	-0.271833333333333
TYK2	0.177375
MUC6	0.0318333333333333
DNAJB7	-0.4945
PIP4K2A	0.273714285714286
MEX3A	1.93933333333333
RRP1	0.61775
TFAP4	0.42725
CXorf41	-0.4
MTMR4	-0.302666666666667
CTLA4	1.942
SNX9	0.54975
CIB3	-0.252
NECAP1	-0.222
PLA2G2D	0.0785999999999999
GLMN	-0.834166666666667
DCLRE1A	-0.74725
PDX1	0.1395
SAMD11	-1.01775
MRPL55	0.4496
TLR7	2.277375
TBC1D21	-0.325666666666667
SMAD1	1.8962
ACTRT2	0.10225
RIOK2	-0.21
PDLIM4	-0.658
SLC22A15	-0.147333333333333
ABHD13	0.4475
STX18	0.373
CCPG1	-0.189642857142857
DCBLD1	0.120666666666667
SLC2A6	0.151
NOLA3	0.06925
TRDMT1	-0.0700714285714286
IL17F	0.1355
ATP1A4	-0.480666666666667
OR52W1	0.217
CFL1	-1.18175
IL4	-1.02025
RBP2	0.00283333333333333
CPSF6	-0.10425
TTC8	-1.45116666666667
MUCL1	2.512
EYA3	-0.731833333333333
KRT38	1.19575
GNE	-0.9755
ZNF501	0.89025
SLC35A2	0.711
CEP110	0.1188
MYF6	-0.045
MGST2	-0.24
TRPV4	0.286666666666667
NEK8	-0.022
NOX5	-1.6285
NCKAP1L	1.61916666666667
EMP3	-0.761333333333333
BPY2C	0.3475
C1orf38	2.67425
ELOVL2	-2.361
CBX7	1.07708333333333
OSBPL1A	0.772166666666667
ZNF589	-0.30725
ESCO1	0.423166666666667
TRA2A	0.07375
C3orf26	-0.164
PHF2	1.2075
PID1	0.630666666666667
RFC1	-0.688625
MTAP	0.5429375
ADORA3	3.37516666666667
LOC389458	0.229
TRNT1	-0.835125
CRIPAK	-1.092
RAI2	0.976666666666667
ANKRD44	0.2795
GZMB	4.7505
NFE2L1	-0.06625
STIP1	-0.0683333333333333
RASL11B	-0.8255
NT5DC2	-1.73766666666667
LRP2	0.64725
MTDH	0.577466666666667
ARSG	-0.806
HSP90AB1	0.213333333333333
CT45-6	-4.4895
ZNF483	-0.6085
LMBR1L	-0.167
S100A2	-0.0947
C2	1.40466666666667
C2orf27	-0.24475
EIF4EBP1	-1.061
GCKR	-2.46616666666667
PPP1R9B	0.361875
FER	-0.795
SNRK	0.762833333333333
OR5M10	0.3255
UTP6	-0.39225
CAPZA3	-0.1185
FBP1	1.28455555555556
TERT	-0.6545
CCL1	0.4165
FUCA1	0.66225
ALS2CR8	0.2595
KCMF1	0.522083333333333
SRCRB4D	-0.531
OXCT2	-0.282166666666667
IL17RA	1.83016666666667
MPP5	-0.3275
SPA17	-0.3925
FLJ10986	0.350333333333333
GALNT14	0.3325
CXorf27	-0.651
NPLOC4	0.16175
RAB34	0.34475
KRTAP3-3	0.2915
ARSD	1.0525
CPLX2	-1.4755
PJA1	0.965
WHDC1L1	-0.0991666666666667
RB1	-0.5921
MTMR15	-0.185
PHLDA2	-0.8407
GUCY2F	0.0615
MPV17	-0.184
SLC35D1	-0.923
LYSMD3	-0.1108
COL16A1	0.947
ERLIN1	-0.686166666666667
JMJD4	1.7
HIST1H2BK	-0.228
TP53I11	1.132
ST3GAL4	-1.1159
PF4V1	0.974
ALG8	-0.9515
REG1A	0.2945
MINA	0.7575
CYB5R3	0.46275
HHLA1	-0.65725
MYST4	1.1356
VASN	0.04625
UCHL5IP	-0.59775
TFAP2A	0.931
MGC9913	0.1615
C9orf97	0.401
LOC90379	-0.987
PHF15	-0.1095
ZNF169	-0.0548333333333333
KRT7	1.1976
GLIPR1L2	0.637375
LOC116236	-0.45925
IQCF3	0.22875
RDH14	0.837166666666667
HNRPK	0.607
RABEPK	-0.480833333333333
ISX	-2.254
CBARA1	0.82075
RAD51AP1	-0.1335
MLL5	0.288625
CXorf48	-3.4035
SGCD	-0.95975
PHTF1	-0.39025
CA3	1.425
CMTM5	-0.10125
STX10	-0.239875
JMJD2D	-0.847
P4HA1	-0.520333333333333
GAB3	0.5495
DHRS4	-0.163333333333333
COL4A1	2.1358125
C20orf20	-0.464125
OSBPL2	0.5975
PTTG2	-1.29225
KIAA1688	0.82125
STS	-1.60825
SHROOM4	0.241833333333333
KBTBD5	0.188
ALDH1A3	1.7919
BTNL2	0.192833333333333
TGIF1	-0.7295
ZFAND5	0.631375
ICA1	0.049625
NAV3	-2.1535
FLJ12331	-0.65275
EPS8L2	0.9495
MNT	0.266833333333333
ENTPD1	1.82041666666667
OR51E2	0.363
STK11	0.556125
MX1	4.641
TTTY9A	0.54775
CX62	-0.4475
LOXL4	-0.48875
EXOSC4	0.31325
PURB	0.459
SETD1A	0.279166666666667
RELB	2.376
LAMB2	0.311666666666667
HNF1B	-0.115166666666667
PNLIPRP3	-0.188
C14orf139	1.157
UMOD	0.41325
GRIN3B	0.09575
GPR25	0.321
ZNF512B	-0.518
ATP6V0A1	-0.703125
SRA1	0.0413333333333333
ZNF615	-0.1615
ZNF768	-0.22525
ZNF469	2.712
DYNC2LI1	-0.129833333333333
DNAH3	0.0915
LOC387911	0.8715
LOC554234	0.19325
ARRDC5	1.3905
TMEM59L	-0.916833333333333
MARCH4	-1.48825
CNOT8	0.1645
KIRREL3	0.0746666666666667
ADAM17	0.933625
MYOG	0.09275
CPNE1	-2.1705
AK5	-0.886375
LOC204010	-0.35525
NDRG4	-0.02275
LOC130074	0.234
PIAS4	0.513
NCOA2	0.02575
TEGT	-0.0695
USP5	-0.833
ANKRD21	-1.7195
KIAA0692	-0.287166666666667
HAPLN3	3.1685
LZIC	-0.71125
NRXN3	-1.34625
CDKN2C	-1.061
KIAA0226	0.7755
CYB5D1	-0.82725
WDR68	-0.5160625
ABCB6	-1.2439
MRPS25	-0.54875
ZMAT2	0.286166666666667
KRT25	-0.5705
RPL11	0.241
GRAP	0.525333333333333
LOC198437	-0.741
RORC	1.381
RAP2C	0.548928571428571
MXD1	0.0291249999999999
AZI2	0.238666666666667
NUAK2	0.01075
AHSG	-5.886375
MANSC1	0.84375
IMP3	0.134
C2orf3	0.000125000000000011
VSTM3	4.23325
PCTP	-0.19425
SIRT1	0.26975
MANBA	0.8405
CD164	0.82225
GFRA1	-2.6082
PRM2	0.0775
ZKSCAN3	-0.231
PLEKHG1	3.32125
TPRKB	0.1545
UBFD1	-0.239833333333333
CDKL5	1.32983333333333
HIST1H2BD	-0.740583333333333
INPP4A	0.163166666666667
BMX	0.247625
PTPRU	0.0825
LOC554202	-1.0255
HOXC8	0.334125
IL12B	1.1355
ADPGK	0.0725
ZNF418	0.5865
SIAE	0.594125
CWC15	-0.07625
RP13-401N8.2	-0.7515
KLHL11	-0.0525
DEDD2	0.061875
PSMB3	-0.77325
DDX25	-2.569
ZBTB3	0.191833333333333
GFRAL	-1.9515
RPS25	-0.655
FAM57B	-1.249
TESK2	-0.572
DNM1L	-0.86425
ZNF207	-0.409166666666667
CLEC11A	0.4775
TOLLIP	0.62375
TMEM61	0.293166666666667
