Hybridization REF	TCGA-BH-A0AU-01A-11R-A12P-07
SRFBP1	0.116
C9orf96	0.2885
DHDH	-0.364
CCDC90A	-0.386
RABL3	1.25285
CD320	-1.6225
ANGEL2	0.90125
MRPL21	0.019
SMG6	0.0121666666666667
INSR	0.6165
FLJ14816	1.1655
GLRB	1.24666666666667
C9orf89	0.88125
CIZ1	-1.017
URG4	-0.134333333333333
LRDD	-1.23066666666667
CBY1	0.510166666666667
NFX1	-0.527
MTERFD2	0.431928571428571
C19orf23	0.7095
PGC	-2.624
IER3IP1	1.2967
RASAL2	0.525583333333333
C1orf89	-0.329
SYNJ1	-0.656625
NFKBIE	0.29525
FLJ40125	-0.0715
TCEB2	0.4372
NOG	-1.3565
POLR2J2	-0.535666666666667
HLA-B	2.151
PCDHA1	-0.4935
PPP2R2B	-1.133
ARHGEF17	-0.091
TCF7L2	0.546214285714286
CHD5	-0.226333333333333
ZNF431	-0.516875
TBC1D25	0.209
ZNF800	-1.1125
SCUBE2	4.23627272727273
MYCBP	1.28866666666667
GPX5	0.2385
C6orf129	0.475833333333333
QSER1	-0.457833333333333
ULK2	2.50825
PIGO	-0.0966666666666666
NRCAM	-0.204142857142857
SLC35E3	0.426375
CSRP2	-0.697
HYPE	-0.17375
MAPK15	0.137333333333333
MGC14327	-0.251
TIMM13	-0.362
ZNF462	-0.00925
GBA3	0.19025
TEX13A	-0.5925
MCM6	-0.988333333333333
MTRF1	0.000875000000000013
ABCA7	-0.77575
EIF4A2	-0.8465
ZC3H10	0.4425
RPGR	0.231
C20orf94	0.3865
RP1L1	0.2235
GPR125	0.243428571428571
USP22	-0.196642857142857
OR1L4	0.492
MLZE	1.83375
FLJ32065	0.795
PTCD1	0.60725
CRTAC1	0.473166666666667
BXDC2	-0.53525
C18orf1	2.16683333333333
FAM107A	1.22771428571429
EFNA3	-0.7915
P18SRP	-0.3545
CAMKK2	0.0733333333333333
KIAA0649	-0.9615
NES	-1.53333333333333
HS6ST3	1.8815
PON2	0.4615
TCP11L2	-0.54525
CLEC4A	2.587
PRR12	0.6125
MLXIPL	-1.3979
C2orf50	1.1385
ZNF28	1.13775
ENC1	0.348666666666667
MAP2K1	-0.397625
FKSG2	1.38425
KIAA0430	0.73475
PTP4A1	-1.58555555555556
GPR156	0.006
GTF3C6	-0.02775
UBR2	-0.5642
LOC388272	-0.40975
MAK	0.537333333333333
ACOT4	3.088
STC2	3.64683333333333
PIGW	-1.260875
SAE1	-0.209375
COL6A1	1.1345
OAZ1	0.1165
STMN4	0.713833333333333
EDG3	0.000833333333333334
SGCE	0.145166666666667
IL11	-1.6345
PRSS8	2.227625
YIPF5	0.38025
WNT4	4.022875
CSN2	-0.0438333333333334
TCF7	-2.811875
TDO2	1.54275
SAMD9	0.261625
S100A7A	-0.26
MMRN1	1.83816666666667
GKAP1	0.362
AKR1C3	-1.25475
RNF19A	1.051875
GMDS	-0.9195
YKT6	-0.03025
SPARC	2.3595
C12orf31	0.388
UBE2V2	0.7715
FBXL18	-0.526333333333333
KIAA0460	0.71475
ADAM22	-0.128571428571429
SERPINC1	-3.2535
KCTD21	0.40325
MYOHD1	-1.18225
ZNF37A	-0.441666666666667
GTF3C1	-0.0946666666666667
CTSZ	3.42225
PRNPIP	-0.459875
DRD1IP	-0.043
NR1I2	-1.75883333333333
ZNF266	-0.1285
SPAG4L	-0.014
COX4NB	-0.993
SAPS1	2.48016666666667
APOA1	-3.763375
TATDN1	0.240666666666667
C10orf82	4.3375
KPNB1	-0.61225
FOXO3	0.0095
CRYBB2	-0.928
ZBTB5	-0.713166666666667
SLC25A38	-0.293
DCTN2	0.0158333333333333
IFT20	1.001
CTHRC1	3.69775
C1orf31	0.413
UHRF1	-1.1805
GPC6	-0.11375
C10orf54	1.323
MCF2L2	-0.283333333333333
WNT9B	0.059
OLA1	0.435375
FAM120B	0.21575
TTLL10	-0.3075
CYorf15A	-4.34875
RELN	-2.7792
SCN2B	1.87316666666667
MFHAS1	-1.0455
NKX3-2	-0.6215
RASGRF2	0.743
SSBP1	-0.4405
KPNA6	0.00785714285714288
LOC389118	-0.334
HS3ST4	-1.0046
SUPT7L	0.437125
FLJ32658	0.65675
IGFBPL1	-0.8385
KIAA1641	-2.019
SHKBP1	0.3765
CSF1R	4.3785
NAGK	0.66525
MYL2	0.305
HIST1H4C	-2.821
TOMM7	-0.70125
ADAMTSL3	1.8016
TNFSF14	-1.04975
PRRT2	-0.44375
VTA1	-0.086625
AOAH	3.44316666666667
CRISPLD2	2.26221428571429
PNN	-1.1282
TA-NFKBH	-0.258
ESPN	-0.56825
RBM43	-1.252
KIAA1267	1.060875
DDX3X	0.0973333333333333
KIAA1576	-4.057
PLXDC1	3.833
FLJ25801	-4.35
HNRNPL	-0.0605
RUNDC3A	0.239833333333333
CASP12	0.243
SH2D5	-1.26275
RPL26L1	0.4605
OR51A7	0.69325
HDC	3.911
C2orf16	-1.0372
SYTL3	2.07825
GOLGA4	-0.392625
NOTCH1	-1.04066666666667
ATPAF2	0.94575
ECD	0.53925
SSX5	-1.45416666666667
SNAP91	0.992
OCA2	-4.301
PNPO	0.964333333333333
DAPK1	-0.522833333333333
PINX1	-0.763166666666667
SELENBP1	1.085875
NEK3	-1.03975
TMED4	0.4465
SSTR4	-0.285
FOSL1	-2.4488
CD40LG	0.5675
CES1	-1.23
DCI	0.499
B3GAT3	0.1765
STK17B	-0.004
CNTN6	0.12425
CYP3A4	-1.56833333333333
MBOAT2	0.904928571428571
PISD	0.03325
USP1	-0.9615
PYDC1	0.634833333333333
CENPM	-0.308
SAR1B	0.25875
TTC7B	-0.643125
DP58	0.108
GPC1	0.22225
RBL1	-0.369625
TMEM137	-2.01683333333333
TOB1	2.09225
TCEAL1	0.9905
CENPF	-1.32727272727273
C6	1.298
PRSS1	-2.3255
PPIL6	1.72566666666667
C6orf124	0.135
ODZ4	1.46766666666667
SNCB	-0.2555
NDUFB9	0.686625
CNOT6L	1.00583333333333
S100A9	0.674333333333333
TRIM50	-0.2935
KCTD1	1.516
WDR63	1.81975
SPEF2	3.565375
RNGTT	-0.530666666666667
CXorf22	1.7085
KCNK16	0.218
CEP250	-0.036625
ATPBD1B	-0.404
KCNJ2	3.64075
MT1B	-0.6875
ZNF684	0.2985
SLC4A1	0.4865
PDHA1	-0.431
ZNF492	-0.74925
TKT	-1.64025
BYSL	-1.06075
RNF38	-0.608
AHDC1	-0.087
KLHL2	1.109375
CMTM8	2.4865
DMP1	-0.964
HERPUD2	0.34175
CRTAM	3.3055
ZNF572	-0.99425
TMEM16J	-0.84
HSD17B2	-3.23975
UBE2G1	0.03975
AHSA2	-1.88475
PELI2	-0.953
TPX2	-0.944
ATP9B	0.998
DAZAP1	-0.845125
HMGCS2	1.377
C17orf38	-0.24675
B9D1	-0.00624999999999998
NKX2-5	-0.552
KIAA1276	0.54125
LILRB2	3.726
CSTF1	-0.0488333333333333
BTN2A1	-0.605166666666667
C15orf48	3.91025
IGF2BP3	-4.5485
FAM113B	0.606833333333333
HRG	-0.390125
ZNF131	-1.1025
USP47	1.41042857142857
CCDC88B	-0.531375
HCN1	-0.4159
HTN1	0.4575
SYCP3	-0.436
C13orf23	0.0915
PAPOLA	-0.7505
AATK	-0.3333
MSH3	-0.9225
NDUFAB1	0.1775
ITLN2	-0.656166666666667
BAK1	-0.4405
MRPL45	0.5945
MTNR1B	-0.1866
LOC645843	0.013
SPECC1L	1.189625
PGCP	1.88325
SPN	-1.452625
GPR143	2.748
ZNF576	0.3005
TMEM39A	0.9585
ATP5D	-1.07
MAGEB3	-1.1365
RPS5	-0.258666666666667
ANP32E	-1.47021428571429
MTMR1	-0.08825
YEATS4	-0.12775
SYNGAP1	-0.10275
PCOLCE	-0.869833333333333
MNS1	0.4495
PCYT2	-0.630833333333333
ZNF182	0.2755
LAX1	0.93725
SPPL2B	-0.9026
ELOVL5	0.3119
PCDHAC1	0.425
B4GALNT1	-1.2885
BLOC1S2	1.44725
ZNF673	-0.0488
ARHGAP21	-0.610166666666667
IRX5	3.342
LRFN5	0.141666666666667
FAM7A1	-0.544
RAB19	1.0645
GINS1	-1.68925
ITM2B	1.4004
PAPSS2	0.943
OR5BF1	0.453
ACSL3	0.132375
KIAA1919	-0.434833333333333
GLT8D2	3.171875
UTRN	-0.202
CNN1	1.31075
HISPPD2A	0.0561666666666666
SDAD1	0.325
SIGLEC9	0.998666666666667
RPL35	-0.825214285714286
C22orf26	0.1305
IMPDH2	-1.163625
WDR69	-0.55375
SEC14L5	-0.114166666666667
CLTA	-0.14625
RP11-529I10.4	1.529
GPR37L1	0.396833333333333
OGDH	-0.361916666666667
ASB13	1.4105
ZFP14	1.69875
ZCRB1	0.784333333333333
KPNA3	-0.25975
HSPA1L	1.07475
RHOC	0.6955
LOC554175	-0.26525
PPP3CA	1.4447
SLC1A7	-0.6863
ZNF529	-0.424666666666667
RBED1	1.08775
DDB2	-1.087
FLJ11286	1.02033333333333
SPATA1	0.1075
MKNK1	-0.442
DYSF	0.562666666666667
ALKBH2	-0.19325
NKD1	-1.86983333333333
C1orf174	0.004
PLEKHO1	0.186166666666667
ASB10	0.137
RING1	-0.843166666666667
NPC2	0.7625
AVPR1B	0.036
YTHDF1	-0.536833333333333
LMAN1L	0.377
GSG2	-2.716
CEP170	-1.0792
RPS4Y2	-5.294
MSH6	-0.2635
HECTD2	1.23416666666667
ZNF556	-0.631666666666667
PLEKHC1	-0.4161
AIRE	-0.1075
BCL2L10	-0.21325
LMOD3	-0.2145
ZBTB8	0.0344
FOXA2	-3.1818
SLCO2A1	2.737
C3orf46	-0.081
PRDM16	-0.6232
TMEM98	1.29525
FRMD5	-1.393
PDE6C	-0.8445
C1orf216	0.558166666666667
EP400	-0.382214285714286
PTK2	1.02641666666667
RNF217	-0.673
NDUFA8	-0.1255
ZFAT1	0.825
LAMP3	2.878
GLTSCR2	-0.17675
NPW	-0.8785
LLGL2	-0.5482
PPM1K	1.17183333333333
C20orf177	-1.314
KIR2DL4	0.6467
NFKB2	0.03
C21orf122	-0.302833333333333
HESX1	-0.42275
GPR114	1.03716666666667
SLC25A35	-0.187833333333333
GNAT1	0.66325
ORAI3	-0.03275
FAM76B	-0.75675
TMEM99	1.2111
TRIM29	-1.1804
CDS1	3.288
RHEB	0.337
C4orf27	-0.079
RAB3A	-0.103
OTUD6B	0.2495
GPD1	0.96125
CDH15	-0.588333333333333
NPM1	-0.0743571428571429
TMEM117	0.4095
PRPS2	0.68075
GCK	0.5
ADRA2A	5.06966666666667
TSPYL4	-0.629833333333333
TASP1	0.6465
WDR19	0.724083333333333
C10orf38	-1.422
PDE4C	-0.8865
FYB	0.38925
C1orf55	0.0778333333333333
PPFIA3	-0.28425
RAD18	-0.48675
C12orf44	0.4955
CRYBA4	0.6915
HVCN1	1.44875
TAF10	0.271833333333333
C16orf48	-0.5685
DEPDC5	0.6145
LTBP1	-1.056
MAPRE1	0.557375
FGF8	-0.909
C3orf52	-0.108875
SENP7	0.262
LRRK2	2.149
RUNDC2A	-0.273166666666667
KIAA0355	0.312833333333333
CPEB1	-1.30825
PPEF2	-0.516
ABI2	-0.663333333333333
KIAA0317	-0.6925
ATF1	0.108666666666667
DYNC1H1	0.518625
DIP	0.41225
TMEM33	0.479111111111111
POLDIP3	0.07225
C7orf24	0.9335
GPR171	3.23975
CDC6	-1.16416666666667
PLD1	-0.6674
ITFG2	-0.3336
NDUFC1	0.8105
AKNA	-1.24975
NBR1	1.271
PKHD1	0.062375
HPS4	-0.6145
MAFA	-0.93
ULBP3	0.2645
DIRC1	0.6975
IMMT	-0.151875
C22orf13	-0.0895
CEL	-0.00450000000000001
MARK3	-0.84175
ADAMTS2	0.830833333333333
ARPC3	1.03316666666667
TMEM10	0.26475
NPHS1	-0.099
BRD8	-0.483
WDR12	-1.21075
IDI2	0.175625
HOXD13	-1.2055
OR8G2	-0.65025
SLAIN1	0.3945
GABRQ	-0.0295
NR2C2	-0.90775
NKTR	-1.6775
TLE2	-0.37
KIAA0892	-0.7755
AURKA	-1.12518181818182
GPRC5C	-0.709666666666667
TBC1D9B	1.24425
PNPLA6	-0.403666666666667
AP3B1	0.02225
NAG	0.189125
C11orf68	-0.596
AKR7A3	0.8295
AHCYL1	0.920333333333333
COP1	0.632
RPP14	0.201916666666667
PCDHB18	0.39375
CDH24	-1.666
KRT17	-1.9355
LACTB2	-0.12525
DDX24	-0.5616
PHACTR1	-2.26083333333333
SLC35E2	-0.80875
LOXL1	0.66975
IQSEC2	0.635875
RGSL1	1.1795
PCDHGC5	0.437
MEGF10	-0.091
PRRX1	1.355
ASTE1	0.326833333333333
C6orf159	-1.407
MYOD1	-0.7925
GAA	1.26
ZNF747	0.00825000000000001
KLRC1	-0.83475
IL1RL2	0.242
GDF9	0.46925
GPR119	0.077
TRAF2	-0.901833333333333
HCK	3.3485
BMP6	-2.2305
IL8RA	0.321666666666667
FLJ35848	-0.83425
EFHA1	1.35175
CDSN	1.59533333333333
C14orf54	-0.0906
LSM3	0.24975
ZFP41	0.235
C9orf126	-1.76983333333333
VIT	-2.4
SPCS3	-1.1055
DEF8	-1.0896
CHAF1A	-1.68783333333333
C1orf165	-0.5355
ZFPM2	1.63733333333333
FTH1	0.272
SLC35F1	-1.556
YWHAH	0.0345
C17orf66	-0.1145
ADRB1	0.350333333333333
FOXL1	-0.589
RG9MTD3	-0.563333333333333
UMPS	0.639
MGC13008	-0.131
KIAA1161	-0.5335
CCDC77	-1.65425
C12orf65	-0.3229
COG4	-0.828666666666667
RCP9	-0.28675
RP4-692D3.1	4.1415
CDC2L5	-0.47725
MGC7036	0.337666666666667
DNAJC11	-0.59475
GDF2	-0.0903333333333333
TIMM17A	0.5325
HNRNPA0	-2.2212
OR2H1	0.805
PCBP1	-0.659875
COL23A1	-1.8905
LRRC2	0.665928571428571
NSD1	0.231714285714286
FLJ37078	0.07275
WDR91	-0.378166666666667
TMEM179	-0.426
DSCR10	-1.757
CNDP2	0.6659
FYN	-0.972
BEX2	1.503
KCND3	0.917
YPEL5	1.81475
LRRC42	-0.400333333333333
C17orf45	0.947875
ZNF649	0.2055
LOC150763	2.413
COL5A2	2.65716666666667
CNGA2	-0.2175
ELA2B	-1.40566666666667
RAB9B	0.029
FAM100A	-0.43375
NAIP	0.179214285714286
MYOZ2	0.395625
SPATA12	0.0965
XRCC4	-0.5305
CYB561	1.0167
CHST10	-0.486
BAI1	-0.374
BRSK1	-0.2175
C17orf89	1.450375
PDE6H	-0.1505
FLJ20309	-0.5492
MAP7	0.762875
SCN4B	0.53575
SPAG9	-0.755125
SERTAD1	1.0955
FLJ21963	-1.87825
ANTXR1	0.6655
TMPRSS13	1.1785
ETV7	3.033
DGAT1	0.599833333333333
NKIRAS1	1.429
TAC3	-2.98125
CORO1C	-0.563166666666667
RAD54B	-0.13975
HRASLS3	3.905
C21orf42	0.758
BARD1	-0.795166666666667
ZNF177	2.11566666666667
MIP	0.6195
ZNF442	1.5605
F2	-3.3676
GRIA1	0.483125
GALNTL2	1.61916666666667
WNT5A	-0.9508
LENG9	0.4375
hCG_25371	-0.8875
FOXR1	-0.0885
TRA@	1.1304
PWWP2	0.8475
C1QTNF7	2.47583333333333
SLC7A4	2.82725
C4orf7	0.878
C17orf80	0.0896666666666667
KLK4	1.35316666666667
IL31	1.8345
TMEM176A	4.23575
CTNNB1	0.1810625
BHLHB2	0.8405
TMEM185B	0.134666666666667
ARD1B	-0.24225
C1orf93	0.6375
BRUNOL4	-0.451833333333333
LOC541469	0.465916666666667
UPK2	0.0905
GAS8	-0.312666666666667
PATE	0.4235
IMPACT	1.166375
WNK4	1.897
HNRPLL	-0.563625
GAD2	-0.13725
ITGA6	-0.822
BMP15	-0.488
CYP2A7	3.114125
RIC8A	0.74675
CCND1	0.586416666666667
USP35	1.4155
DSCR2	-1.87875
CCL4	4.83416666666667
ZCCHC10	0.256
NOL11	-0.468
TRPM2	1.79133333333333
PSMD2	-0.179727272727273
CHTF18	-1.5635
USP18	2.429625
RRAS	-0.426625
LAMC3	-0.893
TOX	-1.858
PCDH15	1.538
GABRG3	-1.61475
NUDCD2	-0.38675
SGCZ	-0.413
KCTD17	-0.0532
SPSB2	0.052
TPPP3	1.72716666666667
CILP2	1.2495
CALB2	2.207
CEBPZ	-0.195333333333333
ZNF479	-0.11575
FMOD	5.07716666666667
C21orf66	-2.05385714285714
CLN6	-0.951333333333333
ANAPC1	-0.44825
SH2D3C	1.22825
PTPN14	-1.4295
TRIM42	0.1145
APTX	0.55375
SNRPG	-1.25433333333333
BMS1	-0.944
MAGEA3	-4.2775
NFATC3	-0.8615
LRRC45	0.268333333333333
ARS2	0.0174285714285714
LRIG1	2.68816666666667
EPSTI1	2.1776
PRSS27	-0.398
ERC2	-0.5515
PRKACB	0.0435714285714286
PRDM13	-4.008
HCG27	-0.26875
KLK12	0.4645
HSD17B7	0.801666666666667
ZNF354A	1.3625
PCDH11X	0.0285
DMGDH	0.293
PCBD2	-0.1495
TMC6	-1.3455
RIMS1	0.060875
SF3B2	-0.243333333333333
RCN1	0.6975
CPB1	2.5765
BCAR3	-1.1615
FCRLB	-0.224
PAK1IP1	-0.88475
OR10H1	0.2045
KIF9	0.5096
PITPNM2	-1.07
L3MBTL4	0.26675
TGFB1	0.4189
ZXDC	0.514
SLC6A16	-0.35275
SRrp35	-0.8425
LRRC8E	1.3375
PPIAL4	0.498666666666667
EOMES	1.94216666666667
PAX2	0.892
SCARF2	-0.294375
PSEN2	1.41025
PCDHB13	0.644666666666667
C10orf28	0.141
DHRS7B	1.50835714285714
C1orf131	0.30925
ASB1	-0.9473
ZNF223	0.265
LCMT2	0.4265
MEP1A	-0.6395
TMEM53	-0.2455
RSPH3	1.14925
C10orf33	-0.991
LOC644285	-0.15175
PTPN9	0.259
ABCA12	-0.79325
CCDC37	-0.59075
RUNDC1	1.4535
YES1	0.321333333333333
FAM120AOS	1.38475
OR5M3	0.9835
PPP1R3F	0.892666666666667
IL13	0.1677
MDFI	0.00675
PRNT	-0.175
ZDBF2	0.4495
OR10C1	0.152333333333333
CLIC1	-0.920666666666667
LILRA5	0.339333333333333
CSAG1	-3.87216666666667
TREML2	0.0725
FAM125A	-0.149666666666667
ZNF74	0.262
FAM104A	0.70175
LRRC39	-1.055
SAMD5	-0.54375
HYAL2	-0.268
HIST2H2AC	0.40025
IGFBP5	0.662304347826087
NRTN	-1.06416666666667
KIAA0556	0.0395
FAM29A	-1.35094444444444
JMJD2A	-0.6065
EPHB1	0.5985
POLD4	0.807125
ANAPC10	0.7075
LRRC36	-0.58725
MEGF6	-0.59425
LPHN3	0.137333333333333
BMP10	0.4325
C21orf55	0.241
CREM	-0.3155625
PTGER4	0.593666666666667
METAP1	-0.2195
KCNQ1	1.59983333333333
NR2F2	0.825625
SSFA2	-1.11275
CTTNBP2	-0.8905
BCL2A1	-0.197
ZBTB24	-0.33
SLCO6A1	-1.15275
PRDM1	0.7448
OR7D2	-0.00116666666666667
CCDC47	-0.0395
LOC646982	1.99
SLC26A6	-2.04766666666667
BIN1	-0.8209
SRRM1	-1.17721428571429
PCSK1N	-1.247
ALS2	-0.3033
ECT2	-0.497473684210526
CACNA2D2	0.389875
DOCK6	-0.485
C10orf119	0.6905
FATE1	0.627
DUSP23	1.836
TRIP6	-0.114714285714286
NUP35	-0.40975
CDH3	0.0665
KLHDC8A	0.338
C9orf116	1.42025
EI24	-0.096
CENTD1	1.37
RWDD2B	-0.508
DOCK1	1.036
NPAS2	-1.362625
NR3C2	2.59766666666667
FAM63A	1.42625
INPP5F	-0.0511666666666667
FAM111A	0.1776
MYBL1	0.406583333333333
IQGAP3	0.242166666666667
CRADD	0.880166666666667
DUSP12	-0.431
PDZK1IP1	1.52
VASH2	-1.01325
CTR9	1.071
VIL1	-3.79775
OR8U1	0.5905
CCDC107	-0.0355
PTTG1IP	-1.132
OR4X2	0.499
COL9A1	-2.32
PSMD9	0.1445
ZFP62	1.2495
TIP39	-0.34625
PARP15	0.3
TTC19	0.796375
C1orf114	-0.308166666666667
GFPT1	-0.073
SLC27A6	-0.9055
MRPS10	-0.5079
CALML5	-1.84316666666667
TRPM7	-0.376375
CGNL1	0.944625
CECR1	0.59325
SERPINB8	-0.406833333333333
TMEM102	0.398625
PDIA2	-3.00225
NUCKS1	-0.2815
HOTAIR	0.78275
EBI3	0.82725
NXN	0.2285
ZMYND19	-0.57625
FOXJ3	0.3305
EIF5B	-0.187
EIF2B4	0.555
LEO1	-0.165
ZIC5	-1.49191666666667
IL20	3.104
KIAA0415	0.59175
FLJ37357	-0.213
TSPAN12	0.82375
ACTR3B	0.185125
TFAM	-0.8245
IL17RD	-0.188625
PARP12	0.96225
KLHDC7A	0.5265
KCTD4	-0.545166666666667
GTF2H1	0.629
FLCN	0.381833333333333
BIRC4	0.1625
LOC790955	1.25225
VKORC1L1	0.463
CYP4F22	1.98716666666667
TAS2R5	0.7825
ZNF582	1.121
HS3ST3B1	-0.1175
CTNS	0.099
STK36	0.666666666666667
MMD2	-0.14625
RP5-1103G7.6	0.632
FLJ23356	-0.7965
CRH	0.15025
C1orf182	1.219
ACP5	3.38866666666667
AMFR	1.6641
CA4	-0.868
PLCB4	-0.00337499999999999
MPHOSPH10	-0.50125
UNQ473	2.12466666666667
G3BP2	-0.142666666666667
SR140	-0.368916666666667
HOXA2	-0.1745
PYGB	-0.896375
BAT1	-1.24708333333333
DKK3	-0.643
DDX31	-1.12225
TULP1	-0.411
NHLRC2	0.407
TNRC4	-0.8335
ZNF430	0.00674999999999998
TNRC6A	-0.107625
PLA2G1B	2.57033333333333
RCHY1	1.37
GTF2A2	-0.468833333333333
MGC4294	0.693
ZNF691	-0.37425
TACC3	-1.4355
DNAJC5G	-0.1765
LOC4951	0.5095
MS4A4A	-0.4825
LOC152485	0.5855
PPP1R2P1	0.20875
PPP2R5B	0.271
RPGRIP1L	0.930375
SPOP	0.5668
PTPRF	1.15233333333333
MGC42090	-1.334
SUSD3	4.15125
THOC4	0.312375
MAML1	0.3799
FXR2	-0.636166666666667
TYK2	0.10825
MUC6	0.492666666666667
DNAJB7	1.4165
PIP4K2A	-0.652285714285714
MEX3A	0.179333333333333
RRP1	-1.100375
TFAP4	-0.39175
CXorf41	0.40275
MTMR4	0.337333333333333
CTLA4	1.0285
SNX9	0.0361250000000001
CIB3	2.006
NECAP1	1.32425
PLA2G2D	-0.2682
GLMN	-1.53583333333333
DCLRE1A	0.82825
PDX1	0.2765
SAMD11	-0.65425
MRPL55	1.0982
TLR7	2.152
TBC1D21	0.0285
SMAD1	1.2873
ACTRT2	0.5495
RIOK2	-0.386
PDLIM4	-1.03175
SLC22A15	0.938833333333333
ABHD13	0.9157
STX18	0.7587
CCPG1	0.391642857142857
DCBLD1	-0.903833333333333
SLC2A6	-1.15
NOLA3	-0.39825
TRDMT1	-0.566285714285714
IL17F	0.3825
ATP1A4	-1.23916666666667
OR52W1	-0.2885
CFL1	-0.90975
IL4	-1.225
RBP2	0.748833333333333
CPSF6	0.406375
TTC8	0.505166666666667
MUCL1	4.185
EYA3	-1.24516666666667
KRT38	1.518
GNE	-1.688
ZNF501	1.0675
SLC35A2	0.648875
CEP110	-1.8513
MYF6	0.72925
MGST2	-0.0258333333333333
TRPV4	0.594
NEK8	-0.458666666666667
NOX5	-2.569
NCKAP1L	-0.303333333333333
EMP3	-1.85066666666667
BPY2C	-0.3765
C1orf38	0.258625
ELOVL2	-0.653
CBX7	0.333833333333333
OSBPL1A	0.879333333333333
ZNF589	-0.72725
ESCO1	-0.34
TRA2A	0.340083333333333
C3orf26	0.06975
PHF2	0.0385
PID1	0.317
RFC1	-0.435625
MTAP	-0.310625
ADORA3	4.02333333333333
LOC389458	0.78325
TRNT1	0.079375
CRIPAK	-0.127
RAI2	3.15166666666667
ANKRD44	-0.64625
GZMB	4.13425
NFE2L1	0.60675
STIP1	-0.352333333333333
RASL11B	1.251
NT5DC2	-2.7685
LRP2	0.648
MTDH	0.762133333333333
ARSG	0.85175
HSP90AB1	-0.58775
CT45-6	-3.98466666666667
ZNF483	-0.4545
LMBR1L	-0.3185
S100A2	-2.3883
C2	-0.311666666666667
C2orf27	0.331375
EIF4EBP1	-0.99875
GCKR	-2.842
PPP1R9B	0.182125
FER	-1.49375
SNRK	0.125166666666667
OR5M10	-0.9695
UTP6	-0.5285
CAPZA3	0.55925
FBP1	1.84
TERT	-1.8155
CCL1	-0.767
FUCA1	1.18325
ALS2CR8	0.00933333333333332
KCMF1	0.508916666666667
SRCRB4D	-0.3215
OXCT2	-0.896
IL17RA	-0.121666666666667
MPP5	-0.835625
SPA17	0.14675
FLJ10986	0.292333333333333
GALNT14	-2.64775
CXorf27	-1.188625
NPLOC4	0.32825
RAB34	0.59075
KRTAP3-3	-0.5405
ARSD	0.917
CPLX2	-1.9873
PJA1	1.1025
WHDC1L1	-0.690666666666667
RB1	-0.9182
MTMR15	-0.245
PHLDA2	-0.8789
GUCY2F	-1.1165
MPV17	0.517833333333333
SLC35D1	0.408
LYSMD3	-0.2462
COL16A1	1.66175
ERLIN1	-0.218666666666667
JMJD4	0.125
HIST1H2BK	-0.28875
TP53I11	0.5005
ST3GAL4	-1.2179
PF4V1	-0.4545
ALG8	-0.795
REG1A	-0.73875
MINA	0.17625
CYB5R3	0.0874166666666667
HHLA1	-0.03025
MYST4	0.4818
VASN	-1.13975
UCHL5IP	-0.924
TFAP2A	0.1320625
MGC9913	-0.7505
C9orf97	-0.3635
LOC90379	-1.00025
PHF15	-0.159642857142857
ZNF169	-0.0955
KRT7	0.0225
GLIPR1L2	3.087875
LOC116236	-0.0125
IQCF3	-0.460333333333333
RDH14	1.876
HNRPK	-0.219642857142857
RABEPK	-0.461166666666667
ISX	-2.235
CBARA1	0.7625
RAD51AP1	-1.25525
MLL5	0.065
CXorf48	-2.2325
SGCD	0.57425
PHTF1	-0.114
CA3	1.4195
CMTM5	0.469
STX10	-0.078875
JMJD2D	-0.2655
P4HA1	-1.253
GAB3	-0.0976666666666667
DHRS4	-0.346833333333333
COL4A1	1.248125
C20orf20	-1.49475
OSBPL2	0.393125
PTTG2	-2.1635
KIAA1688	1.2355
STS	-1.77925
SHROOM4	-0.671833333333333
KBTBD5	-0.123666666666667
ALDH1A3	1.0111
BTNL2	0.129
TGIF1	-0.01
ZFAND5	0.054625
ICA1	0.770375
NAV3	-0.529166666666667
FLJ12331	-0.5855
EPS8L2	0.9089
MNT	-0.0688333333333333
ENTPD1	2.72525
OR51E2	0.452
STK11	-0.352125
MX1	3.79375
TTTY9A	0.46775
CX62	-0.739
LOXL4	-0.521625
EXOSC4	0.89125
PURB	-0.549785714285714
SETD1A	-0.871166666666667
RELB	0.97875
LAMB2	0.929666666666667
HNF1B	-0.980666666666667
PNLIPRP3	-0.7185
C14orf139	-1.051
UMOD	0.6955
GRIN3B	-1.50475
GPR25	0.6975
ZNF512B	-1.784
ATP6V0A1	0.402875
SRA1	-0.114583333333333
ZNF615	0.93
ZNF768	-0.34275
ZNF469	3.55725
DYNC2LI1	1.64516666666667
DNAH3	0.474
LOC387911	0.9265
LOC554234	-0.284
ARRDC5	-0.791
TMEM59L	-0.4775
MARCH4	-1.9195
CNOT8	-0.435333333333333
KIRREL3	-1.14783333333333
ADAM17	0.4755
MYOG	0.165375
CPNE1	0.407666666666667
AK5	0.102
LOC204010	-0.9
NDRG4	0.78425
LOC130074	-0.404
PIAS4	-0.8085
NCOA2	0.63175
TEGT	1.0274
USP5	-0.80825
ANKRD21	-2.814
KIAA0692	0.9515
HAPLN3	0.7795
LZIC	0.0455
NRXN3	0.177
CDKN2C	-1.19816666666667
KIAA0226	0.146833333333333
CYB5D1	0.329
WDR68	-0.6224375
ABCB6	-0.2801
MRPS25	-0.47025
