Hybridization REF	TCGA-BH-A0DT-11A-12R-A12D-07
GPR125	0.077625
USP22	-0.715357142857143
OR1L4	0.368
MLZE	1.39
FLJ32065	-0.08725
PTCD1	-1.22425
CRTAC1	0.707
BXDC2	-1.14
C18orf1	1.833
FAM107A	3.67121428571429
EFNA3	-1.2415
P18SRP	-0.6985
CAMKK2	-0.277666666666667
KIAA0649	-0.6445
NES	-0.122
HS6ST3	-0.52725
PON2	0.2415
TCP11L2	-0.22975
CLEC4A	1.87775
PRR12	-0.353
MLXIPL	-0.637
C2orf50	1.431
ZNF28	0.47875
ENC1	-0.489666666666667
MAP2K1	-0.520375
FKSG2	1.6625
KIAA0430	1.3415
PTP4A1	-0.658888888888889
GPR156	0.7395
GTF3C6	0.13875
UBR2	0.1815
LOC388272	-0.56275
MAK	1.77933333333333
ACOT4	1.59175
STC2	0.692666666666667
PIGW	-0.7585
SAE1	-1.3775
COL6A1	-0.625227272727273
OAZ1	-0.332833333333333
STMN4	1.90583333333333
EDG3	0.8335
SGCE	1.503
IL11	-2.68
PRSS8	1.21825
YIPF5	0.69625
WNT4	3.105
CSN2	-0.0343333333333333
TCF7	-2.01475
TDO2	-0.6995
SAMD9	-0.60425
S100A7A	-2.238
MMRN1	4.88016666666667
GKAP1	0.4305
AKR1C3	0.893875
RNF19A	0.434125
GMDS	-1.15775
YKT6	-2.13225
SPARC	0.8939
C12orf31	-0.34375
UBE2V2	-0.775166666666667
FBXL18	-2.03566666666667
KIAA0460	0.05425
ADAM22	-0.751625
SERPINC1	-4.88225
KCTD21	-0.6585
MYOHD1	-2.0685
ZNF37A	-0.617
GTF3C1	-2.1985
CTSZ	1.25925
PRNPIP	-1.71175
DRD1IP	0.814
NR1I2	-1.41783333333333
ZNF266	-0.1199
SPAG4L	0.0435
COX4NB	-0.428
SAPS1	-0.664166666666667
APOA1	-4.13775
TATDN1	0.0556666666666667
C10orf82	0.27875
KPNB1	-2.8815
FOXO3	-0.0200833333333334
CRYBB2	-1.3265
ZBTB5	0.0648333333333333
SLC25A38	-0.65625
DCTN2	-0.5565
IFT20	1.0115
CTHRC1	0.01425
C1orf31	-1.066375
UHRF1	-2.6395
GPC6	-1.875
C10orf54	2.70875
MCF2L2	-0.5855
WNT9B	1.097375
OLA1	0.055
FAM120B	-0.254
TTLL10	0.544
CYorf15A	-5.166
RELN	-0.521666666666667
SCN2B	2.73033333333333
MFHAS1	-1.9775
NKX3-2	-2.292
RASGRF2	-0.6755
SSBP1	-0.480166666666667
KPNA6	-1.5
LOC389118	0.1285
HS3ST4	0.968555555555556
SUPT7L	-0.20925
FLJ32658	-1.0815
IGFBPL1	-0.715
KIAA1641	-0.6817
SHKBP1	-1.57433333333333
CSF1R	5.32325
NAGK	-0.22675
MYL2	1.06825
HIST1H4C	-2.33533333333333
TOMM7	0.60775
ADAMTSL3	1.692
TNFSF14	-1.67075
PRRT2	-1.81325
VTA1	0.34675
AOAH	2.084
CRISPLD2	1.76214285714286
PNN	-0.7411
TA-NFKBH	-0.2865
ESPN	-1.76975
RBM43	-0.069
KIAA1267	0.307
DDX3X	0.825666666666667
KIAA1576	-3.5035
PLXDC1	4.63616666666667
FLJ25801	-4.592
HNRNPL	-1.42825
RUNDC3A	1.0025
CASP12	2.1665
SH2D5	-1.025375
RPL26L1	-0.3995
OR51A7	0.1155
HDC	2.9825
C2orf16	0.831
SYTL3	1.808125
GOLGA4	0.8280625
NOTCH1	-1.95083333333333
ATPAF2	-0.78675
ECD	0.43625
SSX5	1.81883333333333
SNAP91	0.8325
OCA2	-0.80425
PNPO	-1.23116666666667
DAPK1	-2.10866666666667
PINX1	-0.865333333333333
SELENBP1	0.2285
NEK3	0.2605
TMED4	-0.542928571428572
SSTR4	0.1925
FOSL1	-2.4838
CD40LG	-2.124
CES1	-0.2615
DCI	-0.752833333333333
B3GAT3	-1.62266666666667
STK17B	0.36125
CNTN6	2.92
CYP3A4	0.00583333333333336
MBOAT2	0.502214285714286
PISD	-0.531875
USP1	-0.5745
PYDC1	0.238166666666667
CENPM	-2.306
SAR1B	0.8195
TTC7B	-1.015
DP58	-0.539
GPC1	-1.33425
RBL1	-2.318625
TMEM137	-2.61666666666667
TOB1	0.6635
TCEAL1	2.30333333333333
CENPF	-4.16354545454545
C6	2.323
PRSS1	-4.98975
PPIL6	0.9815
C6orf124	1.62
ODZ4	-0.651333333333333
SNCB	0.9645
NDUFB9	-0.21925
CNOT6L	0.104833333333333
S100A9	2.62816666666667
TRIM50	-1.3145
KCTD1	1.8289
WDR63	0.43875
SPEF2	2.402875
RNGTT	-1.18066666666667
CXorf22	-1.4905
KCNK16	2.30475
CEP250	-2.468125
ATPBD1B	0.12875
KCNJ2	4.9815
MT1B	0.893
ZNF684	0.2405
SLC4A1	-0.39925
PDHA1	-0.69775
ZNF492	0.16625
TKT	-1.66725
BYSL	-0.997
RNF38	-0.07725
AHDC1	-0.25
KLHL2	1.672375
CMTM8	1.21475
DMP1	0.035
HERPUD2	-0.6075
CRTAM	2.4534
ZNF572	0.35825
TMEM16J	-1.668
HSD17B2	0.77825
UBE2G1	0.361
AHSA2	-1.31575
PELI2	0.969
TPX2	-4.7795
ATP9B	0.725666666666667
DAZAP1	-1.310875
HMGCS2	4.24333333333333
C17orf38	2.427
B9D1	-0.01125
NKX2-5	0.1005
KIAA1276	-0.24025
LILRB2	3.3705
CSTF1	-0.622833333333333
BTN2A1	-0.626
C15orf48	4.4565
IGF2BP3	-4.76325
FAM113B	0.0313333333333333
HRG	0.679
ZNF131	-0.428
USP47	0.975571428571429
CCDC88B	-1.905625
HCN1	-0.6426
HTN1	-0.4085
SYCP3	-0.93375
C13orf23	-0.2802
PAPOLA	-0.57375
AATK	-0.152
MSH3	-0.466666666666667
NDUFAB1	-0.3985
ITLN2	-0.681666666666667
BAK1	-1.4215
MRPL45	0.0786666666666666
MTNR1B	1.4116
LOC645843	-0.8285
SPECC1L	0.317125
PGCP	0.9405
SPN	-0.72275
GPR143	0.136
ZNF576	-0.618166666666667
TMEM39A	0.6379
ATP5D	-0.993833333333333
MAGEB3	-1.101
RPS5	0.242
ANP32E	-1.77985714285714
MTMR1	-0.687
YEATS4	0.097
SYNGAP1	0.60925
PCOLCE	-1.5825
MNS1	1.041
PCYT2	-0.839666666666667
ZNF182	0.053
LAX1	-0.531625
SPPL2B	-0.5387
ELOVL5	1.7802
PCDHAC1	-0.872
B4GALNT1	-1.3568
BLOC1S2	0.863125
ZNF673	0.1088
ARHGAP21	0.301333333333333
IRX5	2.48325
LRFN5	1.403
FAM7A1	-0.93
RAB19	0.8185
GINS1	-4.6
ITM2B	2.1665
PAPSS2	1.42616666666667
OR5BF1	1.65
ACSL3	1.18425
KIAA1919	-0.403
GLT8D2	3.36025
UTRN	1.77092857142857
CNN1	3.495
HISPPD2A	-0.157833333333333
SDAD1	0.035875
SIGLEC9	-0.701666666666667
RPL35	-0.287285714285714
C22orf26	-1.226
IMPDH2	-0.49425
WDR69	-0.19075
SEC14L5	0.213166666666667
CLTA	-0.0455
RP11-529I10.4	0.40475
GPR37L1	1.178
OGDH	-1.27708333333333
ASB13	-0.438833333333333
ZFP14	1.38725
ZCRB1	-0.0863333333333333
KPNA3	-0.7855
HSPA1L	0.42875
RHOC	-0.083625
LOC554175	-0.39
PPP3CA	1.8855
SLC1A7	0.1628
ZNF529	0.293166666666667
RBED1	0.96175
DDB2	-1.53375
FLJ11286	-0.616
SPATA1	1.596
MKNK1	-0.0818333333333333
DYSF	0.568666666666667
ALKBH2	0.06625
NKD1	-3.41633333333333
C1orf174	-0.47975
PLEKHO1	-1.072
ASB10	-0.565
RING1	-0.1745
NPC2	1.3295
AVPR1B	1.1985
YTHDF1	-0.4705
LMAN1L	0.4875
GSG2	-3.7055
CEP170	-1.1433
RPS4Y2	-5.3995
MSH6	-1.012
HECTD2	1.213
ZNF556	-3.4795
PLEKHC1	0.4231
AIRE	-0.295166666666667
BCL2L10	2.2275
LMOD3	-0.213666666666667
ZBTB8	-0.1517
FOXA2	-2.5614
SLCO2A1	2.458
C3orf46	1.27
PRDM16	0.7844
TMEM98	1.37425
FRMD5	-1.4775
PDE6C	0.864
C1orf216	-0.903666666666667
EP400	-1.1625
PTK2	-0.539416666666667
RNF217	0.50325
NDUFA8	0.0455
ZFAT1	0.5175
LAMP3	0.504833333333333
GLTSCR2	0.0151249999999999
NPW	-1.8065
LLGL2	-1.7428
PPM1K	0.263
C20orf177	-2.0505
KIR2DL4	0.2735
NFKB2	-0.79325
C21orf122	-0.544333333333333
HESX1	-0.42625
GPR114	0.600166666666667
SLC25A35	0.1785
GNAT1	-0.93575
ORAI3	-0.12125
FAM76B	-0.1065
TMEM99	0.3113
TRIM29	1.8061
CDS1	1.8755
RHEB	0.0832
C4orf27	-0.0615
RAB3A	-1.75025
OTUD6B	-1.2
GPD1	3.216375
CDH15	-1.26633333333333
NPM1	-0.283071428571429
TMEM117	0.8265
PRPS2	-0.288666666666667
GCK	-2.298
ADRA2A	5.80566666666667
TSPYL4	1.11816666666667
TASP1	0.515
WDR19	0.314166666666667
C10orf38	-0.15175
PDE4C	-0.181166666666667
FYB	-0.499333333333333
C1orf55	-0.2055
PPFIA3	-2.48075
RAD18	-0.411
C12orf44	-0.851333333333333
CRYBA4	1.111
HVCN1	0.8255
TAF10	-0.9655
C16orf48	-0.203333333333333
DEPDC5	0.8
LTBP1	-1.012
MAPRE1	-0.068125
FGF8	0.628
C3orf52	1.105625
SENP7	1.0665
LRRK2	1.666
RUNDC2A	-0.500833333333333
KIAA0355	1.014
CPEB1	-2.07525
PPEF2	0.1525
ABI2	-0.496333333333333
KIAA0317	-0.605
ATF1	0.0885
DYNC1H1	0.3435
DIP	0.033
TMEM33	-0.152833333333333
POLDIP3	-0.432
C7orf24	0.39575
GPR171	2.02525
CDC6	-3.77933333333333
PLD1	0.5323
ITFG2	-0.2452
NDUFC1	0.33875
AKNA	-1.836
NBR1	1.0575
PKHD1	1.03025
HPS4	-0.9239
MAFA	0.613
ULBP3	-0.1535
DIRC1	1.164
IMMT	-0.648125
C22orf13	-0.723083333333333
CEL	0.14325
MARK3	-0.9605
ADAMTS2	0.44975
ARPC3	-0.1035
TMEM10	0.4165
NPHS1	-0.64225
BRD8	0.2745
WDR12	-1.557
IDI2	1.01325
HOXD13	-1.367
OR8G2	-0.01825
SLAIN1	0.7865
GABRQ	-0.17475
NR2C2	-2.0085
NKTR	-0.9521
TLE2	1.372
KIAA0892	-1.33283333333333
AURKA	-3.87063636363636
GPRC5C	-0.876666666666667
TBC1D9B	-0.35475
PNPLA6	-1.1095
AP3B1	-0.15925
NAG	-0.4735
C11orf68	-1.37725
AKR7A3	0.4025
AHCYL1	0.434166666666667
COP1	1.246
RPP14	-0.148583333333333
PCDHB18	1.2235
CDH24	-1.6935
KRT17	1.933
LACTB2	-0.13275
DDX24	-0.6493
PHACTR1	-3.44283333333333
SLC35E2	-2.07933333333333
LOXL1	-1.4575
IQSEC2	1.41375
RGSL1	1.086
PCDHGC5	0.6875
MEGF10	0.2075
PRRX1	-0.4845
ASTE1	0.249833333333333
C6orf159	0.344
MYOD1	0.43475
GAA	-0.19825
ZNF747	-0.7005
KLRC1	-0.118875
IL1RL2	1.062
GDF9	0.5435
GPR119	0.9225
TRAF2	-1.49633333333333
HCK	2.20316666666667
BMP6	-1.074
IL8RA	0.366333333333333
FLJ35848	-0.411666666666667
EFHA1	1.055
CDSN	0.330666666666667
C14orf54	-0.201
LSM3	-0.10275
ZFP41	0.547
C9orf126	-1.65583333333333
VIT	1.407
SPCS3	-0.971
DEF8	-1.3746
CHAF1A	-2.7445
C1orf165	1.146
ZFPM2	1.0275
FTH1	0.27475
SLC35F1	0.7485
YWHAH	-0.1585
C17orf66	-0.0966666666666667
ADRB1	-0.079
FOXL1	0.0115
RG9MTD3	-0.721
UMPS	0.3365
MGC13008	-1.1165
KIAA1161	3.2695
CCDC77	-1.85575
C12orf65	-0.647
COG4	-1.47133333333333
RCP9	-1.47441666666667
RP4-692D3.1	2.68133333333333
CDC2L5	-0.22375
MGC7036	0.913333333333333
DNAJC11	-1.9245
GDF2	1.18033333333333
TIMM17A	-0.63375
HNRNPA0	-1.1818
OR2H1	1.3015
PCBP1	-0.15875
COL23A1	-0.15175
LRRC2	1.02857142857143
NSD1	-0.660461538461538
FLJ37078	-1.454
WDR91	1.22033333333333
TMEM179	1.84275
DSCR10	-0.7145
CNDP2	-0.4037
FYN	-0.434
BEX2	1.34583333333333
KCND3	1.499
YPEL5	2.224375
LRRC42	-0.668166666666667
C17orf45	-0.513125
ZNF649	1.0378
LOC150763	2.476
COL5A2	0.74125
CNGA2	-0.318
ELA2B	-0.687
RAB9B	0.1765
FAM100A	-0.76075
NAIP	0.279571428571429
MYOZ2	2.104
SPATA12	-1.7365
XRCC4	-0.532
CYB561	-0.5652
CHST10	-0.8755
BAI1	-0.0268333333333333
BRSK1	0.0793333333333334
C17orf89	-0.155625
PDE6H	-0.9975
FLJ20309	0.4203
MAP7	0.927125
SCN4B	3.66025
SPAG9	-0.5275625
SERTAD1	1.10733333333333
FLJ21963	0.0565
ANTXR1	0.5303
TMPRSS13	1.473
ETV7	0.846833333333333
DGAT1	-1.19283333333333
NKIRAS1	1.20233333333333
TAC3	-2.61125
CORO1C	-0.616833333333333
RAD54B	-0.95425
HRASLS3	2.8375
C21orf42	-0.35725
BARD1	-1.10983333333333
ZNF177	1.27933333333333
MIP	0.142
ZNF442	0.1775
F2	-4.0977
GRIA1	1.2945
GALNTL2	2.2808
WNT5A	-0.5183
LENG9	1.898
hCG_25371	-1.218
FOXR1	3.1385
TRA@	1.80088888888889
PWWP2	-0.50325
C1QTNF7	1.94366666666667
SLC7A4	0.811
C4orf7	3.9945
C17orf80	-0.2315
KLK4	1.25583333333333
IL31	0.0835
TMEM176A	4.75025
CTNNB1	-0.017
BHLHB2	0.9205
TMEM185B	-0.265666666666667
ARD1B	-0.78925
C1orf93	-0.5575
BRUNOL4	-0.0973333333333333
LOC541469	-0.501583333333333
UPK2	2.11466666666667
GAS8	-0.723833333333333
PATE	0.1915
IMPACT	1.378125
WNK4	-0.312
HNRPLL	-0.737375
GAD2	-0.30875
ITGA6	1.47025
BMP15	1.0995
CYP2A7	2.95325
RIC8A	-0.919375
CCND1	-1.64416666666667
USP35	-0.8015
DSCR2	-0.961
CCL4	5.32433333333333
ZCCHC10	0.1875
NOL11	-0.6175
TRPM2	-0.868166666666667
PSMD2	-2.06554545454545
CHTF18	-2.76775
USP18	-0.506625
RRAS	-0.43
LAMC3	0.30725
TOX	-1.55883333333333
PCDH15	0.0385
GABRG3	-1.3755
NUDCD2	-0.193375
SGCZ	1.175
KCTD17	-1.1745
SPSB2	0.166
TPPP3	3.125
CILP2	-0.981166666666667
CALB2	2.910625
CEBPZ	-0.0518333333333333
ZNF479	0.62475
FMOD	6.13816666666667
C21orf66	-1.16164285714286
CLN6	-1.5365
ANAPC1	-0.588625
SH2D3C	0.45
PTPN14	-0.8704
TRIM42	0.2475
APTX	0.10725
SNRPG	-0.641666666666667
BMS1	-0.49125
MAGEA3	-4.44
NFATC3	-1.10333333333333
LRRC45	-2.22166666666667
ARS2	-1.30071428571429
LRIG1	2.625
EPSTI1	-0.654333333333333
PRSS27	-0.716
ERC2	0.042125
PRKACB	0.174142857142857
PRDM13	-3.6975
HCG27	-0.93575
KLK12	-0.587
HSD17B7	-0.4065
ZNF354A	0.26425
PCDH11X	0.475
DMGDH	1.4225
PCBD2	-1.18266666666667
TMC6	-2.708
RIMS1	0.388875
SF3B2	-1.6935
RCN1	0.2875
CPB1	5.9765
BCAR3	0.44225
FCRLB	-0.41575
PAK1IP1	0.0895
OR10H1	0.517
KIF9	0.4248
PITPNM2	-1.0155
L3MBTL4	0.01125
TGFB1	-1.3383
ZXDC	-0.77525
SLC6A16	0.543
SRrp35	0.01025
LRRC8E	0.269
PPIAL4	0.258666666666667
EOMES	0.739166666666667
PAX2	null
SCARF2	-0.827
PSEN2	-0.240416666666667
PCDHB13	0.59475
C10orf28	-0.569375
DHRS7B	1.11878571428571
C1orf131	0.12675
ASB1	-1.2194
ZNF223	0.859166666666667
LCMT2	1.13725
MEP1A	-0.33525
TMEM53	-0.11975
RSPH3	1.32775
C10orf33	0.068
LOC644285	-0.1825
PTPN9	-0.298666666666667
ABCA12	1.26825
CCDC37	-0.823666666666667
RUNDC1	1.5719
YES1	0.0246666666666667
FAM120AOS	0.80825
OR5M3	-1.091
PPP1R3F	-0.126
IL13	-0.185888888888889
MDFI	-0.905
PRNT	1.04475
ZDBF2	-0.117
OR10C1	0.7674
CLIC1	-1.29116666666667
LILRA5	0.0218333333333333
CSAG1	-3.77166666666667
TREML2	-1.091
FAM125A	-0.7615
ZNF74	-2.10625
FAM104A	-0.074625
LRRC39	-0.94
SAMD5	3.73125
HYAL2	-0.76925
HIST2H2AC	-1.150875
IGFBP5	0.856304347826087
NRTN	-1.03266666666667
KIAA0556	-0.5917
FAM29A	-1.57238888888889
JMJD2A	-1.55925
EPHB1	2.73775
POLD4	-0.522375
ANAPC10	0.48325
LRRC36	-0.25825
MEGF6	-0.451125
LPHN3	1.512
BMP10	1.12116666666667
C21orf55	0.597
CREM	-0.0901875
PTGER4	1.58516666666667
METAP1	0.196375
KCNQ1	1.85233333333333
NR2F2	-0.3595
SSFA2	-0.46875
CTTNBP2	-0.054
BCL2A1	-1.842875
ZBTB24	0.201625
SLCO6A1	-1.32275
PRDM1	0.4805
OR7D2	-0.913333333333334
CCDC47	0.2251
LOC646982	0.575
SLC26A6	-1.83683333333333
BIN1	0.1454
SRRM1	-0.758428571428571
PCSK1N	-0.674875
ALS2	0.0583
ECT2	-1.97778947368421
CACNA2D2	0.9315
DOCK6	-1.755
C10orf119	0.2825
FATE1	0.11175
DUSP23	1.9555
TRIP6	-0.204285714285714
NUP35	0.46025
CDH3	2.452
KLHDC8A	1.157
C9orf116	0.3425
EI24	-0.4055
CENTD1	0.0766666666666667
RWDD2B	0.259
DOCK1	2.2915
NPAS2	-0.51075
NR3C2	3.80733333333333
FAM63A	0.195416666666667
INPP5F	-0.362166666666667
FAM111A	-0.5376
MYBL1	-2.84491666666667
IQGAP3	-0.6355
CRADD	0.292833333333333
DUSP12	-0.5395
PDZK1IP1	4.5535
VASH2	-0.9155
CTR9	0.68425
VIL1	-4.67
OR8U1	0.5545
CCDC107	1.2855
PTTG1IP	-1.24125
OR4X2	0.5125
COL9A1	-1.5965
PSMD9	-0.7995
ZFP62	0.89675
TIP39	-1.138
PARP15	-0.1805
TTC19	1.05575
C1orf114	-0.3135
GFPT1	-0.6035
SLC27A6	3.4865
MRPS10	-1.0067
CALML5	0.9825
TRPM7	-0.99575
CGNL1	1.9235
CECR1	0.228666666666667
SERPINB8	-0.396833333333333
TMEM102	-0.240375
PDIA2	-5.03875
NUCKS1	-0.964
HOTAIR	-2.81275
EBI3	-0.082
NXN	-0.354
ZMYND19	-1.90325
FOXJ3	0.4555
EIF5B	0.3964
EIF2B4	-0.9455
LEO1	0.149
ZIC5	-0.552333333333333
IL20	0.2796
KIAA0415	0.367666666666667
FLJ37357	1.016
TSPAN12	2.811125
ACTR3B	0.31075
TFAM	-0.156333333333333
IL17RD	1.47725
PARP12	-0.5105
KLHDC7A	0.00949999999999999
KCTD4	1.7515
GTF2H1	0.6595
FLCN	-1.58916666666667
BIRC4	-0.234125
LOC790955	-0.7735
VKORC1L1	-0.85625
CYP4F22	0.916166666666667
TAS2R5	0.5265
ZNF582	1.4275
HS3ST3B1	-0.35575
CTNS	-0.0665
STK36	-0.126166666666667
MMD2	-0.129
RP5-1103G7.6	0.551
FLJ23356	5.129
CRH	0.04
C1orf182	-0.153333333333333
ACP5	1.34766666666667
AMFR	1.3988
CA4	3.09275
PLCB4	0.056
MPHOSPH10	-0.0125
UNQ473	3.16033333333333
G3BP2	-0.24475
SR140	-0.285416666666667
HOXA2	3.239
PYGB	-1.35
BAT1	-0.2745
DKK3	1.1595
DDX31	-1.965625
TULP1	0.12375
NHLRC2	-0.348333333333333
TNRC4	-0.347833333333333
ZNF430	0.036
TNRC6A	-0.635125
PLA2G1B	1.59166666666667
RCHY1	1.13266666666667
GTF2A2	0.107166666666667
MGC4294	-1.1735
ZNF691	-0.4205
TACC3	-3.7935
DNAJC5G	0.22325
LOC4951	3.443
MS4A4A	-0.882
LOC152485	-1.406
PPP1R2P1	0.453
PPP2R5B	-0.704
RPGRIP1L	-0.3395
SPOP	-0.1423
PTPRF	0.945916666666667
MGC42090	-1.5385
SUSD3	2.8735
THOC4	-1.795875
MAML1	-0.3515
FXR2	-2.7845
TYK2	-1.727875
MUC6	3.32333333333333
DNAJB7	-1.1535
PIP4K2A	-1.2665
MEX3A	-0.959
RRP1	-1.56875
TFAP4	-1.523
CXorf41	2.3755
MTMR4	-0.5035
CTLA4	0.848
SNX9	-0.581625
CIB3	0.418333333333333
NECAP1	2.279375
PLA2G2D	0.048
GLMN	-1.00916666666667
DCLRE1A	-0.424
PDX1	0.258
SAMD11	-2.3345
MRPL55	0.0436
TLR7	1.92625
TBC1D21	0.068
SMAD1	1.5938
ACTRT2	1.262
RIOK2	-0.1145
PDLIM4	1.42
SLC22A15	0.147
ABHD13	1.41
STX18	-0.1229
CCPG1	1.49292857142857
DCBLD1	-1.60966666666667
SLC2A6	-1.5945
NOLA3	-0.20225
TRDMT1	0.182071428571429
IL17F	3.299
ATP1A4	-1.6375
OR52W1	0.4205
CFL1	-1.82975
IL4	-0.52725
RBP2	-0.826
CPSF6	0.32
TTC8	1.0575
MUCL1	7.5395
EYA3	-2.51083333333333
KRT38	0.53
GNE	-0.30175
ZNF501	1.54
SLC35A2	-0.40375
CEP110	-1.0285
MYF6	0.71875
MGST2	1.02416666666667
TRPV4	-1.2118
NEK8	0.444
NOX5	-1.62
NCKAP1L	-1.77933333333333
EMP3	-2.487
BPY2C	-0.3825
C1orf38	-0.62925
ELOVL2	-1.01585714285714
CBX7	1.82016666666667
OSBPL1A	0.922166666666667
ZNF589	-1.188
ESCO1	-0.649666666666667
TRA2A	0.0674166666666667
C3orf26	-0.92825
PHF2	0.642583333333333
PID1	1.24666666666667
RFC1	-0.432625
MTAP	-0.3895625
ADORA3	2.144
LOC389458	-0.5225
TRNT1	-0.346375
CRIPAK	-0.4615
RAI2	4.43216666666667
ANKRD44	-1.95933333333333
GZMB	2.6485
NFE2L1	-1.24675
STIP1	-2.41633333333333
RASL11B	0.2325
NT5DC2	-3.29083333333333
LRP2	3.24
MTDH	-0.375533333333333
ARSG	0.17325
HSP90AB1	-0.724416666666667
CT45-6	-4.01766666666667
ZNF483	-0.964
LMBR1L	-0.52525
S100A2	-0.064
C2	-1.4395
C2orf27	-0.027625
EIF4EBP1	-1.47225
GCKR	-3.64666666666667
PPP1R9B	-0.877625
FER	-0.6465
SNRK	1.0315
OR5M10	0.987
UTP6	-0.4965
CAPZA3	2.87033333333333
FBP1	1.56611111111111
TERT	-1.319
CCL1	-2.5735
FUCA1	0.71925
ALS2CR8	0.943
KCMF1	-0.0840833333333333
SRCRB4D	-1.6145
OXCT2	-0.413833333333333
IL17RA	-0.413166666666667
MPP5	-0.360125
SPA17	0.28725
FLJ10986	1.37116666666667
GALNT14	-1.1485
CXorf27	-0.306142857142857
NPLOC4	-2.0295
RAB34	-0.49525
KRTAP3-3	2.3055
ARSD	0.947833333333333
CPLX2	-1.0275
PJA1	1.04475
WHDC1L1	-0.561
RB1	-0.5888
MTMR15	-1.923
PHLDA2	-1.5509
GUCY2F	0.031
MPV17	-0.626
SLC35D1	-1.12
LYSMD3	0.5038
COL16A1	0.7555
ERLIN1	-0.447333333333333
JMJD4	-1.554
HIST1H2BK	-1.4645
TP53I11	-0.141833333333333
ST3GAL4	-2.5411
PF4V1	1.8994
ALG8	-0.6935
REG1A	-0.3585
MINA	-0.811
CYB5R3	0.390583333333333
HHLA1	-0.04725
MYST4	0.0508
VASN	-0.3715
UCHL5IP	-1.8745
TFAP2A	1.2516875
MGC9913	2.6655
C9orf97	-0.3955
LOC90379	-2.099
PHF15	-0.706857142857143
ZNF169	0.0502
KRT7	2.361
GLIPR1L2	2.478
LOC116236	-0.76925
IQCF3	-0.0912500000000001
RDH14	1.15166666666667
HNRPK	0.463071428571429
RABEPK	-0.479
ISX	-2.4895
CBARA1	-0.017
RAD51AP1	-2.921
MLL5	0.614375
CXorf48	-4.8915
SGCD	-1.05725
PHTF1	-0.788625
CA3	6.38825
CMTM5	1.64525
STX10	-1.203625
JMJD2D	-0.78275
P4HA1	-1.41483333333333
GAB3	-0.321666666666667
DHRS4	0.0555
COL4A1	1.0565625
C20orf20	-2.812375
OSBPL2	-0.0397500000000001
PTTG2	-3.799
KIAA1688	0.23375
STS	-1.272875
SHROOM4	0.688666666666667
KBTBD5	0.9784
ALDH1A3	3.6562
BTNL2	1.16733333333333
TGIF1	0.519
ZFAND5	1.09675
ICA1	1.22775
NAV3	0.3765
FLJ12331	-0.43125
EPS8L2	-0.3171
MNT	0.863333333333333
ENTPD1	1.83091666666667
OR51E2	0.715428571428571
STK11	-1.084625
MX1	2.4275
TTTY9A	-1.58675
CX62	0.00650000000000001
LOXL4	0.97825
EXOSC4	-0.51475
PURB	-0.407428571428572
SETD1A	-2.27783333333333
RELB	0.81975
LAMB2	1.4135
HNF1B	1.64716666666667
PNLIPRP3	2.55
C14orf139	1.81475
UMOD	2.59125
GRIN3B	-0.069
GPR25	2.0615
ZNF512B	-2.087
ATP6V0A1	-0.23975
SRA1	-0.2605
ZNF615	1.3725
ZNF768	-2.3405
ZNF469	2.349
DYNC2LI1	1.24416666666667
DNAH3	0.4825
LOC387911	4.20175
LOC554234	0.622
ARRDC5	0.59325
TMEM59L	-1.69183333333333
MARCH4	-2.59933333333333
CNOT8	0.217166666666667
KIRREL3	-0.0135
ADAM17	0.0945
MYOG	2.582375
CPNE1	-1.85816666666667
AK5	5.460375
LOC204010	-0.6105
NDRG4	1.18675
LOC130074	0.1895
PIAS4	0.1155
NCOA2	0.51775
TEGT	0.439
USP5	-2.92975
ANKRD21	-0.79875
KIAA0692	0.154333333333333
HAPLN3	-1.12225
LZIC	-0.75775
NRXN3	2.1405
CDKN2C	-0.648666666666667
KIAA0226	-1.11390909090909
CYB5D1	-0.387
WDR68	-1.17625
ABCB6	-0.7361
MRPS25	-0.596
ZMAT2	0.261
KRT25	4.974
RPL11	0.7485
GRAP	-1.91816666666667
LOC198437	-1.44616666666667
RORC	0.458875
RAP2C	-0.0852142857142857
MXD1	-0.6471875
AZI2	0.578333333333333
NUAK2	-2.54025
AHSG	-6.363625
MANSC1	2.16025
IMP3	-0.156833333333333
C2orf3	0.15775
VSTM3	1.07075
PCTP	0.20175
SIRT1	1.294
MANBA	0.03325
CD164	0.907125
GFRA1	-1.1977
PRM2	1.45775
ZKSCAN3	-0.544
PLEKHG1	3.46275
TPRKB	0.29425
UBFD1	-1.49575
CDKL5	1.07966666666667
HIST1H2BD	-1.29733333333333
INPP4A	-1.59366666666667
BMX	2.456875
PTPRU	-1.6575
LOC554202	0.623166666666667
HOXC8	-0.461875
IL12B	-1.1565
ADPGK	-0.9355
ZNF418	1.6095
SIAE	1.44075
CWC15	0.2835
RP13-401N8.2	0.537
KLHL11	-0.61725
DEDD2	-0.49125
PSMB3	-1.1075
DDX25	-1.576
ZBTB3	-0.244166666666667
GFRAL	0.9055
RPS25	0.5255
FAM57B	-1.7715
TESK2	0.910333333333333
DNM1L	-1.305625
ZNF207	-0.190166666666667
CLEC11A	0.111375
TOLLIP	0.9195
TMEM61	1.19766666666667
DLK1	-1.8587
PLVAP	3.21625
NOD2	0.471166666666667
SCMH1	-0.87125
FLJ40235	0.584333333333333
HTR2A	2.76516666666667
