Hybridization REF	TCGA-C8-A12Y-01A-11R-A12D-07
ZBTB16	3.64225
PDGFB	0.8005
RFX1	0.5395
UQCRB	-0.5304
LOC133874	-1.2685
HPS3	0.86075
LGALS3BP	1.0574
DKFZP564O0823	1.97228571428571
MRFAP1L1	1.027
HOXA10	-1.63383333333333
NGB	0.1715
KIF21A	0.784692307692308
IFLTD1	0.4275
LZTS1	-0.38375
ARHGEF3	1.54675
RHBDL3	-0.602
CSNK1G2	-0.1545
ChGn	-1.5845
KIAA1244	2.08133333333333
GABRB2	0.156
MGC72080	-0.614
CD27	3.3205
EGLN1	-0.4748
PEX13	1.02575
RWDD3	-0.1245
RNF12	-0.548166666666667
GRIN2B	0.1175
ADAMTS14	-0.6985
DYDC2	0.847666666666667
ATP6AP1	0.1389
NR1H2	-0.152166666666667
PDK2	0.35
C3orf17	-0.937166666666667
SLC38A2	-0.565857142857143
SLC25A29	0.323
C15orf29	-0.371125
ADAM9	-0.624666666666667
TMUB2	0.0425
GPR176	-0.42375
AGK	-0.71425
MCCD1	2.48975
NDUFA4	-0.6745
TMEM146	0.22225
DUSP1	0.657125
UNQ6975	0.869
EMX2OS	4.21125
INSM2	-0.217
LUZP4	-0.6065
SETD6	-1.23425
P2RY2	3.648
SLC45A2	-2.378
RABGAP1	0.769
UBXD5	-0.1075
GPRC5A	-0.0475
PAK3	0.0223333333333333
LOC63920	-0.41475
TGFBR1	-0.5219
KRTAP6-3	0.31175
SFMBT2	-0.59375
CDC42	0.9555
C11orf35	0.7595
TTLL2	0.695333333333333
UACA	0.471416666666667
CD97	-1.7772
SETD5	-0.23775
NINJ2	-0.82175
PTER	0.311666666666667
POMGNT1	0.1595
KRTAP4-2	0.5045
ECGF1	3.05425
HRB	-0.189272727272727
ATP1B2	-0.3479
LOC400506	0.83675
COL4A3BP	0.688
C6orf97	1.7225
GRHPR	-0.118
TAS2R1	0.9785
SEMA7A	-1.25975
EDF1	0.77975
ODF2L	1.3341
PCID2	-1.104
GTF2H4	-0.398333333333333
ZCCHC3	-0.5155
CGB2	0.147
NEUROD1	0.281
C20orf75	-0.246
RP5-1054A22.3	2.08683333333333
IFNA5	0.4115
ZNF134	1.77958333333333
MGC119295	-0.7857
ZSWIM6	0.31825
SMEK1	0.8635
PCGF2	-0.0225
C1orf102	2.764
CYP2A13	0.986
KCNH6	-0.9071
MDM1	1.4303
ALDH7A1	-0.165333333333333
C9orf75	1.48775
VDAC3	-0.3545
OR51T1	0.207
EIF3F	-0.96675
KCNJ10	-0.58825
LENG8	-0.12825
EDEM2	0.303166666666667
CCNJL	0.699
DHX37	-0.483
CRYGN	1.151
AATF	-0.41675
ZNF630	1.13975
E2F5	-1.133
WFDC13	-0.201
FTSJ3	-0.579333333333333
C4orf33	2.3265
LHFPL4	-3.019
C19orf56	0.0251666666666667
SMAD4	-0.077625
AFM	-0.3628
G0S2	-1.94975
FCHSD2	1.1701
RRP1B	-0.9225
EEF1B2	-1.08433333333333
STAT6	-0.186
ZNF195	-0.6575
GNL1	-1.16866666666667
ZNRF2	0.938166666666667
PER3	-0.35725
ASB16	0.444
C10orf10	0.888928571428571
ADCY8	-3.231
C9orf58	-0.861833333333333
ARMC10	0.541166666666667
PSG1	-1.59
DHX34	-0.56925
VARS2	-0.192875
NFIC	0.406
ITPR2	1.02075
AGXT2	0.009
OR6K3	0.0695
H2AFZ	-0.304583333333333
MLLT3	0.618583333333333
COX4I2	1.3795
CCNT2	-0.176
PLK4	-1.855625
NUMBL	0.00100000000000001
MED16	-0.0195
PLEKHQ1	0.65125
GOSR1	0.762222222222222
BTG4	0.12675
RPL30	0.0915
IGSF5	-0.22075
IGFL2	2.65083333333333
ELMOD2	1.77733333333333
SHC3	-0.7425
HAVCR1	-1.686
DYNC2H1	0.133625
RNF5	-0.441333333333333
C2orf7	0.1415
NLF1	0.424
KLHL25	0.36725
LRP10	0.0457
KRI1	-0.15675
PUS7L	0.2895
MGMT	1.54775
HOXD1	-0.8665
CSH1	0.1792
ATG16L2	-0.652
FLJ44635	-0.333
CHODL	1.731
EXOSC8	-2.16325
SLC28A1	-0.23625
MYO7B	-0.509166666666667
SEH1L	-0.3493
MTNR1A	-0.0235
TSPAN5	-0.1695
CDC45L	-3.49333333333333
AMIGO1	0.712
ATAD3A	-1.753375
OSGIN2	1.15683333333333
PDIK1L	0.646166666666667
DARC	1.819875
PIPSL	1.2075
SHMT1	-1.6235
CRISP3	1.723
POPDC2	2.919
ZRANB2	-0.909
FBXL8	-0.34125
TRIP13	-2.28563636363636
EIF5AL1	-1.723
POU5F1P3	-4.575
IL6	-2.289
CXorf38	-0.369666666666667
IFNA16	0.484
FBXL2	1.54216666666667
BRD1	0.14425
STATH	0.314
FBXO44	0.654666666666667
MCCC2	1.172
CDC2	-1.778
C5orf23	1.42575
IVD	-0.226666666666667
C10orf122	-1.7385
MSL3L1	0.2449
MVP	1.65775
EPOR	-1.0264
ZMYM1	-0.448666666666667
BCL7C	0.791
PSTPIP2	0.6687
LYPD1	-0.328375
OR8G5	-0.5785
ZP3	-0.719166666666667
BCAS4	1.41908333333333
EDG6	1.58625
ISY1	-0.031
PRAMEF2	-1.6975
CUL1	-0.508375
RNF213	1.0524
CCRK	1.203
DHX9	0.18475
C13orf29	-0.7555
NCKAP1	1.73733333333333
MRPL43	0.831
XPR1	0.98725
PKN2	0.2348
PODNL1	0.8015
ZNF333	0.80925
DALRD3	-0.15275
OPN1SW	0.4475
BTBD6	0.898
C11orf82	-1.8595
OR5P3	0.063
DUSP11	0.68475
L1CAM	-1.667
NEK11	3.17216666666667
OR7E91P	0.7335
CNTN3	4.2005
CREB3L2	0.14825
ZBTB37	0.1965
KIAA1324L	0.56625
NDUFB10	1.107
NUDT2	0.9965
GTPBP8	-1.4525
CACNA1D	1.026125
PRKAA2	1.205
PRDM8	0.378
MGC16075	1.59483333333333
KRT14	0.718785714285714
PP8961	0.56125
MRPL18	0.64425
ABCG2	-3.40175
PACRG	1.36175
BBS2	-0.13375
KREMEN2	-0.825
FBXO21	0.6605
HNRPUL1	-0.376916666666667
GRB10	-0.07
CLSTN1	1.001125
LMAN2	-0.5348
C17orf61	-0.1365
NIPSNAP3A	-0.07475
INSIG2	-0.854166666666667
PCDHB7	0.256833333333333
STXBP2	-0.00987500000000001
CMAH	0.2115
SEMA5B	-1.35225
ZNF155	0.5205
COQ6	-0.278833333333333
PRPF4	-0.43225
TSPAN15	2.4526
VN1R5	0.53525
LATS2	0.9765
SELK	0.3295
PGK2	1.24925
MS4A1	-1.43125
TYW3	-0.4383
KRTAP5-1	0.15575
RCCD1	-1.867
BTN1A1	-0.077
DDX28	-0.58425
TMEM65	-0.477375
LOC92345	-0.0055
TTC31	-0.55175
WDR46	-0.496
CHP2	-0.838166666666667
LSP1	0.307625
ZNF542	1.55875
EXOSC1	0.3765
ARHGAP18	-0.317333333333333
LRRTM4	-0.75325
MAOB	1.40666666666667
CACNB4	-0.8245
MGC33846	0.612625
RANBP3L	2.646
ATP5L	-0.242125
ONECUT1	-3.4115
NUDT9	1.21325
TMEM149	0.73
STX17	1.756
IGSF10	-2.47075
TMPRSS9	0.1935
BMPR2	1.16741666666667
ALLC	0.03125
KLF7	1.296625
GCC1	0.6493
TIMM9	-0.68175
CDO1	0.0176666666666667
MGC10701	-0.197
IFI6	3.734
FRMD8	0.748
MGAT2	0.7035
WBP5	0.492333333333333
CNIH2	-0.61725
KIAA0907	-1.0629
KCNH8	-1.205
CTSG	0.26075
GRIK1	-0.837333333333333
CUL5	-0.2335
FRMD1	0.311
OR9A4	1.085
SYT6	-1.338
FOXD4L2	1.653
ANAPC2	-0.679666666666667
OPN5	0.5855
TAF13	0.54275
LYG2	-0.425
GGNBP1	0.376
C11orf40	0.5245
OTX2	-1.291
REG4	-0.544
EIF5	-0.9870625
PALB2	0.4415
SEPSECS	0.1448
RNASE3	-0.436
TRIM49	-1.6965
POLR2K	0.5226
GPR42	0.636
C8B	-3.22825
SASS6	0.44325
PREB	-0.596166666666667
OR3A3	0.28
TUBA8	1.07125
IGLV2-14	-1.27325
STIL	-1.56575
ANKFN1	0.276
NME7	0.63375
HOXC12	-0.67275
UBE2C	-0.828875
FHOD1	-0.90725
CDK2AP1	0.6975
OR6K2	0.5075
DHPS	-0.15525
RPL5	-0.7285
TRGV5	0.751
LOC541472	-0.12525
HCCS	-0.0887000000000001
DENND1B	1.637
LHX3	0.697
OR5D16	0.791
CXorf57	-2.59033333333333
IRF2BP1	0.99175
NDST2	0.795
LCE3D	0.225
BOLL	0.4255
SYT3	-0.8375
PIH1D2	0.88275
C20orf7	-0.214666666666667
IL1R2	-0.3395
SLAMF9	0.6825
PPME1	0.94325
PIK3CA	1.656
TRAPPC1	-0.848625
COLEC10	-0.97425
SLC9A6	-2.13583333333333
PDDC1	-0.241333333333333
CCDC53	0.48275
GK3P	-0.73325
DAZL	-0.7005
BRI3	0.27225
SDK1	-0.493
CYP2C18	0.74375
IFI44L	5.709875
RPL3L	0.342
FUT9	-1.22016666666667
KIFC2	-0.25
PMP2	-0.239875
SLC4A9	0.1675
PLAG1	-1.20233333333333
MYCBP2	-0.7715
OR4E2	0.658
CCDC65	3.63325
C16orf82	0.249571428571429
ENTPD4	-0.776375
BRP44L	0.14825
PMP22CD	0.56
TMCO4	0.961
KCNN1	-0.835
WDR35	1.296
CCDC80	1.992625
C3orf31	-0.86925
SLC7A9	0.16325
TMEM190	-0.728
DBC1	-1.285
FADS3	-0.225833333333333
PDZD8	0.6245
GRM5	0.24475
AZGP1	3.8859
PEX3	-0.1915
MED1	0.338571428571429
ATG4C	-0.850833333333333
HNRPH3	-0.722
FAM109B	1.78625
C4orf17	0.516
CA10	-0.509
OPRD1	-0.0525
CCL16	-1.68675
SACM1L	-1.39525
CST6	5.278
CD63	1.2644375
LGI1	-2.15
ZNF784	0.20775
CRYBB1	-1.5015
CX3CL1	0.2818
TOP2A	-1.845625
GYPB	-3.73816666666667
GADD45GIP1	-0.213
FEN1	-1.80075
IGF1R	0.355875
WDR72	0.631
PURG	-1.4445
DEFB126	0.29075
PKD1L1	0.5655
CAV1	-1.7108
GNPDA2	1.2499
DGAT2	0.7125
NLGN1	-4.12
STRBP	0.1255
HPRT1	-0.806833333333333
FANCI	-1.90025
PSMA7	1.155
DBF4B	-0.8315
TTF1	-0.77025
RAD54L	-1.9875
ELOF1	-0.0255
PLAGL2	0.088625
ZNF256	1.6525
HMGCL	-0.014
MSI2	0.658166666666667
RPESP	3.14366666666667
C11orf60	0.267
ABCD1	-0.0055
ACAA1	-0.2712
SPARCL1	5.20035714285714
IL6ST	2.2552
ZNF319	0.4965
TMEM109	-0.4998
FAM90A1	1.2235
IL22RA1	0.505
ATP4B	0.321
TEC	-0.7145
C7orf30	-1.062
TXNDC2	0.246666666666667
ABCB4	-1.19225
KIAA1191	0.426125
C9orf38	-0.1355
SFTPB	0.52625
CNTNAP2	2.81533333333333
FRK	3.8385
TBX19	0.57825
CHD4	-0.25475
C6orf26	-2.90416666666667
MOSC2	2.65225
IKBKE	-0.2345
HIF1A	-2.38033333333333
LOC595101	0.257
RELA	0.381
TMEM16B	2.02
ABHD12B	-3.043
TSEN34	1.43475
KIF18A	-1.56875
TXNDC9	-0.3165
SPATA2L	-0.138
SEMA4G	-0.6945
C21orf91	0.687
MATN1	-0.635
KCNIP4	-0.0878333333333333
TUSC1	1.720375
OR4C15	0.41825
ARMCX6	0.713666666666667
WBSCR27	0.364166666666667
OR52I2	-0.339
KIAA1604	0.15225
DYNC1I1	-0.782125
PPP4C	0.925
SLC47A2	-0.926333333333333
TREH	-0.01875
CD48	1.12883333333333
ST14	1.41116666666667
PKN1	-0.5825
SPON2	2.0525
XBP1	1.16691666666667
SFRS12	-0.133
EFCAB6	2.84
SELT	-0.46925
SLC39A2	0.501
ERF	0.081
ARL3	0.81175
SURF6	-0.7848
MLLT10	-0.496809523809524
FLJ11171	-0.349833333333333
TDGF1	-3.92116666666667
ERCC6	0.746
EIF2AK4	0.324875
BAZ1A	0.0476666666666667
LRRN3	-0.566833333333333
TMC3	-0.067
EFTUD1	-0.05725
PTPRO	0.0518333333333335
CLEC12A	0.093875
ACBD4	-0.1795
ZDHHC14	-0.806375
OTUD7B	2.52575
ACTB	0.50775
MSRA	-0.448625
LCE5A	0.001
IFI35	1.6945
BSCL2	0.2565
ANKRD12	0.506166666666667
CFHR2	1.07775
RGAG1	0.117833333333333
HSFY1	-0.0295
SLC30A5	-0.01275
IMPG1	0.205
GPR109A	0.3125
ZNF185	1.0265
IYD	2.00175
NPCDR1	1.4335
SERPINA13	0.3115
HMGCLL1	0.46625
NEUROG1	0.515666666666667
UBQLN1	0.0585
LIN37	0.67925
SOCS2	-2.687625
DSCR4	-1.848375
XKR6	-0.11575
GPR142	0.913
KRTAP13-3	0.5225
CCDC15	-0.511333333333333
MOS	0.289
CD1E	-2.2585
OFCC1	0.237833333333333
FAM83D	-1.886
SRFBP1	0.25525
C9orf96	0.036
DHDH	0.0885
CCDC90A	-0.816
RABL3	1.366
CD320	-2.144
ANGEL2	0.80075
MRPL21	1.11075
SMG6	-0.0568333333333333
INSR	0.732375
FLJ14816	-1.0615
GLRB	-0.274333333333333
C9orf89	1.708
CIZ1	-0.792
URG4	-0.549833333333333
LRDD	-1.26533333333333
CBY1	0.710666666666667
NFX1	-0.202875
MTERFD2	0.0155714285714286
C19orf23	0.062
PGC	-2.80125
IER3IP1	0.6585
RASAL2	1.70558333333333
C1orf89	-0.365
SYNJ1	-0.75025
NFKBIE	1.18075
FLJ40125	-1.4185
TCEB2	1.517
NOG	-1.613
POLR2J2	-0.682333333333333
HLA-B	2.76125
PCDHA1	1.7205
PPP2R2B	-0.815
ARHGEF17	1.63766666666667
TCF7L2	1.10371428571429
CHD5	-0.521666666666667
ZNF431	-0.618
TBC1D25	0.60125
ZNF800	-0.6345
SCUBE2	3.87254545454546
MYCBP	0.758333333333333
GPX5	0.669
C6orf129	0.3015
QSER1	-0.247333333333333
ULK2	2.538
PIGO	0.116166666666667
NRCAM	0.173142857142857
SLC35E3	-0.030625
CSRP2	-0.86275
HYPE	0.3145
MAPK15	0.180166666666667
MGC14327	0.18575
TIMM13	-0.295
ZNF462	-1.054
GBA3	-0.39
TEX13A	0.3975
MCM6	-0.963555555555556
MTRF1	-1.53775
ABCA7	-0.6855
EIF4A2	0.52675
ZC3H10	1.1096
RPGR	0.168833333333333
C20orf94	1.69525
RP1L1	-0.04175
GPR125	-0.296
USP22	-0.374357142857143
OR1L4	0.34375
MLZE	2.73325
FLJ32065	-0.121
PTCD1	-0.32675
CRTAC1	0.475833333333333
BXDC2	-1.4825
C18orf1	4.04733333333333
FAM107A	0.4265
EFNA3	-0.362
P18SRP	-0.7213
CAMKK2	0.810416666666666
KIAA0649	0.2675
NES	-1.5075
HS6ST3	-0.0508571428571429
PON2	-0.40225
TCP11L2	0.2955
CLEC4A	1.27275
PRR12	0.644
MLXIPL	-1.3545
C2orf50	0.8845
ZNF28	0.82075
ENC1	1.02416666666667
MAP2K1	-0.987
FKSG2	0.48875
KIAA0430	1.30975
PTP4A1	-1.55038888888889
GPR156	0.7505
GTF3C6	-0.144
UBR2	0.5818
LOC388272	-1.209
MAK	0.378
ACOT4	3.01525
STC2	2.01533333333333
PIGW	-1.744125
SAE1	-0.767625
COL6A1	0.836318181818182
OAZ1	0.0233333333333334
STMN4	0.571333333333333
EDG3	1.66233333333333
SGCE	-0.998166666666667
IL11	-1.083
PRSS8	2.172875
YIPF5	0.785583333333333
WNT4	4.487375
CSN2	0.288333333333333
TCF7	-3.044875
TDO2	2.27925
SAMD9	2.9304375
S100A7A	0.611
MMRN1	1.87183333333333
GKAP1	0.69575
AKR1C3	0.44575
RNF19A	0.2115
GMDS	0.2165
YKT6	-0.40875
SPARC	2.1057
C12orf31	-0.056
UBE2V2	-0.942333333333333
FBXL18	-0.6245
KIAA0460	0.8715
ADAM22	-1.175375
SERPINC1	-3.297
KCTD21	1.94975
MYOHD1	-1.5165
ZNF37A	0.402333333333333
GTF3C1	0.344833333333333
CTSZ	2.21575
PRNPIP	-1.124125
DRD1IP	0.151
NR1I2	-2.16533333333333
ZNF266	-0.4366
SPAG4L	0.277
COX4NB	-1.03175
SAPS1	0.898333333333333
APOA1	-3.501375
TATDN1	-1.09383333333333
C10orf82	3.94875
KPNB1	-0.989
FOXO3	0.563583333333333
CRYBB2	-1.407
ZBTB5	-0.170166666666667
SLC25A38	-0.5905
DCTN2	-0.656833333333333
IFT20	0.3075
CTHRC1	2.55125
C1orf31	0.104875
UHRF1	-0.65325
GPC6	-1.4355
C10orf54	1.1585
MCF2L2	-0.4438
WNT9B	0.07475
OLA1	-0.329625
FAM120B	0.00974999999999999
TTLL10	0.193
CYorf15A	-4.7405
RELN	-2.3252
SCN2B	0.766583333333334
MFHAS1	-1.45625
NKX3-2	-0.575333333333333
RASGRF2	-0.0205
SSBP1	-0.6255
KPNA6	0.0777142857142857
LOC389118	-0.0235
HS3ST4	-2.18822222222222
SUPT7L	0.094
FLJ32658	0.15825
IGFBPL1	-0.64725
KIAA1641	-0.787
SHKBP1	-0.614666666666667
CSF1R	4.50225
NAGK	0.83825
MYL2	0.73425
HIST1H4C	-1.84583333333333
TOMM7	-0.699375
ADAMTSL3	1.4952
TNFSF14	-0.3515
PRRT2	1.00375
VTA1	0.060875
AOAH	1.9955
CRISPLD2	1.66064285714286
PNN	-0.6133
TA-NFKBH	-0.44225
ESPN	-0.77475
RBM43	0.348
KIAA1267	0.496375
DDX3X	0.0533333333333333
KIAA1576	-4.7675
PLXDC1	4.1315
FLJ25801	-4.0065
HNRNPL	-0.223
RUNDC3A	-0.326333333333333
CASP12	1.1795
SH2D5	-1.0265
RPL26L1	0.1725
OR51A7	-0.038
HDC	4.2105
C2orf16	-0.1515
SYTL3	1.311375
GOLGA4	-0.4841875
NOTCH1	-0.835
ATPAF2	-0.282
ECD	0.725
SSX5	-2.10833333333333
SNAP91	-0.5575
OCA2	-4.05725
PNPO	0.398
DAPK1	-1.61666666666667
PINX1	-0.833666666666667
SELENBP1	1.19925
NEK3	-0.99975
TMED4	-0.161071428571429
SSTR4	0.1595
FOSL1	-2.0988
CD40LG	0.00899999999999998
CES1	-0.138
DCI	1.181
B3GAT3	-0.181666666666667
STK17B	-0.766
CNTN6	0.33
CYP3A4	-0.679333333333333
MBOAT2	1.53421428571429
PISD	-0.024625
USP1	-1.28625
PYDC1	3.8855
CENPM	-1.973125
SAR1B	0.9655
TTC7B	-0.6145
DP58	-0.3165
GPC1	0.5885
RBL1	-0.84925
TMEM137	-1.3335
TOB1	0.687583333333333
TCEAL1	1.14383333333333
CENPF	-0.670909090909091
C6	0.2765
PRSS1	-3.4455
PPIL6	0.9775
C6orf124	-0.536
ODZ4	0.655333333333333
SNCB	-0.1905
NDUFB9	-0.0155
CNOT6L	0.8135
S100A9	0.7525
TRIM50	-0.5005
KCTD1	1.6273
WDR63	0.96625
SPEF2	3.3865
RNGTT	0.0183333333333333
CXorf22	0.5175
KCNK16	0.1305
CEP250	-1.14475
ATPBD1B	-0.01175
KCNJ2	3.07825
MT1B	-1.441
ZNF684	0.349
SLC4A1	0.4165
PDHA1	-0.84975
ZNF492	-0.872875
TKT	-1.38425
BYSL	-0.706875
RNF38	0.051125
AHDC1	0.166
KLHL2	-0.0875
CMTM8	1.43575
DMP1	0.409
HERPUD2	0.163
CRTAM	2.719
ZNF572	-1.68325
TMEM16J	-0.732
HSD17B2	-3.88875
UBE2G1	-1.045875
AHSA2	-2.4385
PELI2	-0.7125
TPX2	-1.631875
ATP9B	0.949
DAZAP1	-0.0662857142857143
HMGCS2	0.233333333333333
C17orf38	0.17275
B9D1	-0.271875
NKX2-5	-1.425
KIAA1276	0.5315
LILRB2	3.556
CSTF1	-0.238166666666667
BTN2A1	-0.227
C15orf48	6.06375
IGF2BP3	-4.181
FAM113B	1.3905
HRG	0.151375
ZNF131	-0.487
USP47	0.0816428571428571
CCDC88B	-0.200125
HCN1	-0.2272
HTN1	-0.0446
SYCP3	0.13125
C13orf23	-0.716
PAPOLA	0.23975
AATK	-0.00180000000000001
MSH3	0.1685
NDUFAB1	-0.2345
ITLN2	-1.796
BAK1	0.1495
MRPL45	-0.698166666666667
MTNR1B	0.584833333333333
LOC645843	-0.0925
SPECC1L	-0.38025
PGCP	0.65975
SPN	-1.220125
GPR143	1.37866666666667
ZNF576	0.0588333333333333
TMEM39A	0.5134
ATP5D	-0.00999999999999999
MAGEB3	-2.175
RPS5	0.369333333333333
ANP32E	-0.288642857142857
MTMR1	0.223
YEATS4	-1.39825
SYNGAP1	0.12175
PCOLCE	-0.779833333333333
MNS1	0.3395
PCYT2	-0.101166666666667
ZNF182	0.26625
LAX1	0.74
SPPL2B	-0.0554
ELOVL5	2.1507
PCDHAC1	0.041
B4GALNT1	-1.099
BLOC1S2	0.919125
ZNF673	-0.3603
ARHGAP21	-0.177
IRX5	4.392
LRFN5	-0.374333333333333
FAM7A1	-2.0015
RAB19	0.966
GINS1	-0.86825
ITM2B	1.2422
PAPSS2	-0.0376666666666667
OR5BF1	0.6495
ACSL3	-0.168625
KIAA1919	-0.0775
GLT8D2	2.287875
UTRN	1.97578571428571
CNN1	2.577
HISPPD2A	-0.288666666666667
SDAD1	0.069875
SIGLEC9	0.756833333333333
RPL35	-0.180857142857143
C22orf26	0.2595
IMPDH2	-2.233375
WDR69	-0.9785
SEC14L5	-0.2995
CLTA	0.122
RP11-529I10.4	1.22125
GPR37L1	0.299333333333333
OGDH	-1.02025
ASB13	1.424
ZFP14	0.401
ZCRB1	0.248666666666667
KPNA3	-0.792
HSPA1L	1.78275
RHOC	1.000875
LOC554175	-0.402
PPP3CA	1.442
SLC1A7	-0.6996
ZNF529	-0.287166666666667
RBED1	0.587
DDB2	-1.7925
FLJ11286	1.76716666666667
SPATA1	1.41
MKNK1	0.133833333333333
DYSF	0.670166666666667
ALKBH2	0.194
NKD1	-2.0085
C1orf174	0.01825
PLEKHO1	0.347833333333333
ASB10	0.21
RING1	0.14
NPC2	0.763875
AVPR1B	-0.386
YTHDF1	0.71475
LMAN1L	0.498
GSG2	-2.688
CEP170	-0.0174
RPS4Y2	-5.22475
MSH6	-0.945
HECTD2	1.34916666666667
ZNF556	-3.78966666666667
PLEKHC1	-1.2313
AIRE	0.104833333333333
BCL2L10	0.79575
LMOD3	0.359333333333333
ZBTB8	0.8856
FOXA2	-3.496
SLCO2A1	2.271
C3orf46	0.4015
PRDM16	0.2866
TMEM98	0.7795
FRMD5	-1.038
PDE6C	-0.626
C1orf216	0.141833333333333
EP400	-0.663142857142857
PTK2	0.411916666666667
RNF217	-0.046
NDUFA8	0.7515
ZFAT1	0.88725
LAMP3	2.83633333333333
GLTSCR2	-0.08225
NPW	-0.339
LLGL2	-0.1115
PPM1K	-0.857833333333333
C20orf177	-0.621
KIR2DL4	0.4685
NFKB2	0.03975
C21orf122	0.709166666666667
HESX1	0.252
GPR114	0.00233333333333335
SLC25A35	-0.318666666666667
GNAT1	0.01975
ORAI3	0.3935
FAM76B	-0.407
TMEM99	0.1222
TRIM29	-0.4103
CDS1	2.6015
RHEB	0.3761
C4orf27	-0.224333333333333
RAB3A	-0.5415
OTUD6B	-0.1825
GPD1	-0.828375
CDH15	-0.868166666666667
NPM1	-0.130642857142857
TMEM117	-1.4945
PRPS2	0.28175
GCK	-1.158
ADRA2A	5.21383333333333
TSPYL4	0.514166666666667
TASP1	0.336
WDR19	0.68675
C10orf38	-2.20825
PDE4C	-0.448166666666667
FYB	0.0445833333333334
C1orf55	0.612333333333333
PPFIA3	-0.998
RAD18	-1.14325
C12orf44	0.0848333333333333
CRYBA4	-0.32
HVCN1	1.04775
TAF10	-0.1775
C16orf48	-0.453
DEPDC5	0.397166666666667
LTBP1	-0.000999999999999997
MAPRE1	0.5705
FGF8	0.1235
C3orf52	0.31375
SENP7	-0.069
LRRK2	0.69175
RUNDC2A	0.692833333333333
KIAA0355	0.485
CPEB1	-1.892
PPEF2	-0.8275
ABI2	-0.0618333333333333
KIAA0317	0.066875
ATF1	0.0358333333333333
DYNC1H1	0.976375
DIP	0.02325
TMEM33	0.905888888888889
POLDIP3	-0.97975
C7orf24	0.29425
GPR171	2.40875
CDC6	-1.8685
PLD1	-1.4671
ITFG2	-0.4654
NDUFC1	0.82075
AKNA	-1.2265
NBR1	0.84525
PKHD1	1.94871428571429
HPS4	-0.9861
MAFA	0.25625
ULBP3	-0.6545
DIRC1	-0.2035
IMMT	-1.26425
C22orf13	-0.386916666666667
CEL	0.15975
MARK3	-0.417
ADAMTS2	0.61025
ARPC3	0.542166666666667
TMEM10	0.520625
NPHS1	0.82375
BRD8	-0.0466666666666667
WDR12	-1.05625
IDI2	0.074625
HOXD13	-1.7575
OR8G2	-1.94675
SLAIN1	-3.6345
GABRQ	-0.468
NR2C2	-0.35
NKTR	-1.1031
TLE2	0.458
KIAA0892	-1.12783333333333
AURKA	-1.90154545454545
GPRC5C	-0.285
TBC1D9B	0.332375
PNPLA6	0.0938333333333333
AP3B1	0.15825
NAG	-0.67675
C11orf68	-0.724
AKR7A3	0.022
AHCYL1	0.929166666666667
COP1	0.8375
RPP14	-0.63625
PCDHB18	0.2875
CDH24	0.25975
KRT17	0.0239
LACTB2	-0.239
DDX24	0.1173
PHACTR1	-1.91566666666667
SLC35E2	-0.606
LOXL1	0.5435
IQSEC2	0.524125
RGSL1	0.854
PCDHGC5	0.317
MEGF10	-0.449625
PRRX1	1.42
ASTE1	1.35933333333333
C6orf159	-1.476
MYOD1	0.3085
GAA	1.01975
ZNF747	1.3275
KLRC1	-1.2905
IL1RL2	0.5525
GDF9	1.53875
GPR119	0.2025
TRAF2	-0.09
HCK	2.6425
BMP6	-2.313
IL8RA	0.81
FLJ35848	-2.04766666666667
EFHA1	-0.8925
CDSN	2.72633333333333
C14orf54	-0.7045
LSM3	-0.624625
ZFP41	0.2755
C9orf126	-0.693666666666667
VIT	-1.738
SPCS3	-0.8815
DEF8	-1.246
CHAF1A	-1.4585
C1orf165	0.324666666666667
ZFPM2	0.841
FTH1	0.7285
SLC35F1	-2.205
YWHAH	-0.24825
C17orf66	-0.1
ADRB1	-1.5032
FOXL1	-0.5635
RG9MTD3	-0.0281666666666667
UMPS	0.461
MGC13008	-0.8975
KIAA1161	-0.663
CCDC77	-1.54525
C12orf65	0.0563
COG4	-1.233
RCP9	-0.354916666666667
RP4-692D3.1	5.07583333333333
CDC2L5	-0.15675
MGC7036	0.198
DNAJC11	-0.74175
GDF2	-0.3405
TIMM17A	-0.45775
HNRNPA0	-0.5457
OR2H1	0.308
PCBP1	0.155125
COL23A1	-1.96
LRRC2	-0.461857142857143
NSD1	0.756785714285714
FLJ37078	0.458125
WDR91	0.304
TMEM179	-0.13125
DSCR10	0.048
CNDP2	1.1508
FYN	-1.0935
BEX2	1.72466666666667
KCND3	0.8115
YPEL5	1.590625
LRRC42	0.0468333333333333
C17orf45	-0.729
ZNF649	-0.6196
LOC150763	2.703
COL5A2	3.0055
CNGA2	0.191
ELA2B	-1.2145
RAB9B	-0.858
FAM100A	0.668
NAIP	-1.06828571428571
MYOZ2	-0.160625
SPATA12	0.237
XRCC4	-0.46575
CYB561	0.8993
CHST10	-0.3125
BAI1	-0.438333333333333
BRSK1	0.0216666666666667
C17orf89	-0.069875
PDE6H	-0.652
FLJ20309	0.1517
MAP7	1.226
SCN4B	1.429
SPAG9	-1.141875
SERTAD1	1.388
FLJ21963	-1.0915
ANTXR1	0.4958
TMPRSS13	2.0325
ETV7	3.8205
DGAT1	-0.166166666666667
NKIRAS1	0.204166666666667
TAC3	-3.14625
CORO1C	-0.301666666666667
RAD54B	-1.047
HRASLS3	2.56566666666667
