Hybridization REF	TCGA-BH-A18P-01A-11R-A12D-07
MYCBP	-0.288333333333333
GPX5	0.1605
C6orf129	-0.07
QSER1	-0.353333333333333
ULK2	1.729
PIGO	1.30016666666667
NRCAM	-2.4205
SLC35E3	0.6065
CSRP2	-1.068
HYPE	0.27675
MAPK15	0.397
MGC14327	-0.0735
TIMM13	-0.244666666666667
ZNF462	0.59
GBA3	3.32425
TEX13A	0.1475
MCM6	-1.13033333333333
MTRF1	-0.2235
ABCA7	-0.86975
EIF4A2	-0.81075
ZC3H10	1.2098
RPGR	-0.231833333333333
C20orf94	1.01225
RP1L1	0.1265
GPR125	-0.62
USP22	0.438357142857143
OR1L4	0.38575
MLZE	1.34825
FLJ32065	-0.25825
PTCD1	-0.1225
CRTAC1	1.27666666666667
BXDC2	-0.89625
C18orf1	2.718
FAM107A	0.366071428571429
EFNA3	-1.1575
P18SRP	0.0406
CAMKK2	0.944666666666667
KIAA0649	0.3425
NES	-1.37766666666667
HS6ST3	0.78975
PON2	-0.2605
TCP11L2	-0.64375
CLEC4A	1.2575
PRR12	0.574
MLXIPL	-1.3504
C2orf50	0.1695
ZNF28	0.73
ENC1	3.00833333333333
MAP2K1	-0.57775
FKSG2	0.58025
KIAA0430	0.5725
PTP4A1	-1.62611111111111
GPR156	0.851
GTF3C6	0.37975
UBR2	-0.3997
LOC388272	-1.37675
MAK	-0.115
ACOT4	1.90575
STC2	-3.18
PIGW	-1.470875
SAE1	-0.723125
COL6A1	1.20754545454545
OAZ1	0.474
STMN4	0.192333333333333
EDG3	0.181
SGCE	-1.72083333333333
IL11	-1.35516666666667
PRSS8	2.7905
YIPF5	1.28616666666667
WNT4	3.584125
CSN2	-0.113833333333333
TCF7	-2.899625
TDO2	3.66975
SAMD9	-0.5433125
S100A7A	-0.1995
MMRN1	0.8482
GKAP1	0.42475
AKR1C3	-2.729
RNF19A	0.867
GMDS	-0.8325
YKT6	-0.559625
SPARC	2.0565
C12orf31	-0.588
UBE2V2	-0.641333333333333
FBXL18	0.239833333333333
KIAA0460	1.13925
ADAM22	-0.92175
SERPINC1	-4.1285
KCTD21	0.69375
MYOHD1	-1.6845
ZNF37A	0.365333333333333
GTF3C1	0.266
CTSZ	1.67725
PRNPIP	-1.389625
DRD1IP	0.561
NR1I2	-2.9325
ZNF266	0.2212
SPAG4L	0.35
COX4NB	-1.28725
SAPS1	0.520666666666667
APOA1	-3.501125
TATDN1	-0.636166666666667
C10orf82	2.363
KPNB1	-0.692
FOXO3	0.752583333333333
CRYBB2	-1.0195
ZBTB5	-0.1455
SLC25A38	-0.19
DCTN2	0.288166666666667
IFT20	0.1045
CTHRC1	2.39925
C1orf31	0.071375
UHRF1	-0.951375
GPC6	-0.228
C10orf54	0.87125
MCF2L2	-0.231833333333333
WNT9B	0.176875
OLA1	-0.766
FAM120B	0.18175
TTLL10	0.203
CYorf15A	-4.901
RELN	-2.2958
SCN2B	0.583166666666667
MFHAS1	-1.271
NKX3-2	-0.9325
RASGRF2	0.3885
SSBP1	-0.156166666666667
KPNA6	-0.358928571428571
LOC389118	0.2335
HS3ST4	-1.93344444444444
SUPT7L	0.127625
FLJ32658	-1.88275
IGFBPL1	-1.449
KIAA1641	-1.0528
SHKBP1	-0.124166666666667
CSF1R	4.29
NAGK	1.03125
MYL2	0.77475
HIST1H4C	1.39633333333333
TOMM7	-0.13975
ADAMTSL3	2.3073
TNFSF14	-0.29775
PRRT2	-1.38175
VTA1	-0.194625
AOAH	2.75366666666667
CRISPLD2	1.45421428571429
PNN	-0.3528
TA-NFKBH	-0.05
ESPN	-1.0615
RBM43	0.5985
KIAA1267	0.58475
DDX3X	0.122277777777778
KIAA1576	-5.02975
PLXDC1	4.08083333333333
FLJ25801	-4.357
HNRNPL	-0.71475
RUNDC3A	-0.00449999999999999
CASP12	0.9685
SH2D5	-1.521375
RPL26L1	0.231
OR51A7	0.0775
HDC	1.8015
C2orf16	0.241
SYTL3	2.72075
GOLGA4	0.8801875
NOTCH1	-0.3
ATPAF2	-0.176
ECD	-0.00724999999999999
SSX5	-1.7335
SNAP91	0.3125
OCA2	-4.938
PNPO	-0.319166666666667
DAPK1	-0.6525
PINX1	-0.7845
SELENBP1	2.10775
NEK3	0.137666666666667
TMED4	-0.1295
SSTR4	-0.263
FOSL1	-2.7003
CD40LG	-0.1625
CES1	-1.27158333333333
DCI	-0.151166666666667
B3GAT3	-0.909
STK17B	0.0955
CNTN6	-0.25775
CYP3A4	-1.16966666666667
MBOAT2	2.05178571428571
PISD	-0.012125
USP1	-0.5355
PYDC1	1.12933333333333
CENPM	-0.956625
SAR1B	0.59525
TTC7B	-1.24875
DP58	-0.4665
GPC1	0.4075
RBL1	-1.8355
TMEM137	-2.8315
TOB1	1.23808333333333
TCEAL1	0.742
CENPF	-0.0157272727272727
C6	3.36983333333333
PRSS1	-3.92125
PPIL6	0.443166666666667
C6orf124	-0.253
ODZ4	0.872
SNCB	-0.283
NDUFB9	-0.01825
CNOT6L	0.536833333333333
S100A9	-0.81
TRIM50	0.399
KCTD1	2.8727
WDR63	-0.27875
SPEF2	2.15775
RNGTT	-1.1265
CXorf22	0.074
KCNK16	0.2595
CEP250	-1.0925
ATPBD1B	-0.5235
KCNJ2	3.441
MT1B	-0.3465
ZNF684	-0.6005
SLC4A1	0.1515
PDHA1	-0.949
ZNF492	-0.7695
TKT	-2.594
BYSL	-0.341625
RNF38	0.907375
AHDC1	-0.496
KLHL2	2.64025
CMTM8	3.50225
DMP1	-0.134
HERPUD2	0.07075
CRTAM	2.90866666666667
ZNF572	1.289
TMEM16J	-0.607
HSD17B2	-4.00625
UBE2G1	-0.1085
AHSA2	-2.783
PELI2	-1.5905
TPX2	-1.6285
ATP9B	1.361
DAZAP1	-0.036875
HMGCS2	0.189333333333333
C17orf38	0.13725
B9D1	-1.01225
NKX2-5	-1.558
KIAA1276	-0.09325
LILRB2	3.098
CSTF1	-0.15
BTN2A1	-0.2035
C15orf48	3.5775
IGF2BP3	-4.18275
FAM113B	-0.175333333333333
HRG	-0.0595714285714286
ZNF131	0.43825
USP47	0.922714285714286
CCDC88B	-1.11625
HCN1	-0.3928
HTN1	-0.539833333333333
SYCP3	-0.299
C13orf23	-0.1098
PAPOLA	0.320875
AATK	-0.1129
MSH3	0.426
NDUFAB1	-1.0365
ITLN2	-1.30533333333333
BAK1	1.01916666666667
MRPL45	-0.590666666666667
MTNR1B	-0.0616666666666666
LOC645843	-0.603
SPECC1L	0.38575
PGCP	-0.54825
SPN	-0.335
GPR143	1.2
ZNF576	0.927666666666667
TMEM39A	0.1792
ATP5D	-0.859166666666667
MAGEB3	-3.115
RPS5	-1.18416666666667
ANP32E	-0.553285714285714
MTMR1	0.4185
YEATS4	-1.41275
SYNGAP1	1.05325
PCOLCE	-0.619833333333333
MNS1	-1.3095
PCYT2	-0.670833333333333
ZNF182	-0.43925
LAX1	0.346125
SPPL2B	0.6399
ELOVL5	-0.6806
PCDHAC1	0.7655
B4GALNT1	-1.5055
BLOC1S2	0.875375
ZNF673	0.0362
ARHGAP21	-0.436666666666667
IRX5	2.294875
LRFN5	-0.872166666666667
FAM7A1	-1.62625
RAB19	0.231
GINS1	-2.36625
ITM2B	1.6968
PAPSS2	1.00108333333333
OR5BF1	0.275
ACSL3	0.59025
KIAA1919	-0.486666666666667
GLT8D2	2.336375
UTRN	0.180785714285714
CNN1	1.4185
HISPPD2A	0.224333333333333
SDAD1	0.8045
SIGLEC9	0.819666666666667
RPL35	-0.615714285714286
C22orf26	0.5175
IMPDH2	-2.197
WDR69	-1.2415
SEC14L5	-0.782
CLTA	0.32775
RP11-529I10.4	0.289
GPR37L1	-0.054
OGDH	-0.501916666666667
ASB13	1.30216666666667
ZFP14	0.478
ZCRB1	0.195833333333333
KPNA3	0.06325
HSPA1L	0.9775
RHOC	0.780875
LOC554175	-0.35275
PPP3CA	0.1827
SLC1A7	-0.8937
ZNF529	-1.0185
RBED1	1.07125
DDB2	-2.12825
FLJ11286	-0.249166666666667
SPATA1	0.98
MKNK1	0.0746666666666667
DYSF	0.818666666666667
ALKBH2	-0.11025
NKD1	-2.21766666666667
C1orf174	-1.3045
PLEKHO1	0.96
ASB10	0.1495
RING1	0.529333333333333
NPC2	0.355625
AVPR1B	0.1665
YTHDF1	0.0550833333333333
LMAN1L	0.1145
GSG2	-1.295
CEP170	0.132
RPS4Y2	-5.17875
MSH6	-0.15
HECTD2	0.441666666666667
ZNF556	-3.505
PLEKHC1	-0.5495
AIRE	0.2585
BCL2L10	1.43625
LMOD3	-0.2335
ZBTB8	0.7265
FOXA2	-3.6584
SLCO2A1	2.327125
C3orf46	-0.4285
PRDM16	0.1085
TMEM98	0.843
FRMD5	-2.5445
PDE6C	0.2635
C1orf216	0.1965
EP400	-0.7295
PTK2	-0.0315833333333333
RNF217	1.32125
NDUFA8	0.285
ZFAT1	0.285
LAMP3	2.37116666666667
GLTSCR2	0.812
NPW	-1.365
LLGL2	0.1894
PPM1K	-1.54466666666667
C20orf177	0.155
KIR2DL4	0.5874
NFKB2	0.33575
C21orf122	-0.553166666666667
HESX1	-1.96175
GPR114	0.303166666666667
SLC25A35	0.241666666666667
GNAT1	0.01575
ORAI3	0.1935
FAM76B	-0.5035
TMEM99	0.8332
TRIM29	-0.9619
CDS1	3.0735
RHEB	-0.0072
C4orf27	0.231166666666667
RAB3A	-0.26225
OTUD6B	-1.1835
GPD1	1.459125
CDH15	-1.09266666666667
NPM1	-0.647642857142857
TMEM117	-0.42125
PRPS2	0.00558333333333332
GCK	0.644
ADRA2A	3.58016666666667
TSPYL4	0.497833333333333
TASP1	-0.32075
WDR19	-0.130666666666667
C10orf38	-2.175
PDE4C	-0.763666666666667
FYB	0.95675
C1orf55	0.455
PPFIA3	-0.43075
RAD18	0.01325
C12orf44	0.115166666666667
CRYBA4	-0.473
HVCN1	0.8355
TAF10	0.190666666666667
C16orf48	-1.43316666666667
DEPDC5	0.5365
LTBP1	-0.725
MAPRE1	-0.357625
FGF8	-0.2755
C3orf52	2.502625
SENP7	0.045
LRRK2	2.00775
RUNDC2A	0.123
KIAA0355	0.292666666666667
CPEB1	-2.56925
PPEF2	-0.9655
ABI2	0.5555
KIAA0317	-0.05625
ATF1	-0.988833333333333
DYNC1H1	0.54525
DIP	0.89175
TMEM33	0.777222222222222
POLDIP3	0.59025
C7orf24	0.2515
GPR171	2.86025
CDC6	-1.77616666666667
PLD1	-1.8054
ITFG2	0.0662
NDUFC1	1.3395
AKNA	-0.872
NBR1	0.32875
PKHD1	0.133125
HPS4	-0.8112
MAFA	0.99825
ULBP3	-0.45675
DIRC1	0.037
IMMT	-0.629875
C22orf13	0.670583333333333
CEL	0.3105
MARK3	-0.49325
ADAMTS2	0.728666666666667
ARPC3	0.519833333333333
TMEM10	0.03
NPHS1	-0.09625
BRD8	0.250833333333333
WDR12	-0.72675
IDI2	-0.171375
HOXD13	-1.951
OR8G2	-0.61325
SLAIN1	-3.39375
GABRQ	-0.62775
NR2C2	-0.624
NKTR	-0.7614
TLE2	1.6415
KIAA0892	0.905666666666667
AURKA	-1.96927272727273
GPRC5C	1.4585
TBC1D9B	0.459125
PNPLA6	-0.0823333333333333
AP3B1	0.55525
NAG	-0.114375
C11orf68	-0.567
AKR7A3	0.86075
AHCYL1	-0.113583333333333
COP1	-0.0408333333333333
RPP14	-0.954666666666667
PCDHB18	-0.0515
CDH24	0.91825
KRT17	-1.0275
LACTB2	-1.4025
DDX24	0.773
PHACTR1	-2.41266666666667
SLC35E2	0.1275
LOXL1	0.03575
IQSEC2	0.524375
RGSL1	0.2525
PCDHGC5	0.4815
MEGF10	1.002125
PRRX1	1.1065
ASTE1	0.576333333333333
C6orf159	-2.0015
MYOD1	0.864
GAA	-0.6905
ZNF747	0.85275
KLRC1	0.035125
IL1RL2	0.4155
GDF9	-0.56
GPR119	0.2675
TRAF2	-0.059
HCK	3.504
BMP6	-3.12575
IL8RA	0.275833333333333
FLJ35848	-1.6455
EFHA1	1.008
CDSN	1.346
C14orf54	-0.272333333333333
LSM3	0.114875
ZFP41	0.536
C9orf126	-1.57766666666667
VIT	0.8235
SPCS3	-0.86325
DEF8	-1.3159
CHAF1A	-1.31083333333333
C1orf165	-1.56183333333333
ZFPM2	0.884166666666667
FTH1	-0.04925
SLC35F1	-1.33675
YWHAH	-0.124
C17orf66	-0.189666666666667
ADRB1	-0.280833333333333
FOXL1	-0.1475
RG9MTD3	0.981166666666667
UMPS	0.371375
MGC13008	-0.452
KIAA1161	0.686
CCDC77	-1.373
C12orf65	-1.0124
COG4	-0.997333333333333
RCP9	1.4925
RP4-692D3.1	3.635
CDC2L5	0.15125
MGC7036	0.549
DNAJC11	-0.1605
GDF2	-0.1845
TIMM17A	0.83375
HNRNPA0	0.1443
OR2H1	0.221
PCBP1	0.07225
COL23A1	-1.38425
LRRC2	-0.881214285714286
NSD1	1.11514285714286
FLJ37078	-1.3265
WDR91	-1.037
TMEM179	-0.08875
DSCR10	-0.695
CNDP2	0.7963
FYN	-1.0895
BEX2	1.318
KCND3	0.83025
YPEL5	1.6495
LRRC42	-0.8095
C17orf45	-0.588
ZNF649	1.0714
LOC150763	2.610375
COL5A2	3.04241666666667
CNGA2	0.079
ELA2B	-1.28666666666667
RAB9B	0.2975
FAM100A	0.07025
NAIP	1.92107142857143
MYOZ2	1.579375
SPATA12	-0.129
XRCC4	-0.2
CYB561	1.8379
CHST10	-0.1135
BAI1	-1.1215
BRSK1	0.0378333333333333
C17orf89	-0.048125
PDE6H	-1.282
FLJ20309	1.1677
MAP7	1.789875
SCN4B	0.47075
SPAG9	-1.0420625
SERTAD1	0.313833333333333
FLJ21963	-2.35125
ANTXR1	0.9602
TMPRSS13	2.1865
ETV7	4.068
DGAT1	0.330833333333333
NKIRAS1	0.00783333333333333
TAC3	-3.80125
CORO1C	-1.81166666666667
RAD54B	-0.33725
HRASLS3	0.241333333333333
C21orf42	0.6885
BARD1	0.106833333333333
ZNF177	-0.5385
MIP	0.04
ZNF442	-0.027
F2	-3.4502
GRIA1	-0.657375
GALNTL2	1.031
WNT5A	-1.7896
LENG9	0.071
hCG_25371	-1.2805
FOXR1	-0.111
TRA@	0.845
PWWP2	1.90775
C1QTNF7	1.87683333333333
SLC7A4	-0.13025
C4orf7	2.586
C17orf80	-0.4305
KLK4	1.75466666666667
IL31	1.3795
TMEM176A	3.63675
CTNNB1	0.2678125
BHLHB2	-0.52975
TMEM185B	0.607
ARD1B	-0.6965
C1orf93	0.785
BRUNOL4	-0.791
LOC541469	-1.17991666666667
UPK2	-0.7375
GAS8	-0.379166666666667
PATE	0.9295
IMPACT	1.029875
WNK4	1.47216666666667
HNRPLL	-0.422125
GAD2	0.42275
ITGA6	-0.77475
BMP15	-0.14
CYP2A7	0.14275
RIC8A	0.74575
CCND1	0.630583333333333
USP35	0.0165
DSCR2	-1.81425
CCL4	4.68966666666667
ZCCHC10	0.4835
NOL11	-1.118
TRPM2	0.21075
PSMD2	-0.383272727272727
CHTF18	-2.7875
USP18	0.353875
RRAS	-0.03275
LAMC3	-1.2735
TOX	-2.66133333333333
PCDH15	0.243
GABRG3	-1.088
NUDCD2	-0.682375
SGCZ	-0.7885
KCTD17	0.1402
SPSB2	0.226
TPPP3	3.653
CILP2	0.9655
CALB2	2.388625
CEBPZ	0.0983333333333333
ZNF479	-0.05225
FMOD	4.924
C21orf66	-1.12614285714286
CLN6	0.0835
ANAPC1	-0.864375
SH2D3C	1.325
PTPN14	-0.255
TRIM42	0.27875
APTX	-0.0355
SNRPG	-0.0663333333333333
BMS1	-0.08825
MAGEA3	-3.991
NFATC3	-1.484
LRRC45	-0.193666666666667
ARS2	-0.100142857142857
LRIG1	0.603833333333333
EPSTI1	1.211
PRSS27	0.2985
ERC2	-0.7775
PRKACB	-0.613071428571429
PRDM13	-4.2405
HCG27	-1.74125
KLK12	-3.47
HSD17B7	-0.409333333333333
ZNF354A	0.856
PCDH11X	-0.2885
DMGDH	-0.07775
PCBD2	-0.598833333333333
TMC6	-1.18325
RIMS1	0.67325
SF3B2	-0.516666666666667
RCN1	-0.650833333333333
CPB1	0.91225
BCAR3	-0.2925
FCRLB	0.513375
PAK1IP1	-0.86325
OR10H1	-0.0195
KIF9	0.0576
PITPNM2	-1.841375
L3MBTL4	0.02175
TGFB1	-0.5174
ZXDC	-0.1515
SLC6A16	0.10375
SRrp35	-2.224125
LRRC8E	2.31025
PPIAL4	-1.44966666666667
EOMES	0.518666666666667
PAX2	-0.3755
SCARF2	0.485625
PSEN2	1.10341666666667
PCDHB13	-0.0415
C10orf28	0.05625
DHRS7B	0.449714285714286
C1orf131	0.32875
ASB1	0.0291
ZNF223	0.181833333333333
LCMT2	1.2455
MEP1A	-0.89775
TMEM53	0.89875
RSPH3	2.015
C10orf33	-1.293
LOC644285	-1.815
PTPN9	1.01566666666667
ABCA12	-0.894
CCDC37	-1.0455
RUNDC1	1.4969
YES1	-0.053
FAM120AOS	1.1755
OR5M3	-0.722
PPP1R3F	-0.125416666666667
IL13	0.8085
MDFI	2.15825
PRNT	0.074
ZDBF2	0.034
OR10C1	-0.0311666666666667
CLIC1	0.156
LILRA5	0.1285
CSAG1	-3.7065
TREML2	-0.420166666666667
FAM125A	0.145166666666667
ZNF74	0.243
FAM104A	-0.696
LRRC39	-1.266
SAMD5	1.3395
HYAL2	0.09275
HIST2H2AC	0.574125
IGFBP5	0.307217391304348
NRTN	-1.1595
KIAA0556	0.7236
FAM29A	-1.0065
JMJD2A	1.08325
EPHB1	0.692
POLD4	0.05075
ANAPC10	-0.4145
LRRC36	1.02575
MEGF6	0.016375
LPHN3	-1.12433333333333
BMP10	0.172333333333333
C21orf55	0.646
CREM	-0.3545625
PTGER4	0.110166666666667
METAP1	-0.954625
KCNQ1	1.61783333333333
NR2F2	0.6275
SSFA2	0.119416666666667
CTTNBP2	-0.7885
BCL2A1	-0.225
ZBTB24	-0.627
SLCO6A1	-2.19675
PRDM1	0.9622
OR7D2	-1.17266666666667
CCDC47	-0.6749
LOC646982	-0.376
SLC26A6	-2.02416666666667
BIN1	-0.7192
SRRM1	0.33
PCSK1N	-0.846125
ALS2	0.3384
ECT2	0.137210526315789
CACNA2D2	0.202
DOCK6	-0.2945
C10orf119	0.60475
FATE1	-0.42375
DUSP23	1.6375
TRIP6	0.748571428571428
NUP35	0.331
CDH3	-0.0485
KLHDC8A	1.01575
C9orf116	0.906875
EI24	-0.5595
CENTD1	0.9025
RWDD2B	-0.3675
DOCK1	1.574
NPAS2	-0.98275
NR3C2	1.28283333333333
FAM63A	0.702333333333333
INPP5F	-0.376333333333333
FAM111A	-1.6267
MYBL1	-1.74733333333333
IQGAP3	0.9785
CRADD	-0.868333333333333
DUSP12	-0.31775
PDZK1IP1	3.50525
VASH2	0.1165
CTR9	0.7285
VIL1	-2.68825
OR8U1	0.387666666666667
CCDC107	0.5595
PTTG1IP	0.02425
OR4X2	0.03175
COL9A1	-2.6255
PSMD9	-1.07575
ZFP62	1.07675
TIP39	-0.087
PARP15	-0.05
TTC19	0.4585
C1orf114	-1.77416666666667
GFPT1	0.38
SLC27A6	-1.7815
MRPS10	-0.3571
CALML5	3.9145
TRPM7	-0.322875
CGNL1	1.8065
CECR1	0.783
SERPINB8	-0.120166666666667
TMEM102	0.672625
PDIA2	-3.4085
NUCKS1	0.443666666666667
HOTAIR	4.179
EBI3	0.35225
NXN	0.46525
ZMYND19	-0.101875
FOXJ3	-0.04975
EIF5B	-0.0947
EIF2B4	0.506833333333333
LEO1	0.789
ZIC5	-2.057
IL20	0.437
KIAA0415	0.562
FLJ37357	0.7505
TSPAN12	1.716875
ACTR3B	-0.383
TFAM	-0.38
IL17RD	-0.887625
PARP12	0.214
KLHDC7A	0.7845
KCTD4	0.1255
GTF2H1	0.38125
FLCN	-1.13483333333333
BIRC4	1.805125
LOC790955	-1.066
VKORC1L1	0.45225
CYP4F22	-0.466333333333333
TAS2R5	0.9015
ZNF582	-0.889
HS3ST3B1	-0.567125
CTNS	-0.0765
STK36	0.1175
MMD2	0.12925
RP5-1103G7.6	0.104
FLJ23356	0.9035
CRH	-0.59125
C1orf182	0.141333333333333
ACP5	1.20083333333333
AMFR	-1.7414
CA4	-2.20925
PLCB4	1.609875
MPHOSPH10	-0.0275
UNQ473	3.7835
G3BP2	0.54875
SR140	-0.483333333333333
HOXA2	-0.1215
PYGB	-0.660125
BAT1	-0.233166666666667
DKK3	0.140833333333333
DDX31	-0.48175
TULP1	-0.45425
NHLRC2	1.2185
TNRC4	1.5025
ZNF430	-0.25875
TNRC6A	-0.053
PLA2G1B	0.0198333333333333
RCHY1	1.34116666666667
GTF2A2	-0.233166666666667
MGC4294	0.1315
ZNF691	-0.1425
TACC3	-0.60625
DNAJC5G	-0.09325
LOC4951	0.056
MS4A4A	-1.4655
LOC152485	1.9235
PPP1R2P1	-0.30325
PPP2R5B	-0.39
RPGRIP1L	0.090625
SPOP	0.0607
PTPRF	1.3895
MGC42090	-0.039
SUSD3	-1.372
THOC4	-1.86
MAML1	0.2092
FXR2	-0.253166666666667
TYK2	-0.167125
MUC6	0.229666666666667
DNAJB7	-0.6545
PIP4K2A	-0.336142857142857
MEX3A	1.197
RRP1	-0.556625
TFAP4	-0.6
CXorf41	0.3595
MTMR4	-0.5915
CTLA4	0.4995
SNX9	0.5855
CIB3	0.6665
NECAP1	0.102375
PLA2G2D	-0.2125
GLMN	-1.01916666666667
DCLRE1A	-0.03875
PDX1	-0.188
SAMD11	-0.453
MRPL55	0.303
TLR7	1.92175
TBC1D21	0.117333333333333
SMAD1	2.1648
ACTRT2	0.09825
RIOK2	-0.04775
PDLIM4	-1.0305
SLC22A15	0.2085
ABHD13	1.3072
STX18	0.6474
CCPG1	0.618642857142857
DCBLD1	0.8065
SLC2A6	-1.605
NOLA3	-0.33775
TRDMT1	-0.0698571428571429
IL17F	0.532
ATP1A4	-0.0101666666666667
OR52W1	0.2315
CFL1	-1.08725
IL4	-1.555
RBP2	-1.022
CPSF6	0.6425
TTC8	0.372666666666667
MUCL1	0.8105
EYA3	-2.20566666666667
KRT38	-0.8035
GNE	-0.17275
ZNF501	-0.6445
SLC35A2	0.299375
CEP110	-0.083
MYF6	0.659
MGST2	0.248333333333333
TRPV4	1.339
NEK8	0.049
NOX5	-1.0045
NCKAP1L	-0.6745
EMP3	-2.58483333333333
BPY2C	0.2625
C1orf38	-0.04325
ELOVL2	-2.685375
CBX7	0.645083333333333
OSBPL1A	0.280333333333333
ZNF589	-0.7555
ESCO1	1.00166666666667
TRA2A	-0.258416666666667
C3orf26	-1.2055
PHF2	1.45425
PID1	0.369
RFC1	-0.244125
MTAP	-0.33325
ADORA3	3.39933333333333
LOC389458	1.2695
TRNT1	-0.4305
CRIPAK	-0.4425
RAI2	1.3515
ANKRD44	0.01575
GZMB	4.2855
NFE2L1	-0.3045
STIP1	-1.35216666666667
RASL11B	-0.3455
NT5DC2	-2.235
LRP2	3.162625
MTDH	0.443666666666667
ARSG	0.084
HSP90AB1	-0.347833333333333
CT45-6	-5.1585
ZNF483	1.48275
LMBR1L	-0.44325
S100A2	-2.3935
C2	-0.0698333333333333
C2orf27	0.9155
EIF4EBP1	-1.915
GCKR	-3.422
PPP1R9B	0.18275
FER	-0.3415
SNRK	1.46333333333333
OR5M10	0.442
UTP6	-1.153
CAPZA3	0.3245
FBP1	2.43433333333333
TERT	-1.313
CCL1	-1.633
FUCA1	1.1035
ALS2CR8	1.05733333333333
KCMF1	0.712
SRCRB4D	-1.083
OXCT2	-0.708166666666667
IL17RA	1.26583333333333
MPP5	0.7505
SPA17	0.07025
FLJ10986	0.292166666666667
GALNT14	0.62425
CXorf27	-1.007
NPLOC4	-0.509
RAB34	0.33275
KRTAP3-3	0.283
ARSD	2.03266666666667
CPLX2	-1.6477
PJA1	1.032
WHDC1L1	0.540333333333333
RB1	-0.1805
MTMR15	0.148
PHLDA2	-1.2045
GUCY2F	-0.629
MPV17	-0.677166666666667
SLC35D1	0.1485
LYSMD3	0.4193
COL16A1	1.326
ERLIN1	-0.882833333333333
JMJD4	0.918
HIST1H2BK	-0.698
TP53I11	2.089
ST3GAL4	-0.5356
PF4V1	0.2685
ALG8	0.5475
REG1A	-0.146
MINA	-0.43125
CYB5R3	0.356833333333333
HHLA1	-0.843
MYST4	1.543
VASN	-0.03075
UCHL5IP	-1.03975
TFAP2A	1.8285625
MGC9913	-0.494
C9orf97	0.2325
LOC90379	-1.00525
PHF15	0.146285714285714
ZNF169	-0.323666666666667
KRT7	3.3339
GLIPR1L2	2.077
LOC116236	-0.3185
IQCF3	-0.51675
RDH14	1.253
HNRPK	0.8245
RABEPK	-0.1725
ISX	-3.2375
CBARA1	0.52225
RAD51AP1	-2.1465
MLL5	0.885875
CXorf48	-5.384
SGCD	0.67575
PHTF1	-0.368
CA3	3.4335
CMTM5	-0.35125
STX10	-0.885875
JMJD2D	-0.9715
P4HA1	-1.2285
GAB3	-1.083
DHRS4	0.292666666666667
COL4A1	2.413375
C20orf20	-1.117375
OSBPL2	0.12275
PTTG2	-1.70025
KIAA1688	1.127
STS	-1.970125
SHROOM4	0.380833333333333
KBTBD5	0.332166666666667
ALDH1A3	2.2641
BTNL2	-0.0373333333333333
TGIF1	0.141
ZFAND5	0.577625
ICA1	2.172
NAV3	-1.97633333333333
FLJ12331	-1.27675
EPS8L2	1.077
MNT	0.334833333333333
ENTPD1	1.53833333333333
OR51E2	2.00228571428571
STK11	0.297
MX1	2.47425
TTTY9A	-0.163
CX62	0.5705
LOXL4	-0.571
EXOSC4	-0.28775
PURB	0.628285714285714
SETD1A	-0.210666666666667
RELB	1.40675
LAMB2	0.951666666666667
HNF1B	-0.175333333333333
PNLIPRP3	-1.1185
C14orf139	-0.79775
UMOD	0.31475
GRIN3B	-0.087
GPR25	0.4025
ZNF512B	-1.3385
ATP6V0A1	-0.20325
SRA1	0.300833333333333
ZNF615	1.64525
ZNF768	-0.25875
ZNF469	2.837
DYNC2LI1	0.7375
DNAH3	0.3465
LOC387911	0.471
LOC554234	-0.3695
ARRDC5	0.6925
TMEM59L	-1.3885
MARCH4	0.256
CNOT8	0.293333333333333
KIRREL3	-1.91483333333333
ADAM17	-0.362
MYOG	0.345375
CPNE1	-1.29766666666667
AK5	0.017125
LOC204010	-0.31475
NDRG4	-0.855
LOC130074	0.75575
PIAS4	-0.1785
NCOA2	0.733
TEGT	0.908
USP5	-0.47275
ANKRD21	2.897
KIAA0692	0.0346666666666667
HAPLN3	1.14925
LZIC	-1.061
NRXN3	0.17875
CDKN2C	-1.23866666666667
KIAA0226	0.64225
CYB5D1	0.509
WDR68	-0.508625
ABCB6	-2.1559
MRPS25	-1.3255
ZMAT2	0.509
KRT25	-0.4215
RPL11	-0.46675
GRAP	-0.171666666666667
LOC198437	0.0916666666666667
RORC	1.922
RAP2C	0.156714285714286
MXD1	-0.0260625
AZI2	0.604833333333333
NUAK2	-0.30975
AHSG	-5.769
MANSC1	2.15925
IMP3	0.0931666666666667
C2orf3	-0.141
VSTM3	3.31975
PCTP	-0.13125
SIRT1	0.42125
MANBA	0.259
CD164	1.345
GFRA1	-1.3841
PRM2	0.32725
ZKSCAN3	0.433
PLEKHG1	1.6955
TPRKB	0.08425
UBFD1	-0.00516666666666666
CDKL5	0.323833333333333
HIST1H2BD	-0.0460833333333334
INPP4A	-0.995333333333333
BMX	-0.85225
PTPRU	-1.702
LOC554202	-0.432
HOXC8	0.728875
IL12B	1.235
ADPGK	-0.58925
ZNF418	0.6625
SIAE	0.479625
CWC15	-0.666
RP13-401N8.2	-0.435
KLHL11	1.25425
DEDD2	0.07975
PSMB3	-0.53325
DDX25	-3.47675
ZBTB3	-0.31
GFRAL	0.929
RPS25	-1.27233333333333
