Hybridization REF	TCGA-E2-A15K-01A-11R-A12P-07
TAS2R1	1.078
SEMA7A	-1.17325
EDF1	0.60625
ODF2L	0.6569
PCID2	-0.430666666666667
GTF2H4	-0.410833333333333
ZCCHC3	-0.321625
CGB2	0.426166666666667
NEUROD1	-0.0445
C20orf75	-0.5035
RP5-1054A22.3	1.3495
IFNA5	0.4975
ZNF134	0.335083333333333
MGC119295	-1.7226
ZSWIM6	-0.582625
SMEK1	0.895333333333333
PCGF2	0.153125
C1orf102	2.5025
CYP2A13	0.68
KCNH6	-1.1644
MDM1	1.1058
ALDH7A1	0.272166666666667
C9orf75	0.9625
VDAC3	-0.44775
OR51T1	0.412
EIF3F	-0.438666666666667
KCNJ10	-0.0645
LENG8	0.1975
EDEM2	0.0223333333333333
CCNJL	-1.08933333333333
DHX37	-1.061
CRYGN	0.703
AATF	-0.63225
ZNF630	1.638625
E2F5	-0.8375
WFDC13	-1.14325
FTSJ3	-0.9695
C4orf33	1.68475
LHFPL4	-2.974
C19orf56	0.21975
SMAD4	0.373375
AFM	-0.107
G0S2	-0.20025
FCHSD2	-0.2762
RRP1B	-0.7872
EEF1B2	-0.919833333333334
STAT6	0.655333333333333
ZNF195	-0.4335
GNL1	-1.42016666666667
ZNRF2	1.373
PER3	0.94625
ASB16	0.539
C10orf10	0.733
ADCY8	-3.17583333333333
C9orf58	-0.739
ARMC10	-0.0813333333333333
PSG1	-1.0815
DHX34	-0.55925
VARS2	-0.1425
NFIC	0.03
ITPR2	1.93525
AGXT2	0.5734
OR6K3	0.6785
H2AFZ	-0.557083333333333
MLLT3	0.787333333333333
COX4I2	1.65
CCNT2	0.35025
PLK4	-0.655
NUMBL	-0.303166666666667
MED16	0.168
PLEKHQ1	1.05725
GOSR1	0.228277777777778
BTG4	-0.0315
RPL30	-0.186333333333333
IGSF5	-0.64925
IGFL2	2.62516666666667
ELMOD2	1.46966666666667
SHC3	-0.519166666666667
HAVCR1	0.0405
DYNC2H1	0.402875
RNF5	-0.682
C2orf7	0.08075
NLF1	-0.0035
KLHL25	0.591
LRP10	0.9158
KRI1	-0.5875
PUS7L	0.2335
MGMT	1.1955
HOXD1	0.5105
CSH1	0.2815
ATG16L2	-1.5265
FLJ44635	0.496
CHODL	-0.5385
EXOSC8	-0.76
SLC28A1	-0.74225
MYO7B	-0.748333333333333
SEH1L	-0.664
MTNR1A	-0.072
TSPAN5	-0.732166666666667
CDC45L	-1.72716666666667
AMIGO1	0.1135
ATAD3A	-1.288625
OSGIN2	0.304833333333333
PDIK1L	0.700166666666667
DARC	3.110375
PIPSL	0.756
SHMT1	0.033
CRISP3	0.1775
POPDC2	2.09333333333333
ZRANB2	-0.868166666666667
FBXL8	-0.56025
TRIP13	-1.92990909090909
EIF5AL1	-1.791
POU5F1P3	-4.98583333333333
IL6	-0.870666666666667
CXorf38	-0.229
IFNA16	0.7195
FBXL2	1.9975
BRD1	0.4775
STATH	0.25125
FBXO44	-0.152
MCCC2	0.02125
CDC2	-0.9178
C5orf23	-1.651
IVD	0.246833333333333
C10orf122	-1.07475
MSL3L1	0.5466
MVP	1.6025
EPOR	0.03
ZMYM1	-0.247
BCL7C	0.859
PSTPIP2	1.4686
LYPD1	-3.06975
OR8G5	-0.176
ZP3	-0.760833333333333
BCAS4	0.205166666666667
EDG6	3.089
ISY1	-0.33925
PRAMEF2	-0.8095
CUL1	-0.55375
RNF213	1.0167
CCRK	0.59025
DHX9	0.19625
C13orf29	0.2445
NCKAP1	0.00416666666666667
MRPL43	0.651428571428571
XPR1	0.9705
PKN2	-0.1949
PODNL1	0.37
ZNF333	0.393125
DALRD3	0.8905
OPN1SW	-0.00750000000000001
BTBD6	0.81325
C11orf82	-1.556
OR5P3	-0.7125
DUSP11	0.322
L1CAM	-1.8367
NEK11	2.89
OR7E91P	0.73
CNTN3	0.9151
CREB3L2	-0.2265
ZBTB37	-0.0945
KIAA1324L	2.37175
NDUFB10	1.02783333333333
NUDT2	0.55275
GTPBP8	-0.8585
CACNA1D	2.31925
PRKAA2	0.803
PRDM8	0.577
MGC16075	0.613
KRT14	-1.73785714285714
PP8961	0.507
MRPL18	0.05925
ABCG2	-2.97925
PACRG	0.23775
BBS2	0.32575
KREMEN2	-0.2135
FBXO21	0.76775
HNRPUL1	0.0339166666666667
GRB10	-1.9135
CLSTN1	1.252125
LMAN2	-0.0548
C17orf61	0.27575
NIPSNAP3A	0.6335
INSIG2	-0.464166666666667
PCDHB7	-0.691166666666667
STXBP2	0.8605
CMAH	0.836083333333333
SEMA5B	-0.509
ZNF155	0.893166666666667
COQ6	1.38416666666667
PRPF4	-1.03725
TSPAN15	3.252
VN1R5	-0.492
LATS2	-1.27075
SELK	0.2075
PGK2	-0.187333333333333
MS4A1	3.188125
TYW3	-0.3205
KRTAP5-1	0.60675
RCCD1	-1.34283333333333
BTN1A1	0.05625
DDX28	-0.68725
TMEM65	-0.59325
LOC92345	-0.27775
TTC31	-0.0865
WDR46	-0.624833333333333
CHP2	-1.7345
LSP1	0.972625
ZNF542	0.33675
EXOSC1	0.71575
ARHGAP18	0.269833333333333
LRRTM4	-1.50571428571429
MAOB	2.53466666666667
CACNB4	-1.524
MGC33846	0.623625
RANBP3L	1.0095
ATP5L	-0.5255
ONECUT1	-3.761
NUDT9	0.55475
TMEM149	1.507
STX17	0.81475
IGSF10	-3.90675
TMPRSS9	-0.306
BMPR2	0.675166666666667
ALLC	-0.371
KLF7	-0.577
GCC1	0.6949
TIMM9	-0.0535
CDO1	-0.0438333333333333
MGC10701	-0.710333333333333
IFI6	2.31366666666667
FRMD8	0.3775
MGAT2	0.28125
WBP5	-1.52366666666667
CNIH2	0.8365
KIAA0907	-1.0819
KCNH8	0.0585
CTSG	-0.301
GRIK1	-0.7625
CUL5	-0.26975
FRMD1	0.9355
OR9A4	1.5055
SYT6	-2.02775
FOXD4L2	0.83375
ANAPC2	0.177166666666667
OPN5	-0.0535
TAF13	0.5445
LYG2	-0.47775
GGNBP1	-0.583
C11orf40	0.0425
OTX2	-1.9735
REG4	-0.911166666666667
EIF5	-0.4505
PALB2	0.61525
SEPSECS	0.9887
RNASE3	-0.1275
TRIM49	-1.1765
POLR2K	0.0823
GPR42	0.623
C8B	-2.774
SASS6	0.576
PREB	-0.463666666666667
OR3A3	0.66
TUBA8	1.320125
IGLV2-14	0.3995
STIL	-1.12075
ANKFN1	-0.205833333333333
NME7	0.264
HOXC12	-0.12125
UBE2C	-0.86
FHOD1	-0.6995
CDK2AP1	0.639
OR6K2	0.0663333333333333
DHPS	-0.3865
RPL5	-0.379583333333333
TRGV5	1.307
LOC541472	0.340625
HCCS	0.0356
DENND1B	2.795
LHX3	0.0225
OR5D16	1.184
CXorf57	-2.4784
IRF2BP1	1.04525
NDST2	0.4295
LCE3D	0.444
BOLL	0.0594285714285714
SYT3	-1.3965
PIH1D2	0.986
C20orf7	-0.522333333333333
IL1R2	0.309333333333333
SLAMF9	0.475
PPME1	-1.421875
PIK3CA	-0.363
TRAPPC1	0.59625
COLEC10	-0.80225
SLC9A6	-2.02
PDDC1	-0.571416666666667
CCDC53	0.87225
GK3P	-1.04125
DAZL	-0.917
BRI3	-0.51225
SDK1	-0.390125
CYP2C18	0.0115
IFI44L	2.628
RPL3L	0.323
FUT9	4.86283333333333
KIFC2	-0.141666666666667
PMP2	-0.998125
SLC4A9	-0.1925
PLAG1	-1.8555
MYCBP2	0.691166666666667
OR4E2	0.6345
CCDC65	1.06925
C16orf82	0.091
ENTPD4	-0.376625
BRP44L	0.324
PMP22CD	0.22525
TMCO4	0.886333333333333
KCNN1	-0.747666666666667
WDR35	0.86
CCDC80	1.52375
C3orf31	-0.95325
SLC7A9	-2.6575
TMEM190	-0.153
DBC1	-0.86
FADS3	-1.44883333333333
PDZD8	0.0911666666666667
GRM5	0.269
AZGP1	3.4487
PEX3	0.1905
MED1	-0.201214285714286
ATG4C	-0.703666666666667
HNRPH3	-0.958875
FAM109B	2.20775
C4orf17	0.48
CA10	1.29975
OPRD1	0.3915
CCL16	-2.10375
SACM1L	-0.1675
CST6	5.03925
CD63	0.8373125
LGI1	-2.32925
ZNF784	0.05625
CRYBB1	-0.998
CX3CL1	-0.65065
TOP2A	-1.2285
GYPB	-3.64333333333333
GADD45GIP1	-0.54425
FEN1	-1.55
IGF1R	0.6036875
WDR72	0.9915
PURG	-1.74983333333333
DEFB126	1.92925
PKD1L1	0.0853333333333333
CAV1	-2.7374
GNPDA2	0.7262
DGAT2	-0.708375
NLGN1	-4.603
STRBP	0.956625
HPRT1	-0.584166666666667
FANCI	-1.028125
PSMA7	0.01575
DBF4B	-1.11066666666667
TTF1	-0.635
RAD54L	-1.328
ELOF1	0.13
PLAGL2	-0.771
ZNF256	0.128
HMGCL	0.973
MSI2	-0.1465
RPESP	-1.88833333333333
C11orf60	0.46075
ABCD1	0.2515
ACAA1	0.7642
SPARCL1	4.6395
IL6ST	1.1642
ZNF319	-0.171
TMEM109	-0.6672
FAM90A1	-2.07116666666667
IL22RA1	-0.4085
ATP4B	-0.13
TEC	-0.674166666666667
C7orf30	-0.8075
TXNDC2	-0.289166666666667
ABCB4	-0.388
KIAA1191	0.643125
C9orf38	0.505
SFTPB	0.232625
CNTNAP2	0.1045
FRK	2.994
TBX19	-0.36675
CHD4	-0.2005
C6orf26	-2.7205
MOSC2	2.23175
IKBKE	0.81025
HIF1A	-2.89116666666667
LOC595101	0.4295
RELA	0.085
TMEM16B	-0.7235
ABHD12B	-2.571
TSEN34	0.17525
KIF18A	-1
TXNDC9	0.0985
SPATA2L	-0.2955
SEMA4G	-1.278
C21orf91	-0.212625
MATN1	-0.8075
KCNIP4	0.1562
TUSC1	1.667
OR4C15	0.1555
ARMCX6	0.469833333333333
WBSCR27	0.068
OR52I2	-0.2785
KIAA1604	0.0785
DYNC1I1	-1.967375
PPP4C	0.5955
SLC47A2	-2.62816666666667
TREH	0.39875
CD48	3.2135
ST14	0.718333333333333
PKN1	-0.25175
SPON2	2.1435
XBP1	2.24125
SFRS12	0.133666666666667
EFCAB6	1.8885
SELT	0.776
SLC39A2	1.383
ERF	-0.3195
ARL3	0.9655
SURF6	-1.0679
MLLT10	-0.966047619047619
FLJ11171	-0.302666666666667
TDGF1	-4.22416666666667
ERCC6	0.39125
EIF2AK4	0.17125
BAZ1A	0.577333333333333
LRRN3	0.5745
TMC3	0.543
EFTUD1	0.13675
PTPRO	0.843166666666667
CLEC12A	0.34675
ACBD4	0.202125
ZDHHC14	-1.217125
OTUD7B	1.972
ACTB	0.4928125
MSRA	-0.06175
LCE5A	-0.4485
IFI35	1.23825
BSCL2	-0.179833333333333
ANKRD12	0.800916666666667
CFHR2	1.19425
RGAG1	-0.0118333333333333
HSFY1	-0.0545
SLC30A5	0.549666666666667
IMPG1	0.487
GPR109A	0.6525
ZNF185	2.0605
IYD	1.271
NPCDR1	3.092
SERPINA13	0.115
HMGCLL1	-1.7
NEUROG1	0.412166666666667
UBQLN1	0.2801875
LIN37	0.36775
SOCS2	-3.12525
DSCR4	-2.432125
XKR6	-1.59875
GPR142	0.8015
KRTAP13-3	-0.121
CCDC15	-0.676666666666667
MOS	0.4055
CD1E	0.541
OFCC1	-0.039
FAM83D	-1.7615
SRFBP1	0.01825
C9orf96	0.022
DHDH	0.773
CCDC90A	-0.582
RABL3	1.0061
CD320	-1.57033333333333
ANGEL2	1.14866666666667
MRPL21	1.096
SMG6	0.0121666666666667
INSR	1.549
FLJ14816	-1.544
GLRB	0.233833333333333
C9orf89	0.682
CIZ1	-0.82125
URG4	-0.634
LRDD	-0.997666666666667
CBY1	1.10433333333333
NFX1	0.0265
MTERFD2	0.139857142857143
C19orf23	0.296
PGC	-2.725875
IER3IP1	1.2072
RASAL2	0.654333333333333
C1orf89	-0.03075
SYNJ1	-0.254875
NFKBIE	1.0725
FLJ40125	-0.575833333333333
TCEB2	0.4024
NOG	-2.0075
POLR2J2	-0.377
HLA-B	1.96725
PCDHA1	1.2005
PPP2R2B	-0.49075
ARHGEF17	-0.236833333333333
TCF7L2	0.749642857142857
CHD5	-0.575
ZNF431	-0.2215
TBC1D25	0.00599999999999999
ZNF800	-0.8625
SCUBE2	3.93027272727273
MYCBP	0.920333333333333
GPX5	0.376
C6orf129	0.564833333333333
QSER1	-0.143666666666667
ULK2	2.00075
PIGO	0.622666666666667
NRCAM	-2.94457142857143
SLC35E3	0.31475
CSRP2	-1.49375
HYPE	-0.524
MAPK15	0.367666666666667
MGC14327	-0.50875
TIMM13	-0.252833333333333
ZNF462	-1.971
GBA3	1.28825
TEX13A	0.0675
MCM6	0.12
MTRF1	0.119125
ABCA7	-0.40425
EIF4A2	-0.4675
ZC3H10	0.4944
RPGR	0.507
C20orf94	0.1945
RP1L1	0.2745
GPR125	-1.86885714285714
USP22	-0.3855
OR1L4	0.19225
MLZE	1.98925
FLJ32065	0.21725
PTCD1	-0.3895
CRTAC1	-0.4565
BXDC2	-2.0875
C18orf1	1.92916666666667
FAM107A	0.9145
EFNA3	0.348
P18SRP	-0.3894
CAMKK2	-0.133333333333333
KIAA0649	-0.0955
NES	-0.9175
HS6ST3	2.691
PON2	-0.93825
TCP11L2	0.00599999999999999
CLEC4A	2.75
PRR12	0.566
MLXIPL	-0.7742
C2orf50	1.546
ZNF28	1.51225
ENC1	1.43133333333333
MAP2K1	-0.4845
FKSG2	1.3575
KIAA0430	0.934
PTP4A1	-1.12433333333333
GPR156	0.376
GTF3C6	0.29475
UBR2	0.4911
LOC388272	-1.37725
MAK	3.07383333333333
ACOT4	3.38475
STC2	0.737916666666667
PIGW	-1.127
SAE1	0.1035
COL6A1	0.27
OAZ1	0.285666666666667
STMN4	2.3035
EDG3	0.611666666666667
SGCE	-1.73983333333333
IL11	-2.02683333333333
PRSS8	3.030125
YIPF5	0.0653333333333333
WNT4	3.13075
CSN2	0.613666666666667
TCF7	-2.211625
TDO2	3.24925
SAMD9	1.3778125
S100A7A	0.0975
MMRN1	3.19333333333333
GKAP1	0.8025
AKR1C3	-2.1365
RNF19A	0.1445
GMDS	0.21225
YKT6	-1.06625
SPARC	1.8305
C12orf31	0.0295
UBE2V2	-1.4655
FBXL18	-0.834166666666667
KIAA0460	0.8335
ADAM22	-1.067125
SERPINC1	-3.6985
KCTD21	0.2125
MYOHD1	-0.99175
ZNF37A	-0.567
GTF3C1	0.625833333333333
CTSZ	2.53875
PRNPIP	-0.794625
DRD1IP	0.5185
NR1I2	-2.40683333333333
ZNF266	0.3935
SPAG4L	-0.0505
COX4NB	-0.87125
SAPS1	0.094
APOA1	-3.740375
TATDN1	-0.787166666666667
C10orf82	-0.65825
KPNB1	-1.315
FOXO3	0.765583333333333
CRYBB2	-0.92
ZBTB5	0.0932
SLC25A38	-0.08125
DCTN2	-0.478
IFT20	0.9325
CTHRC1	2.385
C1orf31	0.561125
UHRF1	0.042375
GPC6	-0.20225
C10orf54	1.5915
MCF2L2	-0.119
WNT9B	0.373625
OLA1	-0.688125
FAM120B	-0.01125
TTLL10	0.333
CYorf15A	-5.397
RELN	-2.85444444444444
SCN2B	0.968166666666667
MFHAS1	-1.67225
NKX3-2	-0.8685
RASGRF2	-0.4875
SSBP1	-0.473166666666667
KPNA6	-0.366571428571429
LOC389118	-0.1215
HS3ST4	-2.0798
SUPT7L	0.054
FLJ32658	0.8465
IGFBPL1	-0.8075
KIAA1641	-1.2807
SHKBP1	0.0346666666666667
CSF1R	4.38475
NAGK	0.32375
MYL2	0.86675
HIST1H4C	-1.526
TOMM7	-0.92825
ADAMTSL3	1.8921
TNFSF14	-0.2735
PRRT2	0.8035
VTA1	0.304875
AOAH	3.8115
CRISPLD2	1.5845
PNN	-0.7335
TA-NFKBH	-0.08275
ESPN	0.9605
RBM43	-0.88
KIAA1267	0.52225
DDX3X	0.478
KIAA1576	-4.38625
PLXDC1	4.19583333333333
FLJ25801	-4.29675
HNRNPL	0.19225
RUNDC3A	0.0488333333333333
CASP12	0.6375
SH2D5	-1.270125
RPL26L1	0.403
OR51A7	0.23775
HDC	3.3845
C2orf16	0.0376
SYTL3	2.7605
GOLGA4	0.8341875
NOTCH1	-0.370333333333333
ATPAF2	0.70325
ECD	0.37525
SSX5	0.9135
SNAP91	0.3995
OCA2	-4.0915
PNPO	-0.382333333333333
DAPK1	-0.374833333333333
PINX1	-0.373
SELENBP1	1.7885
NEK3	0.161166666666667
TMED4	-0.560785714285714
SSTR4	0.4405
FOSL1	-2.5192
CD40LG	2.7555
CES1	-2.44666666666667
DCI	1.07316666666667
B3GAT3	-0.984166666666667
STK17B	0.60775
CNTN6	1.1135
CYP3A4	-1.14183333333333
MBOAT2	1.02071428571429
PISD	0.063875
USP1	-0.6195
PYDC1	3.61533333333333
CENPM	-0.226875
SAR1B	0.773
TTC7B	-1.07075
DP58	-0.6165
GPC1	-0.33475
RBL1	-0.685125
TMEM137	-1.01583333333333
TOB1	0.550333333333333
TCEAL1	0.889166666666667
CENPF	-0.225818181818182
C6	3.80516666666667
PRSS1	-3.95475
PPIL6	1.98816666666667
C6orf124	-0.2545
ODZ4	1.10733333333333
SNCB	-0.157
NDUFB9	0.299875
CNOT6L	-0.0923333333333333
S100A9	0.897333333333333
TRIM50	0.142
KCTD1	1.7656
WDR63	-0.0055
SPEF2	1.437125
RNGTT	-0.0733333333333333
CXorf22	0.5365
KCNK16	0.8205
CEP250	-1.639
ATPBD1B	-0.05725
KCNJ2	3.89075
MT1B	-0.738
ZNF684	0.294
SLC4A1	0.1895
PDHA1	-1.03775
ZNF492	-0.3975
TKT	-1.64
BYSL	-0.9775
RNF38	-0.137375
AHDC1	-0.8905
KLHL2	-0.37625
CMTM8	2.145
DMP1	-1.3965
HERPUD2	-0.112125
CRTAM	4.53433333333333
ZNF572	1.1585
TMEM16J	0.06
HSD17B2	-4.42825
UBE2G1	0.067125
AHSA2	-1.639
PELI2	-1.7385
TPX2	-1.2405
ATP9B	0.831666666666667
DAZAP1	-0.8005
HMGCS2	2.52783333333333
C17orf38	0.83325
B9D1	0.327875
NKX2-5	-1.52983333333333
KIAA1276	0.6625
LILRB2	3.37
CSTF1	-0.152166666666667
BTN2A1	-0.269166666666667
C15orf48	4.849
IGF2BP3	-4.52775
FAM113B	1.21783333333333
HRG	0.700428571428572
ZNF131	-0.565
USP47	0.753857142857143
CCDC88B	0.26025
HCN1	-0.7787
HTN1	-1.1536
SYCP3	-0.73675
C13orf23	0.1139
PAPOLA	-0.0441875
AATK	-0.3949
MSH3	-0.6565
NDUFAB1	0.0175
ITLN2	-1.021
BAK1	0.125166666666667
MRPL45	-0.358833333333333
MTNR1B	0.405333333333333
LOC645843	0.114
SPECC1L	0.376375
PGCP	-0.5365
SPN	-0.92725
GPR143	-2.06233333333333
ZNF576	0.196166666666667
TMEM39A	0.7447
ATP5D	-0.177
MAGEB3	-2.574
RPS5	-0.804
ANP32E	-1.08278571428571
MTMR1	0.485
YEATS4	0.47725
SYNGAP1	-0.27775
PCOLCE	-1.10083333333333
MNS1	1.1695
PCYT2	-0.589666666666667
ZNF182	0.17875
LAX1	1.9445
SPPL2B	-0.3707
ELOVL5	0.7454
PCDHAC1	-0.548
B4GALNT1	-1.07
BLOC1S2	1.172125
ZNF673	-0.4989
ARHGAP21	-0.672
IRX5	1.894875
LRFN5	-0.654333333333333
FAM7A1	-1.2765
RAB19	0.1375
GINS1	-1.2805
ITM2B	1.4245
PAPSS2	0.17975
OR5BF1	0.9775
ACSL3	0.185125
KIAA1919	-1.11491666666667
GLT8D2	2.314875
UTRN	1.16771428571429
CNN1	0.1065
HISPPD2A	0.583166666666667
SDAD1	0.063125
SIGLEC9	1.23716666666667
RPL35	-0.654642857142857
C22orf26	0.26
IMPDH2	-1.23375
WDR69	-0.96525
SEC14L5	-0.272833333333333
CLTA	0.061
RP11-529I10.4	0.8655
GPR37L1	0.341166666666667
OGDH	-0.5985
ASB13	0.104166666666667
ZFP14	1.73325
ZCRB1	0.3105
KPNA3	-0.13975
HSPA1L	1.88725
RHOC	0.966875
LOC554175	0.31475
PPP3CA	-0.357
SLC1A7	-0.4051
ZNF529	-0.158
RBED1	0.72125
DDB2	-0.16475
FLJ11286	0.277
SPATA1	0.331
MKNK1	0.8615
DYSF	0.731333333333334
ALKBH2	-0.68725
NKD1	-2.82533333333333
C1orf174	-0.01025
PLEKHO1	0.293
ASB10	-0.15425
RING1	-0.248
NPC2	0.784375
AVPR1B	0.0695
YTHDF1	0.330666666666667
LMAN1L	0.445
GSG2	-1.2295
CEP170	-0.7903
RPS4Y2	-5.56925
MSH6	-0.661
HECTD2	0.832
ZNF556	-3.721
PLEKHC1	-0.654
AIRE	-0.0411666666666667
BCL2L10	0.39825
LMOD3	0.113
ZBTB8	0.7292
FOXA2	-3.6921
SLCO2A1	2.976625
C3orf46	1.3355
PRDM16	-0.804
TMEM98	-0.07175
FRMD5	-2.871
PDE6C	-0.1595
C1orf216	0.3995
EP400	-0.411071428571429
PTK2	-0.0586666666666667
RNF217	-1.60775
NDUFA8	0.223
ZFAT1	1.6095
LAMP3	2.694
GLTSCR2	-0.03275
NPW	0.531
LLGL2	-0.2774
PPM1K	-1.52416666666667
C20orf177	-0.884
KIR2DL4	0.4949
NFKB2	0.381
C21orf122	-1.107
HESX1	-0.263
GPR114	1.21733333333333
SLC25A35	0.964833333333333
GNAT1	0.09275
ORAI3	0.77325
FAM76B	-0.890375
TMEM99	0.6645
TRIM29	-1.6902
CDS1	1.54675
RHEB	-0.3489
C4orf27	-0.25
RAB3A	-0.7225
OTUD6B	-1.17675
GPD1	0.263375
CDH15	-1.02816666666667
NPM1	-0.935285714285714
TMEM117	-1.239
PRPS2	-0.0770833333333333
GCK	-1.017
ADRA2A	4.9865
TSPYL4	0.042
TASP1	0.09725
WDR19	0.859
C10orf38	-1.8635
PDE4C	-0.933
FYB	0.389416666666667
C1orf55	0.952
PPFIA3	-0.86525
RAD18	-0.41125
C12orf44	0.0576666666666667
CRYBA4	-0.135
HVCN1	1.92225
TAF10	-0.5105
C16orf48	-0.649333333333333
DEPDC5	1.17316666666667
LTBP1	-1.867
MAPRE1	-0.139375
FGF8	-0.3215
C3orf52	2.9075
SENP7	0.682166666666667
LRRK2	0.52925
RUNDC2A	-0.236666666666667
KIAA0355	0.461833333333333
CPEB1	-2.80875
PPEF2	-0.8405
ABI2	-0.557333333333333
KIAA0317	0.18325
ATF1	-0.105666666666667
DYNC1H1	0.7265
DIP	0.66725
TMEM33	0.527888888888889
POLDIP3	-0.1885
C7orf24	1.5715
GPR171	4.54675
CDC6	-1.0325
PLD1	-1.253
ITFG2	-0.3061
NDUFC1	0.752
AKNA	-1.28975
NBR1	0.782
PKHD1	0.000249999999999986
HPS4	-0.274
MAFA	0.17775
ULBP3	-0.076
DIRC1	0.17
IMMT	-0.03525
C22orf13	0.39775
CEL	0.20925
MARK3	0.2435
ADAMTS2	0.5955
ARPC3	0.819666666666667
TMEM10	-0.07875
NPHS1	0.90175
BRD8	0.406666666666667
WDR12	-1.17025
IDI2	-0.411625
HOXD13	-1.784
OR8G2	1.402
SLAIN1	-1.8605
GABRQ	-0.61575
NR2C2	-0.632
NKTR	-0.9813
TLE2	1.2875
KIAA0892	-0.982666666666667
AURKA	-2.14545454545455
GPRC5C	-0.0935
TBC1D9B	-0.094125
PNPLA6	-0.247833333333333
AP3B1	0.131
NAG	0.00774999999999999
C11orf68	-0.69725
AKR7A3	1.77
AHCYL1	0.319333333333333
COP1	1.22816666666667
RPP14	0.169833333333333
PCDHB18	-0.187
CDH24	-0.79875
KRT17	-2.6319
LACTB2	-0.58725
DDX24	0.0432
PHACTR1	-2.35216666666667
SLC35E2	-1.299
LOXL1	0.151
IQSEC2	0.44225
RGSL1	-1.2795
PCDHGC5	0.2875
MEGF10	-1.053625
PRRX1	0.865666666666667
ASTE1	0.982666666666667
C6orf159	-1.0475
MYOD1	0.124
GAA	0.87225
ZNF747	0.84325
KLRC1	-0.430875
IL1RL2	0.254
GDF9	0.6265
GPR119	0.423
TRAF2	-0.266333333333333
HCK	3.38516666666667
BMP6	-2.71375
IL8RA	1.04916666666667
FLJ35848	-1.9145
EFHA1	0.554
CDSN	-0.146833333333333
C14orf54	-0.452333333333333
LSM3	0.229625
ZFP41	0.2285
C9orf126	-1.36116666666667
VIT	-2.251
SPCS3	-0.755
DEF8	-1.5627
CHAF1A	-0.826666666666667
C1orf165	0.488666666666667
ZFPM2	0.515833333333333
FTH1	-0.4715
SLC35F1	-0.95625
YWHAH	0.9055
C17orf66	0.291
ADRB1	-2.232
FOXL1	-0.9625
RG9MTD3	-0.108333333333333
UMPS	0.383875
MGC13008	0.215
KIAA1161	0.543
CCDC77	-1.39525
C12orf65	-0.074
COG4	-1.07383333333333
RCP9	-1.05375
RP4-692D3.1	3.81066666666667
CDC2L5	-0.26325
MGC7036	0.853
DNAJC11	-0.69
GDF2	-0.207
TIMM17A	0.713
HNRNPA0	-0.5994
OR2H1	0.5185
PCBP1	0.169375
COL23A1	-1.87875
LRRC2	0.977214285714286
NSD1	0.394
FLJ37078	-0.11875
WDR91	0.210833333333333
TMEM179	1.0235
DSCR10	0.682
CNDP2	0.2098
FYN	-0.462
BEX2	-3.18916666666667
KCND3	1.923
YPEL5	0.948375
LRRC42	-0.1515
C17orf45	-0.239375
ZNF649	0.8911
LOC150763	1.3715
COL5A2	1.85958333333333
CNGA2	0.3885
ELA2B	-0.448833333333333
RAB9B	-2.28975
FAM100A	0.643
NAIP	1.82364285714286
MYOZ2	-0.739375
SPATA12	-0.3995
XRCC4	-0.22825
CYB561	0.9281
CHST10	0.455
BAI1	-0.906333333333333
BRSK1	0.0661666666666667
C17orf89	-0.723375
PDE6H	-2.049
FLJ20309	-0.1477
MAP7	1.70775
SCN4B	0.1245
SPAG9	-1.0563125
SERTAD1	0.689333333333333
FLJ21963	-0.58825
ANTXR1	0.7298
TMPRSS13	-0.100333333333333
ETV7	3.95466666666667
DGAT1	0.280833333333333
NKIRAS1	0.134666666666667
TAC3	-3.6075
CORO1C	-0.35
RAD54B	-0.40325
HRASLS3	1.43966666666667
C21orf42	0.8395
BARD1	-0.1605
ZNF177	-2.066
MIP	0.702
ZNF442	0.8685
F2	-3.7775
GRIA1	-0.0665
GALNTL2	1.11916666666667
WNT5A	-0.1103
LENG9	0.26
hCG_25371	-1.172
FOXR1	-0.4335
TRA@	2.1177
PWWP2	0.80775
C1QTNF7	2.44666666666667
SLC7A4	0.751
C4orf7	3.863
C17orf80	0.448333333333333
KLK4	1.23466666666667
IL31	null
TMEM176A	4.11725
CTNNB1	0.648625
BHLHB2	0.42275
TMEM185B	0.691
ARD1B	-0.122
C1orf93	0.655
BRUNOL4	-0.6465
LOC541469	0.170416666666667
UPK2	-0.3165
GAS8	-0.4165
PATE	-0.993
IMPACT	1.278
WNK4	-0.285666666666667
HNRPLL	-0.225375
GAD2	0.51175
ITGA6	0.14825
BMP15	0.0376666666666667
CYP2A7	1.54825
RIC8A	0.233375
CCND1	0.793083333333333
USP35	0.116
DSCR2	-2.89975
CCL4	4.96066666666667
ZCCHC10	0.297
NOL11	-1.0495
TRPM2	1.33358333333333
PSMD2	-1.02936363636364
CHTF18	-0.27575
USP18	1.18025
RRAS	0.33175
LAMC3	-2.22975
TOX	-1.852
PCDH15	0.7055
GABRG3	-2.79275
NUDCD2	-0.404625
SGCZ	0.034
KCTD17	-0.1684
SPSB2	0.4685
TPPP3	3.126
CILP2	0.5945
CALB2	0.314625
CEBPZ	-0.585
ZNF479	0.344
FMOD	5.37016666666667
C21orf66	-1.32578571428571
CLN6	-0.0966666666666667
ANAPC1	-0.7095
SH2D3C	1.4425
PTPN14	-0.5624
TRIM42	0.3335
APTX	0.4385
SNRPG	-0.199333333333333
BMS1	-0.11375
