Hybridization REF	TCGA-BH-A18K-11A-13R-A12D-07
FABP3	-1.0155
OR1L1	0.6935
LOC728215	0.2335
BLID	-2.439
KIAA1217	3.83541176470588
TFPT	-0.30675
AP4B1	-0.61325
VBP1	-0.75075
OR1K1	0.075
MORC3	0.933
BHMT2	1.807
C3orf10	0.567375
FZD7	3.06466666666667
WFDC10A	0.681
PMS2CL	-0.35825
CCDC32	0.843666666666667
FA2H	-1.1625
ALG13	-0.569
TTLL7	-0.1746
SPOCK3	0.20625
SLC13A2	0.6345
AIM1	2.48075
GPRC6A	0.7925
EGR2	5.40825
MED11	0.9485
WWC1	0.667
SH3GL3	-2.3895
RIF1	-1.41928571428571
PRLH	-0.0025
VLDLR	0.1075
DBT	0.407875
C21orf63	1.3775
CGGBP1	-0.38
KRTAP12-2	-0.062
TADA3L	0.092875
ZBTB16	4.27575
PDGFB	0.993
RFX1	0.053875
UQCRB	0.0602
LOC133874	0.855
HPS3	-1.56525
LGALS3BP	0.8656
DKFZP564O0823	2.70964285714286
MRFAP1L1	0.483
HOXA10	-0.503666666666667
NGB	0.082
KIF21A	-2.32169230769231
IFLTD1	0.148
LZTS1	0.972125
ARHGEF3	1.97375
RHBDL3	0.39
CSNK1G2	-0.966916666666667
ChGn	-0.4975
KIAA1244	1.40566666666667
GABRB2	-0.1225
MGC72080	-0.675
CD27	2.8455
EGLN1	-1.5353
PEX13	-0.371
RWDD3	-0.242
RNF12	-1.75316666666667
GRIN2B	0.525
ADAMTS14	-1.15
DYDC2	-1.05983333333333
ATP6AP1	0.1013
NR1H2	0.439166666666667
PDK2	1.597
C3orf17	0.199
SLC38A2	-0.767714285714286
SLC25A29	-0.246833333333333
C15orf29	0.541625
ADAM9	-0.24775
TMUB2	0.503875
GPR176	-0.63025
AGK	-0.589625
MCCD1	-0.02225
NDUFA4	-0.2985
TMEM146	0.514
DUSP1	2.30425
UNQ6975	0.607
EMX2OS	3.819
INSM2	-0.152
LUZP4	-0.4565
SETD6	-0.89525
P2RY2	1.27275
SLC45A2	-1.661
RABGAP1	0.514666666666667
UBXD5	0.514125
GPRC5A	-2.2635
PAK3	3.67066666666667
LOC63920	0.23825
TGFBR1	-0.283
KRTAP6-3	0.2395
SFMBT2	-1.61525
CDC42	-0.327125
C11orf35	0.074
TTLL2	0.67625
UACA	0.862833333333333
CD97	-1.4769
SETD5	-0.643875
NINJ2	-0.69975
PTER	-0.0526666666666667
POMGNT1	0.25475
KRTAP4-2	-0.8535
ECGF1	1.206875
HRB	-0.591181818181818
ATP1B2	0.3674
LOC400506	-0.8315
COL4A3BP	0.26225
C6orf97	0.6855
GRHPR	0.53025
TAS2R1	0.727
SEMA7A	-2.6815
EDF1	0.87125
ODF2L	0.4298
PCID2	-0.467666666666667
GTF2H4	-0.656166666666667
ZCCHC3	-0.501125
CGB2	0.208833333333333
NEUROD1	0.2715
C20orf75	-0.522
RP5-1054A22.3	2.26583333333333
IFNA5	0.1485
ZNF134	0.496333333333333
MGC119295	-0.8745
ZSWIM6	-0.14825
SMEK1	-0.0851666666666667
PCGF2	0.284875
C1orf102	1.7825
CYP2A13	1.131
KCNH6	-0.7167
MDM1	0.1473
ALDH7A1	1.3235
C9orf75	-0.8585
VDAC3	-0.46075
OR51T1	0.133
EIF3F	0.527333333333333
KCNJ10	-0.876875
LENG8	1.0005
EDEM2	-0.267416666666667
CCNJL	0.110166666666667
DHX37	-0.796
CRYGN	0.2705
AATF	-0.61525
ZNF630	1.6565
E2F5	-0.707
WFDC13	-0.49275
FTSJ3	-1.01833333333333
C4orf33	0.75225
LHFPL4	-2.65275
C19orf56	0.892
SMAD4	0.6745
AFM	-0.5735
G0S2	3.78125
FCHSD2	-0.4907
RRP1B	-1.0113
EEF1B2	-0.190833333333333
STAT6	0.344333333333333
ZNF195	-0.47325
GNL1	-0.598333333333333
ZNRF2	0.569833333333333
PER3	1.041375
ASB16	0.22
C10orf10	4.19392857142857
ADCY8	-2.6865
C9orf58	0.652333333333333
ARMC10	-0.400166666666667
PSG1	-0.1685
DHX34	0.0055
VARS2	-0.472375
NFIC	0.37325
ITPR2	1.12275
AGXT2	0.731
OR6K3	0.9325
H2AFZ	-1.735
MLLT3	0.190916666666667
COX4I2	2.40525
CCNT2	0.694
PLK4	-3.377
NUMBL	0.215166666666667
MED16	0.19675
PLEKHQ1	0.408
GOSR1	-0.0338333333333333
BTG4	0.00575000000000001
RPL30	0.5455
IGSF5	-0.06425
IGFL2	-1.12266666666667
ELMOD2	0.541833333333333
SHC3	-1.4705
HAVCR1	0.301
DYNC2H1	1.2125
RNF5	-0.0165
C2orf7	-0.05725
NLF1	-0.0785
KLHL25	0.77725
LRP10	0.9543
KRI1	-0.9335
PUS7L	-0.558
MGMT	1.345
HOXD1	0.0591666666666667
CSH1	0.469
ATG16L2	-0.486
FLJ44635	1.0535
CHODL	1.83375
EXOSC8	-1.377
SLC28A1	0.02125
MYO7B	-0.706166666666666
SEH1L	-1.3928
MTNR1A	-0.120333333333333
TSPAN5	0.211333333333333
CDC45L	-5.18483333333333
AMIGO1	0.4055
ATAD3A	-1.59375
OSGIN2	-0.0801666666666667
PDIK1L	0.2565
DARC	4.010125
PIPSL	-0.2555
SHMT1	0.3715
CRISP3	0.121
POPDC2	2.691
ZRANB2	-1.008
FBXL8	-0.6245
TRIP13	-3.96
EIF5AL1	-0.5865
POU5F1P3	-4.709
IL6	-1.9195
CXorf38	-1.48066666666667
IFNA16	0.1975
FBXL2	1.65366666666667
BRD1	1.0035
STATH	0.5225
FBXO44	1.09966666666667
MCCC2	-0.21325
CDC2	-4.515
C5orf23	0.37825
IVD	0.123666666666667
C10orf122	-1.41366666666667
MSL3L1	0.0586000000000001
MVP	0.57775
EPOR	-0.226
ZMYM1	-0.503333333333333
BCL7C	0.406333333333333
PSTPIP2	0.9871
LYPD1	-2.057875
OR8G5	-0.356
ZP3	-0.4035
BCAS4	-0.722
EDG6	1.6035
ISY1	-0.88875
PRAMEF2	-1.08575
CUL1	0.121625
RNF213	0.053
CCRK	0.8345
DHX9	-0.66275
C13orf29	-0.51825
NCKAP1	1.6325
MRPL43	0.724142857142857
XPR1	0.41225
PKN2	-0.3369
PODNL1	0.9535
ZNF333	0.78375
DALRD3	1.01175
OPN1SW	-0.111
BTBD6	0.947
C11orf82	-3.241
OR5P3	-0.796
DUSP11	0.46775
L1CAM	-0.9921
NEK11	2.03666666666667
OR7E91P	1.4175
CNTN3	3.0154
CREB3L2	-0.804
ZBTB37	-0.924
KIAA1324L	0.122
NDUFB10	0.0688333333333333
NUDT2	0.57325
GTPBP8	-1.173
CACNA1D	0.23525
PRKAA2	-0.913166666666667
PRDM8	-0.3915
MGC16075	-0.169666666666667
KRT14	3.16514285714286
PP8961	0.28125
MRPL18	-0.14925
ABCG2	-0.68525
PACRG	2.86625
BBS2	1.1615
KREMEN2	-3.732
FBXO21	0.71175
HNRPUL1	0.43675
GRB10	0.667
CLSTN1	0.834875
LMAN2	-0.3615
C17orf61	0.28075
NIPSNAP3A	0.90775
INSIG2	-0.610833333333333
PCDHB7	0.227833333333333
STXBP2	0.40425
CMAH	1.29108333333333
SEMA5B	-0.83475
ZNF155	0.353666666666667
COQ6	0.462333333333333
PRPF4	-1.40425
TSPAN15	2.1966
VN1R5	0.2105
LATS2	-0.0880000000000001
SELK	0.06075
PGK2	-0.1275
MS4A1	-1.630625
TYW3	-1.1621
KRTAP5-1	1.17925
RCCD1	-1.59616666666667
BTN1A1	0.401
DDX28	-0.27725
TMEM65	-0.4375
LOC92345	-0.02125
TTC31	-0.2985
WDR46	-0.675166666666667
CHP2	0.0265
LSP1	0.62125
ZNF542	0.35675
EXOSC1	-0.08525
ARHGAP18	-0.182333333333333
LRRTM4	-0.940375
MAOB	4.6635
CACNB4	0.62425
MGC33846	0.84825
RANBP3L	3.008375
ATP5L	0.170625
ONECUT1	-3.4875
NUDT9	0.05725
TMEM149	0.169
STX17	0.2915
IGSF10	0.0225
TMPRSS9	-0.12
BMPR2	0.78625
ALLC	0.2855
KLF7	0.346625
GCC1	0.421
TIMM9	-0.228
CDO1	4.47233333333333
MGC10701	-0.406666666666667
IFI6	1.29683333333333
FRMD8	0.351
MGAT2	-0.4795
WBP5	0.124333333333333
CNIH2	-0.31925
KIAA0907	-1.1604
KCNH8	3.362
CTSG	0.71075
GRIK1	2.31616666666667
CUL5	0.860875
FRMD1	0.5665
OR9A4	1.335
SYT6	-1.977375
FOXD4L2	0.13575
ANAPC2	0.140333333333333
OPN5	0.373
TAF13	-1.228
LYG2	-0.1275
GGNBP1	-0.2675
C11orf40	-0.2045
OTX2	-1.518
REG4	0.0015
EIF5	0.122375
PALB2	-0.91275
SEPSECS	-0.0592
RNASE3	-0.3625
TRIM49	-0.807
POLR2K	-0.3105
GPR42	0.4915
C8B	-2.0865
SASS6	-0.80875
PREB	-0.372166666666667
OR3A3	0.03
TUBA8	0.8475
IGLV2-14	-0.1475
STIL	-3.60925
ANKFN1	-0.162833333333333
NME7	-0.6125
HOXC12	-1.815
UBE2C	-3.877
FHOD1	-0.58225
CDK2AP1	0.48025
OR6K2	-0.27875
DHPS	-0.03625
RPL5	0.643416666666667
TRGV5	0.848
LOC541472	0.041
HCCS	0.0597999999999999
DENND1B	-0.5375
LHX3	-0.073
OR5D16	-0.0375
CXorf57	-0.700666666666667
IRF2BP1	1.42825
NDST2	0.563
LCE3D	-0.0465
BOLL	0.338714285714286
SYT3	-0.44375
PIH1D2	0.07875
C20orf7	-0.482
IL1R2	0.0496666666666667
SLAMF9	-0.739
PPME1	-1.24225
PIK3CA	0.85275
TRAPPC1	0.98525
COLEC10	-2.26425
SLC9A6	-0.234833333333333
PDDC1	0.0139166666666666
CCDC53	0.494
GK3P	-1.36825
DAZL	-0.53
BRI3	-0.1315
SDK1	0.413375
CYP2C18	0.728
IFI44L	3.196
RPL3L	0.1095
FUT9	1.32516666666667
KIFC2	0.00483333333333334
PMP2	-0.405375
SLC4A9	-0.1685
PLAG1	-1.15383333333333
MYCBP2	0.552833333333333
OR4E2	0.0285
CCDC65	1.47525
C16orf82	-0.015625
ENTPD4	-0.589875
BRP44L	1.031625
PMP22CD	0.07925
TMCO4	1.6845
KCNN1	0.362833333333333
WDR35	-0.28725
CCDC80	1.47075
C3orf31	-0.7415
SLC7A9	-0.9685
TMEM190	-1.14875
DBC1	1.25533333333333
FADS3	0.577
PDZD8	-1.03816666666667
GRM5	0.03175
AZGP1	3.6771
PEX3	0.594
MED1	-0.681785714285714
ATG4C	-0.723333333333333
HNRPH3	-0.50475
FAM109B	1.08375
C4orf17	-0.564
CA10	1.21675
OPRD1	0.208
CCL16	-1.3795
SACM1L	0.01075
CST6	4.1415
CD63	0.651
LGI1	1.2515
ZNF784	-0.41725
CRYBB1	-1.4055
CX3CL1	2.3207
TOP2A	-5.036125
GYPB	-3.2885
GADD45GIP1	-0.45675
FEN1	-3.195375
IGF1R	-0.3811875
WDR72	-1.0155
PURG	-0.5315
DEFB126	0.675666666666667
PKD1L1	1.02575
CAV1	0.6992
GNPDA2	1.0379
DGAT2	4.08475
NLGN1	-2.0095
STRBP	-0.867125
HPRT1	-2.50333333333333
FANCI	-3.93275
PSMA7	-0.796125
DBF4B	-1.1085
TTF1	-0.53225
RAD54L	-3.83475
ELOF1	0.2995
PLAGL2	-1.42125
ZNF256	-0.0345
HMGCL	0.89925
MSI2	-1.1585
RPESP	2.35583333333333
C11orf60	1.00375
ABCD1	-0.1085
ACAA1	1.0209
SPARCL1	5.622
IL6ST	-0.7092
ZNF319	0.40125
TMEM109	0.1547
FAM90A1	-1.30083333333333
IL22RA1	-0.048
ATP4B	-0.269
TEC	-0.606666666666667
C7orf30	-0.542
TXNDC2	-1.343
ABCB4	-1.343
KIAA1191	0.849
C9orf38	0.304
SFTPB	-0.145
CNTNAP2	-1.56245454545455
FRK	0.905
TBX19	0.779
CHD4	-0.48025
C6orf26	-2.346
MOSC2	2.00825
IKBKE	-0.991
HIF1A	-1.43566666666667
LOC595101	-0.621
RELA	0.2055
TMEM16B	0.388
ABHD12B	-0.791
TSEN34	-0.15725
KIF18A	-4.2565
TXNDC9	-0.621333333333333
SPATA2L	0.1635
SEMA4G	-1.035
C21orf91	-0.9825
MATN1	-0.1025
KCNIP4	0.804
TUSC1	1.53875
OR4C15	-0.16375
ARMCX6	0.398083333333333
WBSCR27	-1.525
OR52I2	-0.285
KIAA1604	-0.69425
DYNC1I1	0.52225
PPP4C	-0.09125
SLC47A2	-0.069
TREH	0.238375
CD48	1.21333333333333
ST14	1.105
PKN1	-0.50675
SPON2	2.0085
XBP1	1.77708333333333
SFRS12	-0.307166666666667
EFCAB6	2.731
SELT	-0.17525
SLC39A2	0.3585
ERF	-1.0145
ARL3	0.473625
SURF6	-1.0496
MLLT10	-0.546095238095238
FLJ11171	0.6975
TDGF1	-3.9675
ERCC6	-0.401
EIF2AK4	-0.449
BAZ1A	-0.385
LRRN3	1.595
TMC3	-0.595
EFTUD1	-0.3385
PTPRO	-0.7095
CLEC12A	0.2275
ACBD4	0.597875
ZDHHC14	-0.45675
OTUD7B	-0.186875
ACTB	0.331
MSRA	0.52175
LCE5A	-0.5915
IFI35	0.147
BSCL2	0.287
ANKRD12	0.287666666666667
CFHR2	0.628
RGAG1	0.0555
HSFY1	-0.4555
SLC30A5	0.0595833333333333
IMPG1	-0.058
GPR109A	1.419
ZNF185	0.96075
IYD	1.81675
NPCDR1	-0.171
SERPINA13	0.757
HMGCLL1	3.11175
NEUROG1	0.598333333333333
UBQLN1	-0.7918125
LIN37	0.618
SOCS2	0.542125
DSCR4	-1.23125
XKR6	0.3865
GPR142	-0.0095
KRTAP13-3	0.1075
CCDC15	-1.3915
MOS	0.6215
CD1E	-1.398
OFCC1	-0.0226666666666667
FAM83D	-5.20425
SRFBP1	-0.09375
C9orf96	-0.287
DHDH	-1.0015
CCDC90A	-0.962
RABL3	0.114
CD320	-1.12533333333333
ANGEL2	0.00858333333333333
MRPL21	-0.504
SMG6	0.607
INSR	1.2835
FLJ14816	-0.149
GLRB	-0.058
C9orf89	-0.10475
CIZ1	-0.287
URG4	-0.564833333333333
LRDD	-1.053
CBY1	1.51516666666667
NFX1	0.097125
MTERFD2	0.662142857142857
C19orf23	0.2145
PGC	-2.372125
IER3IP1	-0.0577
RASAL2	0.0700833333333333
C1orf89	-0.634
SYNJ1	-0.270125
NFKBIE	-0.7085
FLJ40125	-0.267
TCEB2	-0.2715
NOG	-0.9295
POLR2J2	0.274666666666667
HLA-B	1.8405
PCDHA1	0.7475
PPP2R2B	0.432
ARHGEF17	0.966166666666667
TCF7L2	1.48557142857143
CHD5	-0.425333333333333
ZNF431	-0.5765
TBC1D25	0.2855
ZNF800	-2.0095
SCUBE2	2.32218181818182
MYCBP	0.175333333333333
GPX5	0.249
C6orf129	-1.317
QSER1	-0.988
ULK2	2.0505
PIGO	0.3075
NRCAM	-1.52828571428571
SLC35E3	-0.9875
CSRP2	0.66625
HYPE	-1.0565
MAPK15	0.574333333333333
MGC14327	-0.0575
TIMM13	-0.354666666666667
ZNF462	1.27325
GBA3	2.8875
TEX13A	0.594
MCM6	-2.04744444444444
MTRF1	-0.737
ABCA7	-1.215
EIF4A2	0.92825
ZC3H10	0.9051
RPGR	0.318166666666667
C20orf94	-1.22075
RP1L1	-0.17475
GPR125	-0.043
USP22	0.126428571428571
OR1L4	-0.029
MLZE	0.4745
FLJ32065	0.20825
PTCD1	-0.67125
CRTAC1	2.57566666666667
BXDC2	-1.6795
C18orf1	1.65633333333333
FAM107A	2.689
EFNA3	-0.7545
P18SRP	-0.3911
CAMKK2	0.195583333333333
KIAA0649	0.059
NES	0.165666666666667
HS6ST3	-0.78475
PON2	-0.3525
TCP11L2	-0.18025
CLEC4A	1.89225
PRR12	0.839
MLXIPL	0.6358
C2orf50	0.594
ZNF28	0.57575
ENC1	-0.81
MAP2K1	-0.023375
FKSG2	1.37675
KIAA0430	1.63
PTP4A1	-1.25405555555556
GPR156	0.059
GTF3C6	-0.9415
UBR2	0.1367
LOC388272	-1.4025
MAK	-0.157333333333333
ACOT4	1.825
STC2	1.03075
PIGW	-1.132125
SAE1	-1.079625
COL6A1	0.112954545454545
OAZ1	-0.3035
STMN4	1.64283333333333
EDG3	0.608166666666667
SGCE	1.27216666666667
IL11	-2.458
PRSS8	1.66175
YIPF5	0.115333333333333
WNT4	3.6485
CSN2	0.0923333333333333
TCF7	-1.538625
TDO2	-1.14325
SAMD9	-0.5748125
S100A7A	0.3395
MMRN1	3.42166666666667
GKAP1	0.4395
AKR1C3	1.3885
RNF19A	-0.28025
GMDS	-1.08475
YKT6	-1.45925
SPARC	1.1648
C12orf31	-0.8045
UBE2V2	-1.26566666666667
FBXL18	-1.2405
KIAA0460	0.49575
ADAM22	-0.8175
SERPINC1	-5.23325
KCTD21	0.37625
MYOHD1	-2.16425
ZNF37A	-0.8325
GTF3C1	-0.535
CTSZ	1.15425
PRNPIP	0.2555
DRD1IP	0.01025
NR1I2	-1.97066666666667
ZNF266	0.2972
SPAG4L	0.197
COX4NB	-0.7885
SAPS1	-0.48
APOA1	-3.656125
TATDN1	-0.162833333333333
C10orf82	1.07125
KPNB1	-1.97475
FOXO3	1.177
CRYBB2	-0.7715
ZBTB5	0.1945
SLC25A38	0.40675
DCTN2	0.442166666666667
IFT20	0.346
CTHRC1	-1.2775
C1orf31	-1.499
UHRF1	-3.071625
GPC6	-0.84225
C10orf54	2.39975
MCF2L2	-0.226833333333333
WNT9B	0.29625
OLA1	-0.22125
FAM120B	0.0915
TTLL10	-0.6815
CYorf15A	-4.7105
RELN	-0.9928
SCN2B	2.58525
MFHAS1	-1.981
NKX3-2	-2.37516666666667
RASGRF2	0.976
SSBP1	-1.36733333333333
KPNA6	-0.681785714285714
LOC389118	-0.053
HS3ST4	0.9329
SUPT7L	-0.248125
FLJ32658	-2.553
IGFBPL1	-1.04575
KIAA1641	-1.797
SHKBP1	-0.670333333333333
CSF1R	4.5185
NAGK	0.858
MYL2	1.24325
HIST1H4C	-3.52266666666667
TOMM7	0.016625
ADAMTSL3	2.1969
TNFSF14	-0.56875
PRRT2	-1.28575
VTA1	-0.110625
AOAH	2.92266666666667
CRISPLD2	1.61285714285714
PNN	-0.7009
TA-NFKBH	-0.08475
ESPN	-0.88575
RBM43	-1.1315
KIAA1267	0.29425
DDX3X	0.801166666666667
KIAA1576	-2.9585
PLXDC1	3.8185
FLJ25801	-4.73275
HNRNPL	0.09625
RUNDC3A	0.513
CASP12	2.043
SH2D5	-1.47325
RPL26L1	-0.945
OR51A7	0.09875
HDC	3.16
C2orf16	-0.317166666666667
SYTL3	2.46075
GOLGA4	0.142
NOTCH1	-0.258333333333333
ATPAF2	0.4345
ECD	0.14275
SSX5	0.212166666666667
SNAP91	-0.2895
OCA2	-0.80575
PNPO	-0.702333333333333
DAPK1	-0.707333333333333
PINX1	-0.864
SELENBP1	1.426375
NEK3	-0.690666666666667
TMED4	0.0365714285714285
SSTR4	0.1505
FOSL1	-2.8759
CD40LG	0.148
CES1	1.33191666666667
DCI	-0.328666666666667
B3GAT3	-0.557166666666667
STK17B	-0.3575
CNTN6	1.2755
CYP3A4	1.51683333333333
MBOAT2	-0.5005
PISD	0.4285
USP1	-0.911
PYDC1	0.186333333333333
CENPM	-2.65275
SAR1B	-0.031
TTC7B	-0.061375
DP58	0.1975
GPC1	0.232
RBL1	-2.26275
TMEM137	-1.61566666666667
TOB1	0.969666666666667
TCEAL1	1.73583333333333
CENPF	-4.88118181818182
C6	4.15083333333333
PRSS1	-4.07275
PPIL6	1.20516666666667
C6orf124	1.896
ODZ4	1.24366666666667
SNCB	0.00325
NDUFB9	-0.240875
CNOT6L	0.135666666666667
S100A9	0.3605
TRIM50	0.427
KCTD1	1.5146
WDR63	0.69825
SPEF2	1.873125
RNGTT	-1.03883333333333
CXorf22	0.1065
KCNK16	0.39875
CEP250	-2.370625
ATPBD1B	-0.234
KCNJ2	3.7255
MT1B	0.0645
ZNF684	0.0775
SLC4A1	0.04925
PDHA1	-0.13675
ZNF492	-0.143
TKT	-0.10325
BYSL	-1.2985
RNF38	0.523375
AHDC1	-0.286
KLHL2	1.884
CMTM8	0.873
DMP1	-1.5635
HERPUD2	-0.242
CRTAM	1.72183333333333
ZNF572	0.6875
TMEM16J	-0.6815
HSD17B2	0.60525
UBE2G1	0.721125
AHSA2	-0.2495
PELI2	0.715
TPX2	-4.809
ATP9B	0.901666666666667
DAZAP1	-1.087125
HMGCS2	3.10216666666667
C17orf38	1.307
B9D1	0.01025
NKX2-5	-0.483333333333333
KIAA1276	1.0515
LILRB2	2.5525
CSTF1	-0.6305
BTN2A1	-0.360833333333333
C15orf48	2.38175
IGF2BP3	-4.59375
FAM113B	1.22766666666667
HRG	0.333125
ZNF131	-1.266
USP47	1.20671428571429
CCDC88B	-1.35475
HCN1	-0.7529
HTN1	-0.462333333333333
SYCP3	-0.98925
C13orf23	-0.7087
PAPOLA	-0.9483125
AATK	-0.0171
MSH3	-0.976
NDUFAB1	-0.74975
ITLN2	-0.6225
BAK1	-0.956
MRPL45	0.0878333333333333
MTNR1B	-0.3505
LOC645843	0.5345
SPECC1L	0.30125
PGCP	1.653
SPN	-1.663875
GPR143	0.1045
ZNF576	-0.602333333333333
TMEM39A	0.1576
ATP5D	0.626333333333333
MAGEB3	-2.66
RPS5	0.446
ANP32E	-2.25592857142857
MTMR1	-0.73125
YEATS4	-0.4725
SYNGAP1	-0.232
PCOLCE	-0.727833333333333
MNS1	0.45175
PCYT2	0.5925
ZNF182	0.1485
LAX1	-0.5055
SPPL2B	-0.1266
ELOVL5	1.7979
PCDHAC1	-0.6455
B4GALNT1	-0.939166666666667
BLOC1S2	0.34925
ZNF673	-0.2462
ARHGAP21	0.552833333333333
IRX5	2.520625
LRFN5	1.5655
FAM7A1	-0.029
RAB19	0.128
GINS1	-3.6265
ITM2B	2.1002
PAPSS2	1.21216666666667
OR5BF1	0.415
ACSL3	0.21175
KIAA1919	-0.8335
GLT8D2	3.546125
UTRN	1.96542857142857
CNN1	3.5795
HISPPD2A	0.2765
SDAD1	-0.64325
SIGLEC9	-0.187833333333333
RPL35	-0.0723571428571429
C22orf26	0.096
IMPDH2	0.386375
WDR69	-0.518
SEC14L5	0.145166666666667
CLTA	0.2555
RP11-529I10.4	0.22975
GPR37L1	0.029
OGDH	-0.315166666666667
ASB13	0.178833333333333
ZFP14	1.649
ZCRB1	-0.7215
KPNA3	-1.2325
HSPA1L	0.6
RHOC	0.903625
LOC554175	0.044
PPP3CA	1.7186
SLC1A7	0.0328
ZNF529	0.0771666666666666
RBED1	2.079
DDB2	-0.5715
FLJ11286	0.459333333333333
SPATA1	0.1655
MKNK1	0.44
DYSF	1.3635
ALKBH2	-0.2755
NKD1	-3.4945
C1orf174	-0.03
PLEKHO1	-0.3585
ASB10	-0.32475
RING1	0.155666666666667
NPC2	2.147
AVPR1B	-0.4725
YTHDF1	-0.411833333333333
LMAN1L	0.1205
GSG2	-3.661
CEP170	-1.273
RPS4Y2	-5.669
MSH6	-1.4155
HECTD2	0.4675
ZNF556	-2.288
PLEKHC1	1.2229
AIRE	-0.1375
BCL2L10	1.24225
LMOD3	0.509166666666667
ZBTB8	-0.4162
FOXA2	-3.5854
SLCO2A1	3.404125
C3orf46	-0.0485
PRDM16	0.418666666666667
TMEM98	1.58875
FRMD5	-3.0975
PDE6C	-0.0005
C1orf216	-0.3485
EP400	-0.715571428571429
PTK2	-0.43875
RNF217	0.5525
NDUFA8	-0.268
ZFAT1	0.731
LAMP3	0.0286666666666667
GLTSCR2	1.292375
NPW	-1.2185
LLGL2	-1.3164
PPM1K	-1.10816666666667
C20orf177	-0.8585
KIR2DL4	0.113
NFKB2	-0.01325
C21orf122	0.3385
HESX1	-0.3645
GPR114	1.14983333333333
SLC25A35	0.388833333333333
GNAT1	-0.286
ORAI3	0.60025
FAM76B	-0.25475
TMEM99	0.4402
TRIM29	2.5766
CDS1	0.845
RHEB	-0.36
C4orf27	-0.7685
RAB3A	-0.5775
OTUD6B	-1.168
GPD1	4.188
CDH15	-1.182
NPM1	-0.246071428571429
TMEM117	0.6505
PRPS2	0.39825
GCK	-0.6935
ADRA2A	5.06133333333333
TSPYL4	0.745833333333333
TASP1	0.2515
WDR19	0.817166666666667
C10orf38	0.01675
PDE4C	-0.503
FYB	-1.017
C1orf55	-0.650166666666667
PPFIA3	-1.55375
RAD18	-1.09025
C12orf44	-0.168666666666667
CRYBA4	-0.028
HVCN1	1.582
TAF10	0.0436666666666667
C16orf48	0.242666666666667
DEPDC5	0.603333333333333
LTBP1	-1.524
MAPRE1	-0.378875
FGF8	0.3
C3orf52	0.22575
SENP7	0.807166666666667
LRRK2	1.31475
RUNDC2A	-0.626833333333333
KIAA0355	0.801833333333333
CPEB1	-1.292
PPEF2	0.064
ABI2	-0.463333333333333
KIAA0317	-0.237375
ATF1	-0.1265
DYNC1H1	0.619
DIP	0.1295
TMEM33	-0.704055555555556
POLDIP3	0.5675
C7orf24	-0.40925
GPR171	1.714
CDC6	-4.6185
PLD1	0.4083
ITFG2	0.46
NDUFC1	-0.3395
AKNA	-1.341
NBR1	1.157
PKHD1	0.710375
HPS4	-0.3156
MAFA	-0.154
ULBP3	-0.44925
DIRC1	1.3955
IMMT	-0.6695
C22orf13	-0.0694166666666667
CEL	-0.1405
MARK3	-0.64725
ADAMTS2	1.24975
ARPC3	-0.323166666666667
TMEM10	0.22875
NPHS1	-0.22025
BRD8	0.3285
WDR12	-1.71075
IDI2	0.002625
HOXD13	-1.0615
OR8G2	-1.01575
SLAIN1	-0.5965
GABRQ	-0.498
NR2C2	-1.65175
NKTR	-1.016
TLE2	2.134
KIAA0892	-0.364666666666667
AURKA	-3.76063636363636
GPRC5C	0.555333333333333
TBC1D9B	0.118875
PNPLA6	0.157166666666667
AP3B1	-0.19625
NAG	0.545125
C11orf68	-0.18125
AKR7A3	0.612
AHCYL1	0.358
COP1	0.513666666666667
RPP14	-0.303
PCDHB18	0.48325
CDH24	-0.6655
KRT17	2.5782
LACTB2	-0.86275
DDX24	-0.631
PHACTR1	-2.9715
SLC35E2	-0.24
LOXL1	-1.767
IQSEC2	0.676
RGSL1	0.038
PCDHGC5	-0.6185
MEGF10	1.054625
PRRX1	0.130833333333333
ASTE1	0.4705
C6orf159	-0.933
MYOD1	-0.08275
GAA	0.53775
ZNF747	0.36575
KLRC1	-0.40525
IL1RL2	-0.0925
GDF9	0.34225
GPR119	-0.321
TRAF2	-0.721833333333333
HCK	2.46466666666667
BMP6	-0.86575
IL8RA	0.263166666666667
FLJ35848	-1.375
EFHA1	0.47575
CDSN	1.9735
C14orf54	-0.0353333333333333
LSM3	-0.739125
ZFP41	0.0255
C9orf126	-1.31383333333333
VIT	1.524
SPCS3	-2.20025
DEF8	-1.0071
CHAF1A	-2.46066666666667
C1orf165	1.03316666666667
ZFPM2	1.5525
FTH1	-0.1455
SLC35F1	0.41325
YWHAH	0.06975
C17orf66	-0.1925
ADRB1	0.0348333333333333
FOXL1	0.0015
RG9MTD3	-0.417
UMPS	-0.238
MGC13008	0.943
KIAA1161	1.1025
CCDC77	-1.7335
C12orf65	-0.7122
COG4	-0.305666666666667
RCP9	-1.84916666666667
RP4-692D3.1	3.05983333333333
CDC2L5	0.01125
MGC7036	0.962166666666667
DNAJC11	-0.646
GDF2	0.196
TIMM17A	-1.148
HNRNPA0	-1.2682
OR2H1	0.7145
PCBP1	0.391125
COL23A1	0.1195
LRRC2	0.749642857142857
NSD1	-0.224071428571429
FLJ37078	-1.382375
WDR91	0.637
TMEM179	0.34475
DSCR10	0.2035
CNDP2	0.5698
FYN	0.0815
BEX2	0.522166666666667
KCND3	0.234
YPEL5	2.151
