Hybridization REF	TCGA-BH-A0BS-11A-11R-A12P-07
LOC646982	-0.032
SLC26A6	-1.762
BIN1	0.3837
SRRM1	-0.155142857142857
PCSK1N	0.14675
ALS2	0.0157777777777778
ECT2	-2.73678947368421
CACNA2D2	0.336125
DOCK6	-0.86325
C10orf119	-0.1265
FATE1	-0.756
DUSP23	1.28825
TRIP6	0.414
NUP35	0.263
CDH3	2.75125
KLHDC8A	1.0525
C9orf116	-0.677125
EI24	0.0545
CENTD1	0.808333333333333
RWDD2B	-0.0475
DOCK1	1.313
NPAS2	-0.41575
NR3C2	4.52533333333333
FAM63A	0.170916666666667
INPP5F	-0.6105
FAM111A	-0.2646
MYBL1	-2.80083333333333
IQGAP3	-1.88883333333333
CRADD	0.2365
DUSP12	-0.8835
PDZK1IP1	4.43275
VASH2	-0.7765
CTR9	0.433
VIL1	-3.9495
OR8U1	-0.8634
CCDC107	1.503
PTTG1IP	-0.581125
OR4X2	-0.73175
COL9A1	-1.669
PSMD9	-0.26325
ZFP62	0.50575
TIP39	-0.043
PARP15	-0.861
TTC19	0.7815
C1orf114	-3.095
GFPT1	-0.6575
SLC27A6	2.4695
MRPS10	-0.7009
CALML5	3.64866666666667
TRPM7	-0.02875
CGNL1	2.144
CECR1	0.604
SERPINB8	-0.859666666666667
TMEM102	1.163375
PDIA2	-3.85433333333333
NUCKS1	-0.554166666666667
HOTAIR	-0.42675
EBI3	-0.043
NXN	1.1875
ZMYND19	-0.596875
FOXJ3	0.2345
EIF5B	-0.613555555555556
EIF2B4	-0.100333333333333
LEO1	-0.63725
ZIC5	-2.09066666666667
IL20	-0.142
KIAA0415	0.851333333333333
FLJ37357	1.3915
TSPAN12	0.93675
ACTR3B	0.810875
TFAM	-0.024
IL17RD	0.996875
PARP12	0.0565
KLHDC7A	1.2135
KCTD4	0.3765
GTF2H1	0.184
FLCN	-0.760833333333333
BIRC4	0.637
LOC790955	-0.0965
VKORC1L1	-0.26375
CYP4F22	1.90016666666667
TAS2R5	-0.2035
ZNF582	0.7405
HS3ST3B1	-0.3105
CTNS	0.01
STK36	-0.332666666666667
MMD2	0.404
RP5-1103G7.6	2.037
FLJ23356	-3.602
CRH	-0.41325
C1orf182	-0.743833333333333
ACP5	1.59966666666667
AMFR	-0.2703
CA4	2.7085
PLCB4	-0.047625
MPHOSPH10	-0.172
UNQ473	3.04316666666667
G3BP2	-0.332583333333333
SR140	-0.69375
HOXA2	1.64275
PYGB	0.220875
BAT1	-0.222166666666667
DKK3	1.1295
DDX31	-0.862
TULP1	0.0633333333333333
NHLRC2	-1.02325
TNRC4	-0.221666666666667
ZNF430	-0.189
TNRC6A	0.18325
PLA2G1B	1.48116666666667
RCHY1	1.4135
GTF2A2	-0.249
MGC4294	-1.557
ZNF691	0.4365
TACC3	-3.2065
DNAJC5G	-0.263
LOC4951	1.15533333333333
MS4A4A	-1.4485
LOC152485	0.3855
PPP1R2P1	0.06725
PPP2R5B	-0.03225
RPGRIP1L	-1.03725
SPOP	0.3645
PTPRF	1.10258333333333
MGC42090	0.296
SUSD3	1.5595
THOC4	-1.15875
MAML1	-0.1202
FXR2	-0.939666666666667
TYK2	-0.501125
MUC6	0.9325
DNAJB7	-0.221
PIP4K2A	-1.04292857142857
MEX3A	-0.906166666666667
RRP1	-0.491125
TFAP4	-0.44025
CXorf41	0.7545
MTMR4	-0.411333333333333
CTLA4	-0.845
SNX9	-0.331875
CIB3	-0.625666666666667
NECAP1	0.040875
PLA2G2D	-0.2942
GLMN	-1.34383333333333
DCLRE1A	-0.69325
PDX1	0.578
SAMD11	-1.5425
MRPL55	0.1796
TLR7	1.201625
TBC1D21	-0.0875
SMAD1	1.742
ACTRT2	-0.54675
RIOK2	-0.37075
PDLIM4	1.31925
SLC22A15	-0.0771666666666667
ABHD13	1.35
STX18	0.2392
CCPG1	0.174076923076923
DCBLD1	-0.753666666666667
SLC2A6	-1.8195
NOLA3	-0.3275
TRDMT1	-0.539214285714286
IL17F	0.976
ATP1A4	0.157333333333333
OR52W1	-0.6195
CFL1	-1.71275
IL4	-0.817333333333333
RBP2	0.499333333333333
CPSF6	0.059125
TTC8	-0.0411666666666667
MUCL1	7.0615
EYA3	-1.80266666666667
KRT38	1.1365
GNE	0.1905
ZNF501	1.35825
SLC35A2	-0.0791249999999999
CEP110	-1.206
MYF6	0.8495
MGST2	0.5145
TRPV4	1.81283333333333
NEK8	-0.405166666666667
NOX5	-1.538
NCKAP1L	-1.3525
EMP3	-2.41883333333333
BPY2C	1.337
C1orf38	-0.42875
ELOVL2	-1.127625
CBX7	2.57816666666667
OSBPL1A	1.198
ZNF589	-0.4775
ESCO1	-0.524333333333333
TRA2A	0.3935
C3orf26	-1.24725
PHF2	0.917083333333333
PID1	1.3275
RFC1	-0.35675
MTAP	0.000374999999999996
ADORA3	1.45416666666667
LOC389458	-0.70425
TRNT1	-1.02125
CRIPAK	-0.49525
RAI2	3.04983333333333
ANKRD44	-0.51975
GZMB	2.848
NFE2L1	-0.490375
STIP1	-1.11866666666667
RASL11B	-0.416
NT5DC2	-1.49666666666667
LRP2	3.162125
MTDH	-0.499466666666667
ARSG	0.218
HSP90AB1	-0.474583333333333
CT45-6	-4.46533333333333
ZNF483	1.12475
LMBR1L	-0.27675
S100A2	-0.7669
C2	-1.629
C2orf27	-0.0665
EIF4EBP1	-1.57025
GCKR	-3.17516666666667
PPP1R9B	-0.284625
FER	-0.81
SNRK	1.29016666666667
OR5M10	-0.8425
UTP6	-0.78575
CAPZA3	1.267
FBP1	1.412
TERT	-1.9375
CCL1	-4.191
FUCA1	0.7575
ALS2CR8	0.447166666666667
KCMF1	0.0855833333333333
SRCRB4D	-1.23
OXCT2	0.2125
IL17RA	0.597833333333333
MPP5	0.227875
SPA17	-0.642
FLJ10986	1.49666666666667
GALNT14	-0.609
CXorf27	-1.9362
NPLOC4	-0.14875
RAB34	-0.1965
KRTAP3-3	0.3745
ARSD	0.985833333333333
CPLX2	-2.2583
PJA1	1.1105
WHDC1L1	0.801833333333333
RB1	-0.6836
MTMR15	-0.7385
PHLDA2	-1.39911111111111
GUCY2F	-0.5525
MPV17	-0.0986666666666667
SLC35D1	-0.8845
LYSMD3	0.0543
COL16A1	0.985
ERLIN1	-0.612666666666667
JMJD4	0.27475
HIST1H2BK	-1.79725
TP53I11	0.946
ST3GAL4	-1.7006
PF4V1	0.765166666666667
ALG8	-0.60375
REG1A	-0.120333333333333
MINA	-0.20925
CYB5R3	0.212333333333333
HHLA1	-0.55775
MYST4	0.4459
VASN	-0.61275
UCHL5IP	-1.19475
TFAP2A	0.96475
MGC9913	1.255
C9orf97	-0.1465
LOC90379	-0.33025
PHF15	0.261428571428571
ZNF169	0.8404
KRT7	3.1572
GLIPR1L2	2.429625
LOC116236	-0.6785
IQCF3	0.0343333333333333
RDH14	1.12766666666667
HNRPK	0.181285714285714
RABEPK	-0.9325
ISX	-4.151
CBARA1	-0.36375
RAD51AP1	-3.3105
MLL5	0.77775
CXorf48	-4.5345
SGCD	-0.9215
PHTF1	-1.70675
CA3	2.95775
CMTM5	1.717
STX10	-0.399375
JMJD2D	-0.51325
P4HA1	-2.27016666666667
GAB3	-0.145833333333333
DHRS4	0.462333333333333
COL4A1	0.7775
C20orf20	-1.88275
OSBPL2	0.35725
PTTG2	-3.1195
KIAA1688	0.69825
STS	-2.144125
SHROOM4	0.21175
KBTBD5	0.0211666666666667
ALDH1A3	2.8651
BTNL2	0.125
TGIF1	-0.048
ZFAND5	1.122
ICA1	0.626
NAV3	0.056
FLJ12331	0.145
EPS8L2	0.106
MNT	0.0491666666666667
ENTPD1	1.17816666666667
OR51E2	0.577142857142857
STK11	0.03
MX1	2.845875
TTTY9A	1.43333333333333
CX62	-1.307
LOXL4	2.188375
EXOSC4	0.09125
PURB	0.0287142857142857
SETD1A	-0.483166666666667
RELB	0.86075
LAMB2	1.49316666666667
HNF1B	-0.1348
PNLIPRP3	0.258
C14orf139	1.05825
UMOD	0.77375
GRIN3B	-0.6155
GPR25	-0.0525
ZNF512B	-0.9665
ATP6V0A1	-0.51725
SRA1	0.26725
ZNF615	1.15125
ZNF768	-0.3455
ZNF469	1.96275
DYNC2LI1	0.718333333333333
DNAH3	0.4995
LOC387911	3.751
LOC554234	0.84075
ARRDC5	0.57875
TMEM59L	-2.32066666666667
MARCH4	-1.98233333333333
CNOT8	0.236666666666667
KIRREL3	-1.49983333333333
ADAM17	0.3485
MYOG	-0.506375
CPNE1	-1.20016666666667
AK5	4.699375
LOC204010	0.3345
NDRG4	1.03025
LOC130074	0.052
PIAS4	0.087
NCOA2	0.98125
TEGT	0.1357
USP5	-1.26575
ANKRD21	-1.06675
KIAA0692	-0.0173333333333333
HAPLN3	2.20175
LZIC	-1.00225
NRXN3	1.3435
CDKN2C	0.2055
KIAA0226	-0.14875
CYB5D1	-0.30675
WDR68	-0.9559375
ABCB6	-0.6763
MRPS25	-1.02125
ZMAT2	-0.140083333333333
KRT25	-0.927
RPL11	0.472
GRAP	0.00483333333333332
LOC198437	-0.695
RORC	1.06025
RAP2C	-0.468428571428571
MXD1	0.0478
AZI2	0.0773333333333333
NUAK2	-1.66425
AHSG	-5.9095
MANSC1	2.19775
IMP3	0.584666666666667
C2orf3	-0.641
VSTM3	1.618
PCTP	0.34
SIRT1	0.854
MANBA	0.75825
CD164	0.913625
GFRA1	-0.8758
PRM2	-0.051
ZKSCAN3	-0.167
PLEKHG1	2.4915
TPRKB	0.335
UBFD1	-0.79
CDKL5	1.5634
HIST1H2BD	-0.965166666666667
INPP4A	-1.39116666666667
BMX	1.28425
PTPRU	-1.156
LOC554202	-0.533
HOXC8	0.07125
IL12B	-0.2205
ADPGK	-0.506
ZNF418	1.874
SIAE	1.77
CWC15	0.14775
RP13-401N8.2	-0.5945
KLHL11	-0.6525
DEDD2	0.472875
PSMB3	-0.99075
DDX25	-2.176
ZBTB3	0.569333333333333
GFRAL	0.1045
RPS25	0.373666666666667
FAM57B	-0.8145
TESK2	1.16533333333333
DNM1L	-1.668125
ZNF207	-0.582833333333333
CLEC11A	0.434625
TOLLIP	0.657375
TMEM61	1.16133333333333
DLK1	-2.9135
PLVAP	2.578875
NOD2	1.82416666666667
SCMH1	0.44725
FLJ40235	0.10375
HTR2A	0.286166666666667
ARMC5	0.2895
FUT7	-0.004
PRELP	2.4924
ALKBH6	-0.325166666666667
GYG1	0.169083333333333
POLR3GL	0.665
COL8A2	3.631
OR10A5	-0.15525
C1orf187	-2.04725
TXLNB	-0.0326
C16orf68	-0.637083333333333
R3HDM1	-1.9695
C16orf75	-3.3705
BAALC	0.738875
TNP1	0.700666666666667
GAPDH	-1.74041666666667
COX7C	0.119
ERRFI1	1.20733333333333
PGAM2	0.548833333333333
FAM108B1	-0.497
APC	0.112625
TLR2	3.75225
SUCNR1	0.839875
ZNF233	0.9535
WFDC1	-3.0415
PSG11	-0.390777777777778
SLC39A1	0.194
PSAPL1	0.2985
CDC42EP1	0.581
MECR	-0.05825
KIAA0101	-3.8355
MACROD2	1.189
MMP19	0.33525
LOC202459	-0.0378333333333333
VNN2	1.05975
ACCN3	-0.814
TIMD4	1.3725
RNASE8	-0.7825
CCDC7	-0.1845
SULT2B1	1.5965
ME1	-0.7005
MGRN1	-0.642125
MRPL30	-0.59075
IVL	0.208625
CALM1	0.9288
PLEKHA6	1.4683
B4GALNT2	0.408
PGDS	3.476875
C8orf33	-0.0613333333333333
TMEM56	-1.1185
CKM	-0.529
ESR2	0.111333333333333
ACOT8	-0.02825
AGTR2	0.62075
LOC155006	3.0365
BC37295_3	1.1605
EPM2AIP1	-0.1278
PZP	-0.02625
RPS9	1.63716666666667
C18orf51	-0.976666666666667
SIVA1	0.1366
HEATR2	-0.981
CD3E	-0.748454545454545
C20orf142	-1.2515
PGLYRP3	0.1045
CCDC139	-0.48525
GPS2	-0.827833333333333
NOL14	-0.76725
LRTM2	-0.967333333333333
TRIM36	-0.82075
TP53RK	-0.2554
FBXL13	-0.224666666666667
RUFY2	0.0467142857142857
C11orf70	1.3405
HSPB9	1.59733333333333
GJA5	1.58675
HGF	-1.2315
EPHB4	-0.247
SOX18	1.76375
IFRG15	0.3145
SERPINA10	-4.335
WDR23	-0.775875
REEP2	-1.53116666666667
CDK3	-0.75225
HSPA12A	1.2715
ARL8B	0.2092
SATB1	0.947666666666667
PPM1D	-1.04216666666667
VPS45	-0.556833333333333
TP53BP2	-0.03525
GJE1	3.7315
CACNA1G	0.0351666666666667
VGLL4	1.0315
GNPTG	0.43975
ROS1	-2.50533333333333
C21orf128	0.201
BMP8B	0.56125
SLC5A4	0.1435
SLC6A3	0.283333333333333
C16orf53	-0.36275
TMEM81	-1.203
APC2	0.00499999999999989
SYAP1	-0.277375
C6orf54	0.217666666666667
ZBED5	0.0265
PVR	-1.32225
LTA4H	0.047
CCDC24	0.8131
MAGEA4	-3.3745
IFIT3	1.13283333333333
MYADM	0.932625
C21orf82	1.1405
PDE3B	-0.224
TMPRSS11A	0.377
PGK1	-2.02264705882353
CCL13	3.6965
DERL3	0.304
MLXIP	-0.81775
PLOD1	-1.5405
MTFR1	-1.2085
NPDC1	-0.341833333333333
GPAA1	-0.210166666666667
LTV1	-0.155
RYR3	0.6975
C7orf46	1.413
VAMP2	0.648875
RNF135	1.2235
SUPV3L1	-0.33875
FIBP	-0.186125
ADAMTS18	2.0554
RNF25	0.186333333333333
SOS1	-0.14375
PLAU	-0.67275
MATK	-0.39875
EHF	8.061
CTNND2	0.099
PTEN	0.917214285714286
ZNF189	1.122625
SLC28A3	1.2355
GUCY1A3	4.97175
SETD2	0.130125
ROGDI	0.44775
TICAM1	0.1759
RASSF3	0.804
PACSIN2	0.150166666666667
SERPINB5	1.822
PRKCDBP	-0.05025
TFDP3	-0.3425
LGR6	4.716
RFX5	-1.44283333333333
OR52J3	-0.405
PTPN18	0.41975
ZBTB34	-0.576285714285714
KCNF1	-0.11625
SYNE2	0.00800000000000002
SLC22A4	0.516
NETO2	-1.63825
VCPIP1	-0.98375
LDHD	1.0145
ESX1	-3.17875
SQRDL	1.89375
GALK1	-0.3125
SERPINA6	-1.31783333333333
HD	-0.306625
ASCL3	0.7565
FBXL6	-1.1765
FABP7	1.834375
MAGEC3	0.645
KLC4	0.040875
CD1D	-1.87425
PRAM1	1.1905
EIF3B	-0.181642857142857
DSCR8	-5.45825
FLVCR1	-2.4205
KIAA0141	0.046875
PROM2	3.63383333333333
ALOX5	1.5185
GPR162	-1.660125
LYRM2	0.38625
RNASE6	-0.46
HES5	-0.1235
GJA1	1.233375
MRPS14	-0.33575
HMHB1	-0.0715
TAF7	1.072625
BTNL9	2.2279
SFXN2	-0.20625
VEPH1	-2.1395
GK2	0.634833333333333
AMBP	-4.231375
KIAA0953	null
XAGE5	-0.804833333333333
CCBP2	-0.25
TGM2	-2.36583333333333
ZNF202	-0.173
ACTL6A	-0.884666666666667
SLC23A2	-0.6119
ARHGEF7	-0.461416666666667
LOC728635	0.3405
CRYM	-0.019
PKD2	0.1745
MANBAL	0.754666666666667
LIN54	-1.0605
ACTL7B	0.227
OR4D9	0.652
KIAA1683	0.9855
ZNF704	1.05733333333333
TCP10	-0.89975
MAGEB18	0.669
DEFA4	-0.1262
ZNF197	-0.4465
PTOV1	0.304833333333333
RNF208	0.179
CMIP	0.308
TRDN	0.9435
UCHL1	-0.912375
APOL6	0.5379
PLK1	-2.59416666666667
NPHP1	1.14883333333333
NDUFA11	-0.02475
DAB1	0.3765
RTN4R	-0.29525
PUSL1	-0.925
SYT2	-0.879
ANXA13	1.6005
RFTN1	-0.81475
ATP8B2	-1.41241666666667
VN1R2	-0.102
OR52E4	0.3685
NPPB	-2.77966666666667
ZNF148	0.6805
ZNF141	0.093125
IKZF1	-2.085125
PSMC2	-0.765
GGA3	-0.5735
LPGAT1	0.370333333333333
SEC16B	0.161833333333333
C5orf38	0.607
THOC2	-0.7375
SLC16A12	1.48916666666667
ALK	-0.872
DACT3	0.1432
CACHD1	0.7205
GAN	0.06475
EXOC6B	1.11
HIST1H2AE	-1.258
VAMP1	-1.96
SRI	1.49266666666667
AKAP14	-0.5525
HLA-E	1.6122
SLC25A32	-0.181666666666667
FLT3LG	-0.533
ATP1B1	2.317
WDR1	-0.1586875
SWAP70	0.91
TRIM31	0.476333333333333
ARNT	0.57325
ZNF596	0.3222
CDKN1B	1.05008333333333
FOXC1	0.576375
SEMA3A	-2.1143
LSM14A	0.584416666666667
STEAP3	-0.295125
ABCA1	0.496166666666667
PLSCR2	0.772333333333333
EDC3	-0.531083333333333
THBS3	0.0525
C15orf43	0.4096
GMCL1	-0.738
C9orf71	1.29975
MGAT5	0.0425
LOC402164	-0.2975
TSPAN8	-1.59083333333333
DYNLT1	0.846
IGSF1	-2.7515
TMEM143	-0.292
FLJ25006	-2.524
ATP13A3	-0.796
C3AR1	1.45125
CADM2	0.4976
EFNA4	1.241
HAO1	0.936
TWF1	-0.0375
MRPS17	-0.9315
MYH9	0.464583333333333
C9orf9	0.542333333333333
C17orf79	-0.341333333333333
FSCN3	-0.683
BDKRB2	1.08083333333333
PCGF6	-0.496666666666667
RAP1GAP	0.994333333333333
TAS2R41	5.054
DCLK1	-0.1318
DEFT1P	-0.17225
TAF2	-0.604833333333333
COPZ1	-0.089125
KATNA1	0.13825
STIM1	0.8505
TBX2	-1.932
RPS4X	1.39430769230769
MARCH8	0.718
DHX33	-1.24033333333333
TMEM161B	-0.0941666666666667
SYPL2	0.0785
ADCY5	1.073
SRPK3	0.230125
CXorf9	0.65
REC8	-1.181875
CLP1	-0.12
MGC52498	0.6675
DUOX2	0.6
C6orf150	-1.08975
TSC22D3	3.02125
CASP8	-1.0322
PRKD3	-2.1436
CFH	0.99275
TRO	-0.65875
NRIP1	0.84275
ZNF707	-0.0736666666666667
TBC1D22B	-0.376833333333333
HYI	1.36
COX7B2	-0.261
GPR52	-0.214
CASC3	0.263214285714286
METRN	-1.91875
KRT3	0.446
ARF1	-0.0669285714285714
C1orf111	0.651
MOG	0.765
C6orf50	1.4655
MGC12966	-0.33875
ATP7A	2.17683333333333
NOTUM	-2.52066666666667
LOC342897	0.215
ITSN2	0.31275
GIP	-0.25
LOC89944	0.115833333333333
UBXD8	-0.404625
GYPE	-1.6762
JAG1	1.48033333333333
RLBP1L2	null
HIST1H2AL	-0.680875
PAPPA	-1.7404
CYP4F8	1.815
TRH	1.20875
DCTN3	0.0169
NT5C	-0.18775
HTR3C	-0.1325
VPS41	-0.32475
KIAA0174	-0.0449
ANKS6	-1.5655
MPV17L	0.456666666666667
MT1M	2.25116666666667
DTX1	0.8475
LOC146325	0.447833333333333
ZNF639	-0.127833333333333
CACNG4	0.0273000000000001
TNNC1	-1.72075
MGC27345	-0.20625
CASD1	0.0968
HOXD4	0.4605
SMC4	-2.79075
TTC35	0.1915
CTXN1	-0.91575
RGS19	-0.9905
SFRS3	-0.232083333333333
TRIM43	-0.06
HLA-DQB1	2.194375
NUPL1	-0.8297
NRAS	-2.20675
RPL22L1	-1.826
ZNF138	-0.793
FBXW2	-0.5875
SIX3	-0.142166666666667
HDAC9	-0.1525
OGG1	-0.21525
APLP1	-0.835
OR7A5	1.046
DLX4	-3.16575
TUBA1B	-1.65391666666667
CRY1	-0.264875
C12orf29	-0.0321249999999999
MGC70863	0.630227272727273
OR1D2	-1.441
C1orf25	0.201875
CUZD1	0.57725
PUNC	-2.226
SCAND1	0.1645
MYT1	-0.37
MPND	1.05125
GOLGA1	0.1594
ZBTB43	0.4745
VAPA	0.611833333333333
C4orf36	0.59475
STAP1	1.34975
SLC34A1	-0.08625
PIK3R3	0.1095
TGM5	2.3315
USPL1	0.1112
FBXO40	0.7674
BRF1	-0.5026
CCL27	-0.2965
hCG_1657980	-1.5735
PFN2	-0.8562
MYBPH	-2.087
PPP1CC	-0.3385625
CDCA7L	-1.0765
KCNB2	-0.19375
C20orf151	0.4305
USP13	-0.82525
RCOR2	0.7405
FBXW4	1.01766666666667
WT1	-3.58975
TAS2R46	1.3125
STK38L	0.134833333333333
LEPROT	1.15475
DDX42	-0.179625
TXNRD2	-0.301166666666667
TNFRSF4	0.7195
KSR1	-0.208428571428571
SLC27A1	1.51366666666667
POU5F2	0.39925
SLC22A11	0.32675
C8orf32	0.00633333333333334
ZNF236	0.247071428571429
GABRB1	-3.35175
LRRC29	0.5775
FBLN1	0.745
MRRF	-1.03333333333333
RP1	1.118
MARVELD1	0.19225
AFF4	-0.561214285714286
C17orf54	-0.56525
RAF1	-0.1775
SUB1	-0.331
MRPS33	0.28
ZIC1	-1.8763
ARL10	-0.3645
RAG1AP1	-0.615833333333333
P2RX5	-2.0774
NCR3	-0.103666666666667
LTB4R2	-0.351
HLA-DPA1	5.035875
FKBPL	-0.486
JAKMIP1	-4.18875
SNX4	0.63325
CD248	1.20975
CCR2	-0.241
LOC401152	1.17366666666667
SH3KBP1	-1.1819
LMBRD2	-0.602571428571429
WDR51A	-2.53
SYT15	0.168
SMOX	-1.50625
NACAP1	0.68675
DRD2	0.337
COPS2	0.2105
FCER1A	5.2745
TMEM112B	-0.296
SUGT1	-0.2591
CALR	-0.933875
DPY19L2P4	1.09075
ADRA1B	-0.485
LTB	3.59875
SNRPD1	-1.00125
NCAPG2	-2.69233333333333
KCNMB1	3.67333333333333
ITGAV	0.213166666666667
LENG4	-1.090625
C13orf16	-0.479
C20orf3	0.028
PIP5K1A	-1.39766666666667
PCNA	-2.03025
C1orf34	1.30875
MMACHC	-0.34975
BEST1	-0.342
REV3L	-0.8245
ZRANB1	0.2245
AVPI1	-0.9985
ATG5	0.720875
SARM1	0.7385
RGS7	-2.25566666666667
HMP19	-0.444
SGTB	-1.35466666666667
FEM1A	0.4404
C1orf122	-0.906875
MYCT1	2.91383333333333
GM2A	-0.110375
ZCCHC7	0.467857142857143
MYH10	-0.785875
DKFZp761B107	0.514
ADAL	-0.7875
OR10J1	-0.16775
TMEM9B	1.53975
DNAJA1	-0.785875
SCGB1D4	0.7145
LRRC50	0.2185
PRKX	0.3475
NUDT14	1.9152
PCTK1	-0.830545454545454
ARG1	-3.24
KIF2C	-4.58975
GFM1	-0.809
RAB11FIP3	-0.709166666666667
HBD	-1.53233333333333
NPR3	0.3643
IRAK3	1.922
OLAH	-0.763
CYB561D2	0.02725
CNNM4	0.577
MYO5A	-2.1167
SIPA1L3	1.9055
ADAM10	-0.3555
LIPA	1.02516666666667
NAP1L4	-0.063
MRPS22	-0.4545
GNG4	-2.42883333333333
PSG5	-0.0874000000000001
PPP2R2C	-2.1993
P2RY12	3.67375
SLC6A13	-0.456
AGPAT4	-0.373444444444444
C6orf199	1.104125
FAM53C	0.158375
TPM1	0.835409090909091
PYHIN1	0.941166666666667
LINGO1	-1.07466666666667
CIDEC	3.27783333333333
CRIM1	1.425
DHTKD1	-0.386833333333333
ZNF546	-0.432666666666667
CD300LG	2.0025
SFRS2IP	0.163333333333333
FLNB	0.3435
NOC2L	-1.3295
SPINK7	0.25375
CRTC2	-0.195
HMG4L	-3.491
C14orf162	0.909
CCDC123	-0.000750000000000001
HTRA3	0.04425
SPTBN5	2.1325
C1orf77	-0.0924166666666667
TAF1L	-0.247
WDR78	2.56883333333333
WDR49	0.7218
SIN3A	0.54525
ECSIT	0.665666666666667
VSIG4	4.4085
DIRAS2	0.6166
TXNL1	-0.164
MTERFD3	0.7435
CCNYL1	-1.47575
CISD2	-0.604
OR5C1	0.808
OBSCN	0.258125
GBA	-0.0248333333333333
SLC9A11	1.214
C6orf64	0.718833333333333
ESD	0.093125
CYYR1	2.91533333333333
PNRC1	1.17075
FCAMR	-0.038
PPIA	-0.607571428571429
VDAC1	-0.562625
TRIB1	2.288125
NT5C1B	-0.463
CLDN17	-0.58
ICOSLG	-0.305375
RGR	-0.201857142857143
DSG1	2.857
TMEM27	1.68825
C1orf69	-0.63525
PRAP1	-2.28625
DQX1	-3.628625
C20orf46	-1.80836363636364
NHEJ1	-0.228666666666667
DNAJC18	0.130125
MANEAL	-1.19733333333333
MTBP	-1.21025
S100A6	0.70225
ABHD7	1.1435
NEDD1	-0.4915
TINF2	0.6215
SLC7A10	4.045
KIAA1875	-1.18266666666667
TMEM20	-1.26825
COX19	-0.439125
SPRR1A	0.246
SCEL	0.0241428571428571
CCDC70	0.935
CRISP2	1.43833333333333
ILF3	-0.935611111111111
NTRK3	2.74116666666667
B3GNT1	0.0906666666666667
LARP6	0.217166666666667
FBN1	-0.935333333333333
ZNF621	0.169
JOSD1	-0.1813
SNX14	-0.26875
INHBB	4.62483333333333
TBL2	-0.56525
GUSBL1	-0.656666666666667
TXLNA	-0.096
PEX6	-0.310333333333333
DDEF1	-1.49483333333333
TMEM187	0.9435
AIP	-0.0025
MCEE	-0.09525
LGALS14	0.48025
TNFRSF13C	-0.6525
CTNNA3	-0.00319999999999996
HSDL1	-0.216
LAMA5	-0.378333333333333
KIAA1853	-0.61775
PMS2L11	-0.62725
AKAP4	-0.5725
DIS3L2	0.418333333333333
ZNF292	1.086125
TBX15	1.63966666666667
CTCF	-0.3857
FAM19A3	0.9375
FUT10	-0.43425
KIAA0746	0.000500000000000004
KRT81	1.89
ALDH3B2	1.52525
MOGAT2	0.5055
M6PR	-0.801
COASY	-0.700333333333333
CCND3	-0.743214285714286
LAMC1	-0.132
CLASP2	-0.371
EIF2AK3	0.62375
SMYD2	0.293833333333333
PBX3	-0.24475
TMPRSS2	4.815
OR10R2	0.41
ZNF761	-0.1
MED30	0.02075
ZNF629	0.181375
CORO6	-1.31775
FLJ10154	-0.7495
FAM123B	-0.191
ANGPT1	-0.6422
MED23	0.244875
LOC255374	0.51125
SEMA6A	0.5949
HSD11B1L	0.737666666666667
GMEB2	-0.590666666666667
PSMD14	-0.8305
FLJ10213	-1.0995
PDCD2	-0.5295
MAST1	-0.1675
EPHA1	0.501833333333333
XCL2	1.8225
EIF4G1	-0.888666666666667
UBE2D1	-0.0152
RAB39B	-0.576833333333333
IDH3A	-0.652166666666667
CREB5	-0.481625
FLJ21511	1.087
ANGPT2	1.687
RANBP3	-0.2145
DYRK1B	1.30716666666667
HLA-DRB6	-1.538
FLJ11292	0.312
NMRAL1	0.36875
ATP6V0A4	2.61383333333333
FGFRL1	-0.98125
GZF1	-0.1218
TMSB4Y	-2.385
RBKS	1.113
PHLDB1	0.966571428571429
SEC23A	-1.30266666666667
MLX	-0.1002
TPD52	0.372333333333333
CPNE8	0.290916666666667
DACH2	-1.0245
PSMA4	-0.534428571428571
C1orf149	0.4587
PGM2	-0.5465
ROCK1	0.538142857142857
TAGLN	3.4634
PTPRK	1.00316666666667
TPSAB1	1.9855
GPR82	0.61925
ZNF45	0.46725
ZNF610	1.00775
TK1	-3.058
LETM2	-1.131
KLF1	-2.176
SAP30L	-0.423
KCNK2	-0.521333333333333
SORCS1	-3.4732
VEZF1	0.699
DNM3	2.45625
GIT1	-0.593
OR4K1	0.389333333333333
LSM11	-0.8035
C7orf10	-0.0158333333333334
MMP28	1.8645
ZNF394	0.54175
DPF3	-0.6588
FAM35A	-0.172
ODF2	-0.7241
TREX2	0.00475
EPB41	-0.9093
PRKRIR	-0.575666666666667
MED4	0.138
C11orf21	-0.0926666666666667
ECM2	5.481
SHCBP1	-4.4722
TRABD	0.4849
COTL1	-1.1825
CLEC3A	0.94
TNC	-1.121125
ZNF659	-0.288
C22orf30	0.552
C13orf7	0.224
PPP1R12B	2.092
SOCS7	-1.061375
MARCKS	2.02741666666667
SACS	-0.793769230769231
TTLL12	-0.58075
PPARA	-0.00815789473684212
LAYN	2.08516666666667
FAM83G	-0.4175
MOSPD3	0.141
PSMG3	-1.1703
ATP1A2	2.22325
KIAA1702	-0.9895
FAM12A	0.861
PLEK2	0.38625
TG	0.223
OPTN	1.05425
HDX	0.9285
