Hybridization REF	TCGA-BH-A18J-01A-11R-A12D-07
TEKT3	1.4325
LASS5	0.0881666666666667
ABCC4	-1.34591666666667
DLG3	1.266625
VGLL1	1.332375
ZFP36L2	1.70516666666667
MFRP	0.206666666666667
KIAA1799	0.10175
FLJ44379	-0.127
PCNX	0.40175
ANXA9	0.9185
CYP4V2	0.1718
PIK3C2A	0.37625
SRR	-0.376
NOL3	-0.081
IFITM2	1.6005
ARNTL2	-1.262
ZNF595	0.2845
NLRP13	0.845
ASPH	0.649125
CPA2	0.6875
PVRIG	-2.72283333333333
LEPR	-1.021
C16orf42	0.264833333333333
SH3BGRL	2.123
FAM77D	0.240166666666667
FNDC7	0.295
C9orf6	0.301666666666667
NOTCH2NL	0.815166666666667
PGBD1	-0.242333333333333
SYNGR2	1.281
PITPNA	-0.1410625
PRPF4B	-0.8493
SLC43A3	-1.48785714285714
NRBP1	0.28075
SLC25A22	0.08275
ILK	0.5585
SLC22A8	0.409166666666667
MRPS7	-0.034875
PITX2	-0.013
FABP3	-0.064125
OR1L1	0.036
LOC728215	1.693375
BLID	-1.125
KIAA1217	2.56035294117647
TFPT	0.31175
AP4B1	-0.56
VBP1	-1.2475
OR1K1	0.2165
MORC3	0.177
BHMT2	1.0095
C3orf10	0.647875
FZD7	1.199
WFDC10A	-0.713
PMS2CL	-0.318125
CCDC32	0.278833333333333
FA2H	-2.59175
ALG13	0.434
TTLL7	-0.7083
SPOCK3	0.1055
SLC13A2	0.215
AIM1	0.52525
GPRC6A	0.7925
EGR2	2.9335
MED11	-0.2505
WWC1	1.87525
SH3GL3	-3.51875
RIF1	-0.301285714285714
PRLH	-0.421
VLDLR	0.4745
DBT	0.5216875
C21orf63	1.10425
CGGBP1	0.018125
KRTAP12-2	0.3165
TADA3L	0.023375
ZBTB16	1.22
PDGFB	1.721625
RFX1	0.686875
UQCRB	-0.0278
LOC133874	-0.306
HPS3	1.46125
LGALS3BP	1.2391
DKFZP564O0823	3.51978571428571
MRFAP1L1	0.341
HOXA10	0.982
NGB	0.269
KIF21A	0.761461538461539
IFLTD1	0.013
LZTS1	-0.321125
ARHGEF3	1.38975
RHBDL3	-0.724
CSNK1G2	-0.287166666666667
ChGn	0.17325
KIAA1244	2.71116666666667
GABRB2	0.2905
MGC72080	0.3075
CD27	1.9535
EGLN1	-2.1295
PEX13	0.77575
RWDD3	-0.5035
RNF12	-0.3525
GRIN2B	0.243
ADAMTS14	-0.53875
DYDC2	0.923333333333333
ATP6AP1	0.6967
NR1H2	-0.0645
PDK2	0.22725
C3orf17	-0.3535
SLC38A2	-1.05257142857143
SLC25A29	0.4605
C15orf29	-0.135875
ADAM9	-0.6165
TMUB2	-0.1175
GPR176	-0.57575
AGK	-0.555875
MCCD1	0.062
NDUFA4	-0.18425
TMEM146	0.7295
DUSP1	0.8955
UNQ6975	0.0905
EMX2OS	3.6325
INSM2	0.15
LUZP4	-0.598
SETD6	-2.0585
P2RY2	2.552
SLC45A2	-1.452
RABGAP1	0.732666666666667
UBXD5	0.1215
GPRC5A	1.6544
PAK3	0.0668333333333333
LOC63920	-0.28275
TGFBR1	0.8964
KRTAP6-3	0.04325
SFMBT2	0.0725
CDC42	0.9051875
C11orf35	0.856
TTLL2	0.1005
UACA	0.584916666666667
CD97	-1.4639
SETD5	-0.04825
NINJ2	0.25675
PTER	-0.634666666666667
POMGNT1	0.543
KRTAP4-2	-0.0265
ECGF1	2.04025
HRB	-0.203363636363636
ATP1B2	-0.3124
LOC400506	-0.0135
COL4A3BP	0.6585
C6orf97	0.2695
GRHPR	0.6505
TAS2R1	0.518
SEMA7A	-0.2945
EDF1	0.7265
ODF2L	0.7713
PCID2	-0.3825
GTF2H4	-0.180333333333333
ZCCHC3	-0.63325
CGB2	-0.2865
NEUROD1	0.39575
C20orf75	-0.3835
RP5-1054A22.3	0.738666666666667
IFNA5	0.035
ZNF134	0.609333333333333
MGC119295	-1.0082
ZSWIM6	0.289875
SMEK1	-0.433166666666667
PCGF2	-0.09975
C1orf102	3.05675
CYP2A13	0.402
KCNH6	-0.8171
MDM1	0.3916
ALDH7A1	0.330333333333333
C9orf75	1.3435
VDAC3	-1.113875
OR51T1	-0.0625
EIF3F	-0.04175
KCNJ10	-0.57625
LENG8	0.34175
EDEM2	0.299
CCNJL	1.49233333333333
DHX37	-0.369
CRYGN	0.7665
AATF	-1.299125
ZNF630	1.99975
E2F5	-0.52
WFDC13	-0.66875
FTSJ3	-0.284666666666667
C4orf33	-0.16
LHFPL4	-2.5235
C19orf56	0.9345
SMAD4	0.13125
AFM	-1.72375
G0S2	-0.708
FCHSD2	0.2925
RRP1B	-0.9035
EEF1B2	-0.519833333333333
STAT6	-0.696833333333333
ZNF195	-0.1175
GNL1	-0.681833333333333
ZNRF2	1.062
PER3	-0.7845
ASB16	0.5965
C10orf10	1.31585714285714
ADCY8	-3.41475
C9orf58	0.0433333333333333
ARMC10	0.173833333333333
PSG1	-0.312
DHX34	-0.2375
VARS2	-0.02775
NFIC	0.6095
ITPR2	1.224
AGXT2	0.0101666666666666
OR6K3	-0.036
H2AFZ	-1.43516666666667
MLLT3	0.842166666666666
COX4I2	1.641
CCNT2	-0.119875
PLK4	-2.347625
NUMBL	0.0808333333333333
MED16	-0.01725
PLEKHQ1	1.22325
GOSR1	0.457055555555556
BTG4	-0.40375
RPL30	-0.115583333333333
IGSF5	1.44
IGFL2	0.762333333333333
ELMOD2	0.936
SHC3	-1.91033333333333
HAVCR1	-0.054
DYNC2H1	-0.23975
RNF5	-0.4335
C2orf7	0.017
NLF1	0.9445
KLHL25	1.046
LRP10	1.1506
KRI1	-0.39675
PUS7L	0.00283333333333332
MGMT	1.251
HOXD1	0.1275
CSH1	-0.0092
ATG16L2	-2.14475
FLJ44635	0.566
CHODL	-0.1105
EXOSC8	-1.43125
SLC28A1	0.2935
MYO7B	-0.460833333333333
SEH1L	-0.2353
MTNR1A	0.393666666666667
TSPAN5	0.385333333333333
CDC45L	-3.546
AMIGO1	0.2235
ATAD3A	-1.922125
OSGIN2	0.191
PDIK1L	0.315833333333333
DARC	0.483375
PIPSL	-0.6545
SHMT1	-0.734
CRISP3	-0.4285
POPDC2	2.4035
ZRANB2	-1.3265
FBXL8	0.0955
TRIP13	-2.465
EIF5AL1	-1.1355
POU5F1P3	-5.59333333333333
IL6	-1.781
CXorf38	0.253333333333333
IFNA16	-0.062
FBXL2	1.58533333333333
BRD1	-0.138
STATH	-0.2595
FBXO44	0.995
MCCC2	0.83075
CDC2	-1.661
C5orf23	2.699
IVD	-0.5685
C10orf122	-0.65725
MSL3L1	0.3118
MVP	0.87425
EPOR	0.2294
ZMYM1	-0.1465
BCL7C	0.735833333333333
PSTPIP2	0.1128
LYPD1	-0.750875
OR8G5	0.64
ZP3	-0.808166666666667
BCAS4	1.22025
EDG6	0.612
ISY1	0.10825
PRAMEF2	-0.5715
CUL1	-0.111
RNF213	1.648
CCRK	1.09425
DHX9	-0.485875
C13orf29	0.64725
NCKAP1	0.329166666666667
MRPL43	0.778785714285714
XPR1	-0.77625
PKN2	-0.1582
PODNL1	1.3955
ZNF333	0.444875
DALRD3	0.40025
OPN1SW	0.0345
BTBD6	0.41275
C11orf82	-0.9815
OR5P3	-0.222
DUSP11	0.1835
L1CAM	-1.1544
NEK11	1.68083333333333
OR7E91P	1.3045
CNTN3	2.8787
CREB3L2	0.591
ZBTB37	0.413
KIAA1324L	-0.72425
NDUFB10	0.468666666666667
NUDT2	-0.131
GTPBP8	-0.34425
CACNA1D	0.93175
PRKAA2	0.218833333333333
PRDM8	0.2795
MGC16075	-0.234333333333333
KRT14	-0.362785714285714
PP8961	0.4945
MRPL18	0.22425
ABCG2	-2.87675
PACRG	0.588
BBS2	-0.396
KREMEN2	-2.534
FBXO21	0.674
HNRPUL1	0.680166666666667
GRB10	0.65375
CLSTN1	1.0735
LMAN2	0.463
C17orf61	-0.418
NIPSNAP3A	0.696
INSIG2	-0.550333333333333
PCDHB7	1.12333333333333
STXBP2	0.701
CMAH	1.19708333333333
SEMA5B	-0.1835
ZNF155	0.523166666666667
COQ6	0.501166666666667
PRPF4	-0.163
TSPAN15	3.6867
VN1R5	-0.0185
LATS2	1.095
SELK	-0.5605
PGK2	-0.5385
MS4A1	-1.388625
TYW3	-0.2225
KRTAP5-1	0.281
RCCD1	-1.344
BTN1A1	0.67325
DDX28	-0.8585
TMEM65	1.14
LOC92345	-0.4815
TTC31	-0.26425
WDR46	-0.7325
CHP2	-1.13666666666667
LSP1	0.17975
ZNF542	0.78325
EXOSC1	-0.31275
ARHGAP18	0.555333333333333
LRRTM4	-0.49075
MAOB	1.84208333333333
CACNB4	-0.1805
MGC33846	0.212875
RANBP3L	0.766714285714286
ATP5L	-1.1385
ONECUT1	-2.9615
NUDT9	0.119
TMEM149	-0.5405
STX17	1.07725
IGSF10	-4.2955
TMPRSS9	0.112
BMPR2	1.2015
ALLC	-0.17525
KLF7	1.227625
GCC1	0.7519
TIMM9	-0.6365
CDO1	-1.38766666666667
MGC10701	-0.238
IFI6	2.3505
FRMD8	0.7525
MGAT2	-0.16675
WBP5	0.485
CNIH2	0.41875
KIAA0907	-1.8554
KCNH8	-0.6355
CTSG	-3.052
GRIK1	-0.560833333333333
CUL5	-0.570125
FRMD1	0.295
OR9A4	0.734
SYT6	-1.236125
FOXD4L2	0.8385
ANAPC2	-0.1845
OPN5	0.142
TAF13	0.93175
LYG2	-0.33025
GGNBP1	0.4885
C11orf40	0.1045
OTX2	-0.6425
REG4	-0.1555
EIF5	-1.001375
PALB2	-0.88525
SEPSECS	0.0052
RNASE3	-0.37175
TRIM49	-1.753
POLR2K	-0.0992
GPR42	0.0425
C8B	-2.9735
SASS6	-0.43075
PREB	-0.335833333333333
OR3A3	-0.034
TUBA8	0.059125
IGLV2-14	-2.8435
STIL	-1.92925
ANKFN1	0.208166666666667
NME7	-0.22925
HOXC12	3.83525
UBE2C	-1.197125
FHOD1	-0.844
CDK2AP1	1.05725
OR6K2	0.23475
DHPS	0.65525
RPL5	-1.0425
TRGV5	0.433
LOC541472	-0.259125
HCCS	-0.3952
DENND1B	1.425
LHX3	1.5265
OR5D16	0.0955
CXorf57	-1.732
IRF2BP1	0.849
NDST2	0.775
LCE3D	0.1505
BOLL	0.302125
SYT3	1.16075
PIH1D2	-0.07875
C20orf7	0.381833333333333
IL1R2	0.921666666666667
SLAMF9	1.6315
PPME1	0.626375
PIK3CA	0.4995
TRAPPC1	0.088375
COLEC10	-1.27125
SLC9A6	-1.526
PDDC1	0.149666666666667
CCDC53	0.16925
GK3P	-1.02575
DAZL	-0.752
BRI3	0.302
SDK1	0.954
CYP2C18	-0.2635
IFI44L	3.385125
RPL3L	0.214
FUT9	0.5945
KIFC2	-0.692166666666667
PMP2	-0.2645
SLC4A9	-0.7115
PLAG1	-2.08083333333333
MYCBP2	0.3795
OR4E2	0.147
CCDC65	-0.1895
C16orf82	-0.2445
ENTPD4	0.586625
BRP44L	0.006625
PMP22CD	-0.10375
TMCO4	1.44516666666667
KCNN1	-0.4035
WDR35	0.77825
CCDC80	2.099625
C3orf31	-0.7525
SLC7A9	-0.3285
TMEM190	0.648
DBC1	-1.31683333333333
FADS3	0.157
PDZD8	1.24283333333333
GRM5	0.015875
AZGP1	3.3542
PEX3	-0.204
MED1	-0.827642857142857
ATG4C	-0.693333333333333
HNRPH3	-0.673
FAM109B	1.80075
C4orf17	0.15
CA10	0.2865
OPRD1	-0.4395
CCL16	-1.7705
SACM1L	-1.37625
CST6	5.41725
CD63	1.0180625
LGI1	-0.98775
ZNF784	0.47975
CRYBB1	-0.86
CX3CL1	0.33695
TOP2A	-2.722
GYPB	-3.2295
GADD45GIP1	0.2035
FEN1	-1.249375
IGF1R	0.0439375
WDR72	-2.0426
PURG	-0.586333333333333
DEFB126	0.3185
PKD1L1	-0.41125
CAV1	-1.8078
GNPDA2	0.5686
DGAT2	-0.0825
NLGN1	-5.808
STRBP	0.613875
HPRT1	-1.1315
FANCI	-2.12425
PSMA7	0.117875
DBF4B	-1.06116666666667
TTF1	-0.42525
RAD54L	-1.90675
ELOF1	-0.68775
PLAGL2	-0.1335
ZNF256	0.7775
HMGCL	-0.63125
MSI2	0.542
RPESP	4.74083333333333
C11orf60	-0.21875
ABCD1	0.3005
ACAA1	-0.2353
SPARCL1	4.70071428571429
IL6ST	1.0724
ZNF319	0.29775
TMEM109	-0.3844
FAM90A1	-2.05083333333333
IL22RA1	-1.2095
ATP4B	1.294
TEC	-0.647666666666667
C7orf30	-0.64775
TXNDC2	-0.157666666666667
ABCB4	-0.3575
KIAA1191	0.706125
C9orf38	0.135
SFTPB	0.24075
CNTNAP2	0.849583333333333
FRK	2.1485
TBX19	-0.035
CHD4	0.37475
C6orf26	-3.40083333333333
MOSC2	2.21675
IKBKE	1.04375
HIF1A	-2.20483333333333
LOC595101	0.1115
RELA	0.457166666666667
TMEM16B	0.043
ABHD12B	-1.51575
TSEN34	0.493
KIF18A	-1.668
TXNDC9	-0.1875
SPATA2L	-0.09
SEMA4G	-0.9825
C21orf91	-0.342625
MATN1	-0.662
KCNIP4	0.227833333333333
TUSC1	2.227
OR4C15	-0.0485
ARMCX6	0.73425
WBSCR27	-1.3395
OR52I2	-0.248
KIAA1604	-0.2135
DYNC1I1	-0.7875
PPP4C	0.20875
SLC47A2	-1.00316666666667
TREH	0.00800000000000001
CD48	0.605166666666667
ST14	2.06416666666667
PKN1	-0.07325
SPON2	2.18325
XBP1	1.76608333333333
SFRS12	-0.4035
EFCAB6	1.19175
SELT	0.02125
SLC39A2	0.027
ERF	0.956166666666667
ARL3	0.95975
SURF6	-0.2932
MLLT10	-0.808571428571429
FLJ11171	-0.209166666666667
TDGF1	-4.71266666666667
ERCC6	0.3835
EIF2AK4	0.03375
BAZ1A	-0.160833333333333
LRRN3	0.204666666666667
TMC3	-0.3385
EFTUD1	0.3705
PTPRO	1.08266666666667
CLEC12A	0.906
ACBD4	-0.22575
ZDHHC14	-0.134375
OTUD7B	0.993375
ACTB	1.089875
MSRA	-0.305625
LCE5A	0.3855
IFI35	0.21025
BSCL2	1.58916666666667
ANKRD12	0.345916666666667
CFHR2	0.132
RGAG1	-0.371
HSFY1	0.4745
SLC30A5	0.41525
IMPG1	0.137
GPR109A	0.2035
ZNF185	0.571
IYD	2.17375
NPCDR1	0.27
SERPINA13	0.114
HMGCLL1	-1.589
NEUROG1	0.461833333333333
UBQLN1	0.329875
LIN37	0.6035
SOCS2	-2.084375
DSCR4	-1.55575
XKR6	-0.7965
GPR142	0.331
KRTAP13-3	0.9095
CCDC15	-1.007
MOS	0.0255
CD1E	-2.3425
OFCC1	0.0378333333333334
FAM83D	-1.9875
SRFBP1	-0.346
C9orf96	-0.087
DHDH	0.2705
CCDC90A	0.0555
RABL3	0.6893
CD320	-1.96033333333333
ANGEL2	0.542833333333333
MRPL21	-0.18075
SMG6	0.195166666666667
INSR	1.3044375
FLJ14816	-0.4155
GLRB	-0.732
C9orf89	1.369
CIZ1	-0.189375
URG4	-0.0858333333333333
LRDD	-1.01916666666667
CBY1	0.2975
NFX1	-0.204625
MTERFD2	-0.2415
C19orf23	0.4215
PGC	-2.887
IER3IP1	0.5356
RASAL2	0.746
C1orf89	-0.16625
SYNJ1	-0.502125
NFKBIE	0.91325
FLJ40125	-1.65833333333333
TCEB2	0.1682
NOG	-1.4335
POLR2J2	-1.00766666666667
HLA-B	2.5055
PCDHA1	2.42
PPP2R2B	-1.20975
ARHGEF17	1.3135
TCF7L2	1.47042857142857
CHD5	-0.421333333333333
ZNF431	-0.010625
TBC1D25	0.000499999999999997
ZNF800	0.07725
SCUBE2	3.37663636363636
MYCBP	0.869833333333333
GPX5	0.146
C6orf129	0.9395
QSER1	0.0778333333333333
ULK2	1.13625
PIGO	1.02533333333333
NRCAM	-1.98178571428571
SLC35E3	0.22775
CSRP2	-0.1455
HYPE	0.93575
MAPK15	-0.639666666666667
MGC14327	-0.00225
TIMM13	-1.08766666666667
ZNF462	-0.10475
GBA3	0.155
TEX13A	-0.0525
MCM6	-1.49366666666667
MTRF1	-0.69225
ABCA7	-1.4305
EIF4A2	-0.1515
ZC3H10	0.9825
RPGR	-0.2825
C20orf94	1.296
RP1L1	-0.254
GPR125	0.3385
USP22	-0.117285714285714
OR1L4	0.19775
MLZE	2.652
FLJ32065	0.871
PTCD1	-0.0955
CRTAC1	-0.176166666666667
BXDC2	-1.55675
C18orf1	3.0455
FAM107A	0.317357142857143
EFNA3	0.809
P18SRP	-0.7167
CAMKK2	1.02266666666667
KIAA0649	0.503
NES	-0.889
HS6ST3	1.978125
PON2	0.40475
TCP11L2	-0.18
CLEC4A	1.25825
PRR12	0.591
MLXIPL	-2.0556
C2orf50	0.211
ZNF28	0.99725
ENC1	1.842
MAP2K1	-1.213625
FKSG2	0.8885
KIAA0430	0.74875
PTP4A1	-1.04766666666667
GPR156	0.069
GTF3C6	0.18175
UBR2	0.3382
LOC388272	-1.27025
MAK	0.7445
ACOT4	2.8485
STC2	-2.10983333333333
PIGW	-1.70525
SAE1	-0.351
COL6A1	0.917318181818182
OAZ1	-0.356
STMN4	1.39383333333333
EDG3	0.288666666666667
SGCE	-0.421
IL11	-1.89383333333333
PRSS8	3.346875
YIPF5	0.895083333333333
WNT4	4.54375
CSN2	0.0493333333333333
TCF7	-3.49075
TDO2	3.85475
SAMD9	0.9395
S100A7A	0.2395
MMRN1	0.7976
GKAP1	0.42175
AKR1C3	-2.129625
RNF19A	0.629875
GMDS	0.4445
YKT6	0.284125
SPARC	2.1342
C12orf31	0.0455
UBE2V2	-0.982666666666667
FBXL18	-0.137833333333333
KIAA0460	-0.173
ADAM22	-0.5145
SERPINC1	-4.6865
KCTD21	0.53725
MYOHD1	-2.598
ZNF37A	0.472833333333333
GTF3C1	0.637
CTSZ	3.30425
PRNPIP	-0.107375
DRD1IP	-0.002
NR1I2	-1.788
ZNF266	-0.2951
SPAG4L	0.0835
COX4NB	-0.69575
SAPS1	0.655833333333333
APOA1	-4.463125
TATDN1	-1.14433333333333
C10orf82	-2.05575
KPNB1	-1.01
FOXO3	0.525333333333333
CRYBB2	-0.993
ZBTB5	-0.112333333333333
SLC25A38	-0.739
DCTN2	-0.0228333333333333
IFT20	-0.04675
CTHRC1	3.232
C1orf31	-0.95325
UHRF1	-1.6345
GPC6	0.34125
C10orf54	1.568
MCF2L2	-0.3845
WNT9B	0.322875
OLA1	-0.850875
FAM120B	1.39975
TTLL10	0.509
CYorf15A	-4.39266666666667
RELN	-1.7877
SCN2B	1.78908333333333
MFHAS1	-0.19625
NKX3-2	0.356166666666667
RASGRF2	1.1065
SSBP1	-0.723166666666667
KPNA6	-0.585142857142857
LOC389118	-0.3265
HS3ST4	-1.1785
SUPT7L	-0.433375
FLJ32658	-1.77075
IGFBPL1	0.164
KIAA1641	-1.3807
SHKBP1	0.561333333333333
CSF1R	5.05975
NAGK	1.26575
MYL2	0.3435
HIST1H4C	-0.7885
TOMM7	-0.047
ADAMTSL3	4.2768
TNFSF14	-1.11425
PRRT2	-1.1955
VTA1	-0.061
AOAH	3.0005
CRISPLD2	1.73578571428571
PNN	-1.1569
TA-NFKBH	-0.2465
ESPN	0.33575
RBM43	0.5365
KIAA1267	0.181375
DDX3X	0.274555555555556
KIAA1576	-3.21325
PLXDC1	4.22233333333333
FLJ25801	-4.32725
HNRNPL	0.01725
RUNDC3A	-0.0998333333333334
CASP12	0.411
SH2D5	-1.083875
RPL26L1	-0.1835
OR51A7	0.192
HDC	0.63
C2orf16	-0.306166666666667
SYTL3	2.42025
GOLGA4	-0.2975625
NOTCH1	0.117833333333333
ATPAF2	-0.3065
ECD	0.39775
SSX5	-1.51416666666667
SNAP91	-0.959
OCA2	-4.86133333333333
PNPO	-0.246166666666667
DAPK1	0.5685
PINX1	-1.1635
SELENBP1	1.14125
NEK3	-0.89575
TMED4	0.428428571428571
SSTR4	0.1925
FOSL1	-2.6929
CD40LG	0.316
CES1	0.0899166666666667
DCI	-0.0738333333333333
B3GAT3	0.388333333333333
STK17B	0.337
CNTN6	0.63825
CYP3A4	-1.596
MBOAT2	1.82907142857143
PISD	-0.826375
USP1	-0.89925
PYDC1	2.82816666666667
CENPM	-2.03925
SAR1B	0.63
TTC7B	-0.789125
DP58	0.0505
GPC1	1.54575
RBL1	-1.13925
TMEM137	-2.63
TOB1	-0.385666666666667
TCEAL1	0.451
CENPF	-1.44345454545455
C6	0.599666666666667
PRSS1	-3.81475
PPIL6	0.817666666666667
C6orf124	-0.399
ODZ4	2.106
SNCB	-0.2155
NDUFB9	-0.29275
CNOT6L	0.843166666666667
S100A9	1.01716666666667
TRIM50	-0.5705
KCTD1	1.8941
WDR63	1.1745
SPEF2	1.23375
RNGTT	0.0938333333333333
CXorf22	0.57
KCNK16	-0.146
CEP250	-0.89775
ATPBD1B	-0.04525
KCNJ2	3.8385
MT1B	-1.098
ZNF684	-0.291
SLC4A1	0.6555
PDHA1	-1.163
ZNF492	0.18875
TKT	-2.181
BYSL	-0.8585
RNF38	0.891875
AHDC1	0.3675
KLHL2	-0.039875
CMTM8	2.33875
DMP1	-0.0465
HERPUD2	0.01825
CRTAM	2.40016666666667
ZNF572	-0.6815
TMEM16J	-0.188
HSD17B2	1.317
UBE2G1	-0.503875
AHSA2	-3.22275
PELI2	-1.1935
TPX2	-2.133875
ATP9B	1.9765
DAZAP1	-0.288625
HMGCS2	0.559666666666667
C17orf38	0.62975
B9D1	-0.780375
NKX2-5	-0.904
KIAA1276	0.9855
LILRB2	3.3275
CSTF1	-0.463833333333333
BTN2A1	-0.308166666666667
C15orf48	5.1965
IGF2BP3	-4.632
FAM113B	1.7195
HRG	0.55025
ZNF131	-0.78075
USP47	0.061
CCDC88B	-0.90175
HCN1	-0.4831
HTN1	0.1504
SYCP3	0.000250000000000028
C13orf23	-0.1215
PAPOLA	0.527
AATK	-0.6298
MSH3	0.683666666666667
NDUFAB1	-0.50675
ITLN2	-0.4085
BAK1	-0.057
MRPL45	-1.46966666666667
MTNR1B	0.0415
LOC645843	0.161
SPECC1L	0.19575
PGCP	1.24525
SPN	-1.18975
GPR143	1.85516666666667
ZNF576	0.7435
TMEM39A	0.9136
ATP5D	-0.505
MAGEB3	-1.421
RPS5	-0.6165
ANP32E	-2.156
MTMR1	0.29025
YEATS4	-1.431
SYNGAP1	-0.23125
PCOLCE	0.152333333333333
MNS1	0.3925
PCYT2	-0.201
ZNF182	-0.392
LAX1	-0.6015
SPPL2B	-0.0178
ELOVL5	0.0626
PCDHAC1	-0.192
B4GALNT1	-0.0318333333333333
BLOC1S2	0.31775
ZNF673	-0.6834
ARHGAP21	-0.604666666666667
IRX5	3.3215
LRFN5	-0.563666666666667
FAM7A1	-0.26525
RAB19	0.5355
GINS1	-1.9165
ITM2B	1.1681
PAPSS2	2.87025
OR5BF1	0.529
ACSL3	-0.116625
KIAA1919	-0.28925
GLT8D2	3.0165
UTRN	1.04171428571429
CNN1	1.38625
HISPPD2A	-0.916
SDAD1	1.274375
SIGLEC9	1.043
RPL35	-0.419
C22orf26	0.8985
IMPDH2	-1.45025
WDR69	-0.27225
SEC14L5	-0.0862
CLTA	0.475
RP11-529I10.4	0.78275
GPR37L1	0.026
OGDH	0.1015
ASB13	0.822166666666667
ZFP14	-0.42425
ZCRB1	0.0633333333333333
KPNA3	0.95175
HSPA1L	1.58825
RHOC	1.392
LOC554175	-0.222
PPP3CA	0.8643
SLC1A7	-0.7331
ZNF529	-0.582166666666667
RBED1	0.64625
DDB2	-1.06575
FLJ11286	0.857
SPATA1	0.097
MKNK1	0.222
DYSF	1.46083333333333
ALKBH2	-0.37375
NKD1	-2.924
C1orf174	-0.95425
PLEKHO1	0.715166666666667
ASB10	-0.032
RING1	-0.236666666666667
NPC2	1.421125
AVPR1B	0.0885
YTHDF1	-0.0710833333333333
LMAN1L	0.0095
GSG2	-1.8355
CEP170	-0.5908
RPS4Y2	-5.99475
MSH6	-0.6425
HECTD2	-0.226666666666667
ZNF556	-2.29416666666667
PLEKHC1	-0.2688
AIRE	-0.0711666666666667
BCL2L10	0.92825
LMOD3	0.5705
ZBTB8	0.465
FOXA2	-2.9356
SLCO2A1	3.37275
C3orf46	-0.1425
PRDM16	0.297833333333333
TMEM98	0.4135
FRMD5	-2.5775
PDE6C	-0.6375
C1orf216	0.102666666666667
EP400	-0.293214285714286
PTK2	0.114416666666667
RNF217	1.3185
NDUFA8	-0.027
ZFAT1	1.27275
LAMP3	-0.148833333333333
GLTSCR2	0.491625
NPW	0.9425
LLGL2	0.4161
PPM1K	-0.492
C20orf177	-1.102
KIR2DL4	0.243777777777778
NFKB2	0.25725
C21orf122	0.0963333333333333
HESX1	-1.09975
GPR114	-0.468833333333333
SLC25A35	-0.647166666666667
GNAT1	-0.394
ORAI3	0.305666666666667
FAM76B	-1.302625
TMEM99	0.1906
TRIM29	-1.1149
CDS1	1.7215
RHEB	-0.1113
C4orf27	-0.937833333333333
RAB3A	0.50325
OTUD6B	-0.87975
GPD1	-0.6615
CDH15	-0.524
NPM1	-0.824142857142857
TMEM117	-0.722
PRPS2	-0.701416666666667
GCK	-0.3785
ADRA2A	3.47766666666667
TSPYL4	0.188
TASP1	0.51575
WDR19	0.888
C10orf38	-2.053
PDE4C	-0.614
FYB	0.318333333333333
C1orf55	0.932333333333333
PPFIA3	-1.25825
RAD18	0.489
C12orf44	0.399
CRYBA4	-0.0785
HVCN1	0.8525
TAF10	0.525333333333333
C16orf48	-0.702333333333333
DEPDC5	0.466833333333333
LTBP1	-0.115
MAPRE1	-0.0165
FGF8	-0.2845
C3orf52	1.041875
SENP7	-0.293333333333333
LRRK2	0.8205
RUNDC2A	0.574666666666667
KIAA0355	0.731666666666667
CPEB1	-1.73025
PPEF2	-1.36
ABI2	0.350166666666667
KIAA0317	0.472
ATF1	-0.196
DYNC1H1	0.293625
DIP	0.0475
TMEM33	0.746888888888889
POLDIP3	-0.2925
C7orf24	0.64025
GPR171	0.793
CDC6	-2.6405
PLD1	-0.0797
ITFG2	-0.3403
NDUFC1	-0.4185
AKNA	-0.35425
NBR1	0.12025
PKHD1	0.420571428571429
HPS4	-1.3358
MAFA	0.29175
ULBP3	-0.52375
DIRC1	-0.238
IMMT	-0.355857142857143
C22orf13	-0.3355
CEL	-0.30075
MARK3	-0.77175
ADAMTS2	1.03808333333333
ARPC3	0.387333333333333
TMEM10	0.12225
NPHS1	-0.0313333333333333
BRD8	-0.140166666666667
WDR12	-1.3215
IDI2	0.1575
HOXD13	-2.1445
OR8G2	-0.50675
SLAIN1	-4.52675
GABRQ	-0.40175
NR2C2	0.5695
NKTR	-0.4886
TLE2	0.758
KIAA0892	0.725666666666667
AURKA	-2.67518181818182
GPRC5C	1.01333333333333
TBC1D9B	-0.04425
PNPLA6	0.336833333333333
AP3B1	0.57325
NAG	0.405125
C11orf68	-0.1875
AKR7A3	-0.14575
AHCYL1	0.08425
COP1	0.1375
RPP14	-0.719416666666667
PCDHB18	0.1265
CDH24	0.11025
KRT17	-0.545
LACTB2	-1.34975
DDX24	-0.1627
PHACTR1	-2.1535
SLC35E2	-0.4215
LOXL1	0.49875
IQSEC2	0.44175
RGSL1	0.432
PCDHGC5	0.317
MEGF10	0.5285
PRRX1	1.85483333333333
ASTE1	0.418833333333333
C6orf159	-0.343
MYOD1	0.299
GAA	0.7825
ZNF747	0.8855
KLRC1	-2.2115
IL1RL2	-0.024
GDF9	0.68175
GPR119	0.203
TRAF2	0.154833333333333
HCK	3.23666666666667
BMP6	-2.9365
IL8RA	0.3955
FLJ35848	-0.6995
EFHA1	0.63675
CDSN	2.44283333333333
C14orf54	-0.6694
LSM3	-0.329125
ZFP41	0.362
C9orf126	-0.956833333333333
VIT	-0.5815
