Hybridization REF	TCGA-BH-A18N-01A-11R-A12D-07
OLA1	-0.613625
FAM120B	0.38925
TTLL10	0.2465
CYorf15A	-6.11
RELN	-3.1825
SCN2B	0.477916666666667
MFHAS1	-1.80175
NKX3-2	-0.9345
RASGRF2	-0.503
SSBP1	-1.53083333333333
KPNA6	-0.193
LOC389118	0.2665
HS3ST4	-1.8221
SUPT7L	0.06375
FLJ32658	-3.574
IGFBPL1	-1.67125
KIAA1641	-0.8714
SHKBP1	0.4105
CSF1R	3.85475
NAGK	1.0585
MYL2	0.855
HIST1H4C	-1.47133333333333
TOMM7	-0.365875
ADAMTSL3	3.12
TNFSF14	-1.016
PRRT2	0.01925
VTA1	0.250125
AOAH	2.79
CRISPLD2	0.5665
PNN	-0.8807
TA-NFKBH	-0.12425
ESPN	-1.6525
RBM43	0.0535
KIAA1267	0.497875
DDX3X	0.146166666666667
KIAA1576	-4.8545
PLXDC1	4.09966666666667
FLJ25801	-4.8125
HNRNPL	-0.24075
RUNDC3A	0.2735
CASP12	1.712
SH2D5	-1.779
RPL26L1	0
OR51A7	0.00374999999999998
HDC	2.8015
C2orf16	-0.746
SYTL3	1.33675
GOLGA4	0.5454375
NOTCH1	-0.763833333333333
ATPAF2	0.87775
ECD	-0.271
SSX5	-1.997
SNAP91	-0.25425
OCA2	-5.094
PNPO	0.736333333333333
DAPK1	-0.755
PINX1	-1.831
SELENBP1	1.025875
NEK3	-0.28675
TMED4	0.448428571428571
SSTR4	-0.457
FOSL1	-2.8965
CD40LG	0.1075
CES1	-2.01533333333333
DCI	1.61733333333333
B3GAT3	0.0806666666666667
STK17B	-0.758
CNTN6	0.29775
CYP3A4	-2.508
MBOAT2	0.242142857142857
PISD	0.90125
USP1	-0.75025
PYDC1	1.717
CENPM	-1.592375
SAR1B	0.60225
TTC7B	-0.803625
DP58	-1.1415
GPC1	0.096
RBL1	-1.729625
TMEM137	-2.45733333333333
TOB1	0.934666666666667
TCEAL1	2.64483333333333
CENPF	-2.80481818181818
C6	0.3862
PRSS1	-4.13875
PPIL6	1.01616666666667
C6orf124	-0.1405
ODZ4	0.655666666666667
SNCB	-0.60525
NDUFB9	0.7255
CNOT6L	1.55883333333333
S100A9	-1.055
TRIM50	0.3175
KCTD1	1.0001
WDR63	2.10925
SPEF2	3.697875
RNGTT	-0.807166666666667
CXorf22	0.346
KCNK16	0.088
CEP250	-0.995125
ATPBD1B	-0.441
KCNJ2	3.9025
MT1B	-1.3325
ZNF684	-0.0535
SLC4A1	0.44475
PDHA1	-0.807
ZNF492	0.09775
TKT	-1.096
BYSL	-1.119625
RNF38	0.947625
AHDC1	-0.9325
KLHL2	1.559875
CMTM8	0.65775
DMP1	3.4385
HERPUD2	-0.008125
CRTAM	1.70433333333333
ZNF572	1.0455
TMEM16J	-0.3675
HSD17B2	-5.10875
UBE2G1	0.4155
AHSA2	-0.13525
PELI2	0.1765
TPX2	-2.81875
ATP9B	1.52016666666667
DAZAP1	-1.023375
HMGCS2	0.0956666666666667
C17orf38	-0.3375
B9D1	1.266875
NKX2-5	-1.91966666666667
KIAA1276	-0.54325
LILRB2	2.83
CSTF1	-0.6885
BTN2A1	-0.539166666666667
C15orf48	5.04375
IGF2BP3	-4.3995
FAM113B	-0.272
HRG	0.212285714285714
ZNF131	-0.0625
USP47	0.903428571428572
CCDC88B	-0.42875
HCN1	0.7382
HTN1	-0.6988
SYCP3	0.033
C13orf23	-0.1392
PAPOLA	0.0670625
AATK	-0.1022
MSH3	0.452166666666667
NDUFAB1	0.31425
ITLN2	-1.28466666666667
BAK1	-0.291333333333333
MRPL45	0.00766666666666667
MTNR1B	0.310166666666667
LOC645843	0.2335
SPECC1L	0.508125
PGCP	1.48175
SPN	-1.350125
GPR143	1.71516666666667
ZNF576	0.841166666666667
TMEM39A	-0.2027
ATP5D	0.0238333333333333
MAGEB3	-2.7675
RPS5	-0.309666666666667
ANP32E	-2.32407142857143
MTMR1	0.15075
YEATS4	-0.2355
SYNGAP1	-0.412
PCOLCE	-1.02666666666667
MNS1	0.1185
PCYT2	-0.354
ZNF182	0.657
LAX1	-1.13875
SPPL2B	-0.1824
ELOVL5	2.9933
PCDHAC1	-0.65
B4GALNT1	-1.64666666666667
BLOC1S2	0.214
ZNF673	-0.3071
ARHGAP21	-0.450166666666667
IRX5	3.82
LRFN5	-1.32783333333333
FAM7A1	-0.20675
RAB19	1.046
GINS1	-2.304
ITM2B	1.5917
PAPSS2	4.0995
OR5BF1	0.1305
ACSL3	-0.2665
KIAA1919	-0.53825
GLT8D2	1.385375
UTRN	-0.312642857142857
CNN1	1.16575
HISPPD2A	0.4125
SDAD1	0.061625
SIGLEC9	0.917333333333333
RPL35	-0.605071428571429
C22orf26	0.166
IMPDH2	-0.505625
WDR69	-1.72325
SEC14L5	-0.884
CLTA	0.15175
RP11-529I10.4	-0.25425
GPR37L1	0.2125
OGDH	-0.59775
ASB13	1.41683333333333
ZFP14	1.4485
ZCRB1	-0.0403333333333333
KPNA3	0.0925
HSPA1L	1.3885
RHOC	0.498125
LOC554175	-0.59125
PPP3CA	1.2922
SLC1A7	-1.0961
ZNF529	-0.483833333333333
RBED1	0.839
DDB2	-1.125
FLJ11286	-0.0178333333333333
SPATA1	0.61
MKNK1	-0.19
DYSF	1.9365
ALKBH2	-0.36175
NKD1	-3.63066666666667
C1orf174	-0.63625
PLEKHO1	-0.31
ASB10	-0.25775
RING1	0.156666666666667
NPC2	0.01875
AVPR1B	-1.0105
YTHDF1	-0.0773333333333333
LMAN1L	0.3795
GSG2	-2.304
CEP170	-1.1822
RPS4Y2	-5.5095
MSH6	-1.0455
HECTD2	0.169833333333333
ZNF556	-3.71466666666667
PLEKHC1	-1.2087
AIRE	0.142333333333333
BCL2L10	0.659
LMOD3	0.237166666666667
ZBTB8	-0.0899
FOXA2	-4.3697
SLCO2A1	2.673375
C3orf46	0.1015
PRDM16	-1.00133333333333
TMEM98	1.39025
FRMD5	-0.108
PDE6C	-0.1055
C1orf216	0.291666666666667
EP400	-0.212071428571429
PTK2	0.70975
RNF217	-0.2865
NDUFA8	-0.331
ZFAT1	1.0385
LAMP3	0.094
GLTSCR2	0.991
NPW	-1.391
LLGL2	0.1838
PPM1K	-2.2016
C20orf177	-0.522
KIR2DL4	-0.1383
NFKB2	-0.1785
C21orf122	-1.01283333333333
HESX1	-0.14225
GPR114	0.357666666666667
SLC25A35	0.665
GNAT1	-0.0795
ORAI3	1.03375
FAM76B	-0.019375
TMEM99	1.4095
TRIM29	-2.2439
CDS1	2.45275
RHEB	-0.3179
C4orf27	-0.00616666666666667
RAB3A	-0.8325
OTUD6B	1.21475
GPD1	-0.659375
CDH15	-1.74916666666667
NPM1	-0.909285714285714
TMEM117	-0.35175
PRPS2	-0.158166666666667
GCK	-1.4915
ADRA2A	4.8725
TSPYL4	0.9495
TASP1	0.2375
WDR19	0.901583333333333
C10orf38	-2.40525
PDE4C	-0.606
FYB	0.195666666666667
C1orf55	-0.6905
PPFIA3	-0.4315
RAD18	-0.93125
C12orf44	0.164833333333333
CRYBA4	0.0965
HVCN1	1.46575
TAF10	-0.187
C16orf48	-0.255
DEPDC5	0.7845
LTBP1	-2.5515
MAPRE1	0.284875
FGF8	0.203
C3orf52	-0.3525
SENP7	0.804333333333333
LRRK2	0.8825
RUNDC2A	0.417
KIAA0355	0.453833333333333
CPEB1	-0.77825
PPEF2	0.4685
ABI2	-0.552666666666667
KIAA0317	-0.58825
ATF1	0.143333333333333
DYNC1H1	-0.02425
DIP	-0.55125
TMEM33	0.914333333333333
POLDIP3	-0.00875
C7orf24	-0.79725
GPR171	0.42525
CDC6	-2.637
PLD1	-1.2785
ITFG2	0.2257
NDUFC1	0.58425
AKNA	-1.8025
NBR1	1.2945
PKHD1	0.420875
HPS4	-0.5724
MAFA	-0.16875
ULBP3	0.12725
DIRC1	-0.5495
IMMT	-0.688375
C22orf13	0.704583333333333
CEL	0.1875
MARK3	-0.57175
ADAMTS2	-0.139583333333333
ARPC3	0.279
TMEM10	0.19675
NPHS1	-0.18875
BRD8	0.6095
WDR12	-2.0545
IDI2	-0.297375
HOXD13	-5.0685
OR8G2	-2.099
SLAIN1	-0.74
GABRQ	-0.233
NR2C2	-1.04575
NKTR	-0.2822
TLE2	0.7235
KIAA0892	0.301666666666667
AURKA	-2.99863636363636
GPRC5C	0.104833333333333
TBC1D9B	0.7175
PNPLA6	-0.0833333333333333
AP3B1	-0.02625
NAG	-0.364125
C11orf68	-0.36225
AKR7A3	1.64
AHCYL1	0.5115
COP1	-0.0798333333333333
RPP14	0.0365
PCDHB18	-0.10775
CDH24	-0.52875
KRT17	-2.4586
LACTB2	-0.4835
DDX24	0.3019
PHACTR1	-2.63983333333333
SLC35E2	0.5445
LOXL1	-1.25025
IQSEC2	0.781
RGSL1	-0.7865
PCDHGC5	-0.12
MEGF10	3.640625
PRRX1	0.295833333333333
ASTE1	0.6845
C6orf159	-3.6685
MYOD1	-0.322
GAA	0.71075
ZNF747	1.56875
KLRC1	0.425875
IL1RL2	0.3455
GDF9	1.402
GPR119	-0.2025
TRAF2	-0.9435
HCK	3.062
BMP6	-3.5055
IL8RA	0.736666666666667
FLJ35848	-1.13625
EFHA1	0.78925
CDSN	0.319166666666667
C14orf54	0.477333333333333
LSM3	-0.29025
ZFP41	0.9245
C9orf126	-2.20666666666667
VIT	-4.693
SPCS3	0.1395
DEF8	-1.6926
CHAF1A	-1.38916666666667
C1orf165	0.784166666666667
ZFPM2	0.162666666666667
FTH1	-0.30075
SLC35F1	-0.87975
YWHAH	0.44475
C17orf66	0.380333333333333
ADRB1	-0.0508
FOXL1	-0.675
RG9MTD3	0.112166666666667
UMPS	-0.42375
MGC13008	0.943
KIAA1161	0.218
CCDC77	-1.74725
C12orf65	-0.0578
COG4	-0.973666666666667
RCP9	0.0103333333333333
RP4-692D3.1	3.95833333333333
CDC2L5	0.554
MGC7036	1.421
DNAJC11	-0.72325
GDF2	0.145333333333333
TIMM17A	-0.7975
HNRNPA0	0.3107
OR2H1	-0.00375
PCBP1	0.134
COL23A1	-1.77675
LRRC2	-1.311
NSD1	0.743785714285714
FLJ37078	0.74975
WDR91	-1.04433333333333
TMEM179	-0.13825
DSCR10	0.2105
CNDP2	1.0053
FYN	-1.1775
BEX2	1.7175
KCND3	0.6115
YPEL5	1.5765
LRRC42	-0.0596666666666667
C17orf45	0.658125
ZNF649	0.4815
LOC150763	0.436
COL5A2	1.85233333333333
CNGA2	-0.6845
ELA2B	-1.20066666666667
RAB9B	0.4355
FAM100A	0.8975
NAIP	1.07221428571429
MYOZ2	0.27075
SPATA12	-0.2185
XRCC4	0.171
CYB561	1.1184
CHST10	-0.3775
BAI1	-1.39016666666667
BRSK1	-0.765666666666667
C17orf89	0.24125
PDE6H	null
FLJ20309	0.3051
MAP7	1.08875
SCN4B	2.50725
SPAG9	-1.0314375
SERTAD1	1.01216666666667
FLJ21963	1.1705
ANTXR1	0.3939
TMPRSS13	2.37416666666667
ETV7	1.86166666666667
DGAT1	0.593666666666667
NKIRAS1	1.196
TAC3	-3.95
CORO1C	-1.82566666666667
RAD54B	-1.77825
HRASLS3	3.60316666666667
C21orf42	1.1035
BARD1	-1.383
ZNF177	1.27416666666667
MIP	0.545
ZNF442	0.8505
F2	-3.8254
GRIA1	5.13925
GALNTL2	0.624666666666667
WNT5A	-3.2011
LENG9	0.343
hCG_25371	-2.002
FOXR1	0.86
TRA@	0.1595
PWWP2	1.334
C1QTNF7	1.513
SLC7A4	1.427
C4orf7	1.92625
C17orf80	0.5725
KLK4	0.213166666666667
IL31	0.2725
TMEM176A	3.28875
CTNNB1	0.0264375
BHLHB2	1.15025
TMEM185B	-0.134333333333333
ARD1B	-0.274
C1orf93	0.6935
BRUNOL4	1.6585
LOC541469	0.847666666666667
UPK2	-0.11075
GAS8	0.117
PATE	0.6465
IMPACT	1.159125
WNK4	-1.53366666666667
HNRPLL	-0.539
GAD2	-0.0993333333333333
ITGA6	0.0355
BMP15	0.168333333333333
CYP2A7	0.088625
RIC8A	0.23475
CCND1	1.28216666666667
USP35	1.7785
DSCR2	-2.05225
CCL4	4.4375
ZCCHC10	0.4565
NOL11	-0.4985
TRPM2	1.87325
PSMD2	-0.416090909090909
CHTF18	-1.07625
USP18	0.342875
RRAS	-0.329625
LAMC3	-1.251
TOX	-4.849
PCDH15	0.4155
GABRG3	-2.1235
NUDCD2	-0.12525
SGCZ	0.8855
KCTD17	0.5274
SPSB2	0.2805
TPPP3	3.26233333333333
CILP2	0.559833333333333
CALB2	2.3125
CEBPZ	-0.794666666666667
ZNF479	0.86075
FMOD	4.97533333333333
C21orf66	-1.11492857142857
CLN6	-0.196166666666667
ANAPC1	-1.558
SH2D3C	1.70675
PTPN14	-0.6948
TRIM42	0.10525
APTX	0.021
SNRPG	-0.977333333333333
BMS1	-0.83225
MAGEA3	-4.525
NFATC3	-1.08475
LRRC45	-0.433333333333333
ARS2	-0.272214285714286
LRIG1	2.53
EPSTI1	0.571833333333333
PRSS27	0.878
ERC2	-0.806875
PRKACB	-0.563928571428571
PRDM13	-4.738
HCG27	-1.767
KLK12	-4.004
HSD17B7	0.303166666666667
ZNF354A	0.694
PCDH11X	1.532
DMGDH	1.0475
PCBD2	0.256666666666667
TMC6	-1.645875
RIMS1	0.568875
SF3B2	-0.588666666666667
RCN1	-0.327166666666667
CPB1	3.939
BCAR3	0.99125
FCRLB	2.130625
PAK1IP1	-1.22225
OR10H1	-0.391
KIF9	1.2562
PITPNM2	-0.138625
L3MBTL4	0.24225
TGFB1	-0.5368
ZXDC	0.46425
SLC6A16	-2.076
SRrp35	-2.433
LRRC8E	2.11275
PPIAL4	-0.603833333333333
EOMES	-0.198166666666667
PAX2	-0.0895
SCARF2	-0.223625
PSEN2	1.16933333333333
PCDHB13	0.267
C10orf28	0.067375
DHRS7B	0.826
C1orf131	-1.01925
ASB1	-1.1095
ZNF223	0.2975
LCMT2	1.559
MEP1A	-1.706
TMEM53	0.5615
RSPH3	0.94125
C10orf33	-1.2985
LOC644285	0.42875
PTPN9	0.765166666666667
ABCA12	-2.1715
CCDC37	-2.09125
RUNDC1	1.8556
YES1	-0.122833333333333
FAM120AOS	1.8685
OR5M3	0.992
PPP1R3F	-0.24775
IL13	0.3523
MDFI	-1.21825
PRNT	0.433
ZDBF2	0.386
OR10C1	0.241166666666667
CLIC1	-0.499333333333333
LILRA5	0.2592
CSAG1	-3.9735
TREML2	-1.3295
FAM125A	0.366833333333333
ZNF74	-1.1135
FAM104A	0.21675
LRRC39	-1.2885
SAMD5	-2.07975
HYAL2	0.2255
HIST2H2AC	-0.076
IGFBP5	-0.151826086956522
NRTN	-0.903833333333333
KIAA0556	0.1759
FAM29A	-1.516
JMJD2A	0.5665
EPHB1	0.63375
POLD4	0.986625
ANAPC10	-0.66875
LRRC36	0.7755
MEGF6	-1.155375
LPHN3	-1.2165
BMP10	-0.509
C21orf55	-0.2375
CREM	-0.0135625
PTGER4	-0.621666666666667
METAP1	-0.380125
KCNQ1	2.35233333333333
NR2F2	-1.075875
SSFA2	1.82975
CTTNBP2	-3.1565
BCL2A1	-2.128125
ZBTB24	-0.9755
SLCO6A1	-0.836
PRDM1	0.4199
OR7D2	-0.727166666666667
CCDC47	0.4251
LOC646982	0.431
SLC26A6	-1.71266666666667
BIN1	-0.7972
SRRM1	-0.8545
PCSK1N	-1.556125
ALS2	-0.1275
ECT2	-1.58773684210526
CACNA2D2	1.217875
DOCK6	-0.11175
C10orf119	0.62075
FATE1	-0.13425
DUSP23	1.00325
TRIP6	-1.14221428571429
NUP35	-0.885
CDH3	0.46325
KLHDC8A	1.30925
C9orf116	0.731875
EI24	0.064
CENTD1	1.653
RWDD2B	-0.964833333333333
DOCK1	1.053
NPAS2	-0.2665
NR3C2	1.455
FAM63A	1.34266666666667
INPP5F	0.254
FAM111A	-0.3711
MYBL1	-0.837416666666667
IQGAP3	-1.35916666666667
CRADD	0.379833333333333
DUSP12	-1.022
PDZK1IP1	2.84275
VASH2	-1.82325
CTR9	0.5005
VIL1	-4.54375
OR8U1	0.467833333333333
CCDC107	0.133
PTTG1IP	0.226125
OR4X2	0.241
COL9A1	-3.689
PSMD9	0.70125
ZFP62	1.2625
TIP39	0.0625
PARP15	0.245
TTC19	0.838875
C1orf114	-2.5725
GFPT1	-0.228
SLC27A6	1.9425
MRPS10	-0.5611
CALML5	-3.0595
TRPM7	-0.08
CGNL1	0.482375
CECR1	0.0585
SERPINB8	0.162
TMEM102	1.40025
PDIA2	-3.4225
NUCKS1	-0.639166666666667
HOTAIR	-3.35933333333333
EBI3	0.43525
NXN	-0.307
ZMYND19	-0.97175
FOXJ3	-0.60975
EIF5B	-0.7672
EIF2B4	-0.3375
LEO1	0.0815
ZIC5	-2.13283333333333
IL20	2.59266666666667
KIAA0415	0.5755
FLJ37357	1.2975
TSPAN12	1.791875
ACTR3B	-0.676125
TFAM	-0.854333333333333
IL17RD	-0.2805
PARP12	-0.4425
KLHDC7A	0.265
KCTD4	0.0488
GTF2H1	-0.077
FLCN	-0.235333333333333
BIRC4	0.93475
LOC790955	-0.083
VKORC1L1	-0.923
CYP4F22	2.40266666666667
TAS2R5	0.1505
ZNF582	1.352
HS3ST3B1	-1.551875
CTNS	0.4525
STK36	0.7215
MMD2	-0.379666666666667
RP5-1103G7.6	-0.0215
FLJ23356	0.5545
CRH	-1.22075
C1orf182	-0.474166666666667
ACP5	1.9435
AMFR	2.0177
CA4	-2.8275
PLCB4	-1.686875
MPHOSPH10	-0.16725
UNQ473	0.3695
G3BP2	-0.45875
SR140	-0.716916666666667
HOXA2	-0.944
PYGB	-0.272625
BAT1	-0.820416666666667
DKK3	-0.0576666666666667
DDX31	-0.96175
TULP1	-0.105428571428571
NHLRC2	0.45875
TNRC4	-0.452666666666667
ZNF430	0.37775
TNRC6A	0.907625
PLA2G1B	-0.119666666666667
RCHY1	0.608
GTF2A2	-0.5115
MGC4294	-0.9995
ZNF691	-0.0215
TACC3	-1.993
DNAJC5G	-0.5445
LOC4951	0.7885
MS4A4A	-1.924
LOC152485	1.172
PPP1R2P1	0.3165
PPP2R5B	-0.42875
RPGRIP1L	-0.1965
SPOP	0.8449
PTPRF	1.00925
MGC42090	0.189
SUSD3	4.048
THOC4	-0.999375
MAML1	0.4039
FXR2	0.0488333333333333
TYK2	-0.266
MUC6	-0.155333333333333
DNAJB7	-0.786
PIP4K2A	-0.412428571428571
MEX3A	-3.13166666666667
RRP1	-0.69375
TFAP4	0.5615
CXorf41	1.1505
MTMR4	0.368333333333333
CTLA4	-0.659
SNX9	0.6795
CIB3	2.018
NECAP1	1.030125
PLA2G2D	-0.2366
GLMN	-0.2975
DCLRE1A	-0.50525
PDX1	0.256
SAMD11	-2.05
MRPL55	0.1539
TLR7	2.477125
TBC1D21	-0.261166666666667
SMAD1	0.7814
ACTRT2	0.27275
RIOK2	-0.5455
PDLIM4	0.1685
SLC22A15	1.66983333333333
ABHD13	1.1022
STX18	0.8001
CCPG1	0.684785714285714
DCBLD1	0.750833333333333
SLC2A6	-1.9765
NOLA3	-0.18625
TRDMT1	-1.02492857142857
IL17F	0.175
ATP1A4	-0.151666666666667
OR52W1	0.0115
CFL1	-0.8015
IL4	-1.30175
RBP2	1.43183333333333
CPSF6	0.27625
TTC8	1.01383333333333
MUCL1	-3.512
EYA3	-2.11883333333333
KRT38	0.6825
GNE	-2.26525
ZNF501	1.491
SLC35A2	0.566375
CEP110	-0.6663
MYF6	1.92475
MGST2	1.10216666666667
TRPV4	1.4035
NEK8	0.0441666666666667
NOX5	-0.408
NCKAP1L	-0.798166666666667
EMP3	-1.73816666666667
BPY2C	0.2545
C1orf38	-0.345375
ELOVL2	3.1745
CBX7	1.16566666666667
OSBPL1A	1.38733333333333
ZNF589	-0.5355
ESCO1	-0.138333333333333
TRA2A	-0.158666666666667
C3orf26	-1.413
PHF2	0.860083333333333
PID1	0.433166666666667
RFC1	-0.023375
MTAP	-0.392
ADORA3	3.732
LOC389458	-0.88475
TRNT1	0.07275
CRIPAK	0.21625
RAI2	4.2815
ANKRD44	-0.20325
GZMB	1.9935
NFE2L1	0.32875
STIP1	-0.452333333333333
RASL11B	-0.0775
NT5DC2	-2.75933333333333
LRP2	0.466875
MTDH	0.4584
ARSG	1.3295
HSP90AB1	-0.0180833333333333
CT45-6	-4.971
ZNF483	0.287
LMBR1L	-0.04625
S100A2	-3.084
C2	0.424666666666667
C2orf27	1.056125
EIF4EBP1	-2.163
GCKR	-3.635
PPP1R9B	0.551875
FER	-0.80425
SNRK	1.49783333333333
OR5M10	0.0355
UTP6	-0.62275
CAPZA3	0.287
FBP1	2.68811111111111
TERT	-1.7445
CCL1	-1.855
FUCA1	1.0375
ALS2CR8	0.557333333333333
KCMF1	-0.174083333333333
SRCRB4D	-0.4255
OXCT2	-1.58466666666667
IL17RA	0.394666666666667
MPP5	-0.18975
SPA17	0.4435
FLJ10986	0.370333333333333
GALNT14	-1.68825
CXorf27	1.097625
NPLOC4	-0.5495
RAB34	0.6305
KRTAP3-3	0.374
ARSD	0.959833333333333
CPLX2	-2.1602
PJA1	0.59625
WHDC1L1	0.404333333333333
RB1	-0.2388
MTMR15	0.6235
PHLDA2	-1.4115
GUCY2F	-0.785
MPV17	0.0573333333333333
SLC35D1	-0.391
LYSMD3	0.55
COL16A1	0.7305
ERLIN1	-0.3605
JMJD4	-0.316666666666667
HIST1H2BK	-0.734
TP53I11	1.49283333333333
ST3GAL4	-0.3199
PF4V1	1.2258
ALG8	-0.3405
REG1A	-0.872
MINA	-0.24425
CYB5R3	-0.48525
HHLA1	-0.53675
MYST4	1.4127
VASN	-0.59275
UCHL5IP	-0.877
TFAP2A	-0.255375
MGC9913	-0.1685
C9orf97	0.7805
LOC90379	-0.63325
PHF15	0.996214285714286
ZNF169	-0.4266
KRT7	-0.0643
GLIPR1L2	3.666375
LOC116236	0.67425
IQCF3	-0.31825
RDH14	1.05583333333333
HNRPK	0.441928571428571
RABEPK	-0.032
ISX	-2.97
CBARA1	-0.473
RAD51AP1	-2.48225
MLL5	0.207125
CXorf48	-5.741
SGCD	-1.38175
PHTF1	-0.306875
CA3	0.71175
CMTM5	0.29875
STX10	-0.167875
JMJD2D	-1.76225
P4HA1	-1.07683333333333
GAB3	-0.759833333333333
DHRS4	0.6775
COL4A1	2.785125
C20orf20	-1.22725
OSBPL2	0.461
PTTG2	-2.093
KIAA1688	1.04575
STS	-2.9595
SHROOM4	0.7555
KBTBD5	-0.222833333333333
ALDH1A3	0.239
BTNL2	-0.348666666666667
TGIF1	0.1435
ZFAND5	0.27225
ICA1	1.5855
NAV3	1.42516666666667
FLJ12331	-0.283
EPS8L2	0.231
MNT	0.290833333333333
ENTPD1	0.968083333333333
OR51E2	2.396
STK11	0.5025
MX1	2.05825
TTTY9A	0.42975
CX62	-0.344
LOXL4	-1.711875
EXOSC4	0.4755
PURB	0.206357142857143
SETD1A	0.224833333333333
RELB	0.04375
LAMB2	1.68516666666667
HNF1B	-0.5914
PNLIPRP3	-1.061
C14orf139	-0.91
UMOD	2.62525
GRIN3B	-0.5605
GPR25	0.442
ZNF512B	-0.886
ATP6V0A1	0.428
SRA1	0.805833333333333
ZNF615	0.3835
ZNF768	0.66425
ZNF469	1.942
DYNC2LI1	0.773666666666667
DNAH3	0.14
LOC387911	1.58825
LOC554234	-0.081
ARRDC5	-0.0485
TMEM59L	-2.15333333333333
MARCH4	0.539
CNOT8	0.320833333333333
KIRREL3	-2.05433333333333
ADAM17	-0.35875
MYOG	-0.0765
CPNE1	-0.87
AK5	-0.2385
LOC204010	-0.557
NDRG4	0.10325
LOC130074	-0.19775
PIAS4	0.1515
NCOA2	2.7725
TEGT	1.1431
USP5	-0.1795
ANKRD21	0.108
KIAA0692	0.162166666666667
HAPLN3	-0.323
LZIC	-0.79875
NRXN3	3.43975
CDKN2C	-2.01283333333333
KIAA0226	0.0580833333333333
CYB5D1	1.17975
WDR68	-0.956875
ABCB6	-1.292
MRPS25	-0.87275
ZMAT2	1.26583333333333
KRT25	0.203
RPL11	-0.451
GRAP	0.468833333333333
LOC198437	-0.692666666666667
RORC	0.49125
RAP2C	-0.02
MXD1	0.8020625
AZI2	0.4835
NUAK2	-0.4995
AHSG	-6.283125
MANSC1	1.93625
IMP3	0.562333333333333
C2orf3	-0.731125
VSTM3	2.18175
PCTP	0.54625
SIRT1	0.4835
MANBA	1.13575
CD164	1.00775
GFRA1	2.3807
PRM2	0.17575
ZKSCAN3	-0.681
PLEKHG1	2.109
TPRKB	-1.0105
UBFD1	0.577916666666667
CDKL5	0.130666666666667
HIST1H2BD	0.332416666666667
INPP4A	-0.7575
BMX	-1.389375
PTPRU	0.4025
LOC554202	-0.511166666666667
HOXC8	-0.60175
IL12B	-0.189
ADPGK	-0.341
ZNF418	1.789
SIAE	0.788
CWC15	0.07575
RP13-401N8.2	-0.6365
KLHL11	0.37275
DEDD2	0.785625
PSMB3	0.242
DDX25	-3.97775
ZBTB3	0.175
GFRAL	-0.075
RPS25	-0.482
FAM57B	0.1475
TESK2	2.63283333333333
DNM1L	-0.177125
ZNF207	-0.089
CLEC11A	0.441625
TOLLIP	0.472125
TMEM61	1.85866666666667
DLK1	-4.7439
PLVAP	3.175875
NOD2	2.49666666666667
SCMH1	0.231
FLJ40235	-0.34325
HTR2A	-1
ARMC5	0.869
FUT7	-0.0085
PRELP	1.8435
ALKBH6	0.0646666666666667
GYG1	0.53025
POLR3GL	-0.38625
COL8A2	3.46883333333333
OR10A5	0.54225
C1orf187	-2.448
TXLNB	2.66383333333333
C16orf68	-0.52075
R3HDM1	-1.485
C16orf75	-1.46525
BAALC	1.335125
TNP1	-0.10725
GAPDH	-1.43758333333333
COX7C	0.4615
ERRFI1	-1.65141666666667
PGAM2	2.93
FAM108B1	-0.001
APC	0.79925
TLR2	4.07775
SUCNR1	2.44
ZNF233	1.5945
WFDC1	-0.740333333333333
PSG11	-0.00200000000000001
SLC39A1	0.08125
PSAPL1	0.4325
CDC42EP1	-0.377
MECR	-0.36275
KIAA0101	-2.2774
MACROD2	-1.3481
MMP19	0.147666666666667
LOC202459	0.218333333333333
VNN2	1.7965
ACCN3	-1.6405
TIMD4	0.2805
RNASE8	0.3625
CCDC7	1.20475
SULT2B1	2.3715
ME1	0.4145
MGRN1	0.73425
MRPL30	-1.3745
IVL	-0.30975
CALM1	0.6599
PLEKHA6	1.7913
B4GALNT2	0.165
PGDS	4.4615
C8orf33	0.58675
TMEM56	0.931333333333333
CKM	-1.257
ESR2	-0.0515555555555556
ACOT8	-0.246
AGTR2	0.31575
LOC155006	0.96325
BC37295_3	0.616
EPM2AIP1	0.916166666666667
PZP	0.2405
RPS9	0.703666666666667
C18orf51	-2.774
SIVA1	-0.086
HEATR2	-0.9605
CD3E	-1.14858333333333
C20orf142	-0.10625
PGLYRP3	-0.384
CCDC139	0.9715
GPS2	0.193833333333333
NOL14	-0.066
LRTM2	0.35775
TRIM36	-0.07025
TP53RK	-0.0349
FBXL13	-0.644
RUFY2	0.315428571428571
C11orf70	3.78933333333333
HSPB9	0.0328333333333333
GJA5	1.6785
HGF	-1.8925
EPHB4	0.05675
SOX18	-0.2195
IFRG15	-0.644
SERPINA10	-3.838
WDR23	0.076625
REEP2	-0.4485
CDK3	-0.837
HSPA12A	1.500625
ARL8B	1.4484
SATB1	-1.057
PPM1D	-0.651
VPS45	-0.271333333333333
TP53BP2	-1.05575
GJE1	2.719
CACNA1G	-0.3295
VGLL4	0.970125
GNPTG	1.20725
ROS1	-2.97275
C21orf128	-0.8815
BMP8B	0.57575
SLC5A4	-0.01
SLC6A3	-0.2244
C16orf53	1.42575
TMEM81	-0.754
APC2	-0.9277
SYAP1	-0.365375
