Hybridization REF	TCGA-E2-A14W-01A-11R-A12D-07
MSL3L1	-0.4679
MVP	0.11725
EPOR	-0.875
ZMYM1	-0.733166666666667
BCL7C	1.196
PSTPIP2	0.299
LYPD1	-0.679125
OR8G5	-1.118
ZP3	0.482333333333333
BCAS4	2.37341666666667
EDG6	-0.05725
ISY1	-0.9705
PRAMEF2	-1.92075
CUL1	-0.838875
RNF213	2.019
CCRK	1.3335
DHX9	-0.252375
C13orf29	2.9945
NCKAP1	1.0335
MRPL43	0.267428571428571
XPR1	0.90125
PKN2	0.0872
PODNL1	0.7465
ZNF333	0.125
DALRD3	-1.0295
OPN1SW	0.3975
BTBD6	0.24075
C11orf82	-1.486
OR5P3	0.0625
DUSP11	-0.318
L1CAM	-1.7735
NEK11	1.55716666666667
OR7E91P	2.0525
CNTN3	1.8772
CREB3L2	1.01775
ZBTB37	1.4495
KIAA1324L	1.1835
NDUFB10	1.091
NUDT2	-1.2075
GTPBP8	-1.44275
CACNA1D	-0.20525
PRKAA2	-1.17333333333333
PRDM8	0.959
MGC16075	-1.37083333333333
KRT14	-1.51992857142857
PP8961	0.7865
MRPL18	0.6685
ABCG2	-4.235
PACRG	2.3235
BBS2	-0.08775
KREMEN2	-3.619
FBXO21	0.925
HNRPUL1	0.449833333333333
GRB10	-0.37925
CLSTN1	1.91675
LMAN2	-0.0129
C17orf61	0.0635
NIPSNAP3A	-0.73575
INSIG2	-1.67966666666667
PCDHB7	0.242666666666667
STXBP2	0.10925
CMAH	-0.229
SEMA5B	-1.515
ZNF155	0.2725
COQ6	-0.524166666666667
PRPF4	-0.99025
TSPAN15	3.0891
VN1R5	0.68775
LATS2	0.68575
SELK	0.6895
PGK2	0.420333333333333
MS4A1	-2.59825
TYW3	0.0155
KRTAP5-1	0.22525
RCCD1	-1.01616666666667
BTN1A1	0.1525
DDX28	-0.50475
TMEM65	1.23225
LOC92345	0.275
TTC31	-0.60625
WDR46	-0.5785
CHP2	-2.54366666666667
LSP1	0.562375
ZNF542	0.88125
EXOSC1	-0.67975
ARHGAP18	-0.606333333333333
LRRTM4	-0.166833333333333
MAOB	-2.88925
CACNB4	-0.8035
MGC33846	-0.270375
RANBP3L	2.577625
ATP5L	-0.03075
ONECUT1	-2.656
NUDT9	1.16375
TMEM149	-0.516
STX17	0.7305
IGSF10	-4.95525
TMPRSS9	0.858
BMPR2	0.137583333333333
ALLC	0.241
KLF7	1.121625
GCC1	0.5572
TIMM9	-0.218
CDO1	-0.137833333333333
MGC10701	-0.38
IFI6	0.0121666666666667
FRMD8	0.5615
MGAT2	0.16325
WBP5	-0.4355
CNIH2	0.09325
KIAA0907	-1.6929
KCNH8	-1.9135
CTSG	-3.72675
GRIK1	2.61516666666667
CUL5	0.77425
FRMD1	0.3875
OR9A4	2.361
SYT6	-1.175375
FOXD4L2	0.386
ANAPC2	-0.802333333333333
OPN5	0.65
TAF13	0.243
LYG2	0.081
GGNBP1	0.789
C11orf40	-0.246
OTX2	-0.516
REG4	0.299166666666667
EIF5	-0.896625
PALB2	-1.359
SEPSECS	-0.0431
RNASE3	-0.401
TRIM49	-1.6965
POLR2K	0.9004
GPR42	0.5825
C8B	-3.703
SASS6	0.49525
PREB	-0.0861666666666667
OR3A3	0.461
TUBA8	1.748125
IGLV2-14	-1.93933333333333
STIL	-2.015
ANKFN1	-0.00133333333333335
NME7	0.1915
HOXC12	5.5885
UBE2C	-0.94925
FHOD1	-0.840125
CDK2AP1	0.648583333333333
OR6K2	0.504
DHPS	0.07675
RPL5	-0.688666666666667
TRGV5	0.7555
LOC541472	-0.201428571428571
HCCS	-0.2268
DENND1B	2.373
LHX3	0.4505
OR5D16	0.8555
CXorf57	-2.2896
IRF2BP1	1.154
NDST2	0.6965
LCE3D	0.1825
BOLL	0.15575
SYT3	-0.7995
PIH1D2	1.259
C20orf7	-0.2955
IL1R2	-1.52916666666667
SLAMF9	0.986
PPME1	0.66125
PIK3CA	0.154
TRAPPC1	-0.127375
COLEC10	-1.2235
SLC9A6	-2.78183333333333
PDDC1	0.61075
CCDC53	0.58775
GK3P	-1.69725
DAZL	-1.4335
BRI3	-0.036
SDK1	-0.0377142857142857
CYP2C18	-0.05275
IFI44L	1.254625
RPL3L	0.783
FUT9	-0.823333333333333
KIFC2	0.556833333333333
PMP2	-1.04666666666667
SLC4A9	0.051
PLAG1	-2.76866666666667
MYCBP2	0.513666666666667
OR4E2	0.675
CCDC65	1.10575
C16orf82	-0.15625
ENTPD4	-0.38325
BRP44L	0.379375
PMP22CD	0.637
TMCO4	1.95283333333333
KCNN1	-0.832833333333333
WDR35	0.353
CCDC80	0.961
C3orf31	-0.59925
SLC7A9	-0.353
TMEM190	1.866
DBC1	-3.6496
FADS3	-0.919
PDZD8	-0.203333333333333
GRM5	0.64
AZGP1	4.3428
PEX3	-0.2235
MED1	0.603785714285714
ATG4C	-1.15466666666667
HNRPH3	-0.804
FAM109B	1.21775
C4orf17	0.4025
CA10	-0.286
OPRD1	0.2935
CCL16	-1.06825
SACM1L	-1.88025
CST6	5.7615
CD63	1.314375
LGI1	-1.8865
ZNF784	-0.01125
CRYBB1	-1.4155
CX3CL1	0.16935
TOP2A	-1.85575
GYPB	-3.2706
GADD45GIP1	0.62975
FEN1	-1.4715
IGF1R	1.875
WDR72	-2.43083333333333
PURG	-1.27766666666667
DEFB126	-0.28925
PKD1L1	2.08766666666667
CAV1	-2.9037
GNPDA2	0.1271
DGAT2	-0.98125
NLGN1	-5.00925
STRBP	-0.560375
HPRT1	-0.1855
FANCI	-0.88675
PSMA7	1.12575
DBF4B	-0.787333333333333
TTF1	-1.60825
RAD54L	-1.7705
ELOF1	-0.16425
PLAGL2	-0.045
ZNF256	1.0775
HMGCL	0.108
MSI2	0.857
RPESP	0.0935
C11orf60	0.6275
ABCD1	1.49
ACAA1	0.34
SPARCL1	4.41642857142857
IL6ST	1.03
ZNF319	0.26375
TMEM109	-0.8824
FAM90A1	1.34983333333333
IL22RA1	-0.4555
ATP4B	1.3335
TEC	-1.77016666666667
C7orf30	-0.86975
TXNDC2	0.295833333333333
ABCB4	-0.409
KIAA1191	0.92825
C9orf38	0.3085
SFTPB	-0.0588571428571428
CNTNAP2	3.2945
FRK	0.9045
TBX19	0.38
CHD4	-0.14
C6orf26	-2.862
MOSC2	1.76475
IKBKE	-0.3895
HIF1A	-2.197
LOC595101	0.316
RELA	0.2545
TMEM16B	3.20283333333333
ABHD12B	-4.442
TSEN34	0.615
KIF18A	-1.8135
TXNDC9	-0.645333333333333
SPATA2L	0.3235
SEMA4G	-0.281
C21orf91	-0.16875
MATN1	0.525
KCNIP4	-0.318
TUSC1	1.843
OR4C15	0.55525
ARMCX6	0.737583333333333
WBSCR27	-0.787166666666667
OR52I2	0.493
KIAA1604	0.52775
DYNC1I1	-1.4865
PPP4C	0.6995
SLC47A2	-1.57166666666667
TREH	-0.040375
CD48	-1.28416666666667
ST14	2.47216666666667
PKN1	-0.32275
SPON2	1.45625
XBP1	1.56508333333333
SFRS12	-0.488166666666667
EFCAB6	1.65875
SELT	-0.04075
SLC39A2	2.0765
ERF	-0.4155
ARL3	0.403625
SURF6	-1.7066
MLLT10	-0.335809523809524
FLJ11171	-0.54
TDGF1	-4.40183333333333
ERCC6	0.271
EIF2AK4	-0.193125
BAZ1A	0.501666666666667
LRRN3	-0.766
TMC3	0.6795
EFTUD1	0.31475
PTPRO	0.8055
CLEC12A	0.162625
ACBD4	0.765875
ZDHHC14	-0.00975000000000002
OTUD7B	0.90225
ACTB	0.1991875
MSRA	0.306875
LCE5A	-0.474
IFI35	-0.00275
BSCL2	0.260333333333333
ANKRD12	0.499083333333333
CFHR2	0.23325
RGAG1	-0.0223333333333333
HSFY1	0.1485
SLC30A5	0.364083333333333
IMPG1	-2.2455
GPR109A	0.801
ZNF185	-0.292
IYD	2.71425
NPCDR1	2.3265
SERPINA13	2.1505
HMGCLL1	-1.84975
NEUROG1	0.3675
UBQLN1	-0.679625
LIN37	0.7455
SOCS2	-0.599
DSCR4	-1.973125
XKR6	-2.162
GPR142	1.653
KRTAP13-3	-0.358
CCDC15	-0.426333333333333
MOS	0.3735
CD1E	-2.5805
OFCC1	0.199
FAM83D	-2.267
SRFBP1	-0.1475
C9orf96	0.609
DHDH	1.409
CCDC90A	0.0865
RABL3	0.73335
CD320	-0.457166666666667
ANGEL2	0.0775
MRPL21	0.9305
SMG6	0.0388333333333333
INSR	0.933
FLJ14816	-1.7265
GLRB	0.0265
C9orf89	2.4645
CIZ1	-1.290875
URG4	-0.352
LRDD	-0.556666666666667
CBY1	0.405833333333333
NFX1	-0.8605
MTERFD2	0.7515
C19orf23	2.302
PGC	-2.523375
IER3IP1	0.5435
RASAL2	1.34758333333333
C1orf89	-0.75475
SYNJ1	-0.868
NFKBIE	0.57
FLJ40125	-0.4265
TCEB2	0.3801
NOG	-1.619
POLR2J2	0.0498333333333333
HLA-B	0.83375
PCDHA1	2.547
PPP2R2B	-1.29025
ARHGEF17	0.2315
TCF7L2	-0.0279285714285714
CHD5	0.0915
ZNF431	-1.24125
TBC1D25	-0.3855
ZNF800	-0.8475
SCUBE2	3.83163636363636
MYCBP	-0.3695
GPX5	0.451
C6orf129	1.58283333333333
QSER1	-0.4865
ULK2	2.2205
PIGO	-0.219666666666667
NRCAM	-3.52058333333333
SLC35E3	1.61775
CSRP2	-2.03525
HYPE	1.0835
MAPK15	0.25
MGC14327	-0.61025
TIMM13	0.626166666666667
ZNF462	0.242
GBA3	-0.11225
TEX13A	0.295
MCM6	-1.57011111111111
MTRF1	-1.826875
ABCA7	-1.3495
EIF4A2	-0.12275
ZC3H10	0.8176
RPGR	-0.0735
C20orf94	0.42425
RP1L1	0.555
GPR125	0.03775
USP22	-0.821357142857143
OR1L4	0.27925
MLZE	0.31525
FLJ32065	1.25025
PTCD1	0.55975
CRTAC1	0.00433333333333326
BXDC2	-1.61125
C18orf1	3.82316666666667
FAM107A	0.390285714285714
EFNA3	-0.15275
P18SRP	0.1414
CAMKK2	1.22716666666667
KIAA0649	-0.991
NES	-0.509666666666667
HS6ST3	2.51175
PON2	-1.006
TCP11L2	-1.12625
CLEC4A	1.35025
PRR12	0.4935
MLXIPL	-1.4545
C2orf50	1.6455
ZNF28	0.483
ENC1	-0.501833333333333
MAP2K1	-0.477
FKSG2	0.24825
KIAA0430	0.078
PTP4A1	-1.01827777777778
GPR156	0.872
GTF3C6	-0.3995
UBR2	0.4306
LOC388272	-1.52875
MAK	-0.2352
ACOT4	2.59475
STC2	2.06041666666667
PIGW	-1.214625
SAE1	-0.241375
COL6A1	0.822363636363637
OAZ1	0.975666666666667
STMN4	3.56816666666667
EDG3	0.0943333333333333
SGCE	-0.780833333333333
IL11	-2.65766666666667
PRSS8	1.723625
YIPF5	0.0633333333333333
WNT4	1.874875
CSN2	0.739833333333333
TCF7	-3.748125
TDO2	0.4055
SAMD9	-1.2470625
S100A7A	1.675
MMRN1	0.927333333333333
GKAP1	-0.03425
AKR1C3	-2.235625
RNF19A	0.33
GMDS	-0.89225
YKT6	-0.02975
SPARC	1.271
C12orf31	1.4525
UBE2V2	-1.179
FBXL18	0.241
KIAA0460	0.4115
ADAM22	0.485625
SERPINC1	-4.37525
KCTD21	-0.014
MYOHD1	-1.39175
ZNF37A	1.27816666666667
GTF3C1	0.557333333333333
CTSZ	2.7845
PRNPIP	-0.537
DRD1IP	0.02125
NR1I2	-2.646
ZNF266	-0.2421
SPAG4L	0.2375
COX4NB	-0.592
SAPS1	0.761833333333333
APOA1	-3.641875
TATDN1	-0.352666666666667
C10orf82	-2.4015
KPNB1	-1.06
FOXO3	-0.562083333333333
CRYBB2	-0.118
ZBTB5	-1.0005
SLC25A38	0.71875
DCTN2	0.0208333333333333
IFT20	0.151
CTHRC1	3.0925
C1orf31	-0.1955
UHRF1	-0.16
GPC6	-0.897
C10orf54	0.17375
MCF2L2	0.07
WNT9B	0.2325
OLA1	-0.577125
FAM120B	0.55425
TTLL10	-0.3945
CYorf15A	-2.92925
RELN	-3.10577777777778
SCN2B	0.86175
MFHAS1	-1.44575
NKX3-2	-0.449333333333333
RASGRF2	-0.16
SSBP1	-0.7205
KPNA6	-0.0445
LOC389118	0.178
HS3ST4	-1.17422222222222
SUPT7L	-0.90375
FLJ32658	-3.04
IGFBPL1	-1.3395
KIAA1641	-0.453
SHKBP1	-0.626666666666667
CSF1R	4.93825
NAGK	0.187
MYL2	0.77375
HIST1H4C	-0.737833333333333
TOMM7	0.43875
ADAMTSL3	2.6728
TNFSF14	-1.38375
PRRT2	-0.45475
VTA1	-0.62275
AOAH	1.45216666666667
CRISPLD2	1.1115
PNN	-0.6289
TA-NFKBH	-0.66875
ESPN	0.02375
RBM43	-0.1615
KIAA1267	1.387375
DDX3X	0.157722222222222
KIAA1576	-4.2675
PLXDC1	3.64866666666667
FLJ25801	-4.37675
HNRNPL	0.0995
RUNDC3A	0.978166666666667
CASP12	-0.839
SH2D5	-1.159625
RPL26L1	0.6525
OR51A7	-0.15975
HDC	0.6895
C2orf16	-0.166
SYTL3	2.777375
GOLGA4	1.034625
NOTCH1	-1.53633333333333
ATPAF2	0.27175
ECD	0.507
SSX5	-2.2105
SNAP91	0.24575
OCA2	-4.79566666666667
PNPO	1.17666666666667
DAPK1	-1.42833333333333
PINX1	-0.764166666666667
SELENBP1	0.042875
NEK3	-1.31041666666667
TMED4	0.423285714285714
SSTR4	0.2465
FOSL1	-2.5541
CD40LG	0.945
CES1	-1.90833333333333
DCI	0.328833333333333
B3GAT3	0.329
STK17B	-1.28025
CNTN6	-0.3575
CYP3A4	-1.2655
MBOAT2	1.39992857142857
PISD	-0.271125
USP1	-1.48825
PYDC1	0.851166666666667
CENPM	-1.1535
SAR1B	0.948
TTC7B	-1.316375
DP58	0.4835
GPC1	0.6555
RBL1	-1.7765
TMEM137	-2.96166666666667
TOB1	1.07483333333333
TCEAL1	0.627
CENPF	-1.65036363636364
C6	-0.2606
PRSS1	-3.69975
PPIL6	1.12
C6orf124	-1.0265
ODZ4	0.854666666666667
SNCB	0.2135
NDUFB9	1.769375
CNOT6L	0.133833333333333
S100A9	-0.996
TRIM50	0.00749999999999999
KCTD1	1.3171
WDR63	1.6825
SPEF2	2.500625
RNGTT	-0.623166666666667
CXorf22	0.245
KCNK16	-0.472
CEP250	-1.295
ATPBD1B	0.3875
KCNJ2	3.24325
MT1B	-0.171
ZNF684	-0.748
SLC4A1	0.547
PDHA1	-0.591
ZNF492	0.00775000000000001
TKT	-1.8485
BYSL	0.053625
RNF38	-0.95875
AHDC1	4.481
KLHL2	-0.7925
CMTM8	2.5395
DMP1	-0.488
HERPUD2	-0.3935
CRTAM	0.923166666666667
ZNF572	1.06575
TMEM16J	-0.526
HSD17B2	-2.96175
UBE2G1	-0.4745
AHSA2	-1.97275
PELI2	-1.775
TPX2	-1.543
ATP9B	1.20216666666667
DAZAP1	0.607125
HMGCS2	0.201
C17orf38	0.07925
B9D1	0.577875
NKX2-5	-1.09683333333333
KIAA1276	0.15725
LILRB2	3.3405
CSTF1	-0.822
BTN2A1	-0.6775
C15orf48	4.004
IGF2BP3	-4.1015
FAM113B	0.0478333333333333
HRG	1.05525
ZNF131	-0.8615
USP47	0.662357142857143
CCDC88B	0.308
HCN1	-1.255
HTN1	-0.6132
SYCP3	0.04125
C13orf23	-1.0865
PAPOLA	-0.6741875
AATK	1.252
MSH3	-0.0508333333333333
NDUFAB1	-1.37425
ITLN2	-0.846333333333333
BAK1	-0.1055
MRPL45	-0.5045
MTNR1B	0.5018
LOC645843	-1.038
SPECC1L	1.010625
PGCP	1.9735
SPN	-1.517375
GPR143	1.9165
ZNF576	1.08316666666667
TMEM39A	0.8761
ATP5D	0.505333333333333
MAGEB3	-3.4275
RPS5	-0.764333333333333
ANP32E	-2.00885714285714
MTMR1	0.8525
YEATS4	0.607
SYNGAP1	0.0575
PCOLCE	-1.101
MNS1	-0.0765
PCYT2	-0.132
ZNF182	-0.2585
LAX1	-1.3685
SPPL2B	-0.0122
ELOVL5	2.4415
PCDHAC1	-1.3905
B4GALNT1	0.185666666666667
BLOC1S2	0.000750000000000042
ZNF673	-0.8172
ARHGAP21	-0.3905
IRX5	3.895
LRFN5	-0.801166666666667
FAM7A1	-2.0665
RAB19	0.868
GINS1	-1.94625
ITM2B	0.295
PAPSS2	-0.63225
OR5BF1	0.7765
ACSL3	-1.061375
KIAA1919	-1.04116666666667
GLT8D2	1.63
UTRN	1.86578571428571
CNN1	0.32925
HISPPD2A	-0.221
SDAD1	0.785375
SIGLEC9	0.709833333333333
RPL35	-0.681214285714286
C22orf26	-1.712
IMPDH2	-2.080375
WDR69	-0.658
SEC14L5	-0.0643333333333334
CLTA	-0.22375
RP11-529I10.4	0.5265
GPR37L1	0.576666666666667
OGDH	-0.77675
ASB13	1.1965
ZFP14	-1.12225
ZCRB1	0.684833333333333
KPNA3	-0.83125
HSPA1L	1.4635
RHOC	0.65575
LOC554175	-0.8405
PPP3CA	1.2045
SLC1A7	-0.5579
ZNF529	-0.620833333333333
RBED1	1.042
DDB2	-1.294
FLJ11286	-0.163666666666667
SPATA1	0.0285
MKNK1	0.234833333333333
DYSF	-0.221666666666667
ALKBH2	0.614
NKD1	-3.0525
C1orf174	-0.685
PLEKHO1	-0.292
ASB10	0.30475
RING1	0.2205
NPC2	-0.530125
AVPR1B	0.0745
YTHDF1	0.556166666666667
LMAN1L	0.6325
GSG2	-2.024
CEP170	-1.3735
RPS4Y2	0.779
MSH6	-0.825
HECTD2	0.803833333333333
ZNF556	-2.13216666666667
PLEKHC1	-2.2264
AIRE	0.225333333333333
BCL2L10	2.67775
LMOD3	1.06966666666667
ZBTB8	0.0428
FOXA2	-3.352
SLCO2A1	0.304875
C3orf46	null
PRDM16	-0.861166666666667
TMEM98	0.53175
FRMD5	-2.5075
PDE6C	-0.346
C1orf216	0.282166666666667
EP400	-0.322142857142857
PTK2	0.17725
RNF217	-0.342
NDUFA8	0.539
ZFAT1	0.45575
LAMP3	-1.19083333333333
GLTSCR2	-0.1975
NPW	-0.00949999999999999
LLGL2	0.9896
PPM1K	-0.5034
C20orf177	-2.776
KIR2DL4	0.3193
NFKB2	-0.24825
C21orf122	0.631166666666667
HESX1	-1.987
GPR114	-0.716666666666667
SLC25A35	-0.718833333333333
GNAT1	0.016
ORAI3	-0.4375
FAM76B	-0.556375
TMEM99	1.4445
TRIM29	-1.8072
CDS1	3.22075
RHEB	0.0348
C4orf27	-0.537
RAB3A	0.1135
OTUD6B	-0.18875
GPD1	-0.784625
CDH15	1.49266666666667
NPM1	0.563285714285714
TMEM117	-0.47875
PRPS2	-0.484666666666667
GCK	-0.3435
ADRA2A	3.54566666666667
TSPYL4	-1.44066666666667
TASP1	-0.60075
WDR19	0.445166666666667
C10orf38	-2.517
PDE4C	-0.442833333333333
FYB	-0.812818181818182
C1orf55	0.217166666666667
PPFIA3	-0.27475
RAD18	-0.71625
C12orf44	0.395333333333333
CRYBA4	-0.077
HVCN1	0.707
TAF10	-0.0641666666666667
C16orf48	-0.495
DEPDC5	0.701166666666667
LTBP1	-1.0755
MAPRE1	0.674875
FGF8	-0.403
C3orf52	0.048625
SENP7	-0.446333333333333
LRRK2	2.031
RUNDC2A	0.0391666666666667
KIAA0355	0.505666666666667
CPEB1	-0.41875
PPEF2	-0.0815
ABI2	-0.512333333333333
KIAA0317	-0.13175
ATF1	-0.618166666666667
DYNC1H1	1.337
DIP	0.33075
TMEM33	0.884
POLDIP3	-0.751
C7orf24	1.028
GPR171	-0.5355
CDC6	-1.32216666666667
PLD1	-1.0934
ITFG2	0.2443
NDUFC1	1.513
AKNA	-1.964
NBR1	1.2055
PKHD1	-0.4644
HPS4	-0.3355
MAFA	0.6045
ULBP3	-0.627333333333333
DIRC1	-0.0965
IMMT	-0.4395
C22orf13	0.222666666666667
CEL	0.19725
MARK3	-1.47575
ADAMTS2	0.378916666666667
ARPC3	-0.242333333333333
TMEM10	0.249571428571429
NPHS1	-0.0145
BRD8	-0.0463333333333333
WDR12	-1.3715
IDI2	0.422875
HOXD13	-1.5175
OR8G2	-1.108
SLAIN1	-1.108
GABRQ	0.33975
NR2C2	-1.532
NKTR	-1.1354
TLE2	1.683
KIAA0892	-0.8015
AURKA	-1.86936363636364
GPRC5C	0.973666666666667
TBC1D9B	0.415
PNPLA6	-0.102333333333333
AP3B1	0.06025
NAG	-1.00475
C11orf68	-0.0765
AKR7A3	1.121
AHCYL1	0.83625
COP1	-0.246166666666667
RPP14	-0.80475
PCDHB18	-0.81425
CDH24	-0.29575
KRT17	-2.4056
LACTB2	-0.22575
DDX24	-0.5907
PHACTR1	-2.62933333333333
SLC35E2	0.17975
LOXL1	-0.08425
IQSEC2	0.5815
RGSL1	-0.383
PCDHGC5	0.282
MEGF10	1.96325
PRRX1	0.781333333333333
ASTE1	-0.236333333333333
C6orf159	-2.6075
MYOD1	-0.0805
GAA	1.68
ZNF747	1.0695
KLRC1	-2.304875
IL1RL2	0.772
GDF9	0.89
GPR119	0.3625
TRAF2	-0.765333333333333
HCK	1.99383333333333
BMP6	-3.4155
IL8RA	0.700833333333333
FLJ35848	-0.4915
EFHA1	0.088
CDSN	-0.122833333333333
C14orf54	0.00575000000000001
LSM3	-0.289375
ZFP41	0.38
C9orf126	-2.28016666666667
VIT	-3.928
SPCS3	-0.3075
DEF8	-0.8257
CHAF1A	-1.24666666666667
C1orf165	-0.194333333333333
ZFPM2	0.104666666666667
FTH1	0.3305
SLC35F1	-1.59425
YWHAH	-0.43225
C17orf66	0.753166666666667
ADRB1	-1.50033333333333
FOXL1	-0.4575
RG9MTD3	-0.8685
UMPS	0.108125
MGC13008	0.2895
KIAA1161	-0.3975
CCDC77	-1.009
C12orf65	-0.9576
COG4	-0.934833333333333
RCP9	-0.0846666666666667
RP4-692D3.1	3.59333333333333
CDC2L5	0.81725
MGC7036	-0.652
DNAJC11	-0.24625
GDF2	0.3726
TIMM17A	0.477
HNRNPA0	-0.3233
OR2H1	-0.22525
PCBP1	-0.331875
COL23A1	-2.16725
LRRC2	-0.15
NSD1	1.0225
FLJ37078	-0.47875
WDR91	-0.382833333333333
TMEM179	0.50025
DSCR10	0.79
CNDP2	1.04
FYN	-2.028
BEX2	0.5125
KCND3	0.31125
YPEL5	1.451
LRRC42	-0.667166666666667
C17orf45	-1.425
ZNF649	-1.509
LOC150763	0.5325
COL5A2	2.20941666666667
CNGA2	0.8355
ELA2B	-0.564333333333333
RAB9B	0.58075
FAM100A	0.2165
NAIP	1.28764285714286
MYOZ2	-1.005625
SPATA12	-0.487
XRCC4	-1.303
CYB561	2.5441
CHST10	1.01275
BAI1	-0.773
BRSK1	0.755833333333333
C17orf89	2.419625
PDE6H	-0.679
FLJ20309	0.0831
MAP7	1.469
SCN4B	-0.866
SPAG9	-0.8238125
SERTAD1	1.1405
FLJ21963	-0.17
ANTXR1	0.0809
TMPRSS13	2.562
ETV7	2.578
DGAT1	0.540166666666667
NKIRAS1	0.7735
TAC3	-3.6375
CORO1C	-1.03633333333333
RAD54B	-0.9095
HRASLS3	4.21133333333333
C21orf42	0.98475
BARD1	-0.794666666666667
ZNF177	0.536833333333333
MIP	0.8455
ZNF442	-0.1575
F2	-3.684
GRIA1	0.179333333333333
GALNTL2	1.87283333333333
WNT5A	-2.4861
LENG9	0.4205
hCG_25371	-0.494
FOXR1	0.824
TRA@	0.191
PWWP2	0.95
C1QTNF7	1.96616666666667
SLC7A4	3.13575
C4orf7	-0.38
C17orf80	1.56783333333333
KLK4	1.16966666666667
IL31	-0.493
TMEM176A	4.02625
CTNNB1	-0.5349375
BHLHB2	1.7925
TMEM185B	0.573333333333333
ARD1B	0.3705
C1orf93	1.1875
BRUNOL4	-0.582833333333333
LOC541469	1.30016666666667
UPK2	-0.02575
GAS8	-0.0948333333333333
PATE	1.2705
IMPACT	0.8235
WNK4	-0.581166666666667
HNRPLL	-1.66775
GAD2	-0.5155
ITGA6	0.10025
BMP15	0.027
CYP2A7	0.7075
RIC8A	0.428375
CCND1	1.27858333333333
USP35	0.5995
DSCR2	-1.1485
CCL4	5.0785
ZCCHC10	-0.183
NOL11	-0.36925
TRPM2	2.48516666666667
PSMD2	-1.17081818181818
CHTF18	-1.03975
USP18	1.0185
RRAS	0.0625
LAMC3	-0.963
TOX	-3.98033333333333
PCDH15	1.035
GABRG3	-3.372
NUDCD2	0.2625
SGCZ	0.283
KCTD17	-0.2199
SPSB2	0.432
TPPP3	2.67416666666667
CILP2	0.934333333333333
CALB2	0.733875
CEBPZ	-0.323333333333333
ZNF479	-0.35425
FMOD	3.95966666666667
C21orf66	-0.376571428571429
CLN6	-0.134833333333333
ANAPC1	0.0625
SH2D3C	-0.4745
PTPN14	-0.3647
TRIM42	-0.21025
APTX	-0.10975
SNRPG	-0.246833333333333
BMS1	0.62425
MAGEA3	-1.635
NFATC3	-1.57466666666667
LRRC45	1.49216666666667
ARS2	-0.171642857142857
LRIG1	2.08183333333333
EPSTI1	-0.306666666666667
PRSS27	1.1585
ERC2	-1.8635
PRKACB	-0.342928571428571
PRDM13	-3.709
HCG27	-2.1615
KLK12	-2.363
HSD17B7	-0.0725
ZNF354A	0.8465
PCDH11X	0.6225
DMGDH	-0.9515
PCBD2	0.2585
TMC6	0.983375
RIMS1	1
SF3B2	-0.137166666666667
RCN1	-0.094
CPB1	1.307
BCAR3	-1.75075
FCRLB	0.694
PAK1IP1	-1.008
OR10H1	0.439
KIF9	0.5223
PITPNM2	-0.538875
L3MBTL4	0.36
TGFB1	-0.4643
ZXDC	-0.16325
SLC6A16	-1.16125
SRrp35	-2.13775
LRRC8E	2.485
PPIAL4	-0.0265833333333333
EOMES	-0.3294
PAX2	-0.9885
SCARF2	-0.2125
PSEN2	1.723
PCDHB13	0.924
C10orf28	-1.56575
DHRS7B	0.493357142857143
C1orf131	-0.417
ASB1	-0.5333
ZNF223	0.240833333333333
LCMT2	-0.156
MEP1A	-0.75275
TMEM53	1.009
RSPH3	2.07725
C10orf33	-1.152
LOC644285	-1.0805
PTPN9	0.8505
ABCA12	-1.0655
CCDC37	-0.728666666666667
RUNDC1	1.9021
YES1	0.224166666666667
FAM120AOS	0.2595
OR5M3	0.512
PPP1R3F	0.58375
IL13	-0.2443
MDFI	0.7815
PRNT	0.323
ZDBF2	-2.5675
OR10C1	0.829333333333333
CLIC1	-0.498666666666667
LILRA5	-1.242
CSAG1	-3.75566666666667
TREML2	-0.9752
FAM125A	0.2885
ZNF74	-0.915
FAM104A	1.748875
LRRC39	-1.4335
SAMD5	-2.73625
HYAL2	0.13325
HIST2H2AC	0.110875
IGFBP5	4.71960869565217
NRTN	0.0331666666666667
KIAA0556	0.3065
FAM29A	-2.22461111111111
JMJD2A	0.4425
EPHB1	-0.22025
POLD4	0.737625
ANAPC10	-0.303
LRRC36	-0.797
MEGF6	-0.652
LPHN3	-1.4624
BMP10	-0.685666666666667
C21orf55	0.356
CREM	-0.6956875
PTGER4	-2.6905
METAP1	-1.19825
KCNQ1	-0.3465
NR2F2	-0.784875
SSFA2	-0.99225
CTTNBP2	-4.69925
BCL2A1	-1.38475
ZBTB24	0.45575
SLCO6A1	-1.90333333333333
PRDM1	-0.3479
OR7D2	0.396666666666667
CCDC47	1.6407
LOC646982	1.905
SLC26A6	-1.75666666666667
BIN1	-0.3727
SRRM1	-0.332285714285714
PCSK1N	0.41975
ALS2	0.2665
ECT2	-1.15268421052632
CACNA2D2	0.393
DOCK6	-1.873
C10orf119	-0.5585
FATE1	0.695
DUSP23	1.94725
TRIP6	0.322
NUP35	-1.11975
CDH3	0.84425
KLHDC8A	0.0555
C9orf116	0.909875
EI24	0.482
CENTD1	1.5425
RWDD2B	0.065
DOCK1	0.58
NPAS2	-1.56075
