Hybridization REF	TCGA-BH-A18N-11A-43R-A12D-07
RFPL3	-0.173428571428571
MYO9A	1.02875
NARG1L	0.2425
BLMH	-1.106625
CCDC3	4.70683333333333
C9orf21	0.552333333333333
KIAA0513	-0.151166666666667
MIER2	-0.288
PNMA2	-1.31458333333333
SH3BP2	-0.1331
ANXA10	-1.39825
RTN2	-0.00816666666666666
TFB1M	-1.202
PRPH2	2.93
C14orf133	-0.43925
GOLGB1	0.704416666666667
IRX4	1.137
NFKBIL1	-1.30083333333333
C10orf62	0.6065
APBB3	-0.9415
RPS10	-0.0323
LOC728378	0.93125
TLE3	0.399944444444444
PSMB7	-1.02125
MESDC1	0.2585
SLC6A1	-1.73366666666667
OCLN	0.56775
PTTG3	-4.62766666666667
NAGLU	-0.671
SERTAD4	1.9245
SPRY1	2.7805
FLJ10781	0.0436666666666667
MYSM1	0.65125
TRIM4	0.711357142857143
SH3YL1	2.2625
TREM2	3.28266666666667
SERPINI1	2.2625
HDHD3	0.055875
TMEM38A	-0.773625
EID2B	0.11425
TDRD3	0.504166666666667
SEDLP	1.01675
THSD7A	2.603
NDST3	-1.8795
KLHL15	0.153416666666667
DHRS12	2.373
FBXO9	0.148428571428571
TNPO1	-0.525833333333333
MRPL13	-0.764333333333333
SNX5	-1.901
METTL6	-0.253
SOD1	0.503125
CHML	-1.9385
PACS1	0.287625
SIRT5	-0.0279
CAPN2	1.08283333333333
FXYD5	-0.715333333333333
TWISTNB	-0.255
LRFN1	-0.962666666666667
UBE1L	0.72525
UBE1C	0.92125
OR51B2	0.03725
OR4D11	-0.4575
C15orf2	0.5115
NR4A1	1.92516666666667
LOC339047	-2.44075
TRIM17	1.05325
ATP5G3	-0.410714285714286
RPL15	0.395416666666667
ADAMTS8	0.1035
HOXC4	1.322
C14orf37	1.285
CEACAM5	-3.327375
MYT1L	0.629
RASA2	0.070125
OSBPL7	-0.679
STAG1	0.338
GIMAP4	5.03266666666667
FUT3	-0.863333333333333
PIF1	-3.969375
LPIN2	0.2952
SH3PX3	0.17775
PDP2	0.18375
PAPD1	-0.75875
ERP27	2.89975
APOOL	-0.7185
DIABLO	-0.84525
TRHR	-0.012125
ARMC9	-0.848125
RNF152	2.36775
SLITRK3	1.723
ZNF211	0.6369
PFDN1	0.04525
RGS11	0.485125
HS6ST1	-0.0772
AKR1D1	-1.1595
TNP2	-0.333166666666667
STK31	1.5565
EML4	-0.71925
SGTA	-1.811
HIST1H2BI	-1.762
PSMD6	-0.861666666666667
KIAA1257	0.768
C18orf55	0.229666666666667
FLJ20273	2.183875
RPL28	-0.984833333333333
EPYC	-0.319428571428571
NOX3	0.632
ELAC1	1.146
METT11D1	-1.037
BIN2	-0.743166666666667
NACA2	0.8805
CCDC17	-0.0375
HM13	-1.2756
UBOX5	0.2075
UBE2O	-0.969375
UBL5	0.07175
APOLD1	1.49625
C9orf31	-0.134
TNFSF8	-0.1675
ARHGAP29	1.866625
PROKR2	0.399
PDE5A	1.01566666666667
C6orf12	-1.325
TOM1L1	0.176
WHDC1	0.588375
FOXI1	0.970166666666667
RAB4A	1.1109
TMEM39B	-0.6565
ATPBD1C	0.2305
FARSA	-1.85216666666667
PLEKHG5	1.2895
CMAS	-0.573833333333333
OR7E24	0.0155
SLC30A1	-0.36325
CDC42EP5	-0.823333333333333
PLAC1	-3.04875
KLHL18	-0.2105
LBA1	0.7372
TAZ	-1.9975
CRIP2	0.529
BTBD11	-0.550833333333333
C16orf72	0.6935
DIO2	0.1571
LRRCC1	0.525
CCDC136	-2.363
PRX	0.497875
RBM5	0.2665
TMEM85	0.5865
TUBGCP4	-1.31733333333333
APLN	1.51325
CDK7	-0.178833333333333
SSR2	0.237916666666667
CRELD1	-0.15125
C19orf46	1.59425
GAL3ST4	-0.407166666666667
KBTBD10	1.29075
IL28A	-0.037
WDR27	-0.068
MCM2	-3.43983333333333
SOX14	-1.2005
FLJ39743	0.3255
KIAA0922	-0.362625
HIPK4	0.172
FLJ25758	0.2175
C16orf57	-0.677833333333334
PDZD2	4.104375
MCC	1.0925
HHLA3	-0.5518
ID2	0.299
C20orf23	2.329
ZNF688	0.54475
APOC2	-1.982
LOC440093	0.68575
FAM50B	1.92733333333333
PWP1	0.055
DNAH10	0.56475
HIST1H2BA	1.3085
GPR56	0.7115
METAP2	0.02375
PAN3	1.24216666666667
STXBP4	0.0445
PDHX	0.1665
MTA1	-1.33291666666667
ZBED4	-0.170125
ZNF720	0.34275
CDK2	-2.058375
RHOJ	2.435625
CDC37	-1.40916666666667
ZER1	-0.15225
GRK4	0.47175
PRPH	0.76725
POLR2A	0.26525
OGFOD1	-1.3875
NOL5A	-2.16725
PHEX	0.505
FLJ16478	-0.16275
C20orf117	-0.407125
CAMTA2	-0.15975
C11orf74	1.303
DDX17	0.184833333333333
C5orf27	0.667125
PLEKHA2	-1.2038
PDE4DIP	-0.1073
SCN7A	0.833
ZNF559	0.68
CXCL10	3.2655
ZMYM4	0.722
STK32B	0.2612
KIAA0888	-1.6067
TACR3	0.421
CKAP2L	-2.83775
KIF1A	-1.05816666666667
RSPRY1	0.29525
VCAN	-0.608
CYP27C1	-0.657
SYDE1	-1.37983333333333
MED12L	-1.143
ZDHHC21	1.652
NHS	1.576
TM9SF3	0.796
DDHD1	-0.639625
MAFG	-0.237166666666667
BICD2	-0.5285
C14orf119	-0.1505
C14orf43	0.141214285714286
CDH7	-1.488
ALKBH5	-0.771214285714286
JUP	0.2765
TMEM41A	-0.745666666666667
MAMDC4	-1.30416666666667
CBX3	-0.426
LRRC18	-0.025
RBMXL2	-0.0923333333333333
PLA2G4D	-0.00866666666666666
FGF13	2.2935
KIF3A	0.6235
PDIA6	-1.201
DCXR	-0.489
CASKIN2	0.6215
EHD1	0.416
MARCKSL1	-0.748166666666667
ZNF496	-1.393
SCAF1	-0.4235
KCTD8	-0.78325
TRAF3IP3	0.388642857142857
LSR	-0.7105
CXorf1	-0.330833333333333
C14orf112	0.522166666666667
EIF2B1	-0.31175
OMP	0.3535
GSTZ1	-0.52325
LOC92017	1.546
ISLR2	0.226
C12orf36	0.361
GATA2	-2.13866666666667
GABRA5	-2.6485
CELSR2	-0.972142857142857
STAM2	0.8506
TNAP	2.08
PTPMT1	-0.0715
GRP	5.98175
SV2A	-1.4305
MAGEA12	-5.572
CACNG1	0.4295
C18orf19	-0.52475
GSG1	-0.269333333333333
PTPRJ	-0.948357142857143
FRMPD1	0.014
ZNF668	-1.30175
PLEKHJ1	-1.4265
ADAT1	-1.8654
TMEM50A	1.0608
UCN3	-0.097
HOOK1	0.91975
IL17B	2.823
MLKL	-0.5435
TTC14	0.051
KLHL5	1.059125
CRYL1	0.461
FOXH1	-1.388
NFYB	0.594375
PPM1G	-1.95325
GOLGA2LY1	-0.633
NMT1	-0.056
HADHA	-0.647
CHSY-2	2.27625
PLEKHF1	0.365071428571429
SAGE1	-2.8625
MUSTN1	1.89825
SUHW4	2.00325
TFEB	1.53133333333333
ZFYVE27	0.2565
ATG12	0.0241666666666667
BMI1	0.905714285714286
ZIM3	-0.256333333333333
MYH4	0.1855
MASP1	-0.987333333333333
KIAA0984	-0.02125
RPAP2	-0.3845
ASB5	0.497
BOLA3	-0.7865
MIA3	1.1535
KRT35	1.5345
KIR3DL3	-0.2005
MRPL51	-0.4865
SEMA3F	-0.1125
NDUFB2	0.242166666666667
LOC253012	3.698
FAM46C	-0.1796
G6PC	-1.96225
CSAG3A	-5.50183333333333
PREX1	1.756
SLC25A45	-0.4375
MAPKBP1	0.6113
CPE	1.8001
GNB1	-1.02
CXCR6	1.8315
TRIM46	-0.649
C16orf3	-0.333833333333333
HPSE	-0.152125
TIGD3	-1.279
SPG3A	2.76425
LCAT	-0.951166666666667
ST6GAL1	-1.09866666666667
POMC	1.071
FLJ36031	-0.402833333333333
NSMAF	-0.130833333333333
SKIL	0.4905
ADSS	0.419
HMGCS1	-1.5337
POLR3F	-0.0776666666666666
RAB10	-0.219125
ZNF277P	0.40675
ZBTB7B	0.41625
DHRS1	0.536625
ABCC13	0.5615
CNOT3	-0.97
NFKBIA	0.5795
GAK	-1.25466666666667
SFT2D2	0.923333333333333
HOXA6	-0.6035
CRTC1	-1.00225
LY6D	0.490833333333333
C20orf72	-1.35016666666667
CPT1A	-1.25425
LMO1	-1.408
EIF3I	-0.84775
PRB4	0.88325
MCM3APAS	-1.286875
C20orf132	0.6015
FOXF2	-2.3105
S100A12	1.26275
MLH1	0.161
ACTN1	0.6314
MRPL36	-0.538833333333333
C20orf106	0.146
FBXO6	0.064
MKS1	-0.561833333333333
CX3CR1	0.791
PDE1B	0.9485
PLP1	-2.3035
KISS1	-0.336833333333333
C14orf2	-0.796
TBC1D3P2	-1.03925
COMMD6	1.6248
ANKRD7	-0.57475
PTCHD1	2.10775
NARS2	-0.77425
DOCK7	-0.090875
FAM127B	0.019
LOC390243	-0.228333333333333
N6AMT2	0.898
ZNF391	0.072
DNAJB14	1.10816666666667
WRB	0.842375
BPI	0.735333333333333
TTC4	-0.784333333333333
FAM10A5	0.47925
GOT1L1	0.0037777777777778
MAGED1	-0.277125
RESP18	0.621
WFDC6	-0.27525
MT2A	-0.8195
C11orf56	0.4085
KIAA1432	-0.724
ROR1	-0.734125
HSD17B14	0.582666666666667
ZFAND2B	-0.023625
SAMD4B	-0.744
HEXA	-0.208
HNRNPU	-0.318727272727273
USP39	-0.665875
NRD1	-1.34075
R3HDML	-1.2
FLT4	0.4445
OMG	0.692666666666667
OR52N4	-0.0825
LOC399818	0.75975
ELA2	-2.15175
VENTXP1	-3.036
RFC5	-1.784
OR52L1	0.4745
PAX5	1.403
FBXO2	1.6825
GMEB1	-0.071
AKT3	0.442666666666667
CRB1	0.278
CTTN	-0.533166666666667
UTP15	-0.0856666666666667
HSBP1	-0.212833333333333
PHF11	2.397
NDEL1	0.0263333333333334
USP8	0.41325
BAIAP2	-0.5925625
SI	-0.868166666666667
ARSJ	0.443
BAAT	-2.872
KCNS3	2.41833333333333
LOC126147	0.216166666666667
TMEM37	2.296
C1orf162	3.54383333333333
MBD1	-0.1383
ITGAL	-0.974166666666667
WDR73	-0.287666666666667
GKN2	0.157
ARFGAP1	-2.44185714285714
SLC5A8	0.466333333333333
ZBTB40	-0.4302
CYP4B1	4.49533333333333
LYPLAL1	0.01175
CHST3	-0.45275
MAP3K9	-0.6095
BTAF1	-0.279
TFAP2E	0.0335
RBM35B	-0.12225
LOC441251	-0.568
ANKRD25	-0.248833333333333
UQCRC2	0.417
MAEA	0.155416666666667
HYAL1	-1.4191
RNPEPL1	-0.473
CPSF2	-0.445625
PSD3	-0.3832
ABCA13	-0.35
AGR2	2.170125
GBX1	-1.0525
HDLBP	-0.0953571428571428
ACY3	-0.9495
HECW1	-0.532
ZNF519	0.42925
HOPX	3.363125
ZNF304	1.1775
OR12D3	0.1675
FKSG43	-0.27625
METTL1	-0.786125
MFSD3	-1.5848
PSPH	-0.69675
CLCA3	-0.1025
DARS2	-1.99166666666667
CDC25A	-3.9218
BAIAP2L1	-1.281
B3GNT5	1.799125
USP29	0.02475
ARHGEF10L	1.4388
ATOX1	-0.471
ADAM30	1.28525
DNASE1	-1.56175
STT3A	-0.0544166666666667
RAB6IP1	0.6905
PTN	5.4311
C1orf106	-1.17876923076923
HECA	2.33825
RNF122	1.57725
SLC22A18AS	-0.918833333333333
GNG8	-0.646666666666667
ELP4	-0.45675
FAM65A	0.07
RPL10A	0.735166666666667
IRS4	null
MACF1	1.1487
SEC24D	-0.28975
LOC374395	-0.24325
TGFB2	1.218875
MDFIC	1.657625
CHRNE	0.051
PCMTD2	0.570666666666667
ATP6V0D1	-0.899833333333333
MTA2	-0.04925
LZTR1	-1.13016666666667
RAP1A	1.40666666666667
AXIN1	-1.066
POLR1C	0.1965
TRIO	-0.719416666666667
PLXNA4A	1.16308333333333
C5orf33	0.24075
DEPDC1B	-5.80475
ZNF473	-0.973166666666667
MTM1	1.44225
GPR107	0.311666666666667
CSNK1A1L	0.339333333333333
FLJ14154	-1.67475
NLRC4	4.67875
ENPP4	2.75366666666667
PADI3	-1.252
RNF170	0.561125
CG018	2.9245
C16orf7	-0.536
KCNE1	2.203
NRM	-2.051
SLC37A3	0.424357142857143
TPD52L2	-1.9135
UNC5B	0.51575
C12orf12	1.20675
SDHB	-0.0735
CLRN1	-0.222
NUDT10	0.290333333333333
UGT3A1	0.3435
FBXW8	-0.68075
RHOF	-1.731
PTPLAD1	-0.241375
MYO3B	-1.17966666666667
DERA	-0.032
TPP2	-0.9735
C19orf53	-0.6845
GINS3	-1.180625
ST6GALNAC5	2.2425
CHSY1	0.924
MGC15705	-0.546
GPR83	0.257
EXT2	0.569875
DOLK	-0.2565
TUBAL3	-0.59875
ACVRL1	2.1176
ABL2	-0.133083333333333
C14orf156	-0.5495
PTPRZ1	-0.00512499999999997
DIP2C	1.074875
LAMP1	0.772125
RXRA	0.1087
MAP3K5	2.4295
ALKBH1	0.321333333333333
PDLIM7	-0.720375
ARL14	-0.5995
SNIP1	0.4475
TIMP3	2.56375
RGS3	-0.0631666666666667
SPAG16	1.4562
ABHD4	-0.66825
ARHGEF12	0.64275
GLUD2	0.419
RAC2	-1.5744
UAP1L1	-2.113
SLC18A3	-0.028
YOD1	-0.737666666666667
RALY	-1.807
HMOX2	-0.5675
DGKH	0.2255
DBNDD2	1.38216666666667
YIPF4	1.12775
THAP10	0.36925
ZNF513	-0.35375
HAGHL	-3.17083333333333
ITGB4	1.44216666666667
CCDC141	-0.3085
YTHDF3	0.992
C5orf28	0.927
RPL7L1	-0.48825
TMEM30B	1.02407142857143
ANKRD35	3.821
DUOXA2	-0.48275
TBC1D5	-0.14175
DFNB59	1.6085
HRH4	0.44875
MYO6	1.9462
DNAJA4	1.58725
RBM24	1.4785
CEACAM20	-2.9275
RBM23	-0.905142857142857
NGFB	-0.4215
C1orf63	-0.3148
KRTAP7-1	0.4665
PERLD1	1.351
NPB	-1.001
C17orf59	0.1349
HSPBAP1	0.549
SLC15A4	0.1695
PRTFDC1	0.8535
OSMR	-0.221428571428571
CYSLTR2	-0.623
C19orf25	-1.0881
KIAA1797	-0.1915
NLRP6	1.6845
FAM105B	-0.1916
SCRN2	0.2315
LRRC58	-0.5089
RNF17	0.2235
NEIL3	-5.064
FAM137A	-0.2865
SKP2	-2.9875
PARVA	1.8205
PKLR	-1.804
RNF34	-0.16475
A3GALT2	-0.86975
C12orf50	0.565
SUNC1	-1.6095
FAM102B	-0.512333333333333
CCT2	-1.01225
LRRC37A2	-1.1885
ARF4	0.936
SIKE	0.14375
C8orf48	2.39766666666667
MBTPS1	0.496785714285714
GPSN2	-1.193
NCF2	3.588
SLC12A6	0.0201666666666667
MRPL48	-0.6265
HMGN3	0.450166666666667
LRRC62	-1.56125
PAX9	-0.494
FAM55A	-0.4035
C20orf42	-1.66283333333333
SCML2	-0.938666666666667
BCL9	-0.1315
FAM40A	-0.69875
C9orf41	-0.362833333333333
ZNF774	0.1225
LETM1	-1.18925
PLXNB1	-0.939
NIPSNAP1	-1.924125
USP10	-1.08725
F9	1.68025
LIPE	5.712
CNGB3	1.16
C12orf52	-1.13275
PI4K2A	-0.766375
MED8	0.032
STAT4	1.5701
FGD4	1.49066666666667
RNF145	-0.0556666666666667
WDR32	-0.1372
CLDN2	0.409333333333333
TCEAL8	1.3465
ZMYND8	-1.3892
PDXK	-0.6929375
GATAD2A	-1.4695
PTGES3	-0.589
CCM2	-1.06325
TAP1	-0.567625
ZNF670	0.924
ETS2	0.860214285714286
C6orf166	0.283
PRMT2	0.370142857142857
OR4B1	0.0495
INTS8	-0.501
CCDC102A	-0.21975
CCDC83	-1.18316666666667
ITGA1	1.0146
EPHA5	-1.0414
FAM24B	-0.595
TSGA10	2.90625
HAL	-1.66033333333333
MYOT	1.43
SPACA3	0.4305
BCL2L2	0.587166666666667
CUGBP2	2.47716666666667
CCNB3	1.0935
RNF113B	-0.4465
MERTK	1.53325
BAG1	0.473
VPS36	0.2795
ORMDL3	0.6834
C1orf190	1.9455
ZNF625	0.29025
CORO2B	-0.51675
ALOX15	0.5905
CST1	-0.0355
NUPR1	2.58916666666667
CCL7	-0.60525
SMCR5	-2.9725
DSC2	2.4245
RBMS2	0.48325
GRIK4	-0.381
TRIM65	-0.6412
TMPRSS6	-0.230357142857143
TP53INP2	-1.162
GLB1L	0.4075
LOC388284	0.436833333333333
PUS1	-1.58807142857143
BCL9L	-1.1795
OLFM1	0.209416666666667
RET	-1.13375
MASTL	-3.02783333333333
ALX3	0.41325
IL1RL1	-0.144333333333333
ZNF765	-0.1604
C14orf138	0.3135
SNX10	0.675833333333333
TAC4	-0.417
C1orf64	2.773125
POGK	-0.215875
MAPK9	0.07425
ZNF366	3.376
C8orf79	2.7434
CLDN7	1.223875
OR5AT1	0.7045
TRIM37	-2.37275
LRRC25	2.99625
GRHL2	2.4627
TEKT3	1.53275
LASS5	-0.288166666666667
ABCC4	-1.75958333333333
DLG3	-0.236375
VGLL1	2.11975
ZFP36L2	1.81416666666667
MFRP	-0.0926666666666666
KIAA1799	0.81625
FLJ44379	0.439
PCNX	0.176
ANXA9	-1.1505
CYP4V2	1.9297
PIK3C2A	0.7315
SRR	0.3065
NOL3	-0.49425
IFITM2	0.8305
ARNTL2	-2.02275
ZNF595	1.63175
NLRP13	2.59
ASPH	1.187375
CPA2	0.8955
PVRIG	-2.09283333333333
LEPR	2.49466666666667
C16orf42	-1.4795
SH3BGRL	2.806
FAM77D	0.384
FNDC7	0.263
C9orf6	0.5675
NOTCH2NL	0.854333333333333
PGBD1	0.103833333333333
SYNGR2	-1.28333333333333
PITPNA	-0.9085
PRPF4B	0.00370000000000001
SLC43A3	-1.67621428571429
NRBP1	-1.153
SLC25A22	-0.66475
ILK	-0.188125
SLC22A8	-0.439666666666667
MRPS7	-0.291625
PITX2	-0.5965
FABP3	0.13625
OR1L1	-0.138
LOC728215	0.37125
BLID	-1.4335
KIAA1217	3.42947058823529
TFPT	-0.53625
AP4B1	-0.451
VBP1	-0.203
OR1K1	0.3245
MORC3	0.98
BHMT2	2.96233333333333
C3orf10	0.929875
FZD7	2.90866666666667
WFDC10A	-0.736
PMS2CL	-0.66475
CCDC32	0.379
FA2H	-0.98025
ALG13	0.8265
TTLL7	-0.5461
SPOCK3	1.55175
SLC13A2	-0.096
AIM1	1.8925
GPRC6A	4.501
EGR2	6.99375
MED11	0.66325
WWC1	1.37625
SH3GL3	-3.10275
RIF1	-0.0721428571428571
PRLH	-0.5835
VLDLR	1.07
DBT	0.2166875
C21orf63	0.97875
CGGBP1	-0.225875
KRTAP12-2	0.6205
TADA3L	-0.839125
ZBTB16	3.93825
PDGFB	1.062125
RFX1	0.020375
UQCRB	0.159
LOC133874	0.0295
HPS3	0.0035
LGALS3BP	-0.4096
DKFZP564O0823	2.88228571428571
MRFAP1L1	0.5865
HOXA10	0.1025
NGB	0.2905
KIF21A	-0.586230769230769
IFLTD1	-1.261
LZTS1	-0.711375
ARHGEF3	1.60025
RHBDL3	-0.9065
CSNK1G2	-1.572
ChGn	0.4415
KIAA1244	1.09766666666667
GABRB2	-0.081
MGC72080	-1.159
CD27	3.4225
EGLN1	-1.2131
PEX13	0.7965
RWDD3	1.01225
RNF12	-0.4585
GRIN2B	0.8685
ADAMTS14	-1.254
DYDC2	0.755333333333333
ATP6AP1	-0.7635
NR1H2	-0.962333333333333
PDK2	0.28025
C3orf17	0.0576666666666667
SLC38A2	-0.599928571428571
SLC25A29	-0.461
C15orf29	0.96225
ADAM9	0.270583333333333
TMUB2	-0.36425
GPR176	-0.45075
AGK	-0.836375
MCCD1	2.73325
NDUFA4	0.087
TMEM146	-1.15375
DUSP1	3.593125
UNQ6975	2.098
EMX2OS	4.6125
INSM2	-1.15
LUZP4	0.995666666666667
SETD6	-0.15725
P2RY2	2.135
SLC45A2	-2.024
RABGAP1	0.4735
UBXD5	-0.38225
GPRC5A	-1.8991
PAK3	3.103
LOC63920	0.03925
TGFBR1	0.2345
KRTAP6-3	0.529
SFMBT2	-0.3355
CDC42	-0.045125
C11orf35	-0.8325
TTLL2	-0.228666666666667
UACA	1.38091666666667
CD97	-1.1349
SETD5	-0.338875
NINJ2	-0.81275
PTER	0.994
POMGNT1	-0.783
KRTAP4-2	0.3965
ECGF1	0.853875
HRB	0.113545454545455
ATP1B2	0.0696
LOC400506	-0.88675
COL4A3BP	1.0475
C6orf97	1.08475
GRHPR	-0.151375
TAS2R1	-0.799
SEMA7A	-2.482
EDF1	0.094
ODF2L	1.4417
PCID2	-0.2195
GTF2H4	-1.302
ZCCHC3	-0.793
CGB2	-0.404
NEUROD1	1.086
C20orf75	0.189
RP5-1054A22.3	2.0915
IFNA5	-0.282
ZNF134	0.4495
MGC119295	-1.6074
ZSWIM6	0.123875
SMEK1	0.410666666666667
PCGF2	-0.74875
C1orf102	2.68925
CYP2A13	1.456
KCNH6	-0.4255
MDM1	0.9742
ALDH7A1	-0.0581666666666667
C9orf75	-1.61325
VDAC3	-0.623
OR51T1	-0.1735
EIF3F	-0.66375
KCNJ10	-1.247875
LENG8	-0.00950000000000001
EDEM2	-0.509333333333333
CCNJL	-0.682166666666667
DHX37	-1.448
CRYGN	0.584
AATF	-1.689
ZNF630	1.3965
E2F5	-1.0595
WFDC13	-1.03866666666667
FTSJ3	-1.466
C4orf33	1.3535
LHFPL4	-2.54475
C19orf56	0.0605
SMAD4	1.12
AFM	0.4695
G0S2	5.34
FCHSD2	0.32
RRP1B	-1.1116
EEF1B2	-0.134333333333333
STAT6	1.45
ZNF195	-0.12725
GNL1	-1.7985
ZNRF2	0.653
PER3	1.077875
ASB16	-0.2025
C10orf10	2.94392857142857
ADCY8	-2.1812
C9orf58	0.734666666666667
ARMC10	-0.422166666666667
PSG1	-0.4335
DHX34	-0.493
VARS2	-1.414625
NFIC	-0.37675
ITPR2	1.4195
AGXT2	0.6515
OR6K3	-0.238
H2AFZ	-1.34833333333333
MLLT3	0.789
COX4I2	2.274
CCNT2	0.561875
PLK4	-2.880625
NUMBL	-0.850166666666667
MED16	-0.972
PLEKHQ1	1.502
GOSR1	0.468888888888889
BTG4	0.249
RPL30	0.3865
IGSF5	0.3135
IGFL2	-0.2645
ELMOD2	0.963833333333333
SHC3	-0.377333333333333
HAVCR1	2.695
DYNC2H1	1.06
RNF5	-1.60566666666667
C2orf7	-0.7435
NLF1	-0.7465
KLHL25	0.4185
LRP10	0.6285
KRI1	-1.7335
PUS7L	-0.146666666666667
MGMT	0.91575
HOXD1	0.658666666666667
CSH1	-0.0211
ATG16L2	-0.83875
FLJ44635	1.4865
CHODL	2.037
EXOSC8	-0.8635
SLC28A1	0.0635
MYO7B	-0.809333333333333
SEH1L	-0.6043
MTNR1A	0.375
TSPAN5	0.382833333333333
CDC45L	-5.80166666666667
AMIGO1	0.686
ATAD3A	-2.429
OSGIN2	0.506666666666667
PDIK1L	0.819666666666667
DARC	4.366875
PIPSL	-0.008
SHMT1	-0.40125
CRISP3	1.188
POPDC2	3.10766666666667
ZRANB2	-0.234
FBXL8	-1.467
TRIP13	-4.24781818181818
EIF5AL1	-2.568
POU5F1P3	-6.029
IL6	4.047
CXorf38	-0.442333333333333
IFNA16	0.7425
FBXL2	1.98283333333333
BRD1	0.9415
STATH	0.8775
FBXO44	0.258833333333333
MCCC2	-1.2095
CDC2	-3.9957
C5orf23	4.16475
IVD	-0.862
C10orf122	-0.206
MSL3L1	0.245
MVP	-0.10275
EPOR	-0.9333
ZMYM1	-0.342833333333333
BCL7C	-0.555833333333333
PSTPIP2	0.8438
LYPD1	-2.552
OR8G5	0.4445
ZP3	-1.83516666666667
BCAS4	-0.454666666666667
EDG6	1.99775
ISY1	-0.45175
PRAMEF2	-1.3135
CUL1	-0.71725
RNF213	-0.3245
CCRK	0.95575
DHX9	-0.501375
C13orf29	-0.03775
NCKAP1	-0.078
MRPL43	0.603285714285714
XPR1	-0.22875
PKN2	-0.2285
PODNL1	0.4955
ZNF333	0.627875
DALRD3	-0.302
OPN1SW	0.8535
BTBD6	0.849
C11orf82	-3.352
OR5P3	0.00900000000000001
DUSP11	0.67775
L1CAM	-1.467
NEK11	2.06116666666667
OR7E91P	1.03
CNTN3	3.14977777777778
CREB3L2	0.0635
ZBTB37	0.258
KIAA1324L	1.67975
NDUFB10	-0.0731666666666667
NUDT2	-0.1135
GTPBP8	-0.1865
CACNA1D	0.464375
PRKAA2	-0.148833333333333
PRDM8	0.644
MGC16075	0.861666666666667
KRT14	3.10935714285714
PP8961	-0.4595
MRPL18	0.085
ABCG2	-0.492
PACRG	3.0435
BBS2	1.23375
KREMEN2	-4.2715
FBXO21	0.88075
HNRPUL1	-0.392416666666667
GRB10	1.1595
CLSTN1	-0.12525
LMAN2	-1.1304
C17orf61	0.21475
NIPSNAP3A	1.58375
INSIG2	-0.181
PCDHB7	1.587
STXBP2	-0.932125
CMAH	2.02308333333333
SEMA5B	-1.628
ZNF155	0.550333333333333
COQ6	0.1915
PRPF4	-1.562
TSPAN15	1.6554
VN1R5	0.35
LATS2	1.6495
SELK	0.878
PGK2	0.888
MS4A1	-0.7325
TYW3	0.2904
KRTAP5-1	-0.94725
RCCD1	-1.73566666666667
BTN1A1	-0.553666666666667
DDX28	-0.24375
TMEM65	0.87225
LOC92345	0.25575
TTC31	-1.17325
WDR46	-1.56616666666667
CHP2	-0.901166666666667
LSP1	-0.008375
ZNF542	0.20725
EXOSC1	-0.0815
ARHGAP18	0.4135
LRRTM4	-0.5305
MAOB	4.13666666666667
CACNB4	0.51
MGC33846	0.0302500000000001
RANBP3L	3.3975
ATP5L	0.465
ONECUT1	-2.867
NUDT9	0.8425
TMEM149	0.3125
STX17	0.76325
IGSF10	0.40875
TMPRSS9	-0.6995
BMPR2	1.19083333333333
ALLC	0.00274999999999999
KLF7	0.60225
GCC1	0.4363
TIMM9	-0.25425
CDO1	4.47716666666667
MGC10701	0.033
IFI6	-0.305333333333333
FRMD8	0.77825
MGAT2	0.39875
WBP5	1.2115
CNIH2	-0.93
KIAA0907	-1.2517
KCNH8	2.242
CTSG	2.30375
GRIK1	3.76833333333333
CUL5	1.2575
FRMD1	-0.056
OR9A4	1.26
SYT6	-1.148375
FOXD4L2	-0.59025
ANAPC2	-0.983166666666667
OPN5	0.217
TAF13	0.40475
LYG2	-0.72875
GGNBP1	-0.3175
C11orf40	-0.016
OTX2	-1.62
REG4	-0.3535
EIF5	0.2130625
PALB2	-0.9965
SEPSECS	0.3915
RNASE3	-0.2685
TRIM49	-1.75
POLR2K	0.1139
GPR42	-0.4035
C8B	-2.939
SASS6	-0.3825
PREB	-1.08283333333333
OR3A3	0.447
TUBA8	0.7755
IGLV2-14	-0.584
STIL	-3.34175
ANKFN1	-0.696666666666667
NME7	0.05925
HOXC12	-0.5865
UBE2C	-4.239125
FHOD1	-1.3215
CDK2AP1	-0.0955
OR6K2	1.02425
DHPS	-1.383
RPL5	0.47375
TRGV5	0.0585
LOC541472	-0.011875
HCCS	-0.0127000000000001
DENND1B	1.438
LHX3	0.459
OR5D16	0.1765
CXorf57	0.363833333333333
IRF2BP1	0.684
NDST2	0.388166666666667
LCE3D	0.2415
BOLL	-0.273125
SYT3	-0.7425
PIH1D2	1.226
C20orf7	-0.0143333333333333
IL1R2	0.445333333333333
SLAMF9	-0.661
PPME1	-1.562625
PIK3CA	1.054
TRAPPC1	-0.755625
COLEC10	-0.81575
SLC9A6	0.0375000000000001
PDDC1	-0.24325
CCDC53	1.26525
GK3P	-1.27725
DAZL	-0.475
BRI3	0.42875
SDK1	0.0687500000000001
CYP2C18	-0.29725
IFI44L	3.38475
RPL3L	0.572
FUT9	0.403166666666667
KIFC2	-1.66133333333333
PMP2	-0.484875
SLC4A9	-0.2695
PLAG1	-0.332333333333333
